Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
1.3014643590408436e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933833856518043,0.099995907312541821,0.099999402840668924,4.3986223988145659e-42,1.7459740996712998e-18,3.4971576312290921e-21,6.7184595992604353e-19,1.0360809826899885e-21,4.7161144320367627e-23,9.0052099977208565e-15,1.3555475817299991e-51,6.7484559964829037e-17,4.0275868705613113e-34,1.5016332399483987e-22,1.93871921009488e-37,4.3294131897737075e-39,1.9251526608918221e-18,2.1188991517612876e-40,4.0926601519734312e-06,1.1943185303430615e-06,2.6785087577162635e-11,1.3183154694035367e-13,8.8028442281759568e-19,2.8708390721453949e-11,6.5120460063033514e-16,8.745568675364452e-16,5.1056878107699113e-13,6.4199282483344041e-20,1.504838338726505e-25
1.3960297468875644e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893379545606487,0.099995610088348799,0.099999359451608108,7.5577011325404249e-42,2.1530278958422841e-18,4.1426248587685945e-21,8.9472615459593369e-19,1.2772825100071231e-21,5.8140480584912188e-23,1.0350952864605498e-14,2.3636554158398332e-51,7.2398712601694168e-17,5.702796999697166e-34,1.9283186793356796e-22,2.5955012456912642e-37,6.1931662601982909e-39,2.3100621982302682e-18,3.2162253348891203e-40,4.3898823422750441e-06,1.2810966374105946e-06,2.8709625018114076e-11,1.4637400201585778e-13,9.9841068604672456e-19,3.0926865027133388e-11,6.9802451142221329e-16,9.3760660448054662e-16,5.8728282734418605e-13,7.9580090107277264e-20,2.0756560693461032e-25
1.490595134734285e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933757057716625,0.099995312884955237,0.099999316062681309,1.2516571134102147e-41,2.6120666388095668e-18,4.8599688804065275e-21,1.1689058813887923e-18,1.5530621301725239e-21,7.0700483686036793e-23,1.1789623077856977e-14,3.9756537400540425e-51,7.7314378869558027e-17,7.8934401170255703e-34,2.4326786715276618e-22,3.4114166829652813e-37,8.6499065629854742e-39,2.7355900389202021e-18,4.7510777628544875e-40,4.6870837306110882e-06,1.3678744762300673e-06,3.0631267538917045e-11,1.6117768532297607e-13,1.1199982362109216e-18,3.3163573400606543e-11,7.4477398869804211e-16,1.0005869694310511e-15,6.6932126776436164e-13,9.7234950595186109e-20,2.7984401594408562e-25
1.6797259104277267e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933680267334333,0.099994718540560634,0.099999229285229627,3.1296357381713222e-41,3.6914896192002074e-18,6.526157596763323e-21,1.9008815997936041e-18,2.2173815637166508e-21,1.0098403249109646e-22,1.4945186002903394e-14,1.0273092165941108e-50,8.7150304268825821e-17,1.427717751319615e-33,3.7025684763386121e-22,5.6248147914218489e-37,1.5885759338219729e-38,3.711087792436551e-18,9.6785593413231146e-40,5.2814241071953066e-06,1.5414293493174756e-06,3.446590031561622e-11,1.9142904524949718e-13,1.3717179176567819e-18,3.769173576636486e-11,8.3806243223614724e-16,1.1263482971098725e-15,8.4933924324665551e-13,1.3998731345696316e-19,4.8039004868147818e-25
1.8688566861211684e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893360348536998,0.099994124279346355,0.099999142508313849,7.0647930338609823e-41,4.9932648583270275e-18,8.5283461476342407e-21,2.9320209145014428e-18,3.0469889514123324e-21,1.3885329452006847e-22,1.8470783605269989e-14,2.3990439904687868e-50,9.6992440149999156e-17,2.4242479094820732e-33,5.3676874189154374e-22,8.8107034590415895e-37,2.7310959232338329e-38,4.8559724955341472e-18,1.8278667885233617e-39,5.8756812933428096e-06,1.7149831499424411e-06,3.8289050669004349e-11,2.2235430981783788e-13,1.6323692792262179e-18,4.2292917258441022e-11,9.3107150670569604e-16,1.251858493969871e-15,1.0505587511644708e-12,1.9369427286913602e-19,7.7496290420330925e-25
2.05798746181461e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893352671182241,0.09999353010130084,0.099999055731933906,1.468725423674163e-40,6.5241290949722489e-18,1.0900581633643658e-20,4.3342494680702626e-18,4.0596714392164923e-21,1.8514724176284772e-22,2.2365306971667656e-14,5.1606718186204872e-50,1.0684089050459876e-16,3.9115380092037753e-33,7.4843989552686287e-22,1.3240173359014874e-36,4.4525268526317613e-38,6.1734834012295332e-18,3.24706402100548e-39,6.4698553006686382e-06,1.8885358783803933e-06,4.2100782994691247e-11,2.5378387010318142e-13,1.8996817576589793e-18,4.6967096686185878e-11,1.0238027787659591e-15,1.3771355815626403e-15,1.2729161855685101e-12,2.595887844658139e-19,1.1896654388430977e-24
2.2471182375080517e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933449946690454,0.099992936006412431,0.099998968956089743,2.8541367339097263e-40,8.2891338264832974e-18,1.3678355131628176e-20,6.1871398970931932e-18,5.2730553985085675e-21,2.4070233018323912e-22,2.6627653405587043e-14,1.0375392740506851e-49,1.1669575925568718e-16,6.051223840287811e-33,1.0108895807143711e-21,1.9226085431939095e-36,6.9490902482982951e-38,7.6660609618970817e-18,5.4841565668331093e-39,7.0639461407861646e-06,2.0620875348613614e-06,4.5901161324731692e-11,2.8559352965333307e-13,2.171981827636211e-18,5.1714208516959449e-11,1.1162578063810364e-15,1.5021979549880959e-15,1.5163482888037252e-12,3.3889894239107731e-19,1.7538510272648833e-24
2.4362490132014933e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893337318997295,0.099992341994669526,0.099998882180781345,5.2431959743829287e-40,1.0292077786825904e-17,1.6898620191626088e-20,8.5778814890303254e-18,6.7046082029354307e-21,3.0635251790735949e-22,3.1256726386751668e-14,1.9712462988927091e-49,1.2655715020751208e-16,9.0367259832852223e-33,1.3297136018170665e-21,2.7125517277525711e-36,1.0456885866843599e-37,9.3355501625436074e-18,8.8784904430544953e-39,7.6579538253071535e-06,2.2356381195814357e-06,4.9690249330264112e-11,3.1769302003729751e-13,2.4480376934953074e-18,5.6534154353134568e-11,1.2084381386367217e-15,1.6270643737970909e-15,1.7807921492244438e-12,4.3284801551269287e-19,2.5001111678929333e-24
2.625379788894935e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933296441668743,0.09999174806606051,0.099998795406008617,9.1848028685430833e-40,1.2535833895393856e-17,2.0599810908066436e-20,1.1601250035844969e-17,8.3716399160816869e-21,3.8292927997949957e-22,3.625143553532759e-14,3.5696087823495291e-49,1.3642516700599816e-16,1.3095981699465967e-32,1.710481222145195e-21,3.7342205846929351e-36,1.5255518564224854e-37,1.1183360099100928e-17,1.3865122775823643e-38,8.2518783658417609e-06,2.4091876327117624e-06,5.3468110323813498e-11,3.5001698745912139e-13,2.7269498846768499e-18,6.1426811938948833e-11,1.300345315916528e-15,1.7517539609866658e-15,2.0661851991733022e-12,5.4265445337214787e-19,3.4642636910848065e-24
2.8145105645883766e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933219701776658,0.099991154220573808,0.099998708631771516,1.5447159217244686e-39,1.5022604584912708e-17,2.4821859721495655e-20,1.5359577720102387e-17,1.0291304910618147e-20,4.7126162049232825e-22,4.161069657973037e-14,6.2022821048722813e-49,1.4629991310770952e-16,1.8494160176481308e-32,2.1587336003188398e-21,5.0328989462522048e-36,2.1671723954129911e-37,1.3210589418775485e-17,2.0991119102475451e-38,8.8457197739985421e-06,2.5827360744056166e-06,5.7234807261339554e-11,3.8251790731867214e-13,3.0080669421545594e-18,6.6392042240112766e-11,1.3919808699301093e-15,1.8762861990653969e-15,2.3724652131692133e-12,6.6953192513569807e-19,4.6853407955561006e-24
3.003641340281818e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893314297029555,0.099990560458197777,0.099998621858069986,2.5078049820864784e-39,1.7754112687310096e-17,2.9606214930843929e-20,1.9962723163844498e-17,1.2480603485470668e-20,5.7217608529165958e-22,4.7333431323730403e-14,1.0395935884857215e-48,1.56181491758289e-16,2.5536351392462591e-32,2.6799842777334514e-21,6.6590240861577483e-36,3.0082980689039171e-37,1.5418115262149461e-17,3.0933086036229259e-38,9.4394780613843979e-06,2.7562834448034483e-06,6.0990402744276669e-11,4.1516106006021824e-13,3.2909158014182041e-18,7.1429694462095644e-11,1.4833463237586686e-15,2.0006809261465338e-15,2.6995703060549477e-12,8.1468936477255142e-19,6.2055762526231131e-24
3.19277211597526e-11,0.09977366400000001,0.80000000000000004,0.0,0.28933066247224276,0.09998996677892083,0.099998535084903972,3.9475359970903012e-39,2.0731733700316984e-17,3.4995857912097799e-20,2.5528041757270574e-17,1.4956383498179715e-20,6.8649677616543685e-22,5.3418567611668534e-14,1.6883331372508382e-48,1.6607000597881896e-16,3.4570222929969207e-32,3.2797216048651179e-21,8.6684286416186703e-36,4.0921102043587983e-37,1.7806652189030639e-17,4.4515931397648157e-38,1.00331532396046e-05,2.9298297440362126e-06,6.4734959021643264e-11,4.479212022448239e-13,3.5751498866301375e-18,7.6539609372932791e-11,1.5744431919099153e-15,2.1249583324923548e-15,3.0474389310357612e-12,9.7933099747227506e-19,8.0703923200997897e-24
3.3819028916687016e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932989532561665,0.099989373182731364,0.099998448312273461,6.0468607352032076e-39,2.3956586437258172e-17,4.1035320149823602e-20,3.2180356231765021e-17,1.7735341986274011e-20,8.150453652824494e-22,5.9865039293450973e-14,2.6662994296326206e-48,1.7596555855655426e-16,4.5988647637624862e-32,3.9634114754360906e-21,1.1122581379279724e-35,5.4675810013438246e-37,2.0376794260034202e-17,6.273282814309775e-38,1.0626745320262806e-05,3.1033749722277532e-06,6.8468537992140446e-11,4.8078018893604714e-13,3.8605158587777528e-18,8.1721621674721586e-11,1.665272980368074e-15,2.2491389571640209e-15,3.4160098777050281e-12,1.1646563675715765e-18,1.0328387069856143e-23
3.571033667362143e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932912826306567,0.09998877966961775,0.099998361540178354,9.0412248448070538e-39,2.7429601031291464e-17,4.7770700158851014e-20,4.0051927415728914e-17,2.0834026758218385e-20,9.5864110890439558e-22,6.6671786190619808e-14,4.1070843250429331e-48,1.8586825203773899e-16,6.0232306560944516e-32,4.7364993232057406e-21,1.4088827152820825e-35,7.1898297091645323e-37,2.3129048689843761e-17,8.6766362363834803e-38,1.1220254314961049e-05,3.2769191294966889e-06,7.2191201206176732e-11,5.1372507208967342e-13,4.1468315119231266e-18,8.6975561899318991e-11,1.7558371866432167e-15,2.3732436845932586e-15,3.8052222701313901e-12,1.3718603750599213e-18,1.3031322090890338e-23
3.760164443055585e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932836128457839,0.099988186239568427,0.099998274768618584,1.3229153273082535e-38,3.1151573275562607e-17,5.5249680268280489e-20,4.9282425168270494e-17,2.426883795912989e-20,1.1181008605828479e-21,7.3837754063199918e-14,6.1865220259256929e-48,1.9577818872226287e-16,7.7792267882521702e-32,5.604411824042051e-21,1.764062609143004e-35,9.3204776387822496e-37,2.6063862112335675e-17,1.1801085608821734e-37,1.1813680235299739e-05,3.4504622159579024e-06,7.5903009867837551e-11,5.4674661620065756e-13,4.4339672586335871e-18,9.2301257886932808e-11,1.8461372998192697e-15,2.4972937411130974e-15,4.2150155649902367e-12,1.602133308566683e-18,1.6234110160778806e-23
3.9492952187490265e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932759439014311,0.099987592892571753,0.099998187997594162,1.8984169600691624e-38,3.5123205355912908e-17,6.3521543225437063e-20,6.0018899509624846e-17,2.8056029623412722e-20,1.2942390844218621e-21,8.1361894576540614e-14,9.1326854851511166e-48,2.0569547066038519e-16,9.9212540290427753e-32,6.5725589171792467e-21,2.1857791867560308e-35,1.1928001787993415e-36,2.918163886173731e-17,1.580958583017444e-37,1.240702309287766e-05,3.624004231723573e-06,7.9604024836844562e-11,5.7983826486138092e-13,4.7218303412233212e-18,9.7698535813819678e-11,1.9361748006016465e-15,2.6213106916033403e-15,4.6453295496946186e-12,1.8566608745909478e-18,1.9994802786116152e-23
4.138425994442468e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932682757974848,0.099986999628616166,0.09999810122710498,2.6768129545034337e-38,3.9345133186689116e-17,7.2637188642723064e-20,7.2415751957099838e-17,3.2211711216999799e-20,1.4878678685445678e-21,8.9243165267972766e-14,1.3237536393075158e-47,2.1562019965107477e-16,1.2509260006218937e-31,7.6463358868690782e-21,2.6826728967567768e-35,1.5088086963939695e-36,3.2482753082080682e-17,2.0891079338514624e-37,1.3000282899291972e-05,3.7975451769038659e-06,8.3294306630517306e-11,6.1299545588533363e-13,5.0103540260602874e-18,1.0316722087139985e-10,2.0259511613649805e-15,2.745316436275658e-15,5.0961043405152237e-12,2.1366242291553e-18,2.4374577823730216e-23
4.32755677013591e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893260608533828,0.099986406447690079,0.099998014457150994,3.714604848599903e-38,4.3817944750505263e-17,8.2649149333646175e-20,8.6634707063625744e-17,3.6751849164413587e-20,1.6997969385305328e-21,9.748052951359552e-14,1.8870395317430768e-47,2.2555247724118231e-16,1.5608989267812211e-31,8.8311249432063819e-21,3.2640669016382135e-35,1.8883976475678732e-36,3.5967557601145919e-17,2.7263075310040996e-37,1.3593459666138215e-05,3.971085051607432e-06,8.6973915425722748e-11,6.4621511917136992e-13,5.2994913775149567e-18,1.0870713776266191e-10,2.1154678462005655e-15,2.8693332074891171e-15,5.5672803807075877e-12,2.4432000103289208e-18,2.9437727309962499e-23
4.5166875458293515e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932529421103459,0.099985813349781863,0.099997927687732191,5.0802501274370273e-38,4.8542194374657408e-17,9.3611607539739435e-20,1.0284478415073166e-16,4.169226835746989e-20,1.9308336706569752e-21,1.0607295649541459e-13,2.649340502202025e-47,2.3549240472502391e-16,1.9292230997865567e-31,1.0132296304119719e-20,3.9399906222936185e-35,2.3406821495912692e-36,3.9636391116120282e-17,3.5174341933546236e-37,1.4186553405010302e-05,4.1446238559418175e-06,9.0642911060801914e-11,6.7949526992443721e-13,5.5892107885887305e-18,1.1431811110327528e-10,2.2047263109632324e-15,2.9933835665376981e-15,6.0587984386592859e-12,2.7775603689109865e-18,3.5251645413962438e-23
4.894949097216235e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932376117834468,0.099984627402972759,0.099997754150499815,9.1401528846005173e-38,5.8747118598050568e-17,1.18613088542448e-19,1.4195068761603887e-16,5.2836551276507974e-20,2.4534479581567719e-21,1.243189042304749e-13,5.0136612186559243e-47,2.5539561328980056e-16,2.8728094849835352e-31,1.3105213457055939e-20,5.6192166132622893e-35,3.503960553831035e-36,4.7527457098425186e-17,5.6783281779546015e-37,1.5372491845199566e-05,4.4916982539292629e-06,9.7949300522713412e-11,7.4623294380847852e-13,6.1703222521348515e-18,1.2575252670246998e-10,2.3824743627841211e-15,3.2416769188368061e-15,7.1026252960726185e-12,3.5343011679254896e-18,4.9416802834358527e-23
5.273210648603118e-11,0.09977366400000001,0.80000000000000004,0.0,0.28932222848158645,0.099983441788096108,0.099997580615407394,1.5716566177393978e-37,6.9964038712259385e-17,1.4810868549876177e-19,1.9123045040405527e-16,6.5768384750133385e-20,3.0621232518312724e-21,1.4397287681281492e-13,9.0455894100464649e-47,2.7533063065906002e-16,4.1521315406652952e-31,1.6607848837815667e-20,7.815600421400413e-35,5.0886995724138145e-36,5.6158548678705919e-17,8.8442706060283181e-37,1.6558098312578625e-05,4.838768371714069e-06,1.052139470247112e-10,8.132046296306589e-13,6.7536038966825926e-18,1.3746907231098395e-10,2.5592068006949192e-15,3.4903834429453332e-15,8.2271174928904137e-12,4.4161352490911553e-18,6.7470790857190165e-23
5.6514721999900014e-11,0.09977366400000001,0.80000000000000004,0.0,0.2893206961206678,0.099982256505059236,0.099997407082454554,2.5994644692477403e-37,8.219703118208598e-17,1.8259285858753394e-19,2.5229599929323571e-16,8.0609422994714149e-20,3.763235316816457e-21,1.650268334065376e-13,1.5661184677479653e-46,2.9529825813953329e-16,5.848852639656034e-31,2.0682831313037626e-20,1.0637183953781617e-34,7.1998212611588622e-36,6.5532257262189661e-17,1.3356821516599731e-36,1.774337289984041e-05,5.185834210138864e-06,1.1243731727989952e-10,8.8041136804705154e-13,7.3390346993385056e-18,1.4946636329363676e-10,2.7349349797249947e-15,3.739695154117501e-15,9.4318126946383101e-12,5.4322813900661367e-18,9.006322210142139e-23
6.029733751376884e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931916409549657,0.099981071553769479,0.099997233551640821,4.1569572183258867e-37,9.5450188042941795e-17,2.2258796943703985e-19,3.2687332887954542e-16,9.7479195240884279e-20,4.5631235730854389e-21,1.8747282298124352e-13,2.6159625144414116e-46,3.1529929306672817e-16,8.0566036997166263e-31,2.5372679867939785e-20,1.4205539274966487e-34,9.9582084203579427e-36,7.5651202123165965e-17,1.9637176543146587e-36,1.8928315699651885e-05,5.5328957700429934e-06,1.1961987276551575e-10,9.4785713218876066e-13,7.9266319325527736e-18,1.6174302751889688e-10,2.9096701275132258e-15,3.9898090360480003e-15,1.0716253594774791e-11,6.5918894810609258e-18,1.178922078546656e-22
6.407995302763767e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931763240598063,0.099979886934134204,0.099997060022965822,6.4545307860892922e-37,1.0972765771735573e-16,2.6864476809118121e-19,4.1680164278874448e-16,1.1649515035007616e-19,5.4680915012346427e-21,2.1130298330476337e-13,4.2341165761290631e-46,3.3533452884355115e-16,1.088171886230282e-30,3.0719820053212332e-20,1.865650078752919e-34,1.3501790450807304e-35,8.6518051200203924e-17,2.8197411421677381e-36,2.0112926804654096e-05,5.8799530522637178e-06,1.2676206978171826e-10,1.0155476242032539e-12,8.5164388834024476e-18,1.7429770638911689e-10,3.0834233457383712e-15,4.2409269503596155e-15,1.2079987857884737e-11,7.904041468885062e-18,1.5170399030744017e-22
6.78625685415065e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931610105202782,0.099978702646060791,0.099996886496429085,9.7647688068741763e-37,1.2503368236972249e-16,3.2134287202251273e-19,5.2403250626968701e-16,1.3777270053539182e-19,6.484407043665898e-21,2.3650953994711908e-13,6.6649380138468547e-46,3.5540475497941881e-16,1.4443957351944166e-30,3.6766598723447952e-20,2.4140892137020992e-34,1.7986621236315929e-35,9.8135538049901335e-17,3.9652368899003514e-36,2.1297206307462141e-05,6.2270060576372044e-06,1.3386435950971418e-10,1.0834892891485373e-12,9.1085107870524865e-18,1.8712905565536084e-10,3.2562056115333804e-15,4.4932555430919734e-15,1.3522568063508783e-11,9.3777522893793109e-18,1.9229257941783045e-22
7.164518405537534e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931457003354621,0.09997751868945666,0.099996712972030236,1.4435287443452643e-36,1.4137262097975596e-16,3.8129123734756903e-19,6.5062901004891289e-16,1.6142526420500572e-19,7.6183030013210104e-21,2.6308480529545935e-13,1.0234062670324536e-45,3.755107571308609e-16,1.8877211786154895e-30,4.355529722695708e-20,3.0825247893304843e-34,2.3587949131192673e-35,1.1050647113082706e-16,5.4732178265556856e-36,2.2481154300665205e-05,6.5740547869990791e-06,1.4092718806923616e-10,1.1516887624469873e-12,9.7029045754393595e-18,2.002357458005723e-10,3.4280277788838642e-15,4.7470061573556338e-15,1.5043551650584798e-11,1.1021970786576938e-17,2.4049939442703278e-22
7.542779956924417e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931303935044345,0.099976335064229205,0.099996539449768801,2.0903243512154861e-36,1.5874895230504193e-16,4.4912862207379796e-19,7.9876494564630988e-16,1.8756430792094648e-19,8.8759774260139627e-21,2.9102117758000988e-13,1.5368422214566987e-45,3.9565331714374669e-16,2.433020280588008e-30,5.1128144030228641e-20,3.889252991174543e-34,3.0501278906663546e-35,1.2363373494530814e-16,7.4295415811239336e-36,2.3664770876826564e-05,6.9210992411845183e-06,1.4795099657536589e-10,1.2201527775772714e-12,1.0299677639866952e-17,2.1361646196441921e-10,3.5989005800106694e-15,5.0023947455654014e-15,1.6642500862510132e-11,1.2845580619044206e-17,2.9721291040803105e-22
7.9210415083113e-11,0.09977366400000001,0.80000000000000004,0.0,0.28931150900262764,0.099975151770285972,0.099996365929644407,2.9711621435142152e-36,1.7716727105229871e-16,5.255240415071874e-19,9.7072399213455387e-16,2.162993874805374e-19,1.0263594008350595e-20,3.2031113991105218e-13,2.2619678345802374e-45,4.1583321309565325e-16,3.0967160172114016e-30,5.9527326706686842e-20,4.8542838383177634e-34,3.8943425669070742e-35,1.3752028877653695e-16,9.9342901607187758e-36,2.4848056128483565e-05,7.2681394210282093e-06,1.5493622119471006e-10,1.2888882099730605e-12,1.0898890106709438e-17,2.2726990373383254e-10,3.7688346267366971e-15,5.2596417850703759e-15,1.8318982692821832e-11,1.4857401154221216e-17,3.6336830984135787e-22
8.677564611085067e-11,0.09977366400000001,0.80000000000000004,0.0,0.28930844931248845,0.099972786175881956,0.099996018895804992,5.7166646036299761e-36,2.1714884828997381e-16,7.0681899335880608e-19,1.3957907992483006e-15,2.8198656185360344e-19,1.3453138887928044e-20,3.8292218587987443e-13,4.6480492022778891e-45,4.5630810653134878e-16,4.8531400390874451e-30,7.8973305503226238e-20,7.3482844020867063e-34,6.1394231075111516e-35,1.6758348426830286e-16,1.7069376772718132e-35,2.7213633028304426e-05,7.9622069610271727e-06,1.6879263902810041e-10,1.4272009965257649e-12,1.2104878627222322e-17,2.5538983423941769e-10,4.1059283103420331e-15,5.7806152581585838e-15,2.1902835613377758e-11,1.9480635625916651e-17,5.2797698063982911e-22
9.434087713858834e-11,0.09977366400000001,0.80000000000000004,0.0,0.28930539096239216,0.099970421905504911,0.099995671870508632,1.040042296667233e-35,2.6135650472382301e-16,9.3115019178519688e-19,1.9462664225157861e-15,3.5932652559380774e-19,1.7235574402048762e-20,4.5085946978390428e-13,8.9870071268464352e-45,4.9694158825397092e-16,7.3219008196662558e-30,1.0223031863944683e-19,1.0761552377099938e-33,9.3140644156308013e-35,2.0072125097089809e-16,2.8019954565468071e-35,2.9577885739908764e-05,8.6562574136659814e-06,1.8249983402708038e-10,1.5666826212136682e-12,1.3321368581656756e-17,2.8458541912917932e-10,4.4393913672810744e-15,6.311777795665923e-15,2.579173933814825e-11,2.4960976539343345e-17,7.4272807539293763e-22
9.999999999999999e-11,0.09977366400000001,0.80000000000000004,0.0,0.28930310405877951,0.099968654193330023,0.099995412286030524,1.5772516360055668e-35,2.9721334321038925e-16,1.1309619225018672e-18,2.4532380901471513e-15,4.252859858807965e-19,2.0481469953779116e-20,5.0512756063513958e-13,1.4222959478497587e-44,5.274445426597412e-16,9.7493315551743397e-30,1.2232113862265067e-19,1.405167906472256e-33,1.245111680636956e-34,2.2753569446089407e-16,3.9571051319909714e-35,3.1345584594820081e-05,9.1754262641418812e-06,1.9265784025672913e-10,1.6718179434434683e-12,1.423851433673825e-17,3.0712232619771073e-10,4.6865109518526875e-15,6.7169187457205729e-15,2.8898275049113385e-11,2.9661850219363967e-17,9.4159461956891202e-22
1.01906108166326e-10,0.09977366400000001,0.80000000000000004,0.0,0.2893023339516026,0.099968058958415429,0.099995324853751913,1.8049309096488335e-35,3.0983135022735854e-16,1.2050037911757018e-18,2.6442958157035061e-15,4.4913093725600759e-19,2.1659011647042476e-20,5.2406581642161493e-13,1.6502650032631978e-44,5.3773975139359969e-16,1.0696870272602213e-29,1.2963547019674867e-19,1.5323001812715093e-33,1.3679009136979093e-34,2.3696000466001388e-16,4.4253320092933893e-35,3.194081500266345e-05,9.3502907856100077e-06,1.9606112296589752e-10,1.7073876985293213e-12,1.4548845507112764e-17,3.1484676423495008e-10,4.769304493735992e-15,6.8550479130225833e-15,2.9982395418164785e-11,3.1366752773271603e-17,1.0167500502442905e-21
1.0947133919406367e-10,0.09977366400000001,0.80000000000000004,0.0,0.28929927827938379,0.099965697333874587,0.099994977845531477,3.0086077249213343e-35,3.626164319423428e-16,1.5353913160029519e-18,3.5137077758468679e-15,5.5218454756653235e-19,2.6771047714830517e-20,6.0248531985800895e-13,2.8993335729318844e-44,5.7870863266228165e-16,1.520284624656145e-29,1.6152619117299836e-19,2.129562190019036e-33,1.9538953610068983e-34,2.7632736767610775e-16,6.761713982070825e-35,3.4302421555521513e-05,1.0044307083519897e-05,2.0947974862409737e-10,1.8493700418590551e-12,1.5787786566719338e-17,3.4616419434789692e-10,5.0957465855782199e-15,7.41240904671483e-15,3.4471576396215303e-11,3.8765346294266984e-17,1.3598868116852013e-21
1.1703657022180134e-10,0.09977366400000001,0.80000000000000004,0.0,0.28929622394499976,0.099963337031143865,0.099994630845843951,4.8434967058122892e-35,4.1975669955342919e-16,1.9298625483713621e-18,4.5799914904263243e-15,6.6924632267430781e-19,3.2618777089322483e-20,6.860633151326578e-13,4.9027089130321032e-44,6.1985421359484687e-16,2.1097440552460808e-29,1.9824055054256048e-19,2.8978633060723175e-33,2.7245740060499855e-34,3.1885214684114367e-16,1.0039756691093919e-34,3.6662706137022392e-05,1.073830631405115e-05,2.2275888143683598e-10,1.9926831222126268e-12,1.7038671234829127e-17,3.7852824789580958e-10,5.4187947785221509e-15,7.9859072736125437e-15,3.9256124210449838e-11,4.7223217945882167e-17,1.7826876647297544e-21
1.280931402052516e-10,0.09977366400000001,0.80000000000000004,0.0,0.28929176244630639,0.099959889829491042,0.099994123721837677,9.2082128316251399e-35,5.1119860786740305e-16,2.6385977267603911e-18,6.5491711657668947e-15,8.6704708018420396e-19,4.2585147165797911e-20,8.1738050803576408e-13,9.9619084424485888e-44,6.8031852355640214e-16,3.2825319434325754e-29,2.6127882284962185e-19,4.3994129282690386e-33,4.2678476079619338e-34,3.8674388986584029e-16,1.7116125260752042e-34,4.0109880974771451e-05,1.1752554112508143e-05,2.4192181309969249e-10,2.2046383412214097e-12,1.8889306954552418e-17,4.2769169381765988e-10,5.8849804476818e-15,8.8574862669778054e-15,4.6773620907561998e-11,6.1625610124055383e-17,2.5674078429112222e-21
1.3914971018870188e-10,0.09977366400000001,0.80000000000000004,0.0,0.28928730380133011,0.099956445447314302,0.099993616616039852,1.6586890241287053e-34,6.1219705338577415e-16,3.5290910203332231e-18,9.0880028323875921e-15,1.0985345810991736e-18,5.4366031308374801e-20,9.5943985934419501e-13,1.9072166972291387e-43,7.4119121275660156e-16,4.9204422415642879e-29,3.3640777552325588e-19,6.4603302640397343e-33,6.4388982534304928e-34,4.615421164706383e-16,2.790324142465079e-34,4.355423599208738e-05,1.2766765490394187e-05,2.6080281033397011e-10,2.4197121086405376e-12,2.076793609346248e-17,4.7904287860833783e-10,6.3443065658332002e-15,9.7748439021889874e-15,5.4906033560397215e-11,7.8631812403550392e-17,3.5841777936472599e-21
1.5020628017215215e-10,0.09977366400000001,0.80000000000000004,0.0,0.28928284800777648,0.099953003882312985,0.099993109528439941,2.8545865055973764e-34,7.2291412275474339e-16,4.631449043806935e-18,1.2294582826780752e-14,1.3658094577600752e-18,6.8102952504983303e-20,1.1120842787734781e-12,3.4713353922516769e-43,8.0249035052531933e-16,7.1465573140664975e-29,4.2469790466228791e-19,9.2215588555977302e-33,9.410446968917518e-34,5.4335009600824118e-16,4.3797115985441815e-34,4.6995773489726228e-05,1.3780940468430223e-05,2.7941097996873256e-10,2.6380643826724397e-12,2.2675997465194957e-17,5.3255460318913747e-10,6.7969946989226771e-15,1.0745032761763388e-14,6.3644261386039696e-11,9.8439352454024345e-17,4.8737978315025059e-21
