Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(49),CO2X(24),CH4OX(57),COX(47),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
1.1375869542882379e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039999579,0.099999999999997091,0.099999999999999367,9.2730589137188848e-114,9.2224996230559635e-58,1.0362089155028609e-49,8.3818592429386108e-84,1.4512611999971387e-54,2.9217458971838759e-142,3.7609651859953228e-34,1.2088582968396522e-102,3.7588766956100037e-34,1.0299570496705419e-85,1.7580440866873828e-61,5.6613219503293342e-119,1.7285559704684171e-120,4.929578692764678e-51,1.2799406619534069e-102,2.9222779879416069e-15,1.2785785231315159e-15,1.2960408434569468e-23,4.1224347268057597e-32,1.296040839334574e-23,7.9410517633123352e-46,2.0479184508326881e-37,4.4115043800978933e-45,2.4002506383785245e-51,9.872218947942135e-75,1.653316025866988e-68,8.4161508599280669e-104,1.8777151850552631e-75,9.3128504690491052e-98,6.7062232080784001e-48,6.5443019407822806e-62,6.7843371047825078e-56,1.147621250439744e-86,1.0060498330616947e-100,1.0445670293678652e-78,1.0145348278411179e-92,1.4882510868445764e-99,2.4805620711964478e-72,1.0746757576442642e-116,7.0843816216171151e-109,6.1375984285514099e-123
2.2761622551918438e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1928957503999916,0.099999999999994163,0.099999999999998729,4.7559645150310425e-111,1.4768018885856616e-56,4.1475388613591335e-49,1.0742498960393603e-81,1.1621859915249539e-53,1.4978580799452419e-139,7.5293785442039607e-34,7.7486508923281049e-101,7.5210191398768591e-34,2.3949902367625542e-84,2.8161440394574086e-60,1.4511589657314224e-116,4.4307840400556612e-118,3.9466603490528428e-50,5.9365175190029953e-101,5.8470948794315705e-15,2.5582678877252672e-15,2.5932077080618561e-23,1.6500482281982762e-31,2.5932076915616212e-23,6.3576699100074174e-45,8.1970106785848202e-37,3.5318839037010448e-44,3.8435261778988908e-50,6.3262357581256267e-73,2.6481789576851298e-67,2.158229633318258e-101,6.0159142235483552e-74,2.3871503110279342e-95,2.6855152675526303e-47,5.2417496267562341e-61,5.4329720394643867e-55,3.6778852243930024e-85,6.4485124480671319e-99,3.3466340915578336e-77,6.5044469685429404e-91,1.9084726549829838e-97,3.9732103194085737e-71,1.3777279305860619e-114,9.0831117032547884e-107,1.57385244686269e-120
4.5533128569990557e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039998319,0.099999999999988307,0.099999999999997452,2.4371597172706864e-108,2.3638450607388085e-55,1.6595579960005659e-48,1.3759174720665353e-79,9.3021984421598659e-53,7.6739570210046961e-137,1.5078752534551781e-33,4.962966574498357e-99,1.5045304028432537e-33,6.2202198078903862e-83,4.5084509982278126e-59,3.7173473474124744e-114,1.1350075138014803e-115,3.1585277498228644e-49,3.0765209097862124e-99,1.1696728662401637e-14,5.1176466169125156e-15,5.1875414620378928e-23,6.602342199986319e-31,5.1875413960154603e-23,5.0880681535576553e-44,3.279871858074043e-36,2.8265773591398964e-43,6.1521382396951581e-49,4.0513545921321267e-71,4.2393863326671736e-66,5.5298368431196827e-99,1.9262494720058032e-72,6.1150205359796274e-93,1.0755788783277254e-46,4.1987203652141958e-60,4.3485796688440242e-54,1.1778035890782115e-83,4.1301846807868532e-97,1.0715665007697409e-75,4.1665021919450541e-89,2.4450927165543896e-95,6.3605873369567167e-70,1.7648645237419606e-112,1.1636058980880603e-104,4.0324286229703476e-118
9.107614060613478e-20,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039996637,0.099999999999976608,0.099999999999994899,1.2483806378506484e-105,3.7829219202171025e-54,6.6393303021670629e-48,1.7617334084917912e-77,7.4436435505940302e-52,3.9303206251729696e-134,3.0227689611927831e-33,3.1775248363844771e-97,3.0093873805631775e-33,1.7592821451649489e-81,7.2156187691998397e-58,9.519441985987644e-112,2.9065452247313298e-113,2.5273020905457737e-48,1.7374663794725272e-97,2.339599622830233e-14,1.0236404075285986e-14,1.0376209069054838e-22,2.6413667985759328e-30,1.0376208804922119e-22,4.0712275780973039e-43,1.312162216886781e-35,2.2616862615844415e-42,9.8454027079901737e-48,2.5936834392764901e-69,6.7848587738945151e-65,1.4162665515585482e-96,6.1658500809772327e-71,1.5659441476152153e-90,4.3112009545927512e-46,3.3655794999584199e-59,3.4797447961318796e-53,3.7703806545169876e-82,2.644322411939562e-95,3.4300429370051137e-74,2.6677278484287937e-87,3.1311531396748729e-93,1.0179701362133313e-68,2.2599056204874589e-110,1.4900351500957137e-102,1.0327328554863225e-115
1.8216216467842325e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039993273,0.09999999999995321,0.099999999999989778,6.3932880813094818e-103,6.0532910071310077e-53,2.6559624089557615e-47,2.255369340054743e-75,5.9556690635477002e-51,2.0126389306114021e-131,6.072632016106741e-33,2.0340084731591821e-95,6.0191013360381784e-33,5.2596511610875465e-80,1.1546668225737896e-56,2.4373575671207356e-109,7.4419172973587787e-111,2.0220336490861173e-47,1.0378650742796151e-95,4.6794531359945928e-14,2.0473918992028824e-14,2.0753544679348217e-22,1.0566327091958396e-29,2.0753543622731358e-22,3.2572913173763382e-42,5.2490752525524338e-35,1.8095126782358637e-41,1.5754178364067349e-46,1.6602133506781743e-67,1.0857247135636235e-63,3.6265367672076566e-94,1.9733683919061527e-69,4.0094428047654891e-88,1.7311693195052988e-45,2.7022646004583455e-58,2.7841483539747744e-52,1.2067473629968956e-80,1.6926877950292225e-93,1.0977786073765986e-72,1.7077139332544631e-85,4.0087819143928159e-91,1.6289732354344413e-67,2.8932420386415262e-108,1.9076416912293403e-100,2.6443481610136378e-113
3.6433421282300015e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039986545,0.099999999999906414,0.099999999999979536,3.273930022701604e-100,9.6857583885711082e-52,1.0624395099903878e-46,2.8870785056234364e-73,4.7648372981288232e-50,1.0305450872989745e-128,1.2252660689822292e-32,1.301891185133713e-93,1.2038529247128792e-32,1.6238681423932247e-78,1.8476012411388885e-55,6.2400821443141187e-107,1.9052672399438806e-108,1.6177037138172454e-46,6.4051240541619439e-94,9.3591601622601998e-14,4.094894882549811e-14,4.1508217484972939e-22,4.2267028218427492e-29,4.150821325833352e-22,2.6059567620873441e-41,2.0997149068808596e-34,1.4476658554416238e-40,2.5207748248146547e-45,1.0626115681992683e-65,1.7372775176791496e-62,9.2855395618841596e-92,6.3152532778185707e-68,1.0264908517589267e-85,6.9773498817550232e-45,2.1771875910578049e-57,2.2274597780028049e-51,3.8619527307019517e-79,1.0834231046067257e-91,3.5131554641331474e-71,1.0930480134904949e-83,5.1317889419676178e-89,2.6065341830652053e-66,3.7037104202097002e-106,2.4420354221744956e-98,6.7702383432894229e-111
7.286783091121539e-19,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039973092,0.099999999999812822,0.099999999999959066,1.6765632947122857e-97,1.5497607651312536e-50,4.2499350323255427e-46,3.6955444532212439e-71,3.8119912045457468e-49,5.2765122447963662e-126,2.493392834186511e-32,8.3325076244477941e-92,2.407738506987246e-32,5.1016167176548404e-77,2.9562696371998601e-54,1.5974976304922827e-104,4.8775958887489441e-106,1.2941936893527016e-45,4.023363962155409e-92,1.871857421453897e-13,8.1899008492371117e-14,8.3017569436374226e-22,1.6907155258852434e-28,8.301755252947261e-22,2.0848148936574145e-40,8.3990254488238373e-34,1.1581393572417382e-39,4.0332721331106379e-44,6.8008659586253394e-64,2.7797387957687345e-61,2.3775393907103074e-89,2.0209570858031181e-66,2.6278767891540867e-83,2.8329102536782436e-44,1.7662292488214792e-56,1.7820243890758854e-50,1.235882820693857e-77,6.9342377300521312e-90,1.1242520476293692e-69,6.9957768817136915e-82,6.5689593450810991e-87,4.1705968783563222e-65,4.7409810356474083e-104,3.1259682998500359e-96,1.7332716958381192e-108
1.4573665016904617e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039946183,0.099999999999625638,0.099999999999918113,8.5865011772413033e-95,2.4796487616561235e-49,1.7000637299637272e-45,4.7302284808109965e-69,3.0496423803015979e-48,2.7015357849711543e-123,5.1581305256887074e-32,5.3329361952150461e-90,4.815509671760956e-32,1.6173551984556826e-75,4.7301181406640403e-53,4.0895353790050352e-102,1.2486466690574972e-103,1.0353672384206029e-44,2.5506593995392663e-90,3.7437402318086716e-13,1.6379912782585485e-13,1.6603629869978419e-21,6.7629308946408775e-28,1.6603623107148981e-21,1.6678717078118005e-39,3.3596403093315291e-33,9.2648917579159985e-39,6.4530929738386856e-43,4.3524899835373567e-62,4.4476591152597774e-60,6.0882726725242824e-87,6.4671851412529171e-65,6.7272682536351157e-81,1.1667067923232587e-43,1.4521011747285031e-55,1.4256423415116679e-49,3.9549187467359786e-76,4.4380183607302829e-88,3.5976746802789223e-68,4.4772734863121482e-80,8.4082323217476113e-85,6.6730705967723626e-64,6.0686063043267337e-102,4.0013446232859992e-94,4.4372924940588723e-106
2.914742886847077e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039892365,0.099999999999251257,0.099999999999836206,4.3986690955651939e-92,3.9674632442809703e-48,6.8008689013285823e-45,6.054335974630976e-67,2.4397350622734675e-47,1.3831052452140792e-120,1.100154286705918e-31,3.4131237711755485e-88,9.6310520022082876e-32,5.1512793594596391e-74,7.5682603171874501e-52,1.0468595999176721e-99,3.1963478274423232e-101,8.2829870467238219e-44,1.6246487506308436e-88,7.4875058521143061e-13,3.2759936649177307e-13,3.3207385866903376e-21,2.7051861130905736e-27,3.3207358815448062e-21,1.3343052818991548e-38,1.3438597219245354e-32,7.4114245449476566e-38,1.0324296082296372e-41,2.7854286085608536e-60,7.1163201440231122e-59,1.5594425143803875e-84,2.0695193552693724e-63,1.722079574313807e-78,4.9351017102756279e-43,1.2242498440752083e-54,1.1405233305581985e-48,1.2655896363926381e-74,2.8403665783178943e-86,1.1512670848663837e-66,2.8653066677010844e-78,1.0761981818341919e-82,1.0677011320049922e-62,7.7679182982794158e-100,5.1217907559312316e-92,1.13596229853559e-103
5.829495657160308e-18,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039784729,0.099999999998502509,0.099999999999672406,2.2545105781797969e-89,6.3479613569617774e-47,2.720817994641179e-44,7.7485215904171421e-65,1.9517987390126901e-46,7.0805621250044813e-118,2.4744117895196863e-31,2.1844167960308237e-86,1.9262136666702581e-31,1.6445299632863853e-72,1.2109279667900376e-50,2.6796056881261383e-97,8.1815668692553181e-99,6.626409279231658e-43,1.0372888378156789e-86,1.4975037091109915e-12,6.5519984381941288e-13,6.6414938437725073e-21,1.0820771938516027e-26,6.6414830231628988e-21,1.0674473892977969e-37,5.3754266618962231e-32,5.9283048477655081e-37,1.6516628071654666e-40,1.7824366910542383e-58,1.1386177239774378e-57,3.996417035098134e-82,6.6224974103332552e-62,4.4079399116363706e-76,2.1886471032150974e-42,1.0795023901662151e-53,9.124229676872878e-48,4.0499159650424727e-73,1.8178468284750074e-84,3.6840744053921381e-65,1.8335686402338234e-76,1.3773617651148161e-80,1.7083315656701906e-61,9.9430158426214612e-98,6.5559426483980318e-90,2.908085525418359e-101
1.1659001197786769e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039569459,0.099999999997004999,0.099999999999344807,1.156746272134431e-86,1.0156754257751788e-45,1.0886993949155579e-43,9.9154015770119634e-63,1.5614468284203715e-45,3.6242616748660881e-115,6.0452289428518662e-31,1.3980366106156896e-84,3.8524306010089705e-31,5.2563001555517201e-71,1.9374917601614227e-49,6.857922698144956e-95,2.0939108087850328e-96,5.301135257808894e-42,6.6307064209143761e-85,2.9950099562638488e-12,1.3104007984579057e-12,1.3283020588725575e-20,4.3283142531425234e-26,1.3282977306232369e-20,8.5395917296456774e-37,2.1501526821081582e-31,4.7412876559185676e-36,2.6419295686736763e-39,1.1404469784101234e-56,1.8217975787838962e-56,1.0252446831950405e-79,2.1192069572781209e-60,1.1281253495624447e-73,1.0471416275148449e-41,1.0237631081836227e-52,7.2994092790873874e-47,1.2959803988612335e-71,1.1634272541792927e-82,1.1789081410587752e-63,1.1731805992747428e-74,1.7625641343094958e-78,2.7333443413431186e-60,1.2727150132737946e-95,8.3916540326806061e-88,7.4447389509849464e-99
2.3318012279039693e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575039138918,0.099999999994009992,0.099999999998689609,5.9474443124834865e-84,1.6250819533519307e-44,4.3577668556011512e-43,1.2684744495479935e-60,1.2491662960778934e-44,1.8546059900284595e-112,1.6476087916702333e-30,8.9475200686758065e-83,7.7048644754458104e-31,1.6810320284630785e-69,3.099998700353579e-48,1.7546660249323951e-92,5.3574738543957615e-94,4.2409113042902161e-41,4.2411288834656363e-83,5.9900224479845059e-12,2.6208027076677456e-12,2.6566139001786612e-20,1.7313267812042402e-25,2.6565965871705785e-20,6.8316783660313261e-36,8.6004504676702655e-31,3.7908534882767956e-35,4.2247401460865619e-38,7.2948366853248733e-55,2.9148963653497559e-55,2.6356732819463255e-77,6.7814882261506625e-59,2.8864180773956539e-71,5.5620288007830238e-41,1.0752681170991182e-51,5.8395509576688683e-46,4.1471657690307302e-70,7.4459689235274671e-81,3.7725204945804246e-62,7.5044375495967913e-73,2.2548959917829729e-76,4.3733813198180169e-59,1.6290907941931099e-93,1.0741386270653455e-85,1.9058643303018509e-96
4.6636034441545536e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575038277834,0.099999999988019964,0.099999999997379213,3.0705432387375712e-81,2.6001320956332415e-43,1.7454805027788539e-42,1.621862882335374e-58,9.9934568777254807e-44,9.4851775208045613e-110,5.0494833144087847e-30,5.7265096704168747e-81,1.5409732247357157e-30,5.3777747629136232e-68,4.9600275028923003e-47,4.4870179812025382e-90,1.3700089460059299e-91,3.3927302254836103e-40,2.71353843443524e-81,1.1980047421085587e-11,5.2416065258188372e-12,5.3132635520528018e-20,6.9253091599071785e-25,5.3131943000001686e-20,5.4653445836802168e-35,3.440048705710269e-30,3.0292024300086573e-34,6.7520772062060609e-37,4.6635442868504455e-53,4.6638915376486912e-54,6.8037742862389909e-75,2.170089029815515e-57,7.3811251813385363e-69,3.3235888714865511e-40,1.2702293028891433e-50,4.6716714908682774e-45,1.327108375261886e-68,4.7654536627948777e-79,1.2072136775307388e-60,4.7978199651276408e-71,2.8832273734893439e-74,6.9974961858058452e-58,2.0852713421167235e-91,1.3749117844819815e-83,4.8790578839866327e-94
9.327207876655723e-17,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575036555667,0.099999999976039908,0.099999999994758407,1.5980935864710187e-78,4.1602119774866281e-42,7.00090877331774e-42,2.0714288695993882e-56,7.9949619883791404e-43,4.8457850332430375e-107,1.7116146160511864e-29,3.6650859853677798e-79,3.0819467883330486e-30,1.7206733811168472e-66,7.9361319106403809e-46,1.1461608338368624e-87,3.4995415706424531e-89,2.7141845617414341e-39,1.7364436315805787e-79,2.3960097325926821e-11,1.048321416104667e-11,1.062666673284882e-19,2.7701239711371035e-24,1.0626389724607624e-19,4.3722762599719079e-34,1.3759136541121319e-29,2.4178099837062195e-33,1.0779370873615034e-35,2.9780929020170705e-51,7.4624040612215936e-53,1.7705722867700349e-72,6.9443606890099002e-56,1.8854295488552507e-66,2.2084709627184831e-39,1.6722168606280078e-49,3.7373835801440984e-44,4.2468402583083413e-67,3.0499298970621495e-77,3.8631259323845598e-59,3.0641948118168287e-69,3.6827689785075641e-72,1.1196260438926437e-56,2.6692341991035606e-89,1.7599216554328577e-81,1.2490604323013828e-91
1.8654416741658063e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575033111336,0.09999999995207981,0.099999999989516794,8.7794527660052641e-76,6.6563391779809377e-41,2.8155522519836293e-41,2.6398386382772148e-54,6.3962816038333068e-42,2.4702281909133768e-104,6.230195016523716e-29,2.3458440824623295e-77,6.1638939523879736e-30,5.5060028765238089e-65,1.2698174224474693e-44,2.9213705095063639e-85,8.9197407832937797e-87,2.1713476555892457e-38,1.1112915266552615e-77,4.7920196970165584e-11,2.096642942720494e-11,2.1253888602631341e-19,1.1080495700146189e-23,2.1252780569685915e-19,3.4978209838860001e-33,5.5028068882719678e-29,1.9254213836910742e-32,1.7170824391714626e-34,1.897615019362418e-49,1.1940410089566904e-51,4.8639925373583859e-70,2.2222577470016168e-54,4.8056413399181069e-64,1.5866386701696651e-38,2.3874586342824901e-48,2.989979975184847e-43,1.3590648438376713e-65,1.9520285581368817e-75,1.2362352371640531e-57,2.5785050588939437e-67,6.7605630215593499e-70,1.7914862540194868e-55,3.4168937719036623e-87,2.2833530363206994e-79,3.2409209134697649e-89
3.7308834471662737e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575026222675,0.099999999904159614,0.099999999979033583,4.9306105075629282e-73,1.0650141142131116e-39,1.1383717572058911e-40,3.3496914182857283e-52,5.1175235734108164e-41,1.2538211261752337e-101,2.3689005630486692e-28,1.5015584611522745e-75,1.232778842793886e-29,1.7620190626287698e-63,2.0318105658648522e-43,7.4139808969360283e-83,2.2636905336391839e-84,1.7370778927966927e-37,7.1126525064676124e-76,9.5840395596868331e-11,4.1932859942331915e-11,4.2509994374954347e-19,4.4321976041775951e-23,4.2505562243856604e-19,2.7982563593889782e-32,2.2004446454253292e-28,1.5263942921496263e-31,2.7232630905370907e-33,1.2039006057357855e-47,1.9106455905691109e-50,1.3658827223308644e-67,7.1115792067727447e-53,1.2195963451461693e-61,1.1972908823240557e-37,3.5895647297908762e-47,2.3921005143194243e-42,4.3494401155302094e-64,1.249377344877101e-73,3.9561499480086318e-56,1.6416570729506772e-65,8.5985868106745047e-68,2.8666481142926761e-54,4.3742573642944788e-85,2.9232932514233358e-77,8.2988150213826428e-87
7.461766993167209e-16,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289575012445348,0.099999999808319223,0.099999999958067146,2.9584651638509011e-70,1.7040219621037537e-38,4.650693536129106e-40,4.2144316176133824e-50,4.0948158039823428e-40,6.3103250359507441e-99,9.2298494014531948e-28,9.6127644525995015e-74,2.4655577968804761e-29,5.639401795486406e-62,3.2512238579394696e-42,1.8656506073228604e-80,5.6963400165554448e-82,1.3896618469226682e-36,4.5528491363586086e-74,1.9168079020317475e-10,8.386572090382757e-11,8.5028854050601525e-19,1.7728783952948319e-22,8.5011125532740881e-19,2.2386042474938481e-31,8.7963585338343118e-28,1.1993661759612501e-30,4.2821009690671362e-32,7.5729551847811195e-46,3.0576086079793588e-49,4.0982530397356096e-65,2.2759306053805737e-51,3.0689855267436274e-59,9.2908099426626126e-37,5.5593334745260272e-46,1.9138666887147438e-41,1.3920970173283758e-62,7.9970215540935652e-72,1.2660932957270092e-54,1.0321549645459638e-63,1.081737927278608e-65,4.5875009366961377e-53,5.6006681909684017e-83,3.742573540389787e-75,2.1248884146844123e-84
1.1192650539168143e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574998668021,0.099999999712478832,0.099999999937100709,2.4373082028483425e-69,6.2720818144119492e-38,1.0046739749497597e-39,2.7397320409299482e-49,1.2157829186525307e-39,5.3386282186518072e-98,1.9460511745876124e-27,5.4581667463503139e-73,3.6983368099434795e-29,2.6309594409296531e-61,1.2395688087894467e-41,1.3945738481720445e-79,4.2580142176260137e-81,3.9735635463892796e-36,2.5461503712538994e-73,2.8752118216238205e-10,1.257985817965649e-10,1.2755436185721161e-18,3.7673656104797314e-22,1.2751668876668356e-18,6.4010075918574916e-31,1.868430752037999e-27,3.3944022560923302e-30,1.5630418454261049e-31,4.1991322643035083e-45,1.1568602272873979e-48,2.9714403903368907e-64,1.0682056380586416e-50,2.2940665386650746e-58,2.6355446191367378e-36,2.0311357628323912e-45,5.682106025100426e-41,6.6603583754094512e-62,4.5659230383967608e-71,5.9423950368930765e-54,5.1020276112396674e-63,5.9412907372915975e-65,1.7357024407210224e-52,3.7153116708810522e-82,2.4652755910039286e-74,1.6067027751171329e-83
1.4923534085169078e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574984890695,0.099999999616638441,0.099999999916134272,1.4488018033746396e-68,1.5908026813009587e-37,1.7411546052487468e-39,1.1430786810326674e-48,2.6494378960181341e-39,2.7059806461214375e-97,3.3061414386708792e-27,2.0993908207823479e-72,4.9311158819828952e-29,8.0118885870147744e-61,3.335361490039551e-41,6.4346619756256235e-79,1.964677752401732e-80,8.3813947896824876e-36,8.913326100482975e-73,3.8336157147449041e-10,1.6773144262054393e-10,1.7008651779475043e-18,6.4266809582356034e-22,1.7002225195014343e-18,1.350157609053147e-30,3.1860745109808976e-27,7.0937601352128163e-30,3.9346594691177911e-31,1.5742166066592402e-44,3.0115785243723745e-48,1.6721273208004786e-63,3.3300783107844184e-50,1.0584983925550035e-57,5.5346513717175852e-36,5.1290650556447994e-45,1.2381736494995675e-40,2.2045904759112462e-61,1.7031910910969892e-70,1.8525125643938385e-53,2.1415910918836238e-62,2.9925781588303424e-64,4.5184451947569271e-52,1.5851422949401809e-81,1.1020713147392316e-73,7.839341561909742e-83
2.238530117717095e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574957336048,0.099999999424957672,0.099999999874201412,3.1163919294855676e-67,5.563753913128493e-37,3.7094870353862045e-39,9.4994569557713398e-48,7.6923682568029816e-39,2.9552370133217939e-96,6.8174601428093541e-27,1.5984236655899475e-71,7.3966741644757572e-29,3.6508157614965569e-60,1.3492520018204828e-40,6.1485027647633876e-78,1.8773055288716389e-79,2.2892181511430416e-35,4.961358687742187e-72,5.7504234388612822e-10,2.5159716410713052e-10,2.5516643242596179e-18,1.3305621186804158e-21,2.5503337821246208e-18,3.6876979010373038e-30,6.5920517473071722e-27,1.9080919578551309e-29,1.3588252453005099e-30,1.1290877066914815e-43,1.105418650016122e-47,3.3841129361897905e-62,1.6409760052585976e-49,1.011425248658054e-56,1.5048856772090315e-35,1.7852463199107386e-44,3.5944724395626362e-40,1.2866977759011077e-60,1.1664957829673908e-69,9.1287039154820763e-53,1.8933522293990648e-61,3.7145467006820332e-63,1.658528694487862e-51,1.388525714808379e-80,1.1560317105872495e-72,9.2019677737255391e-82
2.984706826917282e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574929781397,0.099999999233276918,0.099999999832268552,1.946662533211718e-66,1.3903297774378687e-36,6.4862832584458155e-39,3.9539630766663528e-47,1.68257934038578e-38,1.4998995566861722e-95,1.1568574015642221e-26,6.0369007982396573e-71,9.862232663845921e-29,1.0967203681359473e-59,3.6551468021855216e-40,2.8478829205319566e-77,8.6953629884000244e-79,4.789808786348155e-35,1.6960605856806852e-71,7.6672310656343949e-10,3.3546288534086834e-10,3.4027079460536299e-18,2.2629367852174939e-21,3.4004450432642413e-18,7.7158951625982798e-30,1.120438376144339e-26,3.9387380565307411e-29,3.3605005370083516e-30,4.1229653648733962e-43,2.8668854869693373e-47,1.8695067896420537e-61,5.149411315565706e-49,4.6847510202760236e-56,3.1404513185757638e-35,4.4487136096647863e-44,7.8615121916401298e-40,4.281757719832977e-60,4.4284301116820584e-69,2.8646036096043018e-52,7.4031530735642781e-61,1.6512528246288474e-62,4.301374085629097e-51,5.9588660607742362e-80,5.0453830510897482e-72,4.5430083791861797e-81
3.730883536117469e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574902226753,0.099999999041596149,0.099999999790335692,9.2813352403119526e-66,2.9498957045984771e-36,1.0187599682987484e-38,1.2992176065034266e-46,3.1574114099160295e-38,5.9692661912752735e-95,1.7648391970021444e-26,1.8470167829121287e-70,1.232779139558462e-28,2.7368422769581294e-59,8.2121047378858962e-40,1.0348656942084142e-76,3.1597270921752746e-78,8.719661405615111e-35,4.7568875503754524e-71,9.5840385881111579e-10,4.1932860630369675e-10,4.2540135058615025e-18,3.4572546992509527e-21,4.2505563031145245e-18,1.4046487893517734e-29,1.7106878011255343e-26,7.0729993033776379e-29,7.0559183936343032e-30,1.2172369585739679e-42,6.2693795382731405e-47,8.281333816274393e-61,1.323889801041048e-48,1.7023479630532068e-55,5.7066710003565255e-35,9.4197511348668305e-44,1.4750816843413852e-39,1.1547436100487083e-59,1.3422582807551257e-68,7.3647640265243739e-52,2.3098728054157196e-60,5.8997676419054836e-62,9.406365762003228e-51,2.018892426224321e-79,1.7836729928184949e-71,1.7531676754916186e-80
5.223236954517843e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574847117461,0.099999998658234668,0.099999999706469972,4.85747227152484e-64,1.0808110403690325e-35,2.0808058436014738e-38,1.5996518847148762e-45,8.6438495105302306e-38,1.8940680567108564e-93,3.3879987883612066e-26,1.6360043057792261e-69,1.725890957076366e-28,1.5023040907826817e-58,3.1855012983262972e-39,2.0167915524495741e-75,6.1578143054383556e-77,2.3022459897717733e-34,3.8014605780329587e-70,1.3417653313624377e-09,5.870600473996086e-10,5.9574268929261524e-18,6.6481719941042961e-21,5.9507788209017642e-18,3.7086838748042758e-29,3.284745878508427e-26,1.8011350886396566e-28,2.5012643732520707e-29,9.7103432372278983e-42,2.4126852185967666e-46,2.463689344343833e-59,7.4711407129811798e-48,3.3176081172952923e-54,1.5029629425828757e-34,3.4398143386797633e-43,4.0371657268082967e-39,6.8118508340735764e-59,1.2019726906276541e-67,4.1561757950786431e-51,1.8270182620126669e-59,7.0425692703031684e-61,3.6199129882209609e-50,2.7865235471801654e-78,2.5400159426058113e-70,4.0610727819779365e-79
6.715590372918217e-15,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19289574792008174,0.099999998274873256,0.099999999622604252,3.7480637764132807e-63,2.8065694786198446e-35,3.6043081806310625e-38,7.7394512432144543e-45,1.8230919053138455e-37,1.3086664440426661e-92,5.5513470881227219e-26,6.7652436611374049e-69,2.2190028689714468e-28,4.9665770723466401e-58,8.4784238021265623e-39,1.175454997208105e-74,3.5889844619712559e-76,4.7731290650709361e-34,1.5435432693921278e-69,1.7251267615534918e-09,7.547914873952142e-10,7.6619041490632557e-18,1.0902975136675005e-20,7.6510013379885132e-18,7.6890243283941628e-29,5.3792646452807574e-26,3.6157368054684083e-28,6.3233666616488183e-29,3.83763103267573e-41,6.4112425289570719e-46,1.6148752311514794e-58,2.4852587118581316e-47,1.9336147375901014e-53,3.1118334236546511e-34,8.9172184019328792e-43,8.5128520878895062e-39,2.2985574800530381e-58,5.0226232443657896e-67,1.3825428541274604e-50,7.3288421238132557e-59,3.4195790648455225e-60,9.6192172834004832e-50,1.4076961565878058e-77,1.2744899104274925e-69,2.4575423380827563e-78
