Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43),CH2(T)(34),CH2O2(181),O(29),C3H6O(210),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
2.9210125342882167e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430168170119266,0.10749310586545852,0.022073957070950067,0.0,0.00059472499919297546,0.00089335825241755877,0.00014517294521001372,5.0286700540593138e-05,8.2318307164480581e-06,0.0030415535162648974,4.1921832440401757e-11,0.0003325042503944399,3.5329353650079979e-09,5.694753640322616e-05,4.6045073354555707e-10,5.5131661422040895e-12,0.00058075004457396235,7.2358446739640393e-07,0.0077502679209113488,9.5830226793959286e-05,7.673531033664198e-05,5.3483112466465308e-07,1.6702723976405254e-08,1.9059540231040123e-07,2.6892592348851413e-08,1.7820866755159164e-05,1.1441176144214558e-06,1.0723682275461292e-08,1.2563151841508735e-05,5.1399800716807224e-05,2.9932823391267037e-12,6.3314608282767147e-10,1.3801949792547404e-07,4.5124859975621176e-10,6.1526277461184151e-08,2.0486322982563984e-13,5.1554229877432667e-09,1.4128508556312622e-08,1.10493702448652e-12,5.7621773809106394e-06,1.5674443924795078e-13,1.2947693451147384e-05,1.2965202403964437e-18,6.0573970527463183e-12,3.6410841073521795e-09,7.0911351153904221e-13,1.6773251980168946e-11,2.4181629418859342e-22
2.927805336574443e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430196549993634,0.10748497735747593,0.022071652594377322,0.0,0.00059737527132292553,0.00089586268802629748,0.00014592047052470184,5.058438783309866e-05,8.2972267497339222e-06,0.0030482367267519218,4.2360787502755541e-11,0.00033245988264741849,3.5558886688990663e-09,5.7298179363945848e-05,4.6473358107005018e-10,5.5863601915153259e-12,0.00058156540417091248,7.3023822120926813e-07,0.007749689660941847,9.5781352027073287e-05,7.6826902666454264e-05,5.3521670041032615e-07,1.6737678272852285e-08,1.9101913949019716e-07,2.7012149808330399e-08,1.7871192428838498e-05,1.1546410582293304e-06,1.0779904675664688e-08,1.2614293201999646e-05,5.1547541331373004e-05,3.0067837745230472e-12,6.3704503068754113e-10,1.388400153811758e-07,4.5357250897836492e-10,6.213768546082652e-08,2.067471917260124e-13,5.1879677996797119e-09,1.4241053181356445e-08,1.1130669853013456e-12,5.7898852572414311e-06,1.5748171595582437e-13,1.2975594594693557e-05,1.3188401316846027e-18,6.1180813831919732e-12,3.6870816642517456e-09,7.1807177061386259e-13,1.6986383287854753e-11,2.4712343538694072e-22
2.934598138860669e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430224940601237,0.10747684821519303,0.022069345966155684,0.0,0.00060002951264548875,0.00089836741025762275,0.00014666977181612389,5.0882951656641862e-05,8.3629440056028514e-06,0.0030549154572738009,4.2803006868750691e-11,0.00033241552955537987,3.5789205514475409e-09,5.7649864345519112e-05,4.6904223303373895e-10,5.6603085965969751e-12,0.00058237790310091558,7.3693483673843415e-07,0.007749111337107031,9.5732520644524737e-05,7.6918380302022348e-05,5.3560097791840495e-07,1.6772598673914529e-08,1.9144264863762377e-07,2.7131885877568195e-08,1.7921524008566553e-05,1.1652323106490572e-06,1.0836262604894331e-08,1.2665491690658512e-05,5.1695240631480994e-05,3.0203111930170442e-12,6.4095556946869335e-10,1.3966296371981434e-07,4.5590194191251939e-10,6.2753423741886001e-08,2.0864329123595264e-13,5.2206129319769255e-09,1.4354152455478118e-08,1.1212338821646754e-12,5.8176266435869449e-06,1.5821973125774326e-13,1.3003508394550932e-05,1.3414790853691538e-18,6.1792022794892682e-12,3.7335374522755477e-09,7.2711927337175002e-13,1.7201651138314818e-11,2.5253245967105615e-22
2.9413909411468954e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430253341940612,0.10746871844746503,0.022067037189807698,0.0,0.00060268771128824962,0.00090087241765061,0.00014742084673513917,5.1182390948140227e-05,8.4289829064536172e-06,0.0030615897044233573,4.324850323819537e-11,0.00033237119250759291,3.6020309479751501e-09,5.8002589659676289e-05,4.7337674206766991e-10,5.7350165442224431e-12,0.00058318754984270347,7.4367445800385767e-07,0.0077485329501337519,9.56837326125391e-05,7.7009743540113655e-05,5.3598396145876986e-07,1.6807485160602031e-08,1.9186592960441289e-07,2.7251800022554933e-08,1.7971861464935507e-05,1.1758915996172322e-06,1.0892755822672725e-08,1.2716746997910883e-05,5.1842897963095763e-05,3.0338645518407373e-12,6.4487768042551758e-10,1.4048834003063771e-07,4.5823689126817982e-10,6.3373509148040635e-08,2.1055156915553768e-13,5.2533582267651162e-09,1.4467807114444366e-08,1.129437759747217e-12,5.8454012912962757e-06,1.5895847790934566e-13,1.3031434843809948e-05,1.3644406813506574e-18,6.2407614988971649e-12,3.7804547374086741e-09,7.3625665589241051e-13,1.7419070869052588e-11,2.5804503594020122e-22
2.9481837434331216e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430281754010509,0.10746058806311179,0.022064726268852496,0.0,0.00060534985541077187,0.00090337770874569117,0.00014817369292688008,5.148270463790186e-05,8.4953438716303172e-06,0.0030682594648602291,4.3697289289695705e-11,0.00033232687286899532,3.6252197930090098e-09,5.8356353609795005e-05,4.7773716045498647e-10,5.8104892337171025e-12,0.00058399435286841787,7.5045722888961659e-07,0.007747954500745482,9.5634987898091524e-05,7.7100992675551165e-05,5.3636565528093859e-07,1.6842337714304858e-08,1.9228898224882529e-07,2.7371891710808659e-08,1.8022204768572444e-05,1.1866191528556464e-06,1.0949384083738406e-08,1.2768058814295204e-05,5.1990512674323982e-05,3.0474438082555711e-12,6.4881134471959172e-10,1.4131614138436802e-07,4.6057734973747858e-10,6.3997958515149035e-08,2.1247206624650345e-13,5.286203525306401e-09,1.4582017888733584e-08,1.1376786623078967e-12,5.873208952606641e-06,1.5969794869535444e-13,1.3059373933395908e-05,1.3877285255762049e-18,6.3027607981898535e-12,3.8278367984755373e-09,7.4548455675636921e-13,1.7638657878486619e-11,2.6366285270023181e-22
2.954976545719348e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443031017680989,0.10745245707091776,0.022062413206805825,0.0,0.00060801593320458636,0.000905883282084517,0.00014892830803080249,5.1783891649684915e-05,8.5620273174303277e-06,0.0030749247353104507,4.4149377680371809e-11,0.00033228257198057595,3.6484870202880161e-09,5.8711154490989406e-05,4.8212354013119905e-10,5.8867318768469866e-12,0.00058479832064338791,7.5728329314246395e-07,0.0077473759896623294,9.5586286468880995e-05,7.7192128001262234e-05,5.3674606362562234e-07,1.6877156316726242e-08,1.92711806429932e-07,2.7492160411411232e-08,1.8072553890136494e-05,1.1974151978689706e-06,1.100614713915583e-08,1.28194268304555e-05,5.2138084115426831e-05,3.0610489195291974e-12,6.5275654342099228e-10,1.4214636483336671e-07,4.6292330999603724e-10,6.4626788671032893e-08,2.1440482323186384e-13,5.319148668004279e-09,1.4696785503549485e-08,1.145956633712412e-12,5.9010493806446801e-06,1.6043813642886172e-13,1.3087325652092378e-05,1.4113462508211199e-18,6.3652019336341047e-12,3.8756869271335628e-09,7.548036170437504e-13,1.7860427625922889e-11,2.6938761918670756e-22
2.961769348005574e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430338610337977,0.10744432547963222,0.022060098007180118,0.0,0.00061068593289317625,0.00090838913620982934,0.00014968468968073602,5.2085950900756892e-05,8.6290336571122855e-06,0.003081585512566033,4.4604781045575927e-11,0.00033223829115975164,3.6718325627691976e-09,5.9066990590199007e-05,4.8653593268446891e-10,5.9637496977072421e-12,0.00058559946162591492,7.641527943703714e-07,0.007746797417601081,9.553762829332495e-05,7.7283149808287518e-05,5.3712519071523411e-07,1.6911940950099364e-08,1.931344020094285e-07,2.7612605594659719e-08,1.8122908800315991e-05,1.2082799619424868e-06,1.1063044745652185e-08,1.2870850737120982e-05,5.2285611638818774e-05,3.0746798427495251e-12,6.5671325750836578e-10,1.4297900741179944e-07,4.6527476470035653e-10,6.5260016435260779e-08,2.1634988079542123e-13,5.3521934944130412e-09,1.481211067883485e-08,1.1542717176880682e-12,5.9289223294276628e-06,1.6117903394584722e-13,1.3115289986564469e-05,1.435297521931837e-18,6.4280866609667165e-12,3.9240084278667308e-09,7.642144803323363e-13,1.8084395631526171e-11,2.7522107245914718e-22
2.9685621502918003e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444303670545942,0.10743619329796925,0.022057780673484517,0.0,0.0006133598427319611,0.00091089526966532913,0.00015044283550493407,5.2388881301953724e-05,8.6963633009041032e-06,0.0030882417934845431,4.5063511998612639e-11,0.00033219403170073677,3.6952563526340624e-09,5.9423860186277151e-05,4.9097438935591015e-10,6.0415479326103656e-12,0.00058639778426705831,7.7106587604109953e-07,0.0077462187852752294,9.5489013340549714e-05,7.7374058385786055e-05,5.3750304074975604e-07,1.6946691597053166e-08,1.9355676885651929e-07,2.7733226732359655e-08,1.817326946982575e-05,1.2192136721398121e-06,1.1120076655084454e-08,1.2922330225138835e-05,5.2433094599037287e-05,3.0883365350381725e-12,6.6068146787041014e-10,1.4381406613579997e-07,4.676317064897707e-10,6.5897658618933515e-08,2.1830727958140212e-13,5.3853378432471449e-09,1.4927994129285313e-08,1.1626239575529302e-12,5.9568275538646468e-06,1.6192063411154042e-13,1.3143266921382032e-05,1.4595860300495092e-18,6.4914167353723113e-12,3.9728046179789245e-09,7.7371779269692456e-13,1.8310577476290664e-11,2.8116496977505171e-22
2.9753549525780265e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430395509578191,0.10742806053460811,0.022055461209224893,0.0,0.00061603765100828065,0.0009134016809955528,0.00015120274312612367,5.2692681757738665e-05,8.7640166560110086e-06,0.0030948935749886856,4.5525583130461149e-11,0.00033214979487490852,3.7187583212949401e-09,5.9781761550078948e-05,4.9543896103990636e-10,6.1201318299741908e-12,0.00058719329701042609,7.7802268148079169e-07,0.0077456400933950042,9.5440441580360583e-05,7.746485402108996e-05,5.3787961792251749e-07,1.6981408240472713e-08,1.9397890684029112e-07,2.785402329796166e-08,1.8223635869404346e-05,1.230216555300643e-06,1.1177242613409916e-08,1.2973864985476618e-05,5.2580532352753739e-05,3.1020189535698053e-12,6.6466115530747754e-10,1.4465153800363436e-07,4.6999412798820363e-10,6.6539732024470695e-08,2.2027706019411345e-13,5.4185815523905547e-09,1.5044436564363205e-08,1.1710133961718195e-12,5.9847648097575452e-06,1.6266292982095372e-13,1.3171256439042771e-05,1.4842154922168525e-18,6.555193911461282e-12,4.0220788275871259e-09,7.8331420270819834e-13,1.8538988802009748e-11,2.8722108814733791e-22
2.9821477548642527e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430423975289818,0.10741992719819314,0.022053139617903898,0.0,0.00061871934604137903,0.00091590836874574943,0.00015196441016155471,5.2997351166260839e-05,8.8319941266236292e-06,0.0031015408540658916,4.5991007009499711e-11,0.00033210558193116522,3.74233839940129e-09,6.0140692944548886e-05,4.9992969828443957e-10,6.1995066502096804e-12,0.00058798600829196529,7.8502335387255141e-07,0.0077450613426673955,9.5391912983238173e-05,7.7555536999707382e-05,5.3825492640997323e-07,1.7016090863784765e-08,1.9440081583194021e-07,2.7974994766069494e-08,1.8274007969811543e-05,1.2412888380385377e-06,1.1234542374606264e-08,1.3025454709192721e-05,5.2727924258775341e-05,3.1157270552934284e-12,6.6865230053134502e-10,1.4549141999586336e-07,4.7236202180063035e-10,6.7186253445398903e-08,2.2225926319743688e-13,5.4519244589060159e-09,1.5161438688311467e-08,1.1794400763317474e-12,6.0127338538021621e-06,1.6340591399064658e-13,1.3199258519995233e-05,1.5091896591762305e-18,6.6194199432477182e-12,4.0718343996144331e-09,7.9300436143038534e-13,1.8769645311244993e-11,2.9339123485812248e-22
2.9882612769218565e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443044960360249,0.10741260671257533,0.022051048369969909,0.0,0.0006211361851197637,0.00091816462285813092,0.00015265141281890166,5.3272295672799579e-05,8.8934513005730597e-06,0.0031075195532222905,4.6412765468817638e-11,0.00033206581171535827,3.7636271953448898e-09,6.0464610433810917e-05,5.0399377485781592e-10,6.2716245847823063e-12,0.00058869706016146533,7.9136158349361664e-07,0.0077445404172797865,9.5348274126392344e-05,7.7637055593505943e-05,5.3859162275373969e-07,1.7047276124214681e-08,1.9478033803736554e-07,2.8084018195969984e-08,1.8319347710234427e-05,1.2513134162531614e-06,1.1286226353344502e-08,1.3071932198984912e-05,5.2860537246168274e-05,3.1280862704323605e-12,6.7225411162856491e-10,1.4624937193552174e-07,4.7449779893454648e-10,6.7771939649910669e-08,2.2405390053759123e-13,5.4820177532009265e-09,1.5267219711710855e-08,1.1870559650195135e-12,6.0379329719421908e-06,1.6407518254641983e-13,1.3224471116674451e-05,1.5319642531485539e-18,6.67760859267172e-12,4.1170287525473166e-09,8.018061995416936e-13,1.8979168828574379e-11,2.9904337125651588e-22
2.9943747989794603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430475240604811,0.10740528577601076,0.022048955404499738,0.0,0.00062355615456518806,0.00092042109863306866,0.00015333983692272129,5.3547942321465264e-05,8.9551716234661573e-06,0.0031134946009189518,4.6837258945166486e-11,0.00033202606271722754,3.7849791515342691e-09,6.0789359557283521e-05,5.0807912256100419e-10,6.3443912889408215e-12,0.0005894058558122314,7.977355653833065e-07,0.0077440194453067693,9.5304670187665083e-05,7.7718483370785269e-05,5.3892729784760793e-07,1.7078433803641856e-08,1.9515967457418991e-07,2.8193182491757244e-08,1.8364692023367347e-05,1.261394556375408e-06,1.133801832083977e-08,1.3118453733930855e-05,5.2993112114811689e-05,3.1404662228237004e-12,6.7586517365637018e-10,1.4700927139020563e-07,4.7663799722575265e-10,6.836125457179341e-08,2.2585866235127407e-13,5.5121911448111503e-09,1.5373455155384675e-08,1.1947020842386958e-12,6.0631574660259026e-06,1.6474499791992374e-13,1.3249693855049391e-05,1.5550238883217222e-18,6.7361635132530412e-12,4.1626181821910178e-09,8.1068498162709286e-13,1.9190535245530334e-11,3.0479069694831877e-22
3.000488321037064e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443050088629712,0.10739796439472936,0.022046860724040246,0.0,0.00062597924592859273,0.00092267779501105862,0.00015402968072480519,5.3824290296122595e-05,9.0171553837269714e-06,0.0031194659950925584,4.7264496552853211e-11,0.00033198633580190895,3.8063942158529498e-09,6.1114939032563741e-05,5.1218577752519636e-10,6.4178106219941768e-12,0.00059011240137734689,8.0414540361940302e-07,0.0077434984272571348,9.5261101146880485e-05,7.7799820535966204e-05,5.3926195470965428e-07,1.7109563890745984e-08,1.9553882535241223e-07,2.8302487273447836e-08,1.8410040887928078e-05,1.2715324231279547e-06,1.1389918095434734e-08,1.3165019089054608e-05,5.312564840166634e-05,3.1528668809985089e-12,6.794854723749233e-10,1.4777111612260522e-07,4.7878261124911068e-10,6.8954210434216542e-08,2.2767357812412882e-13,5.5424445132859148e-09,1.5480145521937606e-08,1.2023784645145662e-12,6.0884071605453289e-06,1.6541535500348619e-13,1.3274926716700692e-05,1.5783713588910822e-18,6.7950859823427591e-12,4.2086051521142593e-09,8.1964118748880106e-13,1.9403756135406557e-11,3.1063457919829824e-22
3.006601843094668e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430526540679927,0.10739064257493858,0.022044764331136293,0.0,0.00062840545078180193,0.00092493471093277584,0.00015472094247347408,5.4101338776638682e-05,9.079402867821972e-06,0.0031254337337212256,4.7694487390681621e-11,0.00033194663182065104,3.8278723356995761e-09,6.1441347572274439e-05,5.163137756552227e-10,6.4918864508390674e-12,0.00059081670298437436,8.1059120218239073e-07,0.0077429773636376199,9.521756698428608e-05,7.7881067292329026e-05,5.3959559632959301e-07,1.7140666374600576e-08,1.9591779029465486e-07,2.8411932161918664e-08,1.8455394282642036e-05,1.2817271810796708e-06,1.1441925492103517e-08,1.3211628039466891e-05,5.3258145645066344e-05,3.1652882135189043e-12,6.8311499348840534e-10,1.485349038841977e-07,4.8093163556714414e-10,6.9550819453994774e-08,2.2949867731427619e-13,5.5727777376585339e-09,1.5587291310584852e-08,1.2100851361248861e-12,6.113681880581134e-06,1.6608624870893776e-13,1.3300169681921361e-05,1.6020094765131283e-18,6.8543772768468699e-12,4.254992134269483e-09,8.2867529856182995e-13,1.9618843111284754e-11,3.1657639917173613e-22
3.012104012946511e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430549637055283,0.10738405256731368,0.022042876115484385,0.0,0.00063059169023440577,0.00092696612209676877,0.00015534428894106839,5.4351280660578018e-05,9.1356513225765947e-06,0.0031308015713582289,4.8083840664043041e-11,0.00033191091853866178,3.8472565121750948e-09,6.1735823040116154e-05,5.2004725187215285e-10,6.5591192027530711e-12,0.00059144866090641982,8.1642325282942641e-07,0.0077425083678349868,9.5178416042792857e-05,7.795411224060977e-05,5.3989500823037476e-07,1.7168635000287785e-08,1.962586997844495e-07,2.8510552040481967e-08,1.8496216193587301e-05,1.2909512411027172e-06,1.1488824008606842e-08,1.3253613183013049e-05,5.337735940151239e-05,3.1764850634247777e-12,6.863894357793518e-10,1.4922397229222551e-07,4.828695237547815e-10,7.0090901113314506e-08,2.3114999773209485e-13,5.6001458159960855e-09,1.5684112316134606e-08,1.2170470644014496e-12,6.1364503813336962e-06,1.6669050766672735e-13,1.3322896971856837e-05,1.6235346227391783e-18,6.9080558426242259e-12,4.297084478488513e-09,8.368730067047517e-13,1.9814026523365169e-11,3.2200892563940467e-22
3.01705596581317e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443057042981256,0.10737812126475932,0.022041175538736295,0.0,0.00063256145111250772,0.00092879454281765003,0.00015590628048593551,5.4576712422040361e-05,9.186457941194576e-06,0.0031356300910412313,4.8436177114237914e-11,0.00033187879354514704,3.8647458711016432e-09,6.2001423453454625e-05,5.2342220775949307e-10,6.6200883573587148e-12,0.00059201587690824739,8.2169713721685197e-07,0.0077420862407057093,9.5143204325478338e-05,7.8019790342610611e-05,5.4016377970986458e-07,1.7193787632852199e-08,1.9656538951678393e-07,2.8599406473135651e-08,1.8532959023254569e-05,1.2992925079649427e-06,1.1531106964033654e-08,1.3291429713031016e-05,5.3484624147417579e-05,3.1865765056369014e-12,6.8934280219716664e-10,1.4984547657188471e-07,4.8461667041446555e-10,7.057952041044434e-08,2.3264327673301722e-13,5.6248322331035921e-09,1.5771567263991736e-08,1.2233338168545223e-12,6.156959137985616e-06,1.6723470581058138e-13,1.3343358502162095e-05,1.6431122173899586e-18,6.9566236346958997e-12,4.3352478335444792e-09,8.4430552378626917e-13,1.9990999065112587e-11,3.2696784328362645e-22
3.022007918679829e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430591228272948,0.10737218968546244,0.02203947384297161,0.0,0.00063453323983413904,0.00093062310569791732,0.00015646919921977835,5.4802602314238762e-05,9.2374380919715265e-06,0.0031404562088609331,4.8790336085044643e-11,0.00033184668506766883,3.8822765056619033e-09,6.2267565510913832e-05,5.2681122999672329e-10,6.6814951388574581e-12,0.00059258163152546822,8.2699479973219504e-07,0.0077416640845723731,9.5108015457910666e-05,7.8085409485122238e-05,5.404318903932864e-07,1.7218922136123269e-08,1.968719571800117e-07,2.8688352159018003e-08,1.8569704787346774e-05,1.3076713932406106e-06,1.1573460198932973e-08,1.332927444632897e-05,5.359186246056825e-05,3.1966814563041269e-12,6.923021938322001e-10,1.5046825163876468e-07,4.863667009678518e-10,7.1070558244533025e-08,2.3414328936034659e-13,5.6495708269185621e-09,1.5859321890832141e-08,1.2296404965760281e-12,6.1774840047992575e-06,1.6777924704330557e-13,1.3363826622224748e-05,1.6628855676107878e-18,7.0054356819774579e-12,4.37367805930423e-09,8.5179001583370716e-13,2.0169216724681422e-11,3.3199352690197592e-22
3.0269598715464877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430612032436934,0.10736625783267906,0.022037771029538931,0.0,0.00063650705196028831,0.00093245181017466536,0.0001570330442051393,5.5028949893790777e-05,9.2885919234081275e-06,0.0031452799238213926,4.9146322381469729e-11,0.00033181459353279051,3.8998483869860309e-09,6.2534248518994251e-05,5.3021433723133537e-10,6.7433416165590491e-12,0.00059314592800340882,8.3231629544455856e-07,0.0077412418997003987,9.5072849430341997e-05,7.8150969774026262e-05,5.4069934185444735e-07,1.7244038504633488e-08,1.971784027353121e-07,2.8777388898711425e-08,1.8606453474566513e-05,1.3160879840873164e-06,1.1615883606689251e-08,1.336714726356886e-05,5.3699074098245892e-05,3.2067998988100324e-12,6.9526760298387712e-10,1.5109229627678279e-07,4.8811961250676473e-10,7.1564021095356734e-08,2.3565005121564939e-13,5.6743615321867221e-09,1.5947376455484445e-08,1.2359671190706308e-12,6.1980248899478847e-06,1.6832412869910476e-13,1.3384301319156471e-05,1.6828562006471722e-18,7.0544926621593366e-12,4.412376485550552e-09,8.593267418347912e-13,2.0348685750086187e-11,3.3708673674246721e-22
3.0319118244131465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430632842305084,0.10736032570965555,0.022036067099786037,0.0,0.00063848288306090825,0.00093428065568494536,0.0001575978145031217,5.5255754715658985e-05,9.339919583171883e-06,0.0031501012349440505,4.9504140801544776e-11,0.00033178251936147063,3.9174614860025956e-09,6.2801471782152676e-05,5.3363154801386534e-10,6.8056298629092556e-12,0.00059370876958479842,8.3766167937964234e-07,0.0077408196863543582,9.5037706233179445e-05,7.8216471314734444e-05,5.4096613567139999e-07,1.7269136733089156e-08,1.9748472613933005e-07,2.886651649294808e-08,1.8643205073617099e-05,1.324542367594012e-06,1.1658377090744767e-08,1.34050480454268e-05,5.3806258818334589e-05,3.2169318163169388e-12,6.9823902192859521e-10,1.5171760926521289e-07,4.8987540211745845e-10,7.2059915439722908e-08,2.371635778882018e-13,5.6992042834420544e-09,1.6035731215334515e-08,1.2423137000138315e-12,6.2185817018588623e-06,1.6886934811358603e-13,1.3404782579540398e-05,1.7030256578667053e-18,7.1037952527164104e-12,4.4513444456659618e-09,8.6691596147776046e-13,2.052941240642747e-11,3.4224824797499712e-22
3.0363685819931397e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430651576063984,0.10735498657055462,0.022034532609667895,0.0,0.00064026285362042603,0.0009359267367625389,0.00015810689813644719,5.5460269628372995e-05,9.3862632215561031e-06,0.0031544383588782855,4.9827747805243888e-11,0.0003317536677965803,3.9333484920555479e-09,6.3042434060587194e-05,5.3671911150557154e-10,6.8620687122040391e-12,0.0005942140857494952,8.4249299479518636e-07,0.007740439670215574,9.5006096867937179e-05,7.8275372558408757e-05,5.4120568911300583e-07,1.7291709624760944e-08,1.9776031273371845e-07,2.8946808843943328e-08,1.8676283993041539e-05,1.3321836973977042e-06,1.1696681061100442e-08,1.3439182560258263e-05,5.3902701852236566e-05,3.2260620492860152e-12,7.0091843094972394e-10,1.5228147438175593e-07,4.9145807110552664e-10,7.2508304627287885e-08,2.385315486868088e-13,5.7216072046140445e-09,1.611550737766282e-08,1.2480427002269728e-12,6.2370963744806003e-06,1.6936033217472036e-13,1.3423221314126186e-05,1.7213494443706625e-18,7.1483781408444879e-12,4.4866471661679589e-09,8.7379135641716867e-13,2.0693146863453376e-11,3.4695265183528526e-22
3.040825339573133e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430670314444254,0.10734964721753426,0.022032997217402733,0.0,0.00064204445275129992,0.00093757293121075956,0.00015861672982486925,5.5665154218812277e-05,9.4327478863019035e-06,0.0031587735342362253,5.0152846197643877e-11,0.00033172483093177275,3.9492688392547923e-09,6.3283832870708839e-05,5.3981812720551448e-10,6.918868590489062e-12,0.00059471822843268341,8.4734374425859735e-07,0.0077400596314180807,9.4974505980923246e-05,7.8334226377230776e-05,5.4144471226872946e-07,1.7314267815114216e-08,1.9803580032891825e-07,2.9027174481444493e-08,1.8709365253663727e-05,1.3398557731323864e-06,1.1735041636705995e-08,1.3473339542891417e-05,5.3999122711562526e-05,3.2352031712194946e-12,7.0360269596653774e-10,1.5284636497322544e-07,4.930430668374288e-10,7.2958673285724638e-08,2.3990502295186793e-13,5.7440521818188804e-09,1.6195527091025624e-08,1.2537878905439542e-12,6.2556238074135862e-06,1.6985158574135208e-13,1.3441665343300019e-05,1.739836665005241e-18,7.1931610155198436e-12,4.5221702691613944e-09,8.8070967242155394e-13,2.0857909681414429e-11,3.5171358334061239e-22
3.045282097153126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430689057446399,0.10734430765294149,0.02203146092397135,0.0,0.0006438276772426319,0.00093921923861904676,0.00015912730888098124,5.5870408159152722e-05,9.4793736833346557e-06,0.0031631067603402844,5.0479439461808773e-11,0.00033169600906253369,3.9652225059934563e-09,6.3525667701289115e-05,5.4292860843596919e-10,6.9760310149994974e-12,0.00059522119999277315,8.5221396779235488e-07,0.0077396795701529875,9.4942933565474031e-05,7.8393032847078484e-05,5.4168320627666362e-07,1.7336811300531499e-08,1.9831118889745206e-07,2.9107613261028265e-08,1.8742448847248148e-05,1.3475586581416103e-06,1.1773458744941662e-08,1.3507518906422779e-05,5.4095521221023166e-05,3.2443551698547966e-12,7.0629181130194852e-10,1.5341228014019378e-07,4.9463038717964794e-10,7.341102613029476e-08,2.4128401202218662e-13,5.7665391668991923e-09,1.6275790540071508e-08,1.2595492821751163e-12,6.2741639344296497e-06,1.7034310688806257e-13,1.3460114656200951e-05,1.7584884598613822e-18,7.2381443701569082e-12,4.5579147341541141e-09,8.8767110025894764e-13,2.1023705463036448e-11,3.5653162144684835e-22
3.049738854733119e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430707805070979,0.10733896787911697,0.022029923730354003,0.0,0.00064561252388939264,0.0009408656585767599,0.0001596386346164565,5.6076031120513552e-05,9.5261407180373709e-06,0.0031674380365240766,5.0807531076095563e-11,0.00033166720248082904,3.9812094705355619e-09,6.3767938039801448e-05,5.4605056845583769e-10,7.0335575049695912e-12,0.00059572300278637989,8.5710370538979356e-07,0.0077392994866108625,9.4911379615026804e-05,7.8451792043532294e-05,5.4192117227057916e-07,1.7359340077461255e-08,1.9858647841333833e-07,2.9188125038570631e-08,1.8775534765558715e-05,1.3552924157228447e-06,1.1811932311724142e-08,1.3541720563978307e-05,5.4191897205710832e-05,3.2535180329484982e-12,7.0898577126446667e-10,1.5397921898026755e-07,4.9622002999589346e-10,7.386536787421012e-08,2.4266852722835255e-13,5.7890681115632173e-09,1.6356297908509837e-08,1.2653268862409037e-12,6.292716689467551e-06,1.708348936952229e-13,1.3478569241632589e-05,1.7773059738283476e-18,7.2833286980182177e-12,4.5938815430113553e-09,8.9467583115657847e-13,2.1190538822235611e-11,3.6140734898994036e-22
