Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),C2H6X(52)
7.978987512523479e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436672792615134,0.11002229439934041,0.022821515332378216,0.0,2.0475813868282345e-12,0.00022543628793199994,0.0,1.2147096797838715e-06,0.0,0.00076987188580937961,5.1315261254223557e-14,0.00030852735510152198,4.7403147205285542e-11,7.8260952131991593e-14,0.0,0.0,1.7576554619023497e-11,2.6911928513532573e-09,0.0078605807299660328,9.5960287474539716e-08,6.0743577251492027e-05,4.8657533433160154e-08,4.3706811726028451e-09,4.3605983382014989e-06,4.2459413693292968e-09,1.6211252251934479e-09,2.3851624058966517e-06,1.2329319441432892e-05,3.2474980621918262e-09
8.00129684438868e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436584526083794,0.11001926948047885,0.022821515319798997,0.0,2.0697440794756234e-12,0.00022650759226711434,0.0,1.224685794460521e-06,0.0,0.00077209036164000116,5.2029787520109659e-14,0.00030881356633915836,4.7803818127331517e-11,7.9328681212587644e-14,0.0,0.0,1.7711213267444509e-11,2.7218120890419463e-09,0.0078612860655026592,9.5960096799018671e-08,6.0818635010708295e-05,4.879676975017635e-08,4.3832767858108457e-09,4.3819136105068378e-06,4.2942878406756829e-09,1.6336233381331195e-09,2.4007427828516058e-06,1.2394517268767072e-05,3.2744953803970036e-09
8.023606176253882e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436497405694364,0.11001625588170194,0.022821515307218748,0.0,2.092075892392227e-12,0.00022758013579504265,0.0,1.2347140381723559e-06,0.0,0.00077430873502178869,5.275209344010106e-14,0.00030909820478458442,4.8206655327478428e-11,8.0407571598411831e-14,0.0,0.0,1.7846440599885638e-11,2.7526894572710741e-09,0.0078619798665842833,9.5959908599098559e-08,6.0893528788653877e-05,4.8936012259407294e-08,4.3958718177369119e-09,4.4032548150989664e-06,4.3430422211141745e-09,1.6461797798189075e-09,2.4163780692065408e-06,1.2459871061401047e-05,3.30163571614771e-09
8.045915508119083e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436411415952537,0.11001325345129609,0.022821515294637499,0.0,2.1145775366968975e-12,0.00022865391261134258,0.0,1.2447945151077195e-06,0.0,0.00077652700336422052,5.3482239161749034e-14,0.00030938127847866478,4.8611663285631027e-11,8.1497702596748918e-14,0.0,0.0,1.7982236689693401e-11,2.7838263467475816e-09,0.0078626622874629504,9.5959722841308385e-08,6.0968259564080492e-05,4.9075260829646337e-08,4.4084662536710063e-09,4.4246218281992128e-06,4.3922067102717116e-09,1.658794636795171e-09,2.4320682786723721e-06,1.2525380641635336e-05,3.3289193614412238e-09
8.068224839984285e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443632654157133,0.11001026203959881,0.022821515282055276,0.0,2.1372497235878325e-12,0.00022972891684126516,0.0,1.2549273291568207e-06,0.0,0.00077874516409051631,5.4220285089705489e-14,0.00030966279542159718,4.9018846467841608e-11,8.2599153785350819e-14,0.0,0.0,1.811860160574943e-11,2.8152241510283805e-09,0.007863333480327115,9.5959539492631664e-08,6.1042828306149963e-05,4.9214515330679362e-08,4.4210600789811409e-09,4.4460145266545733e-06,4.4417835122892394e-09,1.6714679952696256e-09,2.4478134246485609e-06,1.2591045831305898e-05,3.3563466074466091e-09
8.090534171849487e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436242767468309,0.11000728149897133,0.022821515269472119,0.0,2.1600931643369171e-12,0.00023080514263956663,0.0,1.2651125839117755e-06,0.0,0.00078096321463759369,5.4966291885643685e-14,0.00030994276357311978,4.942820932631818e-11,8.3712005011971806e-14,0.0,0.0,1.8255535412497188e-11,2.8468842665114007e-09,0.0078639935953292491,9.5959358520493918e-08,6.1117235974573274e-05,4.9353775633407258e-08,4.4336532791131358e-09,4.4674327879336652e-06,4.4917748358075518e-09,1.6841999411097385e-09,2.4636135202237259e-06,1.2656866451785269e-05,3.3839177445047751e-09
8.135152835579891e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44436078460773537,0.11000135245032693,0.022821515244303103,0.0,2.2062966528319834e-12,0.00023296123570674298,0.0,1.2856408284175287e-06,0.0,0.00078539897500998104,5.6482432012751331e-14,0.00031049808513982627,5.0253491811732633e-11,8.5972228317486968e-14,0.0,0.0,1.8531109933810391e-11,2.9109970308273309e-09,0.0078652811823397301,9.595900357768853e-08,6.1265571882875234e-05,4.9632313130886709e-08,4.4588377460131474e-09,4.510345511921628e-06,4.5930099043239733e-09,1.7098399366783546e-09,2.4953786109786411e-06,1.2788973268347099e-05,3.4394928490028761e-09
8.175309632937256e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435934200484795,0.10999605204497201,0.022821515221648072,0.0,2.248472617463021e-12,0.00023490583918911594,0.0,1.3042966288212541e-06,0.0,0.00078939075709821783,5.7874798112874691e-14,0.00031099265671422928,5.1003744922843115e-11,8.8046223966699631e-14,0.0,0.0,1.8781073165725023e-11,2.9696096895395004e-09,0.0078664035899609994,9.5958691938943457e-08,6.1398532767534269e-05,4.9883015441222439e-08,4.4815014836894161e-09,4.5490531717192384e-06,4.6855613782369994e-09,1.7331171560238202e-09,2.5241552452656707e-06,1.2908399175165257e-05,3.4900054461989924e-09
8.21546643029462e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435793279599101,0.10999078465545777,0.02282151519899047,0.0,2.291214509072971e-12,0.0002368543109768307,0.0,1.3231239345572931e-06,0.0,0.00079338214296603021,5.9293912573680736e-14,0.00031148233216681057,5.1761128793970968e-11,9.0158409822294415e-14,0.0,0.0,1.9032880405657159e-11,3.0290940822332258e-09,0.0078674923502683857,9.5958387513121461e-08,6.1530986281106307e-05,5.0133734578596036e-08,4.5041629729692455e-09,4.5878417774488925e-06,4.7794904547662016e-09,1.7565855184847467e-09,2.5531101057074168e-06,1.3028325878691126e-05,3.5409887279469279e-09
8.255623227651984e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435655617199599,0.10998554949042312,0.022821515176330444,0.0,2.3345264777319305e-12,0.00023880661802313358,0.0,1.3421233390033656e-06,0.0,0.00079737311815488105,6.0740138455626661e-14,0.00031196715648278475,5.2525668891000161e-11,9.2309261257029097e-14,0.0,0.0,1.9286531872438416e-11,3.089458454250751e-09,0.0078685482688422188,9.5958090125428679e-08,6.1662937696157057e-05,5.0384469820167422e-08,4.5268221317510136e-09,4.6267106364648476e-06,4.8748101755480577e-09,1.780245512698897e-09,2.5822432575218618e-06,1.3148752320522896e-05,3.5924443575842033e-09
8.295780025009349e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435521134307904,0.1099803457776746,0.022821515153668169,0.0,2.3784126738446747e-12,0.00024076272757661359,0.0,1.3612954324128106e-06,0.0,0.00080136366834643519,6.2213841509578993e-14,0.00031244717423882875,5.3297390535237411e-11,9.4499256440070117e-14,0.0,0.0,1.9542027740392963e-11,3.150711080046349e-09,0.0078695721319692533,9.5957799605289986e-08,6.179439219615836e-05,5.063522045303591e-08,4.5494788787293495e-09,4.6656590623378213e-06,4.9715336283297738e-09,1.8040976237863386e-09,2.6115547627325278e-06,1.3269677437466461e-05,3.6443739897649067e-09
8.335936822366713e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435389753837601,0.10997517276372422,0.022821515131003809,0.0,2.4228772480495936e-12,0.0002427226071779446,0.0,1.3806408019161439e-06,0.0,0.00080535377936170676,6.3715390174654968e-14,0.00031292242960682389,5.4076318903612931e-11,9.6728876327786128e-14,0.0,0.0,1.9799368139817294e-11,3.2128602630183009e-09,0.0078705647071053517,9.5957515786217165e-08,6.1925354877668702e-05,5.0885985773416641e-08,4.5721331333901552e-09,4.704686374785274e-06,5.0696739467033068e-09,1.8281423333547578e-09,2.6410446801832972e-06,1.3391100161553713e-05,3.69677927046326e-09
8.376093619724078e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435261400548853,0.10997002971333912,0.022821515108337517,0.0,2.4679243511187544e-12,0.00024468622465668137,0.0,1.4001600315227755e-06,0.0,0.00080934343716020682,6.5245155575933445e-14,0.00031339296635756153,5.4862479028890002e-11,9.8998604654459763e-14,0.0,0.0,2.0058553157454807e-11,3.2759143353411488e-09,0.0078715267433269089,9.5957238505669809e-08,6.2055830752434483e-05,5.1136765085333512e-08,4.5947848160054891e-09,4.7437918996030152e-06,5.1692443098397766e-09,1.8523801195139548e-09,2.6707130655541357e-06,1.3513019420059904e-05,3.7496618369776437e-09
8.416250417081442e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435136001004216,0.10996491590910144,0.022821515085669448,0.0,2.5135581338590512e-12,0.00024665354812810909,0.0,1.4198537021228726e-06,0.0,0.00081333262783908438,6.6803511522039289e-14,0.00031385882786441312,5.565589579988238e-11,1.0130892792292083e-13,0.0,0.0,2.0319582836965389e-11,3.3398816577981426e-09,0.0078724589717715423,9.5956967605037119e-08,6.2185824749421388e-05,5.1387557702488652e-08,4.617433847629117e-09,4.7829749685979871e-06,5.2702579422243225e-09,1.8768114568706717e-09,2.7005599713726286e-06,1.3635434135524699e-05,3.8030233179350527e-09
8.456407214438807e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44435013483525354,0.10995983065097943,0.022821515062999755,0.0,2.5597827470144586e-12,0.00024862454599014407,0.0,1.439722391489379e-06,0.0,0.00081732133763227075,6.8390834502599452e-14,0.00031432005710696454,5.6456593961679795e-11,1.0366033539510099e-13,0.0,0.0,2.0582457179390031e-11,3.4047706196139874e-09,0.0078733621060680208,9.5956702929521947e-08,6.2315341716772855e-05,5.1638362948000113e-08,4.6400801500915826e-09,4.8222349195222588e-06,5.3727281133913557e-09,1.9014368165297001e-09,2.7305854470271626e-06,1.3758343225771764e-05,3.8568653332959953e-09
8.496564011796171e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434893778150969,0.10995477325590852,0.022821515040328599,0.0,2.606602341169357e-12,0.00025059918692028443,0.0,1.4597666742801784e-06,0.0,0.000821309552909624,7.0007503685574297e-14,0.00031477669667461704,5.7264598115881311e-11,1.0605331908251216e-13,0.0,0.0,2.0847176143610525e-11,3.4705896382878947e-09,0.0078742368427558891,9.595644432797911e-08,6.2444386423700235e-05,5.1889180152390399e-08,4.6627236459949335e-09,4.8615710960081564e-06,5.4766681376602206e-09,1.9262566661117587e-09,2.7607895387820095e-06,1.3881745603926466e-05,3.9111894943598014e-09
8.536720809153536e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434776816595645,0.1099497430573826,0.022821515017656113,0.0,2.6540210666529231e-12,0.00025257743987260815,0.0,1.4799871220404053e-06,0.0,0.00082529726017606896,7.1653900914465189e-14,0.00031522878877015165,5.8079932720836464e-11,1.0848837373665046e-13,0.0,0.0,2.1113739646804418e-11,3.5373471594268678e-09,0.0078750838616950137,9.5956191652920664e-08,6.2572963562312984e-05,5.2140008655409999e-08,4.6853642587082859e-09,4.9009828475044669e-06,5.5820913738713416e-09,1.9512714697456549e-09,2.7911722897873144e-06,1.4005640178438137e-05,3.9659974037703742e-09
8.5768776065109e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434662532209657,0.10994473940505516,0.022821514994982452,0.0,2.7020430734445634e-12,0.00025455927407481711,0.0,1.5003843032048992e-06,0.0,0.00082928444607073884,7.3330410705400006e-14,0.00031567637521326191,5.8902622091893924e-11,1.1096599683932768e-13,0.0,0.0,2.1382147564895205e-11,3.6050516565792881e-09,0.0078759038264654135,9.5955944760423919e-08,6.270107774938692e-05,5.23908478065352e-08,4.7080019123630477e-09,4.940469529213705e-06,5.6890112251228417e-09,1.9764816880638672e-09,2.8217337400907156e-06,1.4130025853100812e-05,4.0212906555223356e-09
8.617034403868265e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434550859939836,0.10993976166434966,0.022821514972307756,0.0,2.7506725110803952e-12,0.00025654465902532594,0.0,1.5209587831007971e-06,0.0,0.00083327109736611909,7.503742024409762e-14,0.00031611949744405021,5.9732690401657255e-11,1.1348668859293067e-13,0.0,0.0,2.1652399732997924e-11,3.6737116310688408e-09,0.0078766973847574102,9.5955703509939057e-08,6.2828733528072134e-05,5.2641696962335524e-08,4.7306365318474299e-09,4.9800305020303971e-06,5.7974411385075601e-09,2.0018877782256149e-09,2.8524739266521475e-06,1.4254901527070921e-05,4.077070834967589e-09
8.657191201225629e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434441736291302,0.10993480921607986,0.022821514949632166,0.0,2.7999135285607596e-12,0.00025853356449039537,0.0,1.5417111239502712e-06,0.0,0.00083725720096718798,7.6775319382711948e-14,0.00031655819652649358,6.0570161680248132e-11,1.1605095191061098e-13,0.0,0.0,2.1924495945860093e-11,3.7433356118287178e-09,0.0078774651687524982,9.5955467764315298e-08,6.2955935369549403e-05,5.2892555487983387e-08,4.7532680428020305e-09,5.0196651324803411e-06,5.9073946048506314e-09,2.0274901939071506e-09,2.8833928833524994e-06,1.4380266094890594e-05,4.1333395188222826e-09
8.697347998582993e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434335099290112,0.10992988145607864,0.022821514926955819,0.0,2.8497702742587509e-12,0.00026052596050130626,0.0,1.5626418848733992e-06,0.0,0.00084124274391055736,7.8544500636557395e-14,0.00031699251315187336,6.1415059815576578e-11,1.1865929240640516e-13,0.0,0.0,2.2198435958298168e-11,3.8139321552361163e-09,0.0078782077954950101,9.5955237389745946e-08,6.3082687674632018e-05,5.3143422758715453e-08,4.77589637161528e-09,5.0593727926608312e-06,6.0188851584475595e-09,2.053289385289127e-09,2.9144906410037092e-06,1.4506118446509485e-05,4.1900982751741696e-09
8.737504795940358e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443423088844688,0.10992497779483625,0.022821514904278858,0.0,2.9002468958297602e-12,0.00026252181735157731,0.0,1.5837516218911739e-06,0.0,0.0008452277133636167,8.0345359180716827e-14,0.00031742248764217462,6.2267408553617998e-11,1.2131221838528843e-13,0.0,0.0,2.2474219485629476e-11,3.8855098449471227e-09,0.0078789258672549104,9.5955012255534797e-08,6.3208994775313388e-05,5.3394298156732333e-08,4.7985214454177223e-09,5.0991528601817994e-06,6.1319263768027616e-09,2.0792857990868018e-09,2.9457672273634454e-06,1.4632457467302344e-05,4.247348663490354e-09
8.777661593297722e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434129044721171,0.10992009765714697,0.022821514881601408,0.0,2.9513475401220189e-12,0.00026452110559421993,0.0,1.6050408879286468e-06,0.0,0.00084921209662367544,8.2178292846533063e-14,0.00031784815995345068,6.3127231498696971e-11,1.2401024083316152e-13,0.0,0.0,2.2751846204099774e-11,3.9580772917318976e-09,0.0078796199718818658,9.5954792234136253e-08,6.3334860936271412e-05,5.3645181072035351e-08,4.8211431920775684e-09,5.139004718107855e-06,6.2465318803686525e-09,2.1054798785402925e-09,2.977222667142655e-06,1.475928203809314e-05,4.3050922346254313e-09
8.817818390655087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44434029510486867,0.10991524048176429,0.022821514858923603,0.0,3.0030763530881303e-12,0.00026652379603903374,0.0,1.6265102328181992e-06,0.0,0.00085319588111710436,8.404370211798565e-14,0.00031826956967915843,6.3994552113777718e-11,1.2675387340677391e-13,0.0,0.0,2.3031315751306447e-11,4.0316431333101692e-09,0.0078802906831508465,9.5954577201154538e-08,6.3460290356324994e-05,5.3896070904976153e-08,4.8437615401964335e-09,5.1789277549011763e-06,6.3627153322853191e-09,2.131872063389931e-09,3.0088569820141828e-06,1.4886591035177966e-05,4.3633305308300068e-09
8.857975188012451e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433932229498208,0.10991040572106454,0.022821514836245574,0.0,3.0554374796975837e-12,0.00026852985974993915,0.0,1.6481602033029527e-06,0.0,0.00085717905439848259,8.5941990127953787e-14,0.00031868675605345849,6.4869393720760734e-11,1.2954363242358347e-13,0.0,0.0,2.3312627726617434e-11,4.1062160341871322e-09,0.0078809385610994331,9.59543670350598e-08,6.3585287169841219e-05,5.4146967062976285e-08,4.8663764191034356e-09,5.2189213643652577e-06,6.4804904381206673e-09,2.158462789915553e-09,3.0406701906274469e-06,1.50143833303423e-05,4.4220650857595852e-09
8.898131985369816e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433837146856797,0.10990559284071834,0.022821514813567451,0.0,3.1084350638502338e-12,0.00027053926804234692,0.0,1.6699913430402963e-06,0.0,0.000861161604149742,8.7873562654366594e-14,0.00031909975795448616,6.5751779500786121e-11,1.3238003685155412e-13,0.0,0.0,2.359578169158586e-11,4.1818046854896908e-09,0.0078815641523570408,9.5954161617228768e-08,6.3709855448106499e-05,5.4397868960309912e-08,4.8889877588505962e-09,5.258984945589467e-06,6.5998709456111606e-09,2.1852524909300002e-09,3.0726623086151343e-06,1.5142657790885807e-05,4.4812974244838226e-09
8.93828878272718e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433744208979314,0.1099008013193702,0.022821514790889359,0.0,3.1620732482907463e-12,0.00027255199248056453,0.0,1.6920041926055528e-06,0.0,0.00086514351817931095,8.9838828116242323e-14,0.00031950861390759114,6.6641732494542757e-11,1.3526360829889322e-13,0.0,0.0,2.3880777170360531e-11,4.2584178048030151e-09,0.0078821679904662427,9.5953960832020361e-08,6.383399920065479e-05,5.4648776021747455e-08,4.911595490208987e-09,5.2991179028943801e-06,6.720870644403164e-09,2.2122415957372276e-09,3.1048333486003915e-06,1.527141327964622e-05,4.5410290634961599e-09
8.978445580084545e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433653363566045,0.10989603064832568,0.022821514768211405,0.0,3.216356174523996e-12,0.00027456800487523481,0.0,1.7141992894957577e-06,0.0,0.00086912478442126371,9.1838197569617066e-14,0.00031991336208854416,6.753927560258352e-11,1.3819487100373001e-13,0.0,0.0,2.4167613650092279e-11,4.3360641360075241e-09,0.00788275059619639,9.5953764566435527e-08,6.3957722376551423e-05,5.4899687679513572e-08,4.9341995446626506e-09,5.3393196457779064e-06,6.8435033657948323e-09,2.2394305301821469e-09,3.1371833202115268e-06,1.5400648655016329e-05,4.6012615107237928e-09
9.018602377441909e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433564559570132,0.10989128033124608,0.02282151474553373,0.0,3.271287982731397e-12,0.00027658727728081226,0.0,1.7365771681335714e-06,0.0,0.00087310539093447077,9.3872084703365118e-14,0.00032031404032671623,6.8444431585646436e-11,1.411743518237356e-13,0.0,0.0,2.4456290581336223e-11,4.4147524491162318e-09,0.0078833124778497146,9.5953572710135783e-08,6.4081028865646268e-05,5.5150603371655278e-08,4.9567998544037607e-09,5.3795895888621466e-06,6.9677829824785786e-09,2.2668197166527456e-09,3.1697122300880499e-06,1.5530362770969191e-05,4.661996265538014e-09
9.058759174799274e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433477747167593,0.10988654988385056,0.022821514722856446,0.0,3.3268728116881715e-12,0.00027860978199306967,0.0,1.7591383598713061e-06,0.0,0.00087708532590174428,9.5940905834911399e-14,0.00032071068610822474,6.9357223064981409e-11,1.4420258022568707e-13,0.0,0.0,2.4746807378450017e-11,4.4944915401124611e-09,0.0078838541315600953,9.5953385155623583e-08,6.4203922499789511e-05,5.5401522546622126e-08,4.9793963523292522e-09,5.4199271518409812e-06,7.0937234082841998e-09,2.2944095740142249e-09,3.2024200818866109e-06,1.5660554477082957e-05,4.723234818764894e-09
9.098915972156638e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433392877728012,0.10988183883362522,0.022821514700179662,0.0,3.3831147986815448e-12,0.000280635491546639,0.0,1.7818833929950748e-06,0.0,0.00088106457762899258,9.8045079905837585e-14,0.000321103336579052,7.0277672522682998e-11,1.472800882749759e-13,0.0,0.0,2.5039163419988067e-11,4.5752902307879357e-09,0.0078843760415846544,9.5953201797843931e-08,6.4326407054005757e-05,5.5652444660995008e-08,5.0019889720346635e-09,5.4603317594283672e-06,7.2213385979225981e-09,2.3222005176697221e-09,3.2353068762956151e-06,1.5791222618557549e-05,4.7849786526962963e-09
9.139072769514002e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433309903786017,0.10987714671953945,0.022821514677503513,0.0,3.4400180794298444e-12,0.00028266437871258247,0.0,1.804812792729057e-06,0.0,0.00088504313454437528,1.001850284773832e-13,0.00032149202854813233,7.1205802302027745e-11,1.504074106250626e-13,0.0,0.0,2.5333358049091891e-11,4.6571573685813258e-09,0.0078848786805883649,9.5953022534148121e-08,6.444848624764339e-05,5.5903369176163771e-08,5.024577647808857e-09,5.5008028413073243e-06,7.3506425467300791e-09,2.3501929595793647e-09,3.2683726110408462e-06,1.5922366036240205e-05,4.8472292411012429e-09
9.179229566871367e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433228779013356,0.10987247309176881,0.022821514654828089,0.0,3.4975867880025126e-12,0.00028469641649599641,0.0,1.8279270812398818e-06,0.0,0.00088902098519745446,1.0236117572584267e-13,0.00032187679849041069,7.2141634607817829e-11,1.5358508450687863e-13,0.0,0.0,2.5629390573876541e-11,4.7401018264171419e-09,0.0078853625099218391,9.5952847264610578e-08,6.4570163745490054e-05,5.6154295563488608e-08,5.0471623146312336e-09,5.5413398320795824e-06,7.4816492904133484e-09,2.3783873081621861e-09,3.301617280890334e-06,1.6053983566650987e-05,4.9099880492376134e-09
9.219386364228731e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433149458191684,0.10986781751142487,0.022821514632153518,0.0,3.5558250567410072e-12,0.00028673157813364385,0.0,1.8512267776411228e-06,0.0,0.00089299811825835189,1.045739484378596e-13,0.00032225768254987263,7.3085191506729162e-11,1.5681364971817645e-13,0.0,0.0,2.5927260267813171e-11,4.8241325025450221e-09,0.0078858279798924603,9.5952675891580883e-08,6.4691443158849997e-05,5.6405223303406007e-08,5.0697429081656449e-09,5.5819421712159066e-06,7.6143729047951504e-09,2.4067839683659059e-09,3.3350408776687255e-06,1.6186074041999373e-05,4.9732565338641489e-09
9.259543161586096e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433071897185994,0.10986317955029112,0.022821514609479898,0.0,3.6147370161805925e-12,0.00028876983709161702,0.0,1.8747123979979065e-06,0.0,0.00089697452251691248,1.0682377600561976e-13,0.00032263471654254467,7.4036494927664939e-11,1.6009364861283009e-13,0.0,0.0,2.6226966370107877e-11,4.9092583203795101e-09,0.0078862755300289876,9.5952508319544888e-08,6.4812328046600723e-05,5.6656151880296248e-08,5.092319364754439e-09,5.622609303007036e-06,7.7488275055605e-09,2.4353833417151072e-09,3.368643390262675e-06,1.6318636290209908e-05,5.0370361432528042e-09
9.29969995894346e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432996052918716,0.10985855879056593,0.022821514586807343,0.0,3.6743267949730089e-12,0.00029081116706302951,0.0,1.8983844553316332e-06,0.0,0.00090095018688186141,1.0911109042194352e-13,0.0003230079359594665,7.499556666211389e-11,1.6342562609008585e-13,0.0,0.0,2.6528508086076718e-11,4.9954882283401974e-09,0.0078867055893398555,9.5952344455612804e-08,6.4932821916219513e-05,5.6907080787657222e-08,5.1148916214163471e-09,5.6633406765152529e-06,7.8850272480036198e-09,2.4641858261715469e-09,3.4024248046249155e-06,1.6451669134948211e-05,5.1013283172014012e-09
9.339856756300825e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432921883344373,0.10985395482461073,0.022821514564135954,0.0,3.734598519810011e-12,0.00029285554196573614,0.0,1.922243459624806e-06,0.0,0.00090492510037996562,1.1143632627527953e-13,0.00032337737596963625,7.5962428364513572e-11,1.668101295837656e-13,0.0,0.0,2.6831884587517058e-11,5.0828311996922614e-09,0.0078871185765652541,9.595218420904391e-08,6.5052928224774496e-05,5.7158009529200597e-08,5.1374596158406469e-09,5.7041357455265704e-06,8.0229863267755857e-09,2.4931918162074786e-09,3.4363851037881439e-06,1.6585171395637681e-05,5.1661344870466035e-09
9.380013553658189e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432849347424885,0.10984936725470518,0.022821514541465839,0.0,3.795556315347755e-12,0.00029490293594008031,0.0,1.9462899178259622e-06,0.0,0.00090889925215520526,1.1379992074460032e-13,0.00032374307142292588,7.6937101552618114e-11,1.7024770905142349e-13,0.0,0.0,2.7137095013075273e-11,5.1712962323875064e-09,0.0078875149004231752,9.5952027490942113e-08,6.5172650379898651e-05,5.7408937612020597e-08,5.1600232863803119e-09,5.744993968503502e-06,8.1627189756325791e-09,2.522401702900099e-09,3.4705242678703239e-06,1.6719141887485106e-05,5.231456075677183e-09
9.420170351015554e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432778405105527,0.10984479569280763,0.0228215145187971,0.0,3.8572043041320647e-12,0.00029695332334666967,0.0,1.9705243338547211e-06,0.0,0.00091287263146793752,1.1620231359420129e-13,0.00032410505685297105,7.7919607607870566e-11,1.7373891696345687e-13,0.0,0.0,2.7444138468610795e-11,5.260892348905829e-09,0.0078878949598495517,9.5951874214946645e-08,6.5291991740736689e-05,5.7659864551008211e-08,5.1825825720505243e-09,5.7859148085384134e-06,8.3042394671848382e-09,2.5518158737405074e-09,3.504842274078316e-06,1.6853579421506898e-05,5.2972944975476045e-09
9.460327148372918e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432709017291255,0.10984023976032149,0.022821514496129833,0.0,3.9195466065245085e-12,0.00029900667876417696,0.0,1.9949472086069236e-06,0.0,0.000916845227694065,1.1864394716840425e-13,0.00032446336648003229,7.8909967775779844e-11,1.7728430829217329e-13,0.0,0.0,2.7753014027556559e-11,5.3516285960970405e-09,0.0078882591442326622,9.5951724296774897e-08,6.5410955618859406e-05,5.7910789872467054e-08,5.2051374125234591e-09,5.826897733307452e-06,8.4475621126463822e-09,2.5814347126993455e-09,3.5393390967209687e-06,1.6988482804546184e-05,5.3636511586919069e-09
9.500483945730283e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432641145823926,0.10983569908786742,0.022821514473464147,0.0,3.9825873406293325e-12,0.00030106297698716792,0.0,2.0195590399598847e-06,0.0,0.00092081703032421383,1.2112526638616672e-13,0.00032481803421383006,7.9908203166301717e-11,1.808844405008139e-13,0.0,0.0,2.8063720731276003e-11,5.4435140450232203e-09,0.0078886078336418766,9.5951577653670094e-08,6.5529545279163336e-05,5.816171310598998e-08,5.2276877481202249e-09,5.867942215025021e-06,8.5927012615853737e-09,2.611258600390619e-09,3.5740147072144671e-06,1.7123850839298249e-05,5.430527456737855e-09
9.540640743087647e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432574753459747,0.10983117331506062,0.022821514450800134,0.0,4.0463306222212109e-12,0.00030312219302395453,0.0,2.0443603227777411e-06,0.0,0.00092478802896290842,1.2364671873559826e-13,0.0003251690936563529,8.0914334754224358e-11,1.8453987353253519e-13,0.0,0.0,2.8376257589416442e-11,5.5365577908015513e-09,0.0078889413990509659,9.5951434205317937e-08,6.5647763940746481e-05,5.8412633787185742e-08,5.2502335198099167e-09,5.9090477303987982e-06,8.7396713016751452e-09,2.6412879138207122e-09,3.6088690740858677e-06,1.7259682324336672e-05,5.4979247809214165e-09
