Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52)
2.2685075262730885e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45128515210671494,0.11762817819075216,0.022821518851093816,0.0,1.5141867192612848e-18,1.8521107604920551e-07,0.0,2.8293978019530144e-11,0.0,2.0246467450276179e-05,6.7032193411138361e-22,1.9389296740344618e-05,7.4435754968962098e-16,1.474275619951182e-21,0.0,0.0,4.4101187792360514e-16,1.2294904114808293e-15,0.0010215408741550728,9.7454626085433743e-08,4.848301678606011e-07,3.2630222765114094e-10,1.1464718992895532e-10,1.2080020051451554e-09,1.7481168571202691e-15,3.1482328136975655e-14
2.3043628623378585e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45127009423464626,0.11761281203383987,0.022821518850894534,0.0,1.6114195205993067e-18,1.9100942345787916e-07,0.0,2.965777597620604e-11,0.0,2.0567996204843625e-05,7.2741650752141894e-22,1.9685932399169011e-05,7.824444513835603e-16,1.5939704600555067e-21,0.0,0.0,4.6203778165791802e-16,1.3123486181264165e-15,0.001036585494674088,9.7451373699322835e-08,4.9802956531234046e-07,3.2938368502742355e-10,1.1647265523910783e-10,1.2603233069479208e-09,1.8690238015106906e-15,3.3333801896660653e-14
2.3402181984026285e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45125506887140548,0.11759747850740271,0.022821518850691475,0.0,1.7132373381664705e-18,1.9689422658231616e-07,0.0,3.1064739114878458e-11,0.0,2.0889571472281913e-05,7.8834849719472975e-22,1.998227217894623e-05,8.218205468037143e-16,1.7212991103855261e-21,0.0,0.0,4.8371508053043875e-16,1.3993456493938986e-15,0.0010515974381180224,9.7448128335189031e-08,5.1139587476642712e-07,3.3246545695706059e-10,1.1829838465994818e-10,1.3139724032154677e-09,1.9961309799992208e-15,3.5260866643133395e-14
2.3760735344673984e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45124007594623072,0.11758217754046318,0.022821518850484647,0.0,1.8197802852248351e-18,2.0286536877673103e-07,0.0,3.2515541894394982e-11,0.0,2.1211193221314519e-05,8.5330902883893609e-22,2.0278316520166696e-05,8.6250784937156676e-16,1.8566194700339033e-21,0.0,0.0,5.0605333615993772e-16,1.4906182398493513e-15,0.0010665767754942839,9.7444889977373521e-08,5.249288420849833e-07,3.3554754359716741e-10,1.2012437801385639e-10,1.3689578020819622e-09,2.1296487474528853e-15,3.7265242915504477e-14
2.4119288705321684e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45122511538851612,0.1175669090621987,0.022821518850274065,0.0,1.9311904805983961e-18,2.0892273434071502e-07,0.0,3.4010858864857163e-11,0.0,2.1532861420720084e-05,9.2249552526314955e-22,2.057406586249194e-05,9.0452839243073902e-16,2.0003003389556804e-21,0.0,0.0,5.2906209510249973e-16,1.5863054033353796e-15,0.0010815235776553359,9.7441658610140699e-08,5.3862821256228681e-07,3.3862994509739613e-10,1.2195063512351966e-10,1.4252877923746451e-09,2.2697910604510103e-15,3.934865732740132e-14
2.4477842065969384e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45121018712781086,0.11755167300194123,0.022821518850059726,0.0,2.0476120445752546e-18,2.1506620851842971e-07,0.0,3.5551364667606482e-11,0.0,2.1854576039332175e-05,9.961118081967464e-22,2.0869520644756132e-05,9.4790422899279907e-16,2.152721575968379e-21,0.0,0.0,5.5275088896220782e-16,1.686548435338874e-15,0.001096437915299041,9.7438434218905529e-08,5.5249373091493346e-07,3.4171266161659222e-10,1.2377715581193095e-10,1.4829704484369715e-09,2.4167754811141467e-15,4.1512842333881229e-14
2.4836395426617083e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45119529109381951,0.1175364692891769,0.022821518849841651,0.0,2.1691910948584794e-18,2.2129567749791822e-07,0.0,3.7137734035188998e-11,0.0,2.2176337046039006e-05,1.0743682057403697e-21,2.1164681304967605e-05,9.9265743507526888e-16,2.3142742560191071e-21,0.0,0.0,5.7712923450120829e-16,1.7914909144184802e-15,0.0011113198589690005,9.7435216788398032e-08,5.6652514127210598e-07,3.4479569330411513e-10,1.2560393990239629e-10,1.5420136347884656e-09,2.5708231782533804e-15,4.375953602066015e-14
2.5194948787264783e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45118042721640111,0.11752129785354576,0.022821518849619828,0.0,2.2960757425668506e-18,2.2761102841049425e-07,0.0,3.8770641791309984e-11,0.0,2.249814440978317e-05,1.1574816602310624e-21,2.1459548280310373e-05,1.0388101107880028e-15,2.485360826533293e-21,0.0,0.0,6.0220663374916193e-16,1.9012787042003868e-15,0.0011261694790548941,9.7432006303480659e-08,5.8072218716595919e-07,3.4787904031541602e-10,1.2743098721853388e-10,1.6024250106589851e-09,2.7321589301659329e-15,4.6090481905041529e-14
2.5553502147912483e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45116559542556939,0.11750615862484133,0.02282151884939428,0.0,2.4284160882607433e-18,2.3401214933016148e-07,0.0,4.045076285078869e-11,0.0,2.281999809956138e-05,1.2456758325515208e-21,2.17541220071456e-05,1.0863843784684693e-15,2.6663952636300513e-21,0.0,0.0,6.2799257411276085e-16,2.0160599561340505e-15,0.0011409868457928154,9.7428802748873622e-08,5.9508461152206717e-07,3.5096270279802603e-10,1.2925829758426837e-10,1.6642120344641657e-09,2.9010111296122725e-15,4.8507428736925189e-14
2.5912055508560182e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45115079565149163,0.11749105153301041,0.022821518849165015,0.0,2.5663642179848534e-18,2.4049892927307384e-07,0.0,4.2178772219510204e-11,0.0,2.3141898084424208e-05,1.3391812055751154e-21,2.2048402921013102e-05,1.135402381415479e-15,2.8578032285582767e-21,0.0,0.0,6.5449652848551428e-16,2.1359851120947384e-15,0.0011557720292656129,9.7425606109645876e-08,6.096121566499143e-07,3.540466809061721e-10,1.3108587082382902e-10,1.7273819682213625e-09,3.0776117883522561e-15,5.101213030259876e-14
2.627060886920788e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45113602782448936,0.11747597650815257,0.022821518848932035,0.0,2.7100741993403647e-18,2.4707125819706487e-07,0.0,4.3955344994367169e-11,0.0,2.3463844333475805e-05,1.4382351900092927e-21,2.2342391456632846e-05,1.1858862846655716e-15,3.0600222239816296e-21,0.0,0.0,6.8172795535745754e-16,2.2612069064542703e-15,0.0011705250994032265,9.7422416370701307e-08,6.2430456423345132e-07,3.5713097478642635e-10,1.3291370676174994e-10,1.7919418818670887e-09,3.2621965401621447e-15,5.3606345238942011e-14
2.662916222985558e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45112129187503719,0.11746093348051989,0.022821518848695349,0.0,2.8597020775954179e-18,2.5372902700124689e-07,0.0,4.5781156363191695e-11,0.0,2.3785836815873634e-05,1.543082231528727e-21,2.263608804790639e-05,1.2378582759565379e-15,3.2735017497856389e-21,0.0,0.0,7.0969629892456521e-16,2.3918803680953049e-15,0.0011852461259830235,9.7419233517049113e-08,6.3916157532174283e-07,3.6021558459098747e-10,1.3474180522286905e-10,1.8578986574668522e-09,3.4550046437001965e-15,5.6291836858327892e-14
2.698771559050328e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45110658773376305,0.11744592238051677,0.022821518848454965,0.0,3.0154058718287192e-18,2.6047212752565858e-07,0.0,4.7656881604682136e-11,0.0,2.4107875500828256e-05,1.6539739167353947e-21,2.2929493127918376e-05,1.291340565441409e-15,3.4987034585389109e-21,0.0,0.0,7.3841098919801957e-16,2.5281628227424749e-15,0.0011999351786301333,9.7416057533654261e-08,6.5418293031969452e-07,3.6330051046502251e-10,1.365701660323256e-10,1.9252589933408951e-09,3.6562789862881528e-15,5.907037297926487e-14
2.734626895115098e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45109191533144727,0.1174309431386993,0.022821518848210889,0.0,3.1773455710992562e-18,2.6730045255095503e-07,0.0,4.9583196088326451e-11,0.0,2.4429960357603001e-05,1.7711690781411061e-21,2.3222607128937963e-05,1.3463553849345952e-15,3.7361013108516984e-21,0.0,0.0,7.6788144211352206e-16,2.6702138954114795e-15,0.0012145923268177836,9.7412888405608295e-08,6.6936836897884401e-07,3.6638575255906821e-10,1.3839878901555849e-10,1.994029408120764e-09,3.8662660880345786e-15,6.1943725760788795e-14
2.770482231179868e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45107727459902297,0.11741599568577514,0.022821518847963136,0.0,3.3456831306430204e-18,2.7421389579814434e-07,0.0,5.1560775274319964e-11,0.0,2.475209135551374e-05,1.8949338998999267e-21,2.3515430482420308e-05,1.4029249878235426e-15,3.9861817306279144e-21,0.0,0.0,7.9811705964062305e-16,2.8181955126829423e-15,0.001229217639867633,9.7409726117975208e-08,6.8471763038821784e-07,3.6947131101708418e-10,1.4022767399830516e-10,2.0642162447289559e-09,4.0852161054601217e-15,6.4913671542737136e-14
2.806337567244638e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45106266546757501,0.11740107995260318,0.022821518847711705,0.0,3.5205824681012827e-18,2.8121235192837836e-07,0.0,5.3590294713476153e-11,0.0,2.5074268463928657e-05,2.025542024566586e-21,2.3807963619007966e-05,1.4610716494640325e-15,4.2494437600637475e-21,0.0,0.0,8.2912722989194896e-16,2.9722719048460295e-15,0.0012438111869501056,9.7406570655883229e-08,7.0023045296526479e-07,3.7255718598783059e-10,1.4205682080660046e-10,2.1358256742723821e-09,4.3133828347562414e-15,6.7981990693463539e-14
2.878048239374178e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45103354173270666,0.11737134336970512,0.022821518847197849,0.0,3.8907319370296499e-18,2.9546388618249784e-07,0.0,5.7807857007034527e-11,0.0,2.5718760890003548e-05,2.3084206834718599e-21,2.4392160960015149e-05,1.5821853597954561e-15,4.8175728354901896e-21,0.0,0.0,8.9350871238760648e-16,3.2993774670895628e-15,0.0012729032591404393,9.740028014889543e-08,7.3174573188062818e-07,3.7872988604085434e-10,1.4571589920545259e-10,2.2833361601011534e-09,4.7983998336530871e-15,7.4420889860798404e-14
2.949758911503718e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45100454357855141,0.11734173283988697,0.022821518846669386,0.0,4.2891444257898844e-18,3.1005423140033148e-07,0.0,6.2241289184156432e-11,0.0,2.6363437391808927e-05,2.6221474086333578e-21,2.4975202580902561e-05,1.7098751567795223e-15,5.4447391143833303e-21,0.0,0.0,9.6110072150887106e-16,3.6528905839873432e-15,0.0013018690937400975,9.7394016766272045e-08,7.639120992933029e-07,3.8490385387619117e-10,1.4937602282627934e-10,2.4366069410821151e-09,5.32342038311669e-15,8.1274741354542113e-14
3.0214695836332578e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45097567045923065,0.11731224781542833,0.022821518846126366,0.0,4.7172015444187876e-18,3.2498257870499936e-07,0.0,6.6895998903366764e-11,0.0,2.7008297726146267e-05,2.9691907034303138e-21,2.5557091897702744e-05,1.8443200278386599e-15,6.1354049482498164e-21,0.0,0.0,1.0319778744340604e-15,4.0342082609098572e-15,0.0013307092387018482,9.7387780390063484e-08,7.9672743745851358e-07,3.9107909062990459e-10,1.5303719028790519e-10,2.5956815801972626e-09,5.8906062459271439e-15,8.8557918871331958e-14
3.0931802557627977e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45094692183126805,0.11728288775099596,0.022821518845568867,0.0,5.1763159496974114e-18,3.4024813425639513e-07,0.0,7.1777395262874844e-11,0.0,2.7653341650629141e-05,3.3521486380401997e-21,2.6137832313582402e-05,1.9856993048071543e-15,6.8942493849083763e-21,0.0,0.0,1.106214577098923e-15,4.4447645783371333e-15,0.0013594242395904433,9.7381570902890184e-08,8.3018961704134636e-07,3.9725559743263737e-10,1.5669940021376992e-10,2.7606012393957279e-09,6.5021777631738539e-15,9.6284847754247404e-14
3.1648909278923376e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45091829715357878,0.11725365210363338,0.022821518844996936,0.0,5.667931231688984e-18,3.5585011925419693e-07,0.0,7.6890888796621512e-11,0.0,2.829856892367528e-05,3.7737522767814358e-21,2.6717427218886507e-05,2.1341926637376628e-15,7.7261730778019809e-21,0.0,0.0,1.1838850276826792e-15,4.8860307626322751e-15,0.0013880146395931117,9.7375388187897757e-08,8.6429649684460792e-07,4.0343337540222051e-10,1.6036265123188255e-10,2.9314047865760327e-09,7.1604139662408277e-15,1.0447000133087112e-13
3.2366016000218775e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45088979588745948,0.11722454033275034,0.022821518844410634,0.0,6.1935218021129002e-18,3.7178776994289122e-07,0.0,8.2241891470095535e-11,0.0,2.8943979304498572e-05,4.2368691131112719e-21,2.7295879991181973e-05,2.2899801242913467e-15,8.6363031832994524e-21,0.0,0.0,1.2650632200931186e-15,5.3595152566310835e-15,0.0014164809795299961,9.7369232128724362e-08,8.9904592354137309e-07,4.0961242564301753e-10,1.6402694197477606e-10,3.1081288984893893e-09,7.8676526886390969e-15,1.1312789750975155e-13
3.3083122721514175e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45086141749657777,0.11719555190011254,0.022821518843810021,0.0,6.7545927845537412e-18,3.8806033761864041e-07,0.0,8.7835816675937829e-11,0.0,2.9589572553101278e-05,4.7445065108415133e-21,2.787319399530083e-05,2.4532420478463459e-15,9.6299982462784494e-21,0.0,0.0,1.349822947451186e-15,5.8667637902710644e-15,0.0014448237978645544,9.7363102609527247e-08,9.3443573141226091e-07,4.1579274924832631e-10,1.676922710794633e-10,3.2908081597073942e-09,8.6262906783265711e-15,1.2227309561702531e-13
3.3800229442809574e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45083316144696262,0.11716668626983118,0.022821518843195155,0.0,7.352679906550645e-18,4.0466708863790656e-07,0.0,9.3678079229340855e-11,0.0,3.0235348430266187e-05,5.2998151521317326e-21,2.8449372583382906e-05,2.6241591354045592e-15,1.071285307404062e-20,0.0,0.0,1.4382378055754418e-15,6.4093594509736766e-15,0.0014730436307139067,9.7356999514977171e-08,9.7046374208759172e-07,4.2197434729948229e-10,1.7135863718739231e-10,3.4794751576697557e-09,9.4387837097043145e-15,1.3192019346591036e-13
3.4517336164104973e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4508050272069935,0.11713794290835278,0.022821518842566103,0.0,7.9893493935812241e-18,4.2160730442768471e-07,0.0,9.977409536325634e-11,0.0,3.0881306697548886e-05,5.9060924932244338e-21,2.9024419094918032e-05,2.8029124261730484e-15,1.1890703598781223e-20,0.0,0.0,1.530381196466763e-15,6.9889227535505804e-15,0.0015011410118591414,9.7350922730248575e-08,1.0071277642945159e-06,4.2815722086569659e-10,1.7502603894440254e-10,3.6741605739155321e-09,1.0307646694635864e-14,1.4208382464622638e-13
3.5234442885400372e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45077701424739081,0.11710932128444881,0.022821518841922912,0.0,8.6661978649163356e-18,4.3888028149714458e-07,0.0,1.0612928272343036e-10,0.0,3.1527447117270127e-05,6.5667862279862224e-21,2.9598336856787778e-05,2.9896832965089417e-15,1.3169631729041824e-20,0.0,0.0,1.6263263317936522e-15,7.6071117097170604e-15,0.0015291164727555694,9.7344872141022331e-08,1.0444255936090941e-06,4.3434137100441137e-10,1.7869447500068119e-10,3.8748932717003809e-09,1.1235453792724371e-14,1.5277865601424839e-13
3.595154960669577e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45074912204120554,0.11708082086920557,0.022821518841265646,0.0,9.3848522313218744e-18,4.5648533145048768e-07,0.0,1.1274906036328393e-10,0.0,3.2173769452508171e-05,7.2854977587287989e-21,3.0171129183306684e-05,3.1846534586130578e-15,1.4555970190576761e-20,0.0,0.0,1.7261462363784604e-15,8.2656218973745069e-15,0.0015569705425429391,9.7338847633483537e-08,1.0823550122133162e-06,4.4052679876121539e-10,1.8236394401072006e-10,4.081700380192593e-09,1.2224838521307716e-14,1.6401938536451071e-13
3.666865632799117e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45072135006380942,0.11705244113601403,0.022821518840594364,0.0,1.0146969594603215e-17,4.7442178100086825e-07,0.0,1.196388487386515e-10,0.0,3.282027346709138e-05,8.0659856740149261e-21,3.0742799376263105e-05,3.3880049589296161e-15,1.6056307356960601e-20,0.0,0.0,1.8299137516847871e-15,8.9661865296733789e-15,0.001584703748055601,9.7332849094317897e-08,1.1209137886571021e-06,4.4671350516983569e-10,1.860344446332732e-10,4.2946073753792498e-09,1.327849386520388e-14,1.758207392705077e-13
3.738576304928657e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45069369779288504,0.11702418156055965,0.022821518839909124,0.0,1.0954237148996358e-17,4.9268897198524456e-07,0.0,1.2680406970238807e-10,0.0,3.3466958925590579e-05,8.9121692335553352e-21,3.1313350724959529e-05,3.5999201765872563e-15,1.7677492070218828e-20,0.0,0.0,1.9377015393062726e-15,9.7105765237692334e-15,0.0016123166138326296,9.7326876410710191e-08,1.1600996776253235e-06,4.529014912522061e-10,1.8970597553131389e-10,4.5136381577864757e-09,1.4399172385957043e-14,1.8819747108394576e-13
3.8102869770581965e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45066616470841542,0.11699604162081233,0.022821518839209975,0.0,1.1808372084404184e-17,5.1128626138002092e-07,0.0,1.3425014649885536e-10,0.0,3.4113825593311818e-05,9.8281318603345029e-21,3.1882786506252464e-05,3.8205818220249017e-15,1.9426638451796958e-20,0.0,0.0,2.0495820844569865e-15,1.0500600569234845e-14,0.0016398096621278991,9.7320929470342343e-08,1.1999104197098995e-06,4.5909075801848252e-10,1.9337853537199255e-10,4.7388151271313041e-09,1.5589686330478218e-14,2.0116435908166043e-13
3.8819976491877365e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45063875029267475,0.11696802079701649,0.022821518838496986,0.0,1.2711121491469413e-17,5.3021302131733119e-07,0.0,1.4198250375829799e-10,0.0,3.4760873236288881e-05,1.0818124639906172e-20,3.2451109984591962e-05,4.0501729356625481e-15,2.131113070422039e-20,0.0,0.0,2.1656276994635727e-15,1.1338105196165708e-14,0.0016671834129201152,9.7315008161390955e-08,1.2403437411869891e-06,4.6528130646706178e-10,1.9705212282659572e-10,4.9701592540365259e-09,1.6852907739186024e-14,2.1473620474867676e-13
3.953708321317276e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45061145403021841,0.11694011857168093,0.022821518837770199,0.0,1.3664262268476482e-17,5.4946863910182633e-07,0.0,1.500065674911207e-10,0.0,3.5408101621276129e-05,1.1886569826715647e-20,3.301832441206055e-05,4.2888768864858354e-15,2.333862790379673e-20,0.0,0.0,2.2859105272592961e-15,1.2224974843013973e-14,0.001694438383922801,9.7309112372525299e-08,1.2813973537992926e-06,4.7147313758461437e-10,2.007267365705039e-10,5.2076901489331883e-09,1.8191768553746444e-14,2.2892783118680538e-13
4.025418993446816e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45058427540787271,0.11691233442956901,0.022821518837029691,0.0,1.4669601030077894e-17,5.6905251722783344e-07,0.0,1.5832776508207475e-10,0.0,3.6055510515741205e-05,1.3038064357381253e-20,3.3584433028411884e-05,4.5368773705781847e-15,2.5517068784694294e-20,0.0,0.0,2.4105025448800852e-15,1.3163131924142883e-14,0.0017215750905942406,9.7303241992905291e-08,1.3230689545435103e-06,4.7766625234610943e-10,2.044023752831511e-10,5.4514261282604185e-09,1.9609260724387835e-14,2.4375408163970969e-13
4.097129665576356e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4505572139147257,0.11688466785768875,0.022821518836275503,0.0,1.5728974017842194e-17,5.8896407339676368e-07,0.0,1.669515252843613e-10,0.0,3.6703099687857867e-05,1.4277383370934928e-20,3.4149439061108896e-05,4.7943584096876312e-15,2.7854676514723876e-20,0.0,0.0,2.5394755669626422e-15,1.4154536897079644e-14,0.001748594046147375,9.7297396912179252e-08,1.3653562254629844e-06,4.8386065171484004e-10,2.0807903764798369e-10,5.7013842780643623e-09,2.1108436316727513e-14,2.5922981812631788e-13
4.168840337705896e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45053026904211718,0.11685711834528288,0.022821518835507693,0.0,1.6844247012619533e-17,6.0920274053465145e-07,0.0,1.7588327821366024e-10,0.0,3.7350868906498944e-05,1.5609483736001811e-20,3.4713345725361545e-05,5.061504349840411e-15,3.0359963463158008e-20,0.0,0.0,2.6729012492446782e-15,1.5201188329464524e-14,0.0017754957615596578,9.7291577020481756e-08,1.4082568334455604e-06,4.9005633664245166e-10,2.1175672235242031e-10,5.9575805150975092e-09,2.2692407618102219e-14,2.753699201747695e-13
4.240551009835436e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45050344028362926,0.11682968538381916,0.022821518834726329,0.0,1.8017315248719795e-17,6.2976796680970022e-07,0.0,1.8512845534209071e-10,0.0,3.7998817941229299e-05,1.703950758485745e-20,3.5276156224164145e-05,5.3384998599560426e-15,3.3041735960928666e-20,0.0,0.0,2.8108510920672728e-15,1.6305122965708765e-14,0.001802280745582864,9.7285782208431851e-08,1.4517684300266985e-06,4.9625330806896876e-10,2.1543542808781228e-10,6.2200296455188813e-09,2.4364347243437647e-14,2.9218928364940022e-13
4.312261681964976e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45047672713507642,0.11680236846698061,0.022821518833931454,0.0,1.925010332989828e-17,6.5065921564972609e-07,0.0,1.9469248949211031e-10,0.0,3.8646946562298739e-05,1.8572785854301988e-20,3.5837873748332336e-05,5.6255299304412791e-15,3.5909099053544759e-20,0.0,0.0,2.953396443879381e-15,1.7468415793368266e-14,0.0018289495047528566,9.7280012367130627e-08,1.4958886511978611e-06,5.0245156692282083e-10,2.1911515354940297e-10,6.4887454212910757e-09,2.6127488240675255e-14,3.0970281966384358e-13
4.383972354094516e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450450129094496,0.11677516709065569,0.022821518833123122,0.0,2.0544565147144787e-17,6.7187596575938497e-07,0.0,2.0458081483035921e-10,0.0,3.9295254540635228e-05,2.0214841833314043e-20,3.6398501476539608e-05,5.9227798717809209e-15,3.8971461247067618e-20,0.0,0.0,3.1006085047444229e-15,1.8693180109229195e-14,0.0018555025433993099,9.7274267388159297e-08,1.540615117220215e-06,5.0865111412087151e-10,2.227958974362891e-10,6.7637405943643823e-09,2.7985124195744733e-14,3.2792545357398888e-13
4.455683026224056e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45042364566213883,0.1167480807529287,0.022821518832301397,0.0,2.1902683798271933e-17,6.9341771113708242e-07,0.0,2.1479886686145433e-10,0.0,3.9943741647837924e-05,2.1971394717452158e-20,3.695804257535338e-05,6.2304353131449727e-15,4.2238539247482446e-20,0.0,0.0,3.2525583298489312e-15,1.9981567585101597e-14,0.0018819403636553891,9.7268547163577196e-08,1.5859454324436693e-06,5.1485195056844476e-10,2.2647765845138179e-10,7.0450269687340542e-09,2.9940609337068982e-14,3.4687212404502839e-13
4.527393698353596e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45039727634045934,0.1167211089540702,0.022821518831466332,0.0,2.3326471509298782e-17,7.1528396109145976e-07,0.0,2.2535208242173889e-10,0.0,4.0592407656170397e-05,2.3848363169959472e-20,3.751650019927087e-05,6.5486822010090132e-15,4.5720362693805161e-20,0.0,0.0,3.4093168330131467e-15,2.1335768333322701e-14,0.0019082634654673883,9.7262851585919547e-08,1.6318771851312934e-06,5.2105407715935337e-10,2.3016043530136752e-10,7.3326154504539948e-09,3.1997358639605694e-14,3.6655778218719052e-13
4.599104370483136e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45037102063410689,0.11669425119652735,0.022821518830617976,0.0,2.4817969557625063e-17,7.3747424025736056e-07,0.0,2.3624589967299206e-10,0.0,4.1241252338553922e-05,2.5851868889521333e-20,3.8073877490754395e-05,6.8777067977756861e-15,4.9427278885265735e-20,0.0,0.0,3.5709547902034899e-15,2.2758010971974123e-14,0.0019344723466043208,9.7257180548195647e-08,1.6784079472891324e-06,5.2725749477592743e-10,2.3384422669667001e-10,7.6265160956874449e-09,3.4158847928436112e-14,3.8699739075510775e-13
4.670815042612676e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45034487804991513,0.11666750698491431,0.022821518829756391,0.0,2.6379248196991951e-17,7.5998808861118151e-07,0.0,2.4748575809610333e-10,0.0,4.1890275468560675e-05,2.7988240184632339e-20,3.8630177580266424e-05,7.2176956803949366e-15,5.3369957502909536e-20,0.0,0.0,3.7375428430467542e-15,2.425056268981468e-14,0.0019605675026674735,9.7251533943886668e-08,1.7255352745014552e-06,5.3346220428904078e-10,2.3752903135141214e-10,7.9267381568717505e-09,3.6428613981904325e-14,4.0820592340614151e-13
4.7425257147422156e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45031884809689371,0.11664087582600295,0.022821518828881629,0.0,2.8012406584224973e-17,7.8282506148551442e-07,0.0,2.5907709848471488e-10,0.0,4.2539476820407133e-05,3.0264015554534803e-20,3.9185403586304152e-05,7.5688357389892397e-15,5.7559395325957911e-20,0.0,0.0,3.9091515023459127e-15,2.5815729310928254e-14,0.0019865494270999138,9.7245911666943569e-08,1.7732567057714691e-06,5.3966820655814019e-10,2.4121484798337749e-10,8.2332901270709594e-09,3.8810254634304303e-14,4.301983640133611e-13
4.8142363868717555e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45029293028621831,0.11661435722871312,0.022821518827993739,0.0,2.9719572707754854e-17,8.0598472958299136e-07,0.0,2.7102536293883737e-10,0.0,4.3188856168947554e-05,3.268594727668825e-20,3.9739558615433865e-05,7.9313141754874402e-15,6.2006920943269245e-20,0.0,0.0,4.085851151597331e-15,2.7455855359086851e-14,0.0020124186111959586,9.7240313611785322e-08,1.8215697633675187e-06,5.4587550243127448e-10,2.449016753139741e-10,8.5461797825868641e-09,4.1307428878113706e-14,4.5298970602918792e-13
4.8859470590012954e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45026712413122166,0.11658795070410347,0.022821518827092775,0.0,3.1502903317912121e-17,8.294666789892484e-07,0.0,2.8333599485843995e-10,0.0,4.383841328966733e-05,3.5261005000725328e-20,4.0292645762324791e-05,8.3053185022650706e-15,6.6724199460242958e-20,0.0,0.0,4.2677120505092347e-15,2.9173324121830465e-14,0.0020381755441105935,9.7234739673296699e-08,1.8704719526748125e-06,5.5208409274512195e-10,2.4858951206819659e-10,8.8654142238963843e-09,4.3923856965777608e-14,4.7659495189600108e-13
4.957657731130835e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45024142914738396,0.11656165576536186,0.022821518826178801,0.0,3.3364583858991009e-17,8.532705111849233e-07,0.0,2.9601443893702046e-10,0.0,4.4488147958676539e-05,3.7996379348850183e-20,4.0844668109782698e-05,8.691036540788427e-15,7.1723237201508237e-20,0.0,0.0,4.4548043385212224e-15,3.097055771426565e-14,0.002063820712868863,9.7229189746826303e-08,1.9199607620526901e-06,5.5829397832501932e-10,2.522783569745892e-10,9.1909999149806241e-09,4.6663320511046159e-14,5.0102911250025873e-13
