Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),H2OX(23),CO2X(24)
3.1357721651749617e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444253898886876,0.083043077270641863,0.0089512773375953238,4.0274075470497599e-06,3.8413466280191229e-05,0.054446167538998287,0.027376965291282484,4.4320757718806708e-05,1.8943543829532489e-10,0.0019589795174874904,5.1287843178245531e-11,0.00052867988988989593,2.7667536826772739e-09,2.4008155900135033e-08,2.6321653327320126e-09,1.4574012764675107e-10,3.5853542126949517e-08,1.8933467261917594e-05,0.0059841908991240837,0.00031569547086084175,0.00054375103088834253,1.0865480904010901e-08,4.3625017728551475e-09,1.9570123098096602e-08,4.059123396509783e-10,3.569973451550646e-06,0.00011129785265079276,1.2821398775686696e-06,0.0010934726081812888,2.996235711979146e-05,8.5091232863322514e-08,2.6389789345492853e-10,1.730017229955512e-09,1.1425677690470618e-11
3.137102329130979e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425592743749309,0.083033171364942995,0.0089476865466846887,4.027348583849453e-06,3.8412944561294704e-05,0.054467184809786962,0.027386896842971679,4.4309949789244702e-05,1.8965280876604029e-10,0.001958742286721828,5.1279941010394398e-11,0.00052871993606275842,2.7666668960518142e-09,2.3981836326645875e-08,2.6333199032416283e-09,1.4578496837399347e-10,3.5768452441904293e-08,1.8941196394645644e-05,0.0059835068835343069,0.0003129458673463786,0.00054385134412061268,1.0772784383021727e-08,4.3602236785612264e-09,1.9567511604341778e-08,4.0908300882697307e-10,3.5978529055023435e-06,0.00011214687270977765,1.2825892313271521e-06,0.0010939000754336874,2.9974588880730012e-05,8.5122490324586152e-08,2.6403787843106416e-10,1.7299828389501956e-09,1.1335779933590008e-11
3.1382994766913948e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425773635786597,0.083024257515894664,0.0089444560385476685,4.0272915688992935e-06,3.8412442217297195e-05,0.054486097546128071,0.027395824846037226,4.4300225221076814e-05,1.898485493962387e-10,0.0019585288244968785,5.1272831124783653e-11,0.0005287559695791881,2.766588849070221e-09,2.3958132930818992e-08,2.6343581045146738e-09,1.4582528518473604e-10,3.5691943459033456e-08,1.8948151137901343e-05,0.0059828911780840082,0.00031047925138133454,0.00054394157908737445,1.0689604237444234e-08,4.358174443745365e-09,1.9565168940648131e-08,4.1196948485712053e-10,3.6232315448360456e-06,0.00011291968409024973,1.2829929670362118e-06,0.0010942847022809568,2.9985595129409496e-05,8.515058676242636e-08,2.6416373961102298e-10,1.7299503958776912e-09,1.1255083974587788e-11
3.1394966242518104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425952918516076,0.083015345056775325,0.0089412266705752638,4.0272308239981257e-06,3.8411908890819969e-05,0.054505007623752565,0.027404742901363955,4.4290503091581027e-05,1.9004439148935346e-10,0.0019583154056177872,5.126572320318526e-11,0.00052879199551814744,2.7665108602130403e-09,2.3934414696781013e-08,2.6353954318513087e-09,1.458655639927181e-10,3.5615504087106433e-08,1.8955104482962251e-05,0.0059822753837833033,0.00030802034166306036,0.0005440317693596946,1.0606661470950974e-08,4.3561262039460767e-09,1.9562833642228174e-08,4.1488748698813834e-10,3.6488855076386488e-06,0.00011370083019866452,1.283396049503765e-06,0.0010946692398652257,2.9996599165370383e-05,8.5178649422821796e-08,2.6428948068578136e-10,1.7299165440449325e-09,1.1174592664856563e-11
3.140693771812226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426130572425659,0.083006433988566899,0.0089379984426098836,4.0271663592763477e-06,3.8411344668445547e-05,0.054523915043536077,0.027413650910504211,4.4280783406038706e-05,1.9024033494668211e-10,0.0019581020303522504,5.1258617252681604e-11,0.00052882801391719223,2.7664329298241521e-09,2.3910681732666204e-08,2.6364318757656801e-09,1.4590580454819032e-10,3.5539135937996972e-08,1.8962056430128395e-05,0.0059816594984493706,0.00030556923684892958,0.00054412191472111824,1.0523959622710716e-08,4.3540789593957336e-09,1.9560505795506987e-08,4.1783738718153073e-10,3.6748180064908046e-06,0.00011449040718713438,1.2837984724462316e-06,0.0010950536876870025,3.00076009890874e-05,8.5206677958979756e-08,2.6441510029985777e-10,1.7298812872992803e-09,1.1094309685838575e-11
3.1418909193726417e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426306577861097,0.082997524312258431,0.0089347713544965825,4.0270981850344747e-06,3.8410749638114333e-05,0.05454281980636598,0.027422548774288066,4.4271066169789764e-05,1.9043637966841663e-10,0.00195788869897085,5.1251513280430569e-11,0.00052886402481423897,2.7663550582512098e-09,2.3886934147722115e-08,2.637467426701463e-09,1.4594600659860386e-10,3.5462840641318999e-08,1.8969006979700859e-05,0.0059810435198796369,0.00030312603631156478,0.00054421201495367141,1.0441502258637911e-08,4.352032710333641e-09,1.9558185487643093e-08,4.2081956036313452e-10,3.701032278601369e-06,0.00011528851191490692,1.2842002295650904e-06,0.0010954380452427674,3.0018600601036938e-05,8.5234672021542983e-08,2.6454059709409702e-10,1.7298446295494931e-09,1.1014238748181458e-11
3.1430880669330573e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426480915029126,0.082988616028845733,0.0089315454060830586,4.0270263117444742e-06,3.8410123889134933e-05,0.054561721913141681,0.027431436392839143,4.4261351388233413e-05,1.9063252555363622e-10,0.0019576754117470573,5.124441129366631e-11,0.0005289000282475664,2.7662772458456666e-09,2.3863172052321535e-08,2.638502075033331e-09,1.459861698886023e-10,3.5386619844480101e-08,1.8975956131981769e-05,0.0059804274458519283,0.00030069084012299054,0.00054430206983790649,1.0359292970866341e-08,4.3499874570060703e-09,1.9555872806518781e-08,4.2383438437279269e-10,3.727531585335536e-06,0.000116095241933105,1.284601314549093e-06,0.0010958223120250429,3.0029598001697033e-05,8.5262631258644394e-08,2.6466596970612182e-10,1.7298065747662216e-09,1.0934383591243416e-11
3.144285214493473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426653564000751,0.082979709139331226,0.0089283205972196938,4.0269507500510617e-06,3.8409467512194286e-05,0.054580621364774873,0.027440313665591458,4.4251639066828679e-05,1.9082877250029987e-10,0.001957462168957255,5.1237311299700125e-11,0.00052893602425581614,2.7661994929628102e-09,2.3839395557974563e-08,2.6395358110685192e-09,1.4602629416001391e-10,3.5310475212728102e-08,1.898290388727433e-05,0.0059798112741246507,0.00029826374903775305,0.00054439207915295154,1.0277335377183044e-08,4.3479431996662859e-09,1.9553567840729251e-08,4.2688223990965598e-10,3.7543192117073586e-06,0.00011691069546846404,1.2850017210770577e-06,0.0010962064875224688,3.0040593191547454e-05,8.5290555315965808e-08,2.6479121677091672e-10,1.7297671269824788e-09,1.0854747982537351e-11
3.1454823620538886e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426824504714812,0.082970803644723645,0.0089250969277595415,4.0268715107729537e-06,3.8408780599367591e-05,0.054599518162189935,0.027449180491307231,4.4241929211095071e-05,1.9102512040524014e-10,0.0019572489708807412,5.1230213305921344e-11,0.00052897201287799517,2.7661217999618013e-09,2.3815604777340558e-08,2.6405686250484931e-09,1.4606637915184581e-10,3.5234408429190616e-08,1.8989850245882839e-05,0.00597919500243698,0.00029584486447503276,0.00054448204267656139,1.019563312042992e-08,4.3458999385745438e-09,1.9551270679571361e-08,4.2996351047452359e-10,3.781398465843263e-06,0.00011773497140609012,1.2854014428202298e-06,0.0010965905712198834,3.0051586171069644e-05,8.5318443836799587e-08,2.6491633692132422e-10,1.7297262902941055e-09,1.0775335717136138e-11
3.1466795096143043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426993716981716,0.082961899546037762,0.008921874397558361,4.0267886049041228e-06,3.8408063244128056e-05,0.054618412306324082,0.027458036768095835,4.4232221826613223e-05,1.9122156916415578e-10,0.0019570358177997491,5.1223117319798146e-11,0.00052900799415347543,2.7660441672057027e-09,2.3791799824240159e-08,2.641600507150709e-09,1.4610642460027856e-10,3.5158421194907424e-08,1.8996795208112655e-05,0.0059785786285090868,0.00029343428849971242,0.00054457196018516802,1.0114189867870351e-08,4.3438576739981457e-09,1.9548981413031591e-08,4.3307858230863307e-10,3.8087726784130485e-06,0.0001185681692712029,1.2858004734446647e-06,0.0010969745625984068,3.0062576940746789e-05,8.5346296462114869e-08,2.6504132878852216e-10,1.7296840688602451e-09,1.0696150617086361e-11
3.14787665717472e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427161180487396,0.082952996844294011,0.0089186530064746267,4.0267020436150025e-06,3.8407315541356255e-05,0.054637303798127833,0.027466882393433704,4.4222516919025465e-05,1.9141811867160599e-10,0.0019568227099994516,5.1216023348878407e-11,0.00052904396812199531,2.7659665950615004e-09,2.3767980813667272e-08,2.6426314474904859e-09,1.4614643023866249e-10,3.5082515228854953e-08,1.9003738774270262e-05,0.0059779621500423465,0.00029103212380234656,0.00054466183145394052,1.0033009310511839e-08,4.3418164062114526e-09,1.9546700131772618e-08,4.362278443275149e-10,3.8364452020219319e-06,0.000119410389209815,1.2861988066144309e-06,0.0010973584611355326,3.0073565501063811e-05,8.5374112830626664e-08,2.6516619100269987e-10,1.7296404669037807e-09,1.0617196530727963e-11
3.1490738047351356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427326874797479,0.082944095540518195,0.0089154327543695278,4.0266118382536648e-06,3.8406537587349465e-05,0.054656192638565221,0.027475717264185542,4.4212814494036469e-05,1.9161476882100386e-10,0.0019566096477679727,5.1208931400790604e-11,0.0005290799348236613,2.7658890839001556e-09,2.3744147861801024e-08,2.6436614361229815e-09,1.4618639579751485e-10,3.5006692267962762e-08,1.9010680944663258e-05,0.0059773455647196029,0.0002886384736779928,0.00054475165625684325,9.9520951623921054e-09,4.3397761354958629e-09,1.9544426927119465e-08,4.3941168805149326e-10,3.864419410569825e-06,0.00012026173196830336,1.2865964359942894e-06,0.0010977422663052221,3.0084551852507398e-05,8.5401892578869322e-08,2.6529092219363039e-10,1.7295954887117672e-09,1.0538477331965836e-11
3.150270952295551e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427490779361728,0.082935195635741199,0.0089122136411069995,4.0265180003469739e-06,3.8405729479830514e-05,0.054675078828614165,0.027484541276626546,4.4203114557413838e-05,1.9181151950461071e-10,0.0019563966313963961,5.1201841483244625e-11,0.00052911589429894656,2.7658116340966199e-09,2.3720301086017708e-08,2.6446904630452785e-09,1.4622632100451885e-10,3.4930954067121394e-08,1.9017621719600354e-05,0.0059767288702054335,0.00028625344200388817,0.00054484143436669518,9.871451159828332e-09,4.3377368621398625e-09,1.9542161891044947e-08,4.426305075325315e-10,3.8926986985755345e-06,0.00012112229887185706,1.2869933552521992e-06,0.0010981259775780096,3.0095535995566011e-05,8.5429635341274912e-08,2.6541552099115666e-10,1.7295491386358815e-09,1.0459996919594876e-11
3.151468099855967e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427652873518669,0.082926297130998555,0.0089089956665537214,4.0264205416016797e-06,3.8404891317956461e-05,0.054693962369266796,0.027493354326465918,4.419341711498873e-05,1.9200837061353038e-10,0.0019561836611787708,5.11947536040326e-11,0.00052915184658869276,2.7657342460298667e-09,2.3696440604902723e-08,2.6457185181985887e-09,1.4626620558452341e-10,3.4855302399181555e-08,1.9024561099391402e-05,0.0059761120641464403,0.00028387713321595794,0.00054493116555523859,9.7910810606173049e-09,4.335698586439047e-09,1.9539905116153331e-08,4.4588469927546771e-10,3.9212864804582331e-06,0.00012199219180179616,1.2873895580629396e-06,0.0010985095944211079,3.0106517930729927e-05,8.5457340750254111e-08,2.6553998602596336e-10,1.7295014210928206e-09,1.0381759216482968e-11
3.1526652474163825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427813136500455,0.08291740002733014,0.0089057788305791277,4.0263194739055042e-06,3.8404023202326975e-05,0.054712843261529795,0.027502156308871466,4.4183722172656454e-05,1.9220532203770406e-10,0.0019559707374121205,5.1187667771029774e-11,0.00052918779173410956,2.7656569200829212e-09,2.3672566538262429e-08,2.6467455914705573e-09,1.4630604925954472e-10,3.4779739054944252e-08,1.9031499084347415e-05,0.0059754951441715618,0.00028150965228413409,0.00054502084959320569,9.7109886431970571e-09,4.3336613086960634e-09,1.9537656695663672e-08,4.4917466215569977e-10,3.950186189784608e-06,0.00012287151317173114,1.2877850381111713e-06,0.0010988931162985228,3.0117497658491219e-05,8.548500843628219e-08,2.6566431593024657e-10,1.7294523405646953e-09,1.0303768168681074e-11
3.153862394976798e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427971547438039,0.082908504325779661,0.0089025631330554248,4.026214809328168e-06,3.8403125234992323e-05,0.05473172150642476,0.027510947118495492,4.4174029736377099e-05,1.9240237366590526e-10,0.0019557578603964466,5.1180583992195401e-11,0.00052922372977677514,2.7655796566429007e-09,2.3648679007135954e-08,2.6477716726977036e-09,1.463458517487692e-10,3.4704265843141379e-08,1.903843567478055e-05,0.0059748781078924071,0.000279151104686454,0.00054511048625038719,9.6311777057724625e-09,4.3316250292206778e-09,1.9535416723392633e-08,4.5250079733345496e-10,3.9794012784804127e-06,0.00012376036590253415,1.2881797890940082e-06,0.0010992765426711733,3.0128475179343797e-05,8.5512638027989903e-08,2.6578850933818794e-10,1.7294019015994443e-09,1.0226027744672182e-11
3.1550595425372138e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428128085366414,0.082899610027394419,0.0088993485738576017,4.0261065601223839e-06,3.8402197519461103e-05,0.054750597104988502,0.027519726649501908,4.4164339812176057e-05,1.925995253857352e-10,0.001955545030434728,5.1173502275573458e-11,0.00052925966075863511,2.765502456101024e-09,2.3624778133806976e-08,2.6487967516679572e-09,1.4638561276855791e-10,3.4628884590406582e-08,1.9045370871004129e-05,0.0059742609529036105,0.00027680159638191452,0.00054520007529570915,9.5516520653860135e-09,4.3295897483297797e-09,1.9533185293735045e-08,4.5586350816164371e-10,4.0089352159948336e-06,0.00012465885339610759,1.2885738047250666e-06,0.0010996598729970189,3.0139450493783449e-05,8.5540229152257223e-08,2.659125648868216e-10,1.7293501088111921e-09,1.0148541934415914e-11
3.1562566900976294e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428282729230428,0.082890717133224642,0.008896135152863428,4.0259947387248004e-06,3.8401240160707592e-05,0.054769470058273498,0.027528494795594625,4.415465240614469e-05,1.9279677708361836e-10,0.0019553322478329314,5.1166422629293618e-11,0.00052929558472200253,2.765425318852642e-09,2.3600864041815433e-08,2.649820818123342e-09,1.4642533203245254e-10,3.4553597141235922e-08,1.9052304673332695e-05,0.0059736436767832092,0.00027446123378205723,0.00054528961649731068,9.4724155569460388e-09,4.3275554663473079e-09,1.9530962501644115e-08,4.5926320008975567e-10,4.0387914884279488e-06,0.00012556707950791787,1.2889670787379924e-06,0.0011000431067311909,3.01504236023078e-05,8.5567781434312453e-08,2.6603648121683462e-10,1.7292969668805943e-09,1.0071314748255817e-11
3.157453837658045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428435457890436,0.082881825644323281,0.0088929228699534679,4.0258793577569013e-06,3.8400253265178711e-05,0.054788340367348157,0.02753725145004721,4.4144967524440871e-05,1.9299412864479895e-10,0.0019551195129000084,5.1159345061571981e-11,0.00052933150170955798,2.765348245297281e-09,2.3576936855969154e-08,2.6508438617627588e-09,1.4646500925118326e-10,3.4478405357938024e-08,1.9059237082081951e-05,0.0059730262770930501,0.0002721301237212671,0.00054537910962262003,9.3934720322212823e-09,4.3255221836043092e-09,1.9528748442611566e-08,4.6270028056481611e-10,4.0689735976226219e-06,0.00012648514851827178,1.2893596048890063e-06,0.0011004262433261319,3.016139450541639e-05,8.5595294497836482e-08,2.6616025697299765e-10,1.7292424805552121e-09,9.9943502161090321e-12
3.1586509852184607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428586250128599,0.082872935561745395,0.0088897117250110787,4.0257604300258662e-06,3.8399236940800675e-05,0.054807208033297306,0.027545996505733906,4.4135285173289575e-05,1.9319157995333664e-10,0.0019549068259478906,5.1152269580711974e-11,0.000529367411764347,2.7652712358386479e-09,2.3552996702355403e-08,2.6518658722449085e-09,1.4650464413267791e-10,3.4403311120573211e-08,1.90661680975688e-05,0.0059724087513792091,0.0002698083734257638,0.00054546855443844168,9.3148253587752059e-09,4.32348990043894e-09,1.9526543212644872e-08,4.6617515892507702e-10,4.0994850602049319e-06,0.00012741316510233317,1.2897513769613743e-06,0.0011008092822317442,3.0172363203610679e-05,8.5622767965070218e-08,2.6628389080511598e-10,1.7291866546498249e-09,9.9176523863827573e-12
3.1598481327788764e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428735084655191,0.082864046886547665,0.0088865017179224435,4.0256379685253719e-06,3.8398191296985116e-05,0.054826073057222466,0.0275547298551619,4.4125605358983443e-05,1.9338913089210402e-10,0.0019546941872914951,5.1145196195105099e-11,0.00052940331492978051,2.7651942908846576e-09,2.3529043708352348e-08,2.6528868391913382e-09,1.4654423638207295e-10,3.4328316326881538e-08,1.9073097720111424e-05,0.0059717910971724512,0.00026749609048126684,0.00054555795071104473,9.2364794188524154e-09,4.3214586171963769e-09,1.9524346908244052e-08,4.6968824628919469e-10,4.130329406585167e-06,0.00012835123429884757,1.2901423887695017e-06,0.0011011922228955401,3.0183329697394015e-05,8.5650201456927123e-08,2.6640738136900984e-10,1.7291294940467146e-09,9.8412253246187479e-12
3.161045280339292e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428881940115278,0.082855159619787858,0.0088832928485765329,4.0255119864363362e-06,3.8397116444634932e-05,0.054844935440242333,0.027563451390505027,4.4115928087883347e-05,1.9358678134278359e-10,0.001954481597248718,5.113812491323183e-11,0.00052943921124963219,2.7651174108474646e-09,2.3505078002640396e-08,2.6539067521896139e-09,1.4658378570172684e-10,3.4253422892199124e-08,1.9080025950029178e-05,0.0059711733119886994,0.00026519338279931519,0.00054564729820624628,9.1584381082365937e-09,4.3194283342288559e-09,1.952215962637902e-08,4.7323995544329117e-10,4.1615101799244506e-06,0.00012929946147755009,1.2905326341613678e-06,0.0011015750647628037,3.0194293987271741e-05,8.5677594593111982e-08,2.6653072732686773e-10,1.7290710036959944e-09,9.7650731126454653e-12
3.1622424278997076e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429026795095644,0.082846273762524403,0.0088800851168651437,4.0253824971276148e-06,3.8396012496149612e-05,0.054863795183493123,0.027572161003638768,4.4106253366418924e-05,1.9378453118586514e-10,0.0019542690561404272,5.1131055743662335e-11,0.00052947510076803775,2.7650405961434842e-09,2.348109971521349e-08,2.6549256007966302e-09,1.4662329179123421e-10,3.4178632749362405e-08,1.9086952787642664e-05,0.0059705553933295406,0.00026290035858222342,0.00054573659668950988,9.0807053350426587e-09,4.3173990518956925e-09,1.9519981464463468e-08,4.7683070071988403e-10,4.1930309350455988e-06,0.00013025795230526001,1.2909221070233559e-06,0.0011019578072767545,3.0205256073751165e-05,8.5704946992242176e-08,2.6665392734824924e-10,1.7290111886158757e-09,9.6891998474002257e-12
3.1634395754601233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429169628131981,0.082837389315815718,0.0088768785226828878,4.0252495141566459e-06,3.8394879565430078e-05,0.054882652288128976,0.027580858586176663,4.4096581201089161e-05,1.9398238030064395e-10,0.0019540565642904638,5.1123988695057323e-11,0.00052951098352949305,2.7649638471934013e-09,2.3457108977390177e-08,2.6559433745420452e-09,1.4666275434744314e-10,3.4103947848600109e-08,1.9093878233273795e-05,0.0059699373386827535,0.00026061712628666053,0.0005458258459260446,9.0032850184533186e-09,4.3153707705631467e-09,1.9517812520327856e-08,4.8046089787140557e-10,4.224895237301323e-06,0.00013122681271063538,1.2913108012850642e-06,0.0011023404498787261,3.0216215957341545e-05,8.5732258271974496e-08,2.6677698011131816e-10,1.7289500538928738e-09,9.6136096392250396e-12
3.164636723020539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444293104177164,0.082828506280719721,0.0088736730659271911,4.0251130512700263e-06,3.8393717767883151e-05,0.054901506755322377,0.027589544029508112,4.4086911598462885e-05,1.9418032856521962e-10,0.0019538441220256207,5.1116923776168831e-11,0.00052954685957885069,2.7648871644221991e-09,2.3433105921824662e-08,2.6569600629318533e-09,1.4670217306447341e-10,3.402937015741233e-08,1.9100802287245709e-05,0.005969319145522861,0.00025834379458583681,0.00054591504568089603,8.9261810874355002e-09,4.3133434906044547e-09,1.9515652892193901e-08,4.841309639428754e-10,4.2571066614108006e-06,0.00013220614884756088,1.2916987109215249e-06,0.0011027229920083435,3.0227173638554175e-05,8.5759528049138727e-08,2.6689988430308114e-10,1.7288876046820907e-09,9.5383066110006298e-12
3.1658338705809546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429449142305127,0.082819624658293109,0.008870468746498307,4.0249731224040264e-06,3.839252722042544e-05,0.05492035858626463,0.027598217224837619,4.4077244565179365e-05,1.9437837585649437e-10,0.0019536317296756462,5.1109860995841029e-11,0.00052958272896131862,2.7648105482591846e-09,2.3409090682517623e-08,2.6579756554520924e-09,1.4674154763373721e-10,3.3954901660436599e-08,1.9107724949882814e-05,0.0059687008113117213,0.00025608047233028442,0.00054600419571905533,8.8493974793865811e-09,4.3113172123998641e-09,1.9513502678645072e-08,4.8784131713567013e-10,4.2896687902364529e-06,0.00013319606705718362,1.292085829958285e-06,0.0011031054331037129,3.0238129117902409e-05,8.5786755939873791e-08,2.6702263862037963e-10,1.7288238462074288e-09,9.4632948969473119e-12
3.1670310181413702e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442958578032658,0.082810744449590815,0.0088672655642992957,4.0248297416850406e-06,3.8391308041486747e-05,0.054939207782166169,0.027606878063225343,4.4067580107948715e-05,1.9457652205017304e-10,0.001953419387573224,5.1102800363010911e-11,0.00052961859172245753,2.7647339991379937e-09,2.3385063394826956e-08,2.6589901415726858e-09,1.4678087774396238e-10,3.3880544359300296e-08,1.911464622151086e-05,0.0059680823334991272,0.00025382726850722658,0.00054609329580557133,8.7729381387135882e-09,4.3092919363364606e-09,1.9511361978595436e-08,4.9159237666448994e-10,4.3225852135141612e-06,0.0001341966738285763,1.2924721524771274e-06,0.0011034877726016177,3.0249082395901582e-05,8.581394155976862e-08,2.67145241771478e-10,1.7287587837617088e-09,9.3885786404538474e-12
3.168228165701786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442972031018968,0.082801865655665399,0.0088640635192360397,4.0246829234299808e-06,3.8390060351012975e-05,0.05495805434425708,0.027615526435629235,4.4057918233552455e-05,1.9477476702076276e-10,0.001953207096053964,5.1095741886709131e-11,0.00052965444790817676,2.7646575174966028e-09,2.3361024195478288e-08,2.6600035107514279e-09,1.4682016308121679e-10,3.3806300272459273e-08,1.9121566102456896e-05,0.0059674637095234531,0.00025158429219851946,0.00054618234570564768,8.6968070154046455e-09,4.3072676628081757e-09,1.9509230891261236e-08,4.9538456261527662e-10,4.355859526556261e-06,0.0001352080757579955,1.2928576726179761e-06,0.0011038700099377204,3.0260033473069123e-05,8.5841084524011488e-08,2.6726769247615663e-10,1.7286924227068946e-09,9.3141619931985089e-12
3.1694253132622015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429852710292422,0.082792988277566301,0.0088608626112172389,4.0245326821465917e-06,3.8388784270468351e-05,0.054976898273787489,0.027624162232948474,4.4048258948844066e-05,1.9497311064157343e-10,0.0019529948554563826,5.1088685576060713e-11,0.00052969029756473184,2.7645811037773644e-09,2.3336973222575351e-08,2.6610157524380953e-09,1.4685940332893602e-10,3.3732171435022171e-08,1.9128484593049215e-05,0.0059668449368123228,0.00024935165253716333,0.00054627134518476258,8.6210080635281104e-09,4.3052443922158521e-09,1.9507109516128127e-08,4.9921829579370442e-10,4.3894953288913599e-06,0.00013623037950676384,1.2932423845840294e-06,0.0011042521445467769,3.0270982349924614e-05,8.5868184447541098e-08,2.6738998946658364e-10,1.7286247684742558e-09,9.240049114062847e-12
3.170622460822617e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429982959030767,0.082784112316339226,0.0088576628401543945,4.0243790325336885e-06,3.8387479922837328e-05,0.054995739572028059,0.027632785346068413,4.4038602260749329e-05,1.9517155278471864e-10,0.0019527826661218898,5.1081631440285826e-11,0.00052972614073871984,2.764504758427005e-09,2.3312910615610185e-08,2.6620268560787063e-09,1.4689859816795229e-10,3.3658159898559977e-08,1.913540169361756e-05,0.005966226012783302,0.0002471294586623799,0.00054636029400879276,8.5455452396475723e-09,4.3032221249670325e-09,1.9504997952915345e-08,5.0309399756474688e-10,4.4234962228525041e-06,0.00013726369175776396,1.2936262826486471e-06,0.0011046341758628498,3.0281929026989643e-05,8.5895240945201908e-08,2.6751213148939031e-10,1.7285558265643797e-09,9.1662441663377452e-12
3.171819608383033e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430111034807823,0.082775237773025256,0.008854464205961813,4.0242219894813311e-06,3.8386147432625598e-05,0.055014578240270354,0.027641395665906943,4.4028948176266912e-05,1.9537009332111714e-10,0.0019525705283947677,5.1074579488700417e-11,0.00052976197747707672,2.7644284818966279e-09,2.3288836515473069e-08,2.6630368111199194e-09,1.4693774727652682e-10,3.358426773090076e-08,1.9142317404492965e-05,0.0059656069348446314,0.00024491781967325032,0.00054644919194412082,8.4704225012458545e-09,4.3012008614759054e-09,1.950289630154447e-08,5.0701208969559174e-10,4.4578658121446192e-06,0.00013830811917050627,1.2940093611568544e-06,0.0011050161033195382,3.0292873504787959e-05,8.5922253631909076e-08,2.6763411730561408e-10,1.728485602547332e-09,9.0927513167999215e-12
3.1730167559434484e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443023691604327,0.082766364648660398,0.0088512667085565988,4.0240615680709327e-06,3.8384786925860741e-05,0.055033414279827393,0.027649993083462304,4.4019296702468739e-05,1.9556873212049508e-10,0.0019523584426221492,5.1067529730717058e-11,0.00052979780782707068,2.7643522746417441e-09,2.3264751064462371e-08,2.6640456070135614e-09,1.4697685033038338e-10,3.3510497015908824e-08,1.9149231726007783e-05,0.0059649877003959736,0.00024271684458091288,0.00054653803875775997,8.3956438050796997e-09,4.2991806021634493e-09,1.9500804662103606e-08,5.1097299418909949e-10,4.4926077003463589e-06,0.00013936376833481389,1.2943916145302313e-06,0.0011053979263502098,3.0303815783845554e-05,8.5949222122815339e-08,2.6775594569126801e-10,1.7284141020627693e-09,9.019574734963863e-12
3.174213903503864e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430360581183143,0.082757492944274508,0.008848070347858639,4.0238977835752546e-06,3.8383398530092108e-05,0.055052247692034019,0.027658577489862338,4.4009647846500504e-05,1.9576746905138843e-10,0.0019521464091539953,5.1060482175845463e-11,0.00052983363183630014,2.7642761371222701e-09,2.3240654406294022e-08,2.6650532332213049e-09,1.4701590700274541e-10,3.3436849853248295e-08,1.9156144658495798e-05,0.0059643683068292108,0.0002405266422593278,0.00054662683421749622,8.3212131054244426e-09,4.2971613474571563e-09,1.9498723134806414e-08,5.1497713310521291e-10,4.5277254893538238e-06,0.00014043074572312586,1.2947730372752736e-06,0.001105779644388241,3.0314755864690457e-05,8.5976146033480342e-08,2.6787761544007403e-10,1.7283413308198309e-09,8.9467185894717708e-12
