Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),COX(37),H2OX(35),CO2X(34),HO2X(136),C2H6X(39)
0.00011684730212827138,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028917518556237708,0.099959278121009978,0.018043266305487301,3.54080641960066e-07,1.2391891136439895e-06,2.7436504805762346e-05,2.2714270206517944e-05,3.0166162013608151e-12,6.5955454270304462e-16,3.6674126909010218e-13,0.0,1.5936628088973726e-14,1.4292405715237424e-23,1.4599443281420761e-16,2.4522065887566584e-17,1.7633829330490782e-17,5.1391114255122682e-19,2.0424258406066142e-32,5.3597884926492407e-06,0.16387806169741351,3.6624877075570138e-11,8.2486126684451215e-05,9.9206900014105245e-12,1.5786629536349238e-06,2.8958856467375454e-08,1.4711365206806726e-09,7.1942173181702246e-14,1.0713786758797817e-05,1.2179319653960598e-09,6.6444830475601906e-11,1.898565810167183e-11,1.4859754308795758e-12,1.6175003142450866e-16
0.00011694302690321115,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028905149899224058,0.099959270572814563,0.018037070846886667,3.545024947017281e-07,1.240945554785934e-06,2.7457850208517414e-05,2.2724784736637723e-05,3.0177532295678537e-12,6.5997439838278096e-16,3.6681972573296552e-13,0.0,1.5942276455791275e-14,1.4316058977561102e-23,1.4616931981991688e-16,2.4521890384533565e-17,1.7641170652992033e-17,5.1421808650635783e-19,2.0480492485288798e-32,5.3574955864032044e-06,0.16389043913835688,3.6616934392460565e-11,8.2480717688222609e-05,9.9152121784813182e-12,1.5772188597349123e-06,2.8971530814897115e-08,1.4716513278621295e-09,7.1912022395742103e-14,1.0714135525515717e-05,1.2179745742908414e-09,6.6510550085918209e-11,1.9000147458613879e-11,1.4873781533241693e-12,1.6174178840503449e-16
0.00011703875167815093,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028892796081607899,0.099959263028200449,0.018030882809561315,3.5492439112539195e-07,1.2427025640856075e-06,2.7479185532127658e-05,2.2735291912888642e-05,3.0188897650062233e-12,6.6039405044886967e-16,3.6689815538598968e-13,0.0,1.5947919663738759e-14,1.4339729393592487e-23,1.4634424538252376e-16,2.4521725542647959e-17,1.7648507308650532e-17,5.1452484504176319e-19,2.0536832126904607e-32,5.3552054311456845e-06,0.163902801745613,3.6609001232455997e-11,8.2475299263943662e-05,9.9097443157502853e-12,1.5757778983642194e-06,2.8984194912864367e-08,1.4721653720874088e-09,7.188193633323644e-14,1.0714482137816251e-05,1.2180169324980665e-09,6.6576253762825036e-11,1.9014629571914331e-11,1.4887807470674184e-12,1.6173354989879821e-16
0.0001171344764530907,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028880457073810682,0.099959255487163737,0.018024702178726256,3.5534633111217553e-07,1.2444601406411372e-06,2.7500510783397476e-05,2.2745791748157514e-05,3.0200258083732501e-12,6.6081349925448202e-16,3.6697655808089335e-13,0.0,1.5953557720955917e-14,1.4363416958194016e-23,1.4651920945252536e-16,2.4521571325466776e-17,1.7655839307306345e-17,5.1483141835789802e-19,2.0593277434763481e-32,5.3529180213932809e-06,0.16391514954873304,3.660107757447637e-11,8.2469871447808866e-05,9.9042863818752647e-12,1.5743400591387949e-06,2.8996848774902552e-08,1.4726786546664266e-09,7.1851914778116986e-14,1.0714826602722679e-05,1.2180590408330353e-09,6.6641941495764876e-11,1.9029104447542265e-11,1.4901832120397169e-12,1.6172531590518855e-16
0.00011723020122803048,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02886813284633629,0.0999592479497005,0.018018528939637721,3.5576831454352367e-07,1.2462182835522663e-06,2.7521825969131049e-05,2.2756284255294132e-05,3.0211613603646837e-12,6.6123274515172536e-16,3.6705493384926145e-13,0.0,1.5959190635563701e-14,1.4387121666232902e-23,1.4669421198051437e-16,2.4521427696639741e-17,1.7663166658767528e-17,5.1513780665475311e-19,2.0649828512721612e-32,5.3506333516778699e-06,0.16392748257718576,3.6593163399649848e-11,8.246443427587946e-05,9.8988383468185043e-12,1.5729053317171783e-06,2.9009492415831115e-08,1.4731911769063317e-09,7.1821957521201736e-14,1.0715168927230685e-05,1.2181009001078534e-09,6.6707613274247771e-11,1.9043572091464104e-11,1.4915855481707244e-12,1.6171708642357763e-16
0.00011732592600297026,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028855823369770765,0.099959240415806866,0.01801236307759296,3.5619034130120887e-07,1.2479769919203598e-06,2.7543131096132234e-05,2.2766769447111439e-05,3.0222964216747264e-12,6.6165178849164814e-16,3.6713328272265402e-13,0.0,1.5964818415664278e-14,1.4410843512581101e-23,1.4686925291718216e-16,2.4521294619915035e-17,1.767048937281027e-17,5.1544401013211893e-19,2.070648546464149e-32,5.3483514165465568e-06,0.16393980086035811,3.6585258689880065e-11,8.2458987784085106e-05,9.893400180786327e-12,1.5714737058003165e-06,2.9022125850714934e-08,1.4737029401115075e-09,7.1792064354521863e-14,1.0715509118308497e-05,1.2181425111314436e-09,6.6773269087851453e-11,1.9058032509643726e-11,1.4929877553912963e-12,1.617088614533218e-16
0.00011742165077791004,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028843528614781976,0.09995923288547888,0.018006204577930163,3.5661241126732834e-07,1.2497362648483974e-06,2.7564426171204618e-05,2.2777247336385635e-05,3.0234309929960218e-12,6.6207062962424387e-16,3.6721160473257036e-13,0.0,1.597044106934112e-14,1.4434582492115336e-23,1.4704433221331713e-16,2.4521172059136317e-17,1.7677807459179004e-17,5.1575002898947802e-19,2.0763248394391854e-32,5.3460722105616194e-06,0.16395210442755506,3.6577363425703727e-11,8.2453532008225374e-05,9.8879718534716623e-12,1.5700451711313781e-06,2.903474909386665e-08,1.4742139455835868e-09,7.1762235067892131e-14,1.0715847182897023e-05,1.2181838747095624e-09,6.683890892622103e-11,1.9072485708042369e-11,1.4943898336326931e-12,1.6170064099376181e-16
0.00011755168260469727,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02882685103922774,0.099959222662041533,0.017997850684441846,3.5718581699081695e-07,1.252126950904528e-06,2.7593337154697056e-05,2.279146874927537e-05,3.0249714026627527e-12,6.6263925705066354e-16,3.6731795379808553e-13,0.0,1.5978070643433257e-14,1.4466856781420049e-23,1.4728221999177715e-16,2.4521022353396117e-17,1.768774089836511e-17,5.1616542737417604e-19,2.0840524681415353e-32,5.3429805158539719e-06,0.16396879398247172,3.6566653653383325e-11,8.244610611523703e-05,9.8806137599451404e-12,1.5681095934817106e-06,2.9051880114977717e-08,1.474906880223128e-09,7.1721817136571643e-14,1.071630301349348e-05,1.2182396677660522e-09,6.6928047989773792e-11,1.9092107271880916e-11,1.4962941996301237e-12,1.6168948160632304e-16
0.0001176817144314845,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028810200501334218,0.099959212445166715,0.017989510312742676,3.5775930193314825e-07,1.2545186748122044e-06,2.7622229619668779e-05,2.2805676742617439e-05,3.0265109111900431e-12,6.6320751287323547e-16,3.6742425343084225e-13,0.0,1.5985690793131056e-14,1.4499162663141696e-23,1.4752017833885553e-16,2.4520891895365534e-17,1.7697665840596827e-17,5.1658048595810457e-19,2.0917996974022185e-32,5.3398938334988908e-06,0.1639854565099465,3.6555961230574931e-11,8.2438663245830408e-05,9.8732736923062753e-12,1.5661796755734199e-06,2.9068992394507985e-08,1.4755984223144325e-09,7.1681516180985311e-14,1.0716754950230508e-05,1.2182950077116918e-09,6.7017157530772006e-11,1.9111715539481596e-11,1.4981983273341157e-12,1.6167833053917011e-16
0.00011781174625827173,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028793576928298863,0.099959202234844682,0.017981183426441831,3.5833286580165646e-07,1.2569114343372415e-06,2.7651103583169555e-05,2.2819871348112942e-05,3.0280495203003567e-12,6.6377539795994264e-16,3.6753050370919296e-13,0.0,1.5993301538531449e-14,1.4531500124480475e-23,1.4775820713205583e-16,2.4520780595265509e-17,1.7707582310019919e-17,5.1699520523849432e-19,2.0995665532619728e-32,5.3368121499999209e-06,0.16400209208271491,3.6545286108387788e-11,8.2431203488590084e-05,9.8659515750693383e-12,1.5642553920678507e-06,2.9086085967673471e-08,1.4762885750958161e-09,7.1641331678608788e-14,1.0717203010266061e-05,1.2183498965383509e-09,6.7106237523851886e-11,1.9131310525762876e-11,1.5001022165754352e-12,1.6166718779051221e-16
0.00011794177808505896,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028776980247593006,0.099959192031065749,0.01797286998928533,3.5890650830476575e-07,1.2593052272508903e-06,2.7679959062247337e-05,2.2834052597340104e-05,3.029587231710946e-12,6.6434291317523075e-16,3.6763670471128952e-13,0.0,1.6000902899668612e-14,1.4563869152652644e-23,1.4799630624920847e-16,2.4520688363641858e-17,1.7717490330674058e-17,5.1740958571154014e-19,2.1073530617636605e-32,5.333735451911334e-06,0.16401870077323902,3.6534628235307337e-11,8.2423726931665287e-05,9.8586473322015046e-12,1.562336717767023e-06,2.9103160868326542e-08,1.4769773417963064e-09,7.1601263105542962e-14,1.0717647210667012e-05,1.2184043362273361e-09,6.7195287943873435e-11,1.9150892245633446e-11,1.5020058671862494e-12,1.6165605335850497e-16
0.0001180718099118462,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028760410386960825,0.099959181833820188,0.01796456996515557,3.5948022915198505e-07,1.2617000513298274e-06,2.770879607394821e-05,2.2848220521754644e-05,3.0311240471338648e-12,6.6491005938002305e-16,3.6774285651505291e-13,0.0,1.6008494896514143e-14,1.4596269734890517e-23,1.4823447556846873e-16,2.4520615111369333e-17,1.7727389926493216e-17,5.1782362787241914e-19,2.1151592489522627e-32,5.3306637258380223e-06,0.16403528265370843,3.6523987573320176e-11,8.2416233662763554e-05,9.8513608946436928e-12,1.5604236276129659e-06,2.9120217137369161e-08,1.4776647256356028e-09,7.1561309973028181e-14,1.0718087568409731e-05,1.2184583287494797e-09,6.728430876591891e-11,1.9170460713992239e-11,1.5039092790002168e-12,1.6164492724124946e-16
0.00011820184173863343,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028743867274417804,0.099959171643098366,0.017956283318070542,3.6005402805390295e-07,1.2640959043561344e-06,2.7737614635316092e-05,2.2862375152690585e-05,3.032659968276e-12,6.6547683743173769e-16,3.6784895919821751e-13,0.0,1.6016077548977433e-14,1.4628701858442367e-23,1.4847271496831681e-16,2.4520560749648263e-17,1.7737281121306362e-17,5.1823733221531126e-19,2.1229851408748779e-32,5.3275969584352333e-06,0.16405183779604171,3.6513364078703639e-11,8.2408723769164448e-05,9.844092189378759e-12,1.5585160966867353e-06,2.9137254811758819e-08,1.4783507298242716e-09,7.1521471772165656e-14,1.0718524100380622e-05,1.2185118760651877e-09,6.7373299965295793e-11,1.9190015945729653e-11,1.5058124518525613e-12,1.616338094368009e-16
0.00011831887038274194,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028729001283467656,0.099959162477018512,0.017948836743436843,3.6057051356406281e-07,1.266253050001045e-06,2.7763535579597424e-05,2.287510298040872e-05,3.0340415341004451e-12,6.6598662361324339e-16,3.6794440967904463e-13,0.0,1.6022893963152787e-14,1.465791772693607e-23,1.486871902469068e-16,2.4520527902389014e-17,1.7746176033388527e-17,5.1860937769713944e-19,2.1300453126824466e-32,5.3248410964468025e-06,0.16406671462225855,3.6503817562558203e-11,8.2401950722606001e-05,9.8375654505316124e-12,1.5568040515087691e-06,2.9152572844383914e-08,1.478966956638933e-09,7.1485715215470706e-14,1.0718913722004083e-05,1.2185596896097191e-09,6.7453366697121908e-11,1.92076043492804e-11,1.507525102972243e-12,1.6162381051859689e-16
0.00011843589902685046,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028714156848283774,0.099959153316208041,0.017941400949132005,3.6108706185550359e-07,1.2684110256918911e-06,2.7789441605334421e-05,2.2887820088363838e-05,3.0354223781729398e-12,6.6649611290259101e-16,3.6803982049133637e-13,0.0,1.6029702838881763e-14,1.4687159124304626e-23,1.4890172210446886e-16,2.4520510220534293e-17,1.7755064177097157e-17,5.1898115030457905e-19,2.1371214854157443e-32,5.3220892305546452e-06,0.16408156990067041,3.6494284876325758e-11,8.2395164343418214e-05,9.8310529618055123e-12,1.5550964712611665e-06,2.9167875868715489e-08,1.4795820708572049e-09,7.1450050971718098e-14,1.0719300270542558e-05,1.2186071455311184e-09,6.7533409397069463e-11,1.9225182054060549e-11,1.5092375602816803e-12,1.6161381833065316e-16
0.00011855292767095897,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028699333916948126,0.099959144160659971,0.017933975909204359,3.6160367271946649e-07,1.2705698298229746e-06,2.7815332724946994e-05,2.2900526499147747e-05,3.0368025017271373e-12,6.6700530591761782e-16,3.6813519169129067e-13,0.0,1.6036504190549962e-14,1.4716426041285143e-23,1.4911631045308275e-16,2.4520507640026512e-17,1.7763945569587476e-17,5.1935265039570882e-19,2.1442136780674912e-32,5.3193413511340394e-06,0.16409640368314776,3.6484765993098339e-11,8.2388364694337878e-05,9.8245546725428257e-12,1.5533933380636507e-06,2.9183163913744435e-08,1.4801960748005369e-09,7.1414478683747585e-14,1.0719683758121544e-05,1.2186542452371179e-09,6.7613428047594642e-11,1.9242749070904904e-11,1.5109498236632463e-12,1.6160383287144726e-16
0.00011865825345065664,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028686011621766851,0.099959135925160258,0.017927302546883302,3.6206867582456103e-07,1.2725134605330688e-06,2.7838621998125504e-05,2.2911953141380805e-05,3.0380439978996993e-12,6.6746332682541989e-16,3.6822099194907184e-13,0.0,1.604261898583667e-14,1.4742788078188478e-23,1.493094881941881e-16,2.452051817645003e-17,1.777193306466149e-17,5.1968676777174479e-19,2.1506103641829366e-32,5.3168716601598334e-06,0.1641097357510839,3.6476210760266298e-11,8.2382233716044576e-05,9.8187183037930123e-12,1.5518643057075329e-06,2.919691036223425e-08,1.4807477309783687e-09,7.1382541918704833e-14,1.0720026289797525e-05,1.2186963315664209e-09,6.7685424256425624e-11,1.9258550256828814e-11,1.5124906948021076e-12,1.6159485170994746e-16
0.0001187635792303543,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02867270666518806,0.099959127693912325,0.017920637855861656,3.6253372929365968e-07,1.2744577598163572e-06,2.7861899216453343e-05,2.2923371153500234e-05,3.039284912343637e-12,6.6792110869686737e-16,3.6830676020707818e-13,0.0,1.6048727708684498e-14,1.4769170771745038e-23,1.4950271155820176e-16,2.4520540846853858e-17,1.7779915117500942e-17,5.2002066495919918e-19,2.1570200556651907e-32,5.314405183486768e-06,0.16412305048675527,3.6467666653735341e-11,8.2376092085081733e-05,9.812893355222829e-12,1.5503388481417191e-06,2.92106447162074e-08,1.4812984913929361e-09,7.1350679075014757e-14,1.0720366360629739e-05,1.2187381315129109e-09,6.7757400958537675e-11,1.9274342802183409e-11,1.5140314086803725e-12,1.6158587599630557e-16
0.0001188583724320822,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028660746997787256,0.09995912028942025,0.017914647032415038,3.6295232035247127e-07,1.2762081998398909e-06,2.7882838413531003e-05,2.2933639999139509e-05,3.0404012387028371e-12,6.6833290837351063e-16,3.6838392431312075e-13,0.0,1.6054220375911664e-14,1.4792932851821111e-23,1.4967665154078358e-16,2.4520571586538358e-17,1.7787094322167669e-17,5.2032098438129603e-19,2.1627999090336584e-32,5.3121880969643476e-06,0.16413501896072985,3.6459986449399363e-11,8.2370555546515243e-05,9.8076606333896347e-12,1.5489689821561241e-06,2.9222995308664882e-08,1.4817934112770192e-09,7.1322065495710064e-14,1.072067032756542e-05,1.2187755074442885e-09,6.7822163301864681e-11,1.9288548711832235e-11,1.5154179166436571e-12,1.6157780251097281e-16
0.00011895316563381009,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028648801317039674,0.099959112888364274,0.017908663203921638,3.6337095197443423e-07,1.2779591796189599e-06,2.7903767860106787e-05,2.2943901879448927e-05,3.0415170952338092e-12,6.6874451511568386e-16,3.6846106256192286e-13,0.0,1.6059708140457163e-14,1.4816711653431869e-23,1.498506283800423e-16,2.4520612083656661e-17,1.7794269137626629e-17,5.2062112584996521e-19,2.1685903180627925e-32,5.3099736033449585e-06,0.16414697345313245,3.6452315216660535e-11,8.2365010448673531e-05,9.8024371016636887e-12,1.5476019920130509e-06,2.9235336131579099e-08,1.4822876081756633e-09,7.1293511378495927e-14,1.0720972314612878e-05,1.2188126529607413e-09,6.7886909825582012e-11,1.9302747634750762e-11,1.5168042970970925e-12,1.6156973343657723e-16
0.00011904795883553799,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028636869595770196,0.099959105490740774,0.017902686356797693,3.6378962405026232e-07,1.2797106983086015e-06,2.7924687562776318e-05,2.2954156806247976e-05,3.0426324825842047e-12,6.6915592924634838e-16,3.6853817498303035e-13,0.0,1.6065191009870249e-14,1.4840507171679558e-23,1.5002464202975395e-16,2.4520662304679029e-17,1.7801439572834054e-17,5.2092108955391443e-19,2.174391292849412e-32,5.3077616975907628e-06,0.16415891399111338,3.6444652942763053e-11,8.235945682423682e-05,9.7972227351695472e-12,1.5462378684220905e-06,2.9247667201282323e-08,1.4827810833082704e-09,7.1265016545553e-14,1.0721272328079085e-05,1.2188495687945083e-09,6.7951640520704249e-11,1.9316939576680365e-11,1.5181905499803005e-12,1.6156166877223055e-16
0.00011914275203726588,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028624951806877526,0.099959098096546004,0.017896716477496345,3.6420833647096229e-07,1.2814627550653442e-06,2.7945597528134245e-05,2.2964404791323012e-05,3.0437474014002616e-12,6.6956715108751129e-16,3.6861526160594705e-13,0.0,1.6070668991683154e-14,1.4864319401670877e-23,1.5019869244378392e-16,2.4520722216167869e-17,1.7808605636717741e-17,5.212208756815967e-19,2.1802028434909261e-32,5.3055523746775932e-06,0.16417084060174938,3.6436999607507781e-11,8.2353894705772973e-05,9.792017504804592e-12,1.5448766021303129e-06,2.9259988529838099e-08,1.483273837891756e-09,7.123658079840903e-14,1.0721570374246795e-05,1.2188862556750111e-09,6.8016355378307005e-11,1.9331124543359741e-11,1.5195766752334505e-12,1.6155360851703217e-16
0.00011923754523899378,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028613047923333926,0.099959090705776341,0.017890753552507497,3.6462708912783387e-07,1.2832153490472015e-06,2.7966497762774208e-05,2.2974645846427419e-05,3.0448618523268052e-12,6.6997818096022637e-16,3.6869232246009098e-13,0.0,1.6076142093411137e-14,1.4888148338516964e-23,1.5037277957608548e-16,2.4520791784775517e-17,1.7815767338177095e-17,5.2152048442110433e-19,2.1860249800853372e-32,5.3033456295949228e-06,0.16418275331204371,3.6429355189613823e-11,8.2348324125733799e-05,9.786821381466598e-12,1.5435181839220861e-06,2.9272300128839679e-08,1.4837658731404962e-09,7.1208203938925545e-14,1.0721866459374653e-05,1.2189227143288715e-09,6.8081054389525477e-11,1.9345302540524485e-11,1.5209626727965186e-12,1.6154555267006837e-16
0.00011933233844072167,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028601157918184968,0.099959083318428066,0.017884797568357671,3.650458819124684e-07,1.2849684794136713e-06,2.7987388273288776e-05,2.29848799832817e-05,3.0459758360072524e-12,6.7038901918459966e-16,3.6876935757482541e-13,0.0,1.6081610322552542e-14,1.4911993977333407e-23,1.5054690338070065e-16,2.4520870977247452e-17,1.7822924686083255e-17,5.2181991596026736e-19,2.1918577127312362e-32,5.3011414573458206e-06,0.16419465214892637,3.6421719678710816e-11,8.2342745116449531e-05,9.7816343419210359e-12,1.5421626046189002e-06,2.9284602015823902e-08,1.4842571902662691e-09,7.1179885798020143e-14,1.0722160589697287e-05,1.2189589454799458e-09,6.8145737545553357e-11,1.9359473573906883e-11,1.5223485426100409e-12,1.6153750123041001e-16
0.00011942713164244957,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028589281764549269,0.099959075934497543,0.01787884851160992,3.6546471471674784e-07,1.2867221453257372e-06,2.8008269066269458e-05,2.2995107213573603e-05,3.0470893530836236e-12,6.7079966607979314e-16,3.6884636697949433e-13,0.0,1.6087073686588832e-14,1.4935856313240209e-23,1.5072106381176063e-16,2.452095976042248e-17,1.7830077689279255e-17,5.2211917048672147e-19,2.1977010515278039e-32,5.29893985294689e-06,0.16420653713925443,3.6414093055768211e-11,8.2337157710139972e-05,9.7764563576940451e-12,1.5408098550792355e-06,2.9296894203266642e-08,1.4847477904783986e-09,7.1151626180921755e-14,1.0722452771425436e-05,1.218994949849306e-09,6.821040483764511e-11,1.9373637649236578e-11,1.5237342846155595e-12,1.6152945419711624e-16
0.00011952192484417746,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02857741943561825,0.099959068553981109,0.017872906368863652,3.6588358743284409e-07,1.2884763459458538e-06,2.8029140148306638e-05,2.3005327548958237e-05,3.0482024041965389e-12,6.7121012196402521e-16,3.6892335070334699e-13,0.0,1.6092532192984637e-14,1.4959735341361816e-23,1.5089526082348358e-16,2.452105810122852e-17,1.7837226356580043e-17,5.2241824818771664e-19,2.2035550065748107e-32,5.2967408114282357e-06,0.16421840830981216,3.640647529802007e-11,8.2331561938912118e-05,9.7712873992165765e-12,1.5394599261983759e-06,2.9309176701818262e-08,1.4852376749836932e-09,7.1123424887880449e-14,1.0722743010746062e-05,1.2190307281552607e-09,6.827505625711406e-11,1.9387794772240029e-11,1.5251198987541977e-12,1.6152141156923401e-16
0.00011961671804590536,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028565570904655883,0.099959061176875072,0.017866971126754564,3.6630249995321764e-07,1.2902310804379514e-06,2.8050001525989568e-05,2.3015541001058167e-05,3.0493149899852186e-12,6.7162038715457446e-16,3.6900030877555343e-13,0.0,1.609798584918783e-14,1.4983631056827082e-23,1.5106949437017498e-16,2.4521165966685014e-17,1.7844370696772657e-17,5.2271714925018092e-19,2.2094195879726135e-32,5.2945443278334104e-06,0.16423026568731158,3.6398866393973068e-11,8.2325957834752223e-05,9.7661274426575647e-12,1.538112808908254e-06,2.9321449528164194e-08,1.4857268449863926e-09,7.1095281747455356e-14,1.0723031313822417e-05,1.2190662811133872e-09,6.8339691795331434e-11,1.9401944948640437e-11,1.5265053849672007e-12,1.6151337334579462e-16
0.00011971151124763325,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028553736144998447,0.099959053803175837,0.017861042771954466,3.6672145217061659e-07,1.2919863479674351e-06,2.8070853205906304e-05,2.3025747581463535e-05,3.0504271110875006e-12,6.7203046196778652e-16,3.6907724122528741e-13,0.0,1.6103434662629556e-14,1.5007543454769269e-23,1.5124376440622948e-16,2.4521283323906081e-17,1.7851510718616292e-17,5.2301587386090689e-19,2.2152948058221595e-32,5.2923503972193696e-06,0.16424210929839234,3.6391266325453595e-11,8.2320345429536467e-05,9.7609764605800232e-12,1.5367684941773089e-06,2.933371269522139e-08,1.4862153016882717e-09,7.1067196570698677e-14,1.0723317686794181e-05,1.2191016094365194e-09,6.8404311443728068e-11,1.9416088184158082e-11,1.5278907431972334e-12,1.6150533952581824e-16
0.00011980630444936115,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02854191513005427,0.099959046432879714,0.017855121291171193,3.6714044397807605e-07,1.293742147701174e-06,2.8091695194643693e-05,2.3035947301732193e-05,3.0515387681398311e-12,6.7244034671907195e-16,3.6915414808162449e-13,0.0,1.6108878640724279e-14,1.5031472530326064e-23,1.514180708861279e-16,2.4521410140094946e-17,1.7858646430842424e-17,5.2331442220629828e-19,2.2211806702249807e-32,5.2901590146564297e-06,0.16425393916962203,3.6383675074062543e-11,8.2314724755027678e-05,9.7558344257136345e-12,1.5354269730103051e-06,2.9345966215800277e-08,1.4867030462886008e-09,7.1039169169748337e-14,1.0723602135777554e-05,1.2191367138347703e-09,6.8468915193792944e-11,1.9430224484510085e-11,1.5292759733865212e-12,1.6149731010831176e-16
0.00011990109765108904,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02853010783330346,0.099959039065983121,0.017849206671148438,3.6755947526891644e-07,1.2954984788075035e-06,2.8112527498787351e-05,2.3046140173389818e-05,3.0526499617772807e-12,6.7285004172291301e-16,3.6923102937358937e-13,0.0,1.6114317790869852e-14,1.5055418278639532e-23,1.5159241376443837e-16,2.4521546382547168e-17,1.7865777842154921e-17,5.2361279447249873e-19,2.2270771912831956e-32,5.2879701752282135e-06,0.16426575532749671,3.6376092623744699e-11,8.2309095842874396e-05,9.7507013120007537e-12,1.5340882364481642e-06,2.9358210103915198e-08,1.4871900799841476e-09,7.1011199362855314e-14,1.0723884666865375e-05,1.2191715950155444e-09,6.8533503037073131e-11,1.9444353855410353e-11,1.5306610754778045e-12,1.6148928509226923e-16
0.00011999589085281694,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028518314228297655,0.099959031702482382,0.01784329889866567,3.6797854593674348e-07,1.29725534045622e-06,2.8133350124921609e-05,2.305632620793e-05,3.0537606926335367e-12,6.7325954729286653e-16,3.6930788513016386e-13,0.0,1.6119752120447532e-14,1.5079380694856152e-23,1.517667929958163e-16,2.4521692018650464e-17,1.7872904961230151e-17,5.2391099084540303e-19,2.2329843790995117e-32,5.2857838740315986e-06,0.164277557798441,3.6368518957210487e-11,8.230345872461339e-05,9.7455770927743832e-12,1.5327522755678161e-06,2.9370444372840713e-08,1.4876764039691931e-09,7.0983286965510016e-14,1.072416528612721e-05,1.2192062536835457e-09,6.8598074965173662e-11,1.9458476302569691e-11,1.5320460494144051e-12,1.6148126447667173e-16
0.00012009068405454483,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028506534288659808,0.099959024342373845,0.01783739796053796,3.6839765587544583e-07,1.2990127318185782e-06,2.8154163079629497e-05,2.3066505416814394e-05,3.054870961340916e-12,6.7366886374156468e-16,3.6938471538026065e-13,0.0,1.612518163682207e-14,1.5103359774126788e-23,1.5194120853500325e-16,2.4521847015883251e-17,1.7880027796717073e-17,5.2420901151059284e-19,2.2389022437772174e-32,5.2836001061766867e-06,0.16428934660880817,3.6360954057298865e-11,8.2297813431669314e-05,9.7404617415677064e-12,1.531419081482039e-06,2.938266903588953e-08,1.488162019435537e-09,7.0955431794406639e-14,1.0724443999609474e-05,1.2192406905407952e-09,6.8662630969757293e-11,1.9472591831695653e-11,1.5334308951397535e-12,1.6147324826048792e-16
0.00012018547725627273,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.028494767988083911,0.099959016985653973,0.017831503843615908,3.6881680497919575e-07,1.300770652067287e-06,2.8174966369492693e-05,2.3076677811472792e-05,3.0559807685303661e-12,6.7407799138072132e-16,3.6946152015273766e-13,0.0,1.6130606347341753e-14,1.5127355511606665e-23,1.5211566033682742e-16,2.4522011341815521e-17,1.7887146357237353e-17,5.2450685665337516e-19,2.2448307954201891e-32,5.2814188667867551e-06,0.1643011217848806,3.6353397907310644e-11,8.2292159995354941e-05,9.7353552321954389e-12,1.5300886453393019e-06,2.9394884106566035e-08,1.4886469275724993e-09,7.0927633667810777e-14,1.0724720813335506e-05,1.2192749062866374e-09,6.8727171042544141e-11,1.9486700448492617e-11,1.5348156125976673e-12,1.6146523644267398e-16
