Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
9.018377578497452e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33013723516491755,0.11291381019417721,0.021991977445348369,2.8041557565881076e-17,7.9335790657616659e-14,2.7624048778259222e-06,1.3632409587023216e-09,8.5670453190481554e-20,8.6197516652322677e-15,4.3841074262316641e-10,8.8911882030649196e-30,9.4987246597889996e-09,1.0094248299123473e-20,4.5382231710708204e-23,6.0535064820923514e-21,7.6453670108435371e-24,7.9888173990942465e-15,1.9856329760693305e-22,0.005751012443379333,0.001659178139045059,4.228874290874437e-11,1.4956260360684273e-05,3.1898445069157213e-15,2.3723282494125997e-09,5.1382000194406506e-06,1.6920940608315984e-11,9.7610773021162762e-10,3.9584628297268629e-08,1.2071518232979152e-20,9.0795079720733812e-17,1.1088500753533054e-15
9.060001861539362e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301294881651981,0.1129135829564419,0.021988258451031154,2.866523577967719e-17,8.1048283178290143e-14,2.8089747008583805e-06,1.3853350178530668e-09,8.7652025805406006e-20,8.7355395111750281e-15,4.4311587371712868e-10,9.2264890366483542e-30,9.5891773916519751e-09,1.0337866159973657e-20,4.6278053890991319e-23,6.1990163774416349e-21,7.8055385133727892e-24,8.0944616995346382e-15,2.0386939656596597e-22,0.0057511957320602715,0.0016666160926434603,4.2465932569883945e-11,1.5037412378471586e-05,3.207232638998036e-15,2.4056126784910839e-09,5.1820760412492205e-06,1.708933312415828e-11,9.8887935049859883e-10,4.0267626996505775e-08,1.2284576695429449e-20,9.2484332080451795e-17,1.1267954249022145e-15
9.101626144581272e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3301217516418703,0.11291336435922085,0.021984540259998488,2.9299891245342785e-17,8.2787081830810731e-14,2.85602039119882e-06,1.407680173821727e-09,8.967496221393696e-20,8.852548178894623e-15,4.4785684109801612e-10,9.5735511556361984e-30,9.6798820143739424e-09,1.0586719129592575e-20,4.7186753118530779e-23,6.3472601031609094e-21,7.9682993058318123e-24,8.2011800185952577e-15,2.0930338858013826e-22,0.0057513701975002579,0.0016740524393118461,4.2643086565729583e-11,1.511832853090056e-05,3.2246840568737559e-15,2.4391652222682783e-09,5.226134125463348e-06,1.7258269861996864e-11,1.0017602118031238e-09,4.0957830383447653e-08,1.2500412109455071e-20,9.4195355801366131e-17,1.1449442130213213e-15
9.143250427623181e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011402534278689,0.11291315414995666,0.021980822871818403,2.9945666592380161e-17,8.455239774460704e-14,2.9035424927023887e-06,1.4302780282951713e-09,9.17400102614136e-20,8.9707866699460504e-15,4.5263371132696417e-10,9.9327534892316649e-30,9.770834738081371e-09,1.0840902998435375e-20,4.8108439910420022e-23,6.4982738829204667e-21,8.133678746563993e-24,8.3089793687359329e-15,2.1486801763779913e-22,0.0057515360923008733,0.0016814871799121292,4.2820204859760842e-11,1.5199007537000456e-05,3.2421990652978193e-15,2.4729860699763503e-09,5.2703742256638252e-06,1.7427745548214186e-11,1.0147507537075264e-09,4.1655248546905078e-08,1.2719047879413739e-20,9.5928294044272616e-17,1.1632977290506881e-15
9.184874710665091e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010630902295846,0.11291295208330886,0.021977106286064748,3.0602705647501875e-17,8.6344441451437533e-14,2.951541513604002e-06,1.4531301843035667e-09,9.3847928282588715e-20,9.0902639984278511e-15,4.5744654909589619e-10,1.0304485920605158e-29,9.8620317834697511e-09,1.1100514895198988e-20,4.9043225020132285e-23,6.6520942028680961e-21,8.3017063806783314e-24,8.4178667554622301e-15,2.2056607782894405e-22,0.0057516936618467072,0.0016889203152945706,4.2997287416470243e-11,1.5279448187970241e-05,3.2597779663827358e-15,2.5070754072134465e-09,5.3147962953832453e-06,1.7597754967363737e-11,1.0278514154731046e-09,4.2359891005039494e-08,1.2940507497352403e-20,9.7683289911252375e-17,1.1818572633098219e-15
9.226498993707001e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009860244434647,0.11291275792094792,0.021973390502317031,3.1271153439085182e-17,8.816342287779624e-14,3.0000179269757876e-06,1.4762382461987669e-09,9.5999485184291214e-20,9.2109891904824874e-15,4.6229541723533716e-10,1.0689149559922991e-29,9.9534693824383805e-09,1.1365653297055589e-20,4.9991219438179577e-23,6.8087578118586751e-21,8.4724119402034588e-24,8.5278491768309202e-15,2.2640041404297168e-22,0.0057518431445115576,0.001696351846298108,4.3174334201264713e-11,1.5359649346255144e-05,3.2774210595934973e-15,2.541433416233031e-09,5.3594002881071015e-06,1.7768292963018759e-11,1.0410626360414125e-09,4.3071766711883363e-08,1.3164814542879613e-20,9.9460486453615345e-17,1.200624107079588e-15
9.26812327674891e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009090537566471,0.11291257143135483,0.021969675520160274,3.195115620162111e-17,9.0009551337909287e-14,3.0489721711916297e-06,1.4996038196328926e-09,9.8195460527737579e-20,9.3329712837992626e-15,4.6718037672251103e-10,1.108715702283312e-29,1.0045143778712314e-08,1.1636418039834202e-20,5.0952534392888638e-23,6.9683017216922274e-21,8.6458253442392042e-24,8.6389336229600675e-15,2.323739226717418e-22,0.0057519847718587053,0.0017037817737506765,4.335134518033144e-11,1.543960994460862e-05,3.2951286420292885e-15,2.5760602762779523e-09,5.4041861572747889e-06,1.7939354438627697e-11,1.0543848540355914e-09,4.3790884063994227e-08,1.3391992683587135e-20,1.0126002668848581e-16,1.2195995525834254e-15
9.30974755979082e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008321759218462,0.11291239238962653,0.021965961339184825,3.2642861380155845e-17,9.1883035527284838e-14,3.098404650398357e-06,1.5232285115371043e-09,1.0043664461048181e-19,9.4562193271197811e-15,4.7210148668971384e-10,1.1498932714481435e-29,1.0137051228451337e-08,1.1912910328149017e-20,5.1927281351291784e-23,7.1307632073600005e-21,8.8219766991056476e-24,8.751127075543737e-15,2.3848955231790889e-22,0.0057521187688354932,0.0017112100984695167,4.3528320320841998e-11,1.5519328985140801e-05,3.3129010083625264e-15,2.6109561637671762e-09,5.4491538562807471e-06,1.8110934357991554e-11,1.0678185077576965e-09,4.4517250907235722e-08,1.3622065674357712e-20,1.0308205359734713e-16,1.2387848929719531e-15
9.35137184283273e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007553887554697,0.11291222057728706,0.021962247958986242,3.3346417634724476e-17,9.3784083516804699e-14,3.1483157349931852e-06,1.5471139301005593e-09,1.0272383854799231e-19,9.5807423797461121e-15,4.7705880443295627e-10,1.1924913119132374e-29,1.0229188000845981e-08,1.219523274547282e-20,5.2915572020130201e-23,7.2961798072986303e-21,9.000896298489778e-24,8.8644365073714279e-15,2.4475030450850169e-22,0.0057522453539623347,0.001718636821261475,4.3705259590869503e-11,1.5598805538354101e-05,3.3307384507450669e-15,2.646121252559303e-09,5.4943033384754981e-06,1.828302774595842e-11,1.0813640351899215e-09,4.5250874543679041e-08,1.3855057357073432e-20,1.0492671013188329e-16,1.2581814223056596e-15
9.39299612587464e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006786901357971,0.11291205578210366,0.021958535379165142,3.4061974844780185e-17,9.5712902747392985e-14,3.1987057621069628e-06,1.5712616847495588e-09,1.0505785435484318e-19,9.7065495110516147e-15,4.8205238542087196e-10,1.2365547095467921e-29,1.0321550378700518e-08,1.2483489264154185e-20,5.391751834696908e-23,7.4645893236533732e-21,9.1826146235897102e-24,8.9788688818522218e-15,2.5115923441372035e-22,0.0057523647395163295,0.0017260619429232962,4.3882162959170439e-11,1.5678038742166784e-05,3.3486412592143388e-15,2.6815557143089986e-09,5.5396345571665531e-06,1.8455629689226613e-11,1.0950218739968896e-09,4.5991761738618188e-08,1.4090991661417207e-20,1.0679413923632082e-16,1.2777904355358481e-15
9.434620408916549e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006020780011897,0.11291189779790869,0.021954823599327031,3.4789684113615612e-17,9.7669700025215698e-14,3.2495750360928431e-06,1.5956733861268797e-09,1.0743951502550968e-19,9.833649799994601e-15,4.8708228330387958e-10,1.2821296177639153e-29,1.0414134659002892e-08,1.2777785255376874e-20,5.493323252142285e-23,7.6360298225497056e-21,9.3671623432564793e-24,9.0944311525437178e-15,2.5771945157092207e-22,0.0057524771317096074,0.0017334854642419091,4.4059030395452985e-11,1.5757027800925572e-05,3.3666097216336636e-15,2.7172597186239095e-09,5.5851474656195324e-06,1.8628735336630467e-11,1.1087924615221439e-09,4.6739918727692391e-08,1.4329892604014627e-20,1.086844838440504e-16,1.2976132284900354e-15
9.476244691958459e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005255503483777,0.1129117464244262,0.021951112619082187,3.552969777277596e-17,9.9654681517385488e-14,3.300923829019937e-06,1.6203506460712894e-09,1.0986965461475803e-19,9.9620523346348077e-15,4.9214854992359917e-10,1.3292634882144746e-29,1.0506937153481542e-08,1.3078227499060097e-20,5.5962826976487028e-23,7.8105396343730554e-21,9.5545703141334929e-24,9.2111302626857679e-15,2.6443412061376416e-22,0.0057525827308626187,0.0017409073859946981,4.4235861870336094e-11,1.5835771984407996e-05,3.3846441234391213e-15,2.7532334332891888e-09,5.6308420170591515e-06,1.8802339899659711e-11,1.1226762347890524e-09,4.7495351224109339e-08,1.4571784287806035e-20,1.1059788687897094e-16,1.3176510978556682e-15
9.517868975000369e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004491052307772,0.11291160146710373,0.021947402438045539,3.6282169386468206e-17,1.0166805274822945e-13,3.3527523811715816e-06,1.6452950775972423e-09,1.1234911831761581e-19,1.0091766211652793e-14,4.9725123532250845e-10,1.3780051020611049e-29,1.0599954189149191e-08,1.3384924193698187e-20,5.7006414389976542e-23,7.9881573540581716e-21,9.7448695807936174e-24,9.3289731447390819e-15,2.7130646200647415e-22,0.0057526817315724354,0.0017483277089497726,4.4412657355012271e-11,1.5914270626815022e-05,3.402744748213382e-15,2.7894770246575882e-09,5.6767181646700501e-06,1.8976438653249178e-11,1.1366736305044834e-09,4.8258064425962706e-08,1.4816690903411958e-20,1.1253449128580433e-16,1.3379053411605782e-15
9.559493258042278e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300372740756865,0.11291146273694859,0.021943693055836523,3.7047253755962939e-17,1.0371001859606662e-13,3.4050609015478009e-06,1.6705082948747595e-09,1.1487876254891428e-19,1.0222800535872323e-14,5.0239038775384092e-10,1.4284046018548394e-29,1.0693182108833427e-08,1.3697984966138338e-20,5.8064107686069004e-23,8.1689218413871095e-21,9.9380913758739085e-24,9.4479667199287203e-15,2.7833975278321409e-22,0.0057527743228762626,0.0017557464338662286,4.4589416821582102e-11,1.5992523125755359e-05,3.4209118776749203e-15,2.8259906577790471e-09,5.722775861597852e-06,1.9151026935877461e-11,1.1507850850543404e-09,4.902806302363767e-08,1.5064636728150619e-20,1.1449444002541003e-16,1.3583772567590514e-15
9.601117541084188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002964550885966,0.11291133005036927,0.021939984472078948,3.7825106923986434e-17,1.0578078329044519e-13,3.4578495683715781e-06,1.6959919132094861e-09,1.1745945502239393e-19,1.0355164419785751e-14,5.0756605369171092e-10,1.4805135240158679e-29,1.0786617271694268e-08,1.4017520881295069e-20,5.9136020036948422e-23,8.3528722212952594e-21,1.0134267120208038e-23,9.5681178977924865e-15,2.8553732729250737e-22,0.0057528606884102752,0.0017631635614943975,4.4766140243096729e-11,1.607052894122185e-05,3.4391457911578291e-15,2.8627744965673516e-09,5.7690150609501602e-06,1.9326100149876096e-11,1.1650110345037634e-09,4.9805351207298097e-08,1.5315646124788886e-20,1.164778760678806e-16,1.3790681438169128e-15
9.642741824126098e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002202464398733,0.11291120322902096,0.021936276686400878,3.8615886179110063e-17,1.0788055040992822e-13,3.5111185295985634e-06,1.721747549022926e-09,1.200920748293586e-19,1.0488866983082507e-14,5.1277827784146759e-10,1.5343848319269092e-29,1.088025605372855e-08,1.4343644451800058e-20,6.022226486454979e-23,8.5400478841873857e-21,1.0333428422956451e-23,9.6894335757342744e-15,2.9290257794669515e-22,0.0057529410065639127,0.0017705790925760924,4.4942827593058616e-11,1.6148287594560487e-05,3.457446766396664e-15,2.8998287042370473e-09,5.8154357157972633e-06,1.9501653762252894e-11,1.1793519146026921e-09,5.0589932674449266e-08,1.5569743543704501e-20,1.1848494243354089e-16,1.3999793022912767e-15
9.684366107168008e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001441130750481,0.11291108209965582,0.021932569698434514,3.941975006013291e-17,1.1000952288037295e-13,3.564867903429821e-06,1.7477768198328537e-09,1.2277751251687063e-19,1.0623917352180736e-14,5.1802710315026259e-10,1.5900729496467392e-29,1.0974094848261257e-08,1.4676469647586083e-20,6.1322955842403186e-23,8.7304884862627295e-21,1.0535607081734192e-23,9.81192063858241e-15,3.0043895597638703e-22,0.0057530154506297655,0.0017779930278448467,4.5119478845813034e-11,1.6225798667433496e-05,3.4758150796610713e-15,2.9371534434140043e-09,5.8620377791731487e-06,1.9677683304619323e-11,1.1938081607804316e-09,5.138181063756994e-08,1.582695352191922e-20,1.2051578218883604e-16,1.4211120329170451e-15
9.725990390209917e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330006805330748,0.11291096649397722,0.021928863507816108,4.0236858360452744e-17,1.1216790297361304e-13,3.6190977788272653e-06,1.7740813442339024e-09,1.255166701654797e-19,1.0760324659762092e-14,5.2331257081783316e-10,1.6476337962513715e-29,1.1068130066423775e-08,1.5016111905403779e-20,6.2438206897572076e-23,8.9242339498475964e-21,1.0740835082736544e-23,9.9355859581529746e-15,3.0814997218987299e-22,0.0057530841889491926,0.001785405368026145,4.5296093976736652e-11,1.6303061800776806e-05,3.4942510048117894e-15,2.9747488762177479e-09,5.9088212040765281e-06,1.9854184373234703e-11,1.2083802081445326e-09,5.2180987831807763e-08,1.6087300680781104e-20,1.2257053842553504e-16,1.4424676371938111e-15
9.767614673251827e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999920654981268,0.11291085624849839,0.0219251581141858,4.1067372132435327e-17,1.1435589230667379e-13,3.6738082160314e-06,1.8006627418783223e-09,1.2831046146647075e-19,1.0898098044309836e-14,5.2863472030748785e-10,1.7071248208104632e-29,1.1162358137619088e-08,1.5362688138269948e-20,6.3568132212686043e-23,9.1213244637384151e-21,1.0949144600862362e-23,1.0060436392818189e-14,3.1603919773746071e-22,0.0057531473850537503,0.0017928161138376457,4.5472672961526057e-11,1.6380076693752436e-05,3.5127548143248818e-15,3.0126151647591392e-09,5.9557859434714104e-06,2.0031152629917117e-11,1.2230684914888762e-09,5.2987466522732182e-08,1.6350809729191244e-20,1.246493543153974e-16,1.4640474173647337e-15
9.809238956293737e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999161480541817,0.11291075120440498,0.021921453517187533,4.1911453691778678e-17,1.1657369184147412e-13,3.728999247081026e-06,1.8275226334569148e-09,1.3115981179862253e-19,1.1037246649650176e-14,5.3399358935729411e-10,1.7686050380064686e-29,1.1256775509973986e-08,1.5716316744846279e-20,6.4712846228068259e-23,9.3218004835542926e-21,1.1160567999835267e-23,1.0186478787079792e-14,3.241102648807016e-22,0.0057532051978026076,0.0018002252659894016,4.5649215776618071e-11,1.6456843102697018e-05,3.5313267797478149e-15,3.0507524712493092e-09,6.0029319502880655e-06,2.0208583801834538e-11,1.2378734452873939e-09,5.3801248514138722e-08,1.6617505462970048e-20,1.2675237311070101e-16,1.4858526764030467e-15
9.850863239335646e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998402994277393,0.11291065120742155,0.021917749716468947,4.2769266621862349e-17,1.1882150188486169e-13,3.7846708763345435e-06,1.8546626406801328e-09,1.3406565830447323e-19,1.1177779624496985e-14,5.3938921399145358e-10,1.8321350644041108e-29,1.1351378650778277e-08,1.6077117618747152e-20,6.5872463643949938e-23,9.5257027320962652e-21,1.1375137832322588e-23,1.0313719971147564e-14,3.3236686776647116e-22,0.0057532577815160267,0.0018076328251840689,4.5825722399613989e-11,1.6533360840067244e-05,3.5499671701148985e-15,3.089160957961778e-09,6.0502591774240966e-06,2.0386473681203313e-11,1.2527955036907236e-09,5.4622335155899275e-08,1.688741276079934e-20,1.2887973810138075e-16,1.5078847180013579e-15
9.892487522377556e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997645181145169,0.112910556107682,0.021914046711681297,4.3640975778096728e-17,1.2109952208916158e-13,3.8408230809925333e-06,1.8820843862593562e-09,1.3702894996607656e-19,1.13197061219999e-14,5.4482162853186961e-10,1.8977771553777295e-29,1.1446164046911116e-08,1.644521215777553e-20,6.7047099422773213e-23,9.7330721997173022e-21,1.1592886840052151e-23,1.0442166760522867e-14,3.4081276320586449e-22,0.0057533052861050149,0.0018150387921171138,4.6002192808303183e-11,1.6609629773381908e-05,3.5686762531952023e-15,3.1278407878032993e-09,6.0977675777448917e-06,2.05648181263436e-11,1.2678351005375645e-09,5.5450727351852431e-08,1.7160556588774761e-20,1.3103159268607473e-16,1.5301448465495555e-15
9.934111805419466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996888026526006,0.11291046575960349,0.021910344502479303,4.4526747292269375e-17,1.2340795145322088e-13,3.8974558116212413e-06,1.9097894938883282e-09,1.400506476802401e-19,1.1463035299295833e-14,5.5029086560988957e-10,1.9655952427040661e-29,1.1541128205254433e-08,1.682072327308564e-20,6.8236868791583302e-23,9.9439501447024968e-21,1.1813847953926913e-23,1.0571825955587376e-14,3.4945177145786995e-22,0.0057533478571973077,0.0018224431674770125,4.6178626981053019e-11,1.6685649824162518e-05,3.5874542965691425e-15,3.1667921244522623e-09,6.1454571040844823e-06,2.0743613061399904e-11,1.2829926693479017e-09,5.6286425567728516e-08,1.7436962000721322e-20,1.3320808038490264e-16,1.5526343671207018e-15
9.975736088461375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299613151621224,0.11291038002176419,0.021906643088521107,4.5426748576872801e-17,1.257469883237019e-13,3.954568992676695e-06,1.9377795882247649e-09,1.4313172433324585e-19,1.1607776317064014e-14,5.5579695617822362e-10,2.0356549728280768e-29,1.163626765309359e-08,1.720377539827143e-20,6.9441887244500971e-23,1.0158378093654786e-20,1.2038054294137466e-23,1.0702704341196847e-14,3.5828777701778321e-22,0.0057533856362597027,0.001829845951945444,4.6355024897592274e-11,1.6761420966872791e-05,3.6063015651212155e-15,3.2060151321535619e-09,6.1933277092467459e-06,2.0922854475580094e-11,1.2982686433161806e-09,5.7129429839103702e-08,1.7716654131432233e-20,1.3540934476318157e-16,1.5753545854633945e-15
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995690817809104,0.11291033211514669,0.021904485801763719,4.5958015555651847e-17,1.2712467547855518e-13,3.9880834225102351e-06,1.954227893962718e-09,1.4495555271638725e-19,1.1692804754440157e-14,5.5902361874405951e-10,2.0775555847846325e-29,1.1691806490652365e-08,1.7430595893617607e-20,7.0151406207029358e-23,1.0285028338586829e-20,1.2170260644473171e-23,1.0779562045804667e-14,3.6353097561064145e-22,0.0057534055025651306,0.001834160499946103,4.6457835241292027e-11,1.6805475170024698e-05,3.6173201865067828e-15,3.2290046811025806e-09,6.2213162942850224e-06,2.1027543526035634e-11,1.3072282184520258e-09,5.7624210274123262e-08,1.7881220572532274e-20,1.3670400901031988e-16,1.5887057652599306e-15
1.0017360371503285e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995375636395968,0.11291029875678428,0.021902942469468153,4.6341148329432707e-17,1.2811683039685978e-13,4.0121625230290668e-06,1.9660562948721239e-09,1.462731648750351e-19,1.1753938339084498e-14,5.6133992952302982e-10,2.1080237458093186e-29,1.1731578938505286e-08,1.7594494498379699e-20,7.0662270545276346e-23,1.0376397841891468e-20,1.2265539170272403e-23,1.0834808686280103e-14,3.6732472941032192e-22,0.0057534187607169475,0.0018372471461974797,4.6531386537722113e-11,1.6836943227856744e-05,3.6252183224004017e-15,3.2455099763694607e-09,6.2413793460057017e-06,2.1102538424408211e-11,1.3136634553267458e-09,5.797973977937803e-08,1.7999658202712216e-20,1.3763552952020042e-16,1.5983068079787925e-15
1.0058984654545195e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994620373657535,0.11291022183121065,0.021899242644985082,4.7270116536837991e-17,1.3051767472085078e-13,4.0702362764870332e-06,1.9946212403615421e-09,1.4947596639284754e-19,1.1901530531800259e-14,5.6691981327616051e-10,2.1827707549565107e-29,1.1827058630732795e-08,1.7993008078846794e-20,7.189813472992734e-23,1.0598051453852081e-20,1.2496336081426608e-23,1.0968145743443096e-14,3.7656664398740309e-22,0.0057534473640672027,0.0018446467509017636,4.6707711881569111e-11,1.6912216684277116e-05,3.6442048327977917e-15,3.2852768239982688e-09,6.289611967106238e-06,2.128266102948573e-11,1.3291775379473029e-09,5.883735458777211e-08,1.8285999525734591e-20,1.3988677852734421e-16,1.6214923417049667e-15
1.0100608937587105e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993865714954446,0.11291014911540458,0.021895543614739672,4.8213824479646528e-17,1.3294971769818883e-13,4.1287901023217735e-06,2.0234760521339296e-09,1.5274113818432051e-19,1.2050562063882868e-14,5.7253663342756344e-10,2.2599670271578284e-29,1.192270332054864e-08,1.8399445194357938e-20,7.3149596109451312e-23,1.0823381263510157e-20,1.2730478716307452e-23,1.1102722248578198e-14,3.8601760273054081e-22,0.0057534715759942076,0.0018520447667206928,4.688400091089151e-11,1.6987241463055034e-05,3.6632613577777536e-15,3.3253158429428682e-09,6.3380255252654892e-06,2.1463218477118694e-11,1.3448113234168804e-09,5.9702273057337247e-08,1.8575703490259688e-20,1.421632357033053e-16,1.6449124943130821e-15
1.0142233220629014e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993111647610462,0.11291008048343279,0.021891845378402722,4.9172444736391402e-17,1.3541315508863752e-13,4.1878238257903464e-06,2.052622358522232e-09,1.560697018300287e-19,1.2201042105801827e-14,5.7819041433783317e-10,2.3396854639145155e-29,1.2018509620604739e-08,1.8813936457628077e-20,7.4416771272610738e-23,1.1052429874795436e-20,1.2968000953338936e-23,1.1238544920478613e-14,3.9568175505782648e-22,0.0057534915224762501,0.0018594411943105877,4.7060253607449305e-11,1.7062017739809757e-05,3.682388157059236e-15,3.36562720283621e-09,6.3866199731729949e-06,2.1644207019802317e-11,1.3605652436661785e-09,6.0574493582974117e-08,1.8868795572071311e-20,1.4446504511861763e-16,1.6685685740838929e-15
1.0183857503670924e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992358159305268,0.11291001581296171,0.021888147935648021,5.0146151187896027e-17,1.3790818201270599e-13,4.2473372486581433e-06,2.0820617887338454e-09,1.5946269126545074e-19,1.2352979829397537e-14,5.8388117875090365e-10,2.4220008830853747e-29,1.2114474165770165e-08,1.9236614048103373e-20,7.5699777088798858e-23,1.1285240162029341e-20,1.3208936860763787e-23,1.1375620460457985e-14,4.0556331863544888e-22,0.0057535073258920258,0.0018668360343218606,4.7236469952945095e-11,1.7136545737800518e-05,3.7015854926299087e-15,3.4062110754185475e-09,6.4353952634912195e-06,2.1825622976201707e-11,1.3764397303125612e-09,6.1454014169455254e-08,1.9165301339191736e-20,1.4679235108035079e-16,1.6924618898892786e-15
1.0225481786712834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991605238064114,0.11290995498515455,0.021884451286152181,5.1135119021558213e-17,1.4043499295517727e-13,4.3073301497201282e-06,2.1117959728331922e-09,1.6292115285237569e-19,1.2506384407457987e-14,5.8960894780687802e-10,2.506990061349715e-29,1.2210593613456591e-08,1.9667611720582324e-20,7.6998730710972026e-23,1.1521855270362199e-20,1.3453320696743526e-23,1.1513955551975187e-14,4.1566658019371271e-22,0.0057535191051234528,0.0018742292873991774,4.7412649931060046e-11,1.7210825726871779e-05,3.7208536233575481e-15,3.4470676338090738e-09,6.4843513488571671e-06,2.200746272897157e-11,1.392435214640508e-09,6.234083243944624e-08,1.9465246435376901e-20,1.4914529793988398e-16,1.7165937511930023e-15
1.0267106069754743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990852872248011,0.11290989788457138,0.02188075542959465,5.2139524735632287e-17,1.4299378176898926e-13,4.3678022853206135e-06,2.1418265417244587e-09,1.6644614544972982e-19,1.2661265013299178e-14,5.9537374105499039e-10,2.5947317773963071e-29,1.2306864643931498e-08,2.0107064813755586e-20,7.8313749578647398e-23,1.176231861621993e-20,1.3701186909456551e-23,1.1653556860264278e-14,4.2599589634751443e-22,0.0057535269756555747,0.0018816209541816168,4.7588793525497945e-11,1.7284858022399986e-05,3.740192805387169e-15,3.4881970532782039e-09,6.5334881818824495e-06,2.218972272646621e-11,1.408552127627573e-09,6.3234945641521177e-08,1.9768656588295283e-20,1.5152403020464216e-16,1.7409654680274549e-15
1.0308730352796653e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990101050544057,0.11290984439907212,0.02187706036565757,5.3159546143531516e-17,1.4558474167984396e-13,4.4287533898712819e-06,2.1721551271344794e-09,1.7003874048380228e-19,1.2817630820349293e-14,6.0117557646669175e-10,2.6853068558459193e-29,1.2403283960619289e-08,2.055511025866369e-20,7.9644951420977568e-23,1.2006673887766862e-20,1.3952570137194196e-23,1.1794431031969683e-14,4.3655569442123255e-22,0.0057535310496735995,0.0018890110353028222,4.7764900719342294e-11,1.7358642984243864e-05,3.7596032990663279e-15,3.5295995118983621e-09,6.5828057151534675e-06,2.2372399483212604e-11,1.4247908999430233e-09,6.413635065816813e-08,2.007555762247377e-20,1.5392869270215491e-16,1.7655783509706859e-15
1.0350354635838563e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989349761956188,0.11290979441972235,0.021873366094025737,5.4195362378091002e-17,1.4820806529072588e-13,4.4901831763672156e-06,2.2027833615957801e-09,1.7370002201789322e-19,1.2975491001736671e-14,6.0701447044885551e-10,2.7787982119149583e-29,1.2499848290390395e-08,2.1011886587071706e-20,8.0992454259884139e-23,1.2254965045367847e-20,1.4207505208454857e-23,1.1936584694786524e-14,4.4735047327798899e-22,0.0057535314361571435,0.0018963995313911514,4.7940971498069923e-11,1.7432181015700369e-05,3.7790853616484129e-15,3.5712751894403304e-09,6.6323039012333615e-06,2.2555489576685703e-11,1.44115196191781e-09,6.5045044013779756e-08,2.0385975435021939e-20,1.5635943029836025e-16,1.7904337111523947e-15
1.0391978918880472e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988598995796009,0.11290974784070164,0.021869672614386514,5.5247153895822694e-17,1.5086394458663173e-13,4.5520913369006941e-06,2.2337128784297785e-09,1.7743108682136534e-19,1.3134854729881587e-14,6.1289043785709591e-10,2.8752908968277778e-29,1.2596554383838494e-08,2.1477533939760038e-20,8.2356376413248782e-23,1.2507236322057671e-20,1.4466027142036124e-23,1.2080024457106152e-14,4.5838480415323896e-22,0.0057535282409718344,0.0019037864430698215,4.8117005847363219e-11,1.7505472562463362e-05,3.7986392457882455e-15,3.6132242681269031e-09,6.6819826926620503e-06,2.2738989649161217e-11,1.4576357435765102e-09,6.5961021882624915e-08,2.0699936002879584e-20,1.5881638799623221e-16,1.81553286023229e-15
