Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61)
2.1915767676203098e-06,0.09977366400000001,0.80000000000000004,0.0,0.19028919126353111,0.094414892501478123,0.053364196149843168,3.7821516175368656e-11,4.1936596777571506e-09,0.0053694303825927514,8.0250624902367403e-06,3.4757004270363634e-16,1.9311819403855806e-12,2.5524645873334705e-09,1.746536956625538e-24,1.5641193447561413e-08,7.3211116796046662e-18,1.7213594122212988e-18,3.0727462821976307e-16,1.2038374794747147e-20,5.4457021211930173e-13,9.0221452073291988e-19,0.0028178455241593494,0.093242808696397575,1.1995779405004563e-09,3.7482179725299166e-09,0.00018599751858589639,4.4420294021925316e-11,4.7061417970167478e-05,0.0026914057362569547,2.0765910737354311e-05,4.8544529454551187e-05,3.1963050657956147e-16,1.0690897581267402e-11
2.1995252434034715e-06,0.09977366400000001,0.80000000000000004,0.0,0.19010976458441653,0.094403673339285052,0.05328016322950814,3.8375535274547664e-11,4.2339680840914985e-09,0.0053973703668411428,8.0976044825867788e-06,3.5125165075898279e-16,1.9441495596733628e-12,2.56210248548409e-09,1.7805579938458151e-24,1.5677498668062322e-08,7.4041067850263347e-18,1.7387373493263469e-18,3.1116836449542586e-16,1.2195896114959837e-20,5.4653658736290689e-13,9.162839373822715e-19,0.0028148443913061224,0.093410639394297265,1.2015747211943522e-09,3.7634098412402072e-09,0.0001862400840683909,4.4846244468601722e-11,4.7406315080918211e-05,0.0027050460354177703,2.0928454784180137e-05,4.8751319999273161e-05,3.2301679108048967e-16,1.0798813868462012e-11
2.2074737191866332e-06,0.09977366400000001,0.80000000000000004,0.0,0.18993090181166078,0.094392435299122543,0.053196420485779723,3.8935352688963749e-11,4.2744918007587698e-09,0.005425331299060393,8.1704943282657004e-06,3.5495760180823726e-16,1.9571454442658921e-12,2.5717338389074192e-09,1.8150934803280516e-24,1.5713730762143137e-08,7.4876738233320344e-18,1.7562151101864553e-18,3.1509427607476498e-16,1.23548333125193e-20,5.4849840372267124e-13,9.3051249905379547e-19,0.0028118517376560935,0.093577888832106354,1.2035632582134507e-09,3.7785923930188953e-09,0.00018648161509858676,4.527442795365676e-11,4.7752229305275227e-05,0.0027186948095782077,2.1091557636826558e-05,4.8957968620542985e-05,3.2642414879359495e-16,1.0907348825888579e-11
2.215422194969795e-06,0.09977366400000001,0.80000000000000004,0.0,0.18975259989076915,0.094381178523490344,0.05311296632341949,3.9501003599073245e-11,4.3152309233331679e-09,0.0054533129791968981,8.2437320230468767e-06,3.5868795568812365e-16,1.9701694780662765e-12,2.5813586485833203e-09,1.8501488920351451e-24,1.5749890038915433e-08,7.5718139296173487e-18,1.7737927689330764e-18,3.1905247237124437e-16,1.25151930328142e-20,5.5045566683096641e-13,9.4490129976346812e-19,0.0028088675203552416,0.093744560201479324,1.2055435967696263e-09,3.7937655790201301e-09,0.00018672211789740614,4.5704844742323061e-11,4.8099157716040689e-05,0.0027323519631973089,2.1255218121811143e-05,4.9164474433242481e-05,3.2985260659314946e-16,1.1016502890482588e-11
2.2233706707529567e-06,0.09977366400000001,0.80000000000000004,0.0,0.18957485579050032,0.09436990315380013,0.053029799159342701,4.0072523221565684e-11,4.3561855451323827e-09,0.0054813152087577121,8.3173175602930693e-06,3.6244277207809769e-16,1.9832215455466973e-12,2.5909769155629097e-09,1.885729737134526e-24,1.5785976805360014e-08,7.6565282311566781e-18,1.7914703984601302e-18,3.2304306239963802e-16,1.2676981919139322e-20,5.5240838240920411e-13,9.5945143568912251e-19,0.0028058916968618564,0.093910656669764767,1.2075157817469968e-09,3.8089293511998662e-09,0.00018696159863387573,4.6137495073686823e-11,4.8447097392017091e-05,0.0027460174015055848,2.1419435066462809e-05,4.937083656628508e-05,3.3330219108048741e-16,1.1126276491394343e-11
2.2313191465361184e-06,0.09977366400000001,0.80000000000000004,0.0,0.18939766650264231,0.094358609330385312,0.052946917422501724,4.0649946808900571e-11,4.3973557572367084e-09,0.0055093377907961859,8.3912509309829641e-06,3.6622211050083209e-16,1.9963015317448569e-12,2.6005886409671435e-09,1.921841556001049e-24,1.5821991366348584e-08,7.7418178474285451e-18,1.8092480704334983e-18,3.2706615477637535e-16,1.2840206612643261e-20,5.5435655626554417e-13,9.7416400515577015e-19,0.0028029242249436362,0.094076181380238655,1.2094798577047225e-09,3.8240836622616426e-09,0.00018720006342561293,4.6572379161334454e-11,4.8796045418112839e-05,0.0027596910304976507,2.1584207299030784e-05,4.9577054162429326e-05,3.3677292859017946e-16,1.12366700501767e-11
2.23926762231928e-06,0.09977366400000001,0.80000000000000004,0.0,0.18922102904177321,0.094347297192512086,0.052864319553760829,4.1233309648808187e-11,4.4387416485096501e-09,0.0055373805298966272,8.4655321237384453e-06,3.7002603032273778e-16,2.0094093222601335e-12,2.6101938259853607e-09,1.9584899212197453e-24,1.5857934024666494e-08,7.8276838901428733e-18,1.8271258553012723e-18,3.3112185771991949e-16,1.3004873752272377e-20,5.5630019429246314e-13,9.8904010861976933e-19,0.0027999650626745554,0.094241137452354587,1.211435868880515e-09,3.8392284656908136e-09,0.00018743751833945915,4.7009497193081347e-11,4.9145998885223421e-05,0.0027733727569247495,2.1749533648607744e-05,4.9783126378087392e-05,3.4026484518714581e-16,1.1347683980698389e-11
2.247216098102442e-06,0.09977366400000001,0.80000000000000004,0.0,0.1890449404450463,0.094335966878388619,0.05278200400578445,4.1822647063839525e-11,4.4803433056165089e-09,0.0055654432321604911,8.5401611248495969e-06,3.7385459075443296e-16,2.0225448032501404e-12,2.619792471873996e-09,1.9956804375872966e-24,1.5893805081032986e-08,7.9141274632657272e-18,1.8451038223030093e-18,3.3521027905113466e-16,1.3170989974720608e-20,5.5823930246461942e-13,1.0040808486544836e-18,0.0027970141684320765,0.094405527981967483,1.2133838591936425e-09,3.8543637157875992e-09,0.00018767396939203373,4.7448849330872138e-11,4.9496954890260608e-05,0.0027870624882878749,2.1915412945116391e-05,4.9989052383151899e-05,3.4377796666395778e-16,1.1459318689083487e-11
2.2551645738856036e-06,0.09977366400000001,0.80000000000000004,0.0,0.18886939777196854,0.094324618525175666,0.05269996924292112,4.2417994410899054e-11,4.5221608130435934e-09,0.0055935257051920803,8.6151379183002457e-06,3.7770785085123029e-16,2.0357078614271257e-12,2.6293845799552648e-09,2.0334187421131678e-24,1.592960483412177e-08,8.0011496630451795e-18,1.8631820394793265e-18,3.393315261936884e-16,1.3338561914377436e-20,5.6017388683665936e-13,1.0192873299353134e-18,0.0027940715008942557,0.094569356041564953,1.2153238722473275e-09,3.869489367540385e-09,0.00018790942255007766,4.7890435712180575e-11,4.9848910536416835e-05,0.0028007601328301213,2.2081844019574602e-05,5.0194831360812909e-05,3.4731231855535143e-16,1.1571574574140175e-11
2.2631130496687653e-06,0.09977366400000001,0.80000000000000004,0.0,0.18869439810418931,0.094313252268995423,0.052618213741093621,4.3019387080799641e-11,4.5641942531164561e-09,0.0056216277580849487,8.6904624857929738e-06,3.8158586951360277e-16,2.048898384054553e-12,2.6389701516159272e-09,2.0717105040199166e-24,1.5965333580580914e-08,8.0887515780361216e-18,1.8813605736810217e-18,3.4348570617446876e-16,1.3507596203278419e-20,5.6210395354116147e-13,1.0346606592253397e-18,0.0027911370190369942,0.09473262468048782,1.2172559513319198e-09,3.8846053766456064e-09,0.00018814388373123873,4.8334256449758311e-11,5.0201862932962956e-05,0.0028144655995302357,2.2248825703983046e-05,5.0400462507386365e-05,3.5086792613716474e-16,1.1684452027311371e-11
2.270266677873611e-06,0.09977366400000001,0.80000000000000004,0.0,0.18853736027837584,0.09430300744307217,0.052544871307223441,4.3565838512211606e-11,4.6022090379097901e-09,0.005646936189874976,8.7585519264008175e-06,3.8509730344014325e-16,2.0607932437890558e-12,2.6475915786680882e-09,2.1066510073673919e-24,1.5997428985288995e-08,8.1680898515450142e-18,1.8978070798200006e-18,3.4725271387217323e-16,1.3660982851333974e-20,5.6383715609921818e-13,1.0486402270446684e-18,0.0027885029504537361,0.094879090652645229,1.2189880744945204e-09,3.8982015044487669e-09,0.00018835405550583707,4.8735605560619321e-11,5.0520369927146543e-05,0.002826807132863787,2.2399579026764765e-05,5.0585403489921939e-05,3.5408616724424927e-16,1.1786573493145408e-11
2.2774203060784566e-06,0.09977366400000001,0.80000000000000004,0.0,0.18838075784402727,0.094292748322961584,0.052471752754597201,4.4117241195512593e-11,4.6403988501048082e-09,0.0056722601908123756,8.8269230308324157e-06,3.8862888211043881e-16,2.0727101774398735e-12,2.6562077134934255e-09,2.1420486075977389e-24,1.602946732673182e-08,8.2478993526651375e-18,1.9143349430198744e-18,3.5104656100410514e-16,1.381556420361338e-20,5.6556670895161914e-13,1.0627566496496771e-18,0.0027858754497884948,0.095025108136274752,1.2207138370805845e-09,3.9117897552670119e-09,0.00018856343277881673,4.9138764617927339e-11,5.083967985397984e-05,0.0028391548636759511,2.2550776548144709e-05,5.0770223521043163e-05,3.573216637665752e-16,1.1889199014792059e-11
2.2845739342833022e-06,0.09977366400000001,0.80000000000000004,0.0,0.18822458871881914,0.094282475005777966,0.052398856995765332,4.4673620999238595e-11,4.6787637453021361e-09,0.0056975996247656518,8.8955757811077868e-06,3.921806481431207e-16,2.0846491039533844e-12,2.664818557232073e-09,2.1779075044993077e-24,1.6061448817037182e-08,8.3281808590709377e-18,1.9309442095801637e-18,3.5486732477023408e-16,1.3971345089780037e-20,5.6729261672277136e-13,1.0770107381494427e-18,0.0027832544877424243,0.095170679307142736,1.222433270010286e-09,3.9253700983089005e-09,0.00018877201976402719,4.9543733652990193e-11,5.1159790618988724e-05,0.0028515087271129926,2.2702417418795852e-05,5.0954922041454662e-05,3.6057443359083277e-16,1.1992328862337669e-11
2.291727562488148e-06,0.09977366400000001,0.80000000000000004,0.0,0.18806885083442812,0.094272187587978104,0.052326182950597447,4.5235003813047793e-11,4.7173037777308249e-09,0.0057229543565464761,8.9645101578114548e-06,3.9575264405640126e-16,2.096609942628993e-12,2.6734241110635077e-09,2.2142319189927646e-24,1.6093373667053054e-08,8.4089351434526406e-18,1.9476349250428472e-18,3.5871508211132817e-16,1.4128330337829351e-20,5.6901488408321164e-13,1.0914033049862686e-18,0.0027806400352052385,0.095315806326378122,1.2241464040058889e-09,3.9389425033069403e-09,0.00018897982064438961,4.9950512680804073e-11,5.1480700131751743e-05,0.0028638686587869121,2.28545007900042e-05,5.1139498500050707e-05,3.6384449442774969e-16,1.2095963300910483e-11
2.2988811906929935e-06,0.09977366400000001,0.80000000000000004,0.0,0.18791354213641115,0.094261886165366737,0.052253729546218805,4.5801415547457432e-11,4.7560190002591408e-09,0.0057483242519018388,9.0337261401066228e-06,3.993449122683474e-16,2.1085926131171098e-12,2.6820243762058734e-09,2.2510260931297484e-24,1.6125242086359047e-08,8.4901629735311845e-18,1.9644071341977772e-18,3.6258990970923179e-16,1.4286524774060062e-20,5.7073351574847725e-13,1.1059351639270971e-18,0.002778032063253616,0.095460491340598919,1.2258532695929415e-09,3.9525069404422075e-09,0.00018918683957202539,5.0359101700922303e-11,5.1802406306075979e-05,0.0028762345947711517,2.3007025813864032e-05,5.1323952353819947e-05,3.6713186382114911e-16,1.2200102590937277e-11
2.306034818897839e-06,0.09977366400000001,0.80000000000000004,0.0,0.18775866058408527,0.094251570833101969,0.052181495716948155,4.6372882133584538e-11,4.7949094644051264e-09,0.0057737091775063448,9.103223705749062e-06,4.0295749509715069e-16,2.1205970354171709e-12,2.6906193539153248e-09,2.2882942900909212e-24,1.6157054283277375e-08,8.5718651120730558e-18,1.9812608810879975e-18,3.6649188398716469e-16,1.4445933223046219e-20,5.724485164780187e-13,1.1206071300549789e-18,0.0027754305431496509,0.09560473648203692,1.2275538971020291e-09,3.966063380283127e-09,0.00018939308066877133,5.0769500697761115e-11,5.2124907059782141e-05,0.0028886064715970203,2.3159991643234222e-05,5.1508283067748165e-05,3.7043655915871671e-16,1.2304746988407148e-11
2.313188447102685e-06,0.09977366400000001,0.80000000000000004,0.0,0.18760420415041065,0.094241241685700611,0.052109480404236255,4.694942952288982e-11,4.8339752203470053e-09,0.0057991090009545864,9.1730028311009408e-06,4.0659043476139446e-16,2.1326231298756631e-12,2.6992090454853991e-09,2.3260407941836624e-24,1.6188810464883828e-08,8.6540423169050792e-18,1.9981962090149888e-18,3.7042108111003824e-16,1.4606560507609407e-20,5.7415989107413775e-13,1.1354200197605759e-18,0.0027728354463393092,0.095748543868660843,1.2292483166706142e-09,3.9796117938846523e-09,0.0001895985480263845,5.1181709639985306e-11,5.2448200314799216e-05,0.0029009842262498866,2.3313397431657088e-05,5.1692490114724148e-05,3.7375859765769116e-16,1.240989674452165e-11
2.3203420753075304e-06,0.09977366400000001,0.80000000000000004,0.0,0.18745017082187224,0.094230898817043385,0.05203768255660416,4.7531083686917491e-11,4.873216316933864e-09,0.0058245235907535119,9.2430634911444652e-06,4.1024377338032257e-16,2.144670817184155e-12,2.7077934522463753e-09,2.3642699108398168e-24,1.6220510837018698e-08,8.7366953409292651e-18,2.0152131605440515e-18,3.7437757698473447e-16,1.4768411448790923e-20,5.7586764438092252e-13,1.150374650733654e-18,0.0027702467444508916,0.095891915604298994,1.2309365582443955e-09,3.9931521528486275e-09,0.00018980324570659182,5.1595728480443442e-11,5.2772283997437054e-05,0.0029133677961649938,2.3467242333463423e-05,5.1876572975448001e-05,3.7709799635404318e-16,1.2515552105434808e-11
2.327495703512376e-06,0.09977366400000001,0.80000000000000004,0.0,0.18729655859836353,0.094220542320380352,0.051966101129582838,4.8117870617043432e-11,4.9126328016958132e-09,0.0058499528163149213,9.3134056594958344e-06,4.139175529741039e-16,2.156740018377346e-12,2.7163725755646593e-09,2.4029859666129086e-24,1.625215560429752e-08,8.8198249321375365e-18,2.0323117775094375e-18,3.7836144726044896e-16,1.4931490865824483e-20,5.7757178128321571e-13,1.1654718419546274e-18,0.0027676644092935162,0.09603485377876049,1.2326186515785079e-09,4.0066844290025068e-09,0.00019000717774180555,5.2011557158296646e-11,5.3097156037957325e-05,0.0029257571192239902,2.3621525503938643e-05,5.2060531138338592e-05,3.8045477215310623e-16,1.2621713313526449e-11
2.3346493317172217e-06,0.09977366400000001,0.80000000000000004,0.0,0.18714336549307281,0.094210172288335892,0.051894735085653433,4.870981632422295e-11,4.9522247208542017e-09,0.0058753965479480712,9.3840293084185345e-06,4.1761181546409517e-16,2.1688306548311295e-12,2.7249464168421825e-09,2.4421933091749621e-24,1.6283744970121611e-08,8.9034318336264538e-18,2.0494921010195171e-18,3.8237276732902069e-16,1.5095803576109274e-20,5.7927230670561429e-13,1.1807124136861355e-18,0.0027650884128556288,0.096177360467954942,1.2342946262400597e-09,4.0202085947187033e-09,0.00019021034813520045,5.2429195596690529e-11,5.3422814370761017e-05,0.002938152133751426,2.3776246098946781e-05,5.224436409944145e-05,3.8382894178234716e-16,1.2728380606240945e-11
2.3410875971015827e-06,0.09977366400000001,0.80000000000000004,0.0,0.1870058484129111,0.094200827762798783,0.051830688946705158,4.9246999728697914e-11,4.9880074816611697e-09,0.0058983082026372339,9.4478312343334836e-06,4.2095419914992886e-16,2.1797304900779507e-12,2.7326583590339669e-09,2.4779035780516916e-24,1.6312128198260501e-08,8.9790867554924781e-18,2.0650242846695527e-18,3.8600648706784314e-16,1.5244743461176316e-20,5.8079969587189632e-13,1.1945521975546968e-18,0.0027627754126584758,0.096305249272958277,1.2357977962567237e-09,4.0323733870351318e-09,0.00019039255357059098,5.2806617460546585e-11,5.3716577446521174e-05,0.0029493124624104393,2.391586793545129e-05,5.2409706306463361e-05,3.8688057985334398e-16,1.2824814064233669e-11
2.3475258624859436e-06,0.09977366400000001,0.80000000000000004,0.0,0.18686866778997516,0.094191472414778377,0.051766815686571051,4.9788401816165066e-11,5.0239324125896136e-09,0.0059212314096206142,9.5118611138610109e-06,4.2431323828017288e-16,2.1906475676348799e-12,2.7403660250074571e-09,2.5140185271409223e-24,1.6340466861591553e-08,9.0551294314920379e-18,2.080622712290953e-18,3.8966255659682702e-16,1.5394689723607279e-20,5.8232416740380361e-13,1.2085093848418358e-18,0.0027604675041079576,0.09643279173921844,1.2372960552376448e-09,4.0445315683083024e-09,0.00019057414817266776,5.3185505079669166e-11,5.4010974249593021e-05,0.0029604773072114494,2.4055842788779089e-05,5.2574946341120703e-05,3.8994633231270334e-16,1.2921657806139681e-11
2.3539641278703046e-06,0.09977366400000001,0.80000000000000004,0.0,0.18673182220305112,0.094182106310518432,0.051703114563105432,5.0334041588289839e-11,5.0599995446564432e-09,0.0059441660761891156,9.5761189240232283e-06,4.2768896321123797e-16,2.2015818308862042e-12,2.748069415856158e-09,2.550541369758108e-24,1.6368761105913042e-08,9.1315603932301155e-18,2.0962874123641907e-18,3.9334103034322585e-16,1.5545645871368567e-20,5.8384572497007482e-13,1.2225845761496135e-18,0.0027581646671503519,0.096559989351663322,1.2387894243514751e-09,4.0566831192676382e-09,0.000190755134800049,5.3565858367399865e-11,5.4306003282891393e-05,0.0029716466240980823,2.4196170045282949e-05,5.2740083851525278e-05,3.9302621102324242e-16,1.3018911995770066e-11
2.3597585667162296e-06,0.09977366400000001,0.80000000000000004,0.0,0.18660894646278164,0.094173667674529518,0.051645930119012314,5.0828756318314473e-11,5.0925815704536291e-09,0.0059648169978819563,9.6341458141817836e-06,4.307414070467479e-16,2.2114373149648009e-12,2.754998813309713e-09,2.5837633440430956e-24,1.6394188067430087e-08,9.2006806799134284e-18,2.1104423285419917e-18,3.966708571696101e-16,1.568237275462265e-20,5.8521263839040903e-13,1.2353536388230441e-18,0.0027560964336179315,0.096674173573029265,1.2401292931166359e-09,4.0676138305970615e-09,0.00019091750529391554,5.3909429393170633e-11,5.457206873472587e-05,0.0029817027967432505,2.4322765374153627e-05,5.288861966567416e-05,3.9581018951088305e-16,1.3106791831815958e-11
2.3655530055621545e-06,0.09977366400000001,0.80000000000000004,0.0,0.18648633993312633,0.094165220427054955,0.051588883973231039,5.1326932843504833e-11,5.1252788250624252e-09,0.0059854770604230263,9.6923572908999298e-06,4.3380741295713032e-16,2.2213066328097038e-12,2.7619247496434316e-09,2.6173206880975569e-24,1.6419579272226128e-08,9.2701162891454335e-18,2.1246509682107987e-18,4.0001891480301644e-16,1.5819923040928147e-20,5.86577197196974e-13,1.2482192108968242e-18,0.0027540322774655015,0.096788080728564263,1.2414652334019359e-09,4.0785391423228673e-09,0.00019107938768658271,5.4254187456180822e-11,5.4838643995296407e-05,0.002991762524597587,2.4449645206610188e-05,5.3037071904206399e-05,3.9860562828482419e-16,1.3195004376050443e-11
2.3713474444080795e-06,0.09977366400000001,0.80000000000000004,0.0,0.1863640015954405,0.09415676461556545,0.05153197559384505,5.1828585041198229e-11,5.1580913293736078e-09,0.006006146197405208,9.7507533356653144e-06,4.3688700293914411e-16,2.2311897436011858e-12,2.7688472256993303e-09,2.6512157731909466e-24,1.6444934824997526e-08,9.3398676018853829e-18,2.1389133511755791e-18,4.0338524257225069e-16,1.5958299284926097e-20,5.8793940411247147e-13,1.2611817319050064e-18,0.0027519721843091648,0.096901711882566036,1.2427972603916072e-09,4.0894590409795815e-09,0.00019124078402374688,5.4600132473468039e-11,5.5105727979048755e-05,0.0030018257761244365,2.4576809096527115e-05,5.318544032044181e-05,4.0141253577301894e-16,1.3283549741740151e-11
2.3771418832540045e-06,0.09977366400000001,0.80000000000000004,0.0,0.18624193043650222,0.094148300287276068,0.051475204451772789,5.2333726796487579e-11,5.1910191037418121e-09,0.0060268243427882041,9.809333929418585e-06,4.3998019894771341e-16,2.2410866066612533e-12,2.7757662423331986e-09,2.6854509796720293e-24,1.6470254829945536e-08,9.4099349970249815e-18,2.1532294969426541e-18,4.0676987969627649e-16,1.6097504040396887e-20,5.8929926187416991e-13,1.2742416419109102e-18,0.0027499161398382927,0.097015068093662477,1.2441253891926943e-09,4.1003735132530657e-09,0.00019140169633925257,5.4947264356100503e-11,5.5373319602241848e-05,0.0030118925199678929,2.4704256598188792e-05,5.3333724670747752e-05,4.0423092033977452e-16,1.3372428040364183e-11
2.3829363220999295e-06,0.09977366400000001,0.80000000000000004,0.0,0.18612012544847464,0.094139827489147787,0.051418570020748351,5.2842372002137901e-11,5.2240621679888938e-09,0.006047511430896135,9.8680990525578372e-06,4.4308702289601474e-16,2.2509971814530048e-12,2.7826818004144199e-09,2.7200286969670251e-24,1.6495539390779765e-08,9.4803188513934955e-18,2.1675994247214129e-18,4.101728652843489e-16,1.6237539860251485e-20,5.9065677323359961e-13,1.287399381504243e-18,0.002747864129815032,0.097128150414850276,1.2454496348356158e-09,4.1112825459922647e-09,0.00019156212665516408,5.5295583009124256e-11,5.5641417782967406e-05,0.0030219627249515931,2.4831987266274351e-05,5.3481924714510542e-05,4.0706079028422097e-16,1.3461639381584164e-11
2.3887307609458545e-06,0.09977366400000001,0.80000000000000004,0.0,0.18599858562886973,0.094131346267889257,0.051362071777302204,5.3354534558502406e-11,5.2572205414073019e-09,0.0060682073964151437,9.9270486849429061e-06,4.462074966555646e-16,2.2609214275799901e-12,2.7895939008257931e-09,2.7549513235776615e-24,1.6520788610721467e-08,9.5510195397627481e-18,2.1820231534260277e-18,4.1359423833614538e-16,1.6378409296522758e-20,5.9201194095625618e-13,1.3006553917982319e-18,0.0027458161400738283,0.097240959893533471,1.2467700122746731e-09,4.1221861262233735e-09,0.00019172207698185965,5.5645088331478373e-11,5.5910021441148754e-05,0.0030320363600775334,2.4960000655851084e-05,5.3630040214107014e-05,4.0990215383732929e-16,1.3551183873162627e-11
2.3945251997917794e-06,0.09977366400000001,0.80000000000000004,0.0,0.18587730998051108,0.094122856669958538,0.051305709200742282,5.3870228373439276e-11,5.2904942427634403e-09,0.0060889121743910079,9.9861828058996807e-06,4.4934164205630708e-16,2.2708593047855782e-12,2.796502544463358e-09,2.7902212670791462e-24,1.654600259250692e-08,9.6220374348522005e-18,2.196500701677173e-18,4.1703403774189627e-16,1.6520114900356858e-20,5.9336476782130653e-13,1.3140101144267611e-18,0.0027437721565209483,0.097353497571561434,1.2480865363885326e-09,4.1330842411347547e-09,0.00019188154931811555,5.5995780216146392e-11,5.6179129498547782e-05,0.0030421133945248671,2.5088296322390054e-05,5.3778070934876082e-05,4.1275501916511649e-16,1.3641061621053019e-11
2.4003196386377044e-06,0.09977366400000001,0.80000000000000004,0.0,0.18575629751149872,0.094114358741564527,0.051249481773134979,5.4389467362228874e-11,5.3238832903009783e-09,0.0061096257002268093,1.0045501394224379e-05,4.5248948088669896e-16,2.2808107729523212e-12,2.8034077322362257e-09,2.8258409441180571e-24,1.6571181438390685e-08,9.6933729073339752e-18,2.2110320878037184e-18,4.2049230228252129e-16,1.6662659222004636e-20,5.947152566213004e-13,1.3274639915415167e-18,0.002741732165134003,0.097465764485266643,1.249399221980725e-09,4.1439768780820529e-09,0.00019204054565119476,5.6347658550140367e-11,5.6448740878765149e-05,0.0030521937976487274,2.5216873821763686e-05,5.3926016645090652e-05,4.1561939436755517e-16,1.3731272729371321e-11
2.4061140774836294e-06,0.09977366400000001,0.80000000000000004,0.0,0.18563554723517223,0.094105852528668821,0.051193388979286519,5.4912265447491492e-11,5.3573877017441706e-09,0.0061303479096805778,1.0105004428187799e-05,4.5565103489379687e-16,2.2907757921013271e-12,2.8103094650664027e-09,2.8618127804101404e-24,1.6596325250148883e-08,9.7650263258378842e-18,2.2256173298444213e-18,4.23969070629765e-16,1.6806044810813206e-20,5.960634101618874e-13,1.3410174658091357e-18,0.0027396961519614792,0.097577761665502125,1.2507080837801302e-09,4.1548640245860432e-09,0.00019219906795693169,5.6700723214548995e-11,5.6718854507244594e-05,0.0030622775389790597,2.534573271025152e-05,5.4073877115929972e-05,4.1849528747898086e-16,1.382181730040906e-11
2.4119085163295544e-06,0.09977366400000001,0.80000000000000004,0.0,0.18551505817007602,0.094097338076987114,0.051137430306724269,5.5438636559105476e-11,5.3910074943011317e-09,0.0061510787388629811,1.0164691885539544e-05,4.5882632578334309e-16,2.3007543223916349e-12,2.817207743888631e-09,2.8981392107380371e-24,1.6621434129082464e-08,9.8369980569564418e-18,2.2402564455496048e-18,4.2746438134633525e-16,1.6950274215217519e-20,5.9740923126153674e-13,1.3546709804083674e-18,0.002737664103122278,0.097689490137678595,1.2520131364414572e-09,4.1657456683290757e-09,0.00019235711819981838,5.7054974084592687e-11,5.6989469311274853e-05,0.0030723645882194542,2.5474872544545656e-05,5.4221652121452265e-05,4.2138270646892257e-16,1.3912695434657257e-11
2.4234973940214043e-06,0.09977366400000001,0.80000000000000004,0.0,0.18527485977356312,0.094080284638909439,0.051025913289064209,5.6502153616703776e-11,5.4585932890276399e-09,0.0061925660026058149,1.0284619978825321e-05,4.6521820482668383e-16,2.3207517577182429e-12,2.8309939433109035e-09,2.9718656379518051e-24,1.6671547491322606e-08,9.9818979132511405e-18,2.2696963675225388e-18,4.3451078359394516e-16,1.7241274659942504e-20,6.0009388747437098e-13,1.3822799058602366e-18,0.0027336118432687261,0.097912145032505546,1.2546118726007453e-09,4.1874923990688092e-09,0.00019267181029880109,5.7767033913300478e-11,5.7532198164385641e-05,0.0030925484901061515,2.5733993279401189e-05,5.4516944847011033e-05,4.2719215363829099e-16,1.4095452785753722e-11
2.4350862717132543e-06,0.09977366400000001,0.80000000000000004,0.0,0.18503569457307062,0.09406319878820224,0.050914926674102481,5.7580130116127751e-11,5.5266408019461973e-09,0.0062340869873064707,1.040528548581231e-05,4.7166529083959195e-16,2.34080276293953e-12,2.8447663382294883e-09,3.047039885266324e-24,1.6721522326135563e-08,1.0128075368402515e-17,2.2993519900197357e-18,4.4163181535161863e-16,1.7535680925100773e-20,6.027692480536483e-13,1.4102943234618034e-18,0.0027295752759152691,0.098133737265578308,1.2571955462310235e-09,4.2092169749617271e-09,0.00019298463744041688,5.8483836921970695e-11,5.8076918893412855e-05,0.0031127452643669382,2.5994232488249994e-05,5.4811893070785144e-05,4.3304779834123388e-16,1.4279545550793645e-11
2.4466751494051043e-06,0.09977366400000001,0.80000000000000004,0.0,0.18479755490075231,0.094046080881904928,0.050804466458162729,5.867267774944151e-11,5.5951501524712167e-09,0.0062756411943129314,1.0526688210156036e-05,4.7816775598932007e-16,2.3609070242303175e-12,2.8585249365643378e-09,3.1236817570992198e-24,1.6771359427144783e-08,1.0275533282318141e-17,2.3292234448295785e-18,4.4882778121011514e-16,1.7833513364492068e-20,6.0543533598121312e-13,1.4387177967908163e-18,0.0027255542925011807,0.098354274847976861,1.2597642719483274e-09,4.2309193031758813e-09,0.00019329561494078152,5.9205381904823182e-11,5.8623622983355052e-05,0.003132954674765443,2.6255586639854314e-05,5.5106495086143791e-05,4.3894970202254915e-16,1.4464974469646498e-11
2.4582640270969542e-06,0.09977366400000001,0.80000000000000004,0.0,0.18456043316871804,0.094028931273275232,0.050694528679376918,5.9779908317125574e-11,5.664121452067414e-09,0.0063172281303989749,1.0648827947566069e-05,4.8472577179017335e-16,2.3810642299134593e-12,2.8722697464240452e-09,3.2018112026912766e-24,1.6821059580671027e-08,1.0424274482787844e-17,2.3593108592838336e-18,4.5609898402936685e-16,1.8134792316537767e-20,6.0809217441875187e-13,1.4675538973483901e-18,0.0027215487855488277,0.098573765707165625,1.2623181632270867e-09,4.2525992933405936e-09,0.00019360475794244315,5.9931667565835269e-11,5.9172301948963935e-05,0.0031531764877352282,2.6518052209940529e-05,5.540074922997652e-05,4.4489792511628753e-16,1.4651740254241301e-11
