Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53),H2OX(23)
7.523847738822708e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43533470152148057,0.10334654807876144,0.018276720588403794,5.6465584789411851e-09,4.3947363875442712e-07,0.011833249748413929,0.0027609333710360302,5.5450328718476754e-05,1.0056866895114359e-12,0.0022956549582032726,4.7341097338908791e-11,0.00042718401933072723,2.4651701472413855e-09,8.2985184547960959e-10,2.1432922894575632e-10,1.2899655833305124e-11,4.9751268999332472e-09,2.5499138138713618e-06,0.0073013397692891363,0.0063208715980176402,0.00027663937516833891,1.8426609228863522e-08,1.0438184399753866e-08,3.3628822304180981e-09,5.1888839176620486e-11,6.4077068539085282e-06,0.002827593544514962,7.3845983168348567e-06,0.00023230830665375312,4.0346790208212741e-06,6.5888460788206446e-13,8.4089771483582826e-09,1.0738361268497348e-10,2.1304842019679047e-11
7.54021120312214e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43532160099881467,0.10333058018473576,0.018268060493109996,5.6873090699256725e-09,4.4189328400500898e-07,0.011866022309938424,0.0027711341752979872,5.5505847321589274e-05,1.0142561193132893e-12,0.0022961766807133997,4.7442190765718919e-11,0.0004272986049422314,2.4681204444141532e-09,8.3407434444555626e-10,2.1517950136849569e-10,1.2958786317535549e-11,4.9888605191878806e-09,2.5611642006723263e-06,0.0072999897810073437,0.006327963178367025,0.00027693391726338784,1.8467476620489412e-08,1.0435609647924331e-08,3.3637929392158281e-09,5.211338239432482e-11,6.4291943442757567e-06,0.0028339729668474946,7.4098171370354699e-06,0.0002329464930966451,4.052482468469491e-06,6.6189640261158739e-13,8.439792049415164e-09,1.0786830329786822e-10,2.141686360517326e-11
7.556574667421571e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4353085189051229,0.10331461315998058,0.018259405021680435,5.7282427947354393e-09,4.4432028530780958e-07,0.01189880072727466,0.0027813417790146728,5.5560986754185709e-05,1.022876257085485e-12,0.0022966935320777792,4.7542824557064932e-11,0.0004274131164429303,2.4710551246968847e-09,8.3830406308901509e-10,2.1603069086607134e-10,1.3017983927710315e-11,5.0025888742067969e-09,2.5724266608282765e-06,0.0072986402398534092,0.0063350386908125351,0.0002772281125611309,1.8508319613522572e-08,1.0433013161596127e-08,3.3646963373411503e-09,5.233837028063345e-11,6.4506997120409843e-06,0.0028403498093744965,7.4350490000928135e-06,0.00023358476703487188,4.0703050270851416e-06,6.6491287972308203e-13,8.4706261476338575e-09,1.0835385398496327e-10,2.1529205674560883e-11
7.572938131721003e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43529545519018942,0.10329864700669142,0.018250754170683892,5.769359914604131e-09,4.4675464434967888e-07,0.011931584946646515,0.0027915561422929619,5.5615748770834854e-05,1.0315472607770103e-12,0.0022972055435092759,4.7642999437769955e-11,0.00042752755379170604,2.4739742575917896e-09,8.4254096605754548e-10,2.1688279432211222e-10,1.3077248233115127e-11,5.0163119348360177e-09,2.5837011181708668e-06,0.0072972911449472122,0.0063420981821919915,0.00027752196209228976,1.8549138181582315e-08,1.0430395113785178e-08,3.3655924693028176e-09,5.2563802565292796e-11,6.4722229178068587e-06,0.0028467240764687728,7.460293821386806e-06,0.00023422312744715424,4.0881465761093099e-06,6.679340234275277e-13,8.5014793226201026e-09,1.0884026316948137e-10,2.1641868262895891e-11
7.589301596020435e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43528240980399147,0.1032826817270662,0.018242107936694302,5.8106606897178514e-09,4.4919636279041452e-07,0.011964374914600114,0.0028017772254431386,5.5670135122090004e-05,1.0402692882810218e-12,0.0022977127460008791,4.7742716148051867e-11,0.00042764191694865631,2.476877912467784e-09,8.4678501803594295e-10,2.1773580863254264e-10,1.3136578804864111e-11,5.0300296711753304e-09,2.5949874968702617e-06,0.0072959424954128198,0.0063491416991291252,0.00027781546688222098,1.858993229854038e-08,1.0427755676208766e-08,3.3664813793014519e-09,5.2789678978179294e-11,6.4937639223772547e-06,0.0028530957725184936,7.4855515167293308e-06,0.0002348615733185693,4.1060069955188316e-06,6.7095981796541707e-13,8.5323514546083442e-09,1.0932752927727083e-10,2.1754851404131468e-11
7.605665060319866e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4352693826966979,0.10326671732330552,0.01823346631629073,5.852145379217227e-09,4.5164544226285548e-07,0.011997170578001615,0.00281200498897767,5.5724147554431059e-05,1.0490424974340683e-12,0.0022982151703274389,4.7841975443266286e-11,0.00042775620587508483,2.4797661585578684e-09,8.5103618374688078e-10,2.1858973070551832e-10,1.3195975215895772e-11,5.0437420535760962e-09,2.6062857214344768e-06,0.0072945942903784606,0.0063561692880348391,0.00027810862795093171,1.8630701938565912e-08,1.0425095019295658e-08,3.3673631112319563e-09,5.3015999250788397e-11,6.5153226867828969e-06,0.002859464901926863,7.5108220023611919e-06,0.00023550010364050544,4.1238861658252364e-06,6.7399024760674332e-13,8.5632424244578446e-09,1.0981565073741251e-10,2.1868155131161848e-11
7.622028524619298e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43525637381866911,0.10325075379761228,0.01822482930605733,5.8938142411994758e-09,4.5410188437297611e-07,0.012029971884034976,0.0028222393936099834,5.5777787810208032e-05,1.0578670460153233e-12,0.002298712847047382,4.7940778093652253e-11,0.00042787042053348939,2.4826390649565183e-09,8.5529442795154246e-10,2.1944455746136333e-10,1.3255437040968888e-11,5.0574490526390745e-09,2.6175957167086852e-06,0.0072932465289765117,0.0063631809951084613,0.00027840144631315387,1.8671447076070235e-08,1.0422413312196872e-08,3.3682377086859027e-09,5.3242763114791176e-11,6.536899172249879e-06,0.0028658314691118597,7.5361051949499006e-06,0.00023613871741061808,4.1417839680736565e-06,6.7702529665101682e-13,8.5941521136489264e-09,1.1030462598152842e-10,2.1981779475791323e-11
7.63839198891873e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43524338312045513,0.10323479115219193,0.018216196902583363,5.9356675327204924e-09,4.5656569069997945e-07,0.012062778780199778,0.0028324804002532529,5.5831057627585905e-05,1.0667430917458152e-12,0.0022992058065044126,4.803912488407999e-11,0.00042798456088755245,2.4854967006170667e-09,8.5955971545024687e-10,2.2030028583250624e-10,1.3314963856658342e-11,5.0711506392122823e-09,2.628917407874515e-06,0.0072918992103434581,0.0063701768663389927,0.00027869392297838523,1.8712167685699173e-08,1.0419710722796468e-08,3.3691052149538893e-09,5.3469970301599641e-11,6.5584933401955672e-06,0.0028721954785059459,7.5614010115872468e-06,0.00023677741363278555,4.1597002838417276e-06,6.8006494942733067e-13,8.6250804042791247e-09,1.1079445344372246e-10,2.2095724468725129e-11
7.654755453218161e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43523041055279554,0.10321882938925207,0.018207569102463173,5.9777055097969115e-09,4.5903686279638918e-07,0.012095591214309047,0.0028427279700191971,5.5883958740490596e-05,1.0756707922876707e-12,0.0022996940788292041,4.8137016613801054e-11,0.00042809862690212989,2.4883391343492406e-09,8.6383201108306476e-10,2.2115691276341808e-10,1.3374555241350915e-11,5.0848467843888673e-09,2.6402507204493534e-06,0.0072905523336198918,0.0063771569475063435,0.00027898605895088904,1.8752863742401074e-08,1.0416987417721244e-08,3.3699656730279096e-09,5.3697620544604085e-11,6.580105152267216e-06,0.0028785569345557431,7.5867093697861433e-06,0.0002374161913170653,4.1776349952384707e-06,6.831091902943255e-13,8.6560271790593589e-09,1.1128513156148018e-10,2.2209990139629442e-11
7.671118917517593e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4352174560666181,0.10320286851100273,0.018198945902296145,6.019928427408191e-09,4.6151540218814287e-07,0.012128409134487123,0.0028529820642168866,5.5936492878556404e-05,1.0846503052433588e-12,0.002300177693941067,4.8234454096200811e-11,0.0004282126185432409,2.491166434816737e-09,8.6811127973042755e-10,2.2201443521054975e-10,1.3434210775240966e-11,5.0985374595050047e-09,2.6515955802856168e-06,0.0072892058979504614,0.0063841212841825642,0.00027927785522977017,1.879353522136191e-08,1.0414243562351127e-08,3.3708191256036672e-09,5.3925713577520432e-11,6.6017345703050315e-06,0.0028849158417217882,7.6120301874784767e-06,0.00023805504947965058,4.1955879849031376e-06,6.8615800364018886e-13,8.686992321310288e-09,1.1177665877485092e-10,2.2324576517096213e-11
