Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50),H2OX(23)
4.025267031542274e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739306084083,0.11866980370193542,0.02282156379063709,1.1139063587195376e-40,5.3412492224381505e-27,1.5744448004811844e-17,1.6050377685465096e-27,8.1579103777944423e-29,6.9303797156808771e-55,4.0931627005360133e-14,2.2502165889910819e-59,4.0931063888937289e-14,4.2392008356155358e-41,6.5227908820414488e-38,4.1573636974366818e-45,2.0227179709517208e-46,1.6062848711812117e-29,3.3486789188692488e-46,1.6232498047102263e-07,7.8048343915172756e-09,1.881728217832949e-12,6.3359215213009747e-12,1.3028471209388902e-16,5.261380656674209e-14,1.0740305795725263e-12,7.900507722918497e-20,2.2493457404269463e-22,2.1851785266455948e-23,1.2797129528991893e-38,3.7659896915011398e-36,2.9084306005542082e-35,7.5055133534206665e-26
4.3551680622704854e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756737911664453,0.11866979039812979,0.022821563470804735,1.7429516154255511e-40,6.7376369865479731e-27,1.800509254446324e-17,2.3238429099888099e-27,9.8123581357405414e-29,1.3090350816025325e-54,4.4286308614504806e-14,3.4809016302856603e-59,4.4285663280765389e-14,5.5714634055685688e-41,8.0462365077944899e-38,6.6470930872799148e-45,3.1859062372021688e-46,1.8805785170237068e-29,4.7925719716776674e-46,1.7562853616686216e-07,8.4444991014488512e-09,1.9665569579149927e-12,7.0652493117164871e-12,1.3615861092078434e-16,5.5095914961571219e-14,1.2332919352274968e-12,8.5486778996548792e-20,2.9884623004958809e-22,2.7185468930369533e-23,1.8392787716321898e-38,5.8619138931445734e-36,4.5736200459069233e-35,8.7383877964467541e-26
4.685069092998697e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736517245822,0.11866977709435481,0.022821563150972411,2.6329641372290642e-40,8.3536150139739718e-27,2.0361393191484148e-17,3.2668900698486666e-27,1.1609558033716961e-28,2.3520704993039381e-54,4.7640992544944959e-14,5.2043696254817845e-59,4.7640261201057361e-14,7.1600978692572947e-41,9.7591166300756321e-38,1.0251478389721186e-44,4.8432097221889063e-46,2.1764988741378014e-29,6.6675800807709627e-46,1.8893206121805547e-07,9.0841637495694679e-09,2.0445490735878069e-12,7.8152929663704831e-12,1.4155911310639147e-16,5.7377977403984059e-14,1.3995917310723291e-12,9.1969227177862047e-20,3.8784677775475016e-22,3.3249299973658149e-23,2.5688858628843398e-38,8.796989806853014e-36,6.9416063137591704e-35,1.0057445732645785e-25
5.014970123726909e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735122828357,0.11866976379061046,0.022821562831140119,3.858839390391058e-40,1.0203887688991907e-26,2.2805646917688566e-17,4.4777367322514698e-27,1.354334276011054e-28,4.046679856203396e-54,5.0995678561371393e-14,7.5561590663644867e-59,5.0994857665242276e-14,9.0257569506331101e-41,1.1665610237353427e-37,1.532599694835198e-44,7.1414250190591747e-46,2.4940492652867083e-29,9.0526530097796405e-46,2.0223555562467233e-07,9.7238283358791673e-09,2.1162561805023674e-12,8.5843814231623515e-12,1.4652441484123911e-16,5.9476148743966543e-14,1.5723621586433552e-12,9.8452431025104665e-20,4.9330451627488214e-22,4.0072311042947472e-23,3.4942545340138274e-38,1.2792927580718021e-35,1.0218995654822252e-34,1.1461225273324729e-25
5.34487115445512e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756733728412208,0.11866975048689676,0.022821562511307857,5.5084266573510752e-40,1.2302909976356232e-26,2.5330776734785288e-17,6.0035992626109422e-27,1.5607182847711662e-28,6.7041113376377643e-54,5.4350366447598877e-14,1.0693873706145793e-58,5.4349452687495757e-14,1.1188225926028975e-40,1.3769178556807316e-37,2.2299382912350254e-44,1.0254519745733014e-45,2.8332329962231385e-29,1.2032618677363184e-45,2.1553901938678277e-07,1.0363492860377996e-08,2.1821850636568101e-12,9.3709794535824181e-12,1.5108960804843146e-16,6.1405247099322237e-14,1.7510815799471144e-12,1.0493641348991311e-19,6.1654310801894281e-22,4.7681178243694882e-23,4.6557742157948217e-38,1.8101347310983244e-35,1.464981414256735e-34,1.2948289786809671e-25
5.674772185183332e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732333997524,0.11866973718321371,0.022821562191475627,7.6833875776533812e-40,1.4664891609991165e-26,2.7930285980952298e-17,7.8952066394039809e-27,1.7794267035437028e-28,1.074283886914068e-53,5.7705056005169798e-14,1.4798465935809108e-58,5.7704046280831453e-14,1.3666411761051014e-40,1.6072637885466323e-37,3.1680468720039416e-44,1.4385655993948084e-45,3.1940533561504816e-29,1.5697902430875142e-45,2.288424525044567e-07,1.1003157323066009e-08,2.2428009509302064e-12,1.0173677719709193e-11,1.5528690706816011e-16,6.3178875899399853e-14,1.9352711316575744e-12,1.1142117170782758e-19,7.5883849157715688e-22,5.610039321559059e-23,6.0763213220063783e-38,2.5004038130314237e-35,2.0518077784613586e-34,1.4517227456453727e-25
6.004673215911544e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756730939584428,0.11866972387956129,0.022821561871643428,1.0500066331542805e-39,1.7303801417289303e-26,3.0598199835458016e-17,1.0206766846100219e-26,2.0097759597538529e-28,1.6711993069504289e-53,6.1059747051567454e-14,2.0075576887090476e-58,6.1058638457218025e-14,1.6478156453375796e-40,1.8578259843718698e-37,4.4064838002624855e-44,1.9769199078166302e-45,3.5765136153759762e-29,2.0144446472442844e-45,2.4214585497776431e-07,1.1642821723943285e-08,2.2985317012182348e-12,1.0991180067663618e-11,1.591459386335453e-16,6.4809565566093792e-14,2.124490395011278e-12,1.1790677462097362e-19,9.2140881058125198e-22,6.5352483284520422e-23,7.841927642609585e-38,3.3813260576568438e-35,2.8150327120524878e-34,1.6166650804198352e-25
6.334574246639756e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729545173036,0.11866971057593952,0.022821561551811261,1.4090274596536029e-39,2.0233371661689725e-26,3.332901135237492e-17,1.2995876934893049e-26,2.2511054845973336e-28,2.5319996495395461e-53,6.4414439418567605e-14,2.6756643471571723e-58,6.4413229227687275e-14,1.9640119970514418e-40,2.1287874261119407e-37,6.0141976239240609e-44,2.6672885667692598e-45,3.9806170292444813e-29,2.5473507861092869e-45,2.5544922680677561e-07,1.2282486063009869e-08,2.3497716689566376e-12,1.1822291846825968e-11,1.6269400956205549e-16,6.6308860304283518e-14,2.3183334442274093e-12,1.2439304113140225e-19,1.1054063128413202e-21,7.5458214603685434e-23,9.8275168595376998e-38,4.4870641337998428e-35,3.7918336230046949e-34,1.7895196246148243e-25
6.664475277367968e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756728150763476,0.11866969727234838,0.022821561231979117,1.8601814880017733e-39,2.346710210680994e-26,3.6117652954464215e-17,1.6323232192364506e-26,2.502775878056597e-28,3.7466615928995099e-53,6.7769132951367706e-14,3.5099660527398333e-58,6.7767818602391617e-14,2.3167970871036572e-40,2.4202911694055572e-37,8.0702616193953568e-44,3.5399983879035929e-45,4.406366821426505e-29,3.179110585030485e-45,2.6875256799156061e-07,1.292215034026584e-08,2.3968837454393529e-12,1.2665913735930165e-11,1.6595624779668159e-16,6.7687367829357453e-14,2.5164267553219679e-12,1.3088055648752529e-19,1.3119216917880671e-21,8.6436699456897202e-23,1.2584296646798726e-37,5.8544879681809031e-35,5.0241746860417267e-34,1.9701523586232297e-25
6.99437630809618e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756726756355832,0.1186696839687879,0.022821560912147008,2.4199226321792894e-39,2.7018263753004802e-26,3.8959482925331321e-17,2.0252289135120687e-26,2.764146324469408e-28,5.4274328153082215e-53,7.1123827508174239e-14,4.5389972410698053e-58,7.1122406590630838e-14,2.7076683850059692e-40,2.7324431879152565e-37,1.0664494029694599e-43,4.6291015762074469e-45,4.8537662354338163e-29,3.9207454906292106e-45,2.8205587853218959e-07,1.3561814555711262e-08,2.4402003261073891e-12,1.3521038788299832e-11,1.6895567036099722e-16,6.8954812159919224e-14,2.7184281859586175e-12,1.3736752919440754e-19,1.5419950845408901e-21,9.8305447104858124e-23,1.4519656588668496e-37,7.5230655764485525e-35,6.5590058970759937e-34,2.1584315892279521e-25
7.324277338824391e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756725361950196,0.11866967066525805,0.022821560592314931,3.1063846247638157e-39,3.0899902626452832e-26,4.1850250899882443e-17,2.4849186280204455e-26,3.0345734956547292e-28,7.7119361361712649e-53,7.44785229591485e-14,5.7941408745429687e-58,7.4476993200920847e-14,3.1380475627545751e-40,3.0653078253113741e-37,1.3897929408853077e-43,5.9725005913956061e-45,5.3228183792910282e-29,4.7836914630756327e-45,2.9535915842873291e-07,1.4201478709346222e-08,2.4800257817765401e-12,1.438674494272487e-11,1.717133513702385e-16,7.0120108784629469e-14,2.9240244288871915e-12,1.4385957287636079e-19,1.7966151576767816e-21,1.1108049368677195e-22,2.0909315893473241e-37,9.5349459983140769e-35,8.448397389103657e-34,2.3542278320082796e-25
7.654178369552603e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723967546659,0.11866965736175884,0.022821560272482885,3.9395810867477583e-39,3.5124844014649876e-26,4.4786028108623744e-17,3.0182930891945004e-26,3.3134607029495446e-28,1.0766936478587555e-52,7.7833219184275638e-14,7.3097226893112034e-58,7.7831578441133405e-14,3.6092299019238307e-40,3.4189315931481114e-37,1.788332984428748e-43,7.6120977895697581e-45,5.8135265612449449e-29,5.7798334439395694e-45,3.0866240768126077e-07,1.4841142801170814e-08,2.5166414538383019e-12,1.5262179913235503e-11,1.7424877467622574e-16,7.1191488747170838e-14,3.1329258923073133e-12,1.5034868176950335e-19,2.076698995329589e-21,1.2477666479605586e-22,2.4263339301362293e-37,1.1934844864279752e-34,1.0749709699959635e-33,2.5574139332518301e-25
7.984079400280815e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756722573145298,0.11866964405829028,0.02282155995265087,4.9412962642468595e-39,3.9705696425822896e-26,4.776318355678715e-17,3.6325102961246081e-26,3.600263614738926e-28,1.4792528895189205e-52,8.1187916072637229e-14,9.1230326713079689e-58,8.1186162318544371e-14,4.1224032546270025e-40,3.7933472795868688e-37,2.2745882122847744e-43,9.5940097236557658e-45,6.3258939427634462e-29,6.9214446823795748e-45,3.2196562628984348e-07,1.5480806831185115e-08,2.5503073600762537e-12,1.6146556015616058e-11,1.7657994507227582e-16,7.2176554488806935e-14,3.3448649380989825e-12,1.568348040980259e-19,2.3830959537205381e-21,1.3940766514778012e-22,2.4404008980167377e-37,1.4769611876721359e-34,1.3525845914822684e-33,2.7678648552152762e-25
8.313980431009027e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721178746185,0.11866963075485239,0.022821559632818886,6.1351171837581024e-39,4.4654855153491263e-26,5.0778384473588197e-17,4.3349423949336963e-26,3.8944641927801343e-28,2.0026225456517416e-52,8.4542613522424941e-14,1.1274360365142544e-57,8.454074483983286e-14,4.678692156534286e-40,4.1885765874923502e-37,2.8623784698494963e-43,1.1968741216901814e-44,6.8599235658577471e-29,8.2211099974830308e-45,3.3526881425455097e-07,1.6120470799389183e-08,2.5812621624880833e-12,1.7039150253458073e-11,1.7872338631578457e-16,7.3082290333597937e-14,3.5595959035172648e-12,1.6332417571295046e-19,2.7166033749660719e-21,1.5498607688740568e-22,2.7884311768895892e-37,1.8087986612599502e-34,1.6845442027711502e-33,2.9854576540765243e-25
8.643881461737239e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756719784349387,0.11866961745144512,0.022821559312986933,7.5465657271751387e-39,4.9984505554166014e-26,5.382859399641839e-17,5.1331507249887466e-26,4.1955395944950157e-28,2.6746961465495608e-52,8.7897311440869603e-14,1.3807083009772572e-57,8.7895326011085318e-14,5.2791824152183428e-40,4.6046064140551983e-37,3.5668573015498031e-43,1.4791265884900649e-44,7.4156185180693811e-29,9.6916963000046521e-45,3.4857197157545392e-07,1.6760134705783115e-08,2.6097233331105457e-12,1.793930381930984e-11,1.8069415682880061e-16,7.3915063847681114e-14,3.7768949339924086e-12,1.6981919613727421e-19,3.0779791758002041e-21,1.71523368307541e-22,3.5223457025534439e-37,2.1940725465666601e-34,2.0782923550477877e-33,3.2100715296297811e-25
8.97378249246545e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718389954965,0.1186696041480685,0.022821558993155012,9.2031368428836604e-39,5.5706626665712715e-26,5.691102071292477e-17,6.0349097656949004e-26,4.5029870090092023e-28,3.5279521691001196e-52,9.1252009742699959e-14,1.6767759177242179e-57,9.1249905837896134e-14,5.9248723473037768e-40,5.0413827381979664e-37,4.4045327466725895e-43,1.8121064832471376e-44,7.9929820116701527e-29,1.1346410952237687e-44,3.6187509825262283e-07,1.7399798550367031e-08,2.6358907673124754e-12,1.8846411157914202e-11,1.8250609951662806e-16,7.468072233349361e-14,3.9965562730943616e-12,1.7631357698998128e-19,3.4679275082077839e-21,1.8903008378273765e-22,4.3051226290529738e-37,2.6380683485519228e-34,2.5418509060685357e-33,3.4415878260233187e-25
9.303683523193662e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756716995562974,0.11866959084472252,0.022821558673323122,1.1134264349108473e-38,6.1832995115228366e-26,6.0023075178891319e-17,7.0482064105512013e-26,4.8163551889108379e-28,4.5999212942972662e-52,9.4606708348814274e-14,2.0206135045715429e-57,9.4604484325455253e-14,6.6166510411693127e-40,5.4988342426252575e-37,5.3933192191713326e-43,2.2022283973601515e-44,8.5920170596756577e-29,1.3198794317838377e-44,3.7517819428612796e-07,1.8039462333141058e-08,2.6599498975532116e-12,1.9759910528465952e-11,1.8417205398444928e-16,7.5384688943396691e-14,4.2183890524498424e-12,1.828124641895115e-19,3.8870890362925558e-21,2.0751600744611291e-22,5.2294097534427944e-37,3.146237139970764e-34,3.0838381540402647e-33,3.67988982797323e-25
9.633584553921874e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756715601173465,0.11866957754140718,0.022821558353491263,1.3371366372421458e-38,6.837518885677832e-26,6.3162372093037374e-17,8.1811841067167447e-26,5.1352380388168069e-28,5.933644659792813e-52,9.7961407186347145e-14,2.4175094450222869e-57,9.7959061478544777e-14,7.3553544885387826e-40,5.9769460433406097e-37,6.5526116700741104e-43,2.6563993140536592e-44,9.2127269074301727e-29,1.5262598833915418e-44,3.8848125967603982e-07,1.867912605410528e-08,2.6820715376371454e-12,2.0679284470638194e-11,1.8570384949233491e-16,7.6031963925727754e-14,4.4422174462487094e-12,1.893053351480178e-19,4.3360557817031201e-21,2.2699015500279493e-22,6.0062168601088939e-37,3.7241299066900576e-34,3.7134994351927491e-33,3.9248629393119519e-25
9.963485584650086e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714206786481,0.11866956423812249,0.022821558033659435,1.5947788719678905e-38,7.5344590339013102e-26,6.632673279724743e-17,9.4421161220767858e-26,5.4592487912556812e-28,7.578117596151918e-52,1.0131610618874569e-13,2.8730729716797045e-57,1.0131363730153358e-13,8.1417949699060448e-40,6.4757005470566933e-37,7.903309792347602e-43,3.1820261688287849e-44,9.8551142995681295e-29,1.7551753903570168e-44,4.0178429442242846e-07,1.9318789713259715e-08,2.7024117036735933e-12,2.160406035231305e-11,1.8711228667393602e-16,7.662711399985437e-14,4.6678808609271962e-12,1.958118657383487e-19,4.8153838025049133e-21,2.4746076431865527e-22,7.1763138843138196e-37,4.3774130739311823e-34,4.440711317162103e-33,4.1763942844431055e-25
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714052451797,0.11866956276567772,0.022821557998259509,1.6255324826055303e-38,7.6142729014935988e-26,6.6678426136984156e-17,9.5899079492336701e-26,5.4954099107071269e-28,7.7815667519672244e-52,1.0168741413808284e-13,2.9273560124093626e-57,1.016849315279853e-13,8.2318076746614672e-40,6.5321711500120192e-37,8.0655276160154549e-43,3.2449329408654525e-44,9.9275482126665765e-29,1.7819587504210703e-44,4.0325671150971172e-07,1.9389589562625689e-08,2.7045598126463393e-12,2.1706730215419343e-11,1.8726103057488596e-16,7.6689967345606096e-14,4.6929642576216331e-12,1.9653240687933006e-19,4.8703261055000055e-21,2.4978809365955546e-22,7.3182522476597312e-37,4.4546054602082841e-34,4.527644922793182e-33,4.204632821027983e-25
1.030803786780064e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756712750476059,0.1186695503440576,0.022821557699623567,1.9039381652718331e-38,8.3091719036091297e-26,6.9656221326453795e-17,1.0904800229068831e-25,5.8027074254768358e-28,9.6875519203794109e-52,1.0481979101894026e-13,3.4179489882906544e-57,1.0481719195617034e-13,9.014923890283707e-40,7.0185814564798466e-37,9.542592767137105e-43,3.8158374726324032e-44,1.0549177721692061e-28,2.0198573447865863e-44,4.1567809824552844e-07,1.9986861443602759e-08,2.7219081820476921e-12,2.2575204411992783e-11,1.8846230665986411e-16,7.719757644306924e-14,4.9053658677821595e-12,2.0258333046578533e-19,5.3489689350264808e-21,2.6991250207059109e-22,7.7934149864621277e-37,5.146547543395822e-34,5.3157239622956395e-33,4.445978303951666e-25
1.0652590150951195e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756711294168484,0.11866953645002613,0.022821557365587736,2.258252703789372e-38,9.1329575014437983e-26,7.3008776114027572e-17,1.2526055499327024e-25,6.1509315841285553e-28,1.2267808857432544e-51,1.0832347589843298e-13,4.0404701246692885e-57,1.0832074516850825e-13,9.9416868951675817e-40,7.5838191542115463e-37,1.1442344095954299e-42,4.5457789291593827e-44,1.1266893692882429e-28,2.3123207029897943e-44,4.2957186864300076e-07,2.0654933106523569e-08,2.7397674465838562e-12,2.3551313868621751e-11,1.8969895722028222e-16,7.7720132055535868e-14,5.1445375252718516e-12,2.0936861199766576e-19,5.916765737879911e-21,2.9346734234868819e-22,8.9082001813401952e-37,6.0111228336899594e-34,6.3212431711083497e-33,4.7224712012484911e-25
1.099714243410175e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756709837863802,0.11866952255602811,0.022821557031551941,2.6622429436817555e-38,1.0007046518117644e-25,7.6382472622198715e-17,1.4315810851742084e-25,6.5035554124276678e-28,1.5399074346641048e-51,1.1182716076843351e-13,4.7481876563688141e-57,1.1182429694240718e-13,1.0922786447335855e-39,8.171328372103881e-37,1.3631725666208063e-42,5.3820489897819334e-44,1.200826584382226e-28,2.634233585893764e-44,4.4346560561492594e-07,2.1323004702023732e-08,2.7561273162194866e-12,2.4531971216097609e-11,1.9083178334312119e-16,7.8198815070243585e-14,5.3852539707387053e-12,2.1615592001181921e-19,6.5192606703812432e-21,3.1813257163153066e-22,1.0133323882192686e-36,6.9780179781757908e-34,7.4707023376164927e-33,5.0057512881835909e-25
1.1341694717252304e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756708381562062,0.11866950866206349,0.022821556697516173,3.1206703848779263e-38,1.0932647971131939e-25,7.9775548614188325e-17,1.6284118581048488e-25,6.8602458367365978e-28,1.9171027348230494e-51,1.1533084557510946e-13,5.5490466439394751e-57,1.153278472814025e-13,1.195888079948152e-39,8.781026782245236e-37,1.6141809451919535e-42,6.3354758801972613e-44,1.2773297628680314e-28,2.9872819546108364e-44,4.5735930916138402e-07,2.1991076230102769e-08,2.7711139875350826e-12,2.5516794157854644e-11,1.9186952345401321e-16,7.8637318516116384e-14,5.6273853058877638e-12,2.2294342903959584e-19,7.1568989940134178e-21,3.4391486547404623e-22,1.1472692587924133e-36,8.0541884747088693e-34,8.778305443126123e-33,5.2956989701528227e-25
1.1686247000402859e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375670692526328,0.11866949476813232,0.022821556363480443,3.6385429836289777e-38,1.1910949565209356e-25,8.3186393250017528e-17,1.8441152852953643e-25,7.2206895599520492e-28,2.3683465958412141e-51,1.1883453026925336e-13,6.4513930931943732e-57,1.1883139618872629e-13,1.3050581032087315e-39,9.4128406811103831e-37,1.9005578613256035e-42,7.4175173285999643e-44,1.3561992441876883e-28,3.3731714970285203e-44,4.7125297928245536e-07,2.2659147690760598e-08,2.7848428155995795e-12,2.6505433241701333e-11,1.9282016519720979e-16,7.9039016765298789e-14,5.8708127933386092e-12,2.2973218033761219e-19,7.8300880506131001e-21,3.7082032955305651e-22,1.2933257499241013e-36,9.2466950972516575e-34,1.0259018370102809e-32,5.5921967675928069e-25
1.2030799283553413e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756705468967507,0.11866948087423455,0.022821556029444749,4.2211165213566337e-38,1.2943118067402442e-25,8.6613532204183246e-17,2.0797205082223104e-25,7.5845911208096482e-28,2.9046941358748511e-51,1.2233821480582769e-13,7.4639771740503032e-57,1.2233494366733697e-13,1.419844722078694e-39,1.0066689125500799e-36,2.2257945366668858e-42,8.6402652834727346e-44,1.4374353687813744e-28,3.7936277330876366e-44,4.8514661597822027e-07,2.332721908399736e-08,2.7974193796921465e-12,2.7497568629196759e-11,1.9369101933675502e-16,7.9406998878903581e-14,6.1154277574843635e-12,2.3652180754380494e-19,8.5391984214246403e-21,3.9885455568757105e-22,1.4520368916348964e-36,1.0562695024736524e-33,1.1928567565241962e-32,5.8951293126326848e-25
1.2375351566703968e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756704012674754,0.11866946698037023,0.022821555695409088,4.8738945990235635e-38,1.4030299692604235e-25,9.0055613849300311e-17,2.3362671123138361e-25,7.9516771474545106e-28,3.5383388456314273e-51,1.2584189914354319e-13,8.5959527924663892e-57,1.2583848971994726e-13,1.5402992022555264e-39,1.0742484269879064e-36,2.5935782216130616e-42,1.001645583505238e-43,1.5210384751579209e-28,4.2503934511815037e-44,4.9904021924875939e-07,2.3995290409813248e-08,2.8089404726905846e-12,2.8492907098357317e-11,1.944887882164082e-16,7.9744097624952595e-14,6.3611305660173237e-12,2.4331235295735422e-19,9.2845656559113164e-21,4.2802267384662927e-22,1.6239977839157553e-36,1.2009408672767052e-33,1.3803446187290128e-32,6.2043832950772026e-25
1.2870933812491196e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756701918040599,0.11866944699637176,0.02282155521495334,5.9475319455894487e-38,1.5692761441488001e-25,9.5030223999206137e-17,2.7440992128132375e-25,8.4847552737313793e-28,4.6475493194629349e-51,1.3088137701503879e-13,1.0452774808907664e-56,1.3087776661927248e-13,1.7235865716413224e-39,1.1752819579885399e-36,3.2050375537114594e-42,1.2292007618177425e-43,1.6454392610335721e-28,4.9745829933122431e-44,5.1902384220584575e-07,2.4956201898284677e-08,2.8238374229793269e-12,2.9929620998761951e-11,1.9552031562153262e-16,8.0179969844264164e-14,6.7162598220080358e-12,2.5308122879112807e-19,1.0420837767162652e-20,4.7197398435429638e-22,1.8957609062315447e-36,1.4334100466561653e-33,1.6895079636983143e-32,6.6600565816891241e-25
1.3366516058278423e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756699823412833,0.11866942701244247,0.022821554734497665,7.196368122343048e-38,1.7474640013789234e-25,1.0002988850602776e-16,3.2005758644061894e-25,9.0232325824577848e-28,6.0304914408748392e-51,1.3592085429614422e-13,1.2606353026802037e-56,1.3591704058023438e-13,1.9188241804257052e-39,1.2808130771178134e-36,3.9248815385207179e-42,1.4955051734484128e-43,1.7747385869351417e-28,5.782807335561716e-44,5.3900739601279897e-07,2.5917113247275615e-08,2.8369703981374583e-12,3.137169036187006e-11,1.9642969797931425e-16,8.0564226990789881e-14,7.0732077216996776e-12,2.6285168225528442e-19,1.1633539903835943e-20,5.1829337362173122e-22,2.1978209491615184e-36,1.696602262067224e-33,2.0501518203772708e-32,7.12825390657769e-25
1.3956177327757453e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756697331159102,0.11866940323494722,0.022821554162834615,8.937017835154764e-38,1.9754777331351228e-25,1.0600728249311634e-16,3.811487129958961e-25,9.6701420506461696e-28,8.1026490537909565e-51,1.4191700156384816e-13,1.5599318788133608e-56,1.4191294300257063e-13,2.1668502674805797e-39,1.4122053404866344e-36,4.9408495649007104e-42,1.8691071609651329e-43,1.9349665501761952e-28,6.8613265135605195e-44,5.6278444444704783e-07,2.7060439346357486e-08,2.8505865634764555e-12,3.3093619500311541e-11,1.9737253842421255e-16,8.0962619258436391e-14,7.4999896282326069e-12,2.7447972071730522e-19,1.317697321055911e-20,5.7650620570189785e-22,2.599254402833445e-36,2.0528199210702621e-33,2.554304506278669e-32,7.7012108311466156e-25
1.4545838597236483e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756694838914608,0.11866937945754991,0.022821553591171662,1.0986855369126756e-37,2.2213731197289355e-25,1.1201173834782816e-16,4.5011727112181769e-25,1.0322961714867724e-27,1.0730045421470562e-50,1.4791314773889137e-13,1.911383408946053e-56,1.4790884128193757e-13,2.4321236125687265e-39,1.5498943096172895e-36,6.1526675185450659e-42,2.3120822057099079e-43,2.1021324907108443e-28,8.0754312686547934e-44,5.8656139498563237e-07,2.8203765247976664e-08,2.8623075631899276e-12,3.482130640081602e-11,1.9818414960847617e-16,8.1305558914726238e-14,7.9287264344215898e-12,2.8611104047294933e-19,1.4830556484750685e-20,6.3810358424427123e-22,3.0491457321332705e-36,2.4593505569049751e-33,3.1497639173690835e-32,8.2909347114652349e-25
1.5135499866715513e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756692346679423,0.11866935568025044,0.022821553019508813,1.3382107123001382e-37,2.4856581011688443e-25,1.1803956641561116e-16,5.2750813175923342e-25,1.0980916566656516e-27,1.4022212928158307e-50,1.5390929270856231e-13,2.3209943975803406e-56,1.5390473542575559e-13,2.7147908928644858e-39,1.6938442668164438e-36,7.5858379245994346e-42,2.8331301235938461e-43,2.2762380717546592e-28,9.4342732276508635e-44,6.1033824762895568e-07,2.9347090952133897e-08,2.8723976279128414e-12,3.6553950612612668e-11,1.988828280435952e-16,8.1600775934739658e-14,8.359146161469506e-12,2.977437639379172e-19,1.6595096767327439e-20,7.0309960961390832e-22,3.5500911897435864e-36,2.9199235808674406e-33,3.847456363156778e-32,8.8969243564272319e-25
1.5725161136194543e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756689854453631,0.11866933190304889,0.022821552447846057,1.6161125260250511e-37,2.7688254354506353e-25,1.2408758993220643e-16,6.1386982313720833e-25,1.1643334364736623e-27,1.8102932237869845e-50,1.5990543637581688e-13,2.79512079837409e-56,1.599006254404181e-13,3.0149788323938205e-39,1.8440203627623852e-36,9.2676255406044158e-42,3.4415342221402339e-43,2.457284944052843e-28,1.094707728680376e-43,6.3411500237742093e-07,3.0490416458829897e-08,2.8810842602380699e-12,3.8290862945758858e-11,1.9948432689751239e-16,8.185492760317542e-14,8.7910146338395408e-12,3.0937945857730542e-19,1.8471252671065235e-20,7.7150645165227954e-22,4.1053398765840938e-36,3.4382751718966058e-33,4.65895147554074e-32,9.5186937629433905e-25
