Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(46),CHOX(50),CO2X(24)
9.847387938639722e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13333121579099433,0.095222435985999387,0.069327725573389329,2.1836039879314304e-11,0.0042598206051181137,9.6011240574194815e-05,2.8396696903032811e-12,5.0151934850888679e-20,4.6721464950929703e-26,6.1174276394534045e-16,3.4403154358991737e-46,2.2777214541712196e-14,3.9859770355430191e-33,6.866758907132834e-18,7.3214251285173468e-27,1.8194151844923919e-31,4.4848489353740115e-16,3.2005389538361693e-36,0.0024403208344722744,0.054448612935313431,3.9404214007784068e-10,3.8705940492464157e-05,2.4917257389947375e-16,5.4213712469594729e-10,5.9556035347083611e-08,7.0212948380119664e-07,0.0023371826589541791,0.00029823047415368883,7.191402378493268e-07,3.6797509620906047e-12,3.0868368469958181e-15
9.85713791290531e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13329895651174523,0.095221324748988576,0.069309583803136246,2.1893079014213815e-11,0.0042632070138342842,9.5954869020411563e-05,2.8426731610505153e-12,5.0190592150824665e-20,4.6772970329205182e-26,6.1195678724128712e-16,3.4504634227234676e-46,2.2773551819844138e-14,3.9924629552175352e-33,6.8757374420991138e-18,7.3295462538895998e-27,1.8220224623297549e-31,4.48905045961471e-16,3.2088239374469796e-36,0.0024396970801529171,0.05447962758952872,3.939697518203708e-10,3.8692498507091368e-05,2.4912550285018954e-16,5.4157344984677667e-10,5.9497528353660319e-08,7.0245586076254927e-07,0.0023389177093650305,0.00029837757482113243,7.185432618472159e-07,3.6820946991155488e-12,3.0916360418189083e-15
9.866887887170896e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13326672232679396,0.095220213763187816,0.069291455552133133,2.1950205848356783e-11,0.0042665919838422552,9.5898592004924516e-05,2.8456765766113827e-12,5.0229235247617008e-20,4.682449060066462e-26,6.1217077111601514e-16,3.4606314703037421e-46,2.2769898937223373e-14,3.9989538675412537e-33,6.8847184977438912e-18,7.3376682121969273e-27,1.8246309212493075e-31,4.4932509168431737e-16,3.2171223964804733e-36,0.0024390738127206225,0.054510617524089471,3.9389741854535185e-10,3.8679073960195519e-05,2.4907847004216548e-16,5.4101100721161389e-10,5.9439138961930814e-08,7.0278198303910639e-07,0.0023406520215597821,0.00029852453382200379,7.1794733547461555e-07,3.6844374778569257e-12,3.0964372081203586e-15
9.875662864009926e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13323773298951658,0.095219214090669899,0.069275151671087512,2.2001695009830991e-11,0.0042696372279568346,9.584802335838041e-05,2.8483796033392778e-12,5.0264001902110329e-20,4.6870871567948363e-26,6.1236332318707098e-16,3.4697998845814077e-46,2.2766619722021355e-14,4.0047999576134255e-33,6.8928036000855747e-18,7.3449786855962749e-27,1.8269795433388793e-31,4.4970304154228049e-16,3.2246025396672724e-36,0.0024385132878050903,0.054538487356118617,3.9383236555046085e-10,3.8667006740804876e-05,2.4903617316465505e-16,5.4050585909150794e-10,5.9386688772027228e-08,7.0307527554607365e-07,0.0023422122719573141,0.00029865667597169096,7.1741189718457617e-07,3.6865451598793039e-12,3.1007599413061382e-15
9.884437840848955e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.133208763929408,0.095218214621479738,0.069258858714393218,2.2053255259603038e-11,0.004272681308956419,9.5797530984873981e-05,2.8510825851940304e-12,5.0298757072655777e-20,4.6917264578787378e-26,6.1255584386380147e-16,3.4789845844080163e-46,2.2763348414530331e-14,4.0106500922244736e-33,6.9008907387449658e-18,7.3522898313677039e-27,1.8293291206843055e-31,4.5008090485505661e-16,3.2320936139052382e-36,0.00243795315630991,0.054566337214036358,3.9376735698457145e-10,3.8654953577846398e-05,2.4899390717567228e-16,5.400017028967645e-10,5.9334333302329833e-08,7.0336836216954891e-07,0.0023437719255109033,0.00029878870369476741,7.1687730539650757e-07,3.6886520666659716e-12,3.1050842674530785e-15
9.893212817687985e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13317981512321284,0.095217215355545143,0.069242576669649919,2.2104886622215073e-11,0.004275724227899182,9.5747114741331999e-05,2.8537855220943176e-12,5.033350076899137e-20,4.6963669623751628e-26,6.1274833339846647e-16,3.4881855870120887e-46,2.2760084985542445e-14,4.0165042716047351e-33,6.9089799111543562e-18,7.3596016484150069e-27,1.8316796526136558e-31,4.5045868156750554e-16,3.2395956267544405e-36,0.0024373934177822961,0.054594167120907075,3.937023927972304e-10,3.8642914438887371e-05,2.4895167203426069e-16,5.3949853573411053e-10,5.9282072300598736e-08,7.0366124310201691e-07,0.0023453309827458028,0.0002989206171439908,7.1634355836509487e-07,3.6907581986714709e-12,3.1094101847061897e-15
9.901987794527014e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13315088654771515,0.095216216292793851,0.069226305524478213,2.2156589122175733e-11,0.0042787659858417176,9.5696774484997293e-05,2.856488413958985e-12,5.0368233000841514e-20,4.7010086693416503e-26,6.129407920418789e-16,3.4974029096338474e-46,2.2756829405990167e-14,4.0223624959822679e-33,6.9170711147497821e-18,7.3669141356390134e-27,1.8340311384557389e-31,4.5083637162475173e-16,3.2471085857754152e-36,0.0024368340717702405,0.054621977099755845,3.9363747293804798e-10,3.8630889291797192e-05,2.4890946769934676e-16,5.3899635468096957e-10,5.922990551207281e-08,7.039539185435821e-07,0.00234688944418652,0.0002990524164717365,7.1581065434938838e-07,3.6928635563828319e-12,3.1137376911937805e-15
9.910762771366043e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13312197817973664,0.095215217433153615,0.069210045266518722,2.2208362783961836e-11,0.0042818065838390968,9.5646510073412963e-05,2.8591912607070347e-12,5.0402953777917668e-20,4.7056515778362618e-26,6.1313322004348308e-16,3.5066365695246464e-46,2.2753581646938782e-14,4.0282247655829849e-33,6.9251643469708655e-18,7.3742272919377951e-27,1.8363835775400721e-31,4.512139749721727e-16,3.2546324985291216e-36,0.002436275117822467,0.054649767173570139,3.9357259735674013e-10,3.8618878104349259e-05,2.4886729413021063e-16,5.3849515688140946e-10,5.9177832687718029e-08,7.0424638868634486e-07,0.0023484473103568449,0.00029918410183021687,7.1527859161259234e-07,3.6949681402571914e-12,3.1180667850693712e-15
9.919537748205073e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13309308999613559,0.095214218776552145,0.069193795883431525,2.2260207632019182e-11,0.0042848460229449282,9.5596321364414745e-05,2.8618940622576247e-12,5.0437663109918721e-20,4.7102956869175602e-26,6.133256176513938e-16,3.5158865839467055e-46,2.2750341679582499e-14,4.0340910806307024e-33,6.933259605260697e-18,7.3815411162067188e-27,1.8387369691968572e-31,4.5159149155539087e-16,3.2621673725769394e-36,0.0024357165554884127,0.054677537365301086,3.9350776600307518e-10,3.8606880844621936e-05,2.4882515128591751e-16,5.3799493942405906e-10,5.9125853573470481e-08,7.0453865372839383e-07,0.0023500045817798783,0.00029931567337127571,7.1474736842198959e-07,3.6970719507701864e-12,3.1223974644660134e-15
9.928312725044102e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13306422197380699,0.095213220322917125,0.06917755736289613,2.2312123690762483e-11,0.0042878843042113441,9.5546208216130857e-05,2.8645968185300682e-12,5.0472361006530925e-20,4.7149409956446288e-26,6.1351798511239939e-16,3.5251529701731299e-46,2.2747109475244091e-14,4.0399614413471471e-33,6.9413568870658594e-18,7.3888556073385123e-27,1.8410913127569873e-31,4.5196892132027441e-16,3.2697132154806577e-36,0.0024351583843182324,0.054705287697863217,3.9344297882692826e-10,3.8594897480629687e-05,2.4878303912597453e-16,5.3749569949105276e-10,5.9073967923594266e-08,7.0483071386336473e-07,0.0023515612589780212,0.00029944713124657957,7.1421698304895052e-07,3.6991749883915762e-12,3.1267297275431166e-15
9.937087701883132e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13303537408968252,0.095212222072176264,0.069161329692611656,2.2364110984575242e-11,0.0042909214286889997,9.5496170486983602e-05,2.8672995294438358e-12,5.0507047477427883e-20,4.7195875030770595e-26,6.1371032267195995e-16,3.5344357454879794e-46,2.2743885005375119e-14,4.045835847951948e-33,6.9494561898364261e-18,7.3961707642232348e-27,1.8434466075520452e-31,4.5234626421293802e-16,3.2772700348024809e-36,0.0024346006038627969,0.054733018194134467,3.9337823577822412e-10,3.8582927980656413e-05,2.4874095760954971e-16,5.3699743417129237e-10,5.9022175483705388e-08,7.0512256928738722e-07,0.0023531173424729828,0.00029957847560744383,7.1368743376895015e-07,3.7012772535858382e-12,3.1310635724378328e-15
9.945862678722161e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13300654632073081,0.095211224024257163,0.069145112860296773,2.2416169537809687e-11,0.004293957397427068,9.5446208035689824e-05,2.8700021949185525e-12,5.0541722532270476e-20,4.7242352082749716e-26,6.1390263057420899e-16,3.5437349271862964e-46,2.274066824155581e-14,4.0517143006626375e-33,6.9575575110259988e-18,7.4034865857483162e-27,1.8458028529143098e-31,4.5272352017974368e-16,3.2848378381050181e-36,0.002434043213673698,0.054760728876955982,3.9331353680699806e-10,3.8570972312980813e-05,2.4869890669641617e-16,5.3650014069665013e-10,5.8970476012398012e-08,7.0541422019576781e-07,0.0023546728327857648,0.00029970970660497451,7.1315871886156472e-07,3.7033787468358302e-12,3.1353989973158059e-15
9.953760157877287e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13298061850814286,0.095210325954482811,0.069130526967543543,2.2463083182626698e-11,0.0042966887819998632,9.5401306075570342e-05,2.8724345549291102e-12,5.0572920328876257e-20,4.728419166266212e-26,6.1407568252988245e-16,3.5521182324763626e-46,2.2737779719411029e-14,4.057008367700802e-33,6.9648504237432408e-18,7.4100713924666487e-27,1.8479242859240293e-31,4.5306297618413797e-16,3.2916582586316561e-36,0.0024335418958112295,0.054785651569842844,3.9325534537788365e-10,3.8560224012617148e-05,2.4866108700674409e-16,5.3605340508930179e-10,5.8924025765761648e-08,7.0567653131297144e-07,0.0023560722673265258,0.00029982771770173736,7.1268358741500394e-07,3.7052694311247923e-12,3.139302229055412e-15
9.961657637032414e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13295470695348141,0.095209428048882716,0.069115949834688301,2.251005458498371e-11,0.0042994192320349742,9.5356464873732512e-05,2.8748668780106847e-12,5.060410889331789e-20,4.7326040930021792e-26,6.1424871083591587e-16,3.5605148535785903e-46,2.2734897395713305e-14,4.0623057124148689e-33,6.9721449674687611e-18,7.4166567358256398e-27,1.8500464878671081e-31,4.5340236169658718e-16,3.2984875878224352e-36,0.002433040893375993,0.054810558248906384,3.9319718957477921e-10,3.8549486867948728e-05,2.4862329204352478e-16,5.3560745231088288e-10,5.887765044205645e-08,7.059386770724121e-07,0.0023574712221899959,0.00029994563720610063,7.1220912917162128e-07,3.7071594908596472e-12,3.1432067377417258e-15
9.96955511618754e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13292881164003223,0.095208530307404102,0.069101381452818147,2.2557083762569199e-11,0.0043021487482942022,9.5311684327785746e-05,2.8772991641050044e-12,5.063528823261209e-20,4.736789987798784e-26,6.1442171566757445e-16,3.5689248031236896e-46,2.2732021250007174e-14,4.067606334959122e-33,6.9794411403534451e-18,7.4232426150089121e-27,1.8521694582582064e-31,4.5374167667849568e-16,3.3053258311913229e-36,0.0024325402060425749,0.054835448930722425,3.9313906936140746e-10,3.8538760856102571e-05,2.485855217772859e-16,5.3516228027879364e-10,5.8831349859154797e-08,7.0620065761598074e-07,0.0023588696977545551,0.00030006346522765451,7.1173534288566346e-07,3.7090489263812063e-12,3.1471125220290933e-15
9.977452595342666e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13290293255110552,0.095207632729994177,0.069086821813033203,2.2604170733050853e-11,0.0043048773315383744,9.526696433553469e-05,2.8797314131538995e-12,5.0666458353767155e-20,4.7409768499722885e-26,6.1459469719925332e-16,3.5773480937496907e-46,2.2729151261921447e-14,4.0729102354864725e-33,6.9867389405505033e-18,7.4298290291983966e-27,1.8542931966124459e-31,4.5408092109143216e-16,3.3121729942525571e-36,0.0024320398334860406,0.054860323631842497,3.930809847015507e-10,3.8528045954299747e-05,2.4854777617885744e-16,5.3471788698889682e-10,5.8785123842029248e-08,7.0646247308546251e-07,0.0023602676943981129,0.00030018120187580091,7.1126222731407501e-07,3.7109377380335507e-12,3.1510195805801486e-15
9.985350074497792e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1328770696700354,0.095206735316600094,0.069072270906446284,2.2651315514075952e-11,0.004307604982527349,9.5222304794975856e-05,2.8821636250993016e-12,5.0697619263783118e-20,4.7451646788393054e-26,6.1476765560449579e-16,3.5857847381018282e-46,2.2726287411167526e-14,4.0782174141484749e-33,6.9940383662154509e-18,7.4364159775743739e-27,1.8564177024454019e-31,4.5442009489712571e-16,3.3190290825206293e-36,0.0024315397753819209,0.054885182368794187,3.9302293555903828e-10,3.851734213982601e-05,2.48510055218878e-16,5.3427427036803442e-10,5.8738972209060568e-08,7.0672412362277747e-07,0.0023616652124981308,0.00030029884725976973,7.1078978121646141e-07,3.7128259261603233e-12,3.1549279120555133e-15
9.993247553652919e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1328512229801799,0.095205838067169077,0.069057728724182962,2.2698518123271451e-11,0.0043103317020200182,9.5177705604296509e-05,2.8845957998832436e-12,5.0728770969651754e-20,4.7493534737167965e-26,6.1494059105600104e-16,3.5942347488325097e-46,2.2723429677538648e-14,4.0835278710953361e-33,7.0013394155060682e-18,7.4430034593155074e-27,1.858542975273102e-31,4.5475919805746499e-16,3.3258941015102856e-36,0.0024310400314062155,0.054910025158081376,3.9296492189775416e-10,3.8506649390041422e-05,2.4847235886828086e-16,5.338314284249025e-10,5.8692894786275334e-08,7.0698560936942025e-07,0.0023630622524316112,0.00030041640148861532,7.1031800335507672e-07,3.7147134911045332e-12,3.1588375151199312e-15
9.999999999999997e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13282913655518813,0.095205071037342395,0.069045301883098514,2.2738922834562413e-11,0.0043126623441566633,9.5139620504677667e-05,2.886675311120678e-12,5.0755398785311976e-20,4.7529357128221685e-26,6.1508843502005116e-16,3.6014702262824394e-46,2.272099111437116e-14,4.0880709800403196e-33,7.0075831928359299e-18,7.4486362633626226e-27,1.860360718785706e-31,4.5504907957252982e-16,3.3317708676161734e-36,0.0024306129927425162,0.054931253428201619,3.9291534758096468e-10,3.8497515708920542e-05,2.4844014749714109e-16,5.3345340565242271e-10,5.8653556711360432e-08,7.0720905247212028e-07,0.0023642563606435562,0.00030051683966105983,7.0991515620928839e-07,3.7163268894892571e-12,3.1621812834716331e-15
1.0001145032808045e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13282539246492076,0.095204940981648264,0.069043195257381368,2.2745778578244046e-11,0.0043130574907743234,9.5133166661874214e-05,2.887027937447859e-12,5.0759913478356689e-20,4.7535432339220729e-26,6.1511350372562746e-16,3.6026981386013045e-46,2.2720578040909506e-14,4.0888416064759265e-33,7.0086420865824249e-18,7.4495914735988507e-27,1.8606690146120266e-31,4.5509823053449859e-16,3.3327680567365234e-36,0.0024305406012353841,0.054934852016184192,3.9290694368163114e-10,3.8495967682380735e-05,2.4843468709782764e-16,5.3338935910207952e-10,5.864689139327668e-08,7.072469304671416e-07,0.0023644588145751095,0.00030053386467121599,7.0984689249481782e-07,3.7166004332106755e-12,3.1627483884384891e-15
1.0009042511963171e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1327995781076636,0.09520404405998481,0.069028670497192329,2.2793096896580158e-11,0.0043157823495472486,9.5088687866276683e-05,2.8894600377353819e-12,5.0791046796873276e-20,4.7577339587728009e-26,6.1528639378439615e-16,3.6111749200749511e-46,2.2717732481235963e-14,4.0941586204377792e-33,7.0159463776068556e-18,7.4561800195998675e-27,1.8627958199791064e-31,4.5543719229043395e-16,3.3396509537145895e-36,0.0024300414845463548,0.054959662959559105,3.9284900087465554e-10,3.8485296994343915e-05,2.4839703987856418e-16,5.3294806042334199e-10,5.8600961857355024e-08,7.0750808705731862e-07,0.0023658548993047228,0.00030065123691627932,7.093764474032196e-07,3.7184867528221771e-12,3.1666605306787962e-15
1.0016939991118298e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13277377989183772,0.095203147302125854,0.069014154434779248,2.2840473095845971e-11,0.0043185062790948173,9.5044269116261468e-05,2.8918921006881461e-12,5.0822170932168716e-20,4.761925647586998e-26,6.1545926140249399e-16,3.6196651059273544e-46,2.2714892978554682e-14,4.0994789131270939e-33,7.0232522867439693e-18,7.4627690964924471e-27,1.8649233908917245e-31,4.5577608328763718e-16,3.3465427979599756e-36,0.0024295426810165177,0.054984458004638949,3.9279109344086294e-10,3.8474637303508629e-05,2.4835941718136489e-16,5.3250753034489793e-10,5.8555105999165889e-08,7.0776907928140106e-07,0.0023672505069961044,0.00030076851833233585,7.0890666685044939e-07,3.720372450283204e-12,3.1705739405097034e-15
1.0024837470273424e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13274799780089616,0.095202250708018549,0.068999647061318156,2.2887907193587439e-11,0.0043212292801721045,9.4999910310775764e-05,2.8943241262485864e-12,5.085328589120202e-20,4.7661182996830371e-26,6.1563210674927847e-16,3.6281687088395851e-46,2.2712059512982767e-14,4.1048024846887447e-33,7.0305598121606533e-18,7.4693587034489136e-27,1.8670517268677138e-31,4.5611490348863365e-16,3.3534435949884215e-36,0.0024290441903237242,0.055009237167832924,3.9273322134434135e-10,3.8463988587517756e-05,2.4832181897738864e-16,5.3206776690518656e-10,5.8509323647196466e-08,7.0802990728067644e-07,0.0023686456380244501,0.00030088570902774535,7.0843754960930162e-07,3.7222575259378949e-12,3.1744886166020521e-15
1.003273494942855e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13272223181831547,0.095201354277609965,0.068985148367997601,2.2935399207330336e-11,0.0043239513535332308,9.4955611348955876e-05,2.8967561143592367e-12,5.0884391680924013e-20,4.7703119143796468e-26,6.1580492999327966e-16,3.6366857414998696e-46,2.2709232064717437e-14,4.1101293352662808e-33,7.0378689520260571e-18,7.4759488396400498e-27,1.8691808274253586e-31,4.5645365285610659e-16,3.3603533503159095e-36,0.0024285460121462885,0.055034000465526679,3.9267538454922813e-10,3.8453350824088522e-05,2.4828424523761821e-16,5.3162876807307413e-10,5.8463614623078074e-08,7.0829057119631635e-07,0.0023700402927645118,0.00030100280911069303,7.0796909445519143e-07,3.7241419801301599e-12,3.1784045576282346e-15
1.0040632428583676e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13269648192759589,0.095200458010847214,0.068970658346018704,2.2982949154580269e-11,0.0043266724999313638,9.4911372130127033e-05,2.8991880649627315e-12,5.0915488308277402e-20,4.7745064909959135e-26,6.1597773130220515e-16,3.6452162166035939e-46,2.2706410614035604e-14,4.1154594650019324e-33,7.0451797045115904e-18,7.4825395042351076e-27,1.8713106920833932e-31,4.5679233135289778e-16,3.3672720694586592e-36,0.0024280481461629849,0.055058747914082384,3.9261758301971295e-10,3.8442723991006627e-05,2.4824669593332741e-16,5.3119053190226745e-10,5.8417978756544742e-08,7.0855107116946625e-07,0.002371434471590586,0.00030111981868919193,7.0750130016614949e-07,3.7260258132045576e-12,3.1823217622624484e-15
1.0048529907738803e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13267074811226126,0.095199561907677421,0.068956176986595077,2.3030557052822699e-11,0.0043293927201187247,9.4867192553802992e-05,2.9016199780018044e-12,5.0946575780196709e-20,4.7787020288512793e-26,6.161505108429438e-16,3.6537601468533012e-46,2.2703595141293558e-14,4.1207928740366157e-33,7.0524920677909338e-18,7.4891306964018277e-27,1.8734413203610014e-31,4.5713093894200571e-16,3.3741997579331293e-36,0.0024275505920530482,0.055083479529838698,3.9255981672003563e-10,3.843210806612779e-05,2.4820917103560579e-16,5.3075305637368779e-10,5.837241587015625e-08,7.0881140734108299e-07,0.0023728281748765291,0.00030123673787108306,7.0703416552281522e-07,3.7279090255051103e-12,3.1862402291805355e-15
1.0056427386893929e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13264503035585887,0.095198665968047616,0.068941704280952906,2.3078222919522995e-11,0.0043321120148465831,9.4823072519685742e-05,2.9040518534192882e-12,5.0977654103608366e-20,4.782898527265552e-26,6.1632326878156856e-16,3.6623175449586766e-46,2.2700785626926597e-14,4.1261295625099342e-33,7.0598060400400205e-18,7.49572241530645e-27,1.8755727117778173e-31,4.5746947558658761e-16,3.381136421256017e-36,0.0024270533494961722,0.055108195329110897,3.9250208561448675e-10,3.8421503027378442e-05,2.4817167051584309e-16,5.3031633955677659e-10,5.8326925794938385e-08,7.0907157985210979e-07,0.0023742214029957411,0.00030135356676403433,7.0656768930843237e-07,3.729791617376452e-12,3.19015995706008e-15
1.0064324866049055e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13261932864195949,0.095197770191904924,0.06892724022033074,2.3125946772126428e-11,0.0043348303848652677,9.4779011927665149e-05,2.9064836911581146e-12,5.1008723285430668e-20,4.7870959855588923e-26,6.1649600528334068e-16,3.6708884236365583e-46,2.269798205144867e-14,4.1314695305601896e-33,7.0671216194370411e-18,7.5023146601137336e-27,1.8777048658539233e-31,4.5780794124995673e-16,3.3880820649442509e-36,0.0024265564181725078,0.055132895328190823,3.9244438966740748e-10,3.8410908852752795e-05,2.4813419434523247e-16,5.2988037944380383e-10,5.8281508354314306e-08,7.0933158884333136e-07,0.0023756141563211828,0.00030147030547554354,7.0610187030884199e-07,3.7316735891629392e-12,3.1940809445803341e-15
1.0072222345204181e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13259364295415735,0.095196874579196317,0.068912784795979676,2.3173728628058205e-11,0.0043375478309241591,9.4735010677818635e-05,2.9089154911613162e-12,5.1039783332573816e-20,4.7912944030518295e-26,6.16668720512713e-16,3.6794727956109293e-46,2.2695184395452011e-14,4.1368127783243794e-33,7.0744388041624385e-18,7.5089074299869695e-27,1.8798377821098503e-31,4.5814633589558376e-16,3.395036694514992e-36,0.0024260597977626649,0.055157579543346998,3.9238672884318883e-10,3.8400325520315732e-05,2.4809674249528096e-16,5.2944517412040724e-10,5.8236163380650309e-08,7.0959143445546476e-07,0.0023770064352253602,0.00030158695411293586,7.0563670731247694e-07,3.7335549412091704e-12,3.1980031904222714e-15
1.0080119824359308e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13256797327607009,0.095195979129868893,0.068898337999163187,2.3221568504723517e-11,0.0043402643537716959,9.4691068670410848e-05,2.9113472533720217e-12,5.107083425193991e-20,4.7954937790652511e-26,6.1684141463333382e-16,3.6880706736129091e-46,2.2692392639606832e-14,4.1421593059382016e-33,7.0817575923989129e-18,7.5155007240879968e-27,1.8819714600665787e-31,4.5848465948709532e-16,3.4020003154856304e-36,0.0024255634879477095,0.055182247990824641,3.9232910310627367e-10,3.8389753008199693e-05,2.4805931493728315e-16,5.2901072158945983e-10,5.81908906981615e-08,7.0985111682912507e-07,0.0023783982400803444,0.00030170351278336612,7.0517219911035684e-07,3.7354356738598228e-12,3.2019266932685416e-15
1.0088017303514434e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13254231959133858,0.095195083843869668,0.068883899821157168,2.3269466419507558e-11,0.0043429799541553757,9.4647185805893366e-05,2.9137789777334587e-12,5.1101876050422984e-20,4.7996941129204128e-26,6.1701408780805077e-16,3.6966820703807601e-46,2.2689606764660919e-14,4.1475091135360672e-33,7.0890779823314003e-18,7.522094541577218e-27,1.8841058992455352e-31,4.5882291198827461e-16,3.4089729333737822e-36,0.0024250674884091629,0.055206900686845764,3.9227151242115345e-10,3.8379191294606274e-05,2.4802191164286499e-16,5.2857701995335612e-10,5.8145690140614229e-08,7.1011063610481358e-07,0.0023797895712577522,0.00030181998159381848,7.0470834449608114e-07,3.7373157874595296e-12,3.2058514518035044e-15
1.009591478266956e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13251668188362706,0.095194188721145656,0.068869470253249895,2.33174223897755e-11,0.0043456946328217522,9.4603361984904266e-05,2.9162106641889551e-12,5.1132908734909003e-20,4.8038954039389351e-26,6.1718674019891352e-16,3.7053069986598727e-46,2.2686826751439293e-14,4.1528622012510929e-33,7.0963999721470889e-18,7.5286888816136136e-27,1.8862410991685955e-31,4.5916109336306062e-16,3.4159545536972919e-36,0.0024245717988290016,0.055231537647609075,3.9221395675237098e-10,3.8368640357805196e-05,2.4798453258341865e-16,5.2814406722472067e-10,5.810056153293363e-08,7.103699924229568e-07,0.0023811804291287643,0.00030193636065110652,7.0424514226582385e-07,3.7391952823531693e-12,3.2097774647131879e-15
1.0103812261824687e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13249106013662301,0.095193293761643857,0.068855049286742007,2.3365436432872605e-11,0.0043484083905164497,9.4559597108267955e-05,2.9186423126819364e-12,5.1163932312275877e-20,4.8080976514428016e-26,6.1735937196717766e-16,3.7139454712027757e-46,2.2684052580843917e-14,4.1582185692151136e-33,7.1037235600354121e-18,7.5352837433547551e-27,1.8883770593580821e-31,4.5949920357554796e-16,3.4229451819742227e-36,0.0024240764188896546,0.05525615888929019,3.9215643606451839e-10,3.8358100176133753e-05,2.4794717773069096e-16,5.2771186152339573e-10,5.805550471035777e-08,7.1062918592385705e-07,0.0023825708140641096,0.00030205265006187431,7.0378259121832856e-07,3.7410741588855195e-12,3.2137047306853222e-15
1.0111709740979813e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13246545433403722,0.095192398965311315,0.068840636912946479,2.3413508566124197e-11,0.0043511212279841466,9.4515891076994674e-05,2.9210739231559245e-12,5.1194946789393476e-20,4.8123008547543669e-26,6.1753198327330894e-16,3.7225975007691225e-46,2.2681284233853265e-14,4.1635782175586833e-33,7.1110487441880371e-18,7.541879125956828e-27,1.8905137793367636e-31,4.5983724258998605e-16,3.4299448237228614e-36,0.0024235813482740066,0.055280764428041584,3.9209895032223901e-10,3.8347570727997527e-05,2.479098470561693e-16,5.2728040087075399e-10,5.8010519498426113e-08,7.1088821674773768e-07,0.002383960726434084,0.00030216884993259578,7.0332069015490156e-07,3.7429524174015517e-12,3.2176332484093097e-15
1.011960722013494e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13243986445960357,0.095191504332094973,0.068826233123188599,2.3461638806835686e-11,0.0043538331459685893,9.4472243792280308e-05,2.9235054955545405e-12,5.1225952173123643e-20,4.8165050131963552e-26,6.1770457427698563e-16,3.7312631001256918e-46,2.267852169152206e-14,4.1689411464110787e-33,7.11837552279887e-18,7.548475028574637e-27,1.8926512586278556e-31,4.601752103707799e-16,3.4369534844617142e-36,0.0024230865866653943,0.0553053542799926,3.9204149949022481e-10,3.8337051991868759e-05,2.4787254053172332e-16,5.2684968340495294e-10,5.796560573393607e-08,7.1114708503471001e-07,0.0023853501666085308,0.00030228496036957612,7.0285943787940613e-07,3.7448300582462374e-12,3.2215630165762353e-15
