Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.3862233939653742e-67,5.4137202915295172e-40,2.9449164658811669e-23,8.2038559247833881e-49,5.5227932925326226e-35,1.0010572903616319e-79,2.1006004812389653e-13,4.1864405301369058e-68,2.100600480276603e-13,1.6050210494006679e-46,2.1100989381902501e-46,3.4906571872307974e-66,4.0474059557043767e-67,4.1076894293783371e-33,1.4679580429761287e-53,1.1471955887057029e-11,3.3966422467101411e-13,1.3598627942412074e-15,8.5579485639172392e-25,3.168926959987073e-24,1.3597225761442306e-15,6.1502599732564845e-20,5.7145450543434995e-21,7.3480930445752763e-24,6.7369745490222534e-42,6.7977468203848998e-35,4.576831427137859e-33,4.6725931405320195e-60,5.1659428721959215e-61,6.1473566178016228e-60,5.6187777147284609e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,1.0365857071466984e-64,8.6617091849943488e-39,1.2200319296727299e-22,8.9087530771817755e-47,4.4182356604297233e-34,4.3472539892420354e-77,4.2012014076627245e-13,2.6793226675739028e-66,4.2012014038132822e-13,2.5680340877892854e-45,3.375901980863683e-45,7.5799722059011437e-64,8.7889470540206016e-65,3.2860821911532933e-32,4.6974650393447166e-52,2.2943914183247862e-11,6.7932852129753539e-13,2.7198914300044104e-15,3.423101848235436e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.2650594993464622e-19,4.2280834613290586e-20,9.9837530140226022e-23,3.6590729179440941e-40,5.4380393605012034e-34,3.7848231171495977e-32,2.9904585918670552e-58,1.1221416021174138e-58,1.3348960995468772e-57,1.2210892630142988e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,4.4187150494098267e-62,1.3857952175132524e-37,5.1509114358069741e-22,9.494392007741709e-45,3.5345888597251604e-33,1.8534561620373008e-74,8.4024032605384966e-13,1.7147664701327704e-64,8.4024032451407728e-13,4.1088542157674606e-44,5.4006867830693566e-44,1.6157942747404073e-61,1.8735040497097684e-62,2.6287540648961241e-31,1.5031877485411912e-50,4.5887830709356267e-11,1.3586571144643564e-12,5.4405325410684383e-15,1.3691783607629609e-23,5.0702497023757318e-23,5.4380847497079331e-15,7.8045108887252912e-19,2.9367506943961354e-19,1.3292886685390784e-21,1.9494623310093198e-38,4.3501773592956055e-33,3.1878846997295329e-31,1.9138913971352312e-56,2.3916043776428603e-56,2.8455302076601606e-55,2.6037572366052358e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,1.7578418113509757e-59,2.2170216942889601e-36,2.2091078646126714e-21,9.4442243047968331e-43,2.8276710937016625e-32,7.3783863038042121e-72,1.6804806966402835e-12,1.0974501832173848e-62,1.6804806904812307e-12,6.5741644001785789e-43,8.6386839995898915e-43,3.2156009666456909e-59,3.7284591945252002e-60,2.1028242805348379e-30,4.8101929979851178e-49,9.1775663496480062e-11,2.717314300453116e-12,1.0884509840497303e-14,5.4762138854033265e-23,2.028081485838667e-22,1.0874019973601072e-14,2.4317959689427847e-18,1.8528027363997758e-18,1.6494411823536403e-20,9.6892503586022059e-37,3.4797348871493332e-32,2.728564992041481e-30,1.2248875485450408e-54,4.7563091874478689e-54,5.6628343010737855e-53,5.1814372524788385e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727665822779,0.11866996588976481,0.022821567691016301,1.4271016600460125e-58,8.1597656055400195e-36,4.8570109541252635e-21,5.7850159539377479e-42,8.3946484220742466e-32,5.9594199322977737e-71,2.520721067237996e-12,6.2309963836635147e-62,2.5207210541500394e-12,2.4871394781629167e-42,3.2931652756032332e-42,2.2813661079116327e-58,2.6452203058991088e-59,6.0124692012269528e-30,2.243942988426458e-48,1.3766349601851082e-10,4.0759714860969919e-12,1.6331405140102531e-14,1.1636220900318752e-22,4.3096460718630162e-22,1.6308343451781692e-14,4.4127411470526287e-18,4.6715210053039786e-18,5.4490549696517265e-20,5.0166131108348446e-36,9.9491984650850547e-32,8.0267719797230998e-30,6.8496729371196025e-54,3.3943050219432425e-53,4.0175859005884669e-52,3.6965900498550512e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.1186699658430313,0.022821567690336973,7.4820335798919633e-58,2.0694349797751907e-35,8.4867106713555488e-21,2.2781187320063728e-41,1.829149660622252e-31,2.884516933297514e-70,3.3609614378469452e-12,2.3963144378701095e-61,3.3609614155205092e-12,6.4740088270588428e-42,8.8590609240881305e-42,9.9990258685360345e-58,1.1593749912884994e-58,1.2681476457918806e-29,6.8328200651819215e-48,1.835513282754485e-10,5.4346286713959917e-12,2.1781358299819295e-14,1.9848871835145026e-22,7.3517066040838333e-22,2.1741055662233454e-14,6.5934718103417979e-18,8.8681136105686136e-18,1.2637082081552648e-19,1.7614206961872334e-35,2.098446219526976e-31,1.7284389341013245e-29,2.397717375807034e-53,1.6424517494127939e-52,1.7608658723587695e-51,1.7895474819997167e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956427,0.022821567688978316,1.0858655737778749e-56,7.2367295816231171e-35,1.8097301393771982e-20,1.6820241753492425e-40,5.3094568514606934e-31,2.8580746631522463e-69,5.041442179091115e-12,1.8237829853327711e-60,5.0414421328674053e-12,2.3758691739291194e-41,3.5818133357059701e-41,8.5844840151876994e-57,9.9535434177920777e-58,3.4634487539506975e-29,3.1130507021400073e-47,2.7532699216716678e-10,8.1519430411846016e-12,3.2688693499857036e-14,4.1090588067432669e-22,1.5220627484146223e-21,3.2602700018598028e-14,1.1204653318129667e-17,2.0676631284767257e-17,3.8579161223391635e-19,1.1077656319153121e-34,5.7309258468651407e-31,4.8480633327586804e-29,1.3344448895139129e-52,2.1884724185217217e-51,1.5117447661469721e-50,2.3880804623419988e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,5.8594844665272595e-56,1.8082023815224039e-34,3.1421849529737534e-20,6.5701501206412093e-40,1.1611182633153495e-30,1.3732325209422224e-68,6.7219229203764245e-12,6.8865973393277914e-60,6.7219228417625232e-12,6.1608050996596014e-41,9.6995261118511809e-41,3.7480725048078456e-56,4.3458034182865166e-57,7.2462186924287692e-29,9.3505563432878763e-47,3.671026550840434e-10,1.0869257409705008e-11,4.3607846815060774e-14,6.9877889035324005e-22,2.588606248016949e-21,4.3458423137464994e-14,1.6066737004017573e-17,3.793426954949063e-17,8.6744310179021441e-19,3.7792113177578499e-34,1.1989934638002513e-30,1.0334834813012043e-28,4.5613845735880266e-52,1.0375907500280914e-50,6.6003906338157035e-50,1.1326555468967731e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,2.4012527774724969e-55,3.8361362005927316e-34,4.8761870623543316e-20,2.0316154167808719e-39,2.1784157488645124e-30,5.1959246527188766e-68,8.4024036617056682e-12,2.1064701761468548e-59,8.4024035416021824e-12,1.3470453792379564e-40,2.1783504737505451e-40,1.289434616665399e-55,1.4950642747096104e-56,1.3190585548296278e-28,2.333111088035185e-46,4.5887831695644682e-10,1.3586571776866644e-11,5.4539907173234566e-14,1.0674755689364739e-21,3.9547681564496042e-21,5.4307805265049952e-14,2.1026548724189878e-17,6.1118021501586176e-17,1.667332841620451e-18,1.0396298406559819e-33,2.1825219858607812e-30,1.9098772864095541e-28,1.2791807583268442e-51,3.870175977836632e-50,2.2706914144199018e-49,4.2268789466073001e-51
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623291128,0.1186699654691632,0.022821567684902348,8.4675177779867842e-55,7.3032176773751624e-34,7.020708073747513e-20,5.4337706813551591e-39,3.6876651129220466e-30,1.6892178580932059e-67,1.0082884403079476e-11,5.6151250040316244e-59,1.0082884232221407e-11,2.6260034292331985e-40,4.3178429898594927e-40,3.8193736911485122e-55,4.4284403984513495e-56,2.1876910787085403e-28,5.1503466342801447e-46,5.5065397776534459e-10,1.6303886142644775e-11,6.5485276998160356e-14,1.5184429978357682e-21,5.6259986297519053e-21,6.5150734602013671e-14,2.6005449107548138e-17,9.0318218665488672e-17,2.885588033437273e-18,2.4847748175237964e-33,3.619672435885141e-30,3.2074025343973108e-28,3.1557395439709166e-51,1.2581204094669899e-49,6.7258573473019514e-49,1.3748186151009186e-50
1.5232450909898587e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760438816,0.11866996528222916,0.022821567682185032,1.4943994900594573e-53,2.2484549892013396e-33,1.2541722162558421e-19,3.7721773315320161e-38,8.7525003532768185e-30,2.6039413266907909e-66,1.3443845885959714e-11,3.6645592004080522e-58,1.3443845585816161e-11,8.3832242560040335e-40,1.3830714574898365e-39,3.9046560535614712e-54,4.5272376809595814e-55,5.0648319709631285e-28,2.2401108642567486e-45,7.3420529619463515e-10,2.1738514870053289e-11,8.7416496147282105e-14,2.6668835195459096e-21,9.883032213964551e-21,8.6817269111736312e-14,3.5943243477992045e-17,1.6626873526055784e-16,7.1194718166455601e-18,1.1929480266048982e-32,8.3795258499772196e-30,7.5803011320168646e-28,1.9029367304189019e-50,1.4072745997986209e-48,6.8757821914186636e-48,1.5388428760790141e-49
1.9040563649983303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727585485198,0.11866996509529512,0.022821567679467716,8.3022071035522018e-53,5.3205879295109629e-33,1.9702225401123352e-19,1.4302300647322594e-37,1.7038672778688469e-29,1.4402465910475648e-65,1.6804807369015674e-11,1.3395373656925083e-57,1.6804806902607799e-11,2.0205738169047847e-39,3.3299832318883359e-39,1.8000152191552705e-53,2.0870017927445211e-54,9.7362253578184582e-28,6.6343430087646787e-45,9.1775661037892993e-10,2.7173143591939856e-11,1.0940201441549744e-13,4.1433763718072806e-21,1.5357627529243209e-20,1.0845809566138439e-13,4.5867189020461831e-17,2.6509450536864344e-16,1.4204338705981716e-17,3.6741110012666357e-32,1.6107128798089114e-29,1.4769109777982629e-27,6.8667019377712965e-50,6.447034174924461e-48,3.169617614159771e-47,7.0523694532075391e-49
2.665678913015273e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727547679245,0.11866996472142707,0.022821567674033087,1.8731483101348866e-51,2.093807923879409e-32,3.8934677061991678e-19,1.3333570162869556e-36,4.7352743462161156e-29,3.4241013112235289e-64,2.3526730335647243e-11,1.1719418930242574e-56,2.3526729425864064e-11,8.1111517838670421e-39,1.318317014272314e-38,2.6480093197082861e-52,3.070109510224083e-53,2.6729002016226684e-27,3.9336683403851753e-44,1.2848592260218857e-09,3.8042401019160387e-11,1.5353913223515676e-13,8.0787175319540726e-21,2.9956420410409561e-20,1.5166283855623566e-13,6.5674550671552984e-17,5.2754484492632335e-16,4.0539287886525648e-17,2.2239142485442281e-31,4.421281175864695e-29,4.1274407107537274e-27,6.1638470566588494e-49,8.9654382553243396e-47,4.6625154834665207e-46,9.8146025347032463e-48
3.3511392062305216e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727513653873,0.11866996438494584,0.02282156766914192,9.4009462670850683e-51,5.07012005299039e-32,6.1840218745974971e-19,4.8212105527706965e-36,9.3500630608524493e-29,1.6693661873218633e-63,2.9576461006202558e-11,4.2487069410865688e-56,2.9576459571022094e-11,1.9786416035053676e-38,3.2088723709812958e-38,1.1228821338756697e-51,1.3018519957725358e-52,5.2520637037949113e-27,1.1680541933059055e-43,1.61525156559323e-09,4.7824732684789613e-11,1.9345430852149146e-13,1.2739572949024366e-20,4.7255593834588865e-20,1.9045955172653313e-13,8.3459569459506436e-17,8.3480748129002277e-16,8.0795599276556401e-17,6.7353064960672985e-31,8.686556278723622e-29,8.1840175172989472e-27,2.1895929778472993e-48,3.9431516495177961e-46,1.9770657413734762e-45,4.3214326531393501e-47
4.03659949944577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727479628474,0.11866996404846462,0.022821567664250753,3.5920526226936489e-50,1.0431187574010975e-31,9.0043028166217476e-19,1.3876709572145739e-35,1.6250904877153356e-28,6.4303749815533555e-63,3.5626191677305233e-11,1.2066676043219902e-55,3.5626189597036847e-11,4.0886981664413438e-38,6.6296751849100463e-38,3.7538008125245121e-51,4.3520402596893175e-52,9.102617028168113e-27,2.8465163513499781e-43,1.9456438914217482e-09,5.7607064332545244e-11,2.3355479331945359e-13,1.8459191334124388e-20,6.8495305941568361e-20,2.291735145080099e-13,1.0120672763598035e-16,1.2051625482932558e-15,1.4076208651606722e-16,1.6542810152408882e-30,1.5053467569941325e-28,1.4273341899466512e-26,6.2416267823558302e-48,1.297871728366593e-45,6.6091301959395963e-45,1.4232614428776589e-46
4.722059792661019e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727445603064,0.11866996371198342,0.022821567659359585,1.1077877513144159e-49,1.913321772790686e-31,1.2353938260523334e-18,3.3558650310396658e-35,2.5877504244198683e-28,1.9644645185855664e-62,4.1675922348947702e-11,2.9319130660437127e-55,4.1675919503911781e-11,7.5209281557308191e-38,1.2213593342276246e-37,1.0238226990262384e-50,1.1869703790165954e-51,1.446830747645263e-26,6.0005629485436742e-43,2.2760362035076746e-09,6.7389395962428745e-11,2.7384359943315033e-13,2.5236396851818571e-20,9.3675058790742438e-20,2.6780489643803086e-13,1.1891622650993214e-16,1.6350883231096729e-15,2.2379074151507703e-16,3.5232523093756372e-30,2.3924436428952994e-28,2.2791445589163713e-26,1.49596194521999e-47,3.6033103821847942e-45,1.8025359214965119e-44,3.9559553378323658e-46
5.4075200858762674e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727411577637,0.11866996337550223,0.022821567654468418,2.9597858002970298e-49,3.2341778583838609e-31,1.623254691079011e-18,7.2022456174419082e-35,3.8688143538104142e-28,5.1579549451231168e-62,4.7725653021122113e-11,6.3481278308015255e-55,4.7725649291649307e-11,1.2738424669753888e-37,2.0726957274799673e-37,2.4376813642913276e-50,2.826083940460945e-51,2.1602903554297675e-26,1.1434784584088096e-42,2.6064285018511181e-09,7.7171727574441443e-11,3.1432367755756533e-13,3.3069975926022313e-20,1.2279437273807837e-19,3.0635387303082972e-13,1.3658797575974621e-16,2.1211078480917627e-15,3.3318310621445975e-16,6.772785719406496e-30,3.5718259164726463e-28,3.4150807952791065e-26,3.1852904019484878e-47,8.7980796613990458e-45,4.2916278464780894e-44,9.6715845526723392e-46
6.778440672306765e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727343526728,0.11866996270253989,0.022821567644686087,1.5846855362105016e-48,7.736891516509648e-31,2.5575331022419063e-18,2.5715690764777897e-34,7.5505973339297125e-28,2.6138899009731357e-61,5.9825114367038558e-11,2.3317169709900954e-54,5.9825108509718124e-11,3.0553863189050015e-37,4.9941295642463378e-37,1.040743016151984e-49,1.2065210235039158e-50,4.2087922040149858e-26,3.3377480552239845e-42,3.2672130573106194e-09,9.6736390744858787e-11,3.9586727975182536e-13,5.190193204586456e-20,1.9285005502449629e-19,3.8320523615895041e-13,1.7181840332079359e-16,3.249920376553494e-15,6.4194063428701905e-16,2.005919862232744e-29,6.9573863524666944e-28,6.687188409690261e-26,1.1215410566751445e-46,4.0200424668212078e-44,1.8321361709071632e-43,4.4328778836870756e-45
8.012269200094213e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727282280847,0.11866996209687383,0.022821567635881987,5.4535127708626836e-48,1.4804767741318329e-30,3.5789237736045077e-18,6.6040576426381779e-34,1.2401637661100313e-27,8.6697743593938122e-61,7.0714629580105871e-11,6.094777103323373e-54,7.0714621398546818e-11,5.8559461705981553e-37,9.6044585248503197e-37,3.0491096239058988e-49,3.5346815846342995e-50,6.9052164932440571e-26,7.4055637051539479e-42,3.8619191102250905e-09,1.1434458753712821e-10,4.6993611212681572e-13,7.2451704807421991e-20,2.693690165198123e-19,4.5209134233456555e-13,2.0339734096546065e-16,4.4271349760013269e-15,1.0388374091570852e-15,4.4737728480492687e-29,1.1412628980237524e-27,1.1006913900063338e-25,2.8580156253222226e-46,1.2199987993649102e-43,5.3673670072032292e-43,1.3484265640108038e-44
9.24609772788166e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727221034905,0.11866996149120781,0.022821567627077887,1.5446082946902352e-47,2.5890874536769457e-30,4.7711164899424391e-18,1.4789003280968034e-33,1.8997704564217819e-27,2.396999875139531e-60,8.1604144794774864e-11,1.3843148146858778e-53,8.16041339013963e-11,1.0253490495739664e-36,1.6854073212944488e-36,7.6213220628201109e-49,8.8347664680105609e-50,1.0568595013407019e-25,1.4701024258881764e-41,4.456625118614168e-09,1.3195278427151513e-10,5.4466310201937749e-13,9.6405404783428417e-20,3.5864510023213583e-19,5.2071316332151648e-13,2.3485513846960045e-16,5.7395320229708881e-15,1.5650047623821664e-15,8.8827764933400677e-29,1.7464066915766249e-27,1.6888076874946207e-25,6.376485181548047e-46,3.1129408482326523e-43,1.3415142320036392e-42,3.4481596702366629e-44
1.0479926255669107e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727159788903,0.11866996088554184,0.022821567618273787,3.8884194631923714e-47,4.2335428506377158e-30,6.1338887835859247e-18,3.0109974947909854e-33,2.761246090809337e-27,5.9248850741384958e-60,9.249366001099919e-11,2.8580313686371147e-53,9.2493646018275942e-11,1.6782861498272883e-36,2.7615605580059265e-36,1.7163918335218807e-48,1.9896125209297567e-49,1.5349420618363907e-25,2.6925865116689119e-41,5.0513310824778336e-09,1.4956098094802665e-10,6.200597577235692e-13,1.2375588657806722e-19,4.6067563360149061e-19,5.8907172983570667e-13,2.6619225008864625e-16,7.1725107571335667e-15,2.2340123331851428e-15,1.6204472755033338e-28,2.5359411552227748e-27,2.4575928209030902e-25,1.2977266253696334e-45,7.1279742800867954e-43,3.0210488694341269e-42,7.9141191679638089e-44
1.1713754783456554e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727098542839,0.11866996027987591,0.022821567609469687,8.986752920782308e-47,6.5678672584009246e-30,7.6670224616653042e-18,5.6992698416247138e-33,3.8515534814240202e-27,1.3487747411217048e-59,1.0338317522873335e-10,5.4872401268869785e-53,1.0338315774919502e-10,2.6059649847541648e-36,4.28865493378715e-36,3.5745596253554154e-48,4.1434416376560058e-49,2.1395611055577846e-25,4.633995721469728e-41,5.6460370018160667e-09,1.6716917756666966e-10,6.9613572897958063e-13,1.5449612772090731e-19,5.75457985747706e-19,6.5716805282407398e-13,2.9740915366696538e-16,8.7133882198814757e-15,3.057531703509876e-15,2.767625796241807e-28,3.5341912961288359e-27,3.4311742867020058e-25,2.4628322752157232e-45,1.5051385791983981e-42,6.2912796397728372e-42,1.6752345866564305e-43
1.2947583311244001e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727037296703,0.11866995967421004,0.022821567600665588,1.9328840986855756e-46,9.7640497357375825e-30,9.3703011361933436e-18,1.0157215156946122e-32,5.197526954288956e-27,2.8653523405368049e-59,1.1427269044793234e-10,9.9193252156716852e-53,1.1427266909416312e-10,3.8772246378534513e-36,6.3776671682660245e-36,6.9743229336071303e-48,8.084009597168876e-49,2.8854075796506006e-25,7.5796857999397721e-41,6.2407428766288607e-09,1.8477737412745114e-10,7.7289940503345928e-13,1.8861915232183497e-19,7.0298953338983826e-19,7.2500313467823019e-13,3.2850629101945201e-16,1.035076767947671e-14,4.0459568193538146e-15,4.4799765986383905e-28,4.7652973193334724e-27,4.6335340355283444e-25,4.4125418546569345e-45,2.9667260535139331e-42,1.2274183412597064e-41,3.3100785328241205e-43
1.4181411839031448e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726976050506,0.1186699590685442,0.022821567591861488,3.9119705667122138e-46,1.4012191496564163e-29,1.1243508796862666e-17,1.7207421494620192e-32,6.8260454851358126e-27,5.7434050647866091e-59,1.2516220566855116e-10,1.7045637572951459e-52,1.2516218005319004e-10,5.5682651309340205e-36,9.1508422461614375e-36,1.2877562721853728e-47,1.4926017759586024e-48,3.7871679163467661e-25,1.188193450360401e-40,6.8354487069162246e-09,2.0238557063037796e-10,8.5035817982604925e-13,2.2611798584342741e-19,8.4326764579093364e-19,7.9257797586435041e-13,3.5948413048041562e-16,1.207425343136771e-14,5.2086824983363764e-15,6.9357297053321931e-28,6.253373868310211e-27,6.0886648042212648e-25,7.5322004928031397e-45,5.516580274100639e-42,2.2661945064424279e-41,6.1699817878212757e-43
1.5415240366818895e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726914804242,0.11866995846287841,0.022821567583057388,7.4844570763171383e-46,1.9520314687150116e-29,1.328642972322282e-17,2.7904057665593023e-32,8.7640488244163074e-27,1.0911228713043363e-58,1.3605172089054497e-10,2.8034309949617413e-52,1.3605169062628565e-10,7.76258240468138e-36,1.2741473039109225e-35,2.2640734345627847e-47,2.6241354681249429e-48,4.8595333187239356e-25,1.7963485567659861e-40,7.4301544926781651e-09,2.1999376707545706e-10,9.2851852723913705e-13,2.6698565163608644e-19,9.9628968667619307e-19,8.59893575513815e-13,3.9034312774911717e-16,1.3874373859414714e-14,6.5541808170345016e-15,1.0342137591468252e-27,8.022525583075376e-27,7.8205850156162945e-25,1.232795889810643e-44,9.7389048208389162e-42,3.9840671139839699e-41,1.0918284265664023e-42
1.788289742239379e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726792311515,0.11866995725154696,0.022821567565449192,2.409300505160774e-45,3.5242495096725232e-29,1.788055308523651e-17,6.5983787746076157e-32,1.36762312019719e-26,3.4873580316134956e-58,1.5783075133847878e-10,6.8218512579598004e-52,1.5783071061472281e-10,1.4033428658714269e-35,2.2965287781344255e-35,6.2261807811374725e-47,7.2158421580128592e-48,7.5746702588085803e-25,3.758117136624173e-40,8.6195659306257908e-09,2.5521015979209976e-10,1.0869653695425896e-12,3.587996593083258e-19,1.3405550238489681e-18,9.9375102579180013e-13,4.5170642124562069e-16,1.7671160982621929e-14,9.8228759094815014e-15,2.0995045994768036e-27,1.250009154356914e-26,1.2210680208234124e-24,2.9819876675895274e-44,2.6828875330556022e-41,1.0954674967573442e-40,3.0223798011582605e-42
2.0350554477968684e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726669818516,0.11866995604021569,0.022821567547840996,6.6204598947133741e-45,5.8966930125358474e-29,2.31509617587037e-17,1.3913421374562861e-31,2.0149638542609671e-26,9.5679177369268067e-58,1.7960978179137833e-10,1.4797488840859154e-51,1.7960972905955494e-10,2.3510043406763168e-35,3.8341100169955314e-35,1.4984990148577285e-46,1.7365692766670331e-47,1.1147768118398193e-24,7.1545434917043302e-40,9.8089771904717559e-09,2.9042655227743418e-10,1.2482747349511807e-12,4.6400564513322332e-19,1.7357644748556253e-18,1.1265834036211055e-12,5.1259979419269259e-16,2.1682568995255589e-14,1.3902680795565937e-14,3.873103734196717e-27,1.8389500944272528e-26,1.7995402300554536e-24,6.4475840079514707e-44,6.4439685482624076e-41,2.6361893010442415e-40,7.2937016961782108e-42
2.2818211533543578e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726547325256,0.11866995482888459,0.0228215675302328,1.608634093607866e-44,9.3027285116182861e-29,2.9095960298308584e-17,2.6844314495143717e-31,2.8399735087438963e-26,2.3273576867990108e-57,2.0138881224889102e-10,2.9361240486164886e-51,2.0138874596086322e-10,3.7135078496166763e-35,6.0338394030458717e-35,3.2493101105399285e-46,3.7652849379025381e-47,1.5695236005808424e-24,1.2658226536711634e-39,1.0998388272216075e-08,3.2564294453151547e-10,1.4124702590903404e-12,5.8254833926407113e-19,2.1818969900274102e-18,1.2583985622429954e-12,5.7302685128252566e-16,2.5861399824764363e-14,1.8832937075431096e-14,6.63740149661053e-27,2.5881067931632935e-26,2.5365759644019649e-24,1.2768785674559703e-43,1.392885890236537e-40,5.7155044068509522e-40,1.5839168344373204e-41
2.5285868589118473e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726424831719,0.11866995361755368,0.022821567512624603,3.5518823388886245e-44,1.4005200035140869e-28,3.5713866832856436e-17,4.8274926230573799e-31,3.8641917464624599e-26,5.1503424293397383e-57,2.2316784271066741e-10,5.4291873750573427e-51,2.2316776131872927e-10,5.5973240635009684e-35,9.0599736085061452e-35,6.4884234979173426e-46,7.5182570027382341e-47,2.1332963992769913e-24,2.1126411828759786e-39,1.2187799175858765e-08,3.6085933655439812e-10,1.5795667862728265e-12,7.1437272127308678e-19,2.6789315342686343e-18,1.3892042919973657e-12,6.3299116406038033e-16,3.0169435443951101e-14,2.4644069235384961e-14,1.0729692073003803e-26,3.5163953313325769e-26,3.4512220894256355e-24,2.3580277231046839e-43,2.7720562721767292e-40,1.1411591492655063e-39,3.1669307339320422e-41
2.7753525644693367e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726302337909,0.11866995240622293,0.022821567495016407,7.2654487117649921e-44,2.0296157753426379e-28,4.300301236276062e-17,8.2005044629465604e-31,5.109158108244353e-26,1.0563579246290788e-56,2.4494687317636066e-10,9.4813044419941213e-51,2.4494677513323499e-10,8.1210885729010511e-35,1.3093637802471152e-34,1.2122405344388932e-45,1.4045528375118107e-46,2.817636381936715e-24,3.3623600057920599e-39,1.3377209901399851e-08,3.9607572834613632e-10,1.7495722301396741e-12,8.5942400078755075e-19,3.2268470804344051e-18,1.5190083235703125e-12,6.9249627538725191e-16,3.4575567481285274e-14,3.1359451785709718e-14,1.6543209040744787e-26,4.6426234638668612e-26,4.562478041446388e-24,4.1141019842468056e-43,5.1616860434316206e-40,2.1317654778764384e-39,5.9244607613611863e-41
3.0221182700268264e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726179843828,0.11866995119489236,0.022821567477408211,1.3957830157635708e-43,2.8496666247179518e-28,5.0961740467535537e-17,1.3289013159502585e-30,6.5964143041966455e-26,2.0352354083088626e-56,2.6672590364562707e-10,1.5791967913184268e-50,2.6672578740446278e-10,1.1415590860904378e-34,1.8332445143646557e-34,2.1437720016769314e-45,2.4836995983704617e-46,3.6340384080158991e-24,5.1443610634987219e-39,1.4566620448839344e-08,4.3129211990678424e-10,1.9224888950512122e-12,1.0176476104437161e-18,3.8256226077317106e-18,1.6478183293735484e-12,7.5154570262120645e-16,3.9054471686531299e-14,3.899673341250968e-14,2.4527657006429202e-26,5.9854933252380048e-26,5.8892983008490166e-24,6.8475752755239316e-43,9.0977621032995856e-40,3.7694032000088436e-39,1.0490815170840596e-40
