Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),H2X(49)
1.0680521497139003e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32984755329922483,0.11290934069242473,0.021844067168778923,1.3560898472515298e-07,9.2079147310341661e-07,4.6120887083609186e-06,4.5143878134062074e-06,5.5491519887194146e-16,6.784710277715923e-23,9.9888887805250121e-09,9.1063154494659793e-31,1.7801064561171681e-08,2.6874680081386343e-23,8.8405022298450781e-16,9.3517493719313875e-17,2.5978247518539471e-19,3.7464463862148706e-09,5.5927749715353984e-23,0.0057535815370478227,0.0019470540687583676,4.9259068530588165e-11,1.6870166298161608e-05,3.423189544011706e-15,1.0561157508749448e-10,2.0002907730125474e-07,5.3120003606254223e-08,2.1835949003632377e-06,4.928065369968528e-11,3.5952131649768193e-11,6.7144582785412295e-08
1.072905447995308e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983898262054862,0.11290931223447552,0.021839767694618047,1.3776546679535953e-07,9.3868295222599135e-07,4.678848191136734e-06,4.5568017593251889e-06,5.6255045392965327e-16,6.936854477080403e-23,1.0037072477244219e-08,9.3419284669923788e-31,1.791350681374965e-08,2.7328884413343738e-23,9.0237700276184111e-16,9.5045866107943177e-17,2.6357411342907694e-19,3.7972643952319464e-09,5.7106228886447055e-23,0.0057535503143051362,0.0019555727910693195,4.946296441232772e-11,1.6936843905963504e-05,3.4374034117602488e-15,1.0600605185302868e-10,1.9997951660145802e-07,5.356442548391735e-08,2.1987055350400338e-06,5.0212103742741782e-11,3.6359926232013667e-11,6.8138649523539414e-08
1.0777587462767158e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983041867372082,0.1129092872540856,0.021835469289984397,1.3994632517219435e-07,9.5680215136126502e-07,4.7460727572829297e-06,4.5993952382950227e-06,5.7025941545471277e-16,7.09161114373799e-23,1.0085327123346566e-08,9.5826698299497895e-31,1.8025908469993667e-08,2.7789045421883064e-23,9.2098889045352561e-16,9.6590170069134674e-17,2.6740128285594715e-19,3.8484481413875672e-09,5.8304588087379274e-23,0.0057535153691854772,0.0019640888771284407,4.9666799768916384e-11,1.7003099825061638e-05,3.4516128100566532e-15,1.0639798609014854e-10,1.9993043002315808e-07,5.4009293269585674e-08,2.2138565327961864e-06,5.1154913349505391e-11,3.6770532280640943e-11,6.9139890716823913e-08
1.0826120445581235e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982186133171126,0.11290926562640193,0.021831171954400028,1.4215172707832821e-07,9.7515013092925268e-07,4.8137600241777865e-06,4.6421680696901458e-06,5.780425469660346e-16,7.2490102813488267e-23,1.013365308794259e-08,9.8286320928108269e-31,1.8138265073688798e-08,2.8255222319156095e-23,9.3988879072033492e-16,9.8150452002103988e-17,2.7126413358074512e-19,3.8999970565793318e-09,5.9523087625537067e-23,0.0057534768266260788,0.0019726023267525815,4.9870574539245613e-11,1.7068936448912006e-05,3.4658177311382529e-15,1.0678739347228066e-10,1.9988181045736324e-07,5.4454596363519651e-08,2.2290478295095885e-06,5.2109129447168019e-11,3.7183956564020872e-11,7.0148270557674515e-08
1.0874653428395312e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32981331047158824,0.11290924723072458,0.021826875687390532,1.4438184013260989e-07,9.9372794214141071e-07,4.8819075918770288e-06,4.6851200722720799e-06,5.8590031411853418e-16,7.4090820287251646e-23,1.0182050735562087e-08,1.0079909182016532e-30,1.8250572227750694e-08,2.8727474750058643e-23,9.5907962204916685e-16,9.9726757459925126e-17,2.7516281556599822e-19,3.9519105623054391e-09,6.0761990392502954e-23,0.0057534348074111995,0.0019811131397603223,5.0074288663780661e-11,1.7134356224012933e-05,3.480018167535496e-15,1.0717428996938562e-10,1.9983365094084562e-07,5.4900324477487129e-08,2.2442793610536153e-06,5.3074798541849127e-11,3.760020582696181e-11,7.1163752915862317e-08
1.092318641120939e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980476597438241,0.11290923195036871,0.021822580488484861,1.4663683234863806e-07,1.0125366271527984e-06,4.950513044237075e-06,4.7282510641951975e-06,5.938331847091634e-16,7.5718566585910795e-23,1.0230520426190907e-08,1.033659641252502e-30,1.8362825594392044e-08,2.9205862794273828e-23,9.7856431677565518e-16,1.0131913115537342e-16,2.7909747862152554e-19,4.0041880700537468e-09,6.2021561882917618e-23,0.005753389428310102,0.0019896213159720359,5.0277942084546862e-11,1.7199361647331157e-05,3.4942141120689945e-15,1.075586918335259e-10,1.9978594465238792e-07,5.5346467629876607e-08,2.2595510632988184e-06,5.4051966731083985e-11,3.8019286790714035e-11,7.2186301356790343e-08
1.0971719394023467e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297962277249562,0.11290921967253109,0.021818286357215277,1.4891687213333518e-07,1.0315772192151519e-06,5.0195739500161283e-06,4.7715608630124838e-06,6.0184162868287971e-16,7.7373645763476105e-23,1.027906251530828e-08,1.0598790504517494e-30,1.8475020895258813e-08,2.9690446968331728e-23,9.9834582110726184e-16,1.0292761696692575e-16,2.8306827240394611e-19,4.0568289816841604e-09,6.3302070213430891e-23,0.0057533408022104699,0.0019981268552099482,5.0481534745101209e-11,1.7263955263771772e-05,3.5084055578419808e-15,1.0794061558311205e-10,1.9973868490914688e-07,5.5793016139906351e-08,2.274862872114446e-06,5.5040679702833746e-11,3.8441206153004616e-11,7.3215879159440436e-08
1.1020252376837544e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978769561187687,0.1129092102881612,0.021813993293117215,1.5122212828552408e-07,1.0508507428311549e-06,5.0890878639529492e-06,4.8150492856813114e-06,6.099261181385437e-16,7.9056363188436707e-23,1.0327677353924633e-08,1.0866589600262747e-30,1.858715391153699e-08,3.0181288227685941e-23,1.0184270951470028e-15,1.0455225794490937e-16,2.8707534641619342e-19,4.1098326898043187e-09,6.4603786141742744e-23,0.0057532890382473775,0.0020066297572981858,5.068506659047602e-11,1.7328139663688716e-05,3.5225924982328682e-15,1.0832007798715403e-10,1.9969186516312687e-07,5.6239960624024895e-08,2.2902147233698123e-06,5.6040982749465714e-11,3.8865970588121536e-11,7.425244933399275e-08
1.1068785359651622e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977916952729475,0.11290920369183649,0.021809701295729202,1.5355276999450634e-07,1.0703582139100438e-06,5.1590523278230609e-06,4.8587161485692031e-06,6.1808712733475038e-16,8.076702553153061e-23,1.0376365288619888e-08,1.1140093281141471e-30,1.8699220484030497e-08,3.0678447968807086e-23,1.0388111129178845e-15,1.0619309631779195e-16,2.9111885000703341e-19,4.1631985781385117e-09,6.5926983085735149e-23,0.0057532342419279788,0.0020151300220628168,5.0888537567168582e-11,1.7391917480439519e-05,3.5367749268936342e-15,1.0869709605201866e-10,1.996454789977573e-07,5.6687291991030368e-08,2.3056065529355136e-06,5.7052920784589844e-11,3.9293586746909031e-11,7.5295974639112908e-08
1.1117318342465699e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977064936682465,0.11290919978164191,0.021805410364592756,1.5590896683864352e-07,1.0901006399234114e-06,5.2294648714722579e-06,4.9025612674595726e-06,6.2632513269559565e-16,8.2505940753578896e-23,1.0425126661582193e-08,1.1419402584831493e-30,1.8811216513211057e-08,3.1181988031293446e-23,1.0595008623876798e-15,1.0785017349860507e-16,2.9519893237058822e-19,4.2169260218897502e-09,6.7271937142695022e-23,0.0057531765152520507,0.0020236276493318861,5.1091947623121263e-11,1.7455291387987251e-05,3.5509528377424684e-15,1.0907168700660954e-10,1.9959952012457562e-07,5.7135001435545386e-08,2.321038296684502e-06,5.8076538336518198e-11,3.9724061256781191e-11,7.6346417598902578e-08
1.1165851325279777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976213502943186,0.11290919845905327,0.02180112049925231,1.5829088878393952e-07,1.110079020061598e-06,5.3003230138272999e-06,4.9465844575574595e-06,6.3464061281638034e-16,8.4273418093386972e-23,1.047396181064707e-08,1.1704620022655199e-30,1.8923137959240637e-08,3.1691970699998728e-23,1.0804993454942194e-15,1.0952353009149306e-16,2.9931574254586407e-19,4.2710143880949754e-09,6.8638927108629578e-23,0.005753115956828544,0.0020321226389354414,5.1295296707654712e-11,1.7518264098544446e-05,3.5651262249542251e-15,1.094438682869064e-10,1.9955398238000934e-07,5.7583080434489242e-08,2.3365098904930427e-06,5.9111879561747397e-11,4.0157400721817673e-11,7.740374051951034e-08
1.1214384308093854e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975362641732148,0.11290919962882451,0.021796831699255087,1.6069870618262527e-07,1.1302943453911576e-06,5.3716242638836451e-06,4.9907855334952352e-06,6.4303404846925168e-16,8.6069768055715623e-23,1.0522871069336955e-08,1.1995849597090407e-30,1.9034980841967318e-08,3.2208458707177267e-23,1.101809578171414e-15,1.1121320589838049e-16,3.0346942941628477e-19,4.3254630359733505e-09,7.0028234497674491e-23,0.0057530526619882331,0.0020406149907055567,5.1498584771459775e-11,1.7580838360262347e-05,3.5792950829605008e-15,1.0981365752399738e-10,1.9950885972225121e-07,5.8031520742448908e-08,2.3520212702415382e-06,6.015898826930651e-11,4.0593611722755422e-11,7.8467905505399398e-08
1.1262917290907931e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974512343583223,0.11290920319887909,0.021792543964151062,1.6313258977174506e-07,1.1507475990118562e-06,5.4433661216701831e-06,5.0351643093382775e-06,6.5150592260878604e-16,8.7895302399324728e-23,1.0571854766901084e-08,1.2293196819445895e-30,1.9146741240895055e-08,3.2731515234646684e-23,1.1234345903754682e-15,1.1291923992575015e-16,3.0766014170922926e-19,4.3802713172676209e-09,7.1440143561595619e-23,0.005752986722892664,0.002049104704476347,5.1701811766590704e-11,1.7643016954970556e-05,3.5934594064433464e-15,1.1018107253039306e-10,1.9946414622822855e-07,5.8480314384300932e-08,2.36757237181525e-06,6.1217907906786158e-11,4.1032700816974536e-11,7.9538874475269129e-08
1.1311450273722009e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32973662599333275,0.11290920908020428,0.02178825729349284,1.655927106717448e-07,1.1714397562135894e-06,5.5155460791909364e-06,5.0797205985906295e-06,6.6005672037751384e-16,8.9750334125092081e-23,1.0620913228355732e-08,1.2596768727702859e-30,1.925841529512839e-08,3.3261203915968005e-23,1.14537742611146e-15,1.1464167039152505e-16,3.1188802799557376e-19,4.4354385765784915e-09,7.2874941309385346e-23,0.0057529182286394408,0.0020575917800839793,5.1904977646385472e-11,1.7704802695959402e-05,3.6076191903224676e-15,1.1054613128464203e-10,1.9941983609066403e-07,5.8929453651758607e-08,2.3831631311049098e-06,6.2288681570821088e-11,4.1474674538608042e-11,8.0616609177629424e-08
1.1359983256536086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972813400112222,0.11290921718674966,0.021783971686835591,1.6807924038506147e-07,1.1923717846342864e-06,5.5881616213436418e-06,5.1244542142005977e-06,6.6868692911138831e-16,9.1635177464209675e-23,1.0670046774524715e-08,1.2906673904523579e-30,1.9369999203292451e-08,3.3797588838643418e-23,1.1676411434607199e-15,1.1638053473204639e-16,3.1615323668923973e-19,4.4909641516920422e-09,7.4332917526953968e-23,0.0057528472653640495,0.0020660762173666746,5.210808236545686e-11,1.7766198425807753e-05,3.6217744297571354e-15,1.1090885192067906e-10,1.9937592361521785e-07,5.9378931099321058e-08,2.3987934840072424e-06,6.3371352043725777e-11,4.1919539398537533e-11,8.1701071206024662e-08
1.1408516239350163e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971964737333442,0.11290922743532843,0.021779687143736969,1.7059235079471421e-07,1.2135446444167278e-06,5.6612102268152943e-06,5.1693649685663364e-06,6.7739703834519915e-16,9.3550147866460052e-23,1.0719255722080237e-08,1.3223022495428554e-30,1.948148922342927e-08,3.4340734546331768e-23,1.1902288146082606e-15,1.1813586960914147e-16,3.20455916046745e-19,4.5468473739001499e-09,7.5814364796917109e-23,0.0057527739163382666,0.0020745580161647095,5.2311125879705045e-11,1.7827207014263988e-05,3.6359251201424817e-15,1.112692527155644e-10,1.9933240321771593e-07,5.9828739535894511e-08,2.4144633664253903e-06,6.4465961770375147e-11,4.2367301884344096e-11,8.2792222013907251e-08
1.1457049222164241e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971116602684397,0.11290923974552251,0.021775403663757055,1.7313221416289698e-07,1.2349592883645214e-06,5.7346893689546551e-06,5.2144526735413806e-06,6.861875398179356e-16,9.5495561988574465e-23,1.0768540383583932e-08,1.3545926227143405e-30,1.959288167287094e-08,3.4890706041081702e-23,1.2131435258703638e-15,1.1990771091727418e-16,3.2479621416676048e-19,4.6030875683138926e-09,7.7319578518479721e-23,0.0057526982620653361,0.0020830371763204147,5.2514108146223051e-11,1.7887831356170412e-05,3.6500712570919096e-15,1.1162735207389611e-10,1.9928926942146152e-07,6.0278872021332305e-08,2.4301727142692599e-06,6.5572552860948141e-11,4.2817968460431732e-11,8.3890022929158991e-08
1.1505582204978318e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970268988117668,0.11290925403959035,0.021771121246458244,1.7569900312957248e-07,1.2566166620991563e-06,5.8085965166217461e-06,5.2597171404401248e-06,6.9505892747809688e-16,9.7471737682675204e-23,1.0817901067528161e-08,1.3875498426116836e-30,1.9704172928090325e-08,3.5447568785582631e-23,1.2363883777231006e-15,1.2169609379077126e-16,3.2917427898967102e-19,4.6596840541700171e-09,7.8848856927417834e-23,0.0057526203803719388,0.0020915136976781567,5.2717029123281141e-11,1.7948074369431564e-05,3.6642128364405215e-15,1.1198316851843376e-10,1.9924651685461861e-07,6.0729321863393296e-08,2.4459214634557899e-06,6.6691167146684959e-11,4.3271545568038397e-11,8.4994435168260266e-08
1.1554115187792395e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969421885842287,0.11290927024237815,0.021766839891405224,1.7829289071106705e-07,1.278517704215465e-06,5.8829291350144245e-06,5.3051581800432706e-06,7.0401169748895404e-16,9.9478993984803985e-23,1.0867338078377511e-08,1.4211854037210977e-30,1.9815359424530175e-08,3.6011388705433443e-23,1.259966484830779e-15,1.2350105261111864e-16,3.3359025829714106e-19,4.7166361451303687e-09,8.0402501116158256e-23,0.0057525403464971517,0.0020999875800843367,5.2919888770367835e-11,1.8007938993038735e-05,3.6783498542464386e-15,1.1233672067968653e-10,1.9920414024767333e-07,6.1180082608201607e-08,2.4617095499091483e-06,6.782184614678343e-11,4.3728039625143486e-11,8.6105419850106936e-08
1.1602648170606473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968575288315272,0.11290928828123367,0.021762559598164873,1.8091405029866726e-07,1.3006633464352815e-06,5.9576846864721839e-06,5.3507756026032254e-06,7.1304634823376418e-16,1.0151765110353807e-22,1.091685171661048e-08,1.4555109642565387e-30,1.992643765641112e-08,3.6582232191429083e-23,1.28388097607426e-15,1.2532262101431977e-16,3.3804429971168389e-19,4.7739431495743961e-09,8.1980815053957601e-23,0.0057524582331784169,0.0021084588233873645,5.3122687048078587e-11,1.8067428185138362e-05,3.6924823067666027e-15,1.1268802727978121e-10,1.991621344309723e-07,6.1631148036566411e-08,2.4775369095608679e-06,6.8964631055135702e-11,4.4187457026601609e-11,8.7222938009475096e-08
1.165118115342055e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967729188233558,0.11290930808592334,0.021758280366306185,1.8356265565721711e-07,1.3230545137625043e-06,6.0328606312572103e-06,5.3965692178494323e-06,7.2216338032093836e-16,1.035880304086957e-22,1.09664422787613e-08,1.4905383480636147e-30,2.0037404176519415e-08,3.7160166101864896e-23,1.3081349945804089e-15,1.2716083189831183e-16,3.4253655069623684e-19,4.8316043708846961e-09,8.358410560718092e-23,0.0057523741107346734,0.0021169274274376398,5.3325423918084885e-11,1.8126544921141293e-05,3.7066101904604081e-15,1.1303710712418737e-10,1.9912049433232434e-07,6.2082512162511785e-08,2.4934034783499096e-06,7.0119562824450779e-11,4.4649804144183939e-11,8.8346950610134012e-08
1.1699714136234628e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966883578526146,0.1129093295885517,0.021754002195400277,1.8623888092371671e-07,1.3456921246362243e-06,6.1084544283128443e-06,5.4425388349936662e-06,7.3136329658916563e-16,1.0569045442013295e-22,1.1016110057461924e-08,1.5262795465411195e-30,2.0148255595975073e-08,3.7745257764858836e-23,1.3327316977514007e-15,1.2901571743043197e-16,3.4706715855373925e-19,4.8896191077256465e-09,8.521268255968113e-23,0.0057522880471467209,0.002125393392087531,5.3528099343213957e-11,1.8185292191891223e-05,3.7207335019998714e-15,1.1338397909375652e-10,1.9907921497467151e-07,6.2534169222430257e-08,2.5093091922226843e-06,7.1286682124531541e-11,4.5115087326434023e-11,8.9477418557609342e-08
1.1748247119048705e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966038452346458,0.11290935272348379,0.021749725085020231,1.8894290060592161e-07,1.3685770910807988e-06,6.184463535999721e-06,5.4886842627352631e-06,7.4064660211249332e-16,1.078252467966326e-22,1.1065855341484095e-08,1.5627467205803488e-30,2.0258988583980995e-08,3.8337574980691384e-23,1.3576742572934826e-15,1.3088730905492847e-16,3.5163627042671564e-19,4.9479866543151429e-09,8.6866858633279541e-23,0.0057522001081349158,0.0021338567171913514,5.3730713287322184e-11,1.8243673001878007e-05,3.7348522382368524e-15,1.1372866212766662e-10,1.9903829147383384e-07,6.2986113670777136e-08,2.525253987133009e-06,7.2466029299435645e-11,4.5583312898803595e-11,9.0614302711596565e-08
1.1796780101862782e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965193803065063,0.11290937742727009,0.021745449034741089,1.9167488958094331e-07,1.3917103188578855e-06,6.260885412809587e-06,5.5350053092663021e-06,7.5001380420536783e-16,1.099927323248871e-22,1.1115678415781538e-08,1.5999522025223138e-30,2.0369599867553876e-08,3.8937186024163326e-23,1.3829658592471417e-15,1.3277563750051094e-16,3.5624403329686266e-19,5.006706300689496e-09,8.8546949508348782e-23,0.0057521103572342825,0.0021423174026053201,5.3933265715234511e-11,1.8301690367486729e-05,3.7489663962039813e-15,1.1407117521586196e-10,1.9899771903630826e-07,6.3438340180888642e-08,2.5412377990420297e-06,7.3657644491682416e-11,4.6054487163743469e-11,9.1757563898027239e-08
1.184531308467686e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964349624262551,0.11290940363857373,0.021741174044139795,1.9443502309385052e-07,1.4150927076164902e-06,6.3377175180570296e-06,5.5815017822767322e-06,7.594654124276319e-16,1.1219323690857679e-22,1.1165579561532176e-08,1.6379084981330019e-30,2.0480086231237526e-08,3.9544159646971211e-23,1.4086097040171723e-15,1.3468073278793338e-16,3.6089059398464077e-19,5.0657773329615243e-09,9.0253273844498509e-23,0.0057520188558671343,0.002150775448187538,5.4135756592875506e-11,1.8359347315308913e-05,3.7630759731392076e-15,1.1441153739437632e-10,1.9895749295712874e-07,6.3890843632753159e-08,2.5572605639180904e-06,7.4861567597692684e-11,4.652861640050139e-11,9.2907162920789616e-08
1.1893846067490937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963505909722712,0.11290943129810047,0.021736900112795134,1.9722347675627143e-07,1.4387251510382901e-06,6.4149573125494768e-06,5.6281734889594191e-06,7.6900193858948832e-16,1.1442708755754335e-22,1.1215559056180452e-08,1.6766282885968178e-30,2.0590444516799197e-08,4.0158565080100527e-23,1.4346090064015787e-15,1.3660262423760573e-16,3.6557609914886969e-19,5.1251990335718598e-09,9.1986153301364695e-23,0.0057519256634132746,0.0021592308537979562,5.4338185887132856e-11,1.8416646880500684e-05,3.7771809664428852e-15,1.1474976772698755e-10,1.9891760861779848e-07,6.4343619107400685e-08,2.5733222177365646e-06,7.6077838174209513e-11,4.7005706865244224e-11,9.4063060573106005e-08
1.1942379050305014e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962662653425878,0.11290946034853067,0.021732627240287673,2.0004042654499611e-07,1.4626085369856662e-06,6.4926022592354668e-06,5.6750202360151619e-06,7.7862389675642258e-16,1.1669461237706169e-22,1.1265617173479622e-08,1.7161244325283463e-30,2.0700671622909683e-08,4.0780472036236461e-23,1.4609669956222516e-15,1.3854134047722706e-16,3.703006952863277e-19,5.1849706815335662e-09,9.3745912559503678e-23,0.0057518308372778758,0.002167683619298331,5.4540553565746305e-11,1.8473592105169352e-05,3.7912813736704011e-15,1.150858852976604e-10,1.9887806148426811e-07,6.4796661890898344e-08,2.5894226964796539e-06,7.7306495616214584e-11,4.7485764791222173e-11,9.5225217648569012e-08
1.1990912033119092e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296181984954254,0.11290949073445385,0.021728355426199698,2.0288604880058089e-07,1.4867437476481975e-06,6.5706498238314639e-06,5.7220418296576411e-06,7.8833180325409196e-16,1.1899614055720898e-22,1.1315754183534094e-08,1.7564099680025648e-30,2.0810764504807759e-08,4.1409950712192237e-23,1.4876869153557438e-15,1.404969094494368e-16,3.7506452873135545e-19,5.2450915526700879e-09,9.5532879341391111e-23,0.0057517344329570935,0.0021761337445521888,5.4742859597504047e-11,1.8530186036824543e-05,3.8053771925787579e-15,1.154199092102691e-10,1.9883884710496602e-07,6.5249967460815442e-08,2.605561936136153e-06,7.8547579123251276e-11,4.7968796388506138e-11,9.6393594951840336e-08
1.203944501593317e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960977492427163,0.11290952240230505,0.021724084670115187,2.057605202259522e-07,1.5111316596821514e-06,6.6490974754276541e-06,5.7692380756182874e-06,7.981261766731802e-16,1.2133200236233276e-22,1.136597035284175e-08,1.7974981146036696e-30,2.092072017394961e-08,4.2047071791355037e-23,1.5147720237620279e-15,1.4246935841947741e-16,3.7986774565546344e-19,5.3055609198465803e-09,9.7347384432526925e-23,0.0057516365041015063,0.0021845812294247952,5.4945103952108646e-11,1.8586431726880531e-05,3.8194684210733494e-15,1.157518585686994e-10,1.9879996110890125e-07,6.5703531478251091e-08,2.6217398727011794e-06,7.9801127523564107e-11,4.8454807844072029e-11,9.7568153309013636e-08
1.2087977998747247e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960135576612187,0.1129095553003036,0.021719814971619778,2.0866401788501142e-07,1.5357731443535678e-06,6.7279426870727863e-06,5.816608779151115e-06,8.0800753787421918e-16,1.2370252912061891e-22,1.1416265944336212e-08,1.8394022754926363e-30,2.1030535697643952e-08,4.2691906446149241e-23,1.542225593515423e-15,1.4445871398286525e-16,3.8471049206694356e-19,5.3663780531947242e-09,9.9189761702647305e-23,0.005751537102577451,0.0021930260737831014,5.5147286599985998e-11,1.8642332229176978e-05,3.833555057182547e-15,1.1608175246810737e-10,1.9876139920380527e-07,6.6157349796067104e-08,2.6379564421758836e-06,8.1067179519499401e-11,4.8943805322065169e-11,9.8748853577646218e-08
1.2136510981561324e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959294096802239,0.11290958937839388,0.021715546330300647,2.1159671920124094e-07,1.5606690676810165e-06,6.8071829363382124e-06,5.8641537450374854e-06,8.17976409992379e-16,1.2610805321375941e-22,1.1466641217429107e-08,1.8821360394936592e-30,2.1140208198673285e-08,4.3344526340517012e-23,1.5700509118361232e-15,1.4646500207306335e-16,3.8959291381048454e-19,5.4275422203310675e-09,1.0106034812704379e-22,0.0057514362785263092,0.0022014682774957038,5.5349407512560788e-11,1.8697890598565477e-05,3.8476370991362463e-15,1.1640961000047436e-10,1.98723157174315e-07,6.6611418444404737e-08,2.6542115805671322e-06,8.2345773691695008e-11,4.9435794963482136e-11,9.9935656656461968e-08
1.2180190666093994e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958537133515292,0.11290962101762711,0.021711705456659222,2.1426126644189913e-07,1.5832936553679639e-06,6.8788348371314258e-06,5.9070930469221192e-06,8.2702365094083112e-16,1.2830322317321873e-22,1.1512047302578229e-08,1.921317120193642e-30,2.1238788831595693e-08,4.3938600253585738e-23,1.5954142719814674e-15,1.4828515957122047e-16,3.9402113619707967e-19,5.4828860774690116e-09,1.0276827576546815e-22,0.0057513443607169201,0.0022090640029776643,5.5531263527288556e-11,1.8747603131954108e-05,3.8603070075376602e-15,1.1670295644454402e-10,1.9868900941801213e-07,6.7020291112259564e-08,2.6688741286569144e-06,8.3507263528916791e-11,4.9881148997372355e-11,1.0100896505351282e-07
1.2223870350626664e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3295778051560902,0.11290965353936305,0.021707865438698678,2.1694974249342383e-07,1.6061256599098768e-06,6.9508028479611057e-06,5.9501731998363638e-06,8.36142585897593e-16,1.3052725481752603e-22,1.1557518321362941e-08,1.961191510590042e-30,2.1337249310074262e-08,4.4539091599221088e-23,1.6210838398544907e-15,1.5011907088074358e-16,3.9848171969354024e-19,5.5385098998604324e-09,1.0449957837562396e-22,0.0057512513641641561,0.0022166575893379148,5.5713069494201094e-11,1.8797043237464244e-05,3.8729731922251042e-15,1.1699468275265467e-10,1.9865511443916619e-07,6.7429360816309894e-08,2.6835678190953588e-06,8.4678971232102569e-11,5.0328936083580838e-11,1.02087156667977e-07
1.2267550035159334e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957024239559035,0.1129096869104715,0.021704026276121214,2.1966227743906749e-07,1.6291657022683188e-06,7.0230851414888718e-06,5.9933940605023728e-06,8.4533360097299003e-16,1.3278039260126225e-22,1.1603054455744552e-08,2.0017695111111576e-30,2.1435587650281257e-08,4.514605365162865e-23,1.6470620421778669e-15,1.5196675356214579e-16,4.0297477027922673e-19,5.5944131492002583e-09,1.0625450815035624e-22,0.0057511573220607693,0.0022242490364839124,5.58948253941571e-11,1.8846213138846296e-05,3.8856356521987697e-15,1.1728480278360469e-10,1.9862146931770842e-07,6.7838625012630286e-08,2.6982926052419425e-06,8.586092445617039e-11,5.0779160651082854e-11,1.0317020311709902e-07
1.2306861751238737e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956343880568684,0.11290971764410297,0.021700571760908633,2.2212423694575479e-07,1.6500801234442509e-06,7.0884064105000247e-06,6.0324130215697302e-06,8.536674633745304e-16,1.3483330493436468e-22,1.1644092799136331e-08,2.0388999139652558e-30,2.1523986117124709e-08,4.569789624912796e-23,1.6707083201612856e-15,1.5364145667740822e-16,4.070463626723239e-19,5.6449645378147037e-09,1.0785435629579672e-22,0.005751071816853295,0.0022310795098114196,5.6058362881455257e-11,1.8890236861403708e-05,3.8970286807825117e-15,1.1754454887502373e-10,1.9859139996030881e-07,6.8207127060854798e-08,2.7115714610582281e-06,8.6933464974670302e-11,5.1186450456703941e-11,1.0414907238624459e-07
1.234617346731814e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955663793277229,0.1129097490169278,0.021697117938100065,2.2460588487001088e-07,1.6711640040670861e-06,7.1539794458417495e-06,6.0715457347505884e-06,8.6206030823505082e-16,1.3691017093002662e-22,1.1685184161321542e-08,2.0766163762744401e-30,2.1612282677184467e-08,4.6255062838543598e-23,1.6946083481285435e-15,1.5532734071103456e-16,4.1114441626955324e-19,5.6957414313405272e-09,1.0947373521779418e-22,0.0057509855136445133,0.002237908250235092,5.6221859786110864e-11,1.893404513473343e-05,3.9084186909756663e-15,1.1780301514237175e-10,1.9856152859541528e-07,6.8575782964196564e-08,2.7248754326244964e-06,8.8014346582714882e-11,5.1595721404912296e-11,1.0513183050289133e-07
