Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24)
3.4551525329552593e-06,0.09977366400000001,0.80000000000000004,0.0,0.18683386674249047,0.092341933476518478,0.040283489590786183,0.0048504077410877677,0.0098995354625441428,6.8998928249420963e-06,3.1331403498924155e-05,7.0926745534391284e-14,3.677065359778425e-11,2.934439152310891e-08,1.1289791348701618e-20,4.781507465740649e-10,1.9232619383743794e-15,1.1356257105866699e-11,1.9564455117429859e-16,2.391019150491005e-19,3.8778436835760168e-08,4.6964578334361053e-16,0.002703065261405227,0.099726775834523398,1.257596409025823e-09,1.0146380759997565e-06,5.3523372192706558e-06,3.0434984636712849e-14,5.7331941555672147e-11,4.9847992708743557e-08,7.3172014162324766e-05,3.1806146190578308e-07,9.547710476923513e-09
3.463777679461064e-06,0.09977366400000001,0.80000000000000004,0.0,0.18676604511341546,0.092327479519832167,0.040217095749466462,0.0048663164517059902,0.0099312743173511683,6.8916667123927598e-06,3.1326203359470422e-05,7.1337438115153721e-14,3.6893091494504502e-11,2.9377740044426488e-08,1.1400795545903713e-20,4.7794492226153517e-10,1.9331065241045851e-15,1.1401701299135794e-11,1.964918837455484e-16,2.3973447360712299e-19,3.8803692020270202e-08,4.7364457562584261e-16,0.002701654355800089,0.099796049871426887,1.2582683460263653e-09,1.0149488132148892e-06,5.3483212014420219e-06,3.0451075600350747e-14,5.7325760519207802e-11,4.9821926678918464e-08,7.3133352643873446e-05,3.1894622375873568e-07,9.5529246191927661e-09
3.4724028259668686e-06,0.09977366400000001,0.80000000000000004,0.0,0.18669854409929579,0.092313018066492697,0.040150859306171363,0.0048822277527380536,0.0099630185865577821,6.8834951865325368e-06,3.1321007886633323e-05,7.1749058921008754e-14,3.7015466354914733e-11,2.9410955696853695e-08,1.1512493265214023e-20,4.7774043512171593e-10,1.9429618207860265e-15,1.1447183568810377e-11,1.9734085225510749e-16,2.4036683706454201e-19,3.8828861347378146e-08,4.7766379568801565e-16,0.0027002482067564598,0.099864998368742228,1.2589358199202482e-09,1.0152582757758851e-06,5.3443294220285603e-06,3.0467059060127869e-14,5.7319586714295367e-11,4.9795949040890421e-08,7.3094836203643263e-05,3.1983094903446564e-07,9.5581207076010262e-09
3.480165457822093e-06,0.09977366400000001,0.80000000000000004,0.0,0.18663806612241574,0.092299996395554376,0.040091380536097766,0.0048965501099500069,0.0099915930003557831,6.8761871528331733e-06,3.1316335936508039e-05,7.2120309067876887e-14,3.7125549395363441e-11,2.9440736614452318e-08,1.1613615326194121e-20,4.7755753323487757e-10,1.9518406523797122e-15,1.1488149998075238e-11,1.9810631682529092e-16,2.4093579744491029e-19,3.8851440724974152e-08,4.8129857776472063e-16,0.002698986721865452,0.099926774888222616,1.2595327477473127e-09,1.0155357093576678e-06,5.3407574225181899e-06,3.0481352676907087e-14,5.7314036292373492e-11,4.9772644410190413e-08,7.3060294890471358e-05,3.2062717089521561e-07,9.5627818555609236e-09
3.4879280896773174e-06,0.09977366400000001,0.80000000000000004,0.0,0.18657784563436863,0.092286968739027225,0.040032028243907447,0.0049108745124619253,0.010020171692538739,6.8689227188392852e-06,3.1311667739415368e-05,7.2492306961836295e-14,3.7235580564280997e-11,2.9470410712684317e-08,1.1715301278287594e-20,4.7737570195207059e-10,1.9607279863681445e-15,1.1529146955616451e-11,1.9887309566792752e-16,2.4150459994216618e-19,3.8873951283896032e-08,4.8494994019323398e-16,0.002697729057088209,0.099988289963868507,1.2601260925424991e-09,1.015812123650117e-06,5.3372048300611349e-06,3.0495559993233764e-14,5.7308491398819105e-11,4.9749410764126569e-08,7.3025870053254052e-05,3.2142336385181392e-07,9.5674285736612755e-09
3.495690721532542e-06,0.09977366400000001,0.80000000000000004,0.0,0.18651788159790561,0.092273935137597088,0.039972801953240579,0.0049252009354442796,0.010048754612785475,6.8617015969340683e-06,3.130700328278104e-05,7.2865050655769182e-14,3.7345559481578207e-11,2.9499978369145835e-08,1.1817552123940256e-20,4.7719493542230025e-10,1.9696237408980988e-15,1.1570174293803025e-11,1.9964118363767093e-16,2.4207324462653143e-19,3.8896393364027473e-08,4.8861789876819431e-16,0.0026964751970676108,0.10004954464887214,1.2607158693715574e-09,1.0160875248167623e-06,5.3336715388760931e-06,3.0509681374245119e-14,5.7302951879169828e-11,4.9726247814510456e-08,7.2991561205145174e-05,3.2221952824984742e-07,9.5720609526327075e-09
3.5034533533877663e-06,0.09977366400000001,0.80000000000000004,0.0,0.18645817298163175,0.09226089563170782,0.039913701190395105,0.0049395293542225218,0.010077341711087883,6.8545235019846324e-06,3.1302342554144351e-05,7.3238538203982981e-14,3.7455485770074354e-11,2.9529439959252587e-08,1.1920368858959001e-20,4.7701522784046926e-10,1.9785278343205685e-15,1.1611231865589084e-11,2.0041057558196543e-16,2.4264173156818858e-19,3.8918767302775316e-08,4.923024691316497e-16,0.0026952251265306153,0.10011053999048426,1.2613020932174594e-09,1.0163619189738423e-06,5.330157443999837e-06,3.0523717183072199e-14,5.7297417582022581e-11,4.970315527516951e-08,7.2957367862178178e-05,3.2301566443754226e-07,9.576679082548144e-09
3.5112159852429907e-06,0.09977366400000001,0.80000000000000004,0.0,0.18639871875996336,0.092247850261562944,0.039854725484307719,0.0049538597442759054,0.010105932937748552,6.8473881513171331e-06,3.1297685541156755e-05,7.3612767662222466e-14,3.7565359055475555e-11,2.9558795856257776e-08,1.2023752472512055e-20,4.7683657344692479e-10,1.9874401851907925e-15,1.165231952451088e-11,2.0118126634126067e-16,2.4321006083728111e-19,3.8941073435092586e-08,4.9600366677343929e-16,0.0026939788302876638,0.10017127703005692,1.2618847789805752e-09,1.0166353121882689e-06,5.3266624412755159e-06,3.0537667780834756e-14,5.7291888357953855e-11,4.9680132861478328e-08,7.2923289543244489e-05,3.2381177276529507e-07,9.5812830528243039e-09
3.518978617098215e-06,0.09977366400000001,0.80000000000000004,0.0,0.18633951791308725,0.092234799067127546,0.039795874366535117,0.0049681920812363412,0.0101345282433785,6.8402952646921938e-06,3.1293032231580618e-05,7.3987737087681756e-14,3.7675178966353118e-11,2.9588046431269996e-08,1.2127703947129384e-20,4.7665896652700646e-10,1.9963607122682625e-15,1.1693437124683808e-11,2.0195325074922478e-16,2.437782325039141e-19,3.8963312093501098e-08,4.9972150703157478e-16,0.0026927362932321034,0.1002317568030856,1.2624639414791191e-09,1.0169077104791174e-06,5.3231864273496901e-06,3.0551533526649278e-14,5.7286364059484928e-11,4.965718029047824e-08,7.2889325770071603e-05,3.2460785358564174e-07,9.5858729522270918e-09
3.5267412489534395e-06,0.09977366400000001,0.80000000000000004,0.0,0.18628056942691854,0.092221742088129929,0.039737147371235119,0.0049825263408872569,0.010163127578894796,6.8332445642805334e-06,3.1288382613287972e-05,7.4363444539015905e-14,3.7784945134122253e-11,2.9617192053270893e-08,1.2232224258703202e-20,4.7648240141059982e-10,2.0052893345167359e-15,1.1734584520799479e-11,2.0272652363295533e-16,2.4434624663815411e-19,3.898548360811405e-08,5.0345600509262029e-16,0.0026914975003396097,0.10029198033925132,1.2630395954498508e-09,1.0171791198178742e-06,5.319729299663368e-06,3.0565314777648876e-14,5.7280844541080311e-11,4.9634297280691801e-08,7.2855476067201441e-05,3.254039072532147e-07,9.5904488688773685e-09
3.534503880808664e-06,0.09977366400000001,0.80000000000000004,0.0,0.1862218722930597,0.092208679364063337,0.039678544035148332,0.0049968624991624418,0.010191730895518319,6.8262357746388038e-06,3.1283736674259163e-05,7.4739888076352762e-14,3.7894657193020765e-11,2.9646233089132755e-08,1.2337314376488625e-20,4.7630687247169425e-10,2.0142259711042447e-15,1.1775761568122758e-11,2.0350107981318919e-16,2.449141033100299e-19,3.9007588306658149e-08,5.0720717599207594e-16,0.0026902624366676071,0.10035194866246246,1.2636117555485748e-09,1.0174495461287093e-06,5.3162909564442121e-06,3.0579011888993856e-14,5.7275329659112724e-11,4.9611483552241737e-08,7.2821739961968584e-05,3.2619993412469714e-07,9.595010890256371e-09
3.5422665126638884e-06,0.09977366400000001,0.80000000000000004,0.0,0.18616342550876011,0.09219561093418778,0.039620063897579549,0.0050112005321449405,0.010220338144771465,6.819268622685724e-06,3.1279094402581696e-05,7.511706576130442e-14,3.8004314780087986e-11,2.9675169903635894e-08,1.2442975263104448e-20,4.7613237412794569e-10,2.0231705414030936e-15,1.1816968122488862e-11,2.042769141045099e-16,2.454818025895323e-19,3.9029626514495673e-08,5.109750346147568e-16,0.0026890310873547022,0.10041166279089596,1.2641804363507252e-09,1.0177189952890834e-06,5.3128712966988145e-06,3.0592625213886463e-14,5.7269819271824408e-11,4.9588738826771328e-08,7.2788116984479065e-05,3.2699593455878591e-07,9.5995591032111946e-09
3.5577917763743368e-06,0.09977366400000001,0.80000000000000004,0.0,0.18604727900582804,0.09216945711289326,0.039503471387927862,0.0050398821273035972,0.010277564248750365,6.8054581511902095e-06,3.126982081415898e-05,7.5873615827989323e-14,3.8223465100769916e-11,2.9732732317329948e-08,1.2656013160127294e-20,4.7578644711231545e-10,2.0410831616453464e-15,1.1899469178524796e-11,2.0583239624919817e-16,2.4661672925119222e-19,3.9073504747807468e-08,5.1856087381792273e-16,0.002686579472763156,0.10053033250772542,1.2653074179685719e-09,1.0182549854371003e-06,5.3060876275069984e-06,3.0619601907416402e-14,5.7258811423590639e-11,4.9543455279040875e-08,7.2721208546885216e-05,3.2858785755938735e-07,9.608614448098625e-09
3.573317040084785e-06,0.09977366400000001,0.80000000000000004,0.0,0.18593212200752557,0.09214328093372437,0.039387366207315554,0.0050685709379702758,0.01033480550895602,6.7918110114957516e-06,3.1260561754815857e-05,7.6633079262079692e-14,3.8442393247728758e-11,2.9789882171405249e-08,1.2871345518036466e-20,4.7544457656206821e-10,2.0590265543070856e-15,1.198208654688613e-11,2.0739292846834559e-16,2.4775102718231344e-19,3.9117120864478091e-08,5.2621363878144583e-16,0.0026841425392761411,0.10064799752207483,1.2664206553207182e-09,1.0187871363629951e-06,5.2993774994414959e-06,3.0646247645215779e-14,5.7247819899178708e-11,4.9498444441149463e-08,7.2654747049899222e-05,3.3017967916330648e-07,9.6176155858385475e-09
3.5888423037952336e-06,0.09977366400000001,0.80000000000000004,0.0,0.18581794669105492,0.09211708270253384,0.039271744760655973,0.0050972667780694782,0.0103920615481952,6.778325101614045e-06,3.1251317132985335e-05,7.7395440611044277e-14,3.8661096416037596e-11,2.9846622310526376e-08,1.3088979798992363e-20,4.7510671934718657e-10,2.0770000817194679e-15,1.2064819094493308e-11,2.0895846907772033e-16,2.4888469694148516e-19,3.9160477384470787e-08,5.3393344319810655e-16,0.0026817201708681003,0.1007646657771628,1.2675202621740378e-09,1.0193154934474006e-06,5.2927401318511751e-06,3.0672565183799538e-14,5.723684363006505e-11,4.9453704140746626e-08,7.2588728832011592e-05,3.317714023084874e-07,9.6265631889249736e-09
3.604367567505682e-06,0.09977366400000001,0.80000000000000004,0.0,0.18570474532017581,0.09209086272160133,0.039156603492179476,0.0051259694638088014,0.010449331993887671,6.7649983551489403e-06,3.1242086858700601e-05,7.816068444715391e-14,3.8879571843642661e-11,2.9902955547497012e-08,1.3308923359102939e-20,4.7477283299622095e-10,2.0950031094803645e-15,1.2147665697118005e-11,2.1052897631378939e-16,2.5001773908671303e-19,3.9203576791943667e-08,5.4172039838633313e-16,0.0026793122527593687,0.10088034512835112,1.2686063510622319e-09,1.0198401013638975e-06,5.2861747558525991e-06,3.0698557249642871e-14,5.7225881575685084e-11,4.9409232229126327e-08,7.252315027407683e-05,3.3336302996131272e-07,9.6354579202127707e-09
3.6198928312161304e-06,0.09977366400000001,0.80000000000000004,0.0,0.18559251024398443,0.092064621289685233,0.039041938884882547,0.0051546788136451914,0.010506616477998177,6.7518287405946078e-06,3.1232870843559294e-05,7.8928795367815113e-14,3.9097816810736138e-11,2.9958884663776409e-08,1.3531183448484831e-20,4.7444287568354489e-10,2.1130350064532098e-15,1.2230625239293821e-11,2.1210440833984425e-16,2.5115015417542488e-19,3.9246421535895072e-08,5.4957461330239345e-16,0.0026769186713990886,0.10099504334438336,1.2696790333028233e-09,1.0203610040921375e-06,5.2796806141078745e-06,3.0724226539596318e-14,5.7214932722758514e-11,4.9365026580914499e-08,7.24580077986784e-05,3.3495456511541677e-07,9.6443004330801025e-09
3.635418094926579e-06,0.09977366400000001,0.80000000000000004,0.0,0.18548123389571444,0.092038358702073025,0.038927747459985847,0.0051833946482517622,0.010563914636969533,6.738814260648631e-06,3.1223669000688569e-05,7.9699757995895585e-14,3.9315828639139604e-11,3.0014412409986028e-08,1.3755767211333123e-20,4.7411680621690081e-10,2.1310951447655765e-15,1.2313696614228022e-11,2.136847232520025e-16,2.5228194276447703e-19,3.9289014030794869e-08,5.5749619455258253e-16,0.0026745393144484053,0.10110876810860232,1.270738419013873e-09,1.0208782449306629e-06,5.2732569606073071e-06,3.0749575721294308e-14,5.7203996084612001e-11,4.9321085093727444e-08,7.2393297869505262e-05,3.3654601079053327e-07,9.6530913715877752e-09
3.6509433586370272e-06,0.09977366400000001,0.80000000000000004,0.0,0.18537090879155604,0.09201207525063132,0.038814025776401452,0.0052121167904851506,0.010621226111656843,6.7259529515397444e-06,3.1214481244711226e-05,8.0473556980041422e-14,3.9533604691698481e-11,3.006954150640676e-08,1.398268168599972e-20,4.7379458402523003e-10,2.149182899807476e-15,1.2396878723714299e-11,2.1526987908508846e-16,2.5341310541015843e-19,3.9331356657202313e-08,5.6548524640540334e-16,0.0026721740707639284,0.1012215270201474,1.2717846171304296e-09,1.0213918665094478e-06,5.2669030604570531e-06,3.0774607433556933e-14,5.7193070700535635e-11,4.9277405687862736e-08,7.2329016990740078e-05,3.3813737003136523e-07,9.6618313706354092e-09
3.6664686223474756e-06,0.09977366400000001,0.80000000000000004,0.0,0.18526152752949679,0.091985771223854623,0.038700770430209017,0.0052408450653534605,0.010678550547262845,6.7132428823703277e-06,3.1205307491712794e-05,8.1250176994986297e-14,3.975114237168739e-11,3.0124274643466426e-08,1.4211933805080351e-20,4.7347616914678843e-10,2.1672976502294007e-15,1.2480170478046518e-11,2.1685983381839059e-16,2.545436426681958e-19,3.9373451762369999e-08,5.7354187080374149e-16,0.0026698228303814772,0.10133332759513144,1.272817735420688e-09,1.0219019108021703e-06,5.2606181896715717e-06,3.0799324286784835e-14,5.7182155635144287e-11,4.9233986305976396e-08,7.2265161706458594e-05,3.3972864590648941e-07,9.6705210561146379e-09
3.681993886057924e-06,0.09977366400000001,0.80000000000000004,0.0,0.18515308278818127,0.091959446906913656,0.038587978054141076,0.0052695792999847332,0.010735887593274368,6.7006821544734604e-06,3.1196147659209401e-05,8.202960274185295e-14,3.9968439122226148e-11,3.0178614482217734e-08,1.4443530395510197e-20,4.7316152221754135e-10,2.1854387779401009e-15,1.2563570795933565e-11,2.1845454538129747e-16,2.5567355509375842e-19,3.9415301660834505e-08,5.8166616737703181e-16,0.0026674854845000935,0.10144417726779767,1.2738378805019e-09,1.0224084191382213e-06,5.2544016349707724e-06,3.0823728863347846e-14,5.7171249977765927e-11,4.9190824912779827e-08,7.2201728600040173e-05,3.4131984150728877e-07,9.6791610450592413e-09
3.6975191497683725e-06,0.09977366400000001,0.80000000000000004,0.0,0.18504556732579075,0.091933102581702494,0.038475645317077041,0.0052983193235959765,0.010793236903399896,6.6882689007840309e-06,3.1187001666116658e-05,8.2811818948446826e-14,4.0185492425706203e-11,3.0232563654807085e-08,1.4677478178667877e-20,4.7285060445983047e-10,2.2036056681041092e-15,1.2647078604415131e-11,2.2005397165881488e-16,2.568028432414611e-19,3.9456908634993903e-08,5.8985823345341601e-16,0.0026651619254663256,0.10155408339165642,1.2748451578560005e-09,1.0229114322144469e-06,5.2482526935817046e-06,3.0847823717966717e-14,5.7160352841837273e-11,4.9147919494730294e-08,7.2138714293589845e-05,3.4291095994691415e-07,9.6877519457925061e-09
3.713044413478821e-06,0.09977366400000001,0.80000000000000004,0.0,0.18493897397894105,0.091906738526885162,0.038363768923545559,0.0053270649674626953,0.010850598135508127,6.6760012852234426e-06,3.1177869432719311e-05,8.3596810369542609e-14,4.0402299803227291e-11,3.0286124764934309e-08,1.4913783770487556e-20,4.725433776712965e-10,2.2217977091390312e-15,1.2730692838778537e-11,2.2165807049696863e-16,2.5793150766536798e-19,3.9498274935672936e-08,5.9811816407189142e-16,0.0026628520467587599,0.10166305324060347,1.2758396718449893e-09,1.0234109901066464e-06,5.2421706730447049e-06,3.0871611378088996e-14,5.7149463364322703e-11,4.9105268059736404e-08,7.2076115447370216e-05,3.4450200435927152e-07,9.6962943580716118e-09
3.7285696771892693e-06,0.09977366400000001,0.80000000000000004,0.0,0.18483329566159956,0.091880355017941437,0.038252345613235331,0.0053558160648889538,0.01090797095156763,6.6638775020976169e-06,3.1168750880641699e-05,8.4384561787163335e-14,4.0618858814043864e-11,3.0339300388303634e-08,1.5152453681579078e-20,4.7223980421405638e-10,2.240014292712603e-15,1.2814412442476489e-11,2.2326679970809342e-16,2.5905954891899621e-19,3.9539402782675897e-08,6.0644605199444788e-16,0.0026605557429728141,0.10177109401001928,1.2768215257260603e-09,1.0239071322808186e-06,5.2361548910238227e-06,3.089509434425845e-14,5.7138580705142292e-11,4.9062868636860394e-08,7.2013928759244211e-05,3.4609297789803793e-07,9.7047888732293289e-09
3.7440949408997177e-06,0.09977366400000001,0.80000000000000004,0.0,0.18472852536401962,0.091853952327211705,0.038141372160513977,0.0053845724511779325,0.010965355017587462,6.6518957755080523e-06,3.1159645932819023e-05,8.5175058010852937e-14,4.0835167055021275e-11,3.039209307306594e-08,1.5393494317355997e-20,4.7193984700412716e-10,2.258254813739522e-15,1.2898236367045818e-11,2.2488011707601088e-16,2.6018696755531776e-19,3.9580294365327622e-08,6.1484198771819526e-16,0.0026582729098057691,0.10187821281784983,1.2777908216664744e-09,1.0243998976041694e-06,5.2302046751214726e-06,3.0918275090478525e-14,5.7127704046619693e-11,4.9020719276032453e-08,7.1952150964127814e-05,3.4768388373570053e-07,9.7132360743129349e-09
3.759620204610166e-06,0.09977366400000001,0.80000000000000004,0.0,0.18462465615169318,0.091827530723941259,0.038030845373955069,0.0054133339636029823,0.011022750003558833,6.640054358775667e-06,3.115055451346936e-05,8.5968283877941614e-14,4.1051222160101561e-11,3.0444505340252589e-08,1.5636911978171407e-20,4.7164346950109138e-10,2.2765186703780604e-15,1.2982163572027188e-11,2.2649798036109719e-16,2.6131376412676267e-19,3.9620951843002886e-08,6.2330605948747597e-16,0.0026560034440420641,0.10198441670566975,1.2787476607582029e-09,1.0248893243558885e-06,5.224319362697163e-06,3.0941156064569968e-14,5.7116832592940258e-11,4.8978818047763327e-08,7.1890778833452718e-05,3.4927472506262357e-07,9.7216365362205607e-09
3.7751454683206145e-06,0.09977366400000001,0.80000000000000004,0.0,0.18452168116432097,0.091801090474323832,0.037920762095872917,0.0054421004413791564,0.011080155583397699,6.6283515338771274e-06,3.114147654806653e-05,8.6764224253804849e-14,4.1267021799778525e-11,3.0496539684200856e-08,1.5882712859461401e-20,4.7135063569799575e-10,2.294805264026464e-15,1.3066193024885699e-11,2.2812034730524354e-16,2.6243993918522091e-19,3.9661377345644299e-08,6.3183835330596748e-16,0.0026537472435388038,0.10208971263972723,1.2796921430323223e-09,1.0253754502376921e-06,5.2184983006902627e-06,3.0963739688522421e-14,5.710596556962715e-11,4.8937163042868184e-08,7.1829809174638759e-05,3.5086550508613887e-07,9.7299908258348362e-09
3.790670732031063e-06,0.09977366400000001,0.80000000000000004,0.0,0.18441959361479929,0.091774631841544232,0.037811119201865147,0.0054708717256352415,0.011137571434888359,6.6167856108932903e-06,3.1132411963313438e-05,8.7562864032115913e-14,4.1482563680581947e-11,3.0548198572971196e-08,1.6130903051895986e-20,4.7106131011147869e-10,2.3131139993191573e-15,1.3150323700932475e-11,2.2974717563671099e-16,2.6356549328204428e-19,3.9701572974269389e-08,6.4043895294876847e-16,0.0026515042072115269,0.10219410751197204,1.2806243674731767e-09,1.0258583123841489e-06,5.2127408454465701e-06,3.0986028358840423e-14,5.7095102223026665e-11,4.8895752372188597e-08,7.1769238830575864e-05,3.5245622702966023e-07,9.7382995021540582e-09
3.8061959957415113e-06,0.09977366400000001,0.80000000000000004,0.0,0.18431838678822399,0.091748155085820543,0.037701913600362721,0.0054996476593862234,0.011194997239627942,6.6053549274695442e-06,3.1123360687116384e-05,8.8364188135092271e-14,4.1697845544570756e-11,3.0599484448756643e-08,1.6381488541537428e-20,4.7077545777211717e-10,2.3314442841227388e-15,1.3234554583247129e-11,2.313784230748819e-16,2.6469042696804793e-19,3.9741540801466841e-08,6.4910793997447195e-16,0.0026492742350201848,0.10229760814106632,1.2815444320323155e-09,1.0263379473727825e-06,5.2070463625487635e-06,3.1008024446883809e-14,5.7084241819811723e-11,4.8854584166325669e-08,7.1709064679115336e-05,3.5404689413182107e-07,9.7465631164208446e-09
3.82172125945196e-06,0.09977366400000001,0.80000000000000004,0.0,0.18421805404091057,0.091721660464445534,0.037593142232187488,0.0055284280875062368,0.01125243268297188,6.5940578482877495e-06,3.1114322648559882e-05,8.9168181513735535e-14,4.1912865168834872e-11,3.065039972828422e-08,1.663447521000573e-20,4.7049304421499145e-10,2.3497955295317914e-15,1.331888466260114e-11,2.3301404733490894e-16,2.6581474079351203e-19,3.9781282871882281e-08,6.5784539373722309e-16,0.0026470572279553559,0.10240022127337893,1.2824524336422052e-09,1.026814391233969e-06,5.2014142266504633e-06,3.102973029920259e-14,5.7073383646492977e-11,4.8813656575370898e-08,7.1649283632569882e-05,3.5563750964563587e-07,9.7547822122483483e-09
3.837246523162409e-06,0.09977366400000001,0.80000000000000004,0.0,0.18411858879943077,0.091695148231827062,0.03748480207011691,0.0055572128567019504,0.011309877453980217,6.5828927645495386e-06,3.1105297777882187e-05,8.9974829148065975e-14,4.2127620365005792e-11,3.0700946803208893e-08,1.6889868834651354e-20,4.7021403547045955e-10,2.3681671498645093e-15,1.3403312937382137e-11,2.3465400613226561e-16,2.6693843530818244e-19,3.9820801202693849e-08,6.6665139139875899e-16,0.0026448530880246826,0.1025019535839632,1.2833484682297145e-09,1.0272876794606199e-06,5.1958438213139323e-06,3.1051148237866313e-14,5.7062527008947464e-11,4.8772967768648381e-08,7.1589892637223112e-05,3.5722807683768275e-07,9.7629573257441262e-09
3.852771786872858e-06,0.09977366400000001,0.80000000000000004,0.0,0.18401998455966434,0.091668618639528521,0.037376890118455963,0.005586001815486393,0.011367331245364834,6.5718580934706878e-06,3.1096286006451407e-05,9.0784116047351013e-14,4.2342108978775362e-11,3.0751128040499791e-08,1.7147675088734758e-20,4.6993839805513588e-10,2.3865585626581415e-15,1.3487838413519057e-11,2.3629825718719662e-16,2.6806151106127199e-19,3.9860097784077854e-08,6.7552600794043611e-16,0.0026426617182395149,0.10260281167751877,1.284232630729394e-09,1.0277578470176704e-06,5.1903345388512705e-06,3.1072280560788444e-14,5.7051671231954609e-11,4.873251593445421e-08,7.1530888672847239e-05,3.5881859898730677e-07,9.7710889856316317e-09
3.868297050583307e-06,0.09977366400000001,0.80000000000000004,0.0,0.18392223488586701,0.091642071936307856,0.037269403412616031,0.0056147948141532199,0.01142479375343757,6.5609522777863116e-06,3.1087287266742317e-05,9.1596027250327954e-14,4.2556328889422961e-11,3.0800945782819258e-08,1.7407899541612949e-20,4.6966609896306871e-10,2.4049691886642619e-15,1.357246010440816e-11,2.3794675822907357e-16,2.6918396860146064e-19,3.9899174579664617e-08,6.844693161752351e-16,0.0026404830226017836,0.10270280208933777,1.2851050150965346e-09,1.0282249283513666e-06,5.1848857801690108e-06,3.1093129542045212e-14,5.7040815658748697e-11,4.8692299279807391e-08,7.1472268752229546e-05,3.6040907938584731e-07,9.7791777133694438e-09
3.8838223142937555e-06,0.09977366400000001,0.80000000000000004,0.0,0.1838253334097531,0.091615508368156531,0.037162339018700537,0.0056435917047513899,0.011482264678059151,6.550173785266638e-06,3.1078301492313723e-05,9.2410547825421456e-14,4.2770278009350582e-11,3.0850402348894622e-08,1.7670547658932668e-20,4.6939710565711402e-10,2.4233984518438742e-15,1.3657177030839941e-11,2.3959946700065562e-16,2.7030580847689646e-19,3.9938033526985059e-08,6.9348138675975238e-16,0.0026383169060910645,0.10280193128623555,1.2859657143200208e-09,1.0286889573983594e-06,5.17949695461608e-06,3.1113697432189567e-14,5.7029959650577867e-11,4.8652316030197147e-08,7.1414029920707125e-05,3.6199952133588292e-07,9.7872240232682917e-09
3.899347578004204e-06,0.09977366400000001,0.80000000000000004,0.0,0.18372927382959339,0.091588928178337456,0.037055694033097518,0.0056723923410602678,0.011539743722588989,6.5395211082431016e-06,3.1069328617786334e-05,9.3227662870955655e-14,4.2983954283626026e-11,3.0899500033882865e-08,1.7935624802830199e-20,4.691313860604966e-10,2.4418457793623515e-15,1.3741988220926844e-11,2.4125634126225665e-16,2.7142703123519538e-19,3.997667653790786e-08,7.0256228820616925e-16,0.0026361632746518637,0.10290020566746617,1.2868148204349783e-09,1.0291499675946158e-06,5.1741674798349558e-06,3.1133986458560052e-14,5.7019102586279581e-11,4.8612564429342803e-08,7.1356169255709748e-05,3.6358992815049789e-07,9.7952284226058248e-09
3.914872841714653e-06,0.09977366400000001,0.80000000000000004,0.0,0.18363404990932725,0.09156233160742254,0.036949465582078581,0.0057011965785651424,0.011597230593835767,6.5289927631445443e-06,3.1060368578821337e-05,9.4047357515360826e-14,4.3197355689533463e-11,3.0948241109728527e-08,1.8203136232137715e-20,4.6886890854855451e-10,2.4603106015842191e-15,1.3826892710031859e-11,2.4291733879582202e-16,2.7254763742344188e-19,4.0015105499067744e-08,7.1171208689420531e-16,0.0026340220351810922,0.10299763156562335,1.2876524245352264e-09,1.0296079918841408e-06,5.1688967816160376e-06,3.1153998825584796e-14,5.7008243861860857e-11,4.8573042738947971e-08,7.1298683866310756e-05,3.6518030315256676e-07,9.8031914117393389e-09
3.930398105425102e-06,0.09977366400000001,0.80000000000000004,0.0,0.18353965547768955,0.09153571889332969,0.036843650821404381,0.0057300042744331233,0.011654725002008889,6.51858729004328e-06,3.1051421312099403e-05,9.4869616917375217e-14,4.3410480236131974e-11,3.0996627825514664e-08,1.8473087102595955e-20,4.6860964194066668e-10,2.4787923520677825e-15,1.3911889540697909e-11,2.4458241740891554e-16,2.7366762758818825e-19,4.0053322272284906e-08,7.2093084708304866e-16,0.0026318930955157483,0.1030942152475265,1.2884786167855256e-09,1.0300630627275271e-06,5.163684293755062e-06,3.1173736715080743e-14,5.6997382890096201e-11,4.8533749238469777e-08,7.12415708927857e-05,3.6677064967406016e-07,9.8111134842163375e-09
3.945923369135551e-06,0.09977366400000001,0.80000000000000004,0.0,0.18344608442735127,0.091509090271358881,0.03673824693593656,0.0057588152874894407,0.011712226660670655,6.5083032522107727e-06,3.104248675530029e-05,9.5694426266241861e-14,4.3623325963821208e-11,3.1044662407807363e-08,1.8745482467073181e-20,4.683535554923514e-10,2.4972904675596102e-15,1.3996977762578091e-11,2.4625153493861777e-16,2.7478700227545456e-19,4.0091328694976078e-08,7.302186309232696e-16,0.0026297763644207842,0.10318996291509279,1.2892934864336392e-09,1.0305152121103229e-06,5.1585294579135626e-06,3.1193202286548065e-14,5.6986519100127107e-11,4.8494682224879032e-08,7.1184827506178667e-05,3.6836097105536676e-07,9.8189951268830475e-09
