Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),CO2X(24),H2X(49),CHOX(53),CH4OX(60)
3.5718985642600962e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31120220182360248,0.11014055822229413,0.007433187362906689,2.6669586717821085e-05,0.0064490153359696998,1.1600936685085395e-06,0.0031992692191553729,1.6929193286555317e-08,3.9898651246006904e-17,7.1025406860885147e-06,1.9274651659814299e-16,1.1500030441425293e-08,1.4376375586237335e-13,7.8500599959588308e-07,4.7510056733837788e-14,7.9346983734838484e-15,7.188107751109145e-06,1.4417581017576925e-11,0.0052951808652273048,0.021065409588865158,3.5824289439955543e-08,1.3224867481277328e-06,2.7837941462775372e-07,2.7866292481054128e-06,2.4142195669857212e-12,1.1704290389674109e-09,1.7651647203396058e-07,1.5054833231731619e-07,2.4533036460384365e-09,1.7419332770075165e-10,1.6724582630072474e-08,1.987464767074974e-13,1.2678909760205111e-11
3.5861972115850052e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31120436140756857,0.11012439774922445,0.0074084096493020925,2.6941255791593346e-05,0.0064828109163780978,1.1600073819252208e-06,0.0032158952080898417,1.7045135048005107e-08,4.0250359996400968e-17,7.1042137723418185e-06,1.9536405607598642e-16,1.1499517368551839e-08,1.4478112138675983e-13,7.8959814145252011e-07,4.7755097762160459e-14,8.0119873174450049e-15,7.1894581693803641e-06,1.4602420284029984e-11,0.0052944364306615008,0.021063991893962023,3.5816991491559361e-08,1.322537763668808e-06,2.7981701541745807e-07,2.7869351484534743e-06,2.4137331307453149e-12,1.1703945240220886e-09,1.7649349918436866e-07,1.51316944011452e-07,2.4660701229325679e-09,1.7518916072539676e-10,1.6723425213309118e-08,1.9978170465807383e-13,1.2753167792229712e-11
3.6004958589099142e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112067580723219,0.11010823674620145,0.0073837569905376276,2.7214311495386272e-05,0.0065165996089149667,1.1599380353935545e-06,0.0032325163843933431,1.7161122334399082e-08,4.060394485336576e-17,7.1058107396017482e-06,1.9800063318577816e-16,1.1499028304468857e-08,1.4579826931097894e-13,7.9418933806046399e-07,4.8000145757175849e-14,8.0896623954034804e-15,7.1907592529493425e-06,1.4788562841246132e-11,0.0052936960293910717,0.021062333074631723,3.580929171852724e-08,1.322581286495918e-06,2.8125450663247457e-07,2.7872591090596089e-06,2.4132204575517498e-12,1.1703674214844487e-09,1.764706785009367e-07,1.5208542912784326e-07,2.4788349746623508e-09,1.7618489602496453e-10,1.6722525075339998e-08,2.0081812210410419e-13,1.2827421358995827e-11
3.6147945062348232e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31120938930900005,0.11009207542465975,0.0073592283816975995,2.7488751737401784e-05,0.0065503810589326965,1.1598854348715188e-06,0.0032491325726272647,1.7277152664427161e-08,4.0959410377847936e-17,7.1073324143157084e-06,2.0065622346508583e-16,1.149856301569832e-08,1.4681516814865425e-13,7.9877951095990504e-07,4.8245198680873404e-14,8.1677233298938678e-15,7.1920114943588941e-06,1.4976008390100916e-11,0.0052929596267731645,0.021060435674506821,3.5801194605865845e-08,1.3226173920844767e-06,2.8269187475832342e-07,2.7876009477565664e-06,2.4126818400261999e-12,1.1703476557250724e-09,1.7644800868834828e-07,1.5285378042587474e-07,2.4915980756628076e-09,1.7718051958891258e-10,1.6721879281195295e-08,2.0185572532383413e-13,1.2901669258447556e-11
3.6290931535597322e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31121225263358604,0.11007591399372509,0.007334822827511662,2.77645744037423e-05,0.0065841549157313545,1.1598493897877072e-06,0.0032657435993520226,1.7393223582432183e-08,4.1316761133924217e-17,7.1087796134579357e-06,2.0333080159860029e-16,1.1498121272456145e-08,1.4783178675551855e-13,8.0336858254887424e-07,4.8490254520086789e-14,8.2461698393868102e-15,7.1932153803499096e-06,1.5164756591348497e-11,0.0052922271885051993,0.021058302212032289,3.5792704592978934e-08,1.3226461550155609e-06,2.8412910641952804e-07,2.7879604849607273e-06,2.4121175677269804e-12,1.1703351521996654e-09,1.7642548846450007e-07,1.5362199073856732e-07,2.5043593016614125e-09,1.781760176796433e-10,1.6721484948437531e-08,2.0289451076410291e-13,1.2975910300837486e-11
3.6433918008846412e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31121534558666547,0.11005975266023861,0.0073105393422625963,2.8041777358726808e-05,0.0066179208325172047,1.1598297129655861e-06,0.0032823492931059288,1.750933265819945e-08,4.1676001688840504e-17,7.1101531446566805e-06,2.0602434142915113e-16,1.1497702848580924e-08,1.4884809432717785e-13,8.0795647607573313e-07,4.8735311286212634e-14,8.3250016383422276e-15,7.1943713919430384e-06,1.535480706605855e-11,0.005291498680621615,0.021055935180711863,3.578382607363525e-08,1.3226676489912435e-06,2.8556618837412394e-07,2.7883375436230982e-06,2.4115279272418157e-12,1.1703298375845147e-09,1.7640311656033841e-07,1.543900529717009e-07,2.5171185296478249e-09,1.7917137685811591e-10,1.6721339246016094e-08,2.0393447417214804e-13,1.3050143308523986e-11
3.6576904482095502e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31121866573318502,0.11004359162878033,0.0072863769496948642,2.8320358445206676e-05,0.0066516784663616362,1.1598262205498552e-06,0.0032989494843842877,1.7625477486747189e-08,4.2037136612992884e-17,7.1114538063191992e-06,2.0873681596866562e-16,1.1497307521464835e-08,1.4986406039686091e-13,8.1254311563171428e-07,4.8980367014936993e-14,8.4042184372620123e-15,7.1954800045186542e-06,1.5546159396050261e-11,0.0052907740694906483,0.021053337049352201,3.577456339732516e-08,1.3226819468483533e-06,2.8700310751193741e-07,2.7887319491763745e-06,2.4109132022094456e-12,1.1703316394542007e-09,1.7638089171969314e-07,1.5515796010731601e-07,2.5298756379183983e-09,1.8016658357944476e-10,1.67214393931519e-08,2.0497561183949069e-13,1.3124367116293202e-11
3.6719890955344593e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31122221066221428,0.1100274311016927,0.0072623346829239358,2.8600315484875902e-05,0.006685427478160557,1.1598387319346791e-06,0.0033155440056187348,1.7741655688118155e-08,4.240017047982039e-17,7.112682387754588e-06,2.1146819740907142e-16,1.1496935071985965e-08,1.5087965483314984e-13,8.1712842614351816e-07,4.922541976601432e-14,8.4838199427422579e-15,7.1965416878956397e-06,1.5738813124323458e-11,0.0052900533218111414,0.02105051026230478,3.5764920869432883e-08,1.322689120566179e-06,2.8843985085846058e-07,2.7891435295074557e-06,2.4102736732858335e-12,1.1703404863688473e-09,1.7635881269921882e-07,1.5592570519884334e-07,2.5426305060259877e-09,1.8116162455230072e-10,1.6721782658250538e-08,2.0601792046407527e-13,1.3198580570942804e-11
3.6862877428593683e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31122597798670942,0.11001127127910378,0.0072384115843464021,2.8881646278576845e-05,0.0067191675325942186,1.1598670696936912e-06,0.0033321326911567861,1.7857864907172187e-08,4.2765107865853969e-17,7.1138396692945398e-06,2.1421845713314079e-16,1.1496585284441751e-08,1.5189484783771663e-13,8.2171233336594117e-07,4.9470467622991308e-14,8.5638058575247278e-15,7.197556906408948e-06,1.5932767755486828e-11,0.0052893364046093672,0.021047457239705598,3.5754902750830519e-08,1.3226892412815604e-06,2.8987640556866741e-07,2.7895721149100494e-06,2.4096096182508331e-12,1.170356308130219e-09,1.7633687826823739e-07,1.5669328136914122e-07,2.5553830147319279e-09,1.8215648687272021e-10,1.6722366357844097e-08,2.0706139573968479e-13,1.3272782530952141e-11
3.7005863901842773e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31122996534327785,0.10999511235895013,0.007214606705550841,2.9164348606606287e-05,0.0067528982980875002,1.159911059511943e-06,0.0033487153772416112,1.7974102813379837e-08,4.3131953350724059e-17,7.1149264224120076e-06,2.169875657252761e-16,1.1496257946484518e-08,1.5290960994304758e-13,8.2629476387455462e-07,4.9715508692931477e-14,8.6441758805478362e-15,7.1985261189854998e-06,1.6128022756183218e-11,0.0052886232852358914,0.021044180377712714,3.5744513259486069e-08,1.3226823793012676e-06,2.9131275892392938e-07,2.790017538034657e-06,2.4089213120432353e-12,1.1703790353669754e-09,1.7631508720854989e-07,1.5746068181594582e-07,2.5681330460722694e-09,1.8315115745114448e-10,1.6723187855560306e-08,2.0810603390537782e-13,1.3346971866972662e-11
3.7148850375091863e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31123417039194728,0.10997895453699962,0.0071909191072294628,2.9448420229015831e-05,0.0067866194467705847,1.1599705301195468e-06,0.0033652919019920395,1.8090367100617068e-08,4.3500711517022587e-17,7.1159434098379139e-06,2.1977549298223468e-16,1.1495952849058242e-08,1.5392391201015108e-13,8.3087564505844614e-07,4.9960541106216e-14,8.7249297069971682e-15,7.1994497792190507e-06,1.6324577555511998e-11,0.0052879139313624472,0.021040682048741596,3.5733756570812184e-08,1.3226686041095231e-06,2.9274889833824461e-07,2.7904796338645288e-06,2.4082090266928943e-12,1.1704085995657571e-09,1.7629343831440347e-07,1.582278998065027e-07,2.5808804833095115e-09,1.8414562340537991e-10,1.6724244561117489e-08,2.0915183198334806e-13,1.3421147461409569e-11
3.7291836848340953e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31123859081593475,0.10996279800687381,0.007167347859090502,2.973385888590757e-05,0.0068203306544400918,1.1600453132269361e-06,0.00338186210538277,1.8206655486960986e-08,4.3871386950355853e-17,7.1168913856758552e-06,2.2258220792379285e-16,1.1495669786336341e-08,1.549377252262741e-13,8.3545490511298973e-07,5.0205563016274496e-14,8.8060670283553312e-15,7.2003283354438439e-06,1.6522431545448537e-11,0.0052872083109788545,0.021036964601698297,3.5722636816737244e-08,1.3226479843829987e-06,2.9418481135156625e-07,2.7909582396695752e-06,2.4074730314414632e-12,1.1704449335010715e-09,1.7627193039234671e-07,1.5899492867379838e-07,2.593625210857636e-09,1.8513987236742577e-10,1.672553392934614e-08,2.1019878561995212e-13,1.3495308207895855e-11
3.7434823321590043e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31124322432141904,0.10994664296007021,0.0071438920397713865,3.0020662297730615e-05,0.0068540316005206393,1.1601352434619237e-06,0.0033984258292248013,1.8322965714486664e-08,4.4243984239391768e-17,7.1177710955149093e-06,2.2540767880334723e-16,1.1495408555661492e-08,1.5595102110260836e-13,8.4003247303266123e-07,5.0450572599302066e-14,8.8875875324511701e-15,7.2011622308067338e-06,1.6721584081260706e-11,0.0052865063923899416,0.021033030362210516,3.5711158087564194e-08,1.3226205880016081e-06,2.9562048562447759e-07,2.7914531949591828e-06,2.4067135928023477e-12,1.1704879707237549e-09,1.7625056226100868e-07,1.5976176182448472e-07,2.6063671143740166e-09,1.8613389169969976e-10,1.6727053459235378e-08,2.1124689090108032e-13,1.3569453011985819e-11
3.7577809794839133e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112480686373148,0.10993048958598435,0.0071205507367526283,3.0308828165572e-05,0.006887721968026784,1.1602401583082917e-06,0.0034149829171460722,1.8439295549065062e-08,4.4618507975685729e-17,7.1185832765405678e-06,2.2825187311845366e-16,1.14951689574865e-08,1.5696377147198101e-13,8.4460827860392876e-07,5.0695568054084408e-14,8.9694909035087511e-15,7.2019519033383392e-06,1.6922034481922465e-11,0.0052858081442125147,0.021028881632856523,3.5699324432681269e-08,1.3225864820559767e-06,2.970559089473772e-07,2.7919643414614346e-06,2.4059309744479262e-12,1.1705376454737478e-09,1.7622933275109249e-07,1.6052839273337215e-07,2.6191060807203618e-09,1.8712766888394961e-10,1.6728800693002692e-08,2.1229614526052261e-13,1.3643580790784697e-11
3.7720796268088223e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125312151504875,0.10991433807193149,0.0070973230462724928,3.059835417144252e-05,0.0069214014435253993,1.1603598980458649e-06,0.0034315332145723279,1.8555642780162018e-08,4.4994962753726657e-17,7.1193286576438414e-06,2.3111475762130127e-16,1.1494950795316125e-08,1.579759484865586e-13,8.4918225239816451e-07,5.0940547601739335e-14,9.0517768221955422e-15,7.2026977860230705e-06,1.7123782030524445e-11,0.0052851135353723412,0.02102452069339196,3.5687139858931525e-08,1.322545732862584e-06,2.9849106923379839e-07,2.7924915230780598e-06,2.4051254373410687e-12,1.1705938933498209e-09,1.7620824070525708e-07,1.6129481493685574e-07,2.6318419978487622e-09,1.8812119208971175e-10,1.6730773215188426e-08,2.133465443329549e-13,1.371769047213504e-11
3.7863782741337313e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31125838072833772,0.10989818860316812,0.0070742080732423898,3.0889237978563879e-05,0.006955069717098486,1.1604943056922401e-06,0.0034480765687081604,1.867200522063835e-08,4.5373353171040133e-17,7.120007959528536e-06,2.3399629832912164e-16,1.1494753875650851e-08,1.5898752461554039e-13,8.5375432576459885e-07,5.1185509485418933e-14,9.1344449656699938e-15,7.2034003068676781e-06,1.7326825974681633e-11,0.0052844225351011591,0.021019949800974547,3.5674608332668254e-08,1.3224984059726798e-06,2.9992595451162585e-07,2.7930345858399608e-06,2.4042972398366134e-12,1.1706566507135361e-09,1.7618728497784788e-07,1.6206102204385154e-07,2.6445747549221167e-09,1.8911444913847493e-10,1.6732968651772998e-08,2.1439808390396881e-13,1.3791780995541844e-11
3.8006769214586403e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31126384407296981,0.10988204136291338,0.0070512049311630201,3.1181477231650551e-05,0.0069887264823063257,1.1606432269459063e-06,0.0034646128285182919,1.8788380706551092e-08,4.5753683827975431e-17,7.1206218948168278e-06,2.3689646053453344e-16,1.149457800793154e-08,1.5999847264283874e-13,8.5832443082335891e-07,5.1430451970160669e-14,9.2174950076289686e-15,7.2040598889689349e-06,1.7531165526938107e-11,0.0052837351129337148,0.021015171190386775,3.5661733781101805e-08,1.3224445661798093e-06,3.0136055293584502e-07,2.7935933778895788e-06,2.4034466375113866e-12,1.1707258543893291e-09,1.7616646443491609e-07,1.6282700773084385e-07,2.6573042422961812e-09,1.9010742782088628e-10,1.6735384669315202e-08,2.154507619151337e-13,1.386585131193412e-11
3.8135457040510585e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31126893381126869,0.10986751090186443,0.0070305969929186319,3.1445649504390105e-05,0.0070190074808428003,1.160789539794619e-06,0.0034794892732720019,1.8893128027757978e-08,4.6097644128593249e-17,7.121119130688288e-06,2.3952249863839634e-16,1.1494437571227274e-08,1.6090776659815582e-13,8.6243578698619432e-07,5.1650882203832278e-14,9.2925662961541683e-15,7.2046171460200363e-06,1.7716178190117585e-11,0.0052831194673240295,0.021010694671013404,3.5649856610089462e-08,1.3223905947882069e-06,3.0265143656534552e-07,2.794109615430897e-06,2.4026621484080911e-12,1.1707935983239982e-09,1.761478406011851e-07,1.6351620035371368e-07,2.6687578955332466e-09,1.910008613499556e-10,1.6737745785267833e-08,2.1639914165866406e-13,1.3932496460774613e-11
3.826414486643477e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112741855520193,0.10985298252342161,0.0070100782922414917,3.1710916023307438e-05,0.0070492786936060016,1.1609473769851858e-06,0.0034943597430308771,1.8997882636360618e-08,4.6443183109652738e-17,7.121564498707737e-06,2.4216356516232778e-16,1.1494313899697834e-08,1.6181651059720807e-13,8.6654544604323223e-07,5.1871294102072004e-14,9.367946412724198e-15,7.205140263131063e-06,1.7902239007299023e-11,0.0052825066737562315,0.021006053290238292,3.5637707541915527e-08,1.3223314460196236e-06,3.0394206987344851e-07,2.7946383645461755e-06,2.4018598989749414e-12,1.1708664691838028e-09,1.7612932454728473e-07,1.6420520403231193e-07,2.6802087339717934e-09,1.9189405157690597e-10,1.6740282068270786e-08,2.1734843721179333e-13,1.3999123651039336e-11
3.839283269235895e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3112795977333449,0.10983845635700205,0.0069896482003899384,3.1977275034047561e-05,0.0070795399042840219,1.1611166313843209e-06,0.0035092241312738377,1.910264300225385e-08,4.6790304130823211e-17,7.1219585019952094e-06,2.4481963333991166e-16,1.1494206860321862e-08,1.6272468544414116e-13,8.706533600841705e-07,5.2091686444560438e-14,9.4436351124564867e-15,7.2056295388004397e-06,1.8089347333154317e-11,0.0052818967106390583,0.021001248631603135,3.5625289356685401e-08,1.3222671655807747e-06,3.052324444702204e-07,2.7951795187626705e-06,2.4010400701009207e-12,1.1709444228559086e-09,1.7611091547038034e-07,1.6489401428929279e-07,2.6916566799873444e-09,1.927869900839442e-10,1.6742991898263528e-08,2.1829864643893947e-13,1.4065732140469473e-11
3.850865173569072e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31128460459357737,0.10982538480443201,0.0069713363629914354,3.2217930765011587e-05,0.007106766265096885,1.1612786348214439e-06,0.0035225967938508139,1.9196931001281168e-08,4.7104068472427259e-17,7.1222695998670694e-06,2.4722289862842329e-16,1.1494124636882147e-08,1.6354154047770675e-13,8.7434895152822388e-07,5.229002183515233e-14,9.5120185766855707e-15,7.2060411967132924e-06,1.8258639895229475e-11,0.0052813501461781015,0.020996786133663823,3.5613885171621366e-08,1.3222049630059135e-06,3.0639355353581462e-07,2.795677076962974e-06,2.4002873418504184e-12,1.1710188911029339e-09,1.7609443810887316e-07,1.6551377447634797e-07,2.7019572947799618e-09,1.9359041280399392e-10,1.6745577808785625e-08,2.1915461351838703e-13,1.4125663183762612e-11
3.8624470779022485e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31128973903780682,0.10981231523993072,0.0069530953431268137,3.2459468689078218e-05,0.0071339841961683519,1.1614497249063866e-06,0.0035359643689184383,1.9291221341490357e-08,4.7419119441162935e-17,7.122539855442187e-06,2.4963827306820612e-16,1.1494055684737747e-08,1.6435790540007873e-13,8.7804305685689401e-07,5.2488339538002628e-14,9.5806516116340257e-15,7.2064258956834291e-06,1.8428779897466011e-11,0.0052808058415771365,0.020992193786442383,3.5602267223126967e-08,1.3221386730815439e-06,3.0755444029810153e-07,2.7961845222929404e-06,2.3995206489667979e-12,1.1710974099771819e-09,1.7607804617937572e-07,1.6613337119229992e-07,2.7122554488181666e-09,1.9439361900422512e-10,1.6748301853391073e-08,2.2001131626150512e-13,1.4185577952474037e-11
3.874028982235425e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31129499995616189,0.10979924775519648,0.0069349246936361887,3.2701887503816041e-05,0.0071611935443234116,1.1616298268594132e-06,0.0035493267811076371,1.9385512937821458e-08,4.7735459490053697e-17,7.1227696251141648e-06,2.5206573622279643e-16,1.1493999910596396e-08,1.6517376663188835e-13,8.8173564215123262e-07,5.2686638691853973e-14,9.6495340343521572e-15,7.206783847030022e-06,1.8599766824111401e-11,0.0052802637814909383,0.020987472715206987,3.5590437485698585e-08,1.3220683281602287e-06,3.0871509879679884e-07,2.7967017797901848e-06,2.3987401198520209e-12,1.1711799483033885e-09,1.7606173911176852e-07,1.6675280126085055e-07,2.72255108702711e-09,1.9519660256843828e-10,1.6751162901315352e-08,2.2086875365275969e-13,1.4245475920225023e-11
3.885610886568602e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130038624769452,0.10978618244110631,0.0069168239708361961,3.2945185899562214e-05,0.0071883941577880897,1.1618188669135897e-06,0.0035626839557580461,1.9479804714670196e-08,4.8053091073336385e-17,7.1229592620683632e-06,2.5450526737127292e-16,1.1493957222292488e-08,1.6598911072295503e-13,8.8542667380561178e-07,5.2884918444252278e-14,9.7186656605234414e-15,7.2071152601318643e-06,1.8771600145387646e-11,0.0052797239506969032,0.020982624036179318,3.5578397916729359e-08,1.3219939602979715e-06,3.0987552312318361e-07,2.7972287753091285e-06,2.3979458818063102e-12,1.171266475534844e-09,1.7604551634070315e-07,1.673720615271359e-07,2.7328441547335e-09,1.9599935789944764e-10,1.6754159837124098e-08,2.2172692370183577e-13,1.4305356564695494e-11
3.897192790901778e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31130589682030785,0.10977311938772302,0.0068987927344924642,3.318936255951462e-05,0.0072155858861775593,1.1620167722981233e-06,0.0035760358189119413,1.9574095605821348e-08,4.8372016646488207e-17,7.1231091163148651e-06,2.5695684551169992e-16,1.1493927528770708e-08,1.6680392435146993e-13,8.8911611852539888e-07,5.3083177951457515e-14,9.7880463044797802e-15,7.2074203424484143e-06,1.8944279317625312e-11,0.0052791863340940779,0.020977648856607422,3.556615045670475e-08,1.3219156012561662e-06,3.110357074077344e-07,2.7977654355025758e-06,2.3971380611892125e-12,1.1713569616747209e-09,1.760293773053471e-07,1.6799114886533886e-07,2.7431345977247744e-09,1.9680187927220874e-10,1.6757291560461147e-08,2.2258582301347876e-13,1.4365219368129202e-11
3.908774695234955e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31131153059068578,0.10976005868430176,0.0068808305477924651,3.3434416159821927e-05,0.0072427685804843708,1.1622234712222445e-06,0.0035893822973082708,1.9668384554382784e-08,4.8692238666189365e-17,7.1232195347206562e-06,2.5942044936453453e-16,1.1493910740069833e-08,1.6761819432319165e-13,8.928039433246644e-07,5.3281416378371509e-14,9.857675779216529e-15,7.207699299540322e-06,1.9117803783396068e-11,0.0052786509167021935,0.020972548274837483,3.5553697032108479e-08,1.3218332825004989e-06,3.1219564583571884e-07,2.7983116878251686e-06,2.3963167831808496e-12,1.1714513763713711e-09,1.7601332144954744e-07,1.6861006018004326e-07,2.7534223623279927e-09,1.9760416058742075e-10,1.6760556985804269e-08,2.2344545144048932e-13,1.4425063817811894e-11
3.919198409134814e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3113167054297743,0.10974830613356423,0.0068647232589184324,3.3655713084327598e-05,0.0072672251591659517,1.1624169601724517e-06,0.003601389463903727,1.9753242081113482e-08,4.8981548977109691e-17,7.1232854778199675e-06,2.6164795700762388e-16,1.1493906590377095e-08,1.6835056166830744e-13,8.9612157359605136e-07,5.3459812255649911e-14,9.920554901172277e-15,7.2079281922378492e-06,1.9274698056862663e-11,0.0052781709090901578,0.020967851433031238,3.554231442876992e-08,1.3217558358411507e-06,3.1323937544739838e-07,2.7988114568597285e-06,2.3955662295161265e-12,1.1715396840238715e-09,1.7599894184199886e-07,1.6916692732089001e-07,2.7626790163901395e-09,1.9832600396473925e-10,1.6763609298408455e-08,2.2421973906012166e-13,1.4478907709415242e-11
3.929622123034673e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31132197841110887,0.10973655562188747,0.0068486712355162469,3.3877718277725371e-05,0.0072916741939409238,1.1626174635328784e-06,0.0036133921576256044,1.9838096428286728e-08,4.9271913193169586e-17,7.1233200048340168e-06,2.6388517212231437e-16,1.1493912757521164e-08,1.690824686262188e-13,8.994378416448705e-07,5.3638189791647942e-14,9.9836352853372806e-15,7.2081362357066871e-06,1.9432276130058745e-11,0.0052776926600493846,0.020963054686252692,3.5530767921149261e-08,1.3216752296057745e-06,3.1428289706717348e-07,2.7993188856005652e-06,2.3948049657914659e-12,1.1716311287254709e-09,1.7598462876421673e-07,1.6972364716791616e-07,2.7719334192205815e-09,1.9904764443803154e-10,1.6766768271246429e-08,2.2499461313523475e-13,1.4532735954261174e-11
3.940045836934532e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3113273487629159,0.10972480721268757,0.0068326741661518019,3.4100430760633322e-05,0.0073161155789984418,1.1628249309416162e-06,0.0036253903264905538,1.9922946844537008e-08,4.9563333107747885e-17,7.1233233622247846e-06,2.6613207863251467e-16,1.1493929178130742e-08,1.6981390584016015e-13,9.0275272405668566e-07,5.3816548395244205e-14,1.0046916792667429e-14,7.2083235759362117e-06,1.9590537568556335e-11,0.005277216158906208,0.020958158816984478,3.5519058880879557e-08,1.3215914861381972e-06,3.1532620655395558e-07,2.7998339227725913e-06,2.3940330810976356e-12,1.1717256889989229e-09,1.7597038182017799e-07,1.7028021751830934e-07,2.7811855326243824e-09,1.9976907766164446e-10,1.6770033142845202e-08,2.2577007369419938e-13,1.4586548187736171e-11
3.9504695508343905e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3113328157190085,0.10971306096886757,0.006816731741569328,3.4323849549263406e-05,0.0073405492094026394,1.1630393126411313e-06,0.0036373839189577034,2.000779258445276e-08,4.9855810515007861e-17,7.1232957944703725e-06,2.6838866028839005e-16,1.1493955789513639e-08,1.7054486403505822e-13,9.0606619761394492e-07,5.3994887480813375e-14,1.0110399283278495e-14,7.208490357720001e-06,1.9749481929226515e-11,0.0052767413950637748,0.020953164602045066,3.5507188668626952e-08,1.3215046276011331e-06,3.1636929979882546e-07,2.8003565175977152e-06,2.3932506638466223e-12,1.171823343867631e-09,1.7595620061697909e-07,1.7083663618135424e-07,2.790435318639287e-09,2.00490299731976e-10,1.6773403160879807e-08,2.2654611970068009e-13,1.4640344047647738e-11
3.9608932647342494e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31133837851874641,0.10970131695282125,0.0068008436546758673,3.4547973655472572e-05,0.0073649749810859944,1.1632605594695937e-06,0.003649372883925276,2.0092632908538258e-08,5.0149347209883872e-17,7.1232375440829352e-06,2.7065490066831924e-16,1.1493992529648063e-08,1.7127533401705956e-13,9.0937823929466251e-07,5.4173206468166141e-14,1.0174082616454616e-14,7.2086367246673185e-06,1.9909108760315365e-11,0.0052762683580015093,0.02094807281262968,3.5495158633775606e-08,1.3214146759759752e-06,3.1741217271513491e-07,2.8008866197829693e-06,2.392457801902324e-12,1.1719240729264903e-09,1.7594208476452822e-07,1.7139290098318935e-07,2.7996827395642919e-09,2.0121130680503152e-10,1.6776877582042054e-08,2.2732274814168502e-13,1.46941231744878e-11
3.971316978634108e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31134403640699587,0.10968957522643694,0.0067850096005258823,3.4772802086813693e-05,0.0073893927908427054,1.1634886228523101e-06,0.0036613571707272163,2.017746708317568e-08,5.0443944988076575e-17,7.1231488516264392e-06,2.7293078318084079e-16,1.1494039337173857e-08,1.7200530667305695e-13,9.126888262711041e-07,5.435150478251776e-14,1.0237966650656773e-14,7.2087628192143961e-06,2.0069417601519613e-11,0.0052757970372745502,0.020942884214351008,3.5482970117584926e-08,1.3213216530597663e-06,3.1845482125180713e-07,2.8014241795247214e-06,2.3916545823594486e-12,1.1720278552957667e-09,1.7592803387549759e-07,1.719490097710483e-07,2.8089277580695818e-09,2.0193209460600402e-10,1.6780455671910965e-08,2.2809995911440931e-13,1.4747885212156248e-11
3.980698321143981e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31134920918738557,0.10967900968109856,0.0067708048994674225,3.4975749049321243e-05,0.0074113619275660977,1.1636996683701426e-06,0.0036721389874903518,2.0253811980942933e-08,5.0709991699453196e-17,7.1230431977166501e-06,2.7498730761730169e-16,1.1494090021378963e-08,1.7266184938243298e-13,9.1566709206612821e-07,5.4511955119288379e-14,1.0295633763177252e-14,7.2088590881917e-06,2.0214278289981439e-11,0.0052753743075148922,0.020938132332634297,3.5471866051264424e-08,1.3212353243556729e-06,3.1939300976812131e-07,2.8019143187276435e-06,2.3909229004688843e-12,1.1721238532029571e-09,1.7591544330153273e-07,1.7244937251731061e-07,2.8172461899729501e-09,2.0258061306156364e-10,1.6783763989599115e-08,2.287999461097084e-13,1.4796256142316144e-11
