Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
7.163853800294364e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33051111317517373,0.1129383618917227,0.02215857356850039,0.0,2.1103245612911155e-06,7.3421205675570882e-07,3.1711816104042696e-06,3.148276091917517e-14,1.5640038854694238e-23,2.0830608891752628e-08,1.3067469983845636e-28,8.8987821689668097e-09,4.0230960894797044e-21,6.4094543085934554e-11,3.1818987273672302e-17,1.2790415709335835e-19,1.5068636984576874e-07,4.3083174064425233e-21,0.0057281999050412891,0.0013203435007209166,2.4801829173968967e-09,2.1192073337048493e-07,2.1227923303893441e-10,7.4823292271847334e-06,1.8494832032221791e-13,3.4105855207767741e-09,2.0590713286469816e-07,3.561557513829451e-10,2.5824296603140069e-12
7.188366844933061e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050613981333676,0.112937747017126,0.022156362634577764,0.0,2.1396299471621934e-06,7.4110430552789024e-07,3.192395319127734e-06,3.1784392960605967e-14,1.5880845417960802e-23,2.0994567399171133e-08,1.3439803102925327e-28,8.9334706953804105e-09,4.0967999510462242e-21,6.49112143033543e-11,3.2174881781298661e-17,1.292479775983625e-19,1.5212213089420555e-07,4.3974842107093237e-21,0.0057287934468898769,0.0013247124251022945,2.4877712963914014e-09,2.1290446180080463e-07,2.1468005069612738e-10,7.4922844413257249e-06,1.855044296434003e-13,3.4142046025683667e-09,2.0584852614126499e-07,3.5780081934006479e-10,2.5996665850924121e-12
7.212879889571757e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050117881877772,0.11293714335046932,0.022154151993871794,0.0,2.1691585438643378e-06,7.4800958629762347e-07,3.2136730638670314e-06,3.2088033214368634e-14,1.6124387046627587e-23,2.1159562571211863e-08,1.3821929320771481e-28,8.9680912184544315e-09,4.1716336766249619e-21,6.5734168789889492e-11,3.2533137192014297e-17,1.3060076405956585e-19,1.5356342049056503e-07,4.4882821619006964e-21,0.0057293757154042993,0.0013290804746403542,2.4953578358759222e-09,2.1388380536439404e-07,2.1709101443394009e-10,7.5020246145707266e-06,1.8605968354525695e-13,3.41772991306126e-09,2.0579032714806148e-07,3.5944889393782345e-10,2.6169552381702036e-12
7.237392934210454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049622999761014,0.11293655070069714,0.022151941646193503,0.0,2.1989098338440046e-06,7.5492747374967857e-07,3.2350148328446532e-06,3.2393690348144859e-14,1.6370682397003819e-23,2.1325597377515225e-08,1.4214080791499743e-28,9.0026427561231572e-09,4.2476101704162944e-21,6.6563412097417092e-11,3.2893753678342672e-17,1.3196254356196559e-19,1.5501019604898922e-07,4.5807362168748014e-21,0.005729946901653721,0.0013334476502921101,2.5029425347881676e-09,2.1485875701483398e-07,2.1951202672224186e-10,7.511551619132842e-06,1.8661408610252449e-13,3.421162316890895e-09,2.0573253019061915e-07,3.6109997307832524e-10,2.6342956080091368e-12
7.261905978849151e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049129315915582,0.11293596887998909,0.022149731591356536,0.0,2.2288832866400817e-06,7.6185754518093239e-07,3.2564206141375263e-06,3.2701373070052175e-14,1.6619750129786375e-23,2.1492674754776373e-08,1.4616494444394107e-28,9.0371243406426393e-09,4.3247424190383351e-21,6.7398949590621293e-11,3.3256731309884508e-17,1.3333334318556397e-19,1.5646241499739157e-07,4.6748716168112981e-21,0.0057305071934721742,0.0013378139530210655,2.5105253922665414e-09,2.158293109750461e-07,2.2194299098912272e-10,7.5208673464243146e-06,1.8716764156596404e-13,3.4245026869711997e-09,2.0567512969885722e-07,3.6275405470510808e-10,2.6516876829496131e-12
7.286419023487848e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048636811589094,0.11293539770370528,0.022147521829177164,0.0,2.259078359319013e-06,7.6879938059243901e-07,3.2778903956821093e-06,3.3011090129034813e-14,1.687160890922399e-23,2.1660797606794994e-08,1.502941206420156e-28,9.0715350186470407e-09,4.4030434916077127e-21,6.8240786451730289e-11,3.3622070054563304e-17,1.3471319000530276e-19,1.5792003478728429e-07,4.7707138890223719e-21,0.0057310567755133003,0.0013421793837968706,2.5181064076465e-09,2.1679546271701904e-07,2.2438381172507221e-10,7.5299737060198181e-06,1.87720354359091e-13,3.427751904021782e-09,2.0561812022421067e-07,3.6441113680255195e-10,2.6691314512140346e-12
7.310932068126544e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048145468339396,0.11293483699033237,0.022145312359474194,0.0,2.2894944969083342e-06,7.7575256277842913e-07,3.2994241652793947e-06,3.3322850315254826e-14,1.7126277402291814e-23,2.1829968804531951e-08,1.5453080372425391e-28,9.1058738511988388e-09,4.4825265398273437e-21,6.9088927685243126e-11,3.3989769779884971e-17,1.3610211109100052e-19,1.5938301290342357e-07,4.8682888487656279e-21,0.0057315958293041964,0.0013465439435949838,2.5256855804569453e-09,2.177572089391744e-07,2.2683439446713107e-10,7.5388726246317643e-06,1.882722290688007e-13,3.4309108560726765e-09,2.0556149643683786e-07,3.6607121739492527e-10,2.6866269009123657e-12
7.335445112765241e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33047655268029441,0.11293428656143067,0.022143103182068951,0.0,2.3201311328280695e-06,7.8271667741224456e-07,3.3210219105998214e-06,3.3636662460483105e-14,1.7383774277876323e-23,2.2000191186172511e-08,1.5887751109624753e-28,9.1401399138329705e-09,4.5632047980814082e-21,6.9943378122641615e-11,3.4359830254211005e-17,1.3750013350729156e-19,1.6085130687327081e-07,4.9676226010589765e-21,0.0057321245332983377,0.0013509076333963323,2.5332629104166099e-09,2.1871454754447443e-07,2.2929464577246882e-10,7.547566045095314e-06,1.8882327044080144e-13,3.4339804380200188e-09,2.055052531228363e-07,3.6773429454611239e-10,2.7041740200460445e-12
7.359958157403938e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33047166192822147,0.11293374624158217,0.022140894296785216,0.0,2.3509876893200283e-06,7.8969131312921167e-07,3.3426836191880927e-06,3.3952535438490822e-14,1.7644118205970802e-23,2.2171467557196157e-08,1.6333681118728547e-28,9.1743322965950086e-09,4.6450915835376337e-21,7.0804142427091358e-11,3.4732251148044148e-17,1.3890728431356764e-19,1.6232487427626764e-07,5.0687415424976957e-21,0.0057326430629275936,0.0013552704541869736,2.540838397430308e-09,2.1966747761961618e-07,2.3176447334795583e-10,7.5560559253624154e-06,1.8937348337797849e-13,3.4369615511749527e-09,2.0544938518152649e-07,3.6940036635905093e-10,2.7217727965105806e-12
7.384471202042634e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33046678225175474,0.11293321585833935,0.022138685703449217,0.0,2.3820635778747423e-06,7.9667606160646089e-07,3.3644092784679166e-06,3.427047816544057e-14,1.7907327856881485e-23,2.2343800690452667e-08,1.6791132429371286e-28,9.208450104073436e-09,4.728200296257062e-21,7.1671225098125501e-11,3.5107032035325604e-17,1.403235905639216e-19,1.6380367275292383e-07,5.1716723630738158e-21,0.0057331515906533931,0.0013596324069577595,2.5484120415852105e-09,2.2061599941162828e-07,2.34243786036347e-10,7.5643442375096318e-06,1.8992287292978976e-13,3.439855102773797e-09,2.0539388762283072e-07,3.7106943097470107e-10,2.7394232181011165e-12
7.408984246681331e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33046191347837511,0.11293269524217481,0.022136477401889548,0.0,2.4133581996554224e-06,8.0367051763970598e-07,3.3861988757466389e-06,3.459049960027783e-14,1.8173421900444338e-23,2.2517193326244528e-08,1.7260372343259033e-28,9.2424924554261129e-09,4.8125444193114301e-21,7.2544630476304439e-11,3.5484172394742986e-17,1.4174907930709305e-19,1.6528766001371598e-07,5.2764420479980012e-21,0.0057336502860169869,0.0013639934927040058,2.5559838431471652e-09,2.215601143049826e-07,2.3673249374271656e-10,7.5724329667576321e-06,1.9047144428694947e-13,3.4426620055516777e-09,2.05338755564646e-07,3.7274148657177768e-10,2.7571252725165127e-12
7.433497291320028e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33045705543841664,0.11293218422643207,0.022134269391937165,0.0,2.4448709459189846e-06,8.1067427921699714e-07,3.408052398219794e-06,3.491260874512227e-14,1.8442419005252735e-23,2.2691648172415319e-08,1.7741673520573268e-28,9.2764584844010367e-09,4.8981375189083045e-21,7.3424362747857508e-11,3.5863671611048247e-17,1.4318377758641629e-19,1.6677679384779626e-07,5.3830778795240968e-21,0.0057341393156888935,0.0013683537124251517,2.5635538025568631e-09,2.2249982480045777e-07,2.3923050759322191e-10,7.5803241105004775e-06,1.910192027822314e-13,3.4453831773191805e-09,2.0528398423027601e-07,3.744165313662085e-10,2.7748789473610796e-12
7.458010335958724e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33045220796501951,0.1129316826472767,0.022132061673425338,0.0,2.4766011984340405e-06,8.1768694758945732e-07,3.4299698329755715e-06,3.5236814645658956e-14,1.8714337837896003e-23,2.2867167904444141e-08,1.8235314067420872e-28,9.3103473393514833e-09,4.9849932445241109e-21,7.4310425949300769e-11,3.6245528976384518e-17,1.4462771243977016e-19,1.6827103213150972e-07,5.4916074387764999e-21,0.0057346188435174784,0.0013727130671244386,2.5711219204260398e-09,2.2343513449123292e-07,2.4173773993771847e-10,7.5880196773501805e-06,1.9156615387856486e-13,3.4480195404776102e-09,2.0522956894597853e-07,3.7609456361004882e-10,2.7926842301500295e-12
7.482523380597421e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33044737089408294,0.11293119034364872,0.022129854246189573,0.0,2.5085483298951674e-06,8.2470812733903411e-07,3.4519511669991802e-06,3.5563126391529559e-14,1.8989197062208951e-23,2.3043755165545793e-08,1.8741577624338208e-28,9.3441581832456304e-09,5.0731253290451616e-21,7.5202823972022539e-11,3.6629743691621082e-17,1.4608091089953004e-19,1.6977033283671974e-07,5.602058607580559e-21,0.0057350890305767413,0.0013770715578085796,2.5786881975337488e-09,2.2436604803912863e-07,2.4425410421110523e-10,7.595521686194846e-06,1.921123031621668e-13,3.450572021610095e-09,2.0517550513849308e-07,3.7777558159123594e-10,2.810541108313988e-12
7.507036425236118e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33044254406422036,0.11293070715721562,0.022127647110067653,0.0,2.5407117043334644e-06,8.3173742644327144e-07,3.4739963871771339e-06,3.5891553116723334e-14,1.9267015338532387e-23,2.3221412566776604e-08,1.9260753455857496e-28,9.3778901936707211e-09,5.162547588916834e-21,7.6101560566843852e-11,3.7016314867695817e-17,1.4754339999252179e-19,1.7127465403893974e-07,5.7144595702961372e-21,0.0057355500352132636,0.0013814291854874336,2.5862526348224917e-09,2.2529257115331403e-07,2.4677951512135128e-10,7.6028321652671101e-06,1.9265765634680438e-13,3.4530415510929831e-09,2.0512178833261015e-07,3.7945958363304197e-10,2.8284495691997448e-12
7.531549469874815e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33043772731671384,0.1129302329323261,0.022125440264899519,0.0,2.5730906775234803e-06,8.3877445633713743e-07,3.4961054803014364e-06,3.6222103999968025e-14,1.9547811322984799e-23,2.3400142687145791e-08,1.9793136541143732e-28,9.4115425628319444e-09,5.2532739243009856e-21,7.7006639348549682e-11,3.7405241526963974e-17,1.4901520673997725e-19,1.7278395392527199e-07,5.8288388156545671e-21,0.0057360020130923905,0.0013857859511736852,2.5938152333943473e-09,2.2621471056616876e-07,2.493138886908427e-10,7.6099531512290419e-06,1.932022192607218e-13,3.4554290626157919e-09,2.0506841414888477e-07,3.8114656809294781e-10,2.84640960007542e-12
7.556062514513511e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33043292049547024,0.11292976751596477,0.022123233710527296,0.0,2.6056845973858038e-06,8.4581883197192608e-07,3.5182784330736943e-06,3.6554788265120552e-14,1.9831603666745115e-23,2.3579948073732196e-08,2.0339027665710422e-28,9.4451144975460426e-09,5.3453183192417354e-21,7.7918063800379948e-11,3.7796522604552749e-17,1.5049635815749231e-19,1.7429819080215242e-07,5.9452251385991328e-21,0.0057364451172436035,0.0013901418558825288,2.6013759945072493e-09,2.2713247400877481e-07,2.5185714203178686e-10,7.6168866882724446e-06,1.9374599783693022e-13,3.457735492787162e-09,2.0501537830131649e-07,3.8283653336247171e-10,2.8644211881356955e-12
7.580575559152208e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33042812344697758,0.1129293107577075,0.022121027446795206,0.0,2.6384928043851907e-06,8.52870171871265e-07,3.5405152321091258e-06,3.6889615181557329e-14,2.0118411015346688e-23,2.376083124180624e-08,2.0898733514222386e-28,9.4786052192298183e-09,5.43869484183972e-21,7.88358372784888e-11,3.8190156949720727e-17,1.5198688125498632e-19,1.7581732310290066e-07,6.0636476421292953e-21,0.0057368794981051555,0.0013944969006313515,2.608934919571099e-09,2.2804587018961299e-07,2.5440919355688254e-10,7.6236348272298402e-06,1.9428899812217142e-13,3.4599617807892761e-09,2.0496267659504347e-07,3.8452947786655823e-10,2.882484320501544e-12
7.605088603790905e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33042333602026286,0.11292886250967758,0.022118821473549589,0.0,2.6715146319245525e-06,8.5992809818425125e-07,3.5628158639404857e-06,3.722659406456459e-14,2.0408252007982499e-23,2.3942794674956968e-08,2.1472566764394236e-28,9.5120139638836043e-09,5.5334176444349035e-21,7.9759963016370721e-11,3.858614332722143e-17,1.5348680303666314e-19,1.7734130939507531e-07,6.1841357391488491e-21,0.0057373053035679189,0.0013988510864394209,2.6164920101438612e-09,2.2895490877046391e-07,2.5696996309167095e-10,7.630199624702644e-06,1.9483122626318344e-13,3.462108867902391e-09,2.049103049242181e-07,3.8622540006241217e-10,2.9005989842247955e-12
7.629601648429601e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33041855806684961,0.11292842262650256,0.022116615790638793,0.0,2.7047494067341179e-06,8.6699223673575518e-07,3.5851803150219134e-06,3.7565734275728055e-14,2.0701145276821621e-23,2.4125840825224002e-08,2.2060846181992743e-28,9.5453399820698226e-09,5.6295009637980536e-21,8.0690444129238575e-11,3.8984480418670177e-17,1.5499615050097472e-19,1.7887010838763611e-07,6.306719154318162e-21,0.0057377226790185148,0.0014032044143275839,2.6240472679278517e-09,2.2985960034127243e-07,2.5953937154181265e-10,7.6365831422065938e-06,1.9537268849219372e-13,3.4641776971202741e-09,2.0485825926983929e-07,3.8792429843950435e-10,2.9187651662944581e-12
7.654114693068298e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33041378944071687,0.11292799096527188,0.022114410397913242,0.0,2.7381964492554283e-06,8.740622170739198e-07,3.6076085717326808e-06,3.7907045223322693e-14,2.0997109446336932e-23,2.4309972113234354e-08,2.2663896716951867e-28,9.578582538886722e-09,5.7269591213309842e-21,8.1627283618364045e-11,3.938516682391349e-17,1.5651495064058565e-19,1.8040367893791016e-07,6.4314279259107503e-21,0.005738131767381709,0.0014075568853179554,2.6316006947658808e-09,2.3075995639894789e-07,2.6211734110910668e-10,7.6427874453280465e-06,1.9591339114199213e-13,3.4661692128572802e-09,2.0480653569755688e-07,3.8962617151880507e-10,2.9369828536354474e-12
7.678627737706995e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33040902999825883,0.11292756738549507,0.022112205295225298,0.0,2.7718550740207442e-06,8.8113767251488728e-07,3.6301006203808589e-06,3.8250536362701696e-14,2.129616313264418e-23,2.4495190928343845e-08,2.3282049600608885e-28,9.6117409139374147e-09,5.8258065232756063e-21,8.2570484375381593e-11,3.978820106240042e-17,1.5804323044233958e-19,1.8194198005836447e-07,6.5582924076743202e-21,0.0057385327091620739,0.0014119085004336259,2.6391522926373206e-09,2.3165598932357091e-07,2.647037955189598e-10,7.6488146028978216e-06,1.9645334063270029e-13,3.4680843604784655e-09,2.0475513035570368e-07,3.9133101785153746e-10,2.9552520331121121e-12
7.703140782345691e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3304042795982447,0.11292715174906109,0.022110000482429275,0.0,2.8057245900272585e-06,8.8821824018479603e-07,3.6526564472069084e-06,3.8596217196685428e-14,2.1598324942852307e-23,2.4681499628783041e-08,2.3915642444070452e-28,9.6448144012942978e-09,5.9260576609319324e-21,8.3520049186537431e-11,4.019358157455493e-17,1.595810168872276e-19,1.8348497092318561e-07,6.6873432706965167e-21,0.0057389256424849686,0.0014162592606983637,2.646702063654441e-09,2.3254771235275572e-07,2.6729865955902182e-10,7.6546666861841147e-06,1.969925434496353e-13,3.4699240859154754e-09,2.0470403947328309e-07,3.93038836019544e-10,2.9735726915360502e-12
7.727653826984388e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33039953810177974,0.11292674392019778,0.022107795959381438,0.0,2.8398043011055396e-06,8.9530356105908185e-07,3.675276038387174e-06,3.8944097275949701e-14,2.1903613474425136e-23,2.48689005418076e-08,2.4565019337717103e-28,9.677802309459011e-09,6.0277271108850339e-21,8.4475980736895123e-11,4.0601306723148511e-17,1.6112833695035795e-19,1.8503261087466533e-07,6.8186115052755473e-21,0.0057393107031368119,0.0014206091671363262,2.6542500100586068e-09,2.3343513956063697e-07,2.6990185926745173e-10,7.6603457680963019e-06,1.9753100616593489e-13,3.4716893354372626e-09,2.046532593578672e-07,3.9474962463425071e-10,2.9919448156639887e-12
7.752166871623085e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33039480537226684,0.11292634376543224,0.02210559172593992,0.0,2.8740935062829074e-06,9.0239327999911909e-07,3.6979593800372924e-06,3.9294186199413825e-14,2.2212047314554273e-23,2.5057395963852791e-08,2.523053095185532e-28,9.7107039613179905e-09,6.1308295352410935e-21,8.5438281614502461e-11,4.1011374794672817e-17,1.6268521760092724e-19,1.8658485942939381e-07,6.9521284227958982e-21,0.0057396880246046722,0.0014249582207717711,2.6617961342163513e-09,2.3431828583463778e-07,2.7251332233272582e-10,7.6658539224063303e-06,1.980687354320475e-13,3.4733810551890324e-09,2.0460278639377745e-07,3.9646338233520806e-10,3.0103683921996801e-12
7.776679916261782e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33039008127536823,0.11292595115355214,0.022103387781964693,0.0,2.9085915001414469e-06,9.0948704578624695e-07,3.7207064582155391e-06,3.9646493614627993e-14,2.252364503954348e-23,2.524698816069215e-08,2.5912534638525787e-28,9.7435186940937566e-09,6.2353796818725606e-21,8.6406954314497379e-11,4.1423784000710867e-17,1.642516858021935e-19,1.8814167628426135e-07,7.0879256576093379e-21,0.0057400577381151964,0.0014293064226287809,2.6693404386157411e-09,2.3519716684946288e-07,2.7513297748972242e-10,7.6711932229908317e-06,1.9860573794203591e-13,3.4750001907948204e-09,2.0455261704023486e-07,3.9818010779112288e-10,3.0288434078035821e-12
7.801192960900478e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33038536567896881,0.11292556595556724,0.022101184127317583,0.0,2.943297573169705e-06,9.1658451115322209e-07,3.7435172589260708e-06,4.0001029218160346e-14,2.2838425214204152e-23,2.5437679367600063e-08,2.6611394534476932e-28,9.7762458592920432e-09,6.3413923846725072e-21,8.7382001243164667e-11,4.183853247930695e-17,1.6582776851145025e-19,1.8970302132226968e-07,7.2260351689213891e-21,0.0057404199726728729,0.0014336537737309836,2.6768829258626973e-09,2.3607179904632329e-07,2.7776075462510555e-10,7.6763657430842127e-06,1.99142020464946e-13,3.4765476872039147e-09,2.0450274782933332e-07,3.9989979969843422e-10,3.0473698490902735e-12
7.825706005539175e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33038065845313902,0.11292518804467193,0.022098980761862192,0.0,2.9782110121088283e-06,9.2368533281313436e-07,3.7663917681220878e-06,4.0357802755983388e-14,2.315640639126221e-23,2.5629471789518161e-08,2.7327481665312793e-28,9.8088848226448766e-09,6.4488825638182062e-21,8.8363424721952736e-11,4.2255618296334014e-17,1.674134926800027e-19,1.912688546181523e-07,7.3664892426835034e-21,0.0057407748550976495,0.0014380002751012782,2.6844235986770715e-09,2.3694219961050608e-07,2.8039658541977965e-10,7.6813735545488353e-06,1.9967758984085092e-13,3.4780244882457144e-09,2.0445317536435759e-07,4.0162245677935761e-10,3.0659477026279255e-12
7.850219050177872e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33037595947009946,0.1129248172962081,0.022096777685463889,0.0,3.0133311002933332e-06,9.3078917148583454e-07,3.7893299717089372e-06,4.0716824023860019e-14,2.3477607110776195e-23,2.5822367601225421e-08,2.8061174050824205e-28,9.8414349640496883e-09,6.5578652260440275e-21,8.9351226991424332e-11,4.2675039446858034e-17,1.6900888525314472e-19,1.9283913644380732e-07,7.5093204934911389e-21,0.0057411225100619159,0.0014423459277615762,2.6919624598890714e-09,2.3780838644513969e-07,2.8304040260258691e-10,7.6862187271676109e-06,2.0021245293036228e-13,3.479431536199369e-09,2.0440389631810892e-07,4.0334807778403999e-10,3.0845769549501679e-12
7.874732094816568e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3303712686041852,0.11292445358762887,0.022094574897989785,0.0,3.0486571179851301e-06,9.3789569192192251e-07,3.8123318555471172e-06,4.107810286772884e-14,2.3802045899566519e-23,2.6016368947511745e-08,2.8812856811512758e-28,9.8738956775046589e-09,6.6683554649236431e-21,9.0345410215152278e-11,4.3096793856498969e-17,1.7061397317013754e-19,1.9441382727354266e-07,7.6545618664878924e-21,0.005741463060126858,0.0014466907327325368,2.6994995124357079e-09,2.3867037815067964e-07,2.8569213988855788e-10,7.6909033279475125e-06,2.0074661665518451e-13,3.4807697717282551e-09,2.0435490743093438e-07,4.0507666148867723e-10,3.1032575925536919e-12
7.899245139455265e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33036658573181066,0.11292409679846284,0.022092372399308686,0.0,3.0841883427014173e-06,9.4500456292432723e-07,3.8353974054552001e-06,4.1441649184088983e-14,2.4129741270656047e-23,2.6211477943354995e-08,2.9582922276316415e-28,9.9062663710402695e-09,6.7803684611616258e-21,9.1345976483574972e-11,4.3520879382787362e-17,1.7222878336418983e-19,1.9599288778913432e-07,7.8022466392759782e-21,0.0057417966257781988,0.001451034691033308,2.7070347593569167e-09,2.3952819400349898e-07,2.8835173294518205e-10,7.6954294204394556e-06,2.0128008800690662e-13,3.4820401334639202e-09,2.0430620550916482e-07,4.0680820669252525e-10,3.1219896018943408e-12
7.923758184093962e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33036191073143595,0.11292374681027893,0.022090170189291079,0.0,3.1199240495373749e-06,9.5211545736754053e-07,3.858526607212696e-06,4.1807472920384353e-14,2.4460711722721658e-23,2.6407696674101281e-08,3.0371770091546545e-28,9.9385464666472901e-09,6.893919482894455e-21,9.2352927817781953e-11,4.3947293816516294e-17,1.7385334276243888e-19,1.9757627888470063e-07,7.9524084238331938e-21,0.0057421233254613359,0.0014553778036812816,2.7145682037920427e-09,2.4038185392957672e-07,2.9101911852857644e-10,7.6997990640819957e-06,2.0181287397307702e-13,3.4832435575160103e-09,2.0425778742363622e-07,4.0854271222182082e-10,3.140772969401284e-12
7.948271228732658e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33035724348353318,0.11292340350665188,0.022087968267809101,0.0,3.1558635114818339e-06,9.5922805221454346e-07,3.881719446562834e-06,4.2175584075387167e-14,2.4794975739557025e-23,2.6605027195648346e-08,3.1179807331045502e-28,9.9707354002012733e-09,7.0090238860009655e-21,9.3366266173238322e-11,4.437603488308783e-17,1.7548767828593324e-19,1.9916396167139435e-07,8.1050811684365895e-21,0.0057424432756158729,0.0014597200716918476,2.7220998489764334e-09,2.412313784842451e-07,2.936942341337582e-10,7.7040143135560839e-06,2.0234498158580983e-13,3.4843809775060791e-09,2.0420965010775538e-07,4.102801769275153e-10,3.1596076814758633e-12
7.972784273371355e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33035258387055288,0.11292306677312822,0.02208576663473651,0.0,3.192005999726146e-06,9.6634202853147374e-07,3.9049759092152459e-06,4.2545992699580943e-14,2.5132551789546395e-23,2.6803471534632029e-08,3.2007448607574401e-28,1.0002832621383621e-08,7.1256971144222803e-21,9.4385993443469469e-11,4.4807100243853656e-17,1.7713181684961651e-19,2.007558974819109e-07,8.2602991595930885e-21,0.0057427565907095905,0.0014640614960781495,2.7296296982376439e-09,2.4207678883198965e-07,2.9637701937114026e-10,7.7080772181549419e-06,2.0287641795283754e-13,3.4854533242027687e-09,2.0416179055603272e-07,4.1202059968033117e-10,3.1784937244831638e-12
7.997297318010052e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33034793177689231,0.11292273649719295,0.022083565289948665,0.0,3.2283507839681118e-06,9.7345707150008137e-07,3.9282959808486071e-06,4.2918708895542788e-14,2.5473458325149389e-23,2.7003031688615522e-08,3.2855116185440698e-28,1.0034837593599435e-08,7.2439547004912043e-21,9.5412111463673566e-11,4.5240487497449275e-17,1.787857853623123e-19,2.0235204787481867e-07,8.4180970239772147e-21,0.0057430633832718167,0.0014684020778508566,2.7371577549919711e-09,2.4291810672022594e-07,2.9906741504901319e-10,7.7119898211791587e-06,2.0340719015217917e-13,3.4864615249370562e-09,2.0411420582282768e-07,4.1376397937728212e-10,3.1974310847683768e-12
8.021810362648749e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33034328708886262,0.11292241256823675,0.022081364233322482,0.0,3.264897132708901e-06,9.8057287042802886e-07,3.9516796471131968e-06,4.3293742818324986e-14,2.5817713782396692e-23,2.7203709626281394e-08,3.3723240094375207e-28,1.0066749793892131e-08,7.3638122652711831e-21,9.6444622014266033e-11,4.5676194181121118e-17,1.804496107267108e-19,2.0395237463871153e-07,8.5785097303761689e-21,0.0057433637639262474,0.0014727418180179336,2.7446840227412155e-09,2.4375535445928693e-07,3.0176536237154128e-10,7.7157541593429291e-06,2.0393730528480452e-13,3.4874065037430967e-09,2.040668930204342e-07,4.1551031493940768e-10,3.2164197486583349e-12
8.046323407287445e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3303386496946582,0.11292209487752364,0.022079163464736425,0.0,3.3016443135422925e-06,9.8768911875707445e-07,3.9751268936333573e-06,4.3671104675836028e-14,2.6165336580396667e-23,2.7405507287626292e-08,3.4612258244668288e-28,1.0098568712855068e-08,7.4852855189047539e-21,9.7483526824386192e-11,4.6114217772046298e-17,1.8212331983935563e-19,2.0555683979618346e-07,8.7415725916424525e-21,0.0057436578414232099,0.0014770807175844146,2.7522085050689929e-09,2.4458855490359097e-07,3.0447080480649376e-10,7.7193722621939541e-06,2.0446677054194388e-13,3.488289181079643e-09,2.0401984931767053e-07,4.1725960530339921e-10,3.2354597024474035e-12
8.070836451926142e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33033401948432506,0.11292178331815926,0.02207696298407047,0.0,3.3385915934393145e-06,9.9480551406919272e-07,3.9986377060099081e-06,4.4050804729220704e-14,2.6516345120852792e-23,2.7608426584158007e-08,3.5522616543575172e-28,1.0130293854540153e-08,7.6083902609715211e-21,9.8528827575329832e-11,4.6554555688644342e-17,1.8380693959063265e-19,2.0716540560763036e-07,8.9073212666542598e-21,0.0057439457226713701,0.0014814187775521899,2.7597312056373284e-09,2.4541773142568028e-07,3.0718368723524441e-10,7.7228461515596569e-06,2.0499559305951269e-13,3.4891104731067014e-09,2.0397307193888696e-07,4.1901184943169957e-10,3.2545509324153925e-12
