Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CO2X(24),CHOX(50),COX(47),C2H6X(49)
1.0353835057126312e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055329340238557172,0.097164763733336115,0.029098778016789263,0.00087248453226241804,0.0035120744089244061,7.5210132747397161e-10,9.1883963305950966e-06,1.2050388868049787e-07,2.6644723183473672e-24,2.1244598766713077e-10,3.8762249593954561e-25,8.3375111770526729e-17,2.0363317180639358e-18,3.0608925595327654e-09,1.0916374746030579e-22,4.5397674676300227e-21,8.4348472473542219e-14,1.0393543087307263e-20,0.0010300017080002314,0.13551494832191768,1.4461408588811292e-07,6.0787399301336124e-07,6.0963256165926002e-08,9.121991792308113e-14,1.2995749624797116e-10,2.1343852056632394e-09,0.0009231581926052502,9.747410759866298e-05,8.5862748103164889e-09,9.7702507193446331e-12,3.3572299604248414e-09,1.6227725969413663e-10
1.0394772289387259e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055246040054663957,0.097159784911580699,0.029043835738020541,0.00087848353783878262,0.0035250342955317165,7.5324646672261648e-10,9.2088074138463811e-06,1.2118956294599492e-07,2.6804918705858304e-24,2.1292639697676146e-10,3.9523082958924731e-25,8.3434528389152532e-17,2.0621256968466074e-18,3.0806461623998627e-09,1.095061874517923e-22,4.5732452195082818e-21,8.4547133769470069e-14,1.0572237134789015e-20,0.0010283956617661762,0.13559908245646687,1.4468077320233171e-07,6.0869709995755016e-07,6.0915256472734702e-08,9.1262536415444008e-14,1.2985679178001125e-10,2.1310537136839586e-09,0.00092372217058934395,9.7681369000078799e-05,8.6010212175739059e-09,9.7832496753950047e-12,3.3596228960565067e-09,1.6295511833719548e-10
1.0435709521648206e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055163268865801536,0.097154802281575331,0.028989161640354422,0.00088448989325749057,0.0035379822736350736,7.5438911211191751e-10,9.2290524613121525e-06,1.2187586778683071e-07,2.6965199943993565e-24,2.1340510836121513e-10,4.0295268488836566e-25,8.3493794727633862e-17,2.0881254546341466e-18,3.1004355250238322e-09,1.0984672764466238e-22,4.6067826063032694e-21,8.4745208756798086e-14,1.0753189424371863e-20,0.0010267996079213124,0.1356826914350365,1.4474692391599869e-07,6.095173161436845e-07,6.0867602041569411e-08,9.1304814996312697e-14,1.2975677148492406e-10,2.1277429425241418e-09,0.00092427278003540364,9.7888170747185469e-05,8.6156314037815579e-09,9.7960984083289245e-12,3.361965124655386e-09,1.6363261224511116e-10
1.0476646753909152e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.055081021782112743,0.097149815909577955,0.028934753314074295,0.00089050349330433039,0.0035509183904387084,7.5552928917067225e-10,9.2491322691522374e-06,1.225627984188959e-07,2.7125565024286452e-24,2.1388212967973701e-10,4.1078920189598636e-25,8.3552912352728374e-17,2.1143316031653973e-18,3.1202605052392879e-09,1.1018537343252486e-22,4.6403790319333937e-21,8.4942701268680195e-14,1.0936417927046934e-20,0.0010252134544599062,0.13576578010500434,1.4481254337071842e-07,6.103346671473763e-07,6.0820290280487924e-08,9.1346757035710112e-14,1.2965743028811548e-10,2.1244527014686791e-09,0.00092481015111238593,9.8094517126572534e-05,8.6301064043101513e-09,9.8087981368346424e-12,3.3642571216393439e-09,1.6430974311576789e-10
1.0517583986170099e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054999293975077843,0.097144825860815534,0.02888060837994285,0.0008965242336217811,0.0035638426929593303,7.5666702313900825e-10,9.269047635322943e-06,1.2325035010158611e-07,2.7286012095482993e-24,2.1435746873413547e-10,4.1874152608618346e-25,8.3611882810075644e-17,2.1407447519559369e-18,3.1401209620130473e-09,1.1052213028686434e-22,4.6740339045331426e-21,8.5139615103895812e-14,1.1121940667053592e-20,0.0010236371105250409,0.13584835325228692,1.4487763683832689e-07,6.1114917823682178e-07,6.0773318623147594e-08,9.1388365859720784e-14,1.2955876316383871e-10,2.1211828021831666e-09,0.00092533441301279767,9.8300412376559607e-05,8.6444472497062175e-09,9.8213500727391599e-12,3.3664993590620276e-09,1.6498651264876137e-10
1.0558521218431045e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054918080676538153,0.097139832199502327,0.028826724488709592,0.00090255201070449712,0.0035767552280255494,7.5780233897239403e-10,9.2887993594583319e-06,1.2393851813729081e-07,2.7446539328444506e-24,2.1483113326944276e-10,4.2681080833572633e-25,8.367070762454623e-17,2.1673655083079464e-18,3.160016755432123e-09,1.1085700375504457e-22,4.707746636438517e-21,8.5335954027232742e-14,1.1309775721685983e-20,0.0010220704863904068,0.13593041560232891,1.4494220952202664e-07,6.1196087437744654e-07,6.0726684528512656e-08,9.142964475120491e-14,1.2946076513466098e-10,2.1179330586761813e-09,0.00092584569395737053,9.8505860687862499e-05,8.6586549656616243e-09,9.8337554210046858e-12,3.3686923056257664e-09,1.6566292254512729e-10
1.0599458450691992e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054837377177738733,0.097134834988857763,0.02877309932062817,0.00090858672189477862,0.0035896560422773393,7.5893526134558685e-10,9.308388242753728e-06,1.2462729787088933e-07,2.7607144915926024e-24,2.1530313097456497e-10,4.349982049117263e-25,8.3729388300583976e-17,2.194194477320052e-18,3.1799477466918794e-09,1.1118999945834308e-22,4.7415166441722086e-21,8.5531721769864973e-14,1.1499941221100472e-20,0.0010205134934424475,0.13601197182107261,1.4500626655749944e-07,6.127697802364062e-07,6.0680385480541212e-08,9.147059695049913e-14,1.2936343127088552e-10,2.1147032872622842e-09,0.00092634412119977153,9.871086620424865e-05,8.6727305729846231e-09,9.846015379725492e-12,3.3708364266946482e-09,1.6633897450707827e-10
1.0640395682952938e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054757178828389493,0.097129834291123818,0.028719730584982974,0.00091462826537802827,0.0036025451821655573,7.6006581465651699e-10,9.327815087851435e-06,1.2531668468925408e-07,2.7767827072356833e-24,2.1577346948292099e-10,4.4330487745922792e-25,8.3787926322541435e-17,2.2212322618971297e-18,3.1999137980843344e-09,1.1152112309001753e-22,4.7753433484285735e-21,8.5726922029725746e-14,1.1692455348123895e-20,0.0010189660441628496,0.1360930265159096,1.4506981301399804e-07,6.1357592018708241e-07,6.0634418987905822e-08,9.1511225656103131e-14,1.2926675669004337e-10,2.1114933065257494e-09,0.00092682982103134144,9.8915433023181925e-05,8.6866750875724791e-09,9.8581311401269507e-12,3.3729321843077693e-09,1.6701467023774814e-10
1.0681332915213885e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054677481035744498,0.09712483016758193,0.028666616019625099,0.00092067654017819454,0.0036154226939515079,7.611940230301076e-10,9.3470806987286312e-06,1.2600667402076153e-07,2.7928584033623106e-24,2.1624215637307143e-10,4.5173199298874108e-25,8.384632315500894e-17,2.2484794627600695e-18,3.2199147729866153e-09,1.1185038041340247e-22,4.8092261740583601e-21,8.5921558471875413e-14,1.1887336338062702e-20,0.0010174280521113681,0.13617358423661244,1.4513285389541526e-07,6.1437931831340392e-07,6.0588782583681977e-08,9.1551534025352223e-14,1.2917073655631517e-10,2.1083029372849593e-09,0.00092730291878586485,9.9119565196457274e-05,8.700489520385541e-09,9.8701038865642741e-12,3.3749800371926698e-09,1.6769001144094546e-10
1.0722270147474831e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054598279263699062,0.097119822678569945,0.028613753390517162,0.00092673144615320485,0.0036282886237065559,7.6231991032203446e-10,9.3661858805874163e-06,1.2669726133480913e-07,2.8089414056852635e-24,2.1670919916933677e-10,4.6028072386371928e-25,8.3904580243137599e-17,2.2759366784555149e-18,3.2399505358495606e-09,1.1217777726003662e-22,4.8431645500532256e-21,8.6115634728864784e-14,1.2084602478512919e-20,0.0010158994319089804,0.13625364947624946,1.4519539414133322e-07,6.1517999841421025e-07,6.0543473825086148e-08,9.1591525175077985e-14,1.2907536608005584e-10,2.1051320025575328e-09,0.0009277635388443672,9.9323266730825521e-05,8.714174877422799e-09,9.8819347965241738e-12,3.3769804407789365e-09,1.6836499982091425e-10
1.0763207379735778e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054519569031903962,0.097114811883498436,0.028561140491287093,0.00093279288399038696,0.0036411430173117864,7.6344350012242271e-10,9.385131439746925e-06,1.2738844214134041e-07,2.8250315420201621e-24,2.1717460534240547e-10,4.6895224778798336e-25,8.3962699012955573e-17,2.3036045053655522e-18,3.2600209521864662e-09,1.1250331952782018e-22,4.8771579095300602e-21,8.630915440109364e-14,1.2284272109170993e-20,0.0010143800992213677,0.13633322667208161,1.4525743862805263e-07,6.1597798400738748e-07,6.0498490293159712e-08,9.163120218225602e-14,1.2898064051720529e-10,2.1019803275260627e-09,0.0009282118046399383,9.9526541588607981e-05,8.7277321596988634e-09,9.8936250406252516e-12,3.3789338472119435e-09,1.6903963708210231e-10
1.0804144611996725e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054441345914896765,0.097109797840866666,0.028508775142790401,0.00093886075520188163,0.003653985920457702,7.6456481575949019e-10,9.4039181835375833e-06,1.2808021199037582e-07,2.8411286422643529e-24,2.1763838230993294e-10,4.7774774779309321e-25,8.4020680871679229e-17,2.3314835377173764e-18,3.2801258885619775e-09,1.1282701317920137e-22,4.9112056897151017e-21,8.6502121057164598e-14,1.248636362164544e-20,0.0010128699707427043,0.13641232020644173,1.453189921696013e-07,6.1677329833412356e-07,6.0453829592531729e-08,9.167056808463974e-14,1.2888655516886095e-10,2.0988477395045539e-09,0.00092864783866257949,9.972939368830138e-05,8.7411623632223067e-09,9.9051757826223361e-12,3.3808407053667796e-09,1.6971392492893708e-10
1.0845081844257671e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05436360554124961,0.097104780608278429,0.028456655192680879,0.00094493496212004523,0.0036668173786439696,7.6568388030312323e-10,9.4225469201973535e-06,1.287725664715506e-07,2.8572325383759951e-24,2.1810053743712954e-10,4.8666841222566549e-25,8.4078527208017073e-17,2.3595743675929136e-18,3.3002652125811238e-09,1.1314886423939242e-22,4.9453073319278502e-21,8.6694538234232314e-14,1.2690895459269368e-20,0.0010113689641797535,0.13649093440759719,1.4538005951872321e-07,6.1756596436283875e-07,6.040948935108778e-08,9.1709625881384071e-14,1.2879310538065428e-10,2.0957340679054603e-09,0.00092907176246407566,9.9931826905173596e-05,8.7544664789753551e-09,9.9165881794079942e-12,3.3827014608622942e-09,1.703878650656085e-10
1.0886019076518618e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054286343592733079,0.097099760242457422,0.028404778514989584,0.00095101540789284758,0.0036796374371792064,7.6680071656840585e-10,9.441018458770006e-06,1.2946550121365939e-07,2.8733430643533545e-24,2.1856107803734039e-10,4.9571543473464456e-25,8.413623939246963e-17,2.3878775849384113e-18,3.320438792878488e-09,1.1346887879461412e-22,4.9794622815648274e-21,8.6886409438348427e-14,1.2897886116913817e-20,0.0010098769982362713,0.13656907355059625,1.4544064536785052e-07,6.1835600479337695e-07,6.0365467219771855e-08,9.1748378533656125e-14,1.2870028654240236e-10,2.09263914420737e-09,0.0009294836966628853,0.00010013384507184964,8.767645492894903e-09,9.9278633810201009e-12,3.3845165560752871e-09,1.7106145919585897e-10
1.0926956308779564e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054209555803496033,0.097094736799262296,0.028353143009711739,0.00095710199647926013,0.0036924461411808004,7.6791534711908155e-10,9.4593336090053774e-06,1.301590118842069e-07,2.8894600562142892e-24,2.1902001137261506e-10,5.0489001425852122e-25,8.4193818777621443e-17,2.4163937775739809e-18,3.3406464991075153e-09,1.1378706299036862e-22,5.0136699880831285e-21,8.7077738144801474e-14,1.3107354140801933e-20,0.0010083939925976957,0.13664674185809816,1.4550075435005419e-07,6.1914344206068204e-07,6.0321760872218723e-08,9.178682896523359e-14,1.2860809408740637e-10,2.0895628019232831e-09,0.00092988376094905393,0.00010033545197888861,8.7807003858548027e-09,9.9390025306434012e-12,3.3862864301548427e-09,1.7173470902278012e-10
1.0967893541040511e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05413323795926072,0.097089710333701604,0.028301746602401621,0.00096319463264464057,0.0037052435355747755,7.6902779427097345e-10,9.4774931812615723e-06,1.3085309418896549e-07,2.9055833519759437e-24,2.1947734465426806e-10,5.1419335501250388e-25,8.4251266698430688e-17,2.4451235312031187e-18,3.3608882019299623e-09,1.1410342302974003e-22,5.0479299049838254e-21,8.7268527798453161e-14,1.3319318128324003e-20,0.0010069198679161294,0.13672394350118705,1.455603910399785e-07,6.1992829833900952e-07,6.0278368004625373e-08,9.1824980063093316e-14,1.2851652349224428e-10,2.0865048765694988e-09,0.00093027207408914281,0.00010053665137535161,8.7936321336493676e-09,9.9500067646215023e-12,3.3880115190367671e-09,1.7240761624861647e-10
1.1008830773301457e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.054057385896533146,0.097084680899948178,0.028250587243775018,0.00096929322195611026,0.0037180296650956876,7.7013808009533269e-10,9.495497986409089e-06,1.3154774387153798e-07,2.9217127916346272e-24,2.199330850434314e-10,5.2362666647564485e-25,8.4308584472508648e-17,2.4740674294221758e-18,3.3811637730054693e-09,1.1441796517172289e-22,5.0822414897951972e-21,8.745878181406968e-14,1.3533796727853274e-20,0.001005454545795598,0.13680068260017156,1.4561955995475801e-07,6.2071059554524161e-07,6.0235286335302335e-08,9.186283467798795e-14,1.2842557027589958e-10,2.0834652056350643e-09,0.00093064875393117721,0.00010073744696936116,8.8064417069781483e-09,9.9608772124565252e-12,3.3896922554581777e-09,1.7308018257457462e-10
1.1049768005562404e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053981995501828091,0.097079648551353342,0.028199662909319224,0.00097539767077793084,0.0037308045742865622,7.7124622642215719e-10,9.5133488357368114e-06,1.3224295671292786e-07,2.9378482171459028e-24,2.2038723965159704e-10,5.3319116337791821e-25,8.4365773400401154e-17,2.5032260537298e-18,3.4014730849812733e-09,1.1473069572957734e-22,5.1166042040558145e-21,8.7648503576649202e-14,1.3750808638562624e-20,0.0010039979487775868,0.13687696322536799,1.4567826555491555e-07,6.2149035534329087e-07,6.0192513604679148e-08,9.1900395625010787e-14,1.2833522999982913e-10,2.0804436285518187e-09,0.00093101391740960798,0.00010093784242865101,8.8191300714318215e-09,9.9716149968281329e-12,3.391329068972173e-09,1.7375240970064003e-10
1.109070523782335e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053907062710908581,0.097074613340461052,0.028148971598910437,0.00098150788626687364,0.0037435683074988606,7.7235225484342571e-10,9.5310465408599033e-06,1.3293872853111434e-07,2.9539894724048589e-24,2.208398155411517e-10,5.4288806568725412e-25,8.4422834765854121e-17,2.5325999835363315e-18,3.4218160114820453e-09,1.1504162106921115e-22,5.1510175132974645e-21,8.7837696441744455e-14,1.3970372610242047e-20,0.0010025500003268436,0.13695278939787006,1.4573651224524405e-07,6.2226759914681066e-07,6.015004757467856e-08,9.1937665684151442e-14,1.2824549826672224e-10,2.0774399866649579e-09,0.00093136768055028854,0.00010113784138110849,8.8316981874792688e-09,9.9822212335871051e-12,3.3929223859626328e-09,1.7442429932539854e-10
1.1131642470084297e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053832583508039565,0.097069575319021204,0.0280985113364382,0.00098762377636759172,0.0037563209088924848,7.734561867163277e-10,9.5485919136294871e-06,1.3363505518063423e-07,2.9701364032265748e-24,2.2129081972590295e-10,5.5271859859652987e-25,8.4479769836089555e-17,2.5621897961731667e-18,3.4421924270998559e-09,1.153507476075884e-22,5.1854808870279449e-21,8.802636373578273e-14,1.4192507443116974e-20,0.001001110624817444,0.13702816509030336,1.457943043756737e-07,6.2304234812416994e-07,6.0107886028999174e-08,9.1974647600841223e-14,1.2815637072114093e-10,2.0744541232041864e-09,0.00093171015847546537,0.00010133744741530748,8.8441470104557832e-09,9.9926970317874365e-12,3.3944726296591136e-09,1.7509585314586477e-10
1.1172579702345244e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053758553925255338,0.097064534538003483,0.028048280169436984,0.00099374524980798385,0.0037690624224358078,7.7455804316637265e-10,9.5659857660441514e-06,1.3433193255216893e-07,2.9862888573267737e-24,2.2174025917159684e-10,5.6268399251051886e-25,8.4536579862054101e-17,2.5919960669020791e-18,3.4626022073842656e-09,1.1565808181116345e-22,5.2199937987137068e-21,8.8214508756379065e-14,1.4417231987667345e-20,0.00099967974751911698,0.13710309422756628,1.4585164624211951e-07,6.2381462320000032e-07,6.0066026772096093e-08,9.2011344086485864e-14,1.2806784304746208e-10,2.0714858832553553e-09,0.00093204146540877845,0.00010153666408103423,8.8564774905523037e-09,1.0003043493664281e-11,3.3959802201518412e-09,1.7576707285731617e-10
1.121351693460619e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05368497004164044,0.097059491047610025,0.027998276168724592,0.00099987221609456299,0.0037817928919057415,7.7565784509055498e-10,9.5832289101632292e-06,1.3502935657213765e-07,3.0024466843026818e-24,2.2218814079642777e-10,5.7278548303279613e-25,8.4593266078695823e-17,2.6220193689245076e-18,3.4830452288325495e-09,1.1596363019434189e-22,5.2545557257623917e-21,8.8402134772649474e-14,1.4644565144447606e-20,0.00099825729458381655,0.13717758068755678,1.4590854208731585e-07,6.2458444506160654e-07,6.0024467630069635e-08,9.2047757818991949e-14,1.2797991097176953e-10,2.0685351137326805e-09,0.00093236171468027409,0.00010173549488980336,8.8686905728058291e-09,1.0013261714693618e-11,3.3974455744067952e-09,1.7643796015313204e-10
1.1254454166867137e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05361182798262383,0.097054444897288705,0.02794849742804726,0.0010060045855078245,0.0037945123608878308,7.7675561316031487e-10,9.6003221580218013e-06,1.3572732320229594e-07,3.0186097356140373e-24,2.2263447147154037e-10,5.8302431095260555e-25,8.4649829705186913e-17,2.6522602733907985e-18,3.5035213688800177e-09,1.1626739931796414e-22,5.2891661495052047e-21,8.8589245025514231e-14,1.4874525863907385e-20,0.00099684319303254294,0.13725162830188598,1.45964996101633e-07,6.253518341580329e-07,5.998320644874692e-08,9.2083891443280138e-14,1.2789257025793307e-10,2.0656016633513606e-09,0.00093267101873142498,0.00010193394331536869,8.8807871970906753e-09,1.0023352783532057e-11,3.3988691062808759e-09,1.7710851672463836e-10
1.1295391399128083e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053539123919286023,0.097049396135745425,0.027898942063731353,0.0010121422690976094,0.003807220872776376,7.7785136782468328e-10,9.6172663215474547e-06,1.3642582843933978e-07,3.034777864564343e-24,2.2307925802152328e-10,5.9340172223168726e-25,8.4706271945216453e-17,2.6827193494094146e-18,3.5240305058904975e-09,1.1656939578781847e-22,5.3238245551792321e-21,8.8775842728006338e-14,1.5107133146213081e-20,0.00099543737074240211,0.13732524085657838,1.4602101242388363e-07,6.2611681070996398e-07,5.994224109595885e-08,9.2119747571792276e-14,1.2780581671237473e-10,2.0626853826009037e-09,0.000932969489120161,0.00010213201279422209,8.8927682981110102e-09,1.0033317782138659e-11,3.4002512265371709e-09,1.7777874426095845e-10
1.133632863138903e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05346685406767869,0.097044344810956792,0.027849608214341438,0.0010182851786784762,0.0038199184707745858,7.7894512931302878e-10,9.6340622124786917e-06,1.3712486831451575e-07,3.0509509262822153e-24,2.2352250722489573e-10,6.039189679910658e-25,8.4762593987164163e-17,2.7133971640561022e-18,3.5445725191468773e-09,1.1686962625317136e-22,5.3585304319095562e-21,8.8961931065561958e-14,1.5342406041070173e-20,0.00099403975643390179,0.13739842209275957,1.460765951421041e-07,6.268793947031106e-07,5.9901569457500416e-08,9.215532878498379e-14,1.2771964617574886e-10,2.0597861237185661e-09,0.00093325723652590384,0.00010232970672609083,8.9046348053939873e-09,1.0043157785621918e-11,3.4015923428602707e-09,1.7844864444886833e-10
1.1377265863649976e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053395014688156876,0.097039290970182018,0.027800494040344736,0.0010244332268250684,0.0038326051978947507,7.8003691763829829e-10,9.6507106422850393e-06,1.3782443889323526e-07,3.0671287777030478e-24,2.2396422581458616e-10,6.145773044978028e-25,8.481879700444676e-17,2.7442942823830227e-18,3.5651472888418458e-09,1.1716809740533331e-22,5.3932832726913898e-21,8.9147513196329497e-14,1.5580363647546377e-20,0.00099265027965847832,0.1374711757073307,1.4613174829433793e-07,6.2763960590666187e-07,5.9861189442720768e-08,9.2190637631817204e-14,1.2763405453457349e-10,2.0569037406638938e-09,0.00093353437075461155,0.00010252702847441773,8.9163876432843941e-09,1.0052873862510695e-11,3.4028928598716769e-09,1.7911821897265634e-10
1.1418203095910923e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053323602084723143,0.097034234659975016,0.027751597723781597,0.0010305863268674905,0.0038452810969584546,7.8112675259937379e-10,9.6672124220887732e-06,1.3852453627469521e-07,3.0833112775506465e-24,2.2440442047840388e-10,6.2537799315171125e-25,8.4874882155583891e-17,2.7754112674278392e-18,3.5857546960686362e-09,1.1746481597623088e-22,5.4280825743719284e-21,8.9332592251439288e-14,1.5821025113895584e-20,0.00099126887078624499,0.13754350535363136,1.4618647586938121e-07,6.2839746385294693e-07,5.982109897530427e-08,9.2225676630229394e-14,1.2754903770217529e-10,2.0540380890927165e-09,0.00093380100074382389,0.00010272398136684894,8.9280277309393503e-09,1.0062467074368723e-11,3.4041531791452769e-09,1.7978746951398913e-10
1.1455046604945775e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053259692615109801,0.097029681907341722,0.027707775821565528,0.0010361283652490607,0.0038566801833660471,7.8210595013187405e-10,9.6819393082120109e-06,1.3915507113726807e-07,3.0978793864806018e-24,2.2479929821070155e-10,6.3522137069865279e-25,8.4925258961885596e-17,2.8036050037463972e-18,3.6043291701045791e-09,1.177303698286288e-22,5.45944125718685e-21,8.9498735837703112e-14,1.6039948099330729e-20,0.00099003244395957121,0.13760824252732648,1.462353700760827e-07,6.2907753995294297e-07,5.978526342368775e-08,9.2256983064856367e-14,1.2747301068046102e-10,2.0514731901445722e-09,0.0009340320759504084,0.00010290092632006223,8.938408163878106e-09,1.0070996787703925e-11,3.4052534268828602e-09,1.8038951938387655e-10
1.1488205763077142e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053202464948597254,0.097025582778784272,0.027668484671353924,0.0010411195876208674,0.0038669319172683408,7.8298590036275886e-10,9.695092992902908e-06,1.397229123603998e-07,3.1109937240769478e-24,2.2515364135401546e-10,6.4418063949758499e-25,8.497051793313215e-17,2.8291323606096013e-18,3.621068647505637e-09,1.1796816333553963e-22,5.4876956036547911e-21,8.964792066624752e-14,1.6238876232912925e-20,0.0009889251585470109,0.13766621701699502,1.4627908520540583e-07,6.2968800360089172e-07,5.9753209305339439e-08,9.2284975177336796e-14,1.2740497923205216e-10,2.0491761846133427e-09,0.00093423290841829286,0.00010305992557145177,8.9476736491505379e-09,1.0078589802204006e-11,3.4062163253889531e-09,1.8093114206545699e-10
1.152136492120851e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053145510858152917,0.097021482110552434,0.027629333294124207,0.0010461139728936411,0.0038771766223966871,7.8386460350840296e-10,9.7081519012006981e-06,1.4029109239195567e-07,3.1241108660862076e-24,2.2550699639508809e-10,6.5323556511270479e-25,8.5015701585146098e-17,2.8548049665645572e-18,3.6378293298787566e-09,1.1820481906962265e-22,5.5159795510369477e-21,8.9796780907029623e-14,1.6439612575556454e-20,0.00098782304530546129,0.13772391969727157,1.4632252804804904e-07,6.3029695730870994e-07,5.9721341537448786e-08,9.2312794619897781e-14,1.2733731778562545e-10,2.046889905398254e-09,0.00093442703992685017,0.00010321868861811957,8.9568667762541751e-09,1.008610407077627e-11,3.4071535542551023e-09,1.8147255516294331e-10
1.1554524079339877e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053088828460629782,0.097017379926082392,0.027590320763779264,0.0010511114764384271,0.0038874143211429378,7.8474206969222599e-10,9.7211164631698209e-06,1.408596092221636e-07,3.1372307407853888e-24,2.2585936680343571e-10,6.623868277055509e-25,8.5060810506133993e-17,2.8806231170021626e-18,3.6546111557225393e-09,1.1844034068048263e-22,5.5442928392573206e-21,8.9945318173429222e-14,1.6642167397152967e-20,0.00098672606875132001,0.13778135242882553,1.4636570063246817e-07,6.3090441105428314e-07,5.9689659058032167e-08,9.2340442673122083e-14,1.2727002424989168e-10,2.0446142789404926e-09,0.000934614526723874,0.00010337721716178126,8.9659880236878489e-09,1.0093540144932492e-11,3.4080653211079468e-09,1.8201375956446917e-10
1.1587683237471244e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.053032415890455209,0.097013276248528596,0.027551446162898809,0.001056112053942489,0.0038976450358173794,7.8561830895110163e-10,9.7339871085813582e-06,1.4142846085508316e-07,3.1503532771868801e-24,2.2621075603003197e-10,6.7163510962111221e-25,8.5105845278409216e-17,2.9065871064636141e-18,3.6714140639059805e-09,1.1867473183257573e-22,5.5726352098625399e-21,9.00935340677547e-14,1.6846550988428767e-20,0.00098563419373071332,0.13783851705480102,1.4640860496732223e-07,6.3151037471246498e-07,5.9658160808165532e-08,9.2367920605120683e-14,1.2720309653875063e-10,2.0423492323643773e-09,0.00093479542469316766,0.00010353551288963939,8.9750378677121941e-09,1.010089857309664e-11,3.4089518322924744e-09,1.8255475615677478e-10
1.1620842395602612e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052976271299423477,0.097009171100767538,0.027512708582635142,0.0010611156614077058,0.0039078687886488434,7.8649333123654194e-10,9.7467642668887241e-06,1.4199764530848245e-07,3.1634784050324913e-24,2.2656116750746e-10,6.8098109538313516e-25,8.5150806478560273e-17,2.9326972286435077e-18,3.6882379936655057e-09,1.189079962047673e-22,5.6010064060154595e-21,9.0241430181349502e-14,1.7052773660884892e-20,0.00098454738541561338,0.13789541540102612,1.4645124304172442e-07,6.3211485807323696e-07,5.9626845738435437e-08,9.2395229671690206e-14,1.2713653258466819e-10,2.0400946934695981e-09,0.00093496978935630885,0.00010369357747452708,8.9840167823501213e-09,1.010817990091553e-11,3.4098132928777599e-09,1.8309554582518147e-10
1.1650685637920842e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.052925968775953555,0.09700547522944182,0.027477961168689821,0.0010656214626310028,0.0039170642321279996,7.8727981893753874e-10,9.7581841325596453e-06,1.4251019425068831e-07,3.1752931782928145e-24,2.2687570468393428e-10,6.894765868685652e-25,8.5191209126358045e-17,2.9563215241384728e-18,3.7033974539692248e-09,1.1911697379475888e-22,5.6265649174176766e-21,9.0374264577523213e-14,1.7239955019654113e-20,0.00098357356143943505,0.1379463977386978,1.4648939128443361e-07,6.3265763547467774e-07,5.9598817937811296e-08,9.2419664479767137e-14,1.2707693435020029e-10,2.0380745333963253e-09,0.00093512117717445601,0.00010383563934481862,8.9920375508767088e-09,1.0114667624004373e-11,3.4105673576079086e-09,1.8358208033740954e-10
