Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
1.8602721876807402e-07,0.09977366400000001,0.80000000000000004,0.0,0.27026832159846387,0.095886736899368927,0.092437716661970551,4.4632056695168985e-13,8.1343464248899615e-05,1.342728588628656e-07,4.1078294487151606e-05,1.8109816644750878e-11,2.575880351664499e-12,3.6715694774928187e-08,1.9739769021624313e-23,8.0737993541615462e-11,1.0139916191260194e-16,1.2196326521705282e-08,1.8683664280004651e-18,6.3549603569873562e-21,1.2206599236269861e-07,7.5242966684420113e-19,0.0040720210507160064,0.015001529383098882,2.8822122947358148e-08,4.6579094167599605e-07,5.4466249688198002e-09,1.1675259888963045e-06,6.9390649781552103e-13,8.5457737889440556e-10,7.5095901075797734e-08,1.0014632820342225e-08,1.6236884796392842e-11
1.866670253441069e-07,0.09977366400000001,0.80000000000000004,0.0,0.27022250230900025,0.09588714808132548,0.092414064367980706,4.5282889663699142e-13,8.187930558544381e-05,1.3429451053847125e-07,4.1345924785540726e-05,1.828640169367326e-11,2.6020517289324493e-12,3.6959833828518089e-08,2.0287718987306296e-23,8.0683284683558892e-11,1.0314068096348568e-16,1.2296902111765965e-08,1.8982832056994534e-18,6.4189064605253371e-21,1.2257888681549366e-07,7.6816629803179215e-19,0.0040713417686953617,0.015048029097082673,2.89105265139971e-08,4.6649924254037002e-07,5.4756390966161923e-09,1.1655215091004506e-06,6.9600641495395632e-13,8.5312183890228136e-10,7.508207941466926e-08,1.0066066515115771e-08,1.6339901035027024e-11
1.8730683192013977e-07,0.09977366400000001,0.80000000000000004,0.0,0.27017671331916393,0.095887558086641927,0.092390426260180153,4.5940701546298675e-13,8.2416701824249153e-05,1.3431509567611175e-07,4.1614333756509075e-05,1.846406992723257e-11,2.6283901264622012e-12,3.7204631652405812e-08,2.084876076622963e-23,8.062821107311225e-11,1.0490541445745273e-16,1.2397938638041512e-08,1.928584222111019e-18,6.4832687310022623e-21,1.2309163430362346e-07,7.8417271608584928e-19,0.0040706628834584393,0.015094498106399453,2.8998868549010034e-08,4.6720578616122613e-07,5.5047106869132689e-09,1.1635269235474007e-06,6.9810472019356671e-13,8.5167362160227109e-10,7.5068274568877209e-08,1.0117599056171628e-08,1.644319093716918e-11
1.8794663849617265e-07,0.09977366400000001,0.80000000000000004,0.0,0.27013095459833958,0.095887966916017156,0.092366802324441541,4.6605539427316195e-13,8.2955651410030498e-05,1.3433462408028139e-07,4.1883520609099042e-05,1.8642823903404179e-11,2.6548959276436882e-12,3.745008657770764e-08,2.1423155775398161e-23,8.0572780531018923e-11,1.0669357926754834e-16,1.2499436439019142e-08,1.9592731453748923e-18,6.5480483793737378e-21,1.2360423226989383e-07,8.0045251067608168e-19,0.0040699843950988855,0.015140936441643911,2.9087149113830679e-08,4.6791058123420361e-07,5.5338396419542328e-09,1.1615421505699579e-06,7.0020141528432891e-13,8.5023266273232649e-10,7.5054486440011866e-08,1.0169230278663967e-08,1.6546754067677918e-11
1.8858644507220553e-07,0.09977366400000001,0.80000000000000004,0.0,0.27008522611597524,0.095888374570170312,0.092343192546657391,4.7277450503755031e-13,8.349615278923679e-05,1.3435310545720122e-07,4.2153484553388991e-05,1.8822666174045835e-11,2.6815695144033187e-12,3.7696196936795006e-08,2.2011169598162992e-23,8.0517000778427967e-11,1.0850539335148011e-16,1.2601395850841598e-08,1.9903536649530411e-18,6.6132466153790011e-21,1.24116678180403e-07,8.1700930494379475e-19,0.0040693063036890192,0.015187344133368311,2.9175368269784685e-08,4.6861363637953378e-07,5.5630258706931769e-09,1.1595671094465338e-06,7.0229650174163357e-13,8.4879890622962403e-10,7.5040714925407144e-08,1.0220960024175999e-08,1.6650589992219801e-11
1.891622709906351e-07,0.09977366400000001,0.80000000000000004,0.0,0.27004409631052911,0.095888740454703303,0.092321955840058881,4.7888257153337395e-13,8.3983929531292336e-05,1.3436885143208508e-07,4.2397115864618912e-05,1.8985456813585845e-11,2.7057195136410246e-12,3.7918255278592267e-08,2.2552249025116007e-23,8.0466506728373456e-11,1.101564271716357e-16,1.2693554274697122e-08,2.0186640139567923e-18,6.6722839190811908e-21,1.2457774741652745e-07,8.3215027613976266e-19,0.0040686963608554611,0.015229084880927914,2.9254713056167384e-08,4.6924490544374234e-07,5.5893423716354445e-09,1.1577978272112807e-06,7.0418070546125152e-13,8.4751463326664207e-10,7.5028334689697155e-08,1.026760090410874e-08,1.674427520487056e-11
1.8968051431722175e-07,0.09977366400000001,0.80000000000000004,0.0,0.27000710038781961,0.095889068937849514,0.09230285259097791,4.8442943009219681e-13,8.4424001284936475e-05,1.3438231008271142e-07,4.2616921198500619e-05,1.9132725381093109e-11,2.7275712047864832e-12,3.8118559549544276e-08,2.304900396133603e-23,8.0420830056382136e-11,1.1165902018164888e-16,1.2776816975795624e-08,2.0444193455252704e-18,6.7257089497362582e-21,1.2499260118370257e-07,8.4597374063775744e-19,0.0040681476872693415,0.015266630371050952,2.9326080914453395e-08,4.6981185365612379e-07,5.613066766774476e-09,1.1562121101758247e-06,7.0587537687426179e-13,8.4636369707249956e-10,7.5017203861362929e-08,1.0309645721843519e-08,1.6828780258710694e-11
1.901987576438084e-07,0.09977366400000001,0.80000000000000004,0.0,0.26997012425044198,0.095889396651272968,0.092283758605912258,4.9002353873194677e-13,8.4865088413703247e-05,1.3439509872061134e-07,4.2837234981158815e-05,1.9280712495886865e-11,2.7495336543395995e-12,3.831929088972448e-08,2.3555180331051905e-23,8.0374937675544722e-11,1.1317752056885795e-16,1.2860383129820219e-08,2.070438233416724e-18,6.7794107627110433e-21,1.254073507571045e-07,8.5998549730261792e-19,0.0040675992741853913,0.015304155810144512,2.9397408591123716e-08,4.7037767540872298e-07,5.636828574115599e-09,1.1546326377297613e-06,7.0756899575253278e-13,8.4521738021648228e-10,7.5006083763860731e-08,1.0351754897325365e-08,1.6913463523019867e-11
1.9071700097039504e-07,0.09977366400000001,0.80000000000000004,0.0,0.26993316788227623,0.095889723595390691,0.092264673877402628,4.9566515041865888e-13,8.5307190095322175e-05,1.3440722232058845e-07,4.3058056794792407e-05,1.9429419502432191e-11,2.7716070624707684e-12,3.8520448415384819e-08,2.4070927497380008e-23,8.0328833503318504e-11,1.1471204624525344e-16,1.2944252910965041e-08,2.0967226793933023e-18,6.8333899985809701e-21,1.2582199483398428e-07,8.7418753666047696e-19,0.0040670511216052202,0.015341661214364108,2.9468696118588034e-08,4.7094237515217126e-07,5.660627746847148e-09,1.153059368736413e-06,7.0926156290645319e-13,8.4407565189882691e-10,7.4994974347607369e-08,1.0393928348917315e-08,1.6998324768486963e-11
1.9123524429698168e-07,0.09977366400000001,0.80000000000000004,0.0,0.26989623126722728,0.095890049770626609,0.092245598397998133,5.0135451859340878e-13,8.575030550827975e-05,1.344186858174661e-07,4.3279386222051096e-05,1.9578847742585528e-11,2.7937916287251232e-12,3.8722031243355492e-08,2.4596396713067301e-23,8.0282521416676486e-11,1.1626271558817611e-16,1.3028426492440533e-08,2.1232746944248321e-18,6.8876472974010319e-21,1.2623653212123423e-07,8.8858186397046e-19,0.0040665032295230542,0.01537914659984712,2.9539943529221663e-08,4.7150595730935614e-07,5.6844642334723661e-09,1.1514922624408127e-06,7.1095307925192925e-13,8.4293848113065006e-10,7.4983875564246486e-08,1.0436165990029808e-08,1.7083363766114802e-11
1.9175348762356832e-07,0.09977366400000001,0.80000000000000004,0.0,0.26985931438922478,0.095890375177411405,0.092226532160256391,5.0709189717054561e-13,8.6194433831813228e-05,1.344294941064856e-07,4.3501222846029115e-05,1.9728998555599067e-11,2.8160875520233906e-12,3.8924038491051539e-08,2.5131741138067713e-23,8.0236005252519009e-11,1.1782964744001514e-16,1.3112904046477957e-08,2.1500962986935581e-18,6.942183298706391e-21,1.2665096133532126e-07,9.0317049928272234e-19,0.0040659555979260034,0.015416611982712837,2.9611150855364275e-08,4.7206842627377717e-07,5.7083379847707413e-09,1.1499312784650054e-06,7.1264354563883674e-13,8.4180583836805929e-10,7.4972787363958742e-08,1.0478467735740211e-08,1.7168580287250318e-11
1.922199066174963e-07,0.09977366400000001,0.80000000000000004,0.0,0.26982610606093499,0.095890667386853062,0.092209380441766187,5.1229679702420959e-13,8.6595014683779685e-05,1.3443866537821658e-07,4.3701309116586393e-05,1.986475319190355e-11,2.83624925716987e-12,3.9106207163863159e-08,2.5622122562060406e-23,8.019396935773016e-11,1.1925388914954067e-16,1.3189193883215715e-08,2.1744679184412188e-18,6.9915045186635022e-21,1.270238541722682e-07,9.1646808594214309e-19,0.0040654629521872567,0.015450313738362226,2.9675203203343584e-08,4.7257370017038103e-07,5.7298561846608673e-09,1.1485315943985942e-06,7.1416406832228339e-13,8.4079030647221715e-10,7.4962816991998443e-08,1.051659405008554e-08,1.7245426750173333e-11
1.9268632561142427e-07,0.09977366400000001,0.80000000000000004,0.0,0.26979291369497505,0.095890958974526097,0.092192236197587735,5.1754097712300831e-13,8.6996414731829952e-05,1.3444731337866432e-07,4.3901805575851555e-05,2.0001095167568469e-11,2.8565014662780067e-12,3.9288718259670323e-08,2.612074290091608e-23,8.0151773977399712e-11,1.2069148742066066e-16,1.3265730200632847e-08,2.1990610349845166e-18,7.0410524707265695e-21,1.2739665751564908e-07,9.2992620392393978e-19,0.0040649705174065987,0.015483999316659112,2.9739223132557143e-08,4.7307807908051505e-07,5.7514044948750557e-09,1.1471368080935581e-06,7.1568374184250109e-13,8.3977839580910212e-10,7.4952855118520225e-08,1.0554772161770382e-08,1.7322416655989694e-11
1.9315274460535225e-07,0.09977366400000001,0.80000000000000004,0.0,0.26975973727968039,0.09589124994075722,0.092175099422313028,5.2282462354678365e-13,8.7398633379197742e-05,1.3445544159578305e-07,4.4102711920825858e-05,2.0138025453515518e-11,2.8768443230671525e-12,3.9471571136309508e-08,2.662771784120867e-23,8.0109421826987469e-11,1.2214252985445429e-16,1.3342513122269313e-08,2.2238771401946951e-18,7.0908276200389496e-21,1.2776937044939704e-07,9.4354635680618636e-19,0.0040644782935609115,0.01551766872931697,2.9803210666499276e-08,4.7358156614890294e-07,5.7729828769291578e-09,1.1457468908791386e-06,7.1720256687375049e-13,8.3877008554823986e-10,7.4942901708384172e-08,1.0593002006080924e-08,1.7399549838691626e-11
1.9361916359928022e-07,0.09977366400000001,0.80000000000000004,0.0,0.26972657680340173,0.095891540285876875,0.092157970110539653,5.2814792268150477e-13,8.7801670029603938e-05,1.3446305349252542e-07,4.4304027848792874e-05,2.0275545018968728e-11,2.8972779708491431e-12,3.9654765152016932e-08,2.7143164365122893e-23,8.0066915596665342e-11,1.236071043563375e-16,1.3419542771033672e-08,2.2489177319984216e-18,7.1408304314043618e-21,1.2814199206356292e-07,9.5733005801585958e-19,0.0040639862806230607,0.015551321988037449,2.9867165828634573e-08,4.7408416450158563e-07,5.7945913002908238e-09,1.1443618143221978e-06,7.1872054392941408e-13,8.3776535458493957e-10,7.4932956727003177e-08,1.0631283526964369e-08,1.7476826132526148e-11
1.940855825932082e-07,0.09977366400000001,0.80000000000000004,0.0,0.26969343225450565,0.095891830010219128,0.092140848256870619,5.3351106121823055e-13,8.8205524087271194e-05,1.3447015250706522e-07,4.4505753057331393e-05,2.0413654831457059e-11,2.9178025525288137e-12,3.9838299665432268e-08,2.7667200761073157e-23,8.0024257951549525e-11,1.2508529913587043e-16,1.3496819269205659e-08,2.2741843143802518e-18,7.1910613692872078e-21,1.2851452145427686e-07,9.7127883086301154e-19,0.0040634944785620285,0.015584959104510429,2.9931088642397245e-08,4.7458587724828795e-07,5.8162297283945513e-09,1.1429815502233273e-06,7.2023767367983745e-13,8.3676418055604458e-10,7.4923020141385491e-08,1.0669616663688243e-08,1.755424537193146e-11
1.945028893793589e-07,0.09977366400000001,0.80000000000000004,0.0,0.26966379119546413,0.095892088701757264,0.092125535588609989,5.3834340172700787e-13,8.856754614211773e-05,1.3447607209525657e-07,4.4686584000739463e-05,2.053772327054843e-11,2.9362431631526554e-12,4.0002796749724392e-08,2.8143436607330051e-23,7.998596582069954e-11,1.2641946235190782e-16,1.3566168164671468e-08,2.2969832026782683e-18,7.2361969132528992e-21,1.2884774596481279e-07,9.8390001745421893e-19,0.0040630546401632201,0.01561504068350059,2.9988253219236203e-08,4.7503401337380293e-07,5.8356151100980636e-09,1.1417506790227064e-06,7.215943376048675e-13,8.3587142512935985e-10,7.4914136929472171e-08,1.0703957158323286e-08,1.7623633674949834e-11
1.949201961655096e-07,0.09977366400000001,0.80000000000000004,0.0,0.26963416286859571,0.095892346896880545,0.092110228882348488,5.4320791728144218e-13,8.893022162457586e-05,1.3448158628521318e-07,4.4867742113010857e-05,2.0662265662999027e-11,2.954756781733125e-12,4.0167565428752371e-08,2.8626730888486841e-23,7.9947556471269808e-11,1.2776466297796479e-16,1.363571484586656e-08,2.3199652895449273e-18,7.2815157749912578e-21,1.2918089529322731e-07,9.966556750739709e-19,0.0040626149705150442,0.015645109358412179,3.0045391936873614e-08,4.7548144525178501e-07,5.8550244565383214e-09,1.1405236179008106e-06,7.2295032418201536e-13,8.3498148709986296e-10,7.4905260385810324e-08,1.0738338876960514e-08,1.7693136154504456e-11
1.953375029516603e-07,0.09977366400000001,0.80000000000000004,0.0,0.26960454726559946,0.095892604595834957,0.092094928134231965,5.4810474220768739e-13,8.9293550108954903e-05,1.3448669748978589e-07,4.504922717813629e-05,2.0787282698318114e-11,2.9733435097930106e-12,4.0332605244005811e-08,2.9117171023911651e-23,7.9909031761915469e-11,1.2912096480852227e-16,1.3705459399098309e-08,2.3431316644821062e-18,7.3270182864648973e-21,1.2951396880439206e-07,1.0095469149751286e-18,0.0040621754695879054,0.015675165137593601,3.0102504812039934e-08,4.7592817507439263e-07,5.8744577428890249e-09,1.1393003471282608e-06,7.2430563389939112e-13,8.3409434893642368e-10,7.4896390489210956e-08,1.0772761779308645e-08,1.7762752692468454e-11
1.95754809737811e-07,0.09977366400000001,0.80000000000000004,0.0,0.26957494437818358,0.095892861798868523,0.092079633340409847,5.530340110248899e-13,8.9657531169884809e-05,1.3449140810647372e-07,4.5231038980298537e-05,2.0912775064934994e-11,2.9920034485955529e-12,4.0497915737241641e-08,2.9614845296097929e-23,7.9870393535785373e-11,1.3048843183246641e-16,1.3775401910277334e-08,2.3664834208790755e-18,7.3727047794198263e-21,1.2984696586698353e-07,1.0225748548263915e-18,0.0040617361373500287,0.015705208029385728,3.015959186145308e-08,4.7637420502006979e-07,5.8939149418506736e-09,1.1380808471171479e-06,7.2566026720555566e-13,8.3320999813898182e-10,7.4887527213760669e-08,1.080722581818721e-08,1.7832483170838142e-11
1.9613038584534665e-07,0.09977366400000001,0.80000000000000004,0.0,0.26954831264448503,0.095893092857792975,0.092065873113711921,5.5749820382227031e-13,8.9985671726357832e-05,1.3449530712810816e-07,4.5394948784183671e-05,2.1026125171267506e-11,3.0088600721879646e-12,4.0646926232307934e-08,3.0069010993947383e-23,7.9835523586391787e-11,1.3172875143773985e-16,1.3838519495069881e-08,2.3876594096042553e-18,7.413980201259429e-21,1.3014659734104612e-07,1.0344178080885892e-18,0.0040613408825373072,0.015732235620168507,3.0210948138712956e-08,4.7677503536804153e-07,5.9114468464791158e-09,1.1369865050346624e-06,7.2687885917513589e-13,8.3241645442947495e-10,7.4879555906948425e-08,1.0838278589047975e-08,1.7895337923013083e-11
1.965059619528823e-07,0.09977366400000001,0.80000000000000004,0.0,0.26952169119766684,0.095893323515407525,0.092052117704074107,5.6198888362280149e-13,9.0314340215893519e-05,1.3449888532958954e-07,4.5559122913326817e-05,2.1139861353052022e-11,3.0257761517510471e-12,4.0796155271902741e-08,3.0529174142268992e-23,7.9800564490972627e-11,1.3297821375953806e-16,1.3901797557139897e-08,2.4089872486664188e-18,7.4554051581759216e-21,1.3044616592853853e-07,1.0463732226933862e-18,0.0040609457643093665,0.015759252784985928,3.0262283522806924e-08,4.7717530214611757e-07,5.9289980832352434e-09,1.1358951874416587e-06,7.2809690393206204e-13,8.3162514437244375e-10,7.4871589929314987e-08,1.0869364616833739e-08,1.7958284785642762e-11
1.9688153806041795e-07,0.09977366400000001,0.80000000000000004,0.0,0.26949508003170386,0.095893553771896775,0.092038367108696575,5.6650614888956544e-13,9.0643536329058618e-05,1.3450214442727628e-07,4.5723561210780954e-05,2.1253984109915573e-11,3.042751760567645e-12,4.0945602522530258e-08,3.0995400917192298e-23,7.9765517561467313e-11,1.3423686584918291e-16,1.3965236158297538e-08,2.4304677432276902e-18,7.4969798915628673e-21,1.3074567117704735e-07,1.0584419268288556e-18,0.0040605507826387971,0.015786259529902914,3.0313598025886895e-08,4.7757500691954919e-07,5.946568632083148e-09,1.1348068803519948e-06,7.2931440180544474e-13,8.3083605923091975e-10,7.4863629262139153e-08,1.0900483867372447e-08,1.8021323672988906e-11
1.972571141679536e-07,0.09977366400000001,0.80000000000000004,0.0,0.26946847914057737,0.095893783627446605,0.092024621324781786,5.7105009821079817e-13,9.0973259756625956e-05,1.3450508612775183e-07,4.5888263519717751e-05,2.1368493940780333e-11,3.05978697175106e-12,4.1095267650875073e-08,3.1467758076778922e-23,7.9730384099953643e-11,1.3550475488524215e-16,1.4028835360096192e-08,2.4521017010036128e-18,7.5387046426721874e-21,1.3104511263660299e-07,1.0706247529411477e-18,0.004060155937496924,0.015813255860979473,3.0364891660096769e-08,4.7797415124616975e-07,5.9641584756797921e-09,1.1337215698715626e-06,7.305313530729588e-13,8.3004918975225336e-10,7.4855673887706342e-08,1.0931636308517171e-08,1.808445449941676e-11
1.9759513266473567e-07,0.09977366400000001,0.80000000000000004,0.0,0.26944454711857874,0.095893990154792719,0.092012254230748797,5.751625490502353e-13,9.1270461439843013e-05,1.3450746368623283e-07,4.603672119805406e-05,2.1471884148621444e-11,3.0751696821314221e-12,4.1230152276494809e-08,3.1898176646729088e-23,7.9698691068001607e-11,1.3665379170244673e-16,1.4086212005930669e-08,2.47170414368551e-18,7.5763853831038706e-21,1.3131455504070825e-07,1.0816875621895418e-18,0.0040598006935765891,0.015837543660119451,3.0411038098029398e-08,4.7833290324229003e-07,5.9800058173544087e-09,1.1327473411307036e-06,7.3162614217223233e-13,8.29342890439826e-10,7.4848518564919223e-08,1.095970186030705e-08,1.8141350780414043e-11
1.9793315116151774e-07,0.09977366400000001,0.80000000000000004,0.0,0.26942062340994793,0.095894196357666231,0.091999891029700298,5.792967659777774e-13,9.1568089772291043e-05,1.3450958675791329e-07,4.6185392484599128e-05,2.1575588652683202e-11,3.0906007825746183e-12,4.1365212870496675e-08,3.2333664870787199e-23,7.9666929927346755e-11,1.3781038333617298e-16,1.414371883244771e-08,2.4914321403126368e-18,7.6141880088634433e-21,1.3158394508864648e-07,1.0928441008542327e-18,0.004059445560197673,0.015861823033364159,3.0457167650840466e-08,4.7869120366038651e-07,5.9958687592832271e-09,1.1317755184605024e-06,7.3272048903749683e-13,8.2863836940975609e-10,7.4841367504223807e-08,1.0987794248791814e-08,1.819832140046935e-11
1.982711696582998e-07,0.09977366400000001,0.80000000000000004,0.0,0.2693967080103094,0.095894402236204948,0.09198753171960164,5.8345282112289543e-13,9.186614452897824e-05,1.345114565668558e-07,4.6334277265275322e-05,2.1679607815218756e-11,3.1060803260287023e-12,4.1500449190273116e-08,3.2774272639569415e-23,7.9635101607001074e-11,1.3897456444367149e-16,1.4201355883989555e-08,2.5112862850172167e-18,7.6521126955297351e-21,1.3185328245741976e-07,1.1040949846810537e-18,0.0040590905373367884,0.015886093985121148,3.0503280327359674e-08,4.7904905362230213e-07,6.0117472884516355e-09,1.1308060919189831e-06,7.3381439390733223e-13,8.279356186841135e-10,7.4834220694261937e-08,1.1015913451225265e-08,1.8255366297341823e-11
1.9857538630540367e-07,0.09977366400000001,0.80000000000000004,0.0,0.26937519125121012,0.095894587249697849,0.091976411665594546,5.8721200211001458e-13,9.2134758216876189e-05,1.3451292386191867e-07,4.646845601114426e-05,2.1773494393527115e-11,3.1200533775839714e-12,4.1622311923191688e-08,3.3175238391999187e-23,7.960639944281185e-11,1.4002884515183885e-16,1.4253340609288181e-08,2.5292633642590826e-18,7.6863494206458752e-21,1.3209564078294012e-07,1.1143019564270184e-18,0.0040587711112349831,0.015907930644970706,3.0544767314290015e-08,4.7937073437161119e-07,6.0260512808442857e-09,1.1299356485507248e-06,7.3479853057880031e-13,8.2730465050356467e-10,7.482779218991728e-08,1.1041243640887209e-08,1.8306770159809936e-11
1.9887960295250753e-07,0.09977366400000001,0.80000000000000004,0.0,0.26935368121566977,0.095894772000692852,0.091965294760128852,5.9098898324076757e-13,9.2403716962450458e-05,1.3451418788416798e-07,4.660280751186943e-05,2.1867636401685798e-11,3.134065749219365e-12,4.1744316620883986e-08,3.3580428626682141e-23,7.9577644278889496e-11,1.4108932685605752e-16,1.4305430884730712e-08,2.5473435415337973e-18,7.7206852851067492e-21,1.3233795594472981e-07,1.1245863016536123e-18,0.0040584517746151579,0.015929760490191326,3.0586240644997587e-08,4.7969205196772964e-07,6.0403678783778673e-09,1.1290671308732134e-06,7.3578230959452309e-13,8.2667510508703945e-10,7.4821367110281625e-08,1.1066595514833214e-08,1.8358234090839072e-11
1.991838195996114e-07,0.09977366400000001,0.80000000000000004,0.0,0.26933217790050679,0.095894956489291749,0.091954181001724311,5.9478381726596043e-13,9.2673020601967085e-05,1.3451524951304734e-07,4.6737331684452497e-05,2.1962034102821893e-11,3.1481174793040274e-12,4.1866463106742203e-08,3.3989880530884717e-23,7.9548836779490483e-11,1.4215603499444149e-16,1.4357626742297831e-08,2.5655272534482329e-18,7.7551204167169537e-21,1.3258022771057937e-07,1.134948475116381e-18,0.004058132527458758,0.015951583523989472,3.0627700325904475e-08,4.8001300721904137e-07,6.0546970715481175e-09,1.1282005317581724e-06,7.3676573112874045e-13,8.2604697671986651e-10,7.4814945447151801e-08,1.1091969056428886e-08,1.8409758045178166e-11
1.9948803624671525e-07,0.09977366400000001,0.80000000000000004,0.0,0.2693106813025421,0.095895140715596627,0.091943070388901857,5.985965569893345e-13,9.2942668971782529e-05,1.3451610962397562e-07,4.6872028445946581e-05,2.2056687759761389e-11,3.1622086061346058e-12,4.1988751204239281e-08,3.4403631552654458e-23,7.9519977604818922e-11,1.4322899505967249e-16,1.4409928213861919e-08,2.5838149377100204e-18,7.7896549432204294e-21,1.3282245584929879e-07,1.1453889334350833e-18,0.0040578133697467779,0.015973399749569475,3.0669146363428567e-08,4.803336009310458e-07,6.0690388506368584e-09,1.1273358441138893e-06,7.3774879535161238e-13,8.254202602723868e-10,7.4808527191841696e-08,1.1117364249365108e-08,1.8461341977613293e-11
1.997922528938191e-07,0.09977366400000001,0.80000000000000004,0.0,0.26928919141859919,0.095895324679710015,0.091931962920183283,6.0242725526744476e-13,9.3212661908343404e-05,1.3451676908836925e-07,4.7006897713457001e-05,2.2151597635029468e-11,3.176339167935313e-12,4.2111180736929255e-08,3.482171940215466e-23,7.9491067411050723e-11,1.4430823259897241e-16,1.4462335331187343e-08,2.6022070331277372e-18,7.8242889923004859e-21,1.3306464013071359e-07,1.1559081350976869e-18,0.0040574943014597652,0.015995209170133601,3.0710578763983121e-08,4.8065383390602269e-07,6.0833932057926418e-09,1.1264730608856757e-06,7.3873150243112439e-13,8.247949508496419e-10,7.4802112335543215e-08,1.1142781076718599e-08,1.8512985842968298e-11
2.0009646954092297e-07,0.09977366400000001,0.80000000000000004,0.0,0.26926770824550406,0.095895508381734759,0.09192085859409134,6.0627596500954139e-13,9.3482999248185969e-05,1.3451722877366514e-07,4.7141939404140646e-05,2.2246763990850824e-11,3.1905092028579909e-12,4.2233751528447705e-08,3.5244182053003132e-23,7.9462106850357338e-11,1.4539377321407575e-16,1.4514848125930745e-08,2.6207039796110789e-18,7.8590226915798462e-21,1.3330678032566073e-07,1.1665065404643625e-18,0.0040571753225778391,0.016017011788881999,3.0751997533976471e-08,4.8097370694356299e-07,6.0977601275918599e-09,1.1256121750562183e-06,7.3971385254239261e-13,8.2417104266392921e-10,7.4795700870365847e-08,1.1168219521795662e-08,1.8564689596108381e-11
2.0040068618802683e-07,0.09977366400000001,0.80000000000000004,0.0,0.26924623178008517,0.095895691821774195,0.091909757409149806,6.101427391774486e-13,9.3753680827936829e-05,1.3451748954334298e-07,4.727715343520544e-05,2.2342187089149927e-11,3.2047187489821718e-12,4.2356463402512072e-08,3.5671057743614569e-23,7.9433096570929734e-11,1.4648564256120157e-16,1.4567466629641311e-08,2.6393062181710351e-18,7.893856168620691e-21,1.3354887620598444e-07,1.1771846117714773e-18,0.0040568564330806965,0.016038807609012717,3.0793402679812622e-08,4.8129322084050235e-07,6.1121396064078045e-09,1.124753179643872e-06,7.4069584585628294e-13,8.2354853056254235e-10,7.4789292787816341e-08,1.1193679568468156e-08,1.8616453191935872e-11
2.007049028351307e-07,0.09977366400000001,0.80000000000000004,0.0,0.2692247620191735,0.095895874999931935,0.091898659363883445,6.14027630785446e-13,9.4024706484313006e-05,1.3451755225694745e-07,4.7412539723911525e-05,2.2437867191551341e-11,3.2189678443151426e-12,4.2479316182922106e-08,3.6102384978547278e-23,7.9404037217001686e-11,1.4758386635102495e-16,1.4620190873761059e-08,2.6580141909200529e-18,7.9287895509246984e-21,1.337909275445325e-07,1.1879428131355852e-18,0.0040565376329476229,0.016060596633721742,3.0834794207891113e-08,4.8161237639035712e-07,6.1265316323253172e-09,1.1238960677031064e-06,7.4167748253888703e-13,8.22927409947147e-10,7.478288807901378e-08,1.1219161199892006e-08,1.8668276585389673e-11
2.0100911948223455e-07,0.09977366400000001,0.80000000000000004,0.0,0.26920329895960232,0.09589605791631188,0.091887564456817963,6.1793069290014853e-13,9.4296076054121097e-05,1.3451741777011014e-07,4.7548098187570602e-05,2.2533804559380034e-11,3.2332565267920075e-12,4.2602309693560155e-08,3.6538202529853757e-23,7.9374929428873491e-11,1.4868847034864892e-16,1.4673020889625106e-08,2.6768283410721992e-18,7.9638229659330693e-21,1.3403293411515182e-07,1.198781610557415e-18,0.0040562189221574948,0.016082378866202927,3.0876172124606765e-08,4.8193117438404114e-07,6.1409361959726054e-09,1.1230408323253441e-06,7.4265876276595329e-13,8.2230767498654478e-10,7.47764867363568e-08,1.1244664399257137e-08,1.8720159731450689e-11
2.013133361293384e-07,0.09977366400000001,0.80000000000000004,0.0,0.26918184259820765,0.095896240571018435,0.091876472686480054,6.2185197864038739e-13,9.4567789374257953e-05,1.3451708693457201e-07,4.7683828743545107e-05,2.2629999453661639e-11,3.2475848342757491e-12,4.2725443758391637e-08,3.6978549438435395e-23,7.9345773842935067e-11,1.4979948037357557e-16,1.4725956708461954e-08,2.6957491129433191e-18,7.9989565410265889e-21,1.3427489569268469e-07,1.2097014719258564e-18,0.0040559003006888092,0.016104154309648056,3.0917536436349761e-08,4.8224961560988479e-07,6.155353287827673e-09,1.1221874666368145e-06,7.4363968670934223e-13,8.2168932047142135e-10,7.4770088751600818e-08,1.127018915058366e-08,1.8772102585137244e-11
