Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50)
8.63476373506335e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19030326597266409,0.098361555512327184,0.099522834359590973,3.693665990945162e-13,1.7826973534727823e-07,4.7830962777010338e-12,1.3474730922567183e-13,1.5958820665530288e-17,4.7534042945091743e-34,4.9940386631212643e-16,2.0285027646604738e-48,2.9421171098097197e-18,6.1381530494859441e-33,4.7551558538463111e-15,6.2788002746833496e-32,2.7977996012761868e-34,3.4889512091091755e-15,2.4928601835745799e-38,0.0016382207641440637,0.00095373554254921057,6.1567230905530427e-10,4.605462052324726e-08,3.9096169555450161e-16,6.7552332377374818e-11,6.3915154737375496e-08,2.6310142460348329e-08,2.3203286044755838e-07,1.591246303989887e-07,9.1363675746141881e-15,3.0574787648945195e-17
8.673430351890311e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19029383278186135,0.098356328623890474,0.099520729647216463,3.7623296313361096e-13,1.7987169139415633e-07,4.7876423281926043e-12,1.3665320231162906e-13,1.6039102612681282e-17,4.7829595451018453e-34,5.0180230314982956e-16,2.0795558947199282e-48,2.9482328430140925e-18,6.2322006822364829e-33,4.7815799783798563e-15,6.3413399662962754e-32,2.826616860472659e-34,3.5072309453386006e-15,2.5438029942932207e-38,0.0016434465934709898,0.00095794143321396093,6.1597690231894731e-10,4.5845635521317007e-08,3.9117160420583214e-16,6.698669813064183e-11,6.3663099357870753e-08,2.6310377936415434e-08,2.3265332001888739e-07,1.6043604767159951e-07,9.2527780771458003e-15,3.0688405883061963e-17
8.712096968717272e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19028441511996289,0.098351116756588877,0.099518625187832083,3.8318651598356691e-13,1.8147707391325195e-07,4.7921414143712508e-12,1.3857424790915907e-13,1.6119463999677563e-17,4.8124898867057884e-34,5.0420212892931932e-16,2.1316377053115527e-48,2.9543133515562291e-18,6.3272143184044085e-33,4.8080174706556397e-15,6.4041109410103402e-32,2.8555550110713183e-34,3.5255087070837286e-15,2.5955243916428105e-38,0.0016486574011457197,0.00096214681734287457,6.1628152968192109e-10,4.5638853190924408e-08,3.9138155460127876e-16,6.6426544800551593e-11,6.3410990750702313e-08,2.631073440769062e-08,2.3327022276211533e-07,1.6174802966488373e-07,9.3698873925940825e-15,3.0801339854105077e-17
8.750763585544232e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19027501294355251,0.098345919867778381,0.099516520981070361,3.9022777841584877e-13,1.830858549914667e-07,4.7965942374660778e-12,1.4051044343360198e-13,1.6199904874656771e-17,4.8419950912022343e-34,5.0660334357475551e-16,2.1847638935734471e-48,2.9603589948305976e-18,6.4231993112704386e-33,4.8344684525533141e-15,6.4671118331571907e-32,2.8846135160087306e-34,3.5437845796975059e-15,2.6480323540349179e-38,0.0016538532298120945,0.00096635169570018296,6.1658619079439906e-10,4.5434235912874328e-08,3.9159154644605549e-16,6.587183056595802e-11,6.3158875998305726e-08,2.6311208886538207e-08,2.3388361717743328e-07,1.6306052946953251e-07,9.4876930546756239e-15,3.091358966949589e-17
8.789430202371193e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19026562620933779,0.098340737914936249,0.099514417026564952,3.9735726936151111e-13,1.8469800708156091e-07,4.8010014838377022e-12,1.4246178572490933e-13,1.6280425285679161e-17,4.8714749307869966e-34,5.090059470112842e-16,2.2389503230809692e-48,2.966370126210811e-18,6.5201610232399731e-33,4.8609330431566594e-15,6.5303412778244642e-32,2.9137918374537033e-34,3.5620586464308694e-15,2.7013349040103497e-38,0.0016590341219927321,0.00097055606904747924,6.1689088531286715e-10,4.5231746988087613e-08,3.9180157944898528e-16,6.5322514019553559e-11,6.2906801210171626e-08,2.6311798476037356e-08,2.3449355089215179e-07,1.6437350114806213e-07,9.6061926058140125e-15,3.1025155647025563e-17
8.828096819198153e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19025625487414985,0.098335570855660609,0.099512313323950385,4.0457550591811212e-13,1.8631350299576185e-07,4.8053638253951102e-12,1.444282710600793e-13,1.6361025280729036e-17,4.9009291782681455e-34,5.1140993916500993e-16,2.2942130249054342e-48,2.9723470931953264e-18,6.618104825835848e-33,4.8874113588379314e-15,6.593797911217592e-32,2.9430894369688743e-34,3.5803309884964936e-15,2.7554401083142816e-38,0.0016642001200893734,0.00097475993814371469,6.171956128999395e-10,4.5031350609343876e-08,3.9201165332482289e-16,6.4778553989114717e-11,6.2654811526517285e-08,2.631250036722122e-08,2.3510007068271239e-07,1.6568689973133129e-07,9.7253835982187517e-15,3.1136038203007057e-17
8.866763436025114e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19024689889494267,0.098330418647670115,0.099510209872862368,4.1188300335742309e-13,1.8793231589952913e-07,4.8096819199979916e-12,1.4640989516553899e-13,1.6441704907716173e-17,4.9303576073235526e-34,5.1381531996296415e-16,2.3505681986757982e-48,2.9782902375486652e-18,6.7170360996915785e-33,4.9139035133397032e-15,6.6574803710131663e-32,2.9725057756712192e-34,3.598601685130608e-15,2.8103560779713178e-38,0.0016693512663832268,0.00097896330374519698,6.1750037322417909e-10,4.4833011833858907e-08,3.9222176779601869e-16,6.4239909422588269e-11,6.2402951122255376e-08,2.631331183639715e-08,2.3570322249605149e-07,1.6700068121469853e-07,9.8452635949364938e-15,3.1246237963986773e-17
8.905430052852074e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19023755822879315,0.098325281248803659,0.09950810667293758,4.1928027513391164e-13,1.8955441930547218e-07,4.8139564118452968e-12,1.4840665322946847e-13,1.6522464214477152e-17,4.9597599925593384e-34,5.162220893330786e-16,2.4080322136433044e-48,2.9841998954383077e-18,6.816960234544973e-33,4.940409617854181e-15,6.7213872967071254e-32,3.0020403144059555e-34,3.6168708136528952e-15,2.8660909683605086e-38,0.0016744876030353113,0.00098316616660558843,6.1780516595991883e-10,4.4636696556409465e-08,3.9243192258738394e-16,6.3706539670033064e-11,6.2151263210926688e-08,2.6314230242482763e-08,2.3630305147033169e-07,1.6831480255381736e-07,9.9658301708744969e-15,3.1355755784010002e-17
8.944096669679034e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19022823283290038,0.09832015861701987,0.099506003723813685,4.2676783289398019e-13,1.9117978706741627e-07,4.8181879318504862e-12,1.5041853991406287e-13,1.6603303248776711e-17,4.9891361097847869e-34,5.1863024720415642e-16,2.4666216097491101e-48,2.990076397567384e-18,6.9178826292322138e-33,4.9669297811000915e-15,6.785517329950838e-32,3.0316925138969488e-34,3.635138449524509e-15,2.9226529792903098e-38,0.0016796091720867995,0.00098736852747590472,6.1810999078708852e-10,4.4442371483820201e-08,3.9264211742841814e-16,6.3178404300724515e-11,6.1899790049446949e-08,2.6315253024383642e-08,2.368996019550545e-07,1.6962922166008264e-07,1.0087080913795626e-14,3.1464592574735902e-17
8.982763286505995e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19021892266458565,0.098315050710397006,0.099503901025129515,4.3434618648593572e-13,1.928083933746114e-07,4.8223770980038498e-12,1.5244554936772781e-13,1.6684222058309003e-17,5.0184857362970822e-34,5.2103979350584639e-16,2.5263530986948993e-48,2.9959200693033316e-18,7.0198086916823377e-33,4.9934641093971641e-15,6.8498691148777424e-32,3.0614618348914905e-34,3.6534046664042715e-15,2.9800503550734967e-38,0.0016847160154593584,0.00099157038710451575,6.1841484739104467e-10,4.4250004110300211e-08,3.9285235205756774e-16,6.2655462877388237e-11,6.1648572943224147e-08,2.631637769848244e-08,2.3749291753057017e-07,1.7094389739574853e-07,1.020901342528552e-14,3.1572749436304487e-17
9.021429903332955e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19020962768129196,0.098309957487132407,0.099501798576524775,4.4201584397067243e-13,1.9444021274608146e-07,4.8265245157226352e-12,1.5448767523720424e-13,1.6765220690698814e-17,5.0478086508480022e-34,5.2345072816861683e-16,2.5872435650164825e-48,3.0017312308026224e-18,7.1227438389121266e-33,5.0200127067382593e-15,6.914441298426605e-32,3.0913477383293804e-34,3.6716695362030555e-15,3.0382913846020384e-38,0.0016898081749554925,0.00099577174623714489,6.1871973546240324e-10,4.4059562693027195e-08,3.9306262621448439e-16,6.2137675362435364e-11,6.1397652250976537e-08,2.6317601856144226e-08,2.3808304102699951e-07,1.7225878956871365e-07,1.0331625321692158e-14,3.168022772841356e-17
9.060096520159916e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19020034784058359,0.098304878905542306,0.099499696377640237,4.4977731163304544e-13,1.9607522002510745e-07,4.8306307781894098e-12,1.5654491067961906e-13,1.6846299193502796e-17,5.0771046338826869e-34,5.2586305112373016e-16,2.6493100671603944e-48,3.0075101971317204e-18,7.2266934970213763e-33,5.0465756748591876e-15,6.9792325306518561e-32,3.1213496854832693e-34,3.6899331291364291e-15,3.0973844014219237e-38,0.001694885692258881,0.00099997260561687069,6.1902465469687817e-10,4.3871016229138362e-08,3.932729396414564e-16,6.1625001964012869e-11,6.1147067390434136e-08,2.6318923161249111e-08,2.386700145425831e-07,1.735738589269828e-07,1.0454914235036684e-14,3.1787028823525152e-17
9.098763136986876e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19019108310014601,0.098299814924061368,0.09949759442811773,4.5763109399391414e-13,1.9771339037384316e-07,4.8346964666788809e-12,1.5861724837445687e-13,1.6927457614210623e-17,5.1063734678880177e-34,5.2827676230321793e-16,2.7125698385634815e-48,3.0132572783843802e-18,7.3316631011885875e-33,5.0731531133062938e-15,7.0442414650226929e-32,3.1514671380842253e-34,3.7081955137755765e-15,3.1573377838079589e-38,0.0016999486089347186,0.0010041729659841301,6.1932960479512253e-10,4.3684334433673878e-08,3.9348329209176683e-16,6.1117402733985654e-11,6.089685684458162e-08,2.6320339347870878e-08,2.3925387946147363e-07,1.7488906715283453e-07,1.057887781389642e-14,3.1893154245438568e-17
9.137429753813837e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19018183341778538,0.098294765501242401,0.099495492727600054,4.655776938228341e-13,1.9935469926805662e-07,4.8387221508738972e-12,1.6070468053545006e-13,1.7008696000246072e-17,5.1356149372554158e-34,5.3069186163985892e-16,2.777040288735509e-48,3.0189727797954171e-18,7.4376580956670138e-33,5.0997451195018463e-15,7.1094667587216815e-32,3.1816995584873484e-34,3.7264567570965643e-15,3.2181599548385202e-38,0.0017049969664300509,0.001008372828076719,6.1963458546257399e-10,4.3499487717377493e-08,3.9369368331916102e-16,6.0614838119531359e-11,6.064705816725126e-08,2.6321848217973269e-08,2.3983467647098591e-07,1.7620437685668546e-07,1.0703513724260737e-14,3.1998605829454677e-17
9.176096370640797e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19017259875142814,0.098289730595756061,0.099493391275731036,4.7361761215137991e-13,2.0099912249199647e-07,4.842708389171112e-12,1.6280719892238302e-13,1.7090014398968153e-17,5.1648288284554419e-34,5.3310834906715393e-16,2.8427390043447653e-48,3.0246570018510706e-18,7.5446839337810882e-33,5.1263517888072855e-15,7.1749070729299229e-32,3.2120464098047792e-34,3.7447169245279681e-15,3.279859382470291e-38,0.0017100308060741137,0.0010125721926297958,6.1993959640930378e-10,4.3316447165922911e-08,3.9390411307663952e-16,6.0117268899828546e-11,6.0397707989630618e-08,2.6323447639100014e-08,2.4041244557832148e-07,1.7751975157065442e-07,1.0828819650358062e-14,3.2103385378685591e-17
