Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),OX(20),CH3X(22),HOX(23),HX(19),H2OX(30),HO2X(48),CH3OHX(41)
0.0013040903632714638,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.00679961957958467,0.099998721609809049,0.0082137968303063868,0.0,4.3928888712032264e-13,3.0571924803897077e-14,0.0,2.4014511990376099e-17,0.0,8.9567472436609523e-10,0.0,6.1731432290003183e-19,0.0,2.6130381726885313e-13,0.0,0.0,2.2212102754282662e-18,0.0,1.2774942482040464e-06,0.18357240615180645,6.8090467478836434e-15,1.1566262658172814e-10,7.4348052779160601e-10,5.6119604490345364e-18,3.5598691382241e-11,3.3381829966126751e-18
0.0013059518465809148,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067933973451841248,0.09999872277816213,0.0082106851287377831,0.0,4.4085338487115193e-13,3.0656897049542196e-14,0.0,2.4046855450512602e-17,0.0,8.9632276110323431e-10,0.0,6.1819003920419777e-19,0.0,2.6205136114871086e-13,0.0,0.0,2.2264899985279936e-18,0.0,1.2763252463302275e-06,0.18357862955456411,6.8077185251325653e-15,1.1583045034187444e-10,7.4385274643483173e-10,5.6267933557422073e-18,3.5703385476657974e-11,3.344669484917467e-18
0.0013078133298903658,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067871888367390214,0.099998723943937065,0.0082075802914358519,0.0,4.4242093516747445e-13,3.0741963811952451e-14,0.0,2.4079186294441933e-17,0.0,8.9697022359420575e-10,0.0,6.1906553653601534e-19,0.0,2.6279984281433742e-13,0.0,0.0,2.2317741618716831e-18,0.0,1.2751588231924047e-06,0.18358483922878818,6.8063907446394279e-15,1.1599823491042574e-10,7.4422427793773087e-10,5.6416400180232367e-18,3.5808225363090109e-11,3.3511572307245543e-18
0.0013096748131998168,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067809940050440002,0.099998725107143083,0.0082044822937932856,0.0,4.4399153830456864e-13,3.0827124976942264e-14,0.0,2.4111504528832603e-17,0.0,8.9761711306679797e-10,0.0,6.1994081461474867e-19,0.0,2.6354926164074938e-13,0.0,0.0,2.2370627602520108e-18,0.0,1.2739949695462999e-06,0.1835910352236933,6.8050634079068084e-15,1.1616597895626807e-10,7.4459512491017459e-10,5.6565004130581617e-18,3.5913210990207029e-11,3.3576462268002089e-18
0.0013115362965092677,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067748128011388591,0.099998726267789356,0.0082013911113253922,0.0,4.4556519457549065e-13,3.0912380430126779e-14,0.0,2.4143810160364856e-17,0.0,8.9826343074451191e-10,0.0,6.2081587311230213e-19,0.0,2.6429961700393141e-13,0.0,0.0,2.2423557889536285e-18,0.0,1.2728336761936943e-06,0.18359721758824876,6.8037365164218479e-15,1.1633368619565529e-10,7.4496528491023131e-10,5.6713745179690071e-18,3.6018342306832374e-11,3.3641364659064936e-18
0.0013133977798187187,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.006768645176306997,0.099998727425885087,0.0081983067196692919,0.0,4.4714190426794529e-13,3.0997730057136708e-14,0.0,2.4176103195730515e-17,0.0,8.9890917784658429e-10,0.0,6.2169071169770493e-19,0.0,2.6505090827990398e-13,0.0,0.0,2.2476532432474986e-18,0.0,1.2716749339821405e-06,0.1836033863711804,6.8024100716587023e-15,1.1650135493555568e-10,7.4533476090105855e-10,5.6862623100888231e-18,3.6123619261731574e-11,3.3706279408858435e-18
0.0013150731147972246,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067631058839967718,0.099998728465997999,0.0081955365532845187,0.0,4.4856355389857779e-13,3.1074625145653959e-14,0.0,2.4205156163377218e-17,0.0,8.9948986340055507e-10,0.0,6.2247787818148246e-19,0.0,2.6572787011757866e-13,0.0,0.0,2.2524247317651188e-18,0.0,1.2706342396894837e-06,0.18360892670360726,6.8012166545262483e-15,1.1665222141581306e-10,7.4566670798000168e-10,5.6996730067573755e-18,3.6218492999372346e-11,3.3764713191132262e-18
0.0013167484497757305,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067575775162970952,0.099998729504058956,0.0081927718502309045,0.0,4.4998767722899301e-13,3.1151596339169302e-14,0.0,2.4234198938453003e-17,0.0,9.0007008865525916e-10,0.0,6.2326486613237315e-19,0.0,2.6640558908359033e-13,0.0,0.0,2.257199797117866e-18,0.0,1.269595597836151e-06,0.18361445610937155,6.8000236014752714e-15,1.168030570252036e-10,7.4599810264340891e-10,5.7130947549290109e-18,3.6313484624857666e-11,3.3823156873356732e-18
0.0013184237847542364,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067520600381935254,0.099998730540074507,0.0081900125929979337,0.0,4.5141427445769343e-13,3.1228643554351997e-14,0.0,2.4263231525859755e-17,0.0,9.0064985449074198e-10,0.0,6.2405167531275191e-19,0.0,2.6708406472307075e-13,0.0,0.0,2.2619784357537381e-18,0.0,1.2685590018439477e-06,0.18361997462349439,6.7988309135509389e-15,1.1695386264219804e-10,7.4632894493010862e-10,5.7265275381735855e-18,3.6408594100704706e-11,3.3881610403945336e-18
0.0013200991197327423,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067465534148276086,0.099998731574051203,0.0081872587641531169,0.0,4.5284334577929854e-13,3.1305766707910157e-14,0.0,2.4292253930506552e-17,0.0,9.0122916178430177e-10,0.0,6.2483830551605804e-19,0.0,2.6776329658106048e-13,0.0,0.0,2.2667606440009174e-18,0.0,1.2675244451639731e-06,0.18362548228084069,6.7976385917905021e-15,1.17104633770653e-10,7.4665924025086859e-10,5.7399713400469732e-18,3.6503821389365868e-11,3.3940073731359628e-18
0.0013217744547112482,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067410576114960022,0.099998732605995566,0.0081845103463415135,0.0,4.542748913859442e-13,3.1382965716494369e-14,0.0,2.4321266157309663e-17,0.0,9.018080114105016e-10,0.0,6.2562475652680442e-19,0.0,2.6844328420290912e-13,0.0,0.0,2.2715464183370145e-18,0.0,1.2664919212764162e-06,0.18363097911612034,6.7964466372202412e-15,1.1725537407123702e-10,7.4698898585688586e-10,5.7534261435004633e-18,3.6599166453322e-11,3.3998546802259663e-18
0.0013232822561919035,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067361206110688665,0.099998733533013195,0.0081820413824627743,0.0,4.5556539810208418e-13,3.1452509611357423e-14,0.0,2.434736846344512e-17,0.0,9.0232858548912134e-10,0.0,6.2633240902810581e-19,0.0,2.6905591886506003e-13,0.0,0.0,2.2758566614196108e-18,0.0,1.2655643824499394e-06,0.18363591704356846,6.7953741928965709e-15,1.1739101425488712e-10,7.4728528737671013e-10,5.765544859697117e-18,3.668507767775028e-11,3.4051180855332723e-18
0.0013247900576725587,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067311923218026353,0.099998734458394634,0.0081795767749825166,0.0,4.5685790927729832e-13,3.152211482052881e-14,0.0,2.4373462533108983e-17,0.0,9.0284879019709897e-10,0.0,6.2703991603667082e-19,0.0,2.6966916499634786e-13,0.0,0.0,2.2801697876183932e-18,0.0,1.2646384802155999e-06,0.18364084625821944,6.7943020475586187e-15,1.1752662768365372e-10,7.4758114680931454e-10,5.7776724620235828e-18,3.67710842423552e-11,3.4103822722149654e-18
0.001326470281775164,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067257106964090079,0.099998735487674947,0.0081768354474711143,0.0,4.5830058539238107e-13,3.1599751798535312e-14,0.0,2.4402530856484111e-17,0.0,9.0342804784749846e-10,0.0,6.2782815748924783e-19,0.0,2.7035325801625615e-13,0.0,0.0,2.2849795288185882e-18,0.0,1.263608619948907e-06,0.18364632891289714,6.7931076515929942e-15,1.1767771852000331e-10,7.479103178142646e-10,5.7911973538108255e-18,3.6867038256361987e-11,3.4162493538440639e-18
0.001328150505877769,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067202398229577603,0.099998736514935752,0.0081740994969405657,0.0,4.5974575095789434e-13,3.1677464756243248e-14,0.0,2.443158896139474e-17,0.0,9.0400684847584289e-10,0.0,6.2861621788949257e-19,0.0,2.7103810947861436e-13,0.0,0.0,2.2897928432216141e-18,0.0,1.262580779682244e-06,0.18365180081361288,6.7919136288122521e-15,1.1782877718305932e-10,7.4823894052009149e-10,5.8047332486206158e-18,3.696311059019716e-11,3.4221173959339871e-18
0.0013298307299803743,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067147796671802804,0.099998737540183416,0.0081713689062533502,0.0,4.611934061511585e-13,3.1755253609609245e-14,0.0,2.4460636852833905e-17,0.0,9.0458519295128504e-10,0.0,6.2940409702270596e-19,0.0,2.7172371892497698e-13,0.0,0.0,2.2946097272039451e-18,0.0,1.2615549529775184e-06,0.18365726199464177,6.7907199802101084e-15,1.1797980361169263e-10,7.4856701589490599e-10,5.8182801298096056e-18,3.7059301205846916e-11,3.427986393321894e-18
0.0013315109540829794,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0067093301949597379,0.099998738563424394,0.008168643658347843,0.0,4.6264355114627721e-13,3.1833118274583696e-14,0.0,2.4489674535801387e-17,0.0,9.0516308214027976e-10,0.0,6.3019179467052575e-19,0.0,2.7241008589700283e-13,0.0,0.0,2.2994301771698885e-18,0.0,1.2605311334251527e-06,0.18366271249010704,6.7895267067715247e-15,1.1813079777542715e-10,7.4889454487349365e-10,5.8318379807493333e-18,3.7155610065277452e-11,3.4338563408586653e-18
0.0013348714022881896,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066984631654741491,0.099998740603911757,0.0081632091230115604,0.0,4.6555131122162934e-13,3.1989074703187526e-14,0.0,2.454771929635369e-17,0.0,9.063174981113543e-10,0.0,6.3176664465908581e-19,0.0,2.7378509058495639e-13,0.0,0.0,2.3090817606119263e-18,0.0,1.2584894902804775e-06,0.18367358156008751,6.787141289279982e-15,1.1843268909902442e-10,7.4954796745519933e-10,5.8589865254172554e-18,3.7348582363189475e-11,3.445599065842712e-18
0.0013382318504933997,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066876384645696129,0.099998742636448534,0.0081577957559406736,0.0,4.684690325102376e-13,3.2145333369709857e-14,0.0,2.4605723283182417e-17,0.0,9.0747010326719344e-10,0.0,6.33340766153092e-19,0.0,2.7516311987711607e-13,0.0,0.0,2.3187475647507644e-18,0.0,1.2564557995358267e-06,0.18368440829353638,6.7847573840450041e-15,1.1873445077954146e-10,7.5019921582118053e-10,5.8861787498138515e-18,3.7542027179098517e-11,3.45734552994118e-18
0.0013415922986986099,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066768558246905431,0.099998744661084951,0.0081524034233322589,0.0,4.7139671628539407e-13,3.2301893601848672e-14,0.0,2.4663686536521826e-17,0.0,9.0862090444347837e-10,0.0,6.3491415747333198e-19,0.0,2.7654417010924696e-13,0.0,0.0,2.3284275607733795e-18,0.0,1.2544300109251497e-06,0.18369519295805936,6.7823749986396611e-15,1.1903608244980927e-10,7.5084829747837363e-10,5.9134145213042244e-18,3.7735944207724163e-11,3.4690956924072518e-18
0.00134495274690382,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.006666114980629162,0.09999874667787087,0.0081470319925575248,0.0,4.7433436376772078e-13,3.2458754727341542e-14,0.0,2.4721609096707114e-17,0.0,9.097699084338255e-10,0.0,6.3648681694914655e-19,0.0,2.7792823761828769e-13,0.0,0.0,2.3381217198870057e-18,0.0,1.252412074623479e-06,0.18370593581891426,6.7799941405033501e-15,1.1933758374199751e-10,7.5149521989285214e-10,5.9406937074294293e-18,3.7930333143351024e-11,3.4808495126906092e-18
0.0013483131951090301,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066554156694984788,0.099998748686855654,0.0081416813321482772,0.0,4.7728197612549089e-13,3.2615916073961857e-14,0.0,2.4779491004171878e-17,0.0,9.109171219901559e-10,0.0,6.3805874291279795e-19,0.0,2.7931531874240087e-13,0.0,0.0,2.3478300133523586e-18,0.0,1.2504019412418532e-06,0.1837166371390373,6.7776148169432934e-15,1.1963895429236907e-10,7.5213999048542826e-10,5.9680161759078244e-18,3.8125193679839841e-11,3.4926069504365448e-18
0.0013516736433142403,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066447576307064543,0.09999875068808825,0.0081363513117840274,0.0,4.802395544748461e-13,3.2773376969521999e-14,0.0,2.4837332299445809e-17,0.0,9.1206255182304872e-10,0.0,6.3962993370312413e-19,0.0,2.8070540982099378e-13,0.0,0.0,2.357552412486696e-18,0.0,1.2483995618224649e-06,0.18372729717906955,6.7752370351363986e-15,1.199401937381498e-10,7.5278261663513478e-10,5.9953817946353175e-18,3.8320525510631552e-11,3.5043679654847237e-18
0.0013583945397246605,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066235643390989236,0.099998754667490586,0.0081257526755739527,0.0,4.8618461335309765e-13,3.3089194718948298e-14,0.0,2.4952893216006754e-17,0.0,9.1434808695614639e-10,0.0,6.427701031667599e-19,0.0,2.8349460720547723e-13,0.0,0.0,2.3770394132399133e-18,0.0,1.244417871167486e-06,0.18374849445009478,6.7704861248562041e-15,1.2054227787396904e-10,7.5406146491086611e-10,6.050241955312122e-18,3.871260182678733e-11,3.5279005678140634e-18
0.0013651154361350808,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0066025330660128339,0.099998758616461042,0.0081152350638388476,0.0,4.9216954829556987e-13,3.3406202599119475e-14,0.0,2.5068292172460597e-17,0.0,9.1662656670410494e-10,0.0,6.4590731223925745e-19,0.0,2.862958005121754e-13,0.0,0.0,2.3965824935568045e-18,0.0,1.2404666194394392e-06,0.1837695296721667,6.7657414645513692e-15,1.2114383328463886e-10,7.5533182291169226e-10,6.105273136181613e-18,3.9106559630999743e-11,3.5514470022414639e-18
0.0013711642429044592,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0065837417884912581,0.099998762144826558,0.008105837660257709,0.0,4.9759008963942526e-13,3.3692522810159777e-14,0.0,2.5172013027995869e-17,0.0,9.1867120930548562e-10,0.0,6.4872825854925757e-19,0.0,2.8882710683520301e-13,0.0,0.0,2.4142190254446709e-18,0.0,1.2369362067546604e-06,0.1837883244780677,6.7614766577835945e-15,1.216847787497267e-10,7.5646793349081567e-10,6.1549465529748693e-18,3.9462728287890024e-11,3.5726503597495118e-18
0.0013772130496738375,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0065650786841492306,0.099998765649117388,0.0080965043553023249,0.0,5.0304294092169665e-13,3.3979798754906845e-14,0.0,2.5275603200705567e-17,0.0,9.2071021700172512e-10,0.0,6.5154678706233783e-19,0.0,2.9136808487055546e-13,0.0,0.0,2.4319006313807199e-18,0.0,1.2334298743713505e-06,0.18380699108671464,6.7572169936440399e-15,1.2222529160225953e-10,7.575972550470483e-10,6.2047568814190586e-18,3.982041714830547e-11,3.5938644394229699e-18
0.0013832618564432158,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0065465423374871561,0.099998769129599471,0.0080872344410899428,0.0,5.0852810619914927e-13,3.4268026516163003e-14,0.0,2.5379062931050477e-17,0.0,9.2274362702767133e-10,0.0,6.5436288848832324e-19,0.0,2.9391871333145327e-13,0.0,0.0,2.4496271460766563e-18,0.0,1.2299473563573822e-06,0.18382553091387285,6.7529625081721039e-15,1.2276536981337121e-10,7.5871982865136122e-10,6.2547033595759582e-18,4.0179624404748088e-11,3.6150890160823471e-18
0.0013893106632125942,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0065281313546630389,0.099998772586534571,0.0080780272205686603,0.0,5.1404558900017857e-13,3.4557202177610391e-14,0.0,2.548239246027744e-17,0.0,9.2477147621803344e-10,0.0,6.5717655362624017e-19,0.0,2.9647897094537084e-13,0.0,0.0,2.4673984046933484e-18,0.0,1.2264883908494447e-06,0.18384394535364623,6.7487132362161081e-15,1.2330501137204574e-10,7.5983569496196467e-10,6.304785227366598e-18,4.0540348245545725e-11,3.6363238664678015e-18
0.0013953594699819725,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0065098443630684736,0.099998776020180549,0.0080688820073053572,0.0,5.1959539232832179e-13,3.484732182389324e-14,0.0,2.5585592030380948e-17,0.0,9.2679380101336763e-10,0.0,6.5998777335671527e-19,0.0,2.9904883645425969e-13,0.0,0.0,2.485214242817601e-18,0.0,1.2230527199733881e-06,0.18386223577890107,6.744469211465197e-15,1.2384421428534016e-10,7.6094489423001846e-10,6.3550017265800694e-18,4.0902586854896956e-11,3.6575687692216968e-18
0.0014014082767513508,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0064916800109162797,0.099998779430791329,0.0080597981252794864,0.0,5.2517751866572913e-13,3.5138381540699505e-14,0.0,2.5688661884065952e-17,0.0,9.2881063746592855e-10,0.0,6.6279653863663338e-19,0.0,3.0162828861476196e-13,0.0,0.0,2.5030744964496216e-18,0.0,1.2196400897667473e-06,0.18388040354167837,6.7402304664768204e-15,1.2438297657893681e-10,7.620474663048814e-10,6.4053521008737896e-18,4.1266338412915013e-11,3.6788235048676162e-18
0.0014074570835207292,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0064736369668377926,0.09999878281861703,0.0080507749086816682,0.0,5.3079196997663315e-13,3.5430377414839687e-14,0.0,2.579160226471157e-17,0.0,9.3082202124541006e-10,0.0,6.6560284050274138e-19,0.0,3.042173061984294e-13,0.0,0.0,2.5209790020061474e-18,0.0,1.216250250103092e-06,0.183898449973597,6.7359970327040972e-15,1.2492129629566554e-10,7.6314345064127557e-10,6.455835595761787e-18,4.1631601095672759e-11,3.7000878557845667e-18
0.0014135058902901075,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0064557139194889547,0.099998786183903968,0.0080418117017167137,0.0,5.3643874771082094e-13,3.5723305534322864e-14,0.0,2.589441341633579e-17,0.0,9.3282798764458781e-10,0.0,6.6840667007390155e-19,0.0,3.0681586799194404e-13,0.0,0.0,2.5389275963252002e-18,0.0,1.2128829546180209e-06,0.18391637638624722,6.7317689405273665e-15,1.2545917149540319e-10,7.6423288630497759e-10,6.506451458626417e-18,4.1998373075249016e-11,3.721361606192005e-18
0.0014195546970594858,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0064379095771652135,0.099998789526894741,0.0080329078584110303,0.0,5.4211785280709051e-13,3.6017161988431393e-14,0.0,2.5997095583561062e-17,0.0,9.3482857158485676e-10,0.0,6.7120801854709949e-19,0.0,3.0942395279733754e-13,0.0,0.0,2.5569201166645261e-18,0.0,1.2095379606368069e-06,0.18393418407157633,6.7275462192784385e-15,1.2599660025660715e-10,7.6531581197677043e-10,6.5571989387219079e-18,4.2366652519774613e-11,3.7426445421309804e-18
0.0014256035038288642,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0064202226674255651,0.099998792847828408,0.0080240627424246064,0.0,5.4782928569667002e-13,3.631194286779575e-14,0.0,2.6099649011580785e-17,0.0,9.3682380762166951e-10,0.0,6.7400687719460049e-19,0.0,3.12041539432202e-13,0.0,0.0,2.5749564006947401e-18,0.0,1.2062150291037765e-06,0.18395187430226426,6.7233288972635911e-15,1.2653358067441286e-10,7.6639226595973024e-10,6.6080772871565168e-18,4.2736437593477291e-11,3.7639364514363987e-18
0.0014316523105982425,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0064026519367256177,0.099998796146940461,0.0080152757268675164,0.0,5.5357304630658674e-13,3.6607644264469944e-14,0.0,2.6202073946126686e-17,0.0,9.3881372994986237e-10,0.0,6.7680323736573248e-19,0.0,3.1466860672989038e-13,0.0,0.0,2.5930362864915476e-18,0.0,1.2029139245133717e-06,0.18396944833209092,6.7191170017943375e-15,1.270701108594927e-10,7.674622861856445e-10,6.6590857569049787e-18,4.3107726456724408e-11,3.7852371237234839e-18
0.0014377011173676208,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0063851961500592715,0.099998799424462853,0.0080065461941207141,0.0,5.5934913406302693e-13,3.6904262272005048e-14,0.0,2.6304370633437162e-17,0.0,9.4079837240888609e-10,0.0,6.7959709048729349e-19,0.0,3.1730513353971596e-13,0.0,0.0,2.6111596125345227e-18,0.0,1.1996344148428228e-06,0.1839869073962945,6.7149105592103321e-15,1.276061889413324e-10,7.6852591021691634e-10,6.7102236028170959e-18,4.3480517266066181e-11,3.8065463503721924e-18
0.0014437499241369992,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0063678540906086083,0.09999880268062418,0.0079978735356609661,0.0,5.6515754789468679e-13,3.7201792985520756e-14,0.0,2.6406539320226319e-17,0.0,9.4277776848793381e-10,0.0,6.8238842806065737e-19,0.0,3.1995109872715427e-13,0.0,0.0,2.6293262177089147e-18,0.0,1.196376271486384e-06,0.18400425271192133,6.7107095948987053e-15,1.2814181306638718e-10,7.6958317525348766e-10,6.7614900815931431e-18,4.3854808174279606e-11,3.827863924497371e-18
0.0014497987309063775,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0063506245594016873,0.099998805915649622,0.0079892571518896862,0.0,5.7099828623607016e-13,3.750023250177814e-14,0.0,2.6508580253653988e-17,0.0,9.4475195133098414e-10,0.0,6.8517724166079475e-19,0.0,3.2260648117402976e-13,0.0,0.0,2.6475359412991445e-18,0.0,1.1931392691910484e-06,0.18402148547816863,6.7065141333244928e-15,1.2867698139406509e-10,7.7063411814184784e-10,6.8128844517966683e-18,4.4230597330409632e-11,3.8491896409364179e-18
0.0014558475376757558,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0063335063749781623,0.099998809129761154,0.0079806964519657381,0.0,5.7687134703077371e-13,3.779957691925081e-14,0.0,2.66104936812964e-17,0.0,9.4672095374174458e-10,0.0,6.8796352293702226e-19,0.0,3.2527125977870469e-13,0.0,0.0,2.665788622983657e-18,0.0,1.189923185993707e-06,0.18403860687671875,6.7023241980522705e-15,1.2921169210258793e-10,7.7167877537406967e-10,6.8644059738709204e-18,4.460788287981071e-11,3.8705232962380005e-18
0.0014618963444451342,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0063164983730625446,0.099998812323177477,0.0079721908536420343,0.0,5.8277672773479319e-13,3.8099822338192127e-14,0.0,2.6712279851117699e-17,0.0,9.4868480818850754e-10,0.0,6.9074726361153613e-19,0.0,3.2794541345627547e-13,0.0,0.0,2.6840841028393126e-18,0.0,1.1867278031597826e-06,0.18405561807206572,6.6981398117608137e-15,1.2974594338957892e-10,7.7271718309202641e-10,6.9160539101056689e-18,4.4986662964191013e-11,3.8918646886291275e-18
0.0014679451512145125,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062995994062449157,0.099998815496114071,0.0079637397831058502,0.0,5.887144253197407e-13,3.8400964860706326e-14,0.0,2.6813939011442242e-17,0.0,9.506435468089159e-10,0.0,6.9352845547857576e-19,0.0,3.3062892113874555e-13,0.0,0.0,2.7024222213335838e-18,0.0,1.1835529051232513e-06,0.18407252021183518,6.6939609962735231e-15,1.3027973346155115e-10,7.7374937710262337e-10,6.9678275246480642e-18,4.5366935721651478e-11,3.9132136180030208e-18
0.0014739939579838908,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062828083436688616,0.099998818648783447,0.0079553426748227678,0.0,5.9468443627601865e-13,3.8703000590820219e-14,0.0,2.6915471410927563e-17,0.0,9.5259720141464215e-10,0.0,6.9630709040490674e-19,0.0,3.3332176177519066e-13,0.0,0.0,2.720802819312886e-18,0.0,1.1803982794279886e-06,0.18408931442709581,6.6897877725800759e-15,1.3081306054153689e-10,7.7477539287480421e-10,7.0197260835307611e-18,4.5748699286723117e-11,3.9345698859138811e-18
0.0014800427647532692,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062661240707264018,0.099998821781394895,0.0079469989713841123,0.0,6.0068675661610667e-13,3.90059256345444e-14,0.0,2.7016877298538102e-17,0.0,9.5454580349598216e-10,0.0,6.990831603269253e-19,0.0,3.3602391433195888e-13,0.0,0.0,2.7392257380177392e-18,0.0,1.1772637166704738e-06,0.18410600183266507,6.6856201608456636e-15,1.3134592287920547e-10,7.7579526553397367e-10,7.0717488546291021e-18,4.6131951790413218e-11,3.9559332955402932e-18
0.0014860915715226475,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062495454887597493,0.099998824894154834,0.0079387081233578093,0.0,6.067213818777427e-13,3.9309736099939755e-14,0.0,2.7118156923519611e-17,0.0,9.5648938422636953e-10,0.0,7.0185665725007776e-19,0.0,3.3873535779284196e-13,0.0,0.0,2.7576908190807319e-18,0.0,1.1741490104437767e-06,0.18412258352740699,6.6814581804414298e-15,1.3187831872891193e-10,7.7680902988841618e-10,7.1238951076667505e-18,4.6516691360245268e-11,3.9773036516718197e-18
0.0014921403782920258,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062330715147697214,0.099998827987266684,0.0079304695891425532,0.0,6.1278830712691524e-13,3.9614428097195072e-14,0.0,2.7219310535374289e-17,0.0,9.5842797446680283e-10,0.0,7.0462757325316871e-19,0.0,3.4145607115919619e-13,0.0,0.0,2.7761979044906216e-18,0.0,1.1710539572827363e-06,0.18413906059452434,6.6773018499675103e-15,1.3241024635080715e-10,7.7781672043258038e-10,7.1761641142602801e-18,4.6902916120286851e-11,3.9986807607119452e-18
0.0014981891850614042,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062167010811306558,0.099998831060930993,0.0079222828348252394,0.0,6.1888752696113031e-13,3.9919997738682563e-14,0.0,2.7320338383836461e-17,0.0,9.6036160477019992e-10,0.0,7.0739590048288378e-19,0.0,3.4418603345014639e-13,0.0,0.0,2.794746836617268e-18,0.0,1.1679783566104235e-06,0.18415543410184326,6.6731511872557554e-15,1.3294170404670829e-10,7.788183713155077e-10,7.2285551478661394e-18,4.7290624191197839e-11,4.0200644306373683e-18
0.0015042379918307825,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0062004331353116195,0.099998834115345478,0.0079141473340415495,0.0,6.250190355127063e-13,4.0226441139009604e-14,0.0,2.7421240718849077e-17,0.0,9.6229030538567028e-10,0.0,7.1016163114732604e-19,0.0,3.4692522370279858e-13,0.0,0.0,2.813337458246001e-18,0.0,1.164922010685791e-06,0.18417170510209244,6.6690062093999235e-15,1.3347269012757229e-10,7.7981401637757213e-10,7.2810674837756736e-18,4.767981369028138e-11,4.0414544709809453e-18
0.0015102867986001608,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0061842666396037735,0.099998837150705081,0.0079060625678396054,0.0,6.3118282645145384e-13,4.0533754415111329e-14,0.0,2.7522017790540644e-17,0.0,9.6421410626271262e-10,0.0,7.1292475752960081e-19,0.0,3.4967362097227997e-13,0.0,0.0,2.8319696124924867e-18,0.0,1.1618847245524045e-06,0.1841878746331756,6.6648669327821439e-15,1.3400320287765176e-10,7.8080368919050992e-10,7.3337003991820636e-18,4.8070482731493454e-11,4.0628506928455167e-18
0.0015163356053695392,0.06564596693807057,0.80000000000000004,0.0,0.0,0.0,0.0061682005708537302,0.099998840167201952,0.0078980280245466109,0.0,6.3737889298775975e-13,4.084193368631288e-14,0.0,2.7622669849202933e-17,0.0,9.6613303705534036e-10,0.0,7.1568527198662044e-19,0.0,3.5243120433189648e-13,0.0,0.0,2.8506431428021382e-18,0.0,1.158866305988362e-06,0.18420394371843826,6.6607333730679414e-15,1.3453324064063958e-10,7.8178742297535215e-10,7.3864531731179783e-18,4.8462629425481182e-11,4.0842529088592308e-18
