Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47)
1.9456777859554314e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32834752696179698,0.11291714439290004,0.021083572766327219,0.0,1.2065118212482163e-08,4.3231178706180367e-06,0.0,2.9770612267157645e-09,0.0,2.1495505851798708e-05,3.230956671054603e-20,1.9188079257461195e-08,3.9098587532924059e-16,4.543483546875507e-12,0.0,0.0,4.5972837798257958e-11,9.5063646773432506e-16,0.0057313137642964829,0.0034759653484597707,2.886130688655172e-09,5.3750578931878041e-09,1.2684820073983136e-05,6.7093001153931439e-13,6.4035862060099179e-08,3.5068155525238376e-09,7.651071190603521e-12,3.7906359643435381e-19
1.9555087008347722e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833109156885559,0.11291722490073182,0.021075244163958954,0.0,1.2324761310852515e-08,4.3927533789604369e-06,0.0,3.0488436938027595e-09,0.0,2.1698380810013532e-05,3.3818371088931403e-20,1.9299584862450178e-08,4.0351322503232262e-16,4.6409874242784619e-12,0.0,0.0,4.6648535116321733e-11,9.8561104621138394e-16,0.0057310301895183036,0.0034926221773031283,2.9023459807494193e-09,5.4270408822187611e-09,1.2745848677943599e-05,6.8455819507880348e-13,6.507773736145664e-08,3.5385556894316623e-09,7.8361896281760494e-12,3.9302129807100854e-19
1.965339615714113e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32831466462492309,0.11291730447821348,0.021066919684556984,0.0,1.2588225702286158e-08,4.4629455832999428e-06,0.0,3.1219839597951796e-09,0.0,2.1902118124960349e-05,3.5390060843093985e-20,1.9410899045275408e-08,4.1638130305482489e-16,4.7399871570914673e-12,0.0,0.0,4.7329352777415644e-11,1.0217035813511578e-15,0.0057307466798786223,0.0035092707560315686,2.9185765375790148e-09,5.4791471285854697e-09,1.2806604693990333e-05,6.9837562171046365e-13,6.6128025706286968e-08,3.5704112933034256e-09,8.0248183498802054e-12,4.0742553168824926e-19
1.975170530593454e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829824611987746,0.11291738312457887,0.021058599325365388,0.0,1.2855539128141864e-08,4.5336925375905241e-06,0.0,3.1965005818167909e-09,0.0,2.2106716383076305e-05,3.7026941289815454e-20,1.9522018389223015e-08,4.2959770716772191e-16,4.8404961928014608e-12,0.0,0.0,4.8015281811452241e-11,1.0589444073506671e-15,0.0057304632375204606,0.0035259110901307384,2.934822286930801e-09,5.5313758995531247e-09,1.286709064707009e-05,7.1238357963200694e-13,6.7186696602064455e-08,3.6023819853209744e-09,8.217005351611175e-12,4.2228842371068973e-19
1.9850014454727948e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828183604372996,0.11291746083920906,0.021050283083630907,0.0,1.3126729321854532e-08,4.6049922863356962e-06,0.0,3.2724122697531787e-09,0.0,2.2312174168741569e-05,3.8731390610720549e-20,1.9632939584218878e-08,4.4317016627877748e-16,4.9425280175653831e-12,0.0,0.0,4.8706313175316456e-11,1.0973645331461468e-15,0.0057301798644412375,0.0035425431850808473,2.9510831563363183e-09,5.5837264912890216e-09,1.2927309079495965e-05,7.2658335746108192e-13,6.8253719388352731e-08,3.6344673868439973e-09,8.4127990221470921e-12,4.376223705367432e-19
1.9948323603521356e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826543438661837,0.11291753762162292,0.021041970956602995,0.0,1.340182401089846e-08,4.6768428657404929e-06,0.0,3.3497378865643822e-09,0.0,2.2518490064266247e-05,4.0505861781943491e-20,1.9743659425671149e-08,4.5710654199795352e-16,5.0460961564031638e-12,0.0,0.0,4.9402437758416458e-11,1.1369956540298057e-15,0.0057298965625023944,0.0035591670463566939,2.9673590734505961e-09,5.6361982260092686e-09,1.2987262548594362e-05,7.4097624220801103e-13,6.9329063255363283e-08,3.6666671194077127e-09,8.6122481438979923e-12,4.5344004319105694e-19
2.0046632752314765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32824904113880077,0.11291761347146805,0.021033662941533797,0.0,1.368085091889944e-08,4.7492423048249435e-06,0.0,3.4284964485931201e-09,0.0,2.2725662649875584e-05,4.2352884544108426e-20,1.9854174813277638e-08,4.7141483021192129e-16,5.1512141734347039e-12,0.0,0.0,5.0103646388057869e-11,1.1778701634022558e-15,0.0057296133334383964,0.0035757826794276691,2.9836499655432491e-09,5.688790457233117e-09,1.3046953624419133e-05,7.5556352188869066e-13,7.0412697261916202e-08,3.6989808047205823e-09,8.8154018936430363e-12,4.6975439203134201e-19
2.0144941901108174e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32823265629064807,0.1129176883885125,0.021025359035678131,0.0,1.3963837767856385e-08,4.8221886264979997e-06,0.0,3.5087071258684208e-09,0.0,2.2933690503694322e-05,4.4275067414367731e-20,1.9964482749797966e-08,4.8610316266780262e-16,5.2578956721277381e-12,0.0,0.0,5.0809929834634732e-11,1.2200211646662626e-15,0.0057293301788651236,0.0035923900897577806,2.9999557592161531e-09,5.7415025673730102e-09,1.3106384887552877e-05,7.7034648761522906e-13,7.1504590352786403e-08,3.7314080646621253e-09,9.0223098432555543e-12,4.8657865151186186e-19
2.0243251049901582e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32821627983263946,0.11291776237263675,0.021017059236293482,0.0,1.4250812279920342e-08,4.895679848593711e-06,0.0,3.5903892424048072e-09,0.0,2.3142572201735639e-05,4.6275099740224195e-20,2.0074580339794785e-08,5.0117980856596183e-16,5.3661542954441757e-12,0.0,0.0,5.1521278816631269e-11,1.2634824832585922e-15,0.0057290471002877175,0.0036089892828056764,3.0162763816215956e-09,5.7943339573108524e-09,1.3165558926999984e-05,7.85326427028095e-13,7.260471137545923e-08,3.7639485212807432e-09,9.2330219604162667e-12,5.0392634500228613e-19
2.034156019869499e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32819991175535618,0.11291783542382652,0.021008763540640008,0.0,1.4541802179395178e-08,4.9697139848730216e-06,0.0,3.6735622764974072e-09,0.0,2.3352306317887128e-05,4.8355753792005027e-20,2.0184464788347672e-08,5.1665317616104227e-16,5.4760037260684914e-12,0.0,0.0,5.2237684005468652e-11,1.3082886788090315e-15,0.0057287640991079605,0.0036255802640246474,3.0326117597503324e-09,5.8472840584657036e-09,1.3224478338121668e-05,8.0050462731278752e-13,7.3713029096348971e-08,3.7966017967913694e-09,9.4475886093156298e-12,5.2181128965753635e-19
2.0430038432609057e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32818518764361565,0.11291790037230597,0.021001300920979678,0.0,1.480714916268362e-08,5.0368072549980454e-06,0.0,3.7497089650561177e-09,0.0,2.3541794659502088e-05,5.0299633811313018e-20,2.0283176326067543e-08,5.3092546679791484e-16,5.5762396948071886e-12,0.0,0.0,5.2886763987938948e-11,1.3497932895133568e-15,0.0057285094653018055,0.0036405051305108305,3.0473261549062076e-09,5.8950401996687344e-09,1.327729024955519e-05,8.1433559007369909e-13,7.4717497354490882e-08,3.8260858927972114e-09,9.6440361640307623e-12,5.3837875011413969e-19
2.0518516666523124e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32817047030598112,0.1129179645653008,0.020993841621130861,0.0,1.5075791288209576e-08,5.104337222460382e-06,0.0,3.827093617063483e-09,0.0,2.3731971260244066e-05,5.2313274114969112e-20,2.0381711137055692e-08,5.4553235545975117e-16,5.6777853638736739e-12,0.0,0.0,5.3539925049980914e-11,1.3924421022260744e-15,0.0057282548961348238,0.0036554233537963677,3.062052388274418e-09,5.9428916757967896e-09,1.3329899914874008e-05,8.2832913416943902e-13,7.5728556733758907e-08,3.8556607910588453e-09,9.8436842816491766e-12,5.5540331463466721e-19
2.060699490043719e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32815575973578054,0.11291802800299319,0.020986385639101702,0.0,1.5347748779407715e-08,5.1723024345542549e-06,0.0,3.9057307538808094e-09,0.0,2.3922835076006922e-05,5.4398876615151569e-20,2.0480067387345537e-08,5.604802671092443e-16,5.7806507912953087e-12,0.0,0.0,5.4197160311346007e-11,1.4362618857377175e-15,0.0057280003924402006,0.0036703349378456496,3.0767904069874099e-09,5.9908381184080387e-09,1.3382309231688626e-05,8.4248619436876573e-13,7.6746184356887191e-08,3.8853262165090571e-09,1.0046570504185929e-11,5.7289568610348955e-19
2.0695473134351256e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32814105592639814,0.11291809068561871,0.02097893297290207,0.0,1.5623041866116848e-08,5.2407014381709075e-06,0.0,3.9856349988007283e-09,0.0,2.4114385061258107e-05,5.6558703118344167e-20,2.0578243305556384e-08,5.7577572198938014e-16,5.8848460616841694e-12,0.0,0.0,5.4858462871926685e-11,1.4812799217343524e-15,0.0057277459549988953,0.0036852398866195819,3.0915401560271145e-09,6.0388791831166298e-09,1.3434520097124623e-05,8.5680771895896818e-13,7.7770357330284721e-08,3.915081894185043e-09,1.0252732635483084e-11,5.9086677265045939e-19
2.0783951368265323e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32812635887127245,0.1129181526134633,0.020971483620543577,0.0,1.5901690785626311e-08,5.3095327802777604e-06,0.0,4.0668210772074834e-09,0.0,2.4306620169030141e-05,5.8795076698585166e-20,2.0676237182061532e-08,5.9142533659625953e-16,5.9903812863198549e-12,0.0,0.0,5.5523825814090276e-11,1.5275240124175876e-15,0.0057274915845426716,0.0037001382040756144,3.1063015812676199e-09,6.0870145289652667e-09,1.348653440686295e-05,8.7129465126537275e-13,7.880105275185234e-08,3.9449275492272917e-09,1.0462208741587365e-11,6.0932769070301753e-19
2.0863581778787983e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32811313729116748,0.11291820770346046,0.020964782035113073,0.0,1.6155360783090159e-08,5.3718494370842642e-06,0.0,4.1409967683297238e-09,0.0,2.4480216679300935e-05,6.0875231159168525e-20,2.0764274661354959e-08,6.0581834317746798e-16,6.0865170279016705e-12,0.0,0.0,5.6126118358552635e-11,1.5702153748098967e-15,0.0057272627089718061,0.0037135410232772806,3.1195968030998636e-09,6.1304166805934426e-09,1.3533180795353476e-05,8.8447508811976919e-13,7.973423639506514e-08,3.9718653423243421e-09,1.0653602358718917e-11,6.263706808920671e-19
2.0935249148258378e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3281012425383309,0.11291825676219085,0.020958752900654343,0.0,1.6386014087475044e-08,5.4282319636934303e-06,0.0,4.2086618830240449e-09,0.0,2.4636926661594964e-05,6.2803507577964018e-20,2.0843380217491491e-08,6.1902607092029839e-16,6.1739803248022361e-12,0.0,0.0,5.6670984680079267e-11,1.6095236882274413e-15,0.0057270567682124471,0.0037255989731583557,3.1315705186779536e-09,6.1695435032360919e-09,1.3575028870445303e-05,8.9645325694950727e-13,8.0578589137893392e-08,3.9961713141625587e-09,1.0828201489633148e-11,6.4206339251887517e-19
2.1006916517728772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32808935220546265,0.11291830532636861,0.020952725936876977,0.0,1.6618905165780757e-08,5.4848955666647726e-06,0.0,4.277194526470146e-09,0.0,2.4794084286498652e-05,6.478634508999758e-20,2.0922363494529996e-08,6.3247824784348571e-16,6.2623408318071546e-12,0.0,0.0,5.7218502672261037e-11,1.6496875955932804e-15,0.0057268508725565395,0.0037376525792568844,3.1435517986724803e-09,6.2087316277181788e-09,1.3616751346300671e-05,9.0854162575241822e-13,8.1427180549045178e-08,4.0205358317752368e-09,1.1005043463814748e-11,6.5809794678688478e-19
2.1078583887199166e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32807746628917128,0.11291835339623024,0.02094670114272755,0.0,1.6854044791791233e-08,5.5418394759499671e-06,0.0,4.3466027211675766e-09,0.0,2.4951688994825933e-05,6.6825102186752193e-20,2.1001223698829146e-08,6.4617857946042342e-16,6.3516039741538512e-12,0.0,0.0,5.7768668634912862e-11,1.6907229062053071e-15,0.0057266450223108743,0.0037497018436693855,3.1555406140889888e-09,6.2479809012563257e-09,1.3658349223452755e-05,9.207406973258856e-13,8.2279998473838118e-08,4.0449587492843333e-09,1.1184149016485672e-11,6.7448066524272207e-19
2.1143084519722522e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32806677273789531,0.11291839623667418,0.020941280682154884,0.0,1.7067601872233464e-08,5.5933280204714906e-06,0.0,4.4098253589670424e-09,0.0,2.5093915025972674e-05,6.8708941101123587e-20,2.1072092019656089e-08,6.5872414771097565e-16,6.4327170488512792e-12,0.0,0.0,5.8266078955120748e-11,1.7284129946586712e-15,0.005726459796156198,0.0037605424712306634,3.1663369666801929e-09,6.2833574068928941e-09,1.3695681606031514e-05,9.3181492816647612e-13,8.3051138237725214e-08,4.0669891864199476e-09,1.1347296602681291e-11,6.8952809412716437e-19
2.1207585152245878e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32805608275887066,0.1129184386771222,0.020935861977361244,0.0,1.7282996868987937e-08,5.6450424300552495e-06,0.0,4.4737696381147102e-09,0.0,2.5236502332705824e-05,7.064023063234537e-20,2.1142859485267751e-08,6.7147652044859399e-16,6.5145696335429234e-12,0.0,0.0,5.876562842977428e-11,1.766833782859498e-15,0.0057262746072209861,0.0037713795852495247,3.1771393782223618e-09,6.3187832174652376e-09,1.3732914598037319e-05,9.4297960185658816e-13,8.3825682795871413e-08,4.0890667030593672e-09,1.1512309851033027e-11,7.0486747801417519e-19
2.1272085784769234e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32804539634966529,0.11291848071777959,0.020930445027580222,0.0,1.7500237647646461e-08,5.6969821454325854e-06,0.0,4.5384414990429528e-09,0.0,2.5379450506065597e-05,7.262002270559886e-20,2.1213525568318488e-08,6.8443848971537831e-16,6.5971657075471925e-12,0.0,0.0,5.9267314355696174e-11,1.805997298174246e-15,0.0057260894556971278,0.0037822131872512644,3.1879478274810406e-09,6.3542582320714167e-09,1.3770048923401219e-05,9.5423508567912826e-13,8.4603623313106804e-08,4.1111911929451099e-09,1.1679204113718761e-11,7.2050362636855561e-19
2.133658641729259e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32803471350785912,0.112918522358861,0.020925029832045861,0.0,1.7719332077862618e-08,5.7491466081585936e-06,0.0,4.6038469113091631e-09,0.0,2.5522759136674939e-05,7.4649389351816567e-20,2.1284089757261318e-08,6.9761287663366495e-16,6.6805092579031612e-12,0.0,0.0,5.9771134028693473e-11,1.8459157301019778e-15,0.0057259043417673874,0.0037930432787602118,3.1987622931451515e-09,6.38978235176843e-09,1.3807085304000461e-05,9.6558174669795337e-13,8.5384950965003524e-08,4.1333625498469032e-09,1.1847994817652495e-11,7.3644141354231923e-19
2.1401087049815945e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32802403423104398,0.11291856360059041,0.020919616389992696,0.0,1.7940288033544556e-08,5.801535260684898e-06,0.0,4.6699918736251498e-09,0.0,2.5666427814738308e-05,7.6729423029320668e-20,2.1354551556167098e-08,7.1100253161317436e-16,6.7646042793864763e-12,0.0,0.0,6.0277084743917007e-11,1.8866014319605651e-15,0.0057257192656058236,0.0038038698612997339,3.2095827539904943e-09,6.4253554802894577e-09,1.3844024459508627e-05,9.770199517480796e-13,8.6169656939076093e-08,4.1555806675615544e-09,1.201869746455248e-11,7.5268577945013412e-19
2.14655876823393e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32801335851682323,0.11291860444320026,0.02091420470065574,0.0,1.8163113393051334e-08,5.8541475464299377e-06,0.0,4.7368824138861244e-09,0.0,2.5810456130040583e-05,7.8861236949727701e-20,2.1424910484543258e-08,7.2461033455885842e-16,6.8494547745286617e-12,0.0,0.0,6.0785163796210076e-11,1.9280669225853602e-15,0.0057255342273781614,0.0038146929363922352,3.2204091887044536e-09,6.4609775262200722e-09,1.3880867107249165e-05,9.8855006900516129e-13,8.6957732435941637e-08,4.1778454399127994e-09,1.2191327631008411e-11,7.6924173024976354e-19
2.1530088314862657e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32800268636281188,0.1129186448869314,0.020908794763270483,0.0,1.8387816039384325e-08,5.906982909847022e-06,0.0,4.8045245891993734e-09,0.0,2.5954843671946052e-05,8.1045965407788637e-20,2.14951660771521e-08,7.3843919507937713e-16,6.9350647536333901e-12,0.0,0.0,6.1295368480446506e-11,1.9703248880392637e-15,0.0057253492272421646,0.003825512505559155,3.2312415758571475e-09,6.4966483997259127e-09,1.3917613962059086e-05,1.0001724665084467e-12,8.7749168670445187e-08,4.2001567607511087e-09,1.236590096854765e-11,7.8611433902707443e-19
2.1594588947386013e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32799201776663578,0.11291868493203275,0.020903386577072882,0.0,1.8614403860360432e-08,5.960040796490149e-06,0.0,4.8729244859125541e-09,0.0,2.6099590029397308e-05,8.3284764115295217e-20,2.1565317883828853e-08,7.5249205269621865e-16,7.021438234788547e-12,0.0,0.0,6.1807696091857637e-11,2.0133881833345073e-15,0.0057251642653479836,0.0038363285703209762,3.2420798941477265e-09,6.5323680127683525e-09,1.3954265736153989e-05,1.0118875116271044e-12,8.8543956872748895e-08,4.2225145239535102e-09,1.2542433203700572e-11,8.033087464857474e-19
2.165908957990937e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32798135272593193,0.11291872457876063,0.020897980141299382,0.0,1.8842884748805982e-08,6.0133206530775179e-06,0.0,4.9420882196416366e-09,0.0,2.6244694790914182e-05,8.5578810539196416e-20,2.1635365469299424e-08,7.6677187705348273e-16,7.1085792438866061e-12,0.0,0.0,6.2322143926349487e-11,2.0572698341665338e-15,0.0057249793418385044,0.0038471411321972229,3.2529241221990002e-09,6.5681362826071703e-09,1.399082313899399e-05,1.0236955734370396e-12,8.9342088289384871e-08,4.2449186234234701e-09,1.2720940138064904e-11,8.2083016164183411e-19
2.1723590212432725e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32797069123834816,0.11291876382737891,0.020892575455186899,0.0,1.9073266602747765e-08,6.0668219275527175e-06,0.0,5.0120219352984685e-09,0.0,2.6390157544592745e-05,8.7929304244046637e-20,2.170530841299789e-08,7.812816681283384e-16,7.1964918146409038e-12,0.0,0.0,6.2838709280808816e-11,2.1019830386602453e-15,0.0057247944568496641,0.0038579501927064586,3.2637742384629831e-09,6.603953127829456e-09,1.402728687716205e-05,1.0355970210853728e-12,9.0143554184271276e-08,4.2673689530907326e-09,1.2901437648369081e-11,8.386838625232775e-19
2.178809084495608e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32796003330154255,0.11291880267815829,0.020887172517972813,0.0,1.9305557325566029e-08,6.1205440691436964e-06,0.0,5.0827318071179707e-09,0.0,2.6535977878104489e-05,9.0337467238788235e-20,2.1775146308883913e-08,7.9602445644214201e-16,7.2851799885921901e-12,0.0,0.0,6.3357389453397985e-11,2.147541169128558e-15,0.0057246096105107568,0.0038687557533662936,3.2746302215704438e-09,6.639818467706803e-09,1.4063657654244203e-05,1.0475922224180662e-12,9.0948345839692463e-08,4.2898654069111717e-09,1.3083941686534643e-11,8.5687519687436282e-19
2.1852591477479436e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32794937891318415,0.11291884113137632,0.020881771328894988,0.0,1.9539764826180312e-08,6.1744865284195339e-06,0.0,5.1542240386849803e-09,0.0,2.6682155378695228e-05,9.280454432785788e-20,2.1844878765260028e-08,8.1100330327221215e-16,7.3746478151293764e-12,0.0,0.0,6.387818174384057e-11,2.193957773843135e-15,0.0057244248029447364,0.0038795578156933818,3.2854920500942856e-09,6.675732227459739e-09,1.4099936170707355e-05,1.0596815474269887e-12,9.1756454557244577e-08,4.3124078788666464e-09,1.3268468279737672e-11,8.7540958286505713e-19
2.1917092110002792e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32793872807095165,0.1129188791873169,0.020876371887191766,0.0,1.9775897019241338e-08,6.2286487573451055e-06,0.0,5.2265048629607146e-09,0.0,2.6828689633184178e-05,9.5331803466637167e-20,2.1914505404588995e-08,8.2622130086424081e-16,7.4648993515069327e-12,0.0,0.0,6.4401083453697222e-11,2.2412465788172925e-15,0.0057242400342684885,0.0038903563812034223,3.2963597023579556e-09,6.7116943336225602e-09,1.4136123123791502e-05,1.0718653666278991e-12,9.2567871658747351e-08,4.3349962629648857e-09,1.3455033530469256e-11,8.9429250980522725e-19
2.1981592742526148e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32792808077253405,0.11291891684627006,0.020870974192101949,0.0,2.00139618252581e-08,6.2830302093336501e-06,0.0,5.2995805423088736e-09,0.0,2.6975580227963409e-05,9.7920536121303362e-20,2.1984025863311228e-08,8.4168157264535582e-16,7.5559386628439927e-12,0.0,0.0,6.4926091886630149e-11,2.2894214896011548e-15,0.0057240553045931073,0.0039011514514111644,3.3072331569294663e-09,6.7477047118822365e-09,1.4172219207404965e-05,1.0841440482820428e-12,9.3382588487122174e-08,4.3576304532393573e-09,1.3643653616594991e-11,9.1352953886377064e-19
2.2046093375049504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32791743701563036,0.11291895410853188,0.020865578242864818,0.0,2.0253967170774965e-08,6.3376303392972723e-06,0.0,5.3734573685213951e-09,0.0,2.7122826748996773e-05,1.0057205763313796e-19,2.2053439791662301e-08,8.5738727343782192e-16,7.6477698221457181e-12,0.0,0.0,6.5453204348659335e-11,2.3384965930891681e-15,0.0057238706140241551,0.0039119430278304083,3.3181123923536725e-09,6.7837632946597869e-09,1.4208225112012615e-05,1.0965179632262243e-12,9.4200596407237547e-08,4.3803103437491473e-09,1.3834344791413524e-11,9.3312630379270011e-19
2.211059400757286e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32790679679794921,0.1129189909744039,0.020860184038720114,0.0,2.0495920988575218e-08,6.3924486036953872e-06,0.0,5.4481416628438086e-09,0.0,2.7270428781818877e-05,1.0328770758733656e-19,2.2122746853490727e-08,8.7334158967338853e-16,7.7403969103246926e-12,0.0,0.0,6.5982418148410097e-11,2.3884861593399977e-15,0.0057236859626619086,0.0039227311119739931,3.3289973868090558e-09,6.8198700160761559e-09,1.4244141524540864e-05,1.1089874836861261e-12,9.5021886806721589e-08,4.4030358285788334e-09,1.4027123383714128e-11,9.5308851165620179e-19
2.2175094640096216e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32789616011720873,0.11291902744419326,0.020854791578908061,0.0,2.0739831217775951e-08,6.4474844605812006e-06,0.0,5.5236397760002625e-09,0.0,2.7418385911534984e-05,1.0606885018635232e-19,2.2191946726075931e-08,8.8954773960826946e-16,7.8338240161898028e-12,0.0,0.0,6.6513730597348046e-11,2.4394046434088448e-15,0.0057235013506015831,0.0039335157053538234,3.3398881188055219e-09,6.8560248073391715e-09,1.4279969128288392e-05,1.1215529782661427e-12,9.5846451096742655e-08,4.4258068018383964e-09,1.4222005797833307e-11,9.7342194356466339e-19
2.2239595272619572e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32788552697113654,0.11291906351821218,0.020849400862669343,0.0,2.0985705803988882e-08,6.5027373696462344e-06,0.0,5.5999580882181526e-09,0.0,2.7566697722819953e-05,1.0891687462780766e-19,2.2261039099946548e-08,9.0600897353875911e-16,7.9280552364671092e-12,0.0,0.0,6.7047139010007503e-11,2.4912666871921886e-15,0.0057233167779335752,0.0039442968094808486,3.3507845668933282e-09,6.8922276072434481e-09,1.4315708602823668e-05,1.134214818448605e-12,9.6674280712759239e-08,4.4486231576631092e-09,1.4419008513710428e-11,9.9413245541369189e-19
2.2304095905142928e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32787489735747005,0.11291909919677794,0.020844011889245128,0.0,2.1233552699549684e-08,6.5582067922629243e-06,0.0,5.6771030092524096e-09,0.0,2.7715363799916991e-05,1.1183319548701351e-19,2.2330023678699131e-08,9.227285740174747e-16,8.0230946758295044e-12,0.0,0.0,6.7582640704212408e-11,2.5440871212849882e-15,0.0057231322447436695,0.0039550744258650726,3.3616867090797341e-09,6.9284783573007337e-09,1.435136062390111e-05,1.1469733786351646e-12,9.7505367115238614e-08,4.4714847902134399e-09,1.4618148086942415e-11,1.0152259786281286e-18
2.2368596537666283e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32786427127395518,0.1129191344802125,0.020838624657877031,0.0,2.1483379863574832e-08,6.613892191525365e-06,0.0,5.7550809784094001e-09,0.0,2.7864383726638053e-05,1.1481925310414055e-19,2.2398900178817263e-08,9.397098560702232e-16,8.1189464468723601e-12,0.0,0.0,6.8120233001283673e-11,2.5978809668503972e-15,0.0057229477511132471,0.0039658485560155575,3.372594523815843e-09,6.9647769933735453e-09,1.4386925863388098e-05,1.1598290277317458e-12,9.8339701790345856e-08,4.4943915936749497e-09,1.4819441148837432e-11,1.0367085209110776e-18
2.243309717018964e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32785364871834755,0.11291916936884248,0.020833239167807147,0.0,2.1735195262093519e-08,6.6697930322882142e-06,0.0,5.8338984645704881e-09,0.0,2.801375708636299e-05,1.1787651397608532e-19,2.2467668329491105e-08,9.5695616741349723e-16,8.2156146701314922e-12,0.0,0.0,6.8659913226240586e-11,2.6526634375020346e-15,0.0057227632971194814,0.003976619201440418,3.3835079897096025e-09,7.0011234596777309e-09,1.4422404989170641e-05,1.1727821374599272e-12,9.9177276250603231e-08,4.517343462258238e-09,1.5022904406467673e-11,1.0585861669979731e-18
2.2491147739460658e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32784409143281329,0.11291920043132506,0.020828393714928194,0.0,2.1963535650938872e-08,6.7202875506082076e-06,0.0,5.9055573595353895e-09,0.0,2.8148494950648113e-05,1.2069016099415002e-19,2.2529466812595733e-08,9.7270724106908371e-16,8.3033175497582698e-12,0.0,0.0,6.9147408399308353e-11,2.7028256661677238e-15,0.0057225973224749793,0.0039863098041280779,3.3933349223631102e-09,7.0338761316151918e-09,1.4454263123898447e-05,1.184523576866372e-12,9.9933856287978318e-08,4.5380385872475266e-09,1.5207890725178123e-11,1.0786189539368665e-18
2.2549198308731677e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32783453700144916,0.11291923117452815,0.020823549671335411,0.0,2.2193498785390858e-08,6.7709557569661555e-06,0.0,5.9779062845669387e-09,0.0,2.8283518453526194e-05,1.2356379876068549e-19,2.2591177143551882e-08,9.8867821374232719e-16,8.3916881148698364e-12,0.0,0.0,6.9636590685926883e-11,2.7538125273336403e-15,0.005722431380046143,0.0039959975865068815,3.4031663986499073e-09,7.0666674613659153e-09,1.4486052525367449e-05,1.1963445347112762e-12,1.0069304754936373e-07,4.5587700522308862e-09,1.5394660782865358e-11,1.0989813124554546e-18
2.2607248878002696e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32782498542263738,0.11291926159869872,0.020818707036477247,0.0,2.242509048770683e-08,6.8217972650423798e-06,0.0,6.0509500170175335e-09,0.0,2.8418827290379944e-05,1.2649855228738557e-19,2.2652799150624196e-08,1.0048715947083942e-15,8.4807293858853475e-12,0.0,0.0,7.0127458144470274e-11,2.8056355191450609e-15,0.0057222654698812275,0.0040056825496742905,3.4130024033808055e-09,7.0994974085766165e-09,1.4517773671916208e-05,1.2082452788119251e-12,1.0145484390459097e-07,4.579537780139426e-09,1.5583226916599933e-11,1.1196778414072814e-18
