Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),H2OX(35),CH3OHX(46),C4H7X(197),C4H7(208),C4H7X(463)
0.04878490810340387,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104314910009345,0.099958094662007321,5.5913863988083313e-35,0.099965259995223738,4.4638310504522149e-15,5.5032712700349322e-08,1.1591040970611233e-10,1.0640511165421312e-07,3.3095752052093625e-24,6.9529245981040076e-06,2.3665865660469994e-15,5.2863989783201182e-13,1.0246002182745458e-10,2.9568716988273168e-15,2.7280718482181683e-24,5.9814525061850893e-24,1.0643419364148136e-22,8.9726425114507738e-12,3.4737398731770139e-05,3.4739888825616901e-05,1.9067720474728155e-10,7.0604578099894253e-06,1.9124947192962315e-11,7.4386432072256514e-12,2.1061047303538885e-10,3.6977863278578389e-11,1.2100690197280257e-17,3.1181692550174753e-15,7.0310291135069515e-12,3.2029720613630636e-10,8.2542035763840361e-12,2.8684976162290469e-15,1.2916351191286739e-10,2.8229859771576477e-12,9.8104297885328272e-16,3.5125079869377863e-11,8.0582068192956201e-11,5.3220933250483696e-13,1.8495317581697699e-16,3.8957348634321262e-13,1.3538442484658414e-16,8.2243524183258098e-19,5.9979923671909139e-12,2.5549494242556633e-12,1.3082694517089766e-14,4.5464927300509292e-18,3.0723357521911404e-21,3.6587533183527416e-22,5.301243460775594e-17,1.159432145512587e-10,4.0281140896303593e-14,1.5512688415754808e-18,1.0275709071445051e-18,1.2934280259746125e-19,1.0950188327592171e-12,1.293327052347486e-19
0.048852070140863284,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104314204436841,0.09995808740142724,5.6143297517728328e-35,0.09996525999594616,4.4843350190950069e-15,5.5142776397775428e-08,1.1620451996290308e-10,1.067861943239626e-07,3.3189255219542234e-24,6.959416293349587e-06,2.3803105685802958e-15,5.2917400260960897e-13,1.0278056624464687e-10,2.9703688654973003e-15,2.7325296516544174e-24,6.005281161909753e-24,1.0683864591810068e-22,9.0093139916313843e-12,3.4737395191755937e-05,3.4739887808967585e-05,1.9085522544993696e-10,7.0675143397334307e-06,1.9163195925958438e-11,7.4381529864284322e-12,2.1038631760649696e-10,3.7110295894976986e-11,1.2138546873158555e-17,3.1309132220384991e-15,7.0433559762307479e-12,3.217438313851398e-10,8.2994993078494076e-12,2.8842386868881713e-15,1.3003565026054068e-10,2.8448690183097442e-12,9.8864773584509881e-16,3.5459078396823456e-11,8.1168949871695773e-11,5.378532571553573e-13,1.8691454481365366e-16,3.9279370520037147e-13,1.3650351005028444e-16,8.2720457765950381e-19,6.0599090109761475e-12,2.5869531479845754e-12,1.325970396753684e-14,4.608006848600014e-18,3.075406378679847e-21,3.6680368862328159e-22,5.3199897282265713e-17,1.1623739281553738e-10,4.0383348797652675e-14,1.558394327242533e-18,1.0322614070825688e-18,1.3036931043033889e-19,1.1037095087101178e-12,1.303591574007046e-19
0.0489192321783227,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104313499666222,0.099958080148970993,5.6361657619477285e-35,0.099965259996667138,4.5048957848050246e-15,5.5252824484813974e-08,1.164989221439478e-10,1.071679823317586e-07,3.3282888645878759e-24,6.9658984056556888e-06,2.3940903045139849e-15,5.2970751502319314e-13,1.0310152419248949e-10,2.983902260201125e-15,2.7369899092065396e-24,6.0291702315693821e-24,1.0724397366645684e-22,9.0460627728958592e-12,3.4737391655721041e-05,3.4739886793496742e-05,1.9103298334088884e-10,7.0745628309606752e-06,1.9201439232435606e-11,7.4376619656138467e-12,2.1016282554848402e-10,3.7242973623647022e-11,1.2176452387399051e-17,3.1436840520597776e-15,7.0556740307949033e-12,3.231937108110971e-10,8.3449393635370161e-12,2.9000299122177135e-15,1.3091170390574175e-10,2.8668715779818314e-12,9.9629402745230244e-16,3.5795555465899646e-11,8.1758900097203812e-11,5.4354514835503237e-13,1.8889258301722585e-16,3.960337649295756e-13,1.3762949028477999e-16,8.3199328168376684e-19,6.1223435066474128e-12,2.6192957241891068e-12,1.3438757755912798e-14,4.6702314111671747e-18,3.0784735072346372e-21,3.6773296683370659e-22,5.3387701427292456e-17,1.1653186301211588e-10,4.0485658143755794e-14,1.5655395506377296e-18,1.036964496732453e-18,1.3140142834529565e-19,1.1124476828364482e-12,1.3139121952146338e-19
0.04898639421578211,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104312795697147,0.099958072904635917,5.6613374331778695e-35,0.099965259997386646,4.5255133687690771e-15,5.5362856641223441e-08,1.1679361591659374e-10,1.0755047525890699e-07,3.3376652342602106e-24,6.9723709384532657e-06,2.4079258901715248e-15,5.3024043529824506e-13,1.0342289505108151e-10,2.9974718865921972e-15,2.7414526230800157e-24,6.0531197750435272e-24,1.0765017686907308e-22,9.082888790821492e-12,3.4737388123663555e-05,3.4739885779173541e-05,1.9121047852266768e-10,7.0816032871526453e-06,1.9239677001111689e-11,7.4371701455338907e-12,2.0993999403563795e-10,3.7375896319084592e-11,1.2214406666794583e-17,3.1564817226916846e-15,7.0679832388632516e-12,3.2464684024115437e-10,8.3905237237071222e-12,2.9158712853548596e-15,1.3179167868205996e-10,2.8889939576270266e-12,1.0039819584328515e-15,3.6134523475339277e-11,8.2351927327141557e-11,5.4928529818306879e-13,1.9088739192963792e-16,3.9929373795624125e-13,1.3876239071885899e-16,8.3680139432856152e-19,6.1852990408291994e-12,2.651980031002919e-12,1.3619875114503861e-14,4.7331731012923415e-18,3.0815371393690874e-21,3.6866316541660752e-22,5.3575846856819827e-17,1.1682662480820125e-10,4.05880688190207e-14,1.5727045191236616e-18,1.0416801773628309e-18,1.324391687771661e-19,1.1212334604291073e-12,1.3242890403252631e-19
0.04905355625324152,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104312092529262,0.099958065668419277,5.704325597670468e-35,0.099965259998104752,4.5461877919309582e-15,5.5472872550201827e-08,1.1708860094828738e-10,1.079336726849672e-07,3.3470546321269588e-24,6.9788338951947844e-06,2.4218174418078906e-15,5.3077276367509988e-13,1.0374467820037183e-10,3.0110777481548859e-15,2.7459177954762511e-24,6.077129852165041e-24,1.0805725550346173e-22,9.1197919806101685e-12,3.4737384595581601e-05,3.4739884765965889e-05,1.9138771109905819e-10,7.0886357118020053e-06,1.9277909121899663e-11,7.4366775268776705e-12,2.0971782025700397e-10,3.7509063835181643e-11,1.225240963812023e-17,3.1693062114141871e-15,7.0802835622541123e-12,3.2610321549007421e-10,8.4362523675001273e-12,2.9317627990475818e-15,1.3267558039424817e-10,2.9112364579032846e-12,1.0117116332684029e-15,3.6475994838128349e-11,8.2948040011360215e-11,5.5507399941627026e-13,1.9289907329525752e-16,4.0257369670686391e-13,1.399022365216876e-16,8.4162895599327212e-19,6.2487788074009615e-12,2.6850089585088761e-12,1.3803075380855353e-14,4.7968386390947137e-18,3.0845972766015338e-21,3.6959428332236503e-22,5.3764333382500248e-17,1.1712167787110004e-10,4.0690580707891115e-14,1.5798892399785821e-18,1.0464084501836304e-18,1.334825441124496e-19,1.1300669463697148e-12,1.334722233210584e-19
0.049120718290700936,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241043113901622,0.099958058440318298,5.7305056284060169e-35,0.099965259998821415,4.5669190748875966e-15,5.5582871891230905e-08,1.1738387690665985e-10,1.0831757418623779e-07,3.3564570593546173e-24,6.9852872793728376e-06,2.4357650755516144e-15,5.3130450035426165e-13,1.0406687301988805e-10,3.024719848094258e-15,2.7503854285894549e-24,6.1012005226802261e-24,1.0846520954489268e-22,9.1567722770112711e-12,3.4737381071474495e-05,3.4739883753931269e-05,1.915646811497919e-10,7.0956601084424945e-06,1.9316135483409506e-11,7.4361841102863252e-12,2.094963014199557e-10,3.7642476024666733e-11,1.229046122809372e-17,3.1821574955509599e-15,7.0925749629724514e-12,3.2756283234958543e-10,8.4821252723584819e-12,2.9477044454538543e-15,1.3356341479357715e-10,2.9335993781022262e-12,1.0194831559657696e-15,3.6819981993919943e-11,8.354724658529519e-11,5.6091154577686944e-13,1.9492772918708772e-16,4.0587371357411426e-13,1.4104905285057772e-16,8.4647600703409026e-19,6.3127860137474505e-12,2.718385418988691e-12,1.3988378045533786e-14,4.8612347978699482e-18,3.087653920472314e-21,3.7052631950170746e-22,5.3953160816150924e-17,1.1741702186830439e-10,4.079319369484312e-14,1.5870937203577443e-18,1.0511493163086155e-18,1.3453156664819402e-19,1.138948244782582e-12,1.345211896848244e-19
0.04918788032816035,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104310688595601,0.099958051220330205,5.7396207096218497e-35,0.099965259999536607,4.587707237984605e-15,5.5692854341377049e-08,1.1767944345943844e-10,1.0870217933735304e-07,3.3658725171152706e-24,6.9917310945004667e-06,2.4497689074637074e-15,5.3183564552184056e-13,1.0438947888906301e-10,3.0383981894256613e-15,2.7548555246099844e-24,6.1253318462908288e-24,1.088740389671078e-22,9.1938296143661336e-12,3.4737377551341424e-05,3.4739882743112372e-05,1.9174138875873178e-10,7.1026764806298359e-06,1.9354355973414332e-11,7.4356898965090819e-12,2.0927543474743589e-10,3.7776132739691142e-11,1.232856136342308e-17,3.1950355522836083e-15,7.1048574031794773e-12,3.290256866004196e-10,8.5281424142725756e-12,2.9636962162271255e-15,1.3445518760381805e-10,2.9560830165746365e-12,1.0272966302047368e-15,3.7166497395676915e-11,8.4149555476754448e-11,5.6679823168207692e-13,1.9697346191961838e-16,4.0919386093455337e-13,1.4220286485725123e-16,8.5134258778361059e-19,6.3773238741430542e-12,2.7521123362073443e-12,1.4175802706441301e-14,4.9263683882137338e-18,3.0907070725307485e-21,3.7145927290569457e-22,5.4142328970632639e-17,1.1771265646740276e-10,4.0895907664389641e-14,1.5943179673293431e-18,1.0559027767854559e-18,1.3558624863470472e-19,1.1478774593964067e-12,1.3557581537484797e-19
0.04925504236561976,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104309987829123,0.099958044008452221,5.7898916346590653e-35,0.099965260000250356,4.6085523011893552e-15,5.5802819590399744e-08,1.1797530027455152e-10,1.0908748770946779e-07,3.375301006592619e-24,6.9981653441335769e-06,2.4638290534685179e-15,5.3236619946281416e-13,1.0471249518688928e-10,3.0521127748875322e-15,2.7593280857204804e-24,6.1495238826052594e-24,1.0928374373580724e-22,9.2309639265122412e-12,3.4737374035178897e-05,3.4739881733370196e-05,1.9191783406225234e-10,7.1096848319303374e-06,1.9392570484121474e-11,7.4351948863382357e-12,2.0905521747081122e-10,3.7910033831260217e-11,1.2366709970779628e-17,3.2079403586167724e-15,7.1171308452311011e-12,3.3049177399846839e-10,8.574303767736656e-12,2.9797381025007365e-15,1.353509044907254e-10,2.9786876703580659e-12,1.035152159208768e-15,3.7515553524723135e-11,8.4754975097742505e-11,5.7273435262584458e-13,1.9903637418134376e-16,4.125342111546266e-13,1.4336369769011506e-16,8.5622873852541805e-19,6.4423956173848775e-12,2.7861926579820459e-12,1.4365369131757451e-14,4.9922462798978919e-18,3.0937567343223178e-21,3.7239314248650593e-22,5.4331837654484488e-17,1.1800858133618578e-10,4.099872250117914e-14,1.6015619878351773e-18,1.060668832563781e-18,1.366466022252024e-19,1.1568546931178399e-12,1.3663611254497038e-19
0.049322204403079176,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104309287862402,0.099958036804681516,5.8156879198483345e-35,0.099965260000962702,4.6294542841818348e-15,5.5912767321539842e-08,1.1827144702006808e-10,1.094734988713754e-07,3.3847425289783336e-24,7.0045900318572445e-06,2.4779456293943903e-15,5.3289616238676025e-13,1.0503592129211691e-10,3.0658636070074363e-15,2.7638031140982733e-24,6.1737766911680455e-24,1.0969432381486709e-22,9.2681751468936353e-12,3.4737370522986272e-05,3.473988072476482e-05,1.9209401714199979e-10,7.1166851659477869e-06,1.9430778905446831e-11,7.434699080389453e-12,2.0883564684192374e-10,3.8044179149494459e-11,1.2404906976789004e-17,3.2208718914205692e-15,7.1293952516309194e-12,3.3196109028330425e-10,8.6206093059790759e-12,2.9958300949681908e-15,1.3625057108020107e-10,3.0014136354671284e-12,1.0430498458458536e-15,3.7867162881303044e-11,8.5363513849138699e-11,5.7872020488896811e-13,2.011165689343974e-16,4.158948365860379e-13,1.44531576492238e-16,8.6113449951140293e-19,6.5080044821569859e-12,2.8206293487356483e-12,1.4557097215077983e-14,5.0588753862768872e-18,3.096802907417953e-21,3.7332792719624732e-22,5.4521686676203509e-17,1.1830479614258502e-10,4.1101638089839321e-14,1.6088257887118107e-18,1.0654474845219463e-18,1.3771263950554035e-19,1.1658800482831312e-12,1.3770209328177031e-19
0.04938936644053859,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104308588695056,0.099958029609015189,5.8428646269475413e-35,0.099965260001673564,4.6504132063970198e-15,5.6022697216344097e-08,1.1856788336416762e-10,1.0986021238997035e-07,3.3941970854703983e-24,7.0110051612798189e-06,2.4921187509918567e-15,5.3342553448388868e-13,1.0535975658332507e-10,3.0796506880991191e-15,2.7682806119163339e-24,6.1980903314731778e-24,1.10105779165133e-22,9.305463208579042e-12,3.4737367014763215e-05,3.473987971738079e-05,1.9226993807316291e-10,7.1236774863088832e-06,1.9468981126714672e-11,7.4342024793389296e-12,2.086167201316103e-10,3.817856854384462e-11,1.244315230805468e-17,3.2338301274349015e-15,7.1416505850570488e-12,3.3343363118228092e-10,8.6670590005431566e-12,3.0119721837374793e-15,1.371541929669561e-10,3.0242612067727652e-12,1.050989792586499e-15,3.822133798064561e-11,8.5975180123068687e-11,5.847560853996943e-13,2.0321414936592265e-16,4.1927580953458836e-13,1.4570652639070546e-16,8.6605991096661277e-19,6.5741537149572365e-12,2.8554253860021123e-12,1.4751006959547407e-14,5.1262626587739428e-18,3.0998455933997154e-21,3.7426362598730507e-22,5.471187584427844e-17,1.1860130055464291e-10,4.1204654315026912e-14,1.6161093767099375e-18,1.0702387334642388e-18,1.3878437250828353e-19,1.1749536267774409e-12,1.3877376961855745e-19
0.049456528477998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104307890326732,0.099958022421450396,5.8547797386323765e-35,0.099965260002382969,4.6714290869397171e-15,5.6132608962691251e-08,1.1886460897519452e-10,1.1024762782939849e-07,3.4036646772761244e-24,7.0174107360435459e-06,2.5063485338989735e-15,5.3395431600453669e-13,1.0568400043880634e-10,3.0934740202408166e-15,2.7727605813415354e-24,6.222464862939932e-24,1.1051810974291673e-22,9.342828044177866e-12,3.4737363510507275e-05,3.4739878711148489e-05,1.9244559697479796e-10,7.1306617966561042e-06,1.950717703946999e-11,7.4337050839747863e-12,2.0839843461851067e-10,3.8313201862855847e-11,1.2481445891159511e-17,3.2468150432383524e-15,7.1538968083649179e-12,3.3490939240368362e-10,8.7136528216106025e-12,3.0281643584433584e-15,1.3806177569897003e-10,3.0472306780072447e-12,1.0589721015054757e-15,3.8578091359950837e-11,8.6589982298544952e-11,5.9084229200911413e-13,2.0532921898360493e-16,4.2267720229607018e-13,1.4688857250928794e-16,8.710050130757153e-19,6.6408465738313085e-12,2.8905837667882103e-12,1.4947118515048415e-14,5.1944150998072721e-18,3.1028847938494682e-21,3.7520023781298609e-22,5.4902404965779868e-17,1.1889809424056785e-10,4.1307771061509725e-14,1.6234127584696618e-18,1.0750425801115508e-18,1.3986181318694352e-19,1.1840755298166814e-12,1.3985115350951239e-19
0.049523690515457415,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104307192757066,0.099958015241984263,5.8810119911293224e-35,0.099965260003090986,4.6925019446065249e-15,5.624250225046697e-08,1.1916162352164092e-10,1.1063574475137545e-07,3.4131453056111096e-24,7.0238067598207064e-06,2.520635093653371e-15,5.344825072063263e-13,1.0600865223662113e-10,3.1073336053008831e-15,2.7772430245351921e-24,6.2469003449211961e-24,1.1093131550058578e-22,9.3802695858617366e-12,3.4737360010216025e-05,3.4739877706006874e-05,1.926209939646267e-10,7.1376381006531181e-06,1.9545366535953907e-11,7.4332068950091074e-12,2.081807875956292e-10,3.8448078954227595e-11,1.2519787652658101e-17,3.2598266152575179e-15,7.1661338845744117e-12,3.3638836963897417e-10,8.7603907381996563e-12,3.0444066083162371e-15,1.3897332478258864e-10,3.0703223419080551e-12,1.0669968743318738e-15,3.8937435575749245e-11,8.7207928742812566e-11,5.9697912344609845e-13,2.0746188160018167e-16,4.2609908716739373e-13,1.4807773997213701e-16,8.7596984598855309e-19,6.7080863270607354e-12,2.9261075054424838e-12,1.5145452169578585e-14,5.2633397597925062e-18,3.1059205103586512e-21,3.7613776162704564e-22,5.5093273846154312e-17,1.1919517686871616e-10,4.1410988214104627e-14,1.630735940523804e-18,1.079859025111933e-18,1.4094497342449938e-19,1.1932458580195577e-12,1.40934256838287e-19
0.04959085255291683,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104306495985672,0.099958008070613794,5.9421040475610453e-35,0.09996526000379756,4.7136317978762102e-15,5.6352376766088806e-08,1.1945892667215942e-10,1.1102456271497206e-07,3.4226389716999077e-24,7.0301932363161903e-06,2.534978545682064e-15,5.3501010829915904e-13,1.0633371135456517e-10,3.1212294448948714e-15,2.7817279436527317e-24,6.2713968366980782e-24,1.1134539638752009e-22,9.4177877653640227e-12,3.4737356513888828e-05,3.4739876702022835e-05,1.9279612912557313e-10,7.1446064019978472e-06,1.9583549507185497e-11,7.4327079131006763e-12,2.0796377637574796e-10,3.8583199664698826e-11,1.2558177519062848e-17,3.2728648197680986e-15,7.1783617768760779e-12,3.3787055856201325e-10,8.807272717647004e-12,3.0606989220022083e-15,1.3988884567929987e-10,3.0935364899049377e-12,1.0750642123403209e-15,3.9299383205362401e-11,8.7829027810316541e-11,6.0316687928025442e-13,2.0961224132068219e-16,4.2954153640507109e-13,1.4927405388922544e-16,8.8095444981759674e-19,6.7758762539895461e-12,2.9619996351363826e-12,1.5346028352470339e-14,5.3330437382601195e-18,3.108952744539489e-21,3.7707619638341317e-22,5.5284482290415954e-17,1.1949254810760538e-10,4.1514305657639566e-14,1.6380789292912813e-18,1.0846880690268717e-18,1.4203386502736603e-19,1.2024647113565329e-12,1.4202309141203777e-19
0.04965801459037624,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104305800012182,0.099958000907336059,5.9737978207202318e-35,0.099965260004502648,4.7348186649839981e-15,5.6462232196761274e-08,1.1975651809552129e-10,1.114140812773204e-07,3.4321456767736652e-24,7.0365701692587476e-06,2.5493790053300584e-15,5.3553711949552138e-13,1.0665917717025663e-10,3.1351615404439626e-15,2.7862153408451843e-24,6.2959543974989728e-24,1.1176035234912714e-22,9.4553825140649032e-12,3.4737353021524749e-05,3.4739875699238784e-05,1.929710025478442e-10,7.1515667044066696e-06,1.9621725844460819e-11,7.432208138970547e-12,2.0774739828605156e-10,3.8718563840341315e-11,1.2596615416867352e-17,3.2859296329227527e-15,7.1905804486183835e-12,3.3935595483398576e-10,8.8542987259057317e-12,3.0770412876665745e-15,1.4080834381766073e-10,3.1168734123892489e-12,1.0831742164445576e-15,3.9663946841245919e-11,8.8453287846028989e-11,6.0940585973158195e-13,2.1178040247611838e-16,4.330046222317734e-13,1.5047753935878756e-16,8.8595886464660737e-19,6.8442196420691735e-12,2.9982632028991913e-12,1.554886760317206e-14,5.4035341730068147e-18,3.1119814980111372e-21,3.7801554103645231e-22,5.5476030102980852e-17,1.1979020762587231e-10,4.1617723276991616e-14,1.6454417311069881e-18,1.0895297123500521e-18,1.4312849974554017e-19,1.2117321893204692e-12,1.4311766898149554e-19
0.049725176627835654,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104305104836218,0.099957993752148103,5.9577726831348143e-35,0.099965260005206322,4.7560625637659231e-15,5.657206823457481e-08,1.2005439746070348e-10,1.1180429999224884e-07,3.4416654220748363e-24,7.0429375624178884e-06,2.5638365878016562e-15,5.360635410543269e-13,1.0698504906099702e-10,3.1491298930688622e-15,2.7907052182562021e-24,6.3205730864616744e-24,1.1217618332729732e-22,9.4930537628046779e-12,3.4737349533121342e-05,3.4739874697589289e-05,1.9314561435289651e-10,7.1585190116203667e-06,1.9659895440787915e-11,7.4317075733834434e-12,2.0753165066209647e-10,3.8854171326114061e-11,1.2635101272537024e-17,3.2990210306853556e-15,7.2027898633406314e-12,3.4084455409398603e-10,8.9014687271654846e-12,3.0934336928617645e-15,1.4173182456919635e-10,3.140333398263368e-12,1.0913269870408684e-15,4.003113910160235e-11,8.908071717842526e-11,6.156963660976261e-13,2.1396646977185967e-16,4.3648841683959678e-13,1.5168822146854803e-16,8.9098313050954676e-19,6.9131197926637947e-12,3.0349012796722027e-12,1.5753990640008154e-14,5.474818263993137e-18,3.1150067723984133e-21,3.7895579454145775e-22,5.5667917087059758e-17,1.2008815509235996e-10,4.1721240957147222e-14,1.6528243521700224e-18,1.0943839554696596e-18,1.4422888923141322e-19,1.2210483905778894e-12,1.4421800119973429e-19
0.04979233866529507,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104304410457411,0.099957986605046872,6.005862090395537e-35,0.099965260005908621,4.7773635117883139e-15,5.6681884573531945e-08,1.203525644368138e-10,1.1219521841151533e-07,3.4511982088530576e-24,7.0492954195887506e-06,2.5783514082121406e-15,5.3658937324203994e-13,1.0731132640390727e-10,3.1631345037105869e-15,2.7951975780245289e-24,6.3452529626665447e-24,1.1259288926035641e-22,9.5308014420365858e-12,3.4737346048676181e-05,3.4739873697019091e-05,1.9331996466028955e-10,7.1654633273974006e-06,1.9698058189837722e-11,7.431206217030696e-12,2.0731653085558399e-10,3.8990021966254979e-11,1.2673635012515015e-17,3.312138988885437e-15,7.214989984746704e-12,3.4233635196710245e-10,8.9487826845826221e-12,3.1098761247810878e-15,1.4265929326920213e-10,3.1639167355155031e-12,1.0995226242078703e-15,4.0400972620759593e-11,8.9711324125434038e-11,6.2203870044845316e-13,2.1617054818175193e-16,4.399929924175703e-13,1.5290612530515668e-16,8.9602728740952967e-19,6.9825800159282427e-12,3.0719169515871608e-12,1.5961418306875995e-14,5.5469032548185316e-18,3.1180285693342686e-21,3.7989695585411702e-22,5.5860143044277228e-17,1.2038639017604289e-10,4.1824858583135739e-14,1.6602267985855376e-18,1.0992507987115473e-18,1.4533504507548289e-19,1.2304134132712378e-12,1.4532409965793844e-19
0.04985950070275448,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104303716875367,0.099957979466029356,6.0836803531515018e-35,0.099965260006609435,4.7987215262645193e-15,5.679168090278909e-08,1.2065101869315789e-10,1.1258683608375065e-07,3.4607440383686756e-24,7.055643744605062e-06,2.5929235815409353e-15,5.3711461625683549e-13,1.0763800857578523e-10,3.1771753730170969e-15,2.7996924222819588e-24,6.3699940851081097e-24,1.1301047008206306e-22,9.5686254817686974e-12,3.4737342568189191e-05,3.473987269764016e-05,1.9349405354385593e-10,7.1723996555382668e-06,1.9736213983575308e-11,7.4307040705626758e-12,2.0710203624001643e-10,3.9126115603860269e-11,1.2712216563192017e-17,3.3252834831996376e-15,7.2271807767180977e-12,3.4383134405808498e-10,8.9962405595144131e-12,3.1263685699927403e-15,1.4359075519883366e-10,3.187623710608594e-12,1.1077612274941161e-15,4.0773460057036739e-11,9.0345116989071027e-11,6.2843316575778873e-13,2.1839274299382583e-16,4.4351842109652445e-13,1.5413127593485354e-16,9.0109137530385333e-19,7.0526036351653564e-12,3.1093133276026839e-12,1.6171171607828611e-14,5.6197964447363625e-18,3.12104689047763e-21,3.8083902393030303e-22,5.6052707775885057e-17,1.2068491254609421e-10,4.1928576039996165e-14,1.667649076331473e-18,1.1041302423014034e-18,1.4644697877495066e-19,1.2398273547530566e-12,1.4643597585408446e-19
0.049926662740213894,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104303024089693,0.099957972335092529,6.0814432952488265e-35,0.099965260007308696,4.8201366241735089e-15,5.6901456912063731e-08,1.2094975989915086e-10,1.1297915255588502e-07,3.4703029118879189e-24,7.0619825413215002e-06,2.6075532226915304e-15,5.3763927030055864e-13,1.0796509495331624e-10,3.191252501448625e-15,2.8041897531560875e-24,6.3947965127338818e-24,1.1342892572266113e-22,9.606525811651817e-12,3.4737339091659811e-05,3.4739871699518131e-05,1.9366788109056325e-10,7.1793279998598973e-06,1.9774362714167308e-11,7.4302011347558661e-12,2.0688816419834012e-10,3.9262452081447501e-11,1.2750845850949526e-17,3.3384544891798651e-15,7.2393622032909179e-12,3.453295259611805e-10,9.043842311833507e-12,3.142911014549055e-15,1.4452621560976845e-10,3.2114546089124872e-12,1.1160428960682352e-15,4.1148614081595224e-11,9.0982104062526717e-11,6.3488006562428172e-13,2.2063315971321713e-16,4.470647749642781e-13,1.5536369840897439e-16,9.0617543412302628e-19,7.1231939808310626e-12,3.1470935292255371e-12,1.6383271657353125e-14,5.6935051713766725e-18,3.1240617374925032e-21,3.8178199772634594e-22,5.6245611083129569e-17,1.2098372187179675e-10,4.2032393212820318e-14,1.6750911913054829e-18,1.1090222863991975e-18,1.4756470177580148e-19,1.2492903119423858e-12,1.4755364123491653e-19
0.04999382477767331,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104302332100036,0.099957965212233227,6.0990580481559256e-35,0.099965260008006679,4.8416088221716067e-15,5.7011212304177877e-08,1.2124878772438845e-10,1.1337216737207839e-07,3.4798748306867036e-24,7.0683118136270002e-06,2.6222404464454307e-15,5.3816333571959997e-13,1.0829258491290445e-10,3.2053658892494799e-15,2.8086895727682837e-24,6.4196603044138045e-24,1.1384825611024278e-22,9.6445023609169452e-12,3.4737335619082869e-05,3.4739870702399199e-05,1.9384144747785796e-10,7.1862483641818017e-06,1.981250427837564e-11,7.4296974104039242e-12,2.0667491211749991e-10,3.9399031240678213e-11,1.2789522802163077e-17,3.3516519822287253e-15,7.2515342286783594e-12,3.4683089325189469e-10,9.0915879004821429e-12,3.1595034441788064e-15,1.4546567970426163e-10,3.2354097147675053e-12,1.1243677287410991e-15,4.1526447386823622e-11,9.1622293624333827e-11,6.4137970456314515e-13,2.2289190416329094e-16,4.5063212611025681e-13,1.5660341777976434e-16,9.1127950375250647e-19,7.1943543952082361e-12,3.1852606986986386e-12,1.6597739721992448e-14,5.7680368252169681e-18,3.1270731120293037e-21,3.8272587619999124e-22,5.6438852764693509e-17,1.2128281782261487e-10,4.2136309986876654e-14,1.682553149301836e-18,1.113926931086675e-18,1.4868822543914513e-19,1.2588023810396637e-12,1.4867710716214064e-19
