Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65)
8.338420907025411e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43491844397600576,0.10327983470508502,0.017841499298993844,0.0,7.3963628526381518e-05,0.0037124731920191714,0.0,0.00045324085179142964,0.0,0.0071137653345169239,9.8303575473587312e-10,0.00031451026704579655,1.9540793798823365e-08,1.2277930121889684e-06,0.0,0.0,2.5601610196493526e-06,1.4558308977131078e-05,0.0072878743700069536,0.009881758741244218,0.00014295146555768157,5.5993165195688271e-07,3.1575411653634036e-08,6.9200866760523212e-08,7.2888060351035744e-05,2.3033676945048158e-05,3.3818432063948065e-09,1.2253258621747617e-06,1.5023425750046747e-06,4.0347439834349438e-12
8.388384920672703e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43487109146468944,0.10323994770130125,0.017815750212666764,0.0,7.5216458893606551e-05,0.0037331989095848585,0.0,0.00045814647629104278,0.0,0.0071459780298008578,1.0005736935042318e-09,0.00031432009184737745,1.9759602630555835e-08,1.2497717603701362e-06,0.0,0.0,2.5815129518917828e-06,1.4825423752354093e-05,0.0072842520464803228,0.0099319562926341934,0.00014328272196875393,5.6414096357160967e-07,3.1672616945225425e-08,6.9504104305679425e-08,7.3288035691335474e-05,2.3456336314199129e-05,3.4383375410621021e-09,1.2384741232457358e-06,1.5306768983519359e-06,4.1083258274488074e-12
8.438348934319995e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43482383410691289,0.10320011142742663,0.017790043878202655,0.0,7.6482657282075545e-05,0.0037538915895473646,0.0,0.00046306433342669528,0.0,0.0071780935749774562,1.0182756838971518e-09,0.00031413123198373603,1.9979093261049214e-08,1.2719753106076458e-06,0.0,0.0,2.6028886338458444e-06,1.5095483065657035e-05,0.007280635542085568,0.0099820547222027652,0.00014361249695427346,5.6835274138043365e-07,3.1769055902024225e-08,6.9806322919126793e-08,7.368728831659178e-05,2.3883655351787162e-05,3.4954207997252356e-09,1.2516529919921774e-06,1.5593318675289527e-06,4.1827083494442921e-12
8.488312947967288e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43477667177712132,0.10316032578682076,0.01776438020594772,0.0,7.7762277810157859e-05,0.003774551253945655,0.0,0.00046799423842481218,0.0,0.0072101124035151651,1.036141479361927e-09,0.00031394367679064502,2.0199258191637198e-08,1.2944039208380039e-06,0.0,0.0,2.6242877829694249e-06,1.5368495412400596e-05,0.0072770248445600009,0.010032054155229153,0.00014394080180356878,5.7256690851186111e-07,3.1864733167600357e-08,7.0107527347752817e-08,7.4085819122096818e-05,2.4315647504193241e-05,3.5530951888346518e-09,1.2648619646616973e-06,1.5883084097052396e-06,4.2578936849713721e-12
8.53827696161458e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43472960434999858,0.10312059068393239,0.017738759106487277,0.0,7.9055374287522641e-05,0.0037951779242932472,0.0,0.00047293600823915055,0.0,0.0072420349448087361,1.0541708245729493e-09,0.00031375741570488464,2.0420089985088163e-08,1.3170578377648455e-06,0.0,0.0,2.6457101203283758e-06,1.5644469183119417e-05,0.0072734199417380995,0.010081954716830089,0.0001442676476514046,5.7678338873486092e-07,3.1959653347907092e-08,7.0407722296974729e-08,7.4483628991255874e-05,2.4752326051890741e-05,3.6113629003757455e-09,1.2781005424354833e-06,1.6176074397050676e-06,4.3338839405091703e-12
8.588240975261872e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43468263170046356,0.10308090602428101,0.017713180490645027,0.0,8.036200021454957e-05,0.003815771621589953,0.0,0.00047788946153116512,0.0,0.0072738616242340711,1.0723634555977542e-09,0.00031357243826335012,2.0641581264901775e-08,1.3399372969678764e-06,0.0,0.0,2.6671553705092207e-06,1.5923412664388022e-05,0.0072698208215499702,0.010131756531961919,0.00014459304548100618,5.8100210645903928e-07,3.2053821011639136e-08,7.0706912431279885e-08,7.48807187958279e-05,2.5193704110813505e-05,3.6702261118476327e-09,1.2913682313713527e-06,1.6472298601183364e-06,4.4106811937200188e-12
8.638204988909165e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43463575370366575,0.10304127171443841,0.017687644269482241,0.0,8.1682208781795883e-05,0.0038363323663334397,0.0,0.00048285441865055423,0.0,0.0073055928632024154,1.0907191000598807e-09,0.00031338873410214978,2.086372471462952e-08,1.3630425230108565e-06,0.0,0.0,2.6886232615346302e-06,1.6205334039675926e-05,0.0072662274720198226,0.010181459725422668,0.00014491700612696986,5.8522298673768097e-07,3.2147240690753119e-08,7.100510237451876e-08,7.5277089396162867e-05,2.5639794633709554e-05,3.7296869864611822e-09,1.3046645423473414e-06,1.6771765614102001e-06,4.4882874937060593e-12
8.688169002556457e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43458897023498189,0.10300168766201045,0.01766215035429702,0.0,8.3016052869444221e-05,0.0038568601785306505,0.0,0.0004878307016159881,0.0,0.0073372290792139616,1.1092374772987041e-09,0.00031320629295569471,2.1086513077211294e-08,1.3863737295486214e-06,0.0,0.0,2.7101135247814595e-06,1.6490241390192191e-05,0.0072626398812644837,0.010231064421854104,0.0001452395402781917,5.8944595523982464e-07,3.223991688093322e-08,7.1302296710676327e-08,7.5672741641435998e-05,2.6090610411480577e-05,3.7897476729320259e-09,1.3179889910058372e-06,1.7074484220294709e-06,4.56670486126539e-12
8.733136614839021e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43454694583188308,0.10296610490937022,0.01763924192911925,0.0,8.422821437318341e-05,0.0038753070683303099,0.0,0.00049231889411150797,0.0,0.0073656207709504309,1.1260429148201424e-09,0.00031304316739547643,2.1287568053378186e-08,1.407565196634419e-06,0.0,0.0,2.729473670575804e-06,1.6749217611853394e-05,0.0072594159635891598,0.010275624536574504,0.00014552861008047815,5.9324835138485222e-07,3.2322693455738423e-08,7.1568924126172783e-08,7.6028215161625073e-05,2.6500395146696651e-05,3.8443168940534934e-09,1.3300046559910182e-06,1.7349718242512427e-06,4.6379756024176897e-12
8.778104227121584e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43450499780525514,0.10293056272528467,0.017616367635794335,0.0,8.54515013408262e-05,0.0038937273125016591,0.0,0.00049681599027751782,0.0,0.0073939361280984358,1.1429797160207855e-09,0.00031288104929393985,2.1489134370155497e-08,1.4289400128350566e-06,0.0,0.0,2.7488515316745437e-06,1.70106246859337e-05,0.0072561966924344981,0.010320105060184092,0.00014581654055694025,5.9705232596907666e-07,3.2404874643890271e-08,7.1834752067612745e-08,7.6383108096961223e-05,2.691402666824446e-05,3.8993752375271143e-09,1.3420423774854137e-06,1.7627599311061613e-06,4.7099063562148672e-12
8.823071839404147e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43446312606470555,0.10289506104447656,0.017593527410147573,0.0,8.6685951675028334e-05,0.0039121209246548074,0.0,0.00050132186375764613,0.0,0.007422175447099188,1.1600476597044687e-09,0.00031271993136804783,2.1691206857859522e-08,1.4504983116600973e-06,0.0,0.0,2.7682469189098698e-06,1.727446829448119e-05,0.0072529820593242702,0.010364506083230232,0.00014610333920805492,6.0085782608108122e-07,3.2486463649008042e-08,7.2099783795681374e-08,7.6737421044189322e-05,2.733151396966326e-05,3.9549242398367225e-09,1.3541018120721216e-06,1.7908133584415253e-06,4.7824985379935476e-12
8.868039451686711e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43442133051998172,0.10285959980230355,0.017570721188157744,0.0,8.7931603073481746e-05,0.0039304879181055272,0.0,0.00050583638924363609,0.0,0.0074503390219576963,1.1772465196203663e-09,0.00031255980639695785,2.1893780384112858e-08,1.4722402197229426e-06,0.0,0.0,2.7876596451250124e-06,1.7540754054503389e-05,0.0072497720558394154,0.010408827696162847,0.0001463890134454964,6.0466479919025959e-07,3.256746365181939e-08,7.2364022546463318e-08,7.7091154593288093e-05,2.7752865941551633e-05,4.0109654276748329e-09,1.3661826193242441e-06,1.8191327144837197e-06,4.8557535451276124e-12
8.913007063969274e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43437961108096912,0.10282417893474827,0.017547948905956675,0.0,8.9188493028632637e-05,0.0039488283058816123,0.0,0.00051035944246448676,0.0,0.0074784271442726973,1.1945760645494889e-09,0.00031240066722147361,2.2096849853454682e-08,1.4941658568015507e-06,0.0,0.0,2.8070895251322136e-06,1.7809487518442193e-05,0.0072465666736172265,0.01045306998933556,0.00014667357059360079,6.084731931742363e-07,3.2647877810495678e-08,7.2627471531144815e-08,7.7444309327600114e-05,2.817809137231778e-05,4.0675003184566725e-09,1.3782844617734434e-06,1.8477185998990227e-06,4.9296727571690438e-12
8.95347791502358e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43434212858187127,0.10279233462183217,0.017527482817831022,0.0,9.0329333776129628e-05,0.0039653119175686218,0.0,0.00051443737969398163,0.0,0.0075036421815220661,1.2102841956326472e-09,0.00031225827895094653,2.2280032225277483e-08,1.5140561120163885e-06,0.0,0.0,2.8245909321280745e-06,1.8053444960267042e-05,0.0072436857739298253,0.01049282030939686,0.0001469287228998783,6.1190191983098516e-07,3.2719752248950869e-08,7.286390300170725e-08,7.7761654178724472e-05,2.8564113249204363e-05,4.1188050827357863e-09,1.3891938285132755e-06,1.8736742697925714e-06,4.9967690691583332e-12
8.989901680972456e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43430844692323906,0.10276370261987108,0.017509086761085962,0.0,9.1363921887668037e-05,0.0039801287586827784,0.0,0.00051811327003032303,0.0,0.0075262838336623509,1.2245117111107122e-09,0.00031213080306088226,2.2445233293522865e-08,1.5320847259038518e-06,0.0,0.0,2.8403538419867308e-06,1.8274708888152861e-05,0.0072410961539383003,0.010528540781391704,0.00014715759566337862,6.1498869103708627e-07,3.278403756640354e-08,7.3076148486767275e-08,7.8046864430095027e-05,2.89142266973471e-05,4.1653232321556182e-09,1.3990263948399364e-06,1.897219721725837e-06,5.0576174991662086e-12
9.026325446921332e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43427481503778093,0.10273509699587162,0.017490712859176312,0.0,9.2405949604414274e-05,0.0039949281660649691,0.0,0.00052179453780300754,0.0,0.0075488764921189345,1.2388245420465185e-09,0.00031200396142139046,2.2610750809344371e-08,1.5502340752564268e-06,0.0,0.0,2.8561276834325262e-06,1.8497588417625486e-05,0.0072385095512687509,0.010564209372033739,0.00014738574824861965,6.1807630304142242e-07,3.2847944054224838e-08,7.3287881436711982e-08,7.833169593717294e-05,2.9266896816559468e-05,4.2121679668026742e-09,1.4088721718750354e-06,1.9209410870956721e-06,5.1189041091776092e-12
9.062749212870208e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43424123287786298,0.10270651771697027,0.017472361078451969,0.0,9.3455436455814312e-05,0.0040097101461127431,0.0,0.00052548111891523894,0.0,0.0075714203073652554,1.2532225563834805e-09,0.00031187775034378196,2.2776582134109011e-08,1.56850421086001e-06,0.0,0.0,2.8719123616577616e-06,1.8722086377481476e-05,0.0072359259615816379,0.01059982612916067,0.0001476131843867151,6.2116472887553088e-07,3.2911473348691646e-08,7.349910351179007e-08,7.8616148997780186e-05,2.9622128084276538e-05,4.2593400750703351e-09,1.4187309858223368e-06,1.9448386708586118e-06,5.180629598725129e-12
9.099172978819084e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43420770039590717,0.10267796475055394,0.017454031385327837,0.0,9.4512401882418246e-05,0.0040244747051116176,0.0,0.00052917294969622927,0.0,0.0075939154288952298,1.2677056200864008e-09,0.00031175216616483313,2.2942724644358196e-08,1.586895180673404e-06,0.0,0.0,2.8877077826270339e-06,1.8948205569619489e-05,0.0072333453805601324,0.010635391100570988,0.00014783990777398722,6.2425394171513424e-07,3.2974627076655905e-08,7.3709816362691286e-08,7.8900223907126245e-05,2.9979924935360733e-05,4.3068403407970008e-09,1.4286026640998261e-06,1.9689127748315359e-06,5.2427946599330631e-12
9.13559674476796e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43417421754439051,0.10264943806425675,0.017435723746283688,0.0,9.5576865235780993e-05,0.0040392218492371354,0.0,0.00053286996689765347,0.0,0.0076163620052329432,1.2822735971685153e-09,0.00031162720524659335,2.3109175731675052e-08,1.6054070298484281e-06,0.0,0.0,2.90351385306495e-06,1.9175948769195426e-05,0.0072307678039098718,0.010670904334024352,0.00014806592207241353,6.2734391490539433e-07,3.3037406855745783e-08,7.3920021630053692e-08,7.9183920957850146e-05,3.0340291762346807e-05,4.3546695437945767e-09,1.4384870353294445e-06,1.9931636977115205e-06,5.3053999775650697e-12
9.168378134121948e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43414412537281716,0.10262378648953747,0.017419265699730041,0.0,9.654130890345793e-05,0.0040524793942504581,0.0,0.00053620166483131385,0.0,0.0076365225397787622,1.295457263537199e-09,0.00031151527032153279,2.3259243399833129e-08,1.6221710810320021e-06,0.0,0.0,2.9177483452654762e-06,1.9382308447409566e-05,0.0072284505501306546,0.010702822047621536,0.0001482687316693405,6.3012551897934123e-07,3.3093590260504103e-08,7.4108773734383934e-08,7.9438925474207422e-05,3.0666822832546024e-05,4.3979977094732496e-09,1.4473936812283317e-06,2.0151409528437446e-06,5.3621217427486108e-12
9.201159523475937e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43411407332888202,0.10259815615244304,0.017402825465537061,0.0,9.7511855476138152e-05,0.0040657228424823642,0.0,0.00053953746735357607,0.0,0.0076566439791732679,1.3087094962065052e-09,0.0003114038346943685,2.3409557034110169e-08,1.6390331078166889e-06,0.0,0.0,2.9319913216361732e-06,1.9589987783717961e-05,0.00722613572333221,0.010734697926890637,0.00014847097246520536,6.3290769826285029e-07,3.314947323628836e-08,7.4297117198901859e-08,7.9693624369868644e-05,3.099544225012641e-05,4.4415935056547709e-09,1.4563103473096146e-06,2.037261884120145e-06,5.4192011533021866e-12
9.233940912829925e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43408406137805267,0.10257254702987978,0.017386403019402669,0.0,9.8488518875850241e-05,0.0040789521982144469,0.0,0.00054287732922011979,0.0,0.0076767264297138765,1.3220301920942386e-09,0.00031129289576478343,2.356011476374848e-08,1.6559931373660174e-06,0.0,0.0,2.9462427157100968e-06,1.9798988746259027e-05,0.0072238233204295768,0.010766532006569296,0.00014867264706006238,6.3569043365084014e-07,3.3205056943698455e-08,7.44850531991672e-08,7.9948017852992685e-05,3.1326153130277316e-05,4.4854574924622103e-09,1.4652369110995146e-06,2.0595267028876338e-06,5.476638693318422e-12
9.263444163248514e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43405708487339845,0.10254951693903457,0.017371638006620151,0.0,9.9372757282031391e-05,0.0040908465727706039,0.0,0.00054588663846130887,0.0,0.0076947673870914977,1.3340772682687727e-09,0.00031119347326840621,2.3695823883487855e-08,1.6713409773306197e-06,0.0,0.0,2.9590761129559744e-06,1.9988221215808061e-05,0.0072217442277097621,0.010795146968321149,0.00014885367222526594,6.381953552588507e-07,3.3254827360435267e-08,7.465384818403991e-08,8.017671103085194e-05,3.1625583675721053e-05,4.5251648443039164e-09,1.4732791804430273e-06,2.0796882366512246e-06,5.5286390763269282e-12
9.292947413667103e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43403014079109098,0.10252650399675986,0.017356887364857746,0.0,0.00010026197161403942,0.0041027295388431102,0.0,0.00054889916673470497,0.0,0.0077127769257337529,1.3461796383223078e-09,0.00031109444913084448,2.3831727862558459e-08,1.6867682373708223e-06,0.0,0.0,2.9719162272851019e-06,2.0178527193544088e-05,0.007219667093628976,0.010823728125811701,0.00014903424272181203,6.4070069812884721e-07,3.3304357143020841e-08,7.4822314918224644e-08,8.0405157141414532e-05,3.1926713039938717e-05,4.5650902865080122e-09,1.4813292801362707e-06,2.0999666401197445e-06,5.5809302787765221e-12
9.322450664085692e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43400322910602751,0.10250350818653778,0.017342151076486723,0.0,0.0001011561718991669,0.0041146010994160109,0.0,0.00055191488161114317,0.0,0.0077307551218693208,1.3583372246137356e-09,0.00031099582148971897,2.396782535692185e-08,1.7022749335877488e-06,0.0,0.0,2.9847630112048989e-06,2.0369908078746076e-05,0.0072175919159672818,0.010852275504314168,0.00014921436040115117,6.4320644854179534e-07,3.3353647125512937e-08,7.4990454245721271e-08,8.0633356333183404e-05,3.2229543437727103e-05,4.6052342218135484e-09,1.4893871224735568e-06,2.1203620632354313e-06,5.6335126438276383e-12
9.351953914504282e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43397634979312677,0.10248052949194845,0.017327429123905867,0.0,0.00010205536812616169,0.0041264612574314369,0.0,0.00055493375083391801,0.0,0.0077487020513350375,1.3705499487327713e-09,0.00031089758849301254,2.410411502868827e-08,1.71786108092798e-06,0.0,0.0,2.9976164175184719e-06,2.0562365259592948e-05,0.0072155186925137275,0.010880789129086082,0.00014939402710115719,6.4571259284167584e-07,3.3402698138208838e-08,7.5158267006556398e-08,8.0861308753665738e-05,3.2534077066314997e-05,4.6455970511354341e-09,1.4974526202402684e-06,2.1408746546503153e-06,5.6863865115956125e-12
9.381457164922871e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43394950282732953,0.10245756789666903,0.017312721489541417,0.0,0.00010295957024519842,0.0041383100157902789,0.0,0.00055795574231762041,0.0,0.0077666177895790601,1.3828177315086015e-09,0.00031079974829900577,2.424059554607533e-08,1.7335266931902863e-06,0.0,0.0,3.0104763993208915e-06,2.0755900113214951e-05,0.0072134474210662457,0.010909269025369423,0.00014957324464626981,6.4821911743649153e-07,3.3451511007679194e-08,7.532575403677644e-08,8.1089014549386634e-05,3.2840316105444267e-05,4.6861791736007894e-09,1.5055256867094954e-06,2.1615045617327791e-06,5.739552219166334e-12
9.41096041534146e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43392268818359847,0.10243462338447264,0.017298028155847037,0.0,0.00010386878816785072,0.0041501473773528441,0.0,0.00056098082414698079,0.0,0.0077845024116640054,1.3951404930184252e-09,0.00031070229907621149,2.43772655833659e-08,1.749271783032324e-06,0.0,0.0,3.0233429099955412e-06,2.0950514005744381e-05,0.0072113780994315863,0.01093771521839074,0.0001497520148476323,6.507260088017498e-07,3.3500086556837484e-08,7.5492916168353899e-08,8.1316473865902781e-05,3.3148262717450539e-05,4.7269809866677705e-09,1.513606235638689e-06,2.1822519305740691e-06,5.7930101006126858e-12
9.440463665760049e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43389590583691739,0.10241169593922728,0.017283349105303741,0.0,0.00010478303176706415,0.0041619733449395234,0.0,0.00056400896457572535,0.0,0.0078023559922700617,1.4075181525959009e-09,0.00031060523900330915,2.4514123820869476e-08,1.765096361977294e-06,0.0,0.0,3.036215903210536e-06,2.1146208292366225e-05,0.0072093107254252251,0.010966127733361294,0.00014993033950323861,6.5323325347454764e-07,3.3548425604911964e-08,7.5659754229385388e-08,8.1543686847815929e-05,3.3457919047343147e-05,4.7680028859648363e-09,1.5216941812663501e-06,2.2031169059947622e-06,5.8467604870078242e-12
9.469966916178638e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43386915576229124,0.10238878554489513,0.017268684320419846,0.0,0.00010570231087712827,0.0041737879213314408,0.0,0.00056704013202543929,0.0,0.0078201786056980721,1.4199506288395177e-09,0.00031050856626908103,2.4651168944882581e-08,1.7810004404205704e-06,0.0,0.0,3.0490953329151841e-06,2.1342984317368495e-05,0.0072072452968712751,0.010994506595477176,0.00015010822039807331,6.5574083805373221e-07,3.359652896746721e-08,7.5826269044113466e-08,8.1770653638786039e-05,3.3769287222884624e-05,4.8092452652987971e-09,1.5297894383087416e-06,2.2240996315511911e-06,5.900803706440235e-12
9.499470166597227e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43384243793474608,0.10236589218553115,0.01725403378373095,0.0,0.00010662663529365073,0.0041855911092711032,0.0,0.00057007429508443665,0.0,0.0078379703258726063,1.4324378396208719e-09,0.00031041227907234676,2.4788399647647024e-08,1.7969840276362965e-06,0.0,0.0,3.0619811533365222e-06,2.1540843414192009e-05,0.0072051818116024213,0.011022851829919432,0.00015028565930424193,6.5824874920570674e-07,3.3644397456495659e-08,7.5992461432761959e-08,8.1997374381544559e-05,3.4082369354669818e-05,4.8507085168418535e-09,1.5378919219566174e-06,2.245200249541831e-06,5.9551400840306018e-12
9.528973417015816e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43381575232932906,0.10234301584528241,0.017239397477799828,0.0,0.00010755601477353177,0.0041973829114630408,0.0,0.00057311142250664182,0.0,0.0078557312263449839,1.4449797020928561e-09,0.00031031637562189978,2.4925814627311821e-08,1.8130471317839468e-06,0.0,0.0,3.0748733189759014e-06,2.1739786905480043e-05,0.0072031202674598168,0.011051163461854186,0.00015046265798111211,6.6075697365728441e-07,3.3692031880380457e-08,7.615833221176717e-08,8.2223849217907721e-05,3.4397167536204449e-05,4.892393030937639e-09,1.5460015478719894e-06,2.2664189010136413e-06,6.0097699419444419e-12
9.558476667434405e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43378909892110734,0.1023201565083869,0.017224775385216436,0.0,0.00010849045903493743,0.0042091633305744473,0.0,0.00057615148321047826,0.0,0.0078734613802962858,1.4575761326977581e-09,0.00031022085413644267,2.5063412587895393e-08,1.8291897599148528e-06,0.0,0.0,3.08777178460564e-06,2.1939816103127728e-05,0.0072010606622930282,0.011079441516432783,0.00015063921817545052,6.632654981943631e-07,3.3739433043898307e-08,7.6323882193847842e-08,8.2450078288789187e-05,3.4713683843982862e-05,4.9342991960618278e-09,1.55411823218491e-06,2.2877557257683611e-06,6.0646935994063603e-12
9.587979917852995e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337624776851689,0.10229731415917272,0.017210167488597803,0.0,0.00010942997775727487,0.004220932369235814,0.0,0.00057919444627776799,0.0,0.0078911608605403416,1.470227047175266e-09,0.00031012571284452404,2.5201192239244532e-08,1.845411917978696e-06,0.0,0.0,3.1006765052657299e-06,2.2140932308330802e-05,0.0071990029939599347,0.011107686018791888,0.00015081534162154396,6.6577430967082799e-07,3.3786601748339162e-08,7.6489112187747447e-08,8.2676061734213261e-05,3.5031920337565744e-05,4.9764273990993326e-09,1.5622418914902894e-06,2.3092108623687626e-06,6.1199113727175828e-12
9.617483168271586e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43373588859662221,0.10227448878205708,0.017195573770588047,0.0,0.00011037458058116895,0.0042326900300415516,0.0,0.00058224028095263782,0.0,0.0079088297395266838,1.4829323605703939e-09,0.00031003094998447437,2.533915229699661e-08,1.8617136108299688e-06,0.0,0.0,3.1135874362606095e-06,2.2343136811634253e-05,0.0071969472603266643,0.011135896994053627,0.00015099103004133642,6.6828339500023191e-07,3.3833538791462453e-08,7.665402299849523e-08,8.2901799693327506e-05,3.5351879059656983e-05,5.0187780251205476e-09,1.570372442844732e-06,2.3307844481448652e-06,6.1754235752679471e-12
9.646986418690176e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43370933163059511,0.10225168036154528,0.017180994213858256,0.0,0.00011132427710843584,0.0042444363155506098,0.0,0.00058528895664043711,0.0,0.0079264680893434882,1.4956919872413216e-09,0.00030993656380434302,2.5477291482543633e-08,1.8780948422343962e-06,0.0,0.0,3.1265045331559776e-06,2.2546430892980809e-05,0.0071948934592675068,0.011164074467325702,0.00015116628514456448,6.7079274115181332e-07,3.3880244967469897e-08,7.6818615427559297e-08,8.3127292304415365e-05,3.5673562036179975e-05,5.061351457259386e-09,1.5785098037634027e-06,2.3524766192001059e-06,6.2312305175490173e-12
9.676489669108766e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43368280676223586,0.10222888888222983,0.017166428801106495,0.0,0.00011227907690205987,0.0042561712282871041,0.0,0.0005883404429066607,0.0,0.007944075981720462,1.5085058408671509e-09,0.00030984255256183587,2.5615608522992142e-08,1.8945556148753372e-06,0.0,0.0,3.1394277517756691e-06,2.2750815821758731e-05,0.0071928415886648367,0.011192218463701512,0.00015134110862886885,6.733023351634966e-07,3.3926721067160551e-08,7.6982890272468747e-08,8.3352539704908718e-05,3.5996971276353798e-05,5.1041480771082983e-09,1.586653892216915e-06,2.37428751041747e-06,6.2873325071725896e-12
9.705992919527356e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43365631396671239,0.10220611432878959,0.017151877515057704,0.0,0.00011323898948617247,0.0042678947707409159,0.0,0.0005913947094758835,0.0,0.0079616534880317374,1.5213738344555796e-09,0.00030974891452425178,2.5754102151125368e-08,1.9110959303601403e-06,0.0,0.0,3.1523570481985891e-06,2.2956292856849487e-05,0.0071907916464090506,0.011220329008260284,0.0001515155021799254,6.758121641328545e-07,3.3972967877887004e-08,7.7146848327087835e-08,8.3577542031400466e-05,3.6322108772768654e-05,5.1471682644808815e-09,1.594804626628245e-06,2.3962172554655747e-06,6.3437298488821934e-12
9.735496169945946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43362985321921166,0.1021833566859887,0.017137340338463709,0.0,0.00011420402434602621,0.0042796069453683054,0.0,0.00059445172623070303,0.0,0.0079792006792987341,1.5342958803504924e-09,0.00030965564796842088,2.5892771105369124e-08,1.9277157892264739e-06,0.0,0.0,3.1652923787556869e-06,2.316286324667532e-05,0.007188743630398467,0.011248406126067187,0.00015168946747158216,6.7832221520880012e-07,3.4018986183483308e-08,7.7310490381901811e-08,8.3802299419656652e-05,3.6648976501460671e-05,5.190412397157759e-09,1.6029619258696741e-06,2.4182659868047227e-06,6.4004228445645885e-12
9.764999420364536e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43360342449494016,0.1021606159386757,0.017122817254103098,0.0,0.00011517419092797251,0.0042913077545925112,0.0,0.00059751146321068943,0.0,0.0079967176261929764,1.5472718902394718e-09,0.00030956275118064225,2.6031614129752938e-08,1.9444151909486255e-06,0.0,0.0,3.1782337000269926e-06,2.3370528229246149e-05,0.0071866975385392719,0.011276449842173452,0.00015186300616596069,6.8083247560977539e-07,3.4064776764461968e-08,7.747381722348977e-08,8.402681200462894e-05,3.6977576421986459e-05,5.233880851428689e-09,1.6111257092597514e-06,2.4404338356929043e-06,6.4574117932695333e-12
9.794502670783127e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43357702776912388,0.10213789207178281,0.017108308244781233,0.0,0.00011614949863944374,0.0043029972008043352,0.0,0.00060057389061134658,0.0,0.0080142043990389066,1.5603017751612316e-09,0.00030947022245662235,2.6170629973872036e-08,1.9611941339437596e-06,0.0,0.0,3.1911809688387033e-06,2.3579289032206201e-05,0.0071846533687454327,0.011304460181616476,0.00015203611991357934,6.8334293261500254e-07,3.4110340397981972e-08,7.7636829634780067e-08,8.4251079920466407e-05,3.7307910477497338e-05,5.2775740018744021e-09,1.6192958965602874e-06,2.4627209321917626e-06,6.5146969912211386e-12
