Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),OCX(21),HOX(23),OX(20),COX(32),CH4OX(41),H2OX(30),CH3OX(40)
0.026073930679626243,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104528291715577,0.099960629366523418,3.6869746472482688e-36,0.099964927703240836,4.6985044885785499e-16,1.9552975204588416e-08,3.5394439450756918e-11,3.7438462799946607e-08,0.0,4.1714043625726764e-06,5.3630017255184594e-16,3.1394261426399251e-13,5.3222978023812906e-11,3.2039818544876613e-16,0.0,0.0,1.854351867158693e-23,0.0,3.5123738925652127e-05,3.5072261352432967e-05,4.2085495314518428e-06,1.1439752728176004e-10,6.865920153249831e-12,7.4883227721425823e-12,3.5568891153132741e-10,1.3176015430518643e-11,6.383849999901696e-18,2.8881620912101931e-12,1.896394700593904e-19,1.8313305599493679e-21,1.1172428264335107e-22,9.6760925198136825e-18,3.5405984565443424e-11,1.2405038510557185e-14,1.1262740744498111e-19,1.6497066384902857e-19,5.9498177328283643e-17
0.026150775279620432,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410452717369769,0.099960617974733892,1.0553314739514048e-35,0.099964927704665446,4.7512655545987832e-16,1.9657073962753052e-08,3.5595977348763712e-11,3.7753746342284658e-08,0.0,4.1821705724374154e-06,5.4499845074798111e-16,3.1478054726951856e-13,5.3764971828223032e-11,3.2397561663198e-16,0.0,0.0,1.870253469793322e-23,0.0,3.512373329374171e-05,3.5072259726209654e-05,4.2197372956385145e-06,1.1469277209279583e-10,6.9024735419249714e-12,7.4877315130792883e-12,3.5471784694201288e-10,1.3286975054374781e-11,6.4488578384140333e-18,2.9031142107085596e-12,1.927152327753566e-19,1.8361988630096061e-21,1.1236043935281404e-22,9.75683880988811e-18,3.5607583652851589e-11,1.2475672908276775e-14,1.1388495235588785e-19,1.6682316644191446e-19,6.0005780039804303e-17
0.026219935419615203,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104526168280624,0.099960607729810164,3.6475418273485065e-36,0.099964927705945977,4.7991064369804722e-16,1.9750924429066199e-08,3.5777814314985947e-11,3.803889147582125e-08,0.0,4.1918496790186455e-06,5.5292181994065714e-16,3.1553411002135776e-13,5.4255783596179063e-11,3.2721904015419218e-16,0.0,0.0,1.8846396264372277e-23,0.0,3.5123728228889025e-05,3.5072258263769046e-05,4.2297982824117682e-06,1.1495820493558176e-10,6.9354283283830434e-12,7.4871975732827279e-12,3.5384886075906075e-10,1.3387327881976992e-11,6.5077267854701254e-18,2.9165895329101044e-12,1.9551698293275302e-19,1.8405768541686436e-21,1.1293440980183935e-22,9.8298652660899298e-18,3.5789475786308372e-11,1.2539402578643203e-14,1.1502508624386614e-19,1.6850291555584908e-19,6.0464858167892476e-17
0.026289095559609975,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104525163621524,0.099960597492179726,2.9989619004316652e-36,0.099964927707224996,4.8472858345125832e-16,1.9844927358533082e-08,3.5960079969280779e-11,3.8325355154086475e-08,0.0,4.2015188404706217e-06,5.6093587311576367e-16,3.1628712544133031e-13,5.4749459346256812e-11,3.3048503273991861e-16,0.0,0.0,1.8990967086689317e-23,0.0,3.5123723167703227e-05,3.5072256802431586e-05,4.2398516794175428e-06,1.1522336502364329e-10,6.9684366489055498e-12,7.486661880788018e-12,3.5298455005331997e-10,1.3488144747486305e-11,6.5669392310146562e-18,2.9300821807609042e-12,1.9835079934529605e-19,1.844951542676089e-21,1.1350973337070619e-22,9.9032283201311045e-18,3.5971796699181905e-11,1.2603282490610612e-14,1.1617315358965065e-19,1.7019455024506733e-19,6.0926056784283171e-17
0.026358255699604746,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104524159721338,0.099960587261853182,6.3235012124220965e-36,0.099964927708502474,4.8958050237434754e-16,1.9939082156872458e-08,3.6142773987896302e-11,3.8613139057162096e-08,0.0,4.2111780428625559e-06,5.6904134721790711e-16,3.1703959281483167e-13,5.5246004284888335e-11,3.3377367413850396e-16,0.0,0.0,1.9136248546316366e-23,0.0,3.5123718110189981e-05,3.5072255342197817e-05,4.2498974771803526e-06,1.1548825197503187e-10,7.0014982948107477e-12,7.4861244887005466e-12,3.521248781132552e-10,1.3589426242139257e-11,6.6264957994130818e-18,2.9435920387504402e-12,2.0121694259794513e-19,1.8493229244087374e-21,1.1408640903737054e-22,9.976928428716751e-18,3.615454606739646e-11,1.2667312530698247e-14,1.1732918242610626e-19,1.7189811532953029e-19,6.1389378248135713e-17
0.026427415839599518,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104523156581015,0.099960577038841036,7.3646857602914014e-36,0.099964927709778398,4.9446652801238849e-16,2.0033388229788481e-08,3.6325896046677926e-11,3.8902244853862486e-08,0.0,4.220827272342071e-06,5.7723898232414582e-16,3.1779151143079753e-13,5.574542357490311e-11,3.3708504396843369e-16,0.0,0.0,1.9282242020837065e-23,0.0,3.5123713056354369e-05,3.5072253883069108e-05,4.2599356662764377e-06,1.1575286540993187e-10,7.0346130574116887e-12,7.4855853591955883e-12,3.5126980693785487e-10,1.3691172953206861e-11,6.6863971098012544e-18,2.9571189913952764e-12,2.0411567438327874e-19,1.8536909952658829e-21,1.1466443577851822e-22,1.0050966045950682e-17,3.6337723566473819e-11,1.2731492585284269e-14,1.1849320074009404e-19,1.7361365559065645e-19,6.1854824898166306e-17
0.02649657597959429,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104522154201494,0.09996056682315381,4.9367078514212325e-36,0.099964927711052809,4.9938678779861186e-16,2.0127844983102762e-08,3.6509445821070786e-11,3.9192674201737626e-08,0.0,4.2304665151315478e-06,5.8552952163766297e-16,3.1854288058225802e-13,5.6247722335510095e-11,3.4041922171581108e-16,0.0,0.0,1.9428948884076378e-23,0.0,3.5123708006201446e-05,3.5072252425046847e-05,4.2699662373406538e-06,1.1601720495058216e-10,7.0677807280627158e-12,7.4850445137101507e-12,3.5041930074088691e-10,1.3793385463995782e-11,6.7466437760832011e-18,2.9706629232423166e-12,2.0704725749925767e-19,1.8580557511723277e-21,1.1524381256957195e-22,1.0125341623421721e-17,3.652132887153556e-11,1.2795822540606603e-14,1.1966523647193664e-19,1.7534121577058982e-19,6.2322399052681659e-17
0.02656573611958906,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104521152583702,0.09996055661480191,5.742240114409412e-36,0.09996492771232568,5.0434140905239057e-16,2.0222451822687952e-08,3.6693422986122026e-11,3.9484428747076173e-08,0.0,4.2400957575306552e-06,5.9391371148136772e-16,3.1929369956596647e-13,5.675290564228119e-11,3.4377628673288805e-16,0.0,0.0,1.9576370506049066e-23,0.0,3.512370295973622e-05,3.5072250968132363e-05,4.2799891810615786e-06,1.1628127022134074e-10,7.1010010981361379e-12,7.4845019438105893e-12,3.4957332348590311e-10,1.3896064353849382e-11,6.807236406929139e-18,2.9842237188684374e-12,2.1001195584696169e-19,1.8624171880762489e-21,1.1582453838469852e-22,1.0200055610176216e-17,3.6705361657305476e-11,1.2860302282763728e-14,1.2084531751490184e-19,1.7708084057149228e-19,6.2792103009600567e-17
0.026634896259583832,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104520151728578,0.099960546413795745,6.2762554394081335e-36,0.09996492771359701,5.0933051897709988e-16,2.0317208154507779e-08,3.6877827216483117e-11,3.9777510124908577e-08,0.0,4.2497149859149266e-06,6.0239230129143245e-16,3.2004396768259727e-13,5.7260978527135806e-11,3.4715631823648328e-16,0.0,0.0,1.9724508252969076e-23,0.0,3.5123697916963732e-05,3.5072249512327024e-05,4.2900044881841862e-06,1.1654506084864444e-10,7.134273959036297e-12,7.4839576572275082e-12,3.487318402499496e-10,1.3999210198148862e-11,6.8681756057736362e-18,2.9978012628807348e-12,2.1301003442830526e-19,1.8667753019503663e-21,1.1640661219681657e-22,1.0275108452733898e-17,3.6889821598111755e-11,1.2924931697715518e-14,1.2203347171464664e-19,1.7883257465479288e-19,6.3263939046459978e-17
0.026704056399578603,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104519151637033,0.099960536220145585,5.6270734236680325e-36,0.0999649277148668,5.1435424465801469e-16,2.0412113384606636e-08,3.7062658186412294e-11,4.0071919959010194e-08,0.0,4.2593241867377126e-06,6.1096604361073792e-16,3.2079368423646466e-13,5.777194597832729e-11,3.5055939530642141e-16,0.0,0.0,1.9873363487239419e-23,0.0,3.5123692877888876e-05,3.5072248057632166e-05,4.300012149505972e-06,1.1680857646106625e-10,7.1675991021959034e-12,7.4834116502451036e-12,3.4789481528712961e-10,1.4102823568314302e-11,6.9294619708139777e-18,3.011395439919593e-12,2.1604175934371793e-19,1.871130088790251e-21,1.1699003297760365e-22,1.0350500595086979e-17,3.7074708367889519e-11,1.2989710671284059e-14,1.2322972686866837e-19,1.8059646264044889e-19,6.3737909420410872e-17
0.026773216539573375,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104518152310006,0.099960526033861755,5.5299242237065795e-36,0.099964927716135077,5.1941271306021036e-16,2.0507166919125906e-08,3.7247915569776784e-11,4.0367659861904816e-08,0.0,4.2689233465278833e-06,6.1963569408219863e-16,3.215428485358485e-13,5.8285812940431796e-11,3.5398559688398874e-16,0.0,0.0,2.0022937567433199e-23,0.0,3.5123687842516698e-05,3.5072246604049144e-05,4.3100121558814212e-06,1.170718166892482e-10,7.2009763190817874e-12,7.4828639228585483e-12,3.4706221428482562e-10,1.4206905031805995e-11,6.9910960950088499e-18,3.0250061346612919e-12,2.1910739778978587e-19,1.8754815446162773e-21,1.1757479969750396e-22,1.0426232478696624e-17,3.7260021640183034e-11,1.3054639089154491e-14,1.2443411072576228e-19,1.8237254910620932e-19,6.4214016368241662e-17
0.026842376679568146,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104517153748387,0.099960515854954385,6.119786192942387e-36,0.0999649277174018,5.2450605102653576e-16,2.0602368164315603e-08,3.7433599040055255e-11,4.0664731434868261e-08,0.0,4.2785124518916184e-06,6.284020114419796e-16,3.2229145989273465e-13,5.8802584314339152e-11,3.5743500177044083e-16,0.0,0.0,2.0173231848303705e-23,0.0,3.5123682810852038e-05,3.5072245151579266e-05,4.3200044982183974e-06,1.1733478116595444e-10,7.2344054011989529e-12,7.4823144808756501e-12,3.46234002567077e-10,1.4311455152125593e-11,7.0530785660772223e-18,3.0386332318186519e-12,2.2220721805685131e-19,1.8798296654720418e-21,1.1816091132573529e-22,1.0502304542505508e-17,3.7445761088148146e-11,1.3119716836875768e-14,1.2564665098549643e-19,1.8416087858690288e-19,6.4692262106386483e-17
0.026911536819562917,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104516155953087,0.099960505683433717,5.7409933244609559e-36,0.099964927718666982,5.2963438527554092e-16,2.0697716526524537e-08,3.7619708270340074e-11,4.0963136267932176e-08,0.0,4.2880914895111044e-06,6.3726575751261662e-16,3.2303951762299674e-13,5.9322264957245946e-11,3.6090768862548822e-16,0.0,0.0,2.0324247680748786e-23,0.0,3.5123677782899808e-05,3.5072243700223832e-05,4.3299891674806753e-06,1.175974695260317e-10,7.267886140087153e-12,7.4817633177478641e-12,3.4541014637137708e-10,1.4416474488817532e-11,7.1154099664975454e-18,3.0522766161423768e-12,2.2534148952658109e-19,1.8841744474254746e-21,1.1874836683029683e-22,1.0578717222923738e-17,3.7631926384554526e-11,1.3184943799861553e-14,1.2686737529767971e-19,1.8596149557371052e-19,6.5172648830953607e-17
0.02698069695955769,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104515158925016,0.099960495519309772,5.7177436236734927e-36,0.099964927719930624,5.3479784239943456e-16,2.0793211412233165e-08,3.7806242933339659e-11,4.1262875939887922e-08,0.0,4.297660446145501e-06,6.4622769719604782e-16,3.237870210462533e-13,5.9844859682650088e-11,3.6440373596578967e-16,0.0,0.0,2.0475986411834689e-23,0.0,3.5123672758664867e-05,3.5072242249984191e-05,4.3399661546859321e-06,1.1785988140643917e-10,7.3014183273324204e-12,7.4812104439285254e-12,3.4459061186550639e-10,1.4521963597470391e-11,7.1780908735070923e-18,3.0659361724228703e-12,2.2851048266950178e-19,1.8885158865679611e-21,1.1933716517797631e-22,1.0655470953850041e-17,3.7818517201788114e-11,1.3250319863390989e-14,1.2809631126183222e-19,1.8777444451344839e-19,6.5655178717723543e-17
0.02704985709955246,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104514162665058,0.099960485362592652,6.0717599453934526e-36,0.099964927721192726,5.3999654886202626e-16,2.0888852228027935e-08,3.7993202701380829e-11,4.1563952018290663e-08,0.0,4.3072193086304112e-06,6.5528859846654808e-16,3.2453396948594038e-13,6.0370373260347352e-11,3.6792322216344263e-16,0.0,0.0,2.0628449384751585e-23,0.0,3.5123667738152046e-05,3.5072240800861617e-05,4.3499354509067658e-06,1.1812201644623129e-10,7.3350017545580422e-12,7.4806558480689018e-12,3.4377536566082845e-10,1.4627923029718294e-11,7.2411218591015437e-18,3.07961178549263e-12,2.3171446904250109e-19,1.8928539790147813e-21,1.1992730533435725e-22,1.0732566166652099e-17,3.8005533211853349e-11,1.331584491260951e-14,1.2933348642665454e-19,1.8959976980784528e-19,6.6139853922173517e-17
0.02711901723954723,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104513167174113,0.099960475213292335,5.9134994919230887e-36,0.099964927722453287,5.4523063099669644e-16,2.0984638380648552e-08,3.8180587246411089e-11,4.1866366059463615e-08,0.0,4.3167680638776165e-06,6.6444923236356061e-16,3.252803622693437e-13,6.0898810416429929e-11,3.7146622544448874e-16,0.0,0.0,2.0781637938841046e-23,0.0,3.512366272136615e-05,3.5072239352857418e-05,4.3598970472710806e-06,1.1838387428655236e-10,7.3686362134411751e-12,7.4800995450199548e-12,3.4296437503150149e-10,1.4734353333242446e-11,7.3045034900348292e-18,3.093303340227181e-12,2.3495372128629332e-19,1.8971887209052849e-21,1.2051878626382657e-22,1.0810003290190194e-17,3.8192974086375593e-11,1.3381518832529686e-14,1.3057892828950248e-19,1.9143751581282974e-19,6.6626676579482479e-17
0.027188177379542003,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104512172453063,0.099960465071418758,6.2007458117105256e-36,0.09996492772371228,5.5050021500438146e-16,2.1080569276949787e-08,3.8368396240001049e-11,4.2170119608502422e-08,0.0,4.3263066988761928e-06,6.7371037298443306e-16,3.2602619872743483e-13,6.1430175833286956e-11,3.7503282388743972e-16,0.0,0.0,2.0935553409553784e-23,0.0,3.5123657708311989e-05,3.5072237905972882e-05,4.3698509349598802e-06,1.1864545457066627e-10,7.4023214956994338e-12,7.4795415210072548e-12,3.4215760681332235e-10,1.4841255051772667e-11,7.3682363278191841e-18,3.1070107215468846e-12,2.3822851312285033e-19,1.9015201084019259e-21,1.2111160692958195e-22,1.0887782750798694e-17,3.8380839496603413e-11,1.3447341508032044e-14,1.3183266429586885e-19,1.9328772683782302e-19,6.7115648804554084e-17
0.027257337519536774,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410451117850278,0.099960454936981802,6.2358526422605648e-36,0.099964927724969746,5.5580542695153685e-16,2.11766443239556e-08,3.8556629353346658e-11,4.2475214199279758e-08,0.0,4.3358352006903563e-06,6.8307279747705831e-16,3.2677147819517613e-13,6.1964474149606958e-11,3.7862309542178624e-16,0.0,0.0,2.1090197128467504e-23,0.0,3.5123652698994254e-05,3.5072236460209261e-05,4.3797971052113838e-06,1.1890675694389675e-10,7.4360573931098741e-12,7.478981791007419e-12,3.4135502948755208e-10,1.4948628725088951e-11,7.4323209287254395e-18,3.1207338144183412e-12,2.4153911935279914e-19,1.905848137692059e-21,1.2170576629363878e-22,1.0965904972304071e-17,3.8569129113410918e-11,1.3513312823865831e-14,1.3309472183885928e-19,1.9515044714502342e-19,6.7606772692032366e-17
0.027326497659531546,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104510185324149,0.09996044480999132,6.1373441967150758e-36,0.099964927726225672,5.6114639276817012e-16,2.127286292882225e-08,3.8745286257271596e-11,4.278165135444996e-08,0.0,4.3453535564627769e-06,6.9253728603241797e-16,3.2751620001103605e-13,6.2501709960381793e-11,3.8223711782655065e-16,0.0,0.0,2.1245570423265304e-23,0.0,3.5123647693417734e-05,3.5072235015567864e-05,4.3897355493144286e-06,1.1916778105372111e-10,7.4698436974960707e-12,7.4784203442314175e-12,3.4055660988742284e-10,1.5056474889023231e-11,7.4967578437835194e-18,3.1344725038564561e-12,2.4488581585278546e-19,1.9101728049850594e-21,1.2230126331683808e-22,1.1044370376018689e-17,3.8757842607300146e-11,1.3579432664649898e-14,1.3436512825868364e-19,1.9702572094871614e-19,6.8100050316305875e-17
0.027395657799526317,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104509192918025,0.099960434690457081,6.1954192469071381e-36,0.09996492772748003,5.6652323824577578e-16,2.1369224498879688e-08,3.8934366622229531e-11,4.3089432585454008e-08,0.0,4.3548617534098336e-06,7.021046218770375e-16,3.2826036351767345e-13,6.3041887816913033e-11,3.858749687287886e-16,0.0,0.0,2.1401674617718453e-23,0.0,3.5123642691587119e-05,3.5072233572049945e-05,4.3996662586177722e-06,1.1942852654963459e-10,7.5036802007426288e-12,7.4778571878545557e-12,3.3976231787306234e-10,1.5164794075460977e-11,7.561547618783187e-18,3.1482266749258756e-12,2.4826887957280546e-19,1.9144941065163819e-21,1.2289809695885333e-22,1.1123179380737965e-17,3.8946979648403301e-11,1.3645700914873469e-14,1.3564391084212933e-19,1.9891359241454791e-19,6.8595483731548045e-17
0.02746481793952109,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104508201285282,0.099960424578388773,6.6636513231024971e-36,0.099964927728732861,5.7193608903543807e-16,2.1465728441624193e-08,3.9123870118306519e-11,4.3398559392524437e-08,0.0,4.3643597788277491e-06,7.1177559126533743e-16,3.2900396806103618e-13,6.358501222681958e-11,3.8953672560217748e-16,0.0,0.0,2.1558511031718714e-23,0.0,3.5123637693507065e-05,3.507223212965675e-05,4.409589224517798e-06,1.1968899308332711e-10,7.5375666947926087e-12,7.4772923262407011e-12,3.3897212020055485e-10,1.5273586812343055e-11,7.6266907942749823e-18,3.1619962127422495e-12,2.516885885335007e-19,1.9188120385422002e-21,1.2349626617819812e-22,1.1202332402766252e-17,3.9136539906485131e-11,1.3712117458896972e-14,1.3693109682206492e-19,2.0081410565886102e-19,6.9093074971689624e-17
0.02753397807951586,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104507210426773,0.099960414473796125,6.2024587726230458e-36,0.09996492772998411,5.773850706457291e-16,2.1562374164705505e-08,3.9313796415223314e-11,4.3709033264690595e-08,0.0,4.3738476200851132e-06,7.2155098347190285e-16,3.2974701299145406e-13,6.4131087654047733e-11,3.9322246576551512e-16,0.0,0.0,2.1716080981183885e-23,0.0,3.5123632699182206e-05,3.5072230688389512e-05,4.4195044384734084e-06,1.1994918030846648e-10,7.5715029716430041e-12,7.4767257413878718e-12,3.3818598796796297e-10,1.5382853623667494e-11,7.6921879055714093e-18,3.1757810024746536e-12,2.5514522182342478e-19,1.9231265973458962e-21,1.2409576993223342e-22,1.1281829855868058e-17,3.9326523050945295e-11,1.3778682180952855e-14,1.3822671337691256e-19,2.0272730474795529e-19,6.9592826050504864e-17
0.02760313821951063,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104506220343347,0.099960404376688711,6.4878287341185368e-36,0.099964927731233846,5.8287030844088622e-16,2.1659161076007946e-08,3.9504145182337582e-11,4.4020855679783894e-08,0.0,4.383325264631116e-06,7.314315907836451e-16,3.3048949766241213e-13,6.4680118518882392e-11,3.969322663813421e-16,0.0,0.0,2.1874385778195776e-23,0.0,3.512362770861719e-05,3.5072229248249499e-05,4.4294118919892645e-06,1.2020908788093899e-10,7.6054888233732212e-12,7.4761574764694061e-12,3.3740388829336489e-10,1.5492595029491369e-11,7.7580394827483052e-18,3.1895809293457036e-12,2.5863905959627173e-19,1.9274377792307636e-21,1.2469660717717467e-22,1.1361672151356827e-17,3.9516928750820598e-11,1.3845394965146379e-14,1.3953078763016374e-19,2.0465323369744821e-19,7.0094738961527794e-17
0.027672298359505403,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104505231035847,0.099960394287076065,6.5335704158209819e-36,0.099964927732482015,5.8839192763868326e-16,2.1756088583502983e-08,3.9694916088646395e-11,4.4334028104443491e-08,0.0,4.3927926999875722e-06,7.4141820849189058e-16,3.3123142143174368e-13,6.5232109197960903e-11,4.0066620445444525e-16,0.0,0.0,2.203342673076946e-23,0.0,3.5123622721816579e-05,3.507222780923791e-05,4.4393115766321039e-06,1.2046871545861384e-10,7.6395240420933235e-12,7.4755874571171931e-12,3.3662579241706504e-10,1.560281154593281e-11,7.8242460506464873e-18,3.2033958786357741e-12,2.621703830680779e-19,1.9317455805271068e-21,1.2529877686809955e-22,1.1441859697965055e-17,3.9707756674787353e-11,1.3912255695456469e-14,1.4084334664985322e-19,2.0659193647152744e-19,7.0598815678203412e-17
0.027741458499500174,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104504242505129,0.099960384204967737,4.1940564019289363e-36,0.099964927733728629,5.9395005330863026e-16,2.1853156095523192e-08,3.9886108802788381e-11,4.4648551994121573e-08,0.0,4.4022499137543752e-06,7.5151163488435285e-16,3.3197278366077295e-13,6.5787064024287649e-11,4.0442435683048066e-16,0.0,0.0,2.2193205143155243e-23,0.0,3.5123617738784966e-05,3.5072226371356006e-05,4.4492034840189075e-06,1.2072806270150966e-10,7.6736084200402242e-12,7.4750158041380112e-12,3.3585166991775465e-10,1.5713503685172839e-11,7.8908081288735194e-18,3.2172257356804413e-12,2.6573947451438377e-19,1.936049997587095e-21,1.2590227795895477e-22,1.1522392902030702e-17,3.9899006491163751e-11,1.3979264255736474e-14,1.4216441744807504e-19,2.0854345698231902e-19,7.1105058153740249e-17
0.027810618639494945,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104503254752016,0.099960374130373161,6.5188221724553892e-36,0.099964927734973716,5.9954481036993888e-16,2.1950363020353763e-08,4.0077722993046122e-11,4.496442879308963e-08,0.0,4.4116968936102153e-06,7.6171267123704219e-16,3.3271358371428191e-13,6.634498728725159e-11,4.0820680019454899e-16,0.0,0.0,2.2353722315431427e-23,0.0,3.5123612759526864e-05,3.5072224934604972e-05,4.459087605816666e-06,1.2098712927180049e-10,7.7077417494342265e-12,7.474442342944096e-12,3.3508148844175692e-10,1.5824671955457596e-11,7.9577262318058064e-18,3.2310703858779765e-12,2.693466172673722e-19,1.9403510267846568e-21,1.2650710940256376e-22,1.160327216726224e-17,4.0090677867912062e-11,1.404642052971501e-14,1.4349402698048162e-19,2.1050783908917255e-19,7.1613468321307492e-17
0.027879778779489717,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104502267777334,0.099960364063301735,8.8189871936168488e-36,0.099964927736217235,6.0517632358951441e-16,2.2047708766836443e-08,4.0269758327348549e-11,4.5281659934443897e-08,0.0,4.421133627299394e-06,7.7202212180606034e-16,3.334538209623268e-13,6.6905883232644457e-11,4.1201361106970437e-16,0.0,0.0,2.2514979543959296e-23,0.0,3.5123607784046794e-05,3.5072223498986021e-05,4.4689639337667599e-06,1.2124591483345848e-10,7.741923822691126e-12,7.473867313188066e-12,3.3431522615243704e-10,1.5936316861100237e-11,8.0250008685907842e-18,3.2449297146830716e-12,2.7299209571296747e-19,1.9446486645260924e-21,1.2711327015063398e-22,1.1684497895016204e-17,4.0282770472641165e-11,1.4113724400996812e-14,1.4483220214575964e-19,2.1248512659795637e-19,7.2124048093899356e-17
0.02793241852065672,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104501517085189,0.099960356406016554,7.1318061727128475e-36,0.099964927737162673,6.0948733945726661e-16,2.212189404789485e-08,4.0416203913826263e-11,4.5524022128155243e-08,0.0,4.4283093178465089e-06,7.7994209606031359e-16,3.3401685890229817e-13,6.7334791973153028e-11,4.1492746139468486e-16,0.0,0.0,2.263821378685274e-23,0.0,3.5123603999602899e-05,3.5072222407055282e-05,4.4764758579683952e-06,1.2144269530929354e-10,7.7679733078124939e-12,7.4734284254785291e-12,3.337346028328056e-10,1.6021612721035704e-11,8.076444767852553e-18,3.2554882096435657e-12,2.7579264206971898e-19,1.9479174430765331e-21,1.2757552654470874e-22,1.1746553549692753e-17,4.0429259705321045e-11,1.4165050134613141e-14,1.4585648259890388e-19,2.1399877259675643e-19,7.2514120104547912e-17
0.027985058261823723,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410450076684485,0.099960348753099129,5.8435406924501453e-36,0.099964927738107209,6.1381977584622246e-16,2.2196159147481261e-08,4.0562893136639248e-11,4.5767170361127855e-08,0.0,4.4354790602345731e-06,7.87925701104272e-16,3.3457957016091444e-13,6.7765427108391078e-11,4.1785550606192582e-16,0.0,0.0,2.2761878073324522e-23,0.0,3.5123600217352243e-05,3.5072221315781591e-05,4.4839832586959492e-06,1.2163931265260187e-10,7.7940508192644294e-12,7.4729885267293115e-12,3.3315621782991961e-10,1.6107185212682369e-11,8.1280957251970769e-18,3.2660550913872734e-12,2.7861568852129244e-19,1.9511842532585202e-21,1.2803855195549408e-22,1.1808810321674116e-17,4.0575992622635504e-11,1.4216461254833022e-14,1.4688575262646466e-19,2.1551993952310175e-19,7.2905450926674009e-17
0.028037698002990726,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104500017056665,0.099960341104553596,7.5960597982433068e-36,0.099964927739050843,6.1817368758919194e-16,2.2270503805173494e-08,4.0709825848958614e-11,4.601110525225887e-08,0.0,4.4426428491519572e-06,7.9597329501577928e-16,3.3514195446427987e-13,6.8197790459734678e-11,4.2079777862152859e-16,0.0,0.0,2.2885972970371389e-23,0.0,3.5123596437296791e-05,3.5072220225165482e-05,4.4914861323638754e-06,1.2183576671775019e-10,7.8201562656001804e-12,7.4725477020968221e-12,3.325800582888851e-10,1.619303455383257e-11,8.1799539590393687e-18,3.2766303094833253e-12,2.8146136168441699e-19,1.9544490935118177e-21,1.2850234591947655e-22,1.1871268385039498e-17,4.0722969077614774e-11,1.4267957710191067e-14,1.4792002402166261e-19,2.1704864662887624e-19,7.3298041380369653e-17
0.02809033774415773,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104499267721002,0.099960333460384035,9.2505070839475182e-36,0.099964927739993575,6.2254912946550284e-16,2.2344927760510357e-08,4.0857001903839733e-11,4.625582741670234e-08,0.0,4.4498006793135908e-06,8.0408523686288427e-16,3.3570401153966352e-13,6.8631883833955604e-11,4.2375431256754641e-16,0.0,0.0,2.3010499043538854e-23,0.0,3.5123592659438482e-05,3.5072219135207476e-05,4.4989844754031463e-06,1.2203205735984464e-10,7.8462895553593171e-12,7.4721058839478576e-12,3.3200611059418205e-10,1.6279160960961329e-11,8.2320196860428415e-18,3.2872138135208013e-12,2.8432978852595182e-19,1.9577119622833785e-21,1.2896690797277764e-22,1.1933927912963287e-17,4.0870188923173412e-11,1.4319539449181353e-14,1.4895930855801546e-19,2.1858491314718378e-19,7.3691892279063085e-17
