Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65)
1.465876633478579e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272979175149513,0.10928615447310358,0.021874628314660867,0.0,9.8453744902427028e-05,0.00040130046162117547,0.0,7.6115466532927723e-06,0.0,0.0015151165858906712,1.1577973810736353e-12,0.00033969457604562941,3.2937583954629767e-10,2.4520238518182713e-06,0.0,0.0,0.0001243473256253101,3.3417181617930396e-08,0.0078507778278092358,0.0016673932552900598,5.0132608438227542e-05,1.211018515852335e-06,8.2449612666227987e-09,1.5073244790226703e-08,4.8715153973522155e-09,7.927566835864593e-06,5.2792330884408567e-08,2.060430256426027e-08,2.7163484907416661e-11,2.195379969547933e-09,9.4276796180152546e-15
1.473220572436387e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272410942866408,0.10927852356181302,0.021870360758449402,0.0,9.9720393551004313e-05,0.00040351794357953855,0.0,7.7215173505707437e-06,0.0,0.0015230740741620549,1.1863831997992892e-12,0.00033977634241879879,3.3437491668443108e-10,2.4991691916872485e-06,0.0,0.0,0.00012536073305252448,3.4099182471017722e-08,0.0078501798154385505,0.0016735958381655955,5.0160106687819848e-05,1.2162022023005193e-06,8.2866491999957176e-09,1.5150676855743461e-08,4.9320628828768767e-09,7.9721491600534096e-06,5.3870230278395946e-08,2.0903834086430957e-08,2.7685422203675862e-11,2.2454128042381799e-09,9.619962853541018e-15
1.4805645113941949e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271844941831767,0.1092708922289404,0.021866098307429041,0.0,0.00010099552540445743,0.000405729632361269,0.0,7.8324640772828167e-06,0.0,0.001531031335652007,1.2155143481375869e-12,0.00033985454656432174,3.3942247502061956e-10,2.5469266510578286e-06,0.0,0.0,0.00012637473496847289,3.479145475142856e-08,0.0078495798270835204,0.0016797785378261196,5.0187280734130759e-05,1.2213685518152159e-06,8.3283209483637515e-09,1.5228098334032602e-08,4.9929925948530479e-09,8.0166158280631292e-06,5.4964371065180625e-08,2.1206040885122908e-08,2.8214128866869495e-11,2.2963029687935226e-09,9.8151393568798821e-15
1.4879084503520027e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44271281158620462,0.10926326039820719,0.021861840961862753,0.0,0.00010227913478531739,0.00040793550754873612,0.0,7.9443894789619777e-06,0.0,0.0015389883433248425,1.245198051888844e-12,0.00033992925094092352,3.4451869902484625e-10,2.5952999148248998e-06,0.0,0.0,0.00012738929662061432,3.5494097019773429e-08,0.0078489779565393807,0.0016859413904628112,5.0214135233948623e-05,1.2265175929664613e-06,8.3699763958122498e-09,1.5305508989859696e-08,5.0543041373491157e-09,8.0609664030681461e-06,5.6074909169156157e-08,2.1510930271815163e-08,2.8749645533004406e-11,2.3480601444340959e-09,1.0013236848373351e-14
1.4952523893098106e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270719580204887,0.10925562799717282,0.021857588721897109,0.0,0.00010357121581801547,0.00041013554943606555,0.0,8.0572961787573222e-06,0.0,0.0015469450704183631,1.2754415863395694e-12,0.00034000051696084742,3.4966377225023464e-10,2.6442926511900051e-06,0.0,0.0,0.00012840438356008404,3.6207208202768618e-08,0.0078483742935494972,0.0016920844324104373,5.0240674761903036e-05,1.2316493546959564e-06,8.4116154279848198e-09,1.5382908590697031e-08,5.1159971070405222e-09,8.105200463175642e-06,5.7202001094350049e-08,2.1818509496260094e-08,2.9292012652725347e-11,2.4006940602385806e-09,1.0214283150949598e-14
1.5025963282676185e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270160193937491,0.10924799495706436,0.021853341587563083,0.0,0.00010487176243112085,0.00041232973901609156,0.0,8.1711867775079127e-06,0.0,0.001554901490439062,1.3062522761585096e-12,0.00034006840500708046,3.5485787733062454e-10,2.6939085114961693e-06,0.0,0.0,0.00012941996164028365,3.6930887591352467e-08,0.0078477689239805429,0.0016982077001450337,5.026690381218446e-05,1.2367638662864794e-06,8.4532379320529173e-09,1.546029690668812e-08,5.1780710928858617e-09,8.1493176011505989e-06,5.834580392144655e-08,2.212878574669135e-08,2.9841270489517939e-11,2.4542144929554459e-09,1.041830618960288e-14
1.5099402672254263e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269602987534162,0.10924036121261353,0.021849099558776921,0.0,0.00010618076835955624,0.00041451805796753572,0.0,8.2860638538166128e-06,0.0,0.0015628575771574253,1.3376374952898911e-12,0.00034013297445030098,3.6010119597815868e-10,2.7441511300657716e-06,0.0,0.0,0.00013043599701546217,3.7665234838799167e-08,0.0078471619299901145,0.0017043112302815844,5.0292826800189388e-05,1.2418611573663838e-06,8.4948437966882062e-09,1.5537673710601299e-08,5.2405256761892046e-09,8.1933174241455157e-06,5.9506475304799737e-08,2.244176615003192e-08,3.039745911797595e-11,2.5086312668134297e-09,1.0625333990875008e-14
1.5172842061832342e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44269047949058304,0.10923272670190123,0.021844862635340988,0.0,0.00010749822714680025,0.00041670048864240751,0.0,8.4019299641240368e-06,0.0,0.001570813304603316,1.3696046668438534e-12,0.00034019428366555279,3.6539390898088315e-10,2.7950241240414142e-06,0.0,0.0,0.00013145245613928577,3.8410349958827406e-08,0.0078465533901870728,0.0017103950595717243,5.0318448064117528e-05,1.2469412579071205e-06,8.536432912036565e-09,1.561503877776122e-08,5.3033604312685119e-09,8.2371995534348956e-06,6.0684173469439591e-08,2.2757457772102289e-08,3.0960618422013768e-11,2.5639542533312438e-09,1.0835394682306617e-14
1.524628145141042e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44268495066905506,0.10922509136620839,0.021840630816944588,0.0,0.00010882413214706244,0.00041887701405362231,0.0,8.5187876427824784e-06,0.0,0.0015787686470614482,1.4021612629840984e-12,0.0003402523900486489,3.7073619620035478e-10,2.8465310932297935e-06,0.0,0.0,0.00013246930576340038,3.916633332370201e-08,0.007845943379784932,0.0017164592249015061,5.0343771866578624e-05,1.2520041981876528e-06,8.5780051696888656e-09,1.5692391886018514e-08,5.3665749249999701e-09,8.2809636241543245e-06,6.1879057208072839e-08,2.3075867617828603e-08,3.1530788093159532e-11,2.6201933711265312e-09,1.1048516491911492e-14
1.53197208409885e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267944329789022,0.10921745514987388,0.021836404103164817,0.0,0.00011015847652743528,0.00042104761786283492,0.0,8.6366394021299044e-06,0.0,0.0015867235790669508,1.4353148048127691e-12,0.00034030735003231084,3.761282365692653e-10,2.8986756199485228e-06,0.0,0.0,0.00013348651293598599,3.9933285662333614e-08,0.0078453319707486261,0.0017225037632891541,5.0368802396124401e-05,1.2570500088009134e-06,8.6195604626544771e-09,1.5769732815712235e-08,5.4301687167235014e-09,8.3246092850440859e-06,6.3091285878073933e-08,2.3397002631450878e-08,3.2108007628941246e-11,2.6773585857240657e-09,1.1264727747661024e-14
1.538581629160877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267450491306676,0.10921058175857637,0.021832604424770981,0.0,0.00011136659634327479,0.00042299608533108511,0.0,8.7435579832974697e-06,0.0,0.0015938826460865309,1.4656696365567331e-12,0.0003403541697242066,3.8102375898152502e-10,2.9461537522570036e-06,0.0,0.0,0.00013440227809838649,4.0633004778003738e-08,0.0078447805637564538,0.0017279270975028194,5.0391082527701936e-05,1.2615766180296229e-06,8.6569456342132806e-09,1.583932906015885e-08,5.4877270596384838e-09,8.363788859888102e-06,6.4197253758913165e-08,2.3688359852937652e-08,3.2633565332434528e-11,2.7296073657815506e-09,1.1461982847464838e-14
1.5451911742229043e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266958373598714,0.10920370757469537,0.021828808880219239,0.0,0.00011258154113211675,0.00042493973256226063,0.0,8.8512855876794312e-06,0.0,0.0016010413419922189,1.4965196775261653e-12,0.0003403985255909957,3.8595985475461295e-10,2.9941537801199425e-06,0.0,0.0,0.00013531828281595424,4.1341764570049466e-08,0.0078442281278151803,0.0017333345911513169,5.0413131394330807e-05,1.2660893999883793e-06,8.6943169027940623e-09,1.590891510725015e-08,5.5455919408243769e-09,8.4028720116477234e-06,6.5317517529360319e-08,2.398193501355591e-08,3.3164893777729493e-11,2.7826217247136567e-09,1.1661784215591053e-14
1.5518007192849315e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44266467969043055,0.10919683256347992,0.021825017468971555,0.0,0.00011380330553247421,0.00042687854894644684,0.0,8.9598240013267644e-06,0.0,0.0016081996487232516,1.5278705118054164e-12,0.00034044045683377232,3.9093665239120577e-10,3.0426782781194391e-06,0.0,0.0,0.00013623450367709718,4.2059639203230311e-08,0.0078436747091822322,0.001738726271486798,5.04349519014972e-05,1.2705883775814471e-06,8.7316741932458407e-09,1.5978490801827497e-08,5.6037630241584879e-09,8.4418585115278264e-06,6.6452194522097603e-08,2.4277733050401086e-08,3.3702021348920332e-11,2.836409024076042e-09,1.1864152708652851e-14
1.5584102643469587e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265979270193301,0.10918995669186644,0.021821230190418369,0.0,0.00011503188406535241,0.00042881252427027101,0.0,9.0691749960313536e-06,0.0,0.0016153575483725947,1.5597277552838952e-12,0.00034048000206044545,3.9595427977869905e-10,3.0917298089985317e-06,0.0,0.0,0.0001371509174611288,4.2786703071534962e-08,0.0078431203523130107,0.0017441021658426727,5.045654690969122e-05,1.2750735739229426e-06,8.7690174312881972e-09,1.6048055990223354e-08,5.6622399698729167e-09,8.4807481390463549e-06,6.7601402432740464e-08,2.457575886127129e-08,3.4244976298806801e-11,2.8909766557175415e-09,1.2069109247490511e-14
1.5650198094089859e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265492269771789,0.10918307992841035,0.021817447043879088,0.0,0.00011626727113547063,0.00043074164871026135,0.0,9.1793403293696321e-06,0.0,0.0016225150231845365,1.5920970555808258e-12,0.00034051719929459253,4.0101286418788404e-10,3.1413109235784416e-06,0.0,0.0,0.00013806750113739552,4.3523030797044234e-08,0.0078425650999318693,0.0017494623016323964,5.0477919235265778e-05,1.2795450122889371e-06,8.8063465434940822e-09,1.61176105202539e-08,5.721022433858348e-09,8.5195406818944753e-06,6.8765259318043726e-08,2.4876017304790191e-08,3.4793786747945626e-11,2.9463320416649716e-09,1.2276674816849992e-14
1.5709332753297392e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265057991145362,0.10917692660561459,0.021814065818075871,0.0,0.00011737832044187854,0.00043246348968508568,0.0,9.2785953240933786e-06,0.0,0.0016289183395725997,1.6214960580704194e-12,0.0003405485196707386,4.0557352538841523e-10,3.1861213793497378e-06,0.0,0.0,0.0001388876808225937,4.4189725750512248e-08,0.0078420675981288861,0.0017542446047828328,5.049685427955523e-05,1.2835339028277992e-06,8.8397323369558067e-09,1.6179830811573698e-08,5.7738729314971444e-09,8.5541653643166153e-06,6.9819058441338427e-08,2.5146550526087467e-08,3.5289785509611875e-11,2.9965314918787853e-09,1.2464609337719958e-14
1.5768467412504925e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44264625061359325,0.10917077252459534,0.021810687898609658,0.0,0.00011849481099163129,0.00043418143364267457,0.0,9.3785048011534392e-06,0.0,0.0016353212892890531,1.651313577236927e-12,0.00034057801698350446,4.1016716282715729e-10,3.2313595894863248e-06,0.0,0.0,0.00013970796198344872,4.4863949743639332e-08,0.0078415694407079004,0.0017590143355370575,5.0515615251982438e-05,1.2875118162867804e-06,8.8731067136714397e-09,1.6242042343693387e-08,5.8269674522145265e-09,8.5887120295449826e-06,7.0884763352103036e-08,2.5418878169970573e-08,3.5790513737187361e-11,3.0473728319235307e-09,1.2654664254618323e-14
1.582760207171246e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426419347551977,0.10916461766588254,0.02180731328485044,0.0,0.00011961673854558529,0.00043589547431637134,0.0,9.4790699904966732e-06,0.0,0.0016417238599169015,1.6815537219709037e-12,0.00034060571730808349,4.1479386639030054e-10,3.2770273562152983e-06,0.0,0.0,0.00014052832850963438,4.5545756677777472e-08,0.0078410706549979399,0.0017637715136856402,5.0534204082687396e-05,1.2914787696890967e-06,8.9064696227406455e-09,1.6304245010537034e-08,5.8803057416257925e-09,8.6231805416399981e-06,7.1962459326187495e-08,2.569300363674712e-08,3.6295991297075777e-11,3.0988614381482135e-09,1.2846854724869836e-14
1.5886736730919992e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44263763228825492,0.10915846201089387,0.021803941976123911,0.0,0.00012074409879298628,0.00043760560567388104,0.0,9.5802921130674586e-06,0.0,0.0016481260391305453,1.7122206213015177e-12,0.00034063164636593602,4.1945372556573719e-10,3.3231264739336986e-06,0.0,0.0,0.00014134876441044978,4.6235200597653048e-08,0.0078405712673738533,0.0017685161590674922,5.0552622675437701e-05,1.2954347801232618e-06,8.9398210137707525e-09,1.6366438706994115e-08,5.9338875402771935e-09,8.6575707695733677e-06,7.3052231866456249e-08,2.5968930301921698e-08,3.6806237968991351e-11,3.1510027059559428e-09,1.3041195946030714e-14
1.593134002974867e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44263439591213832,0.10915381846827631,0.021801401296675214,0.0,0.00012159802055270802,0.00043889291074647511,0.0,9.6570759386252653e-06,0.0,0.0016529547227394333,1.7356364964556979e-12,0.00034065004735603854,4.2299049136813643e-10,3.3581839630478106e-06,0.0,0.0,0.00014196762806750385,4.6760310604269357e-08,0.0078401942132366974,0.0017720866071414317,5.0566403718289271e-05,1.2984114373696291e-06,8.9649692037975461e-09,1.6413343337378692e-08,5.9744634471648855e-09,8.6834583011223075e-06,7.3882252731426569e-08,2.6178246267064853e-08,3.7194267168154811e-11,3.1907662070890824e-09,1.3189213213932942e-14
1.5975943328577346e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44263116710794576,0.10914917445524701,0.021798862496787016,0.0,0.00012245502867202319,0.00044017798602933764,0.0,9.7342347117938428e-06,0.0,0.0016577831714859896,1.7592993081312207e-12,0.000340667465840154,4.2654620877034159e-10,3.3934886357505061e-06,0.0,0.0,0.00014258651539490166,4.7289819561940828e-08,0.0078398168417452962,0.0017756499449614765,5.0580089774613714e-05,1.3013818861824154e-06,8.9901107913961226e-09,1.646024276059807e-08,6.0151776296867594e-09,8.7093011711501026e-06,7.4719229814090095e-08,2.6388590302009839e-08,3.7585029224059475e-11,3.2309064297038954e-09,1.333846930474192e-14
1.6020546627406023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262794585605636,0.10914452996477128,0.021796325576120525,0.0,0.00012331512122161221,0.00044146082919148508,0.0,9.8117689463851692e-06,0.0,0.0016626113801817802,1.7832108508036552e-12,0.00034068391246581758,4.3012091572166173e-10,3.4290412531181041e-06,0.0,0.0,0.00014320541966482428,4.7823750822684798e-08,0.0078394391632059905,0.0017792061810939731,5.0593681632358164e-05,1.3043461340117871e-06,9.0152457555076942e-09,1.6507136932525422e-08,6.0560299738199762e-09,8.7350993288273849e-06,7.5563200059313691e-08,2.6599963827374641e-08,3.7978532525548679e-11,3.2714257104329747e-09,1.3488970784962243e-14
1.60651499262347e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262473213711356,0.10913988499006684,0.021793790534322934,0.0,0.00012417829624973266,0.00044274143797385968,0.0,9.8896791533257676e-06,0.0,0.0016674393436665492,1.807372925412206e-12,0.00034069939777134318,4.3371465004164097e-10,3.4648425736445345e-06,0.0,0.0,0.00014382433418759345,4.8362127784177065e-08,0.0078390611876525563,0.0017827553241201257,5.0607180071387799e-05,1.3073041883404366e-06,9.0403740752316651e-09,1.6554025809305668e-08,6.0970203648296508e-09,8.760852724831685e-06,7.6414200484256779e-08,2.6812368255828892e-08,3.8374785432846556e-11,3.3123263919996485e-09,1.3640724233890692e-14
1.6109753225063377e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426215259320177,0.10913523952459714,0.021791257371027491,0.0,0.00012504455178237887,0.0004440198101885125,0.0,9.9679658406627913e-06,0.0,0.0016722670568079289,1.8317873393475651e-12,0.00034071393218692208,4.373274494198487e-10,3.5008933532314375e-06,0.0,0.0,0.00014444325231154626,4.8904973889590518e-08,0.0078386829248533237,0.0017862973826358415,5.0620585863585252e-05,1.3102560566801408e-06,9.0654957298235648e-09,1.6600909347356216e-08,6.1381486871414612e-09,8.7865613113302495e-06,7.7272268178115714e-08,2.7025804992110944e-08,3.8773796277452539e-11,3.3536108232014292e-09,1.3793736243574289e-14
1.6154356523892054e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261832722192024,0.10913059356206457,0.021788726085853572,0.0,0.00012591388582344122,0.00044529594371779565,0.0,1.0046629513570109e-05,0.0,0.0016770945145011527,1.8564559064396261e-12,0.00034072752603570873,4.4095935141569035e-10,3.5371943451783978e-06,0.0,0.0,0.00014506216742291036,4.9452312627432997e-08,0.007838304384318177,0.0017898323652515654,5.0633899772943979e-05,1.3132017465714533e-06,9.0906106986931623e-09,1.6647787503364797e-08,6.1794148243346802e-09,8.8122250419630254e-06,7.8137440301868224e-08,2.7240275433044905e-08,3.9175573362039465e-11,3.3952813588934397e-09,1.3948013418765006e-14
1.619895982272073e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442615135988215,0.10912594709640408,0.021786196678406745,0.0,0.00012678629635486465,0.00044656983651356074,0.0,1.0125670674354364e-05,0.0,0.0016819217116687726,1.881380446945111e-12,0.00034074018953490092,4.4461039345824642e-10,3.5737463001732665e-06,0.0,0.0,0.00014568107294567892,5.000416753138553e-08,0.0078379255753053337,0.0017933602805921193,5.0647122555661547e-05,1.3161412655832604e-06,9.1157189614028941e-09,1.669466023428597e-08,6.2208186591611088e-09,8.837843871825796e-06,7.9009754088017085e-08,2.7455780967557729e-08,3.9580124960346023e-11,3.4373403599718047e-09,1.4103562376874384e-14
1.6288166420378084e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426087758767393,0.10911665263256297,0.021781143495047988,0.0,0.00012854033870778793,0.00044911089205469364,0.0,1.0284887454480651e-05,0.0,0.0016915753042523142,1.9320047612820741e-12,0.00034076276582989471,4.5197004674713474e-10,3.6476060889425313e-06,0.0,0.0,0.00014691882910947718,5.1121520197237755e-08,0.0078371671876607835,0.0018003949440179301,5.0673297727542633e-05,1.3220018213817539e-06,9.1659152873455233e-09,1.6788389250002131e-08,6.3040389485980055e-09,8.8889466568037669e-06,8.07759559336003e-08,2.7889902833644045e-08,4.0397584647784691e-11,3.5226332319772073e-09,1.4418502174521116e-14
1.6377373018035438e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260244545337224,0.10910735608896302,0.021776097817522266,0.0,0.00013030666226375516,0.00045164296178672593,0.0,1.044562014238126e-05,0.0,0.0017012277944747137,1.9836749724708975e-12,0.00034078174073072195,4.594067061059268e-10,3.7224786724476341e-06,0.0,0.0,0.0001481564689454326,5.2257221053894606e-08,0.0078364078312016319,0.0018074014421933333,5.0699117276402264e-05,1.3278377851707529e-06,9.2160845471397808e-09,1.6882096055372035e-08,6.3878086010762993e-09,8.9398693355161853e-06,8.2571172995634257e-08,2.8328181544488897e-08,4.1226240947088065e-11,3.6095084465737395e-09,1.4738608827273613e-14
1.6466579615692792e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44259614457738944,0.10909805742482112,0.0217710596421841,0.0,0.00013208525010422571,0.00045416603174646628,0.0,1.0607872653908606e-05,0.0,0.0017108791426715625,2.036405872640724e-12,0.00034079719226826722,4.6692066625752065e-10,3.7983699612111066e-06,0.0,0.0,0.00014939394119225716,5.3411459980479387e-08,0.0078356475715925696,0.0018143798446182797,5.0724586980510222e-05,1.3336492184628388e-06,9.2662265826100392e-09,1.697578031535327e-08,6.472126649330857e-09,8.9906115994564671e-06,8.4395705682841234e-08,2.8770627928945236e-08,4.2066158996125676e-11,3.6979851067055728e-09,1.5063935725534979e-14
1.6555786213350145e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258987311137427,0.10908875660250175,0.021766028965173722,0.0,0.00013387608497442347,0.00045668008900851166,0.0,1.077164885962159e-05,0.0,0.0017205293095893849,2.090212355518827e-12,0.00034080919687817123,4.7451221982281265e-10,3.8752858230829668e-06,0.0,0.0,0.00015063119518086184,5.4584427563273821e-08,0.0078348864710693703,0.001821330221007634,5.0749712502021038e-05,1.3394361831712736e-06,9.316341237865708e-09,1.7069441698906218e-08,6.5569921134124437e-09,9.0411731618501376e-06,8.6249855523641431e-08,2.9217252691142794e-08,4.2917403460197797e-11,3.788082410367797e-09,1.5394536457891875e-14
1.66449928110075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44258363092104241,0.1090794535873469,0.021761005782419258,0.0,0.0001356791492881957,0.00045918512166155472,0.0,1.093695258497892e-05,0.0,0.0017301782563773477,2.1451094160038579e-12,0.00034081782943286797,4.8218165731527348e-10,3.953232082962341e-06,0.0,0.0,0.00015186818083032829,5.5776315090487313e-08,0.0078341245886172552,0.0018282526412862546,5.0774499389685121e-05,1.3451987415936213e-06,9.366428359251409e-09,1.7163079878908926e-08,6.6424040008889443e-09,9.0915537571565149e-06,8.8133925157876783e-08,2.9668066411029907e-08,4.3780038529007895e-11,3.8798196500671963e-09,1.5730464809650525e-14
1.6734199408664853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44257741787507526,0.1090701483475145,0.021755990089638907,0.0,0.00013749442513282076,0.00046168111878516841,0.0,1.1103787610532129e-05,0.0,0.0017398259445791662,2.2011121497313773e-12,0.00034082316327301428,4.8992926713554358e-10,4.0322145225268317e-06,0.0,0.0,0.00015310484864387879,5.6987314547013944e-08,0.0078333619801404016,0.0018351471755841343,5.0798953081492827e-05,1.3509369563961017e-06,9.4164877952983051e-09,1.7256694532073998e-08,6.7283613070452752e-09,9.1417531405803922e-06,9.0048218328514962e-08,3.0123079544914248e-08,4.4654127913720261e-11,3.9732162122810625e-09,1.6071774761369337e-14
1.6823406006322206e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44257123384496161,0.10906084085382552,0.021750981882343146,0.0,0.00013932189427376545,0.00046416807042706234,0.0,1.1272157672118219e-05,0.0,0.0017494723361252021,2.2582357526316641e-12,0.00034082527023831984,4.977553355661511e-10,4.1122388799695938e-06,0.0,0.0,0.00015434114970484301,5.8217618609176973e-08,0.0078325986986228224,0.0018420138942315954,5.0823078907252102e-05,1.3566508905985129e-06,9.4665193966766302e-09,1.7350285338867546e-08,6.8148630150809306e-09,9.1917710875937841e-06,9.1993039873334158e-08,3.0582302426002501e-08,4.5539734844102234e-11,4.0682915769140499e-09,1.6418520487388142e-14
1.691261260397956e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44256507870484812,0.10905153107961889,0.021745981155836844,0.0,0.00014116153815939145,0.00046664596758081865,0.0,1.1442066461051931e-05,0.0,0.0017591173933247609,2.3164955204795903e-12,0.00034082422069776279,5.0566014676632386e-10,4.1933108497443497e-06,0.0,0.0,0.00015557703567262314,5.9467420639461171e-08,0.0078318347942808054,0.0018488528677545431,5.0846882091095954e-05,1.3623406075595924e-06,9.5165230161493121e-09,1.7443851983430166e-08,6.9019080963051819e-09,9.24160739346775e-06,9.3968695716587932e-08,3.1045745264938698e-08,4.6436922065754225e-11,4.1650653167530194e-09,1.6770756354354031e-14
1.7001819201636914e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255895233139764,0.10904221900061485,0.021740987905221502,0.0,0.00014301333792561102,0.00046911480216410399,0.0,1.1613517624317638e-05,0.0,0.0017687610788585792,2.3759068484365393e-12,0.00034082008357919828,5.1364398276685829e-10,4.2754360823182887e-06,0.0,0.0,0.00015681245877865983,6.0736914681232444e-08,0.007831070314707117,0.001855664166869774,5.0870367753920997e-05,1.3680061709627785e-06,9.5664985085268089e-09,1.7537394153499999e-08,6.9894955103300512e-09,9.2912618728143062e-06,9.5975492860650427e-08,3.151341815034134e-08,4.7345751837426343e-11,4.2635570969198966e-09,1.7128536919743803e-14
1.7091025799294268e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44255285460365507,0.10903290459478546,0.021736002125397343,0.0,0.00014487727440049396,0.00047157456699733894,0.0,1.1786514764760794e-05,0.0,0.0017784033557715028,2.4364852305845378e-12,0.0003408129263983805,5.2170712346506987e-10,4.3586201839326918e-06,0.0,0.0,0.00015804737182239712,6.2026295453445457e-08,0.007830305305007659,0.0018624478624803432,5.0893540915761369e-05,1.3736476448024298e-06,9.6164457306230201e-09,1.7630911540337725e-08,7.0776242052611093e-09,9.3407343591380342e-06,9.8013739377642413e-08,3.1985331049339313e-08,4.8266285928420068e-11,4.3637866743225577e-09,1.749191693038303e-14
1.7180232396951621e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44254678540292097,0.10902358784223209,0.021731023811065509,0.0,0.00014675332810882598,0.00047402525578281077,0.0,1.1961061441279012e-05,0.0,0.0017880441874653455,2.4982462594527543e-12,0.00034080281528741643,5.2984984661984651e-10,4.4428687163710791e-06,0.0,0.0,0.00015928172816724945,6.3335758345339688e-08,0.0078295398079310501,0.0018692040256709788,5.0916406498101894e-05,1.3792650933705024e-06,9.6663645412122779e-09,1.7724403838653512e-08,7.1662931178861316e-09,9.3900247043970413e-06,1.0008374440103877e-07,3.246149380810642e-08,4.9198585616072972e-11,4.4657738971038124e-09,1.7860951320962093e-14
1.7269438994608975e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44254074461263132,0.10901426872506927,0.021726052956730198,0.0,0.00014864147927661902,0.00047646686308421991,0.0,1.2137161169012668e-05,0.0,0.0017976835376919233,2.5612056255364142e-12,0.0003407898150226611,5.3807242784678492e-10,4.5281871967348212e-06,0.0,0.0,0.00016051548173657122,6.4665499411123654e-08,0.0078287738639915005,0.0018759327277035553,5.0938969326131398e-05,1.3848585812436737e-06,9.7162548009874081e-09,1.781787074653576e-08,7.2555011738616638e-09,9.4391327785731102e-06,1.021858181172576e-07,3.2941916152394619e-08,5.014271168332535e-11,4.5695387040885146e-09,1.8235695212548838e-14
1.735864559226633e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44253473211824335,0.10900494722731502,0.021721089556700771,0.0,0.00015054170783557479,0.00047889938430665651,0.0,1.2314817419535113e-05,0.0,0.0018073213705462664,2.6253791168081385e-12,0.00034077398905206068,5.463751406134119e-10,4.6145810972261698e-06,0.0,0.0,0.00016174858700962892,6.6015715364648053e-08,0.0078280075115852443,0.0018826340400126165,5.0961234130936951e-05,1.3904281732708586e-06,9.7661163725187823e-09,1.7911311965381688e-08,7.3452472878975122e-09,9.4880584692509063e-06,1.0432027175723161e-07,3.3426607688065836e-08,5.1098724416368506e-11,4.6751011242287642e-09,1.8616203911098281e-14
