Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),OCX(21),HOX(23),OX(20),COX(37),C3H5X(156),H2OX(35),C3H5X(144),allyl(160),CH3OHX(46),C4H8(202),C4H8X(300),C4H7X(299),C4H7X(203),C4H7(303),C4H7X(360),C4H8(148),C4H8X(467)
1.0451220301402983e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879999952,0.099999999999997008,9.0935318451852322e-88,0.099999999999998201,1.2917631181921387e-83,3.0253664760600627e-57,6.3611893957362265e-33,1.6112435780590217e-52,9.7007632710032843e-82,1.3457416435038835e-33,1.0127434375637198e-101,7.9188968281245459e-44,2.1808699352992118e-80,2.2968924880198096e-80,3.0615264313511268e-63,1.1626547560956081e-64,2.3494509784260417e-70,1.1600623846664949e-118,3.00164226991847e-15,1.8122629391299222e-15,1.3118758505458498e-23,1.3118758506805017e-23,3.8804735130846551e-37,1.2900476616531143e-47,1.3672677170695974e-70,1.8854234155414476e-66,4.3158218155793218e-51,5.6726539600796162e-80,1.6434521255571314e-72,1.3281011259860261e-132,3.4660828255885962e-135,8.5032483767998494e-63,9.2478092229405442e-116,3.4944914611126572e-168,3.2442334770808287e-182,4.2334057689666579e-185,5.6257805082530254e-46,1.4317768364007109e-29,5.6610430274298064e-51,1.4324129553402849e-29,8.2628775561955796e-47,2.116702884483329e-185,1.8899674669961136e-97,9.2604457847086944e-186,2.0044796758884458e-193,2.5198368758854152e-94,3.8041515133622659e-218,3.0559504212555506e-232,3.9877148899325739e-235,1.976245865146146e-235,6.5768855619753206e-239,7.0444189782782633e-231,4.9536861047569877e-214,3.9793943700455025e-228
2.091152072470119e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799999037,0.09999999999999401,7.2822006549913294e-87,0.099999999999996383,2.0708064045165794e-82,2.4227298729902211e-56,2.5451642267003382e-32,1.2903016382416821e-51,1.5528518925848854e-80,5.3864736774797319e-33,6.4916119733912778e-100,3.1696224553223181e-43,6.9866562687892547e-79,3.682302580619598e-79,2.4502117645336079e-62,9.3050000558681677e-64,1.8824674642189977e-69,7.4320875482102415e-117,6.0058923955028079e-15,3.6261003898096646e-15,2.6248914713265009e-23,2.6248914718654589e-23,1.553200685628665e-36,1.0328225334117974e-46,2.1899880714108298e-69,3.0199541451654968e-65,1.7267958255084702e-50,9.0834611208032228e-79,2.6323939973391135e-71,1.7017438001341311e-130,4.4412167447045908e-133,6.8077690399243626e-62,1.1855702902793793e-113,1.7918303247396505e-165,3.3270216275170507e-179,4.3414361670592845e-182,2.2517782981283131e-45,2.8635252407676941e-29,2.26780017702973e-50,2.8660704049943945e-29,6.612975667647625e-46,2.1707180835296422e-182,6.0597060266123853e-96,9.496759914094114e-183,4.11126557999108e-190,8.0796479691466578e-93,1.5611697994339636e-214,2.508237962529604e-228,3.2730039732761553e-231,1.6220471183406818e-231,1.0796314549003845e-234,5.7818973349215279e-227,2.0329354436727989e-210,3.2661955496957283e-224
4.183212157129761e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799998074,0.099999999999988001,5.8287120372808962e-86,0.099999999999992761,3.320497572981559e-81,1.9391590503463848e-55,1.0176223431295598e-31,1.0327642760714902e-50,2.4838660851326514e-79,2.1552910913000554e-32,4.1578517716848339e-98,1.2682618445726825e-42,2.2369903360115445e-77,5.9047090586174832e-78,1.9595215171676e-61,7.4415395806370515e-63,1.5089119736179476e-68,4.7590005990962269e-115,1.2014392645632365e-14,7.2537752907903102e-15,5.250922712078705e-23,5.2509227142352393e-23,6.2148258785890483e-36,8.2657192239489596e-46,3.5058697665493189e-68,4.8345494697137175e-64,6.9041753597905552e-50,1.4531282460730303e-77,4.2141281121553047e-70,2.1793696361289829e-128,5.6877262727494823e-131,5.4482842510336891e-61,1.5187154880297751e-111,9.1809685358506951e-163,3.4093968098096661e-176,4.448927682445004e-179,9.0100460624200691e-45,5.7232090808709848e-29,9.0894208696530337e-50,5.7333853043022797e-29,5.288631905179038e-45,2.224463841222502e-179,1.943310564674056e-94,9.7318945056179349e-180,8.4261195896937855e-187,2.5911866052327745e-91,6.4006847721290088e-211,2.0567195716780262e-224,2.6838168590426919e-227,1.3300557139785284e-227,1.7705706342157392e-230,4.7410887232944593e-223,8.3349165501528859e-207,2.678242500716333e-220
8.367332326449044e-20,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799996147,0.099999999999975983,4.6641505235010489e-85,0.099999999999985503,5.3314194270832168e-80,1.5517173960818186e-54,4.0649652262654956e-31,8.264206576666677e-50,3.9695380347375937e-78,8.6225678034386409e-32,2.6620559290130557e-96,5.0738732208063738e-42,7.1603859413832478e-76,9.4810049605823371e-77,1.5656909968740882e-60,5.9459166037262105e-62,1.2111449651951361e-67,3.0465572092397655e-113,2.4031393141734993e-14,1.4509125091236237e-14,1.050298519034672e-22,1.0502985198974261e-22,2.486335035387169e-35,6.6138312279121671e-45,5.6109031356887315e-67,7.7373780143911592e-63,2.7579222236103506e-49,2.3222608037400203e-76,6.7444434100026424e-69,2.7903286188002272e-126,7.282209100162389e-129,4.3594551842627463e-60,1.9447148268787382e-109,4.7024089132655427e-160,3.4925255759789959e-173,4.5574025509648328e-176,3.6046049581835263e-44,1.142736545065406e-28,3.6485751748512421e-49,1.1468015102916719e-28,4.2257067789352948e-44,2.2787012754824164e-176,6.2401330067630069e-93,9.9691794295598066e-177,1.7263136821984275e-183,8.3208270339483986e-90,2.6229840956144448e-207,1.6856768396081335e-220,2.1996425685611786e-223,1.0901068580374151e-223,2.9023056348712559e-226,3.8857777967294102e-219,3.4156324503919361e-203,2.1950771729053237e-216
1.673557266508761e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799992292,0.099999999999951947,3.7317928339433882e-84,0.099999999999970987,8.5863122326062133e-79,1.2415299981917283e-53,1.6211896039927222e-30,6.6122023031535302e-49,6.3345153820680871e-77,3.4493078271907644e-31,1.7040455865794896e-94,2.0297144685875946e-41,2.2916460675150072e-74,1.5270143462175832e-75,1.2491277083590046e-59,4.7437260584206883e-61,9.750663542739509e-67,1.9500721801737709e-111,4.8065394117314307e-14,2.9019824686066642e-14,2.1007110133937177e-22,2.1007110168450152e-22,9.9461495598540057e-35,5.2915673719030095e-44,8.9786543894883614e-66,1.2381484136287374e-61,1.0999146582238807e-48,3.7052564536742213e-75,1.0792579540788622e-67,3.5721288233225251e-124,9.3225539299235641e-127,3.4878952944390496e-59,2.4897206516353837e-107,2.4081074195796785e-157,3.5770509770044624e-170,4.6676998911998929e-173,1.4419591988070366e-43,2.2775155739740961e-28,1.469321611131159e-48,2.2937274700140263e-28,3.3713213105485286e-43,2.3338499455999464e-173,2.0097680279698734e-91,1.02104498905234e-173,3.536186902882978e-180,2.6800520415038435e-88,1.0746443779929469e-203,1.3812536587286169e-216,1.8024002435649514e-219,8.9324001242555612e-220,4.7563357794753861e-222,3.1840312548232208e-215,1.3993956359671351e-199,1.7986604514243911e-212
3.347205334236474e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799984584,0.099999999999903874,2.9856232447439809e-83,0.099999999999941969,1.3914587921909292e-77,9.9328643488383339e-53,6.4459230339141827e-30,5.2900966675174774e-48,1.0080531698197535e-75,1.3797792725804635e-30,1.0906945451344015e-92,8.1191882466352078e-41,7.333782396297662e-73,2.4748686168235319e-74,9.9372523844480338e-59,3.7738017313807871e-60,7.8978398456095307e-66,1.2481872000014237e-109,9.6133396001969183e-14,5.8041223851481642e-14,4.201535996933583e-22,4.2015360107393325e-22,3.9786217075753376e-34,4.2334548583325907e-43,1.4366814568099638e-64,1.981171811248272e-60,4.3733103230681204e-48,5.8942456865150981e-74,1.7269300628787522e-66,4.572842520989606e-122,1.1934219941621111e-124,2.7904486986857527e-58,3.1871527884072035e-105,1.2331241667229897e-154,3.6634148555035454e-167,4.7803962648783664e-170,5.7680704389230507e-43,4.5231201591174356e-28,5.9557108561933358e-48,4.5875793894566045e-28,2.6820052496712112e-42,2.3901981324391832e-170,6.5126049807273022e-90,1.0456966196318329e-170,7.2431260776057697e-177,8.6855386277519756e-87,4.402481353844866e-200,1.1317127157439249e-212,1.4767738440841034e-215,7.3186480440942038e-216,7.7940862981787036e-218,2.6087954466411372e-211,5.7328857331285988e-196,1.4737097469800488e-208
6.6945014696919e-19,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799969166,0.099999999999807743,2.3885741891336576e-82,0.099999999999883932,2.2825828261762136e-76,7.9465412319767678e-52,2.5476642588020424e-29,4.2322112486250187e-47,1.5955400970005541e-74,5.519229364065928e-30,6.9807800422538858e-91,3.247741374280781e-40,2.3468920208323087e-71,4.0606352572119696e-73,7.8614537536039552e-58,2.9854900166318442e-59,6.4735273563895739e-65,7.9902041500600602e-108,1.9226939950526381e-13,1.1608402208532844e-13,8.4031859433004003e-22,8.4031859985245221e-22,1.5914810557001051e-33,3.3868442639326821e-42,2.2987677302899988e-63,3.1699823647818216e-59,1.7284920009333251e-47,9.3222467803598481e-73,2.763181080575808e-65,5.8545565985841341e-120,1.5279241710329522e-122,2.2324119412143255e-57,4.0797528956742267e-103,6.3151020160368946e-152,3.752231434471503e-164,4.8962931737501422e-167,2.3072742685610255e-42,8.9205168024528096e-28,2.4448822531756449e-47,9.1752832283332285e-28,2.1217595566614386e-41,2.4481465868750711e-167,2.1358757041434634e-88,1.071047965029991e-167,1.4837448894198686e-173,2.8490652855654086e-85,1.803710830266072e-196,9.2733269969759598e-209,1.2100780150630725e-211,5.9969456579039669e-212,1.2773038142374239e-213,2.1376619811627732e-207,2.3487804834064476e-192,1.2075665956400562e-204
1.3389093740602753e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196879993833,0.099999999999615466,1.9108895890969987e-81,0.099999999999767844,3.8319463660434799e-75,6.3573328882357215e-51,9.9527520204247701e-29,3.3858225344028058e-46,2.4989952158996847e-73,2.2077141912444932e-29,4.4678035366307385e-89,1.2991097649500323e-39,7.510180341174664e-70,6.8193850816849297e-72,6.1520642650800588e-57,2.3363269721778907e-58,5.4270548480301462e-64,5.1177804574400016e-106,3.8454140544779288e-13,2.3216961816508899e-13,1.6806485753182386e-21,1.6806485974081124e-21,6.36598893165123e-33,2.7095075477554788e-41,3.6780902668441603e-62,5.0720577055010559e-58,6.752558621179793e-47,1.457863865250261e-71,4.4211612582474569e-64,7.499733972517567e-118,1.9572831253764238e-120,1.7859507391158536e-56,5.2222066411132017e-101,3.235896968536315e-149,3.8453306697482419e-161,5.017778532600824e-164,9.2291841684067509e-42,1.7355415704008214e-27,1.0280028588192008e-46,1.8350690906052356e-27,1.6604055086439686e-40,2.508889266300412e-164,7.1662391899599622e-87,1.0976209661718206e-164,3.041113213445776e-170,9.5625548513124358e-84,7.3939049772011436e-193,7.6027812008475906e-205,9.9208821182238377e-208,4.9166214718885216e-208,2.0944026085607142e-209,1.7525685465360299e-203,9.6282797935811878e-189,9.900276626602875e-201
2.677827828242446e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799876657,0.099999999999230926,1.5287237664751472e-80,0.099999999999535669,6.7063716841527959e-74,5.0859062719086836e-50,3.8026832822223212e-28,2.7086793920322257e-45,3.8362632786290475e-72,8.8309015817693739e-29,2.8594239584521259e-87,5.1964654903511996e-39,2.4032747936517893e-68,1.194232449372219e-70,4.7155577692813583e-56,1.7907948178905565e-57,4.7387455788835155e-63,3.2855677870402235e-104,7.690854130766097e-13,4.6434080877287843e-13,3.3613085041539778e-21,3.361308592513922e-21,2.5464084848358609e-32,2.1676188693713473e-40,5.8849938749437071e-61,8.1153608969473208e-57,2.579974034166464e-46,2.231366959327938e-70,7.0739060980067517e-63,9.6293457632237004e-116,2.5130699460711373e-118,1.4287690545352142e-55,6.6844945835510955e-99,1.6619009056429918e-146,3.949782253859056e-158,5.1540775999960803e-161,3.6916870121632846e-41,3.2898822979119086e-27,4.512353605954849e-46,3.6701506261354123e-27,1.272700954343063e-39,2.5770387999980402e-161,2.5052593813535749e-85,1.127432767117835e-161,6.247415024348652e-167,3.3450882210481474e-82,3.0379075064588147e-189,6.2474537187013595e-201,8.1523130060018412e-204,4.0401436895664039e-204,3.4420603014347553e-205,1.4401355866350705e-199,3.9559219604043299e-185,8.1353495198364094e-197
5.355664736606787e-18,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799753314,0.099999999998461833,1.2229838512603823e-79,0.099999999999071332,1.2570894509838266e-72,4.068741002042679e-49,1.3949575678406751e-27,2.1669519796950502e-44,5.6767637495232208e-71,3.5323695363702282e-28,1.8300361196936704e-85,2.0785914822288603e-38,7.6904871189640791e-67,2.2407676638064577e-69,3.4798610770848507e-55,1.3215228163289584e-56,4.426328472681478e-62,2.1287936372797193e-102,1.5381734113092796e-12,9.2868318378153099e-13,6.7226282292628289e-21,6.7226285827034963e-21,1.0185659526532356e-31,1.7341001902808197e-39,9.4160295307974116e-60,1.2984631746047357e-55,9.4642494174532836e-46,3.2833981504316741e-69,1.1318258979631094e-61,1.2477249979648721e-113,3.2563169884680367e-116,1.1430186109015843e-54,8.5561759136757803e-97,8.6135116210141213e-144,4.0942506173676484e-155,5.3425946504311633e-158,1.4766742145570434e-40,5.9453561292911105e-27,2.1252024855593171e-45,7.3403136971411782e-27,9.391937689283491e-39,2.6712973252155817e-158,9.3739363743750742e-84,1.1686635778134264e-158,1.2951715329377205e-163,1.2528601901239145e-80,1.259608491345611e-185,5.1807614264739849e-197,6.7603844557071735e-200,3.3503202374456873e-200,5.7086500145426514e-201,1.1942316305317567e-195,1.6402287686110603e-181,6.7462501274001434e-193
1.071133855333547e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799506628,0.099999999996923661,9.7838901622948823e-79,0.099999999998142644,2.6003528041960086e-71,3.2549991953355913e-48,4.7758447077028961e-27,1.7335648425624943e-43,7.8927651687034624e-70,1.4129495475099565e-27,1.1712185731331322e-83,8.3143765008351857e-38,2.4609446046959706e-65,4.6411884006107845e-68,2.4078622326757462e-54,9.1441721625377322e-56,4.5575743654847525e-61,1.5549435945817927e-101,3.0763493396747668e-12,1.8573679089711294e-12,1.3445267149230064e-20,1.3445268562994466e-20,4.0742687382809311e-31,1.3872821298212435e-38,1.5065677985471016e-58,2.0775452502264701e-54,3.2402265514304463e-45,4.5192472194144949e-68,1.8109128144244192e-60,1.9334671837104816e-112,5.0459693914283725e-115,9.1441620677700885e-54,1.0951863098419487e-94,5.4148150553669039e-142,5.1836121187897806e-153,6.7641044344258957e-156,5.9066696036566993e-40,9.9047951311664583e-27,1.1062853775241492e-44,1.4680639838934344e-26,6.4986765686745933e-38,3.3820522172129478e-156,3.8681860248945822e-82,1.4810570076659865e-156,3.2941314039707428e-161,5.1766872296603279e-79,6.3900760619276389e-183,5.2610149731195342e-194,6.8651075273518217e-197,3.406307207523776e-197,1.3726307604919661e-197,1.435245816423219e-192,9.8492936858618332e-179,8.1077851444495386e-190
2.1422686186792836e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968799013256,0.099999999993847302,7.8271198702486111e-78,0.099999999996285269,6.0453565264058826e-70,2.6040019135642766e-47,1.4750377670501594e-26,1.386852973369336e-42,9.9959757265646428e-69,5.6518012737845737e-27,7.4957069342232316e-82,3.3257527145041789e-37,7.8749245944088812e-64,1.0804902927626754e-66,1.513187344174033e-53,5.7465271067125601e-55,5.272446682281601e-60,3.4511929440009134e-99,6.1527009240063529e-12,3.7147372600395044e-12,2.6890542868163009e-20,2.6890548523223697e-20,1.6297083290261245e-30,1.1098263983837835e-37,2.4105107034265815e-57,3.3240751801718531e-53,1.0007562703748904e-44,5.6294370143921201e-67,2.8974236575457913e-59,8.0481199694332015e-110,2.1004012213809864e-112,7.3153344647498916e-53,1.4018213382595173e-92,8.8777404889484935e-139,1.6868284026550193e-149,2.2011453649297263e-152,2.3626415317796367e-39,1.4610914450737212e-26,6.4747370736205208e-44,2.9361292121647208e-26,4.0840022506303552e-37,1.1005726824648632e-152,1.7936648570319076e-80,4.8164693655329683e-153,2.1344405744322399e-157,2.403746291170475e-77,8.3019696074538775e-179,1.3657257079998684e-189,1.7821378779065362e-192,8.8357219795412815e-193,6.4234774445153602e-193,3.3595648736730837e-188,1.1536629469808969e-174,1.8978553713918928e-185
4.2845381453707566e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968798026512,0.099999999987694613,6.2616989916565668e-77,0.099999999992570532,1.5703697197300749e-68,2.0832025534706942e-46,4.013247240267137e-26,1.1094824916963767e-41,1.1266289607740062e-67,2.2607208205182838e-26,4.7971238837882569e-80,1.3303015084637929e-36,2.5199089031452607e-62,2.8100271942223423e-65,8.4370240088969627e-53,3.2040703587549275e-54,6.8200891169916634e-59,8.8295268195615746e-97,1.2305403003072171e-11,7.4294755649330155e-12,5.3781085822025447e-20,5.3781108442271328e-20,6.5188337689696e-30,8.8786124209787457e-37,3.8568181600138953e-56,5.3185207301042677e-52,2.722833564664708e-44,6.1976840237884136e-66,4.6357525456761239e-58,4.1162142822075184e-107,1.0742511440302633e-109,5.8522687573047689e-52,1.7942833379018438e-90,1.8159899734938677e-135,6.9005637752816667e-146,9.004558362224425e-149,9.4503466440131631e-39,1.8590124278630657e-26,4.2295144210203044e-43,5.8722596683579128e-26,2.2771022117691643e-36,4.5022791811122125e-149,9.2970154134618186e-79,1.9698351743050508e-149,1.7458270511161997e-153,1.2473942575602889e-75,1.3584635493208596e-174,4.4694784843607346e-185,5.8322306092698608e-188,2.8907716570788222e-188,4.0467275626219923e-188,1.0582511413048803e-183,1.8170535735064702e-170,5.978291808296008e-181
8.569077198753703e-17,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968796053024,0.099999999975389206,5.0093604303802241e-76,0.099999999985141058,4.4424224910264784e-67,1.6665624513451065e-45,9.6721861482183913e-26,8.87585515794681e-41,1.1302225467142354e-66,9.0428814581261247e-26,3.0699912661476819e-78,5.3212068778033946e-36,8.0632732797179132e-61,7.9557848203532697e-64,4.1810814888703898e-52,1.5878204508961661e-53,9.6192064365870155e-58,2.2602313725101354e-94,2.4610802802815937e-11,1.4858950585747425e-11,1.0756213779375794e-19,1.0756222827472321e-19,2.6075326265111652e-29,7.1028879596281343e-36,6.1709074962235346e-55,8.509627819173289e-51,6.5622055005903527e-44,6.0518025569391738e-65,7.4167972005766852e-57,2.1073783679989753e-104,5.499844688900657e-107,4.6818142981118797e-51,2.2965572396791882e-88,3.7189274378955526e-132,2.8263025692581932e-142,3.6880478236846782e-145,3.7799612802577965e-38,2.0723344299999272e-26,3.0034117421970276e-42,1.1744520579346766e-25,1.1284486642106427e-35,1.8440239118423391e-145,5.2515568581457606e-77,8.0668159449685616e-146,1.4298925471089579e-149,7.0519052532800325e-74,2.2255737129481402e-170,1.4644710219850546e-180,1.9109910828185696e-183,9.4709332152503684e-184,2.6257640787029005e-183,3.4332906346872955e-179,2.9476544267641225e-166,1.9396148382854918e-176
1.2853616252136648e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968794079536,0.099999999963083799,1.4871539820122468e-75,0.099999999977711584,2.021896816201595e-66,4.94256785866635e-45,1.5487267014634756e-25,2.6350185089668128e-40,3.4483318144241555e-66,1.9216119206852086e-25,1.7436474604525701e-77,1.1307565141251729e-35,3.7630424980430741e-60,3.6321494862774097e-63,9.5249489730419682e-52,3.6172241113685013e-53,3.4342845117509292e-57,1.4918484729364039e-93,3.6916198244173328e-11,2.2288424017589553e-11,1.6134315582951947e-19,1.6134334810153176e-19,5.5410051875180028e-29,2.0309815815466224e-35,2.3328297614797907e-54,3.2193638864678002e-50,1.0507513748628962e-43,1.9054750456762836e-64,2.8073952141991868e-56,1.5989799187537613e-103,4.1730244817080521e-106,1.3387060807676041e-50,1.5238288125822741e-87,3.5636112386340306e-131,2.9902346524721672e-141,3.9019632043975821e-144,8.0321567046841197e-38,2.1295144717326092e-26,8.3085627817113872e-42,1.7616781488938093e-25,2.5707259925773678e-35,1.9509816021987911e-144,2.8730029104169884e-76,8.5340817099829595e-145,1.6555228260124652e-148,3.8677321321352515e-73,2.7995928281226444e-169,1.9885776761577254e-179,2.5948989105941198e-182,1.2859305907248504e-182,3.7941272901198626e-182,4.6177127471813802e-178,3.6699111890768889e-165,2.6087610704501103e-175
1.7138155305519594e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968792106048,0.09999999995077842,3.2404303794661126e-75,0.099999999970282111,6.3507962478239597e-66,1.0760417964412896e-44,2.1344201057246132e-25,5.741564147326772e-40,7.5588291436664737e-66,3.2780431926487437e-25,6.7138581977218822e-77,1.9289376297604676e-35,1.1477687667851103e-59,1.1505879748675623e-62,1.6889746253513342e-51,6.4141023281086237e-53,8.5521505526391548e-57,8.6524588613467038e-93,4.9221589327145937e-11,2.9717895860459738e-11,2.1512413992933148e-19,2.1512446792269694e-19,9.4523002096851876e-29,4.2839274407625928e-35,6.0681480269951651e-54,8.3799826415246458e-50,1.4481217782258026e-43,4.3005632142538831e-64,7.3250403517453829e-56,9.650539826360167e-103,2.5186019588710376e-105,2.8237184161841115e-50,6.507000330229841e-87,2.5854798544873717e-130,2.263451141684781e-140,2.9535819735562874e-143,1.3701504162462772e-37,2.1448413353273096e-26,1.7198969722838028e-41,2.3489042397131886e-25,4.5584397081121525e-35,1.4767909867781437e-143,1.0247611939822766e-75,6.4601441646908109e-144,1.310512602472272e-147,1.3885993240920298e-72,2.5108557313095043e-168,1.8509994744756827e-178,2.415372864347963e-181,1.1970385931867221e-181,3.7007377468918774e-181,4.3428311648683824e-177,3.3322200991688452e-164,2.4534751222207782e-174
2.5707233412285484e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196878815908,0.099999999926167649,9.4059701259248029e-75,0.099999999955423163,3.338066805258073e-65,3.1186547036907578e-44,3.3079570762765722e-25,1.6665973845035937e-39,2.1515280292953587e-65,6.7867696066638018e-25,5.146737737705624e-76,3.9936204375637183e-35,5.2601632158666004e-59,6.1780082979379971e-62,3.6372034224206052e-51,1.3812756325276231e-52,2.9309451063462669e-56,1.4844240509186163e-91,7.3832361264233739e-11,4.4576835816981325e-11,3.226860284834261e-19,3.2268670755178266e-19,1.9569777066097994e-28,1.1700730065793202e-34,2.224171656421781e-53,3.0753328496579667e-49,2.2443213942615447e-43,1.2952479897766234e-63,2.7083195053420177e-55,1.8414685226835297e-101,4.8058724701189106e-104,7.7124486994752141e-50,5.7307108792485573e-86,9.9732975996240823e-129,8.957574071758836e-139,1.1688756608956934e-141,2.8365805931735905e-37,2.153993437657256e-26,4.6063380301641641e-41,3.5233564210239567e-25,9.8165890897950031e-35,5.8443783044784669e-142,6.3956496878470369e-75,2.5573671503397404e-142,5.3363155183085859e-146,8.8278492281852869e-72,1.6230831250666672e-166,1.2074340539694431e-176,1.57558308204872e-179,7.811071539553511e-180,2.6133591846421072e-179,3.0359320749897806e-175,2.3128137233127607e-162,1.7151461735890274e-172
3.4276311519051376e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968784212112,0.099999999901556891,2.0569796242293595e-74,0.099999999940564244,1.0512078984560858e-64,6.812969217021065e-44,4.4825058937093256e-25,3.6446575717989585e-39,4.6157802498928866e-65,1.1542513454637765e-24,1.9496426309987147e-75,6.7921024423016863e-35,1.5854675527298081e-58,1.9611277982956388e-61,6.3304171040029924e-51,2.4040587984699934e-52,7.2369201648437495e-56,7.5193626376545701e-91,9.8443117173999065e-11,5.9435769930289203e-11,4.3024779224310856e-19,4.3024894716011584e-19,3.3283048796160692e-28,2.4481832775194505e-34,5.7621871869688308e-53,7.9745628115468824e-49,3.0412075246262268e-43,2.8908000994416224e-63,7.0479088148279622e-55,1.0493721073629047e-100,2.7386559387981475e-103,1.6137018526853234e-49,2.4668733009244857e-85,7.0308219013350234e-128,7.1185822173431367e-138,9.2890526377361513e-141,4.8240511240769952e-37,2.1530270640293785e-26,9.5259787330767933e-41,4.6978086018208033e-25,1.7085405145097974e-34,4.6445263188680757e-141,2.3054770617705907e-74,2.0323453050037402e-141,4.6617501501101851e-145,3.2093575771369688e-71,1.6309831858853967e-165,1.3166467448473661e-175,1.718094963920315e-178,8.5182439468616298e-179,3.0833905769982187e-178,3.3414841295415005e-174,2.3426295059832657e-161,1.8877791040724061e-171
4.284538962581727e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24111968780265147,0.099999999876946147,3.8591737677147798e-74,0.09999999992570531,2.708621466221394e-64,1.2773215502105293e-43,5.6571072434268186e-25,6.8378679099053746e-39,8.5545699961919469e-65,1.7634345979878248e-24,5.9764364738964164e-75,1.0376797871521998e-34,3.9656717524670266e-58,5.0815645138614183e-61,9.8219592258119527e-51,3.7300176445080595e-52,1.521935916368304e-55,3.1306340690307133e-90,1.2305385591164347e-10,7.4294697783013252e-11,5.3780942229463571e-19,5.378111867462141e-19,5.0848952207745752e-28,4.4568225285553859e-34,1.2589857071252576e-52,1.7436184058726564e-48,3.8381293209987777e-43,5.4946865887166945e-63,1.54450724935626e-54,4.6739031789571175e-100,1.2197973432710378e-102,2.9376818125803594e-49,8.3758901736455892e-85,4.0247904238964748e-127,4.309725987859795e-137,5.6237704482796248e-140,7.3697011442353019e-37,2.1515353598931776e-26,1.7199098578475165e-40,5.8722607820670213e-25,2.6508857749271587e-34,2.8118852241398124e-140,6.6935358401138874e-74,1.2305334571011267e-140,3.0106715965578654e-144,9.3726988986228015e-71,1.2779083666739617e-164,1.0806067280364018e-174,1.4100858913112204e-177,6.9922708465522506e-178,2.7158053068520653e-177,2.8116116653632679e-173,1.891228038170247e-160,1.588433281800493e-170
5.998354583934905e-16,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2411196877237122,0.099999999827724728,1.0559402671263348e-73,0.099999999895987471,1.4826999041364485e-63,3.4922121980957042e-43,8.0061165614447705e-25,1.8709612475324139e-38,2.318217426708336e-64,3.3910192693219686e-24,5.3008862255843498e-74,1.9954214356119717e-34,2.1807002691537436e-57,2.7974662387774771e-60,1.925021990402608e-50,7.310523109684565e-52,5.4924321187299741e-55,6.5012425732099949e-89,1.7227528079198662e-10,1.0401253431347174e-10,7.5293227287542378e-19,7.5293566585030898e-19,9.7780615493489149e-28,1.1767314319969139e-33,4.8372189631715959e-52,6.7067182973245887e-48,5.431841871783704e-43,1.5287649820906622e-62,5.944372429596988e-54,1.6749687485020519e-98,4.3713423062029375e-101,7.7563408564301679e-49,1.1589500640123014e-83,5.5682000037593506e-125,1.1338961899142387e-134,1.4796239250827001e-137,1.4170072554749129e-36,2.1504857423270429e-26,4.4874788726536258e-40,8.2211651408729846e-25,5.195512852309346e-34,7.3981196254135005e-138,5.4624196613505795e-73,3.2364775480735079e-138,1.533637585652919e-141,7.7156671260721264e-70,1.6683141678517361e-161,2.9287687663619639e-171,3.8217572576837674e-174,1.8946100429430564e-174,1.4524504670424034e-173,7.1201075819736872e-170,2.2915244663170798e-157,4.0229692886282513e-167
