Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(56),CH3OO(84)
1.042245753458729e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33438181738261252,0.11568375555847503,0.022721800373204273,6.9775319010296258e-37,6.7425915120452642e-14,3.0293378100549314e-11,5.0817248557796567e-22,1.9855029778645238e-15,4.0517337235903229e-13,1.401087737307259e-07,7.1388127393408795e-24,3.4213774615760788e-11,1.6674632219725973e-16,5.5846535954691651e-17,4.2953317368328785e-22,1.2972852757809171e-30,3.9949573928632625e-13,4.63701575949065e-19,0.0029860694846363372,0.00019953458733321401,8.5377916222076312e-10,3.7115695339858026e-12,1.408876407843042e-07,3.7923351043837972e-17,2.8595684409107359e-13,2.3891508965245919e-11
1.059694659593524e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33434472486786287,0.11564996776684108,0.022720148013024483,7.7837376303223477e-37,7.1134478089845297e-14,3.2232510019097664e-11,5.3680479558798801e-22,2.0913105162789301e-15,4.2131526523826354e-13,1.4350998947516307e-07,7.9006922810862614e-24,3.507029888811904e-11,1.7751538399451971e-16,5.9422891391215479e-17,4.6088462980178719e-22,1.4459841074952875e-30,4.1531591756125786e-13,5.0117146379080935e-19,0.0030198538655716806,0.00020283930633390674,8.6265618786243603e-10,3.8559318235811211e-12,1.4429341286556507e-07,3.9436196056012423e-17,3.0608708159923823e-13,2.4480943493152189e-11
1.077143565728319e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33430804237174649,0.11561658902427636,0.022718496137518349,8.6684488170366556e-37,7.4991992091128731e-14,3.4265240324617571e-11,5.6657220685537744e-22,2.2016027891225331e-15,4.3784505325143819e-13,1.4694520757830556e-07,8.7309437399969327e-24,3.5938577393371117e-11,1.8880927244001306e-16,6.317579200776262e-17,4.9405946447087385e-22,1.609303651831545e-30,4.3151135904804906e-13,5.4104299153240869e-19,0.0030532291634293137,0.00020614305597098985,8.7153305896925983e-10,4.0038252189088168e-12,1.4773298854548408e-07,4.0988307955257105e-17,3.2729087505190519e-13,2.5076288633151805e-11
1.094592471863114e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33427176493623134,0.11558361438105193,0.022716844742531137,9.6379493670642967e-37,7.9002450046710087e-14,3.639471845808247e-11,5.9750204265887596e-22,2.3165208100037233e-15,4.5476654892996303e-13,1.5041440733216734e-07,9.634604439901425e-24,3.6818720409668462e-11,2.0064585846590683e-16,6.7111520424885443e-17,5.2913877899149918e-22,1.7884570457853237e-30,4.4808558589266593e-13,5.8343237233434492e-19,0.0030862003279587395,0.00020944584455393598,8.8040986681574869e-10,4.1552888274506844e-12,1.5120634067047293e-07,4.2580226813838396e-17,3.496082466476608e-13,2.5677539368331274e-11
1.112041377997909e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33423588766337303,0.11555103894742381,0.022715193823959291,1.0698922749340002e-36,8.3169908090024357e-14,3.8624157914297563e-11,6.2962190732351236e-22,2.4362084294581008e-15,4.7208356164835716e-13,1.5391756840909146e-07,1.0617006712586241e-23,3.7710837812719088e-11,2.1304338400515118e-16,7.1236501868815738e-17,5.6620626271334407e-22,1.9847406043104586e-30,4.6504211463491793e-13,6.2845975085770122e-19,0.0031187722489241874,0.0002127476802898032,8.892867010037016e-10,4.3103617066034487e-12,1.5471344233609365e-07,4.4212495594158067e-17,3.7308011896021654e-13,2.6284690751981957e-11
1.129490284132704e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33420040571458376,0.11551885789290375,0.02271354337774982,1.1858471206158025e-36,8.7498486189878227e-14,4.0956836785163937e-11,6.6295968657105843e-22,2.5608123613278117e-15,4.8979989766805137e-13,1.5745467085473586e-07,1.168379101401885e-23,3.8615039078019866e-11,2.2602046538659996e-16,7.5557305702759924e-17,6.0534824548773125e-22,2.1995384007837983e-30,4.8238445625584808e-13,6.7624928441490733e-19,0.0031509497568338375,0.00021604857128452345,8.9816364949034864e-10,4.4690828639027297e-12,1.582542668789642e-07,4.5885660214913133e-17,3.9774832340023147e-13,2.6897737906304417e-11
1.146939190267499e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33416531430991131,0.11548706644553874,0.022711893399899683,1.3124135610397271e-36,9.1992368781942631e-14,4.3396098301391718e-11,6.9754354788491637e-22,2.6904822091265265e-15,5.0791936018038014e-13,1.61025695081178e-07,1.2840919452748487e-23,3.9531433283046735e-11,2.395960967278908e-16,8.0080646958225744e-17,6.4665375060600408e-22,2.4343270418022969e-30,5.001161162242691e-13,7.2692922485950103e-19,0.0031827376236601181,0.00021934852554417482,9.07040798616039e-10,4.6314912574260818e-12,1.6182878786878558e-07,4.7600269594426086e-17,4.2365560865721874e-13,2.7516676021134959e-11
1.164388096402294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33413060872732619,0.11545565989119977,0.022710243886455098,1.450391598303485e-36,9.6655805407422695e-14,4.5945351372658649e-11,7.3340194088947861e-22,2.8253704923906721e-15,5.264457493487734e-13,1.6463062186013749e-07,1.4094689738530924e-23,4.0460129109403288e-11,2.5378965332615587e-16,8.4813387866910668e-17,6.9021454822314156e-22,2.6906806422492911e-30,5.1824059454245847e-13,7.806320012144242e-19,0.0032141405635512025,0.00022264755097623686,9.1591823313144302e-10,4.7976257963072654e-12,1.6543697910048919e-07,4.9356875667428235e-17,4.508456491212758e-13,2.8141500352693957e-11
1.1818370025370891e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33409628430201732,0.11542463357287897,0.022708594833510998,1.6006292684460547e-36,1.0149311135872877e-13,4.8608071126211281e-11,7.7056359774401195e-22,2.965632673017488e-15,5.4538286235016791e-13,1.6826943231631301e-07,1.5451749559294555e-23,4.1401234844928382e-11,2.686208950466312e-16,8.9762539392715501e-17,7.3612520926639443e-22,2.9702760066818712e-30,5.3676138579102569e-13,8.3749430303839042e-19,0.0032451632335338053,0.00022594565539082976,9.2479603622429955e-10,4.9675253408632849e-12,1.6907881458650209e-07,5.1156033454436444e-17,4.7936305328439649e-13,2.8772206222355672e-11
1.1992859086718841e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33406233642569677,0.11539398288999528,0.022706946237210361,1.7640248293237665e-36,1.0650866833214489e-13,5.1387799443903683e-11,8.0905753355112324e-22,3.1114271815904799e-15,5.6473449341564821e-13,1.7194210792083306e-07,1.6919111394636505e-23,4.2354858385763589e-11,2.8410996970922903e-16,9.493526276363693e-17,7.8448315982872494e-22,3.2748980232073329e-30,5.5568197917297063e-13,8.9765716452987329e-19,0.003275810234207378,0.00022924284650193766,9.3367428954572071e-10,5.1412287029072017e-12,1.7275426854912816e-07,5.2998301113509637e-17,5.0925337212113723e-13,2.9408789015439097e-11
1.2167348148066791e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33402876054591318,0.11536370329770892,0.022705298093743644,1.9415290186089713e-36,1.1170692508759516e-13,5.4288145497669179e-11,8.4891304677984978e-22,3.2629154436928048e-15,5.845044338703318e-13,1.7564863048481786e-07,1.8504167774108568e-23,4.3321107238381023e-11,3.0027741647313773e-16,1.0033887100439594e-16,8.3538873604684593e-22,3.6064452761337626e-30,5.7500585855694223e-13,9.6126604936827947e-19,0.0033060861104298304,0.00023253913192861593,9.4255307323605344e-10,5.3187746463256801e-12,1.7646331541304338e-07,5.4884239945924027e-17,5.405631074484239e-13,3.0051244180019565e-11
1.2341837209414741e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33399555216537258,0.11533379030624394,0.022703650399348164,2.1341473833026798e-36,1.1709239811529243e-13,5.7312786283419685e-11,8.9015971970343677e-22,3.4202619062091042e-15,6.0469647217250969e-13,1.7938898215305068e-07,2.0214706988624041e-23,4.4300088521572167e-11,3.1714416921950792e-16,1.059808304692954e-16,8.8894523946365595e-22,3.9669358837979192e-30,5.9473650251971609e-13,1.0284709362918826e-18,0.0033359953519948651,0.00023583451919618291,9.5143246595029736e-10,5.5002018871128619e-12,1.8020592979790366e-07,5.681441446671086e-17,5.7333972026429366e-13,3.0699567225760624e-11
1.2516326270762692e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33396270684126872,0.11530423948021928,0.022702003150307522,2.3429426821660846e-36,1.2266967230921445e-13,6.0465467153366497e-11,9.3282741885185013e-22,3.5836340636162949e-15,6.2531439395205886e-13,1.8316314539775678e-07,2.2058929263387782e-23,4.529190896839855e-11,3.3473155993228333e-16,1.1186876237467466e-16,9.452589928748745e-22,4.3585135680927241e-30,6.1487738438789916e-13,1.0994264054121116e-18,0.0033655423943010332,0.00023912901573739609,9.6031254488311259e-10,5.6855490935476112e-12,1.8398208651106284e-07,5.8789392469467953e-17,6.0763163906537503e-13,3.1353753722766084e-11
1.2690815332110642e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33393022018462093,0.11527504643798776,0.022700356342951023,2.5690373624894715e-36,1.284434016476141e-13,6.3750002346755936e-11,9.7694629547908303e-22,3.753202484263782e-15,6.4636198204813308e-13,1.869711030124883e-07,2.4045463400822809e-23,4.629667492810447e-11,3.5306132207723102e-16,1.1801044433228226e-16,1.0044393966596835e-21,4.7834539623368327e-30,6.3543197227888171e-13,1.1742917252637933e-18,0.0033947316190126166,0.00024242262889361381,9.6919338579339496e-10,5.8748548868807298e-12,1.8779176054039926e-07,6.0809745019152044e-17,6.4348826814292014e-13,3.2013799300451602e-11
1.2865304393458592e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33389808785961983,0.11524620685098338,0.022698709973653097,2.8136161126307052e-36,1.3441830988031709e-13,6.7170275519012959e-11,1.0225467860453065e-21,3.9291408366435779e-15,6.6784301654615218e-13,1.9081283810611279e-07,2.6183383902038149e-23,4.7314492367992826e-11,3.7215559397922584e-16,1.2441381188310139e-16,1.0665989855951949e-21,5.2441711642499826e-30,6.5640372914104289e-13,1.2532309405909606e-18,0.0034235673547124423,0.00024571536591594075,9.7807506302844069e-10,6.0681578412957127e-12,1.9163492704724925e-07,6.2876046520022005e-17,6.8095999585719945e-13,3.2679699646435637e-11
1.3039793454806542e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3338663055829818,0.11521771644307648,0.022697064038832714,3.0779284917692392e-36,1.4059919122264896e-13,7.0730240269284998e-11,1.06965961271393e-21,4.1116259156507425e-15,6.8976127481409339e-13,1.9468833409690432e-07,2.8482228575453658e-23,4.8345466875264337e-11,3.9203692219783745e-16,1.3108696003031808e-16,1.131853486154549e-21,5.74322454092005e-30,6.7779611279322894e-13,1.3364129608678596e-18,0.0034520538775467098,0.00024900723396635972,9.8695764954771723e-10,6.2654964838771588e-12,1.955115613594464e-07,6.4988874799340424e-17,7.2009820289008455e-13,3.3351450505449511e-11
1.3214282516154492e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33383486912331056,0.11518957098993668,0.022695418534952879,3.3632916383354223e-36,1.4699091105634012e-13,7.4433920666377874e-11,1.1183157838636213e-21,4.3008376688345853e-15,7.1212053153810503e-13,1.9859757470673494e-07,3.0952016641268961e-23,4.9389703658820885e-11,4.1272826490127028e-16,1.3803814477335672e-16,1.2003218742884792e-21,6.2833257927710126e-30,6.9961257596351219e-13,1.4240116495547838e-18,0.0034801954118619527,0.00025229824011884866,9.9584121694622806e-10,6.4669092954599004e-12,1.9942163896446293e-07,6.7148811086402915e-17,7.6095527047563438e-13,3.4029047678265953e-11
1.3388771577502443e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33380377430046732,0.11516176631840387,0.022693773458520028,3.6710930585888014e-36,1.53598406637168e-13,7.8285411773075313e-11,1.1685465946153464e-21,4.4969592226410422e-15,7.3492455875744673e-13,2.0254054395536502e-07,3.3603267340534515e-23,5.0447307551033513e-11,4.3425299523870281e-16,1.4527578464281572e-16,1.2721264336901562e-21,6.8673462836653521e-30,7.218565663272461e-13,1.5162059140883894e-18,0.0035079961308342187,0.00025558839136048266,1.0047258354774791e-09,6.6724347105670719e-12,2.0336513550265387e-07,6.9356440071805984e-17,8.0358458860851554e-13,3.4712487020646289e-11
1.3563260638850393e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33377301698494788,0.11513429830586658,0.022692128806083508,4.0027934968331303e-36,1.6042668780898817e-13,8.2288880168832882e-11,1.2203836273744882e-21,4.7001769086466116e-15,7.5817712589877178e-13,2.0651722615483084e-07,3.6447019057654196e-23,5.1518383009475674e-11,4.5663490471106953e-16,1.5280846223387343e-16,1.347392814543148e-21,7.4983246443997064e-30,7.4453152654442752e-13,1.613179796606141e-18,0.0035354601570905643,0.0002588776945925223,1.0136115740760838e-09,6.8821111170586528e-12,2.0734202676060159e-07,7.1612350016994605e-17,8.4804056423007522e-13,3.5401764442305454e-11
1.3737749700198343e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3337425930972675,0.1151071628796482,0.022690484574235045,4.359929888769864e-36,1.6748083772468206e-13,8.6448564470837067e-11,1.2738587523881069e-21,4.910680289784205e-15,7.8188199980976476e-13,2.105276059039275e-07,3.9494848965219839e-23,5.2603034118622247e-11,4.7989820654032941e-16,1.6064492574078771e-16,1.4262500927523225e-21,8.1794746569790334e-30,7.67640894296378e-13,1.7151225654045603e-18,0.0035625915633229681,0.00026216615663148842,1.0224985003799764e-09,7.0959768571918047e-12,2.1135228866455774e-07,7.3917132720386474e-17,8.9437862939189414e-13,3.6096875905894883e-11
1.3912238761546293e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33371249860735375,0.11508035601640046,0.022688840759608187,4.7441183995061323e-36,1.7476601357386329e-13,9.0768775853419038e-11,1.3290041283173945e-21,5.1286621865613115e-15,8.0604294479214029e-13,2.1457166808278599e-07,4.2758893200149362e-23,5.3701364591514851e-11,5.0406753903726081e-16,1.6879409049311957e-16,1.508830829657531e-21,8.9141934271818399e-30,7.9118810232175714e-13,1.8222288071309488e-18,0.0035893943728947395,0.00026545378421022174,1.0313866807522405e-09,7.3140702276386495e-12,2.1539589727398247e-07,7.6271383558855319e-17,9.4265524939664165e-13,3.6797817426002854e-11
1.4086727822894243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33368272953394668,0.11505387374150451,0.022687197358877812,5.1570575477474204e-36,1.8228744731668053e-13,9.52538985658133e-11,1.3858522028253969e-21,5.3543187032707767e-15,8.3066372263401641e-13,2.1864939784754244e-07,4.6251867580171316e-23,5.4813477771394091e-11,5.2916796896782003e-16,1.7726504048951122e-16,1.595271132229903e-21,9.7060698530575547e-30,8.1517657845191861e-13,1.9346985197082716e-18,0.0036158725604395368,0.00026874058397893059,1.0402761803026062e-09,7.5364294786565843e-12,2.1947282877518084e-07,7.8675701630847193e-17,9.9292793091605744e-13,3.7504585068171867e-11
1.4261216884242194e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33365328194400529,0.11502771212847911,0.022685554368759603,5.6005314177195753e-36,1.9005044642444081e-13,9.9908390448249828e-11,1.4444357131800502e-21,5.5878492541945608e-15,8.5574809264167539e-13,2.227607806250981e-07,4.9987088869769429e-23,5.5939476633299207e-11,5.5522499491810398e-16,1.8606702993228169e-16,1.6857107137506052e-21,1.0558893397126565e-29,8.3960974564562074e-13,2.0527372059928896e-18,0.0036420300524530654,0.00027202656250622343,1.0491670629085773e-09,7.7630928153871275e-12,2.2358305947502992e-07,8.1130689713393753e-17,1.045255230085874e-12,3.8217174947933106e-11
1.4435705945590144e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33362415195212275,0.1150018672983963,0.022683911786009515,6.0764129603791988e-36,1.9806039462712433e-13,1.0473678344636875e-10,1.5047876868726085e-21,5.8294565898007532e-15,8.8129981167071981e-13,2.2690580210796915e-07,5.3978496604772621e-23,5.7079463785635549e-11,5.8226455065794726e-16,1.9520948476516364e-16,1.7802929549718886e-21,1.1476663170183806e-29,8.6449102202310316e-13,2.176555968164846e-18,0.0036678707278775596,0.00027531172628012998,1.0580593912361744e-09,7.9940983981391202e-12,2.2772656579480002e-07,8.3636954272957707e-17,1.0996967605775066e-12,3.8935583229857297e-11
1.4610195006938094e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33359533571994804,0.11497633541930392,0.022682269607423294,6.5866673854860636e-36,2.0632275266665253e-13,1.0974368412394594e-10,1.5669414422515163e-21,6.0793468229341794e-15,9.0732263415663323e-13,2.3108444824922332e-07,5.8240675484845894e-23,5.8233541471710637e-11,6.1031300850319047e-16,2.0470200420746393e-16,1.8791649657602867e-21,1.2463597334738533e-29,8.898238208995384e-13,2.3063716028504064e-18,0.0036933984186791353,0.00027859608170910724,1.0669532267603801e-09,8.229484340869325e-12,2.3190332426406847e-07,8.6195105649830229e-17,1.1563132016463192e-12,3.9659806126621952e-11
1.4784684068286044e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33356682945561372,0.11495111270565546,0.02268062782983599,7.1333556461258123e-36,2.1484305905678618e-13,1.1493377417391733e-10,1.6309305891717925e-21,6.3377294550008526e-15,9.338203121447612e-13,2.3529670525750387e-07,6.2788878343210012e-23,5.9401811571239003e-11,6.3939718267665101e-16,2.1455436228814873e-16,1.9824776472217886e-21,1.352414283625521e-29,9.1561155081787348e-13,2.4424066969765771e-18,0.0037186169104180917,0.00028187963512303442,1.0758486297852418e-09,8.4692887126896346e-12,2.3611331151471951e-07,8.8805758014385721e-17,1.215166306156278e-12,4.038983989809458e-11
1.4959173129633993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33353862941317319,0.11492619541774649,0.022678986450121428,7.7186380172859718e-36,2.2362693085021905e-13,1.2031181092768938e-10,1.6967890296599951e-21,6.6048174021465722e-15,9.6079659531971552e-13,2.395425595921375e-07,6.7639049702987399e-23,6.0584375601816623e-11,6.69544332667823e-16,2.2477650938535199e-16,2.0903857543088667e-21,1.4662985470494216e-29,9.4185761558106827e-13,2.5848897243573144e-18,0.0037435299428122616,0.00028516239277419397,1.0847456594635778e-09,8.7135495387270731e-12,2.4035650427503323e-07,9.146952933008678e-17,1.2763189085808087e-12,4.1125680850431747e-11
1.513366219098194e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33351073189204189,0.11490157986115845,0.022677345465191765,8.3447777701032026e-36,2.3268006441104395e-13,1.2588262786272348e-10,1.7645509585948218e-21,6.8808270214298964e-15,9.8825523103421526e-13,2.4382199795832647e-07,7.2807849929644214e-23,6.17813347203651e-11,7.0078216659134034e-16,2.3537857376112422e-16,2.2030479589091649e-21,1.5885060295385536e-29,9.6856541428374326e-13,2.7340551430111506e-18,0.0037681412102934914,0.00028844436083824064,1.0936443738164211e-09,8.9623047976553257e-12,2.4463287936386407e-07,9.418704158545855e-17,1.3398349329796538e-12,4.1867325335193592e-11
1.530815125232989e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33348313323644702,0.11487726238620877,0.022675704871996983,9.0141449434146003e-36,2.4200823619347573e-13,1.3165113510838025e-10,1.8342508644034242e-21,7.1659781369897692e-15,1.0161999643373782e-12,2.481350073024223e-07,7.8312679989068363e-23,6.2992789724546389e-11,7.3313884454422341e-16,2.4637086309406826e-16,2.3206269134157339e-21,1.7195562396004297e-29,9.957383413432441e-13,2.8901434932099808e-18,0.0037924543625573268,0.00029172554541515819,1.1025448297521647e-09,9.2155924232617519e-12,2.4894241368490133e-07,9.6958920764588012e-17,1.405779400951538e-12,4.2614769748473526e-11
1.5482640313677838e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33345582983488431,0.11485323938740799,0.022674064667524443,9.7292202142609636e-36,2.5161730352830568e-13,1.3762231995001123e-10,1.9059235297734918e-21,7.4604940662080102e-15,1.0446345380024607e-12,2.5248157480728004e-07,8.4171706820895226e-23,6.4218841054148208e-11,7.6664298196194206e-16,2.5776386602085466e-16,2.4432893147786516e-21,1.8599958011353662e-29,1.0233797865301385e-12,3.0534014962587439e-18,0.0038164730051060041,0.0002950059525302027,1.1114470830852695e-09,9.4734503063739989e-12,2.5328508422101225e-07,9.978579674045612e-17,1.474218439562435e-12,4.3368010530042915e-11
1.5657129375025787e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33342881811957936,0.11482950730292335,0.022672424848798389,1.0492598869005202e-35,2.6151320541437542e-13,1.4380124733128272e-10,1.9796040323811807e-21,7.7646016458669066e-15,1.0735626925540708e-12,2.5686168788769245e-07,9.0403889336762708e-23,6.5459588792441102e-11,8.0132365297331014e-16,2.6956825367214597e-16,2.5712059690378716e-21,2.0103996031798274e-29,1.0514931349981522e-12,3.2240821540057292e-18,0.003840200699784818,0.00029828558813483621,1.1203511885547526e-09,9.7359162911640953e-12,2.5766086802867404e-07,1.026683035570662e-16,1.5452192892492363e-12,4.412704416251054e-11
1.5831618436373735e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33340209456595854,0.11480606261404894,0.022670785412879497,1.1306994876744167e-35,2.7170196331559793e-13,1.5019306035471985e-10,2.0553277456349478e-21,8.0785312583020934e-15,1.1029881662948493e-12,2.6127533418590174e-07,9.7029005053249927e-23,6.6715132667506938e-11,8.3721039375424356e-16,2.8179488120241606e-16,2.7045518563371631e-21,2.1713719876130084e-29,1.0800817673135459e-12,3.4024448490832884e-18,0.0038636409653119426,0.00030156445810764561,1.1292571998424407e-09,1.0003028176410217e-11,2.6206974223248241e-07,1.0560707943839694e-16,1.6188503116985994e-12,4.4891867170496553e-11
1.6006107497721684e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3333756556921233,0.11478290184468244,0.022669146356864435,1.2175245066707795e-35,2.8218968196654293e-13,1.5680298078045326e-10,2.1331303394353688e-21,8.4025168575509818e-15,1.1329146953316361e-12,2.6572250156718781e-07,1.0406767736932253e-22,6.7985572053539762e-11,8.7433320588039378e-16,2.9445478933353146e-16,2.8435061964189953e-21,2.3435479757388258e-29,1.1091490594839624e-12,3.5887554458786721e-18,0.0038867972778018063,0.00030484256825525182,1.1381651695907261e-09,1.0274823719216299e-11,2.6651168401973655e-07,1.0860276658598173e-16,1.6951809977007766e-12,4.5662476119820435e-11
1.6180596559069632e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33334949805833275,0.11476002156080808,0.022667507677885411,1.3100313411354814e-35,2.9298255018285699e-13,1.6363630952315596e-10,2.213047780950996e-21,8.7367959954968225e-15,1.1633460136011317e-12,2.702031781155325e-07,1.115414034981808e-22,6.9271005972119434e-11,9.1272255967868522e-16,3.0755920589311095e-16,2.9882525146002114e-21,2.5275945346695439e-29,1.1386983829867332e-12,3.7832863922347812e-18,0.0039096730712820755,0.00030811992431320712,1.1470751494201255e-09,1.0551340629863813e-11,2.7098667063511378e-07,1.1165601150653276e-16,1.7742819749781935e-12,4.6438867616703267e-11
1.635508562041758e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33332361826649287,0.11473741836998584,0.022665869373109715,1.4085295416889977e-35,3.0408684167595833e-13,1.7069842714715553e-10,2.295116335410334e-21,9.0816098480086876e-15,1.1942858528950544e-12,2.7471735212935764e-07,1.1947258306347607e-22,7.0571533093458182e-11,9.5240939757776881e-16,3.2111954733965822e-16,3.1389787082283501e-21,2.7242118844514591e-29,1.1687331047966616e-12,3.9863168218805689e-18,0.0039322717382043485,0.00031139653194687991,1.1559871899467138e-09,1.0832616572039174e-11,2.7549467937541429e-07,1.1476746509566931e-16,1.8562250159885587e-12,4.7221038306983609e-11
1.652957468176553e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33329801295964978,0.11471508892084724,0.0226642314397393,1.5133422622943543e-35,3.1550891587745671e-13,1.7799479435970322e-10,2.3793725669100057e-21,9.437203241077501e-15,1.2257379428848129e-12,2.7926501211733571e-07,1.2788454736993244e-22,7.1887251737620908e-11,9.934251374574119e-16,3.3514742030777971e-16,3.2958771136184731e-21,2.9341348468873346e-29,1.1992565874132978e-12,4.1981326575908805e-18,0.003954596629948617,0.00031467239675232912,1.1649013407989776e-09,1.1118689169357654e-11,2.8003568758437744e-07,1.1793778231096931e-16,1.9410830457022807e-12,4.8008984875346783e-11
1.6704063743113478e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33327267882149186,0.11469302990259678,0.02266259387501034,1.6248067213169513e-35,3.2725521876866405e-13,1.8553095250238699e-10,2.4658533392391691e-21,9.8038246769482324e-15,1.2577060111456917e-12,2.8384614679427321e-07,1.3680158935848176e-22,7.3218259875719186e-11,1.0358016759968404e-15,3.4965462315132841e-16,3.4591445734703387e-21,3.1581342370246618e-29,1.230272188887706e-12,4.4190267150754943e-18,0.0039766510573215784,0.00031794752425716774,1.1738176506344557e-09,1.140959599873945e-11,2.84609672647586e-07,1.2116762252811388e-16,2.0289301493539578e-12,4.8802704044567657e-11
1.6878552804461427e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33324761257585583,0.1146712380445198,0.022660956676192792,1.7432746738535323e-35,3.3933228371223717e-13,1.9331252404067297e-10,2.5545958167202657e-21,1.0181726360248444e-14,1.290193783180567e-12,2.8846074507706314e-07,1.4624899425608998e-22,7.4564655131079787e-11,1.079571392022047e-15,3.6465314746149456e-16,3.6289825047657833e-21,3.3970182982933027e-29,1.2617832628487287e-12,4.6492988075971296e-18,0.0039984382910488898,0.00032122191992141444,1.1827361671564243e-09,1.1705374588300861e-11,2.8921661198743954e-07,1.2445764975077997e-16,2.1198415801676995e-12,4.9602192574766385e-11
1.7053041865809375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33322281098623974,0.11464971011549636,0.022659319840590001,1.8691128955091522e-35,3.5174673229496102e-13,2.0134521305155595e-10,2.6456374650661685e-21,1.0571164224113404e-14,1.3232049824431556e-12,2.9310879608070798e-07,1.5625307093052513e-22,7.5926534780388019e-11,1.1247671498520837e-15,3.8015517961216741e-16,3.8055969671461754e-21,3.6516341822906792e-29,1.2937931585287712e-12,4.8892558513182173e-18,0.0040199615622614118,0.00032449558913833561,1.1916569371299122e-09,1.2006062427986784e-11,2.9385648305818901e-07,1.2780853213115232e-16,2.2138937670560592e-12,5.040744726267699e-11
1.7227530927157324e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33319827085532239,0.11462844292352066,0.022657683365538282,2.0027036778026552e-35,3.6450527517681357e-13,2.0963480570930379e-10,2.7390160522538011e-21,1.0972397956307697e-14,1.3567433303608057e-12,2.977902891144106e-07,1.6684118396038603e-22,7.730399575480605e-11,1.1714223026443422e-15,3.9617310231184688e-16,3.9891987317697508e-21,3.9228694742273225e-29,1.3263052207891114e-12,5.1392119713761943e-18,0.0040412240629755349,0.00032776853723527432,1.2005800063974041e-09,1.2311696961917965e-11,2.9852926334105971e-07,1.3122094231831724e-16,2.31116432229231e-12,5.1218464940928697e-11
1.7402019988505272e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33317398902448747,0.11460743331522681,0.022656047248406485,2.1444453353827852e-35,3.7761471293875539e-13,2.1818717076928188e-10,2.8347696494142999e-21,1.1385691025343651e-14,1.39081254635684e-12,3.0250521367773131e-07,1.7804178643078333e-22,7.8697134641066859e-11,1.2195706957388458e-15,4.1271949611209994e-16,4.1800033506487478e-21,4.2116537650604264e-29,1.3593227901447205e-12,5.3994886086871091e-18,0.0040622289465676543,0.00033104076947447242,1.2095054198948645e-09,1.2622315581797659e-11,3.032349303394459e-07,1.3469555786318048e-16,2.4117320491558342e-12,5.2035242477339567e-11
