Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47)
2.3145190602650576e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33250048789245862,0.11404126363342837,0.022602380148427685,0.0,1.0022626968748771e-12,7.2371941897140169e-10,0.0,2.0518657898532875e-13,0.0,4.7857851398475716e-07,9.044862147363337e-28,2.0333952219623498e-09,3.346980275053677e-21,1.3472174849472651e-15,0.0,0.0,3.0085263615395399e-14,1.2128101273499371e-21,0.0046282222299286217,0.00043837489731180304,1.5051702114521883e-09,2.5884627087479159e-11,4.7664063672791459e-07,2.8623669717338377e-16,8.6081536757885563e-12,8.2511422341488567e-11,4.5683294126976455e-16,4.6621994674410935e-25
2.332977430453172e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33248235525385766,0.1140265696416821,0.022600660797640695,0.0,1.0322966607601139e-12,7.4705748991895035e-10,0.0,2.1197174297184567e-13,0.0,4.847794611145389e-07,9.5875945431016103e-28,2.0479306868542358e-09,3.4776091458950437e-21,1.3932206241680967e-15,0.0,0.0,3.0917583813556065e-14,1.2692159096950733e-21,0.0046429100100908987,0.00044181359617927987,1.5147211750622541e-09,2.6415674238077083e-11,4.8278983480444469e-07,2.9254686996740147e-16,8.8993138323474271e-12,8.3583690982735553e-11,4.7247672340182365e-16,4.8805126538066525e-25
2.3514358006412863e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33246441161322016,0.11401206401208989,0.022598941764163352,0.0,1.0630323718070248e-12,7.7098527626410401e-10,0.0,2.1893219381288255e-13,0.0,4.9101751601066049e-07,1.0158712520482979e-27,2.0624512051596636e-09,3.6123619881100554e-21,1.4404611628909596e-15,0.0,0.0,3.176667426527415e-14,1.3278151688156745e-21,0.0046574093909807508,0.00044525166040704662,1.5242759989548968e-09,2.695373522768585e-11,4.8897496281506181e-07,2.9895556903837204e-16,9.1982078743709338e-12,8.4662301957742579e-11,4.8853909833585681e-16,5.107372850306293e-25
2.3698941708294007e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33244665455827299,0.1139977443363648,0.022597223045991453,0.0,1.0944820992010231e-12,7.9551361105895675e-10,0.0,2.2607123368369965e-13,0.0,4.9729267191706053e-07,1.0759487303988903e-27,2.0769570039393857e-09,3.7513392604039281e-21,1.4889636567687815e-15,0.0,0.0,3.2632749150631714e-14,1.3886769090348811e-21,0.0046717227808919324,0.00044868909400346463,1.5338347077677532e-09,2.7498852360357277e-11,4.9519599177241687e-07,3.0546381411910983e-16,9.5049856348724355e-12,8.5747252610796528e-11,5.0502823341072065e-16,5.343050717356459e-25
2.388352541017515e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33242908170759977,0.11398360823702508,0.022595504641146475,0.0,1.1266582673549205e-12,8.206534515373886e-10,0.0,2.3339220482503952e-13,0.0,5.0360492218553695e-07,1.1391237759482602e-27,2.0914483090912486e-09,3.8946431807735006e-21,1.5387529797753751e-15,0.0,0.0,3.3516023808104153e-14,1.4518718099423154e-21,0.0046858525573127306,0.00045212590092550309,1.5433973255479359e-09,2.8051067703055303e-11,5.0145289254561086e-07,3.120726340995514e-16,9.8197987696934982e-12,8.6838540306316553e-11,5.2195239857307585e-16,5.5878235282832571e-25
2.4068109112056294e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33241169071024579,0.11396965336699993,0.022593786547675288,0.0,1.1595734573901039e-12,8.4641587963980587e-10,0.0,2.4089848977511655e-13,0.0,5.0995426027314216e-07,1.2055331843423727e-27,2.1059253453586145e-09,4.0423777464108612e-21,1.5898543265756057e-15,0.0,0.0,3.4416714731180057e-14,1.5174722556424266e-21,0.0046998010673205137,0.0004555620850794093,1.5529638757560772e-09,2.8610423488833932e-11,5.0774563585610962e-07,3.1878306510287803e-16,1.0142800765985764e-11,8.7936162428377817e-11,5.3931996699238375e-16,5.8419752854518702e-25
2.4252692813937438e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33239447924532828,0.11395587740923981,0.022592068763649758,0.0,1.1932404087705947e-12,8.7281210253399869e-10,0.0,2.485935116015761e-13,0.0,5.1634067973962187e-07,1.275318808640915e-27,2.1203883363386529e-09,4.1946487537389668e-21,1.6422932155730058e-15,0.0,0.0,3.5335039565158482e-14,1.5855523643329597e-21,0.0047135706279712308,0.00045899765032137064,1.5625343812642249e-09,2.917696188704408e-11,5.1407419227434302e-07,3.2559615080714222e-16,1.0474146950638317e-11,8.9040116380243721e-11,5.5713941567581499e-16,6.1057968377125678e-25
2.443727651581858e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33237744502165073,0.11394227807633198,0.022590351287166483,0.0,1.2276720203832052e-12,8.998534531323779e-10,0.0,2.5648073413342974e-13,0.0,5.2276417424490407e-07,1.3486277111638143e-27,2.1348375044905171e-09,4.3515638185800687e-21,1.6960954893775192e-15,0.0,0.0,3.6271217103235432e-14,1.6561880182157471e-21,0.0047271635266839113,0.00046243260045816743,1.5721088643885269e-09,2.9750724691890789e-11,5.2043853221647477e-07,3.325129447548185e-16,1.081399449865001e-11,9.0150399583907077e-11,5.7541932608306216e-16,6.3795859991720949e-25
2.4621860217699725e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33236058577732297,0.11392885311012102,0.022588634116346418,0.0,1.2628813519747379e-12,9.2755139060520138e-10,0.0,2.6456366219296981e-13,0.0,5.2922473754663833e-07,1.4256123188907415e-27,2.1492730711433983e-09,4.513232396457708e-21,1.7512873168754555e-15,0.0,0.0,3.7225467283011301e-14,1.72945689374202e-21,0.0047405820216202144,0.00046586693924781646,1.5816873468955398e-09,3.0331753925998534e-11,5.2683862594029213e-07,3.3953450797519733e-16,1.1162502441446266e-11,9.1267009479640133e-11,5.9416838474105625e-16,6.6636476692991902e-25
2.480644391958087e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33234389927938596,0.11391560028133407,0.022586917249334603,0.0,1.2988816260137023e-12,9.5591750088970986e-10,0.0,2.7284584182764752e-13,0.0,5.3572236349777609e-07,1.5064305824748709e-27,2.1636952565044657e-09,4.67976580303314e-21,1.8078951972045768e-15,0.0,0.0,3.8198011183503905e-14,1.8054384921944532e-21,0.0047538283420591188,0.00046930067040020738,1.5912698499868081e-09,3.0920091666647476e-11,5.3327444354189619e-07,3.4666190866322387e-16,1.1519831675139781e-11,9.2389943525552953e-11,6.1339538385858425e-16,6.9582939543731007e-25
2.4991027621462012e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33232738332344081,0.11390251738921101,0.022585200684299814,0.0,1.3356862286701727e-12,9.8496349719566371e-10,0.0,2.8133086054192431e-13,0.0,5.4225704604419714e-07,1.5912461389328857e-27,2.1781042796666853e-09,4.8512772346769528e-21,1.8659459596991961e-15,0.0,0.0,3.9189071021072026e-14,1.8842141706081788e-21,0.0047669046887667994,0.00047273379757772991,1.6008563943396743e-09,3.151577941436512e-11,5.3974595495296483e-07,3.5389622562925224e-16,1.1886144968734691e-11,9.3519199197160192e-11,6.3310922194080322e-16,7.26384429028396e-25
2.5175611323343156e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33231103573328352,0.11388960226113921,0.022583484419434269,0.0,1.3733087111035398e-12,1.0147012205067994e-09,0.0,2.9002234752910473e-13,0.0,5.4882877922238706e-07,1.6802284780739718e-27,2.1925003586165292e-09,5.0278817891767257e-21,1.9254667651957305e-15,0.0,0.0,4.0198870145687359e-14,1.9658671730329966e-21,0.004779813234361747,0.00047616632439589234,1.6104470001218007e-09,3.2118858932113696e-11,5.4625312993657532e-07,3.6123854562925215e-16,1.2261606972273591e-11,9.465477398695626e-11,6.533189044036486e-16,7.5806255666939951e-25
2.53601950252243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33229485436054379,0.11387685275229333,0.022581768452953326,0.0,1.4117627916696065e-12,1.0451426400778926e-09,0.0,2.9892397390312617e-13,0.0,5.5543755715715096e-07,1.7735531127312726e-27,2.2068837102415764e-09,5.2096964865815323e-21,1.9864851114385286e-15,0.0,0.0,4.1227633038287498e-14,2.0504826621390581e-21,0.0047925561236752158,0.00047959825442393258,1.6200416869549594e-09,3.2729372267645983e-11,5.5279593808383742e-07,3.6868996198041843e-16,1.2646384224926948e-11,9.5796665403998296e-11,6.740335441881353e-16,7.9089722525685554e-25
2.5544778727105443e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33227883708432865,0.11386426674527926,0.022580052783095172,0.0,1.4510623568269177e-12,1.0762998539282804e-09,0.0,3.080394529303163e-13,0.0,5.6208337405936931e-07,1.871401752860012e-27,2.2212545503379882e-09,5.3968402901841037e-21,2.0490288326370227e-15,0.0,0.0,4.2275585306575131e-14,2.1381477511682718e-21,0.00480513547410703,0.00048302959118542191,1.6296404739633007e-09,3.3347360619417879e-11,5.5937434881181904e-07,3.7625157932373914e-16,1.3040645163024371e-11,9.6944870973497279e-11,6.9526236237454444e-16,8.2492265230860233e-25
2.5729362428986587e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33226298181087055,0.11385184214978307,0.022578337408120534,0.0,1.491221462086172e-12,1.1081850893313148e-09,0.0,3.1737254026113746e-13,0.0,5.6876622422380796e-07,1.9739624835672748e-27,2.2356130936178963e-09,5.5894341276414716e-21,2.1131260991920392e-15,0.0,0.0,4.3342953680844226e-14,2.2289515362337291e-21,0.0048175533759768421,0.00048646033815885815,1.6392433798069749e-09,3.397286540220167e-11,5.659883313593211e-07,3.8392451097710369e-16,1.3444560128027189e-11,9.8099388236416941e-11,7.1701468879650072e-16,8.6017383879357144e-25
2.591394613086773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3322472864731798,0.11383957690222418,0.022576622326312381,0.0,1.5322543347095031e-12,1.1408107032989991e-09,0.0,3.2692703416188225e-13,0.0,5.7548610202695875e-07,2.0814299471391769e-27,2.2499595537166633e-09,5.7876009122349452e-21,2.1788054251443281e-15,0.0,0.0,4.4429966011820228e-14,2.3229851289694313e-21,0.0048298118928708561,0.00048989049877825306,1.6488504226154572e-09,3.460592871763601e-11,5.7263785478318161e-07,3.9170987605730483e-16,1.385830137444183e-11,9.9260214749080244e-11,7.3929996265492559e-16,8.966865821012922e-25
2.6098529832748875e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33223174903070229,0.11382746896541301,0.02257490753597563,0.0,1.57417537465559e-12,1.1741891830631395e-09,0.0,3.3670677574632431e-13,0.0,5.8224300192491555e-07,2.1940055291319017e-27,2.2642941432000504e-09,5.9914655642701902e-21,2.2460956678478119e-15,0.0,0.0,4.5536851266468145e-14,2.4203416895326451e-21,0.0048419130619841277,0.00049332007643371309,1.658461620038094e-09,3.5246591485340254e-11,5.7932288795708563e-07,3.996088055546568e-16,1.4282043077673503e-11,1.0042734808278337e-10,7.6212773313187506e-16,9.3449748915203247e-25
2.6283113534630018e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221636746898037,0.11381551632821321,0.022573193035436884,0.0,1.6169991548781777e-12,1.208333146552613e-09,0.0,3.4671564920736783e-13,0.0,5.8903691845131162e-07,2.3118975485938897e-27,2.2786170735712763e-09,6.2011550326183004e-21,2.3150260247935101e-15,0.0,0.0,4.66638395230405e-14,2.5211164599611966e-21,0.0048538588944584604,0.00049674907447200961,1.6680769893150652e-09,3.5894894624269537e-11,5.8604339956741379e-07,4.0762244013621948e-16,1.4715961341819606e-11,1.0160078582341726e-10,7.8550766000425082e-16,9.7364398964850742e-25
2.6467697236511162e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33220113979931942,0.11380371700520804,0.022571478823044097,0.0,1.660740424668437e-12,1.2432553428652224e-09,0.0,3.5695758204864303e-13,0.0,5.9586784621528202e-07,2.4353214524872385e-27,2.2929285552779746e-09,6.4167983163986583e-21,2.3856260437081247e-15,0.0,0.0,4.7811161969543418e-14,2.6254067978880422e-21,0.004865651375715963,0.00050017749619714184,1.6776965471695439e-09,3.6550880387938954e-11,5.9279935810878885e-07,4.1575192550512756e-16,1.5160234207402364e-11,1.0278052557109618e-10,8.0944951425738652e-16,1.0141643494700794e-24
2.6652280938392306e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218606405845724,0.1137920690363711,0.022569764897166365,0.0,1.705414110916348e-12,1.2789686527360489e-09,0.0,3.6743654531603745e-13,0.0,6.0273577989945047e-07,2.5645000143771031e-27,2.3072287977190409e-09,6.6385264868044313e-21,2.4579256235416645e-15,0.0,0.0,4.8979050899860441e-14,2.733312210615479e-21,0.0048772924657883359,0.00050360534487089623,1.6873203098463316e-09,3.7214589504638838e-11,5.9959073188400052e-07,4.2399841953753209e-16,1.5615041659040169e-11,1.0396656493979363e-10,8.3396317869850194e-16,1.0560976842103991e-24
2.683686464027345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33217113830823897,0.11378057048674126,0.0225680512561936,0.0,1.7510353172783056e-12,1.3154860890024261e-09,0.0,3.7815655382924206e-13,0.0,6.0964071425798765e-07,2.6996635374587457e-27,2.3215180092514033e-09,6.8664727090715123e-21,2.5319550063941578e-15,0.0,0.0,5.0167739707532153e-14,2.8449343895513443e-21,0.0048887840996419225,0.00050703262371339574,1.6969482932486123e-09,3.7886062167539927e-11,6.0641748900025956e-07,4.3236309087922431e-16,1.6080565633057095e-11,1.051589015569851e-10,8.5905864857002577e-16,1.0994839728594197e-24
2.7021448342154593e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33215636063529569,0.11376921944610183,0.022566337898536269,0.0,1.7976193282513495e-12,1.3528207970626723e-09,0.0,3.8912166641324457e-13,0.0,6.1658264411469418e-07,2.8410500619926608e-27,2.3357963971966674e-09,7.1007722645918115e-21,2.6077447905850247e-15,0.0,0.0,5.1377462884907668e-14,2.9603772450095951e-21,0.0049001281874985958,0.0005104593359036365,1.7065805127804643e-09,3.8565340873487993e-11,6.1327959736333639e-07,4.408471127172716e-16,1.6556990025030059e-11,1.0635753306329781e-10,8.8474603216278184e-16,1.1443640716307466e-24
2.7206032044035737e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214172915072698,0.11375801402866369,0.02256462482262514,0.0,1.845181611318344e-12,1.390986055331124e-09,0.0,4.0033598612972568e-13,0.0,6.235615643610864e-07,2.9889055772189523e-27,2.3500641678476821e-09,7.3415625731716544e-21,2.6853259353450889e-15,0.0,0.0,5.2608456020179784e-14,3.0797469413776477e-21,0.0049113266151525354,0.00051388548458003057,1.7162169833433829e-09,3.9252466362872731e-11,6.2017702467876995e-07,4.4945167053268575e-16,1.7044500697273067e-11,1.0756245711216722e-10,9.1103555142903624e-16,1.1907797279352652e-24
2.739061574591688e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33212724198978727,0.11374695237275267,0.022562912026911019,0.0,1.89373781430565e-12,1.4299952756907487e-09,0.0,4.1180366050848893e-13,0.0,6.3057746995456966e-07,3.1434842378230049e-27,2.3643215264750045e-09,7.5889832154361635e-21,2.7647297450772452e-15,0.0,0.0,5.3860955789233161e-14,3.2031519326529014e-21,0.0049223812442829229,0.00051731107284093024,1.7258577195798953e-09,3.9947477768961029e-11,6.2710973844921234e-07,4.581779612695219e-16,1.7543285486258134e-11,1.0877367136950004e-10,9.3793754259540076e-16,1.2387735945020139e-24
2.7575199447798024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33211289731157762,0.1137360326405009,0.022561199509864478,0.0,1.9433037700756231e-12,1.469862003938528e-09,0.0,4.2352888177885682e-13,0.0,6.3763035591664184e-07,3.3050485850253339e-27,2.3785686773332709e-09,7.8431759553805175e-21,2.845987884854179e-15,0.0,0.0,5.5135199955319453e-14,3.3307029983508479e-21,0.0049332939127626476,0.00052073610374514566,1.7355027356673697e-09,4.0650417868837297e-11,6.3407770596625401e-07,4.6702718649649402e-16,1.8053534209972173e-11,1.0999117351334375e-10,9.6546245677559186e-16,1.2883892436472677e-24
2.7759783149679168e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33209869329873942,0.1137252530175419,0.022559487269975583,0.0,1.9938955005937033e-12,1.5105999202264483e-09,0.0,4.3551588710091337e-13,0.0,6.4472021733106771e-07,3.473869772369215e-27,2.3928058236674778e-09,8.1042847630688581e-21,2.9291323930983213e-15,0.0,0.0,5.6431427368048528e-14,3.4625132797872124e-21,0.0049440664349630322,0.00052416058031246418,1.7451520452158646e-09,4.1361327810185098e-11,6.4108089431286023e-07,4.7600056053467754e-16,1.857543867520948e-11,1.1121496123356291e-10,9.9362086058304158e-16,1.3396711816928052e-24
2.794436685156031e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33208462815715373,0.11371461171270993,0.022557775305753688,0.0,2.0455292116137487e-12,1.5522228395017642e-09,0.0,4.4776895879680113e-13,0.0,6.5184704934215646e-07,3.6502277962805724e-27,2.4070331677191636e-09,8.3724558374817095e-21,3.0141956547330289e-15,0.0,0.0,5.7749877952503445e-14,3.5986983167365735e-21,0.0049547006020546694,0.00052758450552415855,1.7548056616725943e-09,4.2080245218907195e-11,6.4811927036305326e-07,4.8509930848859335e-16,1.9109192684799191e-11,1.1244503223152118e-10,1.0224234367433559e-15,1.3926648635343296e-24
2.8128950553441455e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3320707001156436,0.1137041069577429,0.022556063615727123,0.0,2.0982212974099851e-12,1.5947447119389849e-09,0.0,4.6029242458203018e-13,0.0,6.5901084715309287e-07,3.8344117314755593e-27,2.4212509107325129e-09,8.6478376295128098e-21,3.1012104166513005e-15,0.0,0.0,5.9090792708808121e-14,3.7393760844699215e-21,0.0049651981823043796,0.00053100788232348002,1.7644635980911919e-09,4.2807213041925855e-11,6.5519280077027675e-07,4.9432466084170745e-16,1.9654992044767335e-11,1.1368138421976995e-10,1.0518809847066158e-15,1.4474167073610364e-24
2.83135342553226e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33205690742568017,0.11369373700698938,0.022554352198443012,0.0,2.1519883485104035e-12,1.638179623365832e-09,0.0,4.7309065779654929e-13,0.0,6.6621160602418802e-07,4.0267199712918975e-27,2.4354592529603644e-09,8.9305808651161739e-21,3.1902098154515545e-15,0.0,0.0,6.0454413714761791e-14,3.8846670311736296e-21,0.0049755609213683813,0.0005344307136161575,1.7741258668340998e-09,4.3542273523499874e-11,6.6230145197048532e-07,5.0367786307626498e-16,2.021303457143264e-11,1.1492401492174278e-10,1.0820044212595255e-15,1.503974109527311e-24
2.847965958701563e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33204460830314853,0.11368451788412429,0.022552812154896212,0.0,2.2013116539345268e-12,1.6780634435753154e-09,0.0,4.8484764535556742e-13,0.0,6.7272388684191874e-07,4.206997992168025e-27,2.4482388880086198e-09,9.1914702381261486e-21,3.2720338113568614e-15,0.0,0.0,6.1701287398856789e-14,4.0194747242325012e-21,0.0049847735221055381,0.00053751079774312638,1.7828256230195491e-09,4.4210776245836356e-11,6.6872923841648083e-07,5.122060913145875e-16,2.0725905873672125e-11,1.1604774898069823e-10,1.109693966663072e-15,1.5564594970351034e-24
2.8645784918708658e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203241617380674,0.11367540531545457,0.022551272330075721,0.0,2.2515316316552116e-12,1.7187088056523168e-09,0.0,4.9683402699258239e-13,0.0,6.7926609894611934e-07,4.394337308336962e-27,2.4610112144271184e-09,9.4585594622222477e-21,3.3555171380174224e-15,0.0,0.0,6.2966928060450796e-14,4.1582100572363697e-21,0.0049938795387069529,0.00054059044439977617,1.7915289071788836e-09,4.4885893443892e-11,6.7518542056542621e-07,5.2083980996597301e-16,2.1249003060626291e-11,1.1717656531742126e-10,1.1379399448491817e-15,1.6104825431911462e-24
2.8811910250401688e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33202032980888763,0.11366639807423363,0.022549732722960399,0.0,2.3026607787377657e-12,1.7601262616866071e-09,0.0,5.0905308658444496e-13,0.0,6.858382389939116e-07,4.5889757986905072e-27,2.4737763761638805e-09,9.7319632365501297e-21,3.4406847221181922e-15,0.0,0.0,6.4251514386528436e-14,4.3009661262417261e-21,0.0050028801979225303,0.00054366965562834641,1.8002357274624446e-09,4.5567660614205481e-11,6.8166997348191547e-07,5.2957995162001514e-16,2.1782474544905178e-11,1.1831046229372462e-10,1.1667505603764105e-15,1.6660798924284008e-24
2.8978035582094717e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200834799377299,0.11365749494784072,0.022548193332540826,0.0,2.3547117187772575e-12,1.8023264538135092e-09,0.0,5.2150813851830164e-13,0.0,6.9244030367580472e-07,4.7911580851394545e-27,2.4865345165309778e-09,1.0011797811526963e-20,3.5275617256486134e-15,0.0,0.0,6.5555225755615172e-14,4.4478377453525116e-21,0.005011776712376367,0.00054674843344766719,1.8089460920483815e-09,4.6256097699894111e-11,6.8818287209719708e-07,5.3842744608334566e-16,2.2326470075368768e-11,1.1944943827784124e-10,1.1961340963130967e-15,1.7232888689394068e-24
2.90997480540337e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.331999635128017,0.11365103742228715,0.022547065628185092,0.0,2.3934395194380805e-12,1.8337476331417933e-09,0.0,5.3078510985444114e-13,0.0,6.9729632790350389e-07,4.9442211819925901e-27,2.4958774514126374e-09,1.0220969675797242e-20,3.5923122242803756e-15,0.0,0.0,6.6522638856963338e-14,4.5581118701967014e-21,0.0050182293746654158,0.00054900383993533033,1.8153300342508182e-09,4.6764737808568218e-11,6.9297255353798921e-07,5.4497828373545631e-16,2.2731797957628215e-11,1.2028713695923191e-10,1.218030550822243e-15,1.766248163434521e-24
2.922146052597268e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33199097727055205,0.11364463467336537,0.022545938039223466,0.0,2.4326740231420856e-12,1.8655989823358297e-09,0.0,5.4019187869973535e-13,0.0,7.0216841211719495e-07,5.101569839034677e-27,2.5052167498438316e-09,1.0433703562485121e-20,3.6580040090011979e-15,0.0,0.0,6.7500485642709842e-14,4.6706855165762837e-21,0.005024627244257774,0.00055125901562519636,1.8217158863691528e-09,4.7276987939532739e-11,6.977774269423146e-07,5.515876241514938e-16,2.3142915916643204e-11,1.2112756045385375e-10,1.2402423414800178e-15,1.8101081289511236e-24
2.9343172997911662e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33198237395786628,0.11363828623832521,0.022544810565270697,0.0,2.4724203285158519e-12,1.897884779163159e-09,0.0,5.4972977995662203e-13,0.0,7.0705655504799609e-07,5.2633074398238763e-27,2.5145524675417352e-09,1.0650046801400042e-20,3.7246472306310935e-15,0.0,0.0,6.8488837363841527e-14,4.7855977710371021e-21,0.005030970783904889,0.00055351396128777122,1.8281036513149554e-09,4.7792859289486538e-11,7.0259748229299391e-07,5.5825584046266395e-16,2.3559884218103954e-11,1.2197070812622907e-10,1.2627728067219405e-15,1.8548841558421737e-24
2.9464885469850644e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197382473036424,0.11363199165832628,0.022543683205944742,0.0,2.5126835718775303e-12,1.9306093275731881e-09,0.0,5.5940015745477302e-13,0.0,7.1196075543570736e-07,5.429539470301443e-27,2.5238846600435426e-09,1.0870047183499524e-20,3.7922521101779138e-15,0.0,0.0,6.9487765468608527e-14,4.9028882385527279e-21,0.005037260452448432,0.00055576867768708093,1.8344933320476708e-09,4.8312363325926771e-11,7.0743270952829028e-07,5.6498330890329535e-16,2.3982763516673066e-11,1.2281657934256849e-10,1.2856253079653327e-15,1.9005918396243485e-24
2.9586597941789626e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196532913233301,0.11362575047840485,0.022542555960866816,0.0,2.5534689269937333e-12,1.9637769577461939e-09,0.0,5.6920436397987007e-13,0.0,7.1688101202876187e-07,5.6003735538822064e-27,2.5332133827071272e-09,1.1093752963924637e-20,3.8608289372839269e-15,0.0,0.0,7.0497341601611133e-14,5.0225970475713776e-21,0.0050434967048533438,0.00055802316558072745,1.8408849314723883e-09,4.8835511488800427e-11,7.1228309854195416e-07,5.7177040741476372e-16,2.441161485680347e-11,1.2366517347073437e-10,1.3088032296854532e-15,1.9472469829844224e-24
2.9708310413728608e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33195688671191081,0.11361956224744137,0.022541428829661286,0.0,2.5947816059030873e-12,1.9973920261413989e-09,0.0,5.7914376130237368e-13,0.0,7.2181732358408636e-07,5.7759194871613353e-27,2.5425386907117103e-09,1.1321212865052936e-20,3.9303880730821962e-15,0.0,0.0,7.15176376039603e-14,5.1447648551072808e-21,0.0050496799922404708,0.00056027742571994386,1.847278452364722e-09,4.9362315206390413e-11,7.1714863918289572e-07,5.7861751588542544e-16,2.4846499673548808e-11,1.2451648988021073e-10,1.3323099794916134e-15,1.9948655978033741e-24
2.983002288566759e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194849702105345,0.11361342651812774,0.022540301811955678,0.0,2.6366268596261638e-12,2.0314589155447999e-09,0.0,5.8921972020628411e-13,0.0,7.2676968886683258e-07,5.9562892759568225e-27,2.5518606390585074e-09,1.155247607956053e-20,4.0009399525359061e-15,0.0,0.0,7.254872551330158e-14,5.2694328518555897e-21,0.0050558107619190365,0.00056253145884964839,1.8536738974361643e-09,4.989278589136977e-11,7.2202932125488374e-07,5.8552501632804465e-16,2.5287479793369527e-11,1.2537052794207569e-10,1.3561489882032884e-15,2.0434639071898931e-24
3.0073447829545556e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33193187405475455,0.11360131079408356,0.022538048115570017,0.0,2.7219362896778509e-12,2.1009658204399253e-09,0.0,6.0978685113452745e-13,0.0,7.3672257571525857e-07,6.3319597092280423e-27,2.5704946758975018e-09,1.2026611589377584e-20,4.1450640445126043e-15,0.0,0.0,7.4643566181265443e-14,5.5264368751092516e-21,0.0050679165185220859,0.00056703884702894575,1.8664705707931189e-09,5.0964773734415525e-11,7.3183606867987968e-07,5.9952273089598598e-16,2.6187975209906005e-11,1.2708676651505316e-10,1.4048376221284404e-15,2.1436655705376948e-24
3.031687277342352e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33191545672422257,0.11358939980282183,0.022535794868792217,0.0,2.8094400079165076e-12,2.1723332630591299e-09,0.0,6.3091690439994365e-13,0.0,7.4673966285311726e-07,6.7283264804672568e-27,2.5891159296983832e-09,1.2516562557827777e-20,4.2932861597134722e-15,0.0,0.0,7.6782443814257705e-14,5.7939495127198446e-21,0.0050798174781226261,0.00057154533595372243,1.8792749723584866e-09,5.2051566004163539e-11,7.4170325833436116e-07,6.1376664711822862e-16,2.7113603576538195e-11,1.2881388418893308e-10,1.4548970451112455e-15,2.2479860604588993e-24
3.056029771730148e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189924157929224,0.11357769009984142,0.022533542068753465,0.0,2.8991814351253658e-12,2.2455972582723282e-09,0.0,6.5262117369435636e-13,0.0,7.5682094068067265e-07,7.1463689432630829e-27,2.6077248341283984e-09,1.3022739772096982e-20,4.4456924149226753e-15,0.0,0.0,7.8965941727995347e-14,6.0723200314269025e-21,0.0050915170852314368,0.00057605093136147019,1.8920871219092497e-09,5.3153253434519749e-11,7.516308069968974e-07,6.2825989347266027e-16,2.8064873676590569e-11,1.3055187598643956e-10,1.5063555470331917e-15,2.3565629762074279e-24
