Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),H2OX(35),CH3OHX(46),H2X(36),HO2X(135)
0.00018000100485670125,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.023017219277585762,0.099995728755166088,0.015062869984124866,0.0,2.8018965087824295e-13,5.9458193050514017e-14,0.0,5.5275403612570183e-14,0.0,3.5053410685770841e-09,0.0,8.0799499571404185e-19,8.1028587282369752e-23,4.6892468888107574e-13,0.0,0.0,2.5371110804531432e-19,1.082097588621998e-27,4.2677378280561941e-06,0.16987425987764371,1.0852953998800881e-12,1.4280312440382361e-10,3.357777461780741e-09,1.1958241703634505e-17,2.001328048028165e-17,2.5376258721193197e-18,5.2770028585720705e-12
0.00018047911509079713,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02298453714510211,0.099995734808470585,0.015046525890954589,0.0,2.8240306144409445e-13,5.9829743697090013e-14,0.0,5.5483799324468857e-14,0.0,3.5115369290647117e-09,0.0,8.1048684812578434e-19,8.1717974222946182e-23,4.7201005932147677e-13,0.0,0.0,2.5466732026650943e-19,1.0964083335140824e-27,4.261678323860713e-06,0.16990694806343978,1.0856499965958302e-12,1.4327587434802893e-10,3.3634629397547858e-09,1.2035594510693744e-17,2.0116357606652509e-17,2.5498576571238057e-18,5.3102367110478856e-12
0.000180957225324893,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02295198295300761,0.099995740838062425,0.015030245779834979,0.0,2.8462754341022074e-13,6.0202547911990582e-14,0.0,5.5692330886092326e-14,0.0,3.5177250586793598e-09,0.0,8.1297924205208959e-19,8.2411174691981093e-23,4.7510663787167214e-13,0.0,0.0,2.5562427000231827e-19,1.1108661246698024e-27,4.2556425400286459e-06,0.16993950828513402,1.0860028883275408e-12,1.4374880908643944e-10,3.3691403627946745e-09,1.2113217750542422e-17,2.0219650489771719e-17,2.5621120413246133e-18,5.3435837466875386e-12
0.00018143533555898888,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022919555871146524,0.099995746844095498,0.015014029235611221,0.0,2.8686311907488739e-13,6.0576606142772298e-14,0.0,5.5900997688663281e-14,0.0,3.5239054845275849e-09,0.0,8.1547217460970698e-19,8.3108197983371727e-23,4.7821443033081167e-13,0.0,0.0,2.5658195473468466e-19,1.1254720330627686e-27,4.2496303226511003e-06,0.16997194137303615,1.0863540857338418e-12,1.4422192913666543e-10,3.3748097574094618e-09,1.219111150756318e-17,2.0323158814186559e-17,2.5743889888083297e-18,5.377044009329097e-12
0.00018186563476967516,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022890479496657151,0.0999957522295086,0.014999488355410774,0.0,2.888846406909799e-13,6.0914331101764267e-14,0.0,5.6088912941608589e-14,0.0,3.5294613033454678e-09,0.0,8.1771627206315497e-19,8.3738795131631813e-23,4.8102103620623934e-13,0.0,0.0,2.5744449739579361e-19,1.13874487963971e-27,4.2442393502477433e-06,0.17000102313294582,1.0866687234870559e-12,1.4464789712478354e-10,3.3799053689668916e-09,1.2261447250255413e-17,2.0416500248414012e-17,2.5854575035501354e-18,5.4072550908604961e-12
0.00018229593398036144,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022861504820471671,0.099995757596072835,0.014984998333786512,0.0,2.9091518245441504e-13,6.1253072496368908e-14,0.0,5.6276936810437466e-14,0.0,3.5350109234758325e-09,0.0,8.1996080139027479e-19,8.4372503045883655e-23,4.8383673420989994e-13,0.0,0.0,2.5830763166573385e-19,1.1521393593926872e-27,4.238867232889598e-06,0.1700300031757028,1.0869820050385843e-12,1.4507401356974518e-10,3.3849945203864594e-09,1.2332002240113745e-17,2.0510015706371045e-17,2.5965442395097812e-18,5.4375579532790152e-12
0.00018272623319104771,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022832631252860759,0.099995762943897518,0.014970558875819115,0.0,2.9295476055662422e-13,6.1592830647369325e-14,0.0,5.6465068858456495e-14,0.0,3.540554364349863e-09,0.0,8.2220576052583021e-19,8.5009328479464409e-23,4.8666152850838634e-13,0.0,0.0,2.5917135573678071e-19,1.1656562624170855e-27,4.2335138612421409e-06,0.17005888209114561,1.0872939379714622e-12,1.4550027690768449e-10,3.39007723260539e-09,1.2402776537256329e-17,2.0603704959818729e-17,2.6076491707183332e-18,5.4679526280974067e-12
0.000183156532401734,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022803858208869324,0.099995768273091118,0.014956169688976817,0.0,2.9500339116919376e-13,6.1933605873817232e-14,0.0,5.6653308651183531e-14,0.0,3.5460916452963096e-09,0.0,8.244511474090921e-19,8.5649278178810998e-23,4.8949542324942498e-13,0.0,0.0,2.6003566784184828e-19,1.1792963817674817e-27,4.2281791268556984e-06,0.17008766046433796,1.0876045298104522e-12,1.4592669078241029e-10,3.3951535212509214e-09,1.2473770201379925e-17,2.0697567781068672e-17,2.6187722712722255e-18,5.4984391466913172e-12
0.00018358683161242027,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02277518510826642,0.099995773583761133,0.014941830483090375,0.0,2.970610904420888e-13,6.2275398493140639e-14,0.0,5.6841655756332484e-14,0.0,3.5516227855422484e-09,0.0,8.2669695999103931e-19,8.6292358883469582e-23,4.9233842256054714e-13,0.0,0.0,2.6090056621014636e-19,1.193060513459919e-27,4.2228629221584034e-06,0.17011633887561819,1.0879137880221932e-12,1.4635325173548181e-10,3.4002234089510164e-09,1.2544983291139893e-17,2.0791603942481955e-17,2.6299135153589787e-18,5.529017540285086e-12
0.00018397410090203792,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02274946429352873,0.099995778347614694,0.014928967693569604,0.0,2.9892078682370962e-13,6.2583881982448998e-14,0.0,5.7011259547560593e-14,0.0,3.5565955772744958e-09,0.0,8.2871855360746526e-19,8.6873814091893728e-23,4.9490490974386838e-13,0.0,0.0,2.616794745156279e-19,1.2055549228310535e-27,4.2180940926034327e-06,0.17014206445421615,1.0881909862882291e-12,1.467372810862935e-10,3.4047808520940641e-09,1.2609262729612772e-17,2.0876384506397597e-17,2.6399561264511692e-18,5.5566166733370438e-12
0.00018436137019165556,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022723823550303491,0.099995783096627822,0.014916144947225133,0.0,3.0078785363097472e-13,6.2893190044731964e-14,0.0,5.7180949601391533e-14,0.0,3.5615634244063512e-09,0.0,8.3074048891617794e-19,8.7457815771520754e-23,4.9747877793973004e-13,0.0,0.0,2.6245885496711511e-19,1.218151013845046e-27,4.2133401084581307e-06,0.17016770994646113,1.0884671156832631e-12,1.4712143003660669e-10,3.4093331392839856e-09,1.2673719993021659e-17,2.0961305127388419e-17,2.6500133941909362e-18,5.5842902728913171e-12
0.0001847486394812732,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022698262465225418,0.099995787830877078,0.014903362037336023,0.0,3.0266230259683434e-13,6.3203322907823774e-14,0.0,5.7350725607191785e-14,0.0,3.5665263407460676e-09,0.0,8.3276276444213862e-19,8.8044368821201279e-23,5.0006003011904156e-13,0.0,0.0,2.6323870631819091e-19,1.2308493729594244e-27,4.208600893085699e-06,0.1701932757657951,1.0887421815340427e-12,1.4750569734265983e-10,3.4138802855310943e-09,1.2738355123544722e-17,2.1046365640868149e-17,2.6600852998838328e-18,5.6120383614359499e-12
0.00018513590877089085,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022672780627908985,0.099995792550438556,0.014890618758671465,0.0,3.0454414543987764e-13,6.3514280798530104e-14,0.0,5.7520587255731343e-14,0.0,3.5714843400370416e-09,0.0,8.3478537872136965e-19,8.8633478135288659e-23,5.0264866923944608e-13,0.0,0.0,2.6401902730266089e-19,1.2436505885803233e-27,4.2038763704016827e-06,0.17021876232267968,1.0890161891310563e-12,1.4789008255628685e-10,3.4184223049853454e-09,1.2803168163033144e-17,2.1131565882559997e-17,2.6701718248807126e-18,5.6398609613587391e-12
0.0001855231780605085,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022647377630920871,0.099995797255387764,0.01487791490747704,0.0,3.0643339386584156e-13,6.3826063942554423e-14,0.0,5.7690534239175265e-14,0.0,3.5764374359582362e-09,0.0,8.3680833029641413e-19,8.9225148603644577e-23,5.0524469824658346e-13,0.0,0.0,2.647998166627857e-19,1.2565552510637964e-27,4.1991664648689481e-06,0.17024417002462375,1.0892891437287942e-12,1.4827458544454744e-10,3.4229592115171158e-09,1.2868159153058765e-17,2.1216905688532613e-17,2.6802729505747678e-18,5.6677580949604593e-12
0.00018591044735012614,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022622053069752901,0.099995801945799725,0.014865250281461169,0.0,3.083300595672068e-13,6.4138672564525882e-14,0.0,5.7860566251075094e-14,0.0,3.5813856421246024e-09,0.0,8.3883161771817452e-19,8.9819385111644855e-23,5.0784812007380627e-13,0.0,0.0,2.6558107313882806e-19,1.2695639527171157e-27,4.1944711014926686e-06,0.17026949927621046,1.0895610505461378e-12,1.4865920547195925e-10,3.4274910192354015e-09,1.2933328134895839e-17,2.1302384895183902e-17,2.6903886584025019e-18,5.6957297844516846e-12
0.00018645852854720584,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022586345865962327,0.099995808559184413,0.014847393372553567,0.0,3.1102700700728519e-13,6.4582501817825693e-14,0.0,5.8101348052279261e-14,0.0,3.588380238983205e-09,0.0,8.4169563772713386e-19,9.0664770845136657e-23,5.1154524224611179e-13,0.0,0.0,2.6668753891136272e-19,1.2881534299967527e-27,4.1878507176546786e-06,0.1703052130933953,1.0899440848348706e-12,1.4920373684443017e-10,3.4338959532697997e-09,1.3025862538729303e-17,2.1423596904630954e-17,2.7047297564642622e-18,5.7354440629705575e-12
0.00018700660974428553,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022550793830361168,0.099995815143810285,0.014829614062119762,0.0,3.1373886711167826e-13,6.5027985515361282e-14,0.0,5.834229868783107e-14,0.0,3.5953651073809279e-09,0.0,8.4456032345608634e-19,9.1515319747249171e-23,5.1525718573642787e-13,0.0,0.0,2.677949342356332e-19,1.3069541712259167e-27,4.18125910231485e-06,0.17034077171363199,1.0903250454529036e-12,1.4974850162129989e-10,3.4402907411317203e-09,1.3118753643240619e-17,2.154508733392863e-17,2.7190999719357734e-18,5.7753077776962411e-12
0.00018755469094136523,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022515395845717722,0.09999582169988451,0.01481191179144035,0.0,3.1646567288996034e-13,6.5475124282879547e-14,0.0,5.8583417303099404e-14,0.0,3.6023402852637475e-09,0.0,8.4742567086278926e-19,9.2371045620255512e-23,5.1898395873591436e-13,0.0,0.0,2.689032556151183e-19,1.325967875442479e-27,4.1746960483410909e-06,0.1703761762543593,1.0907039468352123e-12,1.5029349788990877e-10,3.4466754225632013e-09,1.3212001562471917e-17,2.1666855722736866e-17,2.7334992526330329e-18,5.8153209906823355e-12
0.00018810277213844492,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022480150806023835,0.099995828227612049,0.014794286007408749,0.0,3.1920745729857508e-13,6.5923918741933072e-14,0.0,5.882470304885297e-14,0.0,3.6093058103288737e-09,0.0,8.5029167593495933e-19,9.3231962248541871e-23,5.2272556938713557e-13,0.0,0.0,2.700124995539895e-19,1.3451962495369807e-27,4.1681613506820673e-06,0.1704114278217905,1.0910808032796589e-12,1.5083872373804227e-10,3.4530500370574125e-09,1.3305606409307566e-17,2.1788901612023852e-17,2.7479275465418122e-18,5.8554837636247537e-12
0.00018865085333552462,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022445057616350607,0.099995834727195879,0.014776736162459028,0.0,3.2196425324314158e-13,6.637436950978985e-14,0.0,5.9066155081214277e-14,0.0,3.6162617200270326e-09,0.0,8.5315833468448422e-19,9.4098083398639551e-23,5.2648202578609507e-13,0.0,0.0,2.7112266259463855e-19,1.3646410082598562e-27,4.1616548063402845e-06,0.17044652751105735,1.091455628948378e-12,1.5138418091567721e-10,3.4594146201991752e-09,1.3399568295612124e-17,2.1911224544165502e-17,2.7623848018096715e-18,5.8957961578823343e-12
0.0001891989345326043,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022410115192705801,0.099995841198836907,0.014759261714494612,0.0,3.2473609357714975e-13,6.6826477199538328e-14,0.0,5.9307772561613415e-14,0.0,3.6232080515647364e-09,0.0,8.5602564314896753e-19,9.4969422819256904e-23,5.3025333598141322e-13,0.0,0.0,2.7223374130045496e-19,1.3843038742286185e-27,4.1551762143461018e-06,0.17048147640635303,1.0918284378699871e-12,1.5192986724338039e-10,3.4657692112588391e-09,1.3493887332006783e-17,2.2033824062750965e-17,2.7768709667574979e-18,5.9362582344672786e-12
0.000189747015729684,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022375322461894578,0.099995847642734073,0.014741862126818599,0.0,3.2752301110142744e-13,6.7280242420150144e-14,0.0,5.9549554656743062e-14,0.0,3.6301448419065075e-09,0.0,8.5889359739581014e-19,9.584599424131155e-23,5.3403950797406627e-13,0.0,0.0,2.7334573223251995e-19,1.4041865779349897e-27,4.1487253757316036e-06,0.17051627558107132,1.0921992439410711e-12,1.5247577975611088e-10,3.4721138500507172e-09,1.35885636280182e-17,2.2156699712694968e-17,2.79138598987119e-18,5.9768700540414407e-12
0.0001902950969267637,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022340678361382049,0.099995854059084358,0.01472453686806509,0.0,3.3032503856499143e-13,6.773566577646592e-14,0.0,5.97915005385138e-14,0.0,3.637072127777086e-09,0.0,8.6176219351782e-19,9.6727811377962342e-23,5.3784054971823259e-13,0.0,0.0,2.7445863197302724e-19,1.4242908577519879e-27,4.1423020935049587e-06,0.17055092609794414,1.0925680609273477e-12,1.5302191961278143e-10,3.4784485720257196e-09,1.368359729213561e-17,2.2279851040271345e-17,2.8059298197978878e-18,6.0176316769243358e-12
0.0001908431781238434,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022306181839156173,0.099995860448082757,0.014707285412130539,0.0,3.3314220866610677e-13,6.8192747869172072e-14,0.0,6.0033609384009308e-14,0.0,3.6439899456636255e-09,0.0,8.6463142762883247e-19,9.7614887924641429e-23,5.4165646912236064e-13,0.0,0.0,2.7557243714862985e-19,1.4446184599410133e-27,4.1359061726254911e-06,0.17058542900917839,1.0929349024654597e-12,1.5356828591509849e-10,3.4847734144546954e-09,1.3778988431581609e-17,2.240327759290972e-17,2.8205024053573297e-18,6.0585431631036544e-12
0.0001913912593209231,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022271831853594933,0.09999586680992234,0.01469010723810742,0.0,3.3597455405007558e-13,6.8651489294954417e-14,0.0,6.0275880375442791e-14,0.0,3.650898331817842e-09,0.0,8.6750129587568765e-19,9.8507237559086315e-23,5.4548727404758056e-13,0.0,0.0,2.7668714436201932e-19,1.4651711386588495e-27,4.1295374199787774e-06,0.17061978535658925,1.0932997820650436e-12,1.5411487459704233e-10,3.4910884175411359e-09,1.3874737152505776e-17,2.2526978919349942e-17,2.8351036955317912e-18,6.0996045722175064e-12
0.00019193934051800279,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022237627373333627,0.099995873144794287,0.014673001830217787,0.0,3.38822107313569e-13,6.9111890646297529e-14,0.0,6.0518312700113187e-14,0.0,3.6577973222581604e-09,0.0,8.7037179442178114e-19,9.9404873941371914e-23,5.4933297231128703e-13,0.0,0.0,2.7780275028712186e-19,1.4859506559646603e-27,4.1231956443513862e-06,0.17065399617173257,1.093662713109419e-12,1.5466168911353333e-10,3.497393613734597e-09,1.3970843560459048e-17,2.2650954570016085e-17,2.8497336394398553e-18,6.140815963591463e-12
0.00019237679360545041,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022210430668574203,0.099995878181771108,0.014659400959091625,0.0,3.4110582774269969e-13,6.9480553291370224e-14,0.0,6.0711926212337167e-14,0.0,3.6632970592413303e-09,0.0,8.7266334347812178e-19,1.0012512873713647e-22,5.5241312366334313e-13,0.0,0.0,2.7869381811346799e-19,1.5026998707117915e-27,4.1181531640320074e-06,0.17068119791347694,1.0939509984919195e-12,1.5509829084958901e-10,3.5024191188520208e-09,1.4047808000990491e-17,2.2750102761118084e-17,2.8614311127285784e-18,6.1738166590361462e-12
0.00019281424669289804,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022183325492437182,0.09999588320178425,0.01464584586075832,0.0,3.4339927360234448e-13,6.9850274063492147e-14,0.0,6.0905641578825072e-14,0.0,3.6687908515841501e-09,0.0,8.7495528971237063e-19,1.0084876707275583e-22,5.5550277169176989e-13,0.0,0.0,2.7958545467276449e-19,1.5195956238513541e-27,4.1131276533362737e-06,0.17070830810963525,1.0942380576827532e-12,1.5553503347024275e-10,3.5074384202408523e-09,1.4125000424501015e-17,2.2849425196886551e-17,2.87314678186283e-18,6.2069129680332429e-12
0.00019325169978034567,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022156311334258178,0.099995888204928357,0.014632336279838346,0.0,3.4570246139548193e-13,7.0221053258483828e-14,0.0,6.1099458393216348e-14,0.0,3.6742787172859653e-09,0.0,8.7724763121301793e-19,1.0157579586973627e-22,5.5860192030832099e-13,0.0,0.0,2.8047765826631711e-19,1.5366388221810389e-27,4.1081190175879903e-06,0.17073532727096655,1.0945238973178989e-12,1.5597191695058808e-10,3.5124515358678689e-09,1.4202420882958505e-17,2.2948921650286896e-17,2.8848806212038884e-18,6.2401049202837547e-12
0.0001936891528677933,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02212938768735026,0.099995893191297355,0.014618871962941276,0.0,3.4801540760501362e-13,7.0592891170525533e-14,0.0,6.1293376251152633e-14,0.0,3.679760674254472e-09,0.0,8.7954036607518859e-19,1.023062220424626e-22,5.6171057340700581e-13,0.0,0.0,2.8137042722060843e-19,1.5538303757156218e-27,4.1031271628483677e-06,0.17076225590425162,1.0948085239844123e-12,1.5640894071562749e-10,3.5174584841584129e-09,1.4280069427919154e-17,2.304859189481198e-17,2.8966326051764872e-18,6.2733925453606615e-12
0.00019412660595524093,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022102554048964267,0.099995898160984448,0.014605452658645941,0.0,3.5033812869359042e-13,7.0965788092177009e-14,0.0,6.1487394750264416e-14,0.0,3.6852367403063727e-09,0.0,8.8183349240223258e-19,1.030400524982089e-22,5.6482873486400279e-13,0.0,0.0,2.8226375987882433e-19,1.5711711976891622e-27,4.0981519959086618e-06,0.17078909451233293,1.0950919442208379e-12,1.5684610429058245e-10,3.5224592833467479e-09,1.4357946110525944e-17,2.3148435704478074e-17,2.9084027082688287e-18,6.3067758727077254e-12
0.00019456405904268856,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022075809920249909,0.09999590311408206,0.014592078117480955,0.0,3.5267064110368142e-13,7.1339744314384078e-14,0.0,6.1681513490157885e-14,0.0,3.6907069331680245e-09,0.0,8.8412700830662472e-19,1.0377729413714855e-22,5.6795640853776355e-13,0.0,0.0,2.8315765459599334e-19,1.5886622045571872e-27,4.0931934242829513e-06,0.17081584359415319,1.0953741645176833e-12,1.5728340721237654e-10,3.5274539515652138e-09,1.4436050981507822e-17,2.3248452853820177e-17,2.920190905032491e-18,6.3402549316403048e-12
0.0001950015121301362,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.022049154806217108,0.099995908050682022,0.014578748091905406,0.0,3.5501296125707703e-13,7.1714760126515953e-14,0.0,6.1875732072401751e-14,0.0,3.696171270476079e-09,0.0,8.8642091191224464e-19,1.045179538523648e-22,5.710935982686714e-13,0.0,0.0,2.840521097248341e-19,1.6063043159988696e-27,4.0882513562009844e-06,0.17084250364479422,1.0956551913178849e-12,1.5772084894477571e-10,3.5324425069297368e-09,1.4514384091159761e-17,2.3348643117872729e-17,2.9319971700833768e-18,6.3738297513414716e-12
0.00019587641830503148,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021996109661307616,0.099995917874752274,0.014552220606896598,0.0,3.597270903793827e-13,7.2467971670107576e-14,0.0,6.2264467179949915e-14,0.0,3.7070824485332946e-09,0.0,8.9100987476872231e-19,1.0600955504857117e-22,5.7739654117490655e-13,0.0,0.0,2.8584269467322889e-19,1.6420455474511304e-27,4.0784163671230556e-06,0.17089555861379069,1.0962136899648784e-12,1.5859614694063853e-10,3.5424013508724126e-09,1.4671735225572448e-17,2.3549542092794103e-17,2.9556638038263446e-18,6.4412667891377036e-12
0.00019675132447992676,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021943414730072681,0.09999592763391521,0.014525868261177969,0.0,3.6448064702588811e-13,7.3225425006498489e-14,0.0,6.2653596924215603e-14,0.0,3.7179704138012412e-09,0.0,8.956003661588255e-19,1.0751491109008367e-22,5.8373759395014461e-13,0.0,0.0,2.8763550164704905e-19,1.6784023140344909e-27,4.0686463085578586e-06,0.17094826330420532,1.0967674907704734e-12,1.5947199439299973e-10,3.5523359579301128e-09,1.4829999907675845e-17,2.3751130839558001e-17,2.9794024076926029e-18,6.5090872169656287e-12
0.00019762623065482205,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021891066187703867,0.099995937328879764,0.014499689141990823,0.0,3.6927376183827212e-13,7.3987122394253694e-14,0.0,6.3043118187081641e-14,0.0,3.7288353042081137e-09,0.0,9.0019237141169987e-19,1.0903407686737736e-22,5.9011678668184817e-13,0.0,0.0,2.8943051772325116e-19,1.7153820894537508e-27,4.0589404713924119e-06,0.17100062154155568,1.0973166436099455e-12,1.6034838742425197e-10,3.5622464694576474e-09,1.4989178524775735e-17,2.3953407576516293e-17,3.0032127808771335e-18,6.5772912636572391e-12
0.00019850113682971733,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021839060267587262,0.099995946960344168,0.014473681365679104,0.0,3.7410656513717977e-13,7.4753066067126068e-14,0.0,6.3433027880605446e-14,0.0,3.7396772563066521e-09,0.0,9.047858759973682e-19,1.1056710715847785e-22,5.9653414918126594e-13,0.0,0.0,2.9122773013353349e-19,1.7529923991979492e-27,4.0492981573026935e-06,0.17105263709315374,1.0978611976388099e-12,1.6122532224074525e-10,3.5721330253524462e-09,1.5149271457674014e-17,2.4156370530028556e-17,3.0270947235649018e-18,6.6458791560387588e-12
0.00019937604300461262,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021787393260171664,0.099995956528995983,0.014447843077123419,0.0,3.7897918692237207e-13,7.5523258234359578e-14,0.0,6.3823322946624309e-14,0.0,3.7504964052933388e-09,0.0,9.0938086553570739e-19,1.1211405662929172e-22,6.0298971098517055e-13,0.0,0.0,2.9302712620166131e-19,1.7912408206076916e-27,4.039718678543806e-06,0.17110431366923837,1.0984012013061456e-12,1.6210279503754705e-10,3.5819957641690105e-09,1.5310279080718827e-17,2.4360017934393739e-17,3.0510480369234295e-18,6.7148511189406613e-12
0.0002002509491795079,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021736061511862557,0.099995966035512487,0.014422172449187882,0.0,3.8389175687298423e-13,7.6297701080981436e-14,0.0,6.4214000356367218e-14,0.0,3.7612928850272803e-09,0.0,9.1397732579533604e-19,1.1367497983393684e-22,6.0948350135765839e-13,0.0,0.0,2.9482869332707382e-19,1.8301349829418847e-27,4.0302013577449271e-06,0.1711556549240813,1.0989367023675952e-12,1.6298080206732912e-10,3.5918348230689037e-09,1.5472201761792506e-17,2.456434803173363e-17,3.0750725230989326e-18,6.784207375208487e-12
0.0002011258553544032,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02168506142394093,0.099995975480560745,0.014396667682179459,0.0,3.888444043494387e-13,7.707639676799863e-14,0.0,6.4605057110072907e-14,0.0,3.7720668280487743e-09,0.0,9.1857524268355586e-19,1.1524993121507223e-22,6.1601554929323908e-13,0.0,0.0,2.9663241902427842e-19,1.8696825674438698e-27,4.0207455277088759e-06,0.17120666445706861,1.0994677478980015e-12,1.6385933962798381e-10,3.6016503378516694e-09,1.5635039862417524e-17,2.476935907197044e-17,3.0991679852055002e-18,6.8539481457273993e-12
0.00020200076152929847,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021634389451507779,0.099995984864797799,0.014371327003320106,0.0,3.9383725839535244e-13,7.7859347432591674e-14,0.0,6.4996490236614135e-14,0.0,3.7828183655975036e-09,0.0,9.2317460224295283e-19,1.1683896510422737e-22,6.2258588351989197e-13,0.0,0.0,2.9843829093576591e-19,1.9098913074069294e-27,4.0113505312164216e-06,0.17125734581375646,1.0999943843037811e-12,1.6473840403264812e-10,3.6114424430030137e-09,1.5798793737837017e-17,2.4975049312785621e-17,3.1233342273159669e-18,6.9240736494465528e-12
0.00020287566770419376,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021584042102453956,0.099995994188870993,0.014346148666231606,0.0,3.9887044773896688e-13,7.8646555188332053e-14,0.0,6.5388296793128482e-14,0.0,3.7935476276304468e-09,0.0,9.2777539065368787e-19,1.1844213572213136e-22,6.2919453250171406e-13,0.0,0.0,3.0024629681294789e-19,1.9507689882391782e-27,4.0020157208353136e-06,0.17130770248690119,1.1005166573350543e-12,1.656179916428178e-10,3.6212112716795623e-09,1.5963463737088587e-17,2.5181417019574721e-17,3.1475710544533423e-18,6.9945841033991717e-12
0.00020375057387908904,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021534015936454175,0.099996003453418053,0.014321130950432458,0.0,4.0394410079442073e-13,7.9438022125405171e-14,0.0,6.5780473864655123e-14,0.0,3.8042547428394356e-09,0.0,9.323775942329813e-19,1.200594971790415e-22,6.3584152444141379e-13,0.0,0.0,3.0205642450365236e-19,1.9923234475278432e-27,3.9927404587337719e-06,0.17135773791746589,1.1010346120975114e-12,1.6649809885552964e-10,3.6309569557392445e-09,1.6129050203057815e-17,2.538846046538709e-17,3.1718782725833612e-18,7.0654797227211087e-12
0.00020462548005398433,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021484307563984138,0.099996012659067185,0.014296272160846373,0.0,4.0905834566284727e-13,8.0233750310838267e-14,0.0,6.6173018563777643e-14,0.0,3.8149398386684292e-09,0.0,9.3698119943164382e-19,1.2169110347507119e-22,6.4252688728264356e-13,0.0,0.0,3.0386866195347466e-19,2.0345625751029455e-27,3.9835241164982662e-06,0.17140745549560304,1.1015482930640067e-12,1.67378722091243e-10,3.6406796257706624e-09,1.6295553472532826e-17,2.5596177930867649e-17,3.1962556886069834e-18,7.136760720667757e-12
0.00020550038622887962,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021434913645360158,0.099996021806437518,0.014271570627321983,0.0,4.1421331013375358e-13,8.1033741788709215e-14,0.0,6.6565928030272684e-14,0.0,3.8256030413304679e-09,0.0,9.4158619283058155e-19,1.2333700850051761e-22,6.4925064871253191e-13,0.0,0.0,3.0568299721434519e-19,2.0774943131003977e-27,3.9743660749554794e-06,0.17145685856161552,1.1020577440858894e-12,1.682598578138001e-10,3.6503794110900843e-09,1.6462973876270673e-17,2.5804567704209029e-17,3.22070311035227e-18,7.208427308633206e-12
0.0002063752924037749,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.021385830889800922,0.099996030896138982,0.014247024704163651,0.0,4.1940912168658319e-13,8.18379985803422e-14,0.0,6.6959199430764198e-14,0.0,3.8362444758243452e-09,0.0,9.4619256113934907e-19,1.2499726603618869e-22,6.5601283616433199e-13,0.0,0.0,3.0749941844583418e-19,2.1211266560245044e-27,3.9652657239983599e-06,0.17150595040689443,1.1025630084040945e-12,1.6914150251929884e-10,3.6600564397692275e-09,1.6631311739064607e-17,2.6013628081105548e-17,3.2452203465662823e-18,7.2804796961706856e-12
