Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),H2X(49),CH3OO(77),C2H4(47),HOX(22),H2OX(23),C2H6X(52)
6.99904410261039e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432653701475289,0.1101681072629635,0.022820885193457572,0.0,1.6228425696680582e-07,0.00026735248867173838,0.0,6.9969393335235074e-07,0.0,0.00060514386097231465,2.1251257138851635e-14,0.00030103462101324955,2.7115422112903028e-11,4.5201202240070011e-09,0.0,0.0,1.095402826434003e-06,1.3846462698119871e-09,0.0078143221865901533,9.5844774886370345e-08,8.0225240707398145e-05,3.9039122000249625e-08,3.4588487041090831e-10,2.7196542531809664e-06,7.8215416194867817e-05,5.1201166050188858e-06,3.4353893871998018e-09,2.1838338279765452e-09,6.9122970347200297e-11,7.313292803003796e-12,1.8646766304620431e-09
7.038572448647794e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44432290859754714,0.11016153307936433,0.022820879183733715,0.0,1.6476414235328851e-07,0.00027019568195373153,0.0,7.1080147581343728e-07,0.0,0.00060835533803941611,2.1831304276922523e-14,0.00030172520037897462,2.7561085747930321e-11,4.6124375806851308e-09,0.0,0.0,1.1048143518635802e-06,1.4158114052440496e-09,0.0078167774374780404,9.5843667200026663e-08,8.0457357072789785e-05,3.9239061110776115e-08,3.514559582633133e-10,2.7570911467192137e-06,7.9062682130425912e-05,5.1762289379350498e-06,3.4536217295251809e-09,2.2330318774836444e-09,6.9373842336067595e-11,7.4249659328625328e-12,1.8947020334100759e-09
7.078100794685197e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431934099236614,0.11015502241055325,0.02282087315645074,0.0,1.6726512044617756e-07,0.00027304948036491628,0.0,7.2201508157462429e-07,0.0,0.00061156332051857758,2.2423464472245303e-14,0.00030240965310496037,2.801121470750949e-11,4.7060160747845706e-09,0.0,0.0,1.1142386668302417e-06,1.4474865374035384e-09,0.0078191678641246851,9.5842573568414846e-08,8.0688680532411399e-05,3.9438737858255332e-08,3.5708534974321374e-10,2.7948214646278711e-06,7.9914242295114196e-05,5.2325586375636135e-06,3.4718342203585954e-09,2.2830357951844741e-09,6.9624267665522859e-11,7.5375885096611266e-12,1.9250189923395677e-09
7.1176291407226e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431583266982189,0.11014857374657182,0.022820867111662282,0.0,1.6978722001692945e-07,0.00027591383718382088,0.0,7.3333500307244943e-07,0.0,0.00061476779604126405,2.3027908862554835e-14,0.00030308803453847529,2.846582091234381e-11,4.8008639970639985e-09,0.0,0.0,1.1236756274782038e-06,1.4796767468095642e-09,0.0078214949931208217,9.5841493649702467e-08,8.0919219661818143e-05,3.9638151392110145e-08,3.627733166398315e-10,2.832845735111723e-06,8.0770091356668894e-05,5.2891047298530346e-06,3.4900267894464741e-09,2.3338536179589415e-09,6.9874251769538549e-11,7.6511618267544534e-12,1.955628230106253e-09
7.157157486760004e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44431238213670826,0.11014218561333852,0.022820861049421333,0.0,1.7233046952328644e-07,0.00027878870605067623,0.0,7.447614889480285e-07,0.0,0.00061796875240135063,2.3644809676160834e-14,0.00030376039952846248,2.8924916108170053e-11,4.8969896208965128e-09,0.0,0.0,1.1331250915630305e-06,1.5123871272690971e-09,0.0078237603150444653,9.5840427110079267e-08,8.1148982878792464e-05,3.9837300874498041e-08,3.6852013017090311e-10,2.8711644821588037e-06,8.1630223968110906e-05,5.3458662483238498e-06,3.5081993674576656e-09,2.3854934037635854e-09,7.012379997705535e-11,7.7656871631563571e-12,1.9865304589454971e-09
7.196685832797407e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430898793514639,0.1101358565717991,0.022820854969780237,0.0,1.7489489711262052e-07,0.00028167404096304978,0.0,7.5629478405774795e-07,0.0,0.00062116617755423296,2.4274340224446283e-14,0.00030442680243016621,2.9388511866274481e-11,4.9944012020835683e-09,0.0,0.0,1.1425869184256608e-06,1.5456227856774683e-09,0.0078259652853110099,9.5839373623566312e-08,8.1377978447719334e-05,4.0036185480245398e-08,3.7432606098288905e-10,2.9097782255714785e-06,8.249463476795444e-05,5.4028422339730125e-06,3.5263518859782291e-09,2.4379632313157195e-09,7.0372917515073447e-11,7.8811657836918277e-12,2.0177263805009826e-09
7.23621417883481e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430564864175004,0.11012958521709716,0.022820848872790747,0.0,1.7748053062523016e-07,0.00028456979627158147,0.0,7.6793512948410267e-07,0.0,0.0006243600596159307,2.4916674894273354e-14,0.0003050872971097108,2.9856619584018788e-11,5.0931069786718707e-09,0.0,0.0,1.1520609689671132e-06,1.5793888418194754e-09,0.0078281113250032869,9.5838332871827866e-08,8.1606214483783142e-05,4.0234804396778773e-08,3.8019137914939808e-10,2.9486874810019131e-06,8.3363318380410517e-05,5.4600317351807821e-06,3.5444842775065428e-09,2.4912711997785147e-09,7.0621609511595443e-11,7.9975989391473903e-12,2.0492166858538308e-09
7.275742524872213e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44430236286681135,0.11012337017776451,0.022820842758503972,0.0,1.8008739759758926e-07,0.00028747592667581489,0.0,7.7968276254667439e-07,0.0,0.00062755038686218426,2.5571989140298423e-14,0.00030574193694863548,3.0329250485375586e-11,5.1931151707732085e-09,0.0,0.0,1.1615471056238371e-06,1.6136904281710965e-09,0.0078301998216820014,9.5837304543993124e-08,8.1833698956993033e-05,4.0433156824059666e-08,3.8611635417984391e-10,2.9878927599944365e-06,8.4236269415581896e-05,5.5174338076200309e-06,3.5625964754481741e-09,2.5454254284470644e-09,7.0869880998464661e-11,8.1149878664185952e-12,2.0810020555521591e-09
7.315270870909617e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442991292535054,0.11011721011493035,0.022820836626970438,0.0,1.8271552526555092e-07,0.00029039238722012228,0.0,7.915379168132489e-07,0.0,0.00063073714772754377,2.6240459477197969e-14,0.00030639077484838259,3.0806415621473163e-11,5.2944339803871882e-09,0.0,0.0,1.1710451923436981e-06,1.64853268970183e-09,0.0078322321301770286,9.5836288336479482e-08,8.2060439696067354e-05,4.063124197451882e-08,3.921012550196038e-10,3.0273945700132578e-06,8.5113482469671904e-05,5.5750475141678703e-06,3.5806884141104657e-09,2.6004340564354403e-09,7.1117736914104804e-11,8.2333337886559617e-12,2.1130831596410465e-09
7.35479921694702e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429594647711368,0.11011110372154945,0.022820830478240076,0.0,1.8536494056750619e-07,0.00029331913328971808,0.0,8.0350082211107083e-07,0.0,0.00063392033080445355,2.6922263471806812e-14,0.00030703386323474173,3.128812587114952e-11,5.3970715912268694e-09,0.0,0.0,1.1805550945625647e-06,1.6839207836776858e-09,0.0078342095733600313,9.5835283952816435e-08,8.2286444392165012e-05,4.0829059072983671e-08,3.9814635004500503e-10,3.067193414474419e-06,8.5994952125187439e-05,5.6328719248194731e-06,3.598760028697564e-09,2.6563052423647383e-09,7.1365182106118205e-11,8.3526379154094715e-12,2.1454606576929232e-09
7.394327562984423e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44429281324426567,0.11010504972164828,0.02282082431236224,0.0,1.8803567014749924e-07,0.00029625612060675668,0.0,8.1557170453823261e-07,0.0,0.00063709992484232958,2.7617579735170449e-14,0.00030767125406224967,3.1774391941515235e-11,5.5010361685472702e-09,0.0,0.0,1.1900766791814711e-06,1.7198598794648048e-09,0.0078361334428988291,9.5834291103480195e-08,8.2511720602467342e-05,4.1026607356612436e-08,4.0425190707448293e-10,3.1072897927871936e-06,8.6880672951131704e-05,5.6909061166039885e-06,3.6168112553052548e-09,2.7130471640521568e-09,7.1612221333801222e-11,8.4729014427701107e-12,2.1781351988383512e-09
7.433855909021826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428972829219943,0.11009904686958932,0.022820818129385693,0.0,1.9072774035829983e-07,0.00029920330522651187,0.0,8.2775078647519261e-07,0.0,0.0006402759187466321,2.8326587914513078e-14,0.00030830299881854506,3.2265224368525026e-11,5.606335858976685e-09,0.0,0.0,1.1996098145443488e-06,1.7563551583337378e-09,0.0078380049999939375,9.5833309505730753e-08,8.2736275753643243e-05,4.1223886074830314e-08,4.1041819336962421e-10,3.1476842003789501e-06,8.7770639503211733e-05,5.7491491735024499e-06,3.6348420309153485e-09,2.7706680182011169e-09,7.1858859270589899e-11,8.5941255535099015e-12,2.2111074217972173e-09
7.47338425505923e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428669038803797,0.11009309394935257,0.022820811929358673,0.0,1.9344117726443421e-07,0.00030216064353363555,0.0,8.4003828659642573e-07,0.0,0.00064344830157793333,2.9049468685122883e-14,0.00030892914852868083,3.2760633517557806e-11,5.7129787903508516e-09,0.0,0.0,1.2091543704162886e-06,1.793411813264407e-09,0.0078398254760977375,9.5832338883446327e-08,8.2960117145182842e-05,4.1420894489251931e-08,4.1664547562512449e-10,3.1883771287238903e-06,8.8664846324041098e-05,5.8076001863675985e-06,3.6528522933906327e-09,2.8291760200924172e-09,7.210510050636033e-11,8.7163114172209601e-12,2.2443779549103081e-09
7.512912601096633e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428369832808473,0.1100871897738338,0.022820805712328841,0.0,1.9617600664517498e-07,0.00030512809223848936,0.0,8.52434419882197e-07,0.0,0.00064661706255098007,2.9786403742156253e-14,0.00030954975375939241,3.3260629584004859e-11,5.8209730715498824e-09,0.0,0.0,1.2187102179623277e-06,1.8310350487517265e-09,0.0078415960736166451,9.5831378966970021e-08,8.3183251952599239e-05,4.1617631873614185e-08,4.2293401998305079e-10,3.2293690653837833e-06,8.9563287943329333e-05,5.8662582528454886e-06,3.6708419814697232e-09,2.8885794032764676e-09,7.235094954966551e-11,8.839460190451517e-12,2.2779474161712598e-09
7.552440947134036e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44428075093713398,0.11008133318416007,0.022820799478343323,0.0,1.9893225399749193e-07,0.00030810560837355068,0.0,8.6493939763046308e-07,0.0,0.0006497821910337523,3.0537575792362561e-14,0.0003101648646233229,3.3765222593866267e-11,5.9303267923379682e-09,0.0,0.0,1.2282772297267405e-06,1.8692300806119061e-09,0.0078433179665967061,9.5830429492959993e-08,8.3405687230533811e-05,4.1814097513717192e-08,4.2928409203632724e-10,3.2706604940304635e-06,9.0465958878088037e-05,5.9251224772988708e-06,3.6888110347612649e-09,2.9488864192666108e-09,7.2596410829936218e-11,8.9635730168402858e-12,2.3118164132588942e-09
7.591969293171439e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427784706779894,0.1100755230490206,0.022820793227448701,0.0,2.0170994453896284e-07,0.00031109314928988625,0.0,8.7755342746889204e-07,0.0,0.0006529436765465162,3.1303168545731021e-14,0.00031077453078320714,3.4274422404354979e-11,6.0410480232058313e-09,0.0,0.0,1.2378552796128077e-06,1.9080021357894621e-09,0.0078449923013929959,9.582949020423372e-08,8.3627429915748052e-05,4.2010290707340337e-08,4.356959568115387e-10,3.3122518944716434e-06,9.1372853632832557e-05,5.9841919707322089e-06,3.7067593937387717e-09,3.0101053372335234e-09,7.2841488699522924e-11,9.0886510272505325e-12,2.3459855435699147e-09
7.631497639208843e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44427498559985412,0.11006975826401419,0.022820786959691045,0.0,2.0450910321064746e-07,0.00031409067265369473,0.0,8.9027671336700528e-07,0.0,0.00065610150876087541,3.2083366707061268e-14,0.00031137880145601246,3.4788238704508572e-11,6.1531448152158852e-09,0.0,0.0,1.2474442428630578e-06,1.9473564521649305e-09,0.0078466201973232171,9.5828560849624824e-08,8.384848682999758e-05,4.2206210764172083e-08,4.4216987878662935e-10,3.3541437426911711e-06,9.2283966699767921e-05,6.0434658507182867e-06,3.7246869997355642e-09,3.0722444437007337e-09,7.3086187435686464e-11,9.2146953399009301e-12,2.3804553942519604e-09
7.671025985246246e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442721654395953,0.11006403775101155,0.022820780675115896,0.0,2.073297546799229e-07,0.00031709813644291033,0.0,9.0310945564843419e-07,0.0,0.00065925567749881711,3.2878355967459273e-14,0.00031197772541703797,3.5306681015808425e-11,6.2666251998500855e-09,0.0,0.0,1.2570439960399591e-06,1.9872982783632715e-09,0.0078482027473058564,9.5827641183846699e-08,8.4068864682826665e-05,4.2401857005759813e-08,4.4870612189928209e-10,3.3963365108695404e-06,9.3199292558992914e-05,6.1029432413263339e-06,3.7425937949388015e-09,3.1353120422412727e-09,7.333051124259885e-11,9.3417070604944987e-12,2.4152265422370186e-09
7.710554331283649e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426938551921324,0.11005836045753309,0.0228207743737683,0.0,2.101719233432836e-07,0.00032011549894387227,0.0,9.1605185100329278e-07,0.0,0.00066240617273175667,3.368832299576018e-14,0.00031257135100397414,3.5829758692806023e-11,6.3814971888604504e-09,0.0,0.0,1.2666544170070486e-06,2.0278328735630079e-09,0.0078497410184832847,9.5826730967345429e-08,8.428857007426449e-05,4.2597228765418591e-08,4.5530494951987433e-10,3.4388306674071488e-06,9.4118825678700347e-05,6.16262327305162e-06,3.760479722384175e-09,3.1993164531754502e-09,7.3574464253159896e-11,9.469687282348046e-12,2.4502995542751725e-09
7.750082677321052e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426664479618205,0.11005272535614118,0.022820768055692785,0.0,2.1303563332910496e-07,0.0003231427187480511,0.0,9.2910409250066259e-07,0.0,0.00066555298457957632,3.4513455429879532e-14,0.00031315972612091961,3.635748092375637e-11,6.4977687741222232e-09,0.0,0.0,1.276275384910484e-06,2.0689655073061075e-09,0.0078512360528301371,9.5825829966165526e-08,8.4507609497415235e-05,4.2792325388153779e-08,4.619666244723809e-10,3.4816266769640849e-06,9.5042560515359132e-05,6.2225050827464255e-06,3.7783447259509949e-09,3.2642660132697723e-09,7.3818050530764016e-11,9.5986370865182512e-12,2.4856749869686943e-09
7.789611023358456e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426394225266319,0.11004713144384672,0.022820761720933416,0.0,2.1592090850037227e-07,0.00032617975474883457,0.0,9.4226636960118591e-07,0.0,0.0006686961033096643,3.5353941868094592e-14,0.00031374289824235934,3.6889856731258121e-11,6.6154479274896566e-09,0.0,0.0,1.2859067801610007e-06,2.1107014593085614e-09,0.0078526888677473115,9.5824937951826589e-08,8.4725989340982645e-05,4.2987146230626107e-08,4.6869140905131011e-10,3.524725000479e-06,9.5970491513916133e-05,6.2825878135523785e-06,3.7961887503560801e-09,3.3301690754370421e-09,7.406127407114097e-11,9.7285575419253352e-12,2.521353386806466e-09
7.829139369395859e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44426127689492279,0.11004157774153014,0.022820755369533728,0.0,2.1882777245737503e-07,0.00032922656613836851,0.0,9.5553886816976929e-07,0.0,0.00067183551933594954,3.6209971860257295e-14,0.0003143209144171023,3.7426894972900462e-11,6.734542600654377e-09,0.0,0.0,1.2955484844162718e-06,2.1530460192717276e-09,0.0078541004566419718,9.5824054701184815e-08,8.4943715891709116e-05,4.3181690661052262e-08,4.7547956498161025e-10,3.5681260951901975e-06,9.690261310799428e-05,6.342870614834049e-06,3.8140117411482458e-09,3.3970340084376267e-09,7.4304138803979077e-11,9.8594497054781872e-12,2.5573352901987191e-09
7.868667715433262e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425864775276225,0.11003606329337567,0.02282074900153681,0.0,2.2175624854036791e-07,0.00033228311240445212,0.0,9.6892177048838897e-07,0.0,0.00067497122321793503,3.7081735898940255e-14,0.00031489382127217977,3.7968604341916167e-11,6.8550607250063303e-09,0.0,0.0,1.3052003805636408e-06,2.1960044866944426e-09,0.0078554717894938324,9.5823179996305257e-08,8.5160795336718567e-05,4.3375958059113798e-08,4.8233135344153172e-10,3.6118304146748814e-06,9.7838919720071133e-05,6.4033526421138178e-06,3.8318136447036016e-09,3.4648691965818833e-09,7.4546648594477899e-11,9.9913146221960722e-12,2.5936212235120973e-09
7.908196061470665e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425605387896383,0.11003058716631917,0.022820742616985277,0.0,2.2470635983219889e-07,0.00033534935332748514,0.0,9.8241525526900228e-07,0.0,0.00067810320565972872,3.7969425410517609e-14,0.00031546166501670501,3.8514993367841174e-11,6.9770102114972705e-09,0.0,0.0,1.3148623527032336e-06,2.239582170685852e-09,0.0078568038134080777,9.5822313624352148e-08,8.5377233765805127e-05,4.3569947815945441e-08,4.8924703509337005e-10,3.6558384088666293e-06,9.8779405761677836e-05,6.4640330570078988e-06,3.8495944082193632e-09,3.5336830394338222e-09,7.4788807245066355e-11,1.0124153325327149e-11,2.630211703105025e-09
7.947724407508069e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425349434874717,0.11002514844950888,0.022820736215921265,0.0,2.2767812916090455e-07,0.00033842524897746511,0.0,9.9601949766655984e-07,0.0,0.00068123145750907362,3.8873232746181947e-14,0.00031602449144569418,3.9066070417180012e-11,7.1003989505067595e-09,0.0,0.0,1.324534286131425e-06,2.2837843897790217e-09,0.0078580974531552387,9.582145537745836e-08,8.5593037173647331e-05,4.376365933402886e-08,4.9622687002679741e-10,3.7001505240747899e-06,9.9724065633594516e-05,6.5249110271635378e-06,3.8673539797080431e-09,3.6034839515159583e-09,7.5030618496865635e-11,1.0257966836469501e-11,2.6671072353633768e-09
7.987252753545472e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44425096825924143,0.11001974625377932,0.022820729798386476,0.0,2.306715791022742e-07,0.00034151075971103508,0.0,1.0097346692921105e-06,0.0,0.00068435596975637513,3.9793351172899159e-14,0.0003165823459438488,3.9621843694077137e-11,7.2252348117106753e-09,0.0,0.0,1.3342160673246548e-06,2.3286164717453353e-09,0.0078593536116982905,9.5820605052602551e-08,8.5808211461934459e-05,4.3957092027076471e-08,5.0327111778078524e-10,3.7447672030229794e-06,0.00010067289372602568,6.5859857261972988e-06,3.8850923079930216e-09,3.6742803620153666e-09,7.5272086031025701e-11,1.0392756165689011e-11,2.7043083167364417e-09
8.026781099582875e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424847472896722,0.11001437971113708,0.022820723364422139,0.0,2.3368673198238254e-07,0.00034460584616857721,0.0,1.0235609382260127e-06,0.0,0.00068747673353372824,4.0729974864302405e-14,0.00031713527348930208,4.0182321240993998e-11,7.3515256439521786e-09,0.0,0.0,1.3439075839235813e-06,2.3740837534096543e-09,0.0078605731707073485,9.5819762451512822e-08,8.6022762441448407e-05,4.4150245320053117e-08,5.1038003739540059e-10,3.7896888848654019e-06,0.00010162588441879564,6.6472563336344317e-06,3.902809342702352e-09,3.7460807144909836e-09,7.5513213470353411e-11,1.0528522311632686e-11,2.7418154337731824e-09
8.066309445620278e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424601289733218,0.11000904797425917,0.022820716914069051,0.0,2.367236098800922e-07,0.00034771046927135316,0.0,1.03749846903123e-06,0.0,0.00069059374011394288,4.1683298891527067e-14,0.00031768331865732581,4.0747510939391558e-11,7.4792792751151514e-09,0.0,0.0,1.3536087247175626e-06,2.4201915804662396e-09,0.0078617569910621691,9.581892738054483e-08,8.6236695834079679e-05,4.434311864906796e-08,5.1755388733509569e-10,3.8349160052049928e-06,0.00010258303208154123,6.708722034849247e-06,3.9205050342625615e-09,3.8188934665821639e-09,7.5754004380655368e-11,1.0665266261645769e-11,2.7796290631587664e-09
8.105837791657682e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424358192413843,0.11000375021600313,0.022820710447367581,0.0,2.397822346295259e-07,0.00035082459021868861,0.0,1.0515474227667261e-06,0.0,0.0006937069809095697,4.265351921398789e-14,0.00031822652562400207,4.131742051041812e-11,7.608503512000031e-09,0.0,0.0,1.3633193796294539e-06,2.4669453072955111e-09,0.0078629059133428162,9.5818099650560975e-08,8.6450017274763665e-05,4.4535711461215653e-08,5.247929255042733e-10,3.8804489961309593e-06,0.00010354433107388354,6.7703820210065064e-06,3.9381793338945291e-09,3.892727089718434e-09,7.5994462271842444e-11,1.0802988991886354e-11,2.8177496717513822e-09
8.145366137695085e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424118098910159,0.10999848562892858,0.022820703964357651,0.0,2.4286262782250917e-07,0.0003539481704852014,0.0,1.0657079570009419e-06,0.0,0.00069681644747192372,4.364083267009994e-14,0.0003187649381698584,4.1892057515602428e-11,7.7392061402020616e-09,0.0,0.0,1.3730394397007129e-06,2.5143502967815744e-09,0.0078640207583087346,9.581727907684755e-08,8.6662732313379904e-05,4.4728023214643296e-08,5.3209740932975933e-10,3.9262882862340869e-06,0.00010450977574562008,6.8322354890037505e-06,3.9558321936074054e-09,3.9675900688305412e-09,7.6234590599493971e-11,1.0941691467433489e-11,2.8561777166193171e-09
8.184894483732488e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423880929138032,0.10999325342483027,0.022820697465078758,0.0,2.4596481081098502e-07,0.00035708117181807206,0.0,1.0799802258253692e-06,0.0,0.0006999221314901088,4.4645436967944838e-14,0.00031929859968346622,4.2471429357551586e-11,7.8713949239919286e-09,0.0,0.0,1.3827687970768097e-06,2.5624119201305294e-09,0.0078651023273664817,9.5816465479002738e-08,8.6874846416592816e-05,4.4920053378451126e-08,5.3946759566133332e-10,3.9724343006241038e-06,0.00010547936043691389,6.8942816414145743e-06,3.9734635661919107e-09,4.0434909020627828e-09,7.6474392766133569e-11,1.1081374642400444e-11,2.8949136450783016e-09
8.224422829769891e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423646604911865,0.10998805283428216,0.02282069094957,0.0,2.4908880470939901e-07,0.00036022355623435497,0.0,1.0943643798682021e-06,0.0,0.0007030240247900408,4.5667530675883824e-14,0.00031982755316500427,4.3055543280653874e-11,8.0050776061987355e-09,0.0,0.0,1.3925073449929195e-06,2.6111355566896251e-09,0.007866151403026489,9.5815658680814821e-08,8.7086364969620104e-05,4.5111801432465992e-08,5.4690374077185118e-10,4.0188874609660152e-06,0.00010645307947846227,6.9565196864327896e-06,3.9910734052164981e-09,4.1204381004865655e-09,7.6713872122072379e-11,1.1222039460046683e-11,2.9339578947291057e-09
8.263951175807295e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423415049899728,0.1099828831061922,0.022820684417870041,0.0,2.5223463039705732e-07,0.00036337528601832847,0.0,1.1088605663080754e-06,0.0,0.00070612211933347312,4.6707313213118973e-14,0.00032035184122978751,4.364440637178626e-11,8.1402619080953168e-09,0.0,0.0,1.4022549777599024e-06,2.6605265937672159e-09,0.0078671687493489604,9.5814858510192233e-08,8.7297293277970392e-05,4.5303266867365044e-08,5.5440610048267741e-10,4.0656481854945422e-06,0.00010743092719168513,7.0189488378174544e-06,4.008661665021596e-09,4.1984401878152717e-09,7.6953031966922142e-11,1.1363686852880715e-11,2.9733108934953902e-09
8.303479521844698e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444231861895797,0.10997774350736757,0.022820677870017157,0.0,2.5540230852045726e-07,0.00036653632371888507,0.0,1.123468928887882e-06,0.0,0.00070921640721701839,4.7764984840204134e-14,0.00032087150611175946,4.4238025561026298e-11,8.2769555292858591e-09,0.0,0.0,1.412011590750556e-06,2.7105904264535035e-09,0.0078681551123792864,9.5814064799063983e-08,8.750763656912776e-05,4.5494449184606322e-08,5.6197493004063247e-10,4.1127168890310804e-06,0.00010841289788891034,7.081568314838744e-06,4.0262283007122488e-09,4.2775057001204291e-09,7.7191875550878891e-11,1.150631774276943e-11,3.0129730596617925e-09
8.343007867882101e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422959951197116,0.10997263332209047,0.022820671306049211,0.0,2.5859185949559062e-07,0.00036970663214695845,0.0,1.1381896079286751e-06,0.0,0.00071230688067117499,4.8840746649506981e-14,0.00032138658966695275,4.4836407622368422e-11,8.4151661475958033e-09,0.0,0.0,1.4217770803861379e-06,2.7613324574421348e-09,0.0078691112205731724,9.5813277383253131e-08,8.7717399994171968e-05,4.568534789609916e-08,5.6961048408842954e-10,4.1600939830186399e-06,0.00010939898587353923,7.1443773422246602e-06,4.0437732681545219e-09,4.3576431855491767e-09,7.7430406075262785e-11,1.1649933041048174e-11,3.0529448019122591e-09
8.382536213919504e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422736263723001,0.10996755185170366,0.022820664726003675,0.0,2.6180330351022088e-07,0.00037288617437298736,0.0,1.1530227403436374e-06,0.0,0.00071539353205935169,4.9934800555623736e-14,0.00032189713337691305,4.543955917444444e-11,8.5549014189640349e-09,0.0,0.0,1.4315513441231396e-06,2.8127580968526319e-09,0.0078700377852117202,9.5812496102418973e-08,8.7926588629371738e-05,4.5875962524393592e-08,5.7731301684810505e-10,4.207779875535549e-06,0.00011038918544023157,7.207375150108491e-06,4.0612965239702989e-09,4.4388612040429913e-09,7.7668626693970229e-11,1.1794533648618389e-11,3.0932265193686005e-09
8.422064559956908e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422515057813194,0.10996249841420605,0.022820658129917629,0.0,2.6503666052613425e-07,0.0003760749137244152,0.0,1.1679684596521371e-06,0.0,0.00071847635387689264,5.1047349285747696e-14,0.00032240317835209196,4.6047486681247866e-11,8.6961689773372528e-09,0.0,0.0,1.4413342804403226e-06,2.8648727620536142e-09,0.0078709355008067319,9.5811720799973135e-08,8.8135207477730115e-05,4.6066292602677121e-08,5.8508278197716472e-10,4.2557749713122722e-06,0.00011138349087508617,7.2705609739770831e-06,4.0787980255291419e-09,4.5211683270578036e-09,7.7906540514871411e-11,1.1940120456052621e-11,3.1338186016292768e-09
8.461592905994311e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442229626576879,0.1099574723438575,0.022820651517827775,0.0,2.6829195028136514e-07,0.00037927281378322423,0.0,1.1830268959938466e-06,0.0,0.00072155533875010449,5.2178596369993408e-14,0.00032290476533520482,4.6660196452862354e-11,8.8389764345666367e-09,0.0,0.0,1.4511257888259911e-06,2.9176818774868796e-09,0.0078718050454963957,9.5810951322944815e-08,8.8343261470472706e-05,4.6256337674294778e-08,5.9292003248815131e-10,4.3040796717648213e-06,0.00011238189645580391,7.3339340546198175e-06,4.096277730944796e-09,4.6045731372853962e-09,7.814415059999567e-11,1.2086694343703621e-11,3.1747214288083987e-09
8.501121252031714e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422079821497218,0.10995247299079346,0.022820644889770418,0.0,2.7156919229239648e-07,0.00038247983838350419,0.0,1.1981981761429393e-06,0.0,0.00072463047943528442,5.3328746131677492e-14,0.00032340193470455704,4.7277694646193673e-11,8.9833313803066493e-09,0.0,0.0,1.4609257697655095e-06,2.971190874492352e-09,0.0078726470814317034,9.5810187521932648e-08,8.8550755468512032e-05,4.6446097293006026e-08,6.0082502100749743e-10,4.3526943750078913e-06,0.00011338439645186856,7.3974936380783564e-06,4.1137355990708476e-09,4.6890842283761036e-09,7.8381459966876775e-11,1.2234256181796893e-11,3.2159353715749405e-09
