Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(141),C3H6X(151),C3H5X(149),C4H8(196),C4H8X(205),C4H7X(204),C3H5X(150),C5H10(233),SX(254),C4H8(240),C4H8X(315),C3H8X(43),C4H7X(251),C5H9X(252),C6H12(377),SX(388),HOCXO(25),C4H7X(197),C4H7(208),C4H7X(435)
0.008738051302237017,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104872576412389,0.099963776751578109,0.0,0.09996525930768721,-1.9123188922535773e-28,2.4187897615895672e-09,0.0,7.5434854892028077e-10,0.0,1.4804865517958388e-06,4.6715554197852054e-19,1.1023678722573201e-13,7.0347076770536506e-13,0.0,0.0,0.0,1.8599077463955332e-29,1.2126529766974259e-14,3.4740177083610507e-05,3.4740692312860993e-05,4.0603203023790653e-11,1.4802917033366822e-06,8.4059632963913591e-13,7.5926178281609249e-12,1.025373103926393e-09,2.6215696862995938e-13,8.3085325752995493e-20,4.2143041193219261e-18,3.5132839047266842e-13,1.0301081621098345e-13,5.0524534809121203e-16,1.7558670519629757e-19,1.2828590327905632e-15,5.138465431788984e-18,1.7857584340143174e-21,8.8656764593418505e-18,6.4717995758388136e-16,2.2823288939791866e-20,7.9317215281215852e-24,5.8007623553868609e-19,2.0159248773006071e-22,1.6234944999782477e-22,1.0098577035686846e-18,1.4407636586015558e-20,1.3080077124207954e-23,4.5456865922930769e-27,2.4487918771297022e-21,6.8417662351110823e-26,5.7882709800758165e-19,6.8366866540715532e-26
0.008778628982440381,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104871901487368,0.099963769943171243,0.0,0.099965259308659571,-1.6989651120993026e-28,2.4409265776136044e-09,0.0,7.6487281977423565e-10,0.0,1.4872817293220511e-06,4.7938089335836176e-19,1.1074032212125315e-13,7.1495717610150246e-13,0.0,0.0,0.0,3.0057693872770144e-31,1.238668635095781e-14,3.4740173744795138e-05,3.4740691340473167e-05,4.0789556172069036e-11,1.4870497706742478e-06,8.4828946165012191e-13,7.5922757808816637e-12,1.0206669924132235e-09,2.6581443623821417e-13,8.4441931343855402e-20,4.3047156011142619e-18,3.5452531294017547e-13,1.05739699264096e-13,5.2133123858623623e-16,1.8117699124680431e-19,1.3303492688452588e-15,5.3571413310999409e-18,1.8617542892557638e-21,9.2896869986972403e-18,6.7118952065376419e-16,2.4048781051521662e-20,8.3576135706257409e-24,6.048121266801159e-19,2.1018888637230856e-22,1.6659809261331846e-22,1.058345350515087e-18,1.5258394355891119e-20,1.3929655711769261e-23,4.840938395784607e-27,2.4599714982835686e-21,7.1668253079163023e-26,6.0633006629357784e-19,7.1615316048549162e-26
0.008819206662643745,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104871226672039,0.099963763135800673,0.0,0.099965259309631821,-1.6671056613878e-28,2.4631604660507385e-09,0.0,7.754936904746693e-10,0.0,1.4940756320021076e-06,4.9186220382169615e-19,1.112437754540821e-13,7.2656807863526775e-13,0.0,0.0,0.0,-9.8714879336258093e-31,1.2650999935843348e-14,3.4740170406495382e-05,3.4740690368246195e-05,4.0975874346864095e-11,1.4938066960187717e-06,8.5601632858056308e-13,7.5919413843086641e-12,1.0160052458056136e-09,2.6950547475869398e-13,8.581324002144425e-20,4.3965717505069576e-18,3.5773568005949386e-13,1.0852613912782448e-13,5.3784163272926456e-16,1.8691480372016151e-19,1.3793414358756535e-15,5.5839292273272123e-18,1.9405692828810808e-21,9.7316735300494131e-18,6.9596080750097683e-16,2.5333316321473396e-20,8.8040247132289967e-24,6.3046809782677091e-19,2.1910503770856875e-22,1.7093568784035919e-22,1.1088994301570168e-18,1.6154707529577002e-20,1.48296712451407e-23,5.1537184090782804e-27,2.4711492302807836e-21,7.5055422880306362e-26,6.349887174915072e-19,7.5000266266442654e-26
0.008859784342847109,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104870551967017,0.099963756329471035,0.0,0.099965259310603877,-1.6845435548510677e-28,2.4854913571186761e-09,0.0,7.8621158406483204e-10,0.0,1.5008682550684634e-06,5.0460345618732421e-19,1.1174714681551417e-13,7.3830406442975019e-13,0.0,0.0,0.0,7.7822601047183873e-31,1.2919512814857647e-14,3.4740167068716455e-05,3.4740689396178134e-05,4.1162157417524682e-11,1.5005624736944391e-06,8.6377690617649383e-13,7.5916142856486679e-12,1.0113872306820936e-09,2.7323023120783885e-13,8.7199321360530362e-20,4.4898872654446446e-18,3.6095947597598357e-13,1.1137102693516287e-13,5.5478536110921016e-16,1.9280321147745522e-19,1.4298748124327837e-15,5.8190852927056561e-18,2.0222924415710159e-21,1.0192300044257575e-17,7.2151383778252991e-16,2.6679412830128385e-20,9.2718300565519272e-24,6.5707331615147928e-19,2.2835107810903731e-22,1.7536361981104154e-22,1.1615968295897064e-18,1.7098764884224621e-20,1.5782836720406754e-23,5.4849694714961263e-27,2.4823250637320211e-21,7.8584153003769941e-26,6.6484520484754166e-19,7.8526696018848287e-26
0.008900362023050473,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104869877372942,0.099963749524186782,0.0,0.099965259311575794,-1.681131004756122e-28,2.5079191807043846e-09,0.0,7.9702692326915852e-10,0.0,1.507659593745957e-06,5.1760867252647539e-19,1.1225043579870776e-13,7.5016571997884978e-13,0.0,0.0,0.0,-2.0473951036823826e-31,1.3192267425826882e-14,3.474016373146088e-05,3.4740688424269952e-05,4.134840525309321e-11,1.5073170980524308e-06,8.7157117006899942e-13,7.5912942768995554e-12,1.0068123250389979e-09,2.7698885249129191e-13,8.8600244625369189e-20,4.5846768941226172e-18,3.6419668480403785e-13,1.1427526217256707e-13,5.7217138605080033e-16,1.9884532916126543e-19,1.4819894826852268e-15,6.062872346149714e-18,2.1070151019007585e-21,1.067225138383965e-17,7.4786904536173802e-16,2.8089681970618775e-20,9.7619371298334149e-24,6.8465771009624391e-19,2.3793740850480702e-22,1.798832862986105e-22,1.2165168764013693e-18,1.8092848190511537e-20,1.679199579256954e-23,5.8356798298234029e-27,2.49349898929265e-21,8.225957817823275e-26,6.9594298052940061e-19,8.2199737548851833e-26
0.008940939703253837,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104869202890436,0.099963742719952522,0.0,0.099965259312547516,-1.6859469781407861e-28,2.5304438664267302e-09,0.0,8.0794013049182904e-10,0.0,1.5144496432516808e-06,5.3088191429934218e-19,1.1275364199883013e-13,7.6215362913915737e-13,0.0,0.0,0.0,-9.2268658753620245e-32,1.3469306349587947e-14,3.474016039473113e-05,3.4740687452522475e-05,4.1534617722411119e-11,1.5140705634712337e-06,8.7939909579599333e-13,7.590981164885691e-12,1.0022799185671168e-09,2.8078148540338396e-13,9.0016078768746623e-20,4.6809554344347335e-18,3.6744729062705888e-13,1.1723975269429504e-13,5.9000880280015449e-16,2.0504431760768013e-19,1.5357263492647472e-15,6.315559998566991e-18,2.1948309608402442e-21,1.1172233835256387e-17,7.7504728503770424e-16,2.9566831646439331e-20,1.0275287002220454e-23,7.132519861932409e-19,2.4787470023360319e-22,1.8449609876490937e-22,1.2737414091940461e-18,1.9139336007448925e-20,1.786012884436278e-23,6.2068852473833758e-27,2.5046709976632056e-21,8.6086990837110348e-26,7.2832683138891366e-19,8.6024680742171569e-26
0.008993831277473874,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104868323894793,0.099963733852456993,0.0,0.099965259313813934,-1.6966405938666926e-28,2.5599492962372379e-09,0.0,8.2231273232751087e-10,0.0,1.5232982898867496e-06,5.4859227198918914e-19,1.1340942858093924e-13,7.7796994345074968e-13,0.0,0.0,0.0,1.0067285997061742e-30,1.3836919245019607e-14,3.4740156046215096e-05,3.4740686186126701e-05,4.1777285794341006e-11,1.5228717182422444e-06,8.8965301475324107e-13,7.590583097404461e-12,9.9643490537194556e-10,2.8577635073684252e-13,9.1884066886877436e-20,4.8087108815225088e-18,3.7170442637608563e-13,1.2119583494701049e-13,6.1395216827424119e-16,2.1336528933667682e-19,1.6082748606637552e-15,6.6587494033198717e-18,2.3140986457272766e-21,1.1855221527854917e-17,8.1174396646556179e-16,3.159730138598347e-20,1.0980930691305824e-23,7.5209186617102411e-19,2.613726186019653e-22,1.9065092944194834e-22,1.3519310275781965e-18,2.0586178189594316e-20,1.9346117084407262e-23,6.723306742088262e-27,2.5192304228881788e-21,9.131309443826663e-26,7.7254521730104544e-19,9.1247432319768101e-26
0.009046722851693912,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410486744509111,0.099963724986763147,0.0,0.099965259315080032,-1.6674995971498087e-28,2.5896190199111659e-09,0.0,8.3685326492909597e-10,0.0,1.5321447274120392e-06,5.6677416503909791e-19,1.1406507294340342e-13,7.9400303283266842e-13,0.0,0.0,0.0,-1.3601644116304449e-30,1.4211978845763093e-14,3.474015169860202e-05,3.474068492000754e-05,4.2019893263247829e-11,1.5316708821534094e-06,8.9996402961907099e-13,7.5901960724790498e-12,9.9065979895878962e-10,2.9082957628044857e-13,9.3777656693815279e-20,4.9390542547280006e-18,3.7598426138421137e-13,1.2525790019002065e-13,6.3869893528961766e-16,2.2196546462911424e-19,1.6837450764857492e-15,7.0181620961643524e-18,2.4390043610758569e-21,1.2575152581172243e-17,8.4992343468928227e-16,3.3752662027833622e-20,1.1729977351373621e-23,7.9277298261215809e-19,2.755104163367522e-22,1.9696963120331557e-22,1.4343734018378719e-18,2.213203486448256e-20,2.0944919901948012e-23,7.2789343629084586e-27,2.533786554707628e-21,9.6819212622912929e-26,8.1913302393052813e-19,9.6750042279971473e-26
0.009099614425913949,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104866566480734,0.099963716122881033,0.0,0.099965259316345895,-1.6434933438616464e-28,2.6194528798460494e-09,0.0,8.5156266128612085e-10,0.0,1.5409889451733154e-06,5.854368913578436e-19,1.1472057420542943e-13,8.1025417001211564e-13,0.0,0.0,0.0,-3.413729065297067e-30,1.4594580522645337e-14,3.4740147351897437e-05,3.474068365416689e-05,4.2262439836965743e-11,1.5404680429696139e-06,9.1033208561633366e-13,7.5898197525138301e-12,9.8495334014856679e-10,2.9594148626754325e-13,9.5696998497119678e-20,5.0720186977628513e-18,3.8028676015247731e-13,1.2942802319270054e-13,6.6427028091804476e-16,2.3085220307044911e-19,1.7622340325111682e-15,7.3944493412511192e-18,2.5697744384885298e-21,1.3333764185455618e-17,8.8963519535741342e-16,3.6039698673716559e-20,1.2524784987086325e-23,8.353695482388811e-19,2.9031388433172592e-22,2.0345543531074068e-22,1.5212700540956475e-18,2.3782972934673151e-20,2.2664280453400951e-23,7.876459065055139e-27,2.5483393728814382e-21,1.0261833652968709e-25,8.6820018890096625e-19,1.0254549562529624e-25
0.009152506000133986,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104865688065005,0.099963707260820628,0.0,0.099965259317611438,-1.6893965548564063e-28,2.649450717735845e-09,0.0,8.6644185344532836e-10,0.0,1.5498309324987636e-06,6.0458986420637848e-19,1.1537593149133697e-13,8.2672462001332479e-13,0.0,0.0,0.0,1.4893254689933764e-30,1.4984820039940412e-14,3.4740143006106783e-05,3.4740682388606548e-05,4.2504925222847641e-11,1.5492631885254963e-06,9.2075712772337641e-13,7.5894537940320772e-12,9.7931429899441341e-10,3.0111240460377769e-13,9.7642241694621653e-20,5.2076374910677489e-18,3.8461188709136207e-13,1.337083030406746e-13,6.9068778034989225e-16,2.4003300260225986e-19,1.8438412896398394e-15,7.7882838674786885e-18,2.7066426691255741e-21,1.4132863186294921e-17,9.3093005446163844e-16,3.846551748485852e-20,1.3367823179765411e-23,8.7995823721502693e-19,3.0580966889559789e-22,2.1011161311354989e-22,1.6128306798614149e-18,2.5545390069695261e-20,2.4512420116056074e-23,8.5187379982320155e-27,2.5628888572848997e-21,1.0872396766628276e-25,9.1986096923375985e-19,1.0864728753222192e-25
0.009205397574354023,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410486480984525,0.099963698400591966,0.0,0.099965259318876717,-1.7231029941456417e-28,2.6796123746157431e-09,0.0,8.8149177250738425e-10,0.0,1.5586706786984343e-06,6.2424261248042808e-19,1.1603114393062854e-13,8.4341564014491017e-13,0.0,0.0,0.0,4.7893768138472745e-30,1.5382793550418582e-14,3.4740138661235254e-05,3.4740681123328531e-05,4.2747349127717361e-11,1.5580563067266044e-06,9.3123910068962454e-13,7.5890978121177347e-12,9.7374147540612277e-10,3.0634265486597331e-13,9.9613534772930601e-20,5.3459440500918897e-18,3.8895960652145076e-13,1.3810086316023685e-13,7.1797341062963681e-16,2.4951550082042569e-19,1.928668963821796e-15,8.2003603190131786e-18,2.8498504602724792e-21,1.4974327554053782e-17,9.738601340982665e-16,4.1037555601730007e-20,1.4261676534766966e-23,9.2661823722353337e-19,3.2202528985033376e-22,2.1694147614687365e-22,1.7092733235126632e-18,2.7426024627402294e-20,2.6498058069892264e-23,9.2088013118409994e-27,2.577434987910636e-21,1.1515012831821043e-25,9.742340294395956e-19,1.1506943375587508e-25
0.00925828914857406,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104863931822795,0.099963689542205081,0.0,0.099965259320141719,-1.6410619868236239e-28,2.7099376908789597e-09,0.0,8.9671334861965293e-10,0.0,1.5675081730645847e-06,6.4440478135336162e-19,1.1668621065797083e-13,8.6032847996934555e-13,0.0,0.0,0.0,-3.3619999610420914e-30,1.5788597589190108e-14,3.4740134317288265e-05,3.474067985833501e-05,4.2989711257916937e-11,1.5668473855488268e-06,9.4177794904141771e-13,7.5887514669635158e-12,9.682336988058459e-10,3.1163256029960912e-13,1.0161102530383047e-19,5.4869719231534346e-18,3.9332988267229141e-13,1.4260785137517821e-13,7.4614955520661656e-16,2.5930747655660676e-19,2.0168217928920974e-15,8.6313959285229903e-18,2.9996470693057378e-21,1.5860109716868437e-17,1.0184789075545651e-15,4.3763597920978071e-20,1.5209050511900142e-23,9.7543132776035999e-19,3.3898916774023897e-22,2.2394837635505355e-22,1.8108247768498958e-18,2.9431978715119924e-20,2.8630446124341403e-23,9.9498642581998942e-27,2.5919777448676004e-21,1.2191138515695613e-25,1.0314426413504784e-18,1.2182649423261577e-25
0.00932967030293925,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104862747180617,0.099963677590083941,0.0,0.099965259321848451,-1.6695436516455712e-28,2.7511231763787116e-09,0.0,9.1752981033784105e-10,0.0,1.5794314466885131e-06,6.724401099640169e-19,1.1757003989321895e-13,8.8350751258425682e-13,0.0,0.0,0.0,-5.3322745617621486e-31,1.6348847271313566e-14,3.4740128456281063e-05,3.4740678151584966e-05,4.3316698704746533e-11,1.5787083525751775e-06,9.5609099212220447e-13,7.5882988936789524e-12,9.6090165072440835e-10,3.188668379403751e-13,1.0434858348349565e-19,5.6816738219189316e-18,3.9926359815136312e-13,1.4887564142918462e-13,7.8562767205263129e-16,2.7302719403975703e-19,2.1412530955125498e-15,9.2444840942585403e-18,3.2127118879881201e-21,1.7129406522772829e-17,1.0814699538395856e-15,4.7701238741292797e-20,1.6577487916734876e-23,1.0448717835389268e-18,3.6312161550428658e-22,2.3369141249567213e-22,1.9563946437808838e-18,3.23511504494375e-20,3.1758381894288894e-23,1.1036907112258546e-26,2.6115989044808544e-21,1.3159435032412232e-25,1.1133729167870506e-18,1.3150349532008718e-25
0.00940105145730444,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104861562903357,0.099963665641360014,0.0,0.09996525932355467,-1.7530881716208375e-28,2.7926060553070571e-09,0.0,9.3866289363796514e-10,0.0,1.5913505729930551e-06,7.0144540055190169e-19,1.184536000677325e-13,9.0709584794885448e-13,0.0,0.0,0.0,7.9309447786990117e-30,1.6923774955355181e-14,3.4740122596980801e-05,3.474067644536051e-05,4.3643572378435432e-11,1.5905655541974727e-06,9.705073862050356e-13,7.5878626211112327e-12,9.5368326552519447e-10,3.2621114957931215e-13,1.0713448130727727e-19,5.8814767107291738e-18,4.0523824364546928e-13,1.5536121503633609e-13,8.2682652311981107e-16,2.8734491258181309e-19,2.2722084320149955e-15,9.8953432334671403e-18,3.4389031355581541e-21,1.8488341425749319e-17,1.1477756150338383e-15,5.1955359631923549e-20,1.8055910687514975e-23,1.1186032948413531e-18,3.8874532044918078e-22,2.4377153611732565e-22,2.1123063597739693e-18,3.5531771235985228e-20,3.5197354736079219e-23,1.2232043758778363e-26,2.6312138351259432e-21,1.4195410246963978e-25,1.2010301475934518e-18,1.4185692165893364e-25
0.00947243261166963,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104860378994175,0.09996365369605785,0.0,0.099965259325260361,-1.6461469672880579e-28,2.8343859295190781e-09,0.0,9.6011487652544555e-10,0.0,1.6032655255251665e-06,7.314453761172494e-19,1.1933688909623547e-13,9.3109649018025778e-13,0.0,0.0,0.0,-2.7141792101227138e-30,1.7513621139341475e-14,3.4740116739400301e-05,3.4740674739666751e-05,4.3970331553499352e-11,1.6024189614301824e-06,9.8502699290917209e-13,7.5874418855325526e-12,9.4657590152437019e-10,3.3366628687006961e-13,1.0996907355756069e-19,6.0864641685146668e-18,4.1125373044750427e-13,1.6207006356252208e-13,8.6980472578688904e-16,3.022810032439637e-19,2.4099687953958321e-15,1.0585942636003557e-17,3.6789051923438815e-21,1.9942401547315906e-17,1.2175394731596705e-15,5.6548366027681301e-20,1.9652105310774656e-23,1.1968505640427729e-18,4.1593837259634233e-22,2.541973390924323e-22,2.2791983117221939e-18,3.899475546447577e-20,3.8975260365859345e-23,1.3544968706936115e-26,2.6508224888532199e-21,1.530314659386335e-25,1.294759817587518e-18,1.5292757917684725e-25
0.009543813766034819,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104859195456205,0.099963641754201887,0.0,0.099965259326965525,-1.625307702261141e-28,2.8764623985778078e-09,0.0,9.8188803376953786e-10,0.0,1.6151762777942588e-06,7.624651515493019e-19,1.2021990490762426e-13,9.5551241748561245e-13,0.0,0.0,0.0,-4.7699222371933366e-30,1.8118627507201934e-14,3.4740110883553075e-05,3.4740673034507659e-05,4.4296975503550544e-11,1.6142685454807609e-06,9.9964967305735028e-13,7.5870361363899415e-12,9.395769942211279e-10,3.4123304034149292e-13,1.1285271195674647e-19,6.2967201863236603e-18,4.1730996955616773e-13,1.6900775974773491e-13,9.1462230740092069e-16,3.1785632708610242e-19,2.5548245819598858e-15,1.1318335318253729e-17,3.9334315358033068e-21,2.1497358042069992e-17,1.2909099644682937e-15,6.1504034625617065e-20,2.1374334822688778e-23,1.2798479124761065e-18,4.447822048033197e-22,2.6497754948393652e-22,2.4577423442083352e-18,4.276249156765047e-20,4.3122225902718002e-23,1.4986151937549456e-26,2.6704248180321613e-21,1.6486933180340783e-25,1.3949249022150108e-18,1.6475833977672282e-25
0.009615194920400008,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104858012292546,0.099963629815816538,0.0,0.099965259328670147,-1.7232957111841924e-28,2.9188350598095377e-09,0.0,1.0039846368814464e-09,0.0,1.6270828032709614e-06,7.9453023539380061e-19,1.2110264544510363e-13,9.8034658211688084e-13,0.0,0.0,0.0,5.0256167958751004e-30,1.873903690451355e-14,3.4740105029451942e-05,3.4740671329887571e-05,4.4623503501065557e-11,1.6261142777530618e-06,1.0143752866950237e-12,7.5866446798924817e-12,9.3268405813568092e-10,3.4891219939002723e-13,1.1578574516191377e-19,6.512329158893067e-18,4.2340687167812912e-13,1.7617995780921267e-13,9.6134072350527999e-16,3.3409224150154624e-19,2.7070758077502367e-15,1.2094660771552687e-17,4.2032256956742071e-21,2.3159277942244484e-17,1.3680404937248106e-15,6.6847584379296578e-20,2.3231363481509265e-23,1.367839600049879e-18,4.75361703839652e-22,2.7612103215955451e-22,2.6486451827928532e-18,4.6858930844236552e-20,4.7670767293889313e-23,1.6566893612607084e-26,2.6900207753572321e-21,1.7751274092957608e-25,1.5019065716194873e-18,1.7739422437799153e-25
0.009686576074765198,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104856829506283,0.099963617880926253,0.0,0.099965259330374229,-1.6795661464719264e-28,2.9615035084547099e-09,0.0,1.0264069540918049e-09,0.0,1.6389850753826216e-06,8.2766653163541118e-19,1.2198510866688364e-13,1.0056019103318445e-12,0.0,0.0,0.0,6.4627290894296451e-31,1.9375093314697957e-14,3.4740099177109501e-05,3.4740669625811509e-05,4.4949914817271389e-11,1.6379561298565949e-06,1.0292036931428147e-12,7.5862668446392653e-12,9.2589469139963189e-10,3.5670455227189107e-13,1.1876851876021773e-19,6.7333758763762048e-18,4.2954434722749944e-13,1.8359239353497572e-13,1.0100228756909059e-15,3.5101060642067869e-19,2.867032333076225e-15,1.2917147752321445e-17,4.489062223613283e-21,2.4934536685677526e-17,1.4490895528465818e-15,7.2605750428413571e-20,2.5232482459961788e-23,1.4610801500541691e-18,5.0776532326470359e-22,2.8763678941117674e-22,2.8526499411201312e-18,5.130968312167876e-20,5.2655956309976922e-23,1.8299382110391037e-26,2.709610313863151e-21,1.9100897166588645e-25,1.6161049328843933e-18,1.9088249058414357e-25
0.009757957229130388,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104855647100465,0.099963605949555404,0.0,0.099965259332077769,-1.6607443052649998e-28,3.0044673375086509e-09,0.0,1.0491572503318594e-09,0.0,1.6508830675285187e-06,8.6190034116385731e-19,1.2286729254407547e-13,1.0312813023695275e-12,0.0,0.0,0.0,-1.2298648561689759e-30,2.0027041838144337e-14,3.4740093326539018e-05,3.4740667922283531e-05,4.5276208722744407e-11,1.6497940735768227e-06,1.0441347509411347e-12,7.5859021628185524e-12,9.1920656056790339e-10,3.6461088609652987e-13,1.2180137526598701e-19,6.9599455170869671e-18,4.3572230632826581e-13,1.9125088434990905e-13,1.0607331273057375e-15,3.6863378977020466e-19,3.035014053762097e-15,1.3788116782703614e-17,4.791747562223259e-21,2.6829829003108976e-17,1.534220822096934e-15,7.8806851124604143e-20,2.7387533138337898e-23,1.559834640217441e-18,5.4208518457643415e-22,2.9953396146433623e-22,3.0705374321613038e-18,5.6142101363309181e-20,5.811557502373668e-23,2.0196747710716616e-26,2.7291933868755919e-21,2.0540761586598748e-25,1.7379396735180625e-18,2.0527270868561501e-25
0.009822200268059059,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104854583263013,0.099963595214350831,0.0,0.099965259333610459,-1.7000504304692592e-28,3.0433869956877268e-09,0.0,1.069914808303946e-09,0.0,1.6615875790823217e-06,8.9367120276423821e-19,1.2366101752722951e-13,1.0547577058300781e-12,0.0,0.0,0.0,2.7069039437536217e-30,2.0627586719027996e-14,3.4740088062551083e-05,3.4740666389580456e-05,4.5569772247995289e-11,1.6604448580781262e-06,1.0576603523121733e-12,7.5855846767000431e-12,9.1327192526455168e-10,3.7182468985923998e-13,1.2457404761630575e-19,7.1686509978951591e-18,4.4131700844255265e-13,1.9835877713785296e-13,1.1081607700469902e-15,3.8511617691517783e-19,3.1933318439421307e-15,1.4615435684670357e-17,5.0792632838363028e-21,2.8644023919360447e-17,1.6144688325090476e-15,8.4791307283405789e-20,2.9467293862362611e-23,1.6536560140484691e-18,5.7469065263504809e-22,3.1057519208532011e-22,3.2791831546171142e-18,6.0841713586357035e-20,6.3468455298622434e-23,2.2057018719862888e-26,2.7468125862454155e-21,2.1918089923208167e-25,1.8544834404784749e-18,2.1903799541477539e-25
0.00988644330698773,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104853519738365,0.099963584482034434,0.0,0.09996525933514272,-1.6232886894799793e-28,3.0825452807193853e-09,0.0,1.0909415076237263e-09,0.0,1.6722885828599902e-06,9.2637241356522328e-19,1.2445451314785309e-13,1.0785820066567475e-12,0.0,0.0,0.0,-4.9642519349810329e-30,2.1241383820536876e-14,3.47400828000177e-05,3.4740664857328293e-05,4.5863239546042692e-11,1.6710924337662785e-06,1.0712688818686397e-12,7.5852768849360382e-12,9.0741585631113131e-10,3.791320269765738e-13,1.2738780742524335e-19,7.3819619697591017e-18,4.4694436328003248e-13,2.0567510890950791e-13,1.1573335311308617e-15,4.0220503896672261e-19,3.3586654038974109e-15,1.5485809698672861e-17,5.3817418082271171e-21,3.0566502807609227e-17,1.6982872593333038e-15,9.1181904490012999e-20,3.1688199505891117e-23,1.7523761899315243e-18,6.0899858541486724e-22,3.2193974353626563e-22,3.50036465257734e-18,6.5896797254520453e-20,6.9270413295233383e-23,2.4073356320790372e-26,2.7644264773947586e-21,2.3376690712763594e-25,1.9779046812995552e-18,2.3361559771459781e-25
0.009950686345916402,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104852456528691,0.099963573752623894,0.0,0.099965259336674508,-1.6511625433053282e-28,3.1219418914077915e-09,0.0,1.1122389924733105e-09,0.0,1.6829860594151058e-06,9.6002397896572339e-19,1.2524777795322497e-13,1.1027562649901789e-12,0.0,0.0,0.0,-2.1731785915371591e-30,2.1868614039562238e-14,3.4740077538948918e-05,3.4740663325529727e-05,4.6156610083694541e-11,1.6817367804338271e-06,1.0849602349263828e-12,7.5849786315989936e-12,9.0163679230705581e-10,3.865334688347477e-13,1.3024289799255135e-19,7.5999412986976388e-18,4.5260430472803071e-13,2.132042904346807e-13,1.2083014452477219e-15,4.1991776426828895e-19,3.5312698037417191e-15,1.6401133972652605e-17,5.699841749111374e-21,3.2602869152798119e-17,1.7858067431035724e-15,9.800293357464517e-20,3.4058691776759495e-23,1.85621183420937e-18,6.4508428016516392e-22,3.3363456819814087e-22,3.7347366615733533e-18,7.1331391241175509e-20,7.5555467108295515e-23,2.625758270815728e-26,2.7820350268950832e-21,2.492070139158882e-25,2.108553544251696e-18,2.4904687242201158e-25
0.009999999999999998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104851640612451,0.099963565518594338,0.0,0.099965259337850026,-1.7236187514131539e-28,3.1523446525816962e-09,0.0,1.1287719067240418e-09,0.0,1.69119515343505e-06,9.8651270072388641e-19,1.2585653913523247e-13,1.1215513851063976e-12,0.0,0.0,0.0,5.0737744399944006e-30,2.2359309657932951e-14,3.4740073501494573e-05,3.4740662150014224e-05,4.6381738515080657e-11,1.6899052932758527e-06,1.0955259893290906e-12,7.5847558405282942e-12,8.9725200844331882e-10,3.9227909551999036e-13,1.3246268714587751e-19,7.7704711826211939e-18,4.5697100310347331e-13,2.1913096533962155e-13,1.2486747402536124e-15,4.3394857295382066e-19,3.6688593413270229e-15,1.7135467821938362e-17,5.9550426115464161e-21,3.4246919818572957e-17,1.8555824612051543e-15,1.0354677940355935e-19,3.59853282104972e-23,1.9395278194407599e-18,6.7403883718839612e-22,3.4284011149449326e-22,3.924018604597895e-18,7.5776392180910155e-20,8.0730315769538898e-23,2.8055982671533495e-26,2.7955478959530886e-21,2.616653716409487e-25,2.2139722697988568e-18,2.6149814988669939e-25
