Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25)
4.126357028647811e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104956641476016,0.099964874140561613,0.0,0.099965004274200284,0.0,2.257789777472723e-27,0.0,3.1141443304287522e-25,0.0,6.8841503613123977e-14,2.6229382495864459e-49,1.2562905914711711e-23,1.9182749716934471e-35,0.0,0.0,0.0,0.0,0.0,3.5125859368099461e-05,3.4995725799711943e-05,7.0422039664460958e-14,1.5797498259240392e-15,6.8033741750582146e-31,3.1685787356100343e-19,5.084053682189374e-20,1.038299408182535e-28,5.3962321896914543e-39,3.1792179837604694e-33,8.375460864440666e-53,1.15938083567398e-28
4.151143505067027e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104956363091534,0.099964874141037538,0.0,0.099965001489879579,0.0,2.2987117882154149e-27,0.0,3.1335207889396424e-25,0.0,6.9264467160967607e-14,2.6555820414666488e-49,1.2714154578952676e-23,1.9421281608527243e-35,0.0,0.0,0.0,0.0,0.0,3.5125858891751666e-05,3.4998510120420432e-05,7.0845019886164553e-14,1.5797613831299583e-15,6.9328128425673019e-31,3.1852239985277998e-19,5.1436453127348585e-20,1.0451179811172439e-28,5.4296132271328929e-39,3.2381769212008291e-33,8.4850209619159841e-53,1.1663779889788389e-28
4.175929981486243e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104956094755173,0.099964874141505927,0.0,0.099964998806047589,0.0,2.340125228196404e-27,0.0,3.152897530979456e-25,0.0,6.9687430697679502e-14,2.688427376961322e-49,1.2866306785431937e-23,1.9661283837097914e-35,0.0,0.0,0.0,0.0,0.0,3.5125858422948772e-05,3.5001193952403738e-05,7.1268000101412729e-14,1.579772941860721e-15,7.0638871351668704e-31,3.2018382329487137e-19,5.2035488794941993e-20,1.0519366540671978e-28,5.4629927559665292e-39,3.2978603378418784e-33,8.5952939297698874e-53,1.1733751429880083e-28
4.200716457905459e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955836104189,0.099964874141966073,0.0,0.099964996219077604,0.0,2.3820330288778529e-27,0.0,3.1722745565869966e-25,0.0,7.0110394223660882e-14,2.7214742499599595e-49,1.3019362508084141e-23,1.9902756328439982e-35,0.0,0.0,0.0,0.0,0.0,3.5125857962348017e-05,3.5003780922393561e-05,7.1690980310545883e-14,1.5797845020612565e-15,7.1966073476349876e-31,3.2184214970496433e-19,5.2637638010054065e-20,1.0587554270411917e-28,5.4963707799460968e-39,3.3582726576709088e-33,8.7062797456841715e-53,1.1803722976848342e-28
4.225502934324675e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955586788954,0.099964874142417517,0.0,0.099964993725473766,0.0,2.424438121691835e-27,0.0,3.1916518657997465e-25,0.0,7.053335773929854e-14,2.7547226543754363e-49,1.3173321720845408e-23,2.0145699008523902e-35,0.0,0.0,0.0,0.0,0.0,3.5125857510493277e-05,3.5006274526229342e-05,7.2113960513891814e-14,1.5797960636784849e-15,7.3309837746435726e-31,3.2349738488973769e-19,5.3242894968962352e-20,1.0655743000476249e-28,5.5297473027108591e-39,3.4194183046752253e-33,8.817978387424017e-53,1.1873694530530062e-28
4.250289410743891e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410495534647244,0.099964874142859761,0.0,0.099964991321866412,0.0,2.4673434380403317e-27,0.0,3.2110294586539077e-25,0.0,7.0956321244965275e-14,2.7881725841438316e-49,1.3328184397653287e-23,2.0390111803495605e-35,0.0,0.0,0.0,0.0,0.0,3.5125857067827984e-05,3.5008678133582492e-05,7.2536940711766496e-14,1.5798076266612472e-15,7.4670267107584093e-31,3.2514953464488659e-19,5.3851253878821347e-20,1.0723932730945166e-28,5.5631223288654402e-39,3.4813017028421427e-33,8.9303898328378833e-53,1.1943666090765574e-28
4.275075887163107e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955114829815,0.099964874143292456,0.0,0.099964989005007485,0.0,2.5107519092952263e-27,0.0,3.2304073351844515e-25,0.0,7.1379284741020439e-14,2.8218240332246346e-49,1.348395051244677e-23,2.0635994639677912e-35,0.0,0.0,0.0,0.0,0.0,3.5125856634706339e-05,3.501099499250981e-05,7.2959920904474126e-14,1.5798191909602319e-15,7.6047464504391455e-31,3.2679860475514651e-19,5.4462708957641991e-20,1.0792123461895195e-28,5.5964958622527682e-39,3.5439272761589778e-33,9.0435140598574181e-53,1.2013637657398604e-28
4.299862363582323e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954891547978,0.099964874143715313,0.0,0.099964986771766157,0.0,2.5546664667983023e-27,0.0,3.2497854954251624e-25,0.0,7.1802248227810389e-14,2.8556769956006634e-49,1.3640620039166215e-23,2.0883347443569906e-35,0.0,0.0,0.0,0.0,0.0,3.5125856211403718e-05,3.5013228233842732e-05,7.338290109230777e-14,1.5798307565279123e-15,7.7441532880393027e-31,3.2844460099431804e-19,5.5077254434271247e-20,1.0860315193399371e-28,5.6298679062641331e-39,3.607299448613033e-33,9.1573510464973554e-53,1.2083609230276198e-28
4.324648840001539e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954676325099,0.099964874144128191,0.0,0.099964984619124592,0.0,2.599090041861238e-27,0.0,3.2691639394086797e-25,0.0,7.2225211705668968e-14,2.8897314652778041e-49,1.3798192951753375e-23,2.1132170141844832e-35,0.0,0.0,0.0,0.0,0.0,3.5125855798125819e-05,3.5015380875418121e-05,7.3805881275549714e-14,1.5798423233184775e-15,7.8852575178062783e-31,3.3008752912529045e-19,5.5694884548371837e-20,1.0928507925527334e-28,5.6632384655543323e-39,3.6714226441916011e-33,9.271900770855456e-53,1.2153580809248739e-28
4.349435316420755e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954468870296,0.099964874144530869,0.0,0.099964982544173839,0.0,2.6440255657656056e-27,0.0,3.2885426671665398e-25,0.0,7.2648175174917983e-14,2.9239874362852411e-49,1.3956669224151329e-23,2.1382462661351717e-35,0.0,0.0,0.0,0.0,0.0,3.5125855395016944e-05,3.5017455826156219e-05,7.4228861454471905e-14,1.5798538912877735e-15,8.0280694338813477e-31,3.317273949000653e-19,5.6315593550401807e-20,1.0996701658345525e-28,5.6966075441375862e-39,3.7363012868819469e-33,9.3871632111123797e-53,1.2223552394169871e-28
4.374221792839971e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410495426890315,0.099964874144923305,0.0,0.099964980544110002,0.0,2.6894759697628665e-27,0.0,3.3079216787292181e-25,0.0,7.3071138635867613e-14,2.9584449026754528e-49,1.4116048830304488e-23,2.163422492911527e-35,0.0,0.0,0.0,0.0,0.0,3.5125855002167448e-05,3.5019455889991669e-05,7.4651841629336184e-14,1.5798654603932416e-15,8.1725993302996669e-31,3.3336420405978069e-19,5.6939375701594251e-20,1.1064896391917273e-28,5.729975145123451e-39,3.8019398006713071e-33,9.5031383455316221e-53,1.2293523984896463e-28
4.399008269259187e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954076153395,0.099964874145305416,0.0,0.099964978616230327,0.0,2.7354441850743663e-27,0.0,3.327300974126164e-25,0.0,7.3494102088816856e-14,2.9931038585238521e-49,1.4276331744158579e-23,2.1887456872333128e-35,0.0,0.0,0.0,0.0,0.0,3.5125854619620345e-05,3.5021383769662454e-05,7.5074821800394833e-14,1.5798770305938617e-15,8.3188575009902856e-31,3.3499796233473374e-19,5.7566225273937126e-20,1.1133092126302959e-28,5.7633412731539747e-39,3.8683426095468753e-33,9.6198261524594106e-53,1.236349558128857e-28
4.423794745678403e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953890360509,0.099964874145677257,0.0,0.099964976757929619,0.0,2.7819331428913353e-27,0.0,3.3466805533858402e-25,0.0,7.3917065534053867e-14,3.0279642979290167e-49,1.4437517939660595e-23,2.2142158418377423e-35,0.0,0.0,0.0,0.0,0.0,3.5125854247377263e-05,3.502324207036227e-05,7.5497801967890721e-14,1.5798886018500944e-15,8.4668542397761436e-31,3.3662867544440492e-19,5.8196136550152958e-20,1.1201288861560127e-28,5.7967059325117389e-39,3.9355141374958001e-33,9.7372266103245992e-53,1.2433467183209382e-28
4.448581222097619e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953711273377,0.099964874146038801,0.0,0.099964974966696735,0.0,2.828945774374883e-27,0.0,3.3660604165357554e-25,0.0,7.434002897185645e-14,3.0630262150128024e-49,1.4599607390758797e-23,2.2398329494795581e-35,0.0,0.0,0.0,0.0,0.0,3.5125853885403784e-05,3.5025033303260924e-05,7.5920782132057869e-14,1.579900174123831e-15,8.616599840374085e-31,3.382563490974806e-19,5.8829103823678819e-20,1.126948659774362e-28,5.8300691260109997e-39,4.0034588085051798e-33,9.855339697638603e-53,1.2503438790525187e-28
4.473367698516835e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953538649951,0.099964874146390131,0.0,0.099964973240111082,0.0,2.8764850106559959e-27,0.0,3.3854405636025039e-25,0.0,7.4762992402492352e-14,3.0982896039198712e-49,1.47626000714027e-23,2.2655970029306755e-35,0.0,0.0,0.0,0.0,0.0,3.5125853533634253e-05,3.5026759888897797e-05,7.6343762293121575e-14,1.5799117473783367e-15,8.7681045963948386e-31,3.3988098899187598e-19,5.9465121398646018e-20,1.1337685334905684e-28,5.8634308581823791e-39,4.0721810465620494e-33,9.9741653929952596e-53,1.257341040310532e-28
4.498154174936051e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953372256913,0.099964874146731372,0.0,0.099964971575839542,0.0,2.9245537828355325e-27,0.0,3.4048209946117936e-25,0.0,7.5185955826219649e-14,3.1337544588178944e-49,1.4926495955543041e-23,2.2915079949803174e-35,0.0,0.0,0.0,0.0,0.0,3.5125853191975952e-05,3.502842416045271e-05,7.6766742451298833e-14,1.5799233215782058e-15,8.9213788013430552e-31,3.4150260081475844e-19,6.0104183589860206e-20,1.1405885073096097e-28,5.8967911336825909e-39,4.141685275653376e-33,1.0093703675070782e-52,1.2643382020822116e-28
4.522940651355267e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953211869393,0.099964874147062621,0.0,0.099964969971633108,0.0,2.9731550219842252e-27,0.0,3.4242017095884803e-25,0.0,7.5608919243287106e-14,3.1694207738978103e-49,1.509129501713176e-23,2.3175659184351997e-35,0.0,0.0,0.0,0.0,0.0,3.5125852860312985e-05,3.5030028366898852e-05,7.7189722606798633e-14,1.5799348966893114e-15,9.076432748617286e-31,3.4312119024256968e-19,6.0746284722781173e-20,1.1474085812362282e-28,5.9301499550503e-39,4.2119759197660528e-33,1.0213954522623625e-52,1.2713353643550862e-28
4.547727127774483e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953057270617,0.099964874147383989,0.0,0.099964968425323944,0.0,3.0222916591426714e-27,0.0,3.4435827085565992e-25,0.0,7.6031882653934509e-14,3.2052885433732667e-49,1.5256997230121996e-23,2.3437707661191191e-35,0.0,0.0,0.0,0.0,0.0,3.5125852538509643e-05,3.5031574676041919e-05,7.7612702759822193e-14,1.5799464726787585e-15,9.2332767315099954e-31,3.4473676294104856e-19,6.1391419133503005e-20,1.1542287552749409e-28,5.9635073265658466e-39,4.2830574028868952e-33,1.0334917914494411e-52,1.2783325271169749e-28
4.572513604193699e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952908251645,0.09996487414769567,0.0,0.099964966934822555,0.0,3.0719666253213352e-27,0.0,3.4629639915393915e-25,0.0,7.645484605839299e-14,3.2413577614807226e-49,1.5423602568468068e-23,2.3701225308730044e-35,0.0,0.0,0.0,0.0,0.0,3.5125852226413429e-05,3.5033065177449451e-05,7.8035682910563282e-14,1.5799580495148408e-15,9.3919210432075693e-31,3.4634932456525366e-19,6.2039581168733952e-20,1.1610490294300499e-28,5.9968632533634838e-39,4.3549341490026299e-33,1.0456593829605815e-52,1.285329690355983e-28
4.597300080612915e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952764611079,0.09996487414799779,0.0,0.099964965498114747,0.0,3.1221828515005437e-27,0.0,3.482345558559338e-25,0.0,7.6877809456885334e-14,3.2776284224799049e-49,1.5591111006125437e-23,2.3966212055552552e-35,0.0,0.0,0.0,0.0,0.0,3.5125851923857753e-05,3.5034501885274534e-05,7.8458663059208475e-14,1.5799696271669964e-15,9.5523759767903172e-31,3.4795888075958536e-19,6.2690765185776695e-20,1.1678694037056526e-28,6.0302177377743792e-39,4.4276105820998911e-33,1.0578982246962474e-52,1.2923268540604966e-28
4.622086557032131e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952626154785,0.099964874148290569,0.0,0.099964964113259031,0.0,3.1729432686304822e-27,0.0,3.5017274096381805e-25,0.0,7.7300772849626289e-14,3.3141005206531766e-49,1.5759522517050735e-23,2.4232667830412771e-35,0.0,0.0,0.0,0.0,0.0,3.5125851630664338e-05,3.5035886740977622e-05,7.8881643205937455e-14,1.5799812056057683e-15,9.714651825232458e-31,3.4956543715780821e-19,6.3344965552508282e-20,1.1746898781056515e-28,6.0635707836486739e-39,4.5010911261652092e-33,1.070208314565089e-52,1.2993240182191769e-28
4.646873033451347e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952492695647,0.099964874148574148,0.0,0.099964962778384056,0.0,3.2242508076311968e-27,0.0,3.5211095447969547e-25,0.0,7.7723736236822839e-14,3.3507740503054866e-49,1.59288370752017e-23,2.4500592562234146e-35,0.0,0.0,0.0,0.0,0.0,3.5125851346645314e-05,3.5037221615950041e-05,7.9304623350923203e-14,1.5799927848027622e-15,9.8787588814021568e-31,3.5116899938307281e-19,6.400217664736041e-20,1.1815104526337637e-28,6.0969223966825893e-39,4.5753802051850178e-33,1.0825896504839319e-52,1.3063211828209574e-28
4.671659509870562e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952364053298,0.099964874148848776,0.0,0.099964961491685961,0.0,3.2761083993925834e-27,0.0,3.5404919640560081e-25,0.0,7.8146699618674472e-14,3.3876490057650417e-49,1.6099054654537198e-23,2.4769986180114554e-35,0.0,0.0,0.0,0.0,0.0,3.5125851071605212e-05,3.5038508314042861e-05,7.9727603494332227e-14,1.5800043647306096e-15,1.0044707438061504e-30,3.5276957304793778e-19,6.4662392859299589e-20,1.1883311272935286e-28,6.1302725791322677e-39,4.6504822431456297e-33,1.0950422303777676e-52,1.3133183478550365e-28
4.696445986289778e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410495224005389,0.099964874149114605,0.0,0.09996496025142601,0.0,3.3285189747743964e-27,0.0,3.5598746674350358e-25,0.0,7.8569662995373555e-14,3.4247253813826631e-49,1.6270175229017198e-23,2.504084861332151e-35,0.0,0.0,0.0,0.0,0.0,3.5125850805342452e-05,3.5039748574004522e-05,8.0150583636324874e-14,1.5800159453629302e-15,1.021250778786652e-30,3.5436716375439182e-19,6.5325608587807365e-20,1.1951519020883171e-28,6.1636213342015227e-39,4.7264016640332493e-33,1.1075660521797447e-52,1.3203155133108747e-28
4.721232462708993e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952120529829,0.099964874149371885,0.0,0.099964959055928157,0.0,3.3814854646062359e-27,0.0,3.5792576549530924e-25,0.0,7.8992626367105441e-14,3.4620031715314872e-49,1.6442198772602753e-23,2.5313179791289776e-35,0.0,0.0,0.0,0.0,0.0,3.5125850547650973e-05,3.5040944071830344e-05,8.0573563777055482e-14,1.5800275266742961e-15,1.0382170223367171e-30,3.55961777093875e-19,6.5991818242860567e-20,1.2019727770213412e-28,6.1969686681911334e-39,4.8031428918339542e-33,1.1201611138311552e-52,1.3273126791781881e-28
4.746018939128209e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104952005319602,0.099964874149620769,0.0,0.099964957903576984,0.0,3.4350107996875497e-27,0.0,3.5986409266286224e-25,0.0,7.9415589734048827e-14,3.4994823706078835e-49,1.6615125259255997e-23,2.5586979643628043e-35,0.0,0.0,0.0,0.0,0.0,3.5125850298321526e-05,3.5042096423027488e-05,8.0996543916672723e-14,1.580039108640198e-15,1.0553705037007359e-30,3.5755341864730094e-19,6.6661016244911723e-20,1.2087937520956597e-28,6.2303145834941549e-39,4.8807103505336948e-33,1.1328274132814276e-52,1.3343098454469458e-28
4.770805415547424e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951894267498,0.099964874149861535,0.0,0.099964956792815196,0.0,3.4890979107876377e-27,0.0,3.6180244824794787e-25,0.0,7.9838553096375887e-14,3.5371629730308675e-49,1.6788954662940127e-23,2.5862248100114789e-35,0.0,0.0,0.0,0.0,0.0,3.5125850057142664e-05,3.5043207184797892e-05,8.1419524055319552e-14,1.5800506912370108e-15,1.072712252112494e-30,3.591420939850778e-19,6.7333197024869318e-20,1.2156148273141862e-28,6.2636590824284914e-39,4.9591084641182865e-33,1.1455649484881131e-52,1.3413070121073611e-28
4.79559189196664e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410495178722345,0.099964874150094349,0.0,0.099964955722141854,0.0,3.543749728645634e-27,0.0,3.637408322522948e-25,0.0,8.0261516454252686e-14,3.5750449732414758e-49,1.6963686957619391e-23,2.6138985090693318e-35,0.0,0.0,0.0,0.0,0.0,3.5125849823901977e-05,3.5044277858142702e-05,8.1842504193133722e-14,1.5800622744419628e-15,1.0902432967951702e-30,3.6072780866712967e-19,6.8008355024078176e-20,1.2224360026796981e-28,6.2970021718713635e-39,5.0383416565734104e-33,1.158373717416879e-52,1.3483041791498915e-28
4.820378368385855e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951684042786,0.099964874150319433,0.0,0.099964954690110089,0.0,3.5989691839705218e-27,0.0,3.6567924467757654e-25,0.0,8.0684479807839218e-14,3.6131283657039077e-49,1.713932211725908e-23,2.641719054548008e-35,0.0,0.0,0.0,0.0,0.0,3.512584959838676e-05,3.5045309889890469e-05,8.2265484330247686e-14,1.580073858233105e-15,1.1079646669613407e-30,3.623105682429185e-19,6.8686484694299957e-20,1.2292572781948409e-28,6.3303438546553798e-39,5.1184143518846012e-33,1.1712537180414952e-52,1.3553013465652295e-28
4.845164844805071e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951584586065,0.099964874150537023,0.0,0.099964953695325348,0.0,3.6547592074411201e-27,0.0,3.6761768552541418e-25,0.0,8.1107443157289784e-14,3.6514131449051118e-49,1.7315860115825527e-23,2.6696864394761932e-35,0.0,0.0,0.0,0.0,0.0,3.5125849380384928e-05,3.5046304674652386e-05,8.2688464466789064e-14,1.5800854425892796e-15,1.1258773918129741e-30,3.6389037825146435e-19,6.9367580497693575e-20,1.2360786538621364e-28,6.3636841319727957e-39,5.199330974037243e-33,1.1842049483438241e-52,1.3622985143443011e-28
4.869951321224286e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951488718887,0.099964874150747299,0.0,0.099964952736443277,0.0,3.7111227297060856e-27,0.0,3.6955615479737732e-25,0.0,8.1530406502753017e-14,3.6898993053537466e-49,1.749330092728606e-23,2.6978006568988136e-35,0.0,0.0,0.0,0.0,0.0,3.5125849169685598e-05,3.5047263556706832e-05,8.3111444602880602e-14,1.5800970274900928e-15,1.1439825005414372e-30,3.6546724422136729e-19,7.0051636906795757e-20,1.2429001296839896e-28,6.397023011144456e-39,5.2810959470165732e-33,1.1972274063138094e-52,1.3692956824782591e-28
4.894737797643502e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951396311691,0.099964874150950483,0.0,0.099964951812168176,0.0,3.7680626813839136e-27,0.0,3.7149465249498698e-25,0.0,8.1953369844372239e-14,3.7285868415814879e-49,1.7671644525609032e-23,2.7260616998779724e-35,0.0,0.0,0.0,0.0,0.0,3.5125848966079694e-05,3.5048187831815925e-05,8.3534424738640402e-14,1.5801086129158887e-15,1.1622810223274915e-30,3.6704117167082774e-19,7.0738648404501496e-20,1.249721705662692e-28,6.4303604958396685e-39,5.3637136948076648e-33,1.2103210899494673e-52,1.3762928509584789e-28
4.919524274062717e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951307239608,0.099964874151146785,0.0,0.099964950921250989,0.0,3.8255819930629284e-27,0.0,3.7343317861971649e-25,0.0,8.2376333182285556e-14,3.7674757481429526e-49,1.7850890884763805e-23,2.7544695614929446e-35,0.0,0.0,0.0,0.0,0.0,3.5125848769360419e-05,3.5049078748976506e-05,8.3957404874182211e-14,1.5801201988477191e-15,1.1807739863412946e-30,3.6861216610766788e-19,7.1428609484044668e-20,1.2565433818004306e-28,6.4636965859209203e-39,5.447188641395431e-33,1.2234859972568724e-52,1.3832900197765539e-28
4.944310750481932e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951221382259,0.099964874151336411,0.0,0.099964950062487887,0.0,3.8836835953012886e-27,0.0,3.753717331729937e-25,0.0,8.2799296516626154e-14,3.8065660196141563e-49,1.8031039978720713e-23,2.783024234838998e-35,0.0,0.0,0.0,0.0,0.0,3.5125848579323732e-05,3.5049937512107974e-05,8.4380385009615371e-14,1.5801317852673199e-15,1.199462421742401e-30,3.7018023302935237e-19,7.2121514648978742e-20,1.2633651580992908e-28,6.4970312888785549e-39,5.5315252107646193e-33,1.2367221262501506e-52,1.3902871889242919e-28
4.969097226901148e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951138623612,0.099964874151519528,0.0,0.099964949234718284,0.0,3.9423704186269849e-27,0.0,3.7731031615620239e-25,0.0,8.3222259847522396e-14,3.84585765059389e-49,1.8212091781451082e-23,2.8117257130283781e-35,0.0,0.0,0.0,0.0,0.0,3.5125848395768643e-05,3.5050765281679144e-05,8.4803365145045175e-14,1.5801433721570877e-15,1.2183473576797614e-30,3.7174537792300868e-19,7.2817358413157216e-20,1.2701870345612641e-28,6.5303646097019154e-39,5.6167278268998014e-33,1.250029474951464e-52,1.3972843583937088e-28
4.993883703320363e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104951058851834,0.099964874151696373,0.0,0.099964948436823686,0.0,4.0016453935378305e-27,0.0,3.7924892757068413e-25,0.0,8.3645223175098e-14,3.8853506357041636e-49,1.8394046266927206e-23,2.8405739891906841e-35,0.0,0.0,0.0,0.0,0.0,3.5125848218497549e-05,3.5051563176276454e-05,8.5226345280572847e-14,1.580154959500053e-15,1.237429823291723e-30,3.733076062654482e-19,7.351613530071461e-20,1.2770090111882511e-28,6.5636965468050382e-39,5.7028009137853785e-33,1.2634080413910016e-52,1.4042815281770249e-28
5.018670179739579e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950981959128,0.099964874151867125,0.0,0.099964947667725859,0.0,4.0615114505014723e-27,0.0,3.8118756741773951e-25,0.0,8.4068186499472154e-14,3.9250449695880989e-49,1.8576903409122353e-23,2.8695690564713054e-35,0.0,0.0,0.0,0.0,0.0,3.512584804731648e-05,3.5052332274115519e-05,8.5649325416295905e-14,1.5801665472798601e-15,1.2567108477060309e-30,3.7486692352318674e-19,7.4217839846046895e-20,1.2838310879820674e-28,6.5970271073970367e-39,5.7897488954055685e-33,1.2768578236069698e-52,1.4112786982666604e-28
5.043456656158794e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950907841574,0.099964874152031979,0.0,0.099964946926385467,0.0,4.1219715199553791e-27,0.0,3.8312623569862956e-25,0.0,8.4491149820759856e-14,3.9649406469112339e-49,1.8760663182010735e-23,2.8987109080322989e-35,0.0,0.0,0.0,0.0,0.0,3.5125847882035314e-05,3.5053073614498108e-05,8.6072305552307989e-14,1.580178135480743e-15,1.2761914600398264e-30,3.7642333515246441e-19,7.4922466593792418e-20,1.2906532649444475e-28,6.6303562983310988e-39,5.8775761957444067e-33,1.2903788196455788e-52,1.4182758686552316e-28
5.06824313257801e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950836399014,0.09996487415219113,0.0,0.09996494621180077,0.0,4.183028532306841e-27,0.0,3.850649324145778e-25,0.0,8.4914113139071898e-14,4.0050376623626628e-49,1.8945325559567518e-23,2.9279995370533191e-35,0.0,0.0,0.0,0.0,0.0,3.5125847722467906e-05,3.5053788199216654e-05,8.6495285688699281e-14,1.5801897240875045e-15,1.2958726893996493e-30,3.7797684659926686e-19,7.5630010098812754e-20,1.2974755420770495e-28,6.6636841166035342e-39,5.9662872387857381e-33,1.3039710275610302e-52,1.4252730393355444e-28
5.093029608997225e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950767534908,0.099964874152344743,0.0,0.099964945523006069,0.0,4.2446854179329772e-27,0.0,3.8700365756677062e-25,0.0,8.5337076454515036e-14,4.0453360106524062e-49,1.9130890515768816e-23,2.9574349367296648e-35,0.0,0.0,0.0,0.0,0.0,3.5125847568432268e-05,3.5054476993907961e-05,8.6918265825556493e-14,1.5802013130854968e-15,1.3157555648814359e-30,3.7952746329934522e-19,7.6340464926173359e-20,1.3042979193814595e-28,6.6970105684868767e-39,6.0558864485132202e-33,1.3176344454155094e-52,1.4322702103005934e-28
5.117816085416441e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950701156186,0.099964874152493,0.0,0.09996494485907062,0.0,4.3069451071807203e-27,0.0,3.8894241115635958e-25,0.0,8.5760039767192276e-14,4.0858356865123641e-49,1.9317358024591659e-23,2.9870171002728867e-35,0.0,0.0,0.0,0.0,0.0,3.512584741975065e-05,3.5055140929358124e-05,8.7341245962963043e-14,1.5802129024606005e-15,1.3358411155705209e-30,3.8107519067823601e-19,7.7053825651124621e-20,1.3111203968591958e-28,6.7303356632538933e-39,6.1463782489103107e-33,1.3313690712791723e-52,1.4392673815435549e-28
5.142602561835656e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950637173156,0.09996487415263608,0.0,0.099964944219097213,0.0,4.3698105303668271e-27,0.0,3.908811931844619e-25,0.0,8.6183003077202801e-14,4.1265366846983823e-49,1.9504728060014023e-23,3.0167460209123939e-35,0.0,0.0,0.0,0.0,0.0,3.5125847276249588e-05,3.5055780902760264e-05,8.776422610099913e-14,1.5802244921992056e-15,1.3561303705416371e-30,3.8262003415128162e-19,7.7770086859082706e-20,1.3179429745117116e-28,6.7636593967393711e-39,6.2377670639602716e-33,1.3451749032301303e-52,1.4462645530577847e-28
5.167389038254872e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104950575499345,0.09996487415277415,0.0,0.099964943602221037,0.0,4.4332846177778693e-27,0.0,3.9282000365216222e-25,0.0,8.6605966384642282e-14,4.1674389999871941e-49,1.9693000596014785e-23,3.0466216918932206e-35,0.0,0.0,0.0,0.0,0.0,3.5125847137759992e-05,3.5056397778926982e-05,8.8187206239741884e-14,1.5802360822881929e-15,1.3766243588589146e-30,3.8416199912365046e-19,7.8489243145610459e-20,1.3247656523403982e-28,6.7969817734068937e-39,6.3300573176461584e-33,1.3590519393544453e-52,1.453261724836811e-28
