Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH2X(27),CHX(28),CX(26),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),OCX(25),COX(50),CHOX(53),HOCOX(217),C2H4X(209)
1.176022515911188e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45175598302885661,0.11811239554722011,0.022819733534778237,0.0,7.7929274272171677e-12,5.0700862350575278e-08,3.8098741363582534e-11,3.87701029749215e-12,1.7178631378853456e-26,1.0379941207342758e-05,2.0448331087754634e-23,1.0208529337651202e-05,8.7356167853933875e-17,3.5265920907435661e-15,2.9083590625491468e-20,5.4659461658797328e-22,3.3304069190085535e-09,7.6660492703224554e-17,0.00054709739535099529,3.6647450455608375e-06,4.3831682002816562e-07,8.7746622709273844e-11,4.0212554320091281e-14,2.0716987156755817e-12,9.2950826527609822e-08,5.8629233284421994e-11,1.9529587809976408e-10,7.6929128279456779e-11,9.8853389019818348e-17,1.0807077158960213e-15,1.0157355481637569e-12,1.1923117723980609e-16,6.1121283677655813e-20,2.2388999563828035e-21,6.4275145183566287e-20
1.1804945696521005e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45175397341033563,0.11811034876262082,0.022819733516852948,0.0,7.8870186558151226e-12,5.108379175881557e-08,3.8433491167067926e-11,3.921373889013115e-12,1.7504579903061937e-26,1.0419414734694571e-05,2.0867238179356114e-23,1.0246709298720048e-05,8.8456763623062151e-17,3.5830150660660505e-15,2.9514489275171934e-20,5.5359994211172562e-22,3.3582938395796315e-09,7.7905190498790226e-17,0.00054910425511123121,3.6647517544486083e-06,4.4061572243726734e-07,8.7889577599464551e-11,4.027806845503562e-14,2.0824775583096626e-12,9.3401331758737849e-08,5.8853330277103055e-11,1.9740866809682645e-10,7.7301776074807602e-11,1.005342403135217e-16,1.0885774232666329e-15,1.0207604485044587e-12,1.2028284010869087e-16,6.1746130966016834e-20,2.2608854527605508e-21,6.5630774804872209e-20
1.184966623393013e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517519643315081,0.11810830252149401,0.022819733499319272,0.0,7.9818909916992383e-12,5.1468138551908139e-08,3.8769877391095271e-11,3.9660743613085073e-12,1.7835355490890708e-26,1.0458888270702112e-05,2.1293018202802964e-23,1.028488450107514e-05,8.9566689878410846e-17,3.640125206598597e-15,2.9949973151741414e-20,5.6066648896145792e-22,3.3863151309631414e-09,7.9165098229096429e-17,0.00055111057065774648,3.6647575425591468e-06,4.4291932043207147e-07,8.8032532692450203e-11,4.0343582689785441e-14,2.0933171561144389e-12,9.3852567204404076e-08,5.9077427320040314e-11,1.9953577068419719e-10,7.7675173157057761e-11,1.0223665933106817e-16,1.0964905935511302e-15,1.0257936491938003e-12,1.2133965666057933e-16,6.2375322098989234e-20,2.283018950097677e-21,6.7009351973024781e-20
1.1894386771339254e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45174995579219618,0.11810625682369205,0.022819733482161417,0.0,8.0775481904618589e-12,5.1853902497659747e-08,3.9107902612923953e-11,4.0111129846371844e-12,1.8171009667408977e-26,1.0498361815311642e-05,2.1725755905666242e-23,1.0323054945717925e-05,9.0685986927414379e-17,3.6979283723562124e-15,3.0390072144687749e-20,5.6779455334216031e-22,3.4144710596482918e-09,8.0440340618694333e-17,0.00055311634213821401,3.6647624412000464e-06,4.4522761305714322e-07,8.8175487992275108e-11,4.0409097026248368e-14,2.1042177519301775e-12,9.4304532856850092e-08,5.9301524412897651e-11,2.0167722232954393e-10,7.8049319808965545e-11,1.0396083239341031e-16,1.1044474047724362e-15,1.0308351566430719e-12,1.2240163496919888e-16,6.3008875001286615e-20,2.3053010636103211e-21,6.8411169360228489e-20
1.1939107308748378e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45174794779222271,0.11810421166906737,0.022819733465364134,0.0,8.1739940152965125e-12,5.2241083364335183e-08,3.9447569411627661e-11,4.0564910292126519e-12,1.851159429826006e-26,1.0537835368469449e-05,2.2165536734724766e-23,1.0361220633649594e-05,9.1814695081274872e-17,3.7564304536844404e-15,3.0834816219392616e-20,5.7498443190591776e-22,3.4427618922131339e-09,8.173104291128758e-17,0.00055512156970026721,3.6647664806104173e-06,4.4754059935661278e-07,8.8318443502835854e-11,4.0474611466264562e-14,2.1151795890000109e-12,9.475722870833821e-08,5.9525621555339982e-11,2.0383305939655669e-10,7.8424216300958308e-11,1.0570694664197652e-16,1.1124480351902209e-15,1.0358849771068396e-12,1.2346878311409514e-16,6.3646807625824163e-20,2.3277324093147488e-21,6.9836522141984334e-20
1.2028548383566627e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45174393340958929,0.11810012298875974,0.022819733432792821,0.0,8.3692666339768581e-12,5.3019694935807489e-08,4.0131838064720979e-11,4.1482704627312183e-12,1.9207764094004585e-26,1.0616782500215174e-05,2.3066573072026861e-23,1.0437537743383098e-05,9.4100505967165766e-17,3.8755550765042224e-15,3.173835985460446e-20,5.8955082042809919e-22,3.4997493357121608e-09,8.4359330776296164e-17,0.00055913039365945954,3.6647720975678144e-06,4.5218064915309092e-07,8.8604355171042633e-11,4.0605640663993683e-14,2.1372879618881886e-12,9.5664810977590174e-08,5.9973815987643763e-11,2.0818803473215338e-10,7.9176259827186878e-11,1.0926575136629962e-16,1.128581467856535e-15,1.0460095813364673e-12,1.256186212589945e-16,6.4935883994449559e-20,2.3730452653846405e-21,7.2759027172117371e-20
1.210904535090305e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45174032230800326,0.11809644503266946,0.022819733404569036,0.0,8.547747000030359e-12,5.3725288904307349e-08,4.0753319954033242e-11,4.2320455154151725e-12,1.9851706386179991e-26,1.0687834947483119e-05,2.3902464887942306e-23,1.0506206884230107e-05,9.6190326221915584e-17,3.985217243694915e-15,3.2567737469732074e-20,6.0287495978177995e-22,3.5515020821059094e-09,8.677892979874621e-17,0.00056273647650198174,3.6647744970043798e-06,4.563727367381722e-07,8.8861676429387067e-11,4.0723567313261358e-14,2.1573973910363653e-12,9.6484132223418977e-08,6.0377191142954791e-11,2.1215707335797596e-10,7.9855665925790372e-11,1.125456086791474e-16,1.1432532121680446e-15,1.0551502153315403e-12,1.2757123759672982e-16,6.6111212058431824e-20,2.4143434063300499e-21,7.5472785582717473e-20
1.2189542318239474e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45173671295116946,0.11809276883418032,0.022819733377298788,0.0,8.7288413874175976e-12,5.4435470113605265e-08,4.1380160739773677e-11,4.3169400452259243e-12,2.0512445629694145e-26,1.0758887421613322e-05,2.4762537566185818e-23,1.0574860628892288e-05,9.8311265547581162e-17,4.0972368976039936e-15,3.3412634631876573e-20,6.1640401108594661e-22,3.6036960664967184e-09,8.9250590429723387e-17,0.00056634079934298333,3.6647745376998922e-06,4.6058001694274282e-07,8.9118998424881788e-11,4.0841494323812977e-14,2.1777090431669856e-12,9.7305819194688528e-08,6.0780566453750829e-11,2.1617328155570993e-10,8.0537505182318854e-11,1.158995033666977e-16,1.1580697141220309e-15,1.0643178740223907e-12,1.2954073010565418e-16,6.7301010918555142e-20,2.4561346768233007e-21,7.8267504791958524e-20
1.2270039285575897e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45173310533809125,0.11808909439243304,0.022819733350910143,0.0,8.9125720182411062e-12,5.515023722880504e-08,4.2012375522193337e-11,4.402961458408186e-12,2.1190296742551417e-26,1.0829939922293455e-05,2.5647315097855329e-23,1.0643498983199614e-05,1.0046355917429788e-16,4.2116494965756122e-15,3.4273228833047145e-20,6.3013972061760948e-22,3.6563328462236384e-09,9.1775061867919306e-17,0.0005699433630420006,3.6647723618983856e-06,4.6480248417645384e-07,8.9376321175538707e-11,4.0959421704228846e-14,2.1982243514267395e-12,9.8129871846939007e-08,6.1183941918109213e-11,2.2023686767602066e-10,8.1221778769629118e-11,1.1932855651418986e-16,1.1730320222942531e-15,1.0735125887349542e-12,1.3152714609483223e-16,6.8505386300242534e-20,2.498422698893798e-21,8.1144998194780154e-20
1.235053625291232e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45172949946778168,0.11808542170656885,0.022819733325335514,0.0,9.0989611945732195e-12,5.5869588919832634e-08,4.2649979416809251e-11,4.4901171607301944e-12,2.188557829234483e-26,1.0900992449211461e-05,2.6557329046057562e-23,1.071212195297947e-05,1.0264744237115394e-16,4.328490822881552e-15,3.5149698355741299e-20,6.4408383936778703e-22,3.7094139792355307e-09,9.4353098765316429e-17,0.00057354416845814766,3.664768103222447e-06,4.6904013284439775e-07,8.9633644698178528e-11,4.1077349462545541e-14,2.218944753182521e-12,9.895629013587942e-08,6.1587317534115626e-11,2.2434803900054397e-10,8.190848775529358e-11,1.2283389782551959e-16,1.1881411879807831e-15,1.0827343894505182e-12,1.335305329220839e-16,6.9724444227596913e-20,2.5412111032663761e-21,8.4107106321822737e-20
1.2431033220248743e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45172589533926155,0.11808175077572944,0.022819733300511322,0.0,9.2880312984893843e-12,5.6593523861439688e-08,4.3292987553613494e-11,4.5784145574836091e-12,2.2598612513838257e-26,1.0972045002055552e-05,2.7493118600870553e-23,1.0780729544056624e-05,1.0486315044606411e-16,4.4477969840269022e-15,3.604222227148645e-20,6.5823812304566622e-22,3.7629410240237244e-09,9.6985461227996195e-17,0.00057714321645011566,3.6647618871962778e-06,4.7329295734710881e-07,8.9890969008503555e-11,4.1195277606289861e-14,2.2398716900191499e-12,9.9785074017377642e-08,6.1990693299863819e-11,2.2850700174715196e-10,8.2597633106651306e-11,1.2641666562455807e-16,1.2033982652469759e-15,1.0919833048689948e-12,1.3555093799140654e-16,7.0958291023946542e-20,2.5845035294227452e-21,8.7155697042314826e-20
1.2511530187585166e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45172229295156047,0.11807808159905679,0.022819733276377822,0.0,9.4798047920985313e-12,5.7322040733206987e-08,4.3941415076319905e-11,4.6678610534834034e-12,2.332972532653571e-26,1.1043097580514194e-05,2.8455230634311646e-23,1.0849321762253247e-05,1.0711091874564863e-16,4.5696044140541873e-15,3.6950980439387256e-20,6.7260433208250303e-22,3.8169155395579473e-09,9.9672914816944783e-17,0.00058074050787617368,3.6647538317366844e-06,4.7756095208056396e-07,9.0148294121165472e-11,4.1313206142510108e-14,2.2610066077370237e-12,1.0061622344745104e-07,6.2394069213455269e-11,2.3271396107519485e-10,8.3289215695633947e-11,1.3007800685646552e-16,1.2188043109741251e-15,1.101259362469471e-12,1.3758840875051993e-16,7.22070333124846e-20,2.6283036256698147e-21,9.0292665766917385e-20
1.259202715492159e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171869230371492,0.11807441417569343,0.022819733252878813,0.0,9.6743042175706286e-12,5.8055138219547966e-08,4.4595277141646331e-11,4.758464053067778e-12,2.4079246352237953e-26,1.1114150184276132e-05,2.9444219755310916e-23,1.0917898613388916e-05,1.0939098265511738e-16,4.6939498748459857e-15,3.7876153504679039e-20,6.8718423163528217e-22,3.8713390852253153e-09,1.0241623054885695e-16,0.00058433604359416839,3.6647440476145369e-06,4.8184411143618323e-07,9.0405620049828901e-11,4.1431135077804471e-14,2.2823509563496868e-12,1.0144973838225778e-07,6.2797445272998771e-11,2.3696912109072006e-10,8.3983236303380546e-11,1.3381907708899952e-16,1.2343603849040571e-15,1.110562588568253e-12,1.3964299268852604e-16,7.347077801693573e-20,2.6726150492094105e-21,9.3519935650525638e-20
1.2672524122258013e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171509339476917,0.11807074850478222,0.022819733229961493,0.0,9.8715521971615733e-12,5.8792815009712139e-08,4.525458891863178e-11,4.8502309600980543e-12,2.4847508932586526e-26,1.1185202813030371e-05,3.0460648364690109e-23,1.0986460103280595e-05,1.1170357759815874e-16,4.8208704574260428e-15,3.88179228972873e-20,7.0197959159013834e-22,3.9262132207723589e-09,1.0521618489693766e-16,0.00058792982446152536,3.6647326388875777e-06,4.8614242980082937e-07,9.0662946807231648e-11,4.1549064418349329e-14,2.3039061900813603e-12,1.0228561877808843e-07,6.3200821476610277e-11,2.4127268485166755e-10,8.4679695624629552e-11,1.3764104051381936e-16,1.2500675496815464e-15,1.1198930083742524e-12,1.4171473733368285e-16,7.474963236208912e-20,2.7174414661960381e-21,9.6839457795026898e-20
1.2753021089594436e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45171149622377382,0.11806708458546651,0.022819733207576159,0.0,1.0071571433235514e-11,5.9535069797788638e-08,4.5919365587986155e-11,4.9431691779585748e-12,2.5634850146595399e-26,1.1256255466466188e-05,3.1505086710146954e-23,1.105500623774266e-05,1.140489390368331e-16,4.9504035832589077e-15,3.9776470830393939e-20,7.169921865655594e-22,3.9815395062498542e-09,1.0807355979170198e-16,0.00059152185133524819,3.6647197033069785e-06,4.9045590155680697e-07,9.0920274405240756e-11,4.1666994169925327e-14,2.3256737673644411e-12,1.0312386459135836e-07,6.3604197822412541e-11,2.4562485437304181e-10,8.537859427189522e-11,1.4154506994778468e-16,1.2659268708945452e-15,1.1292506460417819e-12,1.4380369025128434e-16,7.6043703874403405e-20,2.7627865518003937e-21,1.0025321145201581e-19
1.283351805693086e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4517079007897859,0.11806342241689001,0.022819733185676115,0.0,1.0274384708284805e-11,6.0281901282709761e-08,4.6589622341471077e-11,5.0372861095566131e-12,2.6441610828170483e-26,1.1327308144273119e-05,3.2578112941244833e-23,1.1123537022586881e-05,1.1642730247147042e-16,5.0825870055481268e-15,4.0751980299009953e-20,7.322237959153775e-22,4.0373195019603255e-09,1.1098914262177288e-16,0.00059511212507191958,3.664705332699352e-06,4.9478452108186169e-07,9.117760285490542e-11,4.1784924337940555e-14,2.3476551508368949e-12,1.0396447577860037e-07,6.4007574308534842e-11,2.5002583063206168e-10,8.6079932779445571e-11,1.4553234683425079e-16,1.2819394171124048e-15,1.1386355247209339e-12,1.4590989904164151e-16,7.7353100382668173e-20,2.8086539902767564e-21,1.0376320422546593e-19
1.2914015024267283e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45170430709186837,0.11805976199819689,0.022819733164217433,0.0,1.048001488494771e-11,6.1033308168254393e-08,4.7265374381310126e-11,5.1325891573222662e-12,2.7268135583617285e-26,1.1398360846140969e-05,3.3680313164408114e-23,1.1192052463622435e-05,1.1883890344057205e-16,5.21745881053301e-15,4.1744635078555195e-20,7.47676203731564e-22,4.0935547684080687e-09,1.1396372623467736e-16,0.00059870064652770114,3.6646896133258275e-06,4.9912828274917969e-07,9.1434932166506409e-11,4.1902854927454017e-14,2.3698518073396482e-12,1.04807452296458e-07,6.4410950933112754e-11,2.5447581357328633e-10,8.6783711607097035e-11,1.4960406124435907e-16,1.2981062599223057e-15,1.1480476666057215e-12,1.4803341133815971e-16,7.8677930018493295e-20,2.8550474750149047e-21,1.0737147227435888e-19
1.2994511991603706e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45170071512909027,0.11805610332853175,0.022819733143158785,0.0,1.0688484906023888e-11,6.178928916305166e-08,4.7946636919627297e-11,5.2290857232083638e-12,2.8114772809136758e-26,1.1469413571759804e-05,3.4812281497922572e-23,1.1260552566655893e-05,1.2128397752071553e-16,5.3550574187839957e-15,4.2754619723445085e-20,7.6335119884683451e-22,4.1502468662516208e-09,1.1699810893764097e-16,0.00060228741655833369,3.664672626219378e-06,5.0348718092738387e-07,9.1692262349603268e-11,4.2020785943197816e-14,2.3922652079139398e-12,1.0565279410167906e-07,6.4814327694287847e-11,2.5897500211371926e-10,8.7489931143833724e-11,1.5376141187832399e-16,1.3144284739639438e-15,1.1574870929800729e-12,1.5017427480550773e-16,8.0018301216864694e-20,2.9019707085982049e-21,1.1108008051526952e-19
1.307500895894013e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45169712490052527,0.11805244640703957,0.022819733122461314,0.0,1.0899817794487887e-11,6.2549842980584285e-08,4.8633425177912724e-11,5.3267832086903598e-12,2.898187470830948e-26,1.1540466320819964e-05,3.5974620126941437e-23,1.1329037337491242e-05,1.2376276032646415e-16,5.495421586496605e-15,4.3782119565684573e-20,7.7925057483707007e-22,4.2073973562585182e-09,1.2009309449838034e-16,0.00060587243601913803,3.6646544475016551e-06,5.0786120998053343e-07,9.1949593413077746e-11,4.2138717389595803e-14,2.4148968277985923e-12,1.0650050115110971e-07,6.5217704590207534e-11,2.6352359414788953e-10,8.8198591711254608e-11,1.5800560606671584e-16,1.3309071369624709e-15,1.1669538242617364e-12,1.5233253713787534e-16,8.137432271681521e-20,2.9494274028704674e-21,1.1489112282490818e-19
1.3155505926276552e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516935364052525,0.11804879123286578,0.022819733102088475,0.0,1.1114036653500586e-11,6.3314968339192383e-08,4.9325754386514214e-11,5.4256890147662502e-12,2.986979730956855e-26,1.1611519093012042e-05,3.716793935849687e-23,1.1397506781929868e-05,1.2627548751027876e-16,5.6385904067840404e-15,4.4827320713469551e-20,7.9537613002356861e-22,4.2650077992623018e-09,1.2324949214589422e-16,0.00060945570576501421,3.6646351486805762e-06,5.1225036426811949e-07,9.2206925365174727e-11,4.2256649270782954e-14,2.4377481464272485e-12,1.0735057340168872e-07,6.5621081619024811e-11,2.6812178655290974e-10,8.8909693566854069e-11,1.623378597717399e-16,1.347543329759784e-15,1.1764478800441368e-12,1.5450824605731527e-16,8.2746103561875672e-20,2.997421278982469e-21,1.1880672224261946e-19
1.3236002893612976e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45168994964235598,0.11804513780515621,0.022819733082005873,0.0,1.1331164666418837e-11,6.40846639620767e-08,5.0023639784153404e-11,5.5258105419564563e-12,3.0778900483661163e-26,1.1682571888026911e-05,3.8392857676516798e-23,1.1465960905770556e-05,1.2882239476243301e-16,5.7846033109684084e-15,4.5890410049795908e-20,8.1172966747513197e-22,4.3230797561215913e-09,1.2646811657125303e-16,0.00061303722665044286,3.6646147969298994e-06,5.1665463814506292e-07,9.2464258213541392e-11,4.2374581590624485e-14,2.4608206474256241e-12,1.082030108104422e-07,6.6024458778898064e-11,2.7276977519351271e-10,8.9623236907145226e-11,1.6675939758851198e-16,1.3643381363442643e-15,1.1859692791362979e-12,1.5670144931216567e-16,8.4133753100557484e-20,3.0459560674428281e-21,1.2282903117283677e-19
1.3316499860949399e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45168636461092387,0.11804148612305712,0.022819733062181161,0.0,1.1551225096803315e-11,6.4858928577302414e-08,5.0727096617465369e-11,5.6271551903037445e-12,3.1709547961099164e-26,1.1753624705555691e-05,3.9650001796847117e-23,1.1534399714809501e-05,1.3140371781093209e-16,5.9335000698706267e-15,4.697157523107622e-20,8.2831299500999694e-22,4.3816147876811817e-09,1.2974978792838677e-16,0.00061661699952948474,3.664593455351883e-06,5.210740259617106e-07,9.2721591965263615e-11,4.2492514352730652e-14,2.4841158186086655e-12,1.0905781333447881e-07,6.6427836067990797e-11,2.7746775492706449e-10,9.0339221870634831e-11,1.7127145274633094e-16,1.3812926438790217e-15,1.1955180396009178e-12,1.5891219467554861e-16,8.5537380987025703e-20,3.0950355081845613e-21,1.2696023158749438e-19
1.3396996828285822e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516827813100488,0.11803783618571523,0.02281973304258389,0.0,1.177424128842467e-11,6.5637760917802628e-08,5.1436140140560592e-11,5.7297303593731182e-12,3.2662107349598886e-26,1.1824677545289785e-05,4.0940006722279465e-23,1.1602823214840312e-05,1.3401969242143341e-16,6.085320795098998e-15,4.8071004685764393e-20,8.4512792519761747e-22,4.440614454735012e-09,1.330953318348713e-16,0.00062019502525578047,3.6645711832240578e-06,5.2550852206383101e-07,9.2978926626899389e-11,4.2610447560472726e-14,2.5076351519776689e-12,1.0991498093098495e-07,6.6831213484471464e-11,2.8221591960855612e-10,9.1057648540656395e-11,1.758752671099474e-16,1.3984079427287174e-15,1.2050941787906913e-12,1.6114052994394171e-16,8.6957097181515111e-20,3.1446633506064871e-21,1.3120253522839526e-19
1.3477493795622245e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45167919973882747,0.11803418799227755,0.022819733023185435,0.0,1.2000236665268095e-11,6.6421159721381847e-08,5.2150785614608297e-11,5.8335434482517233e-12,3.3636950151510284e-26,1.1895730406920839e-05,4.22635157975842e-23,1.167123141165399e-05,1.3667055439717053e-16,6.2401059403364794e-15,4.9188887612988354e-20,8.6217627536030954e-22,4.5000803179909671e-09,1.3650557937271359e-16,0.0006237713046825528,3.6645480362310392e-06,5.2995812079260994e-07,9.3236262204511417e-11,4.2728381216999662e-14,2.5313801437174289e-12,1.1077451355722038e-07,6.7234591026513417e-11,2.8701446209557289e-10,9.1778516948067942e-11,1.8057209118082958e-16,1.4156851264850516e-15,1.2146977133829504e-12,1.6338650293581931e-16,8.8393011950720001e-20,3.1948433536154035e-21,1.3555818380953511e-19
1.3557990762958669e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45167561989636013,0.11803054154189166,0.022819733003958835,0.0,1.2229234731536361e-11,6.7209123730719706e-08,5.28710483074402e-11,5.9386018555487486e-12,3.4634451781235593e-26,1.1966783290140781e-05,4.3621180764549e-23,1.1739624311038956e-05,1.3935653957887917e-16,6.3978963026266788e-15,5.0325413981190789e-20,8.7945986757475811e-22,4.5600139380374044e-09,1.3998136708913504e-16,0.00062734583866260428,3.6645240666822872e-06,5.3442281648464524e-07,9.3493598703697347e-11,4.284631532524967e-14,2.5553522941933114e-12,1.1163641117051429e-07,6.7637968692294547e-11,2.9186357425324183e-10,9.2501827073818779e-11,1.8536318409842597e-16,1.4331252919909508e-15,1.2243286594126798e-12,1.6565016149036016e-16,8.9845235868472187e-20,3.2455792856934226e-21,1.4002944921938285e-19
1.3638487730295092e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45167204178175091,0.1180268968337055,0.022819732984878716,0.0,1.2461259071651402e-11,6.8001651693374428e-08,5.3596943493173547e-11,6.0449129793953373e-12,3.565499158263794e-26,1.2037836194641793e-05,4.5013661817022682e-23,1.180800191878104e-05,1.4207788384472604e-16,6.558733023658562e-15,5.1480774526778271e-20,8.9698052867339793e-22,4.6204168753113089e-09,1.4352353699735382e-16,0.00063091862804831968,3.6644993237166661e-06,5.3890260347194247e-07,9.3750936129617674e-11,4.296424988796319e-14,2.5795531079482614e-12,1.1250067372826129e-07,6.8041346479997238e-11,2.9676344695915615e-10,9.3227578851392792e-11,1.9024981364142535e-16,1.4507295393635035e-15,1.2339870323039781e-12,1.6793155346621857e-16,9.1313879816135987e-20,3.2968749249353592e-21,1.4461863372311767e-19
1.3718984697631515e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4516684653941071,0.11802325386686739,0.022819732965921203,0.0,1.2696333350254515e-11,6.8798742361786496e-08,5.4328486451852825e-11,6.1524842174444746e-12,3.6698952846439726e-26,1.2108889120116326e-05,4.644162765596452e-23,1.1876364240663467e-05,1.4483482311023913e-16,6.7226575910499201e-15,5.2655160752778729e-20,9.1474009024567526e-22,4.6812906900680274e-09,1.4713293657736552e-16,0.0006344896736916641,3.6644738534946128e-06,5.4339747608190789e-07,9.4008274487022379e-11,4.3082184907697868e-14,2.6039840936998781e-12,1.1336730118791785e-07,6.8444724387808196e-11,3.0171427010827932e-10,9.39557721691332e-11,1.9523325622901327e-16,1.4684989720157267e-15,1.2436728469000444e-12,1.7023072674035552e-16,9.2799054982882021e-20,3.3487340590799571e-21,1.4932807016482153e-19
1.3799481664967938e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45166489073253935,0.11801961264052611,0.022819732947063805,0.0,1.2934481312205251e-11,6.9600394493282211e-08,5.5065692469108942e-11,6.2613229668709107e-12,3.7766722827611301e-26,1.2179942066257087e-05,4.7905755544498915e-23,1.1944711282466886e-05,1.47627593328241e-16,6.8897118396295889e-15,5.3848764927507343e-20,9.3274038863919148e-22,4.7426369423524769e-09,1.5081041877672313e-16,0.00063805897644418576,3.6644476993786652e-06,5.4790742863734351e-07,9.4265613780276223e-11,4.3200120386837287e-14,2.6286467643374087e-12,1.1423629350699903e-07,6.8848102413918196e-11,3.0671623261782668e-10,9.4686406872455133e-11,2.0031479692212684e-16,1.4864346966772202e-15,1.2533861174917478e-12,1.725477292069273e-16,9.4300872866365006e-20,3.4011604855787823e-21,1.5416012216962823e-19
1.3879978632304362e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45166131779616131,0.11801597315383087,0.022819732928285374,0.0,1.317572678257909e-11,7.040660685007728e-08,5.5808576835835252e-11,6.3714366243710449e-12,3.8858692762750149e-26,1.2250995032757056e-05,4.9406731362975502e-23,1.2013043049969353e-05,1.5045643048878289e-16,7.059937952718442e-15,5.506178008324109e-20,9.5098326496074016e-22,4.8044571919717726e-09,1.5455684201131491e-16,0.0006416265371570136,3.6644209021030562e-06,5.5243245545643957e-07,9.4522954013381856e-11,4.3318056327601124e-14,2.6535426369186507e-12,1.1510765064307509e-07,6.9251480556522109e-11,3.1176952243212496e-10,9.5419482765950833e-11,2.054957294247058e-16,1.5045378234137405e-15,1.2631268578448498e-12,1.7488260877622942e-16,9.5819445273121047e-20,3.4541580116315528e-21,1.5911718434582872e-19
1.3960475599640785e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45165774658408969,0.11801233540593128,0.022819732909565967,0.0,1.3420093666663871e-11,7.1217378199280478e-08,5.6557154847879594e-11,6.4828325861628412e-12,3.9975257887450442e-26,1.2322048019309464e-05,5.0945249664034539e-23,1.2081359548946338e-05,1.5332157061908205e-16,7.2333784634091873e-15,5.6294400014901931e-20,9.6947056507723938e-22,4.8667529984692002e-09,1.5837307016614161e-16,0.00064519235668085938,3.6643934999330236e-06,5.5697255085276892e-07,9.4780295190001878e-11,4.3435992732059327e-14,2.6786732326669697e-12,1.1598137255376878e-07,6.9654858813818673e-11,3.1687432652745135e-10,9.6154999615392205e-11,2.1077735608494161e-16,1.522809465645752e-15,1.2728950812259332e-12,1.7723541337369196e-16,9.7354884318702576e-20,3.5077304542037731e-21,1.6420168248693183e-19
1.4040972566977208e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45165417709544359,0.11800869939597732,0.022819732890886811,0.0,1.3667605949955166e-11,7.2032707312897269e-08,5.7311441805751502e-11,6.5955182479857283e-12,4.1116817453663557e-26,1.2393101025607813e-05,5.2522013727677811e-23,1.2149660785170718e-05,1.5622324978345944e-16,7.4100762558449566e-15,5.7546819278748733e-20,9.8820413961656434e-22,4.9295259210994745e-09,1.6225997259609214e-16,0.00064875643586601711,3.6643655288144661e-06,5.6152770913527886e-07,9.503763731347965e-11,4.35539296021383e-14,2.704040076968237e-12,1.1685745919675226e-07,7.0058237184010345e-11,3.2203083091684963e-10,9.6892957149635534e-11,2.1616098789652393e-16,1.5412507401660109e-15,1.2826908004270959e-12,1.7960619093892515e-16,9.8907302428346854e-20,3.5618816400977505e-21,1.6941607377368175e-19
