Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),CHOX(50),CH4OX(57)
1.28924935846826e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18124040884613277,0.096293399247155229,0.095507886953417304,2.1628807695532702e-06,0.00066671588417891489,4.0803100296918966e-11,4.9356012267940366e-11,1.2041883412408677e-17,5.5841401380320658e-31,1.5343640583190146e-11,3.777121108312096e-35,1.6053492873754652e-17,1.9819495655783e-26,2.1787262403679409e-11,9.5019064421443854e-29,4.4421880966676581e-32,7.3261821697598839e-11,1.5370067182634248e-29,0.0033420547881344367,0.0078884383430301262,4.9664893361622315e-10,3.7907674569667535e-08,3.4929722900691147e-16,8.1745194457788447e-12,6.4231939555992975e-08,1.4264837870602524e-07,6.2284869195761863e-05,0.00036231807647232065,1.8174728187431661e-10,4.9721530881023994e-15,2.4660346855744629e-12
1.294973981521508e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18123880088743766,0.09629186856851539,0.095505541003455693,2.1821184227094913e-06,0.00066967856447299856,4.0642080014739777e-11,4.9585286345335187e-11,1.2095151430131326e-17,5.6326551290585124e-31,1.5395731022357714e-11,3.851895051340393e-35,1.6053477784477361e-17,2.0039408507266981e-26,2.1904873601557273e-11,9.5551922734151874e-29,4.4813976050707855e-32,7.3403982528433993e-11,1.5613095317151664e-29,0.0033419720049557458,0.0078882705181316706,4.9663757318627344e-10,3.7907317063884623e-08,3.4928878069199877e-16,8.1743788950569548e-12,6.4231182612010196e-08,1.4284853043798372e-07,6.2549012407385232e-05,0.00036391230015916936,1.8258129341799144e-10,4.9940281144278612e-15,2.4800129676658283e-12
1.3006986045747562e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18123719306637653,0.09629033793806277,0.095503195087450074,2.2014402802948511e-06,0.00067264115123352969,4.0483751787090496e-11,4.9814544720600788e-11,1.2148420217859077e-17,5.6813825403185041e-31,1.5447602527599949e-11,3.9277524018972476e-35,1.605346304323187e-17,2.0260718375238944e-26,2.2022646289441551e-11,9.608486206310613e-29,4.5207785490130658e-32,7.3545684722078666e-11,1.5858813711435017e-29,0.0033418892269305124,0.0078881027012904191,4.9662621208480197e-10,3.7906959415927283e-08,3.4928033192732156e-16,8.1742383104403586e-12,6.4230425563820275e-08,1.4304838378709198e-07,6.2813142617934697e-05,0.00036550638630082258,1.8341553324183773e-10,5.0159012061633757e-15,2.4940109646744154e-12
1.3064232276280044e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18123558538293905,0.096288807355797881,0.095500849205405622,2.2208463325721774e-06,0.0006756036444589544,4.0328070535477478e-11,5.0043787394133536e-11,1.220168977274323e-17,5.7303223480255993e-31,1.5499256521537346e-11,4.0047029546134409e-35,1.6053448627369663e-17,2.0483427636536921e-26,2.2140580216486294e-11,9.6617879749622799e-29,4.5603309052240409e-32,7.3686933223244932e-11,1.6107239415925526e-29,0.0033418064540583982,0.007887934892505534,4.966148503177362e-10,3.7906601626595182e-08,3.4927188271704957e-16,8.1740976921287734e-12,6.422966841218766e-08,1.4324794000508771e-07,6.3077259828080593e-05,0.00036710033490686605,1.8425000129207469e-10,5.0377723632526133e-15,2.5080286440054922e-12
1.3121478506812525e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18123397783711492,0.096287276821721196,0.095498503357327486,2.2403365698033239e-06,0.00067856604414775719,4.0174991944675034e-11,5.0273014366333432e-11,1.2254960091887368e-17,5.7794745283920989e-31,1.5550694424668818e-11,4.0827565380949059e-35,1.6053434515497728e-17,2.0707538664763574e-26,2.2258675132885515e-11,9.7150973194202952e-29,4.6000546504336734e-32,7.3827732903814064e-11,1.6358389510292865e-29,0.0033417236863390659,0.0078877670917761843,4.9660348789094985e-10,3.7906243696680745e-08,3.4926343306531518e-16,8.1739570403201329e-12,6.4228911157870114e-08,1.4344720033219728e-07,6.3341364038497862e-05,0.00036869414598690619,1.850846975150608e-10,5.0596415856411775e-15,2.5220659732041429e-12
1.3178724737345007e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18123237042889367,0.096285746335833131,0.095496157543220786,2.2599109822491945e-06,0.00068152835029846128,4.0024472444225804e-11,5.0502225637604011e-11,1.2308231172349402e-17,5.8288390576290855e-31,1.5601917655133292e-11,4.1619230146644098e-35,1.6053420687397712e-17,2.0933053830353263e-26,2.2376930789859422e-11,9.7684139854804608e-29,4.639949761372357e-32,7.3968088564535994e-11,1.6612281103206775e-29,0.0033416409237721763,0.0078875992991015425,4.9659212481028519e-10,3.7905885626972201e-08,3.4925498297622798e-16,8.1738163552112802e-12,6.4228153801620848e-08,1.4364616600233599e-07,6.3605455249863792e-05,0.00037028781955056919,1.8591962185722275e-10,5.0815088732756197e-15,2.5361229199532988e-12
1.3235970967877489e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18123076315826495,0.096284215898134157,0.095493811763090616,2.2795695601698643e-06,0.00068449056290962272,3.9876469107244547e-11,5.0731421208351928e-11,1.2361503011148563e-17,5.8784159119465906e-31,1.5652927628804838e-11,4.2422122762223633e-35,1.6053407123828925e-17,2.1159975500980852e-26,2.2495346939522912e-11,9.8217377238819999e-29,4.6800162147708791e-32,7.4108004944630968e-11,1.6868931328775731e-29,0.0033415581663573907,0.007887431514480776,4.9658076108153692e-10,3.7905527418251516e-08,3.4924653245386464e-16,8.1736756369975171e-12,6.4227396344187461e-08,1.4384483823929408e-07,6.3869533462859683e-05,0.0003718813556074987,1.867547742651063e-10,5.1033742261041331e-15,2.5501994520561213e-12
1.329321719840997e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18122915602521841,0.096282685508624677,0.09549146601694207,2.2993122938243466e-06,0.00068745268197984084,3.9730939830752179e-11,5.0960601078987783e-11,1.2414775605255353e-17,5.928205067553306e-31,1.5703725758397093e-11,4.3236342530707494e-35,1.6053393806761114e-17,2.1388306040816022e-26,2.2613923335146277e-11,9.8750682916643329e-29,4.7202539873605573e-32,7.4247486704482869e-11,1.7128357354120447e-29,0.0033414754140943673,0.0078872637379130521,4.9656939671045851e-10,3.7905169071295126e-08,3.4923808150227237e-16,8.1735348858727481e-12,6.4226638786311981e-08,1.4404321825826105e-07,6.413359867816999e-05,0.0003734747541673605,1.875901546853586e-10,5.1252376440763678e-15,2.5642955374709935e-12
1.3350463428942452e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18122754902974361,0.096281155167305094,0.095489120304780142,2.3191391734707162e-06,0.00069041470750775299,3.9587843233784549e-11,5.118976524992563e-11,1.2468048951598452e-17,5.9782065006567557e-31,1.5754313453562497e-11,4.4061989097519434e-35,1.6053380719180232e-17,2.1618047810894565e-26,2.2732659731023841e-11,9.9284054513607866e-29,4.7606630558731946e-32,7.4386538435318783e-11,1.739057637579375e-29,0.0033413926669827649,0.0078870959693975468,4.9655803170276711e-10,3.7904810586874586e-08,3.4922963012547318e-16,8.1733941020296384e-12,6.4225881128731658e-08,1.442413072668738e-07,6.4397650896482058e-05,0.00037506801523984063,1.8842576306471316e-10,5.147099127143151e-15,2.5784111442937805e-12
1.3407709659474933e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18122594217183011,0.09627962487417574,0.095486774626609927,2.3390501893661438e-06,0.00069337663949203365,3.9447138626543521e-11,5.1418913721582905e-11,1.2521323047067396e-17,6.0284201874633516e-31,1.5804692120713133e-11,4.4899162442327359e-35,1.6053367844999573e-17,2.184920316923989e-26,2.2851555882442917e-11,9.9817489707320678e-29,4.801243397041092e-32,7.4525164662091312e-11,1.7655605619063976e-29,0.0033413099250222409,0.0078869282089334258,4.9654666606413791e-10,3.7904451965755998e-08,3.4922117832745954e-16,8.1732532856595106e-12,6.4225123372178618e-08,1.4443910646398829e-07,6.4661690118487106e-05,0.00037666113883464401,1.8926159935000597e-10,5.1689586752567779e-15,2.592546240753516e-12
1.3464955890007415e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18122433545146754,0.09627809462923706,0.095484428982436365,2.3590453317669358e-06,0.00069633847793139185,3.930878597790644e-11,5.1648046494380268e-11,1.2574597888515335e-17,6.0788461041784433e-31,1.585486316290563e-11,4.5747962868941937e-35,1.6053355168979201e-17,2.2081774470974385e-26,2.2970611545647597e-11,1.0035098622494803e-28,4.8419949875970457e-32,7.4663369846526109e-11,1.7923462337039712e-29,0.0033412271882124539,0.0078867604565198684,4.9653529980020742e-10,3.7904093208700242e-08,3.4921272611219627e-16,8.1731124369523579e-12,6.4224365517379868e-08,1.4463661704018686e-07,6.4925716344879661e-05,0.00037825412496149418,1.900976634881696e-10,5.1908162883709289e-15,2.6067007952075202e-12
1.357944835107238e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1812211224233532,0.096275034283932887,0.095479737796099126,2.3992879571054817e-06,0.00070226187417035994,3.9038979722311682e-11,5.2106264945093997e-11,1.268114979658522e-17,6.1803345321502851e-31,1.5954587966125289e-11,4.7480847840320344e-35,1.6053330354466551e-17,2.255117431056378e-26,2.3209200437236889e-11,1.0141815438641768e-28,4.924011823806982e-32,7.4938534618953347e-11,1.846772735181473e-29,0.0033410617300437102,0.0078864249758411227,4.9651256541878699e-10,3.790337528979381e-08,3.4919582044564039e-16,8.1728306432802367e-12,6.4222849515927107e-08,1.4503077705093702e-07,6.5453729813620681e-05,0.0003814396848503235,1.9177047511132561e-10,5.2345257094219403e-15,2.6350681521776452e-12
1.3693940812137346e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18121790994531667,0.096271974131395141,0.095475046745807896,2.4398669715194559e-06,0.00070818489621505393,3.8778117314891354e-11,5.2564420605496586e-11,1.2787704649939219e-17,6.2826715941942961e-31,1.6053499012557053e-11,4.9261453071347642e-35,1.605330616950723e-17,2.3026266112641743e-26,2.3448424475095109e-11,1.0248554179238185e-28,5.0067133783761294e-32,7.5212067186932843e-11,1.9023510013925514e-29,0.0033408962924737695,0.0078860895273547057,4.964898286028122e-10,3.790265683613767e-08,3.491789131569735e-16,8.172548722507042e-12,6.4221333130088174e-08,1.4542379666056637e-07,6.5981691308323836e-05,0.00038462469498449185,1.9344419751155922e-10,5.2782273899519555e-15,2.6635129646575228e-12
1.380843327320231e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18121469801727411,0.096268914171626099,0.095470355831601808,2.4807822970282863e-06,0.00071410754405644298,3.8525901837412488e-11,5.3022513479068901e-11,1.2894262422191026e-17,6.3858570999164154e-31,1.6151607385581235e-11,5.1090592964019251e-35,1.6053282519434054e-17,2.3507068614371689e-26,2.3688281743938026e-11,1.0355313199350366e-28,5.0900994651867568e-32,7.5484000998736039e-11,1.9590949375245193e-29,0.003340730875499858,0.0078857541110540306,4.9646708939598011e-10,3.7901937853632936e-08,3.4916200427693524e-16,8.1722666761061537e-12,6.4219816365499306e-08,1.458156851027202e-07,6.6509600834657875e-05,0.00038780915544246058,1.9511883026775633e-10,5.3219213296377946e-15,2.6920349841664143e-12
1.3922925734267276e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18121148663914116,0.09626585440462776,0.095465665053519527,2.5220338556380562e-06,0.00072002981768606042,3.8282046264993217e-11,5.3480543569341878e-11,1.3000823086480725e-17,6.4898908589072463e-31,1.6248924097068457e-11,5.296908726215862e-35,1.6053259319797614e-17,2.3993600507993283e-26,2.3928770343698607e-11,1.0462090926399038e-28,5.1741698981307791e-32,7.5754368547349636e-11,2.0170184945169942e-29,0.0033405654791191864,0.0078854187269325089,4.9644434784138713e-10,3.7901218348100842e-08,3.4914509383584247e-16,8.1719845055309362e-12,6.4218299227719487e-08,1.4620645148571972e-07,6.7037458398341626e-05,0.00039099306630298498,1.9679437296028715e-10,5.3656075281769571e-15,2.7206339642621109e-12
1.4037418195332242e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18120827581083351,0.096262794830401913,0.095460974411599425,2.5636215693418618e-06,0.00072595171709599518,3.8046273109496109e-11,5.3938510879895498e-11,1.3107386615518053e-17,6.5947726807428357e-31,1.6345460082444345e-11,5.4897761036320044e-35,1.6053236495227957e-17,2.4485880441763564e-26,2.4169888389292408e-11,1.0568885856821461e-28,5.2589244911102304e-32,7.6023201402919669e-11,2.0761356688766218e-29,0.0033404001033289512,0.00788508337498358,4.9642160398154353e-10,3.7900498325284324e-08,3.4912818186359933e-16,8.1717022122151276e-12,6.4216781722232104e-08,1.4659610479489802e-07,6.7565264005143316e-05,0.00039417642764510931,1.9847082517098546e-10,5.4092859852873559e-15,2.7493096605083025e-12
1.4151910656397207e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18120506553226642,0.096259735448950001,0.095456283905879458,2.6055453601201526e-06,0.00073187324227888268,3.7818314091326059e-11,5.43964154143578e-11,1.3213952981622269e-17,6.7005023749853832e-31,1.6441226196291094e-11,5.6877444672442708e-35,1.6053213978471002e-17,2.4983927020801225e-26,2.4411634010400881e-11,1.0675696553019137e-28,5.3443630580377195e-32,7.6290530242621494e-11,2.1364605025197458e-29,0.0033402347481263413,0.0078847480552006865,4.9639885785838188e-10,3.7899777790849371e-08,3.4911126838970399e-16,8.1714197975731698e-12,6.4215263854446071e-08,1.469846538949514e-07,6.8093017660879446e-05,0.000397359239548163,2.0014818648312611e-10,5.4529567007069637e-15,2.7780618304445172e-12
1.4380895578527137e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18119864662401428,0.096253617264372801,0.095446903303189917,2.6904008607605063e-06,0.00074371516993675384,3.7384809693966705e-11,5.5312036169756474e-11,1.3427094112566014e-17,6.914504618874901e-31,1.6630491800764581e-11,6.0993189640480938e-35,1.6053169635429217e-17,2.5997394323476591e-26,2.489700057063893e-11,1.0889359806436155e-28,5.5172913694426874e-32,7.6820794272543855e-11,2.2607895418809397e-29,0.0033399040994726722,0.0078840775121068185,4.96353358987018e-10,3.7898335209412436e-08,3.4907743705296496e-16,8.1708546098744717e-12,6.4212227053251276e-08,1.4775847433666721e-07,6.9148369142658507e-05,0.00040372321535577541,2.0350563475191773e-10,5.5402749055242938e-15,2.8357946312748344e-12
1.4609880500657068e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18119222991370351,0.096247499850902932,0.095437523245747308,2.7765997331615076e-06,0.00075555560061142267,3.6979559768614534e-11,5.6227405865493302e-11,1.3640246251437178e-17,7.1318960668226202e-31,1.6816805982418894e-11,6.5323071427221472e-35,1.6053125885163927e-17,2.7034150421068008e-26,2.5384855349932766e-11,1.1103070401253761e-28,5.6929533438749326e-32,7.7345389217334511e-11,2.3901188523674572e-29,0.0033395735331354084,0.0078834070975986725,4.9630785155162948e-10,3.7896890647633546e-08,3.4904360005377891e-16,8.1702889533784881e-12,6.4209188865973659e-08,1.4852798140003656e-07,7.0203512891150413e-05,0.0004100849943659989,2.0686671446090934e-10,5.6275621409227975e-15,2.8938304655813426e-12
1.4838865422786999e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18118581540064968,0.096241383208543446,0.095428143733842452,2.8641413527428139e-06,0.00076739453426292559,3.6600719899273878e-11,5.714252453224369e-11,1.3853409166365734e-17,7.3526751948972849e-31,1.7000252285976354e-11,6.9873924170224336e-35,1.6053082406046555e-17,2.8094342671371774e-26,2.5875183898024587e-11,1.131681893812916e-28,5.8713474930612542e-32,7.7864531049145955e-11,2.5245623941674182e-29,0.0033392430490915893,0.0078827368116241615,4.9626233586798715e-10,3.7895444148213248e-08,3.4900975761427328e-16,8.1697228387425687e-12,6.42061493333489e-08,1.4929324188288599e-07,7.1258448954557641e-05,0.00041644457722331659,2.1023142232612422e-10,5.7148184054987632e-15,2.9521674621389903e-12
1.506785034491693e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18117940308416494,0.096235267337293443,0.095418764767760511,2.9530250947507589e-06,0.00077923197085936374,3.624656620336349e-11,5.8057392201381377e-11,1.4066582622477162e-17,7.5768404790102882e-31,1.7180912638601387e-11,7.4652666859319783e-35,1.6053038943861364e-17,2.9178117802348822e-26,2.6367971983169147e-11,1.1530596829077976e-28,6.0524723289395415e-32,7.8378423895331758e-11,2.6642348449070635e-29,0.0033389126473180753,0.0078820666541313672,4.9621681224360739e-10,3.7893995752749713e-08,3.4897590995076729e-16,8.1691562763479839e-12,6.4203108495049204e-08,1.5005432085688452e-07,7.2313177381792235e-05,0.00042280196457639911,2.1359975508475141e-10,5.8020436981419683e-15,3.0108037788795581e-12
1.529683526704686e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18117299296355868,0.096229152237148285,0.095409386347781386,3.043250334267561e-06,0.00079106791037668908,3.5915487462320805e-11,5.8972008904958208e-11,1.4279766382800959e-17,7.8043903949359038e-31,1.7358867275413721e-11,7.9666303328273723e-35,1.6052995298518217e-17,3.0285621927387049e-26,2.6863205586551433e-11,1.1744396228470681e-28,6.2363263636718982e-32,7.8887260759317132e-11,2.809251596532268e-29,0.0033385823277915319,0.0078813966250684958,4.9617128097804716e-10,3.7892545501777809e-08,3.4894205727397905e-16,8.1685892763097662e-12,6.4200066389721812e-08,1.5081128172928777e-07,7.3367698222455281e-05,0.00042915715707798972,2.1697170949456526e-10,5.8892380180272417e-15,3.0697376021203144e-12
1.552582018917679e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18116658503813726,0.096223037908099801,0.095400008474179745,3.1348164462203025e-06,0.00080290235279849352,3.5605977721011468e-11,5.9886374675684719e-11,1.4492960209104534e-17,8.0353234183309799e-31,1.7534194678236401e-11,8.4921922281578911e-35,1.6052951313136219e-17,3.1417000558590224e-26,2.7360870896877311e-11,1.1958209969294751e-28,6.4229081096574269e-32,7.9391224200065023e-11,2.9597287522457711e-29,0.0033382520904884487,0.0078807267243839064,4.9612574236318808e-10,3.7891093434806236e-08,3.4890819978922589e-16,8.1680218484861121e-12,6.4197023055025318e-08,1.5156418630234421e-07,7.4422011526818088e-05,0.00043551015538479212,2.2034728233336225e-10,5.9764013646062058e-15,3.1289671458177693e-12
1.5754805111306721e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18116017930720402,0.096216924350136235,0.095390631147225055,3.2277228053896259e-06,0.00081473529811580897,3.5316629381007597e-11,6.0800489546912115e-11,1.4706163862652203e-17,8.2696380247540697e-31,1.7706971526667475e-11,9.042669736510085e-35,1.6052906865218973e-17,3.2572398618258841e-26,2.7860954305180971e-11,1.2172031504748525e-28,6.6122160795446373e-32,7.9890486967588089e-11,3.1157831236058805e-29,0.0033379219353851432,0.0078800569520260707,4.960801966835013e-10,3.7889639590352832e-08,3.4887433769661002e-16,8.1674540024872285e-12,6.4193978527664017e-08,1.5231309482939681e-07,7.5476117345803857e-05,0.00044186096015736261,2.2372647039842729e-10,6.0635337375993955e-15,3.1884906508526433e-12
1.5983790033436652e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18115377577005942,0.09621081156324239,0.095381254367181895,3.3219687864181643e-06,0.00082656674632691426,3.5046126774383164e-11,6.1714353552615158e-11,1.4919377104889869e-17,8.5073326896839339e-31,1.7877272661026426e-11,9.6187887271316261e-35,1.6052861859705077e-17,3.3751960448709548e-26,2.8363442399837507e-11,1.2385854854985612e-28,6.8042487862435114e-32,8.0385212595737553e-11,3.2775322277256868e-29,0.0033375918624577641,0.0078793873079435993,4.9603464421630883e-10,3.788818400597869e-08,3.4884047119120366e-16,8.1668857476839651e-12,6.4190932843421345e-08,1.5305806606921407e-07,7.6530015730969235e-05,0.00044820957206000709,2.2710927050601245e-10,6.1506351369886996e-15,3.2483063843440057e-12
1.6212774955566582e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18114737442600154,0.096204699547399727,0.095371878134309931,3.4175537638187122e-06,0.00083839669743714876,3.4793240166191222e-11,6.2627966727375905e-11,1.5132599698060955e-17,8.748405888537537e-31,1.8045171056063245e-11,1.0221283586725563e-34,1.6052816223501366e-17,3.4955829820636566e-26,2.8868321961743753e-11,1.2599674558457561e-28,6.9990047429371522e-32,8.0875555956976918e-11,3.4450942844857379e-29,0.0033372618716822943,0.0078787177920852016,4.9598908523202573e-10,3.7886726718320493e-08,3.4880660046321785e-16,8.1663170932159374e-12,6.4187886037191525e-08,1.5379915733699428e-07,7.7583706734487453e-05,0.00045455599176068089,2.3049567949084722e-10,6.2377055630100528e-15,3.308412638987301e-12
1.6441759877696513e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18114097527432516,0.09619858830258643,0.095362502448864045,3.5144771119822034e-06,0.00085022515145873219,3.4556820138956599e-11,6.354132910636804e-11,1.5345831405760618e-17,8.9928560966875078e-31,1.8210737803915369e-11,1.085089723412946e-34,1.6052769901086491e-17,3.6184149940232053e-26,2.9375579959650777e-11,1.281348562729777e-28,7.1964824630931041e-32,8.136166378325479e-11,3.6185882137467662e-29,0.0033369319630345558,0.0078780484043996998,4.9594351999439752e-10,3.7885267763121695e-08,3.4877272569817054e-16,8.1657480479993737e-12,6.4184838143009612e-08,1.5453642455438392e-07,7.8637190409131184e-05,0.00046090021993089151,2.338856942056504e-10,6.3247450161463989e-15,3.3688077324138409e-12
1.6670744799826444e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18113457831432289,0.096192477828777517,0.095353127311094618,3.6127382051854618e-06,0.00086205210841058984,3.4335792336497947e-11,6.4454440725341908e-11,1.5559071993432989e-17,9.2406817894791571e-31,1.8374042105086357e-11,1.1508381136990064e-34,1.605272285093265e-17,3.7437063455240102e-26,2.98852035456493e-11,1.3027283506409128e-28,7.3966804604743646e-32,8.1843675154848127e-11,3.7981336325940602e-29,0.0033366021364902151,0.0078773791448360202,4.9589794876072202e-10,3.7883807175261968e-08,3.4873884707704304e-16,8.1651786207345403e-12,6.41817891940807e-08,1.5526992229550599e-07,7.9690466808257106e-05,0.00046724225724560593,2.3727931152068709e-10,6.4117534971209151e-15,3.4294900065722155e-12
1.6899729721956374e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18112818354528457,0.096186368125944874,0.095343752721247316,3.7123364175987408e-06,0.0008738775683181856,3.4129152553820934e-11,6.5367301620610041e-11,1.5772321228814693e-17,9.4918814422470161e-31,1.8535151266647952e-11,1.2194495330372398e-34,1.6052675042628098e-17,3.8714712460076107e-26,3.0397180050812167e-11,1.3241064036041722e-28,7.5995972491500665e-32,8.2321721958288608e-11,3.9838508526277321e-29,0.0033362723920247858,0.0078767100133431828,4.9585237178207099e-10,3.7882344988786358e-08,3.4870496477643423e-16,8.164608819913065e-12,6.4178739222807902e-08,1.5599970383371044e-07,8.0743535985789507e-05,0.00047358210438315892,2.4067652832330111e-10,6.4987310068905024e-15,3.4904578271318957e-12
1.7128714644086305e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18112179096649753,0.096180259194057385,0.095334378679563542,3.8132711232930496e-06,0.00088570153121335805,3.3935962153389797e-11,6.6279911829033248e-11,1.5985578882327605e-17,9.7464535303308936e-31,1.8694130706989122e-11,1.2910008436937777e-34,1.6052626454599324e-17,4.0017238500129086e-26,3.0911496980983471e-11,1.345482341761252e-28,7.8052313435058589e-32,8.279592931507684e-11,4.1758608772839876e-29,0.0033359427296136336,0.0078760410098702924,4.9580678930348305e-10,3.7880881236931155e-08,3.4867107896869848e-16,8.1640386538244494e-12,6.4175688260817814e-08,1.5672582118212895e-07,8.1796397996206197e-05,0.00047991976202516664,2.4407734151752972e-10,6.5856775466395644e-15,3.5517095829078448e-12
1.7357699566216235e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18111540057724673,0.096174151033080954,0.095325005186280329,3.9155416962472875e-06,0.00089752399713416441,3.3755343782336083e-11,6.7192271388007214e-11,1.6198844727424804e-17,1.0004396529091502e-30,1.8851043966354044e-11,1.3655697688300998e-34,1.6052577072304961e-17,4.1344782575363179e-26,3.1428142012708068e-11,1.3668558182467385e-28,8.0135812582539974e-32,8.3266415983495639e-11,4.3742853991696211e-29,0.0033356131492319812,0.0078753721343665546,4.9576120156418295e-10,3.7879415952152675e-08,3.4863718982209845e-16,8.1634681305632713e-12,6.4172636338988175e-08,1.5744832513929945e-07,8.2849052894522603e-05,0.00048625523085644128,2.4748174802362698e-10,6.672593117773564e-15,3.6132436853044827e-12
1.7586684488346166e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18110901237681459,0.096168043642978582,0.095315632241630449,4.0191475103551914e-06,0.00090934496612472826,3.3586477367669587e-11,6.8104380335449641e-11,1.6412118540893674e-17,1.0265708913925689e-30,1.9005952722396442e-11,1.4432348947340449e-34,1.6052526886783118e-17,4.2697485143326727e-26,3.1947102989285651e-11,1.3882265163306064e-28,8.2246455084431433e-32,8.3733294735441856e-11,4.5792467974060157e-29,0.0033352836508549065,0.007874703386781234,4.9571560879773455e-10,3.787794916614768e-08,3.4860329750091309e-16,8.1628972580343838e-12,6.4169583487468236e-08,1.5816726532155162e-07,8.3901500736280099e-05,0.00049258851156490943,2.5088974477778227e-10,6.7594777219142068e-15,3.675058567777955e-12
1.7815669410476097e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18110262636448138,0.096161937023710495,0.095306259845842664,4.1240879394320889e-06,0.0009211644382350918,3.3428596372024989e-11,6.9016238709787642e-11,1.6625400103119461e-17,1.0530389160281203e-30,1.915891681008665e-11,1.5240756731336344e-34,1.6052475893477359e-17,4.4075486121660598e-26,3.2468367916960922e-11,1.4095941468048272e-28,8.4384226094678957e-32,8.4196672709945838e-11,4.7908681349867909e-29,0.0033349542344573505,0.0078740347670636888,4.9567001123228399e-10,3.7876480909885633e-08,3.4856940216560888e-16,8.1623260439609411e-12,6.4166529735709359e-08,1.5888269021356858e-07,8.495374157752821e-05,0.00049891960484153223,2.5430132873153908e-10,6.8463313608915445e-15,3.7371526853162816e-12
1.8044654332606027e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18109624253952486,0.096155831175234185,0.0952968879991416,4.2303623572215117e-06,0.00093298241352107638,3.3280984294841763e-11,6.9927846549945843e-11,1.6838689198312276e-17,1.0798435743671159e-30,1.9309994245425779e-11,1.6081724235790871e-34,1.6052424091296398e-17,4.5478924890186547e-26,3.2991924961218439e-11,1.4309584455953208e-28,8.6549110770780625e-32,8.4656651744402252e-11,5.0092731561500458e-29,0.0033346249000141244,0.0078733662751633467,4.9562440909062409e-10,3.7875011213617124e-08,3.4853550397288536e-16,8.1617544958866091e-12,6.4163475112474295e-08,1.5959464718221408e-07,8.6005775474818773e-05,0.00050524851138022888,2.5771649685179069e-10,6.9331540367429561e-15,3.7995245139366986e-12
1.821644910517424e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18109145454303704,0.096151250799527244,0.095289857179484933,4.3109696598979143e-06,0.00094184780662750957,3.3176576407849992e-11,7.0611611226971014e-11,1.6998713074792285e-17,1.1001745600630056e-30,1.942213453658436e-11,1.6734521462838828e-34,1.6052384696782501e-17,4.6548632612237202e-26,3.3386218837456983e-11,1.4469845686544834e-28,8.8191097195328131e-32,8.4999575551741202e-11,5.1776591454492777e-29,0.0033343778723163965,0.0078728648264056993,4.9559019344264409e-10,3.7873907653854529e-08,3.4851007024257177e-16,8.1613254800078703e-12,6.4161182841711979e-08,1.6012654030973259e-07,8.6794922716640002e-05,0.00050999530600733239,2.6028106074398307e-10,6.9982719797811184e-15,3.8465000882096388e-12
