Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),acetyl(43),CHOX(53)
5.031588312728773e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44455825881258759,0.11061264561846942,0.022695887402446345,2.2759157195022745e-10,1.5728975456118328e-05,9.0885452745808598e-05,1.4186156107616393e-05,2.8198310782144512e-07,2.3968264069518889e-17,0.00045101569619968154,4.6754219889334524e-15,0.00025245207495895697,1.1247606746997079e-11,2.3755220384958691e-07,6.3301261423737175e-13,7.2994718980911869e-15,0.00011135907376540748,3.9109799227959201e-10,0.0075614858734132087,0.00010949211747170653,4.6159032466221175e-05,3.5032099901556841e-07,2.5462836993262949e-09,2.9691549313140686e-08,7.5298253801478314e-10,5.4103046450006448e-11,5.8411240850032209e-07,2.9210909448483071e-05,3.6255167095936034e-11,1.7042863865945927e-06,4.0467488451236078e-13,6.1581926181128769e-10,4.411155357891699e-11,2.6419602752697557e-12,7.3926844322804272e-10,1.3496340570224588e-11,1.1079197696830719e-16,1.6010080255899814e-14,4.6520677377957928e-15
5.052742791194848e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44455329357315548,0.11060567155410267,0.022695387724202432,2.3091715517296968e-10,1.5910256776915775e-05,9.1637898467654839e-05,1.433715258677416e-05,2.8546459138165827e-07,2.4409968242016383e-17,0.00045293033005659863,4.7756432555509324e-15,0.00025300458943116483,1.139632889015881e-11,2.4133552202426953e-07,6.4124091491427992e-13,7.4091872953050246e-15,0.00011211399846771586,3.9790713247449049e-10,0.0075661759482053325,0.00010939962614756774,4.6303673470017201e-05,3.5114565982566939e-07,2.5570380918185844e-09,2.9812173960414403e-08,7.613503643152834e-10,5.469474327525112e-11,5.8999196891802283e-07,2.9412452219395024e-05,3.6530301033622476e-11,1.7189144096116438e-06,4.0870498202502104e-13,6.2655379368459156e-10,4.458062722187093e-11,2.6840107311121438e-12,7.4856214261876704e-10,1.3773259949171415e-11,1.1271964508835683e-16,1.6249182961434016e-14,4.702112569700556e-15
5.073897269660923e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44454838935590696,0.11059875753470447,0.022694886506267376,2.3427575439792662e-10,1.6092690005689749e-05,9.2393146625251567e-05,1.4489060285263763e-05,2.8897376254366981e-07,2.4857715801896348e-17,0.00045484491468828099,4.8775742360370335e-15,0.00025355443651411399,1.1546380410811552e-11,2.4516007284166546e-07,6.4953422709646965e-13,7.5200473823971354e-15,0.00011286967666227867,4.0480571386507993e-10,0.0075708044715979026,0.00010930735953561645,4.6448017975765638e-05,3.5196701844222783e-07,2.5677915566809856e-09,2.9932789664507111e-08,7.6976971733919583e-10,5.5290956451203863e-11,5.9590340050984473e-07,2.9614510292655006e-05,3.6806409536600744e-11,1.7335994319717081e-06,4.1275661122884959e-13,6.3742950023920242e-10,4.5052530540658815e-11,2.7265192710771726e-12,7.5793122309203178e-10,1.4054622983174086e-11,1.1467262268944043e-16,1.6490767904321003e-14,4.7524746318101159e-15
5.0950517481269985e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44454354538072904,0.11059190278237685,0.022694383753582729,2.3766754521592143e-10,1.627627592089482e-05,9.3151192912410482e-05,1.4641880408430735e-05,2.9251071504427226e-07,2.5311560586090978e-17,0.00045675944694198212,4.9812365497675356e-15,0.00025410162946804779,1.1697767344794127e-11,2.4902608760842561e-07,6.5789269701169895e-13,7.6320588654113648e-15,0.00011362609740268573,4.1179452855401973e-10,0.0075753722242151347,0.00010921531646117893,4.6592067913336281e-05,3.52785097390499e-07,2.5785440744924876e-09,3.0053396203509299e-08,7.7824063247968379e-10,5.5891701767241761e-11,6.0184672204041149e-07,2.9817082447149113e-05,3.7083492329555163e-11,1.7483413669480242e-06,4.1682978542447771e-13,6.4844763331984044e-10,4.5527267305568217e-11,2.7694884658526103e-12,7.6737594706842449e-10,1.4340480867991256e-11,1.1665113391727635e-16,1.6734849387782895e-14,4.803154576070735e-15
5.116206226593074e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44453876087744648,0.11058510652914082,0.022693879471064542,2.4109270332144524e-10,1.6461015287266584e-05,9.391203303281313e-05,1.479561415340369e-05,2.9607554238962035e-07,2.5771556648412312e-17,0.00045867392366684461,5.086651990729049e-15,0.00025464618148257883,1.1850495723861482e-11,2.529337974501368e-07,6.6631646961585738e-13,7.745228458058357e-15,0.0001143832498270125,4.1887437217469061e-10,0.0075798799767636286,0.00010912349573849381,4.6735825197775555e-05,3.5359991893141311e-07,2.5892956258509252e-09,3.0173993355774184e-08,7.8676314451858888e-10,5.6496994992818201e-11,6.0782195217901251e-07,3.0020167467527083e-05,3.7361549133724832e-11,1.7631401279631701e-06,4.2092451771448198e-13,6.5960945035981818e-10,4.6004841261174833e-11,2.8129208841376823e-12,7.768965763380359e-10,1.4630885148464615e-11,1.1865540391753281e-16,1.6981441723254758e-14,4.854153053164542e-15
5.137360705059149e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44453403508569522,0.11057836801680999,0.022693373663603175,2.4455140451103374e-10,1.6646908855934979e-05,9.4675662700152631e-05,1.4950262709117299e-05,2.9966833785471531e-07,2.6237758259255417e-17,0.00046058834171401706,5.193842528025629e-15,0.00025518810567715821,1.2004571575600999e-11,2.5688343330722078e-07,6.7480568859744952e-13,7.8595628816407192e-15,0.00011514112315692747,4.2604604388840683e-10,0.0075843284901584472,0.00010903189617177583,4.6879291729321577e-05,3.5441150506548636e-07,2.6000461913735753e-09,3.0294580899926429e-08,7.9533728763115407e-10,5.7106851877617655e-11,6.1382910950044981e-07,3.0223764144178389e-05,3.7640579666974097e-11,1.7779956285930365e-06,4.2504082100395281e-13,6.7091621437665333e-10,4.6485256126410789e-11,2.8568190925969922e-12,7.8649337205888259e-10,1.4925887719016651e-11,1.2068565883502914e-16,1.7230559230148588e-14,4.9054707125108467e-15
5.158515183525224e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44452936725479636,0.1105716864968662,0.022692866336063232,2.4804382468164924e-10,1.6833957364536015e-05,9.5442077638270608e-05,1.5105827256335635e-05,3.032891944828938e-07,2.6710219905302645e-17,0.00046250269793676773,5.3028303063815906e-15,0.00025572741510153992,1.2160000923349031e-11,2.6087522593086336e-07,6.8336049638211346e-13,7.9750688649782226e-15,0.00011589970669681197,4.3331034638158054e-10,0.0075887185156476213,0.00010894051655622929,4.7022469393423908e-05,3.5521987753666679e-07,2.6107957516977287e-09,3.0415158614870741e-08,8.0396309539068807e-10,5.7721288151707176e-11,6.1986821248585723e-07,3.0427871273208181e-05,3.7920583643861502e-11,1.7929077825706756e-06,4.2917870800107053e-13,6.8236919396760417e-10,4.6968515594634451e-11,2.9011856558147748e-12,7.9616659475534436e-10,1.5225540824141289e-11,1.2274212581292295e-16,1.748221623561849e-14,4.9571082022672092e-15
5.179669661991299e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44452475664363239,0.1105650612303363,0.022692357493283358,2.5157013982906777e-10,1.7022161537322171e-05,9.6211273581288148e-05,1.5262308967675775e-05,3.0693820508531895e-07,2.7188996289229128e-17,0.00046441698919059602,5.4136376466405181e-15,0.00025626412273624063,1.2316789786107788e-11,2.6490940587897659e-07,6.9198103413717572e-13,8.0917531443330205e-15,0.00011665898983289237,4.4066808586283803e-10,0.0075930507949350428,0.0001088493556790146,4.7165360060768174e-05,3.5602505783611952e-07,2.6215442874812577e-09,3.0535726279800183e-08,8.1264060077317945e-10,5.8340319525682636e-11,6.2593927952350626e-07,3.0632487656413149e-05,3.8201560775707254e-11,1.8078765037900303e-06,4.3333819121768431e-13,6.9396966330512977e-10,4.7454623333700971e-11,2.9460231362495216e-12,8.0591650431661118e-10,1.5529897058887281e-11,1.2482503299188449e-16,1.7736427074326874e-14,5.0090661693306577e-15
5.2008241404573745e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44452020252052521,0.11055849148767082,0.022691847140076236,2.551305260462705e-10,1.7211522085271254e-05,9.6983246273732665e-05,1.5419709007631718e-05,3.1061546224047706e-07,2.7674142329409358e-17,0.00046633121233334351,5.5262870462604544e-15,0.00025679824149299485,1.2474944178462556e-11,2.6898620351219253e-07,7.0066744177624449e-13,8.2096224633348722e-15,0.00011741896203238447,4.4812007206008794e-10,0.0075973260603018128,0.00010875841232016883,4.7307965587305079e-05,3.5682706720594918e-07,2.6322917794031758e-09,3.0656283674204293e-08,8.2136983616185873e-10,5.8963961690812109e-11,6.3204232890958724e-07,3.0837612101257277e-05,3.8483510770659209e-11,1.8229017063095391e-06,4.375192829698933e-13,7.0571890213227483e-10,4.7943582986034159e-11,2.9913340941889612e-12,8.1574335999514403e-10,1.5839009369334489e-11,1.2693460950925632e-16,1.7993206088211873e-14,5.0613452593386231e-15
5.22197861892345e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4445157041631147,0.110551976548624,0.022691335281228429,2.5872515952184028e-10,1.7402039706193906e-05,9.7757991470658997e-05,1.5578028532598568e-05,3.143210582936768e-07,2.8165713159625033e-17,0.00046824536422530145,5.6408011798052415e-15,0.00025732978421520551,1.2634470110499201e-11,2.7310584898988745e-07,7.0941985796383204e-13,8.3286835729064014e-15,0.00011817961284264974,4.5566711821754296e-10,0.0076015450347260306,0.00010866768525348274,4.745028781428376e-05,3.5762592664286619e-07,2.6430382081641889e-09,3.0776830577876929e-08,8.3015083335170343e-10,5.9592230319174573e-11,6.3817737884897666e-07,3.1043243420847404e-05,3.8766433333757278e-11,1.8379833043556289e-06,4.4172199537863815e-13,7.1761819575797803e-10,4.8435398168698997e-11,3.0371210877053719e-12,8.256474204051473e-10,1.615293105306296e-11,1.2907108549820017e-16,1.8252567626255777e-14,5.1139461166701575e-15
5.243133097389525e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44451126085824061,0.11054551570213549,0.022690821921500334,2.6235421653836252e-10,1.7593715084839686e-05,9.8535504937766503e-05,1.5737268690897028e-05,3.1805508535655343e-07,2.866376412877406e-17,0.00047015944172931827,5.7572028994320123e-15,0.00025785876367838981,1.2795373587722003e-11,2.7726857226623866e-07,7.1823842012001544e-13,8.4489432311884101e-15,0.00011894093189036333,4.6331004109269401e-10,0.0076057084320010626,0.0001085771732473359,4.7592328568289405e-05,3.5842165690178979e-07,2.6537835544872325e-09,3.0897366770924105e-08,8.3898362355389778e-10,6.0225141063796112e-11,6.4434444745598292e-07,3.1249380433908759e-05,3.9050328166996501e-11,1.853121212326089e-06,4.459463403702894e-13,7.2966883505230708e-10,4.8930072473475522e-11,3.0833866726112663e-12,8.3562894352105286e-10,1.6471715759614875e-11,1.3123469208683024e-16,1.8514526044254725e-14,5.1668693844467383e-15
5.2642875758556e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4445068719018242,0.11053910824621341,0.022690307065626157,2.6601787347083196e-10,1.7786548893001843e-05,9.9315782451510858e-05,1.5897430622798122e-05,3.218176353065759e-07,2.916835080058094e-17,0.00047207344171090347,5.8755152353748167e-15,0.00025838519259062154,1.2957660610971816e-11,2.8147460308631124e-07,7.2712326442512878e-13,8.5704082034651905e-15,0.00011970290888069366,4.7104966095323599e-10,0.0076098169568523241,0.00010848687506549186,4.7734089661284711e-05,3.5921427849939697e-07,2.6645277991180131e-09,3.1017892033771341e-08,8.4786823740023731e-10,6.0862709558781071e-11,6.5054355275508421e-07,3.1456021964760372e-05,3.9335194969388619e-11,1.8683153447933344e-06,4.5019232967723875e-13,7.4187211644161829e-10,4.942760946693322e-11,3.1301334024153998e-12,8.4568818667601938e-10,1.6795417490949388e-11,1.3342566139733215e-16,1.8779095704589405e-14,5.2201157045334678e-15
5.2854420543216754e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44450253659875222,0.11053275348781903,0.02268979071831384,2.6971630678506383e-10,1.7980541789620712e-05,0.00010009881979921165,1.6058515460548154e-05,3.2560879978655829e-07,2.9679528953308259e-17,0.00047398736103833143,5.9957613964243727e-15,0.00025890908359296771,1.3121337176344517e-11,2.8572417098217476e-07,7.3607452582448601e-13,8.6930852620899105e-15,0.00012046553359649352,4.788868015739481e-10,0.0076138713050525452,0.00010839678946785471,4.7875572890655235e-05,3.6000381171761388e-07,2.6752709228255203e-09,3.1138406147171082e-08,8.5680470494748897e-10,6.1504951419442754e-11,6.5677471268164221e-07,3.1663166843290423e-05,3.9621033437022242e-11,1.8835656165075598e-06,4.5445997483850833e-13,7.5422934190364177e-10,4.9928012690506547e-11,3.1773638282791272e-12,8.5582540656043904e-10,1.7124090601890283e-11,1.3564422654506972e-16,1.9046290975996907e-14,5.2736857175398346e-15
5.3065965327877506e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449825426276313,0.11052645074275282,0.022689272884245063,2.7344969303610904e-10,1.817569442088587e-05,0.00010088461277915544,1.6220524328393973e-05,3.2942867020417533e-07,3.0197354579469546e-17,0.00047590119658274193,6.1179647704039225e-15,0.00025943044925992234,1.3286409275109795e-11,2.9001750526905229e-07,7.4509233803313572e-13,8.8169811864100452e-15,0.000121228795897502,4.868222902335274e-10,0.0076178721635355865,0.00010830691521118896,4.8016780039258455e-05,3.6079027660705098e-07,2.6860129064025517e-09,3.12589088922098e-08,8.6579305568169963e-10,6.2151882242426786e-11,6.6303794508260831e-07,3.1870813904931392e-05,3.9907843263121697e-11,1.898871942399786e-06,4.5874928720034345e-13,7.667418189624924e-10,5.0431285660571295e-11,3.2250804989731091e-12,8.6604085922046007e-10,1.7457789800566658e-11,1.378906216376777e-16,1.9316126233343753e-14,5.3275800628207801e-15
5.327751011253826e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449402421633288,0.11052019933554201,0.0226887535680752,2.7721820886667657e-10,1.83720074203369e-05,0.00010167315720069464,1.6383458342608393e-05,3.3327733773148146e-07,3.0721883885543507e-17,0.00047781494521824061,6.242148924641167e-15,0.00025994930209983477,1.3452882893630242e-11,2.9435483504149715e-07,7.5417683354064852e-13,8.9421027626928361e-15,0.00012199268571955797,4.9485695771137507e-10,0.0076218202105088097,0.00010821725104980417,4.8157712875476165e-05,3.6157369299038446e-07,2.6967537306662155e-09,3.1379400050314876e-08,8.7483331852245522e-10,6.2803517605836399e-11,6.6933326771721442e-07,3.207896199063527e-05,4.0195624138104442e-11,1.9142342375847986e-06,4.630602779168206e-13,7.7941086068360843e-10,5.0937431868521611e-11,3.2732859608343355e-12,8.7633480005652166e-10,1.7796570148846369e-11,1.4016508177414122e-16,1.958861585739996e-14,5.3817993784775893e-15
5.348905489719901e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448984579056411,0.11051399859932956,0.02268823277443336,2.8102203100555831e-10,1.8569481408963055e-05,0.00010246444888434193,1.6547318611515886e-05,3.3715489330443432e-07,3.1253173291689518e-17,0.00047972860382199589,6.3683376064363115e-15,0.00026046565455533461,1.3620764013280783e-11,2.9873638916960153e-07,7.6332814361592846e-13,9.0684567840508398e-15,0.000122757193073824,5.0299163828433611e-10,0.0076257161155640144,0.00010812779573620591,4.8298373153270393e-05,3.6235408046568457e-07,2.7074933764584315e-09,3.1499879403261416e-08,8.8392552182710018e-10,6.3459873069350995e-11,6.7566069825765238e-07,3.2287609946848574e-05,4.0484375749637236e-11,1.9296524173639908e-06,4.6739295795046209e-13,7.9223778566861402e-10,5.1446454780847967e-11,3.3219827577234948e-12,8.867074838218998e-10,1.8140487062762531e-11,1.4246784304386188e-16,1.9863774234614285e-14,5.4363443013588014e-15
5.370059968185976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448571832507561,0.11050784787576455,0.022687710507922357,2.8486133626606128e-10,1.8768116995301546e-05,0.00010325848366186077,1.6712106235518445e-05,3.4106142762242151e-07,3.1791279431464505e-17,0.00048164216927433593,6.4965547435261579e-15,0.00026097951900375273,1.3790058610368389e-11,3.0316239629523331e-07,7.7254639831205831e-13,9.1960500503675027e-15,0.00012352230804602105,5.1122716972339443e-10,0.0076295605397869518,0.00010803854802171398,4.843876261224231e-05,3.6313145840968992e-07,2.718231824646419e-09,3.1620346733178874e-08,8.9306969339490346e-10,6.4120964174343586e-11,6.820202542897419e-07,3.2496756625487431e-05,4.0774097782690883e-11,1.945126397228096e-06,4.7174733807284697e-13,8.0522391805011209e-10,5.1958357839215789e-11,3.3711734309826807e-12,8.9715916462126516e-10,1.8489596312932903e-11,1.447991425257115e-16,2.0141615756890578e-14,5.4912154670611044e-15
5.3912144466520515e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448164116789368,0.11050174651489388,0.022687186773118775,2.8873630154444318e-10,1.8967914775534679e-05,0.00010405525737635189,1.6877822307121702e-05,3.4499703114779217e-07,3.2336259151541246e-17,0.0004835556384588428,6.6268244445442528e-15,0.00026149090775753729,1.3960772656052123e-11,3.0763308482830306e-07,7.8183172647116949e-13,9.3248893682228416e-15,0.00012428802079567395,5.1956439329031998e-10,0.0076333541358654606,0.00010794950665705022,4.857888297769434e-05,3.6390584598103054e-07,2.7289690561231822e-09,3.1740801822557393e-08,9.0226586047118192e-10,6.4786806443996297e-11,6.8841195331358674e-07,3.2706400883912466e-05,4.1064789919593906e-11,1.9606560928598338e-06,4.7612342886521866e-13,8.1837058748640076e-10,5.2473144460544755e-11,3.4208605193934073e-12,9.0769009590925627e-10,1.8843954024972228e-11,1.4715921828707155e-16,2.0422154821365237e-14,5.5464135099302737e-15
5.4123689251181267e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447761367534477,0.11049569387505552,0.022686661574572973,2.9264710381835398e-10,1.9168875333585878e-05,0.00010485476588233581,1.7044467910961209e-05,3.4896179410539114e-07,3.2888169511427965e-17,0.00048546900826244556,6.7591709994770929e-15,0.00026199983306466706,1.4132912116263518e-11,3.1214868294305957e-07,7.91184255729341e-13,9.4549815508191525e-15,0.00012505432155536687,5.2800415373427174e-10,0.0076370975481962313,0.00010786067039289604,4.8718735960694957e-05,3.6467726212340018e-07,2.7397050518079847e-09,3.1861244454254116e-08,9.1151404975138377e-10,6.5457415383411552e-11,6.9483581274422019e-07,3.2916541584903627e-05,4.1356451840084694e-11,1.9762414201364495e-06,4.8052124071911801e-13,8.3167912915612018e-10,5.2990818037089121e-11,3.4710465591349718e-12,9.1830053048906113e-10,1.9203616679897594e-11,1.4954830938286043e-16,2.070540583018583e-14,5.601939063062051e-15
5.433523403584202e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447363521194927,0.11048968932277306,0.022686134916809118,2.9659392014528238e-10,1.9370999241214392e-05,0.00010565700504583176,1.7212044123828879e-05,3.5295580648209916e-07,3.3447067783189563e-17,0.00048738227557551154,6.8936188801163526e-15,0.00026250630710905951,1.4306482951627249e-11,3.1670941857441549e-07,8.0060411252152204e-13,9.5863334179068151e-15,0.00012582120063000903,5.3654729928835392e-10,0.007640791412990189,0.0001077720379804221,4.8858323258146459e-05,3.6544572556867932e-07,2.7504397926468121e-09,3.1981674411499257e-08,9.2081428738511978e-10,6.6132806479723099e-11,7.012918499122469e-07,3.3127177596635142e-05,4.1649083221362592e-11,1.9918822951321691e-06,4.8494078383699717e-13,8.4515088375282446e-10,5.3511381936518057e-11,3.5217340837431283e-12,9.2899072051101421e-10,1.9568641114526717e-11,1.519666558545471e-16,2.0991383190290751e-14,5.6577927583030106e-15
5.454677882050277e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446970515031747,0.1104837322326514,0.022685606804325267,3.0057692766100716e-10,1.9574287058108982e-05,0.00010646197074443264,1.7380552014699667e-05,3.5697915802637489e-07,3.4013011451170048e-17,0.00048929543729193611,7.0301927405071258e-15,0.00026301034201097639,1.4481491117382116e-11,3.2131551941429913e-07,8.1009142208648242e-13,9.7189517957101724e-15,0.00012658864839611074,5.4519468166612758e-10,0.0076444363583765525,0.00010768360817179028,4.899764655285509e-05,3.6621125484000654e-07,2.7611732596128331e-09,3.2102091477902061e-08,9.3016659898015978e-10,6.6812995202203089e-11,7.0778008206446522e-07,3.3338307792650144e-05,4.194268373813779e-11,2.0075786341205572e-06,4.8938206823284588e-13,8.5878719747948475e-10,5.4034839501997368e-11,3.5729256240690855e-12,9.3976091747120592e-10,1.993908452186931e-11,1.5441449872915256e-16,2.1280101313190063e-14,5.7139752262515419e-15
5.475832360516352e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446582287104563,0.11047782198727409,0.022685077241593403,3.045963035780545e-10,1.977873933198049e-05,0.00010726965886737673,1.7549992644758316e-05,3.6103193824780212e-07,3.4586058211716656e-17,0.0004912084903092314,7.1689174173921901e-15,0.00026351194982742474,1.465794256330239e-11,3.2596721290803816e-07,8.1964630847178596e-13,9.8528435168534795e-15,0.00012735665530106904,5.5394715605807689e-10,0.0076480330045055707,0.00010759537972062989,4.9136707513603739e-05,3.6697386825480319e-07,2.771905433706856e-09,3.2222495437456609e-08,9.3957100960638346e-10,6.7497997002366784e-11,7.1430052636449139e-07,3.354993105183551e-05,4.2237253062679861e-11,2.0233303535767876e-06,4.9384510373281262e-13,8.7258942204291803e-10,5.456119405227114e-11,3.62462370823883e-12,9.5061137221010106e-10,2.0315004451511386e-11,1.5689208001823764e-16,2.1571574614747443e-14,5.7704870962586427e-15
5.4969868389824275e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446198776261447,0.1104719579771017,0.022684546233059502,3.0865222518415925e-10,1.9984356598653208e-05,0.00010808006531561557,1.7720367067426415e-05,3.6511423641664098e-07,3.5166265972905267e-17,0.00049312143152861114,7.3098179306522512e-15,0.00026401114255255405,1.4835843233619401e-11,3.3066472625076857e-07,8.2926889453878702e-13,9.9880154202869617e-15,0.00012812521186246324,5.628055811280292e-10,0.0076515819636499395,0.00010750735138248887,4.9275507795227001e-05,3.6773358392775116e-07,2.7826362959577556e-09,3.23428860745474e-08,9.4902754379968866e-10,6.818782731407901e-11,7.2085319989337138e-07,3.3762046258396547e-05,4.2532790864865432e-11,2.0391373701798301e-06,4.983298999758497e-13,8.8655891464814499e-10,5.5090448881744529e-11,3.676830861612753e-12,9.6154233491117479e-10,2.0696458809992676e-11,1.5939964271687815e-16,2.1865817514963181e-14,5.8273289964289191e-15
5.518141317448503e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445819922128849,0.11046613960037181,0.022684013783143643,3.1274486984073261e-10,2.0191139382155259e-05,0.00010889318600187868,1.7891676328389423e-05,3.692261415633828e-07,3.5753692854267525e-17,0.00049503425785507821,7.4529194837421831e-15,0.00026450793211805021,1.5015199066943541e-11,3.3540828638387341e-07,8.3895930196765254e-13,1.0124474351212935e-14,0.00012889430866735961,5.7177081900953261e-10,0.0076550838403049463,0.00010741952191526094,4.9414049038688378e-05,3.6849041977372132e-07,2.7933658274229276e-09,3.2463263173954904e-08,9.5853622556586052e-10,6.8882501553651476e-11,7.2743811965018441e-07,3.3974652301831592e-05,4.2829296812224253e-11,2.0549996008145472e-06,5.0283646641433517e-13,9.0069703799267869e-10,5.5622607260566665e-11,3.7295496067456068e-12,9.7255405509955727e-10,2.1083505861177041e-11,1.6193743080262778e-16,2.2162844437758375e-14,5.8845015536214977e-15
5.560450274380654e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445075946333645,0.11045463737848447,0.02268294457671716,3.2104103811016159e-10,2.0608203537311022e-05,0.00011052755379864245,1.8237103509425638e-05,3.7753912771106313e-07,3.6950437511294852e-17,0.00049885955346872022,7.7458274436806628e-15,0.00026549434918689686,1.5378299948484413e-11,3.4503445349686896e-07,8.5854406175601457e-13,1.0401280707169704e-14,0.00013043408569928043,5.9002519906781243e-10,0.0076619487258295614,0.0001072444546391962,4.9690360906106887e-05,3.6999552266224902e-07,2.8148208223707629e-09,3.2703975900853277e-08,9.7771012521216724e-10,7.0286443394485554e-11,7.4070476543776704e-07,3.440133248363032e-05,4.3425211801101101e-11,2.086889372759738e-06,5.1191494675768325e-13,9.2948465511721846e-10,5.6695647626077195e-11,3.8365319482416292e-12,9.9482076273904271e-10,2.1874612885887066e-11,1.671046639517116e-16,2.2765308065088329e-14,5.9998411402861821e-15
5.59852833561959e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44444421703988751,0.11044443556403399,0.02268197740522138,3.2863496312949816e-10,2.0987552363172333e-05,0.00011200772674952066,1.855119545221854e-05,3.8512295933766067e-07,3.8052784468620078e-17,0.00050230189561870119,8.0172287786648787e-15,0.00026637402417639645,1.5710126857667024e-11,3.5385775527781985e-07,8.7640349131316053e-13,1.0654876858025883e-14,0.00013182163962891183,6.068281607692323e-10,0.007667972009214272,0.00010708756183029488,4.9938171857259952e-05,3.7134044198555904e-07,2.8341255771031372e-09,3.2920568905395683e-08,9.9514520969981883e-10,7.156671158513115e-11,7.5275519762378865e-07,3.4787012276281233e-05,4.3964842965759556e-11,2.1157781699727555e-06,5.2016012416345105e-13,9.5598401048854933e-10,5.7671346406285417e-11,3.9345909468309235e-12,1.0151394799309156e-09,2.2606328048946568e-11,1.7186101227083715e-16,2.3317191460388091e-14,6.1047838784817156e-15
5.636606396858526e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443781644995778,0.11043437258844579,0.022681005631213402,3.3635063236346511e-10,2.1370685083426149e-05,0.00011349663081083525,1.8868332182901086e-05,3.9280409116987726e-07,3.9179434886440397e-17,0.00050574381756405716,8.2961618824581947e-15,0.00026724609567619717,1.6046760587165847e-11,3.6283376608333198e-07,8.944845010011317e-13,1.0912749712509125e-14,0.00013321080066200114,6.2399076207396607e-10,0.0076738518012912163,0.00010693129419360159,5.0185168419630504e-05,3.7267630044911508e-07,2.8534257268419633e-09,3.3137114719398672e-08,1.012749601833047e-09,7.2862913064748948e-11,7.6491036827437694e-07,3.5174265349122123e-05,4.4507605647603395e-11,2.1448445776570155e-06,5.2847597554538898e-13,9.8305117254545526e-10,5.8656502443998737e-11,4.0343466010886906e-12,1.0357237017659509e-09,2.3357086025376821e-11,1.7671912997543102e-16,2.3878319566277709e-14,6.2108076375135215e-15
5.674684458097462e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44443155444121135,0.11042444521068934,0.022680029279546078,3.4418908264771189e-10,2.1757604339205624e-05,0.00011499424257885801,1.9188519523808969e-05,4.0058303370668122e-07,4.033073532835326e-17,0.00050918530140240824,8.5827804353764335e-15,0.00026811063106390719,1.6388235557540196e-11,3.719637998008512e-07,9.1278775841821478e-13,1.117493940820383e-14,0.00013460151632663602,6.4151815591052198e-10,0.0076795913589982334,0.00010677564461839465,5.0431359672634055e-05,3.7400319567718027e-07,2.8727211621996008e-09,3.3353612102692975e-08,1.0305234229412644e-09,7.417513711942075e-11,7.7717037364179543e-07,3.5563085413749727e-05,4.5053497828524715e-11,2.1740881187773666e-06,5.3686254936773902e-13,1.0106942863608584e-09,5.965113394479693e-11,4.1358135159409812e-12,1.0565748594961127e-09,2.4127239576596906e-11,1.8168047532603753e-16,2.4448776616792626e-14,6.3179160283123495e-15
