Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),COX(47),CH4OX(57),C2H6X(49),CHOX(50)
1.9985733722291262e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1710716055629716,0.096800900545475577,0.090676530594132776,2.0750482239893097e-07,1.2785483770013212e-05,2.0566284370470104e-13,1.4717486321978888e-06,4.3335169272077868e-09,3.7304409527761649e-29,2.7937804735530684e-10,3.0928288815227525e-30,1.6200858090261388e-18,1.0273192905974361e-21,5.0022942855574681e-09,1.0655960485961936e-25,1.502453576324211e-23,9.2929233732849806e-14,7.025474309150767e-26,0.0031916676954562738,0.018624965494056935,2.0521299012408296e-07,5.0036477401929292e-08,3.9347209352492758e-09,1.7191369062561182e-06,1.3045505060311584e-13,9.5931606767860953e-11,6.4958301282652805e-09,5.5245997777991908e-06,1.82828879345136e-10,1.6507483343188654e-09,2.8366116644462229e-10,1.7497063202286688e-11,1.4765990275680645e-14
2.0009040150301746e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17105329589032908,0.096801220061931204,0.090667191063047839,2.0832572691861421e-07,1.2814045563117643e-05,2.0576457527623951e-13,1.4756694268630024e-06,4.3465138255461478e-09,3.7412146067588973e-29,2.7991885472020266e-10,3.1214668955940709e-30,1.62039990221181e-18,1.0335086507626844e-21,5.0161342483853697e-09,1.0690989236046776e-25,1.5084409692495008e-23,9.3081650295310281e-14,7.076629830802641e-26,0.0031913322773092397,0.018643596527616661,2.0538178405384196e-07,5.0074930519255027e-08,3.9338435060618753e-09,1.7220369940446868e-06,1.3056364549117196e-13,9.5912844864950217e-11,6.4952428691072279e-09,5.5355454132807263e-06,1.8333428002714413e-10,1.6549861713046431e-09,2.8460937179656226e-10,1.7548414584402947e-11,1.4793525255271526e-14
2.003234657831223e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17103499207007661,0.0968015394588983,0.090657854492499454,2.091488957225208e-07,1.2842634371641976e-05,2.0586617032776159e-13,1.4795951284549625e-06,4.3595321026553536e-09,3.7520059319883523e-29,2.8045995239054449e-10,3.1503330684986077e-30,1.6207128598877514e-18,1.0397273587388182e-21,5.0299958516194705e-09,1.0726087681039825e-25,1.514444450018049e-23,9.3234134992360662e-14,7.1280933575991661e-26,0.0031909969644454612,0.01866222159505939,2.0555044989271031e-07,5.0113380576033976e-08,3.9329672894915073e-09,1.724938558106308e-06,1.3067216045978025e-13,9.5894107643491642e-11,6.4946555601670165e-09,5.546498138736263e-06,1.8384047005502895e-10,1.6592286712620021e-09,2.855594597967619e-10,1.7599844198644952e-11,1.4821076073061677e-14
2.0055653006322715e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17101669409911385,0.096801858736432711,0.090648520880918446,2.0997433233103168e-07,1.2871250181179958e-05,2.059676291202277e-13,1.4835257344893875e-06,4.372571759883152e-09,3.7628149343774039e-29,2.8100133983249813e-10,3.1794289161027725e-30,1.6210246856454372e-18,1.0459755148153158e-21,5.0438791029007717e-09,1.0761255854612159e-25,1.5204640396472343e-23,9.3386687780517285e-14,7.1798663481107316e-26,0.0031906617568169824,0.018680840699543805,2.057189877604098e-07,5.0151827588941676e-08,3.9320922809290446e-09,1.7278415969458297e-06,1.3078059558158113e-13,9.5875395010715343e-11,6.4940682023542498e-09,5.5574579451547368e-06,1.8434744966138501e-10,1.6634758300312324e-09,2.8651143133837744e-10,1.7651352028290366e-11,1.4848642713186986e-14
2.00789594343332e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17099840197434374,0.096802177894590336,0.090639190226737248,2.1080204026587869e-07,1.2899892977338642e-05,2.0606895191372756e-13,1.487461242479139e-06,4.3856327985441563e-09,3.7736416198243277e-29,2.8154301651319327e-10,3.2087559650067642e-30,1.6213353830613756e-18,1.0522532195512695e-21,5.0577840098592819e-09,1.0796493790283218e-25,1.5264997591408823e-23,9.3539308616426939e-14,7.2319502675712448e-26,0.0031903266543757344,0.018699453844225451,2.0588739777647564e-07,5.0190271571435503e-08,3.9312184791180959e-09,1.7307461090698983e-06,1.308889509290982e-13,9.5856706951494734e-11,6.4934807964803341e-09,5.5684248235341846e-06,1.8485521908211216e-10,1.6677276434521345e-09,2.8746528731166006e-10,1.7702938056490953e-11,1.487622515336391e-14
2.0102265862343683e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17098011569267105,0.096802496933427129,0.090629862528389143,2.1163202304963833e-07,1.2928562745733356e-05,2.0617013896786976e-13,1.4914016499353744e-06,4.3987152199324467e-09,3.7844859942179684e-29,2.8208498190035727e-10,3.2383157485273418e-30,1.6216449557032285e-18,1.0585605736736479e-21,5.0717105801182096e-09,1.0831801521479586e-25,1.5325516294964831e-23,9.3691997456815911e-14,7.2843465853733217e-26,0.0031899916570735792,0.018718061032257899,2.0605568006032572e-07,5.0228712538023278e-08,3.9303458817461138e-09,1.733652092986367e-06,1.309972265747944e-13,9.5838043426182364e-11,6.4928933433815374e-09,5.5793987648782644e-06,1.8536377855448803e-10,1.6719841073642607e-09,2.8842102860505834e-10,1.7754602266320308e-11,1.490382337392623e-14
2.0125572290354167e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17096183525100322,0.096802815852999144,0.09062053778430873,2.1246428420590348e-07,1.2957259471989425e-05,2.0627119054157143e-13,1.4953469543671993e-06,4.4118190253172757e-09,3.7953480634398827e-29,2.8262723546244186e-10,3.2681098081414018e-30,1.6219534071272748e-18,1.0648976781127732e-21,5.0856588212925062e-09,1.0867179081519023e-25,1.5386196717028036e-23,9.3844754258509514e-14,7.3370567759542947e-26,0.0031896567648622967,0.018736662266792367,2.0622383473123686e-07,5.02671505057414e-08,3.9294744838937842e-09,1.7365595472045963e-06,1.31105422591045e-13,9.5819404335186344e-11,6.492305843962169e-09,5.5903797601974376e-06,1.8587312830865368e-10,1.6762452176068514e-09,2.8937865610484079e-10,1.7806344640757687e-11,1.4931437365450283e-14
2.0148878718364652e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17094356064624977,0.096803134653362516,0.090611215992931537,2.1329882725914684e-07,1.298598314174087e-05,2.0637210689319335e-13,1.499297153281942e-06,4.4249442159463617e-09,3.8062278333606783e-29,2.831697766685271e-10,3.2981396924513224e-30,1.6222607408801192e-18,1.0712646339759648e-21,5.0996287409899733e-09,1.0902626503619454e-25,1.5447039067404973e-23,9.3997578978417173e-14,7.3900823181483114e-26,0.003189321977693599,0.018755257550978042,2.0639186190836283e-07,5.0305585487426616e-08,3.9286042844254071e-09,1.7394684702353619e-06,1.3121353905015293e-13,9.580078966542117e-11,6.4917182990190058e-09,5.6013678005080982e-06,1.8638326858002841e-10,1.6805109700189416e-09,2.9033817069538238e-10,1.7858165162700637e-11,1.495906710029767e-14
2.0172185146375136e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17092529187532277,0.096803453334573422,0.090601897152694386,2.1413565573497758e-07,1.3014733740632942e-05,2.0647288828039771e-13,1.5032522441846452e-06,4.4380907930396422e-09,3.8171253098402271e-29,2.8371260498850495e-10,3.3284069592898506e-30,1.622566960496111e-18,1.077661542599205e-21,5.1136203468091277e-09,1.0938143820873961e-25,1.5508043555802657e-23,9.4150471573556359e-14,7.4434246964772634e-26,0.0031889872955191069,0.018773846887961444,2.0655976171069812e-07,5.0344017498383737e-08,3.9277352802430298e-09,1.7423788605908254e-06,1.3132157602432744e-13,9.5782199359515765e-11,6.4911307093969822e-09,5.61236287683426e-06,1.8689419960083307e-10,1.6847813604392862e-09,2.91299573258616e-10,1.7910063814941371e-11,1.4986712567083538e-14
2.019549157438562e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1709070289351371,0.096803771896688179,0.09059258126203544,2.1497477316007472e-07,1.3043511254321476e-05,2.0657353496017535e-13,1.5072122245782086e-06,4.4512587577909141e-09,3.8280404987275429e-29,2.8425571989303181e-10,3.3589131752393579e-30,1.6228720694979559e-18,1.0840885055343795e-21,5.1276336463397667e-09,1.0973731066257043e-25,1.5569210391832633e-23,9.4303432001046938e-14,7.4970854008439987e-26,0.0031886527182903631,0.018792430280886618,2.0672753425708842e-07,5.0382446553384621e-08,3.9268674684547925e-09,1.7452907167848305e-06,1.3142953358568906e-13,9.5763633363840495e-11,6.4905430759320311e-09,5.6233649802071206e-06,1.8740592160305974e-10,1.6890563847063344e-09,2.9226286467417462e-10,1.7962040580172972e-11,1.5014373744797557e-14
2.0218798002396104e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1708887718226097,0.096804090339763033,0.090583268319393825,2.1581618306210176e-07,1.3072315668472045e-05,2.0667404718893595e-13,1.5111770919635727e-06,4.4644481113699582e-09,3.8389734058603969e-29,2.8479912085346722e-10,3.3896599149827065e-30,1.6231760713978876e-18,1.0905456245324125e-21,5.1416686471636722e-09,1.1009388272632094e-25,1.5630539785009696e-23,9.4456460218101488e-14,7.5510659261224642e-26,0.0031883182459588374,0.018811007732895291,2.0689517966624251e-07,5.0420872665910328e-08,3.9260008472693578e-09,1.7482040373327033e-06,1.3153741180627795e-13,9.5745091650580171e-11,6.4899553994250594e-09,5.6343741016644768e-06,1.8791843482038237e-10,1.6933360386582417e-09,2.9322804581957697e-10,1.8014095440997543e-11,1.504205061388136e-14
2.0242104430406589e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17087052053466006,0.096804408663854494,0.090573958323209969,2.1665988896966042e-07,1.3101146968759598e-05,2.067744252224264e-13,1.5151468438398072e-06,4.4776588549235255e-09,3.8499240370704463e-29,2.8534280734184644e-10,3.4206487610373639e-30,1.6234789696974817e-18,1.0970330015358079e-21,5.1557253568548707e-09,1.1045115472762808e-25,1.5692031944781027e-23,9.460955618202389e-14,7.6053677719823013e-26,0.0031879838784759336,0.018829579247126998,2.0706269805673818e-07,5.0459295852808673e-08,3.9251354116296537e-09,1.7511188207510983e-06,1.3164521075805609e-13,9.5726574116536076e-11,6.4893676807645245e-09,5.6453902322504519e-06,1.8843173947884231e-10,1.6976203181329224e-09,2.9419511757031277e-10,1.8066228379930022e-11,1.5069743164842885e-14
2.0265410858417073e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17085227506820991,0.09680472686901892,0.090564651271925312,2.1750589441232659e-07,1.3130005140868828e-05,2.0687466931576046e-13,1.5191214777040397e-06,4.4908909895744103e-09,3.8608923981779208e-29,2.8588677883090781e-10,3.4518813041020894e-30,1.6237807678874965e-18,1.10355073868672e-21,5.1698037829793647e-09,1.1080912699301698e-25,1.5753687080497391e-23,9.4762719850211174e-14,7.6599924430952058e-26,0.0031876496157929855,0.018848144826718972,2.0723008954701588e-07,5.0497716126625479e-08,3.9242711603574036e-09,1.754035065558234e-06,1.3175293051290586e-13,9.5708080747309295e-11,6.4887799207272217e-09,5.6564133630157743e-06,1.8894583581006944e-10,1.7019092189680829e-09,2.9516408079976053e-10,1.8118439379394771e-11,1.5097451370644228e-14
2.0288717286427557e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17083403542018366,0.096805044955312947,0.090555347163982586,2.183542029207887e-07,1.3158890170495518e-05,2.0697477972341948e-13,1.5231009910511959e-06,4.5041445164182091e-09,3.8718784949906993e-29,2.8643103479418885e-10,3.4833591442144859e-30,1.6240814694470411e-18,1.1100989383545166e-21,5.1839039330939861e-09,1.1116779984775885e-25,1.5815505401404529e-23,9.4915951180164046e-14,7.7149414498339029e-26,0.0031873154578612515,0.018866704474805825,2.0739735425536021e-07,5.0536133501266246e-08,3.9234080914253995e-09,1.7569527702736762e-06,1.3186057114261594e-13,9.5689611509806349e-11,6.4881921201073867e-09,5.6674434850186587e-06,1.894607240458618e-10,1.7062027370011867e-09,2.9613493637889985e-10,1.817072842171335e-11,1.5125175216286777e-14
2.031202371443804e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17081580158750773,0.096805362922793056,0.090546045997825578,2.1920481802658912e-07,1.3187802043343992e-05,2.0707475669928897e-13,1.5270853813745183e-06,4.5174194365295868e-09,3.8828823333114309e-29,2.8697557470584285e-10,3.5150838886647986e-30,1.6243810778455934e-18,1.1166777030841449e-21,5.1980258147484976e-09,1.1152717361620703e-25,1.5877487116671386e-23,9.5069250129466149e-14,7.7702163069872399e-26,0.0031869814046319332,0.018885258194520176,2.0756449229993643e-07,5.0574547993419417e-08,3.9225461997770317e-09,1.759871933418375e-06,1.3196813271890565e-13,9.5671166300470713e-11,6.4876042797810873e-09,5.6784805893230665e-06,1.8997640441040883e-10,1.7105008680695033e-09,2.9710768517686259e-10,1.8223095489128336e-11,1.515291469100175e-14
2.0335330142448526e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17079757356711098,0.096805680771515981,0.090536747771899184,2.2005774326222138e-07,1.3216740745128153e-05,2.0717460049666134e-13,1.5310746461653707e-06,4.5307157509598312e-09,3.8939039189306099e-29,2.8752039804071155e-10,3.5470571528771454e-30,1.6246795965422469e-18,1.1232871356169941e-21,5.2121694354848191e-09,1.1188724862162013e-25,1.5939632435377137e-23,9.5222616655791032e-14,7.8258185342897582e-26,0.0031866474560561702,0.01890380598899238,2.0773150379877512e-07,5.0612959615097573e-08,3.9216854844820331e-09,1.7627925535148818e-06,1.3207561531341463e-13,9.565274511044296e-11,6.4870164005069036e-09,5.6895246669994225e-06,1.9049287713459268e-10,1.7148036080101615e-09,2.9808232806071689e-10,1.8275540563794157e-11,1.5180669767169112e-14
2.035863657045901e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17077935135592456,0.096805998501538357,0.090527452484649468,2.2091298216116337e-07,1.3245706261571735e-05,2.0727431136825981e-13,1.5350687829131856e-06,4.5440334607361558e-09,3.9049432576281311e-29,2.8806550427434661e-10,3.5792805607008223e-30,1.6249770289857415e-18,1.1299273388973303e-21,5.2263348028366951e-09,1.1224802518615169e-25,1.6001941566513157e-23,9.5376050716903624e-14,7.881749656590614e-26,0.003186313612085039,0.018922347861350462,2.0789838886976718e-07,5.0651368380000778e-08,3.9208259433967023e-09,1.7657146290869411e-06,1.3218301899770023e-13,9.5634347903612985e-11,6.486428483071644e-09,5.7005757091247772e-06,1.9101014244761427e-10,1.7191109526601601e-09,2.9905886589540302e-10,1.8328063627774505e-11,1.5208440428928115e-14
2.0381942998469494e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17076113495088213,0.096806316112916971,0.090518160134523601,2.2177053825792788e-07,1.3274698578408943e-05,2.0737388956608381e-13,1.5390677891053641e-06,4.557372566860321e-09,3.9160003551772865e-29,2.8861089288305105e-10,3.6117557449496624e-30,1.625273378613118e-18,1.1365984160845112e-21,5.2405219243292283e-09,1.1260950363083233e-25,1.6064414718975278e-23,9.5529552270669148e-14,7.9380112041713625e-26,0.0031859798726695506,0.018940883814719988,2.0806514763065786e-07,5.0689774305003422e-08,3.9199675711440783e-09,1.768638158659866e-06,1.3229034384323329e-13,9.5615974569005114e-11,6.4858405283479872e-09,5.7116337067832011e-06,1.9152820057053977e-10,1.7234228978563148e-09,3.0003729954361044e-10,1.8380664663037245e-11,1.523622666842442e-14
2.0405249426479978e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17074292434891941,0.096806633605708611,0.090508870719969908,2.226304150878731e-07,1.3303717681382526e-05,2.0747333534160114e-13,1.5430716622276473e-06,4.5707330703132457e-09,3.9270752173400058e-29,2.8915656334374341e-10,3.6444843458265899e-30,1.6255686488521371e-18,1.1433004705145243e-21,5.2547308074804978e-09,1.1297168427570648e-25,1.6127052101576376e-23,9.5683121275032507e-14,7.9946047117818921e-26,0.0031856462377606661,0.018959413852224521,2.0823178019907138e-07,5.0728177401494024e-08,3.919110367160501e-09,1.7715631407604785e-06,1.3239758992141367e-13,9.559762510584018e-11,6.4852525370729274e-09,5.7226986510645309e-06,1.9204705173290664e-10,1.7277394394353451e-09,3.0101762986618518e-10,1.8433343651471875e-11,1.5264028455248798e-14
2.0428555854490462e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17072471954697482,0.096806950979970149,0.09049958423943788,2.2349261618745055e-07,1.3332763556246244e-05,2.0757264894567019e-13,1.5470803997636503e-06,4.5841149720490908e-09,3.938167849865886e-29,2.8970251513413403e-10,3.6774680130704174e-30,1.6258628431192228e-18,1.1500336057506695e-21,5.2689614597994491e-09,1.1333456743957975e-25,1.6189853923030281e-23,9.58367576880391e-14,8.0515317199304589e-26,0.0031853127073092806,0.018977937976985021,2.0839828669247682e-07,5.0766577683021244e-08,3.9182543294345065e-09,1.774489573916844e-06,1.3250475730354935e-13,9.5579299481151753e-11,6.4846645100170087e-09,5.7337705330659803e-06,1.9256669616224545e-10,1.732060573233833e-09,3.0199985772160404e-10,1.8486100574867306e-11,1.5291845776256125e-14
2.0451862282500947e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17070652054198934,0.096807268235758526,0.090490300691378339,2.2435714509414406e-07,1.3361836188764313e-05,2.0767183062842871e-13,1.5510939991949855e-06,4.5975182729966719e-09,3.9492782584977722e-29,2.9024874773268354e-10,3.710708405513743e-30,1.6261559648191702e-18,1.1567979255722373e-21,5.2832138887864158e-09,1.1369815344014469e-25,1.6252820391967477e-23,9.5990461467833608e-14,8.1087937746068309e-26,0.0031849792812662283,0.018996456192119985,2.0856466722819748e-07,5.0804975166132297e-08,3.917399452407622e-09,1.7774174566588401e-06,1.3261184606086052e-13,9.556099757921693e-11,6.4840764480477188e-09,5.7448493438917533e-06,1.9308713407939477e-10,1.7363862950881944e-09,3.0298398396609888e-10,1.8538935414917195e-11,1.5319678620607037e-14
2.047516871051143e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17068832733090611,0.096807585373130667,0.090481020074243107,2.2522400534636326e-07,1.339093556471043e-05,2.0777088063941801e-13,1.5551124580014586e-06,4.6109429740618485e-09,3.9604064489671445e-29,2.9079526061853335e-10,3.7442071903015107e-30,1.6264480173465033e-18,1.1635935339548965e-21,5.2974881019338683e-09,1.1406244259399386e-25,1.6315951716898579e-23,9.6144232572648649e-14,8.1663924267977448e-26,0.0031846459595822941,0.019014968500745688,2.0873092192342441e-07,5.0843369862130035e-08,3.9165457358091446e-09,1.7803467875176213e-06,1.3271885626449137e-13,9.5542719406081975e-11,6.4834883518797194e-09,5.7559350746524282e-06,1.9360836570821498e-10,1.7407166008346866e-09,3.0397000945386706e-10,1.8591848153229022e-11,1.5347526960127896e-14
2.0498475138521915e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17067013991067043,0.096807902392143597,0.090471742386485185,2.2609320048344739e-07,1.3420061669867735e-05,2.0786979922767818e-13,1.5591357736610852e-06,4.6243890761276681e-09,3.9715524269946154e-29,2.9134205327150235e-10,3.7779660428849792e-30,1.6267390040862253e-18,1.1704205350700119e-21,5.3117841067264819e-09,1.1442743521666223e-25,1.637924810625683e-23,9.6298070960801834e-14,8.224329232475775e-26,0.0031843127422082119,0.019033474905976143,2.0889705089521678e-07,5.0881761784417094e-08,3.9156931775016236e-09,1.7832775650255979e-06,1.3282578798550685e-13,9.5524464925565231e-11,6.4829002222760265e-09,5.7670277164648756e-06,1.941303912760919e-10,1.7450514863094534e-09,3.0495793503708225e-10,1.864483877132468e-11,1.5375390780960047e-14
2.05217815665324e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17065195827823024,0.096808219292854367,0.090462467626558657,2.2696473404568449e-07,1.344921449002899e-05,2.0796858664158379e-13,1.5631639436500576e-06,4.6378565800539024e-09,3.9827161982946639e-29,2.918891251721005e-10,3.8119866472288668e-30,1.6270289284126564e-18,1.1772790332889773e-21,5.3261019106409848e-09,1.1479313162266548e-25,1.644270976840484e-23,9.6451976590701349e-14,8.2826057527160356e-26,0.0031839796290946626,0.019051975410923162,2.090630542604989e-07,5.0920150949258273e-08,3.9148417718512868e-09,1.7862097877169223e-06,1.3293264129489241e-13,9.5506234020021751e-11,6.4823120600957261e-09,5.7781272604523833e-06,1.9465321100242524e-10,1.7493909473485617e-09,3.0594776156585271e-10,1.8697907250638877e-11,1.5403270072715587e-14
2.0545087994542884e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17063378243053559,0.09680853607532007,0.090453195792918772,2.2783860957431792e-07,1.347839401099682e-05,2.0806724312887651e-13,1.5671969654427216e-06,4.6513454866766357e-09,3.99389776857036e-29,2.9243647580154312e-10,3.8462706960272613e-30,1.6273177936894196e-18,1.1841691331874899e-21,5.340441521145952e-09,1.1515953212539113e-25,1.6506336911589481e-23,9.6605949420845765e-14,8.3412235538146954e-26,0.0031836466201922808,0.01907047001869619,2.0922893213605781e-07,5.0958537367782746e-08,3.913991518428546e-09,1.7891434541270581e-06,1.3303941626355276e-13,9.5488026691636777e-11,6.4817238660477417e-09,5.7892336977448352e-06,1.951768251089854e-10,1.7537349797880196e-09,3.0693948988818279e-10,1.8751053572517658e-11,1.5431164807511794e-14
2.0568394422553368e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1706156123645392,0.096808852739597884,0.090443926884022099,2.2871483061166013e-07,1.3507600218584761e-05,2.0816576893672259e-13,1.5712348365113752e-06,4.6648557968056504e-09,4.0050971435118078e-29,2.9298410464182856e-10,3.880819891718146e-30,1.6276056032691809e-18,1.1910909395686246e-21,5.3548029457009123e-09,1.1552663703699452e-25,1.6570129743961108e-23,9.6759989409830852e-14,8.4001842078873788e-26,0.0031833137154516438,0.0190889587324021,2.0939468463852734e-07,5.0996921052800501e-08,3.9131424155905711e-09,1.7920785627928164e-06,1.3314611296230159e-13,9.5469842915394068e-11,6.4811356408692169e-09,5.8003470194793857e-06,1.9570123382116054e-10,1.7580835794637405e-09,3.0793312084973988e-10,1.8804277718208584e-11,1.5459074969797754e-14
2.0591700850563852e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1705974480771959,0.09680916928574497,0.090434660898326094,2.2959340070084494e-07,1.3536833098614772e-05,2.0826416431172289e-13,1.5752775543267541e-06,4.6783875112305245e-09,4.0163143288040848e-29,2.9353201117555753e-10,3.9156359442874034e-30,1.627892360495434e-18,1.1980445574107391e-21,5.3691861917584271e-09,1.1589444666873679e-25,1.6634088473596975e-23,9.6914096516330877e-14,8.4594892915464905e-26,0.0031829809148232924,0.019107441555145807,2.0956031188442519e-07,5.1035302020226158e-08,3.9122944582178964e-09,1.7950151122524397e-06,1.3325273146188433e-13,9.5451682585479012e-11,6.4805473853922112e-09,5.8114672167987688e-06,1.962264373557692e-10,1.7624367422115552e-09,3.0892865529439486e-10,1.8857579668883771e-11,1.5487000549525075e-14
2.0615007278574336e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17057928956546264,0.096809485713818519,0.090425397834289364,2.3047432338591486e-07,1.356609263691821e-05,2.0836242949985208e-13,1.5793251163578508e-06,4.6919406307182843e-09,4.0275493301228085e-29,2.9408019488600425e-10,3.9507205721845692e-30,1.628178068701379e-18,1.2050300918882994e-21,5.3835912667633139e-09,1.1626296133083099e-25,1.6698213308480728e-23,9.7068270699106463e-14,8.5191403864398615e-26,0.0031826482182577207,0.019125918490029994,2.0972581399013717e-07,5.1073680282603419e-08,3.9114476440240922e-09,1.7979531010457544e-06,1.3335927183296829e-13,9.5433545661085316e-11,6.4799591003673957e-09,5.8225942808519952e-06,1.9675243593237468e-10,1.7667944638672975e-09,3.0992609406401222e-10,1.8910959405631091e-11,1.551494152483624e-14
2.063831370658482e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17056113682629878,0.096809802023875832,0.090416137690371726,2.3135760221186045e-07,1.359537881933623e-05,2.0846056474652233e-13,1.5833775200718495e-06,4.7055151560125288e-09,4.0388021531324331e-29,2.9462865525714295e-10,3.9860755027003495e-30,1.6284627312101176e-18,1.2120476483800283e-21,5.3980181781522606e-09,1.1663218133238792e-25,1.6762504456502204e-23,9.7222511917005336e-14,8.5791390794670965e-26,0.0031823156257053814,0.019144389540155047,2.0989119107191168e-07,5.1112055851915254e-08,3.9106019716511034e-09,1.8008925277137958e-06,1.3346573414614016e-13,9.5415432123222128e-11,6.4793707865146734e-09,5.8337282027945738e-06,1.9727922977262035e-10,1.771156740266813e-09,3.1092543799836957e-10,1.8964416909451041e-11,1.5542897875716749e-14
2.0661620134595305e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17054298985666605,0.096810118215974197,0.090406880465034034,2.3224324072466061e-07,1.3624691631720149e-05,2.0855857029657834e-13,1.5874347629340672e-06,4.719111087832527e-09,4.0500728034863105e-29,2.9517739177367579e-10,4.0217024723622271e-30,1.6287463513344041e-18,1.2190973324773017e-21,5.4124669333535277e-09,1.170021069813799e-25,1.6826962125456323e-23,9.7376820128965722e-14,8.6394869630050044e-26,0.0031819831371166789,0.019162854708618966,2.1005644324585505e-07,5.1150428741091151e-08,3.9097574389935012e-09,1.8038333907989681e-06,1.3357211847190274e-13,9.5397341935539293e-11,6.4787824445703242e-09,5.8448689737887729e-06,1.978068190968457e-10,1.7755235672459237e-09,3.1192668793507772e-10,1.9017952161253393e-11,1.5570869584122342e-14
2.068492656260579e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17052484865352863,0.096810434290170957,0.090397626156738464,2.3313124247125742e-07,1.3654031059931284e-05,2.0865644639419802e-13,1.5914968424079945e-06,4.7327284268736906e-09,4.0613612868312981e-29,2.9572640392101913e-10,4.0576032268159659e-30,1.6290289323761701e-18,1.2261792499806323e-21,5.4269375397870991e-09,1.1737273858470708e-25,1.6891586523042262e-23,9.7531195294017719e-14,8.7001856348269522e-26,0.0031816507524419792,0.019181313998517378,2.1022157062793482e-07,5.1188798965574405e-08,3.9089140411350098e-09,1.8067756888452871e-06,1.3367842488067548e-13,9.53792749968392e-11,6.4781940753457735e-09,5.8560165850034625e-06,1.9833520411889546e-10,1.7798949406404231e-09,3.129298447096211e-10,1.9071565141859117e-11,1.5598856641403871e-14
2.0708232990616273e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17050671321385269,0.096810750246523455,0.090388374763948051,2.3402161099939405e-07,1.3683397089839296e-05,2.0875419328305129e-13,1.5955637559556051e-06,4.7463671738115474e-09,4.0726676088037754e-29,2.96275691185186e-10,4.0937795193615159e-30,1.6293104776285477e-18,1.2332935068654562e-21,5.4414300048660789e-09,1.1774407644831856e-25,1.6956377856875979e-23,9.7685637371265831e-14,8.7612366972272032e-26,0.0031813184716316112,0.019199767412943953,2.1038657333400174e-07,5.1227166536269158e-08,3.9080717772061133e-09,1.8097194203981673e-06,1.3378465344281009e-13,9.5361231298593952e-11,6.4776056795379093e-09,5.867171027613071e-06,1.9886438505871167e-10,1.7842708562861389e-09,3.1393490915570944e-10,1.912525583201519e-11,1.5626859019775515e-14
