Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(49)
9.533476632282477e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005405279359534,0.11291139889175494,0.021945991722938856,9.7946124992037923e-09,5.6142696107998649e-07,3.1750256632105649e-06,5.3329508104935836e-06,4.0010090036420408e-16,6.1327920048599343e-23,8.905740038973447e-09,4.9006052188947229e-31,1.5143550172374535e-08,1.7967000816682075e-23,5.5032129257025927e-15,9.3122310919786955e-17,2.9171245431541597e-19,2.6530880201250766e-09,3.3678543259041752e-23,0.005752862251265093,0.001745039583656663,1.846456541386313e-10,1.5166706570937438e-05,1.2964140178615496e-14,3.8986430305521689e-10,1.9973802553014566e-07,4.2780021010308814e-08,3.0449393157862063e-11,1.5292044109106269e-07,2.7862516869494506e-12,4.5818665783179796e-08
9.575084659479641e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004653483007368,0.11291126097675852,0.021942283820956782,9.9378600842969648e-09,5.7242614377633194e-07,3.222264175390712e-06,5.3780418570892363e-06,4.0533580283128047e-16,6.25988914305661e-23,8.9459854800086541e-09,5.0209291444337963e-31,1.5239533814903889e-08,1.8253271562600547e-23,5.6033720923028662e-15,9.4554704328615651e-17,2.9555075846721191e-19,2.6891097805332261e-09,3.43536724824652e-23,0.0057529539951796538,0.0017523976533069263,1.8537737298725567e-10,1.5232892384036116e-05,1.3016328400924246e-14,3.91460418140221e-10,1.9967989425900958e-07,4.3148633313394736e-08,3.1029932761195169e-11,1.5387275738169627e-07,2.8154645852206194e-12,4.6517074603160134e-08
9.616692686676806e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003902525680173,0.11291112902458013,0.021938576714226526,1.0082604898411967e-08,5.8357194223840312e-07,3.2698801028660614e-06,5.4233098022498417e-06,4.106180032653681e-16,6.3890340318984335e-23,8.9862764703654016e-09,5.1437180985130822e-31,1.533557760414843e-08,1.8543029270470969e-23,5.704819103662695e-15,9.600175424734511e-17,2.9942143826292253e-19,2.7254072799797182e-09,3.5039538684061886e-23,0.00575303959485315,0.0017597538025996239,1.8610891444498274e-10,1.5298743176291491e-05,1.3068502795657241e-14,3.93048042549979e-10,1.9962227987749264e-07,4.3517833896832154e-08,3.1617895508228637e-11,1.5482754698376798e-07,2.8448669284221751e-12,4.7221275596637297e-08
9.65830071387397e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33003152389739071,0.11291100285900144,0.021934870402366431,1.0228856608707324e-08,5.9486518743198822e-07,3.3178724457678226e-06,5.4687545939918493e-06,4.1594776804518324e-16,6.5202495743799106e-23,9.0266133156337776e-09,5.2690134652340773e-31,1.5431677930341167e-08,1.883630565626626e-23,5.807562805381529e-15,9.7463515628587622e-17,3.0332462059555458e-19,2.7619803994318962e-09,3.5736272447137687e-23,0.0057531192265548601,0.0017671080315132446,1.8684027823602458e-10,1.5364259123920987e-05,1.3120663249830725e-14,3.9462718575798844e-10,1.9956517474132821e-07,4.388761074783229e-08,3.2213318902474786e-11,1.557848085257974e-07,2.8744592104688651e-12,4.7931254894759246e-08
9.699908741071135e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002403058042062,0.11291088230883857,0.021931164884998907,1.0376624907260193e-08,6.0630670390304108e-07,3.3662401774436543e-06,5.5143761800689608e-06,4.2132536462911767e-16,6.6535587908680069e-23,9.0669963185851303e-09,5.39685719237314e-31,1.552783120775387e-08,1.9133132649605258e-23,5.9116120373592095e-15,9.8940042790446201e-17,3.0726043231943907e-19,2.7988290083272736e-09,3.6444005541338929e-23,0.0057531930615197912,0.0017744603400245158,1.8757146408997889e-10,1.5429440469923062e-05,1.3172809652982074e-14,3.9619785886140157e-10,1.9950857136045169e-07,4.425795205857875e-08,3.2816240117121269e-11,1.5674454064239409e-07,2.9042419246858835e-12,4.8646998179097372e-08
9.7415167682683e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001654513929835,0.11291076720779826,0.021927460161750373,1.0525919511035144e-08,6.1789730980229333e-07,3.4149822451477261e-06,5.560174507977873e-06,4.2675106155913466e-16,6.788984818366763e-23,9.1074257791788682e-09,5.5272917976026476e-31,1.562403387519435e-08,1.9433542394571643e-23,6.0169756338287177e-15,1.0043138941745299e-16,3.1122900025005815e-19,2.835952964806691e-09,3.7162870930632323e-23,0.0057532612660924258,0.001781810728108604,1.8830247174221249e-10,1.5494287522632552e-05,1.3224941897439644e-14,3.9776007455624061e-10,1.9945246239510695e-07,4.4628846226125371e-08,3.3426695998082272e-11,1.5770674197409624e-07,2.9342155638113643e-12,4.9368490692247622e-08
9.783124795465464e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000906741211966,0.11291065739433806,0.02192375623225111,1.0676750161852956e-08,6.2963781691258052e-07,3.4640975707287476e-06,5.6061495249638804e-06,4.3222512846461607e-16,6.926550909780169e-23,9.1479019945697616e-09,5.660360374765882e-31,1.5720282396486579e-08,1.9737567250535933e-23,6.1236624233967153e-15,1.0193760856167944e-16,3.1523045116387576e-19,2.8733521159466563e-09,3.789300278131548e-23,0.0057533240018663749,0.0017891591957393004,1.8903330093274536e-10,1.5558800654275215e-05,1.3277059877926566e-14,3.9931384706418213e-10,1.9939684065211579e-07,4.5000281851791068e-08,3.4044723067885994e-11,1.5867141116721917e-07,2.9643806199931584e-12,5.0095717248426538e-08
9.824732822662629e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000159724153383,0.11291055271153094,0.021920053096135157,1.082912662635938e-08,6.4152903067884511e-07,3.5135850513155488e-06,5.6523011780263299e-06,4.3774783606616357e-16,7.0662804331735326e-23,9.1884252591157272e-09,5.7961066002059254e-31,1.5816573260933775e-08,2.0045239792980808e-23,6.2316812290921048e-15,1.0345875264401456e-16,3.1926491179817387e-19,2.9110262979907527e-09,3.863453647005802e-23,0.0057533814258200477,0.001796505742889203,1.8976395140666811e-10,1.5622980299521216e-05,1.332916349156839e-14,4.0085919211594518e-10,1.9934169908120005e-07,4.5372247740987758e-08,3.4670357527071745e-11,1.5963854687371082e-07,2.9947375847889536e-12,5.0828662244055361e-08
9.866340849859794e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999413447461379,0.11291045300693327,0.021916350753040232,1.0983058695993945e-08,6.5357175024085286e-07,3.5634435599998205e-06,5.6986294139239459e-06,4.4331945617935275e-16,7.2081968710336552e-23,9.2289958643861257e-09,5.9345747391489526e-31,1.591290298376452e-08,2.0356592814329899e-23,6.3410408684245612e-15,1.0499487345560743e-16,3.2333250885089116e-19,2.9489753365800025e-09,3.9387608591973709e-23,0.005753433690448429,0.0018038503695298851,1.9049442291490509e-10,1.5686826954039028e-05,1.3381252638375387e-14,4.0239612693876606e-10,1.99287030771417e-07,4.5744732902895046e-08,3.530363525770354e-11,1.6060814775100364e-07,3.0252869491699139e-12,5.156730966832541e-08
9.907948877056958e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998667896272932,0.11291035813245698,0.021912649202607604,1.1138556186958737e-08,6.6576676846834197e-07,3.6136719465156329e-06,5.7451341791800172e-06,4.4894026171844238e-16,7.3523238195280839e-23,9.2696140991705536e-09,6.0758096521422153e-31,1.6009268106562016e-08,2.067165932478025e-23,6.4517501534499664e-15,1.0654602215946976e-16,3.2743336898046669e-19,2.9871990469821133e-09,4.0152356968723316e-23,0.0057534809438911146,0.0018111930756320588,1.9122471521276897e-10,1.5750341173051639e-05,1.3433327220704072e-14,4.0392467017043297e-10,1.9923282894776936e-07,4.6117726549418665e-08,3.5944591827729254e-11,1.6158021246187756e-07,3.0560292035171322e-12,5.2311643113738222e-08
9.949556904254123e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997923056142386,0.11291026794424498,0.021908948444482004,1.1295628940187184e-08,6.7811487199855154e-07,3.6642690379153657e-06,5.7918154200874627e-06,4.5461052670003894e-16,7.4986849877636861e-23,9.310280249488069e-09,6.2198568015470764e-31,1.6105665197676649e-08,2.0990472553138562e-23,6.563817890842452e-15,1.0811224929223529e-16,3.3156761880568708e-19,3.0256972343194824e-09,4.0928920656648804e-23,0.0057535233300566738,0.0018185338611657286,1.9195482806022869e-10,1.5813523569894622e-05,1.3485387143114147e-14,4.0544484184074658e-10,1.991790869678436e-07,4.6491218094714674e-08,3.6593262492229426e-11,1.6255473967433105e-07,3.0869648376208964e-12,5.3061645786614019e-08
9.991164931451287e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299717891302949,0.11291018230255052,0.021905248478311514,1.1454286821312873e-08,6.9061684127625524e-07,3.7152336392416926e-06,5.8386730827137719e-06,4.6033052624671561e-16,7.647304197044856e-23,9.3509945985969069e-09,6.3667622580874237e-31,1.6202090852621966e-08,2.1313065947661551e-23,6.6772528819764315e-15,1.096936047660712e-16,3.3573538490553715e-19,3.0644696937958776e-09,4.1717439954938626e-23,0.0057535609887434678,0.0018258727261003403,1.9268476122321733e-10,1.5876374814576971e-05,1.3537432313177598e-14,4.0695666337745487e-10,1.9912579831853305e-07,4.6865197154718882e-08,3.724968219755915e-11,1.6353172806144459e-07,3.1180943406856488e-12,5.3817300517562338e-08
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997020989735965,0.1129101646895955,0.021904462927614551,1.1488181279501305e-08,6.9329139381861098e-07,3.7261026760397036e-06,5.8486455642735043e-06,4.6155154146523635e-16,7.6791549837799024e-23,9.3596461336691316e-09,6.3983285588885063e-31,1.6222569278186462e-08,2.13820553383542e-23,6.7015165430504454e-15,1.1003134247631374e-16,3.3662469640964494e-19,3.0727379391432797e-09,4.1886426795439974e-23,0.0057535683896760897,0.0018274308170057954,1.9283973243297787e-10,1.5889678121911857e-05,1.3548481702244868e-14,4.0727661164211467e-10,1.9911454072270457e-07,4.6944669828398518e-08,3.7390067381817025e-11,1.6373949890968709e-07,3.1247293945029367e-12,5.3978482451363651e-08
1.0032772958648452e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996435453287798,0.11291010107161976,0.021901549303747509,1.1614539720638337e-08,7.0327345059594998e-07,3.7665645341952635e-06,5.8857071129058236e-06,4.6610053659058973e-16,7.7982053801315626e-23,9.3917574270046522e-09,6.5165727074538237e-31,1.6298541694454198e-08,2.1639473176900389e-23,6.7920639230147766e-15,1.1129013787073847e-16,3.3993679381905535e-19,3.1035162109217116e-09,4.2518056413824472e-23,0.0057535940557570196,0.0018332096704049173,1.9341451447183963e-10,1.5938895632347399e-05,1.3589462640797858e-14,4.0846015750558195e-10,1.9907295661295849e-07,4.7239653545670089e-08,3.7913885586162789e-11,1.6451117630125525e-07,3.1494182013262406e-12,5.4578589771908854e-08
1.0074380985845617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995692663653398,0.11291002411957775,0.02189785092044455,1.1776397553103859e-08,7.1608546814610527e-07,3.8182604857977797e-06,5.9329174562945872e-06,4.7192083507685658e-16,7.9514125804975316e-23,9.4325690124788127e-09,6.6693354569637389e-31,1.6395014374135462e-08,2.196972813054954e-23,6.9082598050017836e-15,1.1290189727579661e-16,3.4417197204519042e-19,3.1428365617378037e-09,4.3330912842809609e-23,0.0057536226630240245,0.0018405446940481952,1.9414408758030582e-10,1.6001086802265057e-05,1.3641478037767451e-14,4.0995534822186553e-10,1.9902055558739455e-07,4.7614577283317526e-08,3.8585906997278739e-11,1.6549308307664306e-07,3.1809369075660092e-12,5.5345495660072546e-08
1.0115989013042781e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994950531233985,0.11290995131831762,0.021894153328060276,1.1939870258256292e-08,7.2905365605572435e-07,3.8703202370501135e-06,5.9803040582997169e-06,4.7779170016728063e-16,8.1069499515887896e-23,9.4734296300578537e-09,6.8250984422781838e-31,1.6491505570880868e-08,2.230386492030009e-23,7.0258493139663829e-15,1.1452893103294902e-16,3.4844104604266429e-19,3.1824305130375674e-09,4.4156153318928869e-23,0.005753646938703106,0.0018478777969987436,1.9487348032898655e-10,1.6062949155775148e-05,1.3693478419054302e-14,4.1144226082719055e-10,1.9896858909824233e-07,4.7989958582401195e-08,3.9265780472003705e-11,1.6647744707520398e-07,3.2126509468432092e-12,5.6117999947887535e-08
1.0157597040239946e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994209043498179,0.1129098825433931,0.021890456526255354,1.2104967800217874e-08,7.4217877044280524e-07,3.9227425115851866e-06,6.0278668641340205e-06,4.8371341144364672e-16,8.2648417560828154e-23,9.5143395520626525e-09,6.9839102341751559e-31,1.6588011992489594e-08,2.2641917880697717e-23,7.1448412310310358e-15,1.1617128657852511e-16,3.5274414222983592e-19,3.2222978225875249e-09,4.4993923195040631e-23,0.0057536670072924293,0.0018552089792250874,1.9560269250230393e-10,1.6124483575292873e-05,1.3745463702023814e-14,4.1292092181019044e-10,1.9891705111923371e-07,4.8365787854745499e-08,3.9953539758665949e-11,1.6746426698913308e-07,3.2445608060072264e-12,5.6896084066864419e-08
1.019920506743711e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993468188265235,0.11290981767391388,0.021886760514693373,1.2271700167655042e-08,7.5546156146450357e-07,3.9755260143153131e-06,6.0756058188078463e-06,4.8968624961116983e-16,8.4251123651485565e-23,9.5552990481083128e-09,7.1458200453802128e-31,1.668453037566016e-08,2.298392157000551e-23,7.2652443325230561e-15,1.178290107360952e-16,3.5708138698456997e-19,3.2624382393460783e-09,4.5844369108150768e-23,0.0057536829897342013,0.0018625382406958148,1.9633172388805454e-10,1.618569099279433e-05,1.3797433805456044e-14,4.1439135880631868e-10,1.988659357386248e-07,4.8742055708111452e-08,4.0649218312297391e-11,1.6845354151512672e-07,3.2766669713151138e-12,5.7679729124385465e-08
1.0240813094634275e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299272795369505,0.11290975659244414,0.021883065293040758,1.2440077373747287e-08,7.6890277336944227e-07,4.0286694320737115e-06,6.1235208671333394e-06,4.9571049650186429e-16,8.587786257707502e-23,9.5963083851164228e-09,7.3108777374545352e-31,1.678105748629007e-08,2.3329910771071678e-23,7.387067390096585e-15,1.1950214971921379e-16,3.6145290664410775e-19,3.3028515036804662e-09,4.6707638987768983e-23,0.0057536950035162251,0.0018698655813796864,1.9706057428044336e-10,1.6246572388413908e-05,1.3849388651493052e-14,4.15853600666808e-10,1.9881523715638103e-07,4.9118752945744114e-08,4.1352849301054389e-11,1.6944526935426358e-07,3.3089699284396869e-12,5.846891591382908e-08
1.028242112183144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299198832827836,0.11290969918490391,0.021879370860966741,1.2610109456155947e-08,7.8250314455169225e-07,4.0821714342499349e-06,6.1716119537286092e-06,5.0178643507787592e-16,8.7528880196960684e-23,9.637367827327682e-09,7.4791338277408555e-31,1.6877590119759979e-08,2.3679920492202401e-23,7.5103191708603935e-15,1.2119074913428779e-16,3.6585882750494176e-19,3.3435373475818233e-09,4.7583882064297469e-23,0.0057537031627705338,0.0018771910012457286,1.97789243477774e-10,1.6307128789052788e-05,1.3901328164896442e-14,4.1730767732752397e-10,1.987649496816397e-07,4.9495870564054288e-08,4.2064465612516135e-11,1.7043944921189296e-07,3.3414701624658182e-12,5.9263624924618372e-08
1.0324029149028604e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299124930082733,0.11290964534047314,0.021875677218143205,1.2781806476993092e-08,7.9626340760605624e-07,4.1360306734189625e-06,6.2198790230218054e-06,5.0791434943477447e-16,8.9204423433295322e-23,9.678477636314879e-09,7.6506394963676243e-31,1.6974125101202551e-08,2.403398596803988e-23,7.6350084375049802e-15,1.2289485398356574e-16,3.7029927582269237e-19,3.384495494878289e-09,4.8473248877452218e-23,0.0057537075783692165,0.0018845145002633309,1.9851773128076502e-10,1.6367361266996757e-05,1.3953252271152213e-14,4.1875361973984588e-10,1.9871506773015756e-07,4.9873399751040216e-08,4.2784099850783689e-11,1.7143607979755354e-07,3.374168157885065e-12,6.0063836352189326e-08
1.0365637176225769e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990510860466365,0.11290959495149878,0.021871984364244687,1.2955178522790358e-08,8.1018428938535432e-07,4.1902457859636894e-06,6.2683220192550799e-06,5.1409452480480585e-16,9.0904740263676679e-23,9.7196380709962493e-09,7.8254465933117471e-31,1.7070659285756311e-08,2.4392142660445774e-23,7.7611439484407949e-15,1.2461450866824326e-16,3.7477437781198908e-19,3.4257256614460879e-09,4.9375891284717312e-23,0.0057537083580174965,0.0018918360784023322,1.9924603749680464e-10,1.6427270938541758e-05,1.4005160899279725e-14,4.2019145998805041e-10,1.986655858216715e-07,5.0251331886038828e-08,4.3511784344798932e-11,1.7243515982486153e-07,3.4070643986056929e-12,6.0869530107874123e-08
1.0407245203422933e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989772996623207,0.11290954791340424,0.021868292298948259,1.3130235704467796e-08,8.2426651105920237e-07,4.24481539269061e-06,6.3169408864884745e-06,5.2032724756011309e-16,9.2630079713823727e-23,9.7608493876491848e-09,8.0036076455203188e-31,1.7167189558804491e-08,2.4754426259390076e-23,7.8887344579434009e-15,1.2634975699168211e-16,3.792842596463526e-19,3.4672275554185246e-09,5.0291962469832026e-23,0.0057537056063441672,0.0018991557356331005,1.9997416193769367e-10,1.6486858962633e-05,1.4057053981410779e-14,4.2162123114804649e-10,1.9861649857759522e-07,5.0629658537037795e-08,4.4247551156442805e-11,1.7343668801140059e-07,3.4401593679491312e-12,6.1680685828695336e-08
1.0448853230620098e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298903569902023,0.11290950412460159,0.021864601021933477,1.3306988157302741e-08,8.3851078817364425e-07,4.2997380994384631e-06,6.3657355686037026e-06,5.2661280521591525e-16,9.4380691850274189e-23,9.8021118399242676e-09,8.185175864091677e-31,1.7263712836199296e-08,2.5120872683845613e-23,8.0177887162937839e-15,1.2810064216273757e-16,3.8382904745808071e-19,3.509000877392833e-09,5.1221616951311344e-23,0.005753699424989437,0.0019064734719266112,2.0070210441641388e-10,1.6546126539515869e-05,1.4108931449435034e-14,4.2304296717127693e-10,1.9856780071871537e-07,5.1008371458540973e-08,4.4991432073468221e-11,1.7444066307865804e-07,3.4734535486422298e-12,6.2497282887066713e-08
1.0490461257817263e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298829895766609,0.11290946348640614,0.021860910532882319,1.3485446040898686e-08,8.5291783071264302e-07,4.355012497679631e-06,6.4147060093078531e-06,5.3295148643365218e-16,9.6156827773105594e-23,9.8434256788596517e-09,8.3702051515161854e-31,1.7360226064471606e-08,2.5491518082688315e-23,8.1483154699301723e-15,1.2986720679919119e-16,3.8840886733813741e-19,3.551045320634823e-09,5.2165010590999797e-23,0.0057536899126902595,0.0019137892872545161,2.014298647528158e-10,1.6605074909395237e-05,1.4160793238846481e-14,4.2445670306372642e-10,1.9851948706269182e-07,5.1387462591678928e-08,4.5743458620245745e-11,1.7544708375192079e-07,3.5069474228297182e-12,6.3319300400397281e-08
1.0532069285014427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298756276284755,0.11290942590295366,0.021857220831479115,1.3665619539154158e-08,8.6748834316098647e-07,4.4106371651140951e-06,6.4638521521370018e-06,5.3934358102409819e-16,9.7958739608681917e-23,9.884791152895722e-09,8.5587501089771395e-31,1.7456726221026416e-08,2.5866398835603207e-23,8.2803234616092358e-15,1.316494929312847e-16,3.9302384533604323e-19,3.5933605712812754e-09,5.312230060265914e-23,0.00575367716536324,0.0019211031815892124,2.0215744277187631e-10,1.6663705351110354e-05,1.4212639289182626e-14,4.2586247474520178e-10,1.9847155252196155e-07,5.1766924061235207e-08,4.6503662069429833e-11,1.7645594876016117e-07,3.5406414720707444e-12,6.4146717240594154e-08
1.0573677312211592e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32986827105121502,0.11290939128111974,0.021853531917410452,1.3847518860231586e-08,8.8222302456750792e-07,4.4666106662557846e-06,6.5131739404597336e-06,5.4578937995043553e-16,9.9786680502427375e-23,9.9262085078901046e-09,8.7508660437121202e-31,1.7553210314324258e-08,2.6245551553996457e-23,8.4138214305573117e-15,1.3344754200535116e-16,3.9767410745976914e-19,3.6359463085400257e-09,5.4093645560589729e-23,0.0057536612761851704,0.0019284151549039017,2.0288483829820899e-10,1.6722019180824521e-05,1.4264469538443275e-14,4.2726031885986766e-10,1.9842399210168861e-07,5.2146748172763946e-08,4.7272073428054726e-11,1.7746725683599215e-07,3.57453617732811e-12,6.4979512043461506e-08
1.0615285339408757e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32986091975307325,0.11290935953044165,0.02184984379036518,1.4031154236526234e-08,8.9712256861003183e-07,4.5229315530111172e-06,6.5626713174806098e-06,5.5228917533129693e-16,1.0164090461162923e-22,9.9676779871329527e-09,8.9466089764352623e-31,1.764967538404872e-08,2.6629013081913371e-23,8.5488181126327242e-15,1.3526139488753952e-16,4.0235977967563259e-19,3.6788022048876949e-09,5.5079205408286121e-23,0.0057536423356712571,0.0019357252071726476,2.0361205116330829e-10,1.6780017750722972e-05,1.4316283928042058e-14,4.2865027303001995e-10,1.9837680089736851e-07,5.2526927413227364e-08,4.8048723450941405e-11,1.7848100671557393e-07,3.6086320189841045e-12,6.5817663217991509e-08
1.0656893366605921e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985357364479384,0.11290933056304223,0.021846156450034276,1.4216535924635052e-08,9.1218766366177494e-07,4.5795983652495775e-06,6.6123442262435121e-06,5.5884326044377728e-16,1.0352166709827162e-22,1.0009199831362506e-08,9.1460356488207765e-31,1.7746118501260347e-08,2.7016820496962563e-23,8.6853222405021779e-15,1.3709109186762911e-16,4.0708098790819581e-19,3.7219279262650275e-09,5.6079141467126997e-23,0.0057536204317511211,0.0019430333383704272,2.0433908120507461e-10,1.6837702447728086e-05,1.4368082405038285e-14,4.3003237573599299e-10,1.9832997409290677e-07,5.2907454447887171e-08,4.8833642659170662e-11,1.7949719713848807e-07,3.6429294768368945e-12,6.666114895554488e-08
1.0698501393803086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32984623263959756,0.11290930429355618,0.021842469896110848,1.4403674205325585e-08,9.2741899285743988e-07,4.6366096313662195e-06,6.6621926096349546e-06,5.6545192972640992e-16,1.0542922412190183e-22,1.0050774278780931e-08,9.349203531048136e-31,1.7842536768537151e-08,2.7409011111246398e-23,8.8233425438007995e-15,1.3893667266292966e-16,4.1183785804016682e-19,3.7653231322697804e-09,5.7093616445099669e-23,0.0057535956498426348,0.0019503395484731809,2.0506592825918802e-10,1.6895074692232651e-05,1.4419864913309266e-14,4.3140666601769312e-10,1.9828350695883964e-07,5.3288322116399219e-08,4.9626861315583697e-11,1.805158268477133e-07,3.6774290300856141e-12,6.7509947238917375e-08
1.074010942100025e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983889665311222,0.11290928063905825,0.021838784128290056,1.4592579383504937e-08,9.4281723416085796e-07,4.6939638688359115e-06,6.7122164103872761e-06,5.7211547878211141e-16,1.0736383283253044e-22,1.0092401565070427e-08,9.5561708294093124e-31,1.7938927320101995e-08,2.7805622472297647e-23,8.962887749301427e-15,1.4079817642226375e-16,4.1663051591230225e-19,3.808987476347139e-09,5.8122794445559271e-23,0.005753568072923633,0.0019576438374578559,2.0579259216783215e-10,1.6952135936840627e-05,1.4471631399415003e-14,4.3277318381366141e-10,1.9823739485000937e-07,5.3669523434142886e-08,5.0428409440247436e-11,1.8153689458954767e-07,3.7121311573512431e-12,6.8364035851289881e-08
1.0781717448197415e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983156560330373,0.11290925951899357,0.021835099146269042,1.478326178818863e-08,9.5838306043431484e-07,4.7516595847591894e-06,6.7624155710818019e-06,5.7883420438109879e-16,1.0932575136356767e-22,1.013408192340959e-08,9.7669964939784939e-31,1.8035287321936912e-08,2.8206692364022666e-23,9.1039665811057204e-15,1.4267564173002773e-16,4.2145908732331292e-19,3.8529206059776126e-09,5.9166840976023131e-23,0.0057535377816015938,0.0019649462053024443,2.0651907278164521e-10,1.7008887665126334e-05,1.4523381818142142e-14,4.3413196989565625e-10,1.9819163320377503e-07,5.4051051589231215e-08,5.1238316841259698e-11,1.8256039911346187e-07,3.7470363366725363e-12,6.9223392385059553e-08
1.082332547539458e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982423941040956,0.11290924085510998,0.021831414949746886,1.4975731772469532e-08,9.7411713950685153e-07,4.8096952763996438e-06,6.8127900341518987e-06,5.8560840446377393e-16,1.1131523882479652e-22,1.0175815584490003e-08,9.9817402263446465e-31,1.8131613971884812e-08,2.8612258807650886e-23,9.2465877608114514e-15,1.4456910661032729e-16,4.2632369802977101e-19,3.8971221628623791e-09,6.0225922957000478e-23,0.0057535048541813216,0.0019722466519860216,2.0724536994692787e-10,1.7065331390415529e-05,1.4575116119160578e-14,4.3548306541500901e-10,1.9814621753853412e-07,5.443289993720687e-08,5.2056613074704034e-11,1.8358633917209608e-07,3.7821450454848552e-12,7.0087994250549054e-08
1.0864933502591744e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32981691799687496,0.11290922457139242,0.021827731538424568,1.5169999713486837e-08,9.9002013424383202e-07,4.8680694317127458e-06,6.8633397418859804e-06,5.9243837814357582e-16,1.1333255529538481e-22,1.0217602776533058e-08,1.0200462487407358e-30,1.8227904499738658e-08,2.9022360062691119e-23,9.3907600076845343e-15,1.4647860853118428e-16,4.3122447374601973e-19,3.9415917831060466e-09,6.1300208730857361e-23,0.0057534693667306916,0.0019795451774887824,2.0797148351541993e-10,1.7121468654572944e-05,1.4626834253097519e-14,4.3682651233050584e-10,1.9810114345144108e-07,5.4815062003198758e-08,5.288332745977371e-11,1.846147135212068e-07,3.8174577606489484e-12,7.0957818684592086e-08
1.0906541529788909e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980960128728892,0.11290921059399872,0.021824048912004904,1.5366076012394952e-08,1.006092702618693e-06,4.9267805298658887e-06,6.9140646364304262e-06,5.9932442570981136e-16,1.1537796181693716e-22,1.025944372530702e-08,1.0423224505236367e-30,1.8324156167318411e-08,2.943703462789419e-23,9.5364920388646746e-15,1.4840418440881141e-16,4.3616154014408468e-19,3.9863290973968162e-09,6.2389868070717701e-23,0.0057534313931445376,0.00198684178179206,2.0869741335035802e-10,1.7177301026807944e-05,1.4678536182746633e-14,4.3816235345157989e-10,1.9805640661669136e-07,5.5197531479454353e-08,5.3718489130818358e-11,1.8564552091948738e-07,3.852974958446241e-12,7.1832842758993072e-08
1.0948149556986073e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980228920832461,0.11290919885119786,0.021820367070192498,1.5563971094332448e-08,1.0223354977828453e-06,4.98582704174973e-06,6.9649646597924603e-06,6.0626684863045233e-16,1.1745172038658873e-22,1.0301338654144271e-08,1.0650088282995193e-30,1.8420366268535973e-08,2.9856321242222459e-23,9.6837925695392514e-15,1.5034587061195041e-16,4.4113502285358803e-19,4.0313337311839865e-09,6.3495072189400169e-23,0.0057533910052066841,0.0019941364648783642,2.0942315930841696e-10,1.7232830102507396e-05,1.4730221863771735e-14,4.394906317723722e-10,1.9801200278438959e-07,5.5580302218145834e-08,5.4562126975757705e-11,1.8667876012858437e-07,3.8886971145475403e-12,7.2713043388858778e-08
