Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(46),CHOX(50),CO2X(24)
1.4336012477211231e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1890426969821358,0.09772926084643882,0.099215131444822177,1.1753585372463705e-15,2.8445281247270181e-09,8.0286308276541845e-08,4.3494578624097468e-14,1.5626807873153949e-19,5.1239451119978061e-30,6.2292651752633943e-17,8.5080162514958029e-53,4.6213855432496937e-16,1.3187015790540379e-36,6.2928579022028527e-21,3.849566749790216e-30,1.2788415033148142e-33,6.106281426146153e-20,8.1795162011237638e-42,0.0022666050125348196,0.0015659635038160152,5.3601715001245548e-10,1.6338102056789867e-05,4.3893449581202723e-16,1.1292831498436357e-08,3.6356960195941553e-07,6.0174799422870943e-09,3.758742509124353e-06,6.0019552829987893e-09,6.3903952347098368e-10,2.1316745444507845e-14,1.4741387098520397e-17
1.4386529191812744e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18903277608938401,0.097724789275570656,0.099212426417931723,1.189794673253822e-15,2.9007601719300849e-09,8.1118891844656902e-08,4.3878014312858684e-14,1.5681085749473944e-19,5.2033493949136063e-30,6.2507069913486551e-17,8.6865047090128695e-53,4.652852807989583e-16,1.3370114031812027e-36,6.3587015490756634e-21,3.8966506345849512e-30,1.2944778766867519e-33,6.170100727763423e-20,8.3223994172093195e-42,0.0022710622527300725,0.0015713573727365411,5.3600682076382209e-10,1.6393408917930892e-05,4.3916505944579883e-16,1.1280337822706335e-08,3.6192303817292337e-07,6.0589609654962533e-09,3.7747322492446299e-06,6.0993618424740636e-09,6.4625429706305744e-10,2.1481023154973194e-14,1.4855868613792796e-17
1.4437045906414256e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18902287276491622,0.097720334554942195,0.099209721748446417,1.204342645544262e-15,2.9578917700094669e-09,8.1957061453925691e-08,4.4262917915017205e-14,1.5735361546680782e-19,5.2836345470329252e-30,6.2721461729917948e-17,8.868088779754288e-53,4.6844184501184912e-16,1.3555093065547966e-36,6.4249969868387943e-21,3.9440955666537773e-30,1.3102341718351084e-33,6.2343557947020916e-20,8.4672629823306237e-42,0.0022755026437112054,0.0015767505420959127,5.3599662667466889e-10,1.6448695900727999e-05,4.3939618073068507e-16,1.1267992139408598e-08,3.602927913443637e-07,6.1005759838912043e-09,3.7907044987208797e-06,6.1979764520735807e-09,6.535222908168149e-10,2.164580407650313e-14,1.4970717083667006e-17
1.4487562621015769e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18901298694548663,0.097715896622110887,0.099207017435824316,1.2190028118215682e-15,3.01593385038376e-09,8.2800833435017783e-08,4.4649286341997973e-14,1.5789635292134951e-19,5.3648064755313879e-30,6.2935827280797956e-17,9.0528109262445481e-53,4.7160823798900394e-16,1.3741965385991529e-36,6.491745675442873e-21,3.9919026475774507e-30,1.326110755791499e-33,6.2990479964942704e-20,8.6141272020720503e-42,0.0022799262479157815,0.0015821430127410101,5.3598656723454997e-10,1.6503962951120045e-05,4.3962786159565582e-16,1.1255793194968848e-08,3.5867865184719088e-07,6.1423248888612213e-09,3.8066594733979828e-06,6.2978093157279021e-09,6.6084367963977517e-10,2.1811088076975261e-14,1.5085932609505891e-17
1.4538079335617282e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18900311856808372,0.097711475414865745,0.099204313479525505,1.2337755298894748e-15,3.0748974335119137e-09,8.3650224089753719e-08,4.5037116531717334e-14,1.5843907013092223e-19,5.4468711035134072e-30,6.3150166644754017e-17,9.2407140394441672e-53,4.7478445074957285e-16,1.3930743524073691e-36,6.558949073848783e-21,4.0400729788057955e-30,1.3421079955478795e-33,6.364178701298008e-20,8.7630125166605119e-42,0.0022843331275498417,0.0015875347855165099,5.3597664193495905e-10,1.6559210014799685e-05,4.3986010348726642e-16,1.124373970193697e-08,3.5708041188969029e-07,6.1842075714352674e-09,3.8225973873008148e-06,6.3988706795919398e-09,6.6821863813969524e-10,2.1976875029461275e-14,1.5201515297348996e-17
1.4588596050218794e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18899326756992874,0.097707070871226431,0.099201609879011984,1.2486611576560206e-15,3.1347936292218306e-09,8.4505249691016445e-08,4.5426405448356857e-14,1.5898176736704042e-19,5.5298343700016337e-30,6.3364479900171948e-17,9.4318414415074069e-53,4.7797047430644352e-16,1.4121440047366614e-36,6.6266086400245126e-21,4.08860766166962e-30,1.3582262580603662e-33,6.4297492758936415e-20,8.9139395013600313e-42,0.0022887233445887645,0.0015929258612649509,5.3596685026932048e-10,1.661443703721098e-05,4.4009290740276726e-16,1.123183034136916e-08,3.5549786555869066e-07,6.2262239222792363e-09,3.8385184525882239e-06,6.5011708319639774e-09,6.7564734062388224e-10,2.2143164811756554e-14,1.5317465257599662e-17
1.4639112764820307e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18898343388847524,0.097702682929442494,0.099198906633747738,1.2636600531376841e-15,3.1956336370378453e-09,8.536592648266147e-08,4.5817150082132212e-14,1.5952444490017987e-19,5.6137022299246594e-30,6.357876712519689e-17,9.626236888547644e-53,4.8116629966619101e-16,1.4314067560037211e-36,6.6947258309419901e-21,4.1375077973915746e-30,1.3744659102527119e-33,6.4957610856801177e-20,9.0669288668657949e-42,0.0022930969607781243,0.0015983162408267863,5.3595719173298233e-10,1.6669643963547081e-05,4.4032627390064263e-16,1.1220063765154781e-08,3.5393080885983592e-07,6.2683738316940616e-09,3.8544228795105139e-06,6.6047201032035319e-09,6.8312996109850033e-10,2.2309957305938232e-14,1.5433782604728042e-17
1.468962947942182e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18897361746140789,0.097698311527992451,0.099196203743198569,1.278772574463204e-15,3.2574287465070603e-09,8.6232270679426648e-08,4.6209347449056745e-14,1.6006710299978154e-19,5.6984806541030233e-30,6.3793028397734058e-17,9.8239445734107365e-53,4.8437191782902695e-16,1.4508638702800645e-36,6.7633021025738559e-21,4.1867744870959148e-30,1.3908273190194192e-33,6.5622154946713063e-20,9.2220014596976745e-42,0.0022974540376345426,0.0016037059250404405,5.3594766582320863e-10,1.6724830738747969e-05,4.4056020311791881e-16,1.1208438598249935e-08,3.5237903975435451e-07,6.3106571896136135e-09,3.8703108763705118e-06,6.7095288656480434e-09,6.9066667326787266e-10,2.2477252397936758e-14,1.5550467456983138e-17
1.4740146194023332e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18896381822664171,0.09769395660558286,0.099193501206832277,1.29399907987711e-15,3.3201903375245778e-09,8.710429846684146e-08,4.6602994590701162e-14,1.606097419342558e-19,5.7841756292337729e-30,6.4007263795449707e-17,1.0025009128455854e-52,4.8758731978874915e-16,1.4705166152873838e-36,6.8323389098902335e-21,4.2364088318173166e-30,1.4073108512285388e-33,6.6291138654922603e-20,9.3791782625932419e-42,0.0023017946364465394,0.0016090949147423588,5.3593827203917253e-10,1.6779997307498297e-05,4.4079469478611299e-16,1.1196953440838e-08,3.5084235819272119e-07,6.3530738856026057e-09,3.8861826494878133e-06,6.8156075335285413e-09,6.9825765053377686e-10,2.2645049977120669e-14,1.5667519936114402e-17
1.4790662908624845e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18895403612232115,0.097689618101147666,0.099190799024118537,1.3093399277430054e-15,3.3839298806576696e-09,8.7982026001135383e-08,4.6998088573949798e-14,1.6115236197098676e-19,5.8707931578737088e-30,6.4221473395771864e-17,1.0229475628343393e-52,4.9081249653268882e-16,1.490366262392891e-36,6.9018377068554383e-21,4.2864119325088025e-30,1.4239168737241844e-33,6.6964575593755021e-20,9.5384803949002871e-42,0.0023061188182753817,0.0016144832107670545,5.3592900988194878e-10,1.6835143614225303e-05,4.4102974824680879e-16,1.1185606870420563e-08,3.4932056614555048e-07,6.39562380885452e-09,3.9020384031658784e-06,6.9229665628843706e-09,7.0590306599473403e-10,2.2813349935894903e-14,1.5784940167102331e-17
1.4841179623226358e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1889442710868191,0.09768529595384709,0.099188097194528965,1.3247954765466e-15,3.4486589374688511e-09,8.8865469409146178e-08,4.7394626490753759e-14,1.6169496337633604e-19,5.9583392584212457e-30,6.4435657275891283e-17,1.0437389592830088e-52,4.940474390416598e-16,1.5104140866046599e-36,6.9717999464246866e-21,4.3367848900488528e-30,1.4406457533287637e-33,6.7642479361572309e-20,9.6999291129688622e-42,0.0023104266439559294,0.0016198708139471528,5.3591987885450574e-10,1.6890269603096781e-05,4.4126536246709283e-16,1.1174397443839642e-08,3.4781346763176076e-07,6.4383068481895106e-09,3.9178783396619212e-06,7.0316164514769292e-09,7.1360309244529386e-10,2.2982152169311658e-14,1.5902728277897661e-17
1.489169633782787e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18893452305873615,0.09768099010306712,0.099185395717536998,1.3403660848984876e-15,3.514389160837842e-09,8.9754644788227147e-08,4.7792605457881175e-14,1.6223754641564706e-19,6.0468199650967925e-30,6.4649815512762198e-17,1.0648796989571543e-52,4.9729213828990551e-16,1.5306613665669664e-36,7.0422270805407542e-21,4.3875288052476127e-30,1.4574978568449284e-33,6.8324863542735681e-20,9.8635458105428111e-42,0.0023147181740974707,0.0016252577251134337,5.3591087846169992e-10,1.6945375218019169e-05,4.4150153605468154e-16,1.1163323699228685e-08,3.4632086874396838e-07,6.4811228920523566e-09,3.9337026591596282e-06,7.1415677387023803e-09,7.2135790237531358e-10,2.3151456574694444e-14,1.6020884399169552e-17
1.4942213052429385e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18892479197689974,0.097676700488418339,0.099182694592617998,1.356052111536677e-15,3.5811322952823862e-09,9.0649568206153965e-08,4.8192022616664469e-14,1.627801113532492e-19,6.1362413279217444e-30,6.4863948183103254e-17,1.0863744236932156e-52,5.0054658524504607e-16,1.5511093845556246e-36,7.1131205601305958e-21,4.4386447788522876e-30,1.4744735510572429e-33,6.9011741707567262e-20,1.0029352019150791e-41,0.0023189934690845647,0.0016306439450948691,5.3590200821026626e-10,1.700046040263566e-05,4.4173826727274689e-16,1.1152384157892822e-08,3.4484257767118355e-07,6.5240718285103646e-09,3.9495115597446649e-06,7.2528310055033058e-09,7.2916766796922986e-10,2.3321263051275396e-14,1.6139408664062812e-17
1.4992729767030897e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18891507778036321,0.097672427049735319,0.099179993819249246,1.3718539153288918e-15,3.6489001772779364e-09,9.1550255701031249e-08,4.8592875132745478e-14,1.633226584524616e-19,6.2266094126960904e-30,6.5078055363398188e-17,1.1082278206802371e-52,5.038107708680266e-16,1.5717594264733163e-36,7.1844818351019625e-21,4.4901339115517138e-30,1.4915732027335918e-33,6.9703127412312002e-20,1.0197369408496798e-41,0.0023232525890778772,0.0016360294747186609,5.3589326760881377e-10,1.7055525100324427e-05,4.4197555405445894e-16,1.1141577326120379e-08,3.4337840471895831e-07,6.5671535452513177e-09,3.9653052373827786e-06,7.3654168742793423e-09,7.370325611053259e-10,2.3491571499845254e-14,1.6258301207963786e-17
1.504324648163241e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18890538040840482,0.097668169727075704,0.099177293396909838,1.3877718552746419e-15,3.7177047355762018e-09,9.2456723281197872e-08,4.8995160195818204e-14,1.638651879755974e-19,6.3179303009747159e-30,6.5292137129896804e-17,1.1304446227423162e-52,5.0708468611306252e-16,1.5926127818449226e-36,7.2563123543399545e-21,4.5419973039801904e-30,1.5087971786263349e-33,7.0399034199099023e-20,1.0367619786850173e-41,0.0023274955940150075,0.0016414143148102724,5.3588465616781542e-10,1.7110569254196871e-05,4.4221339401722774e-16,1.1130901696928044e-08,3.4192816232712555e-07,6.6103679295814055e-09,3.9810838859003907e-06,7.4793360087968209e-09,7.4495275335499374e-10,2.3662381822415871e-14,1.6377562168274744e-17
1.5093763196233923e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18889569980052714,0.097663928460719418,0.099174593325080759,1.40380629050709e-15,3.7875579915225595e-09,9.3368986925132518e-08,4.9398875019370167e-14,1.6440770018396776e-19,6.4102100900423799e-30,6.5506193558615736e-17,1.153029608621778e-52,5.1036832192758641e-16,1.6136707438128475e-36,7.3286135657035653e-21,4.5942360567205714e-30,1.5261458454732238e-33,7.1099475595903053e-20,1.0540125101435136e-41,0.0023317225436113231,0.0016467984661934622,5.3587617339960304e-10,1.716559280709601e-05,4.4245178447665749e-16,1.1120355751740439e-08,3.4049166508520681e-07,6.6537148684231822e-09,3.9968476969675859e-06,7.5945991140973885e-09,7.5292841598198796e-10,2.3833693921894754e-14,1.6497191684196528e-17
1.5144279910835435e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18888603589645603,0.097659703191167735,0.099171893603244854,1.4199575802947004e-15,3.8584720593722893e-09,9.4287062581358075e-08,4.980401684042198e-14,1.6495019533788585e-19,6.5034548928873852e-30,6.5720224725339286e-17,1.1759876032630779e-52,5.1366166925219422e-16,1.6349346091323402e-36,7.4013869160221892e-21,4.6468512703066255e-30,1.5436195699980805e-33,7.180446511650538e-20,1.0714907438819795e-41,0.0023359334973607803,0.0016521819296903097,5.3586781881835899e-10,1.7220595701594851e-05,4.4269072246019474e-16,1.1109937962005121e-08,3.3906872974555393e-07,6.697194248313484e-09,4.0125968600834187e-06,7.7112169364056084e-09,7.6095971994167634e-10,2.4005507701771742e-14,1.6617189896519402e-17
1.5194796625436948e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18887638863613979,0.0976554938591426,0.09916919423088677,1.4362260840426932e-15,3.930459146605653e-09,9.52109661683458e-08,5.0210582919265618e-14,1.6549267369667073e-19,6.5976708381739748e-30,6.5934230705620188e-17,1.1993234780974307e-52,5.1696471902059049e-16,1.6564056781668117e-36,7.4746338510920914e-21,4.6998440452247427e-30,1.5612187189112493e-33,7.2514016260454814e-20,1.0891989025304657e-41,0.0023401285145367482,0.0016575647061212449,5.3585959194010972e-10,1.7275577879994931e-05,4.4293020472047788e-16,1.1099646790743915e-08,3.3765917523431149e-07,6.7408059554014207e-09,4.0283315625634742e-06,7.829200263035533e-09,7.6904683588028376e-10,2.4177823065817598e-14,1.6737556947422076e-17
1.524531334003846e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18886675795974855,0.097651300405585728,0.099166495207493086,1.4526121612943008e-15,4.0035315542417865e-09,9.6140713574418866e-08,5.0618570539201747e-14,1.6603513551865139e-19,6.6928640702134514e-30,6.6148211574780544e-17,1.2230421513281607e-52,5.2027746215953514e-16,1.678085254883147e-36,7.5483558156728513e-21,4.7532154819149412e-30,1.5789436589098291e-33,7.3228142513028216e-20,1.1071392227310628e-41,0.0023443076541928305,0.0016629467963050698,5.3585149228271852e-10,1.7330539284324819e-05,4.4317022774837598e-16,1.1089480694041979e-08,3.3626282266029737e-07,6.7845498754463103e-09,4.0440519895295703e-06,7.9485599222962705e-09,7.7718993413412905e-10,2.4350639917794102e-14,1.6858292980278565e-17
1.5295830054639973e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18885714380767299,0.097647122771657796,0.099163796532552126,1.4691161717318441e-15,4.0777016771514089e-09,9.7076320657655198e-08,5.1027977006276205e-14,1.6657758106117078e-19,6.7890407489340971e-30,6.6362167407912543e-17,1.2471485882167799e-52,5.2359988958878691e-16,1.6999746468470194e-36,7.6225542534837826e-21,4.8069666807712654e-30,1.5967947566777015e-33,7.3946857345191056e-20,1.1253139551766531e-41,0.0023484709751636782,0.0016683282010589817,5.358435193658775e-10,1.7385479856338743e-05,4.4341078778572359e-16,1.1079438122476148e-08,3.348794953218953e-07,6.8284258938156488e-09,4.059758323901505e-06,8.0693067833965159e-09,7.8538918472885826e-10,2.4523958161175576e-14,1.6979398139472788e-17
1.5346346769241486e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1888475461205239,0.097642960898737627,0.099161098205554118,1.4857384751776324e-15,4.1529820043683525e-09,9.8017803245790232e-08,5.143879964901581e-14,1.6712001058058964e-19,6.8862070498498785e-30,6.6576098279879257e-17,1.271647801369778e-52,5.2693199222105021e-16,1.7220751652181918e-36,7.6972306072003152e-21,4.8610987421415773e-30,1.6147723788853537e-33,7.4670174213557531e-20,1.1437253646496078e-41,0.0023526185360658049,0.0016737089211985943,5.3583567271110113e-10,1.7440399537515291e-05,4.4365188083774812e-16,1.106951752248372e-08,3.3350901871203946e-07,6.8724338954830955e-09,4.0754507463907795e-06,8.1914517563480864e-09,7.9364475737866936e-10,2.4697777698881529e-14,1.710087257022086e-17
1.5396863483843e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18883796483913129,0.097638814728421439,0.099158400225991081,1.5024794315946873e-15,4.2293851193998691e-09,9.8965177136118519e-08,5.1851035818163993e-14,1.6766242433229053e-19,6.9843691640279307e-30,6.6790004265315531e-17,1.29654485102614e-52,5.302737609619183e-16,1.7443881247458189e-36,7.7723863184503382e-21,4.9156127663267376e-30,1.632876892189512e-33,7.5398106560350677e-20,1.1623757300604394e-41,0.0023567503952983977,0.0016790889575379543,5.3582795184172081e-10,1.7495298269056149e-05,4.4389350268519019e-16,1.1059717337672997e-08,3.3215122052136974e-07,6.9165737650264379e-09,4.0911294354961883e-06,8.3150057918684131e-09,8.0195682148553396e-10,2.4872098433020089e-14,1.7222716418400572e-17
1.544738019844451e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18882839990454331,0.097634684202521901,0.099155702593356806,1.5193394010873107e-15,4.3069237005357399e-09,9.9918458095395341e-08,5.2264682886416007e-14,1.6820482257068155e-19,7.0835332980549347e-30,6.7003885438628635e-17,1.3218448453455773e-52,5.3362518670981907e-16,1.7669148437637466e-36,7.84802282781054e-21,4.9705098535792612e-30,1.6511086632325861e-33,7.6130667813362127e-20,1.1812673444863973e-41,0.0023608666110441221,0.0016844683108895584,5.3582035628287436e-10,1.7550175991884873e-05,4.4413564889611316e-16,1.1050036010076851e-08,3.3080593063963665e-07,6.9608453866255969e-09,4.1067945675012475e-06,8.4399798812820261e-09,8.1032554613841077e-10,2.5046920264642314e-14,1.734492983038843e-17
1.5497896913046024e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18881885125802578,0.097630569263067499,0.099153005307146991,1.5363187439014934e-15,4.3856105211561544e-09,1.0087766185973759e-07,5.267973824815448e-14,1.6874720554920058e-19,7.1837056740022936e-30,6.721774187399934e-17,1.3475529406974785e-52,5.3698626035595845e-16,1.7896566441858023e-36,7.9241415748026805e-21,5.0257911041014072e-30,1.6694680586419413e-33,7.6867871385911558e-20,1.2004025152100183e-41,0.002364967241269928,0.001689846982064368,5.3581288556150195e-10,1.7605032646645795e-05,4.4437831483740753e-16,1.1040471981350495e-08,3.2947298115543601e-07,7.0052486440605888e-09,4.1224463164733165e-06,8.5663850564210225e-09,8.1875110011245503e-10,2.5222243093506591e-14,1.7467512952903496e-17
1.5548413627647537e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18880931884106117,0.097626469852301598,0.099150308366859022,1.5534178204251762e-15,4.4654584500383675e-09,1.0184280413452394e-07,5.3096199319184865e-14,1.6928957352031867e-19,7.2848925293902385e-30,6.7431573645382382e-17,1.3736743419505734e-52,5.4035697278426575e-16,1.8126148515010849e-36,8.0007439978898707e-21,5.0814576180427642e-30,1.6879554450289963e-33,7.7609730676806333e-20,1.2197835637576211e-41,0.0023690523437278521,0.0016952249718718219,5.358055392063377e-10,1.7659868173702933e-05,4.4462149568598619e-16,1.1031023693915096e-08,3.2815220635435294e-07,7.0497834207095551e-09,4.1380848542643926e-06,8.6942323895245082e-09,8.2723365186822016e-10,2.53980668178536e-14,1.759046593285844e-17
1.559893034224905e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18879980259534773,0.097622385912681756,0.099147611771992203,1.5706369911883673e-15,4.5464804516621193e-09,1.0281390059429509e-07,5.3514063536471508e-14,1.6983192673554436e-19,7.3871001171508202e-30,6.7645380826507486e-17,1.4002143027633127e-52,5.4373731487133652e-16,1.8357907947692476e-36,8.0778315344727883e-21,5.1375104954973504e-30,1.7065711889881627e-33,7.8356259070300475e-20,1.2394128259377558e-41,0.002373121975955815,0.0017006022811198473,5.3579831674790283e-10,1.7714682513138959e-05,4.4486518643967416e-16,1.1021689592048266e-08,3.2684344271558585e-07,7.0944495995467653e-09,4.1537103505134546e-06,8.8235329931370067e-09,8.3577336955085501e-10,2.5574391334190888e-14,1.771378891721713e-17
1.5649447056850562e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18879030246279907,0.097618317386878775,0.099144915522047475,1.5879766168631252e-15,4.6286895865138102e-09,1.0379096688265276e-07,5.3933328357874213e-14,1.7037426544542713e-19,7.4903347055898159e-30,6.7859163490880021e-17,1.4271781258749598e-52,5.4712727748637694e-16,1.8591858066157787e-36,8.1554056208858892e-21,5.1939508365002338e-30,1.7253156570956263e-33,7.910746993605371e-20,1.2592926518795978e-41,0.0023771761952784114,0.0017059789106148695,5.357912177184991e-10,1.7769475604754248e-05,4.4510938192779122e-16,1.1012468122922908e-08,3.2554652890712618e-07,7.1392470631406247e-09,4.1693229726503197e-06,8.9542980200058836e-09,8.4437042098929515e-10,2.5751216537087282e-14,1.7837482052858957e-17
1.5699963771452075e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1887808183855427,0.097614264217776123,0.099142219616527708,1.6054370582634149e-15,4.7120990113894039e-09,1.0477401861215882e-07,5.4353991261885479e-14,1.7091658989956148e-19,7.5946025783476112e-30,6.8072921711781924e-17,1.454571163397394e-52,5.5052685149114735e-16,1.8828012232272772e-36,8.2334676923935871e-21,5.250779741023713e-30,1.7441892159079824e-33,7.9863376629090211e-20,1.2794254060712929e-41,0.0023812150588077121,0.0017113548611618213,5.3578424165220192e-10,1.7824247388065969e-05,4.4535407682143593e-16,1.1003357737595719e-08,3.2426130577956142e-07,7.1841756936517136e-09,4.1849228859009164e-06,9.086538662977711e-09,8.5302497369544844e-10,2.5928542318976731e-14,1.7961545486449563e-17
1.5750480486053587e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18877135030591996,0.097610226348468873,0.099139524054937464,1.6230186763448334e-15,4.7967219796960948e-09,1.0576307136423348e-07,5.477604974736872e-14,1.7145890034659071e-19,7.6999100343590455e-30,6.8286655562272364e-17,1.4823988171076233e-52,5.5393602773990632e-16,1.906638384346719e-36,8.312019183186382e-21,5.3079983089730561e-30,1.7631922319607289e-33,8.0623992489757061e-20,1.2998134673982529e-41,0.0023852386234440477,0.0017167301335641475,5.3577738808485203e-10,1.7878997802307217e-05,4.4559926564346301e-16,1.0994356891946568e-08,3.2298761635857312e-07,7.2292353728307816e-09,4.2005102532939142e-06,9.2202661548936258e-09,8.617371948633729e-10,2.6106368569971296e-14,1.8085979364317777e-17
1.58009972006551e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18876189816648473,0.097606203722263252,0.099136828836783097,1.6407218322042285e-15,4.8825718417526832e-09,1.0675814068905334e-07,5.5199501333297458e-14,1.7200119703421046e-19,7.8062633878122461e-30,6.850036511518852e-17,1.5106665387410081e-52,5.5735479707935254e-16,1.9306986332687265e-36,8.3910615263769814e-21,5.3656076401818496e-30,1.782325071766623e-33,8.1389330843682845e-20,1.3204592291813972e-41,0.0023892469458767947,0.0017221047286238122,5.3577065655405133e-10,1.7933726786426237e-05,4.4584494277816583e-16,1.0985464047570245e-08,3.217253058361955e-07,7.274425982016845e-09,4.216085235668647e-06,9.3554917684836854e-09,8.705072513684517e-10,2.6284695177683213e-14,1.8210783832338782e-17
1.5851513915256613e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18875246191000272,0.097602196282675482,0.099134133961572668,1.658546887079197e-15,4.969662045088672e-09,1.0775924210544868e-07,5.56243435584957e-14,1.7254348020917297e-19,7.913668968106473e-30,6.8714050443146468e-17,1.5393798302851868e-52,5.6078315034857016e-16,1.9549833168348251e-36,8.4705961539963824e-21,5.4236088344069487e-30,1.8015881018139138e-33,8.2159405001735482e-20,1.3413650992153453e-41,0.0023932400825851605,0.001727478647141303,5.3576404659915286e-10,1.7988434279085645e-05,4.4609110248065941e-16,1.0976677672621724e-08,3.204742215609009e-07,7.3197474021351906e-09,4.2316479916842463e-06,9.492226816260165e-09,8.793353097665601e-10,2.6463522027055605e-14,1.8335959035823128e-17
1.5902030629858125e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18874304147945101,0.097598203973431386,0.099131439428816123,1.6764942023474836e-15,5.0580061347420795e-09,1.0876639110080047e-07,5.6050573981379534e-14,1.7308575011729026e-19,8.0221331198090428e-30,6.8927711618541836e-17,1.5685442442747161e-52,5.6422107837897074e-16,1.9794937854287044e-36,8.5506244969899367e-21,5.4820029913230603e-30,1.8209816885644503e-33,8.2934228259980377e-20,1.3625334998065584e-41,0.0023972180898389648,0.0017328518899156322,5.3575755776125646e-10,1.804312021866175e-05,4.463377388859719e-16,1.0967996242616338e-08,3.192342130265744e-07,7.3651995136954466e-09,4.2471986778299271e-06,9.6304826504098565e-09,8.8822153629322758e-10,2.6642849000201591e-14,1.8461505119411446e-17
1.5952547344459638e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1887336368180168,0.097594226738465212,0.099128745238024979,1.6945641395262763e-15,5.1476177535559475e-09,1.0977960313093677e-07,5.6478190179700331e-14,1.7362800700343828e-19,8.1316622026112597e-30,6.9141348713550661e-17,1.5981653840864051e-52,5.676685719942361e-16,2.004231392971461e-36,8.6311479852133516e-21,5.5407912105169771e-30,1.8405061984516738e-33,8.3713813899638082e-20,1.3839668678114301e-41,0.0024011810236994136,0.0017382244577443418,5.3575118958320071e-10,1.8097784543243867e-05,4.4658484601784422e-16,1.0959418241186114e-08,3.1800513186044015e-07,7.4107821967896543e-09,4.2627374484363822e-06,9.7702706626853493e-09,8.9716609686279408e-10,2.6822675976251785e-14,1.8587422226975046e-17
1.600306405906115e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18872424786909686,0.097590264521919254,0.099126051388712652,1.7127570602714117e-15,5.2385106424735499e-09,1.1079889362002887e-07,5.6907189750289244e-14,1.7417025111156054e-19,8.2422625912834696e-30,6.9354961800130051e-17,1.6282489042353611e-52,5.7112562201026171e-16,2.029197496916849e-36,8.712168047428716e-21,5.5999745914814775e-30,1.8601619978785012e-33,8.4498175187041842e-20,1.4056676546743233e-41,0.0024051289400198778,0.0017435963514234995,5.3574494160955589e-10,1.8152427190633743e-05,4.4683241779724315e-16,1.0950942160793626e-08,3.1678683180999803e-07,7.4564953310903259e-09,4.2782644556881902e-06,9.9116022842952782e-09,9.0616915706756032e-10,2.7003002831209793e-14,1.8713710501521631e-17
