Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
2.129757228089206e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44620564004986446,0.11271174845486405,0.022672527357752437,1.7411435779872481e-10,6.3890739377690898e-08,2.1252839172655792e-05,2.8936308534063227e-06,2.2046169941595956e-08,1.1332678238447841e-18,0.0001874062427553453,5.8471051168637206e-17,0.00014542171496944459,7.4931790506910717e-13,1.5749073255065577e-11,6.9907860290373675e-14,5.2799720315950755e-16,5.8666615337332332e-08,1.140008608634378e-11,0.0057608265848600642,0.00029502800439691271,3.8358478976983111e-05,2.6809865977805772e-08,1.0567773210969395e-09,7.6914878821562869e-10,3.6931156427043345e-13,5.8542580365921999e-09,7.031907951611242e-06,7.1758735978379785e-09,3.7045216295155283e-12,3.5115072218110712e-07,1.7836296154614746e-11,9.0260682418262216e-12,3.8266598683274578e-14,9.43656156877319e-13
2.1407924558424296e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44618937249235774,0.11269614646237412,0.022671766071968674,1.7817934943192828e-10,6.5378972552942456e-08,2.152537832924985e-05,2.9447677940513959e-06,2.238483991958119e-08,1.1667249754758812e-18,0.00018837079107148906,6.0007799652399476e-17,0.00014600555919424006,7.612505156882867e-13,1.6190632608197584e-11,7.1467695131331307e-14,5.4024667973693132e-16,5.965278457954637e-08,1.1641593916443878e-11,0.0057753668628007819,0.00029649657617174279,3.8566737782153306e-05,2.7090408641002077e-08,1.0621822552909872e-09,7.7284829524126163e-10,3.7130083103715237e-13,5.924000528512153e-09,7.0770868546344272e-06,7.2641249676705481e-09,3.7844501727397716e-12,3.5597831099677572e-07,1.821522716283863e-11,9.1852892948232718e-12,3.8948954638585793e-14,9.6004734790975601e-13
2.1518276835956532e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4461732042155846,0.11268064146255563,0.022671004867102384,1.8231470417766032e-10,6.6890842793694458e-08,2.1799957368605849e-05,2.9964877607016492e-06,2.2726896076234959e-08,1.2009488274535936e-18,0.00018933523774360155,6.1576602920399521e-17,0.00014658798876666845,7.7330959818452297e-13,1.6641873705935272e-11,7.3052270943785674e-14,5.5270882422060994e-16,6.0648833690648979e-08,1.1886930506654428e-11,0.0057898097834903446,0.00029796436830760583,3.8773935157811068e-05,2.7371592669068123e-08,1.0675862548135682e-09,7.7654736090924861e-10,3.7329203269191917e-13,5.9938862752863057e-09,7.1221414712794092e-06,7.3528441565358656e-09,3.8655448998480739e-12,3.6084651703499064e-07,1.8600182698927717e-11,9.346320430307795e-12,3.9637899154556066e-14,9.7661446388678947e-13
2.162862911348877e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44615713457571782,0.11266523280800031,0.022670243742807582,1.8652117369144355e-10,6.8426513951312326e-08,2.2076574262826019e-05,3.0487929519099365e-06,2.3072353879532519e-08,1.2359513293691543e-18,0.00019029958221389388,6.3177956061281221e-17,0.00014716900683676038,7.8549581402240758e-13,1.7102945884212669e-11,7.4661796408090178e-14,5.6538599120464517e-16,6.1654776894608101e-08,1.2136136248523148e-11,0.0058041559949306978,0.00029943137913405441,3.898007086522704e-05,2.7653405452767988e-08,1.0729893166186373e-09,7.8024598290039586e-10,3.7528513833404133e-13,6.0639085292725202e-09,7.1670695451215555e-06,7.4420279033103102e-09,3.9478127886370231e-12,3.6575535378778177e-07,1.8991226502821181e-11,9.5091684118169353e-12,4.0333415777012865e-14,9.9335789708862305e-13
2.1738981391021005e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44614116293289552,0.1126499198556186,0.022669482698740553,1.907995112686006e-10,6.9986148522046161e-08,2.2355226849269535e-05,3.1016855333032867e-06,2.3421228775431606e-08,1.2717445107554621e-18,0.00019126382392374117,6.4812359102450831e-17,0.00014774861653958347,7.9780982424165926e-13,1.7573999685456093e-11,7.6296479559476433e-14,5.7828054315925185e-16,6.2670627913780165e-08,1.2389251743646089e-11,0.0058184061408059866,0.00030089760701067859,3.9185144958568015e-05,2.7935834598332496e-08,1.0783914376556124e-09,7.8394415889652928e-10,3.7728011684791782e-13,6.1340605917701981e-09,7.2118688525116609e-06,7.5316729269974671e-09,4.0312607542277786e-12,3.7070483131916292e-07,1.9388422646985517e-11,9.6738399007049815e-12,4.1035487444432035e-14,1.0102780274032207e-12
2.184933366855324e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44612528865119888,0.112634701966611,0.022668721734559839,1.9515047179140853e-10,7.1569907649640699e-08,2.2635912833730373e-05,3.1551676375151071e-06,2.377353618784548e-08,1.3083404804153847e-18,0.00019222796231369162,6.6480317030862104e-17,0.00014832682099570236,8.1025228945116126e-13,1.8055186856339896e-11,7.7956527765026152e-14,5.9139485029156747e-16,6.3696399977818191e-08,1.2646317803528604e-11,0.0058325608605113701,0.00030236305032719005,3.9389157777973871e-05,2.821886792766699e-08,1.0837926148694364e-09,7.8764188658056328e-10,3.7927693692113303e-13,6.2043358146316008e-09,7.2565372026396665e-06,7.6217759275625068e-09,4.1158956495502498e-12,3.7569495631150497e-07,1.9791835536196222e-11,9.8403414559448712e-12,4.1744096505271331e-14,1.0273752223874689e-12
2.1959685946085478e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44610951109863045,0.11261957850643925,0.022667960849926241,1.99574811676522e-10,7.3177951128739627e-08,2.2918629793617698e-05,3.2092413641243875e-06,2.4129291518615964e-08,1.3457514257526982e-18,0.00019319199682347487,6.8182339813724182e-17,0.00014890362331162853,8.2282386982303292e-13,1.8546660345512635e-11,7.9642147700918503e-14,6.0473129040630097e-16,6.473210583257977e-08,1.2907375449444444e-11,0.0058466207891816465,0.00030382770750349861,3.9592109942636629e-05,2.8502493478411899e-08,1.0891928452006302e-09,7.9133916363652499e-10,3.8127556706156739e-13,6.2747276018338122e-09,7.3010724375913952e-06,7.7123335867633552e-09,4.2017242657755815e-12,3.8072573211297675e-07,2.0201529907316383e-11,1.0008679533950811e-11,4.2459224736144301e-14,1.0446498373312367e-12
2.2070038223617714e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44609382964709243,0.11260454884479812,0.022667200044502768,2.0407328882267714e-10,7.4810437409072421e-08,2.3203375181135973e-05,3.263908779601883e-06,2.4488510147486443e-08,1.3839896121057634e-18,0.00019415592689201106,6.9918942419130507e-17,0.00014947902658025996,8.3552522508673486e-13,1.9048574301295551e-11,8.1353545329957786e-14,6.1829224876624523e-16,6.5777757749028681e-08,1.3172465912292962e-11,0.0058605865577196718,0.00030529157698978068,3.9794002343887188e-05,2.8786699504174546e-08,1.0945921255853323e-09,7.9503598774960541e-10,3.8327597561737659e-13,6.3452294110713313e-09,7.3454724323983742e-06,7.8033425689783287e-09,4.2887533329220297e-12,3.8579715878598801e-07,2.0617570829072325e-11,1.0178860488422729e-11,4.3180853358383236e-14,1.0621022153245937e-12
2.218039050114995e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44607824367236487,0.11258961235558691,0.022666439317954649,2.0864666255869019e-10,7.6467523600398007e-08,2.3490146326462256e-05,3.3191719172632091e-06,2.485120743207487e-08,1.4230673820839198e-18,0.00019511975195742051,7.1690644836610224e-17,0.00015005303388131031,8.4835701452320595e-13,1.9561084069355553e-11,8.3090925879384745e-14,6.3208011795268377e-16,6.6833367532124687e-08,1.3441630632454435e-11,0.0058744587928246036,0.00030675465726654003,3.9994836138295656e-05,2.907147447430152e-08,1.0999904529553668e-09,7.9873235660623238e-10,3.8527813079435736e-13,6.4158347551610516e-09,7.389735095080921e-06,7.8947995220296986e-09,4.3769895204468861e-12,3.9090923315657417e-07,2.1040023701826298e-11,1.0350890570212207e-11,4.3908963054881365e-14,1.0797326873280414e-12
2.2290742778682187e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44606275255408528,0.11257476841688169,0.02266567866994932,2.1329569359176252e-10,7.8149365478162547e-08,2.3778940440917993e-05,3.3750327772287972e-06,2.5217398707846791e-08,1.4629971549074265e-18,0.00019608347145703305,7.3497972097600419e-17,0.00015062564828172758,8.6131989695903522e-13,2.0084346190354594e-11,8.4854493818976439e-14,6.4609729772571734e-16,6.7898946529696058e-08,1.3714911259643561e-11,0.0058882381170199446,0.00030821694684466099,4.0194612740790434e-05,2.9356807073424241e-08,1.1053878242383039e-09,8.0242826789409032e-10,3.8728200067077419e-13,6.4865372033923464e-09,7.4338583666844552e-06,7.9867010780033696e-09,4.4664394376979977e-12,3.960619488646581e-07,2.1468954257346217e-11,1.0524775927209052e-11,4.4643533988352911e-14,1.0975415722455076e-12
2.2401095056214424e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44604735567572623,0.11256001641090711,0.02266491810015641,2.1802114395610471e-10,7.9856117489864523e-08,2.4069754620132999e-05,3.4314933263906607e-06,2.5587099288088347e-08,1.5037914257510264e-18,0.00019704708482739803,7.534145429583939e-17,0.00015119687283610272,8.7441453076066561e-13,2.061851839757735e-11,8.6644452839437609e-14,6.6034619488453676e-16,6.8974505641288881e-08,1.3992349652761086e-11,0.0059019251486814098,0.00030967844426545404,4.0393333817800121e-05,2.9642686201335574e-08,1.1107842363575038e-09,8.0612371930216141e-10,3.8928755321757481e-13,6.5573303829512838e-09,7.4778402213089552e-06,8.0790438540642699e-09,4.5571096346105934e-12,4.0125529641512806e-07,2.1904428558572401e-11,1.0700522604249032e-11,4.538454581752895e-14,1.1155291770002618e-12
2.251144733374666e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44603205242457516,0.11254535572400909,0.02266415760824771,2.2282377696189201e-10,8.1587932762105659e-08,2.4362585847199062e-05,3.4885554983859248e-06,2.5960324463879294e-08,1.5454627650908071e-18,0.0001980105915042948,7.7221626607680878e-17,0.00015176671058706861,8.8764157382863142e-13,2.1163759614539124e-11,8.8461005831087782e-14,6.7482922312767385e-16,7.0060055326988858e-08,1.4273987879743569e-11,0.0059155205020645987,0.00031113914810069435,4.0591001280424393e-05,2.9929100972391277e-08,1.1161796862321841e-09,8.0981870852080951e-10,3.912947563154842e-13,6.6282079801308222e-09,7.5216786661318998e-06,8.1718244532672027e-09,4.6490066024257022e-12,4.0648926322967215e-07,2.234651299938151e-11,1.0878136543042822e-11,4.6131977713252758e-14,1.1336957966136854e-12
2.2621799611278897e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44601684219171356,0.11253078574662688,0.022663397193897185,2.2770435714456225e-10,8.3344963108274668e-08,2.4657430995811148e-05,3.5462211935770494e-06,2.633708950406601e-08,1.5880238180553761e-18,0.00019897399092274281,7.9139029312328519e-17,0.00015233516456568784,9.0100168359183036e-13,2.1720229952575791e-11,9.0304354862847528e-14,6.8954880291324898e-16,7.1155605616210131e-08,1.4559868217411368e-11,0.0059290247873324802,0.00031259905695265244,4.0787617277638307e-05,3.0216040714546311e-08,1.1215741707774919e-09,8.135132332417952e-10,3.9330357776646526e-13,6.6991637414534626e-09,7.5653717414246069e-06,8.2650394653633794e-09,4.7421367741232083e-12,4.1176383369930628e-07,2.2795274304347468e-11,1.1057623582125065e-11,4.6885808376826353e-14,1.1520417142867198e-12
2.2732151888811133e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4460017243719962,0.11251630587326612,0.022662636856780924,2.3266365021446878e-10,8.512735903686123e-08,2.4954286833393617e-05,3.6044922790386971e-06,2.6717409655234564e-08,1.6314873037814951e-18,0.00019993728251701246,8.1094207811990577e-17,0.00015290223779183129,9.1449551700182731e-13,2.2288090708417491e-11,9.2174701161527139e-14,7.0450736131925061e-16,7.2261166116445928e-08,1.4850033151314807e-11,0.0059424386105827081,0.00031405816945411787,4.0983184189533211e-05,3.0503494968916148e-08,1.1269676869045499e-09,8.1720729115830095e-10,3.9531398531435243e-13,6.7701914749407588e-09,7.6089175205618312e-06,8.3586854676018596e-09,4.836506525184433e-12,4.1707898923754098e-07,2.3250779528499585e-11,1.1238989456823837e-11,4.7646016055847132e-14,1.1705672014840239e-12
2.284250416634337e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44598669836403065,0.11250191550247153,0.02266187659657716,2.3770242300689907e-10,8.6935269760388055e-08,2.5253150024209734e-05,3.6633705885511927e-06,2.7101300141683699e-08,1.6758660147733827e-18,0.0002009004657206364,8.3087712651954409e-17,0.00015346793327454688,9.28123730527193e-13,2.286750436174799e-11,9.4072245091421043e-14,7.1970733190386659e-16,7.3376746021977383e-08,1.5144525375578465e-11,0.0059557625738747367,0.00031551648426841601,4.1177704620600218e-05,3.0791453488886833e-08,1.1323602315205238e-09,8.2090087996502951e-10,3.9732594666270217e-13,6.8412850511461064e-09,7.6523141100250173e-06,8.4527590255258e-09,4.9321221744745269e-12,4.2243470833412362e-07,2.3713096057077745e-11,1.142223979925103e-11,4.8412578559250843e-14,1.1892725180207392e-12
2.2952856443875606e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.445971763570157,0.11248761403679998,0.022661116412966257,2.4282144343247048e-10,8.8768843204894337e-08,2.5554017132452103e-05,3.7228579226004934e-06,2.7488776165397933e-08,1.7211728162669514e-18,0.00020186353996642006,8.5120099540580694e-17,0.00015403225401241767,9.4188698014787293e-13,2.3458634572751112e-11,9.5997186134211174e-14,7.3515115456589646e-16,7.4502354122535123e-08,1.5443387792743779e-11,0.0059689972752567664,0.00031697400008941695,4.1371181393060234e-05,3.1079906238641343e-08,1.1377518015287029e-09,8.2459399735821795e-10,3.9933942948136165e-13,6.9124384040410528e-09,7.6955596493992161e-06,8.5472566937642951e-09,5.0289899846173401e-12,4.2783096660930372e-07,2.418229160528483e-11,1.1607380138312318e-11,4.9185473275752335e-14,1.2081579121518605e-12
