Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),COX(50),C2H6X(52)
6.974573931025971e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32103616420358161,0.11285050350390993,0.017305780265677549,0.0,4.8142625625214269e-06,0.00031276215732224422,0.00016177505609078242,9.4699029077868592e-08,2.3842778125361953e-19,5.7140805329066012e-05,3.5601206764743802e-17,1.0014372282868409e-07,3.7475680109826714e-14,2.4248495472512844e-09,2.0655427396103662e-14,9.216675192153188e-17,1.6936137950981228e-09,3.8050149779477461e-13,0.0055997017368770701,0.010864882523692493,2.2082560787466851e-07,8.3175394443022281e-08,6.1454877555259076e-05,2.3001724365548968e-10,1.8861160863675289e-10,2.9983230637605182e-07,1.2394894582830339e-07,2.9168750382933135e-11,4.631257419817872e-06,7.6656848114828876e-09,1.2797357000952607e-10,2.4284754574719769e-10
7.014381606146715e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32098573791806045,0.11284931159933731,0.017279335559631872,0.0,4.9119876215145713e-06,0.00031612696445286465,0.00016348247543948282,9.6785184140412104e-08,2.44326119731437e-19,5.756293536558564e-05,3.7153606659164829e-17,1.0056538419225402e-07,3.8552292786187627e-14,2.4723226900479907e-09,2.0962941007086461e-14,9.4019547463036312e-17,1.7122800442283851e-09,3.9405941732141269e-13,0.0055987579947831311,0.010915965905826662,2.2175150692736803e-07,8.3898901266626491e-08,6.1689732945514447e-05,2.3458898558589383e-10,1.8993410788503369e-10,3.0081293496567442e-07,1.2386144966234577e-07,2.945066567601023e-11,4.6804921443002061e-06,7.7105442856519441e-09,1.2930393250832077e-10,2.4816893669523025e-10
7.054189281267459e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32093541622765431,0.11284811198311315,0.017252939543391129,0.0,5.0111061521306807e-06,0.0003195038316645255,0.00016519667872181675,9.8901904502632028e-08,2.5033447600838142e-19,5.7984477441482182e-05,3.8762182329275415e-17,1.009860639286768e-07,3.9651684971871744e-14,2.5204080001495205e-09,2.1272986377857469e-14,9.5900522022261541e-17,1.7310150833156556e-09,4.080053924339239e-13,0.0055978157186564103,0.010966943729179706,2.2267272056461915e-07,8.4623883710922961e-08,6.1923930645302815e-05,2.3922386306457064e-10,1.9125529421157352e-10,3.0178706198771753e-07,1.2377317921463377e-07,2.9733511795935915e-11,4.7298925989762384e-06,7.7551739388687172e-09,1.3063927814452444e-10,2.5356742699173081e-10
7.093996956388203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32088519886926076,0.11284690471117423,0.017226592098824177,0.0,5.1116292416465292e-06,0.0003228926631599424,0.00016691762737817528,1.0104936835965177e-07,2.5645420783109296e-19,5.8405415478403628e-05,4.0428520017217388e-17,1.0140576741631105e-07,4.0774137912570791e-14,2.5691087464125798e-09,2.158556423333877e-14,9.780996604353549e-17,1.7498183499440271e-09,4.2234759825469636e-13,0.0055968749068094157,0.011017816257502124,2.2358925239528563e-07,8.5350325520094423e-08,6.2157473144893282e-05,2.4392234586831617e-10,1.9257512208486926e-10,3.027547040618937e-07,1.2368414380704103e-07,3.0017282433496238e-11,4.7794573187893112e-06,7.7995724058724593e-09,1.3197957512288961e-10,2.590434456973479e-10
7.133804631508947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32083508558062929,0.11284568983917663,0.017200293108185643,0.0,5.2135679805702724e-06,0.00032629336337348187,0.00016864528290681365,1.0322775178302175e-07,2.6268667991444287e-19,5.8825733625875957e-05,4.2154236434598228e-17,1.0182449993753248e-07,4.1919932613521807e-14,2.6184281733866097e-09,2.1900675197494601e-14,9.974817114803533e-17,1.768689283939388e-09,4.3709431018060311e-13,0.0055959355575534919,0.011068583753711558,2.2450110632239823e-07,8.6078210534999131e-08,6.239036291172696e-05,2.4868490354853299e-10,1.9389354652829457e-10,3.0371587804614731e-07,1.2359435271938857e-07,3.0301971298094291e-11,4.8291848431936915e-06,7.8437383622460524e-09,1.3332479171932093e-10,2.6459741625696294e-10
7.173612306629691e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32078507610035889,0.11284446742249488,0.01717404245411434,0.0,5.3169334621835168e-06,0.00032970583697481326,0.00017037960686601026,1.0543722870554836e-07,2.6903326388662836e-19,5.9245416259784054e-05,4.394097898330461e-17,1.0224226668160558e-07,4.308934978468287e-14,2.668369501202246e-09,2.2218319794282647e-14,1.0171543011621871e-16,1.7876273273846409e-09,4.5225390378747211e-13,0.005594997669198778,0.01111924647989437,2.2540828653865314e-07,8.6807522692772715e-08,6.2622602390999954e-05,2.5351200541260226e-10,1.952105231109253e-10,3.0467060103322576e-07,1.2350381518882732e-07,3.0587572117995481e-11,4.8790737162011241e-06,7.8876705239318324e-09,1.3467489628242892e-10,2.7022975646533184e-10
7.213419981750435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32073517016789627,0.1128432375162217,0.017147840019631638,0.0,5.4217367820866658e-06,0.00033312998887249424,0.00017212056087618797,1.0767797090672761e-07,2.754953382339351e-19,5.9664447980850383e-05,4.579042597061175e-17,1.0265907274744629e-07,4.4282669786174588e-14,2.7189359254644905e-09,2.2538498448603532e-14,1.037120368701247e-16,1.8066319246342536e-09,4.6783485471504653e-13,0.005594061240054151,0.011169804697307188,2.2631079752178283e-07,8.7538246026466304e-08,6.2854194006226345e-05,2.5840412050601705e-10,1.9652600794514021e-10,3.0561889034722374e-07,1.2341254040918231e-07,3.0874078640560299e-11,4.9291224864264061e-06,7.9313676467518079e-09,1.3602985723503666e-10,2.7594087843429555e-10
7.253227656871178e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32068536752353316,0.11284200017516748,0.017121685688139876,0.0,5.5279890377474119e-06,0.00033656572421749044,0.00017386810662199933,1.0995014799877867e-07,2.8207428824517782e-19,6.0082813613111757e-05,4.7704286818491153e-17,1.0307492314628046e-07,4.5500172574006095e-14,2.7701306171505176e-09,2.286121148724794e-14,1.0573828645554957e-16,1.8257025223281533e-09,4.8384573853253443e-13,0.0055931262684271871,0.011220258666378453,2.2720864403029695e-07,8.8270364664503798e-08,6.3085140159781428e-05,2.6336171759358779e-10,1.9783995769682037e-10,3.0656076354008735e-07,1.2332053753033676e-07,3.1161484632466293e-11,4.9793297071319527e-06,7.9748285259297599e-09,1.37389643075664e-10,2.8173118856154289e-10
7.293035331991922e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32063566790840503,0.11284075545385967,0.017095579343420726,0.0,5.6357013280522999e-06,0.00034001294840662927,0.00017562220585437487,1.1225392741327256e-07,2.8877150595583118e-19,6.0500498202394222e-05,4.9684302267021989e-17,1.0348982280420196e-07,4.6742137646104463e-14,2.8219567225121193e-09,2.3186459139841464e-14,1.0779447502410259e-16,1.844838569404978e-09,5.0029523058485306e-13,0.0055921927526241229,0.011270608646710058,2.2810183109911263e-07,8.900386283026954e-08,6.3315443233425981e-05,2.6838526514109203e-10,1.9915232957434197e-10,3.0749623838808432e-07,1.2322781565760752e-07,3.1449783879939474e-11,5.0296939362714007e-06,8.0180519956159157e-09,1.3875422237999605e-10,2.8760108750091409e-10
7.332843007112666e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.320586071064488,0.11283950340654259,0.017069520869633658,0.0,5.7448847528616633e-06,0.0003434715670859879,0.00017738282039253574,1.1458947438835122e-07,2.9558839009186056e-19,6.0917487014786192e-05,5.1732244571814671e-17,1.0390377656463542e-07,4.8008843988665913e-14,2.8744173629826854e-09,2.3514241539786915e-14,1.0988089981514685e-16,1.864039517114708e-09,5.1719210581967993e-13,0.0055912606909498024,0.01132085489707893,2.2899036403491227e-07,8.9738724841800506e-08,6.3545105588813316e-05,2.7347523129837502e-10,2.0046308132206465e-10,3.0842533288838327e-07,1.2313438385128578e-07,3.1738970188973222e-11,5.0802137365322102e-06,8.0610369284164321e-09,1.4012356380230013e-10,2.9355097013422961e-10
7.37265068223341e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32053657673459779,0.11283824408717689,0.017043510151314337,0.0,5.85555041256772e-06,0.00034694148615421641,0.00017914991212597051,1.169569519565319e-07,3.0252634601326305e-19,6.1333765535110147e-05,5.3849917695358191e-17,1.0431678919070641e-07,4.9300570022846529e-14,2.9275156350886621e-09,2.3844558725203922e-14,1.1199785913763014e-16,1.8833048190306803e-09,5.3454523859542619e-13,0.0055903300817076382,0.01137099767543865,2.298742484120354e-07,9.0474935111211069e-08,6.3774129567978352e-05,2.7863208388089146e-10,2.0177217123611714e-10,3.0934806525537527e-07,1.2304025112593832e-07,3.2029037385530813e-11,5.130887675377325e-06,8.1037822349251696e-09,1.4149763607681934e-10,2.9958122554462941e-10
7.412458357354154e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32048718466238685,0.11283697754943932,0.017017547073373045,0.0,5.9677094076556539e-06,0.00035042261176579566,0.00018092344301637626,1.1935652093309195e-07,3.0958678565733114e-19,6.1749319465393139e-05,5.603915749220609e-17,1.0472886536752397e-07,5.0617593551810476e-14,2.9812546103654917e-09,2.4177410639865815e-14,1.1414565235181101e-16,1.9026339310610072e-09,5.5236360247025872e-13,0.0055894009231995832,0.011421037238921109,2.3075349006828545e-07,9.1212478144245194e-08,6.4002517493809782e-05,2.8385629035135676e-10,2.0307955815226808e-10,3.1026445391696508e-07,1.2294542645011011e-07,3.2319979315759887e-11,5.1817143250858384e-06,8.1462868632573678e-09,1.4287640801916003e-10,3.0569223699141017e-10
7.452266032474898e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32043789459234256,0.11283570384672234,0.01699163152109312,0.0,6.0813728382681696e-06,0.00035391485033423145,0.00018270337509956484,1.2178833990502907e-07,3.1677112748164669e-19,6.2164134723335687e-05,5.8301831887918962e-17,1.0514000970437842e-07,5.1960191708152316e-14,3.0356373352779181e-09,2.4512797134133414e-14,1.1632457985088453e-16,1.9220263114594114e-09,5.706562699723004e-13,0.0055884732137260864,0.01147097384383817,2.3162809510022686e-07,9.1951338540047093e-08,6.4230271670507054e-05,2.8914831780407654e-10,2.0438520143256913e-10,3.1117451751129103e-07,1.2284991874548782e-07,3.2611789846203682e-11,5.2326922627927076e-06,8.1885497985882163e-09,1.4425984852762157e-10,3.1188438188634463e-10
7.492073707595642e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32038870626978488,0.11283442303213394,0.016965763380129405,0.0,6.1965518037732706e-06,0.00035741810853518358,0.00018448967048733395,1.2425256522059094e-07,3.2408079640681787e-19,6.2578197440780044e-05,6.0639841051684844e-17,1.0555022673685818e-07,5.3328640901710844e-14,3.0906668311446027e-09,2.4850717965885886e-14,1.1853494304251335e-16,1.9414814208354978e-09,5.8943241235114629e-13,0.0055875469515860518,0.011520807745683332,2.3249806985922308e-07,9.2691500990558346e-08,6.4457394384021449e-05,2.9450863294693174e-10,2.0568906098865179e-10,3.1207827488295091e-07,1.2275373688705955e-07,3.2904462863978247e-11,5.2838200705275299e-06,8.2305700626943939e-09,1.4564792658449995e-10,3.1815803177146599e-10
7.531881382716386e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32033961944086453,0.11283313515849733,0.016939942536506707,0.0,6.3132574023348495e-06,0.00036093229330953162,0.00018628229136930403,1.2674935097936995e-07,3.3151722375896799e-19,6.2991493962177551e-05,6.3055117562541755e-17,1.0595952092888895e-07,5.4723216767790166e-14,3.1463460940670777e-09,2.5191172801448293e-14,1.2077704433026833e-16,1.9609987221644494e-09,6.0870129931083613e-13,0.0055866221350768163,0.011570539199133419,2.3336342094749527e-07,9.3432950279997306e-08,6.4683887902481266e-05,2.9993770208254893e-10,2.0699109727013476e-10,3.1297574507899436e-07,1.2265688970149956e-07,3.319799227697873e-11,5.3350963352523446e-06,8.2723467134969399e-09,1.4704061125739794e-10,3.2451355229830442e-10
7.57168905783713e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32029063385256096,0.11283184027835064,0.01691416887661823,0.0,6.4315007304868627e-06,0.00036445731186637755,0.00018808120001471946,1.2927884902295701e-07,3.3908184721198734e-19,6.3404010843055001e-05,6.554962656913053e-17,1.0636789667469837e-07,5.6144194115804387e-14,3.2026780948628942e-09,2.5534161216515833e-14,1.2305118709498388e-16,1.9805776807962008e-09,6.2847229872443303e-13,0.0055856987624941139,0.011620168458050304,2.3422415521329475e-07,9.4175671284739012e-08,6.490975447660463e-05,3.0543599109418129e-10,2.0829127124027671e-10,3.1386694734585984e-07,1.2255938596887313e-07,3.3492372014067549e-11,5.3865196488985208e-06,8.3138788446087621e-09,1.4843787170047032e-10,3.309513032085613e-10
7.611496732957874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32024174925267962,0.11283053844394701,0.016888442287224071,0.0,6.5512928827108746e-06,0.00036799307168598505,0.0001898863587742203,1.3184120892614861e-07,3.4677611072955669e-19,6.3815734848480851e-05,6.8125365942908572e-17,1.0677535830070944e-07,5.7591846878361106e-14,3.2596657790028904e-09,2.5879682697074657e-14,1.2535767567603277e-16,2.000217764464067e-09,6.4875487633036131e-13,0.0055847768321320409,0.011669695775482618,2.3508027974706026e-07,9.491964897270336e-08,6.5134996340097506e-05,3.1100396542846885e-10,2.0958954440890512e-10,3.1475190112567443e-07,1.2246123441831167e-07,3.3787596025260463e-11,5.4380886084026988e-06,8.3551655848859453e-09,1.4983967715564035e-10,3.3747163831620173e-10
7.651304408078618e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32019296538985065,0.11282922970725415,0.016862762655449667,0.0,6.6726449510161406e-06,0.00037153948052265649,0.0001916977300815698,1.3443657798870265e-07,3.5460146450695392e-19,6.4226652951530726e-05,7.0784366424758998e-17,1.0718191006736509e-07,5.9066448060799066e-14,3.3173120665526792e-09,2.6227736640319192e-14,1.2769681535252544e-16,2.0199184432928562e-09,6.6955859541066416e-13,0.0055838563422830291,0.011719121403667477,2.3593180187784366e-07,9.5664868402703671e-08,6.5359615710036987e-05,3.1664209007533502e-10,2.1088587882469493e-10,3.1563062605174024e-07,1.2236244373501465e-07,3.4083658281859498e-11,5.4898018157418059e-06,8.3962060979800406e-09,1.5124599695382955e-10,3.4407490549095161e-10
7.691112083199362e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32014428201352607,0.11282791411995445,0.016837129868784315,0.0,6.7955680245233442e-06,0.00037509644640754797,0.00019351527645536994,1.3706510122763578e-07,3.6255936491265269e-19,6.4636752331752962e-05,7.3528691764933009e-17,1.0758755617088744e-07,6.0568269691194728e-14,3.3756198521181543e-09,2.6578322355565637e-14,1.3006891232443744e-16,2.0396791898064687e-09,6.9089311645134301e-13,0.0055829372912378199,0.011768445594032262,2.367787291682835e-07,9.6411314724468487e-08,6.5583614787244427e-05,3.2235082955573805e-10,2.1218023703369209e-10,3.1650314194579997e-07,1.2226302254559471e-07,3.4380552776740946e-11,5.5416578779671619e-06,8.4369995818944007e-09,1.5265680051613706e-10,3.5076144664318448e-10
7.726938990808032e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32010055268437798,0.11282672427660118,0.016814100320655626,0.0,6.9075511626317369e-06,0.00037830666619320885,0.00019515631696489941,1.3945923697480849e-07,3.6983601126185956e-19,6.5005131335003493e-05,7.6073269720660618e-17,1.0795186673985079e-07,6.1943406646105283e-14,3.4286648117655084e-09,2.6896013523401182e-14,1.3223223188814062e-16,2.0575147855192039e-09,7.1055608350601043e-13,0.0055821113740602982,0.011812750843178,2.3753704157697572e-07,9.7084153205560705e-08,6.5784685412611452e-05,3.2754945430703495e-10,2.1334343924869714e-10,3.1728311405793447e-07,1.2217301149451139e-07,3.4648464438322538e-11,5.5884493277410831e-06,8.4735018719538775e-09,1.5393033214061359e-10,3.5685081070658895e-10
7.759183207655834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32006126555710707,0.11282564873960145,0.016793406024877972,0.0,7.0094383414592225e-06,0.00038120305669477538,0.00019663748158500302,1.4163710365546058e-07,3.7647868547940274e-19,6.5336089204977443e-05,7.842521545467651e-17,1.0827912435492353e-07,6.3200231804426659e-14,3.47686709757357e-09,2.7183687898855807e-14,1.3420244227288056e-16,2.0736077428560591e-09,7.2863305003790131e-13,0.0055813690428273173,0.011852555640774393,2.3821635080424661e-07,9.7690538456329633e-08,6.5965222212804279e-05,3.3227772156722048e-10,2.1438890511309599e-10,3.179808149056195e-07,1.2209157598338474e-07,3.4890153560700016e-11,5.6306587721546869e-06,8.5061818765840673e-09,1.5507957640054899e-10,3.6238934153953448e-10
7.791427424503637e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32002204391623501,0.11282456879887495,0.016772742265314299,0.0,7.1123759620244137e-06,0.0003841062110740873,0.0001981226313097528,1.4383697311435622e-07,3.832109329529799e-19,6.5666487785019805e-05,8.0836921159026315e-17,1.0860579502335774e-07,6.4475396516247744e-14,3.5255084551850643e-09,2.7473021858314795e-14,1.3619482329524705e-16,2.0897391806351005e-09,7.4707576929234499e-13,0.0055806276525487168,0.011892294329416226,2.3889265955052599e-07,9.8297702561650291e-08,6.6145355900565242e-05,3.3705314352646711e-10,2.1543300954397108e-10,3.1867447784913975e-07,1.2200974198555855e-07,3.5132378105007e-11,5.6729594837620783e-06,8.5386984898091938e-09,1.5623170838937611e-10,3.679830967455952e-10
7.82367164135144e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31998288763018057,0.11282348448133925,0.016752108982864156,0.0,7.2163699101823378e-06,0.0003870160809989144,0.00019961174639019784,1.4605891800443251e-07,3.9003353925704502e-19,6.5996320651716099e-05,8.3309547572456738e-17,1.0893188085906779e-07,6.5769043254556045e-14,3.5745903737926413e-09,2.7764014869889927e-14,1.3820953936783395e-16,2.1059088231724332e-09,7.6588956034749816e-13,0.0055798872023127694,0.011931967041174513,2.3956597226664467e-07,9.8905637801897797e-08,6.6325087615813773e-05,3.4187596607655533e-10,2.1647573364118471e-10,3.1936411376366972e-07,1.219275139943034e-07,3.5375134920744214e-11,5.7153507321847997e-06,8.5710513494817996e-09,1.5738671203439585e-10,3.7363224652575145e-10
7.855915858199243e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31994379656771244,0.11282239581378896,0.016731506118580795,0.0,7.3214260697513728e-06,0.00038993261826135889,0.00020110480711703428,1.4830300998377496e-07,3.9694729250879691e-19,6.6325581467546502e-05,8.5844269879842002e-17,1.0925738395143044e-07,6.7081313977009141e-14,3.6241143315440152e-09,2.8056666365619829e-14,1.4024675526259681e-16,2.1221163958291583e-09,7.8507978337169828e-13,0.0055791476912069688,0.01197157390777517,2.4023629349681694e-07,9.9514336495381596e-08,6.6504418492122709e-05,3.4674643487256684e-10,2.1751705875346658e-10,3.2004973360895734e-07,1.2184489647818833e-07,3.5618420867137748e-11,5.7578317892903622e-06,8.6032401073961128e-09,1.5854457130387799e-10,3.7933695849336693e-10
7.888160075047046e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31990477059794792,0.11282130282289572,0.016710933613670667,0.0,7.4275503223741588e-06,0.00039285577477872323,0.00020260179382114771,1.5056931971390986e-07,4.0395298334748555e-19,6.6654263980350887e-05,8.8442277748200389e-17,1.0958230636579027e-07,6.8412350109468942e-14,3.6740817955302331e-09,2.8350975741783272e-14,1.4230663610416822e-16,2.1383616250131445e-09,8.0465183947262276e-13,0.005578409118318031,0.012011115060599693,2.4090362787690655e-07,1.0012379099861121e-07,6.6683349656843083e-05,3.5166479533093523e-10,2.1855696642644977e-10,3.2073134841138162e-07,1.2176189388794923e-07,3.5862232812931478e-11,5.8004019292024842e-06,8.6352644291385215e-09,1.5970527020743677e-10,3.8509739767142101e-10
7.917179870210068e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31986970277152776,0.11282031545657877,0.016692444268045826,0.0,7.5239802286113115e-06,0.00039549223546851448,0.00020395242234170051,1.5262805224547675e-07,4.1033736721844092e-19,6.6949578693741675e-05,9.0835588940409902e-17,1.0987424174704343e-07,6.9626443501341154e-14,3.719432914581558e-09,2.8617271140555716e-14,1.4418004414551588e-16,2.153014302330408e-09,8.2259765412490809e-13,0.0055777452041379403,0.012046646021172884,2.4150167896598817e-07,1.0067293998226923e-07,6.6844046878506867e-05,3.5613246975788742e-10,2.1949165633717152e-10,3.2134138658778273e-07,1.2168686597694457e-07,3.6082110713389249e-11,5.8387906228121301e-06,8.6639454603846511e-09,1.6075231392528459e-10,3.9032957399892726e-10
7.946199665373091e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31983468746954163,0.11281932462912909,0.016673979423368422,0.0,7.6212843368493006e-06,0.0003981339840357033,0.0002053062007237352,1.5470488768806135e-07,4.1679744286486002e-19,6.7244415547467335e-05,9.3282024559136888e-17,1.1016570990572811e-07,7.0855953303398444e-14,3.7651455069765548e-09,2.8884908414901764e-14,1.4607206568386443e-16,2.167697062703359e-09,8.4086115624973835e-13,0.0055770820485062092,0.012082123955021099,2.4209731803978015e-07,1.0122268949270226e-07,6.7004422055257616e-05,3.6063931358587023e-10,2.2042517021570192e-10,3.2194819780151638e-07,1.2161153295147175e-07,3.6302409875802607e-11,5.8772503614052979e-06,8.6924928138484668e-09,1.618016332301907e-10,3.9560713758391485e-10
7.975219460536113e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31979972459729833,0.11281833035973524,0.01665553903709421,0.0,7.7194669297381081e-06,0.0004007809856914525,0.00020666311471401338,1.5679987547774439e-07,4.2333379181995263e-19,6.7538770158923916e-05,9.5782482088377467e-17,1.1045671229944969e-07,7.2100981445794938e-14,3.8112206192142866e-09,2.9153887051643065e-14,1.4798282180108896e-16,2.1824097088642213e-09,8.5944636767407598e-13,0.0055764196507554053,0.012117548957208377,2.426905486633603e-07,1.0177303403592059e-07,6.7164475996398312e-05,3.6518550520029092e-10,2.2135749509113393e-10,3.2255179023933527e-07,1.2153589800853527e-07,3.6523128037704123e-11,5.9157806205445318e-06,8.7209062738126735e-09,1.6285321655244527e-10,4.0093020333803405e-10
8.004239255699136e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3197648140603338,0.1128173326675049,0.016637123066778146,0.0,7.818532288159454e-06,0.0004034332057311208,0.00020802315008693658,1.5891306439346892e-07,4.2994699721977644e-19,6.7832638200180972e-05,9.8337868590260253e-17,1.1074725037121215e-07,7.3361629469719633e-14,3.857659290517368e-09,2.942420651490694e-14,1.4991243379370998e-16,2.197152044235594e-09,8.7835733667720004e-13,0.0055757580102175647,0.012152921122574363,2.4328137445786678e-07,1.0232396814313189e-07,6.7324209507404041e-05,3.6977122282320787e-10,2.2228861807970886e-10,3.2315217212594053e-07,1.2145996433291601e-07,3.6744262942973295e-11,5.9543808772964887e-06,8.7491856332432315e-09,1.6390705235029099e-10,4.062988844689204e-10
8.033259050862158e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31972995576441071,0.11281633157146558,0.016618731470074144,0.0,7.9184846911465927e-06,0.00040609060953474251,0.00020938629264484143,1.6104450255630963e-07,4.3663764379094533e-19,6.812601539766687e-05,1.0094910072232278e-16,1.1103732554968988e-07,7.4637998518062771e-14,3.9044625528270403e-09,2.9695866246306427e-14,1.5186102316892718e-16,2.2119238729312618e-09,8.9759813789235106e-13,0.0055750971262241962,0.012188240545734714,2.4386979909919617e-07,1.0287548637053361e-07,6.7483623389973395e-05,3.7439664451531317e-10,2.2321852646189059e-10,3.2374935173179549e-07,1.213837350913427e-07,3.6965812341995648e-11,5.9930506102374831e-06,8.7773306937047032e-09,1.6496312911002537e-10,4.1171329247924532e-10
8.062278846025181e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31969514961551793,0.11281532709056402,0.016600364204734749,0.0,8.0193284158059034e-06,0.00040875316256747249,0.0002107525282182692,1.6319423742904478e-07,4.4340631783825389e-19,6.8418897531853602e-05,1.0361710475051194e-16,1.1132693924947129e-07,7.593018932632252e-14,3.9516314308004386e-09,2.9968865665122254e-14,1.5382871164063055e-16,2.2267249997567451e-09,9.17172872198409e-13,0.0055744369981062742,0.012223507321081496,2.4445582632030679e-07,1.0342758329747844e-07,6.7642718442073588e-05,3.7906194814213351e-10,2.2414720773684201e-10,3.2434333737594397e-07,1.2130721343555169e-07,3.7187773991687718e-11,6.0317892994585326e-06,8.8053412652758327e-09,1.660214353464162e-10,4.1717353716655621e-10
8.091298641188203e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31966039551986991,0.11281431924366664,0.016582021228610855,0.0,8.1210677372368679e-06,0.00041142083038004295,0.00021212184266626135,1.6536231581561729e-07,4.5025360723233458e-19,6.8711280436941694e-05,1.0634281656372922e-16,1.1161609287131261e-07,7.7238302213451723e-14,3.999166941807232e-09,3.0243204168480453e-14,1.5581562112542095e-16,2.2415552302099437e-09,9.3708566661520872e-13,0.0055737776251942343,0.012258721542783563,2.4503945991004529e-07,1.0398025352724651e-07,6.7801495458010201e-05,3.8376731137091023e-10,2.2507464943739402e-10,3.2493413741004263e-07,1.2123040250689989e-07,3.7410145655347834e-11,6.0705964265705964e-06,8.8332171664643445e-09,1.6708195960300899e-10,4.2267972662281814e-10
8.120318436351226e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31962569338390695,0.11281330804955947,0.016563702499651389,0.0,8.2237069284545758e-06,0.00041409357860919824,0.00021349422187662975,1.6754878386078788e-07,4.5718010139726731e-19,6.9003160000547943e-05,1.0912718168556578e-16,1.1190478780237499e-07,7.8562437072883179e-14,4.047070095927577e-09,3.0518881131530589e-14,1.5782187373861903e-16,2.2564143704816266e-09,9.5734067419253361e-13,0.0055731190068179746,0.012293883304786941,2.4562070370710894e-07,1.0453349168990488e-07,6.7959955228468269e-05,3.8851291174126216e-10,2.2600083925814494e-10,3.2552176023300198e-07,1.2115330542742092e-07,3.7632925102930936e-11,6.1094714747094462e-06,8.8609582241228852e-09,1.6814469045159937e-10,4.2823196723446681e-10
8.146436251997946e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31959450580992482,0.11281239512846047,0.01654723634023704,0.0,8.3168551191250215e-06,0.00041650336744003492,0.0002147319718974611,1.6953236586677875e-07,4.6348215462581963e-19,6.9265417894737635e-05,1.1168404812166643e-16,1.1216422219543067e-07,7.9767939444700465e-14,4.0904980984537212e-09,3.0768134247304227e-14,1.5964414055058126e-16,2.2698121549963032e-09,9.7586622664629783e-13,0.0055725268948531546,0.012325484115014768,2.4614178306835637e-07,1.0503188719842775e-07,6.8102298427619645e-05,3.9281850139031724e-10,2.2683332977039881e-10,3.2604791123424779e-07,1.2108367596669148e-07,3.783377342313451e-11,6.1445166645565384e-06,8.8858097483505678e-09,1.6910302542955246e-10,4.3326844407699806e-10
8.172554067644666e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31956336017979725,0.1128114795248549,0.016530789756526002,0.0,8.4107387756482203e-06,0.00041891721871531218,0.00021597218272175479,1.7153091304967862e-07,4.6984927425358364e-19,6.952726187098315e-05,1.1428990030571868e-16,1.1242328715429585e-07,8.0986572380568844e-14,4.1342254302368874e-09,3.1018470505530847e-14,1.6148226366150595e-16,2.2832330597300978e-09,9.9467542073255032e-13,0.0055719353930298284,0.01235704257697638,2.4666093272598183e-07,1.0553073451885318e-07,6.8244385866912755e-05,3.9715695588719834e-10,2.2766478768226017e-10,3.2657150171009523e-07,1.2101381949978891e-07,3.803494863077986e-11,6.1796160783780784e-06,8.9105518011231051e-09,1.7006313022372262e-10,4.3834238230061506e-10
