Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),C2H4X(210),C2H4X(65)
3.5306837923230034e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44088736498251346,0.10730574732886874,0.020530806586291236,0.0,1.1944346650132637e-05,0.0030991625922311868,0.001056464634871647,4.3913102724872036e-05,5.444389734532321e-14,0.0025319143374038892,2.3833147234548896e-11,0.00037556745715757361,1.8488863812909355e-09,7.2402455647020078e-08,7.2077008341563195e-11,3.6645989250548376e-12,8.6495580316860578e-07,5.6665841022660939e-07,0.0076765348177103166,0.0035119242367805978,0.00016146482174038651,2.2172868471057425e-07,1.293215324390549e-08,2.567931574353261e-07,9.7881963693895671e-10,1.2997645656230835e-06,6.7979636741058149e-06,1.4686595807598544e-10,6.1354337761083936e-05,8.9624345790053904e-07,3.258670811795625e-09,5.6264088797943916e-10,5.2406255630736948e-08,1.5920118792534438e-13
3.5372196615076705e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44088313394814149,0.10729951471302358,0.020526820585610436,0.0,1.2006959647807334e-05,0.0031074440631346646,0.0010599384859838606,4.4066197942101981e-05,5.4821095537938601e-14,0.0025348709565666209,2.3976747057560937e-11,0.00037558580110144571,1.8554599956352139e-09,7.2845840441845609e-08,7.231790004173601e-11,3.6817488853962865e-12,8.6752834215299337e-07,5.6999040230841175e-07,0.0076760118116385367,0.0035163562218182157,0.00016162115597140054,2.2222552583106351e-07,1.2944741365732135e-08,2.5709134371975813e-07,9.8053798802851608e-10,1.3008811652268592e-06,6.7971570886460084e-06,1.4729524582770819e-10,6.1518606157236848e-05,9.0151463574450396e-07,3.2693547261648857e-09,5.6554222604872737e-10,5.273825928828352e-08,1.6013576586241373e-13
3.5437555306923376e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44087890864610579,0.10729328276532304,0.020522835435254797,0.0,1.2069778146108597e-05,0.0031157308422457312,0.0010634163025813877,4.4219382692182642e-05,5.5200218063726563e-14,0.0025378225394396305,2.4120802607851871e-11,0.00037560415589074159,1.8620381981656349e-09,7.3290874659686793e-08,7.2559088406721989e-11,3.6989394887483138e-12,8.7010206927149738e-07,5.7333410869166978e-07,0.0076754889665178357,0.0035207823324133634,0.00016177736805989877,2.2272237554665623e-07,1.2957298446098245e-08,2.5738902407175995e-07,9.8225602511847506e-10,1.3019964406320032e-06,6.7963502579215661e-06,1.4772493781736364e-10,6.1682978609230323e-05,9.0680435069543432e-07,3.280050709321018e-09,5.684528869324073e-10,5.3071550004476102e-08,1.6107361896811439e-13
3.5502913998770047e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408746890691595,0.10728705148531047,0.020518851134925215,0.0,1.2132802390508598e-05,0.0031240229191598261,0.0010668980776995618,4.4372656014122285e-05,5.5581271215134997e-14,0.0025407690954941551,2.4265313376507246e-11,0.00037562252178960403,1.8686209490633846e-09,7.3737559586294193e-08,7.2800573071017072e-11,3.7161707112329284e-12,8.7267697607831862e-07,5.7668953689043001e-07,0.007674966282163802,0.0035252025758913232,0.00016193345830388864,2.2321923300616561e-07,1.2969824550016761e-08,2.5768619944269309e-07,9.8397374879019358e-10,1.3031103960884066e-06,6.795543190808585e-06,1.481550333326304e-10,6.1847454910693268e-05,9.1211261465589534e-07,3.2907587397938803e-09,5.7137288122989181e-10,5.3406128939355882e-08,1.6201474929279741e-13
3.556827269061672e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44087047521006995,0.10728082087252952,0.020514867684322875,0.0,1.219603262601954e-05,0.0031323202834950209,0.0010703838043870878,4.4526016949548502e-05,5.596426129273304e-14,0.0025437106341827179,2.4410278848729587e-11,0.00037564089905714449,1.8752082086093029e-09,7.4185896495828159e-08,7.3042353669677251e-11,3.7334425288388569e-12,8.7525305415835595e-07,5.8005669434671631e-07,0.0076744437583922895,0.0035296169595639203,0.00016208942699999515,2.2371609736118483e-07,1.2982319742360519e-08,2.579828707820666e-07,9.8569115962680892e-10,1.3042230358313048e-06,6.7947358961110351e-06,1.4858553166268439e-10,6.2012034855718248e-05,9.1743943941444805e-07,3.3014787961557518e-09,5.7430221951971633e-10,5.3741997244109226e-08,1.6295915886670083e-13
3.563363138246339e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44086626706161874,0.10727459092652426,0.020510885083149185,0.0,1.2259469097193846e-05,0.0031406229248919239,0.0010738734757060066,4.4679464542711065e-05,5.6349194605195483e-14,0.0025466471649391378,2.4555698503871278e-11,0.00037565928794752192,1.8817999371840278e-09,7.4635886650879166e-08,7.3284429838317884e-11,3.7507549174224088e-12,8.7783029512710574e-07,5.834355884307131e-07,0.0076739213950194115,0.0035340254907295565,0.00016224527444347014,2.2421296776605719e-07,1.2994784087862359e-08,2.5827903903740647e-07,9.874082582238839e-10,1.3053343640816262e-06,6.7939283825613382e-06,1.4901643209819727e-10,6.2176718238859849e-05,9.2278483664594089e-07,3.3122108570212198e-09,5.7724091235958676e-10,5.4079156061086283e-08,1.6390684970000065e-13
3.569899007431006e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44086206461660132,0.10726836164683905,0.020506903331105841,0.0,1.2323112048124323e-05,0.0031489308330135946,0.0010773670847316747,4.483299784048493e-05,5.6736077469287218e-14,0.0025495786971785335,2.4701571815467352e-11,0.00037567768871002042,1.8883960952681619e-09,7.5087531302488022e-08,7.352680121311339e-11,3.7681078527083365e-12,8.8040869063055932e-07,5.8682622644095475e-07,0.0076733991918615458,0.0035384281766732343,0.00016240100092821386,2.2470984337785141e-07,1.3007217651115229e-08,2.5857470515437878e-07,9.8912504516224634e-10,1.3064443850340252e-06,6.793120658832821e-06,1.4944773393101069e-10,6.2341504855132476e-05,9.281488179117972e-07,3.3229549010470956e-09,5.8018897028612767e-10,5.4417606523819672e-08,1.6485782378286176e-13
3.576434876615673e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44085786786782755,0.10726213303301865,0.020502922427894789,0.0,1.2386961722444355e-05,0.0031572439975454556,0.0010808646245527324,4.4986615892372813e-05,5.7124916209847589e-14,0.0025525052402973255,2.4847898251268427e-11,0.00037569610158912607,1.8949966434424408e-09,7.5540831690166453e-08,7.3769467430796881e-11,3.785501310290689e-12,8.8298823234510096e-07,5.9022861560450678e-07,0.0076728771487353312,0.0035428250246665911,0.00016255660674677224,2.2520672335638669e-07,1.3019620496572377e-08,2.5886987007683059e-07,9.908415210214411e-10,1.3075531028686256e-06,6.7923127335284534e-06,1.4987943645444976e-10,6.2506394500008914e-05,9.3353139466031035e-07,3.3337109069323434e-09,5.8314640381510814e-10,5.4757349757043241e-08,1.6581208308549461e-13
3.5829707458003403e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408536768081211,0.10725590508460822,0.020498942373218251,0.0,1.2451018363328083e-05,0.0031655624081951979,0.0010843660882710764,4.5140317750507944e-05,5.7515717159774902e-14,0.002555426803673252,2.4994677273273521e-11,0.00037571452682460177,1.9016015423878909e-09,7.5995789041917626e-08,7.4012428128659573e-11,3.8029352656336712e-12,8.8556891197740723e-07,5.9364276307714779e-07,0.007672355265457678,0.0035472160419679206,0.0001627120921903436,2.2570360686419971e-07,1.3031992688547555e-08,2.5916453474662469e-07,9.9255768640106618e-10,1.3086605217541472e-06,6.7915046151788413e-06,1.5031153896339334e-10,6.2671386969418067e-05,9.389325782269406e-07,3.3444788534179604e-09,5.8611322344156603e-10,5.5098386876710883e-08,1.6676962955820615e-13
3.5895066149850074e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408494914303196,0.10724967780115327,0.020494963166778676,0.0,1.2515282213490595e-05,0.0031738860546927034,0.0010878714690018337,4.529410246965659e-05,5.7908486660010799e-14,0.0025583433966653653,2.5141908337762976e-11,0.0003757329646515619,1.9082107528859664e-09,7.6452404574256652e-08,7.4255682944550368e-11,3.8204096940724868e-12,8.8815072126434426e-07,5.9706867594356299e-07,0.0076718335418457613,0.0035516012358222096,0.0001628674575488044,2.2620049306651375e-07,1.3044334291215013e-08,2.5945870010373477e-07,9.9427354188221244e-10,1.3097666458310905e-06,6.7906963122594091e-06,1.5074404075381961e-10,6.2836482059743502e-05,9.4435237983460037e-07,3.3552587192868863e-09,5.8908943963944786e-10,5.5440718990015433e-08,1.6773046513144964e-13
3.5960424841696745e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44084531172727515,0.10724345118219983,0.020490984808278809,0.0,1.2579753515188087e-05,0.003182214926789953,0.0010913807598733327,4.544796910722043e-05,5.8303231059524661e-14,0.0025612550286140453,2.5289590895331328e-11,0.00037575141530054457,1.9148242358187013e-09,7.6910679492231485e-08,7.449923151687517e-11,3.8379245708141879e-12,8.9073365197286688e-07,6.0050636121752473e-07,0.007671311977717022,0.0035559806134611576,0.00016302270311070513,2.2669738113127588e-07,1.3056645368609766e-08,2.5975236708634843e-07,9.9598908803862104e-10,1.31087147922494e-06,6.7898878331774452e-06,1.5117694112316027e-10,6.3001679567821248e-05,9.4979081059395095e-07,3.3660504833639558e-09,5.9207506286184929e-10,5.5784347195407642e-08,1.6869459171588309e-13
3.6025783533543416e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44084113769185307,0.10723722522729423,0.020487007297421631,0.0,1.2644432510218083e-05,0.0031905490142609396,0.0010948939540270754,4.5601916723238972e-05,5.8699956715298124e-14,0.0025641617088410064,2.5437724390920219e-11,0.00037576987899758449,1.9214419521688619e-09,7.7370614989443526e-08,7.4743073484596681e-11,3.8554798709385165e-12,8.9331769589991725e-07,6.0395582584207432e-07,0.0076707905728891799,0.0035603541821032105,0.00016317782916327225,2.2719427022911745e-07,1.3068925984627832e-08,2.6004553663068184e-07,9.9770432547506111e-10,1.3119750260535402e-06,6.789079186266062e-06,1.5161023937048282e-10,6.3166979290938392e-05,9.5524788150370288e-07,3.3768541245157582e-09,5.9507010354125628e-10,5.6129272582615241e-08,1.6966201120242058e-13
3.6091142225390087e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083696931693311,0.1072309999359833,0.020483030633910392,0.0,1.2709319439919584e-05,0.0031988883069015875,0.0010984110446177104,4.5755944380391784e-05,5.9098669992309409e-14,0.0025670634466493027,2.5586308263851258e-11,0.00037578835596428306,1.9280638630200768e-09,7.7832212248068666e-08,7.498720848723392e-11,3.8730755693987402e-12,8.959028448723241e-07,6.074170766897168e-07,0.0076702693271802165,0.0035647219489535918,0.00016333283599243996,2.2769115953331634e-07,1.3081176203026157e-08,2.6033820967102445e-07,9.9941925477451009e-10,1.3130772904043936e-06,6.7882703798072776e-06,1.5204393479587783e-10,6.3332381026831027e-05,9.6072360345090077e-07,3.3876696216505526e-09,5.9807457208905257e-10,5.6475496232661965e-08,1.7063272546227992e-13
3.615650091723676e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44083280659540885,0.1072247753078143,0.020479054817448598,0.0,1.2774414545173286e-05,0.0032072327945296677,0.0011019320248130066,4.5910051144000587e-05,5.9499377263517841e-14,0.002569960251323345,2.5735341947858967e-11,0.00037580684641787791,1.9346899295569678e-09,7.829547243887807e-08,7.5231636164861616e-11,3.8907116410224911e-12,8.9848909074670113e-07,6.1089012056260447e-07,0.0076697482404083925,0.0035690839212043223,0.00016348772388284465,2.2818804821985192e-07,1.3093396087422948e-08,2.6063038713990353e-07,1.0011338765017028e-09,1.314178276348639e-06,6.7874614220179993e-06,1.5247802670083742e-10,6.3497884573682632e-05,9.6621798721122025e-07,3.3984969537182249e-09,6.0108847889574789e-10,5.682301921788678e-08,1.7160673634704343e-13
3.622185960908343e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4408286495201873,0.10721855134233495,0.02047507984774,0.0,1.2839718066401743e-05,0.0032155824669847098,0.0011054568877938216,4.6064236082031343e-05,5.990208490984818e-14,0.0025728521321288994,2.5884824871123653e-11,0.00037582535057131242,1.9413201130652889e-09,7.8760396721259386e-08,7.5476356158109833e-11,3.9083880605125957e-12,9.0107642540934622e-07,6.1437496419271548e-07,0.0076692273123922386,0.0035734401060342562,0.00016364249311782042,2.2868493546735277e-07,1.3105585701297891e-08,2.6092206996790706e-07,1.002848191267617e-09,1.3152779879545625e-06,6.7866523210380952e-06,1.5291251438859938e-10,6.366348973012233e-05,9.7173104344927009e-07,3.4093360997101507e-09,6.0411183433139291e-10,5.7171842601963135e-08,1.7258404568871026e-13
3.62872183009301e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44082449808418955,0.1072123280390935,0.020471105724488636,0.0,1.2905230243569567e-05,0.0032239373141279256,0.0011089856267540782,4.621849826509624e-05,6.0306799320175114e-14,0.0025757390983131047,2.6034756456304306e-11,0.00037584386863330222,1.9479543749320511e-09,7.9226986243237767e-08,7.5721368108163467e-11,3.926104802447902e-12,9.0366484077614112e-07,6.1787161424205056e-07,0.0076687065429505655,0.0035777905106091053,0.00016379714397943816,2.2918182045705191e-07,1.3117745107992123e-08,2.6121325908365457e-07,1.0045621996600984e-09,1.3163764292579789e-06,6.7858430849604552e-06,1.5334739716334711e-10,6.3829196295222984e-05,9.7726278271888008e-07,3.4201870386590873e-09,6.0714464874493082e-10,5.7521967439918178e-08,1.7356465529974063e-13
3.63460411235921e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44082076660748837,0.10720672763201655,0.020467529737038911,0.0,1.2964369801810635e-05,0.003231461092552906,0.0011121648001660152,4.6357399508353662e-05,6.0672763359485514e-14,0.0025783331735053897,2.6170078007309415e-11,0.00037586054695005762,1.9539286657766587e-09,7.9648341532576961e-08,7.5942128190166495e-11,3.9420843247704907e-12,9.0599533195054121e-07,6.210286992247894e-07,0.0076682379858847068,0.0035817009385202669,0.00016393622877778063,2.296290143428198e-07,1.3128662799117411e-08,2.6147490792995015e-07,1.0061045457196692e-09,1.3173639436436932e-06,6.7851146636208531e-06,1.5373912888598914e-10,6.3978418742508824e-05,9.8225733068721574e-07,3.4299629493952951e-09,6.0988227767975331e-10,5.7838193402171763e-08,1.7445002716227788e-13
3.6404863946254105e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44081703968769453,0.107201127760658,0.020463954434764595,0.0,1.302367873965261e-05,0.0032389890469195779,0.0011153471026756534,4.6496361895637288e-05,6.1040362727705488e-14,0.0025809232820444223,2.6305762073782585e-11,0.00037587723684476694,1.9599062008912157e-09,8.0071047407650965e-08,7.616312420619531e-11,3.9580964688778285e-12,9.0832668611919456e-07,6.2419535750518674e-07,0.0076677695569859336,0.0035856066954237662,0.00016407521812498516,2.3007620514559631e-07,1.313955611960169e-08,2.6173615829448244e-07,1.0076466445087264e-09,1.3183504352682046e-06,6.7843861451582391e-06,1.5413117956153311e-10,6.4127723022563225e-05,9.8726702790852139e-07,3.4397483802497912e-09,6.1262758426767878e-10,5.8155475146625721e-08,1.7533807498920024e-13
3.6463686768916107e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44081331731967599,0.10719552842468952,0.020460379817450455,0.0,1.3083157231079004e-05,0.0032465211698814822,0.0011185325293483952,4.6635384754928442e-05,6.1409602098779922e-14,0.0025835094306327008,2.6441808223501876e-11,0.00037589393846106328,1.9658869523377046e-09,8.0495104681847494e-08,7.6384355895824673e-11,3.9741412159835865e-12,9.1065889744984374e-07,6.2737159379518574e-07,0.0076673012561227329,0.0035895077865162176,0.00016421411222405333,2.3052339227392439e-07,1.315042511533372e-08,2.6199701085026999e-07,1.0091884964842752e-09,1.3193359070426197e-06,6.783657535339964e-06,1.5452354868565224e-10,6.4277108989825758e-05,9.9229188184756498e-07,3.4495433160231211e-09,6.1538057601005719e-10,5.8473813424508198e-08,1.7622880006142148e-13
3.652250959157811e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080959949830961,0.10718992962378311,0.020456805884881409,0.0,1.3142805449773313e-05,0.0032540574541061831,0.0011217210752581448,4.6774467415948885e-05,6.1780486151830813e-14,0.0025860916259605286,2.6578216020704797e-11,0.0003759106519399691,1.9718708922448344e-09,8.092051416115237e-08,7.6605822998992242e-11,3.9902185472221368e-12,9.1299196012939046e-07,6.3055741276128996e-07,0.0076668330831637758,0.0035934042169856835,0.00016435291127717976,2.309705751381379e-07,1.3161269832111713e-08,2.6225746626922692e-07,1.0107301020193579e-09,1.3203203618555197e-06,6.782928839904787e-06,1.5491623575461268e-10,6.4426576499023008e-05,9.9733189989716476e-07,3.4593477415428357e-09,6.181412603941825e-10,5.8793208981423005e-08,1.7712220364717499e-13
3.658133241424011e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080588621848138,0.10718433135761109,0.020453232636842577,0.0,1.3202623569119199e-05,0.0032615978922752201,0.0011249127354872946,4.6913609210161785e-05,6.215301957114818e-14,0.0025886698747060173,2.6714985026107732e-11,0.0003759273774199317,1.9778579928081011e-09,8.1347276644162299e-08,7.6827525255998332e-11,4.006328443649036e-12,9.1532586836383736e-07,6.3375281902466277e-07,0.0076663650379779156,0.0035972959920116932,0.00016449161548572525,2.3141775315029966e-07,1.3172090315643743e-08,2.6251752522212356e-07,1.0122714615330283e-09,1.3213038026050494e-06,6.7822000645314508e-06,1.5530924026611598e-10,6.4576125405167546e-05,1.0023870893783738e-06,3.4691616416634167e-09,6.2090964489419011e-10,5.9113662557361219e-08,1.7801828700205204e-13
3.6640155236902114e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44080217747508588,0.10717873362584619,0.020449660073119203,0.0,1.3262611762200525e-05,0.0032691424770840589,0.0011281075051267047,4.7052809470772519e-05,6.2527207046180805e-14,0.0025912441835350994,2.6852114796925343e-11,0.00037594411503686151,1.9838482262898552e-09,8.1775392922097532e-08,7.7049462407505599e-11,4.0224708862414944e-12,9.1766061637822825e-07,6.3695781716123079e-07,0.00766589712043419,0.0036011831167652559,0.00016463022505024591,2.3186492572398025e-07,1.3182886611547721e-08,2.6277718837821725e-07,1.0138125755470336e-09,1.3222862321752501e-06,6.781471214863059e-06,1.5570256171862504e-10,6.4725755563557007e-05,1.0074574575406652e-06,3.4789850012660387e-09,6.2368573697086438e-10,5.9435174886712634e-08,1.7891705136901218e-13
3.669309577729792e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079884348046766,0.10717369612390557,0.020446445350680558,0.0,1.3316746691829884e-05,0.0032759361427630372,0.0011309854522973568,4.7178139144391167e-05,6.2865393871325992e-14,0.0025935576983523254,2.697583967632219e-11,0.00037595918937951851,1.9892420921974918e-09,8.2161855714909831e-08,7.7249406464610055e-11,4.0370268957611679e-12,9.1976260284532929e-07,6.3985052028138126e-07,0.0076654761036707708,0.0036046775573275089,0.00016475489290280164,2.3226737590723871e-07,1.3192582635069725e-08,2.6301054736474567e-07,1.015199368537049e-09,1.3231695565884295e-06,6.7808151912883801e-06,1.5605682159621816e-10,6.4860492057409303e-05,1.0120337725931769e-06,3.4878341002915315e-09,6.2619081597259555e-10,5.9725441819765976e-08,1.7972823258177318e-13
3.674603631769372e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407955131525228,0.10716865905433171,0.020443231182207321,0.0,1.3371019646896277e-05,0.0032827331560093534,0.0011338659105539035,4.7303515153462888e-05,6.3204927710081836e-14,0.0025958680320691211,2.7099856086544514e-11,0.0003759742737567569,1.9946384532293573e-09,8.2549416282969958e-08,7.7449540387943449e-11,4.0516092382264095e-12,9.2186526068860771e-07,6.4275099976116343e-07,0.0076650551900963393,0.0036081682391084129,0.00016487948440058837,2.3266982078684693e-07,1.320225913661888e-08,2.6324358678347494e-07,1.0165859632545327e-09,1.3240520663449981e-06,6.7801591161484953e-06,1.5641133742573835e-10,6.4995294143512699e-05,1.0166223933759445e-06,3.4966908382892162e-09,6.2870214956250353e-10,6.0016567460915868e-08,1.8054158729934033e-13
3.6798976858089526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44079218648754781,0.10716362241688676,0.020440017567543326,0.0,1.3425430752955516e-05,0.0032895335115267592,0.0011367488763351162,4.7428937015517187e-05,6.354581199173809e-14,0.0025981751895196698,2.7224163697603707e-11,0.00037598936826252499,2.0000372893038309e-09,8.2938075187802827e-08,7.7649863989200611e-11,4.0662178996087278e-12,9.239685857374481e-07,6.4565925884290698e-07,0.007664634379615811,0.0036116551658600012,0.00016500399968815197,2.3307225993881338e-07,1.3211916149263664e-08,2.6347630711978621e-07,1.0179723600662519e-09,1.3249337635236544e-06,6.7795029934777412e-06,1.5676610884335574e-10,6.5130161716967516e-05,1.0212233250257884e-06,3.5055552042930374e-09,6.3121974315119283e-10,6.0308552333941539e-08,1.8135711640173973e-13
3.685191739848533e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078886348184554,0.10715858621133306,0.020436804506532468,0.0,1.3479980135367e-05,0.0032963372040280313,0.001139634346085284,4.7554404249228471e-05,6.3888050148946308e-14,0.0026004791755301808,2.7348762177262027e-11,0.00037600447298919391,2.0054385803832968e-09,8.3327832986125514e-08,7.7850377080313395e-11,4.0808528658294048e-12,9.2607257383358233e-07,6.4857530073954912e-07,0.007664213672134222,0.0036151383413287608,0.00016512843890953009,2.3347469294032856e-07,1.3221553706013516e-08,2.6370870885827974e-07,1.0193585592576959e-09,1.3258146501859803e-06,6.7788468272956398e-06,1.5712113548555839e-10,6.5265094673058773e-05,1.0258365726329925e-06,3.5144271873544675e-09,6.3374360213996808e-10,6.0601396958976446e-08,1.8217482076079726e-13
3.6904857938881133e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078554413172394,0.10715355043743326,0.020433591999018782,0.0,1.3534667919293825e-05,0.0033031442282349475,0.001142522316254204,4.767991637441638e-05,6.4231645617714422e-14,0.0026027799949188946,2.7473651191044039e-11,0.00037601958802757824,2.0108423064741784e-09,8.371869022985504e-08,7.8051079473450524e-11,4.0955141227597777e-12,9.281772208310539e-07,6.5149912863470481e-07,0.0076637930675567262,0.0036186177692556433,0.00016525280220823068,2.3387711936980302e-07,1.323117183981899e-08,2.6394079248296896e-07,1.0207445610796698e-09,1.3266947284000338e-06,6.7781906215835002e-06,1.5747641698978931e-10,6.5400092907255515e-05,1.0304621412414037e-06,3.5233067765425476e-09,6.3627373192133717e-10,6.0895101852515063e-08,1.82994701240171e-13
3.6957798479276937e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44078222843349724,0.10714851509495017,0.020430380044846399,0.0,1.3589494229702826e-05,0.0033099545788782547,0.0011454127832971714,4.7805472912046214e-05,6.457660183740131e-14,0.0026050776524960862,2.7598830402248048e-11,0.00037603471346695617,2.0162484476269605e-09,8.4110647466115859e-08,7.8251970981017609e-11,4.1102016562215171e-12,9.3028252259618417e-07,6.5443074568271053e-07,0.0076633725657886094,0.0036220934533760679,0.0001653770897272563,2.3427953880645821e-07,1.3240770583572031e-08,2.6417255847678217e-07,1.02213036592937e-09,1.3275740002198037e-06,6.7775343803049519e-06,1.5783195299382204e-10,6.5535156315210289e-05,1.0351000358485562e-06,3.5321939609435193e-09,6.3881013787920899e-10,6.1189667527419838e-08,1.8381675869533634e-13
3.700544496563316e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077924742442159,0.1071439836553809,0.020427489759069318,0.0,1.3638956452340177e-05,0.0033160867342125178,0.0011480163355378765,4.791851137355213e-05,6.4888228722481219e-14,0.0026071428449359882,2.7711739531058535e-11,0.00037604833532781096,2.0211160230896464e-09,8.4464349920707413e-08,7.8432934875809341e-11,4.123442891013201e-12,9.3217785060453118e-07,6.5707586333513349e-07,0.0076629942020211344,0.0036252183712128083,0.00016548888382054164,2.3464170997380545e-07,1.3249392901592708e-08,2.6438087669533241e-07,1.0233774221286247e-09,1.3283646570783261e-06,6.7769437360051962e-06,1.5815215269576924e-10,6.5656769019837037e-05,1.0392846838171299e-06,3.5401989118052697e-09,6.4109827381453588e-10,6.1455513023861777e-08,1.845584724197779e-13
3.705309145198938e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077626936772074,0.10713945256489481,0.02042459992125905,0.0,1.3688531073316813e-05,0.0033222215758707107,0.0011506219048034306,4.8031585074444237e-05,6.5200963116398054e-14,0.0026092054836939172,2.78248831966902e-11,0.00037606196574751523,2.0259855241480203e-09,8.481894420066263e-08,7.8614051665106145e-11,4.136705387865419e-12,9.3407370264009283e-07,6.5972729499116092e-07,0.0076626159213837577,0.0036283402623028945,0.00016560061675124026,2.3500387483219436e-07,1.3257999564161085e-08,2.645889383745571e-07,1.0246243191544898e-09,1.3291546639031159e-06,6.7763530689421112e-06,1.5847255798642052e-10,6.5778434355022781e-05,1.0434793234333928e-06,3.548209998032008e-09,6.4339150171826739e-10,6.1722056534467274e-08,1.8530195079315061e-13
3.71007379383456e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077329426071993,0.10713492182331949,0.020421710531302199,0.0,1.3738218183326067e-05,0.003328359100030087,0.0011532294885211296,4.8144693667887614e-05,6.5514807533384996e-14,0.0026112655722600399,2.7938261149107623e-11,0.00037607560478803776,2.0308569363505492e-09,8.5174430694908706e-08,7.8795321212642889e-11,4.1499891363400655e-12,9.3597007571478844e-07,6.6238504288976836e-07,0.0076622377238076819,0.0036314591293580027,0.00016571228862253715,2.3536603307710049e-07,1.326659059513356e-08,2.6479674386494148e-07,1.0258710573392634e-09,1.3299440221855442e-06,6.775762381946075e-06,1.5879316860311374e-10,6.5900152245077374e-05,1.0476839582447093e-06,3.5562272117036935e-09,6.4568982549704944e-10,6.1989298425594757e-08,1.8604719442221422e-13
3.714838442470182e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077032210074746,0.10713039143048282,0.020418821589085423,0.0,1.37880178729327e-05,0.0033344993028737199,0.0011558390841218515,4.8257836807799664e-05,6.5829764489860257e-14,0.0026133231141193072,2.8051873136843208e-11,0.00037608925251038665,2.0357302452746812e-09,8.5530809789247574e-08,7.8976743382309278e-11,4.1632941259671188e-12,9.3786696684850739e-07,6.6504910925088114e-07,0.0076618596092241954,0.0036345749750862073,0.00016582389953731164,2.3572818440459848e-07,1.3275166018328117e-08,2.6500429351616675e-07,1.027117637007059e-09,1.3307327333887848e-06,6.7751716778552352e-06,1.5911398428290332e-10,6.602192261442973e-05,1.051898591768327e-06,3.5642505449114667e-09,6.4799324905126225e-10,6.2257239061237153e-08,1.8679420390840003e-13
3.7196030911058043e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076735288513574,0.10712586138621277,0.020415933094495461,0.0,1.3837930232572901e-05,0.0033406421805904927,0.0011584506890400547,4.837101414885034e-05,6.614583650442401e-14,0.0026153781127514625,2.8165718907003921e-11,0.00037610290897462117,2.0406054365268626e-09,8.5888081866360503e-08,7.915831803814988e-11,4.1766203462448216e-12,9.3976437306908922e-07,6.6771949627545307e-07,0.0076614815775646666,0.0036376878021919835,0.00016593544959809175,2.3609032851213705e-07,1.3283725857523975e-08,2.6521158767784496e-07,1.028364058147843e-09,1.331520798993717e-06,6.7745809594697886e-06,1.5943500476392767e-10,6.614374538762755e-05,1.0561232274913899e-06,3.5722799897582976e-09,6.5030177627494812e-10,6.252587880302598e-08,1.8754297984788787e-13
