Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),COX(50),C2H6X(52)
9.363212703174159e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371838974549719,0.11830444550039365,0.022812502458224956,0.0,1.8486977047548712e-15,1.0886539260246816e-13,4.8055834348936227e-12,5.3705464328417248e-16,2.6949662853763423e-34,2.1476905313093973e-09,4.8999381273046424e-35,9.4555985331822129e-11,7.4870142623673699e-25,4.3768863787045013e-18,5.6134638005469135e-26,1.7807623945534356e-27,8.1509448514595877e-16,1.5427581160143213e-26,0.00036551291497009656,1.8130463413503427e-05,2.3375395775229907e-09,9.1767992913154597e-13,1.69038822968197e-08,8.9227216806506023e-18,1.618516420027459e-13,2.0313544144991868e-12,3.1221118311457971e-09,1.4069199946843938e-16,2.4927948305726764e-16,2.5953472473236462e-13,3.9462515383733346e-18,3.4520632126015937e-19
9.48029197678783e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717924985689368,0.11830002453588861,0.02281238925679218,0.0,1.9099862547849616e-15,1.124377476872009e-13,5.0194534872053629e-12,5.4913734535211366e-16,2.9040884501746079e-34,2.1857364900635236e-09,5.2460427112380865e-35,9.5730734871958935e-11,7.7656344253780682e-25,4.5373280757059071e-18,5.9738582150582217e-26,1.8845553371528597e-27,8.4103635589185628e-16,1.622752855900332e-26,0.00036993377767821249,1.8356866033885561e-05,2.3450604006460697e-09,9.3694418837205055e-13,1.7173081642231032e-08,9.1109759620840582e-18,1.6237244573794154e-13,2.0990551665328962e-12,3.1780538944055718e-09,1.4501249641910999e-16,2.5985689577107477e-16,2.6550753055113905e-13,4.1224605675613677e-18,3.572085774007601e-19
9.5973712504015e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717460587778525,0.11829560718355733,0.022812276059040501,0.0,1.9726634054845596e-15,1.1609082142001801e-13,5.2398286885236267e-12,5.6129721316346079e-16,3.1265410238581286e-34,2.2238984745737767e-09,5.6112421282279552e-35,9.6905307384940082e-11,8.0503622261243326e-25,4.7016427555164319e-18,6.3524730014393376e-26,1.99293196881899e-27,8.6751947790600594e-16,1.7057023227224763e-26,0.00037435102805046021,1.8583261285276521e-05,2.3524490253428148e-09,9.5642120851432147e-13,1.7442976291664051e-08,9.3013341816253368e-18,1.6288409561000378e-13,2.1680792517149956e-12,3.2341663746971744e-09,1.4940445069289234e-16,2.7076205156180502e-16,2.7151730030519844e-13,4.3040459162104805e-18,3.6943269424411865e-19
9.714450524015171e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716996551469508,0.11829119344044584,0.0228121628649674,0.0,2.0367479680607738e-15,1.1982570403088793e-13,5.4668151048508609e-12,5.7353315164043309e-16,3.3629929832774001e-34,2.262174435448704e-09,5.9962934811087105e-35,9.8079703134756202e-11,8.3412319385536163e-25,4.8698795920100279e-18,6.749985480420838e-26,2.1060305176386095e-27,8.945497837945132e-16,1.7916707658388404e-26,0.0003787646690408516,1.8809649172611953e-05,2.3597106010120605e-09,9.7611145664795263e-13,1.7713556868068607e-08,9.4938015212846501e-18,1.6338694821732415e-13,2.2384330438936981e-12,3.2904460426752891e-09,1.5386801115631095e-16,2.8200167314794628e-16,2.7756322873631068e-13,4.4910954452027061e-18,3.8187851010786185e-19
9.831529797628842e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716532876467398,0.11828678330360251,0.022812049674570362,0.0,2.1022588706244711e-15,1.2364349078995441e-13,5.7005190011788134e-12,5.8584410581427132e-16,3.6141379762032089e-34,2.3005624030320497e-09,6.4019719277132696e-35,9.9253922382781844e-11,8.6382772362372415e-25,5.0420879912915657e-18,7.167089229367776e-26,2.2239914397002885e-27,9.2213321880352211e-16,1.8807227909728834e-26,0.00038317470360097573,1.9036029700823021e-05,2.3668500759624254e-09,9.9601539777904994e-13,1.7984814358596016e-08,9.6883831454459742e-18,1.638813462300402e-13,2.3101228219070363e-12,3.3468897902589633e-09,1.5840333204059934e-16,2.9358255687239672e-16,2.8364453227797576e-13,4.6836971767381235e-18,3.945458339185878e-19
9.948609071242513e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33716069562477458,0.11828237677007826,0.022811936487846862,0.0,2.1692151585029123e-15,1.2754528197969237e-13,5.9410468392115286e-12,5.9822905961501254e-16,3.8806949078411393e-34,2.3390604842885634e-09,6.8290708140413814e-35,1.0042796538787447e-10,8.9415312137913631e-25,5.218317595710819e-18,7.6044942605534587e-26,2.3469574229644421e-27,9.5027574075046932e-16,1.9729233540284338e-26,0.00038758113467999991,1.9262402874836451e-05,2.373872205267442e-09,1.01613349535508e-12,1.8256740100095729e-08,9.8850841986668814e-18,1.6436761894143619e-13,2.3831550495507501e-12,3.4034946256127936e-09,1.6301055825815591e-16,3.0551157273120371e-16,2.8976044867623286e-13,4.8819392924389432e-18,4.0743444666734592e-19
9.999999999999999e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715866308765602,0.11828044369770821,0.022811886806678602,0.0,2.1990664148142579e-15,1.2928475192668287e-13,6.0488068554280341e-12,6.0368844432205712e-16,4.0027551932004681e-34,2.355993186979144e-09,7.02351457240274e-35,1.0094324576019136e-10,9.0766110170702922e-25,5.2969547640172045e-18,7.8030866022014461e-26,2.4025500246076553e-27,9.6280675102552426e-16,2.0144050675568261e-26,0.00038951416203141903,1.9361765089267704e-05,2.376918629119209e-09,1.0250319093733349e-12,1.8376308426667755e-08,9.9720950599683775e-18,1.64578579797292e-13,2.4156374786670065e-12,3.4283909548256425e-09,1.6505560481821126e-16,3.1085943257225068e-16,2.9245571683209289e-13,4.9707598833481828e-18,4.1316161324191463e-19
1.0065688344856184e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371560660920519,0.1182779738369263,0.022811823304794396,0.0,2.2376359945055204e-15,1.3153218286945787e-13,6.1885052752877142e-12,6.1068703468461628e-16,4.1634085336729867e-34,2.3776668598114766e-09,7.2784018062134881e-35,1.0160183240646919e-10,9.2510264076453115e-25,5.3986182870092112e-18,8.0629271990771378e-26,2.475073391087887e-27,9.7898331996368102e-16,2.0683377551259475e-26,0.00039198396522467313,1.9488768699574518e-05,2.3807815583137758e-09,1.0364662096310936e-12,1.8529325765884244e-08,1.0083909812816447e-17,1.6484608278644783e-13,2.457535941138663e-12,3.460257669027585e-09,1.6768983278824132e-16,3.1779566439910828e-16,2.9591023660269279e-13,5.0859101315935921e-18,4.205441028149204e-19
1.0182767618469855e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33715144016356308,0.11827357450120236,0.022811710125410448,0.0,2.3075406592022978e-15,1.3560530369243265e-13,6.4430011585404053e-12,6.2321708921422929e-16,4.4630500586115337e-34,2.4163797809468998e-09,7.7507950212889596e-35,1.0277552369267011e-10,9.5667948161704754e-25,5.5830401893256219e-18,8.5431314604522178e-26,2.6084865072063089e-27,1.0082619392257174e-15,2.1670316328532628e-26,0.0003963831981793264,1.9715127179955037e-05,2.3875825260545309e-09,1.0570139991985584e-12,1.8802563352515759e-08,1.0284865109399432e-17,1.6531704183836418e-13,2.5332715562707123e-12,3.5171761484495815e-09,1.7244130785786912e-16,3.3044184925215904e-16,3.0209317526119075e-13,5.2956981895354432e-18,4.3387453164814126e-19
1.0299846892083526e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714681783636741,0.11826917875996454,0.022811596949692509,0.0,2.378948551288798e-15,1.3976575962397255e-13,6.7046415290794602e-12,6.3581831680622381e-16,4.7804177424553918e-34,2.4551975670305611e-09,8.2470991570244067e-35,1.0394903949833785e-10,9.8888679191831892e-25,5.7716336730006693e-18,9.04586742786375e-26,2.7473461776778279e-27,1.0381175937208806e-15,2.2690709587242122e-26,0.00040077883648587581,1.9941478320891397e-05,2.3942793279791633e-09,1.0777773219851726e-12,1.9076445166711567e-08,1.0487955195563928e-17,1.6578078830274201e-13,2.6103682495409258e-12,3.5742473948258216e-09,1.772651250671867e-16,3.4345721838764056e-16,3.083085639893445e-13,5.511392116143501e-18,4.4742543858845378e-19
1.0416926165697197e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33714219910752635,0.11826478661027334,0.022811483777638072,0.0,2.4518791878993242e-15,1.4401467076200461e-13,6.9735336163313279e-12,6.4848984536150265e-16,5.1163375116308587e-34,2.4941186027325047e-09,8.7681816206447313e-35,1.0512238007317386e-10,1.0217276696835445e-24,5.9644493575031599e-18,9.5719126290854146e-26,2.8918040557906787e-27,1.0685562909906981e-15,2.3745220318385936e-26,0.00040517088308382449,2.0167822127292545e-05,2.4008760188110806e-09,1.0987566332035033e-12,1.9350963813781789e-08,1.0693185170292272e-17,1.6623760297704959e-13,2.6888321240987411e-12,3.6314688386098538e-09,1.8216142155071149e-16,3.5684893664155122e-16,3.145557218562059e-13,5.7330807144576012e-18,4.6119650645397986e-19
1.0534005439310868e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713758397410359,0.11826039804919167,0.022811370609244631,0.0,2.5263522049096357e-15,1.4835316210975677e-13,7.2497848376429865e-12,6.6123083599243587e-16,5.4716635772080591e-34,2.5331413355055261e-09,9.3149286566965011e-35,1.0629554566480125e-10,1.0552051647907455e-24,6.1615381139724525e-18,1.0122061913090604e-25,3.0420140454378133e-27,1.0995840508926899e-15,2.4834514737371605e-26,0.00040955934091026393,2.039415860406301e-05,2.4073764949435629e-09,1.1199523866451757e-12,1.9626112185975986e-08,1.0900560128379826e-17,1.666877556857166e-13,2.7686690268743485e-12,3.688838005883469e-09,1.8713034873264489e-16,3.7062424260385514e-16,3.2083398725709646e-13,5.9608529394057437e-18,4.7518739667630751e-19
1.0651084712924539e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713297243316509,0.11825601307378489,0.022811257444509684,0.0,2.602387357346349e-15,1.5278236355940749e-13,7.5335027968443655e-12,6.7404048196168646e-16,5.8472790591787844e-34,2.5722642731332946e-09,9.8882454740504492e-35,1.0746853651884259e-10,1.0893222807516114e-24,6.3629510688064242e-18,1.0697127626357361e-25,3.1981323047610329e-27,1.1312069055611131e-15,2.595926223445421e-26,0.00041394421289987678,2.0620487756102874e-05,2.4137845006242444e-09,1.1413650362250453e-12,1.9901883450601144e-08,1.111008515486338e-17,1.6713150572471239e-13,2.849885231438146e-12,3.7463525139426544e-09,1.9217204640271652e-16,3.8479044863171396e-16,3.2714271750663345e-13,6.1947978966312498e-18,4.8939775047323422e-19
1.076816398653821e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712836448177896,0.11825163168112074,0.022811144283430718,0.0,2.6800045197448399e-15,1.5730340987740329e-13,7.8247952829123186e-12,6.8691800764707029e-16,6.2440966169837535e-34,2.611485981374253e-09,1.0489056372116871e-34,1.0864135287899476e-10,1.1240819764253736e-24,6.5687396064236404e-18,1.1297939788843686e-25,3.3603172497671335e-27,1.1634308993752757e-15,2.7120135327001967e-26,0.00041832550198493809,2.0846809588307821e-05,2.4201036338979606e-09,1.1629950335906163e-12,2.0178271039918662e-08,1.1321765329971785e-17,1.6756910227043064e-13,2.9324867833556417e-12,3.8040100683667758e-09,1.9728664544572405e-16,3.9935494086089941e-16,3.3348128843086591e-13,6.4350048414124448e-18,5.0382718997868829e-19
1.088524326015188e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33712376011701523,0.11824725386826933,0.022811031126005257,0.0,2.7592236864689892e-15,1.6191744069219877e-13,8.1237702689541284e-12,6.9986266753251824e-16,6.6630590862772152e-34,2.6508050816975846e-09,1.1118304866335087e-34,1.098139949871006e-10,1.1594871676771295e-24,6.7789553713492341e-18,1.192534626967797e-25,3.5287295579183624e-27,1.1962620889313014e-15,2.8317809613530448e-26,0.00042270321109531801,2.1073124105569096e-05,2.4263373523174318e-09,1.1848428290726872e-12,2.0455268640989363e-08,1.1535605735147853e-17,1.6800078475638316e-13,3.016479314713058e-12,3.8618084597584261e-09,2.02474297432837e-16,4.1432517921557432e-16,3.3984909395936777e-13,6.6815631776756412e-18,5.1847531933103921e-19
1.1002322533765551e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33711915933594677,0.11824287963230327,0.022810917972230782,0.0,2.8400649721576053e-15,1.6662560048244598e-13,8.4305359110879791e-12,7.1287374522511379e-16,7.105140121917039e-34,2.6902202491075982e-09,1.1776953812995372e-34,1.1098646308321804e-10,1.1955407289820412e-24,6.9936502715751717e-18,1.2580212962569468e-25,3.7035321716993068e-27,1.229706543013671e-15,2.9552963729447841e-26,0.00042707734315848307,2.1299431312773546e-05,2.4324889784308199e-09,1.2069088737972064e-12,2.0732870184744585e-08,1.1751611446025995e-17,1.6842678327576394e-13,3.1018690352327862e-12,3.9197455594414673e-09,2.0773514215555647e-16,4.2970869741661698e-16,3.4624554571805924e-13,6.9345624570895573e-18,5.333417257209949e-19
1.1119401807379222e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337114562135648,0.11823850897029747,0.022810804822104801,0.0,2.9225486121248134e-15,1.714290385663844e-13,8.7452005473437993e-12,7.2595055249811905e-16,7.5713448471686136e-34,2.7297302100531341e-09,1.2465985533449137e-34,1.1215875740568638e-10,1.2322454949768374e-24,7.2128764812070155e-18,1.3263423960894811e-25,3.8848903021622212e-27,1.2637703425736247e-15,3.0826279304455272e-26,0.00043144790109949879,2.1525731214803603e-05,2.4385617050549144e-09,1.2291936170455164e-12,2.1011069837178454e-08,1.1969787535569073e-17,1.6884731894828119e-13,3.1886619953072386e-12,3.9778193170165457e-09,2.1306930338060509e-16,4.4551310298865579e-16,3.5267007262346223e-13,7.1940923782330168e-18,5.4842598040027494e-19
1.1236481080992893e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710996851319608,0.11823414187932929,0.022810691675624831,0.0,3.0066949626910099e-15,1.7632890909392237e-13,9.0678726969732627e-12,7.3909242835983107e-16,8.0627105091111441e-34,2.7693337404186238e-09,1.3186401937760731e-34,1.1333087819119e-10,1.2696042619600423e-24,7.4366864421125759e-18,1.397588173251693e-25,4.0729714324527126e-27,1.2984595807119021e-15,3.2138440921547591e-26,0.00043581488784103119,2.1752023816537309e-05,2.4445586003422961e-09,1.2516975067971464e-12,2.128986199065634e-08,1.2190139082729819e-17,1.6926260423978291e-13,3.2768636026768735e-12,4.03602775778689e-09,2.1847693340914529e-16,4.6174607726597413e-16,3.5912212047903311e-13,7.4602427858403561e-18,5.637276396522214e-19
1.1353560354606564e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710537846567012,0.11822977835647851,0.022810578532788377,0.0,3.0925245016598146e-15,1.8132637103873898e-13,9.3986610596051313e-12,7.5229873814805559e-16,8.5803071402350669e-34,2.8090296635936327e-09,1.3939224647851712e-34,1.1450282567481964e-10,1.3076197893423159e-24,7.6651328670469548e-18,1.4718507294354056e-25,4.2679453213174241e-27,1.333780362659165e-15,3.3490136077561621e-26,0.00044017830630334906,2.1978309122848286e-05,2.4504826126505438e-09,1.2744209923867057e-12,2.1569241253713615e-08,1.241267116433217e-17,1.69672843328974e-13,3.3664800051304811e-12,4.0943689784377451e-09,2.2395817436729631e-16,4.7841537539743023e-16,3.6560115157415367e-13,7.7331036701131687e-18,5.792462457255053e-19
1.1470639628220235e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33710079199015175,0.11822541839882723,0.022810465393592952,0.0,3.1800578287585067e-15,1.8642258819095588e-13,9.7376745142982808e-12,7.6556887264994149e-16,9.1252382262195147e-34,2.8488168486178212e-09,1.4725495120186053e-34,1.1567460009013125e-10,1.3462948010483225e-24,7.8982687422176006e-18,1.5492240386624716e-25,4.4699840065954041e-27,1.3697388057620283e-15,3.4882055145220375e-26,0.00044453815940432575,2.2204587138605776e-05,2.456336575221217e-09,1.2973645216778399e-12,2.184920244334445e-08,1.2637388855404749e-17,1.7007823244236619e-13,3.4575173330842135e-12,4.1528411449708691e-09,2.2951314157851692e-16,4.9552882635053115e-16,3.7210664428631333e-13,8.0127651660884047e-18,5.9498132773205464e-19
1.1587718901833906e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709620908372429,0.11822106200345998,0.02281035225803606,0.0,3.269315665975423e-15,1.9161872915298087e-13,1.0085022119132973e-11,7.7890224724686556e-16,9.698641379878924e-34,2.8886942083983656e-09,1.5546274768042634e-34,1.1684620166920254e-10,1.3856319868714816e-24,8.1361473285213331e-18,1.629803964683687e-25,4.6792618086946726e-27,1.4063410394750211e-15,3.6314891336622795e-26,0.00044889445005944124,2.2430857868674617e-05,2.46212321067604e-09,1.3205285412112761e-12,2.2129740577805027e-08,1.2864297241051877e-17,1.7047896011596158e-13,3.5499807559044675e-12,4.2114424909350386e-09,2.3514198809167274e-16,5.130943329147966e-16,3.7863809268695518e-13,8.2993175530711814e-18,6.1093240251031713e-19
1.1704798175447576e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33709162974347401,0.11821670916746373,0.022810239126115229,0.0,3.3603188580629358e-15,1.9691596733503567e-13,1.0440813110618985e-11,7.9229830108402977e-16,1.0301689021268124e-33,2.9286606979970135e-09,1.640264508341903e-34,1.1801763064268742e-10,1.4256340037829713e-24,8.3788221644446213e-18,1.7136882783563605e-25,4.8959553340553037e-27,1.4435932053484957e-15,3.7789340668130696e-26,0.00045324718118178425,2.2657121317915268e-05,2.4678451353374449e-09,1.3439134993600626e-12,2.2410850866929903e-08,1.3093401408090759e-17,1.7087520753044808e-13,3.6438763399290929e-12,4.2701713129611083e-09,2.4084486147537573e-16,5.3111987170453018e-16,3.85195006151419e-13,8.592851254121941e-18,6.2709897545495003e-19
1.1821877449061247e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708705396648886,0.11821235988792776,0.022810125997827974,0.0,3.4530883730144558e-15,2.0231548095035805e-13,1.0805156902816051e-11,8.0575649626439606e-16,1.0935589063935237e-33,2.9687153129840649e-09,1.7295707758608578e-34,1.1918888723986799e-10,1.4663034771963157e-24,8.626347068559786e-18,1.8009766749889356e-25,5.1202434786003732e-27,1.4815014570200794e-15,3.9306101926605315e-26,0.00045759635568205374,2.2883377491183804e-05,2.4735048633803223e-09,1.367519843292457e-12,2.269252870527919e-08,1.3324706441254641e-17,1.7126714882704e-13,3.739210387572556e-12,4.3290259689181354e-09,2.4662186688376026e-16,5.4961349316111606e-16,3.9177690897336676e-13,8.8934568355848327e-18,6.4348054131399835e-19
1.1938956722674918e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708248174985939,0.11820801416194382,0.022810012873171803,0.0,3.5476453024034786e-15,2.078184530142941e-13,1.1178163087163789e-11,8.1927631706655697e-16,1.1601585607312109e-33,3.0088570878566306e-09,1.8226584807490647e-34,1.2035997168870492e-10,1.5076430021888708e-24,8.8787761403677958e-18,1.8917707916603014e-25,5.3523074311759984e-27,1.5200719602142496e-15,4.0865876636947828e-26,0.00046194197646856155,2.3109626393331927e-05,2.4791048108215822e-09,1.3913480188405189e-12,2.2974769666536845e-08,1.3558217438497057e-17,1.7165495130818335e-13,3.8359878162385842e-12,4.3880048771268729e-09,2.5247315725355464e-16,5.6858332155494982e-16,3.9838333998403057e-13,9.2012250066699778e-18,6.600765849546139e-19
1.205603599628859e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3370779130906783,0.11820367198660596,0.022809899752144251,0.0,3.6440108619118025e-15,2.1342607134291893e-13,1.1559941432145641e-11,8.3285726918611375e-16,1.2300959635231908e-33,3.0490850945187009e-09,1.9196418686572141e-34,1.215308842158857e-10,1.5496551446815026e-24,9.1361637630207805e-18,1.9861742245224243e-25,5.5923306769814753e-27,1.5593108927368335e-15,4.2469369030898957e-26,0.00046628404644723367,2.3335868029206947e-05,2.4846472993538645e-09,1.4153984741391893e-12,2.3257569494163019e-08,1.3793939503859328e-17,1.7203877574248681e-13,3.9342145613893992e-12,4.4471065116433572e-09,2.5839888977519715e-16,5.880375549871064e-16,4.0501385217659442e-13,9.5162466190809787e-18,6.7688658209833317e-19
1.217311526990226e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33707334798604027,0.11819933335901067,0.02280978663474284,0.0,3.742206391838417e-15,2.1913952855004431e-13,1.1950601882389966e-11,8.4649887900012093e-16,1.3035029720563892e-33,3.0893984408205696e-09,2.0206372415816311e-34,1.2270162504687098e-10,1.5923424425777254e-24,9.3985646057433113e-18,2.0842925460690301e-25,5.8404990009905975e-27,1.599224444469943e-15,4.4117286017054922e-26,0.00047062256852161289,2.3562102403651814e-05,2.4901345600294782e-09,1.4396716561842836e-12,2.3540924095094666e-08,1.4031877738123964e-17,1.7241877667827564e-13,4.0338972096543008e-12,4.5063294004034357e-09,2.6439915745294516e-16,6.0798446539083596e-16,4.116680123359746e-13,9.8386126666699114e-18,6.9391000002691309e-19
1.229019454351593e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706878643304289,0.11819499827625682,0.022809673520965086,0.0,3.8422533574326662e-15,2.2496002204907491e-13,1.2350254558691396e-11,8.6020069285413389e-16,1.380515273595523e-33,3.1297962691553214e-09,2.125762969929321e-34,1.2387219440593891e-10,1.6357074068635414e-24,9.6660336242626939e-18,2.186233322377844e-25,6.0970004913651574e-27,1.6398188173775657e-15,4.581033715205745e-26,0.00047495754559286009,2.3788329521505104e-05,2.4955687368004411e-09,1.4641680106397882e-12,2.3824829535914171e-08,1.4272037257141505e-17,1.7279510257847381e-13,4.1350404214961893e-12,4.5656721256636365e-09,2.7047411091122914e-16,6.2843239853298151e-16,4.1834540067423712e-13,1.0168414285137093e-17,7.1114629825969935e-19
1.2407273817129602e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33706422842878525,0.11819066673544561,0.022809560410808529,0.0,3.9441733494532016e-15,2.3088875405456736e-13,1.2759009757964134e-11,8.7396227637138429e-16,1.4612724570670198e-33,3.1702777551101337e-09,2.2351395045684476e-34,1.2504259251622839e-10,1.6797525226692012e-24,9.9386260634588432e-18,2.2921061303422495e-25,6.3620255428613514e-27,1.6811002255062363e-15,4.7549234612917569e-26,0.00047928898055975695,2.4014549387601036e-05,2.5009518899202181e-09,1.4888879860826407e-12,2.410928203370642e-08,1.4514423187977841e-17,1.7316789609146175e-13,4.2376499110663875e-12,4.6251333189684057e-09,2.7662392253854565e-16,6.4938977401540025e-16,4.2504561047185899e-13,1.0505742751769678e-17,7.2859492920347868e-19
1.2524353090743273e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705967397036934,0.11818633873368067,0.022809447304270685,0.0,4.0479880847038341e-15,2.3692693158033554e-13,1.3176977952234842e-11,8.8778321378359908e-16,1.5459180853516873e-33,3.2108421061702714e-09,2.3488893888673113e-34,1.2621281959977959e-10,1.7244802502940688e-24,1.0216397459700643e-17,2.402022574867826e-25,6.6357668602299375e-27,1.7230748949818216e-15,4.9334693170433546e-26,0.00048361687631870702,2.4240762006769463e-05,2.5062859992125791e-09,1.5138320296980545e-12,2.4394277949907503e-08,1.4759040652831273e-17,1.735372943849462e-13,4.3417326836548786e-12,4.6847116589409392e-09,2.8284867125099731e-16,6.7086508527646389e-16,4.3176824772500713e-13,1.0850689485195263e-17,7.4625533877574176e-19
1.2641432364356944e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705512305489915,0.118182014268068,0.022809334201349098,0.0,4.1537194063460713e-15,2.4307576644356493e-13,1.360426978879325e-11,9.0166310728297192e-16,1.6345997681851801e-33,3.2514885604736971e-09,2.4671372707248109e-34,1.2738287587757407e-10,1.7698930261957666e-24,1.0499403640767517e-17,2.5160963060391398e-25,6.9184194616110348e-27,1.7657490640194283e-15,5.1167430163665316e-26,0.00048794123576373865,2.4466967383835878e-05,2.511572967212767e-09,1.539000587299509e-12,2.4679813788494626e-08,1.5005894789153343e-17,1.7390342920940784e-13,4.4472931591243558e-12,4.7444058732639225e-09,2.891485011648186e-16,6.9286689959271192e-16,4.3851293079898976e-13,1.120334604517208e-17,7.6412696700225808e-19
1.2758511637970614e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33705057567948077,0.11817769333571598,0.0228092211020413,0.0,4.2613892845030836e-15,2.4933647526936923e-13,1.4040996090505788e-11,9.1560157639478363e-16,1.7274692356653206e-33,3.2922163856143209e-09,2.5900099145951184e-34,1.285527615695724e-10,1.8159932639447267e-24,1.0787700728607823e-17,2.6344430362839132e-25,7.2101806819239404e-27,1.8091289829302188e-15,5.3048165475428067e-26,0.00049226206178650596,2.4693165523621433e-05,2.5168146221859538e-09,1.5643941086022528e-12,2.4965886187002941e-08,1.5254990751507906e-17,1.742664271229388e-13,4.5543366850020182e-12,4.8042147333444944e-09,2.9552360716255125e-16,7.1540385808073045e-16,4.4527929008800225e-13,1.1563804132414617e-17,7.8220924858984264e-19
1.2875590911584285e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704603184122306,0.11817337593373529,0.022809108006344826,0.0,4.3710198168208825e-15,2.5571027948930072e-13,1.4487267854612128e-11,9.2959825737017842e-16,1.8246824123653211e-33,3.3330248774920165e-09,2.717636213509248e-34,1.297224768947509e-10,1.8627833551452558e-24,1.1081345141614482e-17,2.7571805575013509e-25,7.5112501762526914e-27,1.8532209141188503e-15,5.4977621508769708e-26,0.00049657935727629181,2.491935643094291e-05,2.5220127210277986e-09,1.5900130412432362e-12,2.5252491909975679e-08,1.550633368812949e-17,1.7462640987570843e-13,4.6628708409348457e-12,4.864137051260574e-09,3.0197405270804906e-16,7.3848467569930771e-16,4.5206696768127359e-13,1.1932155588422406e-17,8.0050161347516855e-19
1.2992670185197956e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704149153723661,0.11816906205923905,0.022808994914257214,0.0,4.4826332287314362e-15,2.6219840534713264e-13,1.4943196252913421e-11,9.4365280259858271e-16,1.9263994920519838e-33,3.3739133592075279e-09,2.8501472010960027e-34,1.3089202207113639e-10,1.9102656703242058e-24,1.1380393593804106e-17,2.8844287581540811e-25,7.8218299232281569e-27,1.8980311320957344e-15,5.6956523164397087e-26,0.00050089312512000906,2.5145540110612773e-05,2.5271689520516852e-09,1.6158578312171376e-12,2.5539627849493958e-08,1.5759928760738073e-17,1.7498349439782005e-13,4.7728998627263647e-12,4.924171683654582e-09,3.0849996832580759e-16,7.6211814125193546e-16,4.588756170356952e-13,1.2308492395337995e-17,8.1900348735045761e-19
1.3109749458811627e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33703695476463458,0.11816475170934278,0.022808881825776006,0.0,4.5962518741261553e-15,2.688020839067186e-13,1.5408892632562503e-11,9.5776488003927079e-16,2.0327850130079748e-33,3.4148811800005625e-09,2.9876760636046622e-34,1.3206139731584039e-10,1.9584425597882996e-24,1.1684903097946785e-17,3.0163096403677491e-25,8.142124228406739e-27,1.9435659234903014e-15,5.8985597819018406e-26,0.00050520336820220242,2.5371716567439125e-05,2.5322849376671008e-09,1.641928930136253e-12,2.5827291016448192e-08,1.6015781154627741e-17,1.7533779295357865e-13,4.8844285146861563e-12,4.9843175262439267e-09,3.1510158066760953e-16,7.8631311738970658e-16,4.6570490265499534e-13,1.2692906675839648e-17,8.3771429216685558e-19
