Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
4.423711738535485e-06,0.09977366400000001,0.80000000000000004,0.0,0.16529028695446207,0.095018451429475514,0.035783443433851134,4.4440760209966918e-10,0.0045792504916014175,1.6071575970505254e-06,0.0022269808302137215,9.230517459861872e-06,3.7640880643486346e-07,0.00023519781709596397,1.0242794687192243e-08,1.7999055718709235e-08,1.519993185601629e-07,3.7715582862929546e-05,9.6361537381990824e-11,7.5797891437085732e-13,5.4933854815306799e-08,5.3546161709291815e-08,0.0024606233579563988,0.12158802092168712,1.726669019567336e-06,5.8326635792833607e-07,2.2304962146004859e-06,1.2942628189593517e-07,4.2339155680871681e-11,1.1983989738959348e-08,1.2196994262196028e-08,2.8469699850492257e-10
4.426513557316456e-06,0.09977366400000001,0.80000000000000004,0.0,0.16526537694250021,0.095017196940308829,0.035768435980711152,4.4509951661727955e-10,0.0045823761615994048,1.6064254694313273e-06,0.0022285216501905501,9.241840706717477e-06,3.7669180579641416e-07,0.00023525955011657266,1.0265580323402769e-08,1.8014080534280068e-08,1.5216614187328636e-07,3.7748476382819367e-05,9.6502510695975632e-11,7.5994493649145298e-13,5.4937928274768292e-08,5.3649529761129558e-08,0.0024602187504703986,0.12161333606876074,1.7267889861473776e-06,5.8328586539580469e-07,2.229770561274476e-06,1.2949373616104008e-07,4.23415412419187e-11,1.1978450341505042e-08,1.2193480217462714e-08,2.848473012008649e-10
4.429315376097428e-06,0.09977366400000001,0.80000000000000004,0.0,0.16524048784555417,0.095015942297768538,0.035753439340160835,4.4579196095688709e-10,0.0045855015608975537,1.6056944863279822e-06,0.0022300623469298357,9.2531688241790723e-06,3.7697476043715791e-07,0.00023532122772730241,1.0288396938141005e-08,1.802910367720153e-08,1.523329775407116e-07,3.7781373247904795e-05,9.6643550580050151e-11,7.6191434986817003e-13,5.4941992102940424e-08,5.3753011447059839e-08,0.0024598144618416446,0.1216386299813355,1.7269087191682869e-06,5.8330535554166617e-07,2.2290457921669954e-06,1.2956117275262537e-07,4.2343921813281433e-11,1.1972917906493114e-08,1.2189969391547641e-08,2.8499756549223927e-10
4.4321171948784e-06,0.09977366400000001,0.80000000000000004,0.0,0.16521561963830053,0.095014687502234782,0.03573845349940586,4.4648493502973001e-10,0.004588626689431473,1.6049646453017473e-06,0.0022316029203846934,9.2645018086666105e-06,3.7725767031368102e-07,0.00023538284998778506,1.0311244540987139e-08,1.8044125141793917e-08,1.5249982545164741e-07,3.7814273452914793e-05,9.6784656929129693e-11,7.6388715690184302e-13,5.4946046318445586e-08,5.3856606775758338e-08,0.002459410491689532,0.1216639026851165,1.7270282190073297e-06,5.8332482841080669e-07,2.228321905766351e-06,1.2962859168613907e-07,4.2346297403861237e-11,1.1967392421818976e-08,1.2186461779794213e-08,2.8514779141138842e-10
4.434919013659372e-06,0.09977366400000001,0.80000000000000004,0.0,0.1651907722954585,0.095013432554086966,0.035723478445673265,4.4717843874700685e-10,0.0045917515471371835,1.6042359439206262e-06,0.002233143370508475,9.2758396566022684e-06,3.7754053538269146e-07,0.00023544441695756062,1.0334123141494339e-08,1.8059144922386228e-08,1.5266668549544402e-07,3.7847176992587374e-05,9.6925829638164761e-11,7.6586335999069788e-13,5.4950090939866337e-08,5.3960315755825081e-08,0.002459006839634085,0.12168915420576555,1.7271474860411368e-06,5.8334428404844521e-07,2.227598900564851e-06,1.2969599297701867e-07,4.2348668021504823e-11,1.1961873874928686e-08,1.2182957377744835e-08,2.8529797899075707e-10
4.437720832440344e-06,0.09977366400000001,0.80000000000000004,0.0,0.16516594579179028,0.095012177453703578,0.035708514166211458,4.4787247201987695e-10,0.0045948761339511257,1.6035083797593426e-06,0.0022346836972547651,9.2871823644104457e-06,3.7782335560101845e-07,0.0002355059286960771,1.0357032749188773e-08,1.8074163013316161e-08,1.528335575615931e-07,3.7880083861669701e-05,9.706706860214112e-11,7.6784296153035013e-13,5.4954125985745518e-08,5.4064138395784487e-08,0.0024586035052959628,0.12171438456890102,1.7272665206455489e-06,5.8336372249971599e-07,2.2268767750583635e-06,1.2976337664068808e-07,4.2351033674008505e-11,1.1956362253169209e-08,1.2179456180831574e-08,2.8544812826270211e-10
4.4405226512213155e-06,0.09977366400000001,0.80000000000000004,0.0,0.16514114010210029,0.095010922201462455,0.035693560648290115,4.4856703475946002e-10,0.0045980004498101523,1.6027819503993202e-06,0.0022362239005773847,9.2985299285177677e-06,3.7810613092561244e-07,0.00023556738526269087,1.0379973373569631e-08,1.8089179408930108e-08,1.5300044153972777e-07,3.7912994054917948e-05,9.7208373716080075e-11,7.698259639138046e-13,5.4958151474586333e-08,5.4168074704085532e-08,0.0024582004882964578,0.12173959380009815,1.7273853231956271e-06,5.8338314380958429e-07,2.2261555277461065e-06,1.2983074269255588e-07,4.2353394369182116e-11,1.1950857543968949e-08,1.2175958184531048e-08,2.8559823925957052e-10
4.446126288783259e-06,0.09977366400000001,0.80000000000000004,0.0,0.16509159106408589,0.095008411242914259,0.035663685846253505,4.4995774828305224e-10,0.0046042482684129681,1.6013324864420776e-06,0.0022393039367680579,9.3212396113474322e-06,3.7867154672200531e-07,0.0002356901331171793,1.0425947710252593e-08,1.8119207091638881e-08,1.5333424479119201e-07,3.7978824392982083e-05,9.7491181974109804e-11,7.7380218077107196e-13,5.4966173854968497e-08,5.4376288359131775e-08,0.002457395404801594,0.12178994896876261,1.7276222336293513e-06,5.8342193518440622e-07,2.224715661718497e-06,1.2996542202245157e-07,4.2358100918650372e-11,1.1939868813060842e-08,1.216897177570882e-08,2.8589834655732899e-10
4.451729926345203e-06,0.09977366400000001,0.80000000000000004,0.0,0.16504212498070056,0.095005899681448888,0.035633853938144743,4.5135057860597029e-10,0.0046104950024487591,1.5998875328334417e-06,0.0022423834787157143,9.3439686765486538e-06,3.7923678242988296e-07,0.00023581266099405133,1.0472046226997758e-08,1.8149227925456914e-08,1.5366809436972455e-07,3.8044667965009819e-05,9.7774253573140517e-11,7.7779202965426189e-13,5.4974158228249932e-08,5.4584956787049523e-08,0.0024565915861323845,0.1218402199154995,1.7278582203279331e-06,5.8346065853027483e-07,2.2232792905449027e-06,1.3010003108969096e-07,4.2362787732004025e-11,1.192890758215074e-08,1.2161998115242308e-08,2.8619830114225669e-10
4.462937201469089e-06,0.09977366400000001,0.80000000000000004,0.0,0.16494344087832757,0.095000874761731108,0.035574318399719973,4.5414258679950292e-10,0.004622985214864591,1.5970110803270848e-06,0.0022485410784413139,9.3894848400726709e-06,3.8036671222171209e-07,0.00023605705869979196,1.056461610034153e-08,1.8209248866888462e-08,1.5433592899881682e-07,3.8176394644593218e-05,9.8341183440658588e-11,7.8581269965604231e-13,5.4990013539330222e-08,5.5003658219843316e-08,0.0024549877312524163,0.12194050995473261,1.7283274344025736e-06,5.8353790255494778e-07,2.2204169852852617e-06,1.3036903892699182e-07,4.2372102397581495e-11,1.1907067222506806e-08,1.214808889591643e-08,2.8679775320431808e-10
4.473023749080587e-06,0.09977366400000001,0.80000000000000004,0.0,0.16485490689123877,0.09499635030191661,0.035520882101828181,4.5666262647410018e-10,0.0046342226919691412,1.5944375078487695e-06,0.0022540812242992487,9.4305153893415656e-06,3.8138302973996049e-07,0.00023627626902721701,1.0648354430316774e-08,1.826324384179716e-08,1.549371298204256e-07,3.8294993500271305e-05,9.8852312541590861e-11,7.9307811485715275e-13,5.5004154799302055e-08,5.5382045470998008e-08,0.0024535485575008114,0.12203048498098332,1.728746597603695e-06,5.8360719306367544e-07,2.2178527443178102e-06,1.3061090691137945e-07,4.2380418717246786e-11,1.1887503954897151e-08,1.2135613839219013e-08,2.8733674036386509e-10
4.483110296692086e-06,0.09977366400000001,0.80000000000000004,0.0,0.16476663858633506,0.094991823934843317,0.035467583218342931,4.5918951348098698e-10,0.0046454566476476057,1.5918782548535569e-06,0.0022596197633047107,9.471608295219447e-06,3.8239875853998105e-07,0.00023649477391754064,1.0732496257517259e-08,1.8317215931891272e-08,1.5553846715714809e-07,3.8413634590919594e-05,9.9364281844233628e-11,8.0038799282167953e-13,5.5018175177607056e-08,5.5761907159289436e-08,0.0024521134353171939,0.12212019026560071,1.7291628137930509e-06,5.8367626862827886e-07,2.2152996435200074e-06,1.3085254914697487e-07,4.2388672046950498e-11,1.1868028253097522e-08,1.2123179533092343e-08,2.8787523672982999e-10
4.493196844303584e-06,0.09977366400000001,0.80000000000000004,0.0,0.16467863481720366,0.094987295677600572,0.035414421169862542,4.6172324364755325e-10,0.0046566870792364512,1.5893332130360475e-06,0.0022651566934621683,9.5127633925256102e-06,3.8341389669582885e-07,0.00023671257607741803,1.0817042006478962e-08,1.8371164879370639e-08,1.561399359574471e-07,3.8532317678077993e-05,9.9877086476288638e-11,8.077424433754807e-13,5.5032075510537403e-08,5.6143243626972229e-08,0.0024506823474637509,0.12220962697228407,1.7295760999566265e-06,5.8374513126380019e-07,2.2127576152279653e-06,1.3109396634278442e-07,4.239686274044524e-11,1.1848639550749294e-08,1.2110785772365513e-08,2.8841324379246853e-10
4.503283391915082e-06,0.09977366400000001,0.80000000000000004,0.0,0.16459089444432448,0.09498276554715096,0.035361395380430316,4.6426381279533055e-10,0.0046679139841384861,1.5868022751534098e-06,0.0022706920128134651,9.5539805164493988e-06,3.8442844230107836e-07,0.00023692967819864693,1.090199209725785e-08,1.8425090427861184e-08,1.5674153119325378e-07,3.86510425247547e-05,1.0039072157188991e-10,8.1514157590232308e-13,5.5045856628014218e-08,5.6526055203899856e-08,0.0024492552768048369,0.12229879625773755,1.7299864729590088e-06,5.8381378296566144e-07,2.2102265923322228e-06,1.3133515920542632e-07,4.240499114908869e-11,1.1829337286366159e-08,1.2098432353297704e-08,2.8895076303747741e-10
4.51336993952658e-06,0.09977366400000001,0.80000000000000004,0.0,0.16450341633501747,0.094978233560331318,0.035308505277508527,4.668112167401352e-10,0.0046791373598221398,1.5842853350130031e-06,0.0022762257194374326,9.595259502549517e-06,3.8544239346866051e-07,0.00023714608295827483,1.0987346945440709e-08,1.8478992322408269e-08,1.5734324785991055e-07,3.8769808895415433e-05,1.0090518227169664e-10,8.2258549934321724e-13,5.5059519353644197e-08,5.6910342207581082e-08,0.0024478322063062035,0.12238769927172322,1.7303939495445053e-06,5.838822257098813e-07,2.2077065082720932e-06,1.3157612843913724e-07,4.2413057621864257e-11,1.1810120903277639e-08,1.2086119073560588e-08,2.8948779594599772e-10
4.5234564871380784e-06,0.09977366400000001,0.80000000000000004,0.0,0.1644161993633903,0.09497369973385375,0.035255750291952263,4.6936545129221111e-10,0.0046903572038207485,1.5817822874599294e-06,0.0022817578114494915,9.6366001867533518e-06,3.8645574833069851e-07,0.00023736179301870765,1.1073106962156242e-08,1.8532870309470134e-08,1.5794508097611275e-07,3.8888616555972561e-05,1.0142046372298676e-10,8.3007432219575876e-13,5.5073064504776527e-08,5.729610494323742e-08,0.0024464131190342305,0.12247633715711467,1.730798546338248e-06,5.8395046145335195e-07,2.2051972970296401e-06,1.3181687474578772e-07,4.2421062505400749e-11,1.1790989849570608e-08,1.2073845732222551e-08,2.9002434399463974e-10
4.543629582361075e-06,0.09977366400000001,0.80000000000000004,0.0,0.16424254436324781,0.09496462662815619,0.035150643413174198,4.7449439543209787e-10,0.0047127862872166897,1.5768174546157661e-06,0.0022928171442803155,9.7194659950212329e-06,3.8848066176167962e-07,0.0002377911396190089,1.1245844123472962e-08,1.864055355399743e-08,1.5914907674836738e-07,3.9126354817598186e-05,1.0245346950274143e-10,8.4518709790550589e-13,5.5099805321975862e-08,5.8072058770248693e-08,0.0024435868269346026,0.12265282207946569,1.7315991664610233e-06,5.8408631967108237e-07,2.2002112316077964e-06,1.3229770137359242e-07,4.2436888879605999e-11,1.1752981546167508e-08,1.2049418067954423e-08,2.9109599139612167e-10
4.561785368061771e-06,0.09977366400000001,0.80000000000000004,0.0,0.16408713679619999,0.094956454706538504,0.035056503682573098,4.7913376369405873e-10,0.004732960360468985,1.5723955836159737e-06,0.0023027650036849564,9.7942545915251483e-06,3.9030102613341453e-07,0.0002381752021012115,1.1402697278593255e-08,1.8737384195638582e-08,1.602330217044975e-07,3.934045814538899e-05,1.0338593313076737e-10,8.5894323137949549e-13,5.5123478026145211e-08,5.8775467030300448e-08,0.0024410566188359487,0.12281076309588604,1.7323100400626668e-06,5.842079033707814e-07,2.1957603063957499e-06,1.3272968992090328e-07,4.2450925411018715e-11,1.1719060458580221e-08,1.202756777196471e-08,2.9205883055732357e-10
4.579941153762467e-06,0.09977366400000001,0.80000000000000004,0.0,0.16393255811014512,0.094948277078748339,0.034962793033264036,4.8379519772463277e-10,0.0047531229555927233,1.5680171353890165e-06,0.0023127076040698785,9.8692405550059734e-06,3.9211943028626356e-07,0.00023855705450573131,1.1560869371046794e-08,1.8834133497828955e-08,1.6131726754910089e-07,3.9554691676915512e-05,1.0432098083612464e-10,8.7284650596977143e-13,5.5146782220215359e-08,5.9483660853147264e-08,0.0024385390575596411,0.12296786256030283,1.7330118363533766e-06,5.8432884596786028e-07,2.1913436066377096e-06,1.3316096699231645e-07,4.2464767678412296e-11,1.1685407467248782e-08,1.2005843814230385e-08,2.9302012152998982e-10
4.598096939463164e-06,0.09977366400000001,0.80000000000000004,0.0,0.16377880197757314,0.094940093837879228,0.03486950826532885,4.8847867290599677e-10,0.0047732740604577301,1.5636815326259708e-06,0.0023226449357171526,9.9444229418321575e-06,3.9393586399981145e-07,0.00023893671184414621,1.1720362638808646e-08,1.8930800032143615e-08,1.6240178606789622e-07,3.9769054097902263e-05,1.0525858456883364e-10,8.8689753832140275e-13,5.5169722451952522e-08,6.0196641582010765e-08,0.0024360340478887603,0.12312412689570576,1.733704648115664e-06,5.8444915820837062e-07,2.1869607662352013e-06,1.3359153659614741e-07,4.2478417620646553e-11,1.1652019519171026e-08,1.1984245071996671e-08,2.939798727623134e-10
4.61625272516386e-06,0.09977366400000001,0.80000000000000004,0.0,0.16362586213823332,0.094931905075796671,0.03477664621248195,4.931841645726699e-10,0.004793413663561087,1.5593882079871366e-06,0.0023325769892633078,1.0019800812187271e-05,3.9575031724270556e-07,0.00023931418898255199,1.1881179273945854e-08,1.9027382384478513e-08,1.6348654928707521e-07,3.9983544108437485e-05,1.0619871635533035e-10,9.0109694037887663e-13,5.519230320772764e-08,6.091441043559972e-08,0.0024335414956042395,0.12327956245682346,1.7343885669602094e-06,5.8456885065531938e-07,2.1826114243606018e-06,1.3402140271654531e-07,4.2491877153297413e-11,1.1618893607335303e-08,1.1962770436184806e-08,2.9493809265580428e-10
4.634408510864556e-06,0.09977366400000001,0.80000000000000004,0.0,0.16347373239816826,0.094923710883157597,0.034684203741590341,4.9791164801411605e-10,0.0048135417540141274,1.5551366038818484e-06,0.0023425037556922108,1.0095373230055991e-05,3.9756278016965545e-07,0.00023968950064355218,1.2043321422844147e-08,1.9123879154925391e-08,1.6457152947211532e-07,4.0198160422773675e-05,1.0714134830011332e-10,9.154453193759322e-13,5.5214528913551037e-08,6.1636968509220486e-08,0.0024310613074707138,0.12343417553110346,1.7350636833461618e-06,5.8468793368697183e-07,2.1782952253707924e-06,1.3445056931304568e-07,4.2505148169076125e-11,1.1586026770209241e-08,1.1941418811379317e-08,2.9589478956438274e-10
4.652564296565252e-06,0.09977366400000001,0.80000000000000004,0.0,0.16332240662882008,0.094915511349428591,0.034592177752229496,5.0266109847715329e-10,0.0048336583215304674,1.5509261722671823e-06,0.0023524252263285046,1.0171139263210787e-05,3.9937324311865562e-07,0.0002400626614081044,1.2206791186425112e-08,1.9220288957657993e-08,1.6565669912664575e-07,4.0412901769142701e-05,1.0808645258724818e-10,9.2994327782675085e-13,5.5236403936024457e-08,6.2364316775822937e-08,0.0024285933912234171,0.12358797233961966,1.735730086596862e-06,5.8480641750671531e-07,2.1740118187024547e-06,1.3487904032129729e-07,4.2518232538067663e-11,1.155341609045731e-08,1.1920189115359584e-08,2.9684997179561073e-10
4.670720082265949e-06,0.09977366400000001,0.80000000000000004,0.0,0.16317187876618061,0.094907306562902763,0.034500565176261128,5.074324911682277e-10,0.0048537633564146952,1.5467563744587548e-06,0.0023623413928313877,1.0247097983198839e-05,4.0118169660834823e-07,0.00024043368571727392,1.237159062035933e-08,1.9316610420822113e-08,1.6674203099133557e-07,4.062776688958e-05,1.0903400148177797e-10,9.4459141351814273e-13,5.525793258324396e-08,6.3096456087011682e-08,0.0024261376555557135,0.1237409590379341,1.736387864918012e-06,5.8492431214445564e-07,2.1697608587864735e-06,1.3530681965302242e-07,4.2531132108080939e-11,1.152105869425191e-08,1.1899080278980687e-08,2.9780364761057865e-10
4.688875867966645e-06,0.09977366400000001,0.80000000000000004,0.0,0.16302214280993052,0.094899096610717257,0.03440936297740517,5.1222580125571663e-10,0.0048738568495509116,1.5426266809395614e-06,0.0023722522471883458,1.0323248465328569e-05,4.0298813133534996e-07,0.00024080258787401239,1.253772173528532e-08,1.9412842186421833e-08,1.6782749804275133e-07,4.08427545397461e-05,1.0998396733114516e-10,9.5939031950186961e-13,5.527911910571624e-08,6.3833387174077818e-08,0.0024236940101064744,0.12389314171697101,1.7370371054158528e-06,5.8504162745361899e-07,2.1655420049679187e-06,1.3573391119557994e-07,4.2543848705037211e-11,1.1488951750949365e-08,1.1878091246252742e-08,2.9875582522305377e-10
4.707031653667341e-06,0.09977366400000001,0.80000000000000004,0.0,0.16287319282255774,0.094890881578870753,0.034318568150801851,5.1704100387227379e-10,0.0048939387923910673,1.5385365711656944e-06,0.0023821577817087366,1.0399589788655614e-05,4.0479253817151936e-07,0.00024116938204497829,1.2705186497038664e-08,1.9508982910201819e-08,1.6891307349216248e-07,4.1057863488743937e-05,1.1093632256663082e-10,9.7434058408724222e-13,5.5299967697295493e-08,6.4575110649067474e-08,0.0024212623654471565,0.124044526403911,1.7376778941124734e-06,5.8515837312639458e-07,2.1613549214012366e-06,1.3616031881312274e-07,4.2556384133158772e-11,1.1457092471394317e-08,1.1857220973618025e-08,2.9970651280149649e-10
4.7251874393680375e-06,0.09977366400000001,0.80000000000000004,0.0,0.16272502292850996,0.094882661552240732,0.034228177722590222,5.2187807411708754e-10,0.0049140091769437318,1.5344855333806194e-06,0.0023920579890176394,1.0476121035969117e-05,4.0659490816132521e-07,0.00024153408226229017,1.2873986826875857e-08,1.960503126153692e-08,1.6999873078437764e-07,4.1273092518943017e-05,1.1189103970472954e-10,9.8944279083429504e-13,5.5320482496080062e-08,6.5321627005817996e-08,0.0024188426330693687,0.12419511906305143,1.7383103159632113e-06,5.8527455868785562e-07,2.1571992769776643e-06,1.3658604634592078e-07,4.2568740175365028e-11,1.1425478107823726e-08,1.183646843012982e-08,3.0065571846775693e-10
4.741527646498664e-06,0.09977366400000001,0.80000000000000004,0.0,0.16259233219680216,0.094875259326994282,0.034147169664589097,5.2625011355379745e-10,0.0049320626345405044,1.5308725898994128e-06,0.0024009636149842292,1.0545160788482948e-05,4.082152923838656e-07,0.00024186053361795561,1.3027050586610114e-08,1.9691394710436216e-08,1.7097587056239365e-07,4.1466900319734772e-05,1.1275228191033306e-10,1.0031651659353084e-12,5.5338663798032507e-08,6.5997589954494837e-08,0.0024166749865099355,0.12432998015197963,1.7388724113445554e-06,5.8537865453631067e-07,2.1534858075536958e-06,1.3696862280765348e-07,4.2579708695065247e-11,1.1397232345704072e-08,1.1817890957487537e-08,3.0150874320746877e-10
4.757867853629291e-06,0.09977366400000001,0.80000000000000004,0.0,0.16246026443335931,0.094867853184158218,0.03406648466013578,5.3063982737895995e-10,0.0049501067188300399,1.5272905261292989e-06,0.0024098649152432244,1.0614352976083418e-05,4.0983401335405592e-07,0.00024218531017289503,1.3181199015030836e-08,1.9777681319759597e-08,1.7195303627951196e-07,4.166080354131807e-05,1.1361539515271429e-10,1.017011501731847e-12,5.535658097509778e-08,6.6677435638030253e-08,0.0024145168546915708,0.12446420874028181,1.7394278580065121e-06,5.8548231099843452e-07,2.149797304521902e-06,1.3735065425887771e-07,4.2590534609630505e-11,1.1369180825935572e-08,1.1799407286036082e-08,3.0236057999602785e-10
4.774208060759918e-06,0.09977366400000001,0.80000000000000004,0.0,0.16232881548041062,0.094860443183343093,0.033986120604088114,5.3504719737888391e-10,0.0049681414251007546,1.5237389865614288e-06,0.002418761885051024,1.0683696937826686e-05,4.1145106489194442e-07,0.00024250842188366716,1.3336433421002774e-08,1.9863890147373039e-08,1.7293020905760024e-07,4.1854801322933595e-05,1.1448035957855739e-10,1.0309822137491562e-12,5.5374236931505617e-08,6.7361164174866447e-08,0.0024123681749561019,0.12459780904855232,1.7399767157287782e-06,5.8558553468255555e-07,2.1461335360123207e-06,1.3773214345001769e-07,4.2601219175736485e-11,1.134132162857865e-08,1.1781016689816274e-08,3.0321123465810439e-10
4.788914247177482e-06,0.09977366400000001,0.80000000000000004,0.0,0.16221103710047771,0.094853770932744899,0.033914065640219676,5.390289113411846e-10,0.0049843646389173425,1.5205684096149503e-06,0.0024267654515770167,1.0746235725964124e-05,4.1290497888995793e-07,0.00024279780714290118,1.3477073955842584e-08,1.9941410817180205e-08,1.7380965511336627e-07,4.2029479470476248e-05,1.1526039396250228e-10,1.0436625371433911e-12,5.5389906321176164e-08,6.7979839735019221e-08,0.0024104423934008974,0.1247175156032794,1.7404651030109869e-06,5.8567807136121215e-07,2.1428571030653755e-06,1.3807502235127009e-07,4.2610715460202626e-11,1.1316411219489845e-08,1.176454413839827e-08,3.039758179270034e-10
4.803620433595046e-06,0.09977366400000001,0.80000000000000004,0.0,0.16209375364367254,0.094847095647387233,0.033842267447505681,5.4302489873801227e-10,0.0050005802500355341,1.5174220219154012e-06,0.0024347655035625339,1.0808896439318383e-05,4.1435753137338271e-07,0.00024308585901550454,1.3618596083282903e-08,2.0018867053064056e-08,1.7468907816811518e-07,4.220423290525894e-05,1.1604189738232334e-10,1.0564442378248973e-12,5.5405368515568789e-08,6.8601660422558815e-08,0.0024085241728715396,0.12483671965996437,1.7409482437935745e-06,5.8577026744865091e-07,2.1396003546403544e-06,1.3841746622195067e-07,4.2620099157061445e-11,1.1291653691515383e-08,1.1748145877213681e-08,3.0473945257303133e-10
4.8183266200126095e-06,0.09977366400000001,0.80000000000000004,0.0,0.16197696215839444,0.09484041736929863,0.033770724531044967,5.4703514625927194e-10,0.0050167882557133423,1.5142995751954081e-06,0.0024427620379436237,1.0871678601064181e-05,4.1580871805668908e-07,0.00024337258458686036,1.3761000698142799e-08,2.0096258186114926e-08,1.7556846477065587e-07,4.2379061016822625e-05,1.1682485548901636e-10,1.0693276122051538e-12,5.5420625561171378e-08,6.9226626169085374e-08,0.0024066134688704626,0.12495542421482166,1.7414261803014053e-06,5.8586212756721923e-07,2.1363631276458607e-06,1.3875947703654552e-07,4.262937115514284e-11,1.1267047695703989e-08,1.1731821392367579e-08,3.0550214278214542e-10
4.833032806430173e-06,0.09977366400000001,0.80000000000000004,0.0,0.1618606597175678,0.094833736140067848,0.033699435408213227,5.5105964058610731e-10,0.0050329886534204093,1.5112008245138645e-06,0.0024507550517768656,1.0934581735945974e-05,4.1725853472199981e-07,0.00024365799088888252,1.3904288676668682e-08,2.0173583553002349e-08,1.7644780156713444e-07,4.255396319997228e-05,1.1760925397358628e-10,1.0823129546384385e-12,5.5435679482724713e-08,6.9854736858059789e-08,0.0024047102372646845,0.12507363223917456,1.7418989543404399e-06,5.8595365626074491e-07,2.1331452608160894e-06,1.3910105675835541e-07,4.2638532334973613e-11,1.1242591900375666e-08,1.1715570175793242e-08,3.0626389271837858e-10
4.846268374205981e-06,0.09977366400000001,0.80000000000000004,0.0,0.16175640325415641,0.094827720544556501,0.033635490975617764,5.5469385548447305e-10,0.0050475625046182753,1.508432009206524e-06,0.002457945751821288,1.099129759783324e-05,4.185621949231887e-07,0.00024391373435464489,1.4034003842591384e-08,2.0243119609355886e-08,1.7723915114092999e-07,4.2711438000017628e-05,1.1831643233895188e-10,1.0940871871388896e-12,5.5449055997202165e-08,7.0422725269094138e-08,0.0024030036815322858,0.12517959736346329,1.7423200712866629e-06,5.8603575243499331e-07,2.1302656017684353e-06,1.3940811153955338e-07,4.2646683368210481e-11,1.1220709016713543e-08,1.1701006308483652e-08,3.0694866715578794e-10
4.858180385204208e-06,0.09977366400000001,0.80000000000000004,0.0,0.16166290737863648,0.094822304517845013,0.033578114853276941,5.5797449825483458e-10,0.0050606736989012267,1.5059561749072023e-06,0.0024644149401116706,1.1042425040870056e-05,4.1973453495861873e-07,0.00024414299882341003,1.4151360366189667e-08,2.0305655664856406e-08,1.7795131414840838e-07,4.28532158441381e-05,1.1895387194500797e-10,1.1047549917795002e-12,5.5460956769417428e-08,7.0936092630095061e-08,0.0024014728998880681,0.12527462590594554,1.7426955546571915e-06,5.8610941525108602e-07,2.1276871109546841e-06,1.3968416481532941e-07,4.2653943675950397e-11,1.1201116745149175e-08,1.1687948919738662e-08,3.0756431832324708e-10
4.870092396202434e-06,0.09977366400000001,0.80000000000000004,0.0,0.16156972723984053,0.094816886627419744,0.033520902648379751,5.6126446464773844e-10,0.0050737798977722477,1.5034954626965073e-06,0.0024708818137229205,1.1093631014485256e-05,4.2090596884344662e-07,0.00024437141004995646,1.4269297962187051e-08,2.0368147409868468e-08,1.7866342105164935e-07,4.2995041227554049e-05,1.1959223127434763e-10,1.1154902142788588e-12,5.5472727802073225e-08,7.1451523024534918e-08,0.0023999469435885784,0.1253693338775981,1.7430677239243353e-06,5.8618286851772115e-07,2.1251210414534267e-06,1.3995993871167333e-07,4.2661132814283702e-11,1.1181620701068539e-08,1.1674938713474735e-08,3.0817935992148878e-10
4.882004407200661e-06,0.09977366400000001,0.80000000000000004,0.0,0.16147686132817332,0.094811466894560631,0.033463853596015718,5.6456374757113397e-10,0.0050868811002784363,1.5010497485566444e-06,0.002477346371314258,1.1144915269102821e-05,4.220764944625519e-07,0.00024459897167098375,1.4387817060931832e-08,2.0430594502433034e-08,1.7937546493903467e-07,4.3136913838513977e-05,1.202315028011356e-10,1.1262930071123965e-12,5.5484370130611476e-08,7.1969016299525242e-08,0.0023984257898633666,0.12546372281084506,1.7434366005265863e-06,5.8625611453912307e-07,2.1225673109483644e-06,1.4023543425378997e-07,4.2668251235412725e-11,1.1162220205596663e-08,1.1661975428515519e-08,3.0879379412746407e-10
4.8939164181988875e-06,0.09977366400000001,0.80000000000000004,0.0,0.16138430814410024,0.0948060453403681,0.033406966936312156,5.6787233993048395e-10,0.0050999773055516043,1.4986189097996986e-06,0.0024838086115932865,1.1196277555812985e-05,4.2324610972839916e-07,0.00024482568730120689,1.4506918084934804e-08,2.0492996602924364e-08,1.8008743894003761e-07,4.3278833367428568e-05,1.2087167901748309e-10,1.1371635218683816e-12,5.5495884781629132e-08,7.2488572282125609e-08,0.0023969094160916278,0.12555779422789995,1.7438022057328711e-06,5.8632915559330633e-07,2.1200258378641761e-06,1.4051065246262281e-07,4.2675299388121792e-11,1.1142914586252732e-08,1.164905880566464e-08,3.0940762310968761e-10
