Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52)
6.301023199789024e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449457892963723,0.11029726915835297,0.022821516220565882,0.0,7.6921415175832969e-13,0.00013836846434560622,0.0,6.2006062194627534e-07,0.0,0.00061192219274114454,1.6327130652145874e-14,0.00028073804644940004,2.3658960484049777e-11,2.341728561645216e-14,0.0,0.0,8.5043634194331188e-12,1.0492791193902688e-09,0.007759506203776286,9.5987882692143623e-08,5.0434676205143839e-05,1.6142335503905e-08,3.473898611254079e-09,2.6432183781239496e-06,1.6540493475255689e-09,1.6417847928628999e-09
6.312673280930418e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449336517408428,0.11029490942738775,0.022821516213913529,0.0,7.7481661533490415e-13,0.0001388256507684252,0.0,6.2348828183451125e-07,0.0,0.00061311251874688927,1.6480067289700878e-14,0.00028096067732561234,2.3794057121027631e-11,2.3632820746135479e-14,0.0,0.0,8.5491155512120366e-12,1.0572549465683696e-09,0.0077606686561201366,9.5987620511924582e-08,5.0476887176940184e-05,1.6173060730353525e-08,3.4806567694021868e-09,2.6522709424261277e-06,1.666634426600056e-09,1.650994680614093e-09
6.324323362071812e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449216020266952,0.11029255829403005,0.022821516207259619,0.0,7.804484320250985e-13,0.00013928324268665005,0.0,6.2692832135270612e-07,0.0,0.00061430293772327647,1.6634139673353636e-14,0.00028118267544593138,2.392966247827647e-11,2.3849899764406646e-14,0.0,0.0,8.5940036743727899e-12,1.0652762251906485e-09,0.007761822392820342,9.5987360230856256e-08,5.051902104728457e-05,1.620378854356008e-08,3.4874154555607971e-09,2.6613320754580918e-06,1.6792912951633032e-09,1.6602383730127362e-09
6.335973443213206e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44449096395393412,0.11029021569769254,0.022821516200604151,0.0,7.8610969065574512e-13,0.00013974123883640237,0.0,6.30380760362746e-07,0.0,0.00061549344911513305,1.6789353976414381e-14,0.00028140404249448023,2.4065777417773145e-11,2.4068530410304844e-14,0.0,0.0,8.6390278400724979e-12,1.0733431259609832e-09,0.0077629674749787108,9.5987101832851915e-08,5.0561078199779062e-05,1.6234518928601421e-08,3.4941746665717918e-09,2.670401750439899e-06,1.6920202231255365e-09,1.6695159255166628e-09
6.3476235243546e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448977636685116,0.11028788157821526,0.022821516193947147,0.0,7.9180048008664306e-13,0.0001401996379581328,0.0,6.3384561870758482e-07,0.0,0.00061668405236844481,1.6945716392692498e-14,0.00028162478015096733,2.4202402800588451e-11,2.4288720443359588e-14,0.0,0.0,8.6841880989544567e-12,1.0814558198708784e-09,0.0077641039632685045,9.5986845304477433e-08,5.0603059014716328e-05,1.6265251870469609e-08,3.5009343992896901e-09,2.6794799406866113e-06,1.7048214808524141e-09,1.6788273935317192e-09
6.359273605495995e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444885973808228,0.11028555587586279,0.022821516187288612,0.0,7.9752088921021735e-13,0.00014065843879659552,0.0,6.3732291621122115e-07,0.0,0.00061787474693035624,1.710323313651278e-14,0.00028184489009069723,2.4339539486886033e-11,2.4510477643582473e-14,0.0,0.0,8.7294845011500507e-12,1.0896144781991596e-09,0.0077652319179374509,9.5986590636057719e-08,5.0644963869119575e-05,1.6295987354123367e-08,3.507694650581176e-09,2.6885666196077014e-06,1.7176953391645392e-09,1.6881728324117007e-09
6.370923686637389e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448742693567606,0.11028323853132102,0.022821516180628554,0.0,8.0327100695118263e-13,0.00014111764010082378,0.0,6.4081267267867645e-07,0.0,0.0006190655322491687,1.7261910442731592e-14,0.00028206437398458169,2.4477188335921218e-11,2.4733809811458941e-14,0.0,0.0,8.7749170962807042e-12,1.0978192725116623e-09,0.0077663513988107261,9.5986337811891127e-08,5.0686793136782117e-05,1.6326725364726821e-08,3.5144554173084855e-09,2.697661760706474e-06,1.7306420693369736e-09,1.6975522974582788e-09
6.382573767778783e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448626497166144,0.11028092948569436,0.022821516173966987,0.0,8.0905092226620463e-13,0.00014157724062410508,0.0,6.4431490789597217e-07,0.0,0.00062025640777434057,1.7421754566752968e-14,0.0002822832334991499,2.4615350206039862e-11,2.4958724767939861e-14,0.0,0.0,8.8204859334597395e-12,1.1060703746609285e-09,0.0077674624652939199,9.5986086817567058e-08,5.0728547188306377e-05,1.6357465887404226e-08,3.5212166963432816e-09,2.7067653375794815e-06,1.7436619430987512e-09,1.7069658439209402e-09
6.394223848920177e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448511142944858,0.1102786286805027,0.022821516167303914,0.0,8.1486072414356548e-13,0.00014203723912395658,0.0,6.4782964163010793e-07,0.0,0.00062144737295648613,1.7582771784544538e-14,0.00028250147029655924,2.4754025954677303e-11,2.5185230354433035e-14,0.0,0.0,8.8661910612942942e-12,1.1143679567858944e-09,0.0077685651763759857,9.5985837644660207e-08,5.0770226391142334e-05,1.6388208907180093e-08,3.5279784845733471e-09,2.7158773239159578e-06,1.7567552326323878e-09,1.7164135269969159e-09
6.405873930061571e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448396625012448,0.11027633605767855,0.022821516160639346,0.0,8.2070050160282906e-13,0.00014249763436210134,0.0,6.5135689362903868e-07,0.0,0.00062263842724737529,1.7744968392653402e-14,0.000282719086034606,2.4893216438357169e-11,2.5413334432794672e-14,0.0,0.0,8.9120325278872006e-12,1.1227121913115819e-09,0.0077696595906321568,9.598559027830745e-08,5.0811831109625489e-05,1.6418954409289336e-08,3.5347407788822522e-09,2.724997693497247e-06,1.769922210573396e-09,1.7258954018311177e-09
6.417524011202965e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448282937518907,0.11027405155956417,0.022821516153973303,0.0,8.2657034369450749e-13,0.00014295842510444405,0.0,6.5489668362165337e-07,0.0,0.00062382957009993135,1.7908350708221852e-14,0.00028293608236673612,2.5032922512690327e-11,2.5643044885320667e-14,0.0,0.0,8.958010380838853e-12,1.1311032509487916e-09,0.0077707457662268501,9.598534470276345e-08,5.0853361705014311e-05,1.6449702378994049e-08,3.54150357615851e-09,2.7341264201962431e-06,1.783163150009793e-09,1.7354115235160706e-09
6.42800908423022e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448181323998109,0.11027200241056179,0.022821516147972596,0.0,8.3187898046265775e-13,0.00014337347391201315,0.0,6.580932308901519e-07,0.0,0.00062490167393622906,1.8056413809838244e-14,0.00028313085083667009,2.5159099516024728e-11,2.585116427368632e-14,0.0,0.0,8.9995070977703761e-12,1.1386953830681544e-09,0.0077717163279506403,9.5985125210248876e-08,5.0890676161748359e-05,1.647737764920203e-08,3.5475905211891453e-09,2.7423493980402644e-06,1.7951434586526133e-09,1.7440053595816268e-09
6.438494157257475e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44448080374220711,0.1102699597547397,0.022821516141970696,0.0,8.3721210669951796e-13,0.0001437888411879207,0.0,6.6129996425392968e-07,0.0,0.00062597384866808626,1.8205447102318653e-14,0.00028332512012284268,2.5285695462545153e-11,2.6060597001303414e-14,0.0,0.0,9.0411143598000455e-12,1.1463257099629461e-09,0.0077726803049704401,9.5984907153083843e-08,5.0927931128031153e-05,1.6505054895355451e-08,3.5536778688637648e-09,2.7505791051415556e-06,1.8071840973917414e-09,1.7526270202672717e-09
6.44897923028473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447980084006888,0.11026792355090519,0.022821516135967626,0.0,8.4256978738589178e-13,0.00014420452604110596,0.0,6.6451689805564768e-07,0.0,0.00062704609389908049,1.835545523371142e-14,0.00028351889142161964,2.5412710974091221e-11,2.6271348856797075e-14,0.0,0.0,9.0828322005920505e-12,1.1539943581318519e-09,0.0077736377388460216,9.598469051557115e-08,5.0965126860973052e-05,1.6532734106871568e-08,3.5597656169215352e-09,2.7588155226414724e-06,1.8192852662465396e-09,1.7612765456263585e-09
6.459464303311985e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447880449203303,0.11026589375812716,0.022821516129963377,0.0,8.4795208752206451e-13,0.00014462052758319361,0.0,6.6774404662540316e-07,0.0,0.0006281184092335431,1.8506442865615987e-14,0.00028371216592653861,2.5540146671901005e-11,2.6483425642180746e-14,0.0,0.0,9.1246606534855408e-12,1.1617014542602834e-09,0.0077745886708747375,9.5984475296404142e-08,5.1002263615755937e-05,1.6560415272891179e-08,3.5658537631254658e-09,2.7670586317400714e-06,1.8314471655320382e-09,1.769953975677709e-09
6.468900869036516e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447791334844194,0.11026407239246029,0.022821516124558554,0.0,8.5281726101247988e-13,0.00014499519900799539,0.0,6.7065722579854745e-07,0.0,0.00062908355264661489,1.8643173071006698e-14,0.00028388568920640239,2.5655198572153332e-11,2.667543237023066e-14,0.0,0.0,9.1624008617301872e-12,1.1686708186370824e-09,0.0077754389845436185,9.5984282803674586e-08,5.1035636478104781e-05,1.6585329984573947e-08,3.5713334332710879e-09,2.7744831357545867e-06,1.8424449652056361e-09,1.7777875542835091e-09
6.477393778188593e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447711580494753,0.11026243755080711,0.022821516119693411,0.0,8.5721305156908234e-13,0.0001453326214676273,0.0,6.7328617982725666e-07,0.0,0.0006299522297575109,1.8766914671023355e-14,0.00028404151764420995,2.5759037085813197e-11,2.6849163544336901e-14,0.0,0.0,9.1964436961412429e-12,1.1749700381205473e-09,0.0077761998169947446,9.5984110526308762e-08,5.106563153586735e-05,1.6607754564938563e-08,3.5762654092311151e-09,2.7811697993945492e-06,1.8523853037375521e-09,1.7848571521867437e-09
6.48588668734067e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447632248860941,0.11026080684352114,0.022821516114827512,0.0,8.6162511058212222e-13,0.000145670250136028,0.0,6.7592186120336939e-07,0.0,0.00063082095216225847,1.8891307254280001e-14,0.00028419702224847279,2.5863152386285416e-11,2.7023774364982341e-14,0.0,0.0,9.2305591613696812e-12,1.1812947091722611e-09,0.0077769564561599776,9.59839391618654e-08,5.1095588345562161e-05,1.6630180408732759e-08,3.581197642430869e-09,2.7878608201564353e-06,1.8623658446395195e-09,1.7919451293998433e-09
6.494379596492747e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447553337785517,0.1102591802493454,0.022821516109960846,0.0,8.6605347263199245e-13,0.00014600808454617886,0.0,6.785642775182955e-07,0.0,0.00063168971965203258,1.901635332421496e-14,0.00028435220364808074,2.5967544802563016e-11,2.7199267941291945e-14,0.0,0.0,9.2647472745135775e-12,1.1876448994759651e-09,0.0077777089234895586,9.5983768709553809e-08,5.1125507039188938e-05,1.6652607510199239e-08,3.5861301316919647e-09,2.7945561881605803e-06,1.8723866949338994e-09,1.7990515071239453e-09
6.502872505644824e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447474845122303,0.11025755774713239,0.022821516105093441,0.0,8.704981723070978e-13,0.00014634612423219178,0.0,6.8121343635801401e-07,0.0,0.0006325585320183317,1.914205539011716e-14,0.00028450706247071868,2.6072214663378939e-11,2.7375647388143257e-14,0.0,0.0,9.2990080525331732e-12,1.1940206767954214e-09,0.0077784572403239464,9.59835991601541e-08,5.1155387747956722e-05,1.6675035863764727e-08,3.5910628758261056e-09,2.8012558935519874e-06,1.8824479617697594e-09,1.8061763065452499e-09
6.5113654147969e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447396768736114,0.1102559393158434,0.022821516100225279,0.0,8.7495924420378905e-13,0.00014668436872930415,0.0,6.8386934530306585e-07,0.0,0.00063342738905298014,1.9268415967129202e-14,0.00028466159934286838,2.6177162297205771e-11,2.7552915826164492e-14,0.0,0.0,9.3333415122512411e-12,1.2004221089743477e-09,0.0077792014278944017,9.5983430506169953e-08,5.1185230602290849e-05,1.6697465463926943e-08,3.5959958736413975e-09,2.8079599265002189e-06,1.8925497524227777e-09,1.8133195488350083e-09
6.51900903303377e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447326854149477,0.11025448619102229,0.022821516095843299,0.0,8.7898823576050073e-13,0.00014698896350697272,0.0,6.8626544095460665e-07,0.0,0.00063420939840380468,1.9382705596923778e-14,0.00028480040777695514,2.6271852934846896e-11,2.7713220091665603e-14,0.0,0.0,9.364303782643229e-12,1.2062053889774441e-09,0.0077798676836472163,9.5983279484990855e-08,5.121205691282101e-05,1.6717653165127663e-08,3.6004357876067925e-09,2.813997248109564e-06,1.9016761006394549e-09,1.8197642530343018e-09
6.52665265127064e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447257273485413,0.11025303633151123,0.022821516091460717,0.0,8.8303054207791895e-13,0.00014729372346884736,0.0,6.8866701584584727e-07,0.0,0.00063499144361632608,1.9497532504518073e-14,0.00028493895639263928,2.6366769073567994e-11,2.7874249255414564e-14,0.0,0.0,9.3953249507972684e-12,1.2120095540054146e-09,0.007780530627130443,9.5983129185222731e-08,5.1238852760264719e-05,1.6737841867292238e-08,3.6048759052480615e-09,2.8200380599650858e-06,1.9108354385259099e-09,1.8262239285063931e-09
6.534296269507509e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444718802521001,0.11025158972219715,0.02282151608707754,0.0,8.8708618839302804e-13,0.00014759864827843756,0.0,6.9107407549169153e-07,0.0,0.00063577352453945577,1.9612898535624886e-14,0.00028507724564413525,2.6461910952283899e-11,2.8036005604289266e-14,0.0,0.0,9.4264050286930108e-12,1.2178346536821963e-09,0.0077811902735969822,9.59829796025777e-08,5.1265618238100347e-05,1.6758031566390448e-08,3.6093162257030851e-09,2.8260823549510084e-06,1.9200278445487513e-09,1.8326985906540143e-09
6.541939887744379e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447119107796385,0.11025014634803686,0.022821516082693769,0.0,8.9115519994785578e-13,0.00014790373759997988,0.0,6.9348662540346433e-07,0.0,0.0006365556410223176,1.9728805539805267e-14,0.00028521527598487418,2.6557278809738132e-11,2.8198491428935528e-14,0.0,0.0,9.4575440282208398e-12,1.2236807376840219e-09,0.0077818466382295068,9.5982830734863311e-08,5.1292353439309032e-05,1.6778222258315205e-08,3.6137567481168058e-09,2.8321301259674051e-06,1.9292533972573937e-09,1.8391882548700569e-09
6.549583505981248e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44447050519724735,0.11024870619405711,0.022821516078309401,0.0,8.9523760198944536e-13,0.00014820899109843654,0.0,6.9590467108891218e-07,0.0,0.00063733779291424693,1.9845255370469873e-14,0.0002853530478675043,2.6652872884502801e-11,2.8361709023766177e-14,0.0,0.0,9.4887419611820425e-12,1.2295478557393924e-09,0.0077824997361406979,9.5982682578440392e-08,5.1319058456377686e-05,1.6798413938984285e-08,3.618197471634005e-09,2.8381813659301526e-06,1.9385121752840141e-09,1.8456929365375662e-09
6.557227124218118e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446982259482271,0.11024726924535398,0.02282151607392444,0.0,8.9933341976981214e-13,0.00014851440843949214,0.0,6.9832821805219886e-07,0.0,0.00063811998006479162,1.9962249884880862e-14,0.00028549056174389246,2.674869341497849e-11,2.8525660686959739e-14,0.0,0.0,9.5199988392890474e-12,1.2354360576290314e-09,0.0077831495823736073,9.5982535130340676e-08,5.1345733381303173e-05,1.6818606604324219e-08,3.6226383954005091e-09,2.8442360677708634e-06,1.9478042573434824e-09,1.8522126510297329e-09
6.564870742454987e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446914325563175,0.11024583548709269,0.022821516069538895,0.0,9.0344267854590111e-13,0.00014881998928955112,0.0,7.0075727179390337e-07,0.0,0.00063890220232371106,2.0079790944153846e-14,0.00028562781806512594,2.6844740639394103e-11,2.86903487204591e-14,0.0,0.0,9.5513146741656517e-12,1.2413453931858458e-09,0.0077837961919020012,9.5982388386818596e-08,5.1372378305596527e-05,1.6838800250276688e-08,3.6270795185626262e-09,2.8502942244368241e-06,1.9571297222332973e-09,1.8587474137098861e-09
6.572514360691857e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446846716468552,0.11024440490450713,0.022821516065152758,0.0,9.0756540357954979e-13,0.00014912573331573518,0.0,7.0319183781101799e-07,0.0,0.00063968445954097619,2.0197880413259501e-14,0.00028576481728151285,2.6941014795806773e-11,2.8855775429970372e-14,0.0,0.0,9.5826894773472186e-12,1.2472759122948873e-09,0.0077844395796306852,9.5982242345057264e-08,5.1398993320286455e-05,1.6858994872777727e-08,3.6315208402687046e-09,2.8563558288909382e-06,1.966488648833528e-09,1.8652972399314853e-09
6.580157978928726e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444677943070644,0.11024297748289978,0.022821516060766042,0.0,9.1170162013745105e-13,0.00014943164018588103,0.0,7.0563192159694502e-07,0.0,0.00064046675156676934,2.0316520161025283e-14,0.00028590155984258459,2.7037516122101767e-11,2.9021943124961622e-14,0.0,0.0,9.6141232602809035e-12,1.253227664893318e-09,0.0077850797603957883,9.5982097001511742e-08,5.1425578515923056e-05,1.6879190467773051e-08,3.6359623596679723e-09,2.862420874111664e-06,1.9758811161067545e-09,1.8718621450381145e-09
6.587801597165596e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446712466791749,0.11024155320764115,0.022821516056378745,0.0,9.1585135349111633e-13,0.00014973770956853779,0.0,7.0807752864149485e-07,0.0,0.0006412490782514846,2.043571206013708e-14,0.00028603804619709581,2.7134244855992333e-11,2.9188854118661806e-14,0.0,0.0,9.6456160343258462e-12,1.2592007009703693e-09,0.0077857167489650946,9.5981952353300873e-08,5.1452133982581392e-05,1.6899387031211264e-08,3.6404040759110931e-09,2.8684893530929652e-06,1.9853072030980085e-09,1.8784421443634741e-09
6.595445215402465e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446645823246261,0.11024013206416967,0.02282151605199087,0.0,9.2001462891683478e-13,0.00015004394113296473,0.0,7.105286644308842e-07,0.0,0.00064203143944572725,2.0555457987140936e-14,0.00028617427679302648,2.723120123501962e-11,2.9356510728059392e-14,0.0,0.0,9.677167810753373e-12,1.2651950705673054e-09,0.0077863505600383551,9.598180839691998e-08,5.1478659809865176e-05,1.6919584559050346e-08,3.6448459881496379e-09,2.8745612588442456e-06,1.9947669889347131e-09,1.8850372532313735e-09
6.603088833639335e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446579498598521,0.11023871403799121,0.022821516047602419,0.0,9.2419147169563738e-13,0.00015035033454912828,0.0,7.1298533444773214e-07,0.0,0.00064281383500031379,2.0675759822444793e-14,0.00028631025207758316,2.732838549655255e-11,2.9524915273901141e-14,0.0,0.0,9.7087786007472371e-12,1.2712108237773845e-09,0.0077869812082476024,9.5981665129467154e-08,5.1505156086910448e-05,1.6939783047251427e-08,3.6492880955365836e-09,2.8806365843902968e-06,2.0042605528266218e-09,1.8916474869557251e-09
6.610732451876204e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446513491383927,0.11023729911467889,0.022821516043213395,0.0,9.2838190711325649e-13,0.0001506568894877002,0.0,7.1544754417105995e-07,0.0,0.00064359626476627181,2.0796619450320143e-14,0.00028644597249719998,2.7425797877787722e-11,2.9694070080690894e-14,0.0,0.0,9.7404484154037982e-12,1.2772480107458205e-09,0.0077876087081574638,9.5981522547525213e-08,5.1531622902389179e-05,1.6959982491782887e-08,3.6537303972259705e-09,2.8867153227712372e-06,2.0137879740657546e-09,1.8982728608405382e-09
6.618376070113074e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444644780014459,0.11023588727987266,0.022821516038823802,0.0,9.3258596046008967e-13,0.00015096360562005486,0.0,7.1791529907628649e-07,0.0,0.00064437872859483944,2.0918038758903698e-14,0.00028658143849753993,2.752343861574928e-11,2.9863977476688332e-14,0.0,0.0,9.7721772657322439e-12,1.2833066816697438e-09,0.0077882330742654743,9.5981380648182453e-08,5.1558060344512783e-05,1.698018288861738e-08,3.6581728923731521e-09,2.8927974670424553e-06,2.0233493320263412e-09,1.9049133901799087e-09
6.626019688349943e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446382423429343,0.11023447851927913,0.022821516034433633,0.0,9.3680365703116071e-13,0.00015127048261826681,0.0,7.2038860463522746e-07,0.0,0.00064516122633746635,2.1040019640199097e-14,0.00028671665052349652,2.7621307947288817e-11,3.003463979390763e-14,0.0,0.0,9.8039651626547946e-12,1.289386886798164e-09,0.0077888543210023788,9.5981239428086505e-08,5.1584468501035655e-05,1.7000384233734397e-08,3.6626155801345857e-09,2.898883010274558e-06,2.0329447061647621e-09,1.9115690902580135e-09
6.633663306586813e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446317359793724,0.11023307281867117,0.022821516030042902,0.0,9.410350221260835e-13,0.0001515775201551084,0.0,7.228674663160924e-07,0.0,0.00064594375784581253,2.11625639900785e-14,0.00028685160901919474,2.7719406109085285e-11,3.0206059368116256e-14,0.0,0.0,9.8358121170069088e-12,1.2954886764319318e-09,0.0077894724627324491,9.5981098884317289e-08,5.1610847459258654e-05,1.7020586523118305e-08,3.6670584596679917e-09,2.9049719455533115e-06,2.0425741760194815e-09,1.9182399763491041e-09
6.641306924823682e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446252607799924,0.11023167016388757,0.022821516025651609,0.0,9.4528008104902281e-13,0.00015188471790404762,0.0,7.2535188958348218e-07,0.0,0.00064672632297174822,2.1285673708284301e-14,0.00028698631442799198,2.7817733337644842e-11,3.0378238538833689e-14,0.0,0.0,9.8677181395374884e-12,1.3016121009236992e-09,0.0077900875137537854,9.5980959013584768e-08,5.1637197306032563e-05,1.7040789752759708e-08,3.6715015301322364e-09,2.9110642659795824e-06,2.0522378212109917e-09,1.9249260637175008e-09
6.648950543060552e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444618816601677,0.11023027054083277,0.022821516021259747,0.0,9.4953885910865638e-13,0.0001521920755392454,0.0,7.2784187989838731e-07,0.0,0.00064750892156735474,2.1409350698430751e-14,0.00028712076719248036,2.7916289869300794e-11,3.0551179649330131e-14,0.0,0.0,9.8996832409090887e-12,1.3077572106778826e-09,0.0077906994882986158,9.5980819812967714e-08,5.1663518127761517e-05,1.7060993918654448e-08,3.6759447906874178e-09,2.9171599646692922e-06,2.061935721441751e-09,1.9316273676175845e-09
6.656594161297421e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446124033019679,0.11022887393547669,0.02282151601686733,0.0,9.5381138161813853e-13,0.00015249959273555354,0.0,7.3033744271818568e-07,0.0,0.00064829155348492364,2.1533596868005588e-14,0.00028725496775448676,2.8015075940213448e-11,3.0724885046625199e-14,0.0,0.0,9.931707431698112e-12,1.313924056150623e-09,0.00779130840053361,9.5980681279232695e-08,5.1689810010406459e-05,1.7081199016804376e-08,3.6803882404948024e-09,2.9232590347533501e-06,2.0716679564961222e-09,1.9383439032937883e-09
6.664237779534291e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44446060207390659,0.11022748033385416,0.022821516012474358,0.0,9.580976738950628e-13,0.00015280726916851232,0.0,7.3283858349663912e-07,0.0,0.00064907421857695615,2.1658414128371645e-14,0.00028738891655507486,2.8114091786370041e-11,3.0899357081486626e-14,0.0,0.0,9.9637907223950179e-12,1.3201126878497497e-09,0.0077919142645601807,9.5980543409461074e-08,5.1716073039488416e-05,1.7101405043216735e-08,3.6848318787168721e-09,2.92936146937761e-06,2.0814346062403135e-09,1.9450756859805918e-09
6.67188139777116e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445996687718231,0.11022608972206484,0.022821516008080824,0.0,9.6239776126142359e-13,0.00015311510451434802,0.0,7.3534530768389281e-07,0.0,0.00064985691669616427,2.1783804394768511e-14,0.00028752261403454653,2.8213337643584618e-11,3.1074598108429006e-14,0.0,0.0,9.995933123404535e-12,1.3263231563347379e-09,0.0077925170944147734,9.5980406200471291e-08,5.1742307300091888e-05,1.7121611993904663e-08,3.6892757045172802e-09,2.9354672617028093e-06,2.0912357506223142e-09,1.9518227309025169e-09
6.67952501600803e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445933472597432,0.11022470208627287,0.022821516003686742,0.0,9.6671166904357963e-13,0.00015342309844997086,0.0,7.3785762072647111e-07,0.0,0.00065063964769546936,2.1909769586314098e-14,0.00028765606063244217,2.8312813747497919e-11,3.125061048571241e-14,0.0,0.0,1.0028134645045851e-11,1.3325555122166751e-09,0.0077931169040691781,9.5980269649351061e-08,5.1768512876868155e-05,1.7141819864886771e-08,3.6937197170608895e-09,2.9415764049045193e-06,2.1010714696718386e-09,1.9585850532741186e-09
6.687168634244899e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445870560629763,0.11022331741270651,0.022821515999292111,0.0,9.7103942257221616e-13,0.00015373125065297255,0.0,7.4037552806727717e-07,0.0,0.00065142241142800269,2.2036311626006272e-14,0.00028778925678754304,2.8412520333577306e-11,3.1427396575341161e-14,0.0,0.0,1.0060395297552818e-11,1.3388098061582199e-09,0.0077937137074308221,9.5980133752967089e-08,5.1794689854038551e-05,1.7162028652187474e-08,3.6981639155137413e-09,2.9476888921730871e-06,2.110941843500262e-09,1.9653626682999751e-09
6.694812252481769e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445807950423216,0.11022193568765785,0.022821515994896926,0.0,9.7538104718230924e-13,0.00015403956080162399,0.0,7.4289903514558951e-07,0.0,0.00065220520774710597,2.2163432440724424e-14,0.00028792220293787194,2.8512457637116641e-11,3.1604958743062383e-14,0.0,0.0,1.0092715091074152e-11,1.3450860888735615e-09,0.0077943075183430632,9.5979998508416514e-08,5.1820838315397706e-05,1.7182238351836768e-08,3.7026082990430792e-09,2.9538047167135873e-06,2.1208469523005585e-09,1.9721555911746895e-09
6.710099488955506e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44445683629757282,0.11021918102859915,0.022821515986104931,0.0,9.8410601100791042e-13,0.00015465665365233829,0.0,7.4796287025370814e-07,0.0,0.00065377089755943305,2.2419418122176967e-14,0.00028818734697252398,2.8713025336882263e-11,3.1962420794474335e-14,0.0,0.0,1.0157532141330791e-11,1.3577048237397468e-09,0.0077954862178748977,9.5979729962639987e-08,5.1873050023753731e-05,1.7222660472329489e-08,3.7114976180060993e-09,2.9660463505038794e-06,2.1407616959961754e-09,1.9857874211991332e-09
6.725386725429244e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4444556049959113,0.11021643800069984,0.022821515977310771,0.0,9.9288676328456887e-13,0.000155274374441781,0.0,7.5304916949248485e-07,0.0,0.00065533671596336874,2.2677742123398006e-14,0.00028845149622546253,2.8914518725671897e-11,3.2323015640731805e-14,0.0,0.0,1.0222585875310518e-11,1.370412123557935e-09,0.0077966531121415336,9.5979463988292778e-08,5.1925148663881662e-05,1.7263086194718175e-08,3.7203876673116365e-09,2.9783012522084995e-06,2.1608163439321625e-09,1.999480664704396e-09
