Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),CH2X(134),CHX(26),H2X(36),C2H6X(39),CX(24),C2H3X(136),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(143),C3H6X(157),C3H5X(155),HOCXO(25),C3H5X(156),C3H5X(144),allyl(160),C4H8(202),C4H8X(281),C4H7X(280),C4H7X(203),C4H7(284),C4H7X(335),C4H8(148),C4H8X(439)
0.001051433894496545,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104826036796023,0.099963947520622723,0.0,0.09996525937473813,-8.7401306043857461e-33,3.3146456599761958e-09,0.0,2.6006283391414151e-09,0.0,1.0924347820680861e-06,3.434787347669621e-18,1.2906624560716381e-13,1.1337528158687188e-12,0.0,0.0,0.0,-1.4394194249631158e-41,8.2450116418255897e-15,3.4740169357181039e-05,3.4740625261849942e-05,2.2024438554860464e-10,1.73328864234527e-06,2.499828694966771e-10,2.1187045377518367e-07,1.1519287418118758e-12,9.0378809026255306e-13,8.3055191193520912e-11,1.1229785247793433e-09,9.8565852126544564e-19,2.8653616765821087e-18,7.7225670708905113e-15,1.8126578020859024e-13,1.1936799552868277e-21,1.7987587760769205e-18,6.2511627923956242e-22,4.8647691994963103e-19,2.1071063314557705e-20,2.4329040668930101e-19,8.2860583424452686e-26,9.5284320159209636e-20,8.1765590553866287e-23,2.841568368477868e-26,1.4741583272321314e-23,6.0190366230031617e-30,6.8840400332933569e-24,5.9735852040148106e-30,1.595804925340547e-24,5.5458392781891373e-28
0.0010570003952144313,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104825313813719,0.099963940642277857,0.0,0.099965259375779755,-8.7401306042980869e-33,3.341884474614886e-09,0.0,2.643152865799282e-09,0.0,1.0990822193722146e-06,3.5430109201764989e-18,1.2959554185864118e-13,1.1570108166754486e-12,0.0,0.0,0.0,-1.4481852144671116e-41,8.4846415954202296e-15,3.4740165924799605e-05,3.474062422022714e-05,2.2158419465289519e-10,1.7403920283291612e-06,2.5113755119105635e-10,2.11980705765671e-07,1.1613949300922244e-12,9.1856647794257889e-13,8.2870402578842349e-11,1.1413034511069313e-09,1.0058707455593205e-18,2.9486394064357651e-18,7.9862043830547687e-15,1.8350938238508861e-13,1.2312904945425279e-21,1.8767010448769242e-18,6.5220326570980741e-22,5.1012547719501081e-19,2.1157417019851442e-20,2.5511776673015134e-19,8.6801098217867254e-26,9.9816864030732906e-20,8.6524268006700875e-23,3.0069448151899064e-26,1.5679462241509917e-23,6.3963268257290928e-30,7.3157941263093951e-24,6.3482164762246747e-30,1.6938304399461179e-24,5.8865034575282019e-28
0.0010625668959323175,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104824594654464,0.099963933764934718,0.0,0.099965259376815871,-8.7401306042103019e-33,3.3691350306419226e-09,0.0,2.6861950816218912e-09,0.0,1.105739971481929e-06,3.6541188839907443e-18,1.3012291872558774e-13,1.1806357908864955e-12,0.0,0.0,0.0,-1.4569638817495904e-41,8.7300458543034673e-15,3.4740162498276265e-05,3.4740623184112342e-05,2.2292607882728101e-10,1.7474696001065036e-06,2.5227474658767769e-10,2.1207848625435062e-07,1.1708651984368262e-12,9.3352477578761829e-13,8.2675556516261178e-11,1.1596974122102966e-09,1.0264017743321917e-18,3.0339238574708572e-18,8.2574840570095335e-15,1.857706415782037e-13,1.2699034347148981e-21,1.9576080237386106e-18,6.8032056617944827e-22,5.3479606383127898e-19,2.124345690967826e-20,2.6745630746477641e-19,9.0907188827514596e-26,1.0453991041894544e-19,9.1533676787795334e-23,3.1810348258486912e-26,1.6671781108175501e-23,6.7951305189279791e-30,7.7721810257927208e-24,6.7442202909692224e-30,1.7973723409664944e-24,6.2463385086561289e-28
0.0010681333966502038,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104823879232185,0.099963926888597801,0.0,0.099965259377846602,-8.7401306041223896e-33,3.3963983293334324e-09,0.0,2.7297589143867876e-09,0.0,1.1124077387986611e-06,3.7681744291473629e-18,1.3064841875092624e-13,1.2046319262187179e-12,0.0,0.0,0.0,-1.4657550045802763e-41,8.9813347448293854e-15,3.4740159077488544e-05,3.4740622153381489e-05,2.2426997772594652e-10,1.7545219288843759e-06,2.533947012920423e-10,2.121640871318056e-07,1.1803398948159983e-12,9.4866434879395957e-13,8.2471042746693129e-11,1.1781578631348071e-09,1.0472552441493808e-18,3.121253370904275e-18,8.5365897478067452e-15,1.8804952033316822e-13,1.3095407359550035e-21,2.0415768628188019e-18,7.0950194283307567e-22,5.6052745207854224e-19,2.1329189928029077e-20,2.8032542304955293e-19,9.5184907312414527e-26,1.0946042436622843e-19,9.6805653426790004e-23,3.3642497503702196e-26,1.7721400724777165e-23,7.2165538936651862e-30,8.2544680203878326e-24,7.1626961370984665e-30,1.9067132561145526e-24,6.6263266356774513e-28
0.00107369989736809,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104823167461648,0.099963920013271534,0.0,0.099965259378872073,-8.7401306040343431e-33,3.4236753895876615e-09,0.0,2.773848282650295e-09,0.0,1.1190852245910011e-06,3.8852418160353907e-18,1.3117208404971133e-13,1.2290034358898205e-12,0.0,0.0,0.0,-1.4745598297092843e-41,9.2386200757584852e-15,3.4740155662315126e-05,3.474062112791185e-05,2.2561583158292764e-10,1.7615495801152175e-06,2.544976635852536e-10,2.1223779736964492e-07,1.1898193733240983e-12,9.6398655875309765e-13,8.2257245305509364e-11,1.1966823000498874e-09,1.0684348136957233e-18,3.2106668031252208e-18,8.8237086079927925e-15,1.9034597928041149e-13,1.350224730388455e-21,2.12870736935185e-18,7.3978208125720725e-22,5.8735968115347688e-19,2.1414622948937378e-20,2.9374514148556719e-19,9.9640493446688779e-26,1.145855870099707e-19,1.0235252770601509e-22,3.55701808046289e-26,1.883131663854246e-23,7.661753809901328e-30,8.7639804797082558e-24,7.6047938905482123e-30,2.0221488878264068e-24,7.0274954807046672e-28
0.0010792663980859762,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410482245925854,0.099963913138960414,0.0,0.09996525937989241,-8.7401306039461694e-33,3.4509672459238509e-09,0.0,2.8184670954405726e-09,0.0,1.1257721351549606e-06,4.0053863872472849e-18,1.3169395628552722e-13,1.2537545583829127e-12,0.0,0.0,0.0,-1.4833772904553661e-41,9.5020151466008163e-15,3.4740152252636052e-05,3.4740620107581911e-05,2.2696358124427709e-10,1.7685531131802212e-06,2.5558388401990528e-10,2.1229990285989009e-07,1.1993039934840752e-12,9.794927641450632e-13,8.203454219393955e-11,1.2152682609850685e-09,1.0899441635710107e-18,3.3022035285946038e-18,9.1190313343700298e-15,1.9265997722216883e-13,1.3919781262333412e-21,2.2191020648251897e-18,7.7119661031020908e-22,6.1533409181571949e-19,2.1499762772630418e-20,3.0773614190481045e-19,1.0428037943719959e-25,1.1992280101524797e-19,1.0818714040429715e-22,3.7597860662696428e-26,2.0004664688968807e-23,8.1319398267050921e-30,9.3021041829168161e-24,8.0717158342978735e-30,2.1439885531811652e-24,7.4509200002163205e-28
0.0010848328988038625,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104821754539504,0.099963906265668839,0.0,0.099965259380907737,-8.740130603857878e-33,3.4782749465498253e-09,0.0,2.8636192519679692e-09,0.0,1.1324681799631663e-06,4.1286745794656363e-18,1.3221407664852512e-13,1.2788895572082154e-12,0.0,0.0,0.0,-1.49220628892899e-41,9.7716347558717202e-15,3.4740148848332744e-05,3.4740619092271571e-05,2.2831316819800096e-10,1.7755330810947542e-06,2.5665361502931535e-10,2.1235068626553214e-07,1.2087941195759123e-12,9.9518432003776136e-13,8.1803305081864624e-11,1.2339133264702616e-09,1.1117869960829768e-18,3.3959034427140554e-18,9.4227522150179591e-15,1.9499147121812065e-13,1.4348240119311367e-21,2.3128662430098016e-18,8.0378212228931268e-22,6.4449336165494116e-19,2.1584616121947988e-20,3.2231977222712807e-19,1.0911119472792773e-25,1.2547969610743626e-19,1.1432286157293308e-22,3.9730183515042562e-26,2.1244726806094154e-23,8.6283763015972104e-30,9.8702877266482754e-24,8.5647187471452924e-30,2.2725557433941501e-24,7.8977244094377157e-28
0.0010903993995217487,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104821053222183,0.099963899393401293,0.0,0.099965259381918137,-8.740130603769469e-33,3.5055995514997717e-09,0.0,2.9093086413523116e-09,0.0,1.1391730718032755e-06,4.2551739353865525e-18,1.3273248583506017e-13,1.3044127206620945e-12,0.0,0.0,0.0,-1.5010471635530542e-41,1.0047595209259751e-14,3.4740145449288033e-05,3.4740618081862211e-05,2.2966453460181955e-10,1.7824900302352737e-06,2.5770711055195331e-10,2.1239042688199044e-07,1.2182901199894626e-12,1.0110625779922041e-12,8.1563899040921965e-11,1.2526151200838314e-09,1.1339670350379747e-18,3.4918069646644547e-18,9.7350691765713084e-15,1.9734041666994945e-13,1.4787858602903468e-21,2.4101080288517933e-18,8.3757619339689748e-22,6.7488154112978419e-19,2.1669189639022688e-20,3.3751806719352496e-19,1.1413977089196052e-25,1.3126413470576015e-19,1.2077360935648038e-22,4.197198627521355e-26,2.2554937015568168e-23,9.1523845609415998e-30,1.047004501447422e-23,9.0851160632076486e-30,2.4081887034932664e-24,8.3690841968631012e-28
0.001095965900239635,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104820355225243,0.099963892522162159,0.0,0.099965259382923777,-8.7401306036809422e-33,3.5329421308405307e-09,0.0,2.9555391423667703e-09,0.0,1.1458865269058642e-06,4.3849531156789938e-18,1.3324922402889016e-13,1.3303283615836143e-12,0.0,0.0,0.0,-1.5098996715772575e-41,1.0330014327706367e-14,3.4740142055386249e-05,3.4740617076236622e-05,2.3101762330881914e-10,1.789424500087182e-06,2.5874462567384734e-10,2.1241940050919011e-07,1.2277923666010808e-12,1.0271288859734893e-12,8.1316682306809103e-11,1.2713713089121404e-09,1.1564880255295099e-18,3.5899550402137521e-18,1.0056183831752236e-14,1.9970676740470929e-13,1.5238875326426466e-21,2.510938438230987e-18,8.7261740450807087e-22,7.0654409036969053e-19,2.1753489882214667e-20,3.5335376678135087e-19,1.1937314661192647e-25,1.372842176587331e-19,1.2755386937110555e-22,4.4328303067629346e-26,2.3938887656655401e-23,9.7053451433243374e-30,1.1102957830136764e-23,9.63428010408444e-30,2.5512410328001128e-24,8.8662282110795952e-28
0.0011015324009575212,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104819660468429,0.099963885651955867,0.0,0.099965259383924712,-8.7401306035923115e-33,3.560303762946972e-09,0.0,3.0023146231979324e-09,0.0,1.1526082650620892e-06,4.518081910979399e-18,1.3376433088389095e-13,1.3566408171088038e-12,0.0,0.0,0.0,-1.5187629477479427e-41,1.061901145539698e-14,3.4740138666513225e-05,3.474061607527916e-05,2.3237237789104182e-10,1.7963370230130613e-06,2.5976641628457352e-10,2.1243787933397177e-07,1.237301234174278e-12,1.0433845882674261e-12,8.1062006069636365e-11,1.2901796039242785e-09,1.1793537337248047e-18,3.6903891444940127e-18,1.0386301527153672e-14,2.0209047575690704e-13,1.5701532830112933e-21,2.6154714385922454e-18,9.0894536224154936e-22,7.3952791675067744e-19,2.1837523323294091e-20,3.6985033500690583e-19,1.2481857274968859e-25,1.4354829008243524e-19,1.346787146534162e-22,4.680437216030637e-26,2.5400335819438254e-23,1.0288700117893321e-29,1.177067849681971e-23,1.0213644385644038e-29,2.7020823068523006e-24,9.3904408221046612e-28
0.0011070989016754075,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104818968872574,0.099963878782786814,0.0,0.099965259384921137,-8.7401306035035726e-33,3.5876855328471852e-09,0.0,3.049638941221673e-09,0.0,1.1593380097314095e-06,4.6546312539208563e-18,1.3427784550824396e-13,1.3833544484228147e-12,0.0,0.0,0.0,-1.5276367557407487e-41,1.0914707467662907e-14,3.4740135282556454e-05,3.4740615078875822e-05,2.3372874266107276e-10,1.8032281240406814e-06,2.607727387486458e-10,2.1244613182253471e-07,1.2468170997846407e-12,1.0598310254026438e-12,8.0800214291150685e-11,1.3090377602656824e-09,1.2025679466495462e-18,3.7931512847474927e-18,1.072563139127108e-14,2.0449149264920577e-13,1.6176077622915272e-21,2.7238240104554087e-18,9.466007203358793e-22,7.7388141325631874e-19,2.1921296344864099e-20,3.8703197912110447e-19,1.3048351750613023e-25,1.5006494730258793e-19,1.4216382619297095e-22,4.9405643100422481e-26,2.6943210007653907e-23,1.0903955479681809e-29,1.2474932624780008e-23,1.0824706001450113e-29,2.8610987214211822e-24,9.9430641595105651e-28
0.0011126654023932937,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104818280359666,0.099963871914659427,0.0,0.09996525938591308,-8.7401306034147325e-33,3.6150885306360324e-09,0.0,3.0975159427944494e-09,0.0,1.1660754881396598e-06,4.7946732311961229e-18,1.3478980645005514e-13,1.4104736405101454e-12,0.0,0.0,0.0,-1.5365209829720126e-41,1.1217224778793634e-14,3.4740131903404997e-05,3.4740614086914168e-05,2.3508666269169361e-10,1.8100983206702066e-06,2.6176384959376837e-10,2.1244442262261018e-07,1.2563403422684897e-12,1.0764695340780601e-12,8.0531643547640486e-11,1.3279435774743565e-09,1.2261344719709619e-18,3.8982840030415391e-18,1.1074386382779745e-14,2.0690976767166813e-13,1.6662760224427503e-21,2.8361162098097144e-18,9.8562520133303007e-22,8.0965449763532451e-19,2.2004815238016945e-20,4.0492366920390906e-19,1.3637567167187182e-25,1.5684304090138595e-19,1.5002551406190868e-22,5.2137784057395928e-26,2.8571617033758902e-23,1.1552683623983519e-29,1.3217521949712935e-23,1.1469028084889397e-29,3.0286937592964663e-24,1.0525500429669595e-27
0.00111823190311118,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410481759485282,0.099963865047578079,0.0,0.099965259386900707,-8.7401306033257897e-33,3.6425138499568109e-09,0.0,3.1459494630595996e-09,0.0,1.1728204313677903e-06,4.9382810956537976e-18,1.3530025168435706e-13,1.4380028019031004e-12,0.0,0.0,0.0,-1.5454150899313229e-41,1.1526687349758941e-14,3.4740128528949558e-05,3.4740613099283442e-05,2.3644608383365334e-10,1.8169481226999764e-06,2.6274000521258773e-10,2.1243301247505933e-07,1.2658713416952257e-12,1.093301447095569e-12,8.025662289732331e-11,1.3468948996233878e-09,1.250057137779379e-18,4.0058303789521657e-18,1.1432783339054811e-14,2.0934524915946327e-13,1.7161835206922187e-21,2.9524712313984477e-18,1.026061618571367e-21,8.468986523671371e-19,2.2088086200216172e-20,4.2355115816325036e-19,1.4250295396973348e-25,1.6389168487003499e-19,1.5828073915533176e-22,5.5006689378216236e-26,3.0289849152957285e-23,1.2236525901881195e-29,1.4000327264267359e-23,1.2148242352091701e-29,3.2052888805251601e-24,1.1139214314508808e-27
0.0011237984038290662,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104816912276364,0.099963858181547127,0.0,0.099965259387884114,-8.7401306032367552e-33,3.669962586550717e-09,0.0,3.1949433257709306e-09,0.0,1.1795725744298988e-06,5.0855292784332707e-18,1.3580921860169784e-13,1.4659463644284017e-12,0.0,0.0,0.0,-1.5543185588151938e-41,1.1843220695825847e-14,3.4740125159082591e-05,3.4740612115874572e-05,2.3780695273128492e-10,1.8237780320736077e-06,2.6370146157939014e-10,2.124121581362705e-07,1.2754104788632388e-12,1.1103280932987309e-12,7.9975473775427704e-11,1.3658896153805454e-09,1.2743397923681943e-18,4.1158340322110871e-18,1.180104302497505e-14,2.117978842687176e-13,1.767356123752212e-21,3.0730154730589347e-18,1.0679538985453833e-21,8.8566696560227968e-19,2.2171115333437872e-20,4.4294100222190713e-19,1.4887351650748736e-25,1.7122026188833509e-19,1.6694713566659924e-22,5.801848739817556e-26,3.2102391490559687e-23,1.2957195275345648e-29,1.4825311463847108e-23,1.2864051744001189e-29,3.391324241190977e-24,1.1785735469450331e-27
0.0011293649045469524,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104816232555798,0.099963851316570942,0.0,0.099965259388863414,-8.7401306031476291e-33,3.6974358368911832e-09,0.0,3.244501343121083e-09,0.0,1.1863316563483392e-06,5.2364934011089261e-18,1.3631674399715455e-13,1.4943087829532626e-12,0.0,0.0,0.0,-1.5632314073105932e-41,1.2166951894131331e-14,3.4740121793698346e-05,3.4740611136580404e-05,2.3916921683754164e-10,1.8305885427327619e-06,2.6464847398640823e-10,2.1238211230348734e-07,1.2849581348252983e-12,1.1275507975131264e-12,7.9688509895313538e-11,1.3849256580471186e-09,1.2989863040133766e-18,4.2283391253373633e-18,1.2179390181813201e-14,2.1426761905145396e-13,1.8198201120404121e-21,3.197878600419519e-18,1.1113471033894829e-21,9.2601417240747313e-19,2.2253908642380787e-20,4.6312058155697014e-19,1.5549575026372693e-25,1.7883842964250541e-19,1.7604303382883856e-22,6.1179548344113611e-26,3.4013929562254272e-23,1.3716479002887513e-29,1.5694522627506855e-23,1.3618233098783486e-29,3.5872594223414682e-24,1.2466661056616312e-27
0.0011349314052648387,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104815555617856,0.099963844452653883,0.0,0.099965259389838718,-8.7401306030584072e-33,3.7249346968250559e-09,0.0,3.294627315591961e-09,0.0,1.1930974202153696e-06,5.3912502878853739e-18,1.3682286406135733e-13,1.5230945351293643e-12,0.0,0.0,0.0,-1.5721532134646046e-41,1.2498009591128242e-14,3.4740118432692584e-05,3.4740610161295183e-05,2.4053282442632002e-10,1.8373801404969099e-06,2.655812967819297e-10,2.1234312355373768e-07,1.294514690416325e-12,1.1449708804943782e-12,7.9396037186014126e-11,1.4040010054921414e-09,1.3240005607511607e-18,4.3433903662249703e-18,1.2568053576488015e-14,2.1675439852836814e-13,1.8736021839180256e-21,3.3271936129568667e-18,1.1562874538345093e-21,9.6799669728920199e-19,2.233647203300459e-20,4.84118121579294e-19,1.6237829071825708e-25,1.8675612730941612e-19,1.8558748361007934e-22,6.4496492569074582e-26,3.6029357185104006e-23,1.4516241458073126e-29,1.6610097251321655e-23,1.4412639956608638e-29,3.7935741963542708e-24,1.3183658408145649e-27
0.001140497905982725,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104814881390518,0.09996383758980032,0.0,0.099965259390810093,-8.7401306029691072e-33,3.7524602603089764e-09,0.0,3.3453250318225163e-09,0.0,1.1998696132441157e-06,5.5498779778318838e-18,1.3732761437308667e-13,1.5523081211353419e-12,0.0,0.0,0.0,-1.5810833957116196e-41,1.2836524009910549e-14,3.4740115075963098e-05,3.4740609189915157e-05,2.4189772460262327e-10,1.8441533029642905e-06,2.6650018312498975e-10,2.1229543629352548e-07,1.3040805258142718e-12,1.1625896588822066e-12,7.9098353755084729e-11,1.4231136800095747e-09,1.3493864701544847e-18,4.4610330106885033e-18,1.2967266051117158e-14,2.1925816675927477e-13,1.9287294599415329e-21,3.4610969112373778e-18,1.2028223525758031e-21,1.0116726978271857e-18,2.2418811311326039e-20,5.0596271476858877e-19,1.6953002360601556e-25,1.9498358218308201e-19,1.9560027927304889e-22,6.7976199087457194e-26,3.815378473557589e-23,1.535842706488169e-29,1.7574263615851509e-23,1.5249205480799497e-29,4.0107693274672085e-24,1.3938467808239372e-27
0.0011460644067006111,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104814209802977,0.099963830728014583,0.0,0.099965259391777653,-8.7401306028797238e-33,3.7800136183007581e-09,0.0,3.3965982684847188e-09,0.0,1.2066479868145789e-06,5.7124557371351276e-18,1.3783102989259461e-13,1.5819540634188202e-12,0.0,0.0,0.0,-1.5900217419507126e-41,1.3182626957462178e-14,3.4740111723409484e-05,3.4740608222338592e-05,2.4326386731175242e-10,1.8509084994224733e-06,2.6740538478029755e-10,2.1223929071348747e-07,1.3136560201548392e-12,1.1804084451573219e-12,7.8795749860335792e-11,1.4422617481444851e-09,1.3751479591090142e-18,4.5813128649822262e-18,1.3377264572730382e-14,2.2177886691186757e-13,1.9852294871207752e-21,3.5997283648371096e-18,1.2510004078770278e-21,1.0571021089591501e-18,2.2500932182331574e-20,5.2868434283457941e-19,1.7696009074160023e-25,2.0353131638271147e-19,2.0610198446539882e-22,7.1625814294494831e-26,4.0392547621251409e-23,1.6245063304049465e-29,1.8589345235198209e-23,1.6129945449514117e-29,4.2393673937302551e-24,1.4732905349649422e-27
0.0011516309074184974,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104813540785733,0.099963823867300974,0.0,0.099965259392741521,-8.7401306027902597e-33,3.8075958576654011e-09,0.0,3.4484507901642876e-09,0.0,1.2134322965172535e-06,5.8790640713624394e-18,1.3833314495528513e-13,1.6120369064380859e-12,0.0,0.0,0.0,-1.5989681589569597e-41,1.3536451831867667e-14,3.4740108374932776e-05,3.4740607258464931e-05,2.44631203348033e-10,1.8576461907636591e-06,2.6829715191597489e-10,2.121749227454533e-07,1.323241551151267e-12,1.1984285475999754e-12,7.8488507889106923e-11,1.4614433204986358e-09,1.4012889735888514e-18,4.7042762883058716e-18,1.3798290283068947e-14,2.2431644132971443e-13,2.0431302431807055e-21,3.7432313806272747e-18,1.3008714573010196e-21,1.1043466875952723e-18,2.258284024894759e-20,5.5231389904322315e-19,1.8467789587952556e-25,2.1241015360197192e-19,2.17113957590408e-22,7.5452760783205687e-26,4.2751214857721208e-23,1.7178263754136702e-29,1.9657764345930293e-23,1.7056961281955529e-29,4.4799136200008289e-24,1.5568865828545138e-27
0.0011571974081363836,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104812874270523,0.099963817007663824,0.0,0.09996525939370178,-8.7401306027007216e-33,3.8352080598995539e-09,0.0,3.5008863492586844e-09,0.0,1.220222302185849e-06,6.0497847377652744e-18,1.388339932670239e-13,1.6425612164027132e-12,0.0,0.0,0.0,-1.6079220141947963e-41,1.3898133629394509e-14,3.4740105030436228e-05,3.4740606298195896e-05,2.4599968436125922e-10,1.8643668294222689e-06,2.6917573283854461e-10,2.1210256403056697e-07,1.3328374946510998e-12,1.2166512702545216e-12,7.8176902361042007e-11,1.4806565514648222e-09,1.4278134784313996e-18,4.8299701952659769e-18,1.4230588548698127e-14,2.2687083159780604e-13,2.1024601408371621e-21,3.8917529723506404e-18,1.3524865918893488e-21,1.1534700584760578e-18,2.2664541011281995e-20,5.7688321116542397e-19,1.9269311071163951e-25,2.2163122601574055e-19,2.2865837815478989e-22,7.9464746500933791e-26,4.5235598049548438e-23,1.8160231268395368e-29,2.0782045551612327e-23,1.8032443200189649e-29,4.7329767503796918e-24,1.6448325776453637e-27
0.0011627639088542699,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104812210190368,0.099963810149107477,0.0,0.099965259394658557,-8.7401306026111138e-33,3.8628513002703228e-09,0.0,3.5539086858933278e-09,0.0,1.227017767919392e-06,6.2247007576254651e-18,1.3933360790099385e-13,1.6735315810131256e-12,0.0,0.0,0.0,-1.6168830116628421e-41,1.4267808951440372e-14,3.4740101689824987e-05,3.4740605341435387e-05,2.4736926286110494e-10,1.8710708593328435e-06,2.70041373867707e-10,2.1202244189797841e-07,1.3424442243368826e-12,1.2350779129002906e-12,7.7861199957401269e-11,1.4998996388853005e-09,1.4547254571112586e-18,4.9584420582900786e-18,1.4674409011451168e-14,2.2944197860552803e-13,2.1632480320874123e-21,4.0454438315775829e-18,1.4058981808212512e-21,1.2045377613585588e-18,2.2746039866112158e-20,6.0242506509076266e-19,2.0101568100952883e-25,2.3120598135455161e-19,2.407582741695929e-22,8.3669774271838518e-26,4.785176080550936e-23,1.9193261296661998e-29,2.1964819634186621e-23,1.905867353489561e-29,4.9991499632632705e-24,1.7373346640293136e-27
0.0011683304095721561,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104811548479588,0.099963803291636233,0.0,0.099965259395611905,-8.7401306025214307e-33,3.8905266469618512e-09,0.0,3.6075215278471743e-09,0.0,1.2338184620992079e-06,6.4038964286236392e-18,1.398320212953207e-13,1.7049526091998693e-12,0.0,0.0,0.0,-1.625851159174669e-41,1.4645616011392893e-14,3.4740098353005647e-05,3.4740604388088502e-05,2.4873989222050896e-10,1.8777587158982358e-06,2.7089431917436109e-10,2.1193477934874201e-07,1.3520621114295489e-12,1.2537097710257231e-12,7.7541659561254265e-11,1.5191708236762392e-09,1.482028911513884e-18,5.089739910010581e-18,1.513000563906206e-14,2.320298226077787e-13,2.2255232125084632e-21,4.2044583994915746e-18,1.461159896360805e-21,1.2576172990237373e-18,2.282734210649822e-20,6.2897322885233881e-19,2.0965583285541907e-25,2.4114619008086957e-19,2.5343755022100411e-22,8.8076151552197951e-26,5.0606028433437958e-23,2.0279745300065422e-29,2.3208827471824547e-23,2.0138030123643866e-29,5.2790518140929543e-24,1.834607805866245e-27
0.0011738969102900424,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410481088907378,0.099963796435254354,0.0,0.099965259396561937,-8.7401306024316819e-33,3.9182351600631108e-09,0.0,3.6617285904789802e-09,0.0,1.2406241574050136e-06,6.5874573372081573e-18,1.4032926525082659e-13,1.7368289308629861e-12,0.0,0.0,0.0,-1.6348259314704261e-41,1.5031694641459261e-14,3.4740095019886866e-05,3.4740603438062014e-05,2.5011152667878213e-10,1.8844308259599594e-06,2.7173481054777542e-10,2.1183979504066737e-07,1.3616915243366905e-12,1.2725481358027663e-12,7.7218532295110563e-11,1.5384683894543836e-09,1.5097278617093876e-18,5.2239123456382492e-18,1.5597636775830438e-14,2.3463430328530476e-13,2.2893154255556023e-21,4.3689549388709189e-18,1.5183267388723853e-21,1.3127781854581874e-18,2.290845292142285e-20,6.565624767389321e-19,2.1862407889021474e-25,2.5146395258471701e-19,2.6672101573168746e-22,9.2692500251943926e-26,5.3504997699566946e-23,2.1422174185901414e-29,2.4516923979686408e-23,2.1272989729509046e-29,5.5733271859012579e-24,1.9368761165232262e-27
0.0011794634110079286,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104810231909823,0.099963789579966142,0.0,0.099965259397508749,-8.7401306023418743e-33,3.9459778906433446e-09,0.0,3.7165335766701427e-09,0.0,1.2474346308215495e-06,6.7754703710045654e-18,1.4082537093017457e-13,1.7691651966109347e-12,0.0,0.0,0.0,-1.6438068215205582e-41,1.5426186299360261e-14,3.4740091690379589e-05,3.4740602491266e-05,2.5148412134282122e-10,1.8910876077872064e-06,2.7256308728397743e-10,2.1173770328259163e-07,1.3713328283312768e-12,1.291594294066995e-12,7.6892061581029188e-11,1.557790662100716e-09,1.5378263457259123e-18,5.3610085252884639e-18,1.6077565193608127e-14,2.3725535980245915e-13,2.3546548668748901e-21,4.5390956074765158e-18,1.5774550623247214e-21,1.3700919954408038e-18,2.2989377395657699e-20,6.8522861411054953e-19,2.2793122471329262e-25,2.6217170655441935e-19,2.806344143408964e-22,9.7527766944988239e-26,5.6555547067528364e-23,2.2623141902362148e-29,2.5892082234371935e-23,2.2466131618677961e-29,5.882648286328057e-24,2.0443732053627425e-27
