Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25)
0.000983655015070604,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104763594573395,0.099963646442112405,0.0,0.099964927396387904,1.7410488102135132e-33,2.9810251284072071e-09,0.0,4.2289960082742543e-09,0.0,1.0094246746785295e-06,1.0486135103096772e-17,1.2238554279338614e-13,2.2507074031749021e-12,0.0,0.0,0.0,1.0470224991665081e-37,0.0,3.5125141933002589e-05,3.5072603612130086e-05,1.6437805334081683e-06,2.0351027783586125e-10,2.3406337825018108e-10,2.0917186323877014e-07,1.0467808298646809e-12,1.4883585750158442e-12,9.1621571701436667e-10,1.9874005669974533e-18,3.7080060479588622e-21,1.5720600732191585e-13,1.9982870892719749e-20
0.0009878806044570177,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104763005618077,0.099963641211558471,0.0,0.099964927397244538,1.7411454931130733e-33,3.0016103070259741e-09,0.0,4.2840447838733438e-09,0.0,1.0143167625949686e-06,1.0752172920324072e-17,1.2280736706051692e-13,2.28800546334981e-12,0.0,0.0,0.0,-1.5993704997298739e-38,0.0,3.5125139236877087e-05,3.5072602755496386e-05,1.6494426630535032e-06,2.0449631220958757e-10,2.351137049823463e-10,2.093896276592838e-07,1.0540092474126815e-12,1.5077324790332685e-12,9.2736464065308503e-10,2.0203211657806528e-18,3.8020796861237709e-21,1.5876926177821678e-13,2.0051703443067694e-20
0.0009921061938434313,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104762419521009,0.09996363598154541,0.0,0.099964927398097009,1.7411676842301023e-33,3.022195961622997e-09,0.0,4.339627305055731e-09,0.0,1.0192165932434901e-06,1.1023917299096399e-17,1.2322776079286486e-13,2.3257772659641741e-12,0.0,0.0,0.0,-5.5595533740732306e-38,0.0,3.512513654510673e-05,3.5072601903019958e-05,1.6550855582801231e-06,2.0548390467841169e-10,2.3615242258386473e-10,2.0959802885869322e-07,1.0612378318716436e-12,1.5272942294244864e-12,9.3853001784873148e-10,2.0536597492040961e-18,3.8981712194323687e-21,1.6034311766799471e-13,2.0120302167244441e-20
0.000996331783229845,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104761836242444,0.099963630752075233,0.0,0.099964927398945372,1.7410991547348508e-33,3.0427823391307277e-09,0.0,4.3957469870900223e-09,0.0,1.0241240240631727e-06,1.1301469162334212e-17,1.2364674363254706e-13,2.3640272172476265e-12,0.0,0.0,0.0,1.7681005497037601e-38,0.0,3.5125133857634314e-05,3.5072601054643067e-05,1.6607094829094154e-06,2.0647302651008962e-10,2.371796054061934e-10,2.0979720196160987e-07,1.0684666699521536e-12,1.5470450281544526e-12,9.4971048270277614e-10,2.0874202033897204e-18,3.9963163351550145e-21,1.6192757273423867e-13,2.0188670272435278e-20
0.0009999999999999998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104761332155258,0.099963626212835402,0.0,0.099964927399678591,1.7410867173341601e-33,3.0606540783734578e-09,0.0,4.4449024502607271e-09,0.0,1.0283901965711772e-06,1.1547199034277912e-17,1.240093321331772e-13,2.3976229810715224e-12,0.0,0.0,0.0,4.0526252024542648e-38,0.0,3.5125131528091105e-05,3.507260032144979e-05,1.665576411173278e-06,2.0733289689783801e-10,2.3806200558447237e-10,2.0996272556090963e-07,1.0747422716405031e-12,1.5643448346615474e-12,9.5942738197093232e-10,2.1170726152272978e-18,4.0832088745322232e-21,1.6331162338702193e-13,2.0247835834819576e-20
0.0010005573726162586,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104761255742616,0.099963625523149913,0.0,0.099964927399789724,1.7410995011649074e-33,3.0633697024644736e-09,0.0,4.4524072415908346e-09,0.0,1.0290389124400426e-06,1.1584930829978579e-17,1.2406433523029613e-13,2.402759748963867e-12,0.0,0.0,0.0,2.8073645813603388e-38,0.0,3.5125131174402551e-05,3.5072600210307839e-05,1.6663147008741649e-06,2.0746364896299572e-10,2.3819533080436598e-10,2.099872821428447e-07,1.0756958539770884e-12,1.5669860759020151e-12,9.6090468108338598e-10,2.1216064369565101e-18,4.0965512145603606e-21,1.6352262365989947e-13,2.02568109671797e-20
0.0010047829620026723,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410476067798176,0.099963620294771405,0.0,0.09996492740063008,1.7411439556896992e-33,3.0839583298355697e-09,0.0,4.5096114762354341e-09,0.0,1.0339611157875154e-06,1.1874406032045458e-17,1.2448055523368859e-13,2.4419793183235386e-12,0.0,0.0,0.0,-1.4253833203254245e-38,0.0,3.5125128495354236e-05,3.507259936995643e-05,1.6719014760605416e-06,2.0845574330229559e-10,2.3919967899048829e-10,2.1016840454723285e-07,1.0829254816404387e-12,1.587118571960193e-12,9.7211127101065272e-10,2.1562223809434342e-18,4.1989125375314285e-21,1.6512826608947136e-13,2.032472745945052e-20
0.001009008551389086,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104760102920136,0.099963615066941638,0.0,0.099964927401466508,1.7411385279754033e-33,3.1045485140723232e-09,0.0,4.5673630944880137e-09,0.0,1.0388904916243703e-06,1.2169999921722729e-17,1.2489542327573657e-13,2.4816904078942967e-12,0.0,0.0,0.0,-1.3326497507433491e-38,0.0,3.5125125820432103e-05,3.5072598533531046e-05,1.6774700721549536e-06,2.0944928081562028e-10,2.4019273288928127e-10,2.10340704211929e-07,1.0901556557688592e-12,1.6074437141391351e-12,9.8332892302164063e-10,2.1912719887299008e-18,4.303437487196809e-21,1.667444946508216e-13,2.0392422954792128e-20
0.0010132341407754996,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104759530518075,0.099963609839662612,0.0,0.099964927402299064,1.7411122155963332e-33,3.12514056194932e-09,0.0,4.6256654953316288e-09,0.0,1.0438268976502525e-06,1.2471819088509608e-17,1.2530895896384098e-13,2.5218975255081419e-12,0.0,0.0,0.0,1.0026975888842551e-38,0.0,3.5125123149579049e-05,3.5072597700973986e-05,1.6830207524957772e-06,2.1044423282824293e-10,2.4117457799579068e-10,2.1050431599117804e-07,1.0973864840861576e-12,1.6279626986717796e-12,9.9455632051551475e-10,2.2267592359538195e-18,4.4101637545768433e-21,1.6837130297723869e-13,2.0459900654518005e-20
0.0010174597301619132,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104758960735956,0.099963604612936269,0.0,0.099964927403127804,1.7411174429400178e-33,3.145734793525649e-09,0.0,4.6845220730077683e-09,0.0,1.0487701918186991e-06,1.2779971571398186e-17,1.2572118186910876e-13,2.5626052041661135e-12,0.0,0.0,0.0,5.8170430277741515e-39,0.0,3.5125120482738031e-05,3.507259687222762e-05,1.6885537799299621e-06,2.1144057071775661e-10,2.42145302235369e-10,2.1065937448356043e-07,1.1046180789809146e-12,1.6486767201221948e-12,1.0057921600790365e-09,2.2626881204273394e-18,4.5191295432447008e-21,1.7000868372966793e-13,2.0527163753967517e-20
0.0010216853195483269,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104758393534265,0.09996359938676451,0.0,0.099964927403952783,1.7411316561926184e-33,3.1663315414925453e-09,0.0,4.7439362167635427e-09,0.0,1.0537202324077027e-06,1.3094566872096731e-17,1.2613211151603175e-13,2.6038180019403833e-12,0.0,0.0,0.0,-6.482635555261603e-39,0.0,3.5125117819852148e-05,3.5072596047234477e-05,1.6940694166744983e-06,2.1243826592825512e-10,2.4310499582602513e-10,2.1080601396170767e-07,1.1118505572774091e-12,1.6695869712966076e-12,1.0170351517927369e-09,2.2990626620503041e-18,4.6303735740022337e-21,1.7165662861910586e-13,2.0594215440821868e-20
0.0010259109089347405,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104757828873616,0.099963594161149319,0.0,0.099964927404774098,1.7411276655732366e-33,3.1869311505309079e-09,0.0,4.8039113106064641e-09,0.0,1.0586768780878065e-06,1.3415715968294442e-17,1.265417673725267e-13,2.6455405018738734e-12,0.0,0.0,0.0,-2.1991638544487983e-39,0.0,3.5125115160864656e-05,3.5072595225937284e-05,1.6995679241827426e-06,2.1343728998401767e-10,2.4405375114323522e-10,2.1094436830448171e-07,1.1190840400100144e-12,1.6906946431571015e-12,1.0282840195180798e-09,2.3358869027215356e-18,4.7439350895704736e-21,1.7331512842912446e-13,2.0661058893479013e-20
0.0010301364983211542,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104757266714721,0.099963588936092626,0.0,0.099964927405591764,1.7411206764300583e-33,3.207533976679151e-09,0.0,4.8644507330667835e-09,0.0,1.0636399879877513e-06,1.3743531326967371e-17,1.269501688403351e-13,2.6877773118774288e-12,0.0,0.0,0.0,3.9518701102963365e-39,0.0,3.5125112505719049e-05,3.5072594408278904e-05,1.7050495630155664e-06,2.1443761450269854e-10,2.4499166258729502e-10,2.1107457093160739e-07,1.1263186522012189e-12,1.7120009247379672e-12,1.0395375011659623e-09,2.3731649062479609e-18,4.8598538592946875e-21,1.7498417303849765e-13,2.0727697279487263e-20
0.0010343620877075678,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104756707018477,0.099963583711596318,0.0,0.099964927406405821,1.7411235286446745e-33,3.2281403867117642e-09,0.0,4.9255578569673351e-09,0.0,1.0686094217576813e-06,1.4078126917725114e-17,1.2735733524578069e-13,2.7305330646246601e-12,0.0,0.0,0.0,6.0048515536652498e-40,0.0,3.5125109854358954e-05,3.5072593594202409e-05,1.7105145927173202e-06,2.1543921120802721e-10,2.4591882645328624e-10,2.1119675474074409e-07,1.1335545226434127e-12,1.7335070030647082e-12,1.0507943489469013e-09,2.4109007582517031e-18,4.9781701838638632e-21,1.7666375144390176e-13,2.0794133754037435e-20
0.0010385876770939815,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104756149745943,0.099963578487662408,0.0,0.099964927407216367,1.7411266246594472e-33,3.2487507575289655e-09,0.0,4.9872360492008635e-09,0.0,1.0735850396299319e-06,1.4419618226197961e-17,1.2776328583088231e-13,2.7738124174445e-12,0.0,0.0,0.0,-2.2842668077381229e-39,0.0,3.5125107206728365e-05,3.5072592783651212e-05,1.7159632716965616e-06,2.1644205194202025e-10,2.4683534080372846e-10,2.1131105204698072e-07,1.1407917836845624e-12,1.7552140630756699e-12,1.0620533296032679e-09,2.4490985660751611e-18,5.0989249000444908e-21,1.783538517826657e-13,2.0860371458512936e-20
0.0010428132664803951,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104755594858346,0.099963573264292727,0.0,0.099964927408023443,1.7411246469949399e-33,3.2693654755577812e-09,0.0,5.0494886705147456e-09,0.0,1.0785667024774079e-06,1.4768122267464177e-17,1.281680397448191e-13,2.817620052211565e-12,0.0,0.0,0.0,3.2865335627533554e-41,0.0,3.5125104562771412e-05,3.5072591976568892e-05,1.7213958571115202e-06,2.1744610867670711e-10,2.4774130534397146e-10,2.1141759452473432e-07,1.1480305710179067e-12,1.7771232875462737e-12,1.0733132246239586e-09,2.4877624586841575e-18,5.222159385428527e-21,1.8005446135554256e-13,2.0926413519097366e-20
0.0010470388558668088,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104755042317152,0.099963568041489259,0.0,0.099964927408827106,1.7411234484817882e-33,3.2899849361648444e-09,0.0,5.1123190753030733e-09,0.0,1.0835542718695857e-06,1.5123757599517112e-17,1.2857161603574485e-13,2.8619606752343983e-12,0.0,0.0,0.0,1.2678733704039403e-39,0.0,3.5125101922432645e-05,3.5072591172899403e-05,1.7268126047602575e-06,2.1845135352537969e-10,2.48636821300381e-10,2.1151651315202956e-07,1.1552710234757595e-12,1.7992358570158476e-12,1.0845728304418841e-09,2.5268965865692342e-18,5.3479155631954638e-21,1.8176556664948049e-13,2.0992263045439186e-20
0.0010512644452532224,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410475449208401,0.099963562819253865,0.0,0.09996492740962741,1.7411247751531904e-33,3.3106095430811796e-09,0.0,5.1757306114060254e-09,0.0,1.0885476101261547e-06,1.5486644336771616e-17,1.289740336429485e-13,2.9068390171416574e-12,0.0,0.0,0.0,-2.1397174801452032e-40,0.0,3.5125099285656817e-05,3.5072590372586984e-05,1.7322137689754612e-06,2.1945775875336423e-10,2.4952199130136749e-10,2.1160793815713661e-07,1.1625132828275259e-12,1.8215529497170103e-12,1.0958309586146746e-09,2.5665051216451373e-18,5.4762359068882705e-21,1.8348715336036621e-13,2.1057923129372876e-20
0.001055490034639636,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104753944120832,0.099963557597588501,0.0,0.09996492741042444,1.7411251428278603e-33,3.33123970783923e-09,0.0,5.2397266199164443e-09,0.0,1.0935465803683297e-06,1.5856904163609581e-17,1.2937531138935548e-13,2.9522598327663274e-12,0.0,0.0,0.0,-6.6516326074257583e-40,0.0,3.5125096652389149e-05,3.5072589575576218e-05,1.7375996025238381e-06,2.2046529678832591e-10,2.5039691926129128e-10,2.1169199896753856e-07,1.1697574935820161e-12,1.8440757415076044e-12,1.1070864359890132e-09,2.6065922571485712e-18,5.6071634452031891e-21,1.8521920641572106e-13,2.112339684369578e-20
0.0010597156240260497,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104753398389758,0.099963552376495055,0.0,0.099964927411218207,1.7411242915584777e-33,3.351875849222337e-09,0.0,5.3043104349935594e-09,0.0,1.0985510465678592e-06,1.6234660347964222e-17,1.2977546797436779e-13,2.9982279010280246e-12,0.0,0.0,0.0,2.289610121463474e-40,0.0,3.5125094022575099e-05,3.5072588781812028e-05,1.7429703565100347e-06,2.2147394023010837e-10,2.5126171026728076e-10,2.1176882416120069e-07,1.1770038027941336e-12,1.8668054058051313e-12,1.1183381048490104e-09,2.6471622075342751e-18,5.7407417667932194e-21,1.8696170999732348e-13,2.1188687241000195e-20
0.0010639412134124634,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104752854853218,0.099963547155975427,0.0,0.099964927412008783,1.7411242424548522e-33,3.3725183927268219e-09,0.0,5.3694853836837549e-09,0.0,1.103560873593765e-06,1.6620037754942593e-17,1.3017452196703581e-13,3.0447480248134736e-12,0.0,0.0,0.0,3.3801552482343546e-40,0.0,3.5125091396160612e-05,3.507258799123981e-05,1.748326280285033e-06,2.2248366186011786e-10,2.521164704689884e-10,2.1183854142011042e-07,1.1842523598759857e-12,1.889743113523679e-12,1.1295848230490369e-09,2.6882192083695058e-18,5.8770150250851372e-21,1.8871464756374051e-13,2.1253797352559693e-20
0.001068166802798877,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410475231347389,0.099963541936031491,0.0,0.099964927412796223,1.7411247597602395e-33,3.3931677700368864e-09,0.0,5.4352547857483188e-09,0.0,1.1085759272568391e-06,1.7013162860486078e-17,1.305724917995594e-13,3.091825030855213e-12,0.0,0.0,0.0,-1.7563001990472998e-40,0.0,3.5125088773091966e-05,3.5072587203805226e-05,1.7536676213589552e-06,2.2349443465025434e-10,2.5296130697130607e-10,2.1190127748605499e-07,1.1915033164124973e-12,1.9128900330132992e-12,1.1408254641314408e-09,2.7297675162269455e-18,6.0160279431099043e-21,1.9047800187274397e-13,2.1318730187269156e-20
0.0010723923921852907,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104751774214761,0.099963536716665177,0.0,0.099964927413580582,1.7411247104420286e-33,3.4138244185124099e-09,0.0,5.5016219534980513e-09,0.0,1.1135960743519402e-06,1.7414163765068471e-17,1.3096939576111169e-13,3.1394637696086171e-12,0.0,0.0,0.0,-1.5488594940376269e-40,0.0,3.5125086153315866e-05,3.5072586419454472e-05,1.7589946253182016e-06,2.2450623177140109e-10,2.5379632773005451e-10,2.1195715811860236e-07,1.198756825981553e-12,1.9362473300017932e-12,1.1520589174295867e-09,2.7718114085761548e-18,6.1578258183464243e-21,1.9225175500359401e-13,2.1383488730637462e-20
0.0010766179815717043,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104751237039093,0.09996353149787833,0.0,0.099964927414361887,1.7411244146863209e-33,3.4344887806897571e-09,0.0,5.5685901916346813e-09,0.0,1.1186211826981169e-06,1.7823170207431186e-17,1.3136525199198058e-13,3.1876691151272781e-12,0.0,0.0,0.0,1.2702789002910652e-40,0.0,3.5125083536779456e-05,3.5072585638134096e-05,1.764307535746867e-06,2.2551902660147601e-10,2.5462164145065617e-10,2.1200630805524903e-07,1.2060130439787067e-12,1.9598161675389075e-12,1.1632840881566364e-09,2.8143551836735736e-18,6.3024545275783688e-21,1.9403588837917038e-13,2.1448075943832131e-20
0.001080843570958118,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104750701910493,0.099963526279672879,0.0,0.099964927415140237,1.7411244793214353e-33,3.455161303795698e-09,0.0,5.6361627970989417e-09,0.0,1.1236511211766032e-06,1.8240313578355269e-17,1.3176007847802248e-13,3.2364459649368447e-12,0.0,0.0,0.0,7.0929943984833751e-41,0.0,3.5125080923430371e-05,3.5072584859791191e-05,1.7696065941523412e-06,2.2653279273305558e-10,2.5543735748979617e-10,2.1204885097369755e-07,1.2132721274464993e-12,1.9835977059428646e-12,1.1744998974805185e-09,2.8574031604511727e-18,6.4499605317640768e-21,1.9583038278793222e-13,2.1512494762774924e-20
0.0010850691603445316,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104750168792877,0.099963521062050656,0.0,0.099964927415915658,1.7411246374788171e-33,3.4758424392744877e-09,0.0,5.7043430589252419e-09,0.0,1.1286857597667222e-06,1.8665726934469727e-17,1.3215389304542337e-13,3.2857992399073641e-12,0.0,0.0,0.0,-7.6688711737377239e-41,0.0,3.5125078313216677e-05,3.5072584084373253e-05,1.7748920398950366e-06,2.2754750398057673e-10,2.5624358576007298e-10,2.1208490945622433e-07,1.2205342349083925e-12,2.0075931027492136e-12,1.1857052825855096e-09,2.9009596784037926e-18,6.600390880919241e-21,1.9763521840569099e-13,2.1576748097287545e-20
0.0010892947497309453,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104749637650488,0.099963515845013576,0.0,0.099964927416688207,1.7411245830945e-33,3.496532642328139e-09,0.0,5.7731342581028061e-09,0.0,1.1337249695797323e-06,1.9099545012095885e-17,1.3254671335576019e-13,3.3357338841241957e-12,0.0,0.0,0.0,-2.2165180641506087e-41,0.0,3.5125075706086948e-05,3.5072583311828275e-05,1.7801641101221491e-06,2.2856313438712608e-10,2.5704043663763201e-10,2.1211460495609822e-07,1.2277995262073364e-12,2.0318035126619625e-12,1.1968991967208813e-09,2.945029097475227e-18,6.7537932190123648e-21,1.9945037481717841e-13,2.1640838830286353e-20
0.001093520339117359,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104749108447912,0.099963510628563498,0.0,0.099964927417457938,1.7411245045065361e-33,3.5172323714699044e-09,0.0,5.8425396674431963e-09,0.0,1.1387686228906665e-06,1.9541904241127206e-17,1.3293855690135716e-13,3.3862548647575678e-12,0.0,0.0,0.0,5.1187968091486197e-41,0.0,3.5125073101990227e-05,3.507258254210475e-05,1.7854230397053795e-06,2.2957965823082376e-10,2.57828020872773e-10,2.1213805776600764e-07,1.2350681623489794e-12,2.0562300875069523e-12,1.2080806092370283e-09,2.9896157979431177e-18,6.9102157888727479e-21,2.0127583103739499e-13,2.1704769817025337e-20
0.0010977459285037726,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104748581150082,0.099963505412702269,0.0,0.09996492741822488,1.741124544091489e-33,3.5379420880909382e-09,0.0,5.9125625514540612e-09,0.0,1.143816593168201e-06,1.9992942758944257e-17,1.3332944100092986e-13,3.4373671719308367e-12,0.0,0.0,0.0,9.3340122709703173e-42,0.0,3.5125070500876059e-05,3.5072581775151673e-05,1.7906690611825258e-06,2.3059705003081261e-10,2.5860644950351834e-10,2.1215538698845519e-07,1.2423403053495021e-12,2.0808739761874255e-12,1.2192485056095318e-09,3.0347241803027171e-18,7.0697074371109092e-21,2.0311156553272337e-13,2.1768543884386016e-20
0.0011019715178901862,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104748055722303,0.09996350019743179,0.0,0.099964927418989116,1.7411245798481366e-33,3.5586622560401709e-09,0.0,5.9832061662190581e-09,0.0,1.1488687551025973e-06,2.0452800424364389e-17,1.3371938279551289e-13,3.489075818587504e-12,0.0,0.0,0.0,-2.4746518553211754e-41,0.0,3.5125067902694562e-05,3.5072581010918582e-05,1.795902404702871e-06,2.3161528455285838e-10,2.5937583377212601e-10,2.1216671050807586e-07,1.2496161180880918e-12,2.105736324641768e-12,1.2304018874515744e-09,3.0803586651495559e-18,7.2323176190512758e-21,2.0495755624179377e-13,2.1832163830213582e-20
0.0011061971072765999,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104747532130244,0.099963494982753864,0.0,0.099964927419750688,1.7411245530401409e-33,3.5793933412173038e-09,0.0,6.054473759283781e-09,0.0,1.153924984631759e-06,2.092161883162558e-17,1.3410839924466256e-13,3.5413858403570715e-12,0.0,0.0,0.0,3.905246382916384e-42,0.0,3.5125065307396352e-05,3.5072580249355548e-05,1.8011232979762706e-06,2.3263433681457115e-10,2.6013628504452531e-10,2.1217214496583564e-07,1.2568957641640253e-12,2.1308182758033618e-12,1.2415397725151527e-09,3.1265236930610928e-18,7.3980964036769544e-21,2.0681378059608691e-13,2.1895632422697945e-20
0.0011104226966630135,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104747010339936,0.099963489768670394,0.0,0.099964927420509622,1.7411245385618995e-33,3.6001358111788859e-09,0.0,6.1263685695475995e-09,0.0,1.1589851589654549e-06,2.1399541324404186e-17,1.3449650712292908e-13,3.5943022954197675e-12,0.0,0.0,0.0,1.8316167716528834e-41,0.0,3.5125062714932558e-05,3.507257949041314e-05,1.806331966225858e-06,2.3365418209025793e-10,2.608879147326503e-10,2.1217180573506576e-07,1.2641794077583429e-12,2.156120969562517e-12,1.2526611946814998e-09,3.1732237244773766e-18,7.5670944785864756e-21,2.0868021554026321e-13,2.1958952399798773e-20
0.0011146482860494272,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104746490317797,0.099963484555183252,0.0,0.099964927421266003,1.7411245557719928e-33,3.6208901347573761e-09,0.0,6.1988938271612909e-09,0.0,1.1640491566077411e-06,2.1886713009865905e-17,1.3488372301659139e-13,3.6478302643702319e-12,0.0,0.0,0.0,1.5172190324029471e-43,0.0,3.5125060125254947e-05,3.507257873404254e-05,1.8115286321442792e-06,2.3467479591541347e-10,2.6163083421964515e-10,2.1216580689928761e-07,1.2714672135000856e-12,2.1816455427304492e-12,1.2637652039411533e-09,3.2204632395808008e-18,7.7393631549623306e-21,2.1055683755220632e-13,2.2022126468713509e-20
0.0011188738754358408,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104745972030631,0.099963479342294201,0.0,0.099964927422019845,1.7411245605090854e-33,3.6416567816931404e-09,0.0,6.2720527534303363e-09,0.0,1.1691168573776437e-06,2.2383280772749793e-17,1.3527006332064869e-13,3.7019748500801842e-12,0.0,0.0,0.0,-4.9524690481789019e-42,0.0,3.5125057538315719e-05,3.5072577980195448e-05,1.8167135158533636e-06,2.3569615409086022e-10,2.6236515478790993e-10,2.1215426123178345e-07,1.2787593463370727e-12,2.207393129005241e-12,1.2748508663640804e-09,3.2682467381749542e-18,7.9149543725511308e-21,2.1244362266277003e-13,2.2085157305387046e-20
0.0011230994648222545,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104745455445639,0.099963474130005184,0.0,0.099964927422771188,1.7411245499191147e-33,3.6624362222792351e-09,0.0,6.3458485607237456e-09,0.0,1.174188142428127e-06,2.288939328948457e-17,1.3565554423606045e-13,3.7567411775601736e-12,0.0,0.0,0.0,5.9626320103438268e-42,0.0,3.5125054954067826e-05,3.5072577228824152e-05,1.8218868348671444e-06,2.367182326865445e-10,2.6309098754995248e-10,2.1213728017686646e-07,1.2860559714111676e-12,2.2333648589397618e-12,1.2859172640602794e-09,3.3165787395626878e-18,8.0939207046552455e-21,2.1434054647521873e-13,2.2148047554062198e-20
0.0011273250542086681,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104744940530412,0.099963468918317949,0.0,0.099964927423520145,1.7411245491103403e-33,3.6832289270188894e-09,0.0,6.420284452388318e-09,0.0,1.1792628942634162e-06,2.3405201042336948e-17,1.3604018176723009e-13,3.8121343938204151e-12,0.0,0.0,0.0,7.0923718297925564e-42,0.0,3.5125052372464601e-05,3.5072576479881544e-05,1.82704880405814e-06,2.3774100804500112e-10,2.638084433820131e-10,2.1211497383280515e-07,1.293357253938005e-12,2.2595618599114841e-12,1.2969634951312583e-09,3.3654637824233595e-18,8.2763153631357055e-21,2.1624758418435191e-13,2.2210799826869824e-20
0.0011315506435950818,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104744427252944,0.099963463707234398,0.0,0.0999649274242667,1.7411245552977275e-33,3.7040353662955388e-09,0.0,6.4953636226681829e-09,0.0,1.1843409967546982e-06,2.3930856333591447e-17,1.3642399171972401e-13,3.8681596677308193e-12,0.0,0.0,0.0,8.7651512750583968e-43,0.0,3.5125049793460099e-05,3.5072575733321036e-05,1.8321996356267987e-06,2.3876445678449251e-10,2.6451763286042093e-10,2.1208745093635485e-07,1.3006633590911265e-12,2.2859852560941741e-12,1.3079886736128067e-09,3.4149064246893932e-18,8.4621922034262911e-21,2.1816471059530465e-13,2.227341670345734e-20
0.0011357762329814954,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104743915581647,0.099963458496756308,0.0,0.09996492742501091,1.7411245547455058e-33,3.724856010055269e-09,0.0,6.5710892566295135e-09,0.0,1.1894223351542682e-06,2.4466513299761193e-17,1.3680698969821983e-13,3.9248221898802121e-12,0.0,0.0,0.0,1.255565161699248e-42,0.0,3.5125047217008908e-05,3.5072574989096699e-05,1.837339539074024e-06,2.3978855580183443e-10,2.6521866620064262e-10,2.1205481884885105e-07,1.3079744518904703e-12,2.3126361684313959e-12,1.3189919294094469e-09,3.4649112434221105e-18,8.6516057295585392e-21,2.2009190014201577e-13,2.2335900730654696e-20
0.001140001822367909,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104743405485313,0.099963453286885551,0.0,0.099964927425752859,1.7411245512731703e-33,3.7456913275015403e-09,0.0,6.6474645300902796e-09,0.0,1.1945067961081439e-06,2.5012327925829214e-17,1.3718919110467767e-13,3.9821271724348545e-12,0.0,0.0,0.0,4.6694531130328102e-42,0.0,3.5125044643066201e-05,3.5072574247163153e-05,1.842468721176684e-06,2.408132822749146e-10,2.6591165319898249e-10,2.120171835438183e-07,1.3152906970951751e-12,2.3395157146117817e-12,1.3299724082209584e-09,3.5154828346869682e-18,8.8446110991975567e-21,2.2202912690535636e-13,2.2398254422176754e-20
