Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),COX(57)
1.0943166744870102e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980114189874543,0.11290924242082721,0.021820809660970684,1.5330768227341444e-18,4.5385188139055654e-13,5.1708765536511277e-06,6.8691076820968994e-06,1.5908801309237482e-12,6.1358050746861644e-12,2.425396660034406e-07,2.8165745673936975e-21,1.3565106754071786e-08,4.2894023858432152e-15,4.1701847060853507e-19,4.5102536558814727e-18,7.0922097983712821e-20,5.1709853980464685e-12,1.0710244083190446e-16,0.0057533746136264746,0.0019946469015888588,1.4517449357166447e-08,1.8465806765398391e-12,1.8087270174044071e-05,2.27453720647629e-12,3.183763596838208e-08,1.9094018839770284e-07,3.5706937020042213e-11,7.5175181616459307e-08,5.5819623799024357e-12
1.0967756800981264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297968038408145,0.11290923666830081,0.021818634057720207,1.5521325159713458e-18,4.575012760149449e-13,5.2098354005290341e-06,6.8988582595469593e-06,1.6009974157184298e-12,6.1732429671737245e-12,2.4349793496309986e-07,2.8626631621534891e-21,1.3622247355186359e-08,4.3327752424040444e-15,4.2189842820573695e-19,4.5570334646809704e-18,7.1396118701179709e-20,5.2006733756090923e-12,1.0842528240576272e-16,0.0057533495799018839,0.0019989683572919103,1.4547351982361301e-08,1.8547953450029998e-12,1.8128250848007923e-05,2.2822547999824388e-12,3.1906573740909865e-08,1.9091854563090908e-07,3.5824313713411484e-11,7.5753104972726612e-08,5.6060652039748305e-12
1.0992346857092427e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297924672794153,0.11290923166225542,0.021816458728599442,1.5713803930896228e-18,4.6117160457357446e-13,5.2489548345925338e-06,6.9286697867903043e-06,1.6111576562220845e-12,6.2108248598560638e-12,2.4445779817724346e-07,2.9094009839595456e-21,1.3679423225901939e-08,4.376488142294737e-15,4.2682435776560106e-19,4.604191415068494e-18,7.1872190107467889e-20,5.2304609704761352e-12,1.097614849984622e-16,0.0057533237371979731,0.002003289203785234,1.4577250928773264e-08,1.8630194966725391e-12,1.8169150777446391e-05,2.2899734222658306e-12,3.1975371125171679e-08,1.9089700073141969e-07,3.5941856354971189e-11,7.6333476340693373e-08,5.6302169480156762e-12
1.101693691320359e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978813220037284,0.11290922738882818,0.021814283673549265,1.5908219395410206e-18,4.6486293720371796e-13,5.2882347505289269e-06,6.9585422552100532e-06,1.6213609452487533e-12,6.2485509691733646e-12,2.4541925403854421e-07,2.9567956893972728e-21,1.3736633780983597e-08,4.4205429627361042e-15,4.3179658624827023e-19,4.6517295845042268e-18,7.2350316402686069e-20,5.260348250755113e-12,1.1111115323977506e-16,0.0057532970993882816,0.0020076094411957237,1.4607146195262254e-08,1.871253092735127e-12,1.8209970138434503e-05,2.2976930238303927e-12,3.2044028456574616e-08,1.9087555292825153e-07,3.6059564905227058e-11,7.6916294211394906e-08,5.6544176031556022e-12
1.1039067963703637e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978423188512235,0.11290922415786447,0.021812326358285734,1.6084861527210458e-18,4.6820315305846615e-13,5.3237237984861102e-06,6.9854795743582993e-06,1.6305807885835629e-12,6.2826279514154796e-12,2.4628592469950824e-07,3.0000189463654744e-21,1.3788152454486883e-08,4.4604861993738282e-15,4.3631144894237952e-19,4.6948407451061092e-18,7.2782390469318512e-20,5.2873320899904916e-12,1.1233745472789439e-16,0.0057532724568206258,0.0020114971342039089,1.4634048787837056e-08,1.8786713724854264e-12,1.8246638825547746e-05,2.3046414623011687e-12,3.2105700592959558e-08,1.9085633229105017e-07,3.6165644420433477e-11,7.7442920784566148e-08,5.676240004431066e-12
1.1061199014203684e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978033274928004,0.1129092214995068,0.021810369264928804,1.6263095417191778e-18,4.7156049025688407e-13,5.3593426709998585e-06,7.012466242561296e-06,1.6398356440981561e-12,6.3168220815337742e-12,2.4715388293355327e-07,3.0437862237104368e-21,1.3839698328521244e-08,4.5007092934947105e-15,4.4086432039445482e-19,4.738263090807855e-18,7.3216135458605081e-20,5.3143967783086601e-12,1.1357482569775448e-16,0.0057532471910483884,0.002015384334049439,1.4660948397950245e-08,1.8860972436034364e-12,1.8283242530655275e-05,2.3115906207649841e-12,3.2167259813406241e-08,1.9083718913623964e-07,3.6271858260274151e-11,7.7971526639289692e-08,5.6981020100204765e-12
1.1083330064703731e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977643478298851,0.11290921940413107,0.021808412393435776,1.6442932058899494e-18,4.7493500002650889e-13,5.3950912878878443e-06,7.0395022535035659e-06,1.6491255794870925e-12,6.3511335166584282e-12,2.4802312757133662e-07,3.0881032546531065e-21,1.3891270982895426e-08,4.5412136255745073e-15,4.454554421829223e-19,4.7819981458530011e-18,7.3651554431162878e-20,5.3415423645012278e-12,1.1482334362644491e-16,0.0057532213117034003,0.0020192710408240317,1.4687845024799233e-08,1.8935306788625812e-12,1.8319781389017291e-05,2.3185404651154875e-12,3.2228706373907556e-08,1.9081812291928883e-07,3.6378206396103759e-11,7.850211061683864e-08,5.7200036134338473e-12
1.1105461115203778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977253797653594,0.11290921786226059,0.02180645574376408,1.6624382498125218e-18,4.7832673362530252e-13,5.4309695679294454e-06,7.0665876008593049e-06,1.6584506624554286e-12,6.3855624137132311e-12,2.4889365744427352e-07,3.1329758209147732e-21,1.3942869999463239e-08,4.5820005798736093e-15,4.5008505690854523e-19,4.8260474375535245e-18,7.4088650447209411e-20,5.3687688970897388e-12,1.1608308637281624e-16,0.0057531948282701466,0.0020231572546191654,1.4714738667590171e-08,1.9009716513696696e-12,1.8356255537996611e-05,2.3254909619979924e-12,3.2290040533182279e-08,1.9079913310180059e-07,3.6484688799012074e-11,7.9034671540562005e-08,5.7419448081738135e-12
1.1127592165703826e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976864232035374,0.11290921686456371,0.021804499315871254,1.6807457833034435e-18,4.8173574234148367e-13,5.46697742888383e-06,7.0937222782924839e-06,1.6678109607187347e-12,6.420108929415753e-12,2.4976547138453859e-07,3.1784097530238823e-21,1.3994494962127743e-08,4.6230715444374476e-15,4.5475340819636401e-19,4.8704124962811009e-18,7.452742656656205e-20,5.3960764243262078e-12,1.1735413217852574e-16,0.0057531677500880134,0.0020270429755260785,1.4741629325537808e-08,1.9084201345637703e-12,1.8392665117021141e-05,2.3324420785768082e-12,3.2351262553487155e-08,1.9078021915063059e-07,3.6591305440192568e-11,7.9569208216173161e-08,5.7639255877356951e-12
1.1149723216203873e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976474780501441,0.11290921640185177,0.021802543109714974,1.6992169214294066e-18,4.8516207749336058e-13,5.5031147875079295e-06,7.1209062794569924e-06,1.6772065420031102e-12,6.4547732202775251e-12,2.5063856822506589e-07,3.2244109306238481e-21,1.4046145456845311e-08,4.6644279110968901e-15,4.5946074069763727e-19,4.9150948554584056e-18,7.4967885848637442e-20,5.4234649941936518e-12,1.1863655966908253e-16,0.0057531400863534967,0.0020309282036357758,1.4768516997865435e-08,1.9158761022143547e-12,1.8429010267547699e-05,2.3393937825783658e-12,3.2412372700359556e-08,1.9076138053800899e-07,3.6698056290855789e-11,8.0105719432036966e-08,5.7859459456076193e-12
1.117185426670392e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976085442122949,0.11290921646507668,0.02180058712525302,1.7178527845199946e-18,4.8860579042916314e-13,5.539381559574365e-06,7.148139597996839e-06,1.6866374740452013e-12,6.4895554426042091e-12,2.5151294679954929e-07,3.2709852827817953e-21,1.4097821071629488e-08,4.7060710754686056e-15,4.6420730009177397e-19,4.9600960515504238e-18,7.541003135245106e-20,5.4509346544066362e-12,1.1993044785489282e-16,0.0057531118461223978,0.0020348129390390314,1.4795401683804856e-08,1.9233395284196348e-12,1.8465291133025609e-05,2.3463460422435413e-12,3.2473371242734495e-08,1.9074261674125416e-07,3.6804941322313977e-11,8.0644203959455289e-08,5.8080058752706872e-12
1.1193985317203968e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975696215984712,0.112909217045329,0.021798631362443317,1.7366544981804253e-18,4.9206693252687575e-13,5.5757776598892224e-06,7.1754222275463017e-06,1.6961038245922177e-12,6.5244557524957677e-12,2.5238860594244313e-07,3.3181387882985422e-21,1.4149521396554712e-08,4.7480024369554318e-15,4.6899333308826695e-19,5.0054176240558094e-18,7.5853866136616679e-20,5.4784854524117943e-12,1.2123587613230587e-16,0.0057530830383119708,0.0020386971818263911,1.4822283382596219e-08,1.930810387604693e-12,1.8501507858860761e-05,2.3532988263533529e-12,3.2534258452758964e-08,1.9072392724282556e-07,3.6911960505920334e-11,8.1184660552951558e-08,5.8301053701990835e-12
1.1216116367704015e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975307101185047,0.1129092181338357,0.021796675821243883,1.7556231933042851e-18,4.9554555519407023e-13,5.612303002309727e-06,7.20275416173005e-06,1.7056056614019482e-12,6.5594743058466464e-12,2.532655444889625e-07,3.3658774760199742e-21,1.4201246023759764e-08,4.7902233987467163e-15,4.738190874286203e-19,5.051061115498272e-18,7.6299393259345913e-20,5.5061174353883716e-12,1.2255292428465931e-16,0.0057530536717030553,0.0020425809320881779,1.4849162093487925e-08,1.9382886545197078e-12,1.8537660592379848e-05,2.3602521042118879e-12,3.2595034605791346e-08,1.9070531153021944e-07,3.7019113813098958e-11,8.1727087950553105e-08,5.8522444238601841e-12
1.1260378468704108e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974529202060776,0.1129092218011896,0.021792765403508507,1.7940660780348125e-18,5.0255544801413588e-13,5.6857410642571435e-06,7.2575659184518582e-06,1.7247160648937043e-12,6.629866765477557e-12,2.5502325513754594e-07,3.4631347655663636e-21,1.430476656390507e-08,4.8755397549345415e-15,4.8359075627850057e-19,5.1433200403631919e-18,7.7195536751328032e-20,5.5616251436390062e-12,1.2522220128875572e-16,0.0057529932965433512,0.0020503469553952093,1.4902910548606589e-08,1.953267312154784e-12,1.8609774681168309e-05,2.3741600210157764e-12,3.2716254857888047e-08,1.9066829943744309e-07,3.7233822684164232e-11,8.2817850029380548e-08,5.8966411812165815e-12
1.1304640569704201e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32973751737798268,0.11290922739960407,0.021788855871713399,1.8331905921110647e-18,5.0963588073537772e-13,5.7596950379610095e-06,7.3125748169726439e-06,1.7439692267949858e-12,6.7007340645486277e-12,2.5678606944225649e-07,3.5628063950028255e-21,1.440837947058163e-08,4.9620314452891392e-15,4.9352430928665126e-19,5.2368852265109302e-18,7.8098486286029131e-20,5.6174581512649025e-12,1.2793892491339487e-16,0.0057529307882398587,0.0020581110096783216,1.4956647043309247e-08,1.9682753057579601e-12,1.8681634615076705e-05,2.388069557519506e-12,3.283703426341725e-08,1.9063157646193353e-07,3.7449067708117484e-11,8.3916479780866121e-08,5.9411960949467285e-12
1.1348902670704294e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329729747016485,0.1129092348635973,0.021784947225526818,1.873005974360203e-18,5.1678726566660399e-13,5.8341642018953638e-06,7.3677808059579169e-06,1.7633656895506063e-12,6.7720774428342774e-12,2.5855397811225365e-07,3.6649424287669494e-21,1.4512081555524966e-08,5.0497098316711456e-15,5.0362176573320226e-19,5.331769122162671e-18,7.9008266314616708e-20,5.6736168261281875e-12,1.3070374746354277e-16,0.0057528662123366428,0.0020658730956523092,1.5010371571870148e-08,1.983312444844536e-12,1.8753241638273709e-05,2.4019804868124943e-12,3.2957375133978866e-08,1.9059513867989354e-07,3.7664848658533694e-11,8.5022966543812571e-08,5.9859091125555408e-12
1.1393164771704388e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972198087058979,0.11290924412967769,0.021781039464618759,1.9135215494432637e-18,5.240100155741376e-13,5.9091478210085716e-06,7.4231838339326786e-06,1.7829059957761723e-12,6.8438981368372208e-12,2.6032697186891337e-07,3.769593762336262e-21,1.4615869663767006e-08,5.1385863365529899e-15,5.1388516159417922e-19,5.4279842231255669e-18,7.9924901281779757e-20,5.7301015318637004e-12,1.3351732753639453e-16,0.0057527996323875194,0.0020736332140286668,1.506408412868628e-08,1.9983785439509451e-12,1.8824597022308362e-05,2.415892590099205e-12,3.3077279826464021e-08,1.9055898224286199e-07,3.7881165309937728e-11,8.6137299419644896e-08,6.0307801814494646e-12
1.1437426872704481e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971421887667979,0.11290925513628362,0.021777132588660892,1.9547467282608574e-18,5.3130454367656618e-13,5.9846451472601211e-06,7.4787838492856276e-06,1.8025906882585726e-12,6.916197379793998e-12,2.6210504144584248e-07,3.8768121324941337e-21,1.471974067370115e-08,5.2286724430261187e-15,5.2431654960225245e-19,5.5255430725256254e-18,8.0848415625715517e-20,5.786912627895889e-12,1.3638033005485435e-16,0.0057527311100163793,0.0020813913655156721,1.511778470827437e-08,2.0134734225725782e-12,1.8895702065023373e-05,2.4298056565898495e-12,3.3196750741171923e-08,1.9052310337598445e-07,3.8098017437788527e-11,8.7259467281046234e-08,6.0758092489398268e-12
1.1481688973704574e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970646097298695,0.11290926782372485,0.021773226597326504,1.9966910083584012e-18,5.3867126363951025e-13,6.0606554201497833e-06,7.5345808002732499e-06,1.8224203099564576e-12,6.9889764016805373e-12,2.638881775888902e-07,3.9866501276741452e-21,1.4823691497136044e-08,5.319979694807257e-15,5.3491799930724301e-19,5.624458260542829e-18,8.1778833778116194e-20,5.8440504694556537e-12,1.3929342630101952e-16,0.005752660704975745,0.0020891475508184763,1.5171473305268023e-08,2.0285969051007534e-12,1.8966558089483872e-05,2.4437194833874003e-12,3.3315790319964576e-08,1.9048749837633855e-07,3.8315404818469121e-11,8.8389458780483241e-08,6.1209962622460985e-12
1.1525951074704667e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969870709953647,0.1129092821341256,0.02176932149029048,2.0393639743308555e-18,5.4611058957041562e-13,6.1371778672390384e-06,7.590574635023873e-06,1.8423954040007088e-12,7.062236429217695e-12,2.6567637105616215e-07,4.099161198383088e-21,1.4927719079338363e-08,5.4125196962437109e-15,5.456915971363795e-19,5.7247424241485604e-18,8.2716180164156477e-20,5.9015154075971687e-12,1.4225729394966694e-16,0.0057525884752035973,0.0020969017706391896,1.5225149914414911e-08,2.0437488207586659e-12,1.9037166442921699e-05,2.457633875374036e-12,3.3434401044437511e-08,1.9045216361127408e-07,3.8533327229270778e-11,8.9527262358618903e-08,6.1663411684991092e-12
1.157021317570476e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969095719809322,0.11290929801136972,0.021765417267229237,2.0827752982269525e-18,5.5362293601336671e-13,6.2142117046644489e-06,7.6467653015416441e-06,1.8625165136949012e-12,7.1359786858767999e-12,2.6746961261803147e-07,4.2143996677049221e-21,1.5031820399064344e-08,5.5063041123177006e-15,5.5663944645430312e-19,5.8264082468454118e-18,8.3660479202481433e-20,5.959307789214631e-12,1.452726171017429e-16,0.0057525144768784623,0.002104654025676965,1.5278814530573945e-08,2.0589290035365823e-12,1.9107528495696077e-05,2.4715486450951759e-12,3.3552585434119453e-08,1.9041709551676858e-07,3.8751784448377301e-11,9.0672866252608847e-08,6.2118439147442143e-12
1.1614475276704854e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968321121210886,0.11290931540104691,0.021761513927820705,2.126934739952924e-18,5.6120871794392043e-13,6.2917561376428371e-06,7.7031527477104277e-06,1.8827841825157515e-12,7.2102043918851993e-12,2.6926789305715149e-07,4.3324207418868147e-21,1.5135992468580398e-08,5.6013446686496969e-15,5.6776366762281175e-19,5.9294684584094272e-18,8.4611755305194741e-20,6.0174279570589814e-12,1.4834008631785463e-16,0.0057524387644728135,0.0021124043166280771,1.5332467148712557e-08,2.0741372921262951e-12,1.9177645640270759e-05,2.4854636126426821e-12,3.3670346044701112e-08,1.9038229059583528e-07,3.8970776254849427e-11,9.1826258504277492e-08,6.2575044479443908e-12
1.1658737377704947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967546908667117,0.11290933425040137,0.021757611471744251,2.1718521476756889e-18,5.6886835076396515e-13,6.36981036096825e-06,7.7597369212976059e-06,1.9031989541135648e-12,7.2849147642317957e-12,2.7107120316846652e-07,4.4532805210067709e-21,1.5240232333672901e-08,5.6976531515008079e-15,5.7906639806034513e-19,6.0339358346348032e-18,8.557003287784761e-20,6.0758762497545681e-12,1.5146039865176367e-16,0.0057523613908048322,0.0021201526441860003,1.5386107763904062e-08,2.0893735298549016e-12,1.9247519290207816e-05,2.4993786055366213e-12,3.3787685466297017e-08,1.9034774541698657e-07,3.919030242861101e-11,9.2987426968173542e-08,6.3033227149832408e-12
1.170299947870504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966773076845468,0.11290935450828118,0.021753709898680671,2.2175374582255304e-18,5.7660225029659673e-13,6.4483735595007009e-06,7.8165177699577707e-06,1.9237613723126657e-12,7.3601110166726092e-12,2.7287953375922347e-07,4.5770360097222695e-21,1.5344537073647759e-08,5.7952414077742025e-15,5.9054979230121113e-19,6.1398231970810235e-18,8.653533631942791e-20,6.1346530018157721e-12,1.546342576838803e-16,0.005752282407088599,0.0021278990090414841,1.5439736371325069e-08,2.1046375646179495e-12,1.9317150879177944e-05,2.5132934586060938e-12,3.3904606321735855e-08,1.9031345661273946e-07,3.9410362750435117e-11,9.4156359319504128e-08,6.3492986626679415e-12
1.1747261579705134e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296599962056731,0.11290937612509006,0.021749809208312154,2.26400069749824e-18,5.8441083278102014e-13,6.5274449086466633e-06,7.8734952412363672e-06,1.9444719811118247e-12,7.4357943597362917e-12,2.7469287564898212e-07,4.7037451281001035e-21,1.5448903801319784e-08,5.8941213450155817e-15,6.0221602205455069e-19,6.2471434128224752e-18,8.7507690022349926e-20,6.1937585436635768e-12,1.5786237355475817e-16,0.0057522018629827957,0.0021356434118826244,1.5493352966252922e-08,2.1199292488120247e-12,1.9386541859987605e-05,2.5272080138689203e-12,3.4021111264880268e-08,1.9027942087814965e-07,3.9630957001929928e-11,9.5333043061946346e-08,6.3954322377321167e-12
1.1791523680705227e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965226534803249,0.11290939905273979,0.021745909400322217,2.3112519808567233e-18,5.9229451486746914e-13,6.607023574831194e-06,7.9306692825732629e-06,1.9653313246846697e-12,7.5119660007296856e-12,2.7651121966962566e-07,4.8334667225279718e-21,1.5553329662992215e-08,5.9943049314127074e-15,6.1406727626304121e-19,6.3559093942005802e-18,8.8487118372444294e-20,6.2531932016421088e-12,1.6114546299858945e-16,0.0057521198066379032,0.0021433858533949374,1.5546957544063241e-08,2.1352484392668405e-12,1.9455693703622939e-05,2.541122120410539e-12,3.4137202978975225e-08,1.9024563496937851e-07,3.985208496552428e-11,9.651746553533444e-08,6.441723386838649e-12
1.183578578170532e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964453814668709,0.1129094232446046,0.021742010474395682,2.3593015135320605e-18,6.0025371361214798e-13,6.6871087159616571e-06,7.9880398413062003e-06,1.986339947380097e-12,7.5886271437433518e-12,2.7833455666537047e-07,4.9662605767082089e-21,1.565781183842649e-08,6.0958041957940005e-15,6.2610576116133099e-19,6.4661340985784309e-18,8.9473645748948653e-20,6.3129572980351115e-12,1.6448424937669897e-16,0.0057520362847419786,0.0021511263342614273,1.560055010022749e-08,2.1505949971768771e-12,1.9524607898310711e-05,2.5550356342620741e-12,3.4252884175027161e-08,1.9021209570229832e-07,4.0073746424453748e-11,9.7709613923221541e-08,6.488172056582447e-12
1.1880047882705413e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963681455419486,0.11290944865547677,0.021738112430218663,2.4081595910240126e-18,6.0828884647219502e-13,6.7676994818830104e-06,8.0456068646742425e-06,2.0074983937226656e-12,7.6657789896571185e-12,2.8016287749277597e-07,5.1021874227336779e-21,1.5762347540802612e-08,6.1986312276261748e-15,6.3833370033421036e-19,6.5778305280979978e-18,9.0467296524498348e-20,6.3730511510823893e-12,1.6787946271103765e-16,0.0057519513425650266,0.0021588648551626503,1.5654130630310592e-08,2.1659687880326542e-12,1.9593285948596351e-05,2.5689484182778745e-12,3.4368157590213478e-08,1.901787999511359e-07,4.0295941162746883e-11,9.8909475260314763e-08,6.5347781934931302e-12
1.1924309983705508e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962909452447631,0.1129094752415236,0.021734215267478492,2.4578365995009789e-18,6.1640033130066609e-13,6.8487950148246538e-06,8.1033702998210563e-06,2.028807208412988e-12,7.7434227361456025e-12,2.8199617302075358e-07,5.2413089522458729e-21,1.5866934016670285e-08,6.3027981770109612e-15,6.5075333477451081e-19,6.6910117294398837e-18,9.14680950651178e-20,6.433475074996193e-12,1.7133183971767416e-16,0.0057518650240020444,0.0021666014167767821,1.5707699129968647e-08,2.1813696815516532e-12,1.9661729374438979e-05,2.5828603420124588e-12,3.4483025986322225e-08,1.9014574464715007e-07,4.051866896521164e-11,1.0011703643978326e-07,6.5815417440376519e-12
1.1968572084705602e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296213780127728,0.11290950296024568,0.021730318985863705,2.5083430161993771e-18,6.2458858634153947e-13,6.9303944498387848e-06,8.1613300937981785e-06,2.0502669363281126e-12,7.8215595776837534e-12,2.8383443413057559e-07,5.3836878276754568e-21,1.5971568545891116e-08,6.408317254680911e-15,6.6336692294073617e-19,6.8056907935856345e-18,9.2476065730212169e-20,6.4942293799775726e-12,1.7484212384028472e-16,0.0057517773716147464,0.002174336019779679,1.5761255594946654e-08,2.1967975516089849e-12,1.9729939710323675e-05,2.5967712815971071e-12,3.4597492148221885e-08,1.9011292677733984e-07,4.0741929617421789e-11,1.0133228422043836e-07,6.6284626546228549e-12
1.2012834185705697e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961366497560712,0.1129095317704364,0.021726423585064044,2.5596894098224642e-18,6.3285403022474e-13,7.0124969152303075e-06,8.2194861935682075e-06,2.0718781225218868e-12,7.9001907055523692e-12,2.8567765171588409e-07,5.5293876935654284e-21,1.607624844157207e-08,6.5152007319942559e-15,6.7617674081442167e-19,6.9218808555826719e-18,9.3491232872559293e-20,6.5553143722326705e-12,1.7841106528364027e-16,0.0057516884266720324,0.0021820686648449366,1.5814800021076329e-08,2.2122522761678188e-12,1.9797918504390808e-05,2.6106811196161041e-12,3.471155888236128e-08,1.9008034338318467e-07,4.0965722905703518e-11,1.0255520523378534e-07,6.6755408715979977e-12
1.2057096286705791e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960595537074538,0.11290956163214277,0.021722529064770346,2.6118864409385753e-18,6.4119708196118617e-13,7.0951015329782071e-06,8.2778385460078829e-06,2.0936413122253279e-12,7.9793173078436493e-12,2.8752581668269823e-07,5.6784731879771704e-21,1.6180971049990464e-08,6.623460940928877e-15,6.8918508195721844e-19,7.039595094311791e-18,9.4513620838302051e-20,6.6167303539889848e-12,1.8203942104709041e-16,0.0057515982291892189,0.0021897993526439541,1.5868332404273917e-08,2.2277337372096414e-12,1.9865667317582601e-05,2.6245897449827886e-12,3.4825229015299684e-08,1.9004799155941592e-07,4.1190048617122184e-11,1.0378578599094594e-07,6.7227763412571966e-12
1.2101358387705886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959824915715896,0.1129095925066273,0.021718635424674605,2.6649448623787796e-18,6.4961816093785514e-13,7.1782074191484553e-06,8.3363870979111436e-06,2.115557050846975e-12,8.0589405694667036e-12,2.8937891994942294e-07,5.8310099539795065e-21,1.628573375051064e-08,6.7331102740753535e-15,7.0239425756770409e-19,7.1588467322572909e-18,9.5543253966941188e-20,6.6784776235115659e-12,1.8572795495804398e-16,0.0057515068179660915,0.0021975280838459838,1.5921852740538133e-08,2.2432418206644046e-12,1.9933187722806874e-05,2.6384970528155205e-12,3.4938505392267632e-08,1.9001586845282e-07,4.1414906539469085e-11,1.050240128894514e-07,6.7701690098417944e-12
1.214562048870598e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959054629498952,0.11290962435633112,0.021714742664469874,2.7188755196339451e-18,6.5811768691286979e-13,7.2618136842984128e-06,8.3951317959920769e-06,2.1376258839732307e-12,8.1390616721530778e-12,2.9123695244685611e-07,5.9870646512209066e-21,1.6390533955492619e-08,6.8441611846291093e-15,7.1580659653791685e-19,7.2796490352797102e-18,9.6580156591328306e-20,6.7405564751191872e-12,1.8947743770544513e-16,0.0057514142306237847,0.0022052548591181935,1.5975361025948072e-08,2.2587764163405856e-12,2.0000481304117927e-05,2.6524029443136163e-12,3.5051390875757455e-08,1.8998397126107047e-07,4.1640296461248564e-11,1.0626987221990621e-07,6.8177188235427245e-12
1.2189882589706075e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958284674551269,0.11290965714483828,0.02171085078385027,2.7736893512512166e-18,6.6669608001060439e-13,7.3459194338727767e-06,8.454072586887807e-06,2.159848357368704e-12,8.2196817944622978e-12,2.9309990511819527e-07,6.1467049675850445e-21,1.6495369110192986e-08,6.9566261863816539e-15,7.2942444550961134e-19,7.402015312391188e-18,9.7624353037659259e-20,6.8029671992004577e-12,1.9328864687324572e-16,0.0057513205036405632,0.0022129796791257161,1.6028857256661225e-08,2.274337417855229e-12,2.0067549655914624e-05,2.6663073266333714e-12,3.5163888344144491e-08,1.8995229723158886e-07,4.1866218171665058e-11,1.0752335017252157e-07,6.8654257285027526e-12
1.223414469070617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957515047110508,0.11290969083684099,0.021706959782510929,2.8293973892298764e-18,6.7535376071681327e-13,7.4305237685910605e-06,8.5132094171613528e-06,2.1822250169765319e-12,8.3008021117873552e-12,2.9496776891904499e-07,6.3099996309298557e-21,1.6600236692658167e-08,7.0705178537109405e-15,7.4325016893023536e-19,7.5259589155334688e-18,9.867586762546782e-20,6.8657100822298945e-12,1.9716236697387139e-16,0.0057512256723865002,0.0022207025445316994,1.6082341428911545e-08,2.2899247225639938e-12,2.0134394382155497e-05,2.6802101127642765e-12,3.5276000690337832e-08,1.899208436604338e-07,4.2092671460610449e-11,1.0878443284351926e-07,6.9132896708187306e-12
1.2278406791706264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956745743521093,0.11290972539810604,0.021703069660147997,2.8860107594166107e-18,6.8409114987377572e-13,7.5156257848266381e-06,8.572542233304349e-06,2.2047564089187061e-12,8.3824237963602594e-12,2.968405348174232e-07,6.4770184209102852e-21,1.6705134213610337e-08,7.1858488215708367e-15,7.5728614910862536e-19,7.6514932393585147e-18,9.9734724667619905e-20,6.9287854067839487e-12,2.0109938948168305e-16,0.005751129771157118,0.0022284234559973638,1.6135813539007503e-08,2.3055382314912838e-12,2.0201017095591024e-05,2.6941112214054487e-12,3.5387730820461741e-08,1.8988960789121693e-07,4.231965611865147e-11,1.1005310624140541e-07,6.9613105965437364e-12
