Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53)
1.149115196091642e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026056238579603,0.099746733164561119,0.016211518048098224,0.0,1.4867157817941193e-08,0.018697414247921911,0.0090156064380897735,7.5337338324637647e-05,8.3833794649021517e-12,0.0025871277087821032,8.2438389651556257e-11,0.00044176942790086546,3.493541803304599e-09,1.0351470154035265e-09,7.2416518049174887e-10,5.0303214441671147e-11,3.7765850489399719e-09,6.517460963091891e-06,0.0071239116220269795,0.0042044133580798901,0.00033450363994502969,2.3905525781425797e-09,1.7437711963416164e-07,8.5794741663803277e-10,1.5344258618226551e-06,1.0486069734063185e-05,7.9956993683684473e-09,0.00037165190002881403,1.0434270800492667e-08,1.03132286944171e-05,2.7769699747902243e-08,7.5075018929855673e-12
1.1549550690762193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026219449647869,0.099693463323349094,0.016183496527606842,0.0,1.5038270111010734e-08,0.018808723139152231,0.0090725626133988137,7.5363152165173152e-05,8.5264169661538258e-12,0.0025868816623342422,8.2576549736935976e-11,0.00044209324164755538,3.497284658059693e-09,1.0444452708594256e-09,7.2927625567299038e-10,5.0663665869985987e-11,3.7946856710086489e-09,6.5726572675016644e-06,0.0071201291214602986,0.0042034998281877062,0.00033534401000411815,2.3960280158503226e-09,1.7436049393739291e-07,8.6193941352590728e-10,1.538457526296772e-06,1.0487315666966939e-05,8.0441120619846089e-09,0.00037386995528996202,1.0415244676742511e-08,1.0400578444230422e-05,2.7945239648130636e-08,7.5719054534153617e-12
1.1607949420607967e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402639144401374,0.099640221387026232,0.016155523228715437,0.0,1.5210233233977688e-08,0.018920006831106773,0.0091295109336803973,7.5387049267976026e-05,8.6710466399901476e-12,0.002586615691084863,8.2711178911713068e-11,0.00044241635840943473,3.5009456996407442e-09,1.0537381120800759e-09,7.3439224825905879e-10,5.1023925919710715e-11,3.8127046234686667e-09,6.6278823695498857e-06,0.007116350035121813,0.0042024977095396227,0.00033618198225360919,2.4014325753886525e-09,1.7434245459364288e-07,8.6594020980346438e-10,1.542498954985049e-06,1.0488698882645155e-05,8.0925173170160979e-09,0.0003760876043654289,1.0396172930652686e-08,1.0487973790730709e-05,2.81207622651913e-08,7.6364739224746886e-12
1.166634815045374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026572158064958,0.099587007379852821,0.016127598057716745,0.0,1.5383043559826369e-08,0.019031264633848129,0.0091864509426816243,7.540906490716067e-05,8.8172758864900947e-12,0.0025863301747828947,8.2842333185669236e-11,0.00044273877943614435,3.5045263771432371e-09,1.0630249748700115e-09,7.3951310049230556e-10,5.1383988553149753e-11,3.8306418557976664e-09,6.6831348492303829e-06,0.0071125743516757909,0.0042014076458051722,0.0003370175731600755,2.4067663778902675e-09,1.743230274554027e-07,8.6994996863070419e-10,1.5465503846538099e-06,1.0490219482051416e-05,8.140914811354509e-09,0.00037830483421556619,1.0377057432038116e-08,1.0575412486292733e-05,2.8296266257514225e-08,7.7012063124276374e-12
1.1724746880299514e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44026761529049352,0.099533821326150032,0.016099720921200971,0.0,1.5556697448735905e-08,0.019142495869602004,0.0092433821923920551,7.542923376353579e-05,8.9651120721495105e-12,0.0025860254857443337,8.2970067932557999e-11,0.00044306050600893127,3.5080281158463136e-09,1.072305301889103e-09,7.4463875528463922e-10,5.1743847857224315e-11,3.8484973230887993e-09,6.738413311619028e-06,0.0071088020599650217,0.0042002302718165841,0.00033785079900173538,2.412029543814543e-09,1.7430223788411015e-07,8.7396885376665499e-10,1.5506120518454975e-06,1.049187757515575e-05,8.1893042288239959e-09,0.0003805216320381669,1.0357900009192381e-08,1.066289232299128e-05,2.8471750308408195e-08,7.766101643111052e-12
1.1783145610145287e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402695949505897,0.099480663250294254,0.016071891726053375,0.0,1.573119124833686e-08,0.019253699872524798,0.0093003042428839774,7.5447589932775195e-05,9.1145625298885123e-12,0.0025857019890067026,8.3094437886577237e-11,0.00044338153943959815,3.5114523175240184e-09,1.0815785426250014e-09,7.49769156207442e-10,5.2103498040991345e-11,3.8662709859400828e-09,6.7937163864632989e-06,0.0071050331490072234,0.0041989662137332049,0.0003386816758715006,2.4172221929521912e-09,1.742801107603648e-07,8.7799702959082081e-10,1.5546841929236053e-06,1.0493673280989037e-05,8.2376852590661978e-09,0.00038273798526387045,1.0338702449810909e-08,1.0750411131951526e-05,2.864721312557375e-08,7.831158941855304e-12
1.184154433999106e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027165995014444,0.099427533176711741,0.016044110379452057,0.0,1.590652129396391e-08,0.01936487598847603,0.0093572166621560086,7.5464166933563579e-05,9.2656345590610392e-12,0.0025853600424800378,8.3215497139458803e-11,0.00044370188106948041,3.5148003607563411e-09,1.0908441533645143e-09,7.5490424748166595e-10,5.2462933433209976e-11,3.8839628103460334e-09,6.8490427277772244e-06,0.0071012676079915352,0.0041976160892025138,0.00033951021967995728,2.4223444444301548e-09,1.7425667049391358e-07,8.8203466112476595e-10,1.5587670441173516e-06,1.049560672768891e-05,8.2860575974275683e-09,0.00038495388155166489,1.0319466501892503e-08,1.0837966782707926e-05,2.8822653440626243e-08,7.8963772434058639e-12
1.1899943069836834e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027380968649704,0.099374431129873611,0.016016376788865607,0.0,1.608268390890447e-08,0.01947602357479538,0.0094141190259799078,7.5478997715712549e-05,9.4183354254665277e-12,0.002584999997094441,8.3333299138147637e-11,0.00044402153226845068,3.5180736012398403e-09,1.1001015971639528e-09,7.60043973968098e-10,5.2822148479954875e-11,3.9015727675915387e-09,6.9043910134417495e-06,0.0070975054262750669,0.0041961805075178341,0.00034033644615828339,2.4273964167167281e-09,1.7423194103341213e-07,8.8608191405378495e-10,1.5628608415659959e-06,1.0497678052546645e-05,8.334420944848969e-09,0.00038716930878448044,1.0300193874619353e-08,1.0925557182571696e-05,2.8998070008628822e-08,7.9617555898456096e-12
1.1958341799682608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027604356497024,0.099321357134290397,0.015988690862050944,0.0,1.625967540464365e-08,0.019587142000084438,0.0094710109177505823,7.549211466824189e-05,9.5726723613636283e-12,0.0025846221969443432,8.3447896683039525e-11,0.00044434049443394777,3.5212733720976156e-09,1.109350343818495e-09,7.6518828115779272e-10,5.3181137742275409e-11,3.9191008341478951e-09,6.9597599448104837e-06,0.007093746593379544,0.0041946600697728015,0.00034116037086110384,2.4323782276269053e-09,1.7420594587596863e-07,8.9013895474867005e-10,1.5669658213628431e-06,1.0499887402054914e-05,8.3827750077575239e-09,0.00038938425506487493,1.0280886239216503e-08,1.1013180276006811e-05,2.917346160763506e-08,8.0272930305178787e-12
1.2016740529528381e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44027836099872303,0.099268311214507451,0.015961052507051064,0.0,1.6437492081105219e-08,0.019698230643992905,0.0095278919283391644,7.5503549627421767e-05,9.7286525654858849e-12,0.0025842269794295329,8.3559341926747989e-11,0.00044465876899003155,3.5244009841884276e-09,1.1185898698306166e-09,7.7033711516266953e-10,5.3539895893899961e-11,3.9365469915709653e-09,7.0151482463208153e-06,0.0070899910989879987,0.0041930553690126826,0.00034198200916928513,2.4372899943279133e-09,1.7417870807647571e-07,8.9420595028765569e-10,1.5710822195990078e-06,1.050223493195674e-05,8.4311194979606983e-09,0.00039159870871080787,1.026154522979111e-08,1.1100834044014483e-05,2.9348827038241057e-08,8.092988621950363e-12
1.2075139259374155e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44028076140860767,0.099215293395099588,0.015933461632192895,0.0,1.6616130226889107e-08,0.019809288897009093,0.0095847616559491134,7.5513333884771631e-05,9.8862832030593428e-12,0.0025838146753930451,8.3667686373374545e-11,0.00044497635738646258,3.5274577264147748e-09,1.1278196583776253e-09,7.7549042270627067e-10,5.3898417718984477e-11,3.9539112264013743e-09,7.0705546651103793e-06,0.0070862389329415512,0.0041913669903826094,0.00034280137629267134,2.4421318333449565e-09,1.7415025025673612e-07,8.9828306847846625e-10,1.5752102724069385e-06,1.0504720807295809e-05,8.4794541325424882e-09,0.00039381265825150268,1.0242172444152054e-08,1.1188516503526122e-05,2.9524165123146775e-08,8.1588414277796322e-12
1.2133537989219928e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44028324422302817,0.09916230370066681,0.015905918146085146,0.0,1.6795586119505156e-08,0.019920316160254827,0.0096416197059752753,7.5521498195012382e-05,1.0045571405821984e-11,0.0025833856092559904,8.3772980878257736e-11,0.00044529326109780406,3.5304448660297531e-09,1.1370391992783412e-09,7.8064815111467625e-10,5.425669810990455e-11,3.9711935300667241e-09,7.125977970638853e-06,0.0070824900852362403,0.0041895955112727871,0.00034361848727276192,2.4469038605671267e-09,1.7412059461438617e-07,9.0237047788051742e-10,1.5793502160036947e-06,1.0507345202467886e-05,8.5277786337617531e-09,0.00039602609242339078,1.022276944461046e-08,1.1276225706804738e-05,2.9699474706726336e-08,8.2248505186765479e-12
1.2191936719065702e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44028580887780294,0.099109342155829186,0.01587842195761624,0.0,1.6975856025603417e-08,0.020031311845284495,0.0096984656908658106,7.5528072783968427e-05,1.0206524272045006e-11,0.0025829400991493837,8.387527564817713e-11,0.00044560948162254856,3.5333636489425487e-09,1.1462479889589578e-09,7.8581024830757231e-10,5.4614732065090349e-11,3.9883938987857614e-09,7.1814169543150715e-06,0.007078744546019939,0.0041877415014607532,0.00034443335698533441,2.4516061912534882e-09,1.7408976293162322e-07,9.0646834782725695e-10,1.583502286734014e-06,1.0510108301273492e-05,8.5760927289525803e-09,0.00039823900016614227,1.0203337758761545e-08,1.1363959740854726e-05,2.9874754654607234e-08,8.2910149722722894e-12
1.2250335448911475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44028845481602935,0.099056408785222691,0.015850972975952199,0.0,1.7156936201200834e-08,0.020142275373888172,0.0097552992299869794,7.5533087356415934e-05,1.0369148866555852e-11,0.0025824784570430731,8.3974620241987746e-11,0.0004459250204822658,3.536215300022382e-09,1.1554455304181294e-09,7.9097666278947264e-10,5.4972514686903714e-11,4.0055123334744431e-09,7.2368704291294151e-06,0.0070750023055893112,0.0041858055232507534,0.00034524600014301262,2.4562389400393093e-09,1.7405777658374177e-07,9.1057684844868222e-10,1.5876667211132067e-06,1.0513010296971936e-05,8.6243961504266893e-09,0.00040045137061877527,1.0183878880248275e-08,1.1451716726840046e-05,3.0050003853258122e-08,8.3573338730852535e-12
1.2308734178757249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029118148795143,0.099003503613494456,0.015823571110534649,0.0,1.733882289190468e-08,0.02025320617789882,0.0098121199494906608,7.5536571103874535e-05,1.0533452220762934e-11,0.0025820009888718092,8.4071063571662053e-11,0.00044623987922077352,3.5390010234007855e-09,1.1646313331913125e-09,7.9614734364108737e-10,5.5330041179556356e-11,4.0225488396538871e-09,7.2923372292914563e-06,0.0070712633543868614,0.0041837881316102842,0.0003460564312977825,2.4608022209424594e-09,1.740246565474821e-07,9.146961506940107e-10,1.5918437558698782e-06,1.0516051392336669e-05,8.6726886353777779e-09,0.00040266319311584617,1.0164394269507341e-08,1.1539494819510689e-05,3.022522120958501e-08,8.4238063124486305e-12
1.2367132908603022e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029398835083017,0.098950626665298497,0.01579621627107879,0.0,1.7521512333132549e-08,0.020364103699003315,0.0098689274821845765,7.5538552712339825e-05,1.0699441332682009e-11,0.0025815079946585598,8.4164653903717839e-11,0.00044655405940332828,3.5417220027720599e-09,1.1738049133144058e-09,8.0132224051083638e-10,5.5687306847068755e-11,4.0395034273600888e-09,7.3478162098728336e-06,0.0070675276829980102,0.0041816898743038834,0.00034686466484345498,2.4652961473699174e-09,1.739904234091971e-07,9.1882642635451396e-10,1.596033627988473e-06,1.0519231799712023e-05,8.7209699257878199e-09,0.00040487445718371672,1.0144885354497857e-08,1.1627292206637417e-05,3.0400405650535843e-08,8.4904313884386612e-12
1.2425531638448796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029687486881652,0.098897777965291506,0.015768908367571395,0.0,1.770500075032908e-08,0.020474967388557447,0.0099257214674051738,7.5539060369953688e-05,1.0867123166964187e-11,0.0025809997686351122,8.4255438861010921e-11,0.00044686756261583846,3.5443794016917989e-09,1.182965793286719e-09,8.0650130360650619e-10,5.604430709126895e-11,4.0563761110554525e-09,7.4033062464553064e-06,0.0070637952821482695,0.0041795112920242185,0.00034767071501808024,2.4697208321244192e-09,1.7395509737284167e-07,9.2296784808654917e-10,1.6002365747517257e-06,1.0522551741071385e-05,8.7692397683352475e-09,0.0004070851525368974,1.0125353531413254e-08,1.171510710845473e-05,3.0575556122712965e-08,8.5572082058038189e-12
1.248393036829457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029984051282639,0.098844957538128664,0.015741647310268902,0.0,1.7889284359179514e-08,0.020585796707404506,0.0099825015508930581,7.5538121774610368e-05,1.1036504654925455e-11,0.0025804765993600481,8.4343465424872733e-11,0.00044718039046409572,3.5469743638733466e-09,1.1921135020333038e-09,8.1168448368704595e-10,5.6401037409830445e-11,4.0731669095420244e-09,7.4588062347839697e-06,0.0070600661427004281,0.0041772529185205368,0.00034847459590631267,2.4740763874112283e-09,1.7391869826778851e-07,9.2712058943477905e-10,1.6044528337829669e-06,1.0526011448076808e-05,8.8174979143049657e-09,0.00040929526907446535,1.0105800165376764e-08,1.1802937777111981e-05,3.075067159199359e-08,8.6241358758945139e-12
1.2542329098140343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44030288476041929,0.098792165408459504,0.015714433009695473,0.0,1.8074359365820016e-08,0.020696591125697689,0.010039267384670984,7.5535764141496282e-05,1.1207592694577745e-11,0.0025799387698341313,8.4428779937573138e-11,0.00044749254457302769,3.5495080134821182e-09,1.2012475748666854e-09,8.1687173205449935e-10,5.675749339434847e-11,4.0898758458764044e-09,7.5143150904255948e-06,0.0070563402556518525,0.0041749152807245274,0.00034927632144172749,2.4783629248449973e-09,1.7388124555647511e-07,9.3128482485555276e-10,1.6086826430883438e-06,1.0529611162140131e-05,8.8657441195001751e-09,0.00041150479687655415,1.0086226591120915e-08,1.1890782496132575e-05,3.0925751043157988e-08,8.6912135165936006e-12
1.2600727827986116e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44030600709567819,0.098739401600924065,0.01568726537664111,0.0,1.8260221967044963e-08,0.020807350122725977,0.010096018626924292,7.5532014210560959e-05,1.1380394150661462e-11,0.0025793865576132021,8.4511428105089831e-11,0.00044780402658596888,3.5519814554276325e-09,1.2103675534480152e-09,8.2206300054607277e-10,5.711367072845425e-11,4.1065029472863144e-09,7.5698317484320252e-06,0.0070526176121317946,0.0041724988988736606,0.00035007590540909171,2.4825805554567361e-09,1.7384275834188534e-07,9.3546072974053675e-10,1.6129262410989487e-06,1.0533351134485597e-05,8.9139781441559707e-09,0.00041371372620091512,1.0066634113651439e-08,1.1978639579881237e-05,3.110079347952513e-08,8.7584402522477358e-12
1.265912655783189e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44030920700909232,0.098686666140148829,0.015660144322159758,0.0,1.8446868350511161e-08,0.020918073186743623,0.010152754941883778,7.5526898253918073e-05,1.155491585467941e-11,0.0025788202349186135,8.4591455000166168e-11,0.00044811483816394992,3.5543957756532083e-09,1.2194729857476907e-09,8.2725824152633353e-10,5.7469565185966135e-11,4.1230482450887636e-09,7.6253551630086388e-06,0.0070488982033987783,0.0041700042866320598,0.00035087336144659013,2.4867293897008771e-09,1.7380325537487088e-07,9.3964848044051856e-10,1.6171838667129064e-06,1.0537231626214071e-05,8.962199752854651e-09,0.00041592204747954801,1.0047024008895977e-08,1.206650737303924e-05,3.1275797922595783e-08,8.8258152135991753e-12
1.2717525287677663e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031248399744244,0.098633959050743111,0.015633069757567508,0.0,1.8634294694939103e-08,0.021028759814802987,0.01020947599971091,7.5520442083174195e-05,1.1731164604932142e-11,0.0025782400687452815,8.4668905065640618e-11,0.00044842498098500558,3.556752041423221e-09,1.2285634260054585e-09,8.3245740787953654e-10,5.7825172629077202e-11,4.139511774609783e-09,7.680884307187785e-06,0.0070451820208380384,0.004167431951208939,0.00035166870304800623,2.4908095374624093e-09,1.7376275506131476e-07,9.4384825428944295e-10,1.6214557593373849e-06,1.0541252908368826e-05,9.0104087144427494e-09,0.00041812975131540057,1.0027397524337967e-08,1.2154384250087523e-05,3.1450763411702834e-08,8.8933375377186042e-12
1.2775924017523437e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031583756368869,0.098581280357295187,0.015606041594440753,0.0,1.8822497170311265e-08,0.021139409512590805,0.010266181476385396,7.5512671056684401e-05,1.1909147166554593e-11,0.0025776463209674031,8.474382211803117e-11,0.0004487344567434999,3.5590513016078385e-09,1.2376384346900371e-09,8.3766045300208124e-10,5.8180489006578727e-11,4.1558935751056737e-09,7.7364181725071911e-06,0.0070414690559590012,0.0041647823934746996,0.00035246194356486127,2.4948211080640955e-09,1.7372127546914279e-07,9.4806022962866469e-10,1.6257421589306067e-06,1.0545415262002978e-05,9.0586048019497127e-09,0.00042033682847913284,1.000775587963609e-08,1.2242268614797686e-05,3.162568900366869e-08,8.9610063679384584e-12
1.283432274736921e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403192672168591,0.098528630084368823,0.015579059744614428,0.0,1.9011471938067531e-08,0.02125002179426768,0.010322871053594944,7.5503610086732759e-05,1.2088870271554058e-11,0.0025770392484418948,8.4816249351358365e-11,0.00044904326714946893,3.5612945869651721e-09,1.246697578458288e-09,8.4286733079508611e-10,5.8535510352118565e-11,4.1721936896857764e-09,7.7919557686932615e-06,0.0070377593003928358,0.0041620561080747001,0.00035325309620851049,2.4987642102737543e-09,1.7367883433518392e-07,9.5228458583144886e-10,1.6300433060438158e-06,1.054971897824854e-05,9.1067877925081394e-09,0.00042254326990594817,9.9881002672295745e-09,1.2330158899730705e-05,3.1800573772469392e-08,9.0288208537870021e-12
1.2892721477214984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44032277247194257,0.098476008256499492,0.015552124120180226,0.0,1.9201215151297859e-08,0.021360596182310863,0.010379544418627314,7.5493283646636998e-05,1.2270340618849384e-11,0.002576419103109618,8.4886229341192749e-11,0.00044935141392797985,3.5634829104207766e-09,1.2557404301139575e-09,8.4807799565709211e-10,5.8890232782494152e-11,4.1884121652366701e-09,7.8474961233492523e-06,0.0070340527458900336,0.0041592535835407504,0.00035404217405219957,2.5026389523116042e-09,1.7363544907188625e-07,9.5652150332767273e-10,1.6343594418632686e-06,1.055416435838722e-05,9.1549574672757105e-09,0.00042474906669248631,9.9684318529298057e-09,1.2418053565743397e-05,3.1975416808905818e-08,9.0967801509231308e-12
1.2951120207060757e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44032635284978233,0.098423414898191217,0.015525234633484875,0.0,1.939172295493207e-08,0.021471132207360119,0.010436201264264483,7.5481715777776044e-05,1.2453564874311408e-11,0.0025757861320944249,8.4953804048911022e-11,0.00044965889881850619,3.5656172673444375e-09,1.2647665685660228e-09,8.5329240247688171e-10,5.9244652495979373e-11,4.2045490523478095e-09,7.9030382816482494e-06,0.0070303493843180513,0.0041563753024004132,0.00035482919003308001,2.5064454418576526e-09,1.7359113677388938e-07,9.6077116362883657e-10,1.6386908082522415e-06,1.0558751713922945e-05,9.2031136113585923e-09,0.00042695421009378135,9.9487517764984825e-09,1.2505951101502466e-05,3.2150217220281281e-08,9.1648834210719741e-12
1.300951893690653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033000787697185,0.098370850033912882,0.015498391197128415,0.0,1.9582991485926997e-08,0.02158162940806669,0.010492841288678943,7.5468930096539625e-05,1.2638549670804554e-11,0.0025751405778000965,8.5019014826147755e-11,0.00044996572357431936,3.5676986358241968e-09,1.2737755787866568e-09,8.5851050662641352e-10,5.9598765770684329e-11,4.2206044052385595e-09,7.958581306030932e-06,0.0070266492076590014,0.0041534217412841218,0.00035561415695418693,2.5101837860591464e-09,1.7354591422445832e-07,9.6503374935325589e-10,1.6430376477930626e-06,1.0563481366656119e-05,9.2512560137363715e-09,0.00042915869152027725,9.9290611522127011e-09,1.2593850023006099e-05,3.2324974130085518e-08,9.2331298319608539e-12
1.3067917666752304e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033373708575341,0.098318313688095224,0.015471593723962522,0.0,1.9775016873450951e-08,0.021692087330945291,0.010549464195332089,7.5454949801198642e-05,1.2825301608229592e-11,0.0025744826780052053,8.50819024194289e-11,0.00045027188996189533,3.5697279769375639e-09,1.2827670517688538e-09,8.6373226395387753e-10,5.9952568962948125e-11,4.2365782816865808e-09,8.0141242759080339e-06,0.0070229522080073811,0.0041503933710301819,0.00035639708748637762,2.5138540915380458e-09,1.7349979790178112e-07,9.6930944425157189e-10,1.6474002038291924e-06,1.0568353648759672e-05,9.2993844671885174e-09,0.00043136250253490569,9.9093610694172755e-09,1.2681748873113055e-05,3.2499686677685298e-08,9.301518557256394e-12
1.3126316396598078e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44033754001391789,0.09826580588512733,0.01544484212708884,0.0,1.9967795239065532e-08,0.021802505530229051,0.010606069692874608,7.5439797678696364e-05,1.301382725356747e-11,0.0025738126659559705,8.5142506974974306e-11,0.00045057739976033689,3.5717062350198657e-09,1.2917405844837197e-09,8.6895763077685738e-10,6.0306058505763451e-11,4.2524707429575391e-09,8.0696662873674931e-06,0.0070192583775678568,0.0041472906567876951,0.00035717799417023461,2.517456464398545e-09,1.7345280398513496e-07,9.7359843323250899e-10,1.6517787205073921e-06,1.0573368902857001e-05,9.3474987682222333e-09,0.00043356563485022091,9.8896525930646097e-09,1.2769646221079128e-05,3.2674354018020923e-08,9.3700487765019101e-12
1.3184715126443851e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403414162047069,0.098213326649353699,0.015418136319857327,0.0,2.0161322696904872e-08,0.021912883567727318,0.010662657495048885,7.5423496111359147e-05,1.3204133140924252e-11,0.0025731307704571229,8.5200868043657181e-11,0.00045088225476080896,3.5736343379297076e-09,1.3006957798374688e-09,8.7418656387560704e-10,6.0659230907232395e-11,4.2682818537361311e-09,8.1252064528862106e-06,0.0070155677086530871,0.0041441140581174518,0.00035795688941793122,2.5209910102346167e-09,1.7340494836092101e-07,9.7790090238891289e-10,1.6561734428199462e-06,1.0578527482101715e-05,9.3955987170018121e-09,0.00043576808032559254,9.8699367642423781e-09,1.2857540662100918e-05,3.2848975321309038e-08,9.4387196750557089e-12
1.3243113856289625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44034536520671713,0.098160876005071021,0.015391476215864662,0.0,2.0355595353852362e-08,0.022023221012686327,0.010719227320593321,7.5406067083526494e-05,1.3396225771577062e-11,0.0025724372159608671,8.5257024586108361e-11,0.00045118645676599109,3.5755131973115066e-09,1.3096322466281362e-09,8.7941902048643527e-10,6.1012082749053434e-11,4.2840116820583757e-09,8.1807439010463922e-06,0.0070118801936815932,0.0041408640290908384,0.00035873378551506317,2.5244578341375792e-09,1.7335624662857471e-07,9.8221703902406046e-10,1.6605846166469935e-06,1.058382975025927e-05,9.4436841172793037e-09,0.00043796983096445352,9.8502146006894015e-09,1.2945430816866862e-05,3.3023549772751166e-08,9.5075304440299748e-12
1.3301512586135398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44034938657380579,0.098108453976525276,0.015364861728952614,0.0,2.0550609309714888e-08,0.022133517441652602,0.010775778893148577,7.5387532188100014e-05,1.359011161402106e-11,0.0025717322226539471,8.5311014977954524e-11,0.00045149000758954062,3.5773437088550585e-09,1.3185495995020357e-09,8.8465495829519483e-10,6.1364610685038368e-11,4.2996602992451354e-09,8.2362777762563766e-06,0.0070081958251756761,0.0041375410183867884,0.00035950869462244477,2.5278570407036809e-09,1.7330671410635139e-07,9.8654703167830053e-10,1.6650124887989712e-06,1.058927608179059e-05,9.4917547763266164e-09,0.00044017087891160304,9.8304870972999095e-09,1.3033315331115363e-05,3.3198076572248188e-08,9.5764802802303427e-12
1.3359911315981172e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44035347986499862,0.098056060587908625,0.0153382927732065,0.0,2.074636065739461e-08,0.022243772438339061,0.010832311941165677,7.5367912633010734e-05,1.3785797104017347e-11,0.0025710160065428806,8.5362877015179478e-11,0.00045179290905557193,3.5791267525521285e-09,1.3274474589099809e-09,8.8989433543088065e-10,6.1716811439659157e-11,4.3152277798368678e-09,8.2918072384759802e-06,0.0070045145957593593,0.0041341454693868372,0.00036028162877787265,2.5311887340417039e-09,1.7325636583699219e-07,9.9089107015595569e-10,1.6694573070591961e-06,1.0594866861937633e-05,9.5398105048689312e-09,0.00044237121645056325,9.8107552266165287e-09,1.3121192875200058e-05,3.3372554934120481e-08,9.6455683860960919e-12
1.3418310045826945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44035764464439942,0.098003695863356818,0.01531176926295361,0.0,2.0942845483058345e-08,0.022353985593493827,0.010888826197815905,7.5347229247604971e-05,1.3983288644641855e-11,0.002570288779537399,8.5412647919598208e-11,0.0004520951629981476,3.5808631929500341e-09,1.3363254510632922e-09,8.9513711045932494e-10,6.2068681806623604e-11,4.3307142015295644e-09,8.3473314629462066e-06,0.007000836498156404,0.0041306778202683161,0.00036105259989785448,2.534453017780563e-09,1.7320521659327115e-07,9.9524934555255637e-10,1.6739193202265529e-06,1.0600602486810928e-05,9.5878511170193851e-09,0.00044457083600098868,9.791019939312218e-09,1.3209062143662007e-05,3.3546984086833468e-08,9.7147939696411236e-12
1.3476708775672719e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44036188048110103,0.097951359826946138,0.015285291112761676,0.0,2.1140059866304619e-08,0.022464156504771564,0.010945321400902543,7.532550248894794e-05,1.4182592606335102e-11,0.0025695507495321337,8.5460364344433869e-11,0.00045239677126078303,3.5825538794021921e-09,1.3451832078896058e-09,9.0038324237699945e-10,6.2420218647479992e-11,4.3461196451118438e-09,8.4028496399233485e-06,0.0069971615251883251,0.004127138504095699,0.00036182161977931009,2.5376499950769252e-09,1.7315328088342834e-07,9.9962205028237789e-10,1.6783987781583872e-06,1.0606483363479171e-05,9.6358764302151142e-09,0.00044676973011612518,9.7712821646614786e-09,1.3296921854808825e-05,3.3721363272728934e-08,9.7841562443952722e-12
