Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57)
1.1188499242983186e-07,0.09977366400000001,0.80000000000000004,0.0,0.27573040496023621,0.095832918941665277,0.095278924087781214,5.7141141504730387e-18,5.0516610718280652e-13,1.3089143535229691e-05,1.4792715664653417e-05,1.0867638314385185e-10,1.1013348730076534e-11,2.4166837205928658e-07,2.1426693596017415e-21,8.7491779408557811e-10,2.6172678082994459e-15,1.7381529909356746e-18,7.4522481579739218e-19,1.3633960976297123e-21,9.6610507980244532e-12,1.2357501952898107e-17,0.0041517615066428565,0.0094273589228437774,9.066302240289896e-08,2.3048955154107313e-12,3.365099836532603e-05,1.3272347262647526e-11,1.217979640431132e-07,7.2302580926053055e-08,1.6244394271246454e-10,1.6427032345342903e-07
1.1229833039508328e-07,0.09977366400000001,0.80000000000000004,0.0,0.27569802765390039,0.095833253991246106,0.095262517343673719,5.8343259049045892e-18,5.1217795828135159e-13,1.3243694206033292e-05,1.4897048810817474e-05,1.0980643063489802e-10,1.1127987447719661e-11,2.4327611054063494e-07,2.2028157237936442e-21,8.8093084853534349e-10,2.662574842994894e-15,1.7734630061939981e-18,7.592620551933233e-19,1.3782704232321707e-21,9.7570035031416878e-12,1.2619836010571328e-17,0.0041513198872612841,0.0094600680768455996,9.0953829636889006e-08,2.3205302345894711e-12,3.3758179661837569e-05,1.3348779457753649e-11,1.2215786597267135e-07,7.2277502866729455e-08,1.6327765952698276e-10,1.662341856435172e-07
1.1271166836033471e-07,0.09977366400000001,0.80000000000000004,0.0,0.27566566533637737,0.095833589549854492,0.09524611727595414,5.9565837194099364e-18,5.1925934057903107e-13,1.3399123953192526e-05,1.5001706325848129e-05,1.1094373291733353e-10,1.1243367395166483e-11,2.4488796465878834e-07,2.2644074218023975e-21,8.8694695744000631e-10,2.7084844430888931e-15,1.8093494749677149e-18,7.7349946118241832e-19,1.3932495472340806e-21,9.8535135779366173e-12,1.2886702310936356e-17,0.0041508774326772784,0.0094927635537000246,9.1244329223839662e-08,2.3361826004500401e-12,3.3864875615778451e-05,1.3425085438323823e-11,1.2251577588154003e-07,7.225239832914879e-08,1.6411279271163733e-10,1.6820925232303974e-07
1.1308367252906098e-07,0.09977366400000001,0.80000000000000004,0.0,0.27563655202952914,0.095833891962956261,0.095231362919427062,6.0683869928192867e-18,5.2569236711621854e-13,1.3539760071803719e-05,1.5096175058078618e-05,1.1197352070948362e-10,1.134784449506652e-11,2.4634214290239863e-07,2.3210995267450643e-21,8.92363935463568e-10,2.7503228404982544e-15,1.8421460029170927e-18,7.8648580843231675e-19,1.4068206315819474e-21,9.9408497262813305e-12,1.3130806754697673e-17,0.0041504785346811231,0.0095221777970567537,9.1505515932612431e-08,2.350284730936474e-12,3.3960490162262172e-05,1.3493652433505965e-11,1.2283620401776387e-07,7.2229781859831382e-08,1.6486562113896903e-10,1.6999635958389919e-07
1.1345567669778726e-07,0.09977366400000001,0.80000000000000004,0.0,0.2756074507962995,0.095834194742731679,0.095216613963534938,6.1818884423616896e-18,5.3218233487484337e-13,1.3681104024513285e-05,1.5190905846543221e-05,1.1300920883763279e-10,1.1452924585587701e-11,2.4779963744822997e-07,2.3790070260064299e-21,8.9778314407948956e-10,2.7926578328500151e-15,1.875420370036791e-18,7.9963716198567415e-19,1.4204771053012643e-21,1.0028638325708755e-11,1.3378675265887299e-17,0.0041500790064857374,0.0095515809770850835,9.176645366317287e-08,2.3644009958373885e-12,3.405571746231149e-05,1.3562116314641426e-11,1.2315504171326647e-07,7.2207144412554715e-08,1.6561959235417619e-10,1.7179248175785714e-07
1.1382768086651354e-07,0.09977366400000001,0.80000000000000004,0.0,0.27557836160573884,0.09583449786848873,0.095201870404857392,6.2971076620711991e-18,5.38729538462938e-13,1.3823153811348342e-05,1.5285898368264359e-05,1.1405080857801561e-10,1.1558608889357439e-11,2.4926044009082941e-07,2.4381515506366296e-21,9.0320446998863061e-10,2.8354934811485858e-15,1.9091778031028809e-18,8.1295488887952056e-19,1.4342192060634527e-21,1.011687983383665e-11,1.3630352440113218e-17,0.0041496788691030269,0.0095809731009486969,9.202714251394094e-08,2.3785313190402e-12,3.4150560307356214e-05,1.3630476886563525e-11,1.2347229992093182e-07,7.2184486209023746e-08,1.6637470426031389e-10,1.7359759003119669e-07
1.1419968503523981e-07,0.09977366400000001,0.80000000000000004,0.0,0.27554928442747695,0.095834801320105439,0.095187132239979627,6.4140643973714812e-18,5.453342727871398e-13,1.396590743161106e-05,1.5381152300479707e-05,1.150983311616129e-10,1.1664898624964302e-11,2.5072454263699696e-07,2.4985550361103164e-21,9.0862780119482116e-10,2.8788338634044677e-15,1.9434235661084036e-18,8.2644036054851592e-19,1.4480471712627869e-21,1.0205574703594181e-11,1.388588323695454e-17,0.0041492781429746427,0.0096103541758000635,9.2287582582050738e-08,2.3926756326702566e-12,3.4245021491185569e-05,1.3698733905016543e-11,1.2378798959777355e-07,7.2161807466170481e-08,1.6713095466444711e-10,1.7541165556717427e-07
1.1457168920396609e-07,0.09977366400000001,0.80000000000000004,0.0,0.27552021923170755,0.095835105078014321,0.095172399465492163,6.5327785456018797e-18,5.5199683304969536e-13,1.4109362884311875e-05,1.5476667320642279e-05,1.1615178777408973e-10,1.1771795006965836e-11,2.5219193690576951e-07,2.5602397254204684e-21,9.1405302699926038e-10,2.922683074615948e-15,1.9781629603648285e-18,8.4009495280832564e-19,1.4619612380167333e-21,1.0294723383237919e-11,1.4145312981482291e-17,0.0041488768479874703,0.0096397242087805732,9.2547773957618763e-08,2.4068338778494821e-12,3.4339103809068523e-05,1.3766886790709762e-11,1.2410212170275886e-07,7.2139108398951476e-08,1.6788834147151716e-10,1.7723464951236219e-07
1.1494369337269236e-07,0.09977366400000001,0.80000000000000004,0.0,0.27549116598917545,0.095835409123187804,0.095157672077990946,6.6532701565403669e-18,5.5871751474546411e-13,1.4253518168580288e-05,1.5572443106420787e-05,1.172111895558493e-10,1.1879299245896202e-11,2.5366261472831653e-07,2.6232281722077442e-21,9.1948003799449521e-10,2.9670452267503002e-15,2.0134013245999529e-18,8.5392004583936203e-19,1.4759616431662963e-21,1.0384326316367636e-11,1.4408687365776943e-17,0.0041484750034883524,0.009669083207020663,9.2807716730470211e-08,2.4210059821416659e-12,3.4432810056911277e-05,1.3834935400099846e-11,1.244147071898507e-07,7.2116389220924752e-08,1.6864686274382608e-10,1.790665430026796e-07
1.1531569754141864e-07,0.09977366400000001,0.80000000000000004,0.0,0.27546212467116116,0.095835713437123216,0.09514295007407729,6.7755594329268328e-18,5.654966136588942e-13,1.4398371284078913e-05,1.5668479335701478e-05,1.1827654760213745e-10,1.1987412548273985e-11,2.551365679479677e-07,2.6875432438852442e-21,9.2490872605847858e-10,3.0119244487249939e-15,2.0491440350524726e-18,8.6791702417046645e-19,1.4900486232763627e-21,1.0474383941942267e-11,1.467605245044635e-17,0.0041480726282988913,0.0096984311776399535,9.3067410999922249e-08,2.4351918713739077e-12,3.4526143030431372e-05,1.3902880188679127e-11,1.2472575700653099e-07,7.2093650144998949e-08,1.6940651624136618e-10,1.8090730716946569e-07
1.1568770171014492e-07,0.09977366400000001,0.80000000000000004,0.0,0.2754330952494683,0.095836018001828921,0.095128233450357605,6.8996667309833808e-18,5.7233442586112448e-13,1.4543920231396245e-05,1.5764775686588261e-05,1.19347872963068e-10,1.2096136116609786e-11,2.5661378842013061e-07,2.7532081247973262e-21,9.303389843482327e-10,3.0573248863884856e-15,2.0853965055794162e-18,8.8208727666294333e-19,1.5042224146360435e-21,1.0564896694295578e-11,1.4947454666140488e-17,0.0041476697407295503,0.0097277681277473556,9.3326856849758586e-08,2.4493915171633377e-12,3.461910552432781e-05,1.3970720077319916e-11,1.2503528209737311e-07,7.2070891379523209e-08,1.7016729968132439e-10,1.827569131452575e-07
1.160196082099293e-07,0.09977366400000001,0.80000000000000004,0.0,0.27540720487706627,0.095836289935480004,0.09511510764419133,7.0119480523340525e-18,5.7848500505315724e-13,1.4674366460278798e-05,1.5850911738600717e-05,1.2030876819225555e-10,1.2193656681818801e-11,2.5793453327689773e-07,2.8129536357337001e-21,9.3518516426598145e-10,3.0982750508870268e-15,2.1181761244623073e-18,8.9487754183171296e-19,1.5169419099642466e-21,1.0646037772283642e-11,1.5193048848722759e-17,0.0041473098616893796,0.0097539336031507266,9.3558127855681518e-08,2.4620721572235149e-12,3.4701737297157089e-05,1.4031159224028843e-11,1.2531016585880738e-07,7.2050569289892552e-08,1.7084703200769813e-10,1.8441459349755687e-07
1.1631832405973526e-07,0.09977366400000001,0.80000000000000004,0.0,0.27538391160389664,0.095836534824524922,0.095103298076194193,7.1142646970990176e-18,5.8406086333368873e-13,1.4792239128421044e-05,1.5928610820630384e-05,1.2117764927309711e-10,1.2281842064295195e-11,2.5912541708871502e-07,2.8676732633838943e-21,9.3954766176057933e-10,3.1354902323541881e-15,2.1480316628318622e-18,9.0650848192646292e-19,1.5284488398977071e-21,1.071937505123365e-11,1.5416890873833559e-17,0.004146985644142372,0.0097774750392719129,9.3766102785284583e-08,2.4734940109647084e-12,3.4775857277437079e-05,1.408548328058014e-11,1.2555653733384012e-07,7.2032266269518305e-08,1.7145955761617787e-10,1.8591248711122453e-07
1.1661703990954121e-07,0.09977366400000001,0.80000000000000004,0.0,0.27536062595400568,0.095836779845561382,0.095091491971432324,7.217789459656111e-18,5.8967509501224052e-13,1.4910556994834214e-05,1.600647706877379e-05,1.220503971010915e-10,1.2370423019567124e-11,2.6031839348895118e-07,2.9233045580381599e-21,9.4391099010014176e-10,3.1730487493237805e-15,2.178225420398886e-18,9.1825357552634149e-19,1.5400121549519317e-21,1.0793006533276595e-11,1.5643417894493606e-17,0.0041466611264728559,0.0098010093817549257,9.3973917681587224e-08,2.4849246299528911e-12,3.4849743224388999e-05,1.4139739690843213e-11,1.2580194464154811e-07,7.2013950909922235e-08,1.7207280827878385e-10,1.8741603173362643e-07
1.1691575575934717e-07,0.09977366400000001,0.80000000000000004,0.0,0.27533734791371373,0.095837024990168038,0.095079689328158287,7.3225331677370352e-18,5.9532785390487321e-13,1.5029319027618506e-05,1.6084510316771605e-05,1.229270173135116e-10,1.2459400162819244e-11,2.6151345828284761e-07,2.9798601274738545e-21,9.4827509631903247e-10,3.2109527798102838e-15,2.2087602707202085e-18,9.3011354973425801e-19,1.5516319769567035e-21,1.0866932434748166e-11,1.5872654646339388e-17,0.0041463363172668712,0.009824536634261076,9.4181572585929574e-08,2.4963639867465854e-12,3.4923396579857757e-05,1.4193928456370001e-11,1.260463934191846e-07,7.1995623316630538e-08,1.7268678291845786e-10,1.8892521244404049e-07
1.1721447160915312e-07,0.09977366400000001,0.80000000000000004,0.0,0.27531407746953435,0.095837270250111267,0.095067890144626549,7.4285067138504686e-18,6.0101929394133256e-13,1.5148524195943222e-05,1.6162710398456717e-05,1.2380751552888114e-10,1.2548774107584049e-11,2.6271060728054597e-07,3.0373527172270173e-21,9.526399279707254e-10,3.2492045088301638e-15,2.2396391031730996e-18,9.4208913342534771e-19,1.5633084276278022e-21,1.0941152970090309e-11,1.6104626021680575e-17,0.0041460112249225725,0.0098480568004474418,9.4389067535744677e-08,2.5078120560127334e-12,3.4996818783864828e-05,1.4248049549397329e-11,1.2628988929455644e-07,7.1977283593980932e-08,1.733014804538775e-10,1.904400143323418e-07
1.1751318745895908e-07,0.09977366400000001,0.80000000000000004,0.0,0.27529081460817167,0.09583751561734126,0.095056094419093726,7.5357210554528537e-18,6.0674956916406707e-13,1.5268171470159198e-05,1.6241077147753984e-05,1.2469189734692122e-10,1.2638545465744389e-11,2.6390983629702436e-07,3.0957952116783917e-21,9.5700543312538996e-10,3.2878061283949856e-15,2.2708648229860645e-18,9.541810572419499e-19,1.5750416285671198e-21,1.1015668351856374e-11,1.6339357070002634e-17,0.004145685857654304,0.0098715698839669051,9.4596402569666157e-08,2.5192688133343188e-12,3.5070011274374163e-05,1.430210295072085e-11,1.2653243788360651e-07,7.1958931844329659e-08,1.7391689980455821e-10,1.9196042250066972e-07
1.1781190330876503e-07,0.09977366400000001,0.80000000000000004,0.0,0.27526755931651586,0.095837761083987866,0.09504430214981846,7.6441872151188066e-18,6.1251883372725057e-13,1.5388259821908707e-05,1.6319610398679407e-05,1.2558016834858519e-10,1.272871484753597e-11,2.6511114115210682e-07,3.1552006351439532e-21,9.613715603674364e-10,3.3267598375044421e-15,2.3024403512696372e-18,9.6639005358862667e-19,1.5868317012627767e-21,1.1090478790716257e-11,1.657687299846899e-17,0.0041453602234966082,0.0098950758884681911,9.4803577728211583e-08,2.5307342351501831e-12,3.5142975487071358e-05,1.4356088653050405e-11,1.267740447911437e-07,7.1940568168811155e-08,1.7453303989063099e-10,1.9348642206505953e-07
1.1811061915857099e-07,0.09977366400000001,0.80000000000000004,0.0,0.27524431158163964,0.095838006642356768,0.095032513335061367,7.7539162807110485e-18,6.1832724189581576e-13,1.5508788224232593e-05,1.6398309985339929e-05,1.264723340961191e-10,1.2819282861549805e-11,2.6631451767048993e-07,3.2155821529703458e-21,9.6573825879302491e-10,3.3660678421393331e-15,2.3343686250479716e-18,9.7871685662723431e-19,1.598678767089243e-21,1.1165584495461511e-11,1.6817199172422702e-17,0.0041450343303081338,0.0099185748175958915,9.5010593050669731e-08,2.5422082988025351e-12,3.5215712855149415e-05,1.4410006657491693e-11,1.2701471561167068e-07,7.1922192668410555e-08,1.7514989963405685e-10,1.9501799815703438e-07
1.1840933500837694e-07,0.09977366400000001,0.80000000000000004,0.0,0.27522107139079444,0.095838252284925596,0.095020727973085112,7.8649194055498511e-18,6.2417494804448938e-13,1.5629755651674597e-05,1.6477175741934282e-05,1.2736840013306961e-10,1.291025011473475e-11,2.6751996168172512e-07,3.2769530726354127e-21,9.701054780075287e-10,3.4057323552544851e-15,2.3666525972905105e-18,9.9116220227203679e-19,1.6105829473074505e-21,1.1240985673010454e-11,1.7060361115887619e-17,0.0041447081857754597,0.0099420666749905056,9.5217448573838228e-08,2.5536909824702511e-12,3.5288224809094075e-05,1.4463856975259115e-11,1.2725445592816702e-07,7.1903805443698503e-08,1.7576747795837261e-10,1.9655513592515698e-07
1.187080508581829e-07,0.09977366400000001,0.80000000000000004,0.0,0.27519783873140713,0.095838498004340314,0.095008946062154348,7.9772078085820479e-18,6.3006210665683033e-13,1.5751161080382968e-05,1.6556207502753494e-05,1.2826837198425576e-10,1.300161721239994e-11,2.6872746902016905e-07,3.3393268448536651e-21,9.7447316812296538e-10,3.4457555967715933e-15,2.3992952369430775e-18,1.003726828184874e-18,1.6225443630649142e-21,1.1316682528413301e-11,1.7306384512068994e-17,0.0041443817974168365,0.0099655514642884874,9.5424144333524438e-08,2.5651822651706062e-12,3.5360512776471722e-05,1.4517639626638928e-11,1.274932713099128e-07,7.1885406594061186e-08,1.7638577378778663e-10,1.9809782053654316e-07
1.1900676670798885e-07,0.09977366400000001,0.80000000000000004,0.0,0.27517461359107664,0.095838743793411396,0.09499716760053567,8.0907927745495842e-18,6.3598887232426666e-13,1.5873003488209374e-05,1.6635405102180648e-05,1.2917225515576219e-10,1.3093384758217276e-11,2.6993703552495554e-07,3.4027170646865629e-21,9.7884127975538761e-10,3.4861397935719933e-15,2.4322995289585457e-18,1.0164114737703691e-18,1.6345631353958492e-21,1.1392675264857201e-11,1.7555295203853591e-17,0.0041440551725858386,0.0099890291891222491,9.5630680365733178e-08,2.5766821267381362e-12,3.5432578181725217e-05,1.4571354640864345e-11,1.2773116731159281e-07,7.1866996217522921e-08,1.7700478604709896e-10,1.9964603717833841e-07
1.193054825577948e-07,0.09977366400000001,0.80000000000000004,0.0,0.27515139595756982,0.095838989645110326,0.094985392586497588,8.2056856541575722e-18,6.4195539974513557e-13,1.5995281854805302e-05,1.6714768374690402e-05,1.3008005513496268e-10,1.3185553354223875e-11,2.7114865703999376e-07,3.4671374726576029e-21,9.8320976402224258e-10,3.5268871794893527e-15,2.4656684743274003e-18,1.0292168801711844e-18,1.6466393852212884e-21,1.1468964083671332e-11,1.7807119194309303e-17,0.0041437283184749523,0.010012499853120218,9.5837056706131443e-08,2.58819054780625e-12,3.5504422445978214e-05,1.4625002056008418e-11,1.279681494733843e-07,7.1848574411285172e-08,1.7762451366219457e-10,2.0119977105915743e-07
1.1960419840760074e-07,0.09977366400000001,0.80000000000000004,0.0,0.27512818581881887,0.095839235552566168,0.094973621018310639,8.321897864241933e-18,6.4796184372372778e-13,1.6117995161715727e-05,1.6794297154848995e-05,1.3099177739054119e-10,1.3278123600824522e-11,2.7236232941396381e-07,3.5326019558723209e-21,9.87578572539696e-10,3.5679999953023132e-15,2.4994050901082966e-18,1.0421437902633229e-18,1.6587732333492025e-21,1.1545549184331917e-11,1.8061882647184205e-17,0.0041434012421190762,0.010035963459906858,9.6043273389197299e-08,2.5997075097910245e-12,3.5576046986844496e-05,1.4678581918722464e-11,1.2820422332067303e-07,7.1830141271982515e-08,1.782449555603042e-10,2.0275900741048672e-07
1.1990291425740669e-07,0.09977366400000001,0.80000000000000004,0.0,0.27510498316291782,0.095839481509062005,0.094961852894247162,8.439440887936546e-18,6.5400835916933376e-13,1.624114239247041e-05,1.6873991277314691e-05,1.3190742737249334e-10,1.3371096096794123e-11,2.7357804850029477e-07,3.5991245491431792e-21,9.919476574199275e-10,3.609480488727051e-15,2.5335124094584654e-18,1.0551929486514728e-18,1.6709648004746146e-21,1.1622430764467283e-11,1.8319611887405106e-17,0.004143073950398945,0.010059420013102702,9.6249330448308754e-08,2.6112329948735022e-12,3.5647453218240016e-05,1.4732094283997329e-11,1.2843939436291161e-07,7.1811696895468082e-08,1.7886611066970963e-10,2.0432373148805078e-07
1.2020163010721263e-07,0.09977366400000001,0.80000000000000004,0.0,0.27508178797811894,0.095839727508031658,0.094950088212581552,8.558326274839908e-18,6.6009510109529293e-13,1.6364722532672444e-05,1.6953850576837894e-05,1.328270105121225e-10,1.3464471439280121e-11,2.7479581015713752e-07,3.6667194361193752e-21,9.96316971268392e-10,3.6513309144097821e-15,2.5679934816638891e-18,1.0683651016644016e-18,1.6832142071797229e-21,1.1699609019862876e-11,1.8580333401575545e-17,0.0041427464500444853,0.010082869516324391,9.6455227916292133e-08,2.6227669859827908e-12,3.5718642550199889e-05,1.4785539214920372e-11,1.2867366809256055e-07,7.1793241376510857e-08,1.7948797791950693e-10,2.0589392857314197e-07
1.2050034595701857e-07,0.09977366400000001,0.80000000000000004,0.0,0.27505860025283041,0.095839973543056442,0.094938326971589951,8.6785656411813716e-18,6.6622222461804454e-13,1.6488734570084449e-05,1.7033874888260956e-05,1.337505322220463e-10,1.3558250223804962e-11,2.7601561024734777e-07,3.7354009504214757e-21,1.0006864671810512e-09,3.6935535339191892e-15,2.6028513721692388e-18,1.0816609973503909e-18,1.6955215739340166e-21,1.1777084144466253e-11,1.8844073838473251e-17,0.0041424187476380957,0.010106311973184673,9.6660965825543404e-08,2.6343094667792541e-12,3.578961638870133e-05,1.4838916782473816e-11,1.2890704998453048e-07,7.1774774808888307e-08,1.801105562396527e-10,2.0746958397391537e-07
1.207990618068245e-07,0.09977366400000001,0.80000000000000004,0.0,0.27503541997561254,0.095840219607861876,0.094926569169550445,8.8001706699868649e-18,6.7238988495618188e-13,1.6613177494712258e-05,1.7114064046517966e-05,1.3467799789620968e-10,1.365243304426847e-11,2.7723744463847645e-07,3.8051835767809397e-21,1.0050560987415785e-09,3.7361506157387892e-15,2.6380891626076698e-18,1.0950813854727193e-18,1.7078870210943954e-21,1.1854856330392075e-11,1.9110860009547057e-17,0.0041420908496178441,0.010129747387292479,9.6866544207751258e-08,2.6458604216379366e-12,3.5860376135492557e-05,1.4892227065336518e-11,1.291395454958718e-07,7.1756297285564363e-08,1.8073384456116199e-10,2.0905068302664837e-07
1.2109777765663045e-07,0.09977366400000001,0.80000000000000004,0.0,0.27501224713517491,0.095840465696314603,0.094914814804742939,8.9231531112441759e-18,6.7859823742950673e-13,1.6738050298886138e-05,1.719441788663481e-05,1.35609412909894e-10,1.3747020492950306e-11,2.784613092027546e-07,3.8760819521845037e-21,1.0094258200185397e-09,3.7791244352592202e-15,2.6737099508304596e-18,1.1086270175051841e-18,1.7203106689052899e-21,1.1932925767927095e-11,1.9380718889413271e-17,0.0041417627622806225,0.010153175762252917,9.7071963093759912e-08,2.6574198356321621e-12,3.5930923187926228e-05,1.4945470149670024e-11,1.2937116006514872e-07,7.1737808898753899e-08,1.8135784181608248e-10,2.1063721109696545e-07
1.213964935064364e-07,0.09977366400000001,0.80000000000000004,0.0,0.2749890817203739,0.095840711802419307,0.094903063875449251,9.0475247820677386e-18,6.8484743745809015e-13,1.6863351977339694e-05,1.7274936243729277e-05,1.3654478261972124e-10,1.3842013160512351e-11,2.7968719981707513e-07,3.948110867023441e-21,1.013795585562541e-09,3.8224772747704843e-15,2.709716850936481e-18,1.1222986466276724e-18,1.7327926374987769e-21,1.201129264553509e-11,1.9653677616351492e-17,0.0041414344917851979,0.010176597101667311,9.7277222513709881e-08,2.6689876945172702e-12,3.6001258938797029e-05,1.499864612889846e-11,1.2960189911169405e-07,7.1719309739769384e-08,1.8198254693740616e-10,2.1222915358102922e-07
1.2169520935624233e-07,0.09977366400000001,0.80000000000000004,0.0,0.27496592372020906,0.095840957920315717,0.094891316379952975,9.1732975668629467e-18,6.9113764056133271e-13,1.6989081527286329e-05,1.7355618953011022e-05,1.3748411236365933e-10,1.3937411636001107e-11,2.8091511236297459e-07,4.0212852662477029e-21,1.0181653504033585e-09,3.8662114234541047e-15,2.7461129933014783e-18,1.1360970277217726e-18,1.7453330468947033e-21,1.2089957149861833e-11,1.9929763492799819e-17,0.0041411060441552405,0.010200011409133234,9.7482322497176155e-08,2.6805639847145601e-12,3.6071384776184263e-05,1.5051755103503479e-11,1.2983176803491867e-07,7.1700799899000192e-08,1.8260795885898343e-10,2.1382649590669715e-07
1.2229264105585424e-07,0.09977366400000001,0.80000000000000004,0.0,0.27491962992048824,0.095841450168700243,0.094867831683496176,9.4290943534260328e-18,7.0384167856043498e-13,1.7241820243348164e-05,1.7517476769433522e-05,1.3937467321251954e-10,1.4129428358882264e-11,2.833769867987903e-07,4.1711310774169258e-21,1.0269047004729336e-09,3.9548328394744584e-15,2.8200856078696794e-18,1.1640770738337612e-18,1.770589667612809e-21,1.2248179776194067e-11,2.049142672773801e-17,0.0041404486409281982,0.010246818942591319,9.7892044269735672e-08,2.7037418079666792e-12,3.6211012238351374e-05,1.515777247488383e-11,1.3028891700692828e-07,7.1663748529323486e-08,1.8386089884308154e-10,2.1703732195937486e-07
1.2283032958550496e-07,0.09977366400000001,0.80000000000000004,0.0,0.27487799075128239,0.095841893176445925,0.094846707183090462,9.664223878995412e-18,7.1541710544624433e-13,1.7470738401698246e-05,1.7663709237394759e-05,1.4108977446199623e-10,1.4303637148909932e-11,2.8559954757515603e-07,4.3100629973935676e-21,1.0347696716971727e-09,4.0359192971501339e-15,2.8880239077203708e-18,1.1897002147382274e-18,1.7935216955488651e-21,1.2391599858652744e-11,2.1007895767092675e-17,0.0041398564299892585,0.010288921709454689,9.826024887627416e-08,2.7246305608388547e-12,3.6335972873572518e-05,1.5252960098825661e-11,1.3069742900215767e-07,7.1630366653961215e-08,1.8499095140905667e-10,2.1994538736527052e-07
1.2336801811515567e-07,0.09977366400000001,0.80000000000000004,0.0,0.27483637544069278,0.095842336137125603,0.094825593781577358,9.9040809329514418e-18,7.2712780537283554e-13,1.7701027389285842e-05,1.78104716478122e-05,1.4281778838630805e-10,1.4479169843892241e-11,2.8782859557017662e-07,4.452945897910881e-21,1.0426339628583272e-09,4.1182771120337994e-15,2.9572727830957952e-18,1.2157458492717073e-18,1.816644933116429e-21,1.2535987071821354e-11,2.1534928933585961e-17,0.0041392637329429501,0.010331001748585573,9.862793734014908e-08,2.7455464487689308e-12,3.6460274745385954e-05,1.5347932492127505e-11,1.3110320480745341e-07,7.1596951536121877e-08,1.8612327746939364e-10,2.228707231959505e-07
1.239057066448064e-07,0.09977366400000001,0.80000000000000004,0.0,0.2747947839294001,0.095842779021072314,0.094804491469011432,1.0148737279762042e-17,7.3897468879810155e-13,1.7932681456771783e-05,1.7957763042939151e-05,1.4455874544301352e-10,1.4656029821053084e-11,2.900641069309321e-07,4.5998726804076459e-21,1.050497328629384e-09,4.2019198827616769e-15,3.0278510826872483e-18,1.2422184408717398e-18,1.8399600762288294e-21,1.2681342439127938e-11,2.2072691455813212e-17,0.0041386705804065619,0.010373059080832659,9.899510981154881e-08,2.7664894146002305e-12,3.6583925759561416e-05,1.5442690470128872e-11,1.3150627512682905e-07,7.1563503672147327e-08,1.8725787083946862e-10,2.2581324575327124e-07
1.244433951744571e-07,0.09977366400000001,0.80000000000000004,0.0,0.27475321615938314,0.095843221799818468,0.094783400235465456,1.0398265403230743e-17,7.5095866714860429e-13,1.8165694886166325e-05,1.8105582465986972e-05,1.4631267589446135e-10,1.483422044084799e-11,2.9230605785207061e-07,4.7509379625882717e-21,1.058359528476957e-09,4.2868612796664919e-15,3.0997778283284271e-18,1.2691224705043517e-18,1.8634678196307572e-21,1.282766696530525e-11,2.2621350324951884e-17,0.0041380770017970117,0.010415093727007264,9.9361766434964744e-08,2.7874594069530589e-12,3.6706933761430967e-05,1.5537234906855252e-11,1.3190667041592556e-07,7.153002354961944e-08,1.8839472534356387e-10,2.2877287175288104e-07
1.2498108370410782e-07,0.09977366400000001,0.80000000000000004,0.0,0.27471167207387331,0.095843664446049637,0.094762320071030123,1.0652738509519555e-17,7.6308065280224526e-13,1.8400061991902927e-05,1.8253928961122944e-05,1.4807960980794411e-10,1.5013745047008408e-11,2.9455442457554338e-07,4.9062381010532078e-21,1.0662203266037845e-09,4.3731150446184205e-15,3.1730722155186608e-18,1.2964624365882273e-18,1.8871688569005272e-21,1.297496163648183e-11,2.3181074304020726e-17,0.0041374830253774848,0.010457105707883749,9.9727907349394511e-08,2.8084563799546667e-12,3.6829306533676632e-05,1.5631566731669771e-11,1.3230442087429765e-07,7.1496511647323762e-08,1.8953383481499401e-10,2.3174951834075552e-07
1.2551877223375854e-07,0.09977366400000001,0.80000000000000004,0.0,0.27467015161731284,0.095844106933559603,0.094741250965813956,1.0912230530154872e-17,7.7534155907101981e-13,1.863577712184248e-05,1.8402801573467969e-05,1.4985957705585963e-10,1.5194606966585714e-11,2.9680918339035124e-07,5.0658712140964547e-21,1.0740794918907631e-09,4.460694990863851e-15,3.2477536139399601e-18,1.3242428549202524e-18,1.9110638804523475e-21,1.3123227420272569e-11,2.3752033937117876e-17,0.0041368886783022234,0.010499095044199989,1.0009353268832684e-07,2.8294802929743927e-12,3.695105179426095e-05,1.5725686926016661e-11,1.3269955643832319e-07,7.1462968435383219e-08,1.9067519309625357e-10,2.3474310310873113e-07
1.2605646076340925e-07,0.09977366400000001,0.80000000000000004,0.0,0.27462865473531167,0.095844549237207227,0.094720192909942991,1.1176816125016644e-17,7.8774230018385195e-13,1.887283465821141e-05,1.8552199349094501e-05,1.5165260731587262e-10,1.5376809509995026e-11,2.9907031063229438e-07,5.2299372046662817e-21,1.0819367978385743e-09,4.549615002862019e-15,3.3238415679680497e-18,1.3524682586023812e-18,1.9351535815385845e-21,1.3272465265868863e-11,2.4334401558638272e-17,0.0041362939866596091,0.010541061756657756,1.0045864257994006e-07,2.8505311103657959e-12,3.7072177194492688e-05,1.5819596520145738e-11,1.3309210677387884e-07,7.1429394375697821e-08,1.9181879403859054e-10,2.3775354410908563e-07
