Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24),COX(47)
4.570833214058067e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075494714968413659,0.097759264450517525,0.042040485589126146,2.9877813461476321e-10,7.258007204955469e-05,0.0015027784855310073,3.9569508202295858e-08,1.7248217410296137e-12,1.398772462438236e-20,8.8658153274616194e-13,5.1689755098990609e-34,1.3116929737916359e-13,1.5648386683983775e-24,1.144927756580975e-16,6.6789774597588577e-22,7.6977978583019147e-23,1.179901940258087e-18,3.4542432951762585e-27,0.0014151432248996007,0.11501795192137339,1.0805201093455025e-08,0.00013308301645042234,5.7639713679966523e-14,2.2844552816312975e-08,2.9803084191671007e-09,9.6895916467136708e-08,0.00082551464668827027,6.3639774933718847e-06,1.1554173611493225e-09,2.8439434933328061e-06,1.0070977238541256e-14,1.9724268160969472e-11
4.591600122396905e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075348134178771828,0.097758117552786294,0.041965546486212396,3.0264482737985569e-10,7.3144840126649865e-05,0.0015100052923194653,3.9840797361045813e-08,1.7381090703472973e-12,1.4161713455891535e-20,8.8979064169611362e-13,5.2929850347060641e-34,1.3145531735738361e-13,1.5884860390156251e-24,1.1563392063907799e-16,6.7433212080281712e-22,7.8006251628365281e-23,1.1860800552291133e-18,3.523987071912421e-27,0.0014123719377399659,0.1151633307972602,1.0817477891300209e-08,0.00013310372901925531,5.7757571708934124e-14,2.284603106207535e-08,2.9742506676137539e-09,9.7222255560527223e-08,0.00082943254067630186,6.382175300856066e-06,1.1633403984315849e-09,2.8599979873214996e-06,1.0151273625437152e-14,1.9820955967089581e-11
4.612367030735742e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.075202385698715346,0.097756958255268769,0.041891030368637436,3.0654169984873388e-10,7.3710864747578581e-05,0.0015172248790266602,4.0112557713662485e-08,1.7514264938620952e-12,1.433691890749503e-20,8.9299328603686855e-13,5.419318046287577e-34,1.3174033212723349e-13,1.6123668752802873e-24,1.1678019297155698e-16,6.8079307143335479e-22,7.9042728034383855e-23,1.1922531988077955e-18,3.5947820647402255e-27,0.0014096162174761335,0.11530786562028929,1.0829676136196693e-08,0.00013312387151102003,5.7874823641721742e-14,2.2847418375563901e-08,2.9682278061557982e-09,9.7547693687310372e-08,0.00083334726717788964,6.4002945917622322e-06,1.1712736048805932e-09,2.8760459634400849e-06,1.0231777302700984e-14,1.9917573044689482e-11
4.63313393907458e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07505746171277991,0.097755786705258085,0.0418169332636837,3.1046882337897726e-10,7.427813909843566e-05,0.0015244372436334385,4.038478690879786e-08,1.7647738530155259e-12,1.4513342113498267e-20,8.9618949851542634e-13,5.5480056459799333e-34,1.3202434891981563e-13,1.6364821936822642e-24,1.179315824317291e-16,6.8728053375952942e-22,8.008742518032758e-23,1.1984213534855549e-18,3.666638623648831e-27,0.0014068759190950589,0.11545156434508606,1.0841796568973388e-08,0.00013314345163832915,5.7991474019801747e-14,2.2848716007280523e-08,2.962239498245273e-09,9.7872235477898341e-08,0.00083725882391364002,6.4183358779747363e-06,1.1792168908618062e-09,2.8920873223311545e-06,1.0312487351983603e-14,2.0014119264350161e-11
4.653900847413417e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07491335450786113,0.097754603047990427,0.041743251250668016,3.1442626896554648e-10,7.4846656417014556e-05,0.0015316423844717387,4.0657482614148451e-08,1.7781509904159839e-12,1.4690984190499546e-20,8.9937931161693396e-13,5.6790791783640052e-34,1.3230737488618728e-13,1.6608330083246615e-24,1.1908807881015642e-16,6.9379444388341537e-22,8.1140360315066192e-23,1.2045845023207958e-18,3.739567143539664e-27,0.0014041508994712356,0.11559443482198412,1.0853839920820175e-08,0.00013316247699119373,5.8107527329404839e-14,2.2849925187234537e-08,2.9562854119250159e-09,9.8195885530735923e-08,0.00084116720877363616,6.4362996670512788e-06,1.1871701676081658e-09,2.9081219664586616e-06,1.0393402861208416e-14,2.0110594501751471e-11
4.6746677557522545e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074770056471496732,0.097753407426680275,0.041669980460068444,3.184141072433625e-10,7.541640999227762e-05,0.0015388403002162708,4.0930642516234542e-08,1.7915577498273394e-12,1.4869846237584674e-20,9.0256275756718508e-13,5.8125702316634592e-34,1.3258941709856429e-13,1.6854203309277169e-24,1.2024967191210241e-16,7.0033473811721566e-22,8.2201550558101016e-23,1.2107426289269427e-18,3.8135780641209109e-27,0.0014014410173351761,0.11573648479877623,1.0865806913447782e-08,0.00013318095503936627,5.8222988016096444e-14,2.2851047126470535e-08,2.9503652197217644e-09,9.8518648412408315e-08,0.00084507241981360433,6.454186462263397e-06,1.1951333472078868e-09,2.9241498000750301e-06,1.0474522924504856e-14,2.0206998637563179e-11
4.695434664091092e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074627560090184245,0.097752199982555021,0.041597117072669054,3.2243240848985934e-10,7.5987393163832128e-05,0.0015460309898763973,4.1204264320182392e-08,1.8049939761576728e-12,1.5049929336519091e-20,9.0573986833510083e-13,5.9485106381384525e-34,1.3287048255150101e-13,1.7102451708327951e-24,1.2141635155785691e-16,7.0690135298331413e-22,8.3271012900569938e-23,1.2168957174607409e-18,3.888681869802205e-27,0.001398746133242542,0.11587772192242862,1.0877698259245009e-08,0.00013319889313463969,5.8337860487065986e-14,2.2852083017541693e-08,2.9444785985741248e-09,9.8840528657840264e-08,0.0008489744552511681,6.4719967626367112e-06,1.2031063425939956e-09,2.9401707291867973e-06,1.0555846642149377e-14,2.030333155733935e-11
4.716201572429929e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074485857947733325,0.09775098085488905,0.041524657318722354,3.2648124262751351e-10,7.655959932141217e-05,0.0015532144527882021,4.1478345749509991e-08,1.8184595154481442e-12,1.5231234551937674e-20,9.089106756351914e-13,6.0869324744749037e-34,1.3315057816304824e-13,1.7353085350064503e-24,1.2258810758304985e-16,7.1349422521429473e-22,8.4348764206243866e-23,1.2230437526108253e-18,3.9648890895894817e-27,0.0013960661095439044,0.11601815374076073,1.0889514661433607e-08,0.00013321629851308463,5.8452149090757378e-14,2.2853034033207249e-08,2.9386252297812019e-09,9.9161530770679691e-08,0.00085287331346219097,6.4897310629899699e-06,1.2110890675365432e-09,2.9561846615283333e-06,1.0637373120522346e-14,2.0399593151413062e-11
4.736968480768767e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07434494272365097,0.097749750181036668,0.041452597477128587,3.3056067922634854e-10,7.7133021904369264e-05,0.0015603906886067433,4.1752884545915977e-08,1.8319542148619897e-12,1.5413762931532251e-20,9.1207521092999863e-13,6.2278680621693791e-34,1.3342971077588818e-13,1.7606114280445577e-24,1.2376492983895635e-16,7.2011329175293355e-22,8.5434821212514066e-23,1.2291867195865314e-18,4.0422102969800235e-27,0.0013934008103551141,0.11615778770409046,1.0901256814218352e-08,0.00013323317829723807,5.856585813451252e-14,2.2853901328168796e-08,2.9328047988895877e-09,9.9481659223383973e-08,0.0008567689929772004,6.5073898539745234e-06,1.2190814366303924e-09,2.9721915065326012e-06,1.0719101472041774e-14,2.0495783314794393e-11
4.757735389107604e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074204807191559835,0.097748508096464848,0.041380933874631466,3.346707875064171e-10,7.770765440116636e-05,0.0015675596972984879,4.2027878469071532e-08,1.8454779226736502e-12,1.5597515506236811e-20,9.1523350543251809e-13,6.3713499679096283e-34,1.3370788715844937e-13,1.7861548521764993e-24,1.2494680819279165e-16,7.2675848975215693e-22,8.6529200531370524e-23,1.2353246041069502e-18,4.1206561098576798e-27,0.0013907501015282616,0.11629663116684687,1.0912925402934662e-08,0.00013324953949826244,5.8678991899594214e-14,2.2854686040479735e-08,2.9270169956290043e-09,9.9800918457333313e-08,0.00086066149247789124,6.5249736221139687e-06,1.2270833652840086e-09,2.9881911752945755e-06,1.080103081509842e-14,2.0591901947072234e-11
4.778502297446442e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.074065444217647741,0.097747254734785002,0.041309662885030289,3.3881163634025829e-10,7.8283490348879132e-05,0.0015747214791339188,4.2303325296415533e-08,1.8590304882580249e-12,1.5782493290410474e-20,9.183855901086041e-13,6.5174110039508176e-34,1.3398511400599996e-13,1.8119398072694158e-24,1.261337325279969e-16,7.3342975657497529e-22,8.763191865037199e-23,1.2414573923902281e-18,4.2002371903882783e-27,0.0013881138506232223,0.11643469138914986,1.0924521104195028e-08,0.00013326538901803136,5.8791554603391482e-14,2.2855389288915474e-08,2.9212615138774734e-09,1.001193128833396e-07,0.00086455081079371305,6.5424828498423992e-06,1.2350947697140909e-09,3.0041835805485069e-06,1.0883160274024606e-14,2.0687948952315646e-11
4.799269205785279e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073926846759148873,0.097745990227784296,0.041238780928407659,3.42983294255334e-10,7.8860523332707682e-05,0.0015818760346803199,4.2579222822952679e-08,1.8726117620798474e-12,1.5968697282018331e-20,9.2153149567935098e-13,6.6660842284874641e-34,1.3426139794172142e-13,1.8379672908325195e-24,1.2732569274451686e-16,7.4012702979439142e-22,8.8742991933607495e-23,1.2475850711431062e-18,4.2809642449152251e-27,0.0013854919268797719,0.11657197553835856,1.0936044586030045e-08,0.00013328073365116033,5.8903550413537319e-14,2.2856012174471827e-08,2.9155380515374337e-09,1.0043684688174111e-07,0.00086843694689853191,6.5599180155427621e-06,1.2431155669336508e-09,3.0201686366448979e-06,1.0965488979031936e-14,2.0783924238978029e-11
4.8200361141241165e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073789007862854847,0.097744714705456051,0.04116828447037283,3.4718582943643994e-10,7.9438746985489069e-05,0.0015890233647947213,4.2855568861054629e-08,1.8862215956831986e-12,1.6156128462809917e-20,9.246712526234589e-13,6.8174029460211359e-34,1.3453674551776104e-13,1.8642382980214577e-24,1.2852267875906742e-16,7.4685024719327591e-22,8.9862436622648561e-23,1.2537076275506747e-18,4.3628480238552959e-27,0.0013828842011902537,0.11670849069058857,1.0947496508026702e-08,0.000133295580087042,5.9014983493996397e-14,2.2856555783971577e-08,2.9098463104764839e-09,1.0075352480231164e-07,0.00087231989990736324,6.5772795935857314e-06,1.2511456747382559e-09,3.0361462595076796e-06,1.1048016066130625e-14,2.0879827719805742e-11
4.840803022462954e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073651920663655987,0.097743428296029944,0.041098170021319956,3.5141930972809512e-10,8.0018154987213945e-05,0.0015961634706170109,4.3132361240264083e-08,1.8998598416811224e-12,1.6344787798495671e-20,9.2780489117957718e-13,6.9714007077239306e-34,1.3481116321626606e-13,1.8907538216427334e-24,1.2972468050539529e-16,7.5359934676422133e-22,9.0990268837493359e-23,1.2598250492663505e-18,4.4458993215946279e-27,0.0013802905460727911,0.11684424383219881,1.0958877521467241e-08,0.00013330993491180115,5.9125857943644658e-14,2.2857021185646773e-08,2.9041859965164579e-09,1.0106935096495316e-07,0.00087619966907318827,6.5945680543673132e-06,1.2591850117042431e-09,3.0521163666139945e-06,1.1130740677113405e-14,2.0975659311746107e-11
4.861569930801791e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073515578383111083,0.097742131126001289,0.041028434135701265,3.5568380263691084e-10,8.0598741064561133e-05,0.001603296353563203,4.3409597807101687e-08,1.9135263537453835e-12,1.6534676238921259e-20,9.3093244134862657e-13,7.1281113117978052e-34,1.3508465745039803e-13,1.9175148521581837e-24,1.309316879345303e-16,7.6037426670937858e-22,9.2126504577503409e-23,1.265937324402101e-18,4.5301289763848897e-27,0.0013777108356450272,0.11697924186124918,1.0970188269462006e-08,0.00013332380461016332,5.9236177781989228e-14,2.2857409428807166e-08,2.8985568192953036e-09,1.0138432965993167e-07,0.00088007625378383686,6.6117838643460636e-06,1.2672334971787748e-09,3.0680788769851208e-06,1.1213661959510074e-14,2.1071418935857003e-11
4.882336839140629e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073379974328045675,0.097740823320159792,0.04095907341131437,3.5997937533393425e-10,8.1180498990428409e-05,0.001610422015318863,4.3687276424875817e-08,1.9272209865963271e-12,1.6725794718239724e-20,9.3405393289610365e-13,7.2875688038297471e-34,1.3535723456532832e-13,1.9445223776895015e-24,1.3214369101502766e-16,7.6717494544025616e-22,9.3271159722330077e-23,1.2720444415188409e-18,4.6155478702396745e-27,0.001375144945598383,0.1171134915889292,1.0981429387078238e-08,0.00013333719556738431,5.9345947060133603e-14,2.2857721551897653e-08,2.892958492203289e-09,1.0169846514735709e-07,0.0008839496535589321,6.6289274860810443e-06,1.2752910512599046e-09,3.0840337111310047e-06,1.129677906647324e-14,2.1167106517221878e-11
4.903103747479466e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.073245101889177711,0.097739505001617807,0.040890084488603755,3.6430609465697072e-10,8.176342258345927e-05,0.0016175404578326815,4.3965394973495076e-08,1.9409435959928678e-12,1.6918144155081507e-20,9.3716939535436344e-13,7.4498074771428554e-34,1.3562890083921706e-13,1.9717773840228125e-24,1.3336067973320301e-16,7.7400132157749954e-22,9.4424250032833216e-23,1.2781463896170364e-18,4.7021669288310882e-27,0.0013725927531728199,0.11724699974095872,1.0992601501472497e-08,0.00013335011407110479,5.945516978651988e-14,2.2857958576794204e-08,2.887390732408549e-09,1.0201176165806106e-07,0.00088781986804691698,6.6459993782688386e-06,1.2833575947991559e-09,3.0999807910252469e-06,1.1380091156772707e-14,2.1262721984863972e-11
4.923870655818304e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.07311095453977047,0.097738176291838022,0.040821464049975907,3.6866402711288836e-10,8.2347505707601476e-05,0.0016246516833101977,4.4243951349283588e-08,1.9546940387225894e-12,1.7111725452722779e-20,9.4027885802488206e-13,7.6148618731433826e-34,1.3589966248417223e-13,1.9992808546132978e-24,1.3458264409336165e-16,7.808533339506692e-22,9.558579115199446e-23,1.2842431581275743e-18,4.7899971213865154e-27,0.0013700541371320933,0.11737977295896079,1.1003705232016375e-08,0.00013336256631302912,5.9563849816156687e-14,2.2858121502455832e-08,2.8818532607082341e-09,1.0232422339434118e-07,0.00089168689702214757,6.6629999957796333e-06,1.2914330493987535e-09,3.115920040128004e-06,1.1463597394800744e-14,2.1358265271660897e-11
4.944637564157141e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072977525834311746,0.097736837310660477,0.04075320881912791,3.7305323887989879e-10,8.2932742271663417e-05,0.0016317556942076589,4.452294346479886e-08,1.9684721725919581e-12,1.7306539499251322e-20,9.4338234998049654e-13,7.7827667816636919e-34,1.3616952564719163e-13,2.0270337705898629e-24,1.3580957411801799e-16,7.8773092159797189e-22,9.6755798605818873e-23,1.2903347369027662e-18,4.8790494605856336e-27,0.0013675289777394927,0.11751181780180803,1.1014741190414985e-08,0.00013337455839075715,5.9671991070463291e-14,2.2858211320471997e-08,2.8763458014349439e-09,1.0263585452864969e-07,0.0008955507403820307,6.6799297896941542e-06,1.2995173373788971e-09,3.1318513833121837e-06,1.1547296950400132e-14,2.1453736314265456e-11
4.963327781662095e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072858049177186968,0.097735623543316955,0.040692088688904338,3.7703032771442331e-10,8.3460436371863588e-05,0.0016381431377767992,4.4774407213897354e-08,1.9808960522892416e-12,1.7482926863320456e-20,9.4617041162552048e-13,7.936347341792067e-34,1.364116393206126e-13,2.0522254798060278e-24,1.3691804855180362e-16,7.9394256712291079e-22,9.781605676908313e-23,1.295812712522259e-18,4.9602506381592227e-27,0.0013652677419474484,0.11763004075488319,1.1024616107287368e-08,0.00013338496278559526,5.9768860829293281e-14,2.2858230460495198e-08,2.8714145237973277e-09,1.029156158100334e-07,0.00089902547571696519,6.6951064198355143e-06,1.3068006854830784e-09,3.1461827716201733e-06,1.1622791155210555e-14,2.1539598434447599e-11
4.982017999167048e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072739144878535569,0.097734401637050911,0.04063125942448588,3.8103285391645303e-10,8.3989055482260725e-05,0.0016445247418554283,4.5026220735105696e-08,1.9933421452067861e-12,1.7660314087525226e-20,9.4895368123364098e-13,8.0922909107715011e-34,1.3665303454207835e-13,2.0776207445944573e-24,1.3803052985948607e-16,8.001748352617966e-22,9.8883196300963621e-23,1.301286469748721e-18,5.0424587991425976e-27,0.0013630172250247417,0.11774768363835426,1.1034437053486006e-08,0.00013339500362782942,5.9865300077810402e-14,2.2858191871458985e-08,2.866507139891248e-09,1.0319471066224871e-07,0.00090249763081067013,6.7102263687723599e-06,1.3140910706915424e-09,3.1605076435898601e-06,1.1698440681767597e-14,2.162540194748796e-11
4.998839194921506e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072632616626929686,0.097733295032159398,0.040576759870973644,3.8465691576846785e-10,8.4465599970248801e-05,0.0016502631946496967,4.525315072870348e-08,2.0045625371663222e-12,1.7820817979467711e-20,9.5145454382397142e-13,8.2346818812535547e-34,1.3686967956070319e-13,2.1006511101189228e-24,1.3903518293365892e-16,8.058014725456183e-22,9.9849514608129983e-23,1.3062092391021402e-18,5.11731382387956e-27,0.0013610008547624095,0.11785307008906255,1.1043230116037137e-08,0.0001334037330674315,5.9951729607720756e-14,2.2858108354816361e-08,2.8621107633418914e-09,1.0344532869761477e-07,0.00090562036442767607,6.7237861258308862e-06,1.3206583885208329e-09,3.1733944139900307e-06,1.1766657564809738e-14,2.1702574968125322e-11
5.013978271100518e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072537131741558514,0.097732293559508868,0.040527908740478909,3.8793624957544578e-10,8.4895125008462288e-05,0.0016554237610707596,4.5457628035212479e-08,2.014676142495434e-12,1.7965964728530805e-20,9.5370202819488073e-13,8.3645038616421894e-34,1.3706416812431456e-13,2.1215203307265041e-24,1.3994213629802545e-16,8.1087967137250384e-22,1.0072398108357307e-22,1.310636801720845e-18,5.1853912614975969e-27,0.0013591934362566945,0.11794752211581068,1.1051107049863127e-08,0.00013341134326543582,6.0029221672658708e-14,2.2857994103295304e-08,2.8581703224041864e-09,1.0367042724597306e-07,0.000908429037997607,6.7359510671579048e-06,1.3265737769546516e-09,3.1849879277142325e-06,1.1828159560337986e-14,2.1771990049519944e-11
5.0291173472795295e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072442014392060841,0.097731286894941219,0.040479244386429393,3.912323571052399e-10,8.5325249255568619e-05,0.0016605805004943162,4.5662332195501003e-08,2.0248041422714629e-12,1.8111768567672637e-20,9.5594640514856653e-13,8.4959224723135253e-34,1.3725819298460828e-13,2.1425243650364721e-24,1.4085170572716631e-16,8.1597132265167593e-22,1.0160298201195348e-22,1.3150615853756002e-18,5.2541438575882645e-27,0.0013573929019594587,0.11804160168747646,1.1058949331873278e-08,0.00013341872241840711,6.0106436155355951e-14,2.2857843189882951e-08,2.8542452170666922e-09,1.0389509382554776e-07,0.00091123601908405048,6.7480793872936677e-06,1.3324936850881992e-09,3.1965770750916367e-06,1.1889762411698943e-14,2.1841366613458787e-11
5.0442564234585414e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072347262237201532,0.097730275081775009,0.040430765618764519,3.9454526334798554e-10,8.5755970439393471e-05,0.0016657334143411959,4.586726243248069e-08,2.0349464834004435e-12,1.8258229811343112e-20,9.5818768550118475e-13,8.628951694452185e-34,1.3745175639742522e-13,2.1636635884983535e-24,1.4176388739357164e-16,8.2107640318399373e-22,1.0248652317805203e-22,1.3194835869313839e-18,5.3235759656479707e-27,0.0013555992083609028,0.11813531118628716,1.1066757184342738e-08,0.00013342587270933888,6.0183374482359061e-14,2.2857655968689078e-08,2.8503353473852193e-09,1.0411932999577233e-07,0.00091404130787851217,6.7601712535789884e-06,1.3384180842515886e-09,3.208161829757621e-06,1.1951465808085987e-14,2.1910704642525903e-11
5.0578815920196525e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072262295620999339,0.097729360083342057,0.04038729242917323,3.9754126244861833e-10,8.6144128017402499e-05,0.0016703677671588975,4.605189230252595e-08,2.0440868086100836e-12,1.8390607268174011e-20,9.6020219911513641e-13,8.750066679623979e-34,1.3762557078222061e-13,2.1828047861251624e-24,1.4258708119717413e-16,8.2568243854746614e-22,1.0328559688649392e-22,1.3234610071303095e-18,5.3866494535485249e-27,0.0013539906972687714,0.11821933527473583,1.1073754996435348e-08,0.0001334321140792273,6.0252384122460529e-14,2.2857456720444066e-08,2.8468294093420844e-09,1.0432077583123622e-07,0.00091656462106653612,6.7710229026871914e-06,1.3437538597859559e-09,3.2185843316665107e-06,1.2007084575101172e-14,2.1973075907732188e-11
5.0715067605807635e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072177621255347088,0.097728440980294193,0.040343967756461797,4.0055090676928983e-10,8.6532765643705097e-05,0.0016749990235810186,4.6236704108244508e-08,2.05323866920555e-12,1.8523517697719709e-20,9.6221422099354567e-13,8.872507934093023e-34,1.3779901482897305e-13,2.2020560633430954e-24,1.4341238503459945e-16,8.3029931603196214e-22,1.0408835702040421e-22,1.3274361692356567e-18,5.4502800730012737e-27,0.0013523876610316359,0.11830306322350286,1.1080725258335876e-08,0.00013343817337794697,6.0321172269457006e-14,2.2857228600042296e-08,2.8433356604999227e-09,1.0452187541789969e-07,0.00091908656385955318,6.7818452794785012e-06,1.3490932293619245e-09,3.2290032356715162e-06,1.2062784308518857e-14,2.2035415934957825e-11
5.0851319291418745e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072093237476302668,0.097727517803357852,0.040300790754842858,4.0357421434365291e-10,8.6921881686510683e-05,0.0016796271847682488,4.6421697291983814e-08,2.0624020270422319e-12,1.8656961320928531e-20,9.6422375889577743e-13,8.996285797212306e-34,1.3797209014745977e-13,2.2214176925089181e-24,1.4423979612704066e-16,8.3492701884642467e-22,1.0489480773169584e-22,1.3314090711766147e-18,5.5144710227985266e-27,0.0013507900687217687,0.1183864967256112,1.1087668128041074e-08,0.00013344405214805733,6.0389739967516379e-14,2.2856971858635374e-08,2.8398540298738138e-09,1.0472262987635053e-07,0.00092160713645904791,6.7926385038599837e-06,1.354436172476225e-09,3.2394185232971589e-06,1.2118564784795587e-14,2.2097724713424658e-11
5.0973945808468745e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.072017539162129787,0.097726683486123664,0.040262057018548507,4.0630688810086798e-10,8.7272493828655703e-05,0.0016837898844009797,4.6588345776874877e-08,2.0706588478508839e-12,1.8777516642934425e-20,9.6603022558972586e-13,9.1088372573798589e-34,1.3812754399324011e-13,2.2389377344349688e-24,1.4498626551953967e-16,8.3910119318949316e-22,1.0562377223065641e-22,1.3349827488244693e-18,5.5727246102275119e-27,0.0013493568648359658,0.11846133651403359,1.1093893420026085e-08,0.00013344918995200592,6.0451263259471577e-14,2.2856716525872113e-08,2.8367308652537881e-09,1.0490301472651004e-07,0.00092387448046491838,6.8023275790726342e-06,1.3592478598091355e-09,3.2487891750626312e-06,1.216883606460181e-14,2.2153775887922169e-11
5.109657232551874e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071942073691575167,0.097725845915745263,0.0402234416090533,4.0905065671969833e-10,8.7623490993835837e-05,0.0016879500787639816,4.6755140325828265e-08,2.0789249231076214e-12,1.8898504186138589e-20,9.678346921179563e-13,9.2224873860632251e-34,1.3828270162276399e-13,2.2565475796560368e-24,1.4573443752014563e-16,8.4328411029299852e-22,1.0635573244195318e-22,1.3385545926976945e-18,5.6314370056934728e-27,0.0013479280234742575,0.11853594037640348,1.1100096764725744e-08,0.00013345418386853669,6.0512609546622032e-14,2.2856438389947314e-08,2.8336174085207966e-09,1.0508312173642949e-07,0.00092614071496594137,6.8119932239318233e-06,1.3640624104300914e-09,3.258156869617903e-06,1.2219172404211237e-14,2.220980173563744e-11
5.121919884256874e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071866839878862054,0.097725005114080235,0.040184943923624268,4.1180553322745908e-10,8.797487200832069e-05,0.0016921077687814849,4.6922080537995353e-08,2.0872002253662624e-12,1.9019924106290494e-20,9.6963716405620671e-13,9.3372438173794866e-34,1.3843756418739076e-13,2.2742474258409212e-24,1.4648431011074454e-16,8.4747575799541491e-22,1.0709069135019563e-22,1.3421246014217575e-18,5.6906105575028366e-27,0.0013465035225935155,0.11861030951918743,1.1106278274747552e-08,0.00013345903499125354,6.0573779575084026e-14,2.2856137628806337e-08,2.8305136091205657e-09,1.0526295171257994e-07,0.00092840584014779409,6.8216355245080306e-06,1.3688798096471979e-09,3.2675215939648475e-06,1.2269573642623812e-14,2.2265802249919747e-11
5.134182535961874e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071791836546650334,0.097724161102818438,0.04014656336381732,4.1457153061413057e-10,8.832663570332415e-05,0.0016962629554016424,4.7089166014297505e-08,2.0954847272933895e-12,1.9141776557481265e-20,9.7143764695499247e-13,9.4531142160375866e-34,1.3859213283159797e-13,2.2920374703815119e-24,1.4723588127565729e-16,8.516761241601503e-22,1.0782865192681188e-22,1.3456927736636922e-18,5.7502476191216484e-27,0.0013450833403064911,0.11868444514025728,1.1112438061902395e-08,0.0001334637444042104,6.063477407465054e-14,2.2855814418685176e-08,2.8274194169505077e-09,1.0544250545825247e-07,0.0009306698562080596,6.8312545664530668e-06,1.3737000428491776e-09,3.2768833352497694e-06,1.2320039619459696e-14,2.232177742448967e-11
5.146445187666874e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071717062525959704,0.09772331390348353,0.040108299335438025,4.1734866183250748e-10,8.8678780914977858e-05,0.0017004156395961805,4.7256396357414721e-08,2.1037784016677254e-12,1.9264061692154129e-20,9.7323614633975386e-13,9.5701062773599541e-34,1.3874640869303748e-13,2.3099179103931516e-24,1.4798914900165057e-16,8.5588519667551173e-22,1.085696171301075e-22,1.3492591081315875e-18,5.8103505491683639e-27,0.0013436674548803957,0.11875834842896868,1.1118576237211276e-08,0.00013346831318201223,6.0695593752809508e-14,2.2855468933110707e-08,2.8243347822322099e-09,1.0562178377356976e-07,0.00093293276335606741,6.8408504350024368e-06,1.3785230955046879e-09,3.2862420807606116e-06,1.2370570174956371e-14,2.2377727253434085e-11
5.158707839371874e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.071642516656093336,0.09772246353743437,0.040070151248502967,4.2013693979834544e-10,8.9031306484299265e-05,0.0017045658223600636,4.742377117177462e-08,2.1120812213795209e-12,1.9386779661114857e-20,9.7503266771099982e-13,9.6882277273040456e-34,1.3890039290259059e-13,2.3278889427150033e-24,1.4874411127794727e-16,8.6010296345467527e-22,1.093135899053243e-22,1.3528236035740797e-18,5.8709217114066127e-27,0.001342255844735506,0.11883202056623868,1.1124692910912706e-08,0.00013347274238990558,6.0756239347435661e-14,2.285510134548009e-08,2.821259655489947e-09,1.0580078745521285e-07,0.00093519456181273281,6.8504232149776507e-06,1.3833489531578018e-09,3.2955978179318314e-06,1.2421165149940506e-14,2.2433651731201613e-11
