Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53),CO2X(24)
1.1177350941529988e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975988129206246,0.11290920207180839,0.021800101811571986,8.7393877329798625e-10,7.9907405861707382e-09,5.7914000335934971e-06,7.4351346813945608e-06,1.978162088394303e-15,1.0305433833112191e-19,1.1060015698911696e-08,3.8631670032966269e-30,1.9511319436366825e-08,9.4319930771437542e-23,1.0192015710845459e-15,1.7323250833300687e-16,4.8390225893849533e-19,2.5145751473416e-11,2.1674510221151575e-22,0.0057531052848988629,0.002035470811689481,8.8572611899567275e-10,1.880521286631325e-05,6.6082838113801833e-14,1.9817635503810754e-09,1.9732965440805582e-07,4.6447411366235595e-09,1.1401128919032131e-08,8.4348658590570985e-08,4.6686373839805635e-13,6.0411792970971743e-12,2.3062669407824204e-14,2.1372695026507851e-13
1.1236190810180184e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974953868647561,0.11290920491777452,0.021794902656138308,8.8948846922806554e-10,8.1715502795465408e-09,5.8919420909533435e-06,7.5103302530329261e-06,2.0082384451681583e-15,1.056373606456074e-19,1.1121151861870208e-08,3.9742753105088119e-30,1.9659709116588188e-08,9.6028941796197638e-23,1.0411291547730824e-15,1.763908831097935e-16,4.9147556728752792e-19,2.5548057462386671e-11,2.2176249914269699e-22,0.0057530271263483901,0.0020457935792387427,8.8997882581459444e-10,1.890162773040274e-05,6.6424984791770611e-14,1.9913673778698915e-09,1.9726832089925569e-07,4.6923602162415894e-09,1.1488868353161831e-08,8.5842426926512436e-08,4.7671381918434331e-13,6.1020873845196977e-12,2.3360038226791042e-14,2.1646811392455787e-13
1.129503067883038e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329739203851031,0.11290921123999803,0.02178970506655652,9.0523686417733669e-10,8.3551591811846823e-09,5.9934124977266755e-06,7.5858827662379045e-06,2.0386200920338112e-15,1.0826692468732604e-19,1.1182339802316532e-08,4.0880156771353552e-30,1.9808150888097726e-08,9.7760432403349898e-23,1.0633873025240985e-15,1.7958687543976562e-16,4.9912526579396513e-19,2.5953951546549267e-11,2.2687058505277032e-22,0.0057529451334946578,0.0020561128545309726,8.9423012807368586e-10,1.8997583873461974e-05,6.6767040316216603e-14,2.000923387832698e-09,1.9720760097028811e-07,4.7401011212642986e-09,1.1576896965603e-08,8.7350358388426757e-08,4.8670614350625712e-13,6.1632818038739386e-12,2.3659264894634948e-14,2.1923116600170593e-13
1.1353870547480576e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972887662506667,0.11290922088281062,0.021784509042045225,9.2118553671156455e-10,8.5415880147645757e-09,6.0958093741799941e-06,7.6617920897218699e-06,2.0693086249290802e-15,1.1094351380946281e-19,1.1243579457502041e-08,4.2044374312124324e-30,1.9956638075764813e-08,9.9514586453959044e-23,1.085978715660447e-15,1.8282064439378521e-16,5.0685171642157516e-19,2.6363433691298504e-11,2.3207054988545035e-22,0.0057528594621458823,0.0020664286392375556,8.9848002555636395e-10,1.9093084517340638e-05,6.7109002960471998e-14,2.0104319483924773e-09,1.971474842631424e-07,4.7879628292982593e-09,1.1665214599487889e-08,8.88724249817917e-08,4.9684168395586307e-13,6.2247624225284304e-12,2.3960349220583479e-14,2.2201617881961968e-13
1.1412710416130772e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971855685410922,0.11290923369680199,0.021779314581828454,9.3733607054671247e-10,8.7308574619644518e-09,6.1991308012686398e-06,7.7380580919268118e-06,2.1003056405440363e-15,1.1366761253588954e-19,1.1304870759071225e-08,4.3235905833301747e-30,2.010516410682442e-08,1.0129158825909772e-22,1.108906098036587e-15,1.8609234740478868e-16,5.1465528099814158e-19,2.6776503756828392e-11,2.3736359328928183e-22,0.0057527702618522933,0.0020767409350192978,9.0272851806997935e-10,1.9188132963769081e-05,6.7450871088220858e-14,2.0198934351463277e-09,1.9708796065965072e-07,4.8359443553072387e-09,1.1753821098482492e-08,9.0408598013827955e-08,5.0712141173314286e-13,6.2865291076830762e-12,2.426329114674169e-14,2.2482322460466905e-13
1.1471550284780968e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970824438962743,0.11290924953856865,0.021774121685135442,9.5369005454167926e-10,8.9229881643312203e-09,6.3033748228933106e-06,7.8146806410345601e-06,2.1316127363090151e-15,1.1643970658039256e-19,1.1366213633163688e-08,4.4455258325477587e-30,2.0253722511060228e-08,1.0309162257530005e-22,1.1321721561201318e-15,1.8940214028719077e-16,5.2253632121527808e-19,2.7193161502410532e-11,2.427509246412428e-22,0.0057526776761573526,0.0020870497435268032,9.0697560544530665e-10,1.9282732589780434e-05,6.7792643152269395e-14,2.0293082307143566e-09,1.970290202744459e-07,4.8840447509076681e-09,1.1842716306770117e-08,9.1958848129984976e-08,5.1754629676318434e-13,6.3485817263784268e-12,2.4568090747173686e-14,2.2765237548742552e-13
1.1530390153431164e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32969793908879536,0.11290926827047275,0.021768930351200488,9.7024908269103698e-10,9.1180007251671848e-09,6.408539448108641e-06,7.8916596049766863e-06,2.1632315103825202e-15,1.1926028286652477e-19,1.142760800051591e-08,4.5702945723217974e-30,2.0402306920923666e-08,1.0491487460011066e-22,1.1557795990739987e-15,1.9275017725660485e-16,5.3049519862825417e-19,2.7613406590585832e-11,2.4823376307011128e-22,0.0057525818428388522,0.0020973550664008496,9.1122128753554972e-10,1.9376886843229843e-05,6.8134317692172743e-14,2.038676724264816e-09,1.969706534481986e-07,4.932263103609761e-09,1.1931900069037823e-08,9.3523145349726e-08,5.2811730772992965e-13,6.4109201455024898e-12,2.4874748226516855e-14,2.3050370350289178e-13
1.158923002208136e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968764081426449,0.11290928976041077,0.021763740579262721,9.8701475411778238e-10,9.315915711436677e-09,6.5146226532833234e-06,7.968994851444037e-06,2.1951635616390002e-15,1.2212982954807528e-19,1.1489053776562785e-08,4.6979488964479065e-30,2.0550911071591031e-08,1.0676152996772943e-22,1.1797311388395901e-15,1.9613661094985429e-16,5.385322746558271e-19,2.8037238591269238e-11,2.5381333747959935e-22,0.00575248289414037,0.0021076569052727377,9.1546556421568527e-10,1.9470599238411508e-05,6.8475893331965117e-14,2.0479993110610018e-09,1.9691285074107484e-07,4.9805985362550627e-09,1.2021372230463123e-08,9.51014591015987e-08,5.3883541222912908e-13,6.4735442317974798e-12,2.5183263919221283e-14,2.3337728058937643e-13
1.1648069890731555e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967734943394539,0.11290931388159117,0.021758552368565953,1.0039886730660815e-09,9.5167536556914098e-09,6.6216223842112646e-06,8.0466862478959781e-06,2.2274104896565496e-15,1.2504883603015393e-19,1.1550550871538845e-08,4.8285416050153125e-30,2.0699528800960369e-08,1.0863177474475192e-22,1.2040294902210407e-15,1.9956159244524819e-16,5.4664791058008496e-19,2.8464656985766737e-11,2.5949088657126019e-22,0.005752380956993406,0.0021179552617646342,9.1970843538212826e-10,1.956387335177486e-05,6.8817368779294254e-14,2.0572763920495881e-09,1.9685560292639582e-07,5.0290502062985479e-09,1.2111132636697507e-08,9.6693758257581145e-08,5.4970157691256201e-13,6.5364538518687301e-12,2.5493638288425254e-14,2.3627317858939474e-13
1.1706909759381751e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966706482079916,0.11290934051232131,0.021753365718358522,1.0211724488940217e-09,9.7205350580020903e-09,6.7295365581733956e-06,8.1247336615693412e-06,2.2599738947044951e-15,1.2801779299076209e-19,1.1612099190579149e-08,4.9621262103743594e-30,2.0848154049590204e-08,1.1052579542600559e-22,1.2286773709694706e-15,2.0302527128309743e-16,5.5484246754629364e-19,2.8895661170704185e-11,2.6526765886717328e-22,0.005752276153230625,0.0021282501374898935,9.2394990095174426e-10,1.9656712817740892e-05,6.9158742822963846e-14,2.0665083734160273e-09,1.9679890098456023e-07,5.0776173049748938e-09,1.2201181133854091e-08,9.8300011166692881e-08,5.6071676747407543e-13,6.5996488721907898e-12,2.5805871924111238e-14,2.3919146925025192e-13
1.1765749628031947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965678685263555,0.11290936953580276,0.021748180627893087,1.0385676960663723e-09,9.9272803879011172e-09,6.8383630659498303e-06,8.2031369594870467e-06,2.2928553777308893e-15,1.3103719240285068e-19,1.1673698633819783e-08,5.0987569431168239e-30,2.099678086058182e-08,1.1244377893048102e-22,1.253677501867838e-15,2.0652779548644723e-16,5.6311630656275775e-19,2.9330250461867603e-11,2.7114491273241239e-22,0.0057521685997905274,0.0021385415340533743,9.2818996086114507e-10,1.9749121324618622e-05,6.9500014330073682e-14,2.0756956661563098e-09,1.9674273609716074e-07,5.1262990567482934e-09,1.2291517568498163e-08,9.992018568786293e-08,5.7188194881019631e-13,6.6631291591128045e-12,2.6119965542151536e-14,2.4213222422268814e-13
1.1824589496682143e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32964651541192036,0.11290940083993467,0.02174299709642652,1.0561760341473468e-09,1.0137010086338838e-08,6.9480997737821294e-06,8.2818960084664655e-06,2.3260565403499296e-15,1.3410752755689849e-19,1.173534909649793e-08,5.2384887580688714e-30,2.1145403379407075e-08,1.143859125973585e-22,1.2790326068167405e-15,2.1006931158200107e-16,5.7146978850068267e-19,2.9768424097954863e-11,2.7712391639730157e-22,0.0057520584089139097,0.0021488294530517369,9.3242861506655101e-10,1.9841102610622756e-05,6.9841182245704169e-14,2.0848386857071656e-09,1.966870996412625e-07,5.1750947186080752e-09,1.2382141787630417e-08,1.0155424922204736e-07,5.8319808521604678e-13,6.7268945788672088e-12,2.6435919983085703e-14,2.4509551506161238e-13
1.1883429365332339e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963625038559113,0.11290943431712545,0.021737815123219741,1.0739990877933614e-09,1.0349744567635835e-08,7.0587445252855343e-06,8.3610106751274877e-06,2.3595789848292966e-15,1.3722929308384552e-19,1.1797050469051472e-08,5.3813773402965871e-30,2.1294015853683652e-08,1.1635238418212902e-22,1.304745412919634e-15,2.1364996462121422e-16,5.799032740940479e-19,3.021018124423833e-11,2.8320594797946451e-22,0.0057519456883324341,0.0021591138960737359,9.3666586354283813e-10,1.9932660459992898e-05,7.0182245590585579e-14,2.0939378515336326e-09,1.9663198318393043e-07,5.2240035791497675e-09,1.2473053638674443e-08,1.0320216874359146e-07,5.9466614030179233e-13,6.7909449975753585e-12,2.6753736209788674e-14,2.4808141322702335e-13
1.1942269233982535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962599166487871,0.1129094698641116,0.021732634707537571,1.0920384867458115e-09,1.0565504221437344e-08,7.1702951433110691e-06,8.4404808259003513e-06,2.3934243140773922e-15,1.4040298497837796e-19,1.1858802637218079e-08,5.5274791111239229e-30,2.1442612632899439e-08,1.1834338185280949e-22,1.3308186505681467e-15,2.1726989820153378e-16,5.884171239394861e-19,3.0655520996138734e-11,2.8939229550567157e-22,0.0057518305414496484,0.0021693948647004899,9.4090170628271929e-10,2.0023798699213932e-05,7.0523203457287429e-14,2.1029935867220971e-09,1.965773784769337e-07,5.2730249580453249e-09,1.2564252969472007e-08,1.0486391083083103e-07,6.0628707714682143e-13,6.8552802812514042e-12,2.7073415306357423e-14,2.5108999008260568e-13
1.200110910263273e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961573914513725,0.11290950738178397,0.021727455848648578,1.1102958658238478e-09,1.0784309414678461e-08,7.282749431757516e-06,8.5203063270331852e-06,2.427594131630537e-15,1.4362910062266329e-19,1.192060548213375e-08,5.6768512341629926e-30,2.1591188168088092e-08,1.2035909418625143e-22,1.3572550535284344e-15,2.2092925448776432e-16,5.9701169849616785e-19,3.1104442382710258e-11,2.9568425693348946e-22,0.0057517130675147033,0.0021796723605057521,9.4513614329682457e-10,2.0114521193338028e-05,7.086405501062392e-14,2.1120063176543025e-09,1.9652327745156842e-07,5.3221582053873657e-09,1.2655739628266347e-08,1.0653944169593074e-07,6.1806185858788106e-13,6.9199002958108433e-12,2.7394958476937337e-14,2.541213168962017e-13
1.2059948971282927e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3296054927256809,0.11290954677502106,0.02172227854582498,1.1287728649171482e-09,1.1006180493535692e-08,7.3961051773333149e-06,8.6004870445993335e-06,2.4620900416400944e-15,1.4690813881031351e-19,1.1982458880430788e-08,5.8295516213565854e-30,2.1739737011457415e-08,1.2239971016454256e-22,1.3840573590263515e-15,2.2462817423353653e-16,6.0568735808569396e-19,3.1556944370036932e-11,3.0208314017273967e-22,0.0057515933617891396,0.0021899463850561618,9.4936917461283392e-10,2.0204831842408518e-05,7.1204799485845172e-14,2.120976473629846e-09,1.9646967221372085e-07,5.3714027006695571e-09,1.274751346368759e-08,1.0822872721395615e-07,6.2999144704102384e-13,6.9848049070760563e-12,2.7718367042843779e-14,2.5717546484088779e-13
1.2118788839933122e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329595252309627,0.11290958795252889,0.021717102798342519,1.1474711289787027e-09,1.1231137785370895e-08,7.5103601512685053e-06,8.6810228445044071e-06,2.4969136488595129e-15,1.5024059977055585e-19,1.2044362704335126e-08,5.985638939032799e-30,2.1888253815972443e-08,1.2446541917150015e-22,1.4112283078321104e-15,2.2836679680285945e-16,6.1444446289199353e-19,3.201302586454057e-11,3.0859026310676877e-22,0.0057514715157069539,0.0022002169399114925,9.5360080027445867e-10,2.0294734577984563e-05,7.1545436183341343e-14,2.1299044864753418e-09,1.964165550390982e-07,5.4207578522769891e-09,1.2839574324753646e-08,1.0993173295117962e-07,6.4207680461776727e-13,7.0499939807784356e-12,2.8043642441295184e-14,2.6025250499378196e-13
1.2177628708583318e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329585017803745,0.11290963082668738,0.021711928605480282,1.1663923080176121e-09,1.1459201600686045e-08,7.6255121109768689e-06,8.7619135924931469e-06,2.5320665586313275e-15,1.5362698519281205e-19,1.2106316821763027e-08,6.1451726139717048e-30,2.2036733334895074e-08,1.2655641098925601e-22,1.4387706443462921e-15,2.3214526019173718e-16,6.2328337296122675e-19,3.2472685716201038e-11,3.1520695361353635e-22,0.0057513476170282475,0.0022104840266248837,9.578310203417571e-10,2.0384233359766623e-05,7.1885964469860352e-14,2.1387907902634221e-09,1.9636391836853127e-07,5.470223096925681e-09,1.2931922060854541e-08,1.1164842419261917e-07,6.5431889356800426e-13,7.1154673825668369e-12,2.8370786224496962e-14,2.6335250833631724e-13
1.2236468577233514e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957478911831251,0.11290967531340282,0.021706755966520663,1.1855380570918663e-09,1.169039223505579e-08,7.7415588016685602e-06,8.8431591541560304e-06,2.5675503768741268e-15,1.5706779825138988e-19,1.2168321096417089e-08,6.3082128394839498e-30,2.218517042128182e-08,1.2867287579493162e-22,1.466687116684141e-15,2.3596370104982878e-16,6.3220444820169508e-19,3.2935922721688566e-11,3.219345495865258e-22,0.0057512217499867107,0.002220747646743067,9.6205983489042325e-10,2.0473332172323036e-05,7.2226383777911124e-14,2.1476358209743628e-09,1.9631175480351054e-07,5.5197978985226886e-09,1.3024556521733411e-08,1.1337876596881194e-07,6.6671867598403459e-13,7.181224978013444e-12,2.8699800056126284e-14,2.664755457550446e-13
1.229530844588371e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3295645661669766,0.1129097213319664,0.021701584880749192,1.2049100363011447e-09,1.1924729971040533e-08,7.8584979579134576e-06,8.9247593949356753e-06,2.6033667100694345e-15,1.6056354363021609e-19,1.2230375387881538e-08,6.474820581501195e-30,2.2333560027441722e-08,1.3081500415740234e-22,1.4949804767584952e-15,2.3982225470213353e-16,6.4120804838375609e-19,3.3402735627409138e-11,3.2877439895548191e-22,0.0057510939954311911,0.0022310078018065796,9.6628724401047962e-10,2.0562035021915876e-05,7.2566693598248668e-14,2.1564400161145856e-09,1.9626005710189301e-07,5.5694817476628622e-09,1.311747755749356e-08,1.1512272308182408e-07,6.7927711381698267e-13,7.247266632613938e-12,2.9030685709859256e-14,2.6962168804091627e-13
1.2354148314533906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955434886662072,0.11290976880491818,0.021696415347454458,1.2245099107796311e-09,1.216223508011395e-08,7.9763273051556173e-06,9.0067141801330467e-06,2.6395171652485579e-15,1.641147275479737e-19,1.2292479551716792e-08,6.6450575846782914e-30,2.2481897204355757e-08,1.3298298703415014e-22,1.5236534803646801e-15,2.4372105517068672e-16,6.5029453313974224e-19,3.3873123132463529e-11,3.3572785970698005e-22,0.0057509644309615589,0.0022412644933499782,9.7051324780680732e-10,2.0650345933425701e-05,7.2906893481796356e-14,2.165203814480572e-09,1.9620881817362773e-07,5.6192741612254541e-09,1.321068501858576e-08,1.1688026013049996e-07,6.9199516956571208e-13,7.3135922117957226e-12,2.9363445069012883e-14,2.7279100588975226e-13
1.2412988183184102e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954413713723674,0.11290981765791684,0.021691247365928,1.2443393506888095e-09,1.2402927824561466e-08,8.095044561179182e-06,9.0890233749134285e-06,2.6760033499794406e-15,1.6772185778325672e-19,1.2354633439553205e-08,6.8189863785071745e-30,2.2630177101059833e-08,1.3517701576820342e-22,1.5527088872632756e-15,2.4766023519624342e-16,6.5946426196388669e-19,3.4347083891520581e-11,3.4279629990483164e-22,0.0057508331310591517,0.0022515177229020301,9.7473784639871558e-10,2.0738268947375679e-05,7.3246983041398332e-14,2.1739276558659908e-09,1.961580310767076e-07,5.669174681093139e-09,1.3304178755781929e-08,1.1865134153495448e-07,7.0487380585093633e-13,7.3802015809247188e-12,2.9698080122277587e-14,2.7598356990203963e-13
1.2471828051834298e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953393090180294,0.11290986781961426,0.021686080935464199,1.264400031210267e-09,1.2646828459343983e-08,8.2146474375262388e-06,9.1716868443122612e-06,2.7128268723534175e-15,1.7138544369955712e-19,1.2416836899184103e-08,6.9966702834422811e-30,2.2778394963992719e-08,1.373972820851629e-22,1.5821494612602924e-15,2.5163992625993595e-16,6.6871759421225235e-19,3.4824616517604945e-11,3.4998109771033122e-22,0.005750700167211964,0.0022617674919859151,9.789610399182431e-10,2.082580811705262e-05,7.3586961941156994e-14,2.1826119806811753e-09,1.9610768901331002e-07,5.7191828736204974e-09,1.3397958620188498e-08,1.2043593156031314e-07,7.1791398522141246e-13,7.4470946053033285e-12,3.0034592961880921e-14,2.7919945058279241e-13
1.2530667920484494e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952373008616626,0.11290991922153562,0.021680916055360194,1.2846936325385365e-09,1.2893957233983325e-08,8.3351336408670315e-06,9.2547044532407069e-06,2.7499893409719548e-15,1.7510599627069938e-19,1.2479089774657887e-08,7.1781734170375198e-30,2.2926546136310721e-08,1.3964397809031205e-22,1.6119779702902543e-15,2.5566025860489352e-16,6.7805488910266637e-19,3.530571958480118e-11,3.5728364140234819e-22,0.0057505656080348092,0.0022720138021193972,9.831828285108436e-10,2.0912967505723929e-05,7.3926829898552699e-14,2.1912572297598616e-09,1.9605778532589617e-07,5.7692983294686106e-09,1.3492024463239583e-08,1.2223399433970536e-07,7.3111667121433908e-13,7.514271150178101e-12,3.0372985784219418e-14,2.8243871834315909e-13
1.258950778913469e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951353461892902,0.11290997179796385,0.021675752724915773,1.3052218398739061e-09,1.3144334394415354e-08,8.4565008743230862e-06,9.3380760664911417e-06,2.7874923649334152e-15,1.7888402810623711e-19,1.2541391906369399e-08,7.3635607000946655e-30,2.3074626057170657e-08,1.419172962658112e-22,1.6421971864970232e-15,2.5972136125780017e-16,6.8747650571465815e-19,3.5790391630874264e-11,3.6470532939726886e-22,0.005750429519384672,0.0022822566548150089,9.874032123354042e-10,2.0999751183951501e-05,7.4266586690321972e-14,2.1998638441211884e-09,1.9600831349352561e-07,5.8195206621663747e-09,1.3586376136660095e-08,1.240454938965167e-07,7.4448282781773693e-13,7.5817310807482765e-12,3.0713260884719069e-14,2.8570144349818607e-13
1.2648347657784886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950334443134127,0.11291002548582887,0.021670590943433311,1.3259863434152237e-09,1.3397980184787249e-08,8.5787468387438292e-06,9.4218015487423543e-06,2.8253375538197465e-15,1.827200534763983e-19,1.2603743131150342e-08,7.5528978628230825e-30,2.3222630260982746e-08,1.4421742946797375e-22,1.6728098863102213e-15,2.6382336205038114e-16,6.9698280298940216e-19,3.6278631159807017e-11,3.7224757026879278e-22,0.0057502919644714197,0.002292496051580219,9.9162219156205652e-10,2.1086163226999385e-05,7.4606232137594009e-14,2.208432264580476e-09,1.9595926712839567e-07,5.8698495074851108e-09,1.3681013492484706e-08,1.2587039416590755e-07,7.5801341888109326e-13,7.6494742621612717e-12,3.1055420655301055e-14,2.8898769626689739e-13
1.2707187526435081e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949315945719637,0.11291008022460162,0.021665430710217669,1.3469888383527694e-09,1.3654914849287757e-08,8.7018692339372074e-06,9.5058807645646796e-06,2.8635265176831191e-15,1.8661458833757587e-19,1.266614328235884e-08,7.7462514510107901e-30,2.3370554376634889e-08,1.4654457092462324e-22,1.7038188505258361e-15,2.6796638764080748e-16,7.0657413972966482e-19,3.6770436644256779e-11,3.7991178276758699e-22,0.0057501530039640826,0.0023027319939175933,9.9583976637290251e-10,2.117220771233357e-05,7.4945766106981773e-14,2.2169629315935806e-09,1.9591063997227315e-07,5.9202845236142842e-09,1.3775936383061217e-08,1.2770865901560478e-07,7.717094097084161e-13,7.7175005595192834e-12,3.1399467586609344e-14,2.9229754677682276e-13
1.2766027395085277e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948297963273127,0.11291013595619175,0.021660272024576113,1.3682310248610802e-09,1.3915158633947696e-08,8.825865759855004e-06,9.5903135784249008e-06,2.9020608670326657e-15,1.9056815035779981e-19,1.2728592189968098e-08,7.9436888322066766e-30,2.3518394126689976e-08,1.4889891423252974e-22,1.7352268643849861e-15,2.7215056353499684e-16,7.1625087459975565e-19,3.7265806527931476e-11,3.8769939584080426e-22,0.0057500126960928532,0.0023129644833249524,1.0000559369627016e-09,2.1257888717215542e-05,7.5285188523229674e-14,2.2254562850870233e-09,1.9586242589312021e-07,5.9708253895623421e-09,1.3871144660999452e-08,1.2956025226597535e-07,7.8557176648987616e-13,7.7858098378905066e-12,3.1745404261926444e-14,2.9563106505851672e-13
1.2824867263735473e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947280489653108,0.11291019262484975,0.021655114885818241,1.3897146080917553e-09,1.4178731788355221e-08,8.9507341177334904e-06,9.6750998546910082e-06,2.9409422128211181e-15,1.9458125894135576e-19,1.2791089680654114e-08,8.1452782019139257e-30,2.366614532655758e-08,1.5128065335492446e-22,1.7670367176455912e-15,2.7637601410780102e-16,7.2601336612547991e-19,3.7764739227885237e-11,3.9561184865146666e-22,0.0057498710967470081,0.0023231935212955222,1.0042707035361174e-09,2.1343210316386169e-05,7.562449934915957e-14,2.2339127640497544e-09,1.9581461888200519e-07,6.0214718043274703e-09,1.3966638179193885e-08,1.3142513770938929e-07,7.9960145502228028e-13,7.8544019623020325e-12,3.2093233353321324e-14,2.9898832104456202e-13
1.288370713238567e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32946263518943669,0.11291025017707308,0.021649959293255909,1.4114412981663557e-09,1.444565456741831e-08,9.0764720111900391e-06,9.7602394576368464e-06,2.9801721664313929e-15,1.9865443525409646e-19,1.2853635577882473e-08,8.3510885897944941e-30,2.3813803883641636e-08,1.5368998261909033e-22,1.7992512046598081e-15,2.8064286262407445e-16,7.3586197269409874e-19,3.8267233136736806e-11,4.0365059059772172e-22,0.0057497282595688863,0.0023334191093180748,1.0084840663082728e-09,2.1428176579836868e-05,7.5963698583308999e-14,2.2423328064051644e-09,1.9576721304983215e-07,6.0722234875411858e-09,1.4062416790843222e-08,1.333032791288827e-07,8.1379944302343402e-13,7.9232767977444997e-12,3.2442957626295147e-14,3.0236938457993642e-13
1.2942547001035865e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945247045445702,0.11291030856151595,0.021644805246203148,1.4334128101692525e-09,1.4715947233110247e-08,9.2030771472764616e-06,9.8457322514465488e-06,3.0197523396633128e-15,2.0278820224889497e-19,1.2916229701994149e-08,8.5611898658846256e-30,2.396136579646544e-08,1.5612709671402839e-22,1.8318731244509585e-15,2.8495123125960325e-16,7.457970525542889e-19,3.8773286624810658e-11,4.1181708133197227e-22,0.0057495842360441038,0.00234364124887707,1.0126960255063876e-09,2.1512791570671139e-05,7.6302786283088293e-14,2.2507168489274657e-09,1.9572020262422755e-07,6.1230801777353349e-09,1.4158480349381284e-08,1.3519464031612885e-07,8.2816669972994048e-13,7.9924342091871002e-12,3.2794579932823843e-14,3.0577432541221579e-13
1.300138686968606e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32944231063668389,0.11291036772890249,0.021639652743976109,1.4556308641404261e-09,1.4989630056088823e-08,9.3305472374897833e-06,9.9315781002188696e-06,3.0596843447202617e-15,2.0698308468965802e-19,1.297887187029036e-08,8.7756527468213129e-30,2.4108827153775343e-08,1.5859219068819689e-22,1.8649052807794958e-15,2.8930124112188146e-16,7.5581896381610798e-19,3.928289804220075e-11,4.2011279077988596e-22,0.0057494390755881463,0.0023538599414527858,1.0169065813664488e-09,2.1597059343052391e-05,7.6641762539005206e-14,2.2590653268045813e-09,1.9567358194680006e-07,6.174041631137877e-09,1.4254828708499479e-08,1.3709918508872817e-07,8.4270419348129265e-13,8.0618740615680726e-12,3.3148103205131064e-14,3.0920321318658371e-13
1.3060226738336257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943215568321083,0.11291042763194405,0.021634501785893,1.4780971850683905e-09,1.5266723317377804e-08,9.458879998741152e-06,1.0017776867971373e-05,3.0999697941957155e-15,2.1123960917621374e-19,1.3041561897116408e-08,8.9945488020796907e-30,2.4256184133624584e-08,1.6108545994732296e-22,1.8983504822164046e-15,2.9369301227073937e-16,7.6592806445096191e-19,3.9796065720760709e-11,4.2853919915928721e-22,0.0057492928256294828,0.0023640751885214513,1.0211157341332539e-09,2.1680983940233817e-05,7.6980627464540382e-14,2.2673786735210636e-09,1.9562734547014356e-07,6.225107622931794e-09,1.4351461722190753e-08,1.3901687730682801e-07,8.5741289494460949e-13,8.1315962197959386e-12,3.3503530463816832e-14,3.1265611746633593e-13
