Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CHOX(50),H2X(46),CO2X(24),COX(47)
6.856903330204046e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064579088555959646,0.097538227985394452,0.035230012732500364,7.6796056166656139e-06,0.0024212676282446559,5.5013128896282611e-06,7.0801909587308097e-08,3.360981512624015e-12,1.0594809077980103e-22,1.1878302115331831e-12,3.8739288432711969e-34,7.154002426812734e-15,5.511654958796839e-25,1.1985667370850977e-13,6.8859155228412804e-23,1.217896482900547e-23,7.0587157870437542e-16,1.9138792186295322e-27,0.0012072484101683875,0.12577706559911717,1.1879158408233246e-08,6.1013071696903187e-06,7.595817262995178e-15,1.0484277464607061e-09,2.5382562804067783e-09,5.282527568460555e-07,0.001246757433763629,7.8925153034170819e-05,9.3523432223556825e-11,1.9932913215245858e-08,1.6555239138761984e-10,3.0191648812434098e-11
6.867376610571556e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.06453716845917809,0.097537166722031193,0.035206794901289563,7.7110472822548321e-06,0.0024249193282681459,5.5043606881113737e-06,7.0954616683175151e-08,3.3690739401813954e-12,1.0627275743619028e-22,1.189114828135048e-12,3.9032535665612828e-34,7.1557400705058174e-15,5.5379995393450706e-25,1.2017700130244357e-13,6.9032334506908889e-23,1.2224974291708262e-23,7.0661000064627199e-16,1.9262046228379959e-27,0.0012064500705523222,0.12581789266899662,1.1882704082683796e-08,6.0988181306918644e-06,7.5980237746073718e-15,1.0479774585601343e-09,2.5365434783727792e-09,5.2855178116754122e-07,0.0012485854403620016,7.8990702880959735e-05,9.3683160404568359e-11,1.9931010388984738e-08,1.6595508533622285e-10,3.0237131656268925e-11
6.8778498909390656e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064495336398784714,0.097536104453649908,0.035183622452739954,7.7425632459966162e-06,0.0024285698113398258,5.5074044749396525e-06,7.1107385132924599e-08,3.3771711922573355e-12,1.0659784544442125e-22,1.1903983608681634e-12,3.9327501713691129e-34,7.1574749131452356e-15,5.5644249490488911e-25,1.2049760553821646e-13,6.9205633290377552e-23,1.2271075997263253e-23,7.0734763005760152e-16,1.9385888897061817e-27,0.0012056533874446717,0.12585863085201007,1.1886241521872155e-08,6.096333229141228e-06,7.6002251247248691e-15,1.0475279264085905e-09,2.5348342971081478e-09,5.2885031759628717e-07,0.0012504127211141036,7.9056168899225724e-05,9.3842864944467025e-11,1.9929105909595145e-08,1.6635801515815058e-10,3.0282597422746134e-11
6.888323171306575e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064453592077214891,0.097535041185283694,0.035160495234834319,7.7741535436434102e-06,0.0024322190782872194,5.5104442613227773e-06,7.1260214780443161e-08,3.3852732590847122e-12,1.0692335449271508e-22,1.1916808116657628e-12,3.9624193635660816e-34,7.1592069640623848e-15,5.5909312892848865e-25,1.2081848600640521e-13,6.9379051356152094e-23,1.2317269949078269e-23,7.0808446856595524e-16,1.9510321996701607e-27,0.0012048583552846123,0.12589928045057835,1.1889770755114438e-08,6.093852454787107e-06,7.602421331864266e-15,1.0470791485145865e-09,2.5331287241297948e-09,5.2914836758879267e-07,0.0012522392765120897,7.9121551310101023e-05,9.4002546882382157e-11,1.9927199798986655e-08,1.6676118079317711e-10,3.0328046120986709e-11
6.898796451674085e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.06441193519830718,0.097533976921938936,0.035137413096269131,7.8058182108394127e-06,0.0024358671299398336,5.5134800584279838e-06,7.1413105470052625e-08,3.3933801309247041e-12,1.0724928426983363e-22,1.1929621824550138e-12,3.992261850617775e-34,7.1609362325460421e-15,5.6175186613296647e-25,1.2113964229858842e-13,6.9552588482171886e-23,1.2363556150479893e-23,7.0882051779434013e-16,1.9635347333920549e-27,0.0012040649685373932,0.12593984176569323,1.1893291809828384e-08,6.0913757974144846e-06,7.6046124132882451e-15,1.0466311225840985e-09,2.5314267472673663e-09,5.2944593259578776e-07,0.0012540651070488084,7.9186850333928864e-05,9.4162205260389543e-11,1.9925292078922598e-08,1.6716458124203666e-10,3.0373477760140091e-11
6.909269732041594e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064370365467294743,0.097532911668595582,0.035114375886450284,7.8375572831163039e-06,0.0024395139671291315,5.5165118773802816e-06,7.1566057046507947e-08,3.4014917980665175e-12,1.0757563446501362e-22,1.1942424751569609e-12,4.0222783415841763e-34,7.1626627278426341e-15,5.6441871663599913e-25,1.2146107400733925e-13,6.9726244446696082e-23,1.2409934604676141e-23,7.0955577936119455e-16,1.9760966717598161e-27,0.001203273221694179,0.12598031509692609,1.1896804712835518e-08,6.0889032468392542e-06,7.6067983858819117e-15,1.0461838463963895e-09,2.5297283541162265e-09,5.2974301406170249e-07,0.0012558902132177908,7.9252066190266084e-05,9.4321839515475188e-11,1.9923382771021526e-08,1.6756821572984566e-10,3.0418892349386935e-11
6.919743012409104e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064328882590796888,0.097531845430207195,0.03509138345548881,7.8693707959025242e-06,0.0024431595906885049,5.5195397292626504e-06,7.171906935499542e-08,3.4096082508274212e-12,1.0790240476808622e-22,1.1955216916866193e-12,4.0524695471198639e-34,7.1643864591564887e-15,5.6709369054529238e-25,1.2178278072622615e-13,6.9900019028830027e-23,1.2456405314826357e-23,7.1029025488040356e-16,1.9887181958869981e-27,0.001202483109271895,0.12602070074243632,1.1900309493548597e-08,6.0864347929121002e-06,7.6089792682434917e-15,1.0457373187434258e-09,2.5280335323087023e-09,5.3003961342493729e-07,0.001257714595513221,7.9317199097878971e-05,9.448145132401034e-11,1.9921471896758398e-08,1.6797208450058094e-10,3.0464289897939702e-11
6.9302162927766136e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064287486276810829,0.097530778211701238,0.035068435654196636,7.9012587845210164e-06,0.0024468040014532445,5.5225636251162383e-06,7.1872142241130979e-08,3.4177294795527168e-12,1.0822959486944706e-22,1.1967998339530514e-12,4.0828361794742178e-34,7.1661074356500408e-15,5.6977679795859422e-25,1.2210476204981122e-13,7.0073912008392404e-23,1.2502968284025162e-23,7.1102394596131344e-16,2.0013994871125423e-27,0.0012016946258130699,0.12606099899897999,1.1903806179280924e-08,6.083970425519843e-06,7.6111550775716121e-15,1.0452915373572426e-09,2.526342269918417e-09,5.3033573211834082e-07,0.0012595382544299404,7.9382249274756117e-05,9.4641039676376095e-11,1.9919559477465108e-08,1.6837618652174417e-10,3.050967041503827e-11
6.940689573144123e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064246176234703245,0.097529710017979179,0.035045532334082377,7.9332212841784337e-06,0.0024504472002605179,5.5255835759405627e-06,7.202527555095838e-08,3.4258554746153262e-12,1.0855720445990104e-22,1.1980769038592369e-12,4.1133789524916033e-34,7.167825666444127e-15,5.7246804896370809e-25,1.2242701757363942e-13,7.0247923165237265e-23,1.2549623515213365e-23,7.1175685420874582e-16,2.0141407270005472e-27,0.001200907765885686,0.12610121016191841,1.1907294795525123e-08,6.0815101345794187e-06,7.6133258298784643e-15,1.0448464996718815e-09,2.5246545547269684e-09,5.306313715685188e-07,0.0012613611904634422,7.9447216938112819e-05,9.4800603193117428e-11,1.9917645534331514e-08,1.687805206502435e-10,3.0555033909951553e-11
6.951162853511633e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.06420495217520221,0.097528640853916673,0.035022673347347148,7.9652583299807106e-06,0.0024540891879493345,5.5285995926937108e-06,7.2178469130947436e-08,3.4339862264158745e-12,1.0888523323086517e-22,1.1993529033021862e-12,4.1440985816115738e-34,7.1695411606182018e-15,5.7516745363850676e-25,1.2274954689424078e-13,7.0422052280146646e-23,1.2596371011295493e-23,7.1248898122301342e-16,2.026942097340054e-27,0.0012001225240830247,0.12614133452522625,1.1910775371817832e-08,6.0790539100425929e-06,7.6154915438693729e-15,1.0444022048553809e-09,2.5229703744501442e-09,5.3092653319603643e-07,0.0012631834041098317,7.9512102304380998e-05,9.4960144425781197e-11,1.9915730088406885e-08,1.6918508755113984e-10,3.060038039197986e-11
6.961636133879142e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064163813810388909,0.097527570724363633,0.034999858546880411,7.9973699569343855e-06,0.0024577299653605234,5.5316116862925279e-06,7.2331722827992361e-08,3.4421217253828324e-12,1.0921368087439202e-22,1.2006278341731081e-12,4.1749957838690479e-34,7.1712539272105792e-15,5.7787502205094488e-25,1.2307234960913269e-13,7.0596299134931608e-23,1.2643210775155278e-23,7.1322032859993412e-16,2.0398037801448207e-27,0.001199338895023515,0.1261813723815001,1.1914247935869574e-08,6.0766017418966859e-06,7.6176522370126372e-15,1.0439586508165352e-09,2.5212897174101886e-09,5.3122121841614738e-07,0.0012650048958658293,7.9576905589225663e-05,9.511966263418308e-11,1.9913813160600533e-08,1.6958988629990948e-10,3.0645709870450311e-11
6.9710620862099015e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064126862314133989,0.097526606786259518,0.034979362884684527,8.0263342169155843e-06,0.0024610056309396131,5.5343192252242065e-06,7.2469702429214098e-08,3.4494477253915039e-12,1.0950964163539775e-22,1.2017743598861041e-12,4.2029556848484664e-34,7.1727930924985716e-15,5.8031882193100391e-25,1.2336310547278659e-13,7.0753221791431757e-23,1.268544545382853e-23,7.1387787596456376e-16,2.0514310124421897e-27,0.0011986350033376298,0.12621733272935948,1.1917366412516875e-08,6.0743982505275211e-06,7.6195925801881236e-15,1.0435600829554708e-09,2.5197801284619161e-09,5.3148602895060045e-07,0.0012666436216409857,7.9635158543605144e-05,9.52632071396947e-11,1.9912086675735288e-08,1.6995440198727459e-10,3.068649187076219e-11
6.980488038540661e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064089979790448059,0.097525642073515786,0.034958902788478484,8.0553589412484348e-06,0.0024642803174918216,5.5370236031109722e-06,7.2607730490557699e-08,3.4567775559347858e-12,1.0980594121014439e-22,1.2029200229529712e-12,4.2310605271262363e-34,7.1743300622647683e-15,5.8276924991116644e-25,1.2365408216855087e-13,7.0910239481464147e-23,1.2727754873497178e-23,7.1453479426897554e-16,2.0631073784535481e-27,0.0011979324097468283,0.12625322345379339,1.1920478439468872e-08,6.0721980294943712e-06,7.6215288817996276e-15,1.0431621120470853e-09,2.5182733746932137e-09,5.3175045575948541e-07,0.0012682817634507349,7.9693345342244504e-05,9.5406732858645281e-11,1.9910359022417306e-08,1.7031910464994268e-10,3.0727260112608654e-11
6.98991399087142e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064053166032217432,0.097524676589615375,0.034938478152432569,8.0844441552320508e-06,0.0024675540256337896,5.5397248278263002e-06,7.2745806901283706e-08,3.4641112100919106e-12,1.1010257937523816e-22,1.204064824740152e-12,4.2593108367361764e-34,7.1758648430135691e-15,5.8522631331041846e-25,1.2394527940504177e-13,7.1067352047148555e-23,1.2770139036095356e-23,7.1519108466723973e-16,2.07483301133293e-27,0.0011972311103796004,0.12628904476527428,1.1923584039924019e-08,6.0700010715679344e-06,7.6234611565863906e-15,1.0427647376886049e-09,2.5167694478108955e-09,5.320144998625431e-07,0.001269919321658413,7.975146614076904e-05,9.5550241602734458e-11,1.9908630215602692e-08,1.7068399465840911e-10,3.076801460284813e-11
6.999339943202179e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.064016420833196155,0.097523710338024858,0.034918088871158486,8.1135898840876906e-06,0.0024708267559832827,5.5424229072170978e-06,7.2883931550926793e-08,3.4714486809598809e-12,1.10399555907517e-22,1.2052087666102439e-12,4.2877071407592795e-34,7.1773974412229781e-15,5.876900194412719e-25,1.2423669689150971e-13,7.122455933047415e-23,1.2812597943438329e-23,7.1584674831051492e-16,2.0866080443812594e-27,0.0011965311013805635,0.12632479687339057,1.1926683228221965e-08,6.0678073695355668e-06,7.6253894133863148e-15,1.042367956391553e-09,2.5152683392273428e-09,5.3227816227553225e-07,0.0012715562966277628,7.9809521094327445e-05,9.5693728638496748e-11,1.9906900270157882e-08,1.7104906947812675e-10,3.08087553483541e-11
7.008765895532938e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063979743988001506,0.097522743322194391,0.034897734839707012,8.142796152968133e-06,0.0024740985091591798,5.5451178491038161e-06,7.3022104329294709e-08,3.4787899616532768e-12,1.1069687058416448e-22,1.2063518499219143e-12,4.3162499673238308e-34,7.1789278633447478e-15,5.9016037560977259e-25,1.2452833433783435e-13,7.1381861173790623e-23,1.2855131597287697e-23,7.1650178634705531e-16,2.0984326110462147e-27,0.0011958323789103785,0.12636047998685201,1.1929776023692148e-08,6.0656169162076789e-06,7.6273136644236817e-15,1.0419717677009393e-09,2.5137700397965767e-09,5.3254144400984123e-07,0.0012731926887228763,7.9867510357559774e-05,9.5837196528337304e-11,1.9905169200860436e-08,1.7141433001555494e-10,3.0849482356019538e-11
7.017249252630621e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063946793100790794,0.097521872357360304,0.034879446263610413,8.1691335774191496e-06,0.0024770422520464532,5.5475406206782483e-06,7.3146500889030918e-08,3.485400366001577e-12,1.1096474272275919e-22,1.2073798919548525e-12,4.3420642253469048e-34,7.1803033880107276e-15,5.9238938797685417e-25,1.2479099586593019e-13,7.1523513551814969e-23,1.2893475795461497e-23,7.1709078663288196e-16,2.1091171826995557e-27,0.0011952046255090261,0.12639253597033132,1.1932554093172738e-08,6.0636482799325199e-06,7.629042077776864e-15,1.0416157040506657e-09,2.512423965570428e-09,5.3277807292423627e-07,0.0012746649435522136,7.9919644656646646e-05,9.5966302144379119e-11,1.9903610289741346e-08,1.7174322326792863e-10,3.0886124922776397e-11
7.025732609728304e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063913897265996639,0.097521000778765729,0.034861186079320539,8.1955200778549328e-06,0.0024799852043779951,5.5499608628516763e-06,7.3270936264051365e-08,3.4920138457513261e-12,1.1123288841625366e-22,1.2084072406381709e-12,4.3679979817418992e-34,7.1816771599170861e-15,5.9462379810411079e-25,1.2505383511642335e-13,7.1665242282104157e-23,1.2931880540965252e-23,7.1767928193799891e-16,2.1198420822835717e-27,0.0011945779083226413,0.12642453638740797,1.1935327016425599e-08,6.0616822640928331e-06,7.6307672666563314e-15,1.0412601183445336e-09,2.5110801541703585e-09,5.3301439503847323e-07,0.0012761367268145532,7.9971725983465331e-05,9.6095391772400064e-11,1.9902050490848798e-08,1.7207226603022581e-10,3.0922756372528954e-11
7.034215966825987e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063881056335670011,0.097520128588892266,0.034842954211232499,8.2219556724687628e-06,0.0024829273666072222,5.5523785812706758e-06,7.339541037458937e-08,3.4986303959196802e-12,1.1150130750292582e-22,1.209433896954445e-12,4.3940516236906081e-34,7.1830491837131249e-15,5.9686361130424576e-25,1.253168518791249e-13,7.1807047250467255e-23,1.2970345834971449e-23,7.1826727309348287e-16,2.1306074073860216e-27,0.0011939522245853428,0.12645648138842333,1.1938094804408818e-08,6.059718863491823e-06,7.6324892378882695e-15,1.0409050092667726e-09,2.509738598961682e-09,5.3325041108214626e-07,0.0012776080387760665,8.0023754449734229e-05,9.622446514066124e-11,1.9900489814773294e-08,1.724014580217193e-10,3.0959376710337413e-11
7.04269932392367e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063848270162416704,0.097519255790210979,0.034824750584023643,8.2484403794137804e-06,0.0024858687391882436,5.554793781564738e-06,7.3519923141054939e-08,3.5052500115353582e-12,1.1176999982134615e-22,1.2104598618838042e-12,4.4202255390622029e-34,7.1844194640312451e-15,5.9910883288573985e-25,1.255800459442594e-13,7.1948928343242907e-23,1.3008871678657423e-23,7.1885476092852751e-16,2.1414132556906286e-27,0.001193327571541562,0.12648837112315389,1.1940857473725683e-08,6.0577580729483764e-06,7.6342080020375451e-15,1.0405503766081148e-09,2.5083992940341566e-09,5.334861217830249e-07,0.0012790788797031351,8.0075730166840749e-05,9.6353523734354618e-11,1.9898928272048433e-08,1.72730799588868e-10,3.0995985941274014e-11
7.0511826810213525e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063815538599394678,0.097518382385182581,0.034806575122652249,8.274974216797429e-06,0.0024888093225758543,5.557206469346342e-06,7.3644474484034231e-08,3.5118726876388217e-12,1.1203896521031487e-22,1.2114851364040577e-12,4.4465201164132709e-34,7.1857880054870119e-15,6.0135946815285483e-25,1.2584341710246849e-13,7.2090885447026105e-23,1.3047458073171035e-23,7.1944174627044599e-16,2.1522597249770047e-27,0.0011927039464459954,0.12652020574081371,1.1943615040680174e-08,6.0557998872927835e-06,7.6359235694298411e-15,1.0401962193429019e-09,2.5070622336788217e-09,5.3372152786662707e-07,0.0012805492498623677,8.0127653245856876e-05,9.6482566988217292e-11,1.9897365873151135e-08,1.7306029006872715e-10,3.1032584070421557e-11
7.0596660381190354e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063782861500311219,0.097517508376257278,0.034788427752356132,8.3015572026760676e-06,0.002491749117225522,5.5596166502110172e-06,7.3769064324288864e-08,3.5184984192817799e-12,1.1230820350876408e-22,1.2125097214904892e-12,4.4729357449878963e-34,7.1871548126792777e-15,6.036155224056387e-25,1.2610696514479822e-13,7.2232918448235637e-23,1.3086105019571912e-23,7.2002822994467838e-16,2.1631469131205667e-27,0.0011920813465635515,0.12655198539005741,1.1946367514539102e-08,6.0538443013699857e-06,7.6376359457503392e-15,1.039842535515361e-09,2.505727411328711e-09,5.3395663005536017e-07,0.0012820191495206074,8.0179523797548364e-05,9.6611593192758258e-11,1.9895802628501965e-08,1.7338992854012763e-10,3.1069171102872707e-11
7.068149395216718e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063750238719420912,0.097516633765875077,0.034770308398651473,8.3281893550649045e-06,0.0024946881235933843,5.5620243297373963e-06,7.3893692582755472e-08,3.5251272015271559e-12,1.1257771455588689e-22,1.2135336181158268e-12,4.4994728147176864e-34,7.1885198901902341e-15,6.0587700093993016e-25,1.2637068986269838e-13,7.2375027233687653e-23,1.3124812518905627e-23,7.2061421277479479e-16,2.1740749180924831e-27,0.0011914597691693128,0.12658371021898232,1.1949114909092618e-08,6.0518913100415813e-06,7.6393451397403865e-15,1.0394893249653028e-09,2.5043948207617906e-09,5.3419142906949571e-07,0.0012834885789448963,8.0231341932353537e-05,9.6740604366498274e-11,1.9894238548465612e-08,1.7371971572735454e-10,3.1105747043731795e-11
7.076632752314401e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063717670111521976,0.097515758556465576,0.034752216987331101,8.3548706919385345e-06,0.0024976263421362388,5.5644295134873068e-06,7.401835918054498e-08,3.5317590294493348e-12,1.1284749819115866e-22,1.2145568272504178e-12,4.5261317162218605e-34,7.1898832425854989e-15,6.0814390904736361e-25,1.266345910480288e-13,7.2517211690688828e-23,1.3163580572218186e-23,7.2119969558250221e-16,2.1850438379595608e-27,0.0011908392115484703,0.12661538037513195,1.195185724185313e-08,6.0499409081776872e-06,7.6410511625228115e-15,1.0391365867598842e-09,2.5030644564085218e-09,5.3442592562744902e-07,0.0012849575384024836,8.0283107760393765e-05,9.6869600010253084e-11,1.9892673643350948e-08,1.7404965094078211e-10,3.1142311898113571e-11
7.085116109412084e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063685155531953919,0.097514882750448215,0.034734153444463282,8.3816012312220652e-06,0.0025005637733115289,5.5668322070058202e-06,7.4143064038942086e-08,3.538393898134278e-12,1.1311755425422725e-22,1.2155793498623306e-12,4.552912840807281e-34,7.1912448744141789e-15,6.1041625201537416e-25,1.2689866849306163e-13,7.2659471706550418e-23,1.3202409180494594e-23,7.217846791876487e-16,2.1960537708841837e-27,0.0011902196709962772,0.12664699600549867,1.1954594525194431e-08,6.0479930906644843e-06,7.6427540218384e-15,1.0387843194988872e-09,2.5017363121303714e-09,5.3466012044478919e-07,0.0012864260281608365,8.0334821391482778e-05,9.6998579252243895e-11,1.9891107923411288e-08,1.7437973353672495e-10,3.1178865671142464e-11
7.093599466509767e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063652694836595858,0.09751400635023226,0.034716117696390728,8.4083809908007618e-06,0.0025035004175773452,5.5692324158213081e-06,7.4267807079404854e-08,3.5450318026788144e-12,1.1338788258499682e-22,1.2166011869169962e-12,4.5798165804685071e-34,7.1926047902089725e-15,6.1269403512720033e-25,1.2716292199046309e-13,7.2801807168957417e-23,1.3241298344701932e-23,7.2236916440822721e-16,2.2071048151242575e-27,0.0011896011448180191,0.12667855725652527,1.1957326769013851e-08,6.0460478524060462e-06,7.6444537238574974e-15,1.0384325224306634e-09,2.5004103815043583e-09,5.3489401423450197e-07,0.0012878940484876197,8.0386482935121945e-05,9.7127543114741947e-11,1.9889541398845091e-08,1.7470996391516471e-10,3.1215408367953591e-11
7.10208282360745e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063620287881863469,0.097513129358216807,0.034698109669729242,8.4352099885178763e-06,0.0025064362753924106,5.5716301454455035e-06,7.4392588223564034e-08,3.5516727381911473e-12,1.1365848302363461e-22,1.2176223393774839e-12,4.60684332788784e-34,7.1939629944862016e-15,6.1497726366188963e-25,1.2742735133330706e-13,7.2944217965999848e-23,1.3280248065797846e-23,7.229531520603809e-16,2.218197069033123e-27,0.001188983630328957,0.12671006427410822,1.196005399037281e-08,6.0441051883136479e-06,7.646150279438031e-15,1.038081194935257e-09,2.4990866589149875e-09,5.3512760770784749e-07,0.0012893615996506904,8.0438092500493408e-05,9.7256491918069027e-11,1.9887974079796152e-08,1.7504034179792898e-10,3.1251939993692939e-11
7.110566180705133e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063587934524706416,0.097512251776790862,0.034680129291366282,8.4620882421639078e-06,0.002509371347216076,5.5740254013735649e-06,7.4517407393222538e-08,3.5583166997911117e-12,1.1392935541044626e-22,1.2186428082046778e-12,4.6339934764353872e-34,7.1953194917458884e-15,6.172659428943026e-25,1.2769195631508062e-13,7.3086703985623619e-23,1.3319258344661582e-23,7.2353664295840839e-16,2.2293306310594801e-27,0.0011883671248542817,0.12674151720359997,1.1962776205825778e-08,6.0421650933102672e-06,7.6478436990405773e-15,1.0377303355098483e-09,2.4977651386677673e-09,5.3536090157364209e-07,0.0012908286819181146,8.0489650196472287e-05,9.7385423995790563e-11,1.9886405976353683e-08,1.7537086595549772e-10,3.1288460553516191e-11
7.119049537802816e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063555634622605633,0.097511373608333438,0.034662176488459644,8.4890157694839949e-06,0.0025123056335083086,5.5764181890841573e-06,7.46422645103548e-08,3.5649636826094298e-12,1.142004995859221e-22,1.2196625943569359e-12,4.6612674201691062e-34,7.1966742864718948e-15,6.1956007809511842e-25,1.2795673672966501e-13,7.322926511583749e-23,1.3358329182115355e-23,7.2411963791476826e-16,2.2405055997473076e-27,0.0011877516257290611,0.12677291618981204,1.1965493422933932e-08,6.0402275623428205e-06,7.6495339872780113e-15,1.0373799430137314e-09,2.4964458142876172e-09,5.3559389653778809e-07,0.0012922952955581575,8.0541156131631427e-05,9.7514339653468663e-11,1.9884837098552664e-08,1.7570153654768149e-10,3.1324970052588603e-11
7.1275328949004986e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063523388033571243,0.097510494855213528,0.034644251188436365,8.5159925881879465e-06,0.0025152391347296873,5.5788085140394862e-06,7.476715949710633e-08,3.5716136817876972e-12,1.1447191539087296e-22,1.2206816987900716e-12,4.6886655538348573e-34,7.1980273831319312e-15,6.2185967453083859e-25,1.2822169237133567e-13,7.3371901245315962e-23,1.3397460579002616e-23,7.2470213774008452e-16,2.2517220737358013e-27,0.0011871371302982034,0.12680426137701706,1.1968205655195709e-08,6.0382925903666906e-06,7.6512211527368065e-15,1.0370300174047444e-09,2.4951286799455704e-09,5.358265933043792e-07,0.0012937614408392562,8.0592610414226778e-05,9.7643240963069231e-11,1.9883267456374443e-08,1.7603235430696501e-10,3.1361468496086227e-11
7.135167916288413e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063494411569181314,0.09750970347946919,0.034628141873614827,8.540313883757598e-06,0.0025178786149745,5.5809577053448523e-06,7.4879597299497721e-08,3.5776012560295093e-12,1.1471642172716364e-22,1.2215983106981736e-12,4.7134303833377452e-34,7.1992437219591936e-15,6.2393398502823077e-25,1.2846030209829222e-13,7.3500337794497032e-23,1.3432730615202725e-23,7.2522596491433315e-16,2.2618524689594603e-27,0.0011865849403825592,0.12683242616616017,1.1970642417649723e-08,6.0365532993608242e-06,7.6527369414707873e-15,1.0367154821539835e-09,2.4939451269328177e-09,5.3603576601558199e-07,0.0012950805713673609,8.0638875194845777e-05,9.7759237968043189e-11,1.9881854133077851e-08,1.7633021475452932e-10,3.1394307647003116e-11
7.1428029376763274e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063465478071018031,0.097508911633772177,0.034612054725031954,8.5646751325045635e-06,0.0025205174600220802,5.5831049101885125e-06,7.4992065656840247e-08,3.583591266070841e-12,1.1496114783883486e-22,1.2225143718797411e-12,4.7382964157258699e-34,7.2004586921932839e-15,6.2601272722178695e-25,1.2869905344347519e-13,7.3628834922269542e-23,1.3468049705775653e-23,7.2574939227593098e-16,2.2720166354933707e-27,0.001186033559394829,0.12686054759895637,1.1973075164408111e-08,6.0348160734004191e-06,7.6542502146150927e-15,1.0364013229960663e-09,2.4927633388789515e-09,5.3624469826514597e-07,0.0012963993229382629,8.0685098302816426e-05,9.7875221720672879e-11,1.9880440205878053e-08,1.7662819313271663e-10,3.1427137850890908e-11
7.150437959064242e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063436587436658809,0.097508119319828987,0.034595989690335678,8.5890763472466572e-06,0.0025231556702094257,5.5852501325185176e-06,7.5104564512730923e-08,3.5895837083929835e-12,1.1520609361027994e-22,1.2234298830266782e-12,4.7632639401983789e-34,7.2016722970579722e-15,6.2809590494212674e-25,1.2893794625774116e-13,7.3757392547862972e-23,1.3503417851258331e-23,7.2627242041203125e-16,2.282214645442988e-27,0.0011854829854196815,0.1268886257794723,1.1975503903189226e-08,6.0330809088370156e-06,7.6557609770236596e-15,1.0360875396289641e-09,2.4915833114266759e-09,5.364533905614672e-07,0.0012977176957480348,8.0731279816422999e-05,9.7991193312667098e-11,1.9879025681940472e-08,1.7692628986853727e-10,3.1459959111542348e-11
7.158072980452156e-06,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.063407739564022361,0.097507326539339703,0.034579946717347605,8.6135175407723249e-06,0.0025257932458739129,5.5873933762722726e-06,7.5217093810877727e-08,3.5955785794846892e-12,1.1545125892604755e-22,1.2243448448294483e-12,4.788333246405873e-34,7.2028845397666171e-15,6.3018352201713958e-25,1.2917698039221318e-13,7.3886010590694961e-23,1.3538835052173873e-23,7.2679504990859498e-16,2.2924465709760585e-27,0.0011849332165481332,0.12691666081142716,1.1977928647977396e-08,6.0313478020233761e-06,7.6572692376115911e-15,1.035774131262263e-09,2.4904050405759457e-09,5.3666184341167279e-07,0.0012990356899928643,8.0777419813746066e-05,9.8107152047178099e-11,1.9877610568396171e-08,1.7722450420483771e-10,3.1492771432756917e-11
