Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2X(36),H2OX(35),CXHO(27),OCX(21),COX(37),HOCXO(25),CO2X(34),CX(24),CH3OHX(46),CH2O3(144),SX(155),HO2X(135),CH2O2(69),SX(192),C2H6X(39)
1.8176037255262667e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080898815559467624,0.090277304108032183,0.037897073513438476,0.0013814836173680321,0.015694041011156817,8.5089169763798584e-05,0.00072935570797521936,5.3130740969574763e-08,1.7749273243361157e-13,7.3108043420361563e-11,0.0,2.8934610375855643e-14,4.3727443078288227e-16,9.8023940991210612e-07,7.8647929564075677e-15,2.9722465187612083e-13,2.5194583079241287e-11,7.0712405738371931e-23,1.3542067680328869e-05,0.10374764374424869,1.6675185553073374e-08,0.00026049246139244782,0.00037886066701748304,6.8091329983588819e-08,0.0066110219300825127,1.2763796802957196e-08,2.3541654367197529e-06,6.9675724148336941e-11,0.00097846207348576027,1.0940548939509229e-07,3.0959109769437531e-09,2.0722235064614595e-07,5.089262308676929e-10,1.4703909767106292e-10,6.0704770471871596e-06,9.1055940685710893e-10,4.1386428867869965e-06,1.2671110739529732e-06,1.9006736723484031e-10,7.9698164317251214e-12
1.821492263576961e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080865677885714221,0.090257046424367632,0.03785571799662904,0.0013898697080832138,0.015731099660649076,8.5095517918831355e-05,0.00073167123610366226,5.3226523935900621e-08,1.7825302088974663e-13,7.3125294566319908e-11,0.0,2.8937918978814481e-14,4.3954006908113267e-16,9.8275647041190873e-07,7.8841478744354885e-15,2.9854230800022701e-13,2.5211047982875762e-11,7.1310281700804275e-23,1.35334829518715e-05,0.10377133967139789,1.6668922925966753e-08,0.0002605578335626549,0.00037871411804407315,6.8163774428959218e-08,0.0066179070487439049,1.2759520342757388e-08,2.3587578158895542e-06,6.9792588363737352e-11,0.00098108860720872533,1.0970787453256343e-07,3.1062689937723494e-09,2.0839488576465448e-07,5.0986066853603716e-10,1.4735628348372367e-10,6.1126473174812462e-06,9.1650942175066704e-10,4.1523508403307933e-06,1.2736696152747404e-06,1.9097291027992032e-10,7.9809138523938869e-12
1.8249919478225856e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080836046583737178,0.090238822241335045,0.037818565450448621,0.00139743818486047,0.015764448162533421,8.5101193565349876e-05,0.00073375266323416903,5.3312667007595284e-08,1.7893811507161018e-13,7.314067778492987e-11,0.0,2.8940877693096436e-14,4.4158389424197503e-16,9.8502155181894346e-07,7.9015168847930869e-15,2.9972965865600878e-13,2.522578592923023e-11,7.1851302844722749e-23,1.3525792211553085e-05,0.10379249941942267,1.6663307160297988e-08,0.0002606161768125489,0.00037858300981749403,6.8228720368175323e-08,0.0066240806448695797,1.2755695604419336e-08,2.362892051386371e-06,6.9897355718013468e-11,0.00098344914166145119,1.0997965797196576e-07,3.1155781402727939e-09,2.0945293224549199e-07,5.1069959750125651e-10,1.4764179709899224e-10,6.1507298600233008e-06,9.2188158147906121e-10,4.164693623483253e-06,1.2795830664745277e-06,1.9178928031266322e-10,7.9909012735668358e-12
1.8284916320682102e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080806596991061089,0.090220605365555859,0.037781476470579452,0.0014050265208563699,0.0157977926077391,8.5106833411938333e-05,0.00073583165914603837,5.3398751952552729e-08,1.7962399659510274e-13,7.3155926029444938e-11,0.0,2.8943818381903217e-14,4.4363221534504433e-16,9.8728637274859519e-07,7.9188379994506502e-15,3.0091838594294228e-13,2.5240447824518271e-11,7.2395109206040337e-23,1.3518134967349447e-05,0.1038135020421211,1.6657710842906407e-08,0.00026067405593186745,0.0003784526427369369,6.8293426315956536e-08,0.0066302325153469151,1.2751893553632104e-08,2.3670273372129131e-06,7.0001734509862261e-11,0.00098580649886107364,1.1025109634185719e-07,3.1248748037539227e-09,2.1051359604025378e-07,5.1153657438484958e-10,1.4792735542711585e-10,6.1889347205035593e-06,9.2726996914725663e-10,4.1770416944422772e-06,1.2855066740930386e-06,1.9260695545885335e-10,8.000888510808453e-12
1.831991316313835e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080777328380474009,0.090202395779641009,0.037744450765464371,0.0014126346861428338,0.015831132996854427,8.5112437372292837e-05,0.0007379082074440434,5.3484778990957994e-08,1.8031066228032864e-13,7.317103961008086e-11,0.0,2.8946741046954287e-14,4.4568502783344407e-16,9.8955093147171202e-07,7.9361110916592475e-15,3.0210848344902073e-13,2.5255033842870378e-11,7.2941707323352819e-23,1.3510511075412089e-05,0.10383434820438597,1.6652133910001636e-08,0.00026073147254779342,0.00037832301359605827,6.8357892945993502e-08,0.0066363627313230167,1.2748114074265745e-08,2.3711636864797917e-06,7.0105725011292591e-11,0.00098816067173155457,1.1052218869123628e-07,3.134158886693384e-09,2.1157687517849169e-07,5.1237160321865691e-10,1.4821295920675111e-10,6.2272617273790932e-06,9.326745692450235e-10,4.1893950137038773e-06,1.2914403985224237e-06,1.9342593236839016e-10,8.010875621517071e-12
1.8354910005594595e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080748240028379437,0.090184193466218518,0.037707488045330063,0.0014202626506724467,0.015864469330498329,8.5118005361287146e-05,0.00073998229186960566,5.357074834213453e-08,1.8099810895419542e-13,7.3186018836599573e-11,0.0,2.894964569031635e-14,4.4774232713919753e-16,9.9181522627036883e-07,7.9533360364053808e-15,3.0329994477518268e-13,2.5269544158257354e-11,7.3491103720537807e-23,1.3502920392616475e-05,0.10385503856751652,1.6646576297891764e-08,0.00026078842828070389,0.00037819411920622539,6.8422120931224145e-08,0.0066424713638025372,1.2744357050854354e-08,2.3753011122201368e-06,7.0209327500872661e-11,0.0009905116533058143,1.1079293408192242e-07,3.1434302923240562e-09,2.1264276768681824e-07,5.1320468806146217e-10,1.4849860917249918e-10,6.2657107074460848e-06,9.3809536613222583e-10,4.2017535418937452e-06,1.2973842001462912e-06,1.9424620769555332e-10,8.0208626626920256e-12
1.838990684805084e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080719331214772996,0.090165998407933975,0.037670588022174184,0.0014279103842797668,0.015897801609319806,8.5123537294965956e-05,0.00074205389630038743,5.3656660224546819e-08,1.8168633345042701e-13,7.3200864018316038e-11,0.0,2.8952532314399937e-14,4.4980410868335169e-16,9.9407925543777179e-07,7.9705127104052825e-15,3.0449276353535278e-13,2.5283978944490984e-11,7.404330490669981e-23,1.349536277655731e-05,0.10387557378924298,1.6641037942992554e-08,0.00026084492474438034,0.00037806595639620791,6.8486110943959706e-08,0.0066485584836470978,1.2740622368590467e-08,2.3794396273902496e-06,7.031254226369822e-11,0.00099285943672498063,1.1106333158850792e-07,3.1526889246115058e-09,2.1371127158900459e-07,5.1403583299444733e-10,1.4878430605493507e-10,6.3042814858513905e-06,9.4353234403986101e-10,4.2141172397668676e-06,1.3033380393407047e-06,1.9506777809907652e-10,8.0308496909365801e-12
1.8424903690507088e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080690601223219194,0.090147810587451013,0.037633750409752316,0.0014355778566826362,0.015931129833997432,8.512903309053837e-05,0.00074412300474987754,5.3742514855802906e-08,1.8237533260957646e-13,7.3215575464104629e-11,0.0,2.8955400921955629e-14,4.5187036787608206e-16,9.9634301727816411e-07,7.9876409920990922e-15,3.0568693335648422e-13,2.5298338375224713e-11,7.4598317376114918e-23,1.3487838085544003e-05,0.10389595452375144,1.6635518781830627e-08,0.00026090096354606206,0.00037793852201204532,6.8549863655905569e-08,0.0066546241615746994,1.2736909913320595e-08,2.3835792448700621e-06,7.0415369591311841e-11,0.00099520401523762948,1.1133338029827998e-07,3.1619346883010774e-09,2.1478238490605689e-07,5.1486504211765488e-10,1.4907005058062697e-10,6.3429738861046844e-06,9.4898548707122602e-10,4.2264860682071139e-06,1.3093018764751759e-06,1.9589064024219082e-10,8.0408367624608948e-12
1.8459900532963335e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.08066204934082799,0.090129629987451443,0.03759697492356525,0.0014432650374834775,0.015964454005238805,8.5134492666371907e-05,0.00074618960136697647,5.3828312452657204e-08,1.8306510327903803e-13,7.3230153482406324e-11,0.0,2.8958251516071961e-14,4.5394110011679563e-16,9.986065101067295e-07,8.0047207616450427e-15,3.0688244787859586e-13,2.5312622623953554e-11,7.5156147608176443e-23,1.3480346178595983e-05,0.10391618142170857,1.6630018751043054e-08,0.00026095654628647641,0.00037781181291694283,6.8613379738126075e-08,0.006660668468159164,1.2733219571540715e-08,2.3877199774634625e-06,7.0517809781656457e-11,0.00099754538219904484,1.1160307931113326e-07,3.171167488883248e-09,2.15856105656254e-07,5.1569231955134406e-10,1.4935584347214399e-10,6.3817877300904544e-06,9.544547792028861e-10,4.23885998822684e-06,1.3152756719136467e-06,1.967147907926347e-10,8.0508239330844857e-12
1.8529894217875828e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080605477069564321,0.090093290379724883,0.037523609200549243,0.0014586984021193407,0.016031090190385358,8.5145302838048731e-05,0.00075031519637415228,5.3999737405926153e-08,1.8444694657275805e-13,7.3258910468185382e-11,0.0,2.8963898678021539e-14,4.580959652865782e-16,1.0031326820432509e-06,8.0387342934813998e-15,3.0927748565138026e-13,2.5340966268581928e-11,7.6280287203077134e-23,1.3465460156497005e-05,0.10395617629318281,1.6619075827702586e-08,0.00026106634995414586,0.00037756055813178285,6.8739704694446318e-08,0.0066726932488697759,1.2725904777655686e-08,2.3960048388288332e-06,7.0721529973942241e-11,0.0010022184554184419,1.1214142470822057e-07,3.1895938264686864e-09,2.1801136151589494e-07,5.1734109592798685e-10,1.499275772230193e-10,6.459779028740777e-06,9.6544174604556968e-10,4.2636229476941389e-06,1.3272529791362982e-06,1.9836694380916445e-10,8.0707987929705739e-12
1.859988790278832e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080549608767906067,0.090056979446593119,0.037450488611558232,0.0014742102327470221,0.016097710170981879,8.5155967179876654e-05,0.00075443055720542812,5.4170936801419325e-08,1.8583183824804196e-13,7.3287137434762028e-11,0.0,2.8969473831645845e-14,4.6226866717649974e-16,1.0076577579840495e-06,8.0725523813180179e-15,3.1167782623655812e-13,2.5369011263157967e-11,7.7415775226860233e-23,1.3450703596446376e-05,0.10399556353952752,1.6608208668334852e-08,0.00026117434842469803,0.00037731216728488997,6.8865091168451322e-08,0.0066846333874651335,1.2718677091724636e-08,2.4042943124117183e-06,7.0923705349813038e-11,0.0010068786053316532,1.1267836082802e-07,3.2079671963789453e-09,2.2017702326166497e-07,5.1898219546915695e-10,1.5049951300864571e-10,6.5382539248182718e-06,9.7649311388338034e-10,4.2884058088219576e-06,1.3392696438455357e-06,2.0002421058169642e-10,8.0907747094390817e-12
1.8669881587700814e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080494438858056946,0.090020697050214912,0.03737761094214824,0.0014898002821611364,0.0161643139536835,8.516648507988543e-05,0.00075853556188393886,5.4341912342718182e-08,1.872197533315781e-13,7.3314836834721569e-11,0.0,2.8974977013619603e-14,4.6645916860461603e-16,1.0121817248349384e-06,8.1061741276689198e-15,3.1408341922833725e-13,2.5396758989917251e-11,7.8562662973466083e-23,1.3436075395705216e-05,0.10403434824182804,1.6597416770153712e-08,0.00026128055427395564,0.00037706661588722025,6.8989544504921804e-08,0.0066964894432902829,1.2711535628647539e-08,2.4125884979456615e-06,7.1124338517154604e-11,0.0010115257825476203,1.1321388091533853e-07,3.2262868696236923e-09,2.2235307494700323e-07,5.2061565181457553e-10,1.5107165646696207e-10,6.6172109360841237e-06,9.8760875006701784e-10,4.3132082642935553e-06,1.3513253488506414e-06,2.0168656461692085e-10,8.1107521152515573e-12
1.8739875272613307e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080439961816794303,0.089984443053081509,0.037304974004609782,0.0015054683014315232,0.016230901545562663,8.5176855944061111e-05,0.00076263009055873817,5.4512665720006886e-08,1.8861066696064132e-13,7.3342011114316819e-11,0.0,2.8980408265821326e-14,4.7066743222646562e-16,1.0167045696679504e-06,8.1395986619656002e-15,3.1649421443337727e-13,2.5424210828545808e-11,7.9721001493669394e-23,1.3421574462470288e-05,0.10407253542714137,1.6586699632257524e-08,0.00026138497997751253,0.00037682387971276518,6.9113070037573277e-08,0.0067082619733330436,1.2704479513297927e-08,2.4208874939845371e-06,7.1323432180641921e-11,0.0010161599393126175,1.1374797840897741e-07,3.2445521291619665e-09,2.2453950058663486e-07,5.222414988882885e-10,1.5164401317317583e-10,6.6966485554199408e-06,9.9878852001370746e-10,4.3380300088096172e-06,1.3634197769634469e-06,2.0335397949589416e-10,8.1307314371685619e-12
1.88098689575258e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080386172174775006,0.089948217318028503,0.037232575637585308,0.0015212140399431054,0.016297472954094155,8.5187079196154838e-05,0.00076671402549095651,5.46831986101594e-08,1.9000455438342744e-13,7.3368662713650439e-11,0.0,2.8985767635261454e-14,4.7489342053826493e-16,1.0212262797185101e-06,8.172825140361815e-15,3.1891016187184129e-13,2.5451368156174961e-11,8.0890841593465295e-23,1.3407199715736801e-05,0.10411013006923094,1.6576056755662028e-08,0.00026148763791197793,0.00037658393479487936,6.9235673088751706e-08,0.006719951532208621,1.2697507880388305e-08,2.4291913979145601e-06,7.152098913991986e-11,0.0010207810294873515,1.1428064693919151e-07,3.2627622698476056e-09,2.2673628415811288e-07,5.2385977088811239e-10,1.5221658864017835e-10,6.7765652512030803e-06,1.0100322872383259e-09,4.3628707390757028e-06,1.3755526110280262e-06,2.0502642887471614e-10,8.1507130960302571e-12
1.8879862642438293e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080333064515852953,0.089912019708247595,0.037160413705693063,0.0015370372454353391,0.016364028187140393,8.5197154277493088e-05,0.00077078725103983149,5.4853512676826758e-08,1.9140139095937099e-13,7.3394794066849525e-11,0.0,2.8991055174013342e-14,4.791370958800735e-16,1.0257468423826591e-06,8.2058527455363104e-15,3.2133121177840189e-13,2.5478232347374081e-11,8.2072233832487373e-23,1.3392950085163447e-05,0.10414713708928898,1.6565487643331562e-08,0.00026158854035619251,0.00037634675742267097,6.9357358969134075e-08,0.0067315586721448974,1.2690619874337796e-08,2.4375003059662034e-06,7.1717012287799923e-11,0.001025389008524308,1.1481188032517441e-07,3.2809165983752271e-09,2.2894340960332909e-07,5.2547050227534608e-10,1.5278938831896196e-10,6.856959467680913e-06,1.0213399133843085e-09,4.3877301537897853e-06,1.3877235339499593e-06,2.0670388648519274e-10,8.1706975068359624e-12
1.8949856327350786e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080280633476408153,0.089875850087297732,0.037088486099157124,0.001552937664041254,0.016430567252937161,8.5207080646789796e-05,0.00077484965364861297,5.5023609570524383e-08,1.9280115215944547e-13,7.3420407602231726e-11,0.0,2.8996270939144959e-14,4.8339842043892843e-16,1.0302662452143366e-06,8.2386806864935565e-15,3.2375731460320399e-13,2.5504804774142293e-11,8.3265228522458129e-23,1.3378824510939636e-05,0.10418356135664669,1.6554991800208832e-08,0.00026168769949241096,0.00037611232413744243,6.9478132977433733e-08,0.0067430839429683575,1.2683814649142236e-08,2.4458143132259855e-06,7.191150460847494e-11,0.0010299838334453205,1.153416725725645e-07,3.2990144332242523e-09,2.3116086082998229e-07,5.2707372776464768e-10,1.5336241759903745e-10,6.9378296253438277e-06,1.0327112582541833e-09,4.4126079536298811e-06,1.399932228725159e-06,2.0838632613546866e-10,8.1906850788225358e-12
1.901985001226328e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080228873744687068,0.089839708319116057,0.037016790733444146,0.0015689150403260859,0.016497090160079653,8.5216857779959047e-05,0.00077890112183034597,5.5193490928719402e-08,1.9420381356644568e-13,7.3445505742463138e-11,0.0,2.9001414992649312e-14,4.8767735625194903e-16,1.0347844759227098e-06,8.2713081983625411e-15,3.2618842101278765e-13,2.5531086805899767e-11,8.446987572567228e-23,1.3364821943654926e-05,0.10421940768947163,1.6544568733243251e-08,0.00026178512740745828,0.00037588061172919382,6.9598000400112118e-08,0.0067545278920906754,1.2677091368246367e-08,2.4541335136481575e-06,7.2104469175751288e-11,0.0010345654628193712,1.1587001787097523e-07,3.3170551046010629e-09,2.3338862171301465e-07,5.2866948231412933e-10,1.5393568180885305e-10,7.0191741212974086e-06,1.0441461798398976e-09,4.437503841241773e-06,1.4121783784682681e-06,2.1007372171064288e-10,8.2106762155417682e-12
1.9089843697175772e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080177780060154455,0.089803594268028669,0.036945325548906095,0.0015849691173255034,0.016563596917508874,8.5226485169928972e-05,0.00078294154615353635,5.5363158375917849e-08,1.9560935087525285e-13,7.347009090470785e-11,0.0,2.9006487401374785e-14,4.9197386520940942e-16,1.039301522369563e-06,8.3037345421935647e-15,3.2862448189097024e-13,2.5557079809478085e-11,8.5686225253513041e-23,1.3350941344170635e-05,0.10425468085545334,1.6534217951417917e-08,0.00026188083609386681,0.00037565159723319509,6.9716966511097481e-08,0.0067658910644959255,1.2670449204418238e-08,2.4624580000662992e-06,7.229590915129774e-11,0.0010391338567406192,1.1639691059154882e-07,3.3350379543803145e-09,2.3562667609601318e-07,5.3025780111561757e-10,1.5450918621621604e-10,7.1009913296340055e-06,1.0556445343529507e-09,4.4624175212268373e-06,1.4244616664406176e-06,2.1176604717336137e-10,8.2306713149367041e-12
1.9159837382088265e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080127347212856082,0.089767507798760693,0.036874088510429309,0.0016010996365834241,0.01663008753449836,8.5235962326456918e-05,0.00078697081922770662,5.5532613523751875e-08,1.9701773989308212e-13,7.3494165500769963e-11,0.0,2.9011488236956125e-14,4.9628790905778148e-16,1.0438173725667322e-06,8.3359590047531607e-15,3.3106544833968788e-13,2.5582785149109505e-11,8.6914326665000859e-23,1.3337181683493551e-05,0.10428938557247683,1.6523938965775326e-08,0.00026197483745099066,0.00037542525792662491,6.9835036571511395e-08,0.0067771740027284411,1.2663887339625835e-08,2.4707878642048009e-06,7.2485827782911549e-11,0.0010436889768066558,1.1692234528453197e-07,3.352962336044733e-09,2.3787500779257741e-07,5.3183871958511452e-10,1.5508293602871522e-10,7.183279601803467e-06,1.0672061762543142e-09,4.4873487001299673e-06,1.4367817760777556e-06,2.1346327656438888e-10,8.2506707694169744e-12
1.922983106700076e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.080077570042791965,0.089731448776446301,0.0368030776070895,0.0016173063381894287,0.016696562020641237,8.5245288775946218e-05,0.00079098883568884751,5.5701857971066922e-08,1.9842895653971342e-13,7.351773193722815e-11,0.0,2.9016417575746699e-14,5.0061944940274842e-16,1.048332014673592e-06,8.3679808983172924e-15,3.3351127167979536e-13,2.5608204186415193e-11,8.8154229265374308e-23,1.3323541942651648e-05,0.10432352650928459,1.6513731289441692e-08,0.00026206714328609821,0.00037520157132526523,6.9952215829400754e-08,0.0067883772468812567,1.2657404964915772e-08,2.4791231966902416e-06,7.2674228402802234e-11,0.0010482307860969916,1.1744631667687565e-07,3.3708276146236426e-09,2.4013360058765314e-07,5.3341227335343136e-10,1.556569363941436e-10,7.2660372669827885e-06,1.078830958284098e-09,4.5122970864275591e-06,1.4491383910165471e-06,2.1516538400315873e-10,8.2706749659330604e-12
1.929982475191325e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.08002844343930024,0.089695417066638319,0.036732290851812371,0.001633588960815771,0.016763020385837577,8.5254464061264128e-05,0.00079499549218477075,5.5870893304008833e-08,1.9984297684770733e-13,7.3540792615563246e-11,0.0,2.9021275498750917e-14,5.049684477121872e-16,1.0528454369945911e-06,8.3997995604628269e-15,3.3596190345182939e-13,2.5633338280392609e-11,8.9405982104702599e-23,1.3310021112571875e-05,0.10435710828612747,1.6503594437650138e-08,0.00026215776531543798,0.00037498051518025226,7.0068509519475482e-08,0.0067995013345851446,1.2651001280294138e-08,2.4874640870626734e-06,7.286111442589196e-11,0.0010527592491517716,1.1796881966985752e-07,3.3886331666303457e-09,2.4240243823883555e-07,5.3497849825700936e-10,1.562311924009231e-10,7.3492626324445831e-06,1.0905187314909761e-09,4.5372623905156219e-06,1.46153119512185e-06,2.1687234368830532e-10,8.2906842860496349e-12
1.9369818436825744e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079979962340451113,0.089659412535317534,0.03666172628104028,0.0016499472417539844,0.016829462640282081,8.5263487741560871e-05,0.00079899068736036933,5.6039721096110841e-08,2.0125977696260363e-13,7.3563349932278359e-11,0.0,2.9026062091556648e-14,5.0933486531912288e-16,1.0573576279768322e-06,8.4314143538573936e-15,3.3841729541673212e-13,2.5658188787402175e-11,9.0669633976530111e-23,1.3296618193959838e-05,0.10439013547540442,1.6493527927762552e-08,0.00026224671516528571,0.00037476206747488381,7.0183922862852224e-08,0.0068105468009982259,1.264467549460924e-08,2.495810623786786e-06,7.3046489348133803e-11,0.0010572743319507067,1.1848984933672726e-07,3.4063783799981763e-09,2.4468150447763949e-07,5.3653743032892239e-10,1.5680570907852891e-10,7.4329539839244309e-06,1.1022693452613753e-09,4.5622443246979445e-06,1.4739598725127693e-06,2.1858412989817386e-10,8.3106991060178436e-12
1.9439812121738238e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079932121732450956,0.08962343504890169,0.036591381954404305,0.0016663809169510954,0.016895888794452071,8.5272359392090299e-05,0.00080297432184278845,5.620834290838038e-08,2.0267933314310428e-13,7.3585406279012543e-11,0.0,2.9030777444268018e-14,5.1371866342465201e-16,1.0618685762077036e-06,8.4628246660476732e-15,3.4087739955653781e-13,2.5682757061153189e-11,9.1945233416552505e-23,1.3283332197181482e-05,0.10442261260229112,1.648353127929039e-08,0.00026233400437296886,0.00037454620642148561,7.0298461066804751e-08,0.0068215141787961609,1.2638426825436422e-08,2.5041628942629944e-06,7.3230356744846247e-11,0.001061776001892243,1.1900940092037511e-07,3.4240626540155308e-09,2.4697078301073998e-07,5.3808910579004361e-10,1.5738049139791532e-10,7.5171095859870534e-06,1.1140826473484349e-09,4.5872426031743647e-06,1.4864241075884918e-06,2.2030071699131326e-10,8.3307197968466475e-12
1.950980580665073e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079884916649056212,0.089587484474254159,0.036521255954401893,0.0016828897210454277,0.01696229885909574,8.5281078604031445e-05,0.00080694629822651446,5.6376760289385834e-08,2.041016217612415e-13,7.3606964042647362e-11,0.0,2.9035421651438703e-14,5.1811980310083636e-16,1.0663782704125525e-06,8.4940299092461966e-15,3.433421680750219e-13,2.5707044452688928e-11,9.3232828701324247e-23,1.3270162142146638e-05,0.1044545441453584,1.6473604013914272e-08,0.00026241964438787228,0.00037433291045833308,7.0412129324519829e-08,0.0068324039981628821,1.2632254498964868e-08,2.5125209848384072e-06,7.3412720269065673e-11,0.0010662642277729441,1.1952746983102343e-07,3.4416853992596855e-09,2.492702575211828e-07,5.3963356104040106e-10,1.5795554427194238e-10,7.6017276823912621e-06,1.125958483900742e-09,4.6122569420291216e-06,1.4989235850536998e-06,2.2202207940694933e-10,8.3507467243732454e-12
1.9579799491563224e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079838342170996793,0.089551560678692493,0.036451346386079969,0.0016994733874020219,0.017028692845220701,8.5289644984311568e-05,0.00081090652105838146,5.6544974775343003e-08,2.0552661930253002e-13,7.3628025605407454e-11,0.0,2.9039994812005702e-14,5.2253824529357008e-16,1.0708866994524047e-06,8.5250295201167006e-15,3.4581155339831464e-13,2.5731052310371098e-11,9.4532467846997274e-23,1.3257107058194402e-05,0.10448593453717978,1.6463745655502528e-08,0.00026250364657242335,0.00037412215824662501,7.0524932814859376e-08,0.0068432167867818741,1.262615774988617e-08,2.5208849808177002e-06,7.3593583649915441e-11,0.0010707389797671009,1.2004405164394013e-07,3.4592460375296253e-09,2.5157991166956554e-07,5.4117083265068474e-10,1.585308725558015e-10,7.6868064964535613e-06,1.137896699490818e-09,4.6372870592192852e-06,1.5114579899435744e-06,2.2374819166543914e-10,8.3707802493324496e-12
1.9649793176475717e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079792393425409155,0.089515663529996375,0.036381651376723216,0.0017161316481476467,0.01709507076408287,8.5298058155430404e-05,0.00081485489682251019,5.6712987890201596e-08,2.0695430236610473e-13,7.364859334495477e-11,0.0,2.9044497029223497e-14,5.2697395082541469e-16,1.0753938523217277e-06,8.5558229595581524e-15,3.4828550817547795e-13,2.5754781979863522e-11,9.5844198608090608e-23,1.324416598398035e-05,0.10451678816492928,1.6453955730128681e-08,0.0002625860222030567,0.00037391392866751032,7.0636876702127672e-08,0.006853953069827971,1.2620135821284904e-08,2.5292549664739026e-06,7.3772950690991804e-11,0.0010752002294065657,1.2055914209717623e-07,3.4767440017777676e-09,2.5389972909519066e-07,5.4270095735394149e-10,1.591064810474435e-10,7.7723442314103605e-06,1.1498971371433802e-09,4.6623326745632752e-06,1.5240270076483827e-06,2.2547902836870809e-10,8.3908207274252556e-12
1.971978686138821e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079747065585278221,0.089479792896415652,0.036312169075547678,0.0017328642342054332,0.017161432627175531,8.5306317755285869e-05,0.00081879133392517476,5.6880801145731308e-08,2.0838464766484379e-13,7.3668669634476575e-11,0.0,2.9048928410598564e-14,5.3142688039840681e-16,1.079899718146235e-06,8.5864097124874669e-15,3.5076398527904832e-13,2.5778234804115339e-11,9.7168068476290847e-23,1.3231337967365551e-05,0.10454710937096884,1.6444233766087871e-08,0.00026266678247116034,0.00037370820081916473,7.0747966135844697e-08,0.0068646133699596821,1.2614187964530955e-08,2.5376310250590643e-06,7.3950825268767517e-11,0.0010796479495607991,1.2107273708932491e-07,3.4941787360407316e-09,2.562296934171901e-07,5.4422397203741731e-10,1.5968237448800464e-10,7.858339070778748e-06,1.1619596383633564e-09,4.687393509729449e-06,1.5366303239376587e-06,2.2721456420066904e-10,8.4108685093863888e-12
1.9789780546300703e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.079702353868888659,0.089443948646677873,0.036242897653399303,0.0017496708753291003,0.017227778446218738,8.5314423437000825e-05,0.00082271574267960565,5.7048416041607783e-08,2.0981763202547716e-13,7.3688256842767766e-11,0.0,2.905328906782423e-14,5.3589699459683749e-16,1.0844042861807357e-06,8.6167892876210111e-15,3.5324693780554457e-13,2.5801412123343471e-11,9.850412467928293e-23,1.3218622065307266e-05,0.10457690245342627,1.6434579293912352e-08,0.0002627459384840035,0.00037350495401392139,7.085820625052502e-08,0.0068751982073120225,1.2608313439173702e-08,2.5460132388148506e-06,7.4127211331011941e-11,0.0010840821144171436,1.215848326773037e-07,3.5115496953691169e-09,2.585697882356238e-07,5.4573991373457988e-10,1.6025855756223478e-10,7.9447891787158124e-06,1.1740840431636775e-09,4.712469288224787e-06,1.5492676249839774e-06,2.2895477392762449e-10,8.430923941051021e-12
