Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),COX(50),H2X(49),CO2X(24),CHOX(53)
3.412130429460903e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32608375146118235,0.11291578712643993,0.019884958040011828,4.8357997037718209e-08,4.9441301631292781e-05,5.9899195301078536e-05,6.2438776079667654e-05,6.3451566135579522e-14,6.6205156097700124e-18,4.9592056343860519e-08,3.8680275871184311e-27,5.0783897400902669e-08,8.6143458211638202e-21,8.8951344086189768e-12,4.0154453823703229e-15,1.264970547201404e-17,5.8980229257897537e-08,5.0168370607112326e-20,0.0056913815411281845,0.0057608310416772182,2.429150210116467e-09,3.0153608446850416e-05,1.8008426702084779e-13,3.0794374264051146e-09,1.8898945637484722e-07,2.8393710281134666e-07,6.6074523436146335e-08,2.411352797616288e-09,5.0168878107517303e-11,8.9857187108894671e-07,4.1047605733631484e-12,2.1673357446765704e-13
3.42967906102744e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32605786216610716,0.11291564068654857,0.019871131517247349,4.9243341477790651e-08,5.0180965904795882e-05,6.034834803929471e-05,6.3045964891587464e-05,6.455332700398549e-14,6.7362698363723257e-18,4.9975632448108784e-08,4.0041898447434519e-27,5.0900843866538237e-08,8.8108747007639247e-21,9.0430360375759442e-12,4.0643470072662156e-15,1.2839373573490349e-17,5.9545263095104372e-08,5.1538214889857842e-20,0.0056909189739538504,0.0057871325890602584,2.4400365204134447e-09,3.0194906718131678e-05,1.8087002952348464e-13,3.0834109449291034e-09,1.8895871146868978e-07,2.8564590175309109e-07,6.6639050564588899e-08,2.4466220435414542e-09,5.0652730479107657e-11,9.0529521491254135e-07,4.1590023132639187e-12,2.1890205477253537e-13
3.447227692593977e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32603200552284473,0.11291549115660247,0.019857316800289578,5.0140312319699422e-08,5.0926945453343477e-05,6.0796766149746806e-05,6.3655811575547e-05,6.5669412563407871e-14,6.8533379051084736e-18,5.0360465693281719e-08,4.1445264409906976e-27,5.1016610527752303e-08,9.011014972264486e-21,9.1925072213530754e-12,4.1135115885591098e-15,1.3030881208102375e-17,6.0111468561720518e-08,5.293924282805926e-20,0.0056904568238927917,0.005813401526987021,2.4509092575012145e-09,3.0235756976541492e-05,1.8165454610485864e-13,3.0873406285028365e-09,1.8892814578499777e-07,2.8735261962413846e-07,6.72056376545676e-08,2.4821792412899577e-09,5.1138645777598247e-11,9.1200671086185677e-07,4.2136761595645094e-12,2.2107943108964213e-13
3.464776324160514e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3260061815029528,0.11291533854060191,0.019843513874945949,5.1049001143752952e-08,5.1679247509776615e-05,6.1244433098081106e-05,6.426831228780979e-05,6.6799950941894543e-14,6.9717259415060895e-18,5.0746551365121596e-08,4.2891465156599042e-27,5.1131209282794496e-08,9.2148168939330682e-21,9.343554351195987e-12,4.1629382659578626e-15,1.3224236400623307e-17,6.0678824935241232e-08,5.4372026188890701e-20,0.0056899950907072895,0.0058396378803192575,2.4617684300061204e-09,3.0276163319076642e-05,1.8243781911030673e-13,3.0912268749239694e-09,1.8889775671264131e-07,2.8905723159939427e-07,6.7774281189874408e-08,2.5180245634601664e-09,5.1626620549929544e-11,9.1870611027545006e-07,4.2687831247229152e-12,2.2326566815025838e-13
3.482324955727051e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32598039007786433,0.11291518284254611,0.019829722727046861,5.196949973296544e-08,5.2437879087859696e-05,6.1691332595125665e-05,6.4883463188101489e-05,6.7945070872677359e-14,7.091440035936968e-18,5.113388470415356e-08,4.4381615606958126e-27,5.124465188892826e-08,9.422331175647486e-21,9.4961837791691868e-12,4.2126261787288531e-15,1.3419447164085672e-17,6.1247311610912755e-08,5.5837144677163086e-20,0.005689533774157104,0.0058658416740874804,2.4726140466409079e-09,3.0316129797390249e-05,1.8321985088405328e-13,3.0950700775894188e-09,1.8886754169415356e-07,2.9075971326227804e-07,6.8344977659663651e-08,2.5541581726634783e-09,5.2116651347894351e-11,9.2539316829429912e-07,4.3243242137808293e-12,2.2546073069069381e-13
3.4981187241369343e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32595720564013075,0.11291504008244294,0.019817320751960056,5.2808121833233809e-08,5.3126064870816976e-05,6.2092872704586657e-05,6.5439361737947845e-05,6.8988252921273155e-14,7.2003215058599989e-18,5.1483547494981475e-08,4.5761268752553237e-27,5.1345771332337194e-08,9.6123103733130546e-21,9.6349083476653745e-12,4.2575679447628186e-15,1.359672997767426e-17,6.1759899092780928e-08,5.7183883429154667e-20,0.0056891189452845468,0.0058893972708740664,2.4823635186115067e-09,3.0351726856747301e-05,1.8392262017038501e-13,3.0984924793893935e-09,1.8884049492160743e-07,2.9229010549663341e-07,6.886035684424874e-08,2.5869250324931657e-09,5.2559434121949319e-11,9.3140076928123254e-07,4.3746831947652407e-12,2.2744380363167151e-13
3.5139124925468174e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32593404755994809,0.11291489483202706,0.01980492829484716,5.3656451542589257e-08,5.3819387879289683e-05,6.2493766647656789e-05,6.5997401037654337e-05,7.0043445483024002e-14,7.3102863777133509e-18,5.1834213472510009e-08,4.7178290328840167e-27,5.144597208195161e-08,9.8053756294185145e-21,9.7749242665906611e-12,4.3027199859770348e-15,1.3775528109759418e-17,6.2273370671235186e-08,5.8557723615124246e-20,0.0056887044535113033,0.0059129265333054647,2.4921020239220628e-09,3.0386973763202196e-05,1.8462438767974011e-13,3.1018806119109436e-09,1.8881358531124958e-07,2.9381873552735682e-07,6.9377393514980053e-08,2.619925633176385e-09,5.3003876980756748e-11,9.3739800524397035e-07,4.4253953472964844e-12,2.2943397099905429e-13
3.5297062609567005e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3259109158162341,0.11291474709421137,0.019792545345426092,5.4514556185757217e-08,5.4517852777943001e-05,6.2894003050878545e-05,6.6557578294934122e-05,7.1110743651444186e-14,7.4213390181292379e-18,5.2185879075132808e-08,4.8633543548200169e-27,5.1545262423105643e-08,1.0001564852893411e-20,9.9162360852737067e-12,4.3480816742250112e-15,1.3955847377485496e-17,6.278771157183004e-08,5.9959104614827697e-20,0.0056882902986570482,0.0059364294799729503,2.5018295690994867e-09,3.0421873379233825e-05,1.8532515512537239e-13,3.1052347531310067e-09,1.8878681110430111e-07,2.9534558641042599e-07,6.9896085123937725e-08,2.6531600734607534e-09,5.3449977420684395e-11,9.4338470545140042e-07,4.4764613894502109e-12,2.314312071421675e-13
3.5455000293665837e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32588781038782783,0.11291459687190783,0.019780171893429784,5.5382503216562552e-08,5.5221464091959177e-05,6.3293570696633931e-05,6.7119890719820918e-05,7.2190242910485271e-14,7.5334837705534849e-18,5.2538540712833617e-08,5.012790804462959e-27,5.1643650553113266e-08,1.0200916250860396e-20,1.0058848327390669e-11,4.3936523812229216e-15,1.4137693590316828e-17,6.3302907098442131e-08,6.1388471193520764e-20,0.0056878764805398368,0.0059599061295743981,2.5115461607228722e-09,3.0456428539451464e-05,1.8602492422605913e-13,3.1085551785572306e-09,1.8876017057402826e-07,2.9687064145973055e-07,7.0416429126822122e-08,2.6866284448845362e-09,5.3897732941303431e-11,9.4936070158674113e-07,4.5278820343785631e-12,2.3343548641250557e-13
3.561293797776467e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32586473125348803,0.11291444416802768,0.0197678079286061,5.6260360217015887e-08,5.5930226208063797e-05,6.3692458521964998e-05,6.7684335524681062e-05,7.3282039132885661e-14,7.6467249552249896e-18,5.2892194767488398e-08,5.1662280113233769e-27,5.1741144582307966e-08,1.0403468329032785e-20,1.0202765490985941e-11,4.4394314785840272e-15,1.432107255004331e-17,6.3818942633494391e-08,6.2846273544167527e-20,0.0056874629989761161,0.005983356500913274,2.5212518054246731e-09,3.0490642050952709e-05,1.8672369670731506e-13,3.1118421610522829e-09,1.8873366202459434e-07,2.983938842681526e-07,7.0938422983130805e-08,2.7203308334617137e-09,5.4347141045389419e-11,9.5532582772868484e-07,4.5796579911785582e-12,2.354467832099896e-13
3.575508189345362e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32584398249639018,0.11291430461519286,0.019756688463336051,5.7058960500583815e-08,5.6572519563194713e-05,6.4050867298470616e-05,6.819415673184196e-05,7.4275249187493182e-14,7.7495830229625251e-18,5.3211328920384159e-08,5.3078175854900282e-27,5.1828131386297559e-08,1.0588533846843415e-20,1.0333410343079212e-11,4.4808103205519678e-15,1.4487428901391862e-17,6.428408080428966e-08,6.4182984736503396e-20,0.0056870911531689992,0.0060044393828291654,2.529977531565151e-09,3.0521144399895532e-05,1.8735174124856029e-13,3.1147720748228173e-09,1.8870991579666451e-07,2.9976323996563702e-07,7.1409625981527808e-08,2.7508631342819127e-09,5.4753019236570362e-11,9.6068501219368173e-07,4.6265607260881485e-12,2.3726292916059394e-13
3.588301141757367e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32582532679730508,0.11291417730279422,0.019746687501684734,5.7784651662709025e-08,5.7154156199107639e-05,6.4372950342676434e-05,6.8654468992186202e-05,7.5177779372868982e-14,7.8429201702725645e-18,5.3499232219550168e-08,5.4381381307790609e-27,5.1905810645917793e-08,1.0757359862628967e-20,1.0451900211414808e-11,4.5181947851557133e-15,1.4638218621052697e-17,6.4703268120323995e-08,6.5406311136660883e-20,0.0056867567247820498,0.0060233958020868396,2.5378231124905554e-09,3.0548363490823818e-05,1.87916293352566e-13,3.117386184742155e-09,1.8868863345443285e-07,3.0099438423321439e-07,7.1834848002390498e-08,2.778504373645814e-09,5.5119450877169921e-11,9.6550053968945968e-07,4.6690201681390562e-12,2.3890228736671732e-13
3.6010940941693724e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32580668831173359,0.1129140483674064,0.019736692746387778,5.8516965334570258e-08,5.7739179627077682e-05,6.4694568187642119e-05,6.9116175358238557e-05,7.6088549326845946e-14,7.9369842921013438e-18,5.3787780119725137e-08,5.5712485253579365e-27,5.1982917426394142e-08,1.0928355290103655e-20,1.0571254152433238e-11,4.5557148572213052e-15,1.4790024266574296e-17,6.5122980834011418e-08,6.6649112719871493e-20,0.0056864225168762397,0.0060423350139509422,2.545661523108382e-09,3.0575363329076363e-05,1.8848019463855107e-13,3.1199788293633395e-09,1.8866743478823691e-07,3.0222431114276749e-07,7.2261147986668544e-08,2.8062992842911456e-09,5.5486962348195525e-11,9.7030864812962302e-07,4.7117139756082958e-12,2.4054620430353058e-13
3.6138870465813776e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32578806702823765,0.11291391781057483,0.019726704192025431,5.925593767428492e-08,5.8327591916828356e-05,6.5015715246032933e-05,6.9579274353066611e-05,7.700761073943148e-14,8.0317776397417236e-18,5.4076970645439151e-08,5.7071997107187307e-27,5.2059455875281959e-08,1.110154116798089e-20,1.069147450742348e-11,4.5933702027488544e-15,1.4942848906546526e-17,6.5543211328747123e-08,6.7911639351309176e-20,0.005686088529350963,0.0060612570286129935,2.5534927670470299e-09,3.0602145355421522e-05,1.8904344601635849e-13,3.1225501485397774e-09,1.8864631895383469e-07,3.0345301246009475e-07,7.2688524591148864e-08,2.8342479010892959e-09,5.5855552328710408e-11,9.7510925385651971e-07,4.7546425166129826e-12,2.4219466641285992e-13
3.626679998993383e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32576946293534692,0.11291378563384448,0.019716721833184368,6.0001604893391911e-08,5.8919395080447439e-05,6.5336385994823343e-05,7.0043764500763578e-05,7.7935015464583577e-14,8.1273024544677307e-18,5.4366801809720013e-08,5.8460433934523849e-27,5.2135430104663045e-08,1.1276938664163487e-20,1.0812563606682648e-11,4.6311604877586742e-15,1.5096695606266583e-17,6.5963952022108029e-08,6.9194143315025395e-20,0.0056857547621049446,0.0060801618563080702,2.5613168479541423e-09,3.0628710999552574e-05,1.8960604840404132e-13,3.1251002813778408e-09,1.8862528511870723e-07,3.0468048005364841e-07,7.3116976474121555e-08,2.8623502548784431e-09,5.6225219499167674e-11,9.7990227420745861e-07,4.7978061568970957e-12,2.4384766012732463e-13
3.639472951405388e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32575087602155778,0.11291365183875994,0.019706745664457657,6.0754003256539254e-08,5.9514591072734207e-05,6.5656574974897036e-05,7.0509644326451702e-05,7.8870815519559854e-14,8.2235609675313607e-18,5.4657271614202081e-08,5.987832054094815e-27,5.2210844191487461e-08,1.1454569075837053e-20,1.0934523769524597e-11,4.6690853783023275e-15,1.5251567427741015e-17,6.638519536590631e-08,7.0496879328773277e-20,0.0056854212150362288,0.0060990495073144574,2.5691337694982209e-09,3.0655061680201003e-05,1.9016800272711201e-13,3.1276293660128502e-09,1.8860433246232961e-07,3.0590670590979177e-07,7.3546502295538037e-08,2.8906063741728102e-09,5.6595962541408942e-11,9.8468762750831822e-07,4.8412052605759918e-12,2.4550517190672748e-13
3.6522659038173934e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32573230627533439,0.11291351642686538,0.019696775680444749,6.151316908117357e-08,6.0113181791547099e-05,6.5976276790646941e-05,7.0976912356286202e-05,7.9815063084263781e-14,8.3205554001601811e-18,5.4948378049234993e-08,6.1326189559944008e-27,5.228570217791448e-08,1.1634453829561144e-20,1.1057357304288781e-11,4.7071445404735384e-15,1.5407467429687706e-17,6.6806933846241784e-08,7.1820104558834456e-20,0.005685087888042192,0.0061179199919533279,2.5769435353739652e-09,3.068119880528056e-05,1.9072930989543665e-13,3.1301375391021404e-09,1.8858346017626583e-07,3.0713168211585985e-07,7.3977100716921321e-08,2.919016286453121e-09,5.6967780138674499e-11,9.8946523306716188e-07,4.8848401900294744e-12,2.4716718823306518e-13
3.663779560988198e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32571560817244172,0.1129133931750636,0.019687807978305036,6.2202234561587892e-08,6.065481745263397e-05,6.6263587490717721e-05,7.1398639280385095e-05,8.0672151770552576e-14,8.4084814285195941e-18,5.5210916489901956e-08,6.2655353239733639e-27,5.2352602212935591e-08,1.1798295383741593e-20,1.1168656117576607e-11,4.7415123127381311e-15,1.5548659051125281e-17,6.7186915637715476e-08,7.3028740078594934e-20,0.0056847880818260595,0.0061348887594488248,2.5839662096340019e-09,3.0704540782862341e-05,1.9123393379012137e-13,3.1323771279567639e-09,1.8856474317607199e-07,3.0823308578990213e-07,7.4365555264066736e-08,2.9447167196616327e-09,5.7303333633581094e-11,9.9375838784525423e-07,4.9243135550757907e-12,2.4866684312978108e-13
3.675293218159003e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3256989239574522,0.11291326861602122,0.019678845277486246,6.2896837694614942e-08,6.1199205637688309e-05,6.6550495423611442e-05,7.1821488383897955e-05,8.1536163603571314e-14,8.4970069479502872e-18,5.5473967483737681e-08,6.400964002010168e-27,5.241905795129542e-08,1.1963996217750954e-20,1.1280665890334584e-11,4.7759883312635935e-15,1.5690688198821284e-17,6.7567287002111859e-08,7.4254373117559965e-20,0.0056844884537110068,0.0061518436381650787,2.5909830935318983e-09,3.0727711923548202e-05,1.9173803490684422e-13,3.1345999870151283e-09,1.885460900563016e-07,3.093334653015603e-07,7.4754876560658053e-08,2.9705417598987671e-09,5.763975549465795e-11,9.9804514492836471e-07,4.9639784919666658e-12,2.5017012591206134e-13
3.6868068753298076e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32568225362188968,0.11291314275086306,0.019669887574064609,6.3597005064137734e-08,6.1746347613350703e-05,6.6836996786291808e-05,7.2245458594552507e-05,8.2407136957746468e-14,8.58613355689474e-18,5.5737529542696052e-08,6.538945481089344e-27,5.2485072268786708e-08,1.2131572220676689e-20,1.1393388282580744e-11,4.8105723527624307e-15,1.5833557095756361e-17,6.7948042533231223e-08,7.5497196296212762e-20,0.0056841890036208442,0.0061687846357139581,2.5979941898041872e-09,3.075071323170059e-05,1.9224161391474627e-13,3.1368062139692823e-09,1.885275002508669e-07,3.1043281509756989e-07,7.5145063634183552e-08,2.9964914212630762e-09,5.7977044764888525e-11,1.002325447507374e-06,5.0038352606980435e-12,2.5167702674306129e-13
3.697169166783532e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32566726217977093,0.1129130283564211,0.019661829910520106,6.423193511778924e-08,6.2241130899892341e-05,6.7094497284745397e-05,7.2627989445068149e-05,8.3196996878202482e-14,8.6668627522898819e-18,5.5975171120820887e-08,6.6653453548284096e-27,5.2544110098803435e-08,1.2284007093620594e-20,1.149544909148758e-11,4.8417901136199945e-15,1.5962858924156118e-17,6.8291046523783384e-08,7.6630595251509e-20,0.0056839196506876643,0.0061840196714230454,2.6042992303020672e-09,3.0771270026841464e-05,1.9269438917294926e-13,3.1387776780059407e-09,1.8851082309760793e-07,3.1142134497278454e-07,7.5496971436668161e-08,3.0199526779102085e-09,5.8281345952687925e-11,1.0061721547813593e-06,5.0398705826582247e-12,2.5303632280135327e-13
3.7075314582372565e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32565228196689694,0.11291291290575579,0.019653776288837934,6.4871413190633104e-08,6.2738146625373255e-05,6.7351662698555197e-05,7.3011426743666659e-05,8.3992554921811734e-14,8.7480812755968023e-18,5.6213224355812462e-08,6.7938765058622079e-27,5.2602794755090795e-08,1.243798549547532e-20,1.1598089661032364e-11,4.8730949825904492e-15,1.6092844365831316e-17,6.8634353419422976e-08,7.7778218314996438e-20,0.0056836504418364348,0.0061992434751616376,2.6105995870650462e-09,3.0791690788287524e-05,1.9314674255523068e-13,3.1407358189622333e-09,1.8849419637348382e-07,3.1240903238372272e-07,7.5849579024035423e-08,3.0435148958353056e-09,5.8586348271090519e-11,1.0100135478701131e-06,5.0760616857963838e-12,2.5439853436446806e-13
3.717893749690981e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32563731297704596,0.11291279639968649,0.019645726706166343,6.5515458732348969e-08,6.3237395637768469e-05,6.760849033937813e-05,7.3395769710092319e-05,8.4793839280968217e-14,8.8297902784115153e-18,5.6451688148193465e-08,6.9245695761441968e-27,5.2661128288776228e-08,1.2593519186211716e-20,1.1701311186473479e-11,4.9044867824410858e-15,1.6223515036864648e-17,6.8977959326052291e-08,7.8940209338328708e-20,0.0056833813770107251,0.0062144560525350988,2.6168952621166864e-09,3.0811976234209411e-05,1.9359867455004727e-13,3.1426807067157011e-09,1.8847761968043739e-07,3.1339587342129698e-07,7.6202885689459849e-08,3.0671780819869882e-09,5.8892051024340828e-11,1.0138495866587627e-06,5.112408757053698e-12,2.5576365428122179e-13
3.7282560411447055e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32562235520398214,0.11291267883903236,0.01963768115965633,6.6164091214508164e-08,6.3738878761495502e-05,6.7864977545133016e-05,7.378101756454375e-05,8.5600878216216288e-14,8.9119909080145319e-18,5.6690561393927744e-08,7.0574555693083324e-27,5.271911273691071e-08,1.275061998168172e-20,1.1805114858374006e-11,4.935965335985709e-15,1.6354872551928668e-17,6.9321860364449265e-08,8.0116713267585912e-20,0.0056831124561538245,0.006229657409166328,2.6231862574892829e-09,3.0832127078433848e-05,1.9405018564693347e-13,3.1446124107357872e-09,1.8846109262491743e-07,3.1438186422116774e-07,7.6556890726780712e-08,3.0909422423014193e-09,5.9198453517286694e-11,1.0176802314380706e-06,5.148911982565398e-12,2.571316754089882e-13
3.73861833259843e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32560740864145721,0.11291256022461239,0.019629639646461625,6.6817330130467467e-08,6.4242596797536411e-05,6.8121121679864054e-05,7.4167169527675098e-05,8.6413700055999895e-14,8.9946843073715494e-18,5.6929842984458872e-08,7.1925658539168278e-27,5.2776750122580507e-08,1.2909299753634797e-20,1.1909501862605888e-11,4.9675304660881204e-15,1.6486918524286456e-17,6.9666052670278784e-08,8.1307876148463705e-20,0.0056828436792087395,0.0062448475506956414,2.6294725752239993e-09,3.0852144030482252e-05,1.9450127633568155e-13,3.1465310000776555e-09,1.8844461481780252e-07,3.1536700096249573e-07,7.6911593430519663e-08,3.1148073817222895e-09,5.950555505538054e-11,1.0215054429022634e-06,5.1855715476829845e-12,2.585025906126825e-13
3.7489806240521544e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32559247328320895,0.11291244055724532,0.019621602163738663,6.7475194995263769e-08,6.4748550523558798e-05,6.8376920133605225e-05,7.4554224820597256e-05,8.7232333196409453e-14,9.0778716151343085e-18,5.7169531806748849e-08,7.3299321667264895e-27,5.2834042455018041e-08,1.306957042973259e-20,1.2014473380354048e-11,4.999181995665553e-15,1.6619654565792419e-17,7.0010532394103017e-08,8.2513845131464097e-20,0.0056825750461182061,0.0062600264827806619,2.6357542173710946e-09,3.0872027795611738e-05,1.9495194710481871e-13,3.1484365433768286e-09,1.8842818587433637e-07,3.1635127986495985e-07,7.7266993095880544e-08,3.1387735041135499e-09,5.981335494468027e-11,1.0253251821468698e-06,5.2223876369060897e-12,2.5987639276083561e-13
3.759342915505879e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32557754912296238,0.11291231983774976,0.019613568708646636,6.8137705345508378e-08,6.5256740694036921e-05,6.8632370322244484e-05,7.4942182664878979e-05,8.8056806100926448e-14,9.1615539656415746e-18,5.7409626743316902e-08,7.4695866159710956e-27,5.289099172971193e-08,1.3231443993561959e-20,1.2120030588120726e-11,5.0309197476920787e-15,1.6753082286892934e-17,7.0355295701391212e-08,8.3734768477087095e-20,0.0056823065568246791,0.0062751942110961904,2.6420311859893631e-09,3.0891779074848538e-05,1.9540219844407926e-13,3.1503291088733736e-09,1.8841180541405913e-07,3.1733469719228319e-07,7.7623089018728558e-08,3.1628406123389064e-09,6.0121852491848718e-11,1.0291394106665612e-06,5.2593604339260597e-12,2.6125307473111388e-13
3.7697052069596033e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32556263615442965,0.11291219806694401,0.01960553927834743,6.8804880739281914e-08,6.5767168040373428e-05,6.8887469687388639e-05,7.5331042282548178e-05,8.8887147300165503e-14,9.2457324889203719e-18,5.7650126672278288e-08,7.6115616846605178e-27,5.2947599928516425e-08,1.339493248464634e-20,1.2226174657729918e-11,5.0627435452019753e-15,1.6887203296627145e-17,7.070033877252867e-08,8.4970795561023556e-20,0.0056820382112703479,0.0062903507413340984,2.6483034831462024e-09,3.0911398565024073e-05,1.9585203084386876e-13,3.1522087644066398e-09,1.8839547306076539e-07,3.183172492515891e-07,7.7979880495608747e-08,3.1870087083142621e-09,6.0431047004154419e-11,1.0329480903530002e-06,5.296490121674088e-12,2.6263262941025057e-13
3.780067498413328e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32554773437130935,0.11291207524564628,0.019597513870005669,6.9476740756029478e-08,6.6279833271020103e-05,6.9142215696228466e-05,7.57208028960929e-05,8.9723385391614242e-14,9.3304083106872885e-18,5.7891030467383094e-08,7.7558902338975531e-27,5.3003869019759847e-08,1.3560047998455343e-20,1.2332906756331855e-11,5.0946532112930758e-15,1.7022019202627622e-17,7.1045657802825225e-08,8.6222076879348659e-20,0.0056817700093971177,0.0063054960792032029,2.654571110918039e-09,3.0930886958815994e-05,1.9630144479274248e-13,3.1540755774023391e-09,1.8837918844245249e-07,3.1929893238885281e-07,7.8337366823755052e-08,3.2112777928793809e-09,6.0740937789472918e-11,1.0367511834926964e-06,5.3337768822305757e-12,2.6401504968786785e-13
3.7904297898670523e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32553284376728792,0.1129119513746745,0.01958949248078869,7.0153304996455936e-08,6.6794737071598496e-05,6.9396605841404318e-05,7.6111463728462629e-05,9.0565549039370356e-14,9.4155825523499508e-18,5.8132336998055211e-08,7.9026055062130972e-27,5.3059800958352415e-08,1.3726802686412561e-20,1.2440228046407487e-11,5.1266485691300624e-15,1.7157531611121123e-17,7.1391249002522474e-08,8.7488764053716669e-20,0.0056815019511466305,0.0063206302304291565,2.6608340713896601e-09,3.09502449447795e-05,1.9675044078051513e-13,3.155929614902654e-09,1.8836295119123083e-07,3.2027974299326273e-07,7.8695547301062181e-08,3.2356478658797959e-09,6.1051524156286057e-11,1.040548652764866e-06,5.3712208968603402e-12,2.6540032846308826e-13
3.800792081320777e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32551796433603847,0.11291182645484639,0.019581475107866557,7.0834593082421538e-08,6.7311880105021312e-05,6.9650637640871851e-05,7.6503024003069317e-05,9.1413666973876298e-14,9.5012563310087063e-18,5.8374045129431262e-08,8.0517411289192787e-27,5.3115397685893029e-08,1.389520875590152e-20,1.2548139685773361e-11,5.1587294419477483e-15,1.7293742126929307e-17,7.1737108596800976e-08,8.8771009836556084e-20,0.0056812340364602578,0.0063357532007543285,2.6670923666541613e-09,3.0969473207380149e-05,1.9719901929827302e-13,3.1577709435631367e-09,1.883467609432805e-07,3.21259677497593e-07,7.905442122609859e-08,3.2601189262665055e-09,6.136280541368231e-11,1.0443404612393006e-06,5.4088223460939757e-12,2.6678845864600153e-13
3.811154372774501e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32550309607122163,0.11291170048697946,0.019573461748412027,7.1520624656837928e-08,6.7831263011612728e-05,6.9904308637768514e-05,7.6895482943788586e-05,9.2267767991651597e-14,9.5874307594584087e-18,5.8616153722399599e-08,8.2033311174801671e-27,5.3170661130775456e-08,1.4065278470269964e-20,1.2656642827586256e-11,5.1908956530543101e-15,1.7430652353469497e-17,7.2083232825785886e-08,9.0068968116265482e-20,0.0056809662652790964,0.0063508649959376851,2.6733459988136187e-09,3.0988572427035977e-05,1.976471808344889e-13,3.1595996296294193e-09,1.883306173388183e-07,3.2223873237158908e-07,7.941398789812762e-08,3.2846909719155159e-09,6.1674780871358854e-11,1.0481265723742401e-06,5.4465814096141446e-12,2.6817943314853006e-13
3.8215166642282257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32548823896648521,0.112911573471891,0.019565452399600582,7.2211419383564294e-08,6.8352886409228081e-05,7.0157616400280155e-05,7.7288839774960816e-05,9.3127880955022786e-14,9.6741069461903059e-18,5.8858661633639301e-08,8.3574098788998456e-27,5.3225593208293537e-08,1.4237024148832338e-20,1.2765738620347891e-11,5.223147025834503e-15,1.7568263892755354e-17,7.2429617944552811e-08,9.1382793922409414e-20,0.0056806986375439791,0.0063659656217546837,2.679594969978336e-09,3.1007543280147313e-05,1.9809492587879946e-13,3.1614157389746191e-09,1.8831452002200857e-07,3.2321690412712853e-07,7.9774246617075456e-08,3.3093639997014741e-09,6.1987449839620328e-11,1.0519069500142537e-06,5.4844982662727305e-12,2.695732448920552e-13
