Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(58),CO2X(24)
9.303216236387159e-07,0.09977366400000001,0.80000000000000004,0.0,0.23157124288288977,0.095788379799208026,0.071768094864696208,1.365061915117831e-05,0.0014403653238960219,1.5924775603833341e-05,0.00071399397788772382,8.1514257801281326e-12,6.6623692094369986e-12,1.9134818123500766e-08,1.030255066082657e-22,6.9812735037002118e-10,1.6203473092502296e-16,7.5239249370417874e-10,3.8556535402311461e-16,5.9757073410244096e-19,2.2491469417747263e-08,7.1894787361704711e-18,0.0034808969557915152,0.054278319264360657,1.9769259758570977e-08,7.7257443221574567e-07,9.2744291621553723e-06,4.8121135128932214e-13,1.291651564570635e-09,6.4000511405273308e-08,2.9732243225171967e-06,6.075557943735862e-08,2.4181511466824821e-10,2.0974342613458711e-10
9.314853512549093e-07,0.09977366400000001,0.80000000000000004,0.0,0.23152742649479222,0.095787572972382537,0.07174355710742486,1.3704232783176122e-05,0.0014433778644704345,1.5913982264256192e-05,0.00071543491910299167,8.1764281205477293e-12,6.6815713686922516e-12,1.9165192040344753e-08,1.0384835260944119e-22,6.9781085399848174e-10,1.6280810115266317e-16,7.5442045821345433e-10,3.8664728994637168e-16,5.9958596324474893e-19,2.2509929869170774e-08,7.2349237785467055e-18,0.0034802041263226023,0.054322828557236955,1.9785246161529018e-08,7.7288925560076662e-07,9.2688598217437179e-06,4.8159684978685497e-13,1.2908882450507606e-09,6.3987747687178639e-08,2.9782898623204683e-06,6.0865810588076946e-08,2.4225728637617232e-10,2.1027774192691435e-10
9.326490788711027e-07,0.09977366400000001,0.80000000000000004,0.0,0.23148364781038044,0.095786764684740067,0.071719037016693729,1.3757981450741492e-05,0.0014463922533607997,1.5903194895155665e-05,0.00071687665365939915,8.2014708929353435e-12,6.7007974086368989e-12,1.9195556096736674e-08,1.0467643379165695e-22,6.9749498090424344e-10,1.6358386579439773e-16,7.5645088541318749e-10,3.8773063409718821e-16,6.0160524003438516e-19,2.2528364992602959e-08,7.2805855454436881e-18,0.0034795118282246753,0.054367299604714196,1.9801218052621975e-08,7.7320357999300915e-07,9.2633002142825965e-06,4.8198199792082183e-13,1.290126249138163e-09,6.3974993910540847e-08,2.9833564812981159e-06,6.0976073517116357e-08,2.4269958152395407e-10,2.1081259701885722e-10
9.338128064872961e-07,0.09977366400000001,0.80000000000000004,0.0,0.23143990678226414,0.095785954938230125,0.071694534570392016,1.3811865284226052e-05,0.0014494084879120197,1.5892413540227367e-05,0.00071831918011921808,8.2265540932353524e-12,6.7200473033035222e-12,1.9225910264471043e-08,1.0550977434812308e-22,6.9717972941990424e-10,1.6436202753421719e-16,7.5848377383459363e-10,3.8881538589361184e-16,6.036285666097637e-19,2.2546774839312488e-08,7.3264647072091725e-18,0.0034788200608601217,0.054411732454849551,1.9817175449451211e-08,7.7351740661196756e-07,9.2577503138630929e-06,4.8236679608632717e-13,1.2893655753934144e-09,6.3962250061363349e-08,2.9884241749386005e-06,6.1086368134102514e-08,2.4314199966124779e-10,2.1134799075447683e-10
9.349765341034895e-07,0.09977366400000001,0.80000000000000004,0.0,0.23139620336313654,0.095785143734798933,0.071670049746447778,1.3865884413802893e-05,0.0014524265654738144,1.5881638242771678e-05,0.00071976249704712176,8.2516777173477769e-12,6.7393210267231955e-12,1.9256254515518792e-08,1.0634839853610386e-22,6.9686509788316694e-10,1.6514258904912946e-16,7.6051912200890674e-10,3.8990154475333804e-16,6.0565594510504978e-19,2.256515946046576e-08,7.3725619349409806e-18,0.0034781288235924092,0.054456127155615472,1.9833118369566187e-08,7.7383073666529283e-07,9.252210094679437e-06,4.8275124471125682e-13,1.2886062195098528e-09,6.3949516128504035e-08,2.9934929387420197e-06,6.1196694348941354e-08,2.4358454033886618e-10,2.1188392247531183e-10
9.361402617196829e-07,0.09977366400000001,0.80000000000000004,0.0,0.23135253750577425,0.095784331076389423,0.071645582522827878,1.3920038969466687e-05,0.0014554464834007094,1.5870869045696505e-05,0.00072120660301018015,8.2768417611284197e-12,6.7586185529256612e-12,1.9286588822026507e-08,1.0719233067691482e-22,6.9655108463683164e-10,1.6592555300916219e-16,7.6255692846738402e-10,3.9098911009371069e-16,6.0768737765016796e-19,2.2583518907126961e-08,7.4188779004850518e-18,0.0034774381157860828,0.054500483754899916,1.9849046830507714e-08,7.7414357135548893e-07,9.2466795310243737e-06,4.8313534423886045e-13,1.2878481760414759e-09,6.3936792099800822e-08,2.9985627682215224e-06,6.1307052071728746e-08,2.4402720310875352e-10,2.1242039152243058e-10
9.373039893358763e-07,0.09977366400000001,0.80000000000000004,0.0,0.23130890916303706,0.095783516964941154,0.071621132877537991,1.3974329081033772e-05,0.0014584682390520241,1.5860105991519954e-05,0.00072265149657785332,8.3020462203890295e-12,6.7779398559395029e-12,1.9316913156315638e-08,1.0804159515592018e-22,6.9623768802878581e-10,1.6671092207736622e-16,7.6459719174131209e-10,3.9207808133172456e-16,6.0972286637080764e-19,2.2601853230258074e-08,7.4654132764334814e-18,0.0034767479368067651,0.054544802300506519,1.9864960849794477e-08,7.744559118915224e-07,9.2411585972652359e-06,4.835190950532975e-13,1.2870914443498045e-09,6.3924077960899254e-08,3.0036336588997148e-06,6.1417441212823194e-08,2.4446998752394009e-10,2.129573972414497e-10
9.384677169520697e-07,0.09977366400000001,0.80000000000000004,0.0,0.23126531828786753,0.09578270140239048,0.071596700788622347,1.4028754878142258e-05,0.0014614918297918621,1.5849349122373057e-05,0.00072409717632198733,8.327291090897419e-12,6.7972849097923183e-12,1.9347227490881716e-08,1.0889621642252895e-22,6.9592490641199714e-10,1.6749869890981824e-16,7.6663991036201339e-10,3.931684578840253e-16,6.1176241338843026e-19,2.2620162480718857e-08,7.512168736122581e-18,0.0034760582860211523,0.054589082840154818,1.9880860444882667e-08,7.7476775946906611e-07,9.2356472678718609e-06,4.8390249757451774e-13,1.286336020587614e-09,6.3911373700873507e-08,3.0087056063108076e-06,6.1527861682873931e-08,2.4491289313860954e-10,2.1349493897517785e-10
9.395150718066438e-07,0.09977366400000001,0.80000000000000004,0.0,0.23122611849615918,0.09578196615700002,0.071574726901182953,1.4077854213680162e-05,0.0014642146282836765,1.583967326285265e-05,0.00072539895909413282,8.3500460224386648e-12,6.8147157437603176e-12,1.9374501819635243e-08,1.0966997587492151e-22,6.9564392741722575e-10,1.6820975888708684e-16,7.6848045522830327e-10,3.9415099784238932e-16,6.1360147729819803e-19,2.2636619410953665e-08,7.5544373785516726e-18,0.0034754380513971543,0.054628902870116493,1.9895157762197113e-08,7.7504800179129791e-07,9.2306952621327643e-06,4.8424726243127466e-13,1.2856572519408776e-09,6.3899948303465203e-08,3.0132712588082174e-06,6.1627266818441203e-08,2.4531161144981429e-10,2.1397918428366413e-10
9.405624266612179e-07,0.09977366400000001,0.80000000000000004,0.0,0.23118694898094291,0.095781229739189289,0.071552767200702361,1.4127063653624542e-05,0.001466938909151121,1.5830002477194657e-05,0.00072670137647656429,8.3728336804802695e-12,6.8321657759346474e-12,1.940176800666782e-08,1.1044811209500107e-22,6.9536344404183441e-10,1.6892277322563354e-16,7.7032298666527002e-10,3.9513467520677392e-16,6.1544383168409159e-19,2.2653056110371966e-08,7.5968853267208952e-18,0.0034748182436377759,0.054668692188506188,1.9909443422757385e-08,7.7532784665225753e-07,9.2257509968450597e-06,4.8459174581977781e-13,1.2849795368690819e-09,6.3888530887712459e-08,3.0178377604140076e-06,6.1726697193375418e-08,2.4571042724895494e-10,2.1446386275409964e-10
9.41609781515792e-07,0.09977366400000001,0.80000000000000004,0.0,0.23114780970808557,0.095780492150363092,0.071530821671254838,1.4176383292111703e-05,0.0014696646704825149,1.5820336795318926e-05,0.00072800442743309649,8.3956540618463233e-12,6.8496349873800457e-12,1.9429026032287341e-08,1.112306430394343e-22,6.9508345509565664e-10,1.6963774384726082e-16,7.721675036023371e-10,3.961194895511954e-16,6.1728947808390052e-19,2.2669472615838243e-08,7.6395130730308597e-18,0.0034741988622835609,0.054708450829937451,1.9923717439219336e-08,7.756072949176698e-07,9.2208144535833665e-06,4.8493594802289307e-13,1.2843028742417697e-09,6.3877121445736e-08,3.0224051078946261e-06,6.1826152743088448e-08,2.4610934021334027e-10,2.1494897390914352e-10
