Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
3.115128007144208e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193065610530569,0.083722315927093421,0.0089577286113242515,0.0,0.0037982784267737379,0.049344244886097954,0.02391563550315445,4.5033214326790955e-05,1.5259667605618799e-10,0.0019771022143226934,5.1718003512411662e-11,0.00051665008816756137,2.7712961125768012e-09,1.585965416385388e-06,2.2471319684572839e-09,1.2782666195407027e-10,1.8769997526818915e-06,1.8960099037183983e-05,0.0060024616183184743,8.9220787840164187e-06,0.00051641646162280748,1.1110169921328148e-08,4.4060330327787991e-09,2.0688772066116048e-08,9.0356632168632092e-09,8.5027437915210602e-05,0.0027766126792347912,1.112386383735975e-06,1.7019056525825198e-07,0.00098578284442625802,3.0004512481594599e-05,7.394424693578446e-08,2.1859166478411105e-10
3.1182082118272644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192318062736796,0.083699478793860679,0.0089494966962392012,0.0,0.0037978125955242131,0.049393309699336155,0.023932604812516974,4.5010824177481292e-05,1.5299471624488029e-10,0.0019766137811151542,5.1703876771678436e-11,0.00051675068413539694,2.7712329888951746e-09,1.5809159463295028e-06,2.2491640641841236e-09,1.2789988780934333e-10,1.8746123578673199e-06,1.8978177955767869e-05,0.0060007235621464799,8.8891288634007011e-06,0.0005166480078374698,1.1074691338236537e-08,4.4008965167809387e-09,2.0690220633689951e-08,9.0693538698470386e-09,8.5305118396188196e-05,0.0027843849240402501,1.1131407655854446e-06,1.7016680872834493e-07,0.00098674707520397266,3.0033123299989612e-05,7.3995462433949872e-08,2.1884168436760091e-10
3.121288416510321e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191569640578615,0.083676647787514824,0.0089412726242412074,0.0,0.0037973462264698239,0.049442362001055784,0.023949558776400339,4.498844635264702e-05,1.5339327190084545e-10,0.0019761254868196944,5.1689759655679157e-11,0.00051685121443624158,2.7711701218237167e-09,1.5758894420662037e-06,2.2511950513639496e-09,1.2797298915976242e-10,1.872235595251207e-06,1.8996248820381205e-05,0.0059989858804125043,8.8563431074858107e-06,0.00051687936254616305,1.1039373608582082e-08,4.3957661662389526e-09,2.0691692860896304e-08,9.1031162826303349e-09,8.5583244692454203e-05,0.0027921654229546432,1.113894399694953e-06,1.7014302546632518e-07,0.00098771100317393925,3.0061721372570045e-05,7.4046627247140906e-08,2.1909162144027106e-10
3.1243686211933773e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190820345297294,0.08365382290671193,0.0089330563879314942,0.0,0.0037968793224073274,0.04949140179128985,0.023966497408018664,4.4966080837695298e-05,1.5379234275367924e-10,0.0019756373312868358,5.1675652140986409e-11,0.00051695167916201708,2.7711075107376911e-09,1.5708857968638324e-06,2.2532249301921078e-09,1.2804596613074486e-10,1.8698694036033002e-06,1.9014311634478034e-05,0.0059972485732654977,8.8237204710633633e-06,0.00051711052600179126,1.1004215771471313e-08,4.390641973473998e-09,2.069318877375736e-08,9.1369504744789272e-09,8.5861816603174075e-05,0.0027999541644265014,1.1146472866905272e-06,1.7011921560463356e-07,0.00098867462831888926,3.0090306704812523e-05,7.4097741417587196e-08,2.1934147587508894e-10
3.1274488258764338e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44190070178132956,0.083631004150108212,0.0089248479799174732,0.0,0.0037964118861179169,0.049540429070084824,0.023983420720580257,4.4943727618111196e-05,1.5419192853225825e-10,0.0019751493143681151,5.1661554204315483e-11,0.00051705207840441517,2.7710451550154876e-09,1.5659049044556367e-06,2.2552537008655783e-09,1.2811881884766729e-10,1.8675137221104926e-06,1.9032366401525243e-05,0.0059955116408540185,8.7912599170781415e-06,0.00051734149845667995,1.0969216871993752e-08,4.3855239308132512e-09,2.0694708398362306e-08,9.1708564645991435e-09,8.614083392687139e-05,0.0028077511369094029,1.1153994271995212e-06,1.7009537927431846e-07,0.0009896379506219384,3.011887930217073e-05,7.4148804987549044e-08,2.1959124753151756e-10
3.1305290305594902e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189319140324523,0.083608191516360134,0.0089166473928127179,0.0,0.0037959439203673197,0.049589443837500483,0.024000328727287589,4.4921386679456994e-05,1.5459202896474262e-10,0.0019746614359160723,5.1647465822523096e-11,0.00051715241225489819,2.7709830540419287e-09,1.5609466590381384e-06,2.2572813635829814e-09,1.2819154743586485e-10,1.8651684903733588e-06,1.9050413124965785e-05,0.0059937750833262502,8.758960416549266e-06,0.00051757228016262649,1.0934375964633221e-08,4.3804120306041027e-09,2.0696251760544156e-08,9.2048342718519773e-09,8.6420296461378344e-05,0.0028155563288620633,1.116150821846583e-06,1.7007151660697503e-07,0.00099060097006658339,3.0147439170112343e-05,7.4199817999209709e-08,2.1984093629655292e-10
3.1336092352425467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44188567233109699,0.083585385004124227,0.0089084546192369652,0.0,0.0037954754279059207,0.049638446093609963,0.02401722144133726,4.4899058007371643e-05,1.5499264377857859e-10,0.0019741736957842467,5.1633386972606419e-11,0.0005172526808047,2.770921207203962e-09,1.5560109552695018e-06,2.259307918544574e-09,1.2826415202063125e-10,1.8628336484027187e-06,1.9068451808237817e-05,0.0059920389008299869,8.7268209484982944e-06,0.00051780287137084488,1.0899692110124917e-08,4.3753062652042169e-09,2.0697818886149917e-08,9.2388839150016585e-09,8.6700204003897684e-05,0.002823369728748313,1.1169014712568066e-06,1.7004762773310668e-07,0.00099156368663669823,3.0175986314099897e-05,7.4250780494754119e-08,2.2009054204832216e-10
3.136689439925603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44187814457724994,0.083562584612057289,0.0089002696518161104,0.0,0.0037950064114688604,0.049687435838499536,0.024034098875919993,4.4876741587570176e-05,1.5539377270050051e-10,0.001973686093827164,5.1619317631702064e-11,0.00051735288414482615,2.7708596138905586e-09,1.5510976882679044e-06,2.2613333659522297e-09,1.2833663272721812e-10,1.8605091366162429e-06,1.9086482454800722e-05,0.0059903030935126488,8.694840499876922e-06,0.0005180332723319712,1.0865164374162914e-08,4.370206626973804e-09,2.0699409801169703e-08,9.2730054128225599e-09,8.6980556351007782e-05,0.0028311913250371255,1.1176513760575658e-06,1.7002371278137895e-07,0.00099252610031653555,3.0204520739564914e-05,7.4301692516422879e-08,2.2034006464160858e-10
3.1397696446086597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44187060815405765,0.083539790338816172,0.0088920924831822189,0.0,0.0037945368737761428,0.049736413072268663,0.02405096104422063,4.4854437405843046e-05,1.5579541545653348e-10,0.0019731986299003318,5.1605257777084757e-11,0.00051745302236605483,2.7707982734974552e-09,1.5462067536099075e-06,2.2633577060094374e-09,1.2840898968083476e-10,1.8581948958350886e-06,1.9104505068087331e-05,0.0059885676615212755,8.6630180654884887e-06,0.00051826348329612722,1.0830791832317071e-08,4.3651131082951676e-09,2.0701024531279713e-08,9.3071987836904012e-09,8.7261353298594837e-05,0.0028390211062027265,1.1184005368728552e-06,1.6999977188137098e-07,0.00099348821109072395,3.0233042451955691e-05,7.4352554106363291e-08,2.2058950396669609e-10
3.142849849291716e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44186306307386164,0.083517002183057951,0.008883923105973501,0.0,0.0037940668175327455,0.049785377795029791,0.024067807959418028,4.483214544805555e-05,1.5619757177199623e-10,0.0019727113038602289,5.1591207386166424e-11,0.00051755309555893893,2.7707371854231753e-09,1.5413380473288265e-06,2.2653809389213014e-09,1.2848122300664771e-10,1.8558908672805743e-06,1.9122519651518462e-05,0.0059868326050025204,8.6313526479187783e-06,0.00051849350451285703,1.0796573566580741e-08,4.3600257015628831e-09,2.0702663102132948e-08,9.34146404585413e-09,8.7542594641922585e-05,0.0028468590607245627,1.1191489543266004e-06,1.6997580516180062e-07,0.00099445001894426523,3.0261551456722877e-05,7.4403365306708971e-08,2.2083885990918774e-10
3.1459300539747726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44185550934899182,0.083494220143439851,0.0088757615128343334,0.0,0.003793596245428724,0.049834330006908324,0.024084639634685129,4.4809865700147253e-05,1.5660024137150277e-10,0.0019722241155642967,5.1577166436495161e-11,0.00051765310381380464,2.7706763490670894e-09,1.5364914659131033e-06,2.2674030648945276e-09,1.2855333282978044e-10,1.8535969925708837e-06,1.9140526208546469e-05,0.0059850979241026659,8.5998432574682694e-06,0.00051872333623112195,1.0762508662544553e-08,4.3549443991694681e-09,2.0704325539631633e-08,9.3758012176706857e-09,8.7824280175650046e-05,0.0028547051770873152,1.1198966290463232e-06,1.699518127489191e-07,0.00099541152386253308,3.0290047759275985e-05,7.4454126159683148e-08,2.210881323174268e-10
3.149010258657829e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44184794699176616,0.083471444218619226,0.0088676076964152358,0.0,0.0037931251601393112,0.049883269708042556,0.0241014560831889,4.4787598148131398e-05,1.5700342397896507e-10,0.0019717370648709345,5.1563134905753982e-11,0.00051775304722075392,2.7706157638353472e-09,1.5316669063046821e-06,2.2694240841374108e-09,1.2862531927531313e-10,1.8513132137178068e-06,1.915852474259623e-05,0.0059833636189676126,8.5684889120739356e-06,0.00051895297869938601,1.0728596216208556e-08,4.3498691935312174e-09,2.0706011869304279e-08,9.4102103170418765e-09,8.8106409693743083e-05,0.0028625594437810304,1.1206435616554918e-06,1.6992779477027332e-07,0.0009963727258312711,3.0318531365042485e-05,7.4504836707400392e-08,2.2133732108380995e-10
3.1520904633408855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44184037601449083,0.083448674407253551,0.0088594616493728739,0.0,0.0037926535643250268,0.049932196898583615,0.024118257318090291,4.4765342778094289e-05,1.5740711931759615e-10,0.0019712501516394869,5.1549112771759903e-11,0.00051785292586966432,2.770555429137891e-09,1.5268642658973791e-06,2.2714439968598427e-09,1.2869718246828227e-10,1.8490394731235145e-06,1.9176515257069396e-05,0.0059816296897428787,8.5372886372417065e-06,0.00051918243216554009,1.0694835330552602e-08,4.3448000770803036e-09,2.0707722116584338e-08,9.4446913616809611e-09,8.8388982989549955e-05,0.0028704218493010849,1.1213897527765431e-06,1.6990375135298786e-07,0.00099733362483659239,3.0347002279463598e-05,7.4555496991934325e-08,2.2158642610468942e-10
3.155170668023942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183279642946066,0.083425910708000497,0.0088513233643700701,0.0,0.0037921814606317796,0.04998111157869526,0.024135043352544239,4.4743099576194738e-05,1.5781132710991157e-10,0.0019707633757302381,5.1535100012462897e-11,0.00051795273985019024,2.7704953443844016e-09,1.5220834425352635e-06,2.2734628032732941e-09,1.2876892253367994e-10,1.846775713577363e-06,1.9194497755411239e-05,0.0059798961365736146,8.5062414659838482e-06,0.00051941169687688747,1.0661225110370007e-08,4.339737042240892e-09,2.0709456307297115e-08,9.4792443695421678e-09,8.8671999855835501e-05,0.002878292382148177,1.1221352030372704e-06,1.6987968262086779e-07,0.00099829422086497566,3.0375460507927564e-05,7.4606107055492679e-08,2.2183544722015026e-10
3.1582508727069985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44182520824895855,0.083403153119517834,0.0088431928340757769,0.0,0.003791708851690959,0.050030013748553974,0.024151814199699632,4.4720868528663457e-05,1.5821604707773171e-10,0.0019702767370044054,5.1521096605944805e-11,0.00051805248925176309,2.7704355089909259e-09,1.5173243345110298e-06,2.275480503590807e-09,1.2884053959645412e-10,1.8445218782527316e-06,1.9212472241041737e-05,0.0059781629596045854,8.475346438740821e-06,0.00051964077308025046,1.0627764671359168e-08,4.3346800814619819e-09,2.0711214466840969e-08,9.5138693580725802e-09,8.8955460084671077e-05,0.0028861710308284798,1.1228799130608461e-06,1.6985558869935968e-07,0.00099925451390326563,3.0403906055838596e-05,7.4656666940163397e-08,2.2208438432243738e-10
3.1610230569217494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44181837154752046,0.083382676513482856,0.0088358819810325402,0.0,0.0037912830738207801,0.05007401500531649,0.024166894987861891,4.4700870966547381e-05,1.5858073272835372e-10,0.0019698388793290148,5.1508501518694517e-11,0.0005181422085719108,2.7703818698610373e-09,1.5130596202022605e-06,2.2772954883418895e-09,1.289048898889409e-10,1.8425018650097492e-06,1.9228642430034547e-05,0.0059766034221030084,8.4476702102124204e-06,0.000519846780692488,1.0597777614620949e-08,4.3301340038591295e-09,2.0712817324611371e-08,9.5450934054166421e-09,8.9210953193259181e-05,0.0028932687441828751,1.1235495196923591e-06,1.6983388273692876e-07,0.0010001185185706165,3.0429496211577954e-05,7.4702127968137179e-08,2.223083558074068e-10
3.1637952411365003e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44181152790262801,0.083362204855106523,0.0088285773980343457,0.0,0.0037908568907178766,0.050118006129073508,0.024181963494534987,4.4680883228436649e-05,1.5894583281148285e-10,0.0019694011325606456,5.1495913973752651e-11,0.00051823187572025008,2.770328431821147e-09,1.50881233978037e-06,2.2791095774866165e-09,1.2896914074149774e-10,1.8404898037731352e-06,1.9244806133970928e-05,0.0059750441895455846,8.4201157578709374e-06,0.00052005263599184102,1.0567910531981149e-08,4.3255928346478217e-09,2.071443963626793e-08,9.5763757837669807e-09,8.9466805104182107e-05,0.0029003730136852117,1.1242185276918075e-06,1.6981215656171315e-07,0.0010009822777965497,3.0455076104389672e-05,7.4747548415979459e-08,2.2253225905177207e-10
3.166567425351251e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44180467732321094,0.083341738143410574,0.0088212790797496249,0.0,0.0037904303042707826,0.05016198711997958,0.024197019729291811,4.4660905304440628e-05,1.5931134712289265e-10,0.0019689634966000296,5.1483333955410789e-11,0.00051832149076151777,2.7702751944510146e-09,1.5045824200263674e-06,2.2809227711835405e-09,1.2903329224511777e-10,1.8384856539017667e-06,1.9260963355363616e-05,0.0059734852620370749,8.3926823973729415e-06,0.0005202583391571118,1.0538162790232548e-08,4.3210565683373601e-09,2.0716081420409088e-08,9.6077165056848382e-09,8.9723015664572403e-05,0.0029074838309678568,1.1248869375155559e-06,1.6979041026269797e-07,0.0010018457915722259,3.0480645738174781e-05,7.4792928314415603e-08,2.2275609395517412e-10
3.169339609566002e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44179781981819199,0.083321276377416958,0.0088139870208508164,0.0,0.0037900033163587618,0.050205957978197435,0.024212063701701224,4.4640937184714436e-05,1.5967727545790723e-10,0.0019685259713484861,5.1470761448044347e-11,0.00051841105376030532,2.7702221573366642e-09,1.5003697880115685e-06,2.2827350695922348e-09,1.2909734449076421e-10,1.8364893749987883e-06,1.9277114096646111e-05,0.0059719266396819817,8.3653694490783404e-06,0.00052046389036674928,1.0508533765849657e-08,4.3165251994714356e-09,2.0717742695070341e-08,9.6391155831603249e-09,8.9979584721144184e-05,0.0029146011876668185,1.1255547496127362e-06,1.6976864393160163e-07,0.0010027090598890424,3.0506205116907633e-05,7.4838267693965412e-08,2.2297986048251656e-10
3.172111793780753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417909553964865,0.083300819556147543,0.0088067012160143992,0.0,0.0037895759288518638,0.050249918703897764,0.024227095421328063,4.4620978859458675e-05,1.60043617611402e-10,0.0019680885567079261,5.14581964361122e-11,0.00051850056478106087,2.770169320062312e-09,1.4961743710966404e-06,2.2845464728732827e-09,1.2916129756936994e-10,1.8345009269098273e-06,1.9293258360307198e-05,0.0059703683225845721,8.338176238026333e-06,0.00052066928979877566,1.0479022831341587e-08,4.3119987225720148e-09,2.0719423478976083e-08,9.6705730287462987e-09,9.0236512120284027e-05,0.002921725075421675,1.1262219644412126e-06,1.6974685765534796e-07,0.0010035720827386294,3.0531754244501385e-05,7.4883566585364933e-08,2.2320355850299588e-10
3.174606759574029e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44178477151054651,0.083282412643936002,0.0088001493344883018,0.0,0.0037891909399802469,0.05028947469387321,0.024240613500765198,4.4603024732937832e-05,1.6037367919445204e-10,0.0019676949780232096,5.144689432119158e-11,0.00051858108031167512,2.7701219370366924e-09,1.492413154979601e-06,2.2861759706256257e-09,1.2921877062742706e-10,1.8327179859821702e-06,1.9307782661307213e-05,0.0059689660982782016,8.3138041692984141e-06,0.00052085401966466666,1.0452563444825876e-08,4.3079290714757645e-09,2.0720952880113133e-08,9.6989346445699443e-09,9.046805303505164e-05,0.002928142151546978,1.1268219474981632e-06,1.6972723302657727e-07,0.0010043485934220482,3.055473969782699e-05,7.4924300995613372e-08,2.2340482807671735e-10
3.1771017253673047e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177858203579357,0.083264009735446037,0.0087936025105687429,0.0,0.0037888056302944986,0.05032902247678997,0.024254121670159737,4.4585078524956639e-05,1.6070407565379345e-10,0.0019673014887837174,5.143559825383823e-11,0.0005186615538389516,2.7700747152487119e-09,1.4886657719407833e-06,2.2878047435739512e-09,1.2927616350005948e-10,1.8309413267492639e-06,1.9322301719248475e-05,0.0059675641213904704,8.2895280592189015e-06,0.00052103862686403392,1.0426198763553204e-08,4.3038633744801698e-09,2.0722498111725712e-08,9.7273435569343687e-09,9.0699883969858189e-05,0.0029345645049691674,1.1274214474633621e-06,1.6970759237974832e-07,0.0010051249052646471,3.0577716853755022e-05,7.4965002657555426e-08,2.2360604206810774e-10
3.1795966911605805e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44177238697871163,0.083245610829964845,0.0087870607403832176,0.0,0.0037884200011389655,0.050368562052789133,0.024267619936476002,4.4567140228464429e-05,1.6103480683896448e-10,0.0019669080889191427,5.142430822289351e-11,0.00051874198540957639,2.7700276544000374e-09,1.4849321696234888e-06,2.2894327918374103e-09,1.2933347625349371e-10,1.829170920435395e-06,1.9336815535926709e-05,0.0059661623919968817,8.2653474252988568e-06,0.00052122311152586907,1.039992833558089e-08,4.2998016276031015e-09,2.0724059187622436e-08,9.7557997750081379e-09,9.0932004811945496e-05,0.0029409921296010958,1.128020464672575e-06,1.696879357759364e-07,0.0010059010182608087,3.0600685715144631e-05,7.5005671593620411e-08,2.2380720034680117e-10
3.1820916569538563e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176618634577869,0.083227215926779549,0.0087805240200618511,0.0,0.0037880340538520864,0.050408093422016902,0.024281108306675646,4.4549209836439548e-05,1.613658725992122e-10,0.0019665147783595538,5.1413024217252093e-11,0.0005188223750701421,2.7699807541938051e-09,1.4812122958584881e-06,2.2910601155358132e-09,1.2939070895393606e-10,1.8274067384195985e-06,1.9351324113163979e-05,0.0059647609101727726,8.2412617880117594e-06,0.00052140747377910329,1.037375172022388e-08,4.2957438268806388e-09,2.07256361209134e-08,9.7843033072227765e-09,9.1164415448124616e-05,0.0029474250193582316,1.1286189994545351e-06,1.6966826328019335e-07,0.0010066769324050652,3.0623646284824981e-05,7.5046307826100154e-08,2.2400830288687904e-10
3.1843371261678044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44176060101413717,0.083210663935286769,0.0087746452862101643,0.0,0.0037876864303930816,0.050443664637657336,0.024293239384427259,4.4533079236156578e-05,1.6166411772029518e-10,0.0019661608751541863,5.1402873754673129e-11,0.00051889468996998468,2.7699386811144546e-09,1.4778761044149578e-06,2.2925240874608017e-09,1.2944214999372907e-10,1.82582427284892e-06,1.9364377354433406e-05,0.0059634997882651204,8.2196655426222702e-06,0.0005215732952540018,1.0350272614163623e-08,4.2920951769261006e-09,2.0727068929727033e-08,9.8099969467019876e-09,9.1373832700910403e-05,0.0029532191167947796,1.1291572685537274e-06,1.6965054450015647e-07,0.0010073750851121212,3.0644303710489117e-05,7.5082852492149545e-08,2.2418924749574605e-10
3.1865825953817524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175501117601623,0.083194115184556799,0.0087687706367985518,0.0,0.0037873385512945399,0.050479229206049379,0.024305362457032416,4.4516955027749692e-05,1.6196263361453966e-10,0.0019658070441790549,5.139272815561579e-11,0.00051896697099417942,2.7698967377034481e-09,1.4745509532246788e-06,2.2939874726739279e-09,1.2949352629244453e-10,1.8242468052525055e-06,1.9377426354495875e-05,0.005962238867004338,8.1981455130500958e-06,0.00052173901777567222,1.0326868816994166e-08,4.2884497172642408e-09,2.0728514603654627e-08,9.8357289239836345e-09,9.1583484512319934e-05,0.0029590174696239157,1.1296951473969449e-06,1.6963281294398386e-07,0.0010080730767410551,3.0664954424278383e-05,7.5119370702644592e-08,2.2437014683274874e-10
3.1888280645957005e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174941683612817,0.083177569674070126,0.0087629000690113631,0.0,0.0037869904175200464,0.050514787127310272,0.024317477529560573,4.4500837206159641e-05,1.6226142017144645e-10,0.0019654532853839459,5.1382587412093518e-11,0.00051903921817649911,2.7698549237459543e-09,1.4712368046435465e-06,2.2954502712638775e-09,1.2954483789830413e-10,1.822674315083213e-06,1.9390471114708584e-05,0.0059609781464450172,8.1767013558076738e-06,0.00052190464143767393,1.0303540012310318e-08,4.2848074450068895e-09,2.0729973152290782e-08,9.8614992451346768e-09,9.1793370799259156e-05,0.0029648200734151719,1.130232636225156e-06,1.6961506865810493e-07,0.0010087709072881925,3.0685598428218548e-05,7.5155862473878674e-08,2.2455100087392174e-10
3.190848986888254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174437808511063,0.08316268148461077,0.0087576200454660171,0.0,0.0037866768801684053,0.050546783573247531,0.024328374258958525,4.4486336623290454e-05,1.6253055939775905e-10,0.0019651349641409579,5.1373464887832547e-11,0.00051910421173364889,2.7698174016926744e-09,1.4682634471364922e-06,2.2967662885056638e-09,1.2959096307103019e-10,1.8212633127286533e-06,1.9402207774881252e-05,0.0059598436695864117,8.1574662027654995e-06,0.00052205361828556887,1.0282607947585511e-08,4.2815321228391231e-09,2.0731296861687045e-08,9.8847253230404135e-09,9.1982468865362566e-05,0.0029700460477393564,1.1307160429036556e-06,1.6959908795605483e-07,0.0010093988170527238,3.0704172296585029e-05,7.5188682475769933e-08,2.2471373077446621e-10
3.192869909180807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417393356949077,0.083147795918948983,0.0087523433237069719,0.0,0.0037863631380037955,0.050578774635196402,0.024339264516092033,4.4471841205997846e-05,1.6279991769035128e-10,0.0019648167012870396,5.1364346284339173e-11,0.00051916917793072299,2.7697799841719121e-09,1.4652989440781572e-06,2.2980818307201158e-09,1.2963703591672571e-10,1.8198563106874092e-06,1.9413941002761832e-05,0.0059587093553797694,8.1382919818835825e-06,0.00052220251520060086,1.0261736140583019e-08,4.2782593780459734e-09,2.0732631014457419e-08,9.9079824689101647e-09,9.21717567285762e-05,0.0029752754585278015,1.1311991340402844e-06,1.6958309701302557e-07,0.0010100265963355647,3.0722740733188554e-05,7.5221481086851245e-08,2.2487642391074598e-10
3.1948908314733605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44173428966894812,0.08313291297670608,0.0087470699016851897,0.0,0.0037860491917208251,0.050610760313249244,0.02435014830465302,4.4457350950631991e-05,1.6306949496827818e-10,0.0019644984967860791,5.1355231595861659e-11,0.00051923411679221678,2.7697426710296129e-09,1.4623432682780079e-06,2.2993968979727652e-09,1.2968305647051596e-10,1.8184532941853179e-06,1.9425670799309824e-05,0.0059575752038646722,8.1191784466747914e-06,0.00052235133225061309,1.0240924363769436e-08,4.2749892085341705e-09,2.0733975617558809e-08,9.9312706870890821e-09,9.2361234328028233e-05,0.0029805083025540411,1.1316819098099156e-06,1.6956709586249148e-07,0.0010106542451342397,3.0741303739530824e-05,7.5254258318958584e-08,2.2503908026075793e-10
3.196911753765914e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172924001065861,0.083118032657503421,0.0087417997773527722,0.0,0.0037857350420116465,0.05064274060750059,0.024361025628332228,4.4442865853555052e-05,1.6333929115047169e-10,0.0019641803506021188,5.1346120816670222e-11,0.00051929902834258574,2.7697054621129191e-09,1.4593963926246872e-06,2.3007114903294228e-09,1.2972902476751699e-10,1.8170542485121523e-06,1.9437397165476092e-05,0.0059564412150806276,8.1001253518740142e-06,0.00052250006950333621,1.0220172389828347e-08,4.2717216122117227e-09,2.0735330678003042e-08,9.95458998196205e-09,9.2550901602751401e-05,0.0029857445765926749,1.1321643703880386e-06,1.6955108453740344e-07,0.0010112817634463369,3.0759861317120608e-05,7.5287014183935099e-08,2.2520169979199368e-10
3.1989326760584672e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172418672346409,0.08310315496096235,0.0087365329486629451,0.0,0.0037854206895659706,0.050674715518047135,0.02437189649081924,4.4428385911141119e-05,1.6360930615574122e-10,0.0019638622626993556,5.1337013941057057e-11,0.00051936391260624633,2.7696683572695382e-09,1.4564582900858214e-06,2.3020256078561702e-09,1.2977494084283559e-10,1.8156591590212883e-06,1.9449120102212531e-05,0.0059553073890670789,8.081132453430044e-06,0.00052264872702640459,1.0199479992505489e-08,4.2684565869882692e-09,2.0736696202796226e-08,9.9779403578861051e-09,9.2740758491668748e-05,0.0029909842774193869,1.1326465159501415e-06,1.6953506307058461e-07,0.0010119091512695087,3.0778413467464106e-05,7.5319748693624019e-08,2.2536428247200199e-10
3.2009535983510206e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171912981078693,0.083088279886704211,0.0087312694135700704,0.0,0.0037851061350710762,0.050706685044987689,0.024382760895802453,4.4413911119776139e-05,1.6387953990277384e-10,0.001963544233042137,5.1327910963336054e-11,0.00051942876960757597,2.7696313563475571e-09,1.4535289337078262e-06,2.303339250619367e-09,1.298208047315698e-10,1.8142680111293733e-06,1.9460839610470596e-05,0.0059541737258633947,8.0621995084984043e-06,0.00052279730488735546,1.0178846946624472e-08,4.2651941307756156e-09,2.073807219893295e-08,1.0001321819189913e-08,9.2930804933594896e-05,0.0029962274018109462,1.1331283466716513e-06,1.6951903149475658e-07,0.0010125364086014702,3.0796960192066395e-05,7.5352461859864772e-08,2.2552682826845687e-10
3.202974520643574e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441714069276048,0.083073407434350405,0.0087260091700296326,0.0,0.0037847913792118187,0.050738649188423225,0.024393618846969074,4.4399441475857837e-05,1.6414999231013453e-10,0.0019632262615949633,5.1318811877842836e-11,0.00051949359937091216,2.7695944591957134e-09,1.450608296615711e-06,2.3046524186856451e-09,1.2986661646880805e-10,1.8128807903159952e-06,1.9472555691200753e-05,0.0059530402255088847,8.0433262754344037e-06,0.00052294580315363054,1.0158273028068121e-08,4.2619342414875316e-09,2.0739458673399179e-08,1.0024734370174213e-08,9.3121040867234515e-05,0.0030014739465452174,1.1336098627279634e-06,1.6950298984252712e-07,0.0010131635354399997,3.0815501492431995e-05,7.5385153694494763e-08,2.2568933714909721e-10
