Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(85)
1.3621692144243333e-07,0.09977366400000001,0.80000000000000004,0.0,0.27386298086172056,0.095857859674728124,0.094323939283400798,3.100327185327445e-28,3.7188722456496579e-06,1.0959302944586162e-06,7.069605696904681e-18,5.0476705617349634e-10,1.0005715774481064e-09,1.6665003755302984e-05,1.2981381708487808e-15,2.7744189577881494e-10,1.7008287717704536e-11,3.330281345773257e-10,5.2606746907995217e-16,4.739889543053152e-21,1.5463793622498788e-09,1.0637680857514447e-13,0.004125383660315716,0.011348129362866151,6.0528134191081647e-09,1.0359753081309829e-07,7.0218062172571993e-06,2.5853667124773472e-10,8.3231019728576861e-08
1.363191258123863e-07,0.09977366400000001,0.80000000000000004,0.0,0.27385517833339995,0.09585795362287676,0.094319976628019803,3.1229455846999823e-28,3.7274089231131826e-06,1.0974163471996899e-06,7.1025989115279645e-18,5.0633718911955446e-10,1.002501519184963e-09,1.6684060967187985e-05,1.3047377089073507e-15,2.7768847857539672e-10,1.7061135166397833e-11,3.3377749919822142e-10,5.2811464711654001e-16,4.7676766097186773e-21,1.549085344414342e-09,1.0679564112118757e-13,0.0041252705528736612,0.011356045883867105,6.0559509388149124e-09,1.0365870281385983e-07,7.0208561790314795e-06,2.5902714717439058e-10,8.3324037625204217e-08
1.3642133018233928e-07,0.09977366400000001,0.80000000000000004,0.0,0.2738473766005951,0.095858047563799786,0.094316014364847545,3.1457092421014793e-28,3.7359524173190074e-06,1.0989013537478584e-06,7.1357196152434495e-18,5.0791091219896534e-10,1.0044335858858049e-09,1.6703124944440698e-05,1.311365311656338e-15,2.7793481162970831e-10,1.711410313999193e-11,3.3452769458913944e-10,5.3016810101145787e-16,4.7956036513505996e-21,1.5517930717545544e-09,1.072157748135314e-13,0.0041251574458543803,0.011363961613667666,6.059088803435952e-09,1.0371978263484897e-07,7.0199014942392131e-06,2.595178196440294e-10,8.3417082253097195e-08
1.3652353455229226e-07,0.09977366400000001,0.80000000000000004,0.0,0.27383957566305928,0.095858141497420016,0.094312052493819132,3.1686189613230582e-28,3.7445027162241664e-06,1.1003853121231372e-06,7.1689681972550603e-18,5.0948823078858037e-10,1.0063677781563324e-09,1.6722195686638419e-05,1.3180210754858116e-15,2.7818089510122868e-10,1.7167191817937245e-11,3.3527872058499132e-10,5.3222784486434656e-16,4.8236712583987286e-21,1.5545025427515482e-09,1.0763721261972383e-13,0.0041250443393354872,0.011371876552409401,6.0622270104361833e-09,1.0378077053024617e-07,7.0189421902571598e-06,2.6000868822337494e-10,8.3510153607779621e-08
1.3662573892224524e-07,0.09977366400000001,0.80000000000000004,0.0,0.27383177552054644,0.095858235423660842,0.094308091014869713,3.1916755498814149e-28,3.7530598078179142e-06,1.1018682203619724e-06,7.202345047640019e-18,5.1106915026953661e-10,1.008304096602125e-09,1.674127319334858e-05,1.3247050970407623e-15,2.7842672915146153e-10,1.7220401379825015e-11,3.3603057702127466e-10,5.342938927953112e-16,4.8518800233267351e-21,1.5572137558907291e-09,1.0805995751173405e-13,0.0041249312333940013,0.011379790700233816,6.0653655572912645e-09,1.0384166675602957e-07,7.0179782943529584e-06,2.6049975252995765e-10,8.3603251684726249e-08
1.367279432921982e-07,0.09977366400000001,0.80000000000000004,0.0,0.27382397617281135,0.095858329342446341,0.094304129927934438,3.2148798190335711e-28,3.7616236801218368e-06,1.1033500765171706e-06,7.2358505573502329e-18,5.1265367602725525e-10,1.0102425418286378e-09,1.6760357464128727e-05,1.3314174732216118e-15,2.7867231394392358e-10,1.7273732005387248e-11,3.3678326373407495e-10,5.3636625894493351e-16,4.880230540617734e-21,1.5599267096618691e-09,1.0848401246595629e-13,0.004124818128106343,0.011387704057282335,6.0685044414723284e-09,1.0390247157208399e-07,7.0170098336830765e-06,2.609910121545789e-10,8.3696376479363061e-08
1.368301476621512e-07,0.09977366400000001,0.80000000000000004,0.0,0.27381617761960936,0.095858423253701072,0.094300169232948441,3.2382325837902006e-28,3.7701943211898476e-06,1.1048308786578339e-06,7.2694851182134684e-18,5.1424181345144272e-10,1.0121831144412035e-09,1.6779448498526508e-05,1.3381583011846702e-15,2.7891764964413421e-10,1.7327183874496722e-11,3.3753678056006516e-10,5.3844495747428671e-16,4.9087234067793126e-21,1.5626414025590957e-09,1.0890938046321304e-13,0.0041247050235483475,0.011395616623696325,6.0716436604424433e-09,1.0396318523300431e-07,7.0160368353021631e-06,2.6148246664886883e-10,8.3789527987066872e-08
1.3693235203210417e-07,0.09977366400000001,0.80000000000000004,0.0,0.27380837986069689,0.095858517157350262,0.094296208929846956,3.2617346629297046e-28,3.7787717191080642e-06,1.1063106248692916e-06,7.3032491229346495e-18,5.1583356793608857e-10,1.0141258150450273e-09,1.6798546296079731e-05,1.3449276783426227e-15,2.7916273641960517e-10,1.7380757167166936e-11,3.3829112733650293e-10,5.4053000256494724e-16,4.9373592203488457e-21,1.5653578330808833e-09,1.0933606448875866e-13,0.0041245919197952646,0.011403528399617082,6.0747832116844202e-09,1.0402380799044298e-07,7.0150593261609608e-06,2.6197411561822471e-10,8.3882706203165633e-08
1.3703455640205715e-07,0.09977366400000001,0.80000000000000004,0.0,0.27380058289583092,0.09585861105331972,0.094292249018565144,3.2853868790119566e-28,3.787355861994862e-06,1.1077893132530366e-06,7.3371429650970925e-18,5.1742894487946572e-10,1.0160706442451899e-09,1.6817650856316327e-05,1.351725702364999e-15,2.7940757443982959e-10,1.7434452063552108e-11,3.3904630390123316e-10,5.4262140841900932e-16,4.9661385818986734e-21,1.5680759997300455e-09,1.0976406753228264e-13,0.0041244788169217637,0.01141143938518583,6.0779230926735292e-09,1.0408434010274937e-07,7.0140773330966932e-06,2.624659586926665e-10,8.3975911122938169e-08
1.3713676077201012e-07,0.09977366400000001,0.80000000000000004,0.0,0.27379278672476914,0.095858704941535769,0.094288289499038266,3.3091900583900186e-28,3.7959467380009867e-06,1.1092669419266684e-06,7.3711670391635794e-18,5.1902794968412876e-10,1.0180176026466438e-09,1.6836762178754337e-05,1.3585524711785764e-15,2.7965216387627306e-10,1.7488268743947119e-11,3.3980231009268854e-10,5.4471918925909459e-16,4.9950620940405129e-21,1.5707959010137242e-09,1.1019339258791262e-13,0.0041243657150019375,0.011419349580543728,6.0810633008590745e-09,1.0414478182658942e-07,7.0130908828415192e-06,2.6295799542870672e-10,8.4069142741614346e-08
