Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),C2H4X(65),CH4OX(60),C3H7(36)
1.0535899473068963e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294345130835361,0.10973219290487229,0.022105777266348599,0.0,6.6416944656537019e-06,0.0003216920277908665,0.0,2.8740461701680932e-06,0.0,0.0010584329943039274,2.1548247521101976e-13,0.00033085565171855213,1.1458437286443927e-10,2.2158460004796728e-08,0.0,0.0,2.4400053728292587e-06,8.4346216096883158e-09,0.0078734932873477,0.0014222561834606024,6.1566362445922884e-05,2.088531229514185e-07,5.820549098338165e-09,1.0649764725045764e-08,1.3316279237034732e-08,6.2816428416864203e-06,3.1718571520058117e-10,7.7244384130924933e-09,4.7078987547864263e-10,2.3807292720324718e-15,2.4557550727782344e-13,1.145144439585902e-15
1.0560924904691923e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429401399367825,0.10972955422080859,0.022104118594161105,0.0,6.6873113882558824e-06,0.00032284111106550291,0.0,2.8940162178547045e-06,0.0,0.0010610546076585147,2.1800486337369254e-13,0.00033101685836237169,1.1539888487789051e-10,2.2384266033254073e-08,0.0,0.0,2.4524533763784743e-06,8.5155261096455458e-09,0.0078734696146471796,0.0014255145468623047,6.1619389229811705e-05,2.0951325224376377e-07,5.834528955140802e-09,1.0675661609896637e-08,1.3444086945704094e-08,6.3045494655003065e-06,3.1933530961672824e-10,7.77857003075527e-09,4.7594219692244402e-10,2.4035471698371628e-15,2.4807629953473001e-13,1.1589949518237204e-15
1.0585950336314883e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293683227966263,0.10972691852990436,0.022102460071659405,0.0,6.7331192861768586e-06,0.0003239906383105378,0.0,2.9140735995079773e-06,0.0,0.001063676139174516,2.2055016098648972e-13,0.00033117696202373875,1.1621704596097801e-10,2.2611754971053353e-08,0.0,0.0,2.4649285337938278e-06,8.5970019086522213e-09,0.0078734428507597799,0.001428772390708826,6.1672302347686765e-05,2.1017374930448323e-07,5.8485062382316284e-09,1.0701557159604329e-08,1.3572797738079414e-08,6.3274653893323813e-06,3.2149377260968451e-10,7.8329404269172105e-09,4.8113722076737181e-10,2.4265259974900492e-15,2.5059570899713937e-13,1.1729777857309893e-15
1.0610975767937843e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293352829022603,0.10972428578767986,0.022100801698801655,0.0,6.7791184542894424e-06,0.00032514060488825203,0.0,2.9342184500527697e-06,0.0,0.001066297586563735,2.2311851310448085e-13,0.00033133596906369142,1.1703886186307456e-10,2.2840934580587552e-08,0.0,0.0,2.4774308059826006e-06,8.6790515400086709e-09,0.0078734130421614455,0.0014320297148212185,6.1725102367955078e-05,2.1083461321832848e-07,5.8624809354137677e-09,1.0727451351736502e-08,1.3702415621591088e-08,6.3503905160385926e-06,3.2366111736730799e-10,7.8875499733528991e-09,4.8637518193550871e-10,2.44966646673153e-15,2.5313382132203697e-13,1.1870938595247508e-15
1.0636001199560803e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293022792240472,0.10972165595033893,0.022099143475546392,0.0,6.825309187130178e-06,0.00032629100618695496,0.0,2.9544509039997099e-06,0.0,0.001068918947550936,2.2571006525737688e-13,0.00033149388580729723,1.1786433831584512e-10,2.3071812635413719e-08,0.0,0.0,2.4899601538548041e-06,8.7616775408892391e-09,0.0078733802346325644,0.0014352865190201374,6.1777789854679534e-05,2.1149584307349902e-07,5.8764530345523744e-09,1.0753344164004843e-08,1.3832944609805289e-08,6.3733247490230608e-06,3.2583735700373738e-10,7.9423990406804421e-09,4.9165631590947698e-10,2.4729692903742977e-15,2.5569072228834757e-13,1.201344095244407e-15
1.0661026631183763e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292693113081943,0.10971902897475835,0.022097485401852471,0.0,6.871691778899606e-06,0.0003274418376208326,0.0,2.9747710954455793e-06,0.0,0.0010715402198737784,2.2832496344905361e-13,0.00033165071854385371,1.186934810332768e-10,2.330439692020214e-08,0.0,0.0,2.502516538323516e-06,8.844882452330031e-09,0.0078733444732683906,0.0014385428031258572,6.1830365367627452e-05,2.1215743795601378e-07,5.8904225236026665e-09,1.0779235574195941e-08,1.3964388722404462e-08,6.3962679922348882e-06,3.2802250515860104e-10,7.9974879983625236e-09,4.9698085873114835e-10,2.4964351822879251e-15,2.5826649779483904e-13,1.2157294187555516e-15
1.0686052062806723e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292363787077044,0.10971640481847771,0.022095827477679138,0.0,6.9182665234642233e-06,0.00032859309462979653,0.0,2.9951791580736907e-06,0.0,0.001074161401282755,2.3096335415706945e-13,0.0003318064735270904,1.1952629571170838e-10,2.353869523068561e-08,0.0,0.0,2.5150999203052169e-06,8.9286688192165591e-09,0.0078733058024893169,0.0014417985669582696,6.1882829462302122e-05,2.128193969605477e-07,5.9043893905951983e-09,1.0805125560266131e-08,1.4096751985167923e-08,6.4192201501649765e-06,3.3021657500484662e-10,8.0528172147075118e-09,5.0234904700035652e-10,2.5200648574254401e-15,2.6086123386098719e-13,1.2302507597531558e-15
1.0711077494429683e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429203480982265,0.10971378343968947,0.022094169702985941,0.0,6.9650337143573822e-06,0.00032974477267933358,0.0,3.0156752251542667e-06,0.0,0.0010767824895411243,2.3362538433217891e-13,0.00033196115697536665,1.2036278802985997e-10,2.3774715373608675e-08,0.0,0.0,2.5277102607201198e-06,9.0130391902714745e-09,0.0078732642660509725,0.0014450538103368969,6.1935182689987998e-05,2.134817191866256e-07,5.9183536236156308e-09,1.0831014100331727e-08,1.4230038429952421e-08,6.4421811278428636e-06,3.3241957948093565e-10,8.1083870568704934e-09,5.0776111787360385e-10,2.5438590318048475e-15,2.634750166268837e-13,1.2449090517648129e-15
1.0736102926052643e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291706176981516,0.10971116479722888,0.022092512077732794,0.0,7.0119936447790952e-06,0.00033089686726035664,0.0,3.0362594295448312e-06,0.0,0.0010794034824248497,2.3631120139784099e-13,0.00033211477507187018,1.2120296364886352e-10,2.4012465166677058e-08,0.0,0.0,2.5403475204925027e-06,9.0979961180423926e-09,0.0078732199070542241,0.0014483085330809099,6.1987425597801794e-05,2.1414440372906852e-07,5.9323152108386867e-09,1.0856901172562928e-08,1.43642520946727e-08,6.4651508308335898e-06,3.3463153226156324e-10,8.1641978908544146e-09,5.1321730906277068e-10,2.5678184224835983e-15,2.6610793235055228e-13,1.2597052321545063e-15
1.0761128357675603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291377884281286,0.10970854885056436,0.022090854601879921,0.0,7.0591466075981705e-06,0.00033204937388905639,0.0,3.0569319036905992e-06,0.0,0.0010820243777225351,2.3902095324972284e-13,0.00033226733396481481,1.2204682821229217e-10,2.425195243850704e-08,0.0,0.0,2.5530116605510313e-06,9.183542158889606e-09,0.0078731727679549682,0.0014515627350091232,6.2039558728719317e-05,2.1480744969185745e-07,5.9462741405198241e-09,1.0882786755294103e-08,1.449939702328222e-08,6.488129165234571e-06,3.3685244654614932e-10,8.2202500815111506e-09,5.1871785883382022e-10,2.5919437475951214e-15,2.6876006740879222e-13,1.274640242125899e-15
1.0783651246136266e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291082708192014,0.10970619677047513,0.022089363001316961,0.0,7.1017495586251549e-06,0.00033308697847003472,0.0,3.0756127101965154e-06,0.0,0.0010843830982368045,2.4148031677453107e-13,0.00033240373640289103,1.2280946501714927e-10,2.4468983006598804e-08,0.0,0.0,2.5644323369596929e-06,9.2610394032268749e-09,0.0078731280003556982,0.0014544910712969796,6.2086385132764616e-05,2.1540449933786659e-07,5.9588348953641193e-09,1.090608248847294e-08,1.4621827036834576e-08,6.5088169688672948e-06,3.3885894200846457e-10,8.2709037136808568e-09,5.2370647758757353e-10,2.6137990085263035e-15,2.7116349297900443e-13,1.288201231393856e-15
1.080617413459693e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44290787801182935,0.1097038468129799,0.022087871521707748,0.0,7.1445093158863607e-06,0.00033412490996471153,0.0,3.0943652181236624e-06,0.0,0.0010867417363309053,2.4395929613387116e-13,0.0003325392902711459,1.2357509851357897e-10,2.4687433004790941e-08,0.0,0.0,2.5758747262800064e-06,9.3390177718188309e-09,0.0078730810448096114,0.0014574189854444429,6.2133123444104612e-05,2.160018403613162e-07,5.9713934796559617e-09,1.0929376982119913e-08,1.4745017611124494e-08,6.5295116205985797e-06,3.4087271651256957e-10,8.3217534037118961e-09,5.2873139470962114e-10,2.6357897838808748e-15,2.7358261940684101e-13,1.3018761296636515e-15
1.0828697023057594e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44290493160270505,0.10970149894980859,0.022086380163023958,0.0,7.1874260921975876e-06,0.00033516316515632338,0.0,3.1131895231695484e-06,0.0,0.0010891002904187409,2.4645800012276089e-13,0.0003326739999797396,1.2434373277938603e-10,2.4907308162612153e-08,0.0,0.0,2.5873388000393607e-06,9.4174791361250599e-09,0.0078730319309651964,0.0014603464773187409,6.2179774050139837e-05,2.1659947211191996e-07,5.9839498849963331e-09,1.0952670220662895e-08,1.4868971706663481e-08,6.5502130530672309e-06,3.4289378003555825e-10,8.3727994151942562e-09,5.3379278504188416e-10,2.6579165993517557e-15,2.7601750990438125e-13,1.3156656310633836e-15
1.0851219911518258e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44290198782511375,0.1096991531530831,0.022084888925237467,0.0,7.2305001001605657e-06,0.00033620174084432756,0.0,3.1320857207621593e-06,0.0,0.0010914587589223475,2.489765378447681e-13,0.00033280786991636953,1.2511537188093068e-10,2.5128614216623921e-08,0.0,0.0,2.5988245297688179e-06,9.4964253700763106e-09,0.0078729806880713793,0.0014632735467868796,6.2226337335645362e-05,2.1719739395214103e-07,5.9965041029972937e-09,1.0975962188732253e-08,1.4993692287877037e-08,6.5709211992536834e-06,3.449221414453056e-10,8.4240420109655198e-09,5.3889082378658564e-10,2.6801799813402791e-15,2.7846822776250588e-13,1.3295704322483401e-15
1.0873742799978921e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428990466500185,0.10969680939531193,0.02208339780832037,0.0,7.2737315521613043e-06,0.0003372406338443167,0.0,3.1510539060602038e-06,0.0,0.0010938171402718629,2.515150187117049e-13,0.00033294090444638415,1.2589001987314651e-10,2.5351356910390821e-08,0.0,0.0,2.6103318870032949e-06,9.5758583500673469e-09,0.0078729273449829398,0.0014662001937156758,6.2272813682816657e-05,2.1779560523434323e-07,6.0090561253193649e-09,1.0999252870950326e-08,1.5119182323093266e-08,6.5916359924782058e-06,3.4695781062005725e-10,8.4754814531115609e-09,5.4402568650548375e-10,2.7025804568953016e-15,2.8093483634720059e-13,1.3435912324030143e-15
1.089401339959352e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44289640179388345,0.10969470173420938,0.022082055906415411,0.0,7.3127746489786289e-06,0.00033817590622707707,0.0,3.1681869007484586e-06,0.0,0.0010959396076786849,2.5381679355787674e-13,0.0003330599248407814,1.2658977900987326e-10,2.5553058414447748e-08,0.0,0.0,2.6207069765079788e-06,9.6477657527435451e-09,0.0078728775640719995,0.0014688338145702139,6.2314568376806341e-05,2.1833424232970986e-07,6.0203510612805339e-09,1.1020213372875465e-08,1.5232783694419287e-08,6.6102849347594801e-06,3.487961691995239e-10,8.5219454707021852e-09,5.4867869284134459e-10,2.7228585360621942e-15,2.8316842307642031e-13,1.3563097115772524e-15
1.0914283999208118e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44289375900194722,0.10969259568319301,0.022080714102372136,0.0,7.3519456018542865e-06,0.00033911143076730042,0.0,3.1853783513306088e-06,0.0,0.0010980620020925379,2.5613489141924302e-13,0.0003331782752248272,1.272919815632855e-10,2.5755932451505358e-08,0.0,0.0,2.6310995404930402e-06,9.7200703129300783e-09,0.0078728261255515668,0.0014714670929624656,6.2356253233246747e-05,2.1887311289109998e-07,6.0316442060567667e-09,1.1041172809793845e-08,1.5347012900370919e-08,6.6289391592704073e-06,3.5064046168501511e-10,8.5685693355406559e-09,5.5336179758136183e-10,2.7432484736952844e-15,2.8541497898103585e-13,1.369123231579598e-15
1.0934554598822717e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44289111825384464,0.10969049122300382,0.022079372396170621,0.0,7.3912445651736937e-06,0.00034004720517674241,0.0,3.2026283266188589e-06,0.0,0.0011001843223856719,2.584693926962021e-13,0.00033329595873487431,1.2799663046576126e-10,2.5959983223054295e-08,0.0,0.0,2.6415095582161668e-06,9.7927734036096997e-09,0.0078727730496588547,0.001474100028794937,6.2397868525463645e-05,2.1941221644847355e-07,6.0429355536395311e-09,1.1062131170685805e-08,1.5461872112922672e-08,6.6475986181004653e-06,3.5249069524052182e-10,8.6153532371285161e-09,5.5807512945398792e-10,2.7637506554104631e-15,2.8767455041272685e-13,1.3820323073779968e-15
1.0954825198437315e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428884795294582,0.10968838833462347,0.022078030787791053,0.0,7.4306716931828079e-06,0.00034098322717753541,0.0,3.2199368952493483e-06,0.0,0.0011023065674355616,2.6082037799061401e-13,0.00033341297849289082,1.2870372864222666e-10,2.6165214935106221e-08,0.0,0.0,2.6519370089380208e-06,9.8658763993640445e-09,0.0078727183563855122,0.0014767326219700054,6.2439414525130289e-05,2.1995155254014637e-07,6.0542250981142538e-09,1.108308844454284e-08,1.5577363506581462e-08,6.6662632635577029e-06,3.543468769260897e-10,8.6622973644758358e-09,5.6281881742165036e-10,2.7843654673049868e-15,2.8994718376968664e-13,1.3950374556048383e-15
1.0973068738090453e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44288610639135689,0.10968649706345072,0.02207682342387092,0.0,7.4662658165731089e-06,0.00034182585679452105,0.0,3.2355647609104156e-06,0.0,0.0011042165227239109,2.6295042537014065e-13,0.00033351773133588641,1.2934221354176155e-10,2.6350936659981078e-08,0.0,0.0,2.6613366026630187e-06,9.9320121517586925e-09,0.0078726677659065932,0.0014791016627747041,6.2476746902919453e-05,2.2043715346096889e-07,6.0643841416072094e-09,1.1101949052584286e-08,1.5681848074986277e-08,6.6830658397933665e-06,3.5602253160985666e-10,8.7046842279338689e-09,5.6711419782943652e-10,2.8030154162788575e-15,2.9200376012550719e-13,1.4068246592739654e-15
1.0991312277743591e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44288373486204391,0.10968460703669955,0.022075616139156349,0.0,7.5019639904382705e-06,0.00034266868347774805,0.0,3.2512401924195121e-06,0.0,0.0011061264153491887,2.6509394929651378e-13,0.00033362195131271766,1.2998268683818657e-10,2.6537621429696255e-08,0.0,0.0,2.6707502852060474e-06,9.9984739462804973e-09,0.0078726158955801165,0.001481470425876405,6.2514023568235489e-05,2.2092294202410476e-07,6.0745417154789548e-09,1.1120808763394516e-08,1.5786848062253599e-08,6.6998725442811204e-06,3.5770301475742102e-10,8.747201164054319e-09,5.7143436566520476e-10,2.8217571908498083e-15,2.9407098815939173e-13,1.4186904804027633e-15
1.1009555817396729e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44288136492735491,0.10968271824099401,0.02207440893363315,0.0,7.5377663269344706e-06,0.00034351170558801755,0.0,3.2669632394471775e-06,0.0,0.0011080362445038377,2.6725100894630393e-13,0.00033372564066967274,1.3062515064833351e-10,2.6725272319758015e-08,0.0,0.0,2.680178041454728e-06,1.0065262788304704e-08,0.0078725627594815259,0.0014838389112037022,6.2551244715762145e-05,2.2140891789268568e-07,6.0846978154873531e-09,1.113966756900953e-08,1.5892365058833987e-08,6.7166833427035468e-06,3.5938833190601732e-10,8.7898483096060808e-09,5.7577941542687372e-10,2.8405910733962581e-15,2.9614890179600533e-13,1.430635299078016e-15
1.1027799357049866e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287899657328061,0.10968083066310887,0.022073201807287217,0.0,7.5736729381277291e-06,0.00034435492149281831,0.0,3.2827339515488142e-06,0.0,0.0011099460093836752,2.6942166362778789e-13,0.00033382880164376373,1.3126960708417164e-10,2.691389240859545e-08,0.0,0.0,2.6896198562988888e-06,1.0132379684245175e-08,0.0078725083715324631,0.0014862071186851076,6.258841053912699e-05,2.2189508073823232e-07,6.0948524374182341e-09,1.1158525461556432e-08,1.5998400656823017e-08,6.7334982008840816e-06,3.6107848793404921e-10,8.8326258010366561e-09,5.801494417647402e-10,2.8595173466039053e-15,2.9823753499216781e-13,1.4426594964812524e-15
1.1046042896703004e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287662978596426,0.10967894428996768,0.022071994760104522,0.0,7.6096839359941558e-06,0.00034519832956629815,0.0,3.298552378164769e-06,0.0,0.001111855709187877,2.7160597278083571e-13,0.00033393143646276441,1.3191605825281453e-10,2.7103484777550279e-08,0.0,0.0,2.6990757146306265e-06,1.0199825641551932e-08,0.0078724527455024552,0.0014885750482490701,6.2625521230925586e-05,2.2238143022394596e-07,6.1050055769294861e-09,1.1177382433402687e-08,1.6104956449957319e-08,6.7503170847864135e-06,3.6277348697588332e-10,8.8755337744723707e-09,5.8454453948120999e-10,2.8785362933601734e-15,3.0033692174391899e-13,1.4547634548890814e-15
1.1062462082390828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287450100562747,0.10967724757350791,0.022070908485313127,0.0,7.6421831771530984e-06,0.00034595755979822804,0.0,3.3128297987986701e-06,0.0,0.0011135743827128091,2.7358357482477057e-13,0.00033402335977110361,1.3249957153876264e-10,2.7274951758177979e-08,0.0,0.0,2.7075979818262661e-06,1.0260809184086627e-08,0.007872401634775485,0.0014907059471780291,6.2658873874400301e-05,2.2281930406216912e-07,6.1141421316049466e-09,1.1194352914260337e-08,1.6201302749170163e-08,6.7654574942721932e-06,3.6430313206937171e-10,8.9142626249287311e-09,5.8852164193128973e-10,2.8957328154434965e-15,3.0223559222415875e-13,1.4657255299496358e-15
1.1078881268078653e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287237347337466,0.10967555181309221,0.022069822274622536,0.0,7.6747671436459453e-06,0.00034671694319929591,0.0,3.3271459440228467e-06,0.0,0.0011152930023014312,2.7557232876027232e-13,0.00033411486030197505,1.3308470379037498e-10,2.7447211034318779e-08,0.0,0.0,2.7161316010009858e-06,1.032206081908543e-08,0.0078723495420614745,0.0014928366208835824,6.2692182155414086e-05,2.2325732856894941e-07,6.1232774791263284e-09,1.1211322637260366e-08,1.6298072862841452e-08,6.7806011125202482e-06,3.6583670838376521e-10,8.9530973745958578e-09,5.9251919843565835e-10,2.9130048392188645e-15,3.0414302546059696e-13,1.4767528021792804e-15
1.1095300453766477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287024717941598,0.10967385699949088,0.022068736128022678,0.0,7.7074359169150653e-06,0.00034747647859797927,0.0,3.3415008496406255e-06,0.0,0.0011170115673768755,2.7757227819195321e-13,0.00033420593966038202,1.3367145653367401e-10,2.7620264858281518e-08,0.0,0.0,2.7246765611460737e-06,1.0383581283122373e-08,0.0078722964770889178,0.0014949670693134235,6.2725446212232209e-05,2.2369550350194605e-07,6.1324116164214629e-09,1.1228291596791869e-08,1.6395267956199375e-08,6.7957479150071458e-06,3.6737421954619463e-10,8.9920381220436115e-09,5.9653727842022697e-10,2.9303525715419528e-15,3.060592462982745e-13,1.4878455525355809e-15
1.1111719639454301e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286812211405774,0.10967216312356806,0.022067650045503533,0.0,7.7401895783436787e-06,0.00034823616482705471,0.0,3.3558945513800778e-06,0.0,0.0011187300773644493,2.7958346681047673e-13,0.00033429659944536003,1.3425983129151238e-10,2.7794115484260589e-08,0.0,0.0,2.7332328512544502e-06,1.044537131344518e-08,0.0078722424494905956,0.0014970972924152036,6.2758666182453438e-05,2.2413382862030343e-07,6.1415445404647475e-09,1.1245259787231164e-08,1.6492889195539176e-08,6.8108978773000234e-06,3.6891566928617219e-10,9.0310849656317827e-09,6.0057595141003571e-10,2.9477762194596652e-15,3.0798427960108978e-13,1.4990040626961559e-15
1.1128138825142125e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286599826770195,0.10967047017628055,0.02206656402705514,0.0,7.7730282092561386e-06,0.00034899600072358169,0.0,3.3703270848940616e-06,0.0,0.0011204485316916261,2.8160593839248833e-13,0.00033438684124999945,1.348498295835766e-10,2.7968765168329867e-08,0.0,0.0,2.7418004603207063e-06,1.0507431647973825e-08,0.0078721874688045118,0.0014992272901365291,6.2791842203014769e-05,2.2457230368380488e-07,6.1506762482400865e-09,1.1262227202991146e-08,1.6590937748220882e-08,6.8260509750562111e-06,3.7046106125317527e-10,9.0702380035102394e-09,6.0463528702909212e-10,2.965275990204884e-15,3.0991815025374371e-13,1.5102286150591006e-15
1.1144558010829949e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286387563084501,0.109668778148677,0.022065478072667566,0.0,7.8059518909179466e-06,0.00034975598512888628,0.0,3.3847984857602863e-06,0.0,0.0011221669297880375,2.8363973680054664e-13,0.00033447666666146648,1.3544145292639083e-10,2.8144216168436717e-08,0.0,0.0,2.7503793773411341e-06,1.0569763025299098e-08,0.0078721315444748256,0.0015013570624249669,6.2824974410195903e-05,2.2501092845269068e-07,6.1598067367368957e-09,1.1279193838504887e-08,1.6689414782666971e-08,6.8412071840229051e-06,3.7201039911469792e-10,9.1094973336190706e-09,6.0871535500021417e-10,2.9828520911961991e-15,3.1186088316139043e-13,1.5215194927433429e-15
1.1160977196517773e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286175419407664,0.10966708703189693,0.022064392182330941,0.0,7.838960704535869e-06,0.00035051611688854484,0.0,3.3993087894813602e-06,0.0,0.0011238852710854694,2.8568490598305362e-13,0.00033456607726102501,1.3603470283332083e-10,2.8320470744395995e-08,0.0,0.0,2.7589695913137593e-06,1.0632366184681181e-08,0.0078720746858527858,0.0015034866092280403,6.2858062939622901e-05,2.2544970268775468e-07,6.1689360029614174e-09,1.1296159688225334e-08,1.6788321468360166e-08,6.8563664800368286e-06,3.7356368653728454e-10,9.1488630536887606e-09,6.1281622514487086e-10,3.0005047300374962e-15,3.1381250324928645e-13,1.5328769795889744e-15
1.1193815567893422e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285751488362707,0.10966370749581472,0.022062220593771286,0.0,7.9052340521740242e-06,0.00035203681787438369,0.0,3.4284462471233308e-06,0.0,0.0011273217810212502,2.8980953289381713e-13,0.00033474366032009188,1.3722608837722144e-10,2.8675399672432784e-08,0.0,0.0,2.7761838661165864e-06,1.0758390809994722e-08,0.0078719582026774981,0.001507745026167992,6.2924109504475348e-05,2.2632769860219673e-07,6.1871908566778447e-09,1.1330089008211238e-08,1.6987428476706043e-08,6.8866942369987911e-06,3.7668212470345915e-10,9.2279140535855036e-09,6.2108065173295733e-10,3.0360404526095387e-15,3.1774250476799082e-13,1.5557929197327671e-15
1.122665393926907e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285328026290782,0.10966033149893428,0.022060049261298124,0.0,7.9718489006537176e-06,0.0003535580945301023,0.0,3.4577397403409652e-06,0.0,0.0011307580569960146,2.9398017242619751e-13,0.00033491960296009189,1.384239982591798e-10,2.9033570068081083e-08,0.0,0.0,2.7934431967493673e-06,1.0885511451328824e-08,0.0078718380922648146,0.0015120025405357899,6.2989982969661792e-05,2.272062895238895e-07,6.2054407856820941e-09,1.1364015119013006e-08,1.7188268150237901e-08,6.9170340544133522e-06,3.7981640500465134e-10,9.307391780857915e-09,6.2942912733206068e-10,3.0718848224422736e-15,3.2170835461501053e-13,1.5789787206481154e-15
1.1259492310644718e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44284905025991161,0.10965695897355332,0.02205787818483413,0.0,8.0388058975244952e-06,0.00035507993777168068,0.0,3.4871895504572109e-06,0.0,0.0011341940945407817,2.9819717925060068e-13,0.00033509391762086255,1.3962844447280676e-10,2.939500007647827e-08,0.0,0.0,2.8107474952621508e-06,1.1013734046716097e-08,0.0078717144261719572,0.0015162591519102338,6.3055684397068096e-05,2.2808547355784633e-07,6.223685766457731e-09,1.1397937977038554e-08,1.7390849882753086e-08,6.9473857421624278e-06,3.8296655665156177e-10,9.3872970098195606e-09,6.37862214049106e-10,3.1080395069954426e-15,3.257102529155336e-13,1.6024366790539811e-15
1.1325169053396015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44284060382608437,0.10965022407330194,0.022053536799627998,0.0,8.1737489219879471e-06,0.00035812528800817893,0.0,3.5465592406978785e-06,0.0,0.0011410654366328932,3.0677172028826341e-13,0.0003354377123028717,1.4205699361879499e-10,3.0127711658406043e-08,0.0,0.0,2.8454906442834109e-06,1.1273508904597901e-08,0.0078714567061961872,0.0015247696639913756,6.3186575335796678e-05,2.298456134233688e-07,6.2601607902453679e-09,1.1465773762095418e-08,1.7801277183578867e-08,7.0081239751811398e-06,3.8931459059914227e-10,9.548393053375859e-09,6.5498447707520707e-10,3.1812865047166537e-15,3.3382299696449328e-13,1.6501783130857433e-15
1.1390845796147311e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44283217503379879,0.1096435022803461,0.022049196437548529,0.0,8.3100682874046989e-06,0.00036117279723202686,0.0,3.6065575445363718e-06,0.0,0.0011479357722165224,3.1553602066243709e-13,0.00033577514204952477,1.4451183076294139e-10,3.0873680161994038e-08,0.0,0.0,2.8804126102169914e-06,1.1537763098531612e-08,0.0078711855876792466,0.0015332765590306318,6.3316790616298641e-05,2.3160810320074424e-07,6.2966157438022029e-09,1.1533596021425934e-08,1.8218785863175543e-08,7.0689074429189366e-06,3.9572645933685048e-10,9.7112083120781855e-09,6.7245196883716281e-10,3.2557948437280382e-15,3.4208234423409805e-13,1.6990364272228285e-15
1.1456522538898608e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282376335597501,0.10963679310060365,0.022044857098002271,0.0,8.4477691408701266e-06,0.00036422239513085906,0.0,3.6671866696109831e-06,0.0,0.0011548050667396412,3.2449296678423628e-13,0.00033610630309851614,1.4699305005624843e-10,3.1633051790772889e-08,0.0,0.0,2.9155126906420852e-06,1.1806544510386399e-08,0.0078709015944256056,0.0015417798336390669,6.344633837863932e-05,2.3337292801859493e-07,6.3330504459423498e-09,1.1601404418418947e-08,1.8643451670008562e-08,7.1297346741337057e-06,4.0220239495065721e-10,9.875748860575354e-09,6.9026924212575384e-10,3.3315779681722187e-15,3.5048990702695494e-13,1.7490298125357646e-15
1.1522199281649905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281536828597473,0.10963009605981139,0.022040518780406207,0.0,8.5868566148272728e-06,0.00036727401241609903,0.0,3.7284488045666004e-06,0.0,0.0011616732861721073,3.3364546674419875e-13,0.00033643129026294664,1.4950074485693824e-10,3.2405973201965511e-08,0.0,0.0,2.9507901837115363e-06,1.2079901187563007e-08,0.0078706052299356687,0.001550279484420321,6.3575226610988533e-05,2.3514007312949731e-07,6.3694647184859662e-09,1.166919862173273e-08,1.9075350614727193e-08,7.1906042191465108e-06,4.087426288251483e-10,1.0042020720508497e-08,7.0844087433316934e-10,3.408649367968796e-15,3.5904730256167736e-13,1.8001774461071959e-15
