Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),H2X(31),CH2X(58),CHX(26),C2H6X(34),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),OCX(21),HOX(23),OX(20),COX(32),CH4OX(41),H2OX(30),CH3OX(40),COC(79),C2H6OX(88),C2H5OX(80),CH3OX(39),CH3O(51)
0.003513078873160442,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104888334252125,0.099964275480876524,1.7506682475981549e-33,0.099964927214493793,7.7750166615896541e-18,4.0211159503828811e-10,4.6075495028702335e-13,9.7593971897504517e-11,0.0,5.9604635442577721e-07,4.3746600181541963e-21,4.4934933678194486e-14,2.4668054927461255e-14,1.9088116196114828e-17,0.0,0.0,4.6907098786648135e-23,0.0,3.5125544734246527e-05,3.5072785045438113e-05,6.035943916312853e-07,1.6347748141991662e-11,1.4120139183190548e-13,8.1757991529958263e-12,2.7081472514759143e-09,3.4347533803863313e-14,2.9602576351523279e-21,5.7978791810167274e-14,1.5469332592250295e-24,4.8313168215003751e-22,1.45448312668603e-24,6.7995012664212696e-19,4.6087002816582584e-13,1.6148774038799022e-16,6.7100164105450214e-21,2.7299510998045005e-21,3.2876839457312127e-19,1.7286723141128602e-18,6.0917334959687882e-22,1.4258643375352306e-17,4.4587104324776613e-24,1.560770864560432e-18
0.0035187735725735084,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104888239189212,0.099964274512137768,1.7619881797759728e-33,0.099964927214630656,7.8368520706570115e-18,4.0338699382297384e-10,4.6224000391187551e-13,9.8071314778851822e-11,0.0,5.9701974027338093e-07,4.4172756863294165e-21,4.5006138942214945e-14,2.4827499114681773e-14,1.9226163391299844e-17,0.0,0.0,4.7131996558302823e-23,0.0,3.5125544255357945e-05,3.5072784907106493e-05,6.0455075960344607e-07,1.6374442484744275e-11,1.4164924725868291e-13,8.173190137379774e-12,2.7029994280132243e-09,3.451553124517875e-14,2.9793889486340237e-21,5.8170154726118989e-14,1.5620026743629876e-24,4.8389718241651758e-22,1.4591709235379198e-24,6.8320980140786184e-19,4.623552440619892e-13,1.6200822891504845e-16,6.7585439044519888e-21,2.7516626366485832e-21,3.3062756548804764e-19,1.7414999702292476e-18,6.1369373319896838e-22,1.4389679374290716e-17,4.4852082731631748e-24,1.5700479691302159e-18
0.0035244682719865745,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104888144123546,0.099964273543407423,1.7733626142102451e-33,0.09996492721476738,7.8990774989707361e-18,4.0466443105758356e-10,4.6372740852411832e-13,9.8550216302554525e-11,0.0,5.9799310134937292e-07,4.4602365232932929e-21,4.5077345294357155e-14,2.4987712952661439e-14,1.9364966361976317e-17,0.0,0.0,4.7357610523470079e-23,0.0,3.5125543776406485e-05,3.5072784768882147e-05,6.0550714180177188e-07,1.6401136148141853e-11,1.4209781848302506e-13,8.1705728268160795e-12,2.6978649285718572e-09,3.4684077238728856e-14,2.9986125979943361e-21,5.8361828258443154e-14,1.5771941452854568e-24,4.8466269407001933e-22,1.4638661414219397e-24,6.8647985446599365e-19,4.6384280952525362e-13,1.6252954142404316e-16,6.8073370747680507e-21,2.7735111162416276e-21,3.3249388959929823e-19,1.7543996287875686e-18,6.182394901019159e-22,1.4521686856380588e-17,4.5118118582291704e-24,1.5793621049680002e-18
0.0035301629713996407,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410488804905509,0.099964272574685389,1.7847917247432404e-33,0.099964927214904145,7.9616947758131177e-18,4.0594390710977965e-10,4.6521716415899563e-13,9.9030678968429492e-11,0.0,5.9896643751951931e-07,4.5035447571981925e-21,4.5148552750924077e-14,2.5148698886139281e-14,1.9504527906372387e-17,0.0,0.0,4.7583941846849095e-23,0.0,3.5125543297464993e-05,3.5072784630637764e-05,6.0646353844361446e-07,1.6427829128044204e-11,1.4254710563414208e-13,8.1679473195245161e-12,2.6927438688587832e-09,3.4853172664302338e-14,3.0179288764890054e-21,5.8553812352864446e-14,1.5925084598929094e-24,4.8542821728448093e-22,1.4685687804488838e-24,6.8976030298956813e-19,4.6533272458041845e-13,1.6305167792731612e-16,6.856396904951516e-21,2.7954971808765579e-21,3.3436738125277088e-19,1.767371561890444e-18,6.2281071606133245e-22,1.4654671270695999e-17,4.5385214087393044e-24,1.5887133463723476e-18
0.003535857670812707,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887953983817,0.099964271605971697,1.796275685501118e-33,0.099964927215040966,8.0247057353438473e-18,4.072254223417764e-10,4.6670927085220886e-13,9.9512705275918829e-11,0.0,5.999397486504267e-07,4.5472026253317938e-21,4.5219761328034442e-14,2.5310459362891577e-14,1.9644850827607074e-17,0.0,0.0,4.7810991692774632e-23,0.0,3.5125542818561997e-05,3.5072784492316891e-05,6.0741994974439801e-07,1.6454521420554932e-11,1.429971088392665e-13,8.1653139715520878e-12,2.6876363634825813e-09,3.5022818401554664e-14,3.037338077738104e-21,5.8746106955595073e-14,1.6079464093161587e-24,4.8619375223228121e-22,1.4732788407311835e-24,6.9305116398160436e-19,4.6682498925271411e-13,1.6357463843736803e-16,6.9057243802660004e-21,2.8176214745588639e-21,3.3624805478719188e-19,1.7804160420968689e-18,6.2740750704801644e-22,1.4788638083893935e-17,4.5653371417284541e-24,1.5981017674651621e-18
0.003541552370225773,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410488785890969,0.0999642706372664,1.8078146709055485e-33,0.099964927215177787,8.0881122176525104e-18,4.0850897713644328e-10,4.6820372863999485e-13,9.9996297724050246e-11,0.0,6.0091303461417437e-07,4.5912123761982071e-21,4.5290971040877514e-14,2.5472996834412367e-14,1.9785937934178819e-17,0.0,0.0,4.8038761220332443e-23,0.0,3.5125542339640394e-05,3.5072784354021551e-05,6.0837637590803407e-07,1.6481213022560715e-11,1.4344782823274231e-13,8.162673664147365e-12,2.6825425210539226e-09,3.5193015329993725e-14,3.0568404958078684e-21,5.8938712013411081e-14,1.6235087886522679e-24,4.8695929907667828e-22,1.4779963223834802e-24,6.9635245397411655e-19,4.6831960356787357e-13,1.6409842296689012e-16,6.9553204881406674e-21,2.8398846433761926e-21,3.3813592453819472e-19,1.7935333425277937e-18,6.3202995942010029e-22,1.4923592784203711e-17,4.5922592615534449e-24,1.6075274425030384e-18
0.0035472470696388393,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410488776383268,0.099964269668569514,1.8194088556656566e-33,0.099964927215314567,8.1519160685800577e-18,4.0979457185660681e-10,4.6970053755909607e-13,1.0048145881145017e-10,0.0,6.0188629528706545e-07,4.6355762691851789e-21,4.5362181904087439e-14,2.5636313755789858e-14,1.992779203989563e-17,0.0,0.0,4.8267251589063388e-23,0.0,3.5125541860697276e-05,3.5072784215760037e-05,6.093328171303775e-07,1.6507903930727486e-11,1.4389926394196019e-13,8.1600269314802647e-12,2.6774624463081394e-09,3.5363764328987477e-14,3.0764364251954686e-21,5.9131627473684935e-14,1.6391963968468786e-24,4.8772485797445881e-22,1.4827212255217254e-24,6.9966418973746816e-19,4.6981656755210227e-13,1.6462303152875093e-16,7.0051862177304038e-21,2.8622873354355501e-21,3.4003100483918759e-19,1.8067237368487143e-18,6.3667816963350328e-22,1.5059540880759205e-17,4.6192879791521191e-24,1.6169904458121641e-18
0.0035529417690519055,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887668752761,0.099964268699881009,1.8310584147709391e-33,0.099964927215451346,8.2161191398131344e-18,4.1108220684603592e-10,4.7119969764674424e-13,1.0096819103632474e-10,0.0,6.0285953054791991e-07,4.6802965747208092e-21,4.543339393197122e-14,2.5800412585745393e-14,2.0070415964161684e-17,0.0,0.0,4.849646396133127e-23,0.0,3.5125541381770048e-05,3.5072784077464141e-05,6.102892736025433e-07,1.6534594141468202e-11,1.4435141608768693e-13,8.15737405176933e-12,2.6723962417203014e-09,3.5535066277756711e-14,3.0961261608336525e-21,5.9324853284354137e-14,1.6550100367496291e-24,4.8849042907856233e-22,1.4874535502631567e-24,7.0298638827835351e-19,4.7131588123206224e-13,1.6514846413598859e-16,7.0553225600186109e-21,2.8848302008964282e-21,3.419333100348428e-19,1.819987499262294e-18,6.4135223423697317e-22,1.5196487903883773e-17,4.6464235118887526e-24,1.6264908516497919e-18
0.0035586364684649717,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887573669903,0.099964267731200943,1.8427635234620279e-33,0.099964927215588154,8.280723287661e-18,4.1237188245148017e-10,4.7270120894054659e-13,1.0145649689655894e-10,0.0,6.0383274027845691e-07,4.7253755719966361e-21,4.5504607138348639e-14,2.5965295785873126e-14,2.0213812530723211e-17,0.0,0.0,4.8726399498276783e-23,0.0,3.5125540902846947e-05,3.5072783939152843e-05,6.1124574550954473e-07,1.6561283651604047e-11,1.4480428479165709e-13,8.1547156017955915e-12,2.6673440065676379e-09,3.5706922055408074e-14,3.1159099979998467e-21,5.9518389393807216e-14,1.6709505143089913e-24,4.8925601253707538e-22,1.492193296726469e-24,7.0631906636384696e-19,4.7281754463476447e-13,1.656747208017733e-16,7.1057305076530647e-21,2.9075138915414287e-21,3.4384285446239346e-19,1.8333249044072702e-18,6.4605225002635719e-22,1.5334439400692383e-17,4.6736660707801676e-24,1.6360287342750832e-18
0.003564331167878038,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887478584072,0.099964266762529314,1.8545243573069316e-33,0.099964927215724947,8.3457303757074563e-18,4.1366359901552092e-10,4.7420507147867753e-13,1.0194637888954273e-10,0.0,6.0480592436536259e-07,4.7708155540288791e-21,4.557582153629345e-14,2.6130965822284583e-14,2.0357984570047568e-17,0.0,0.0,4.8957059359161465e-23,0.0,3.5125540423905523e-05,3.5072783800867423e-05,6.1220223302641725e-07,1.6587972458202309e-11,1.4525787017412227e-13,8.1520522116348764e-12,2.6623058351082997e-09,3.587933254087381e-14,3.1357882325133233e-21,5.9712235751124438e-14,1.6870186403620119e-24,4.9002160849012438e-22,1.4969404650322293e-24,7.0966224067418971e-19,4.7432155778774777e-13,1.6620180153947526e-16,7.1564110556916802e-21,2.9303390617073837e-21,3.4575965247003332e-19,1.846736227597106e-18,6.5077831406919738e-22,1.5473400944773149e-17,4.7010158646900701e-24,1.6456041680035322e-18
0.003570025867291104,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887383495252,0.099964265793866136,1.8663410921512644e-33,0.099964927215861712,8.4111422728063582e-18,4.1495735686333061e-10,4.7571128529970849e-13,1.0243783951230896e-10,0.0,6.0577908269814501e-07,4.8166188238606895e-21,4.5647037138509337e-14,2.6297425164353432e-14,2.0502934917546143e-17,0.0,0.0,4.9188444703371339e-23,0.0,3.5125539944969168e-05,3.5072783662568064e-05,6.1315873632288519e-07,1.6614660558099609e-11,1.4571217234929434e-13,8.1493842152875665e-12,2.6572818190752394e-09,3.6052298612961475e-14,3.1557611605844639e-21,5.9906392305917217e-14,1.703215229291372e-24,4.907872170735539e-22,1.5016950553020001e-24,7.1301592810018305e-19,4.7582792071891575e-13,1.6672970636260302e-16,7.2073652008019968e-21,2.9533063675814919e-21,3.4768371839918911e-19,1.8602217446411289e-18,6.5553052352096023e-22,1.5613378128880122e-17,4.7284731083465525e-24,1.6552172271457831e-18
0.0035757205667041702,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887288403418,0.099964264825211369,1.8782139041053524e-33,0.099964927215998575,8.4769608542861105e-18,4.1625315631151795e-10,4.7721985044266954e-13,1.0293088126145261e-10,0.0,6.067522151696528e-07,4.8627876968638505e-21,4.5718253957191799e-14,2.6464676285451927e-14,2.0648666414672686e-17,0.0,0.0,4.942055669199489e-23,0.0,3.5125539466055953e-05,3.5072783524219761e-05,6.1411525556197951e-07,1.6641347948205995e-11,1.4616719142837255e-13,8.1467119782969045e-12,2.6522720468301217e-09,3.6225821150324389e-14,3.1758290789031868e-21,6.01008590083883e-14,1.7195410998392831e-24,4.9155283841783121e-22,1.5064570676587967e-24,7.1638014555095842e-19,4.7733663345659611e-13,1.6725843528482537e-16,7.258593941766946e-21,2.9764164676242694e-21,3.4961506662173999e-19,1.8737817319328528e-18,6.6030897573467795e-22,1.5754376569333237e-17,4.7560380169952956e-24,1.6648679859991648e-18
0.0035814152661172364,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887193308533,0.09996426385656508,1.8901429695492597e-33,0.099964927216135369,8.5431880003600108e-18,4.1755099767997244e-10,4.7873076694692051e-13,1.034255066332555e-10,0.0,6.0772532167620405e-07,4.9093244977645662e-21,4.5789472003964979e-14,2.6632721661965508e-14,2.0795181907377112e-17,0.0,0.0,4.9653396484558784e-23,0.0,3.51255389871214e-05,3.5072783385899802e-05,6.1507179089940488e-07,1.6668034625969156e-11,1.4662292752360691e-13,8.1440362449948068e-12,2.6472766028860366e-09,3.6399901031504189e-14,3.195992284520979e-21,6.02956358092361e-14,1.7359970740557774e-24,4.923184726476091e-22,1.5112265022270242e-24,7.1975490961907348e-19,4.7884769602941786e-13,1.6778798831992704e-16,7.3100982791335326e-21,2.9996700220114503e-21,3.5155371148474546e-19,1.8874164663364545e-18,6.6511376835432464e-22,1.5896401900271613e-17,4.7837107975677705e-24,1.6745565189064639e-18
0.0035871099655303026,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887098210592,0.099964262887927327,1.9021284651448195e-33,0.09996492721627212,8.6098255973886067e-18,4.1885088127622962e-10,4.802440348522206e-13,1.0392171812360636e-10,0.0,6.0869840211828647e-07,4.9562315630652567e-21,4.5860691289877663e-14,2.6801563774070621e-14,2.0942484247179078e-17,0.0,0.0,4.98869652380559e-23,0.0,3.5125538508154315e-05,3.5072783247632841e-05,6.1602834248278391e-07,1.6694720588800402e-11,1.4707938074295816e-13,8.1413575314549667e-12,2.6422955678161139e-09,3.6574539134904933e-14,3.2162510749439561e-21,6.0490722659733222e-14,1.7525839781551103e-24,4.9308411988107856e-22,1.5160033591322056e-24,7.2314023698501776e-19,4.8036110846637514e-13,1.6831836548183419e-16,7.3618792153449177e-21,3.0230676930771517e-21,3.5349966735845097e-19,1.9011262252777915e-18,6.6994499918325771e-22,1.6039459778289631e-17,4.8114916598698653e-24,1.6842829002919659e-18
0.003592804664943369,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104887003109557,0.099964261919298053,1.9141705678401312e-33,0.099964927216408941,8.6768755368932181e-18,4.2015280738935026e-10,4.8175965419864899e-13,1.0441951822805579e-10,0.0,6.0967145639796326e-07,5.0035112391489186e-21,4.593191182580464e-14,2.6971205105104607e-14,2.1090576290537176e-17,0.0,0.0,5.0121264111678934e-23,0.0,3.5125538029224946e-05,3.5072783109294742e-05,6.1698491045713011e-07,1.672140583354245e-11,1.4753655118803414e-13,8.1386758494444612e-12,2.6373290211231328e-09,3.6749736338813561e-14,3.2366057480570636e-21,6.0686119511665775e-14,1.7693026418454112e-24,4.9384978023426812e-22,1.520787638500395e-24,7.265361447595202e-19,4.8187687079675187e-13,1.6884956678458338e-16,7.4139377543284684e-21,3.046610144967456e-21,3.5545294858881602e-19,1.914911286671322e-18,6.748027660240326e-22,1.6183555878762214e-17,4.8393808250875702e-24,1.6940472044984194e-18
0.003598499364356435,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886908005418,0.099964260950677272,1.9262694548915071e-33,0.099964927216545776,8.7443397172204266e-18,4.214567763146378e-10,4.8327762502669352e-13,1.0491890944171894e-10,0.0,6.1064448442135986e-07,5.0511658854917442e-21,4.6003133621911259e-14,2.7141648142593514e-14,2.123946090019861e-17,0.0,0.0,5.0356294266875068e-23,0.0,3.5125537550295211e-05,3.5072782970944853e-05,6.1794149495863929e-07,1.6748090357789965e-11,1.4799443896246577e-13,8.1359918924589419e-12,2.6323770375661654e-09,3.6925493521361224e-14,3.2570566022478364e-21,6.0881826317439068e-14,1.7861538994646777e-24,4.9461545381617967e-22,1.5255793404594844e-24,7.2994264962659787e-19,4.8339498305020388e-13,1.6938159224235348e-16,7.4662749024851153e-21,3.0702980442249825e-21,3.5741356954674284e-19,1.9287719290493601e-18,6.7968716707076295e-22,1.6328695901978785e-17,4.8673785026874392e-24,1.7038495058861379e-18
0.003604194063769501,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886812898149,0.099964259982065012,1.9384253037909029e-33,0.099964927216682598,8.8122200420060338e-18,4.2276278833823604e-10,4.8479794737713583e-13,1.0541989425938678e-10,0.0,6.1161748609795428e-07,5.0991978717656572e-21,4.6074356687913099e-14,2.7312895377300558e-14,2.1389140943722687e-17,0.0,0.0,5.0592056859895046e-23,0.0,3.5125537071349762e-05,3.5072782832615957e-05,6.1889809611700097e-07,1.6774774159240181e-11,1.4845304416669527e-13,8.1333061748807842e-12,2.6274396887313513e-09,3.710181156056549e-14,3.2776039362921176e-21,6.107784302993772e-14,1.8031385889562705e-24,4.9538114073065583e-22,1.5303784651382462e-24,7.3335976822560526e-19,4.8491544525664942e-13,1.6991444186942904e-16,7.5188916679114365e-21,3.0941320592494775e-21,3.5938154460560888e-19,1.9427084314341936e-18,6.8459830069990865e-22,1.6474885567578588e-17,4.8954849017622321e-24,1.7136898788639194e-18
0.0036098887631825674,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410488671778773,0.099964259013461301,1.9506382923123374e-33,0.099964927216819391,8.8805184198121049e-18,4.2407084373346334e-10,4.8632062129102689e-13,1.0592247517554889e-10,0.0,6.1259046133958449e-07,5.1476095771453418e-21,4.614558103319329e-14,2.7484949303001151e-14,2.1539619293200256e-17,0.0,0.0,5.082855304743593e-23,0.0,3.5125536592405336e-05,3.5072782694281307e-05,6.1985471405741352e-07,1.6801457235400277e-11,1.4891236689671438e-13,8.1306190085379731e-12,2.6225170440482168e-09,3.7278691334338552e-14,3.2982480493268882e-21,6.1274169602529714e-14,1.8202575516238165e-24,4.9614684107791133e-22,1.5351850126661104e-24,7.3678751736982662e-19,4.8643825744624867e-13,1.7044811568018817e-16,7.5717890601934806e-21,3.1181128601703523e-21,3.6135688812046619e-19,1.9567210733150188e-18,6.8953626538104457e-22,1.6622130613213011e-17,4.9237002362257829e-24,1.7235683978609749e-18
0.0036155834625956336,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886622674149,0.099964258044866139,1.9629085985244177e-33,0.099964927216956212,8.9492367652578428e-18,4.2538094277027692e-10,4.878456468097324e-13,1.0642665468431958e-10,0.0,6.1356341006109975e-07,5.1964033924818063e-21,4.621680666666243e-14,2.7657812417162778e-14,2.1690898826350306e-17,0.0,0.0,5.1065783988887533e-23,0.0,3.5125536113465403e-05,3.507278255592992e-05,6.2081134889896849e-07,1.682813958385761e-11,1.4937240724731865e-13,8.1279308000941933e-12,2.6176091698413218e-09,3.7456133720460298e-14,3.3189892409319036e-21,6.1470805989122374e-14,1.8375116328998051e-24,4.9691255495324568e-22,1.5399989831735296e-24,7.4022591389510866e-19,4.8796341964944242e-13,1.7098261368911795e-16,7.6249680908947449e-21,3.1422411192437826e-21,3.6333961445654918e-19,1.9708101347324599e-18,6.9450115977348492e-22,1.6770436798662141e-17,4.9520247201350384e-24,1.733485137281567e-18
0.0036212781620086998,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886527557381,0.099964257076279553,1.975236400782442e-33,0.099964927217093033,9.0183769988157951e-18,4.2669308571241043e-10,4.8937302397490784e-13,1.0693243527946299e-10,0.0,6.1453633218084702e-07,5.2455817199475833e-21,4.6288033596712821e-14,2.7831487220819276e-14,2.1842982426247758e-17,0.0,0.0,5.1303750842142753e-23,0.0,3.5125535634518937e-05,3.507278241758077e-05,6.2176800075370081e-07,1.6854821202448183e-11,1.4983316531109194e-13,8.1252420271974063e-12,2.6127161288659655e-09,3.7634139596586964e-14,3.3398278111147246e-21,6.1667752144163275e-14,1.8549016822201527e-24,4.9767828244633931e-22,1.5448203767919715e-24,7.4367497451811269e-19,4.8949093189692814e-13,1.7151793591080773e-16,7.6784297735227421e-21,3.1665175107811641e-21,3.6532973797336118e-19,1.984975896270583e-18,6.9949308277162228e-22,1.6919809905130906e-17,4.9804585647722821e-24,1.7434401715597217e-18
0.003626972861421766,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886432437414,0.099964256107701557,1.9876218776939458e-33,0.099964927217229854,9.0879410457293538e-18,4.2800727281323557e-10,4.9090275282843448e-13,1.0743981945446082e-10,0.0,6.155092276195958e-07,5.2951469709593997e-21,4.6359261831394232e-14,2.8005976217906632e-14,2.1995872980330133e-17,0.0,0.0,5.1542454763067273e-23,0.0,3.512553515556829e-05,3.5072782279233252e-05,6.2272466972893009e-07,1.6881502089032285e-11,1.5029464117699817e-13,8.1225530637266088e-12,2.6078379815605329e-09,3.781270984027565e-14,3.3607640602309677e-21,6.1865008022541589e-14,1.8724285522896278e-24,4.9844402364310853e-22,1.5496491936535684e-24,7.4713471596244319e-19,4.9102079421960172e-13,1.7205408235992693e-16,7.7321751231020236e-21,3.1909427107690057e-21,3.6732727302792906e-19,1.9992186389550623e-18,7.0451213341644015e-22,1.7070255731296507e-17,5.009001982133949e-24,1.7534335751487615e-18
0.003632667560834832,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886337314224,0.099964255139132124,2.0000652081928038e-33,0.099964927217366689,9.1579308386967727e-18,4.2932350432119483e-10,4.9243483341252418e-13,1.0794880970235484e-10,0.0,6.1648209630171494e-07,5.3451015713914541e-21,4.6430491378214512e-14,2.818128191688533e-14,2.2149573382858742e-17,0.0,0.0,5.1781896908727593e-23,0.0,3.5125534676620754e-05,3.5072782140873714e-05,6.2368135592481045e-07,1.6908182241481034e-11,1.5075683493228138e-13,8.1198642596109091e-12,2.6029747847882507e-09,3.7991845328928782e-14,3.3817982891788401e-21,6.2062573579799639e-14,1.89009310092532e-24,4.9920977862371154e-22,1.5544854338914438e-24,7.5060515502558976e-19,4.9255300664864852e-13,1.7259105305126009e-16,7.7862051570209383e-21,3.2155173978113423e-21,3.6933223399153417e-19,2.0135386444880109e-18,7.09558410961488e-22,1.7221780103146582e-17,5.0376551859072168e-24,1.7634654225132272e-18
0.0036383622602478983,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886242187806,0.099964254170571309,2.012566571487979e-33,0.09996492721750351,9.2283483157779914e-18,4.3064178047823472e-10,4.9396926576961347e-13,1.0845940851587542e-10,0.0,6.1745493815436109e-07,5.3954479575354928e-21,4.6501722244254576e-14,2.8357406829461593e-14,2.2304086533035923e-17,0.0,0.0,5.2022078437137342e-23,0.0,3.5125534197670941e-05,3.5072782002507161e-05,6.2463805943585553e-07,1.6934861657783369e-11,1.5121974666188663e-13,8.1171760446652554e-12,2.5981265925451499e-09,3.8171546939838914e-14,3.4029307992458243e-21,6.2260448771977047e-14,1.9078961896280684e-24,4.9997554746378198e-22,1.559329097639474e-24,7.5408630848448232e-19,4.9408756921544659e-13,1.7312884799966923e-16,7.8405208944207112e-21,3.2402422523947876e-21,3.7134463522730905e-19,2.0279361950682531e-18,7.1463201484415395e-22,1.7374388866310201e-17,5.0664183891162235e-24,1.7735357881113164e-18
0.0036440569596609645,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886147058144,0.099964253202019113,2.0251261470513415e-33,0.099964927217640345,9.299195421602543e-18,4.3196210151428059e-10,4.9550604994239232e-13,1.0897161838737913e-10,0.0,6.1842775310807279e-07,5.4461885784788374e-21,4.6572954436110261e-14,2.8534353471315832e-14,2.2459415335991818e-17,0.0,0.0,5.2263000503697628e-23,0.0,3.5125533718712007e-05,3.5072781864148693e-05,6.2559478034986644e-07,1.6961540336124389e-11,1.516833764465304e-13,8.1144888226121919e-12,2.5932934554724434e-09,3.835181555016689e-14,3.4241618921961104e-21,6.2458633555674044e-14,1.9258386844233792e-24,5.0074133023361621e-22,1.5641801850323916e-24,7.575781930104795e-19,4.9562448195159146e-13,1.7366746722010745e-16,7.8951233565674671e-21,3.2651179573126536e-21,3.7336449112577663e-19,2.0424115734823461e-18,7.1973304474054044e-22,1.7528087890539985e-17,5.0952918029164323e-24,1.7836447464417481e-18
0.0036497516590740307,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104886051925223,0.099964252233475576,2.0377441146233934e-33,0.099964927217777153,9.3704741057504897e-18,4.3328446765250938e-10,4.9704518597372549e-13,1.0948544180894773e-10,0.0,6.1940054109551218e-07,5.4973258929839735e-21,4.6644187960073908e-14,2.8712124361113317e-14,2.2615562701375709e-17,0.0,0.0,5.2504664262551616e-23,0.0,3.5125533239755323e-05,3.5072781725783734e-05,6.2655151875053785e-07,1.6988218274651318e-11,1.5214772436458682e-13,8.1118028726973338e-12,2.5884754222130824e-09,3.853265203697729e-14,3.4454918701518296e-21,6.2657127887953196e-14,1.9439214547580045e-24,5.0150712700022342e-22,1.5690386962053904e-24,7.610808253274968e-19,4.9716374488882516e-13,1.7420691072758935e-16,7.9500135662788235e-21,3.2901451970964494e-21,3.7539181605357387e-19,2.0569650629843368e-18,7.2486160046786481e-22,1.7682883063768903e-17,5.1242756401050708e-24,1.7937923720127364e-18
0.003655446358487097,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104885956789032,0.099964251264940671,2.0504206542258976e-33,0.099964927217913988,9.4421863240580275e-18,4.3460887911665562e-10,4.9858667390668796e-13,1.100008812723109e-10,0.0,6.2037330205211969e-07,5.5488623720273758e-21,4.6715422821996571e-14,2.8890722021285859e-14,2.2772531544526237e-17,0.0,0.0,5.2747070871170161e-23,0.0,3.5125532760807015e-05,3.5072781587394867e-05,6.2750827471593869e-07,1.7014895471473433e-11,1.5261279049462587e-13,8.1091185424584571e-12,2.5836725385637293e-09,3.8714057277210766e-14,3.4669210356867729e-21,6.2855931726391001e-14,1.9621453743976884e-24,5.0227293782605942e-22,1.573904631294287e-24,7.6459422228460197e-19,4.9870535805906465e-13,1.7474717853720028e-16,8.005192548326883e-21,3.3153246584743214e-21,3.7742662440674406e-19,2.0715969473829805e-18,7.3001778200186922e-22,1.7838780296906847e-17,5.1533701157306929e-24,1.8039787393321244e-18
0.003661141057900163,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104885861649555,0.099964250296414398,2.0631559461661066e-33,0.09996492721805085,9.5143340375863616e-18,4.3593533612108729e-10,5.0013051378451739e-13,1.1051793926891509e-10,0.0,6.2134603591620198e-07,5.6008004968241177e-21,4.678665902730053e-14,2.9070148977402544e-14,2.2930324785574606e-17,0.0,0.0,5.2990221486773966e-23,0.0,3.5125532281847864e-05,3.5072781449010101e-05,6.2846504831828761e-07,1.7041571924964902e-11,1.5307857491188729e-13,8.1064363180392124e-12,2.5788848473172324e-09,3.8896032147707507e-14,3.488449691751069e-21,6.3055045029042754e-14,1.9805113207286473e-24,5.0303876276891433e-22,1.5787779904355523e-24,7.681184005931135e-19,5.0024932149435891e-13,1.7528827066408298e-16,8.0606613292402911e-21,3.340657030009018e-21,3.7946893054733525e-19,2.0863075109827215e-18,7.352016895416153e-22,1.7995785520057797e-17,5.1825754416087938e-24,1.8142039229059341e-18
