Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65)
2.571816498095487e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29777881652869892,0.094082059855949585,4.9973662128667405e-06,0.0,0.010194312934785729,1.6242803362068283e-05,0.0,0.0092888029953367823,0.0,0.0014438390894893898,2.8439408726505384e-07,4.5953525176940887e-07,7.7900134266727471e-08,1.0013621860584379e-05,0.0,0.0,2.7011770744631599e-07,9.1561597027600195e-05,0.0043277374436510932,0.035427496831440523,5.2714963787607806e-08,6.3196680697652768e-07,9.9627977437729723e-06,4.15069166673518e-07,5.5957483569635409e-11,2.2225767874781716e-05,3.6747753292224252e-08,2.2405486322682109e-07,2.4789033161418858e-11
2.574604796807223e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29778824608105986,0.094065260902992678,4.953865109988272e-06,0.0,0.010203207096250801,1.6252625897395232e-05,0.0,0.0092975103801355742,0.0,0.0014434141904920901,2.8494372937170091e-07,4.598460472964369e-07,7.7954959660094902e-08,1.0025071222849621e-05,0.0,0.0,2.7014748931766014e-07,9.1755861249989259e-05,0.004327101569456664,0.035418677787996129,5.2698869902818063e-08,6.3199824401212075e-07,9.9660900562816229e-06,4.1544377743239259e-07,5.545405886173458e-11,2.2247308235910654e-05,3.6825720894860999e-08,2.2419746026646736e-07,2.4842414149395258e-11
2.577393095518959e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29779767079939218,0.094048472408212472,4.9107590964085557e-06,0.0,0.01021209598498083,1.6262448801091503e-05,0.0,0.0093062120915702404,0.0,0.0014429895740112636,2.8549357852036194e-07,4.601564325819482e-07,7.8009713940667728e-08,1.0036517996537785e-05,0.0,0.0,2.7017721028164692e-07,9.1950261038610783e-05,0.0043264660573870267,0.035409863230005952,5.2682787221144114e-08,6.3202962133900527e-07,9.9693816733486173e-06,4.1581819017438018e-07,5.4955352986091142e-11,2.2268835978380464e-05,3.690374290746419e-08,2.2434006733059838e-07,2.4895834769187221e-11
2.5801813942306952e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29780709068195454,0.094031694361632501,4.868044599278077e-06,0.0,0.010220979605988157,1.627227207004046e-05,0.0,0.00931490813507568,0.0,0.0014425652398943401,2.860436340690003e-07,4.604664082385684e-07,7.8064397214871362e-08,1.004796218164316e-05,0.0,0.0,2.7020687045957452e-07,9.2144796214251382e-05,0.0043258309070405721,0.035401053159603027,5.2666715734831498e-08,6.320609390815549e-07,9.9726725943932687e-06,4.1619240506265398e-07,5.4461321779065208e-11,2.2290351112764099e-05,3.6981819258105853e-08,2.2448268436876721e-07,2.4949294973046483e-11
2.5829696929424313e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29781650572706253,0.094014926753286598,4.8257180778139077e-06,0.0,0.010229857964279632,1.6282095701148487e-05,0.0,0.0093235985160813432,0.0,0.0014421411879876804,2.8659389537699353e-07,4.6077597487778435e-07,7.8119009588930566e-08,1.0059403778164431e-05,0.0,0.0,2.7023646997235086e-07,9.2339466597964975e-05,0.0043251961180169121,0.035392247578861773,5.2650655436097069e-08,6.3209219736355863e-07,9.9759628188435841e-06,4.1656642226028028e-07,5.3971921488011119e-11,2.2311853649628209e-05,3.7059949874965277e-08,2.2462531133087852e-07,2.5002794713290956e-11
2.5857579916541674e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29782591593308883,0.09399816957321884,4.7837760230142816e-06,0.0,0.010238731064856607,1.6291919691344843e-05,0.0,0.0093322832400112021,0.0,0.0014417174181365897,2.8714436180512933e-07,4.6108513310994666e-07,7.8173551168869579e-08,1.0070842786104632e-05,0.0,0.0,2.7026600894049527e-07,9.2534272011072445e-05,0.004324561689916873,0.035383446489798492,5.2634606317129441e-08,6.3212339630822365e-07,9.979252346136197e-06,4.1694024193022074e-07,5.3487108767478721e-11,2.2333343599533111e-05,3.7138134686328934e-08,2.2476794816718706e-07,2.5056333942304791e-11
2.5885462903659035e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29783532129846219,0.093981422811483487,4.7422149573756964e-06,0.0,0.010247598912714951,1.6301744037581463e-05,0.0,0.0093409623122837713,0.0,0.0014412939301853313,2.876950327156027e-07,4.6139388354427217e-07,7.8228022060512951e-08,1.0082279205471139e-05,0.0,0.0,2.7029548748414113e-07,9.2729212275161071e-05,0.0043239276223424944,0.035374649894372022,5.2618568370089365e-08,6.3215453603818096e-07,9.9825411757162872e-06,4.1731386423533022e-07,5.3006840675449481e-11,2.2354820973032801e-05,3.7216373620590194e-08,2.2491059482829423e-07,2.5109912612538135e-11
2.5913345890776396e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2978447218216676,0.093964686458145097,4.7010314346125072e-06,0.0,0.010256461512845032,1.6311568736832809e-05,0.0,0.009349635738312061,0.0,0.0014408707239771368,2.8824590747201168e-07,4.6170222678884648e-07,7.8282422369485692e-08,1.0093713036275628e-05,0.0,0.0,2.7032490572303734e-07,9.2924287212083902e-05,0.0043232939148970008,0.035365857794484208,5.2602541587110227e-08,6.3218561667548789e-07,9.9858293070375285e-06,4.1768728933835741e-07,5.2531074669606814e-11,2.2376285780674814e-05,3.7294666606249092e-08,2.2505325126514573e-07,2.5163530676507104e-11
2.5941228877893757e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29785411750124458,0.093947960503278569,4.6602220393789997e-06,0.0,0.010265318870231717,1.632139378609569e-05,0.0,0.0093583035235036086,0.0,0.0014404477993542214,2.887969854393541e-07,4.6201016345062561e-07,7.833675220121389e-08,1.0105144278534057e-05,0.0,0.0,2.7035426377655058e-07,9.3119496643959465e-05,0.0043226605671848129,0.035357070191980561,5.2586525960298183e-08,6.3221663834163461e-07,9.9891167395619857e-06,4.1806051740194265e-07,5.2059768603641056e-11,2.2397738033000232e-05,3.737301357191222e-08,2.2519591742902895e-07,2.521718808679359e-11
2.596911186501112e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29786350833578795,0.093931244936968999,4.6197833869939024e-06,0.0,0.010274170989854385,1.6331219182389073e-05,0.0,0.0093669656732604488,0.0,0.0014400251561577928,2.893482659840241e-07,4.6231769413543922e-07,7.8391011660925003e-08,1.0116572932266626e-05,0.0,0.0,2.7038356176366761e-07,9.3314840393171145e-05,0.0043220275788115395,0.035348287088650718,5.2570521481732827e-08,6.3224760115754606e-07,9.9924034727600682e-06,4.1843354858861948e-07,5.1592880723587894e-11,2.2419177740543688e-05,3.7451414446292483e-08,2.2533859327157055e-07,2.527088479604524e-11
2.599699485212848e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29787289432394609,0.093914539749311923,4.5797121231673546e-06,0.0,0.010283017876686893,1.6341044922753924e-05,0.0,0.0093756221929791085,0.0,0.0014396027942280665,2.8989974847380864e-07,4.6262481944799256e-07,7.8445200853648284e-08,1.0127998997497771e-05,0.0,0.0,2.7041279980299691e-07,9.3510318282366748e-05,0.00432139494938395,0.035339508486229063,5.2554528143467289e-08,6.3227850524358754e-07,9.9956895061104342e-06,4.1880638306081113e-07,5.1130369664200734e-11,2.2440604913833205e-05,3.7529869158208894e-08,2.2548127874473311e-07,2.5324620756975226e-11
2.602487783924584e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29788227546442142,0.093897844930413032,4.5400049237302626e-06,0.0,0.010291859535697613,1.6350871004253058e-05,0.0,0.0093842730880505949,0.0,0.0014391807134042764,2.9045143227788373e-07,4.6293153999186881e-07,7.8499319884215337e-08,1.0139422474256112e-05,0.0,0.0,2.7044197801277083e-07,9.3705930134457924e-05,0.0043207626785099909,0.03533073438639521,5.2538545937528844e-08,6.3230935071956825e-07,9.9989748390999493e-06,4.1917902098083384e-07,5.0672194445356192e-11,2.2462019563390238e-05,3.7608377636586373e-08,2.256239738008139e-07,2.5378395922362248e-11
2.60527608263632e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29789165175596899,0.093881160470388469,4.5006584943660474e-06,0.0,0.010300695971849395,1.6360697423970964e-05,0.0,0.0093929183638604089,0.0,0.0014387589135246874,2.91003316766811e-07,4.6323785636953153e-07,7.8553368857260473e-08,1.0150843362574449e-05,0.0,0.0,2.704710965108476e-07,9.3901675772619809e-05,0.0043201307657987605,0.035321964790774568,5.2522574855919074e-08,6.3234013770474473e-07,1.0002259471223573e-05,4.1955146251089176e-07,5.0218314468492466e-11,2.2483421699729638e-05,3.7686939810455592e-08,2.2576667839244123e-07,2.5432210245050336e-11
2.6080643813480563e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29790102319739664,0.093864486359364688,4.4616695703447809e-06,0.0,0.010309527190099591,1.6370524179013621e-05,0.0,0.0094015580257885128,0.0,0.0014383373944266064,2.9155540131253461e-07,4.635437691823268e-07,7.8607347877221174e-08,1.0162261662489726e-05,0.0,0.0,2.7050015541471334e-07,9.4097555020290378e-05,0.0043194992108605123,0.035313199700938942,5.2506614890614418e-08,6.3237086631782694e-07,1.0005543401984334e-05,4.1992370781308118e-07,4.9768689513080643e-11,2.2504811333359556e-05,3.7765555608952688e-08,2.2590939247257253e-07,2.548606367794878e-11
2.6108526800597924e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29791038978756396,0.093847822587478466,4.4230349162596434e-06,0.0,0.010318353195400032,1.6380351266508345e-05,0.0,0.0094101920792093435,0.0,0.0014379161559463954,2.9210768528837693e-07,4.6384927903048609e-07,7.8661257048338448e-08,1.0173677374043001e-05,0.0,0.0,2.7052915484148385e-07,9.4293567701170036e-05,0.0043188680133066362,0.035304439118406902,5.2490666033566377e-08,6.3240153667697916e-07,1.0008826630893228e-05,4.202957570493855e-07,4.9323279733128145e-11,2.2526188474781444e-05,3.7844224961319169e-08,2.2605211599449131e-07,2.5539956174031987e-11
2.6136409787715285e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29791975152538253,0.093831169144876964,4.3847513257657265e-06,0.0,0.010327173992697052,1.639017868360366e-05,0.0,0.0094188205294917851,0.0,0.0014374951979194822,2.9266016806903605e-07,4.6415438651312839e-07,7.8715096474657363e-08,1.0185090497279428e-05,0.0,0.0,2.7055809490790675e-07,9.4489713639221132e-05,0.0043182371727496652,0.035295683044644477,5.2474728276702011e-08,6.3243214889982704e-07,1.0012109157469176e-05,4.2066761038167869e-07,4.8882045653714493e-11,2.254755313449001e-05,3.7922947796901661e-08,2.2619484891180582e-07,2.5593887686339413e-11
2.6164292774832646e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29792910840981413,0.09381452602171772,4.3468156213211299e-06,0.0,0.010335989586931457,1.640000642746906e-05,0.0,0.0094274433819991916,0.0,0.0014370745201803725,2.9321284903058178e-07,4.6445909222826194e-07,7.8768866260027414e-08,1.0196501032248221e-05,0.0,0.0,2.7058697573036335e-07,9.4685992658667537e-05,0.004317606688803253,0.035286931481065577,5.2458801611924116e-08,6.3246270310345925e-07,1.0015390981238923e-05,4.2103926797172123e-07,4.8444948167558529e-11,2.2568905322973135e-05,3.8001724045151723e-08,2.2633759117844512e-07,2.5647858167975384e-11
2.6192175761950007e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29793846043987182,0.093797893208168642,4.3092246539303587e-06,0.0,0.010344799983038546,1.6409834495294933e-05,0.0,0.0094360606420893448,0.0,0.0014366541225626596,2.9376572755045201e-07,4.6476339677278778e-07,7.8822566508102909e-08,1.0207908979002647e-05,0.0,0.0,2.7061579742487053e-07,9.4882404583993956e-05,0.0043169765610821783,0.035278184429032508,5.2442886031111783e-08,6.3249319940443259e-07,1.0018672101736995e-05,4.2141072998116242e-07,4.8011948531617533e-11,2.2590245050711909e-05,3.8080553635625642e-08,2.2648034274865772e-07,2.5701867572109067e-11
2.6220058749067368e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29794780761461787,0.093781270694408031,4.2719753028899736e-06,0.0,0.01035360518594809,1.6419662884292342e-05,0.0,0.0094446723151144808,0.0,0.0014362340048990393,2.9431880300744971e-07,4.65067300742501e-07,7.8876197322343561e-08,1.0219314337599981e-05,0.0,0.0,2.7064456010708277e-07,9.5078949239945599e-05,0.0043163467892023298,0.035269441889856541,5.242698152612054e-08,6.3252363791877533e-07,1.0021952518505623e-05,4.2178199657153765e-07,4.7583008363717406e-11,2.2611572328180522e-05,3.8159436497984233e-08,2.2662310357700875e-07,2.5755915851974231e-11
2.624794173618473e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29795714993316458,0.093764658470624582,4.2350644755364873e-06,0.0,0.010362405200584362,1.6429491591692901e-05,0.0,0.0094532784064212602,0.0,0.0014358141670213177,2.9487207478173925e-07,4.6537080473209364e-07,7.8929758806014717e-08,1.0230717108101487e-05,0.0,0.0,2.7067326389229384e-07,9.5275626451527695e-05,0.004315717372780704,0.035260703864798369,5.241108808878291e-08,6.3255401876199142e-07,1.0025232231094685e-05,4.2215306790426994e-07,4.7158089639213522e-11,2.2632887165846272e-05,3.8238372561992683e-08,2.267658736183777e-07,2.5810002960869317e-11
2.627582472330209e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29796648739467296,0.093748056527017398,4.1984891069965163e-06,0.0,0.010371200031866094,1.6439320614748593e-05,0.0,0.0094618789213507751,0.0,0.0014353946087604249,2.9542554225484301e-07,4.6567390933515707e-07,7.8983251062187965e-08,1.0242117290572402e-05,0.0,0.0,2.707019088954387e-07,9.5472436044004936e-05,0.0043150883114353939,0.035251970355068579,5.2395205710908542e-08,6.3258434204906358e-07,1.0028511239061626e-05,4.2252394414066762e-07,4.6737154687682855e-11,2.2654189574169473e-05,3.8317361757520316e-08,2.2690865282795604e-07,2.5864128852157157e-11
2.630370771041945e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29797581999835238,0.093731464853796062,4.1622461599390876e-06,0.0,0.010379989684706511,1.6449149950731642e-05,0.0,0.0094704738652385458,0.0,0.0014349753299464233,2.959792048096383e-07,4.6597661514418417e-07,7.9036674193741426e-08,1.0253514885081899e-05,0.0,0.0,2.7073049523109561e-07,9.5669377842901073e-05,0.0043144596047855876,0.035243241361828256,5.237933438428463e-08,6.3261460789445814e-07,1.0031789541971386e-05,4.228946254419245e-07,4.6320166189645709e-11,2.2675479563603495e-05,3.8396404014540424e-08,2.2705144116124452e-07,2.5918293479264912e-11
2.6331590697536812e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29798514774346047,0.093714883441180494,4.1263326243301882e-06,0.0,0.010388774164013318,1.6458979596934342e-05,0.0,0.0094790632434144963,0.0,0.0014345563304085211,2.9653306183035324e-07,4.6627892275057212e-07,7.9090028303360242e-08,1.0264909891703065e-05,0.0,0.0,2.7075902301348813e-07,9.5866451673998272e-05,0.0043138312524515473,0.035234516886189386,5.2363474100676367e-08,6.3264481641212783e-07,1.0035067139396369e-05,4.2326511196912063e-07,4.5907087173318267e-11,2.2696757144594662e-05,3.8475499263130013e-08,2.2719423857405152e-07,2.5972496795684026e-11
2.6359473684654173e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29799447062930229,0.093698312279401064,4.0907455171894452e-06,0.0,0.010397553474688688,1.6468809550668891e-05,0.0,0.0094876470612029699,0.0,0.001434137609975082,2.9708711270256399e-07,4.6658083274462363e-07,7.9143313493537001e-08,1.0276302310512892e-05,0.0,0.0,2.7078749235648595e-07,9.6063657363336906e-05,0.0043132032540546244,0.035225796929215333,5.2347624851827067e-08,6.3267496771551597e-07,1.0038344030916347e-05,4.236354038832192e-07,4.54978810113945e-11,2.2718022327582222e-05,3.855464743346974e-08,2.2733704502249007e-07,2.6026738754970052e-11
2.6387356671771534e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29800378865522986,0.093681751358698662,4.0554818823489705e-06,0.0,0.010406327621629279,1.6478639809267277e-05,0.0,0.0094962253239227173,0.0,0.0014337191684736352,2.9764135681319108e-07,4.6688234571555029e-07,7.9196529866572121e-08,1.0287692141592223e-05,0.0,0.0,2.7081590337360807e-07,9.6260994737214816e-05,0.0043125756092172313,0.035217081491921411,5.2331786629458598e-08,6.3270506191756033e-07,1.00416202161184e-05,4.240055013450686e-07,4.5092511417857691e-11,2.2739275122998341e-05,3.8633848455843584e-08,2.2747986046297597e-07,2.6081019310742529e-11
2.6415239658888895e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29801310182064172,0.09366520066932453,4.0205387902143436e-06,0.0,0.010415096609726225,1.6488470370081093e-05,0.0,0.0095047980368868894,0.0,0.0014333010057308877,2.9819579355049645e-07,4.6718346225147486e-07,7.9249677524574338e-08,1.029907938502575e-05,0.0,0.0,2.7084425617802376e-07,9.6458463622186937e-05,0.0043119483175628488,0.035208370575275254,5.2315959425271751e-08,6.3273509913069522e-07,1.0044895694596862e-05,4.2437540451540038e-07,4.4690942444821555e-11,2.2760515541268064e-05,3.8713102260638692e-08,2.2762268485222512e-07,2.6135338416684899e-11
2.6443122646006257e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29802241012498282,0.093648660201540418,3.9859133375276903e-06,0.0,0.010423860443865129,1.6498301230481402e-05,0.0,0.0095133652054030255,0.0,0.0014328831215727341,2.9875042230407953e-07,4.6748418293943305e-07,7.9302756569461237e-08,1.0310464040901993e-05,0.0,0.0,2.7087255088255457e-07,9.6656063845064819e-05,0.0043113213787160107,0.035199664180197369,5.2300143230946479e-08,6.3276507946685794e-07,1.0048170465953262e-05,4.247451135548296e-07,4.4293138479399999e-11,2.2781743592809242e-05,3.8792408778345244e-08,2.2776551814725189e-07,2.6189696026544408e-11
2.6471005633123618e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29803171356774316,0.093632129945618578,3.9516026471328643e-06,0.0,0.010432619128926075,1.6508132387858578e-05,0.0,0.0095219268347730614,0.0,0.0014324655158242667,2.9930524246487407e-07,4.6778450836537673e-07,7.9355767102959344e-08,1.0321846109313255e-05,0.0,0.0,2.7090078759967637e-07,9.6853795232916195e-05,0.0043106947923022988,0.0351909623075616,5.2284338038142246e-08,6.3279500303749008e-07,1.0051444529796237e-05,4.2511462862385319e-07,4.3899064240605813e-11,2.2802959288032513e-05,3.8871767939556216e-08,2.2790836030536582e-07,2.6244092094131953e-11
2.649888862024098e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29804101214845852,0.093615609891841631,3.9176038677427108e-06,0.0,0.010441372669783625,1.6517963839622174e-05,0.0,0.0095304829302933162,0.0,0.0014320481883097847,2.9986025342514506e-07,4.6808443911417517e-07,7.9408709226604789e-08,1.0333225590355625e-05,0.0,0.0,2.7092896644152044e-07,9.7051657613064362e-05,0.0043100685579483405,0.035182264958195528,5.2268543838498322e-08,6.328248699535411e-07,1.0054717885741488e-05,4.2548394988285159e-07,4.3508684776277834e-11,2.2824162637341291e-05,3.8951179674967154e-08,2.2805121128417032e-07,2.6298526573322018e-11
2.652677160735834e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29805030586670922,0.093599100030502827,3.8839141737083752e-06,0.0,0.010450121071306813,1.6527795583200772e-05,0.0,0.009539033497254502,0.0,0.001431631138852808,3.0041545457848513e-07,4.6838397576961819e-07,7.9461583041743858e-08,1.034460248412893e-05,0.0,0.0,2.7095708751987632e-07,9.7249650813087927e-05,0.0043094426752817959,0.035173572132881019,5.2252760623634196e-08,6.3285468032547362e-07,1.0057990533411745e-05,4.2585307749208677e-07,4.312196546003638e-11,2.2845353651131748e-05,3.9030643915376088e-08,2.2819407104156058e-07,2.6352999418052555e-11
2.65546545944757e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29805959472211951,0.093582600351905729,3.8505307647906528e-06,0.0,0.010458864338359141,1.6537627616041831e-05,0.0,0.0095475785409416866,0.0,0.0014312143672760838,3.0097084531981134e-07,4.6868311891441804e-07,7.9514388649533131e-08,1.0355976790736727e-05,0.0,0.0,2.7098515094619234e-07,9.7447774660820073e-05,0.0043088171439313603,0.035164883832354624,5.2236988385149702e-08,6.3288443426326565e-07,1.0061262472436644e-05,4.2622201161170126e-07,4.2738871988266592e-11,2.2866532339792681e-05,3.9110160591683201e-08,2.2833693953572039e-07,2.6407510582324811e-11
2.6582537581593062e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29806887871435794,0.093566110846364542,3.8174508659333738e-06,0.0,0.010467602475798594,1.6547459935611541e-05,0.0,0.0095561180666343219,0.0,0.0014307978734015984,3.0152642504536203e-07,4.6898186913021232e-07,7.9567126150940008e-08,1.0367348510286279e-05,0.0,0.0,2.7101315683157852e-07,9.764602898434828e-05,0.0043081919635267413,0.035156200057308053,5.2221227114625466e-08,6.3291413187641316e-07,1.0064533702452694e-05,4.2659075240171912e-07,4.2359370377129556e-11,2.2887698713705562e-05,3.9189729634890765e-08,2.2847981672512049e-07,2.6462060020203303e-11
2.6610420568710423e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29807815784313602,0.093549631504203881,3.7846717270387678e-06,0.0,0.010476335488477623,1.6557292539394697e-05,0.0,0.0095646520796062312,0.0,0.001430381657050585,3.0208219315269307e-07,4.6928022699756579e-07,7.9619795646743131e-08,1.0378717642888526e-05,0.0,0.0,2.7104110528680743e-07,9.7844413612013814e-05,0.0043075671336986658,0.035147520808388615,5.2205476803623193e-08,6.329437732739353e-07,1.0067804223103255e-05,4.2695930002204473e-07,4.1983426959600771e-11,2.2908852783244521e-05,3.9269350976102886e-08,2.2862270256851668e-07,2.6516647685815662e-11
2.6638303555827784e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29808743210820871,0.09353316231575888,3.7521906227448447e-06,0.0,0.010485063381243161,1.6567125424894533e-05,0.0,0.0095731805851255979,0.0,0.0014299657180435385,3.0263814904067492e-07,4.6957819309597234e-07,7.9672397237532971e-08,1.039008418865806e-05,0.0,0.0,2.7106899642231624e-07,9.8042928372411153e-05,0.004306942654078879,0.035138846086199695,5.2189737443685968e-08,6.3297335856437799e-07,1.0071074034038441e-05,4.2732765463246305e-07,4.161100838253611e-11,2.2929994558776271e-05,3.9349024546525336e-08,2.287655970249475e-07,2.6571273533352543e-11
2.6666186542945145e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29809670150937295,0.093516703271375248,3.7200048522047158e-06,0.0,0.010493786158936614,1.6576958589632603e-05,0.0,0.0095817035884549658,0.0,0.0014295500562002197,3.031942921094895e-07,4.6987576800385815e-07,7.9724931023712021e-08,1.0401448147713118e-05,0.0,0.0,2.7109683034820871e-07,9.8241573094387698e-05,0.0043063185243001163,0.035130175891301144,5.2174009026338431e-08,6.330028878558152e-07,1.0074343134915037e-05,4.2769581639263833e-07,4.1242081603764438e-11,2.2951124050660065e-05,3.942875027746535e-08,2.289085000537316e-07,2.6625937517067505e-11
2.6694069530062506e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29810596604646805,0.093500254361409116,3.6881117388678817e-06,0.0,0.010502503826393849,1.6586792031148624e-05,0.0,0.0095902210948512322,0.0,0.0014291346713396671,3.0375062176062641e-07,4.7017295229858414e-07,7.9777397105495318e-08,1.0412809520175539e-05,0.0,0.0,2.7112460717425622e-07,9.8440347607043098e-05,0.0043056947439961153,0.035121510224209757,5.2158291543087271e-08,6.3303236125585359e-07,1.0077611525396489e-05,4.2806378546211338e-07,4.0876613889207088e-11,2.2972241269247683e-05,3.9508528100331438e-08,2.290514116144663e-07,2.6680639591276876e-11
2.6721952517179867e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29811522571937477,0.093483815576227161,3.656508630263458e-06,0.0,0.010511216388445231,1.659662574700036e-05,0.0,0.0095987331095656464,0.0,0.0014287195632802078,3.0430713739688025e-07,4.7046974655644689e-07,7.9829795582910702e-08,1.0424168306170759e-05,0.0,0.0,2.7115232700990024e-07,9.8639251739728932e-05,0.0043050713128016038,0.035112849085399682,5.2142584985421335e-08,6.3306177887163626e-07,1.0080879205152836e-05,4.2843156200031105e-07,4.051457281002395e-11,2.2993346224883386e-05,3.9588357946633204e-08,2.2919433166702507e-07,2.6735379710359692e-11
2.6749835504297228e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29812448052801543,0.093467386906206637,3.6251928977853025e-06,0.0,0.010519923849915583,1.6606459734763452e-05,0.0,0.0096072396378438178,0.0,0.0014283047318394651,3.0486383842234708e-07,4.7076615135268248e-07,7.9882126555799588e-08,1.0435524505827777e-05,0.0,0.0,2.7117998996425334e-07,9.883828532204826e-05,0.0043044482303522917,0.035104192475302866,5.2126889344812073e-08,6.3309114080984573e-07,1.0084146173860627e-05,4.2879914616653208e-07,4.0155926239785534e-11,2.3014438927903968e-05,3.9668239747981201e-08,2.2933726017155578e-07,2.6790157828757593e-11
2.677771849141459e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29813373047235292,0.093450968341735274,3.5941619364790622e-06,0.0,0.010528626215624207,1.661629399203132e-05,0.0,0.0096157406849256867,0.0,0.0014278901768343696,3.0542072424242096e-07,4.7106216726146765e-07,7.9934390123817124e-08,1.0446878119279142e-05,0.0,0.0,2.7120759614610108e-07,9.9037448183854958e-05,0.0043038254962848715,0.035095540394309475,5.2111204612713725e-08,6.3312044717670629e-07,1.0087412431202885e-05,4.2916653811995523e-07,3.9800642351671285e-11,2.3035519388638593e-05,3.9748173436086626e-08,2.2948019708847832e-07,2.6844973900974635e-11
2.680560147853195e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29814297555239039,0.093434559873211392,3.5634131648310867e-06,0.0,0.010537323490384883,1.6626128516414985e-05,0.0,0.0096242362560455472,0.0,0.0014274758980811666,3.0597779426379114e-07,4.7135779485592324e-07,7.9986586386432637e-08,1.0458229146660924e-05,0.0,0.0,2.71235145663904e-07,9.923674015525349e-05,0.0043032031102369969,0.035086892842768294,5.2095530780563593e-08,6.3314969807798833e-07,1.0090677976869051e-05,4.2953373801963657e-07,3.9448689615693487e-11,2.3056587617408841e-05,3.9828158942761291e-08,2.2962314237848257e-07,2.6899827881577253e-11
2.683348446564931e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29815221576817141,0.093418161491043802,3.532944024559221e-06,0.0,0.010546015679005871,1.6635963305542978e-05,0.0,0.009632726356432024,0.0,0.0014270618953954267,3.0653504789443876e-07,4.7165303470811559e-07,8.0038715442930023e-08,1.0469577588112696e-05,0.0,0.0,2.7126263862579874e-07,9.943616106659832e-05,0.004302581071847297,0.035078249820987208,5.2079867839782446e-08,6.3317889361901212e-07,1.0093942810554911e-05,4.2990074602451013e-07,3.9100036795946758e-11,2.307764362452869e-05,3.9908196199917304e-08,2.2976609600252654e-07,2.6954719725194179e-11
2.6861367452766672e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.29816145111977843,0.093401773185651848,3.5027519804054501e-06,0.0,0.010554702786289899,1.6645798357061179e-05,0.0,0.0096412109913080832,0.0,0.0014266481685920544,3.0709248454363331e-07,4.7194788738905928e-07,8.0090777392408339e-08,1.0480923443777516e-05,0.0,0.0,2.7129007513959976e-07,9.9635710748493416e-05,0.0043019593807553554,0.035069611329233523,5.2064215781774572e-08,6.3320803390464829e-07,1.0097206931962549e-05,4.3026756229338585e-07,3.8754652947882916e-11,2.3098687420304431e-05,3.9988285139566931e-08,2.2990905792183421e-07,2.700964938651619e-11
