Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
9.271679884985414e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016912621122672,0.098245590085794712,0.099488231452061801,5.723518072929121e-11,3.1712879740327797e-05,6.2062234714604645e-08,1.0510744336857799e-15,6.8478749767091907e-22,8.2976844964776955e-46,1.259935367850494e-16,3.0459332611525775e-52,3.3794660388787678e-16,3.9115781302113218e-36,3.7864118279791703e-16,2.2402341642276527e-34,8.1550917952323586e-41,4.4425817549697592e-14,1.8284621221708916e-41,0.0017220657374710684,0.00093700645700524809,5.2998966389650922e-10,4.3082679138439962e-06,3.3478290709151486e-16,5.7030854595309518e-09,8.419849966553783e-06,2.8795179906271013e-07,3.061165508609945e-05,2.3918035181204084e-05,1.2742894114363064e-12
9.278043683144519e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016765798852922,0.09824474731370568,0.099487885646871208,5.7391942166773329e-11,3.1748005650075671e-05,6.2068396075337947e-08,1.0532560596223567e-15,6.8524411892797914e-22,8.3263078178179234e-46,1.2618037052464296e-16,3.0593315605065219e-52,3.3803693827867294e-16,3.9200038893874652e-36,3.7892098438411255e-16,2.2474573287242962e-34,8.1788288794087572e-41,4.4458622030590779e-14,1.8337701829770954e-41,0.0017228867589524843,0.00093762509070927146,5.2998103196110451e-10,4.3051613874437103e-06,3.3477532539899874e-16,5.6948975139676919e-09,8.4136817500788593e-06,2.8794594579295618e-07,3.0621584526976115e-05,2.3945962042766335e-05,1.2766389323999288e-12
9.284407481303624e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016619016884184,0.098243904931209658,0.099487539848221479,5.7548992464217867e-11,3.1783138539306678e-05,6.2074546607417424e-08,1.0554401342419144e-15,6.8570072531290521e-22,8.3550070576995621e-46,1.263673372639372e-16,3.0727786129793221e-52,3.3812718618100346e-16,3.9284414848361461e-36,3.7920077573232737e-16,2.2546973844937641e-34,8.2026150051898939e-41,4.4491425183295394e-14,1.8390896733677451e-41,0.001723707391346901,0.00093824371667733028,5.2997240332628496e-10,4.3020594603453419e-06,3.347677519021364e-16,5.6867224771040873e-09,8.4075150600594807e-06,2.879401058403303e-07,3.0631503674391398e-05,2.397388685865125e-05,1.2789903382032311e-12
9.290771279462728e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016472275195639,0.098243062938124473,0.09948719405611102,5.7706331853095272e-11,3.1818278396484901e-05,6.2080686334644517e-08,1.0576266571000712e-15,6.8615731683162506e-22,8.3837823547157176e-46,1.2655443699356249e-16,3.0862745589259338e-52,3.3821734772010889e-16,3.9368909244069963e-36,3.7948055685740638e-16,2.2619543543686702e-34,8.226450227062472e-41,4.4524227009401119e-14,1.8444206093928558e-41,0.0017245276348363235,0.00093886233492895864,5.2996377799011632e-10,4.2989621217493429e-06,3.3476018633650856e-16,5.6785603367485025e-09,8.4013499188274897e-06,2.8793427915917429e-07,3.0641412545658469e-05,2.4001809606725125e-05,1.2813436274099373e-12
9.297135077621833e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016325573766479,0.098242221334267979,0.099486848270538303,5.7863960564699414e-11,3.1853425210092622e-05,6.2086815280748683e-08,1.0598156277503804e-15,6.8661389349006308e-22,8.4126338475882115e-46,1.2674166970415733e-16,3.0998195389989847e-52,3.383074230209411e-16,3.9453522159491121e-36,3.7976032777414812e-16,2.2692282611828971e-34,8.2503345995022718e-41,4.4557027510492276e-14,1.8497630071130826e-41,0.0017253474896026715,0.00093948094548362273,5.2995515595075449e-10,4.2958693608944791e-06,3.3475262864138622e-16,5.6704110786775842e-09,8.3951863486313518e-06,2.8792846570404214e-07,3.0651311158053982e-05,2.4029730264939597e-05,1.2836987985851875e-12
9.303498875780938e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016178912575915,0.098241380119458224,0.099486502491501747,5.8021878830147744e-11,3.1888578968630095e-05,6.2092933469387841e-08,1.0620070457443414e-15,6.8707045529414049e-22,8.4415616751675493e-46,1.2692903538636861e-16,3.1134136941492176e-52,3.3839741220816378e-16,3.9538253673110556e-36,3.8004008849730595e-16,2.2765191277715633e-34,8.2742681769740982e-41,4.4589826688147875e-14,1.8551168825997218e-41,0.0017261669558277784,0.0009400995483607185,5.2994653720694092e-10,4.292781167058351e-06,3.3474507912413692e-16,5.6622746859265405e-09,8.3890243716369942e-06,2.8792266542970588e-07,3.0661199528818276e-05,2.405764881133147e-05,1.2860558502955498e-12
9.309862673940043e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19016032291603183,0.098240539293513215,0.099486156718999783,5.8180086880381494e-11,3.1923739660615694e-05,6.2099040924148513e-08,1.0642009106314083e-15,6.8752700224977555e-22,8.4705659764329024e-46,1.2711653403085141e-16,3.12705716562587e-52,3.3848731540615381e-16,3.9623103863408565e-36,3.8031983904158751e-16,2.2838269769709998e-34,8.2982510139317382e-41,4.4622624543941592e-14,1.8604822519347057e-41,0.0017269860336933936,0.00094071814357957434,5.2993792175703075e-10,4.2896975295506168e-06,3.3473753764863904e-16,5.6541511454244512e-09,8.3828640099212331e-06,2.8791687829114921e-07,3.0671077675155429e-05,2.408556522402266e-05,1.288414781109028e-12
9.316226472099148e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19015885710827518,0.098239698856251112,0.099485810953030884,5.8338584946165864e-11,3.1958907274585783e-05,6.2105137668546065e-08,1.0663972219589957e-15,6.8798353436288364e-22,8.4996468904920855e-46,1.2730416562826915e-16,3.1407500949770847e-52,3.3857713273900222e-16,3.9708072808860059e-36,3.8059957942165524e-16,2.2911518316187199e-34,8.3222831648179215e-41,4.4655421079441834e-14,1.8658591312106065e-41,0.0017278047233811806,0.00094133673115944958,5.2992930959891271e-10,4.2866184377155442e-06,3.3473000387525939e-16,5.6460404452884249e-09,8.3767052854745902e-06,2.8791110424356043e-07,3.0680945614233412e-05,2.4113479481220117e-05,1.2907755895950732e-12
9.322590270258253e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1901573917022818,0.098238858807490184,0.099485465193593442,5.8497373258090116e-11,3.1994081799094671e-05,6.2111223726025166e-08,1.0685959792724892e-15,6.8844005163937647e-22,8.5288045565815184e-46,1.2749193016929337e-16,3.1544926240503077e-52,3.3866686433051467e-16,3.9793160587934644e-36,3.808793096521268e-16,2.2984937145533983e-34,8.3463646840642626e-41,4.4688216296211687e-14,1.8712475365306325e-41,0.0017286230250727177,0.0009419553111195345,5.2992070073113624e-10,4.2835438809382758e-06,3.3472247810021931e-16,5.6379425683804955e-09,8.3705482202078227e-06,2.8790534324233966e-07,3.0690803363184149e-05,2.414139156121569e-05,1.293138274324593e-12
9.328954068417358e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19015592669784434,0.098238019147048744,0.099485119440685901,5.8656452046567905e-11,3.2029263222714656e-05,6.2117299119959862e-08,1.0707971821152511e-15,6.8889655408516291e-22,8.5580391140662319e-46,1.2767982764460379e-16,3.1682848949926259e-52,3.3875651030421266e-16,3.9878367279096565e-36,3.8115902974757446e-16,2.3058526486148432e-34,8.3704956260912398e-41,4.4721010195809059e-14,1.8766474840086302e-41,0.0017294409389494966,0.00094257388347895128,5.299120951524372e-10,4.2804738486376167e-06,3.3471496047240419e-16,5.6298574994043645e-09,8.3643928359449037e-06,2.8789959524310046e-07,3.0700650939103618e-05,2.4169301442386093e-05,1.2955028338699592e-12
9.335317866576463e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19015446209475584,0.098237179874745173,0.099484773694306736,5.8815821541837327e-11,3.206445153403594e-05,6.2123363873654001e-08,1.0730008300286334e-15,6.8935304170614847e-22,8.5873507024398196e-46,1.2786785804488843e-16,3.1821270502513474e-52,3.3884607078333478e-16,3.9963692960804726e-36,3.8143873972252633e-16,2.3132286566439599e-34,8.3946760453081266e-41,4.4753802779786621e-14,1.8820589897690815e-41,0.0017302584651929264,0.00094319244825675271,5.2990349286067204e-10,4.2774083302636071e-06,3.3470745056979432e-16,5.6217852270966717e-09,8.3582391544209663e-06,2.8789386020165969e-07,3.0710488359052087e-05,2.4197209103192744e-05,1.2978692668050231e-12
9.341681664735568e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19015299789280923,0.098236340990397977,0.099484427954454377,5.8975481973961171e-11,3.2099646721666615e-05,6.2129418010341499e-08,1.0752069225519831e-15,6.898095145082359e-22,8.6167394613244067e-46,1.2805602136084332e-16,3.1960192325743681e-52,3.3893554589083725e-16,4.004913771151268e-36,3.817184395914661e-16,2.3206217614827269e-34,8.4189059961129452e-41,4.4786594049691837e-14,1.8874820699471023e-41,0.001731075603984329,0.00094381100547192382,5.2989489385417298e-10,4.274347315305267e-06,3.3469994845534167e-16,5.6137257363528509e-09,8.3520871972902757e-06,2.8788813807403538e-07,3.0720315640054103e-05,2.4225114522181671e-05,1.3002375717051229e-12
9.348045462894673e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19015153409179766,0.098235502493825733,0.099484082221127243,5.9135433572827042e-11,3.2134848774232621e-05,6.2135461553186588e-08,1.0774154592226498e-15,6.9026597249732487e-22,8.6462055304706551e-46,1.2824431758317261e-16,3.2099615850104364e-52,3.3902493574939511e-16,4.0134701609668651e-36,3.8199812936883312e-16,2.3280319859741799e-34,8.4431855328924536e-41,4.4819384007067041e-14,1.8929167406884437e-41,0.001731892355504942,0.00094442955514338004,5.2988629813179343e-10,4.2712907932888383e-06,3.3469245450881065e-16,5.6056790098706934e-09,8.3459369861246334e-06,2.8788242881645789e-07,3.0730132799098587e-05,2.4253017677983466e-05,1.3026077471470916e-12
9.354409261053778e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1901500706915146,0.098234664384847098,0.099483736494323766,5.9295676568147637e-11,3.2170057680377732e-05,6.2141494525283928e-08,1.0796264395759944e-15,6.9072241567931139e-22,8.6757490497577269e-46,1.2843274670258868e-16,3.2239542509096394e-52,3.3911424048140274e-16,4.0220384733715505e-36,3.8227780906902267e-16,2.3354593529623744e-34,8.4675147100220751e-41,4.4852172653449365e-14,1.8983630181494916e-41,0.0017327087199359181,0.00094504809728996881,5.2987770569159821e-10,4.2682387537698508e-06,3.3468496837715331e-16,5.5976450359046869e-09,8.3397885424057469e-06,2.8787673238535855e-07,3.0739939853139045e-05,2.4280918549313178e-05,1.3049797917092657e-12
9.360773059212883e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19014860769175354,0.098233826663280815,0.099483390774042418,5.9456211189460819e-11,3.2205273428763525e-05,6.2147516949659115e-08,1.081839863145397e-15,6.9117884406008881e-22,8.7053701591932587e-46,1.286213087098118e-16,3.2379973739237983e-52,3.3920346020897521e-16,4.0306187162090767e-36,3.825574787063863e-16,2.342903885292369e-34,8.4918935818658728e-41,4.4884959990370877e-14,1.9038209184972622e-41,0.0017335246974583248,0.00094566663193046874,5.2986911653149444e-10,4.2651911863390676e-06,3.3467748974580491e-16,5.5896238021832935e-09,8.3336418875314083e-06,2.8787104873736377e-07,3.0749736819093599e-05,2.4308817114970187e-05,1.3073537039714985e-12
9.367136857371988e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19014714509230801,0.098232989328945725,0.099483045060281633,5.961703766612989e-11,3.224049600806931e-05,6.2153528849268847e-08,1.0840557294622677e-15,6.9163525764554721e-22,8.7350689989133362e-46,1.2881000359557041e-16,3.2520910980069197e-52,3.3929259505394878e-16,4.0392108973226616e-36,3.8283713829523194e-16,2.3503656058101868e-34,8.5163222027764885e-41,4.4917746019358509e-14,1.9092904579094066e-41,0.0017343402882531436,0.00094628515908359021,5.2986053065037174e-10,4.2621480806281479e-06,3.3467001916289317e-16,5.5816152900496977e-09,8.3274970428214623e-06,2.8786537782930794e-07,3.0759523713845092e-05,2.4336713353838113e-05,1.3097294825151687e-12
9.373399548208659e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19014570612110659,0.09823216567596188,0.099482704845547373,5.977559410881145e-11,3.227516563293672e-05,6.215943497943949e-08,1.0862387747234416e-15,6.9208440534348922e-22,8.7643720106009718e-46,1.2899583023739173e-16,3.2660104441870671e-52,3.3938023098199389e-16,4.047678229699524e-36,3.8311234488695239e-16,2.3577255782547538e-34,8.5404113269619296e-41,4.4950009872087421e-14,1.9146844767572445e-41,0.0017351425436471805,0.00094689385185382118,5.2985208438054447e-10,4.2591576693561107e-06,3.3466267502768385e-16,5.5737464231340714e-09,8.3214516145967973e-06,2.8785980941622207e-07,3.0769145299395904e-05,2.4364164088287011e-05,1.3120693356155827e-12
9.37966223904533e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19014426753720548,0.098231342397654534,0.099482364637125148,5.9934433646826559e-11,3.2309841851687982e-05,6.2165330960537077e-08,1.0884241848224458e-15,6.9253353872381949e-22,8.7937505719024996e-46,1.2918178555117843e-16,3.2799790738050697e-52,3.3946778493654687e-16,4.056157139087676e-36,3.8338754177428736e-16,2.3651022409606371e-34,8.5645487363660846e-41,4.4982272461032542e-14,1.9200897988839893e-41,0.0017359444248521072,0.00094750253740845738,5.2984364128288577e-10,4.2561715593190306e-06,3.3465533824085196e-16,5.5658898523372142e-09,8.3154079801889381e-06,2.8785425325909673e-07,3.0778757163562733e-05,2.4391612528959456e-05,1.3144109934444131e-12
9.385924929882002e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19014282934040841,0.09823051949385124,0.09948202443501343,6.0093556498284767e-11,3.2344524653583728e-05,6.2171216814247581e-08,1.090611959307124e-15,6.9298265779214313e-22,8.8232048167443976e-46,1.293678695281166e-16,3.2939971249214001e-52,3.3955525703294367e-16,4.0646476329608879e-36,3.8366272897075085e-16,2.3724956157047482e-34,8.5887344827592815e-41,4.501453378763487e-14,1.9255064397385442e-41,0.0017367459320401751,0.00094811121576513651,5.2983520135583197e-10,4.2531897407297687e-06,3.3464800900279121e-16,5.5580455621565628e-09,8.3093661596766567e-06,2.8784870931735291e-07,3.0788359322337066e-05,2.441905865596803e-05,1.3167544546539665e-12
9.392187620718673e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19014139153051923,0.098229696964379623,0.099481684239210805,6.0252962881132656e-11,3.2379214027901077e-05,6.2177092562193215e-08,1.0928020977235032e-15,6.9343176255406209e-22,8.8527348791735248e-46,1.295540821593997e-16,3.3080647358814986e-52,3.3964264738626268e-16,4.0731497187924372e-36,3.8393790648981703e-16,2.3799057242648053e-34,8.6129686179009797e-41,4.5046793853330681e-14,1.9309344147797844e-41,0.0017375470653835567,0.00094871988694143273,5.2982676459820475e-10,4.250212203832679e-06,3.3464068751726918e-16,5.5502135374037105e-09,8.3033261730596783e-06,2.8784317755060074e-07,3.0797951791677723e-05,2.4446502449503986e-05,1.3190997178980146e-12
9.398450311555345e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013995410734211,0.098228874809067487,0.099481344049715772,6.0412653013153853e-11,3.2413909963933742e-05,6.2182958225932938e-08,1.0949945996157976e-15,6.9388085301517548e-22,8.8823408933571182e-46,1.2974042343622871e-16,3.3221820453160831e-52,3.3972995611132497e-16,4.0816634040550925e-36,3.8421307434491957e-16,2.387332588419317e-34,8.637251193539733e-41,4.5079052659551642e-14,1.9363737394765545e-41,0.001738347825054344,0.00094932855095485546,5.298183310082294e-10,4.2472389388992383e-06,3.3463337336364089e-16,5.5423937674752549e-09,8.2972880402545037e-06,2.8783765791862797e-07,3.0807534587510948e-05,2.4473943889837117e-05,1.3214467818318038e-12
9.404713002392016e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013851707068116,0.098228053027742596,0.099481003866526821,6.0572627111969405e-11,3.2448612450991884e-05,6.21888138269625e-08,1.0971894645264181e-15,6.943299291810795e-22,8.9120229935827664e-46,1.2992689334981209e-16,3.33634919214159e-52,3.3981718332269553e-16,4.0901886962211251e-36,3.8448823254945298e-16,2.394776229947556e-34,8.6615822614131594e-41,4.5111310207724684e-14,1.9418244293076658e-41,0.0017391482112245505,0.00094993720782285027,5.2980990058398861e-10,4.2442699362354112e-06,3.3462606646509574e-16,5.5345862388220595e-09,8.2912517811020243e-06,2.8783215038140075e-07,3.0817107725730503e-05,2.4501382957315681e-05,1.3237956451120619e-12
9.410975693228687e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013708042034078,0.098227231620232822,0.099480663689642493,6.0732885395037781e-11,3.248332147840214e-05,6.2194659386714814e-08,1.0993866919959805e-15,6.9477899105736771e-22,8.9417813142583707e-46,1.3011349189136553e-16,3.3505663155605207e-52,3.399043291346837e-16,4.098725602762304e-36,3.847633811167715e-16,2.4022366706295295e-34,8.6859618732478929e-41,4.5143566499272199e-14,1.9472864997618993e-41,0.001739948224066109,0.00095054585756279867,5.2980147332433363e-10,4.2413051861828061e-06,3.3461876735049146e-16,5.5267909336629926e-09,8.2852174153689312e-06,2.8782665489907628e-07,3.0826671222197797e-05,2.4528819632366277e-05,1.3261463063970104e-12
9.417238384065359e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013564415612544,0.098226410586366178,0.099480323519061303,6.0893428079655061e-11,3.2518037035507591e-05,6.2200494926560096e-08,1.1015862815633112e-15,6.9522803864963021e-22,8.9716159899121622e-46,1.3030021905211236e-16,3.364833555061844e-52,3.3999139366134473e-16,4.1072741311498973e-36,3.8503852006019025e-16,2.4097139322459611e-34,8.7103900807595478e-41,4.5175821535611902e-14,1.9527599663380013e-41,0.0017407478637508748,0.00095115450019201786,5.2979304922792298e-10,4.2383446791085122e-06,3.3461147581271912e-16,5.5190078399912838e-09,8.2791849627377714e-06,2.8782117143199311e-07,3.0836225092741918e-05,2.4556253895493795e-05,1.3284987643463697e-12
9.42350107490203e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013420827783983,0.098225589925970705,0.099479983354781823,6.105425538295529e-11,3.2552759111667727e-05,6.2206320467806176e-08,1.1037882327654559e-15,6.9567707196345455e-22,9.0015271551926286e-46,1.3048707482328304e-16,3.3791510504213486e-52,3.4007837701647963e-16,4.1158342888546719e-36,3.8531364939298512e-16,2.4172080365782649e-34,8.7348669356526792e-41,4.5208075318156934e-14,1.9582448445446869e-41,0.0017415471304506216,0.00095176313572776074,5.2978462829261066e-10,4.2353884054084633e-06,3.3460419126360907e-16,5.5112369481291126e-09,8.2731544428105135e-06,2.8781569994065614e-07,3.0845769353159834e-05,2.4583685727281261e-05,1.3308530176213685e-12
9.429763765738702e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19013277278528876,0.098224769638874526,0.099479643196802497,6.1215367521910516e-11,3.2587487696258423e-05,6.2212136031698704e-08,1.105992545137687e-15,6.9612609100442553e-22,9.0315149448685359e-46,1.3067405919611551e-16,3.3935189417020467e-52,3.4016527931363656e-16,4.124406083346895e-36,3.8558876912839256e-16,2.424719005408521e-34,8.7593924896207471e-41,4.5240327848315896e-14,1.9637411499006337e-41,0.0017423460243370453,0.0009523717641872169,5.2977621051684806e-10,4.2324363555178558e-06,3.3459691421605061e-16,5.5034782401215072e-09,8.2671258751192393e-06,2.878102403857531e-07,3.0855304019216352e-05,2.4611115108389802e-05,1.3332090648847526e-12
9.436026456575373e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.190131337678277,0.098223949724905821,0.099479303045121911,6.1376764713330929e-11,3.262222277867188e-05,6.2217941639421379e-08,1.1081992182135106e-15,6.9657509577812451e-22,9.0615794938288884e-46,1.3086117216185498e-16,3.4079373692544719e-52,3.4025210066611171e-16,4.1329895220963298e-36,3.8586387927961051e-16,2.4322468605194564e-34,8.7839667943460908e-41,4.5272579127492811e-14,1.9692488979344883e-41,0.0017431445455817621,0.00095298038558751111,5.2976779589978486e-10,4.229488519900769e-06,3.3458964501044732e-16,5.4957317000228878e-09,8.2610992791159368e-06,2.8780479272815906e-07,3.086482910664429e-05,2.4638542019558526e-05,1.3355669048007916e-12
9.442289147412044e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19012990295660975,0.09822313018389292,0.099478962899738538,6.1538447173865135e-11,3.2656964348316683e-05,6.2223737312096199e-08,1.1104082515246752e-15,6.9702408629013065e-22,9.0917209370829033e-46,1.3104841371175392e-16,3.4224064737172178e-52,3.4033884118694969e-16,4.1415846125722405e-36,3.8613897985979781e-16,2.4397916236944114e-34,8.8085899014998558e-41,4.5304829157087186e-14,1.9747681041848589e-41,0.0017439426943563091,0.00095358899994570459,5.2975938443924153e-10,4.2265448890442844e-06,3.345823828558144e-16,5.4879973195948591e-09,8.255074674166947e-06,2.877993569289195e-07,3.0874344631144602e-05,2.4665966441604413e-05,1.3379265360352907e-12
9.448551838248716e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19012846862009217,0.098222311015664185,0.099478622760650975,6.1700415120000453e-11,3.2691712394617665e-05,6.2229523070783723e-08,1.1126196446011781e-15,6.9747306254601958e-22,9.1219394097599938e-46,1.3123578383707226e-16,3.436926396017253e-52,3.4042550098894499e-16,4.1501913622433895e-36,3.8641407088207494e-16,2.4473533167173173e-34,8.8332618627419874e-41,4.533707793849405e-14,1.980298784200317e-41,0.0017447404708321431,0.00095419760727879447,5.2975097613372047e-10,4.2236054534742883e-06,3.3457512809538063e-16,5.4802750824009253e-09,8.2490520795689358e-06,2.87793932949249e-07,3.088385060838643e-05,2.4693388355422198e-05,1.3402879572555963e-12
9.454188260001721e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19012717804636853,0.098221574082846985,0.099478316640853826,6.1846430540507968e-11,3.2722991165102355e-05,6.2234721794500581e-08,1.1146119155795335e-15,6.9787712899194556e-22,9.1492020071074023e-46,1.3140452687462435e-16,3.4500378920469304e-52,3.4050342588915336e-16,4.1579474117318827e-36,3.8666164464092393e-16,2.4541733334628182e-34,8.8555084407933384e-41,4.5366100775709226e-14,1.9852862191423051e-41,0.001745458151486641,0.00095474534788610882,5.2974341135518981e-10,4.2209635406238993e-06,3.3456860521652722e-16,5.4733354393626317e-09,8.2436334791652749e-06,2.877890614413635e-07,3.0892397837923048e-05,2.4718065917595288e-05,1.3424147656915468e-12
9.459824681754727e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19012588778431666,0.098220837451720971,0.099478010526153959,6.1992677537168697e-11,3.2754275165439478e-05,6.2239912520164222e-08,1.1166060972406167e-15,6.9828118389899151e-22,9.1765272065182876e-46,1.3157337404483111e-16,3.46319076805227e-52,3.4058128558013568e-16,4.1657129166618308e-36,3.8690921067797275e-16,2.4610070969118858e-34,8.877794670135938e-41,4.5395122604029478e-14,1.9902829717853732e-41,0.0017461755308428794,0.00095529308282910617,5.2973584912993741e-10,4.2183250114376011e-06,3.345620882096729e-16,5.4664056118795182e-09,8.2382165366661575e-06,2.8778419944802906e-07,3.0900937358224791e-05,2.4742741418872919e-05,1.3445430219684913e-12
9.465461103507733e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1901245978337949,0.09822010112216123,0.09947770441655035,6.2139156267467141e-11,3.2785564387953519e-05,6.2245095263000964e-08,1.118602189238188e-15,6.9868522727121618e-22,9.2039151067516269e-46,1.3174232534133592e-16,3.4763851273695696e-52,3.4065908014360204e-16,4.1734878824769251e-36,3.8715676900270657e-16,2.4678546229461564e-34,8.9001205884064517e-41,4.5424143424462472e-14,1.9952890534851297e-41,0.0017468926090256865,0.00095584081212004462,5.2972828945665506e-10,4.2156898590699114e-06,3.3455557705222871e-16,5.4594855899187011e-09,8.2328012659755008e-06,2.8777934694133303e-07,3.0909469180648731e-05,2.4767414845488584e-05,1.3466727251181599e-12
9.471097525260738e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19012330819466164,0.098219365094042818,0.099477398312041873,6.2285866888782514e-11,3.2816858824979597e-05,6.2250270038197459e-08,1.1206001912248776e-15,6.9908925911267699e-22,9.2313658066452069e-46,1.3191138075778699e-16,3.4896210735253241e-52,3.4073680966109936e-16,4.181272314620521e-36,3.8740431962458569e-16,2.4747159274475901e-34,8.9224862332340896e-41,4.5453163238012976e-14,2.0003044756037191e-41,0.0017476093861598387,0.00095638853577114107,5.2972073233436671e-10,4.2130580766969729e-06,3.3454907199753145e-16,5.452575361545684e-09,8.2273876809482851e-06,2.8777450389347816e-07,3.0917993316531319e-05,2.4792086183726553e-05,1.3488038741733155e-12
9.476733947013744e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19012201886677535,0.098218629367240878,0.09947709221262753,6.2432809558388619e-11,3.2848158468863413e-05,6.2255436860900614e-08,1.1226001028521883e-15,6.9949327942742819e-22,9.2588794051156121e-46,1.3208054028783724e-16,3.5028987102363359e-52,3.4081447421401286e-16,4.1890662185356509e-36,3.8765186255304558e-16,2.4815910262984681e-34,8.9448916422406007e-41,4.5482182045682876e-14,2.0053292495098195e-41,0.0017483258623700604,0.00095693625379456959,5.2971317776214001e-10,4.2104296575120558e-06,3.3454257295193919e-16,5.4456749174030763e-09,8.2219757953861197e-06,2.8776967027677978e-07,3.0926509777188414e-05,2.4816755419921831e-05,1.3509364681677566e-12
9.48237036876675e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1901207298499947,0.098217893941630607,0.099476786118306168,6.2579984433454088e-11,3.2879463311961253e-05,6.2260595746217991e-08,1.1246019237705047e-15,6.9989728821952334e-22,9.2864560011581975e-46,1.3224980392514429e-16,3.5162181414100547e-52,3.4089207388356665e-16,4.196869599665012e-36,3.8789939779749721e-16,2.4884799353813748e-34,8.9673368530402349e-41,4.5511199848471147e-14,2.0103633865786451e-41,0.0017490420377810241,0.00095748396620246295,5.2970562573855718e-10,4.2078045947260412e-06,3.3453607952404928e-16,5.4387842501030152e-09,8.2165656230379366e-06,2.8776484606365779e-07,3.0935018573915315e-05,2.4841422540460081e-05,1.3530705061363244e-12
9.488006790519755e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19011944114417823,0.098217158817087313,0.099476480029076775,6.272739167104249e-11,3.2910773346640051e-05,6.2265746709217671e-08,1.1266056536290919e-15,7.0030128549301358e-22,9.3140956938470926e-46,1.3241917166337045e-16,3.5295794711447047e-52,3.4096960875082334e-16,4.2046824634509793e-36,3.8814692536732664e-16,2.4953826705791828e-34,8.9898219032397351e-41,4.5540216647373893e-14,2.0154068981919432e-41,0.0017497579125173503,0.00095803167300691238,5.2969807626228428e-10,4.205182881573947e-06,3.3452959195226154e-16,5.4319033476732336e-09,8.2111571776065758e-06,2.8776003122664467e-07,3.0943519717986934e-05,2.4866087531777567e-05,1.3552059871149052e-12
9.49364321227276e-09,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19011815274918484,0.098216423993486249,0.099476173944938268,6.287503142811229e-11,3.2942088565277207e-05,6.2270889764928598e-08,1.1286112920761026e-15,7.0070527125194844e-22,9.3417985823351787e-46,1.3258864349618275e-16,3.5429828037295132e-52,3.4104707889668521e-16,4.2125048153355958e-36,3.8839444527189563e-16,2.5022992477750459e-34,9.0123468304383113e-41,4.5569232443384391e-14,2.0204597957379968e-41,0.001750473486703608,0.00095857937421996663,5.2969052933275842e-10,4.2025645113115793e-06,3.3452311070757381e-16,5.4250321967984067e-09,8.2057504727456001e-06,2.8775522573839009e-07,3.0952013220657666e-05,2.4890750380361123e-05,1.3573429101404348e-12
