Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),HOX(22),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),C2H6X(52),CH4OX(60),C2H4X(205),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),OCX(25),CH2OX(54),COX(50),CH2OH(40),C2H5O(140),C3H6O(210),C2H3(46),C2H2(338),C2H2(362),C2H2X(364),C4H6(378),acetyl(43)
3.6678702606402826e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442455975706151,0.10708860093172376,0.022586823059024243,0.0,0.00021077382282493087,0.00166811722422684,1.7621701609889947e-05,7.5432141548356809e-05,5.9377321405647584e-06,0.0034517653634357028,6.4630410303323697e-11,0.00033768730735941318,3.9944131012136768e-09,2.566314406472572e-05,1.1670282278528428e-10,1.819979922276293e-12,0.00019459772995591748,1.1154449043902901e-06,0.0077176145363343444,3.3600438311892749e-06,0.00010473631401354109,2.3009346799090048e-07,1.9395894250187685e-08,3.3348207505409577e-05,2.7924976922232892e-08,1.7641229877055802e-06,9.4953557532926785e-09,5.8469285435597771e-08,5.0529641935837389e-05,0.00015144419611495038,2.0746534111470597e-07,2.8529030805812914e-10,1.0226673963096176e-07,3.1576830261618124e-13,3.2057689010157519e-06,8.9230427662909525e-14,1.1446076315006171e-05,3.5089114842547957e-13,1.0207969808786016e-08,5.4767828238451131e-11,2.1379406225947068e-09,2.3791774694142857e-14,1.4419886276688067e-18,6.7975258774428793e-12,5.5571136814277658e-09,1.0822790776786445e-12,2.5787523409517118e-11,5.6906539360342733e-22,1.5221121456921546e-13
3.678517075639235e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424548074834552,0.10707819334028683,0.022585779458034288,0.0,0.00021201145104770067,0.0016731637838664549,1.774443780888072e-05,7.5945442074952104e-05,5.9926027236306337e-06,0.0034607740323482849,6.5386334554327782e-11,0.00033761169952849186,4.0233544679706878e-09,2.5863305543119214e-05,1.1804525625691573e-10,1.8496347146419143e-12,0.00019505435921548007,1.1271898791986597e-06,0.0077168604735929876,3.3595554912862649e-06,0.00010483830683645013,2.3075284630039637e-07,1.9445617481521281e-08,3.3449800144507242e-05,2.797635760491879e-08,1.7827018246644386e-06,9.5511039489264931e-09,5.8761230753285345e-08,5.0732795567265306e-05,0.00015190510921443806,2.0888157063571144e-07,2.8751540434549247e-10,1.0341571164849287e-07,3.1909307305836892e-13,3.2232016560314258e-06,8.9711512603063661e-14,1.146141891391995e-05,3.5304655186178552e-13,1.0302486820296769e-08,5.5149282065146145e-11,2.1548428938800828e-09,2.4074301879899238e-14,1.4706406647711959e-18,6.8746967389195263e-12,5.6375468471895522e-09,1.0979439931259285e-12,2.6162423973887676e-11,5.8338184320258689e-22,1.5367140008195451e-13
3.6891638906381877e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424536626457112,0.10706778791080056,0.0225847341195725,0.0,0.00021325207336889916,0.0016782044610768785,1.7867541738186591e-05,7.6460383301117906e-05,6.0477825429698869e-06,0.0034697772174045465,6.6148329914115056e-11,0.00033753612332971454,4.0524026017357159e-09,2.6064288263269872e-05,1.1939806818654196e-10,1.8796630917507061e-12,0.00019550998012040946,1.1390191742441294e-06,0.0077161066016174333,3.3590678731790365e-06,0.00010494001163233582,2.3141200632927691e-07,1.9495303722828735e-08,3.3551275025382396e-05,2.8027627900728488e-08,1.8014140722517603e-06,9.6069870251807001e-09,5.9052988934045448e-08,5.0935533159971067e-05,0.00015236430055335409,2.1030234569228763e-07,2.897496307914578e-10,1.0457357235143788e-07,3.2244171344061772e-13,3.2406591742540757e-06,9.0193234991934733e-14,1.1476751205971212e-05,3.5520694441670132e-13,1.039753769380798e-08,5.5531878937364288e-11,2.1718163406476347e-09,2.4359183720453332e-14,1.4997611257063531e-18,6.9524909220623498e-12,5.718886193387399e-09,1.1137853946988404e-12,2.6541567705543021e-11,5.9801081828614253e-22,1.5514006721374771e-13
3.6998107056371403e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424525412610433,0.10705738464551942,0.022583687046781455,0.0,0.00021449568379093128,0.0016832392469072761,1.7991012059268834e-05,7.6976963094250851e-05,6.1032721200583396e-06,0.0034787749288693812,6.6916420559026754e-11,0.00033746057993444041,4.0815574434528639e-09,2.6266091715017273e-05,1.2076129470904887e-10,1.9100682632535183e-12,0.00019596459335701234,1.1509330944422781e-06,0.0077153529207437434,3.3585809791626638e-06,0.00010504143019569711,2.3207094587579525e-07,1.9544953027110556e-08,3.3652631961431477e-05,2.807878773938004e-08,1.8202602130271853e-06,9.6630047128071912e-09,5.9344553310964833e-08,5.1137850963419137e-05,0.00015282176510222255,2.1172766041494406e-07,2.9199298175768434e-10,1.0574035722474069e-07,3.2581431012010133e-13,3.2581413319347905e-06,9.0675591190447838e-14,1.1492073541548818e-05,3.5737230303922084e-13,1.0493123333918891e-08,5.5915614700882632e-11,2.1888609300206353e-09,2.4646431036151857e-14,1.5293559765358888e-18,7.0309113109300745e-12,5.801138948453043e-09,1.1298046902044797e-12,2.6924988621094731e-11,6.129580877206783e-22,1.5661722456183914e-13
3.710457520636093e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442451443395789,0.1070469835466932,0.022582638242811481,0.0,0.00021574227631847818,0.0016882681326697651,1.8114847430786361e-05,7.749517931794457e-05,6.1590719740465955e-06,0.0034877671768536282,6.7690630628059566e-11,0.00033738507049232356,4.1108189334570674e-09,2.6468715377658866e-05,1.2213497184862331e-10,1.9408534511913943e-12,0.00019641819961536744,1.1629319445010773e-06,0.0077145994313040029,3.3580948114806061e-06,0.000105142564312191,2.327296627402919e-07,1.9594565446540121e-08,3.3753870771376595e-05,2.8129837053956371e-08,1.8392407292219889e-06,9.719156742664786e-09,5.9635917280274066e-08,5.1339745280059567e-05,0.00015327749796498145,2.1315750892376836e-07,2.9424545148894412e-10,1.0691610173493134e-07,3.2921094939597161e-13,3.2756480059072875e-06,9.1158577576366614e-14,1.1507386265231516e-05,3.5954260469629812e-13,1.0589244641222559e-08,5.6300485192809084e-11,2.205976628190788e-09,2.4936054649447196e-14,1.5594312368060734e-18,7.1099607912786771e-12,5.8843123733051796e-09,1.1460032937771643e-12,2.7312720891037525e-11,6.2822950702041907e-22,1.5810288055401874e-13
3.72003965413515e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424504754795502,0.10703762441192433,0.022581692841690339,0.0,0.00021686675434021618,0.0016927890783280525,1.8226610272479715e-05,7.7962971298608949e-05,6.2095575565942677e-06,0.0034958555369965279,6.8392671718323792e-11,0.00033731714195748527,4.1372454089440274e-09,2.6651777515532521e-05,1.2338024623620845e-10,1.9688877073438108e-12,0.00019682558485497912,1.1738037762573227e-06,0.0077139214547555495,3.3576578833956333e-06,0.00010523334328339008,2.3332231570942602e-07,1.9639185129935566e-08,3.3844884556948735e-05,2.8175686886395574e-08,1.8564384830782126e-06,9.7698082097863797e-09,5.9897968097663257e-08,5.1521085070645952e-05,0.00015368617300985754,2.1444824410077953e-07,2.9628046594071822e-10,1.0798196158171198e-07,3.3228855244326445e-13,3.2914248725768421e-06,9.1593801153502911e-14,1.1521159778542072e-05,3.615000834607175e-13,1.0676212554365616e-08,5.6647835380968516e-11,2.2214415258754704e-09,2.5198756582206159e-14,1.5869147395844025e-18,7.1816455832379221e-12,5.9599616556767373e-09,1.1607365192722961e-12,2.7665394507953197e-11,6.4225584267270629e-22,1.5944724411722133e-13
3.729621787634207e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424495267121961,0.10702826703543632,0.02258074604317923,0.0,0.00021799363864577663,0.0016973052321395446,1.8338666734780666e-05,7.8432085491712909e-05,6.2602952572613504e-06,0.0035039394869408142,6.9099706608185331e-11,0.00033724924264736192,4.1637581763728919e-09,2.68355031996155e-05,1.2463404081775098e-10,1.9972347628561815e-12,0.0001972321555129871,1.1847448696806468e-06,0.0077132436337709236,3.3572215469807733e-06,0.00010532389457996808,2.3391478492697978e-07,1.9683775015070728e-08,3.3935802393115099e-05,2.8221447098804761e-08,1.8737458224415358e-06,9.8205680801484531e-09,6.0159846564018991e-08,5.1702076264615426e-05,0.00015409343814658545,2.1574264257242495e-07,2.9832285747705775e-10,1.0905513327586025e-07,3.3538576267786531e-13,3.307221409154669e-06,9.2029529644403147e-14,1.1534926023828067e-05,3.6346153067805507e-13,1.0763615735088076e-08,5.6996098274128676e-11,2.2369639675995986e-09,2.5463399976053562e-14,1.614796757506569e-18,7.2538443841735277e-12,6.0363679272398021e-09,1.175617174698782e-12,2.8021613251899012e-11,6.5655394635892092e-22,1.6079850417840754e-13
3.7392039211332644e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424485971384148,0.10701891141885984,0.022579797849590053,0.0,0.00021912292486944232,0.0017018165883107576,1.8451015834441133e-05,7.8902520331987171e-05,6.3112854497009241e-06,0.0035120190337398459,6.9811752815994745e-11,0.00033718137335702681,4.1903571909875855e-09,2.7019892028602409e-05,1.2589638162284244e-10,2.0258969921104337e-12,0.00019763791210081831,1.1957554464648443e-06,0.0077125659685840647,3.3567858037651287e-06,0.00010541421948429812,2.3450706879471223e-07,1.9728335138276402e-08,3.4026624158662162e-05,2.8267117649362905e-08,1.8911630981652843e-06,9.8714361577751805e-09,6.0421547997968919e-08,5.1882716276846411e-05,0.00015449929007905135,2.1704070003079766e-07,3.0037262166164378e-10,1.1013564263332133e-07,3.3850264288933385e-13,3.3230375270244332e-06,9.2465760442362565e-14,1.1548685240486143e-05,3.6542692959882369e-13,1.0851454831639306e-08,5.7345270820805846e-11,2.252543926797323e-09,2.5729992724375315e-14,1.6430817909675908e-18,7.3265593012120957e-12,6.1135365487433783e-09,1.1906463041145964e-12,2.8381402353098767e-11,6.711282707611355e-22,1.6215666653195755e-13
3.7487860546323216e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424476868017476,0.10700955756382281,0.022578848263239287,0.0,0.0002202546086470791,0.0017063231412167508,1.8563656586631336e-05,7.9374274251711255e-05,6.3625285060549262e-06,0.0035200941843475711,7.052882783473196e-11,0.00033711353486859277,4.2170424076359641e-09,2.7204943594389926e-05,1.2716729460717935e-10,2.0548767774741206e-12,0.0001980428551326997,1.2068357281631475e-06,0.0077118884594263703,3.3563506552446235e-06,0.00010550431927278009,2.3509916571685825e-07,1.9772865535349937e-08,3.4117349735790911e-05,2.8312698498447794e-08,1.9086906608804154e-06,9.9224122467647405e-09,6.0683067760147239e-08,5.206300255671617e-05,0.00015490372559656999,2.1834241216127676e-07,3.0242975398279357e-10,1.1122351545739833e-07,3.4163925582792692e-13,3.3388731379280692e-06,9.2902490951060534e-14,1.1562437664269228e-05,3.6739626348827161e-13,1.0939730489665337e-08,5.7695349964623756e-11,2.2681813763014743e-09,2.5998542721598371e-14,1.6717743761043602e-18,7.3997924425276136e-12,6.1914729022774764e-09,1.2058249557341023e-12,2.874478714287343e-11,6.8598332784473041e-22,1.6352173686278448e-13
3.7583681881313787e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442446795744599,0.10700020547195031,0.0225778972864479,0.0,0.0002213886856161574,0.0017108248854001808,1.8676588004999938e-05,7.984734568072269e-05,6.4140247969574306e-06,0.0035281649456189433,7.1250949131801729e-11,0.00033704572795150068,4.243813780771582e-09,2.7390657482104944e-05,1.284468056522753e-10,2.0841765092659243e-12,0.00019844698512573456,1.2179859361872231e-06,0.0077112111065267171,3.3559161028825068e-06,0.00010559419521533379,2.3569107410105354e-07,1.9817366241557364e-08,3.4207979010097911e-05,2.8358189608639702e-08,1.9263288609938591e-06,9.9734961512903682e-09,6.0944401254311285e-08,5.2242932588490135e-05,0.00015530674157291719,2.1964777464255267e-07,3.0449424985378922e-10,1.123187775386204e-07,3.4479566420430243e-13,3.3547281539602476e-06,9.3339718584410988e-14,1.1576183527325667e-05,3.6936951562690815e-13,1.102844335221459e-08,5.8046332644496254e-11,2.2838762883460288e-09,2.6269057863116159e-14,1.7008790849569684e-18,7.4735459173363852e-12,6.2701823912789673e-09,1.2211541819291564e-12,2.9111793053671121e-11,7.0112368936848237e-22,1.6489372074674485e-13
3.767950321630436e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424459240082337,0.10699085514486462,0.022576944921541227,0.0,0.00022252515141577554,0.0017153218155703401,1.8789809101733203e-05,8.0321733046424782e-05,6.465774691537781e-06,0.0035362313243103563,7.1978134148829737e-11,0.00033697795336279081,4.2706712644512532e-09,2.7577033270132709e-05,1.2973494056517762e-10,2.1137985857206337e-12,0.00019885030259997669,1.2292062918060318e-06,0.0077105339101114796,3.3554821481083151e-06,0.0001056838485759737,2.3628279235514369e-07,1.9861837291637021e-08,3.4298511870555967e-05,2.8403590944671192e-08,1.9440780486870091e-06,1.00246876756009e-08,6.1205543924671599e-08,5.2422503890646772e-05,0.00015570833496642242,2.2095678314664964e-07,3.0656610461310206e-10,1.1342145465461238e-07,3.4797193068924872e-13,3.370602487563023e-06,9.3777440766382711e-14,1.1589923058237574e-05,3.7134666931114786e-13,1.1117594059743315e-08,5.8398215794822558e-11,2.2996286345682879e-09,2.6541546045162526e-14,1.7304005255668005e-18,7.5478218358376197e-12,6.3496704405370437e-09,1.2366350392303147e-12,2.9482445619095142e-11,7.1655398795112837e-22,1.6627262365083907e-13
3.7765742417795874e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424451559979722,0.1069824413607188,0.022576086608211959,0.0,0.00022355000948258826,0.0017193649325028873,1.8891954946234833e-05,8.0749805499720522e-05,6.5125667316799208e-06,0.0035434873235318516,7.263694453928866e-11,0.00033691698448962842,4.2949165859878744e-09,2.7745337050250038e-05,1.3090165666305708e-10,2.1407360477089825e-12,0.00019921259405548719,1.2393647708195267e-06,0.0077099245673170327,3.3550921009041166e-06,0.00010576434733302555,2.3681517490935145e-07,1.9901835909006476e-08,3.4379908922068927e-05,2.8444375362809937e-08,1.9601475012333079e-06,1.0070851900670131e-08,6.1440405442294082e-08,5.2583809325200269e-05,0.0001560685502661296,2.2213800456742114e-07,3.0843706183327197e-10,1.1442022520843887e-07,3.5084760097356461e-13,3.3849058322374944e-06,9.4171811448154367e-14,1.1602283408154031e-05,3.7312942965652861e-13,1.1198204581229076e-08,5.8715677995134231e-11,2.3138548284694777e-09,2.6788478885542607e-14,1.7573299654921378e-18,7.6151185967248801e-12,6.4218798546876037e-09,1.2506983319715242e-12,2.9819172002741561e-11,7.3069303086492825e-22,1.6751955645806813e-13
3.785198161928739e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424444036985522,0.10697402900854092,0.022575227174097361,0.0,0.00022457679579438865,0.0017234041423092486,1.8994333906890271e-05,8.1178941436130172e-05,6.5595647555614185e-06,0.003550739783044269,7.3299883327796566e-11,0.00033685604294078744,4.3192315854843582e-09,2.7914176305878314e-05,1.3207539764487773e-10,2.1679383172204475e-12,0.00019957422817789633,1.2495804095983549e-06,0.0077093153516178377,3.3547025398735254e-06,0.00010584466773058973,2.3734740101552817e-07,1.994181055720858e-08,3.4461227714929318e-05,2.8485087014458735e-08,1.9763073921430509e-06,1.0117102996675535e-08,6.1675105475433715e-08,5.2744820445621558e-05,0.00015642760877849043,2.2332217259119182e-07,3.1031397241397921e-10,1.1542504158318993e-07,3.5373945268684141e-13,3.3992246901480571e-06,9.4566578771756197e-14,1.1614638973017737e-05,3.7491532458469132e-13,1.1279170737074441e-08,5.9033864849038211e-11,2.3281274990872748e-09,2.7037022042777939e-14,1.7846041303469041e-18,7.6828417868033805e-12,6.4947282987865648e-09,1.2648860811388666e-12,3.015889169736455e-11,7.4507418818674553e-22,1.687721018455447e-13
3.7938220820778906e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424436671377249,0.10696561808950802,0.022574366620901218,0.0,0.000225605507175554,0.0017274394414748778,1.9096945260779127e-05,8.1609139704203295e-05,6.6067690291635318e-06,0.0035579887075700193,7.3966963174929043e-11,0.00033679512924344481,4.3436162286302405e-09,2.8083550715765693e-05,1.3325618216815002e-10,2.1954071588748444e-12,0.00019993520535274744,1.259853369147185e-06,0.0077087062631737858,3.3543134659907332e-06,0.00010592481067748422,2.3787946951903796e-07,1.9981761260479337e-08,3.4542468175136336e-05,2.8525725878430776e-08,1.9925579762232535e-06,1.0163440821076204e-08,6.190964079036424e-08,5.2905535513869396e-05,0.00015678550845952714,2.2450928404910018e-07,3.1219683280291584e-10,1.1643592254342545e-07,3.5664753143206929e-13,3.4135589981656347e-06,9.4961740879617935e-14,1.1626989912207115e-05,3.767043419547271e-13,1.1360492988807769e-08,5.9352774113041642e-11,2.3424466245150295e-09,2.7287181274709961e-14,1.8122264548825215e-18,7.7509929464416923e-12,6.5682197718888461e-09,1.2791990655873078e-12,3.0501623527234594e-11,7.5970096524986156e-22,1.7003026357460984e-13
3.802446002227042e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424429463425058,0.10695720860479541,0.022573504950329906,0.0,0.000226636140451588,0.0017314708265921549,1.9199788284167603e-05,8.2040399150910072e-05,6.6541798174878543e-06,0.0035652341017679738,7.4638196723841487e-11,0.00033673424391729504,4.3680704808568221e-09,2.825345995430736e-05,1.344440288408423e-10,2.2231443423976062e-12,0.00020029552596770271,1.2701838103745542e-06,0.0077080973021431617,3.3539248802083886e-06,0.00010600477707848807,2.3841137926731524e-07,2.0021688042714292e-08,3.4623630230856215e-05,2.8566291934958593e-08,2.0088995081288598e-06,1.0209865231383544e-08,6.2144008180996495e-08,5.3065952814218571e-05,0.00015714224731938086,2.2569933576796087e-07,3.140856393995099e-10,1.1745288684491512e-07,3.5957188278534948e-13,3.4279086933759987e-06,9.535729592041858e-14,1.1639336382855093e-05,3.7849646963789335e-13,1.1442171796269908e-08,5.9672403541137263e-11,2.356812182460467e-09,2.753896233954671e-14,1.8402003978752819e-18,7.8195736166233039e-12,6.642358287071493e-09,1.2936380669027742e-12,3.0847386383056794e-11,7.7457690862676838e-22,1.7129404533634948e-13
3.8110699223761937e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442442241339189,0.1069488005555766,0.022572642164092317,0.0,0.00022766869244913554,0.0017354982943598096,1.9302862252542355e-05,8.2472718621644971e-05,6.7017973845580073e-06,0.00357247597023374,7.5313596600150248e-11,0.00033667338747469378,4.3925943073383168e-09,2.8423903691562163e-05,1.3563895622122382e-10,2.251151642598515e-12,0.00020065519041258508,1.2805718940922656e-06,0.007707488468682658,3.3535367834579969e-06,0.00010608456783439227,2.3894312910986654e-07,2.0061590927470167e-08,3.4704713812410647e-05,2.8606785165691179e-08,2.0253322423617904e-06,1.0256376085161885e-08,6.2378204468685396e-08,5.3226070653137564e-05,0.00015749782342207219,2.2689232457027404e-07,3.1598038855510537e-10,1.1847595323456285e-07,3.6251255229572786e-13,3.4422737130767932e-06,9.5753242049001962e-14,1.1651678539870856e-05,3.802916955180092e-13,1.1524207617617145e-08,5.9992750884909033e-11,2.3712241502470951e-09,2.7792370995811426e-14,1.8685294422126761e-18,7.8885853389455702e-12,6.717147871436392e-09,1.3082038694026908e-12,3.1196199221985164e-11,7.8970560652400684e-22,1.7256345075183674e-13
3.819693842525345e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424415521533439,0.1069403939430235,0.022571778263899795,0.0,0.00022870315999599716,0.0017395218415823467,1.9406166440644257e-05,8.2906096960229595e-05,6.7496219934213101e-06,0.0035797143174999503,7.5993175411813294e-11,0.00033661256042079909,4.417187672992028e-09,2.8594881593269274e-05,1.3684098281770965e-10,2.279430839350362e-12,0.00020101419907942028,1.2910177810147818e-06,0.0077068797629473856,3.3531491766499366e-06,0.00010616418384196533,2.3947471789819636e-07,2.0101469937966437e-08,3.4785718852265311e-05,2.8647205553689146e-08,2.0418564332699974e-06,1.0302973240029097e-08,6.2612226502269075e-08,5.3385887359248856e-05,0.00015785223488517744,2.2808824727423406e-07,3.1788107657314519e-10,1.1950514045033096e-07,3.6546958548502294e-13,3.4566539947745935e-06,9.6149577426294936e-14,1.1664016535961448e-05,3.8209000749181388e-13,1.1606600909324098e-08,6.031381389363693e-11,2.3856825048156254e-09,2.8047413002293332e-14,1.8972170949825219e-18,7.9580296556047052e-12,6.7925925661129456e-09,1.3228972601365008e-12,3.154808106763653e-11,8.050906891541436e-22,1.738384833723868e-13
3.828317762674497e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424408788098213,0.10693198876830635,0.022570913251466075,0.0,0.00022973953992114403,0.0017435414651694669,1.9509700122502029e-05,8.3340533008915933e-05,6.7976539061504318e-06,0.0035869491480365469,7.667694574901158e-11,0.00033655176325371114,4.4418505424783033e-09,2.8766393320864866e-05,1.3805012708870934e-10,2.3079837175675327e-12,0.00020137255236247841,1.3015216317586234e-06,0.007706271185090879,3.3527620606734119e-06,0.00010624362599398452,2.4000614448596676e-07,2.0141325097086995e-08,3.4866645285018176e-05,2.8687553083419889e-08,2.0584723350465076e-06,1.0349656553657257e-08,6.2846071157992237e-08,5.3545401283223064e-05,0.00015820547987956899,2.292871006937379e-07,3.1978769970935606e-10,1.2054046722116477e-07,3.6844302784765683e-13,3.4710494761819929e-06,9.6546300219226452e-14,1.1676350521653306e-05,3.8389139346935645e-13,1.1689352126186602e-08,6.0635590314401189e-11,2.4001872227253572e-09,2.8304094117998548e-14,1.9262668875619394e-18,8.0279081093838418e-12,6.8686964262606743e-09,1.337719028886175e-12,3.1903051010104339e-11,8.2073582910990717e-22,1.75119146679814e-13
3.8369416828236483e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424402213327557,0.10692358503259365,0.022570047128507235,0.0,0.00023077782905473289,0.0017475571621354872,1.9613462571465639e-05,8.3776025608389018e-05,6.8458933838450215e-06,0.0035941804662510757,7.7364920184030149e-11,0.00033649099646460836,4.4665828802010058e-09,2.8938438531498756e-05,1.392664074424777e-10,2.3368120671844761e-12,0.0002017302506583151,1.3120836068417711e-06,0.007705662735265113,3.3523754363966153e-06,0.00010632289517921616,2.4053740772905717e-07,2.0181156427381777e-08,3.4947493047387988e-05,2.8727827740754637e-08,2.075180201728476e-06,1.0396425883773265e-08,6.3079735339517061e-08,5.3704610797723475e-05,0.00015855755662910349,2.3048888163839307e-07,3.2170025417193243e-10,1.2158195226691731e-07,3.7143292485048563e-13,3.485460095214728e-06,9.6943408600647484e-14,1.1688680645313575e-05,3.8569584137435989e-13,1.1772461721324532e-08,6.0958077892185761e-11,2.4147382801555592e-09,2.8562420102100784e-14,1.9556823757062834e-18,8.0982222436460649e-12,6.9454635210717296e-09,1.352669968166698e-12,3.2261128205971771e-11,8.3664474174055446e-22,1.7640544408669075e-13
3.8455656029728e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424395797455729,0.10691518273705228,0.022569179896741575,0.0,0.00023181802422812112,0.0017515689295987613,1.9717453060239418e-05,8.4212573597769447e-05,6.8943406866332823e-06,0.0036014082764889758,7.805711127113991e-11,0.00033643026053788074,4.4913846503079474e-09,2.9111016878051121e-05,1.4048984223696718e-10,2.3659176831340413e-12,0.00020208729436581164,1.3227038666830634e-06,0.0077050544136205009,3.3519893046668589e-06,0.00010640199228242989,2.4106850648563195e-07,2.0220963951068374e-08,3.5028262078202589e-05,2.8768029512964449e-08,2.0919802871962315e-06,1.0443281088159505e-08,6.3313215977873668e-08,5.3863514297315959e-05,0.00015890846341034092,2.3169358691352431e-07,3.2361873612172191e-10,1.2262961429827432e-07,3.7443932193263035e-13,3.4998857899888459e-06,9.7340900749252395e-14,1.1701007053171212e-05,3.8750333914459725e-13,1.1855930146184562e-08,6.1281274369981182e-11,2.4293356529068778e-09,2.8822396713892104e-14,1.9854671396379674e-18,8.1689736023242835e-12,7.0228979337732856e-09,1.3677508732265379e-12,3.2622331878324499e-11,8.5282118553043556e-22,1.7769737893660728e-13
3.8541895231219515e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424389540709863,0.10690678188284748,0.022568311557889614,0.0,0.00023286012227388233,0.0017555767647810955,1.9821670860914999e-05,8.465017581461559e-05,6.94299607367353e-06,0.0036086325830338908,7.8753531546479162e-11,0.00033636955595125817,4.5162558166910541e-09,2.9284128009149182e-05,1.417204497796825e-10,2.3953023653256848e-12,0.0002024436838862159,1.333382571601598e-06,0.0077044462203059169,3.3516036663106199e-06,0.00010648091818439086,2.4159943961622136e-07,2.0260747690033819e-08,3.5108952318387177e-05,2.8808158388715655e-08,2.108872845172333e-06,1.0490222024654516e-08,6.3546510031446286e-08,5.4022110198399599e-05,0.00015925819855224015,2.3290121332017971e-07,3.25543141672408e-10,1.2368347201667954e-07,3.7746226450530677e-13,3.5143264988179227e-06,9.7738774849501415e-14,1.1713329889337929e-05,3.8931387473224748e-13,1.1939757850542838e-08,6.1605177488886537e-11,2.443979316402742e-09,2.9084029712733563e-14,2.0156247841351944e-18,8.2401637299102383e-12,7.1010037616298241e-09,1.3829625420480872e-12,3.2986681316762835e-11,8.6926896247976837e-22,1.7899495450443412e-13
3.862813443271103e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424383443310128,0.10689838247114289,0.022567442113674011,0.0,0.00023390412002582202,0.0017595806650071639,1.9926115245004026e-05,8.508883109492565e-05,6.9918598031557201e-06,0.0036158533901079646,7.9454193527935946e-11,0.00033630888317593788,4.5411963429866198e-09,2.9457771569183916e-05,1.4295824832753745e-10,2.4249679186235776e-12,0.00020279941962318151,1.3441198818161342e-06,0.0077038381554686911,3.3512185221336311e-06,0.00010655967376186856,2.4213020598379278e-07,2.0300507665836218e-08,3.518956371095263e-05,2.8848214358065692e-08,2.1258581292206194e-06,1.0537248551153683e-08,6.3779614485927458e-08,5.4180396939119445e-05,0.00015960676043587062,2.3411175765513641e-07,3.2747346689069705e-10,1.2474354411426009e-07,3.8050179795165808e-13,3.5287821602103112e-06,9.8137029091544415e-14,1.1725649295828946e-05,3.9112743610426298e-13,1.2023945282507654e-08,6.1929784988211085e-11,2.4586692456907661e-09,2.9347324858005799e-14,2.0461589386205926e-18,8.311794171445197e-12,7.1797851159453445e-09,1.3983057753480961e-12,3.3354195877413512e-11,8.8599191848762964e-22,1.8029817399658529e-13
3.8714373634202546e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424377505469609,0.10688998450310055,0.022566571565819486,0.0,0.00023495001431899322,0.0017635806277039227,2.0030785483470628e-05,8.552853827313956e-05,7.0409321323029539e-06,0.0036230707018721528,8.0159109715029934e-11,0.00033624824267670814,4.5662061925756525e-09,2.9631947198326756e-05,1.4420325608671432e-10,2.4549161528246194e-12,0.00020315450198280763,1.3549159574444953e-06,0.0077032302192546354,3.3508338729209914e-06,0.00010663825988763243,2.4266080445382266e-07,2.0340243899706532e-08,3.527009620098377e-05,2.888819741245877e-08,2.1429363927452655e-06,1.0584360525609879e-08,6.401252635429434e-08,5.4338372979291943e-05,0.00015995414749410872,2.3532521671090558e-07,3.2940970779650102e-10,1.2580984927375215e-07,3.835579676265848e-13,3.5432527128664245e-06,9.8535661671145182e-14,1.1737965412583587e-05,3.9294401124272064e-13,1.210849288852206e-08,6.225509460557466e-11,2.4734054154441497e-09,2.9612287909059646e-14,2.0770732572497653e-18,8.3838664725104847e-12,7.259246122065471e-09,1.4137813765780827e-12,3.3724894982941031e-11,9.0299394373717785e-22,1.8160704055128346e-13
