Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),HOCXO(25),C3H7X(36),C3H7(49),C3H7X(37),C3H7(50)
0.0019567966557473898,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103000379410852,0.099950287949043717,0.0,0.09996492996097861,-1.0861069600536764e-30,3.4366127475333211e-07,0.0,5.1931605260904206e-06,0.0,2.3403568720153168e-06,1.6430923809906301e-11,1.3198482811431555e-12,6.7181259316125225e-09,0.0,0.0,0.0,-5.353134422218832e-34,0.0,3.511787904659426e-05,3.5070039021172816e-05,1.7643986423403985e-05,3.4657410211210862e-09,2.9488094869318513e-09,1.8041195009850724e-06,1.206671242017288e-10,1.8275543375509005e-09,3.9819078125497453e-08,4.3522736706710786e-14,5.8097204817049927e-15,1.5762379015881286e-18,1.5282201506181582e-19,2.3599160510551609e-14,5.8622513156914691e-20,9.0782818971615295e-15
0.001963992383658203,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102998170899231,0.099950242073516521,0.0,0.099964929964190902,-1.0899713455900552e-30,3.4480024478160627e-07,0.0,5.220193466131464e-06,0.0,2.3392254288794734e-06,1.6598070405632742e-11,1.3220409283219394e-12,6.7453481283838229e-09,0.0,0.0,0.0,-2.6596692860113216e-34,0.0,3.5117859710294622e-05,3.5070035808908337e-05,1.7673197721950498e-05,3.4640650630626858e-09,2.9424105964018079e-09,1.7972288985494029e-06,1.2106703084217159e-10,1.8370674834129074e-09,3.9604208349370639e-08,4.3698982130407524e-14,5.8688203956446845e-15,1.5788475134819402e-18,1.5432659297593018e-19,2.3831653877354186e-14,5.9161168409519563e-20,9.1617524309618303e-15
0.0019711881115690166,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102995956356341,0.099950196221899962,0.0,0.099964929967411936,-1.0941224446893875e-30,3.4594229370180088e-07,0.0,5.2472003595100016e-06,0.0,2.3380926876442659e-06,1.676581015260191e-11,1.324235883054497e-12,6.7724281721465154e-09,0.0,0.0,0.0,-6.3024358684516175e-34,0.0,3.5117840373589974e-05,3.5070032587866353e-05,1.7702439568360339e-05,3.4623871881960578e-09,2.9360263199642869e-09,1.7903668592646933e-06,1.2146801844625903e-10,1.8465714608429455e-09,3.9390544796833777e-08,4.3874307035619885e-14,5.9281300263446429e-15,1.5814598543910793e-18,1.5583362071300626e-19,2.4064526839214853e-14,5.9700433766865927e-20,9.2453178369844771e-15
0.00197838383947983,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102993735795983,0.099950150394185588,0.0,0.099964929970641742,-1.0998391370707084e-30,3.4708742383000842e-07,0.0,5.2741811895021623e-06,0.0,2.3369587348648556e-06,1.6934138797317293e-11,1.3264331386974991e-12,6.7993665618026096e-09,0.0,0.0,0.0,-1.2629552331819936e-33,0.0,3.511782103653712e-05,3.5070029358053763e-05,1.7731711870323414e-05,3.4607075245318561e-09,2.9296567485899315e-09,1.783533341939337e-06,1.2187008782659171e-10,1.8560662639531032e-09,3.9178082721213272e-08,4.4048714656473394e-14,5.987647869736491e-15,1.5840749160686047e-18,1.5734302345545304e-19,2.4297767825134931e-14,6.0240285635165326e-20,9.3289744557705205e-15
0.0019855795673906435,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102991509232569,0.099950104590365602,0.0,0.099964929973880276,-1.0959327406333947e-30,3.4823563730088119e-07,0.0,5.301135941386545e-06,0.0,2.3358236545257713e-06,1.7103052108822937e-11,1.328632688506918e-12,6.8261638024408904e-09,0.0,0.0,0.0,2.2938702559382653e-33,0.0,3.5117801699144742e-05,3.5070026119533837e-05,1.7761014531388975e-05,3.45902619626038e-09,2.9233019695499864e-09,1.7767283034397782e-06,1.2227323973230178e-10,1.8655518875589478e-09,3.896681734559907e-08,4.4222208266976847e-14,6.0473724297246685e-15,1.5866926898980135e-18,1.5885472713229506e-19,2.4531365379489359e-14,6.0780700684337958e-20,9.4127186687268659e-15
0.001992775295301457,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241029892766811,0.099950058810432674,0.0,0.099964929977127498,-1.0829478466713674e-30,3.4938693607447901e-07,0.0,5.3280646023825777e-06,0.0,2.3346875281273183e-06,1.7272545878752775e-11,1.330834524816387e-12,6.8528204050723642e-09,0.0,0.0,0.0,2.9792710589021602e-33,0.0,3.5117782361393067e-05,3.5070022872302889e-05,1.7790347451092939e-05,3.4573433239082827e-09,2.9169620667132187e-09,1.7699516987479207e-06,1.2267747485107642e-10,1.8750283271584399e-09,3.8756743864278123e-08,4.43947911793309e-14,6.1073022181946374e-15,1.5893131669047177e-18,1.6036865841939558e-19,2.4765308162068596e-14,6.1321655846914752e-20,9.4965468979695926e-15
0.0019999710232122703,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102987038157159,0.09995001305437988,0.0,0.099964929980383463,-1.0745251888210276e-30,3.5054132193653806e-07,0.0,5.354967161590787e-06,0.0,2.3335504347768092e-06,1.7442615921377686e-11,1.3330386399863724e-12,6.8793368863733109e-09,0.0,0.0,0.0,-2.3613056486808363e-33,0.0,3.5117763023352532e-05,3.5070019616356887e-05,1.7819710525078799e-05,3.4556590244801494e-09,2.9106371205304546e-09,1.7632034810093126e-06,1.2308279380924701e-10,1.8844955789138982e-09,3.8547857444187862e-08,4.4566466742471048e-14,6.1674357550404953e-15,1.5919363377655345e-18,1.6188474473967019e-19,2.4999584948088714e-14,6.1863128316974462e-20,9.5804556061661931e-15
0.0020071667511230838,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102984793676877,0.099949967322200892,0.0,0.099964929983648046,-1.0790065571603348e-30,3.5169879650300441e-07,0.0,5.3818436099350185e-06,0.0,2.3324124512476418e-06,1.7613258073643849e-11,1.3352450265200213e-12,6.9057137684352607e-09,0.0,0.0,0.0,-1.3237936364828627e-33,0.0,3.5117743685042885e-05,3.507001635177682e-05,1.7849103645264962e-05,3.4539734114996242e-09,2.9043272080229323e-09,1.7564836016091962e-06,1.2348919717385253e-10,1.8939536396279823e-09,3.8340153226298322e-08,4.4737238340227062e-14,6.2277715681790467e-15,1.5945621928247948e-18,1.6340291426272795e-19,2.5234184628159615e-14,6.2405095549187835e-20,9.6644412963664896e-15
0.002014362479033897,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102982543256923,0.099949921613889769,0.0,0.099964929986921261,-1.1030119124651538e-30,3.5285936122810889e-07,0.0,5.4086939401066211e-06,0.0,2.331273652057659e-06,1.7784468195204223e-11,1.3374536758589823e-12,6.9319515785230337e-09,0.0,0.0,0.0,-2.066028443240829e-33,0.0,3.511772434642647e-05,3.507001307856298e-05,1.7878526699956043e-05,3.4522865951647472e-09,2.8980324031513002e-09,1.749792010224324e-06,1.2389668545501729e-10,1.9034025067240236e-09,3.8133626326901926e-08,4.490710938973048e-14,6.2883081935470162e-15,1.5971907221047513e-18,1.6492309590431748e-19,2.5469096208214159e-14,6.2947535257569853e-20,9.7485005118238208e-15
0.0020215582069447106,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102980286914488,0.099949875929441032,0.0,0.099964929990203136,-1.1243974227197784e-30,3.5402301740239155e-07,0.0,5.4355181465102343e-06,0.0,2.3301341095599704e-06,1.7956242168450835e-11,1.3396645794083167e-12,6.958050848839946e-09,0.0,0.0,0.0,-4.1287264991230717e-33,0.0,3.5117705007587184e-05,3.5070009796693514e-05,1.7907979573940582e-05,3.450598682503046e-09,2.891752776761463e-09,1.7431286548584932e-06,1.2430525910512979e-10,1.9128421782314812e-09,3.7928271838965393e-08,4.5076083340199756e-14,6.3490441751255736e-15,1.5998219153124347e-18,1.6644521932594719e-19,2.5704308809413355e-14,6.3490425414272402e-20,9.8326298358194843e-15
0.002028753934855524,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102978024667246,0.099949830268849474,0.0,0.099964929993493587,-1.1407413193015848e-30,3.5518976615689093e-07,0.0,5.4623162252114085e-06,0.0,2.3289938939863066e-06,1.8128575898537734e-11,1.3418777290324373e-12,6.9840121162987589e-09,0.0,0.0,0.0,-9.0209489556717217e-34,0.0,3.5117685668562478e-05,3.5070006506269584e-05,1.7937462148663181e-05,3.4489097773605983e-09,2.8854883964894054e-09,1.73649348192182e-06,1.2471491852099949e-10,1.9222726527630627e-09,3.7724084833407239e-08,4.5244163671194715e-14,6.4099780649525362e-15,1.6024557618563032e-18,1.6796921493383866e-19,2.5939811668011637e-14,6.4033744248548122e-20,9.9168258914752699e-15
0.0020352300899752563,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102975983611136,0.099949789194711189,0.0,0.099964929996462268,-1.1449298850463634e-30,3.5624248500676057e-07,0.0,5.4864121549033602e-06,0.0,2.3279671808853522e-06,1.8284151481679648e-11,1.3438714762853794e-12,7.007259711946022e-09,0.0,0.0,0.0,1.1392483048390033e-33,0.0,3.5117668263227601e-05,3.507000353756802e-05,1.7964021759434487e-05,3.4473889975580207e-09,2.879863543397522e-09,1.7305458767145921e-06,1.250845406106959e-10,1.9307522157353721e-09,3.7541310635104766e-08,4.5394674823515736e-14,6.4649865870877724e-15,1.6048284833609378e-18,1.6934235478005147e-19,2.6152003607205664e-14,6.4523079931294497e-20,9.9926566380947967e-15
0.0020417062450949885,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102973937800432,0.099949748139890299,0.0,0.099964929999437901,-1.136682888633293e-30,3.5729771025292886e-07,0.0,5.510486918642373e-06,0.0,2.3269400261924241e-06,1.8440174216442784e-11,1.3458670283412706e-12,7.0303963614066822e-09,0.0,0.0,0.0,-2.8611008309379631e-34,0.0,3.5117650857749744e-05,3.5070000561912253e-05,1.7990605238181271e-05,3.4458675670750525e-09,2.8742511376198306e-09,1.7246210133798541e-06,1.2545504266352377e-10,1.9392243282673928e-09,3.7359474466113962e-08,4.5544467562402332e-14,6.5201532043475279e-15,1.607203337128302e-18,1.7071690564121399e-19,2.636441434434617e-14,6.501272990420529e-20,1.0068536328175215e-14
0.0020481824002147207,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102971887248972,0.099949707104383806,0.0,0.099964930002420405,-1.1347060479972768e-30,3.5835544240406237e-07,0.0,5.5345405168131568e-06,0.0,2.3259124769819272e-06,1.8596641165036431e-11,1.3478643791668114e-12,7.0534224650086688e-09,0.0,0.0,0.0,-2.7448999018450806e-34,0.0,3.5117633452208042e-05,3.5069997579417638e-05,1.8017212491938887e-05,3.4443455555121424e-09,2.868651222438342e-09,1.7187188497179949e-06,1.2582642485788713e-10,1.947688990493944e-09,3.7178572692046446e-08,4.5693544482118822e-14,6.5754768779170253e-15,1.6095803148525259e-18,1.7209281832597092e-19,2.6577036271046261e-14,6.5502678825292243e-20,1.0144462581961614e-14
0.002054658555334453,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102969831970916,0.099949666088189074,0.0,0.099964930005409763,-1.1047305774477681e-30,3.5941568187943839e-07,0.0,5.5585729507692439e-06,0.0,2.3248845790958638e-06,1.8753549404633662e-11,1.3498635213646144e-12,7.0763384256393179e-09,0.0,0.0,0.0,1.0795034226711055e-32,0.0,3.5117616046545295e-05,3.5069994590069977e-05,1.8043843425814148e-05,3.4428230306609069e-09,2.8630638396514281e-09,1.7128393426060122e-06,1.2619868734066111e-10,1.9561462028874784e-09,3.6998601666984237e-08,4.5841908193213714e-14,6.6309565742559146e-15,1.6119594080570841e-18,1.7347004412793602e-19,2.6789861853910822e-14,6.5992911517950024e-20,1.0220433045338214e-14
0.002061134710454185,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102967771980735,0.099949625091303673,0.0,0.099964930008406075,-1.0644092771632077e-30,3.604784290054015e-07,0.0,5.5825842228064036e-06,0.0,2.3238563772138351e-06,1.8910896027376495e-11,1.3518644466843251e-12,7.0991446486294215e-09,0.0,0.0,0.0,1.0817942841129678e-32,0.0,3.5117598640747755e-05,3.5069991593741985e-05,1.8070497942987175e-05,3.4413000586454702e-09,2.8574890294676959e-09,1.7069824479894451e-06,1.2657183022570064e-10,1.9645959662533115e-09,3.681955773412858e-08,4.598956132207137e-14,6.6865912651097797e-15,1.614340608093197e-18,1.748485348249551e-19,2.7002883634383468e-14,6.6483412970104412e-20,1.0296445389707873e-14
0.002066963250061944,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410296591397281,0.099949588210614254,0.0,0.099964930011108524,-1.0679999427413945e-30,3.6143704564768635e-07,0.0,5.6041762768356001e-06,0.0,2.322930771585067e-06,1.9052880414149881e-11,1.3536667996205022e-12,7.1195767605217169e-09,0.0,0.0,0.0,-5.9150202754530836e-34,0.0,3.5117582975563585e-05,3.5069988891296858e-05,1.8094507090725936e-05,3.4399290546776847e-09,2.8524824811361664e-09,1.7017305394142104e-06,1.269084116321149e-10,1.9721943852933062e-09,3.6659207827779413e-08,4.6121843773347854e-14,6.7367941616344516e-15,1.616485482189725e-18,1.7609021847152929e-19,2.7194764881432492e-14,6.6925081791014467e-20,1.0364890403765758e-14
0.002072208935708927,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410296423852146,0.099949555031363588,0.0,0.09996493001354545,-1.0974369040403352e-30,3.6230153754799789e-07,0.0,5.6235944744245709e-06,0.0,2.3220975717003721e-06,1.918096622619558e-11,1.3552901433573647e-12,7.1378901915873868e-09,0.0,0.0,0.0,-2.0586574357438255e-33,0.0,3.5117568876837763e-05,3.5069986454374978e-05,1.8116131527691459e-05,3.4386949237902671e-09,2.8479853433403581e-09,1.6970194233585544e-06,1.2721194470760533e-10,1.9790278052391565e-09,3.6515530215383786e-08,4.6240409294549305e-14,6.7820827880745564e-15,1.6184173164728592e-18,1.7720854819520659e-19,2.7367584358576697e-14,6.7322750719051734e-20,1.0426516952128973e-14
0.0020774546213559097,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102962560005001,0.099949521864778013,0.0,0.099964930015986872,-1.110410721619748e-30,3.6316767499598149e-07,0.0,5.6429987947209492e-06,0.0,2.3212642480291087e-06,1.93093345402302e-11,1.3569146442201962e-12,7.1561323519122312e-09,0.0,0.0,0.0,1.6794269113437645e-33,0.0,3.5117554778086049e-05,3.5069984012965775e-05,1.8137771259777082e-05,3.4374606114113238e-09,2.8434965199597161e-09,1.6923230622447325e-06,1.2751605551213724e-10,1.9858563403536489e-09,3.6372454333772865e-08,4.6358513320685956e-14,6.8274712955286238e-15,1.6203505171566282e-18,1.7832762365794686e-19,2.7540519543897402e-14,6.772056982388509e-20,1.0488166921312074e-14
0.0020821757384381946,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102961046726259,0.099949492025678766,0.0,0.099964930018187903,-1.1003890435387882e-30,3.6394860564130023e-07,0.0,5.6604508203081736e-06,0.0,2.3205141687508373e-06,1.9425106308446286e-11,1.3583776813790222e-12,7.1724895412122683e-09,0.0,0.0,0.0,5.9176866039194455e-34,0.0,3.5117542089219165e-05,3.5069981811911996e-05,1.8157260050721976e-05,3.4363496015018778e-09,2.8394637026272819e-09,1.6881089320343982e-06,1.2779024919407147e-10,1.9919978462722348e-09,3.6244198898991113e-08,4.6464413541899478e-14,6.8684059072205794e-15,1.6220915620009255e-18,1.793354087605248e-19,2.7696256982585318e-14,6.807872908244426e-20,1.0543670935394438e-14
0.0020868968555204795,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102959530977419,0.099949462196836814,0.0,0.09996493002039257,-1.0837911942451881e-30,3.6473086915343445e-07,0.0,5.6778916100253256e-06,0.0,2.3197640221398328e-06,1.9541104573576335e-11,1.3598416497536845e-12,7.1887893397657945e-09,0.0,0.0,0.0,2.6425874085629752e-33,0.0,3.5117529400353859e-05,3.5069979607260028e-05,1.8176761145943802e-05,3.4352384932860208e-09,2.8354376473416367e-09,1.6839067145734837e-06,1.2806491082686592e-10,1.9981353971431288e-09,3.6116427844919763e-08,4.656994214568612e-14,6.9094205987369265e-15,1.6238337060566299e-18,1.8034376003466733e-19,2.7852082286242859e-14,6.8436998234076087e-20,1.059919209766646e-14
0.0020916179726027644,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102958012764578,0.099949432378251574,0.0,0.099964930022600804,-1.0744473199553507e-30,3.6551446548416455e-07,0.0,5.6953211664792244e-06,0.0,2.3190138233328052e-06,1.9657328238683552e-11,1.361306546318169e-12,7.2050319087822569e-09,0.0,0.0,0.0,1.066373303047393e-33,0.0,3.5117516711503604e-05,3.5069977399024155e-05,1.8196274504597442e-05,3.4341273091496399e-09,2.8314183664149191e-09,1.6797163911681092e-06,1.2834004039345711e-10,2.0042689938831903e-09,3.5989139736965311e-08,4.6675100176544541e-14,6.9505149821931525e-15,1.6255769456747532e-18,1.8135265974969219e-19,2.8007992712346753e-14,6.8795371783802658e-20,1.0654729555744406e-14
0.0020963390896850493,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410295649209388,0.099949402569922491,0.0,0.099964930024812604,-1.075499896362278e-30,3.66299394560801e-07,0.0,5.7127394925022872e-06,0.0,2.3182635871841171e-06,1.977377621104793e-11,1.3627723680543975e-12,7.2212174099807683e-09,0.0,0.0,0.0,-5.3295688119769312e-34,0.0,3.5117504022677154e-05,3.5069975187213349e-05,1.8215800085404292e-05,3.4330160710620683e-09,2.8274058717511342e-09,1.6755379429098966e-06,1.2861563786818209e-10,2.010398637488569e-09,3.5862333138469761e-08,4.6779888682253275e-14,6.9916886711951646e-15,1.6273212771676435e-18,1.8236209030935182e-19,2.816398553915516e-14,6.9153844281680861e-20,1.0710282464226635e-14
0.0021010602067673342,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102954968971552,0.099949372771849079,0.0,0.099964930027027984,-1.0820323274145691e-30,3.6708565628732613e-07,0.0,5.7301465911480221e-06,0.0,2.3175133282740218e-06,1.9890447402163922e-11,1.3642391118592153e-12,7.2373460055700605e-09,0.0,0.0,0.0,-1.3095289549060156e-33,0.0,3.5117491333883412e-05,3.5069972971836664e-05,1.8235337846656329e-05,3.4319048005872655e-09,2.8234001748372771e-09,1.6713713506782079e-06,1.2889170321718742e-10,2.0165243290332319e-09,3.5736006610824309e-08,4.6884308713749507e-14,7.0329412808391618e-15,1.6290666968092858e-18,1.8337203425151268e-19,2.8320058065656958e-14,6.9512410322620337e-20,1.0765849984665284e-14
0.002105781323849619,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102953443403882,0.099949342984030881,0.0,0.099964930029246932,-1.0875269938615294e-30,3.6787325054510224e-07,0.0,5.7475424656866759e-06,0.0,2.3167630609113238e-06,2.0007340727738003e-11,1.3657067746125267e-12,7.2534178582288784e-09,0.0,0.0,0.0,-7.8738332097124881e-34,0.0,3.5117478645131386e-05,3.5069970752903225e-05,1.8254887746231451e-05,3.4307935188876016e-09,2.8194012867565927e-09,1.6672165951476265e-06,1.2916823639867776e-10,2.0226460696674365e-09,3.5610158713576246e-08,4.698836132500227e-14,7.0742724277107501e-15,1.6308132008366726e-18,1.8438247424781722e-19,2.8476207611519733e-14,6.9871064546200398e-20,1.0821431285537969e-14
0.002110502440931904,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102951915397203,0.099949313206467494,0.0,0.099964930031469404,-1.0890592495785536e-30,3.6866217719290331e-07,0.0,5.7649271196009575e-06,0.0,2.3160127991366534e-06,2.0124455107685681e-11,1.3671753531667192e-12,7.2694331310867076e-09,0.0,0.0,0.0,-1.0938253556473232e-34,0.0,3.5117465956430147e-05,3.5069968530422251e-05,1.8274449741608631e-05,3.4296822467291161e-09,2.8154092182002706e-09,1.6630736567946412e-06,1.2944523736292649e-10,2.0287638606162183e-09,3.548478800453589e-08,4.7092047572887698e-14,7.1156817298838877e-15,1.6325607854511564e-18,1.8539339310332957e-19,2.8632431517035332e-14,7.0229801636482345e-20,1.0877025542218754e-14
0.002115223558014189,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102950384957933,0.099949283439158557,0.0,0.099964930033695443,-1.0886538211653649e-30,3.694524360672575e-07,0.0,5.7823005565818096e-06,0.0,2.3152625567288407e-06,2.0241789466128086e-11,1.3686448443398158e-12,7.2853919877048226e-09,0.0,0.0,0.0,-1.7246990601885532e-34,0.0,3.5117453267788933e-05,3.5069966304403084e-05,1.829402378987591e-05,3.4285710044907373e-09,2.8114239794729078e-09,1.6589425159011159e-06,1.2972270605239676e-10,2.0348777031779105e-09,3.535989303988556e-08,4.7195368517066729e-14,7.1571688069196888e-15,1.6343094468191697e-18,1.8640477375616845e-19,2.878872714306318e-14,7.0588616321818448e-20,1.0932631936948558e-14
0.002119944675096474,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102948852092523,0.09994925368210375,0.0,0.099964930035924993,-1.0890824784265489e-30,3.7024402698275082e-07,0.0,5.799662780524259e-06,0.0,2.3145123472118455e-06,2.0359342731388386e-11,1.3701152449219078e-12,7.3012945920577029e-09,0.0,0.0,0.0,-2.3782843885279069e-34,0.0,3.511744057921704e-05,3.5069964074855117e-05,1.8313609847736955e-05,3.4274598121744687e-09,2.8074455804965019e-09,1.6548231525569963e-06,1.3000064240184738e-10,2.0409875987226777e-09,3.5235472374286703e-08,4.7298325219864839e-14,7.1987332798651469e-15,1.6360591810728038e-18,1.8741659927713123e-19,2.8945091870972445e-14,7.0947503374659769e-20,1.0988249658805401e-14
0.0021246657921787588,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102947316807488,0.099949223935302756,0.0,0.099964930038158054,-1.0906571340873157e-30,3.7103694973222929e-07,0.0,5.8170137955233898e-06,0.0,2.3137621838599395e-06,2.0477113835988142e-11,1.371586551674586e-12,7.3171411085148704e-09,0.0,0.0,0.0,-2.1212289808629336e-34,0.0,3.5117427890723832e-05,3.5069961841787795e-05,1.8333207871520753e-05,3.4263486894130496e-09,2.8034740308173545e-09,1.6507155466645103e-06,1.3027904633840424e-10,2.0470935486911022e-09,3.5111524560982011e-08,4.7400918746154687e-14,7.2403747712518557e-15,1.6378099843106771e-18,1.8842885286931127e-19,2.9101523102583081e-14,7.130645761136473e-20,1.1043877903674765e-14
0.0021293869092610437,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102945779109397,0.099949194198755364,0.0,0.099964930040394626,-1.0914017327657978e-30,3.7183120408714306e-07,0.0,5.8343536058703972e-06,0.0,2.3130120797018261e-06,2.0595101716643389e-11,1.3730587613312018e-12,7.3329317018230961e-09,0.0,0.0,0.0,1.8471794659392865e-34,0.0,3.5117415202318852e-05,3.5069959605210702e-05,1.8352817817192656e-05,3.4252376554761e-09,2.7995093396146157e-09,1.6466196779432186e-06,1.3055791778168102e-10,2.0531955545927935e-09,3.4988048151894849e-08,4.7503150163241102e-14,7.2820929050946044e-15,1.6395618525989249e-18,1.8944151786770696e-19,2.9258018260105537e-14,7.1665473892006441e-20,1.1099515874219758e-14
0.0021341080263433286,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102944239004889,0.099949164472461327,0.0,0.099964930042634695,-1.090534009682975e-30,3.7262678979788833e-07,0.0,5.8516822160487138e-06,0.0,2.3122620475252569e-06,2.0713305314260517e-11,1.3745318705981346e-12,7.3486665370889007e-09,0.0,0.0,0.0,2.0029079335766847e-34,0.0,3.5117402514011633e-05,3.5069957365133471e-05,1.8372439640364091e-05,3.4241267292769692e-09,2.7955515157075237e-09,1.642535525934402e-06,1.3083725664389918e-10,2.0592936180050251e-09,3.4865041697728413e-08,4.7605020540747956e-14,7.3238873068899566e-15,1.641314781972062e-18,1.9045457773881979e-19,2.9414574786078834e-14,7.2024547120177743e-20,1.1155162779850935e-14
0.0021388291434256135,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102942696500623,0.099949134756420477,0.0,0.099964930044878275,-1.0896592713342193e-30,3.7342370659404561e-07,0.0,5.8689996307302057e-06,0.0,2.3115120998823099e-06,2.0831723573931769e-11,1.3760058761552912e-12,7.3643457797614017e-09,0.0,0.0,0.0,-1.0496050657247862e-34,0.0,3.5117389825811852e-05,3.5069955121565808e-05,1.8392073296300855e-05,3.4230159293805103e-09,2.7916005675611225e-09,1.6384630700046385e-06,1.3111706282997176e-10,2.0653877405713968e-09,3.4742503748064472e-08,4.7706530950507194e-14,7.365757603614614e-15,1.6430687684337282e-18,1.914680160802432e-19,2.9571190143307269e-14,7.2383672242794612e-20,1.1210817836695878e-14
0.0021435502605078984,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102941151603346,0.099949105050632647,0.0,0.099964930047125325,-1.0899336132230916e-30,3.7422195418461932e-07,0.0,5.8863058547714396e-06,0.0,2.3107622490944591e-06,2.0950355444930626e-11,1.3774807746566844e-12,7.3799695956154712e-09,0.0,0.0,0.0,-1.1820152900030092e-34,0.0,3.5117377137729272e-05,3.5069952874517516e-05,1.8411718739931331e-05,3.42190527401056e-09,2.7876565032920047e-09,1.634402289349383e-06,1.3139733623758736e-10,2.0714779240005215e-09,3.4620432851459668e-08,4.7807682466450091e-14,7.4077034237238276e-15,1.6448238079574186e-18,1.9248181662024408e-19,2.9727861814795727e-14,7.2742844249898961e-20,1.1266480267568601e-14
0.0021529924946724678,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102938054656875,0.099949045669815773,0.0,0.099964930051629819,-1.0960371130134147e-30,3.7582244048388578e-07,0.0,5.9208847512613653e-06,0.0,2.309262886242854e-06,2.1188255838881839e-11,1.3804332369830948e-12,7.4110516114989281e-09,0.0,0.0,0.0,6.0266968299331169e-35,0.0,3.5117351761955145e-05,3.5069948370018475e-05,1.8451044808353815e-05,3.4196844680788488e-09,2.7797890571493486e-09,1.6263156698127815e-06,1.3195928427268867e-10,2.0836464805989515e-09,3.4377686407082616e-08,4.8008913122477032e-14,7.4918201552991182e-15,1.6483370299389546e-18,1.9451043985982286e-19,3.0041364133176676e-14,7.3461309092173717e-20,1.1377824175901061e-14
0.002162434728837037,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24102934948220273,0.099948986330010064,0.0,0.099964930056148107,-1.1014206782690076e-30,3.774282459666898e-07,0.0,5.9554189479286742e-06,0.0,2.3077640530991055e-06,2.1426998173738828e-11,1.3833892303176362e-12,7.4419139168355867e-09,0.0,0.0,0.0,2.7554309625658667e-34,0.0,3.5117326386768892e-05,3.5069943851716089e-05,1.8490417478642569e-05,3.4174644507021643e-09,2.771949235484194e-09,1.6182754976138839e-06,1.325230997899073e-10,2.095799302721456e-09,3.4136790736065724e-08,4.8208721138270959e-14,7.5762345587619132e-15,1.6518544151314558e-18,1.9654031988073402e-19,3.0355062006742383e-14,7.4179902422293218e-20,1.1489188419918808e-14
0.0021718769630016065,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410293183234907,0.099948927031215426,0.0,0.099964930060680149,-1.0987982248480175e-30,3.7903936759203195e-07,0.0,5.9899084899130124e-06,0.0,2.3062658403825832e-06,2.1666574193697819e-11,1.3863487270284724e-12,7.4725578479109477e-09,0.0,0.0,0.0,6.5784258049451228e-34,0.0,3.5117301012251416e-05,3.5069939319691093e-05,1.8529836378957921e-05,3.4152453560593928e-09,2.764137091322048e-09,1.6102816005480674e-06,1.3308878172040249e-10,2.1079364062499188e-09,3.3897734199314037e-08,4.8407115170249992e-14,7.6609437147987083e-15,1.6553759303163645e-18,1.9857133116883659e-19,3.0668936019892541e-14,7.4898585692770468e-20,1.1600567019694674e-14
